propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108107134,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/eb/f5/1334038811.webp,b3d894b1-f090-4471-b34a-45ffe264a49a,39,4,950000.0,flat,sale,91.0,True,3,2,calle de Joaquín María López,Madrid,Madrid,Chamberí,es,Arapiles,40.4356959,-3.7092292,False,https://www.idealista.com/inmueble/108107134/,"Descubre este encantador apartamento reformado recientemente en Arapiles, Chamberí, Madrid. Con una superficie de 91 m², esta vivienda ofrece un espacio cómodo y moderno. Dispone de 3 dormitorios y 2 baños, ideal para familias o compartir con amigos. La cocina está completamente equipada, lista para tus mejores recetas. El apartamento cuenta con aire acondicionado y calefacción eléctrica, asegurando el confort en cualquier estación. Los armarios empotrados proporcionan un excelente espacio de almacenamiento. Además, el edificio incluye prácticos servicios como ascensor y portero, facilitando la vida diaria. Ubicado en una zona vibrante y bien comunicada, este apartamento es una joya esperando ser descubierta. No pierdas la oportunidad de vivir en uno de los barrios más deseados de Madrid. ¡Contáctanos hoy para más información! Arapiles, en el distrito de Chamberí de Madrid, es un barrio residencial y céntrico con un ambiente vibrante y tradicional. Destaca por sus calles llenas de comercios, restaurantes, y una excelente oferta cultural. Su proximidad a zonas como Moncloa y el centro de la ciudad, junto con su buena conexión mediante transporte público, lo convierte en una opción ideal para quienes buscan comodidad y calidad de vida en un entorno urbano.",False,good,False,True,10440.0,False,False,False,False,[],False,False,950000.0,€,flat,,"Arapiles, Madrid",Piso en calle de Joaquín María López,Destacado,,,,,,
106737785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/e9/bd/1294033672.webp,1565,95,,1150000.0,chalet,sale,951.0,,8,7,calle de Gustavo Torner,Madrid,Mejorada del Campo,,es,,40.3928357,-3.4852101,False,https://www.idealista.com/inmueble/106737785/,"**Impresionante Chalet Independiente en el Corazón de la Ciudad** ¡Bienvenido a su nuevo hogar! Esta espectacular casa/chalet de 951 m² es una joya arquitectónica construida en 1982, que combina elegancia y comodidad en cada rincón. Con un diseño de alto standing, esta propiedad cuenta con 8 amplios dormitorios y 7 baños, ideal para familias numerosas o para aquellos que buscan espacio y privacidad. Ubicada en una zona céntrica, esta vivienda se encuentra a pie de calle, lo que le proporciona un acceso inmejorable a todos los servicios y comodidades que la ciudad tiene para ofrecer. La casa destaca por su luminosidad, gracias a sus ventanas Climalit que permiten la entrada de luz natural, creando un ambiente cálido y acogedor. Entre sus características más destacadas, encontrará un jardín privado perfecto para disfrutar de momentos al aire libre, así como un trastero y un almacén que ofrecen un amplio espacio de almacenamiento. La cocina amueblada es un sueño para los amantes de la gastronomía, y el salón, con chimenea de pellets, se convierte en el lugar ideal para relajarse en familia. La propiedad también cuenta con aire acondicionado y calefacción de gas natural individual, asegurando su confort durante todo el año. Además, dispone de un ascensor que facilita el acceso a todas las plantas, y su puerta de seguridad garantiza la tranquilidad que usted y su familia merecen. Con su garaje privado y su excelente estado de conservación, esta casa está lista para convertirse en el hogar de sus sueños. No pierda la oportunidad de visitarla y descubrir todo lo que tiene para ofrecer. ¡Contáctenos hoy mismo para programar una visita! Trabajamos por tu futuro, trabajamos para ti.",False,good,False,,1209.0,True,False,False,False,[],False,False,1150000.0,€,chalet,independantHouse,Mejorada del Campo,Casa independiente en calle de Gustavo Torner,Destacado,True,True,,,,
108884375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/3a/de/1357896436.webp,GUIJO,35,,64900.0,countryHouse,sale,78.0,,1,0,calle del Guijo,Madrid,Zarzalejo,,es,,40.5469606,-4.181825,False,https://www.idealista.com/inmueble/108884375/,"INMOBILIARIA HOGARES EL ESCORIAL VENDE, en exclusiva, esta parcela en el Casco Histórico de Zarzalejo. Descubre la tranquilidad y el encanto de la vida rural en Zarzalejo con esta parcela urbana de 78 metros cuadrados. Situada en un entorno natural privilegiado, esta propiedad te ofrece la oportunidad de construir la casa de tus sueños, diseñada a tu gusto y con todas las comodidades que siempre has deseado. Ubicado a solo 50 km de Madrid, es el lugar perfecto para escapar del bullicio de la ciudad y disfrutar de la serenidad del campo sin renunciar a la cercanía a la capital. Esta parcela cuenta con vistas impresionantes de la Sierra de Guadarrama, que te permitirán despertar cada mañana con un paisaje incomparable. Vivir en Zarzalejo te brinda acceso a una rica vida cultural y una amplia variedad de actividades al aire libre. Disfruta de rutas de senderismo, paseos en bicicleta y la belleza de los paisajes naturales que rodean la zona. Además, el pueblo cuenta con un patrimonio histórico notable, con monumentos y tradiciones que enriquecen la vida cotidiana. Invertir en una parcela en Zarzalejo no solo te ofrece la oportunidad de crear tu hogar ideal, sino que también representa una inversión segura en una de las zonas más atractivas y con mayor potencial de revalorización en los alrededores de Madrid. La demanda de propiedades en entornos rurales ha aumentado, y esta parcela es una excelente opción para aquellos que buscan una inversión sólida. ¡No dejes pasar esta oportunidad! Contacta con nosotros para más información y para concertar una visita. HOGARES también ofrece financiación al 100% de su préstamo hipotecario, a través de nuestro departamento de intermediación financiera ""FINANHOGAR"", para hacer su compra aún más accesible. *Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. *.",False,renew,False,,832.0,True,False,False,False,[],False,False,64900.0,€,countryHouse,casaDePueblo,Zarzalejo,Casa de pueblo en calle del Guijo,Destacado,,,,,,
108520180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/95/c9/1347385238.webp,COSLADA,49,1,249000.0,flat,sale,90.0,True,3,1,calle del Norte,Madrid,Coslada,Coslada Pueblo,es,,40.4248556,-3.5686064,False,https://www.idealista.com/inmueble/108520180/,"La empresa DG Real Estate, VENDE EN EXCLUSIVA este MAGNIFICO PISO en la zona de COSLADA. La vivienda dispone de 85 m2 distribuidos en: El SALÓN muy amplio dispone de zona de COMEDOR dividido por un muro de carga separando ambas zonas. Cuenta con AIRE ACONDICIONADO y es muy luminoso gracias a la buena orientación que tiene y los grandes ventanales. Tiene acceso UN MAGNIFICO PATIO, totalmente acondicionado donde poder relajarse, y o reunirse con familiares y amigos. La COCINA REFORMADA, totalmente equipada, amplia y con gran capacidad de almacenaje en ella.  TRES HABITACIONES, dos de ellas disponen de buen tamaño con posibilidad de ubicar cama doble cuentan con salida a la TERRAZA y la tercera habitación con AIRE ACONDICIONADO cuenta con espacio para ubicar una cama individual y armario, tal y como aparece en las fotografías. El BAÑO TOTALMENTE REFORMADO, dispone de plato de ducha con mampara y armarios supletorios.  Las VENTANAS son mixtas lo que aporta un gran aislamiento tanto de frio como calor, además de ruido. Comunicado con parada de cercanías COSLADA CENTRAL y líneas de autobuses 2, 286, 290, N203 Ubicado en una zona muy tranquila con espacios ajardinados, colegios, zonas verdes, centros de salud, polideportivos, centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. Si estás interesado en obtener más información sobre esta propiedad, no dudes en contactarnos. Nuestro equipo de expertos, estarán encantado de ayudarte. La compra de una casa siempre marca un momento especial en la vida de las personas.",True,good,False,False,2767.0,True,False,False,False,[],False,False,249000.0,€,flat,,"Coslada Pueblo, Coslada",Piso en calle del Norte,Destacado,,,260000.0,11000.0,4.0,
109077197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/b1/f2/1364742617.webp,,18,2,169000.0,duplex,sale,45.0,True,2,1,CL PICOS DE EUROPA,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3968169,-3.660845,False,https://www.idealista.com/inmueble/109077197/,"Mayac Inmobiliaria pone en venta acogedora vivienda en Puente de Vallecas Se vende casa de 45 m², perfectamente distribuida en dos habitaciones, salón luminoso, cocina independiente y un baño completo. Una oportunidad ideal tanto para quienes buscan su primera vivienda como para inversores que quieran rentabilizar en una de las zonas más demandadas de Madrid. La vivienda se encuentra situada en el barrio de Puente de Vallecas, un distrito en constante crecimiento y con una amplia oferta de servicios: colegios, centros de salud, supermercados y zonas de ocio. Además, cuenta con una excelente comunicación, con varias líneas de autobús y metro cercanas que conectan directamente con el centro de Madrid en pocos minutos. Un barrio lleno de vida, con mercados tradicionales, comercios de proximidad, uno de los miradores más conocidos de la capital. Si buscas una vivienda con buena ubicación, lista para adaptarla a tu estilo y con todo lo necesario alrededor, esta es tu oportunidad.",False,good,False,False,3756.0,True,False,True,False,[],False,False,169000.0,€,flat,duplex,"Numancia, Madrid",Dúplex en CL Picos De Europa,Destacado,,,,,,
109134074,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/1b/ca/1365826777.webp,BFCA-V347,1,5,390000.0,studio,sale,65.0,False,0,1,calle de Azcona,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4352314,-3.6711555,False,https://www.idealista.com/inmueble/109134074/,"CONTACTAR CON EXTENSIÓN Nº4 Por deseo expreso de la propiedad no se permite realizar fotos en el interior de la vivienda.  Bafre Castellana ofrece en el barrio de Guindalera, dentro del distrito de Salamanca, este atractivo ático tipo loft. Situado en una quinta planta de un edificio con ascensor. La vivienda sorprende por su gran luminosidad, gracias a su altura y a la excelente orientación, lo que aporta a cada estancia una sensación de amplitud y confort. El salón, amplio y acogedor, se integra con una cocina de diseño práctico y moderno; junto a él, una habitación bien distribuida y un baño completo que aportan comodidad y funcionalidad a la vivienda. Como valor añadido, el piso cuenta con un amplio trastero y una plaza de garaje en el mismo edificio, un auténtico privilegio en esta zona de Madrid. La comunicación es inmejorable: a pocos minutos caminando se encuentra la estación de metro Diego de León, con conexión directa a las líneas 4, 5 y 6, además de varias líneas de autobús en las inmediaciones que garantizan un acceso rápido y cómodo a cualquier punto de la ciudad. El entorno combina lo mejor de un barrio residencial con la vitalidad del centro de Madrid. En sus alrededores se encuentran comercios de proximidad, mercados tradicionales, restaurantes, cafeterías y zonas verdes, lo que convierte esta ubicación en un lugar ideal tanto para vivir como para invertir. Este ático luminoso, con garaje y trastero incluidos, representa una oportunidad única de disfrutar de un hogar con estilo en uno de los barrios más demandados de la capital.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",False,good,False,True,6000.0,True,False,False,False,[],False,False,390000.0,€,flat,studio,"Guindalera, Madrid",Estudio en calle de Azcona,Destacado,True,True,,,,
108040928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/7a/3a/1332030221.webp,79127,21,5,1839000.0,flat,sale,163.0,True,3,3,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4252891,-3.6725208,False,https://www.idealista.com/inmueble/108040928/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta vivienda reformada, situada en una quinta planta exterior con una terraza de 6m², en el barrio de Goya. Con 137m² de superficie, esta propiedad destaca por su distribución funcional. El acceso principal conduce a una amplia zona de estar, compuesta por un salón-comedor con cocina abierta. La estancia disfruta de gran luminosidad gracias a sus ventanales de suelo a techo y a la salida directa a una acogedora terraza. La cocina, diseñada con una gran isla central, combina materiales de alta calidad y perfectamente integrada con la zona social. El acceso de servicio, independiente, conecta directamente con la cocina y la zona de lavandería, facilitando un uso práctico sin interferencias en la zona principal. La zona de descanso, orientada a un patio interior, cuenta con tres dormitorios bien distribuidos. El dormitorio principal dispone de un vestidor y baño en suite. Los otros dos dormitorios cuentan con armarios empotrados y cada uno tiene acceso a su propio baño completo. Actualmente este inmueble se encuentra en fase de obra, se entregará completamente amueblado con acabados de alta calidad, ofreciendo un espacio listo para entrar a vivir. Destaca también por la presencia de dos accesos independientes.  Esta propiedad ofrece una combinación de elegancia y funcionalidad en una de las zonas más conocidas de Barrio de Salamanca, por su gran comercio y versatilidad en todos sus servicios.",False,good,False,True,11282.0,True,False,False,False,[],False,False,1839000.0,€,flat,,"Goya, Madrid",Piso en calle de Hermosilla,Destacado,,,,,,
109191924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/0f/c5/1367367033.webp,,96,,382000.0,chalet,sale,206.0,,3,3,calle los Saúcos,Madrid,Cubas de la Sagra,,es,,40.198892,-3.8518113,False,https://www.idealista.com/inmueble/109191924/,"¿Estas buscando EL HOGAR PERFECTO PARA TU FAMILIA? Este exclusivo chalet pareado de 179m2 CONSTRUIDOS, 3 HABITACIONES, BOARDILLA TERMINADA Y JARDIN CON PISCINA, es el hogar que siempre has soñado.  Disfruta de la tranquilidad y el confort, con todas las comodidades que necesitas para vivir y relajarte.  ¿TE IMAGINAS DISFRUTANDO DEL SOL EN SU JARDIN Y REFRESCANDOTE EN LA PISCINA?   Planta baja - Luminoso salón de 27 m2, con acceso directo al JARDIN PRIVADO Y A LA PISCINA, mediante 2 grandes puertas correderas, con otra ventana que da vistas a la entrada de la casa. EXCELENTE VENTILACION.  - Cocina de 10 m2, con opción de cocina abierta, con tendedero, que NOS DA ACCESO AL JARDIN Y A SU PISCINA. - AMPLIO aseo de cortesía, ideal para tus invitados, CON VENTANA, mucha luz natural y buena VENTILACION. Primera planta - 3 Habitaciones: Una DOBLE con BAÑO EN SUITE y 2 sencillas, amplias y luminosas, con armarios empotrados de puerta correderas para mayor comodidad y aprovechar el espacio. - 2 Baños completos: Uno de ellos en suite, CON VENTANAS. EXCELENTE VENTILACION. Buhardilla - Buhardilla TERMINADA, con 2 ventanas, una de ellas Velux. 44 m2 DIAFANOS, un espacio adicional ideal para habitación, oficina, zona de juegos o lo que necesites, SUELO DE TARIMA. EXCELENTE VENTILACION. Cuenta con un pequeño trastero, arriba en la boardilla. Zona común privada, de acceso para 4 chalets.   - Radiadores en todas las habitaciones, baños y pasillo.  - Gas natural. - Ventanas en aluminio blanco. - Piscina con Clorador salino:  - Suelo de tarima en la boardilla. - Suelo de gres en los demás espacios. - Paredes gotelé. - EXCELENTE VENTILACION EN TODA LA CASA.  Disfruta de una PISCINA MAS ECOLOGICA y de menos mantenimiento, perfecta para relajarte y disfruta de los días calurosos.   - GRAN JARDIN, con CON BARBACOA DE OBRA, CENADOR DE OBRA Y PISCINA:   Un espacio exterior perfecto para disfrutar de comidas al aire libre, reuniones familiares o momentos de relax. * En el jardín tambien encontraras 2 casetas para perros( de obra ), una hamaca y una mesa de pin pon. - GARAJE CERRADO, con puerta motorizada, para 2 COCHES Y MOTO:   * Con suficiente espacio para tus vehículos y mucho almacenamiento adicional y acceso directo al jardín. Ubicación excelente:  - A 500 metros del Mercadona,  - Centro de salud,  - Polideportivo, - Ayuntamiento,  - Colegio bilingüe,  - Instituto bilingüe,  - Farmacias,  - Supermercados, - Zonas verdes.    Gastos de la vivienda: * Luz: 50€/60€ mes.  * Agua: 60€ mes. *GAS: 100€ APROX * Ibi: 700€, si se fracciona en 6 meses tiene un 5% de descuento.   ¡Un chalet PERFECTO PARA COMENZAR UNA NUEVA ETAPA en tu vida! Ven a verlo, ¡Te enamorarás!",True,renew,False,,1854.0,True,False,False,False,[],False,False,382000.0,€,chalet,semidetachedHouse,Cubas de la Sagra,Chalet pareado en calle los Saúcos,Destacado,True,True,,,,
107863009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/d3/96/1326561007.webp,lis464MS,26,2,2300000.0,flat,sale,192.0,True,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4323373,-3.6788091,False,https://www.idealista.com/inmueble/107863009/,"Olisson Club ofrece esta magnífica vivienda exterior a estrenar con balcón, en el barrio de Salamanca. Esta propiedad de 192 m2 se encuentra recién reformada con los mejores materiales, cuidando hasta el más mínimo detalle.  Se distribuye de la siguiente manera: desde el hall accedemos a una espaciosa zona social con un amplio salón-comedor y una zona de trabajo, desde ambas estancias tenemos acceso a un amplio balcón desde el que podemos disfrutar de una vistas despajadas y los grandes ventanales hacen que la entrada de luz sea maravillosa. Al otro lado del hall tenemos una espectacular cocina equipada con el más mínimo detalle, con una inmensa isla, ideal para convertirse en centro reuniones sociales con amigos y familiares. Siguiendo el recorrido de la casa entramos en la zona de descanso, totalmente independiente. Esta cuenta con tres dormitorios, dos de ellos con baño en suite. Todas ellas con amplios armarios de suelo a techo. El tercer dormitorios tiene un baño completo justo enfrente. La casa también cuenta con aseo de cortesía y lavandería. La reforma y el interiorismo de la vivienda se han cuidado hasta el último detalle. Los materiales empleados en cocina y baños, el sistema de calefacción, la carpintería exterior e interior, o todo el sistema de iluminación con luces directas e indirectas, son detalles pensados y cuidados por el arquitecto para que la vivienda cuente con todos los lujos y comodidades. Se ubica en una finca de 1946 y cuenta con servicio de portería y trastero La vivienda se ubica en el barrio de Salamanca, una de las zonas más privilegiadas de Madrid, a un paso de los restaurantes mas exclusivos de la zona. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, con inmediato acceso al parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",True,good,False,True,11979.0,True,False,False,False,[],False,False,2300000.0,€,flat,,"Lista, Madrid",Piso,Destacado,,,,,,
107573125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/dd/a7/1353542536.webp,lis460IV,27,4,2409000.0,flat,sale,200.0,True,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.429376,-3.6781173,False,https://www.idealista.com/inmueble/107573125/,"Olisson Club ofrece fantástico piso de un diseño exquisito con acabados de lujo que crean una vivienda exclusiva, elegante y con mucho estilo en la mejor zona del barrio Salamanca. Este piso de 200m2 con terraza de 10 m2 completamente exterior, situado en una cuarta planta es verdaderamente espectacular y espacioso, reformado con los mejores materiales, cuidando hasta el más mínimo detalle, se distribuye de la siguiente manera: la puerta de entrada se abre a un espacio amplio a modo de hall, que distribuye la zona social y la zona privada de la vivienda. La zona social de la vivienda: amplia zona de estar de dos ambientes con comedor de planta abierta, que da aseso a una terraza, un espacio exterior privilegiado en el centro de la ciudad. Sus puertas y ventanas de suelo a techo permiten disfrutar de las vistas y ampliarlas, a la vez que proporcionan abundante luz natural. La cocina, totalmente equipada con electrodomésticos, con isla, muy cómoda y preparada para poder sentarte y disfrutar del desayuno o para que los invitados te acompañen mientras cocinas.  Desde el hall de entrada se accede a la zona más privada de la vivienda, donde se encuentran tres dormitorios dobles, todo con sus baños correspondientes en suite y vestidores con amplios armarios empotrados que van de suelo a techo. Todos los dormitorios son exteriores con vistas despejadas. El edificio en perfecto estado de conservación, con portal bien cuidado, ofrece servicio de conserjería y dos ascensores. La vivienda cuenta con trastero de unos 6m2.  El proyecto de reforma de esta vivienda ha sido obra de una prestigiosa firma de arquitectura de interiores y destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados en la reforma, como por ejemplo: suelos de madera de roble natural, celosías de madera hechas a medida, revestimientos porcelánicos Porcelanosa, ventanas Cortizo con perfilería de diseño en zonas comunes y techos altos con elegantes molduras, etc... La vivienda se ubica en el barrio de Salamanca, una de las zonas más privilegiadas de Madrid, cerca de la calle José Ortega y Gasset y plaza Marques de Salamanca, a un paso de los restaurantes únicos de la zona. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, cerca de parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",True,good,False,True,12045.0,True,False,False,False,[],False,False,2409000.0,€,flat,,"Lista, Madrid",Piso,Destacado,,,,,,
105891127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/d5/d3/1315420047.webp,W-02WYKI,31,7,1520000.0,penthouse,sale,121.0,True,1,2,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4266794,-3.6692334,False,https://www.idealista.com/inmueble/105891127/,"OPORTUNIDAD ÚNICA EN EL CORAZÓN DEL BARRIO DE SALAMANCA! Presentamos un espectacular ático en venta que combina elegancia, diseño y confort, ubicado en uno de los barrios más prestigiosos de Madrid. Esta joya arquitectónica del año 1924, totalmente rehabilitada, ofrece un estilo de vida exclusivo que no te querrás perder. Superficie construida: 120 metros cuadrados Superficie útil: 100 metros cuadrados + 13 metros cuadrados de terraza Orientación: Sureste Habitaciones: 1 dormitorio con baño en suite (transformado de tres habitaciones) Techos altos que aportan amplitud y luminosidad. Suelos de mármol Thassos, traído directamente de Grecia. Cocina y baño principal diseñados por Sicis, con cristal de Murano negro, ofreciéndote un ambiente sofisticado. Calefacción por suelo radiante de gas natural para mayor comodidad. Aire acondicionado frío/calor para disfrutar del clima perfecto en todo momento. Ventanas Climalit con apertura oscilobatiente, garantizando un excelente aislamiento térmico y acústico. Pintura lisa y puertas acorazadas que contribuyen a un ambiente moderno y seguro. Equipamiento de alta gama: Cocina equipada con electrodomésticos Miele, incluyendo un horno de 90 cm, placa vitrogrill, placa de inducción y campana extractora de encimera. Vinoteca integrada de Liebherr y nevera/frigorífico doble de alta capacidad. Grifería de diseño Hansgrohe y sanitarios Duravit de alta calidad. Ducha circular exenta que brinda un toque de lujo. Instalación de internet en todas las estancias, fibra óptica y Wi-Fi para una conectividad sin límites. Preparación para proyector de cine y sistema de audio para disfrutar de tus momentos de entretenimiento en casa. Este ático deslumbra no solo por sus acabados de lujo, sino también por su diseño innovador y funcional. Sin lugar a dudas, es el hogar que estabas buscando, donde cada detalle ha sido cuidadosamente pensado para ofrecerte el máximo confort y estilo. ¡No dejes pasar esta oportunidad única! Contáctanos para concertar una visita y hacer de este impresionante ático tu nuevo hogar. El Barrio de Salamanca, construido por el Marqués de Salamanca en el siglo XIX, es un ejemplo de expansión urbana y de un barrio aristocrático con amplias avenidas y majestuosas casonas. Al recorrer sus calles, se puede sentir que se está ingresando a un mundo exclusivo destinado a la aristocracia. Este barrio alberga tiendas y negocios de lujo como Loewe, Lubaloo, Prada, Valentino, Miu Miu y Cartier, entre otros, que deleitan a aquellos con bolsillos más afortunados. El área conocida como Milla de Oro es considerada la máxima expresión de lujo, especialmente en términos de oferta gastronómica, con el recientemente inaugurado Centro de Ocio Platea. Este espacio único cuenta con restaurantes como Ramón Freixa's y Sinergias, donde tres de los mejores chefs españoles han unido fuerzas para ofrecer recetas renovadas y los postres más codiciados de Mamá Framboise, entre otras delicias. Para los amantes de la comida tradicional y los visitantes extranjeros, el Barrio de Salamanca es el escenario perfecto para disfrutar de las tapas más exquisitas de Madrid. El restaurante-cervecería Casa Dani en el Mercado de la Paz, Qué Tapas en el Mercado de Torrijos y la Cervecería Santa Bárbara son solo algunos ejemplos donde se pueden degustar deliciosas raciones de pulpo, jamón curado, tortilla y patatas bravas. En definitiva, el Barrio de Salamanca fue concebido como una réplica del maravilloso París, donde el lujo y el glamour son los protagonistas principales.",False,good,False,True,12562.0,False,False,False,False,[],False,False,1520000.0,€,flat,penthouse,"Goya, Madrid",Ático en calle Alcalá,Destacado,,,,,,
107715812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/44/89/1320665776.webp,goy545PC,19,1,1100000.0,flat,sale,125.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4267169,-3.6739713,False,https://www.idealista.com/inmueble/107715812/,"Olisson presenta este magnífico piso reformado ubicado en el Barrio Salamanca.  La vivienda, totalmente exterior, ha sido reformada íntegramente aprovechando cada espacio de la casa. Con la reforma, la casa destaca por su diseño moderno, acabados de alta calidad y eficiencia energética, siendo ideal tanto para quienes buscan una ubicación privilegiada, funcionalidad y comodidad. Este piso de 125m², se distribuye de la siguiente manera: nada más entrar tenemos un espacioso salón-comedor. Esta zona social se complementa con una cocina integrada con electrodomésticos de alta gama y una amplia isla. La zona de descanso se compone de dos dormitorios, amplios y muy luminosos con armarios de suelo a techo. Además, el dormitorio principal cuenta con un espacioso vestidor y un baño en suite con un espacio para lavandería. La finca en la que se ubica cuenta con portero de lunes a viernes y es totalmente accesible. Se encuentra ubicado en el distrito Salamanca, al noroeste de Madrid, ofreciendo unas vistas privilegiadas a los edificios más emblemáticos. Su estratégica ubicación ofrece acceso rápido a la M-30, y el centro de la ciudad. Además, la zona se encuentra excelentemente conectada mediante transporte público. Esta zona residencial, urbana y segura, destaca por su alta calidad de vida y una amplia oferta de colegios nacionales e internacionales, así como lugares de restauración y ocio. [IW].",True,good,False,True,8800.0,False,False,False,False,[],False,False,1100000.0,€,flat,,"Goya, Madrid",Piso,Destacado,,,1200000.0,100000.0,8.0,
107967755,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/e1/b4/1329750627.webp,W-02ZBJJ,42,7,995000.0,flat,sale,219.0,True,5,4,calle Alameda,Madrid,Coslada,El Barral Ferial,es,,40.4311625,-3.5607421,False,https://www.idealista.com/inmueble/107967755/,"Ático - dúplex con tres terrazas y vistas despejadas. Espectacular Ático con doscientos diecinueve metros construidos. En la primera planta nos encontramos con un amplio recibidor que da paso a un espacioso salón distribuido en dos ambientes con amplios ventanales que dan salida a una bonita terraza de gran tamaño. En la misma planta nos encontramos con un dormitorio que podría ser destinado para un despachos por ejemplo y baño de cortesía. En esta planta también accedemos a la estupenda cocina, luminosa, despensa y un balcón para tendedero cubierto. A la planta superior accedemos por una amplia y cómoda escalera y encontramos cuatro amplios dormitorios, uno de ellos con baño en suite. A través de dos de dos dormitorios tenemos la posibilidad de acceder a la joya de la casa, una tranquila terraza de gran tamaño - espacio multiusos.  Esta propiedad por su generosa superficie y fácil plano nos ofrece la posibilidad de increíbles reformas para dejar la casa de su vida en uno de los barrios tranquilos de Coslada.  La propiedad tiene trastero y una plaza de garaje incluida en precio y posibilidad de alquilar o comprar otras plazas de garaje. La finca cuenta con portero y está adaptada para movilidad reducida. Este ático es una oportunidad única para familias e inversores de crear su casa deseada.",False,good,False,True,4543.0,False,False,True,False,[],False,False,995000.0,€,flat,,"El Barral Ferial, Coslada",Piso en calle Alameda,Destacado,,,,,,
