propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108325529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/e8/50/1340760607.webp,95,,1599000.0,chalet,sale,901.0,,9,8,avenida del Castillo,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3605265,-3.8811015,False,https://www.idealista.com/inmueble/108325529/,"TECNOCASA VILLAVICIOSA DE ODON Vende en exclusiva para que usted compre con seguridad y tranquilidad, sin otros compradores y agencias por medio. Confíe en la inmobiliaria líder en España con más de 900 puntos de venta. Agencia Inmobiliaria inscrita en el RAIN de la Comunidad de Madrid. N° 000134/18.  Independiente en la prestigiosa Urbanización de Campodón con todos los servicios, parada de autobús, supermercados  y zonas comerciales. Planta baja: La vivienda cuenta con un amplio hall de entrada, en esta planta encontramos un dormitorio doble con armario empotrado, aire acondicionado, paredes en liso. Cuarto de baño completo con bañera. Habitación acomodada como oficina con gran luminosidad y tamaño. Encontramos una zona de reuniones con gran luminosidad, una península la cual nos da mucho juego. Habitación acomodada como gimnasio con gran dimensión. Zona de lavado y plancha. Y amplia bodega ideal para los amantes del vino. Un apartamento independiente, con cocina, salón comedor, dormitorio y cuarto de baño completo. Amplio garaje con capacidad para varios vehículos y puerta motorizada. Planta primera: Cuenta con un amplio distribuidor que divide la planta en dos alas, en una encontramos una habitación acomodada como sala de estar. Espectacular amplia cocina con península, gran luminosidad y puerta de acceso a una espectacular terraza con vistas a la sierra. Amplio salón con dos ambientes y gran luminosidad gracias a los ventanales orientados a la parte trasera de la vivienda. Un comedor con gran luminosidad gracias a la orientación. En el otro ala encontramos una imponente biblioteca con todas las librerías a medida que aportan una sensación muy acogedora. Una habitación acomodada como sala de estar. Dormitorio doble con armario empotrado, baño en suite con plato de ducha y salida a una terraza privada. Dormitorio doble con armario empotrado y baño en suite. En esta planta encontramos una espectacular piscina de 30m climatizada y con suelo radiante en el perímetro, junto a la cual encontramos un cuarto de baño completo que da servicio a la zona de piscina y una ducha en el exterior. Segunda Planta: Cuenta con dos dormitorios dobles, con armario empotrado, gran tamaño y espectacular luminosidad gracias a los ventanales que dan acceso a las terrazas privadas con una vistas increíbles a la Sierra Guadarrama. Las habitaciones cuentan con baño en suite privado cada una, los cuales conectan con una estancia en la cual encontramos un jacuzzi. Jardín: La vivienda cuenta con de parcela de 2.238m, con un porche de obra con cerramiento ideal para fechas de entretiempo y una pérgola en la cual encontramos un espectacular cenador, ideal para reuniones de amigos y tiempo de ocio. La parcela cuenta con zonas soladas y amplia vegetación la cual aporta gran frescura. En la parte delantera de la vivienda encontramos una zona solada ideal para vehículos.  Gestionamos cambios de vivienda, valoración inmobiliaria gratuita. Financiación 100%. Consúltenos condiciones. TECNOCASA inmobiliaria líder en España con más de 900 puntos de venta, más de 25 años de experiencia en territorio nacional.",False,good,False,,1775.0,False,False,False,False,[],False,False,1599000.0,€,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente en avenida del Castillo,Destacado,ChaPeñ,True,True,independantHouse,,,
108625440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/cf/33/1350313203.webp,10,2,310000.0,flat,sale,39.0,False,1,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4199572,-3.7106694,False,https://www.idealista.com/inmueble/108625440/,"Se vende Fantástico Apartamento, completamente Reformado, ubicado en una segunda planta interior con abundante luz natural gracias a su orientación hacia un patio abierto. La vivienda cuenta con un luminoso salón con gran ventanal, dormitorio también exterior, cocina independiente amueblada y equipada, y cuarto de baño con ventana al exterior. Sus techos altos de 4 metros aportan amplitud y carácter, combinando el encanto arquitectónico con un estilo moderno y acogedor. Dispone de sistema de climatización por bomba de frío/calor. Excelente ubicación en pleno centro de Madrid, a solo 6 minutos a pie de la Gran Vía y a 2 minutos de la estación de metro.",False,good,False,False,7949.0,False,False,False,False,[],False,False,310000.0,€,flat,"Palacio, Madrid",Piso,Destacado,A-174,,,,,,
108569567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/b6/aa/1348732755.webp,24,3,289900.0,flat,sale,83.0,True,3,1,CL ESCALONA,Madrid,Madrid,Latina,es,Aluche,40.399582,-3.7597446,False,https://www.idealista.com/inmueble/108569567/,"¡Descubre tu nuevo hogar en este espectacular piso exterior y muy luminoso! Con 83 m² construidos según catastro, esta propiedad cuenta con tres acogedores dormitorios, perfectos para disfrutar de la tranquilidad y el descanso. El salón independiente al igual que la cocina ofrece un espacio funcional para tus aventuras culinarias. ! UBICADO EN UNA TERCERA PLANTA CON EL ASCENSOR EN TRAMITE ¡ Ubicado en una zona muy tranquila, sin ruidos molestos, este piso es perfecto para quienes buscan paz y comodidad. Además, está a solo 5 minutos del metro de Campamento (L5), facilitando tus desplazamientos por la ciudad. En los alrededores encontrarás comercios y colegios, lo que añade un plus a su ubicación. El inmueble cuenta con suelos de tarima, ventanas de climalit. También dispone de calefacción individual de gas natural y aire acondicionado garantizando un ambiente agradable durante todo el año. Aunque es de segunda mano la vivienda esta totalmente reformada con primeras calidades, su potencial es enorme. ¡No pierdas la oportunidad de visitarlo y hacerlo tuyo!",False,good,False,False,3493.0,False,False,False,False,[],False,False,289900.0,€,flat,"Aluche, Madrid",Piso en CL Escalona,Destacado,,,,,,,
109180243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/18/fa/1366643013.webp,1,3,440000.0,flat,sale,90.0,True,4,2,avenida de España,Madrid,Alcobendas,Ensanche,es,,40.5454835,-3.6419705,False,https://www.idealista.com/inmueble/109180243/,"LÓPEZ DUQUE PROPIEDADES pone a su disposición piso de 90m² en venta, en la zona de Ensanche en Alcobendas. Se trata de un estupendo piso en tercera planta exterior con ascensor con reforma integral. Posición de esquina facilitando doble orientación y luminosidad. Vistas despejadas y hogar confortable. El piso dispone de cuatro dormitorios, dos cuartos de baño, salón comedor y dos terrazas, cocina y hall de entrada. La primera terraza se accede desde el salón y se encuentra cerrada como anexo de salón y la segunda terraza abierta desde la habitación principal. Espacios amplios y agradables de las instancias de la vivienda y buena distribución. Ventanas climalic de ultima generación, suelos de tarima, cocina equipada y diseño contemporáneo, baños reformados uno mantiene bañera, carpintería lacada en blanco, puerta de seguridad blindada, suelos de tarima c5 y porcelanicos en baños y cocina. instalación de fibra en todas las instancias de la casa, aire acondicionado bomba frió y calor en salón y dormitorios. Tiene ascensor y trastero. Rampa de acceso para movilidad reducida y excelente ubicación junto al ayuntamiento y próximo a estación de cercanías de Avenida de España y resto de servicios.  Reportaje fotográfico se mostraran de manera privada a los interesados, por petición de la propiedad. ALREDEDORES: Transportes: Próximo estación línea 10 metro Manuel de Falla, autobuses, amplias avenidas y agradables paseos con varios parques cercanos del inmueble. Estación de Renfe Valdelasfuentes. Comunicaciones (carreteras A-1 y enlaces a autovía M-616) Servicios: Zona comercial cuenta con centros de estudios y bibliotecas (Greenwich School, Colegio Maria Teresa, CIFP Jose Luis Garci, C. E. I. P. Federico Garcia Lorca, Instituto de Formación Profesional Sanitaria Claudio Galeno), Centros deportivos (Campo de Futbol Fuentelucha, Ciudad Deportiva Valdelasfuentes), centros médicos (Centro Clínico La Chopera), farmacias, bancos, supermercados (Carrefour, Supercor Express, Lidl), restaurantes y bares. Ocio: Centro Cultural Pablo Iglesias, Museo de Ciencia y Tecnología, Centro Comercial La Vega, Centro de Ocio Kirtan Victor Ullate, Heron Diversia. En Lopez Duque Propiedades, empresa de servicios inmobiliarios con años de experiencia y conocimiento del sector en la zona norte de Madrid, contamos con un equipo de profesionales con formación superior y experiencia en el asesoramiento personal, para ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente para conseguir su confianza y satisfacción. Lo asesoramos para que encuentre la financiación más rentable. No deje pasar esta oportunidad, su hogar lo espera, llámenos!. ¡Estaremos encantados de enseñárselo! IMPUESTOS Y GASTOS DE AGENCIA NO INCLUIDOS EN EL PRECIO DE VENTA!",False,good,False,True,4889.0,False,False,False,False,[],False,False,440000.0,€,flat,"Ensanche, Alcobendas",Piso en avenida de España,Destacado,,,,,,,
108572775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/6a/62/1353495272.webp,29,,733000.0,chalet,sale,227.0,,5,3,calle del Tamarindo,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3661748,-3.5302558,False,https://www.idealista.com/inmueble/108572775/,"Magnífica villa, chalet independiente de 2 plantas, 5 habitaciones y 3 baños, en Rivas.    227 m2 construidos. Orientación Oeste.    Parcela de 519 m2.    Salón independiente de 40 m2.    Cocina amueblada, equipada y con office.    Calefacción y aire acondicionado.    Armarios empotrados, suelo de tarima y ventanas climalit.    Dispone de garaje de 30 m2 y trastero.    Piscina privada y zona ajardinada.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,,3229.0,False,False,False,False,[],False,False,733000.0,€,chalet,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Casa independiente en calle del Tamarindo,Destacado,56226,True,True,independantHouse,,,
108531436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/38/38/1347663426.webp,1,5,450000.0,flat,sale,60.0,False,1,1,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,San Isidro,40.3955118,-3.7210426,False,https://www.idealista.com/inmueble/108531436/,"¡ESTUPENDO PISO EN VENTA EN MADRID - SAN ISIDRO! Descubre este amplio y luminoso piso recién reformado en el distrito de Carabanchel, Ubicado en una quinta planta con ascensor, este inmueble es la oportunidad perfecta para convertirlo en el hogar de tus sueños. Situado en el barrio de San Isidro, este piso goza de una excelente conectividad. Estación de metro Marques de Vadillo y Urgel con paradas de autobús a menos de 5 minutos de la finca, facilitando el acceso a todo Madrid con buena conexión con las principales vías y autopistas, A-42, M-30, Calle de Antonio López, Calle General Ricardos, etc. Autobuses: Amplia red de líneas de autobús y a menos de 20 minutos andando de Madrid Rio. Características Principales: Superficie: 60 m² construidos. Distribución: Salón: Amplio y luminoso con acceso a un balcón. Cocina: Espaciosa y luminosa. Dormitorio: 1 Habitación, con armarios empotrados, amplia y luminosa. Baño: 1 Cuarto de baño completo con plato de ducha. Edificio construido en 1965 lo que asegura un buen estado estructural. Inmejorable zona en un barrio vibrante y dinámico, con una gran variedad de servicios y actividades. La zona ofrece una amplia oferta de ocio y gastronomía para residentes y visitantes.  Este piso es una oportunidad única para aquellos que buscan una propiedad con potencial en una de las zonas más en desarrollo de Madrid. ¡No pierdas la oportunidad de convertir este espacio en un hogar perfecto, contáctanos para más información y para programar una visita! AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,good,False,True,7500.0,True,False,False,False,[],False,False,450000.0,€,flat,"San Isidro, Madrid",Piso en calle del General Ricardos,Destacado,ERICK,,,,,,
107870970,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/7e/56/1326798495.webp,28,2,2390000.0,duplex,sale,235.0,True,4,5,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107870970/,"LuxHOME vende en exclusiva piso de 235 m2 + 165 m2, seminuevo, impecable, ubicación prime Piscina privada  Urbanización la finca Máximo prestigio por su diseño y seguridad.",False,good,False,True,10170.0,False,False,False,False,[],False,False,2390000.0,€,flat,"La Finca, Pozuelo de Alarcón","Dúplex en avenida de Luis García Cereceda, 7",Destacado,,True,True,duplex,,,
108750971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/51/d7/1354043832.webp,18,3,5800000.0,flat,sale,347.0,True,3,4,calle de Serrano,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4265267,-3.6880956,False,https://www.idealista.com/inmueble/108750971/,"Os presentamos esta vivienda exclusiva en la Milla de Oro de Madrid. Consta de 347 m² y está ubicada en una 3ª planta. Una reforma de lujo, con grandes ventanales, totalmente equipada, una ubicación excelente, con PLAZA DE GARAJE y varias terrazas con acceso directo y privado desde la misma vivienda. Diseño y calidad de vida en un entorno único.  Se distribuye en un amplio hall recibidor con armarios empotrados, dos grandes salones, un acogedor comedor, un amplio aseo, una cocina diferenciada con arcos y completamente equipada con electrodomésticos de bajo consumo y alta gama, una zona de servicio, lavandería y despensa. Tiene 3 dormitorios (1 de ellos con terraza) y 4 baños, 3 de ellos en suite. Desde el salón se pueden disfrutar de unas vistas privilegiadas. Todas las habitaciones tienen ventana. Una gran oportunidad, con todos los servicios en la puerta. Listo para entrar a vivir.  Recibe luz durante todo el día. Tiene espacios muy amplios con grandes posibilidades de distribución y habría posibilidad de hacer un cuarto dormitorio. Es exterior, muy luminosa, con techos altos, molduras, luces indirectas, paredes lisas y puertas anchas. La reforma acaba de ser finalizada y está poniéndose a punto para su venta. La fachada del edificio está muy cuidada. El portal es una finca clásica con ascensor y está reformado incluyendo elevador para personas con movilidad reducida. La calefacción es CENTRAL por Gas Natural, y cuenta aerotecnia y aire acondicionado en todas sus estancias principales. Comunidad: 360 €/mes. IBI: 1.432 €/año. Tiene plaza de garaje y trastero.  Ubicación inmejorable. Buena comunicación con transporte. Farmacia a escasos metros. Todos los servicios en la puerta para ir andando.  Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid.  Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad.  Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h.  Atendemos también vía WhatsApp.",True,good,False,True,16715.0,False,False,False,False,[],False,False,5800000.0,€,flat,"Recoletos, Madrid",Piso en calle de Serrano,Destacado,OM127 - MARTA,True,True,,,,
108789472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/92/cd/1355172972.webp,21,1,380000.0,flat,sale,88.0,True,3,2,El Bercial,Madrid,Getafe,El Bercial,es,,40.3169038,-3.7399947,False,https://www.idealista.com/inmueble/108789472/,"Agencia inmobiliaria Tecnocasa de Getafe - zona El Bercial - vende piso en urbanización cerrada de 2006 con PLAZA DE GARAJE y TRASTERO. La vivienda se distribuye en salón independiente de 19m2, cocina amplia equipada con acceso a tendedero anexo cerrado, 3 dormitorios y 2 cuartos de baño, uno de ellos ubicado en suite principal. Armarios empotrados en todos los dormitorios, suelos en tarima, ventanas dobles, pintura en liso, calefacción mediante radiadores con gas natural y aire acondicionado por conductos con bomba de frío y calor. Además, a todas las paredes de la vivienda que dan hacia el exterior se les ha mejorado el revestimiento aplicando lana de roca (8-10cm), lo que ha resultado en un mejor aislamiento traducido en un ahorro en gastos de calefacción muy importante. En la zona encontrarás todo tipo de servicios, colegios e institutos, transporte público (línea 12 de MetroSur, línea C-4 de Cercanías Renfe y líneas de autobús 446, L3 A y B y 488), centro médico y Hospital Universitario de Getafe, zonas comerciales, fácil acceso a carreteras A-42 y M-45.",False,good,False,True,4318.0,True,False,False,False,[],False,False,380000.0,€,flat,"El Bercial, Getafe",Piso,Destacado,BERCIAL-102,True,True,,,,
107273658,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/c4/06/1308110406.webp,22,ss,350000.0,flat,sale,48.0,True,1,1,"travesía de las Beatas, 8",Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4232035,-3.7080519,True,https://www.idealista.com/inmueble/107273658/,"AL LADO DE GRAN VÍA - PARA ENTRAR A VIVIR O INTERESANTE COMO INVERSIÓN - REFORMADO - 1 DORMITORIO - BAÑO Bonito apartamento, al lado de Gran Vía, totalmente reformado, con cocina americana abierta al salón, suelos de madera, pintura lisa y unos bonitos techos abovedados, donde es ha conservado el ladrillo original, lo que le da un toque original y cálido. Calefacción y aire acondicionado por bomba frío calor. Una magnífica opción, tanto para vivir en pleno central de Madrid o para inversión, ya que actualmente se está alquilando por alquiler de media estancia, con una alta demanda y rentabilidad. Acogedor apartamento ubicado en el centro de Madrid, en el conocido barrio de Malasaña, un barrio moderno con una gran oferta de ocio, restaurantes tiendas etc y muy bien comunicado con el resto de la ciudad. El apartamento se en una encuentra en una planta baja. Tiene una cocina americana totalmente equipada, un salón con sofá cama doble y smart TV, un dormitorio con una cama doble y un cuarto de baño completo con ducha.",False,good,False,False,7292.0,False,False,False,False,[],False,False,350000.0,€,flat,"Malasaña-Universidad, Madrid","Piso en travesía de las Beatas, 8",Destacado,,,,,,,
107656507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/a3/fc/1318906688.webp,18,bj,275000.0,duplex,sale,100.0,True,0,1,ventorro el cano,Madrid,Alcorcón,Campodón - Ventorro del Cano,es,Campodón - Ventorro del Cano,40.3958044,-3.8374721,False,https://www.idealista.com/inmueble/107656507/,"PISO AZUL INMOBILIARIA VENDE PRECIOSO LOFT DUPLEX EN VENTORRO EL CANO ALCORCON, la vivienda consta de dos plantas, ( puede ser para negocio de oficina o vivienda ) planta baja diafana con salida a gran patio 1 baño, y cocina, segunda planta diafana con 1 baño completo con plato de ducha, grandes ventanales la vivienda es muy luminosa, en el mismo precio entra dos plazas de garaje y gran trastero de unos 9 metros, llama y ven a visitarlo, piso azul inmobiliaria.",False,good,False,True,2750.0,False,False,False,False,[],False,False,275000.0,€,flat,"Campodón - Ventorro del Cano, Alcorcón",Dúplex en ventorro el cano,Destacado,,True,True,duplex,,,
108072675,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/18/25/4b/1332972681.webp,49,bj,390000.0,flat,sale,60.0,True,1,1,calle del Doctor Esquerdo,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4231637,-3.6705887,False,https://www.idealista.com/inmueble/108072675/,"BARRIO DE GOYA! . Se vende fantástico piso de diseño, totalmente reformado y amueblado con decoración elegante y de calidad. Muy bien situado en el barrio de Goya, entre las calles de Goya y Jorge Juan con metro O, Donnell en la puerta.  Se compone de: - Salón comedor con sofá cama, dos ventanas altas a la calle, que le proporcionan gran luminosidad y patio de uso privativo.  - Dormitorio con cama con canapé de 1,80x2, con ventana alta al exterior. baño completo en suite, con plato de ducha, con salida a patio.  - Cocina independiente totalmente acondicionad, con fuegos a gas, ventana pasa-platos y otra a patio.  Vivienda muy luminosa con 3 ventanas a calle y 5 a dos patios, así como dos puertas de salida a los mismos.  Techos de más de 3mts. con molduras Paredes lisas con lacado satinadas. Puertas lacadas en blanco. Tanto la de la cocina como la del dormitorio son dobles correderas.  Aire acondicionado por split. Radiadores con calefacción individual de gas.  Cuarto trastero en el piso Gastos de comunidad 80 € IBI 480 €. Se da totalmente amueblado, incluido algunos cuadros pintados a mano. No incluye TV y objetos personales. Edificio muy bien situado al lado del metro de O, Donnell, varias líneas de autobuses, frente al Hospital Centro de Especialidades Hermanos García Noblejas.  El barrio se encuentra limitado por la calle Don Ramón de la Cruz por el norte, la calle Príncipe de Vergara por el oeste, la calle Doctor Esquerdo por el este y la calle O'Donnell por el sur. NO DEJE DE VISITAR ESTE FANTÁSTICO PISO!",False,good,False,True,6500.0,False,False,False,False,[],False,False,390000.0,€,flat,"Goya, Madrid",Piso en calle del Doctor Esquerdo,Destacado,,,,,,,
96768082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/95/ea/956019235.webp,23,1,149900.0,flat,sale,52.0,True,1,1,calle La Plaza,Madrid,Arganda,Centro,es,,40.2996073,-3.4384888,False,https://www.idealista.com/inmueble/96768082/,"En una zona inmejorable, en pleno centro de la población, con vistas al Ayuntamiento y la Parroquia de San Juan Bautista. Rodeado de todos los comercios y servicios necesarios para el día a día. Con buena comunicación, al lado de paradas de autobús urbano e interurbano y a escasos 12 minutos andando del metro de Arganda del Rey, línea 9. Vivienda de aproximadamente 52 metros cuadrados a la que accedemos a través de un amplio patio comunitario. Consta de pasillo distribuidor del que parten todas las estancias. Cocina amueblada con muebles altos y bajos con electrodomésticos, con entrada desde el salón, siendo este independiente y amplio con un gran ventanal con vistas a la calle. Cuarto de baño completo con bañera. Habitación amplia, también con gran ventanal.  La vivienda se vende amueblada. Actualmente se encuentra alquilada. Climatización: Bomba de calor/frío. Agua caliente: Termo eléctrico. Suelos de gres en cocina y baño y parquet en el resto de la vivienda. Muy buena oportunidad! Vivienda muy luminosa en una excelente zona! Si quieres más información no dudes en ponerte en contacto con nosotros en nuestro teléfono y en nuestra web.",False,good,False,False,2883.0,False,False,False,False,[],False,False,149900.0,€,flat,"Centro, Arganda",Piso en calle La Plaza,Destacado,003.6368,,,,,,
109107911,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/7c/1b/1364575933.webp,48,st,550000.0,flat,sale,84.0,False,2,2,calle del Doctor Esquerdo,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4234875,-3.6691941,False,https://www.idealista.com/inmueble/109107911/,"ZONA MADRID REAL ESTATE SALAMANCA vende piso de 84m2, TOTALMENTE REFORMADO, ¡PARA ENTRAR A VIVIR! ¡Oportunidad única! Piso de diseño con patios privados en Doctor Esquerdo. Se vende este exclusivo piso en pleno corazón de Madrid, totalmente reformado por un prestigioso estudio de arquitectura que ha cuidado hasta el más mínimo detalle. Con un diseño elegante y funcional, esta vivienda está lista para entrar a vivir y disfrutarla desde el primer día. ✨ Características principales: 2 dormitorios dobles, amueblados con camas, ropa de cama y ventiladores de techo con iluminación regulable (cálida, blanca e intermedia). Cocina de diseño, equipada con electrodomésticos de primeras marcas (microondas, nevera, horno). Amplio salón, cómodo y luminoso, con acceso directo a un precioso patio privado. 2 patios de uso privativo: uno principal, amueblado con mobiliario de exterior para relajarse o recibir invitados, y otro de servicio con lavadora. Además, dos patios de luces extra que aportan ventilación cruzada, haciendo el piso muy fresco y agradable. � Detalles que marcan la diferencia: Reforma integral (incluyendo instalaciones, tuberías y cuadro eléctrico). Suelo de tarima y ventanas de climalit oscilobatiente. Calefacción individual a gas natural. Edificio representativo con portero físico. � Ubicación premium: Situado en Calle Doctor Esquerdo, en el cotizado barrio de Fuente del Berro A tan solo unos pasos del Parque que lleva el mismo nombre, un lujo para pasear, hacer deporte o desconectar. Rodeado de supermercados, farmacias, colegios y todos los servicios que facilitan el día a día. Excelente comunicación: metro Ibiza (L9) a pocos metros, varias líneas de autobús y acceso directo a la M-30. Oferta gastronómica y cultural de primer nivel: restaurantes, terrazas y el famoso Mercado de Ibiza. � Gastos de comunidad: 180 €/mes � IBI anual: 500 € Este piso combina diseño, confort y ubicación privilegiada. Una vivienda diferente en una de las zonas más exclusivas de Madrid. � ¡No pierdas la oportunidad de vivir (o invertir) en un piso único! Te ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones. No pierdas esta oportunidad y cierra una visita a esta plaza llamando a José Luis Hurtado al 6-5-7-4-4-5-4-3-6. Nos puedes encontrar en: •CENTRO DE MADRID (calle Santa Isabel 17, junto al museo Reina Sofía) •BARRIO SALAMANCA (Paseo Marqués de Zafra 36) •VALLECAS (Avenida de la Albufera 77 y calle Carlos Martín Álvarez 47) •TETUAN (Calle Palencia 3, al lado del Mercado Maravillas) ¡NO SOMOS FRANQUICIA! El trato TRANSPARENTE con nuestros clientes nos identifica. Te ofrecemos tranquilidad y todo tipo de garantías.",True,good,False,True,6548.0,False,False,False,False,[],False,False,550000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle del Doctor Esquerdo,Destacado,683-DRESQUERDO,,,,,,
95093525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/2c/5c/1339514082.webp,36,1,420000.0,flat,sale,43.0,False,1,1,calle del Toro,Madrid,Madrid,Centro,es,Palacio,40.4113411,-3.7119332,False,https://www.idealista.com/inmueble/95093525/,"¡PISO REFORMADO EN CALLE DEL TORO!  La Casa Agency pone a la venta una fantástica vivienda situada en la primera planta de un edificio con ascensor, en una de las zonas más cotizadas y céntricas: la calle del Toro. Con una superficie de 43 metros cuadrados, esta propiedad ha sido completamente reformada y se presenta como una excelente opción tanto para vivir como para invertir. El inmueble cuenta con comodidades modernas que garantizan el máximo confort: persianas motorizadas, aire acondicionado tipo split en salón y habitación, así como un sistema de conductos para aire frío o calor que permite mantener una temperatura ideal durante todo el año. Además, dispone de una cerradura inteligente, aportando un plus de seguridad y funcionalidad al acceso. La finca, además de estar exenta del pago de IBI, goza de un estado impecable, y se encuentra en una ubicación privilegiada, con acceso inmediato a todos los servicios: comercio, restauración, transporte público y zonas culturales. Una propiedad lista para entrar a vivir, que combina modernidad, eficiencia y una localización inmejorable. ¡No dejes pasar esta oportunidad! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,True,9767.0,False,False,False,False,[],False,False,420000.0,€,flat,"Palacio, Madrid",Piso en calle del Toro,Destacado,,,,,,,
