propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished
107786047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/d5/54/1323691995.webp,3248-24639,17,bj,149000.0,flat,sale,70.0,True,2,1,"calle de Barrionuevo, 2",Madrid,Talamanca de Jarama,,es,,40.7446131,-3.5132664,True,https://www.idealista.com/inmueble/107786047/,"¡Descubre el lujo de vivir con tranquilidad en un piso de dos dormitorios luminoso y tranquilo! Este acogedor espacio se convierte en una elección versátil tanto para residentes como para inversores. Su ubicación en el centro de Talamanca de Jarama, garantiza comodidad y accesibilidad a todos los servicios a pocos minutos. Con una superficie total de 70 m², todos los espacios ofrecen una gran amplitud, con un amplio salón comedor, cocina independiente y equipada, dos dormitorios amplios y acogedores y un baño.  Todas las estancias son exteriores y muy luminosas. La vivienda se encuentra bien conservada y lista para entrar.",False,good,False,False,2129.0,False,False,False,False,[],False,False,149000.0,€,,,,flat,Talamanca de Jarama,"Piso en calle de Barrionuevo, 2",Destacado,,,,
109206270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/cf/12/1367459906.webp,10008609,30,4,489000.0,flat,sale,92.0,True,2,2,calle de Alcaraz,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4791224,-3.6471268,False,https://www.idealista.com/inmueble/109206270/,"Exclusivo piso reformado de diseño con terraza, plaza de parking y excelente comunicación en calle Alcaraz (Parque de Santa María, L4) Vivienda2 tiene el placer de presentar esta espectacular vivienda situada en la calle Alcaraz, una de las zonas residenciales más cómodas y tranquilas del distrito de Hortaleza, en Madrid. Un piso que destaca no solo por su luminosidad y amplitud, sino también por una reforma integral de alto nivel, pensada para quienes buscan calidad, confort y estilo en un entorno perfectamente conectado. Ubicada en una planta alta de un edificio moderno con dos ascensores y acceso adaptado, Circuito cerrado de video vigilancia, siendo una zona muy tranquila. esta propiedad se beneficia de unas vistas despejadas y una luminosidad excepcional durante todo el día gracias a su orientación y altura. La vivienda ha sido totalmente renovada con materiales de gama alta, ofreciendo un estilo contemporáneo, elegante y funcional. Dispone de dos amplios dormitorios, uno de ellos en suite con baño privado y una zona de vestidor independiente, ideal para quienes valoran el espacio y la organización. El segundo baño, igualmente espacioso y de diseño moderno, da servicio al resto de la casa y está equipado con acabados de primera calidad, grifería actual y una cuidada iluminación. La cocina es de firma, totalmente equipada con electrodomésticos integrados y muebles de alta gama, perfecta tanto para el día a día como para quienes disfrutan cocinando en un espacio cómodo y sofisticado. Esta se abre parcialmente al salón-comedor, generando un espacio fluido y acogedor ideal para el entretenimiento. Uno de los grandes atractivos de esta vivienda es su gran terraza acristalada, un espacio versátil y luminoso que se puede aprovechar durante todo el año como comedor adicional, zona de lectura, despacho o rincón chill-out. A esto se suma una práctica y poco habitual zona de lavandería independiente, que aporta funcionalidad y orden al hogar. El precio de la vivienda incluye una plaza de garaje en la misma finca, con acceso directo desde el ascensor. Una ventaja imprescindible en una zona donde el aparcamiento en superficie es limitado. Ubicación y comunicaciones La vivienda se encuentra a solo 3 minutos a pie de la estación de metro Parque de Santa María (Línea 4), lo que permite un acceso directo y rápido al centro de Madrid, Avenida de América, Goya, Diego de León y otras zonas clave de la ciudad. Además, la zona está perfectamente conectada con varias líneas de autobús, así como salidas rápidas a M-30, M-40 y A-2, lo que facilita tanto los desplazamientos urbanos como interurbanos. Servicios y entorno La calle Alcaraz y su entorno inmediato ofrecen una excelente calidad de vida. A pocos pasos de la vivienda encontrarás supermercados (Mercadona, Carrefour Express, etc.), farmacias, centros médicos, bancos, gimnasios, colegios públicos y concertados, así como espacios verdes como el Parque de Santa María o el cercano Parque Huerta de la Salud, perfectos para pasear, hacer deporte o disfrutar en familia. También dispones de una gran variedad de comercios de proximidad, panaderías, fruterías y bares/restaurantes donde disfrutar de la gastronomía local. El barrio combina la tranquilidad de una zona residencial consolidada con la comodidad de tener todo al alcance de la mano. ________________________________________ Una vivienda única por ubicación, calidades y prestaciones. Lista para entrar a vivir. No pierdas la oportunidad de conocer este piso que lo tiene todo: diseño, luz, terraza, garaje, excelente comunicación y una ubicación privilegiada en Madrid. Contáctanos para más información o para concertar una visita.",False,good,False,True,5315.0,True,False,False,False,[],False,False,489000.0,€,,,,flat,"Pinar del Rey, Madrid",Piso en calle de Alcaraz,Destacado,True,True,,
109070143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/99/3f/1363491551.webp,CLK00/5172,24,1,345000.0,flat,sale,40.0,False,1,1,calle de Martín Martínez,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4472054,-3.671167,False,https://www.idealista.com/inmueble/109070143/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Ciudad jardin, en Madrid. La vivienda está ubicada en la 1 planta interior sin ascensor. Dispone de una superficie total de 40 m², distribuidos en salón y comedor, cocina independiente, 1 dormitorio y 1 baño. Además, cuenta con cocina amueblada y armarios empotrados. Situado en el barrio de Ciudad jardin, en la Calle Martin Martinez, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el intercambiador de Avenida América a escasos minutos, así como parques y gimnasios. A su vez, está próximo a supermercados, restaurantes, colegios, paradas de autobús, y a las estaciones de metro Alfonso XIII y Prosperidad (L7). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. *Algunas de las estancias de la vivienda están siendo reformadas.",True,good,False,False,8625.0,True,False,False,False,[],False,False,345000.0,€,,,,flat,"Ciudad Jardín, Madrid",Piso en calle de Martín Martínez,Destacado,,,,
108614575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/8b/67/1355838125.webp,W-030M71,36,4,3100000.0,flat,sale,231.0,True,3,4,calle de Casado del Alisal,Madrid,Madrid,Retiro,es,Jerónimos,40.413318,-3.6883943,False,https://www.idealista.com/inmueble/108614575/,"Propiedad reformada en Jerónimos con garaje y trastero Engel & Völkers presenta esta magnífica propiedad recién reformada en finca moderna, situada a tan solo unos pasos del emblemático Parque del Retiro. Esta excepcional vivienda destaca por su extraordinaria luminosidad natural, que baña cada espacio creando un ambiente cálido y acogedor. La propiedad cuenta con tres amplias habitaciones, cada una con su baño en suite, garantizando la máxima comodidad e intimidad. La habitación principal se complementa con un elegante vestidor. Además, cuenta con un práctico aseo de cortesía y una zona de lavandería que aporta funcionalidad al día a día. El corazón del hogar es su cocina abierta con cerramiento, que ofrece la versatilidad de disfrutar de un concepto open space o cerrar el espacio según tus necesidades. Pero sin duda, la joya de esta propiedad es su amplia terraza con vistas directas al Retiro, tu refugio personal donde contemplar el verdor del parque más querido de Madrid. La exclusividad se extiende desde el momento en que llegas a casa gracias a su entrada independiente mediante ascensor que te lleva directamente a tu propiedad. El edificio cuenta con todas las comodidades premium: ascensor, portero para tu seguridad y tranquilidad, plaza de garaje en la propia finca y un generoso trastero de 17m² para todo tu almacenaje. Esta no es solo una vivienda, es un estilo de vida donde cada detalle ha sido cuidadosamente pensado para ofrecerte la máxima calidad y confort en una de las ubicaciones más privilegiadas de Madrid. Una oportunidad única de vivir junto al pulmón verde de la capital, en un hogar que combina elegancia, funcionalidad y exclusividad. El barrio de los Jerónimos representa uno de los enclaves más distinguidos y codiciados de la capital, donde historia, cultura y refinamiento se funden en un entorno urbano excepcional. Situado junto al emblemático Parque del Retiro, este aristocrático barrio destaca por sus amplias avenidas arboladas, sus edificios históricos de fachadas señoriales y un ambiente de exclusiva serenidad en el corazón de la capital. Los Jerónimos alberga algunas de las instituciones culturales más prestigiosas de España, como el mundialmente conocido Museo del Prado. Su privilegiada ubicación ofrece acceso inmediato a incalculables tesoros culturales, lo que convierte al barrio en un epicentro para los amantes del arte y la historia. La arquitectura del barrio refleja la grandeza de la España imperial, con majestuosos edificios como la Iglesia de San Jerónimo el Real, el Hotel Ritz o el Palacio de Comunicaciones (actual Ayuntamiento), y constituye uno de los conjuntos urbanos de mayor calidad de la ciudad de Madrid. A nivel residencial, Los Jerónimos ofrece viviendas de alto standing en edificios históricos meticulosamente conservados, muchos de ellos con vistas privilegiadas al Parque del Retiro. Sus amplios apartamentos con techos altos, molduras originales y grandes balcones representan lo mejor de la arquitectura clásica madrileña. La exclusividad del barrio se complementa con una selecta oferta gastronómica y comercial, que satisface los gustos más exigentes. Invertir en Los Jerónimos significa adquirir no sólo una propiedad excepcional, sino un estilo de vida donde historia, cultura y exclusividad se combinan en una de las ubicaciones más privilegiadas de Madrid, garantizando tanto calidad de vida como una inversión segura y de valor creciente.",False,good,False,True,13420.0,True,False,False,False,[],False,False,3100000.0,€,,,,flat,"Jerónimos, Madrid",Piso en calle de Casado del Alisal,Destacado,True,True,,
109062479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/6e/69/1363270832.webp,CLK00/5061,26,7,450000.0,flat,sale,96.0,True,3,1,calle de Luis de Hoyos Sainz,Madrid,Madrid,Moratalaz,es,Vinateros,40.4037877,-3.6367346,False,https://www.idealista.com/inmueble/109062479/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Vinateros, en Madrid. La vivienda está ubicada en la 7 planta exterior con ascensor. Dispone de una superficie total de 96 m², distribuidos en salón y comedor, cocina abierta, 3 dormitorios y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, trastero y jardín. Situado en el barrio de Vinateros, en la Calle Calle de Luis de Hoyos Sainz, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Centro Comercial Madrid Sur, el Parque Vandel y la estación de metro Pavones (L9). A su vez, está próximo a supermercados, restaurantes, colegios, parques, gimnasios y paradas de autobús. Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,True,4688.0,True,False,False,False,[],False,False,450000.0,€,,,,flat,"Vinateros, Madrid",Piso en calle de Luis de Hoyos Sainz,Destacado,,,,
108589085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/0f/b5/1364214560.webp,CLK00/4955,26,2,585000.0,flat,sale,89.0,False,3,2,calle Germán Pérez Carrasco,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4363901,-3.6445321,False,https://www.idealista.com/inmueble/108589085/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicada en el barrio de Quintana, en Madrid. La vivienda está ubicada en la 2 planta patio interior con ascensor. Dispone de una superficie total de 89 m², distribuidos en salón y comedor, cocina independiente equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, cocina amueblada, armarios empotrados, aire acondicionado, parking y portero. Situado en el barrio de Quintana, en la Calle German Pérez Carrasco, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Centro Comercial Alcalá Norte y del Centro Deportivo La Concepción. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Pueblo Nuevo (L5 y L7). Agenda tu visita y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,True,6573.0,True,False,True,False,[],False,False,585000.0,€,,,,flat,"Quintana, Madrid",Piso en calle Germán Pérez Carrasco,Destacado,True,True,,
107818145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/b6/8e/1366771119.webp,W-02ZEYO,25,5,270000.0,studio,sale,30.0,True,0,1,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,Arapiles,40.4362646,-3.7039057,False,https://www.idealista.com/inmueble/107818145/,"Acogedor estudio en Arapiles Engel & Völkers tiene el placer de presentarles este ideal estudio en el centro del Barrio de Chamberí, exterior y luminoso. Ubicado cerca de las estaciones de Metro de Quevedo y Canal. La propiedad cuenta con baño y cocina independiente, armario empotrado, salón-habitación con balcón a la calle. Suelo de tarima. Tiene aire acondicionado de bomba de aire frío y calor. Es un producto ideal para inversores. Ubicado cerca de las estaciones de Metro de Quevedo, Canal y Bilbao. El inmueble se encuentra en una de las zonas más demandadas de Chamberí; rodeada de una amplia oferta de bares, restaurantes, tiendas y servicios. La propiedad está perfectamente comunicada por transporte público, con la estación de metro de Quevedo y Canal (L2) en 5 minutos caminando, y la estación de metro de Bilbao (L1 y L4) también es una opción cercana a 10 minutos. Como línea de autobús cuenta con la línea 44; que conecta con varios puntos importantes de la ciudad. El barrio de Arapiles destaca por su ambiente residencial y tranquilo, pero con una vibrante vida social y cultural. Además, la proximidad a otros barrios como Trafalgar y Malasaña amplía las opciones de ocio y gastronomía, convirtiéndolo en una de las mejores áreas para vivir en Madrid.",False,good,False,True,9000.0,False,False,False,False,[],False,False,270000.0,€,,,,flat,"Arapiles, Madrid",Estudio en calle de Donoso Cortés,Destacado,,,studio,
109002355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/0b/33/1361365137.webp,CLK00/5063,25,3,385000.0,flat,sale,92.0,True,3,1,calle de Mercedes Izquierdo,Madrid,San Sebastián de los Reyes,Centro Urbano,es,,40.548689,-3.6255264,False,https://www.idealista.com/inmueble/109002355/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Centro Urbano, en San Sebastián de los Reyes. La vivienda está ubicada en la 3 planta exterior con ascensor. Dispone de una superficie total de 92 m², distribuidos en salón y comedor, cocina independiente amueblada, 3 dormitorios y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada y aire acondicionado. Situado en el barrio de Centro Urbano, en la Calle Mercedes Izquierdo, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Ayuntamiento y del Centro Comercial Plaza Norte 2 a 8 minutos en coche. A su vez, está próximo a supermercados, restaurantes, colegios, parques, gimnasios, paradas de autobús, a la estación de metro Reyes Católicos (L10) y a la estación de tren Alcobendas-San Sebastián de los Reyes (C4a). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,True,4185.0,True,False,False,False,[],False,False,385000.0,€,,,,flat,"Centro Urbano, San Sebastián de los Reyes",Piso en calle de Mercedes Izquierdo,Destacado,,,,
109095397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/af/8e/1364222857.webp,CLK00/5065,25,3,645000.0,flat,sale,95.0,True,2,3,calle de Palencia,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4504404,-3.7018599,False,https://www.idealista.com/inmueble/109095397/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Cuatro Caminos, en Madrid. La vivienda está ubicada en la 3 planta exterior con ascensor. Dispone de una superficie total de 95 m², distribuidos en salón y comedor, cocina abierta, 2 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados y aire acondicionado. Situado en el barrio de Cuatro Caminos, en la Calle Palencia, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Mercado de Maravillas y la estación de metro Alvarado (L1). A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús, a las estaciones de metro Cuatro Caminos (L1, 2 y 6) y Nuevos Ministerios (L6, 8 y 10 y C1-4, 7 y 10). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,True,6789.0,True,False,False,False,[],False,False,645000.0,€,,,,flat,"Cuatro Caminos, Madrid",Piso en calle de Palencia,Destacado,,,,
104021480,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/01/ed/1331002343.webp,W-02OR0A,36,,1095000.0,flat,sale,103.0,True,3,3,calle de Alfonso X,Madrid,Madrid,Chamberí,es,Almagro,40.4323482,-3.6918024,False,https://www.idealista.com/inmueble/104021480/,"Luminoso piso con reforma de lujo en Almagro Engel & Völkers comercializa en exclusiva este confortable piso con reforma de lujo en el corazón de Almagro. Este piso ocupa parte de la planta de un bonito edificio de 1935, su distribución en esquina hace que casi toda la casa sea exterior a dos calles consiguiendo maximizar la luz natural en todo el piso. La propiedad tiene reforma integral con altas calidades de materiales, madera, piedras escogidas en tonos cálidos. Según entramos nos encontramos con el luminoso salón comedor, cocina abierta equipada con todos los electrodomésticos y gran capacidad de almacenaje y aseo de cortesía. La zona de descanso ha sido distribuida en tres amplios dormitorios, uno de ellos con baño en suite. Toda la casa está climatizada por aire acondicionado y calefacción central, una propiedad lista para entrar y disfrutar de la privilegiada zona de Almagro. El barrio de Almagro es considerado uno de los más elegantes de Madrid ya que en sus calles se encuentran algunas de las viviendas más lujosas y señoriales de la ciudad. Sede de varias embajadas, como la alemana, sueca y británica, son numerosas las galerías de arte que apuestan por esta zona, hoteles con encanto como el Santo Mauro y centros culturales internacionales cómo el Instituto Goethe, que eligen este barrio para instalarse. Las infraestructuras de transporte en torno a la propiedad son muy completas. Tanto el centro como la salida al aeropuerto se alcanzan en pocos minutos en coche, encontrando una amplia dotación de transporte público que conecta con todo el centro de la capital. La zona dispone de una gran oferta educativa, de colegios concertados y privados.",True,good,False,True,10631.0,True,False,True,False,[],False,False,1095000.0,€,,,,flat,"Almagro, Madrid",Piso en calle de Alfonso X,Destacado,,,,
108630405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/68/a4/1364214029.webp,CLK00/4926,26,1,825000.0,flat,sale,87.0,True,2,2,calle de Calvo Asensio,Madrid,Madrid,Chamberí,es,Gaztambide,40.4316414,-3.7136624,False,https://www.idealista.com/inmueble/108630405/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Gaztambide, en Madrid. La vivienda está ubicada en la 1 planta exterior con ascensor. Dispone de una superficie total de 87 m², distribuidos en salón y comedor, cocina abierta equipada, 2 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, balcón y portero. Situado en el barrio de Gaztambide, en la Calle Calvo Asensio, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como El Corte Inglés Princesa, el Mercado de Vallehermoso, el Intercambiador de Moncloa y del Parque del Oeste. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Quevedo (L2). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,True,9483.0,True,False,False,False,[],False,False,825000.0,€,,,,flat,"Gaztambide, Madrid",Piso en calle de Calvo Asensio,Destacado,,,,
108155027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/0a/81/1275660841.webp,6A,28,6,1579970.0,flat,sale,162.0,True,3,2,"Alonso Cano, 68",Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4436562,-3.6970059,True,https://www.idealista.com/obra-nueva/108155027/,"ÚLTIMAS VIVIENDAS A LA VENTA. ENTREGA ÚLTIMO TRIMESTRE 2025.  Alonso Cano 68 es un exclusivo conjunto residencial situado en el corazón de Chamberí, en la zona de moda en Madrid. Este proyecto premium ofrece solo 14 viviendas de 3 dormitorios, distribuidas en un elegante edificio de siete plantas. Disfruta de primeras plantas con terrazas interiores privadas de 21 m² y magníficos áticos con amplias terrazas de 22 m², diseñados para tu confort y estilo de vida. El edificio destaca por su innovador concepto arquitectónico, con una fachada de diseño vanguardista, luminosidad excepcional, materiales de alta calidad y una distribución inteligente de los espacios. Las viviendas cuentan con una amplia superficie desde 104 m². Sumérgete en sus exquisitas zonas comunitarias: relájate en la piscina de la azotea con área chill out y solárium, disfruta de la zona gastrobar, mantente en forma en el gimnasio y desconecta en el amplio jardín interior. Todas las viviendas cuentan con un trastero incluido en el precio. Todas las viviendas cuentan con un trastero; plazas de garaje, 2 por vivienda, no incluidas en el precio.  Situado en el emblemático barrio de Chamberí, Alonso Cano 68 te ofrece una ubicación inmejorable. A solo 10 minutos a pie de la Estación de Nuevos Ministerios, con conexión directa al aeropuerto de Barajas en menos de 15 minutos, y a 5 minutos del Paseo de la Castellana, cerca del complejo comercial Azca y el estadio Santiago Bernabéu. Disfruta de la vida junto a Ponzano, la zona más trendy de Madrid, donde te espera el mejor ambiente y una selecta gastronomía.",True,,True,True,9753.0,True,False,False,False,[],False,False,1579970.0,€,,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en Alonso Cano, 68",Destacado,,,,False
108680519,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/69/eb/1353328493.webp,W-030PTP,19,3,850000.0,flat,sale,74.0,True,1,1,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4200666,-3.6889053,False,https://www.idealista.com/inmueble/108680519/,"Exclusiva propiedad Recoletos – Ideal pied-à-terre En una de las ubicaciones más codiciadas del barrio de Salamanca, Engel & Völkers presenta en exclusiva esta luminosa y tranquila vivienda interior situada en la tercera planta de una finca con portero, ascensor y posibilidad de garaje. La propiedad cuenta con 67 m² construidos según catastro, distribuidos en un amplio salón-comedor, una cocina independiente, un dormitorio doble con armarios empotrados y un baño completo con zona de lavandería. Gracias a su orientación sur y a su ubicación frente a un gran patio de manzana, el piso goza de una excelente luz natural durante todo el día, ofreciendo un ambiente sereno y acogedor, ideal tanto como residencia habitual como pied-à-terre. Se entrega amueblado y equipado, listo para entrar a vivir. Una oportunidad única para vivir o invertir en una de las calles más exclusivas de Madrid, a escasos pasos del Parque del Retiro y de la calle Serrano El barrio de Salamanca, mandado construir por el marqués de Salamanca a finales del siglo XIX y en el que gastó prácticamente toda su fortuna, es el prototipo de ensanche urbano, de ciudad jardín, de barrio aristocrático con grandes avenidas en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. Al pasear por las calles de este exclusivo barrio, da la sensación de entrar en un mundo destinado exclusivamente a la aristocracia. Firmas como Loewe, Lubaloo, adalid de la moda infantil, Prada, Valentino, Miu Miu, Cartier y tantas otras que hacen las delicias de los bolsillos más afortunados se dan cita en la Milla de Oro. La máxima expresión del lujo, en lo que a restauración se refiere, corresponde al reciente inaugurado Centro de Ocio Platea, un espacio único con restaurantes como el de Ramón Freixa o Sinergias, surgido de la unión de tres de los mejores chefs españoles con renovadas recetas y los más codiciados dulces de Mamá Fambroise, entre otras tantísimas delicias. Para todo aquel que venga de fuera y sea un amante de la comida tradicional, el barrio Salamanca es el mejor lugar para disfrutar de las más exquisitas tapas de Madrid. El restaurante-cervecería Casa Dani, en el Mercado de la Paz, Qué tapas, en el Mercado de Torrijos, o la Cervecería Santa Bárbara, son algunos de los ejemplos en los que degustar deliciosas raciones de pulpo, jamón serrano, tortilla o patatas bravas. En definitiva, un barrio construido a imagen y semejanza de la maravillosa París en el que el lujo y el glamour son los principales protagonistas.",False,good,False,True,11486.0,True,False,True,False,[],False,False,850000.0,€,,,,flat,"Recoletos, Madrid",Piso en calle de Recoletos,Destacado,,,,
108155183,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/bc/f5/1275660782.webp,Ático 7B,28,7,1711670.0,penthouse,sale,111.0,True,2,2,"Alonso Cano, 68",Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4436562,-3.6970059,True,https://www.idealista.com/obra-nueva/108155183/,"ÚLTIMAS VIVIENDAS A LA VENTA. ENTREGA ÚLTIMO TRIMESTRE 2025.  Alonso Cano 68 es un exclusivo conjunto residencial situado en el corazón de Chamberí, en la zona de moda en Madrid. Este proyecto premium ofrece solo 14 viviendas de 3 dormitorios, distribuidas en un elegante edificio de siete plantas. Disfruta de primeras plantas con terrazas interiores privadas de 21 m² y magníficos áticos con amplias terrazas de 22 m², diseñados para tu confort y estilo de vida. El edificio destaca por su innovador concepto arquitectónico, con una fachada de diseño vanguardista, luminosidad excepcional, materiales de alta calidad y una distribución inteligente de los espacios. Las viviendas cuentan con una amplia superficie desde 104 m². Sumérgete en sus exquisitas zonas comunitarias: relájate en la piscina de la azotea con área chill out y solárium, disfruta de la zona gastrobar, mantente en forma en el gimnasio y desconecta en el amplio jardín interior. Todas las viviendas cuentan con un trastero incluido en el precio. Todas las viviendas cuentan con un trastero; plazas de garaje, 2 por vivienda, no incluidas en el precio.  Situado en el emblemático barrio de Chamberí, Alonso Cano 68 te ofrece una ubicación inmejorable. A solo 10 minutos a pie de la Estación de Nuevos Ministerios, con conexión directa al aeropuerto de Barajas en menos de 15 minutos, y a 5 minutos del Paseo de la Castellana, cerca del complejo comercial Azca y el estadio Santiago Bernabéu. Disfruta de la vida junto a Ponzano, la zona más trendy de Madrid, donde te espera el mejor ambiente y una selecta gastronomía.",True,,True,True,15420.0,True,False,False,False,[],False,False,1711670.0,€,,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid","Ático en Alonso Cano, 68",Destacado,,,penthouse,False
