propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology
108381451,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/dd/8f/1342418150.webp,V03,12,3,430000.0,flat,sale,119.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381451/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3613.0,True,False,False,False,[],False,False,430000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",
107869328,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/49/be/1327114186.webp,,25,1,370000.0,flat,sale,71.0,True,3,1,calle de Saavedra Fajardo s/n,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4140576,-3.7249257,True,https://www.idealista.com/inmueble/107869328/,"**Piso en Venta en el Corazón de Madrid - Distrito Latina** Descubre este encantador piso situado en pleno centro de Madrid, en el vibrante distrito de Latina. A solo 5 minutos a pie del metro Puerta del Ángel, disfrutarás de una excelente conexión con el resto de la ciudad. Con una superficie total de 71 m² construidos y 65 m² útiles, este primer piso, que carece de ascensor, ofrece tres amplios dormitorios ideales para familias o para quienes buscan espacio adicional.  La cocina es generosa y perfecta para los amantes de la gastronomía, mientras que el moderno baño garantiza comodidad y estilo. Aunque el piso necesita reforma, su orientación asegura una luminosidad excepcional durante todo el día. Además, cuenta con calefacción individual a gas natural y aire acondicionado en el salón principal, lo que lo convierte en un espacio acogedor en cualquier época del año. Los armarios empotrados ofrecen almacenamiento adicional, ideal para mantener el hogar organizado. La proximidad a parques como Madrid Río y Caramuel añade un toque de naturaleza a la vida urbana. No dejes pasar esta oportunidad única de personalizar tu nuevo hogar en una ubicación inmejorable. ¡Coordina tu visita y ven a conocerlo! (En este precio no se incluye gastos de gestoría, notaria, impuestos, ni honorarios). No te pierdas esta oportunidad única de vivir en una de las zonas más deseadas de la ciudad.",False,good,False,False,,5211.0,False,False,False,False,[],False,False,370000.0,€,,,flat,"Puerta del Ángel, Madrid",Piso en calle de Saavedra Fajardo s/n,
105677655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/d3/6f/1259663019.webp,ONM2407006-6,25,,1640000.0,chalet,sale,550.0,,5,6,"avenida de Atenas, 45",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5303313,-3.9105679,True,https://www.idealista.com/obra-nueva/105677655/,"Un lugar privilegiado para vivir Bienvenido a Villa Licabeto, un exclusivo residencial en la Avenida de Atenas, situado en El Cantizal, Las Rozas de Madrid.  Espacios Amplios y Privados Ofrecemos 14 viviendas independientes, ubicadas en generosas parcelas privadas que varían entre 565 y 1.000 m². Cada vivienda, con superficies construidas desde 590 m² hasta 695 m², está diseñada para ofrecer el máximo confort y privacidad. Sostenibilidad y Ahorro Energético Villa Licabeto no solo ofrece lujo y exclusividad, sino también innovación y sostenibilidad. Nuestras villas generan su propia energía verde gracias a las placas solares y sistemas de geotermia, garantizando un ahorro desde el primer día y un consumo energético mínimo. Personalización Total Tu hogar, a tu manera. En Villa Licabeto, puedes personalizar cada detalle de tu vivienda: elige el número de habitaciones, la ubicación de la cocina, el uso del sótano, así como los suelos, puertas, alicatados, pintura, sanitarios y griferías. Cada villa es un reflejo único de tu estilo y necesidades. Asesoramiento Personalizado Sin Coste Adicional Desde el primer día, contarás con la orientación de un arquitecto y un decorador que te ayudarán a diseñar el interior de tu hogar, asegurando que cada detalle esté a la altura de tus expectativas. ¿Te imaginas vivir aquí?",False,newdevelopment,True,,False,2982.0,True,False,False,False,[],False,False,1640000.0,€,True,True,chalet,"El Pinar- Punta Galea, Las Rozas de Madrid","Casa independiente en avenida de Atenas, 45",independantHouse
109207272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/45/b0/1367480868.webp,,37,2,790000.0,flat,sale,100.0,True,3,2,Sainz De Baranda,Madrid,Madrid,Retiro,es,Niño Jesús,40.4154394,-3.6707628,False,https://www.idealista.com/inmueble/109207272/,"PABLOS & Co. Real Estate, ofrece este piso totalmente reformado a estrenar junto al Retiro – Calle Sainz de Baranda.   En una de las calles más demandadas y codiciadas de Madrid, y a pocos pasos del Parque del Retiro, este inmueble totalmente reformado con altas calidades, está listo para entrar a vivir. Características principales de la vivienda: - Salón luminoso con distribución cómoda y práctica. - 3 Dormitorios espaciosos con armarios y cuarto de baño en suite en el principal.  - 1 cuarto de baño completo ( 2 en total ) con plato de ducha ambos. - Cocina independiente equipada con electrodomésticos Balay de última generación. - Aire acondicionado instalado, calefacción de Gas Natural centralizada y con radiadores rehabilitados. - Suelos de tarima, paredes lisas, ventanas de oscilobatientes, y todo a estrenar. Ventajas de la finca: Edificio tranquilo y bien cuidado. Comunidad agradable. Buena luz y ventilación. La zona: A escasos metros del Parque del Retiro, uno de los grandes pulmones verdes de Madrid. Zona muy bien comunicada: Metro Sáinz de Baranda (Líneas 6 y 9), múltiples autobuses y fácil acceso a M-30. Amplia oferta de servicios: supermercados, comercios de barrio, colegios, centros deportivos y una gran variedad de bares y restaurantes. Barrio consolidado, con alta demanda y gran potencial de revalorización. ✨ Una oportunidad única de adquirir una vivienda completamente nueva en una ubicación privilegiada de Madrid, perfecta tanto para vivir como para invertir. � ¡Llámanos y agenda tu visita hoy mismo!",False,good,False,True,,7900.0,False,False,False,False,[],False,False,790000.0,€,,,flat,"Niño Jesús, Madrid",Piso en Sainz De Baranda,
109151577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/a9/56/1362099781.webp,Tipo B,37,,749000.0,chalet,sale,377.0,,4,4,"calle Solano, 16",Madrid,Miraflores de la Sierra,,es,,40.7632585,-3.7438849,True,https://www.idealista.com/obra-nueva/109151577/,"PINAREJOS HILLS – VIVIENDA TIPOLOGÍA B Enclavada en un entorno natural privilegiado, a los pies de la Sierra de Madrid, esta vivienda pareada de estilo contemporáneo es mucho más que una casa: es el lugar donde se construyen recuerdos, donde cada rincón invita al disfrute y cada espacio ha sido pensado para vivir con plenitud, en armonía con la naturaleza y con quienes más quieres. Aquí, los días comienzan con la luz natural inundando el salón-comedor de 45 m², un espacio amplio, abierto y conectado directamente con la cocina, ideal para compartir desayunos tranquilos o tardes de cocina en familia. Desde allí, la vida fluye hacia el exterior: un generoso jardín de más de 350 m² con piscina privada y un jacuzzi exterior donde relajarse se convierte en rutina. ¿Te imaginas las tardes de verano con los niños chapoteando y tú brindando con amigos mientras cae el sol? Con sus 287 m² construidos, esta vivienda ofrece la distribución ideal para quienes buscan amplitud sin excesos: tres dormitorios en planta superior, el principal con vestidor, y un despacho en planta baja que puede ser también una habitación de invitados. Los tres baños completos garantizan el confort de toda la familia, incluso cuando hay visitas. Y el bajo cubierta ofrece ese espacio extra tan necesario hoy: zona de almacenaje, rincón de juegos o estudio privado. El confort está asegurado con un sistema de aerotermia y suelo radiante, ventilación mecánica, fachada ventilada y garaje privado. Todo ello dentro de una urbanización segura, consolidada y con un entorno que invita a quedarse. Distribución resumida: •3 dormitorios + despacho •3 baños completos •Salón-comedor de 45 m² con cocina integrada •Trastero bajo cubierta •Jardín privado de 357 m² •Piscina y jacuzzi exterior •Garaje propio Y todo esto, en un lugar inmejorable: La promoción se encuentra en la urbanización “Los Pinarejos”, dentro del término municipal de Miraflores de la Sierra, a tan solo 28 minutos de Madrid, 12 minutos de Colmenar Viejo y apenas 2 minutos de Soto del Real. Cuenta con parada de autobús en la puerta con conexión directa a Plaza Castilla (32 min), y proximidad a todos los servicios necesarios: colegios (concertado Del Pilar y público Chozas de la Sierra), centro de salud, urgencias, supermercados (DIA, Alcampo, Lidl, Aldi, Mercadona), comercios, polideportivos y centros comerciales como El Ventanal en Colmenar Viejo, donde encontrarás tiendas, restaurantes y ocio para toda la familia. Además, la próxima estación Soto-Sur de Renfe Cercanías, prevista para 2026, multiplicará la conexión con Madrid y añadirá valor a esta inversión única.   Extras disponibles bajo consulta (consultar valores): •Inodoros inteligentes •Sistema domótico avanzado •Acabados Porcelanosa de alta gama (baños, pavimentos, cocina) •Electrodomésticos Premium El valor exhibido no incluye IVA.",True,newdevelopment,True,,False,1987.0,True,False,False,False,[],False,False,749000.0,€,True,True,chalet,Miraflores de la Sierra,"Chalet pareado en calle Solano, 16",semidetachedHouse
109123608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/4d/0a/1365034647.webp,E1 BAJO A,5,bj,211140.0,flat,sale,93.0,True,2,2,"avenida de Europa, 2",Madrid,Arganda,Centro,es,,40.2994088,-3.4509122,True,https://www.idealista.com/obra-nueva/109123608/,"48 VIVIENDAS DE PROTECCION PUBLICA EN REGIMEN DE COOPERATIVA A PRECIO DE COSTE, en la mejor zona de Arganda, próxima al hospital y al nuevo cuartel de la Guardia Civil, zonas verdes, equipamientos educativos, deportivos y comerciales, y a pocos minutos de la estación de metro de Arganda.  Amplias y luminosas viviendas de 2 y 3 dormitorios con terraza, tendedero, dos plazas de garaje y trastero. Bajos con patio. Aerotermia. Alta calificación energética.",False,newdevelopment,True,True,False,2270.0,True,False,False,False,[],False,False,211140.0,€,True,True,flat,"Centro, Arganda","Piso en avenida de Europa, 2",
108307553,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/44/81/1241938399.webp,PR-C-760@TipoA,30,3,380000.0,flat,sale,109.0,True,3,2,"José María Lozano Sáinz, 11",Madrid,Madrid,Villaverde,es,Los Ángeles,40.346688,-3.6947533,True,https://www.idealista.com/obra-nueva/108307553/,"2 plazas de garaje Forma de pago flexible atendiendo a tus necesidades Entrega de llaves: Entre febrero y abril 2027. Cielo de Villaverde cuenta con apartamentos y viviendas de 2 y 3 dormitorios, con terrazas y suelo radiante, y se caracteriza por contar con salas temáticas y más de 6.000m2 de zonas comunes exteriores, para disfrutar de una experiencia de relax, ocio y deporte dentro de un ambiente de seguridad y tranquilidad. También áticos a la venta.  Piscina, pista polideportiva, pádel, gimnasio, zonas de juegos infantiles, salas comunitarias y amplias zonas verdes sin salir de la urbanización. Las viviendas cuentan con dormitorios espaciosos y luminosos, bien orientadas con modernas calidades que dan forma a hogares de ensueño, bien comunicadas con transportes urbanos y lugares de ocio. En Cielo de Villaverde se han diseñado diversas tipologías de viviendas pensando en la comodidad. Todas las viviendas cuentan con excelentes distribuciones, trasteros y garajes, a un precio excelente. El proyecto se encuentra situado cerca del Centro Médico de Especialidades, y también de dos centros educativos, uno de ellos la Escuela Infantil El Sur y el otro la Escuela de Fútbol Villaverde. Alrededor se encuentran dos centros comerciales de ocio y zonas verdes como el Parque Dehesa Boyal; además de un supermercado Mercadona y el Palacio de congresos y exposiciones La Nave, centro de referencia tecnológica y cultural. Elige tu futuro hogar en la última fase del mejor proyecto. Además, ahora tienes la oportunidad de seleccionar las calidades y personalizar tu vivienda. Muy cerca de medios de transporte y zonas de naturaleza, ocio y deporte. A 20 min en metro de la Puerta del Sol y a 10 minutos de ATOCHA en tren. Ubicado cerca de espacios verdes como la Dehesa del Boyal y de un polideportivo de referencia como es el de Raúl Gonzalez; se encuentra a escasa distancia del metro y el cercanías.",True,newdevelopment,True,True,False,3486.0,True,False,False,False,[],False,False,380000.0,€,True,True,flat,"Los Ángeles, Madrid","Piso en José María Lozano Sáinz, 11",
109215720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/8a/71/1367700817.webp,CHA0332,62,,410000.0,chalet,sale,235.0,,4,3,Campo Real,Madrid,Campo Real,,es,,40.3384418,-3.3961326,False,https://www.idealista.com/inmueble/109215720/,"� Inmobiliaria Tagonia pone a la venta este exclusivo chalet en la urbanización Montehermoso, con una superficie de 235 m² distribuidos en 3 plantas, incluyendo sótano. La vivienda cuenta con: •4 habitaciones •2 baños completos + 1 aseo •Cocina independiente •Parking privado para 2 vehículos •Piscina, jardín y terraza sin acristalar  Un hogar único en una de las zonas más exclusivas, perfecto para disfrutar de la tranquilidad y el confort. � Contáctanos y agenda tu visita con Inmobiliaria Tagonia. [IW].",False,good,False,,,1745.0,False,False,False,False,[],False,False,410000.0,€,True,True,chalet,Campo Real,Casa independiente,independantHouse
109213565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/25/9f/1367630056.webp,024-LAN,26,2,249000.0,flat,sale,53.0,True,2,1,calle de Antonia Lancha,Madrid,Madrid,Carabanchel,es,Opañel,40.3842331,-3.7214476,False,https://www.idealista.com/inmueble/109213565/,"Por fin a la venta el piso que tanto tiempo llevas esperando: Un piso de 2 habitaciones con una reforma de diseño a estrenar en una de las zonas mejor comunicadas de Madrid. Si quieres saber más, lee con atención y no dejes que se te adelanten! Hombrados Servicios Inmobiliarios te trae este fantástico piso, junto a Plaza Elíptica y la Avda. de Oporto. Es una segunda planta sin ascensor y cuenta con 2 habitaciones de gran amplitud, salón con cocina americana y baño completo con plato de ducha. Se le ha hecho una reforma integral de calidad y de diseño. Entre los diferentes elementos que se han reformado encontramos: - Distribución optimizada. - Fontanería de toda casa. - Instalación eléctrica completa con numerosos puntos de luz en toda la casa. - Paredes lisas - Nueva estructura del techo y falso techo para mejorar el aislamiento - Cerramientos de PVC oscilobatientes. - Mosquitera en todas las ventanas - Baño completo con griferia en color negro - Cocina completa - Suelos - Puertas - Luces LED en toda la casa - Electrodomésticos a estrenar - Etc. El resultado es espectacular, quedando una vivienda con espacios amplios y abiertos donde la luz es maravillosa durante todo el dia. Al tener doble orientacion (norte/sur) tiene ventilación cruzada, lo que hace que el espacio sea muy agradable y confortable. Es un piso ideal tanto para familias que buscan su vivienda habitual en un barrio familiar de toda la vida, como para inversores que buscan propiedades para alquilar. En el barrio apenas hay viviendas de estas características, por lo que estamos ante una gran oportunidad. La zona esta muy bien consolidada a nivel de comercios, servicios y comunicaciones. Por metro y autobus, junto al intercambiador de Plaza Eliptica (lineas 6 y 11 de metro y numerosas lineas de autobus). Por carretera, rapido acceso a la Avda. de Oporto, Avda. de los Poblados, A-42, M-30 y M-40. No lo dudes mas y visita esta fabulosa vivienda.",False,good,False,False,,4698.0,False,False,False,False,[],False,False,249000.0,€,,,flat,"Opañel, Madrid",Piso en calle de Antonia Lancha,
109214686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/cc/b4/1367669927.webp,,24,2,240000.0,studio,sale,70.0,True,0,1,calle Thomas Edison,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3338372,-3.5235991,False,https://www.idealista.com/inmueble/109214686/,"¡Descubre tu nuevo hogar en este espectacular estudio en venta, ubicado en un residencial cerrado frente al centro comercial H2O! Con 70 m² construidos, este inmueble diáfano ofrece una distribución funcional que incluye una cocina equipada y un baño completo. Los grandes ventanales permiten que la luz natural inunde el espacio, mientras que las vistas son simplemente encantadoras.  El suelo vinílico y los armarios empotrados añaden un toque moderno y práctico al ambiente. Además, cuenta con aire acondicionado y bomba de frío/calor para tu comodidad durante todo el año. Este estudio también incluye dos plazas de garaje y un trastero, lo que es ideal para maximizar el espacio. La comunidad tiene vigilancia física las 24 horas, brindando tranquilidad y seguridad. La ubicación es inmejorable: rodeado de ocio, tiendas, supermercados y zonas verdes, tendrás todo lo que necesitas a tu alcance. El parque del Sureste está muy cerca, perfecto para disfrutar de la naturaleza. Con acceso directo a la A-3 y una parada de bus justo a la salida del recinto, moverte por la ciudad será muy fácil. Además, el metro Rivas Futura está a menos de 5 minutos a pie, y el hospital HM se encuentra justo al lado, rodeado de restaurantes y opciones de entretenimiento. No dejes pasar esta oportunidad única de vivir en un entorno cómodo y bien comunicado. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,,3429.0,False,False,False,False,[],False,False,240000.0,€,True,True,flat,"Rivas Futura, Rivas-Vaciamadrid",Estudio en calle Thomas Edison,studio
108686272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/b4/67/1353431576.webp,Tauro 108,6,,619000.0,chalet,sale,243.0,,3,3,"calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686272/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,False,2547.0,True,False,False,False,[],False,False,619000.0,€,True,True,chalet,"Sur, Móstoles","Casa independiente en calle Tauro, 120",independantHouse
108981900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/db/e8/1309768597.webp,Vivienda 16,18,,2050000.0,chalet,sale,338.0,,3,3,"calle Astun, 30",Madrid,Madrid,Moncloa,es,Valdemarín,40.4660422,-3.7758358,True,https://www.idealista.com/obra-nueva/108981900/,"SUMMIT es una exclusiva urbanización de 20 chalets pareados con jardines y piscinas individuales que cuentan además con un increíble rooftop con vistas a la sierra y al skyline de Madrid.    Ubicado en pleno Valdemarín, en el distrito de Aravaca-Moncloa, uno de los barrios más cotizados de Madrid por su entorno natural a menos de 10 minutos del centro de la ciudad.   Summit te permitirá vivir en una urbanización cerrada con seguridad y zonas de ocio para compartir, con parcelas privadas de hasta 497 m², y viviendas construidas en 3 plantas más solárium, todas equipadas con ascensor, para una máxima comodidad. Las viviendas ofrecen la posibilidad de contar de 3 a 5 dormitorios con una distribución y un interiorismo personalizable.    Otro de los aspectos a destacar de esta promoción es que todas las viviendas cuentan con orientación sur, por lo que la luminosidad forma parte del sello de esta exclusiva promoción.   Viviendas pareadas que mantienen una máxima privacidad, logrando un aislamiento acústico superior ya que la única comunicación entre viviendas se realiza a través de la zona de escaleras y ascensor de cada vivienda, sin que lleguen a comunicar estancias principales, logrando así una sensación de gran independencia.   Mención especial merece su envidiable Rooftop, pensado para disfrutar de momentos de ocio y descanso con unas vistas despejadas a la sierra y al Skyline de Madrid.    Espacios amplios, modernos y conectados entre sí que comunican de manera impecable interior con exterior. En la planta principal los espacios fluyen entre cocina, salón y exterior, con salida directa desde todas las estancias al jardín.  La cocina, diseñada por la prestigiosa firma Gunni & Tentino, cuenta con gran isla central y se abre a la zona de comedor y salón para potenciar la sensación de espacio.  En esta planta contamos con una terraza de acceso directo desde la cocina, una zona de porche que comunica la zona de comedor y un gran porche principal con vistas al jardín y a la piscina por lo que toda la planta se integra de manera armoniosa con el exterior.   Diseño y elegancia van de la mano en este proyecto con una sofisticada presencia, con fachadas que juegan con grandes ventanales y unas elegantes celosías de lamas exteriores visten las viviendas y que controlan la incidencia solar, matizando la privacidad y la luz.   Calidades premium en todas las viviendas: cocinas de Gunni & Tentino, pavimentos porcelánicos en formato 1.2x1.2m, tarima de roble en la planta de noche, carpinterías de la máxima calidad, domótica de última generación. Las viviendas cuentan además con un diseño sostenible, con sistemas de calefacción por aerotermia con suelo radiante/ refrigerante además de contar con aire acondicionado de refuerzo.   Además, Grupo ABU ofrece la oportunidad de personalizar el interiorismo al gusto de cada cliente, creando un espacio que refleje su estilo y personalidad, de la mano del prestigioso estudio Coton et Bois.   Ubicación estratégica a menos de 10 minutos del centro de Madrid, Valdemarín cuenta con una amplia oferta de colegios internacionales como el colegio Estudio, The English Montesori, Mater Salvatoris o el Stela Maris; centros médicos como el hospital de la Zarzuela, Vithas Aravaca; centros de restauración y centros deportivos como el David Lloyd, Club de Campo o el Hipódromo de la Zarzuela.   Grupo Abu, cuenta con una una sólida trayectoria en el mundo del lujo, con más de 25 años en el sector, se ha especializado en la promoción de viviendas exclusivas en emplazamientos prime. Su compromiso con el diseño, la tecnología y la innovación son un sello latente en todas sus promociones. Cada proyecto es único y cada vivienda también gracias a su servicio de personal.",False,newdevelopment,True,,False,6065.0,True,False,False,False,[],False,False,2050000.0,€,True,True,chalet,"Valdemarín, Madrid","Chalet pareado en calle Astun, 30",semidetachedHouse
107718124,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/fb/a6/1320741341.webp,vivienda 7,15,,795000.0,chalet,sale,304.0,,4,3,"camino de los Malatones, 65",Madrid,Algete,,es,,40.6136428,-3.538991,True,https://www.idealista.com/obra-nueva/107718124/,"¡Descubre tu nuevo hogar en Algete! Exclusiva promoción de 8 viviendas unifamiliares de obra nueva, diseñadas para garantizar el máximo confort. Situadas en Camino de los Malatones 65, Algete. Con una superficie construida de 304m2, cada vivienda cuenta con 3 amplios dormitorios y un dormitorio en suite con vestidor, ideal para adaptarse a tus necesidades familiares. También, dispone de una cocina moderna amueblada y un amplio y luminoso salón-comedor donde podrás relajarte y compartir momentos. Además, cada vivienda dispone de 3 baños completos diseñados con acabados de alta gama. Podrás disfrutar de un generoso jardín privado, perfecto para el ocio al aire libre, además de una amplia zona ajardinada común con piscina y área de merendero de 1.392 m2. La comodidad también está garantizada gracias al acceso directo a un garaje comunitario subterráneo con 3 plazas de aparcamiento por vivienda equipadas con preinstalación para puntos de recarga de vehículos eléctricos. Se dispone de un espacioso cuarto de lavandería y de un trastero. Acceso directo desde el garaje a la vivienda. Este chalet cuenta con calificación energética A en consumo de energía y emisiones de CO2, lo que lo convierte en una opción sostenible y eficiente. Esta promoción combina confort, modernidad y calidad de vida en un entorno tranquilo, pero bien conectado con Madrid. No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Algete. ¡Ven a conocer tu futuro hogar! La entrega de la vivienda está prevista para el segundo trimestre del 2027. Precios sin IVA.",False,,True,,False,2615.0,True,False,False,False,[],False,False,795000.0,€,True,True,chalet,Algete,"Casa independiente en camino de los Malatones, 65",independantHouse
102521968,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/df/f6/1158388660.webp,27/23V,29,4,295000.0,flat,sale,116.0,True,3,1,guadiana,Madrid,Alcobendas,Alcobendas Centro,es,,40.544447,-3.6377508,False,https://www.idealista.com/inmueble/102521968/,"Businesshome Piso en venta de 116 metros cuadrados en Alcobendas. Esta espaciosa vivienda cuenta con 3 habitaciones, y ha sido totalmente reformada para ofrecer un ambiente moderno y acogedor. ACTUALMENTE ESTA ALQUILADA Y PAGA 900 EUROS! Destaca por sus dos terrazas: una que se accede desde el salón, perfecta para disfrutar del aire libre y momentos de relax, y otra terraza tendedero en la cocina, ideal para realizar las tareas domésticas cuenta con una cocina completamente equipada, ideal para preparar deliciosas comidas. El salón-comedor es espacioso y perfecto para disfrutar de reuniones familiares o momentos de relax. El piso se encuentra en la última planta del edificio, lo que le proporciona una excelente luminosidad durante todo el día. También cuenta con un trastero adicional, perfecto para almacenar tus pertenencias. El baño está equipado con un plato de ducha. Su ubicación en el centro de Alcobendas es inmejorable. Estarás cerca de paradas de autobús, la estación de Renfe y el metro, lo que facilita los desplazamientos. Además, encontrarás una gran variedad de servicios de comercio local en los alrededores y estarás rodeado de todo tipo de servicios, como supermercados, tiendas, restaurantes y parques. No dejes pasar esta oportunidad. Estaremos encantados de ayudarte y mostrarte personalmente esta increíble propiedad. ¡No te lo pierdas! Este piso en venta es ideal para inversores. Además contamos con asesoramiento financiero 100% para su crédito hipotecario y asesores inmobiliarios de la zona para encontrarle la vivienda que busca! BusinessHome cuenta con servicios de asesoramiento financiero, inversión de su dinero para la mayor rentabilidad, reformas de todo tipo ( desde pintar hasta reformas integrales ) PRESUPUESTOS SIN COMPROMISO, eficiencias energéticas, tramitación de herencias, etc.",False,good,False,False,,2543.0,False,False,False,False,[],False,False,295000.0,€,,,flat,"Alcobendas Centro, Alcobendas",Piso en guadiana,
