propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
106925754,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/91/af/1297829253.webp,,29,bj,395000.0,flat,sale,67.0,True,2,1,calle de Fernández Caro,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4438523,-3.644519,False,https://www.idealista.com/inmueble/106925754/,OPORTUNIDAD.  Muy cerca de Arturo Soria en calle muy tranquila encontramos esta vivienda situada dentro de una urbanización cerrada con portero físico y zonas comunes que incluyen jardines comunitarios y piscina. Se accede a la vivienda a través del hall de entrada que da paso a la cocina y al salón comedor desde el que parte un pasillo distribuidor que nos lleva a 2 dormitorios y un cuarto de baño completo. Calefacción central de gas natural con contadores individuales. NO SE REPERCUTEN HONORARIOS AL COMPRADOR.,False,good,False,False,5896.0,True,False,False,False,[],False,False,395000.0,€,flat,"Concepción, Madrid",Piso en calle de Fernández Caro,,,,,,,,
108890634,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/f0/5c/1361425145.webp,IZ-04157,32,4,790000.0,flat,sale,81.0,True,3,1,calle de Fernández de la Hoz,Madrid,Madrid,Chamberí,es,Almagro,40.4373457,-3.6939934,False,https://www.idealista.com/inmueble/108890634/,"¡Descubre tu nuevo hogar en el corazón de Chamberí! Este espectacular piso de 81 m² ofrece un ambiente luminoso y acogedor, ideal para disfrutar de la vida en una de las zonas más prestigiosas de Madrid. Con 3 dormitorios, cada uno con armarios empotrados, tendrás el espacio perfecto para relajarte y organizar tus pertenencias. La cocina, completamente equipada con lavadora, lavavajillas, horno y microondas.  El baño ha sido reformado con un estilo moderno y funcional, asegurando comodidad en tu día a día. Además, cuenta con dos encantadores balcones que inundan el espacio de luz natural y ofrecen vistas agradables del barrio.  Ubicado en la cuarta planta de un edificio con ascensor, este hogar combina comodidad y estilo. La excelente comunicación y la cercanía a todos los servicios esenciales hacen que vivir aquí sea un verdadero placer. No dejes pasar la oportunidad de adquirir un piso lleno de luz, estilo y comodidad en una ubicación inmejorable. ¡Ven a verlo y enamórate! Comunicada con las líneas de metro 1,5, 7 y 10 y con varias líneas de autobuses.",True,good,False,True,9753.0,True,True,False,False,[],False,False,790000.0,€,flat,"Almagro, Madrid",Piso en calle de Fernández de la Hoz,,,,,,,,
109018141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/fb/c3/1361829142.webp,5121,55,4,1800000.0,flat,sale,185.0,True,4,4,calle de las Huertas,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4161001,-3.7007719,False,https://www.idealista.com/inmueble/109018141/,"Homely One presenta esta exclusiva vivienda exterior de 185m2 ubicada en el barrio de Las Huertas, en pleno centro de Madrid.  Una zona vibrante, cultural y con un encanto histórico inigualable, a pasos de la emblemática Plaza de Santa Ana. Arquitectura Clásica, Reforma de Autor El piso se sitúa en una elegante finca clásica, y ha sido completamente reformado con un proyecto que combina diseño contemporáneo y detalles originales.  Se encuentra en una 4º planta exterior con 2 Balcones, lo que le otorga gran luminosidad y vistas despejadas. Luz Natural y Espacios Abiertos La zona de Salón-Comedor destaca por su amplitud y luminosidad, gracias a 2 grandes Balcones con vistas directas a la Plaza de Santa Ana, estancia donde el interiorismo hace que sea algo singular de la vivienda, gracias a un maravilloso sistema de iluminación indirecta, moldura en paramentos verticales y unas preciosas embocadura de madera natural. El ambiente transmite calma, sofisticación y armonía, ideal para quienes buscan un hogar inspirador en el corazón de la ciudad. Cocina de Alta Gama Integrada La cocina, completamente equipada con electrodomésticos premium, se integra de forma natural con el salón, conformando una gran área social.  Cuenta con una isla central totalmente revestida en Piedra Natural, la Cocina esta diseñada como un elemento funcional que actúa como punto de encuentro, ideal para desayunos o reuniones informales. Zona Privada de Descanso La vivienda dispone de 4 Dormitorios y 4 baños, siendo 3 de ellos en Suite, proporcionando privacidad y comodidad en cada rincón.  La habitación principal destaca por su generoso tamaño y distribución ideal. Diseño Atemporal La decoración minimalista y atemporal fusiona elementos clásicos con toques modernos, creando una atmósfera equilibrada y elegante. Los acabados y materiales han sido cuidadosamente seleccionados para transmitir calidad y confort. No dejes pasar esta oportunidad única de vivir en el centro de Madrid, en un piso reformado con estilo y personalidad.  Contáctanos para visitarlo.",False,good,False,False,9730.0,True,False,False,False,[],False,False,1800000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de las Huertas,,,,,,,,
108645411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/af/d5/1350905188.webp,,24,1,1225000.0,flat,sale,152.0,True,3,2,paseo de los Parques,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5112375,-3.6515291,False,https://www.idealista.com/inmueble/108645411/,"SotoMora Real Estate presenta en EXCLUSIVA este excelente piso de 152m2 con terraza cubierta de más de 20m2, TOTALMENTE REFORMADO con acabados premium. Ubicado dentro de una de las mejores urbanizaciones de El Encinar con seguridad 24h, piscina de adultos y de niños, 2 pistas de pádel y extensas y preciosas zonas verdes. La distribución es la siguiente: Entrando por la puerta principal y pasando el amplio hall accedemos a la nueva y cómoda cocina totalmente equipada con zona de office y diseñada por Santos. Esta estancia cuenta también con tendedero y zona de lavado cubierto. A continuación nos encontramos con el estupendo salón comedor con salida directa a la fantástica terraza. Destacamos la luz natural de toda la casa gracias a sus amplios ventanales de la marca Cortizo y a su orientación sur. La zona de descanso está compuesta por 3 dormitorios de muy buen tamaño. 2 de ellos comparten un cuarto de baño completo y el dormitorio principal cuenta con vestidor y un gran cuarto de baño en suite con preciosa luz natural. Todas las estancias de la casa disponen de amplios armarios de suelo a techo perfectamente vestidos y AA. La calefacción es individual de Gas Natural y la caldera es nueva. Completan esta vivienda una amplia plaza de garaje y un trastero de más de 7m2. Por expreso deseo de la propiedad no publicamos fotos del interior de la vivienda, ya que el estado de la misma es impecable! Para más información, no dudes en ponerte en contacto con nosotros.",False,good,False,True,8059.0,True,False,False,False,[],False,False,1225000.0,€,flat,"Encinar de los Reyes, La Moraleja",Piso en paseo de los Parques,True,True,,,,,,
109164150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/ea/de/1366158757.webp,IE07-UROGALLO,18,4,240000.0,flat,sale,63.0,True,2,1,calle Urogallo,Madrid,Madrid,Carabanchel,es,Opañel,40.3898491,-3.7201029,False,https://www.idealista.com/inmueble/109164150/,"Inmobiliarias Encuentro vende en Exclusiva vivienda exterior en el corazón del barrio de Opañel, una de las zonas más demandadas de Carabanchel por su ambiente tranquilo, su excelente comunicación y la amplia oferta de servicios. El piso, situado en una cuarta planta, cuenta con 63 m² construidos y ha sido reformado íntegramente con materiales de calidad, listo para entrar a vivir. La distribución es cómoda y práctica: dispone de dos dormitorios, uno doble con gran capacidad de almacenaje y otro individual perfecto como habitación infantil, despacho o vestidor. El salón-comedor, amplio y muy luminoso, conecta con una terraza espaciosa, ideal para disfrutar del aire libre o crear una acogedora zona de relax. La cocina independiente, equipada y con ventana, garantiza ventilación y luz natural, mientras que el baño moderno incorpora plato de ducha con mampara de cristal. En cuanto a calidades, la vivienda ofrece suelos de tarima, ventanas de climalit, instalación de gas natural y aire acondicionado por splits, lo que asegura confort durante todo el año. La ubicación es inmejorable: Opañel combina la tranquilidad de un barrio residencial con todos los servicios a pie de calle —comercios, colegios, zonas verdes— y está excelentemente comunicado tanto por transporte público (metro y varias líneas de autobús) como por carretera. Una oportunidad única para quienes buscan un piso reformado, exterior y en una zona con gran calidad de vida. Si necesita vender su inmueble para adquirir este u otro inmueble publicado contacte con nosotros disponemos del servicio //""CAMBIA DESCANSA""// la solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. Financiación a tu medida con FINMOO tendrás los mejores tipos de interés y hasta el cien por cien de financiación. Consulta nuestras condiciones  Entra en nuestra web y reserva este piso en tan solo 2 minutos con nuestro servicio ireserva. *Imagenes renderizadas por un programa de diseño*.",True,good,False,False,3810.0,False,False,False,False,[],False,False,240000.0,€,flat,"Opañel, Madrid",Piso en calle Urogallo,,,,,,,,
108170062,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/93/82/1358214314.webp,SMSANZ,24,3,1075000.0,flat,sale,91.0,True,2,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,Niño Jesús,40.4166145,-3.6718186,False,https://www.idealista.com/inmueble/108170062/,"**Exclusiva vivienda exterior con vistas despejadas junto al Retiro, con piscina, trastero y excelentes calidades** TuKsa Madrid Inmobiliaria ofrece en venta esta fantástica vivienda exterior con 91m2, ubicada en una tercera planta de una finca representativa en la calle Alcalde Sainz de Baranda, en pleno Barrio de Ibiza, a pocos minutos del Parque del Retiro. La vivienda, reformada con materiales de alta gama, cuenta con una distribución cómoda y muy luminosa. Desde el hall de entrada, accedemos a dos dormitorios dobles con baños en suite, ambos con excelente luz natural desde patio interior. A lo largo del pasillo se encuentra una zona de lavadero integrado que aporta funcionalidad al conjunto. El salón-comedor, muy amplio y luminoso, se abre a una moderna cocina integrada, con grandes ventanales y vistas despejadas que aportan sensación de amplitud y bienestar. Además, la finca ofrece zonas comunes completamente renovadas, con una piscina comunitaria de nueva construcción, zonas ajardinadas, zona infantil, servicio de conserjería, ascensor y un trastero incluido en el precio. Entre sus calidades destacan: · Carpintería exterior con doble acristalamiento · Suelos de tarima · Pintura lisa · Climatización por conductos (frío/calor) · Armarios empotrados · Cocina y baños con acabados de diseño Ubicación privilegiada en uno de los barrios más demandados de Madrid, con todos los servicios a un paso y excelente comunicación por transporte público. Gastos comunidad: 150€ Vivienda en proceso de reforma Solicita tu visita privada. ¡Puede ser la oportunidad que estabas esperando!",True,good,False,True,11813.0,True,False,False,False,[],False,False,1075000.0,€,flat,"Niño Jesús, Madrid",Piso en calle del Alcalde Sainz de Baranda,,,,,,,,
108816365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/c9/e8/1355981919.webp,VB-ZN3A,30,7,410000.0,flat,sale,83.0,True,3,2,calle de la Virgen de Aránzazu,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4880006,-3.6903885,False,https://www.idealista.com/inmueble/108816365/,"Inmobiliaria en Virgen de Begoña-Fuencarral Madrid - Tecnocasa Estudio Virgen De Begoña-Fuencarral Sl (REGISTRO DE AGENTES PROFESIONALES INMOBILIARIOS; RAIN Nº752/22). Vende vivienda en la Calle Vírgen de Aránzazu, compuesta por 3 dormitorios, 1 cuarto de baño y 1 aseo, amplia cocina y salón con terraza. Vivienda completamente exterior, MUY LUMINOSO. Orientación Sur. Ubicado en la septima planta del edificio, con doble ascensor. Posee calefacción central y aire acondicionado El edificio cuenta con portero físico, Está muy bien situado al norte de Madrid, cercano al centro comercial La Vaguada y con buenas comunicaciones para vehículo propio, con acceso a M-30 por la calle San Modesto, cercano a la Avenida ilustración y M-11; transporte público con varias líneas de autobús (137, 124, 175, 178, N24, ), metro línea 10 (BEGOÑA) y estación renfe cercanías Ramon y Cajal.",False,renew,False,True,4940.0,True,False,False,False,[],False,False,410000.0,€,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de la Virgen de Aránzazu,,,,,,,,
108966750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/36/bb/1360346980.webp,,22,3,330000.0,flat,sale,60.0,True,3,1,cgdor diego valderrabano s/n,Madrid,Madrid,Moratalaz,es,Media Legua,40.41053,-3.65782,True,https://www.idealista.com/inmueble/108966750/,"Agencia inmobiliaria de MADRID zona MARROQUINA - VINATEROS - MORATALAZ perteneciente al grupo TECNOCASA empresa líder del sector con más de 30 años de experiencia en España, VENDE: Magnífica vivienda totalmente reformada. Se trata de una TERCERA PLANTA con ascensor, situada en una de las mejores zonas de Moratalaz, la Calle Cgdor. Diego Valderrabano, junto al Metro de Estrella. Además se encuentra muy próximo al Alcampo. La vivienda se distribuye en salón, cocina, pasillo distribuidor, tres habitaciones y cuarto de baño. Estas son algunas de las características del inmueble: - Se trata de una tercera planta con ascensor de un edificio de cuatro alturas, más la planta baja.  - La vivienda se encuentra totalmente reformada, para entrar a vivir.  - Orientación Oeste por lo que es muy luminoso. - Amplio salón con terraza incorporada al salón - Cocina con ventana y totalmente reformada. - Tres habitaciones dos de ellas con armario empotrado. - Cuarto de baño ampliado, con plato de ducha y ventana. - Calefacción individual de Gas Natural y aire acondicionado tanto en el salón y habitación principal. - Ventanas de climalit y suelo de tarima flotante. La vivienda se encuentra en una magnífica ubicación muy próximo a la m30, se encuentra junto al Metro Estrella y al Alcampo. Cuenta con toda clase de servicios tales como supermercados (Mercadona, Carrefour, Alcampo, Ahorramás), bancos, comercios, colegios, guarderías e Institutos, biblioteca pública, gimnasio (Dreamfit), parques y jardines. El distrito de Moratalaz es un barrio residencial de los más seguro y pacífico de todo Madrid. Destacado por sus amplias avenidas y los numerosos metros destinados a zonas verdes. Y ubicado entre la M-30 y la M-40 a tan solo 2 3 kilómetros del Retiro. Moratalaz posee facilidad de aparcamiento en el barrio. No tiene zona azul, ni zona verde. El barrio cuenta con plazas de Aparcamiento para Residentes (PLAZAS P. A. R. ), de uso exclusivo para personas empadronadas en el barrio, las cuales pueden ser adquiridas su cesión por un número de años por un importe fijado por el Ayuntamiento. Para más información al respecto diríjase a la Junta de Distrito de Moratalaz. POR TODAS ESTAS RAZONES LAS PERSONAS ELIGEN EL BARRIO DE MORATALAZ Y MÁS CONCRETAMENTE LA ZONA DE VINATEROS PARA COMPRAR SU VIVIENDA.",False,good,False,True,5500.0,True,False,False,False,[],False,False,330000.0,€,flat,"Media Legua, Madrid",Piso en cgdor diego valderrabano s/n,,,,,,,,
109177956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/a1/bf/1366574557.webp,,46,1,500000.0,flat,sale,81.0,True,3,2,calle Pinos Alta,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4677616,-3.6993074,False,https://www.idealista.com/inmueble/109177956/,"¡OPTIMACASA pone a su disposición esta fantástica oportunidad! Vendemos vivienda REFORMADA A ESTRENAR, que dispone de TERRAZA y PATIO, y tiene ORIENTACIÓN SUROESTE! La vivienda destaca por ser una primera planta alta, sin negocios que generen molestias ni ruidos en los alrededores, por tener una vista despejada a los Jardines Luis Javier Benavides, por tener terraza y patio, y por disfrutar de una gran luminosidad gracias a su orientación. La casa acaba de ser completamente reformada, incluyendo la renovación integral de todas las instalaciones de fontanería y electricidad, ventanas oscilobatientes de pvc con rotura de puente térmico, calefacción individual, aire acondicionado y mucho más.  Cuenta con tres amplios dormitorios, cada uno equipado con armarios empotrados de gran capacidad, ventana al exterior y climatización. El gran salón/comedor es perfecto para compartir momentos inolvidables y tiene acceso directo a un encantador patio donde relajarte al aire libre. Además, la cocina está totalmente equipada con electrodomésticos de última generación. Este piso se entrega tal y como se ve en las fotos, listo para ser habitado y disfrutar desde el primer día. No dejes pasar la oportunidad de vivir en un espacio único, cómodo y elegante. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,False,6173.0,False,False,False,False,[],False,False,500000.0,€,flat,"Ventilla-Almenara, Madrid",Piso en calle Pinos Alta,,,,,,,,
108953835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/17/30/1359952909.webp,30072025,29,,225000.0,chalet,sale,102.0,,4,1,calle del Desengaño,Madrid,Bustarviejo,,es,,40.8562093,-3.7062548,False,https://www.idealista.com/inmueble/108953835/,"BREM GLOBAL INMOBILIARIA PRESENTA SINGULAR casa de piedra en Bustarviejo, municipio situado a menos de una hora de Madrid. La vivienda construida en el año 1958 cuenta con 120m2 construidos y la posibilidad de ampliar el bajo cubierta, todo ello situado en una parcela de 1000m2 compartida mediante división horizontal. Accedemos a la vivienda, la cual se encuentra en la planta alta, donde encontramos un amplio salón recibidor, cocina, cuatro habitaciones y un baño, además de la posibilidad de ampliar el bajo cubierta. La parcela cuenta con acceso para vehículos y una zona de disfrute, separado con el vecino y totalmente independiente. El municipio de Bustarviejo es uno de los demandados de la zona debido a la singular mezcla de entorno natural, servicios y gran ambiente para disfrutar del municipio, tanto en familia como con amigos. Si deseas disfrutar de la singularidad de vivir en una casa de piedra, vistas y acceso cómodo al pueblo, no lo dudes y …¡ LLAMANOS!",True,renew,False,,2206.0,True,False,True,False,[],False,False,225000.0,€,chalet,Bustarviejo,Casa independiente en calle del Desengaño,,,independantHouse,,,,,
109022491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/82/bc/1367145287.webp,REF_36,31,5,499000.0,flat,sale,98.0,True,4,1,calle de Oña,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4867633,-3.6613824,False,https://www.idealista.com/inmueble/109022491/,"Aquípiso Inmobiliaria presenta esta excelente oportunidad de compra: un piso exterior ubicado en la codiciada zona de Sanchinarro, Madrid. Con una generosa superficie construida de 98 m² según catastro, la vivienda se distribuye eficientemente en un amplio salón-comedor que da acceso a una amplia terraza cubierta. La cocina independiente está totalmente equipada y también cuenta con acceso a otro espacio destinado como tendedero. Este hogar ofrece cuatro cómodas habitaciones perfectas para familias numerosas o aquellos que trabajan desde casa, así como un baño completo dotado de bañera. Ubicado en un quinto piso con ascensor, este inmueble dispone además de calefacción individual mediante gas natural.  Cuenta con una ubicación privilegiada rodeado por variados servicios esenciales tales como bares, restaurantes diversos supermercados, dentro los cuales destaca “El Corte Inglés”, colegios, farmacias, bancos, y gimnasios. Además, a solo 500 metros se encuentra el Centro Comercial Manoteras. Conectividad garantizada gracias al transporte público cercano; líneas autobús(174, N1), tren cercanías(C1, C2) y metro ligero (ML1). No pierda esta ocasión única! Contáctenos hoy mismo. *Los gastos derivados de la compraventa del inmueble como notaría, registro, I. T. P. , gastos financieros y honorarios de la inmobiliaria no están incluidos en el precio de venta de la vivienda.",False,good,False,True,5092.0,True,False,False,False,[],False,False,499000.0,€,flat,"Virgen del Cortijo - Manoteras, Madrid",Piso en calle de Oña,,,,,,,,
106464775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/78/35/1299668561.webp,TGG-2200196,20,4,199800.0,flat,sale,80.0,True,2,1,avenida España,Madrid,Majadahonda,Casco Antiguo,es,,40.4709715,-3.8681851,False,https://www.idealista.com/inmueble/106464775/,"¡IMPORTANTE, POR FAVOR LEER ATENTAMENTE!  SOLO PARA INVERSORES, YA QUE NO SE PUEDE VIVIR NI OCUPAR LA VIVIENDA HASTA EL FALLECIMIENTO DEL USUFRUCTUARIO. NO ES POSIBLE PEDIR HIPOTECA Se vende la NUDA PROPIEDAD de esta vivienda de 80 m2, valorada aproximadamente en 450.000 euros a cambio de un anticipo de 198.800 € y una renta vitalicia constante de 1.750 €/mes, es decir, hay que pagar una renta mensual por el mencionado importe, hasta que fallezca la persona que vive en ella (la usufructuaria). La esperanza media de vida estimada actualmente para las mujeres es de unos 84 años aproximadamente. La Usufructuaria (mujer de 89 años), continuará utilizando el inmueble hasta su fallecimiento, por lo que no es posible hacer uso de la misma mientras tanto. Se trata de una vivienda con una fantástica ubicación, muy céntrica, totalmente exterior, con piscina comunitaria, plaza de garaje y trastero. Los gastos mensuales de comunidad son 185€. El IBI anual es de 390€. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora. .",True,good,False,True,2498.0,True,False,True,False,[],False,False,199800.0,€,flat,"Casco Antiguo, Majadahonda",Piso en avenida España,True,True,,,,,,
108346733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/99/da/1341571061.webp,,37,,285000.0,chalet,sale,240.0,,4,3,calle Somadilla,Madrid,Zarzalejo,,es,,40.5400783,-4.1588604,False,https://www.idealista.com/inmueble/108346733/,"VIVIENDA UNIFAMILIAR PAREADA. Con Zona ajardinada. Distribuida en cuatro niveles, (a medias plantas). El nivel de acceso la vivienda, planta baja de la misma, distribuida en hall de entrada, recibidor, distribuidor, escalera, aseo, cocina, tendedero y salón comedor; planta primera en distribuidor, cuatro dormitorios y dos cuartos de baño. En planta bajo cubierta, disponemos de una estancia en dos niveles para zona de estar y dormitorio. En planta semisótano dispondremos de un Salón con Chimenea, Garaje y trastero.  La vivienda necesita actualizar el mantenimiento.  Dispone de acceso individual a piscina y Jardín comunitarios.  La vivienda está situada en el municipio de Zarzalejo, zona estación de Renfe.  Ofreciendo la tranquilidad del entorno natural y la comodidad de disponer en su entorno de centro de salud, estación de cercanías RENFE, paradas de autobús y resto de servicios del municipio. Visitas con cita previa. Cassa Inmobiliaria.",False,renew,False,,1188.0,True,False,False,False,[],False,False,285000.0,€,chalet,Zarzalejo,Chalet pareado en calle Somadilla,True,True,semidetachedHouse,,,,,
109064283,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/e7/8e/1363320230.webp,,19,1,285000.0,flat,sale,60.0,True,3,1,calle del Camino de los Vinateros,Madrid,Madrid,Moratalaz,es,Marroquina,40.4090404,-3.6535117,False,https://www.idealista.com/inmueble/109064283/,"Agencia inmobiliaria de MADRID zona MARROQUINA - VINATEROS - MORATALAZ perteneciente al grupo TECNOCASA empresa líder del sector con más de 30 años de experiencia en España, VENDE: Estupenda vivienda en PRIMERA PLANTA con ascensor, situada en una de las mejores zonas de Moratalaz, en Camino de los Vinateros, junto al Metro de Vinateros. Además se encuentra muy próximo al Mercadona y a las Lonjas, la zona comercial de Moratalaz por excelencia. La vivienda se distribuye en salón, cocina, pasillo distribuidor, tres habitaciones, cuarto de baño y terraza cerrada. Estas son algunas de las características del inmueble: - Se trata de una primera planta con ascensor de un edificio de cuatro alturas, más la planta baja.  - La vivienda se encuentra en buen estado aunque necesitaría actualización. - Muy luminoso, cuenta con orientación este. - Amplio salón con acceso a terraza cerrada. - Cocina para actualizar. - Tres espaciosas habitaciones. Dos de ellas totalmente exteriores. - Cuarto de baño con plato de ducha y ventana. - Calefacción eléctrica y termo para el agua caliente. Tiene posibilidad de hacerla por Gas Natural. - Ventanas de aluminio, puertas de madera y suelo de Parquet. La vivienda se encuentra en una magnífica ubicación, junto al Metro Vinateros, cerca al Mercadona y las Lonjas, en pleno centro de Moratalaz, la zona comercial del barrio, por lo que está cerca de todos los servicios, como supermercados (Mercadona, Carrefour, Alcampo, Ahorramás), bancos, comercios, colegios, guarderías e Institutos, biblioteca pública, gimnasio (Dreamfit), parques y jardines. El distrito de Moratalaz es un barrio residencial de los más seguro y pacífico de todo Madrid. Destacado por sus amplias avenidas y los numerosos metros destinados a zonas verdes. Y ubicado entre la M-30 y la M-40 a tan solo 2 3 kilómetros del Retiro. Moratalaz posee facilidad de aparcamiento en el barrio. No tiene zona azul, ni zona verde. El barrio cuenta con plazas de Aparcamiento para Residentes (PLAZAS P. A. R. ), de uso exclusivo para personas empadronadas en el barrio, las cuales pueden ser adquiridas su cesión por un número de años por un importe fijado por el Ayuntamiento. Para más información al respecto diríjase a la Junta de Distrito de Moratalaz. POR TODAS ESTAS RAZONES LAS PERSONAS ELIGEN EL BARRIO DE MORATALAZ Y MÁS CONCRETAMENTE LA ZONA DE VINATEROS PARA COMPRAR SU VIVIENDA.",False,good,False,True,4750.0,True,False,False,False,[],False,False,285000.0,€,flat,"Marroquina, Madrid",Piso en calle del Camino de los Vinateros,,,,,,,,
107966910,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/da/04/1329722660.webp,402827,5,,2900000.0,flat,sale,3048.0,,1,1,calle de los Almendros,Madrid,Anchuelo,,es,,40.4675253,-3.2644313,False,https://www.idealista.com/inmueble/107966910/,"Vendemos 35 viviendas en Anchuelo, Madrid. Los inmuebles están situados en una promoción de 51 viviendas, en el centro de la localidad. La posición cuanta con 15 pisos en planta baja (entre 122m² y 83m²), muchos de ellos con patio y 20 dúplex en la primera planta del edificio (entre 60m² y 90m²).    Anchuelo es una localidad que cuenta con todos los servicios (restaurante, centro de salud, supermercados, centro educativo, polideportivo), está situada a 18 minutos (13 km) de Alcalá de Henares y a 50 minutos (50km) de Madrid capital. No disponemos de la posesión física de los inmuebles, por lo que no es posible realizar visita a los inmuebles. La transmisión de la posición se realizaría en esta situación. Consulta nuestras condiciones de financiación hechas a tu medida a través de nuestro intermediario Twinkloo.   Entra en Nolon para ver todos los inmuebles en venta. Visita por videollamada también disponible. Referencia interna: 402827.",False,good,False,,951.0,True,False,False,False,[],False,False,2900000.0,€,flat,Anchuelo,Piso en calle de los Almendros,True,True,,,,,,
107697153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/f1/0a/1365386735.webp,KWONE250217GGG,44,2,1780000.0,flat,sale,243.0,True,5,3,calle de Chinchilla,Madrid,Madrid,Centro,es,Sol,40.4201348,-3.7049532,False,https://www.idealista.com/inmueble/107697153/,"Exclusiva vivienda en pleno centro de Madrid, a un paso de la Gran Vía Ubicada en la prestigiosa Calle Chinchilla, esta magnífica vivienda de 243 m² se encuentra en una segunda planta de un edificio clásico con ascensor y servicio de portería. Destaca por sus techos de más de 3 metros de altura, que aportan una gran sensación de amplitud, y sus cuatro balcones a la calle, que inundan de luz natural cada estancia. Su ubicación es inmejorable: a escasos metros de la Gran Vía, en una de las zonas más vibrantes y turísticas de Madrid. Disfrute de la cercanía a teatros, restaurantes, tiendas y una excelente conexión de transporte público, todo a la puerta de su hogar. Además, la distribución de la vivienda permite la posibilidad de segregación en dos unidades independientes, ofreciendo una oportunidad única tanto para inversión como para quienes buscan dos viviendas en el corazón de la ciudad. No dude en contactarnos para más información o para concertar una visita.",True,good,False,True,7325.0,True,False,True,False,[],False,False,1780000.0,€,flat,"Sol, Madrid",Piso en calle de Chinchilla,,,,,,,,
81900004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/3d/4f/587246122.webp,0507,25,3,1690000.0,flat,sale,135.0,True,3,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4243096,-3.6852354,False,https://www.idealista.com/inmueble/81900004/,"Fortuny Real Estate presenta espectacular inmuebles a estrenar en el corazón del Barrio de Salamanca.  Se trata de una vivienda ubicada en un distribuida en un salón comedor con la cocina americana totalmente equipada con electrodomésticos de alta gama. Tiene 3 dormitorios amplio con armarios de suelo a techo, el principal cuenta con vestidor y cuarto de baño en suite. Reforma de diseño con altas calidades con la posibilidad de quedarse con los muebles. Portero físico y trasero. Opción a una plaza de garaje. Sin duda un piso único en la zona. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,12519.0,False,False,False,False,[],False,False,1690000.0,€,flat,"Recoletos, Madrid",Piso,True,False,,50000.0,,,,
