propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108903501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/84/78/1358455770.webp,W-030IFK,8,2,3900000.0,flat,sale,339.0,True,5,6,Barrio La Finca,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4043287,-3.7999023,False,https://www.idealista.com/inmueble/108903501/,"Exclusivo piso con Jacuzzi en el Sky Villas en La Finca Descubra con Engel & Völkers una joya arquitectónica única: una exclusiva Sky Villa de 338m² distribuidos en una planta, con magnifica terraza de 197 metros con jacuzzi. Un concepto residencial innovador que redefine el lujo contemporáneo y el potencial de inversión inmobiliaria. Diseñada para quienes valoran la privacidad, el diseño y la rentabilidad a largo plazo, esta vivienda ofrece un estilo de vida inigualable y un atractivo producto patrimonial en uno de los enclaves más prestigiosos de Madrid. Vivir a otro nivel: diseño funcional y arquitectura que emociona.   Esta vivienda dispone de zona de día y de noche rodeada de terraza-jardín con jacuzzi privado, ubicada en la planta segunda. La innovadora y exclusiva configuración arquitectónica del edifico en su conjunto, logra dotar a esta vivienda de total privacidad y garantiza tranquilidad de no ser visto desde arriba. Zona de día y de noche: La vivienda cuenta con el aprovechamiento y disfrute exclusivo de las terrazas situadas fachada norte y fachada sur. Un amplio salón-comedor de 56m2, cómoda cocina de 23m abierta al comedor y zona de servicio, que está compuesta por cuarto de servicio, baño de servicio, lavadero y despensa. Se accede al tendedero desde el lavadero. La vivienda también dispone de un family room y un espacioso armario extra. Damos paso a los dormitorios a través de un amplio distribuidor. La superficie destinada al dormitorio principal, que incluye vestidor y cuarto de baño con ducha y bañera, tocador y cabina de wc, es de 48m.Tiene terraza propia con magníficas vistas a sur. Los tres dormitorios secundarios cuentan con baño en suite y una amplia terraza con vistas a norte. Las Sky Villas rompen con los límites tradicionales entre vivienda unifamiliar y residencial colectivo. Aquí, no hay que elegir entre jardín y privacidad, ni entre vistas abiertas y vida en comunidad. Esta tipología única reúne lo mejor de ambos mundos, creando un concepto de vida moderno, rentable y sostenible.  Contacte con nosotros para conocer en detalle esta nueva promoción de obra nueva ya finalizada, existen diversas tipologías, tamaños y precios. Disfrute de nuestro servicio 360 pensado para que usted y su familia sientan la máxima comodidad y seguridad durante el proceso hacia esta nueva etapa. En los últimos años Madrid se consolida como uno de los destinos más sólidos de Europa para la inversión inmobiliaria, gracias a su estabilidad, crecimiento económico y atractivo internacional. Madrid ha reforzado su posición combinando calidad de vida, seguridad y alta rentabilidad. En este contexto destaca La Finca en Pozuelo de Alarcón como uno de los complejos preferidos por quienes eligen Madrid para residir o invertir. Las Sky Villa están situadas en La Finca, en el corazón de Pozuelo, una de las zonas más exclusivas y cotizadas de Madrid; cuentan con acceso inmediato a los mejores colegios internacionales como el British Council School, American School, Kensington School entre otros. Igualmente, la zona está dotada de centros médicos de referencia como el Hospital Quirón, Hospital Puerta de Hierro o la Zarzuela. Con conexiones rápidas a través de la M-40, M-50, A-5, A-6 y transporte público directo a Madrid centro, esta ubicación garantiza una conectividad excepcional sin renunciar a la tranquilidad. Un entorno diseñado para elevar la calidad de vida y el valor de su inversión Vistas privilegiadas al nuevo campo de golf La Finca, más de 40.000 m² de jardines comunitarios —sin tráfico rodado— se suman a los jardines privados, en un entorno donde la naturaleza, la luz y el agua dialogan con la arquitectura de forma armoniosa. A escasos 200 metros se encuentra La Finca Grand Café, el futuro epicentro de la restauración de alta gama en España. Una experiencia gastronómica y comercial que elevará aún más el valor y el atractivo de esta inversió.",False,good,False,False,11504.0,True,False,False,False,[],False,False,3900000.0,€,flat,"La Finca, Pozuelo de Alarcón",Piso,,True,True,,,,
108081198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/20/00/1339899083.webp,P1-7C,3,7,275254.0,flat,sale,104.0,True,3,2,De los Cerros s/n,Madrid,Madrid,Vicálvaro,es,Los Cerros,40.4059743,-3.5365582,True,https://www.idealista.com/obra-nueva/108081198/,"Residencial Corvus es un magnífico proyecto de viviendas de protección pública de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible en el que se incluye una plaza de garaje y un trastero.  Ubicación y accesibilidad Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas  El residencial contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior y unas fantásticas zonas comunes donde se podrá disfrutar sin salir de casa tales como piscina, zonas verdes y salón comunitario. Viviendas de 2, 3 y 4 dormitorios cuidadosamente diseñadas para ofrecer diseño y confort unido a la sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética que permitirá reducir el consumo de energía. Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros. Si quieres formar parte de este ilusionante proyecto de vivienda protegida, ¡déjanos tus datos y te contactaremos!  Este proyecto se gestiona en régimen de Cooperativa. Residencial Corvus S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2647.0,True,False,False,False,[],False,False,275254.0,€,flat,"Los Cerros, Madrid",Piso en De los Cerros s/n,False,True,True,,,,
107059237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/fa/2b/1301753977.webp,426247-P,19,2,2860000.0,flat,sale,230.0,True,4,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4253804,-3.6811283,False,https://www.idealista.com/inmueble/107059237/,"UNICA Inmobiliaria presenta vivienda exterior con excepcional luminosidad y privilegiada ubicación en el selecto barrio de Recoletos.  Situada en finca clásica, esta propiedad dispone de 230 m² distribuidos en amplio hall de entrada, espacioso salón comedor con orientación este y con dos grandes ventanales. Zona de descanso esta formada por cuatro dormitorios dobles, el principal en suite, otros dos dormitorios que comparten un cuarto de baño desde cada habitación, aseo de cortesía.  Recoletos, una de las zonas más representativas y señoriales de Madrid, es uno de los barrios de mayor nivel de vida de Europa, de calles anchas y elegantes edificios, se pueden encontrar en él las tiendas más exclusivas de la ciudad. Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,renew,False,True,12435.0,False,False,False,False,[],False,False,2860000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,
108343156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/98/20/1341295175.webp,2ºF,9,2,230000.0,flat,sale,135.0,True,3,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343156/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,1704.0,True,False,False,False,[],False,False,230000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",False,True,True,,,,
108306817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/ef/d6/1343740881.webp,W-02XGY9,8,2,4700000.0,flat,sale,395.0,True,5,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4269323,-3.6917166,False,https://www.idealista.com/inmueble/108306817/,"Exclusiva propiedad en Almagro con terraza y garaje Bienvenido a esta espléndida propiedad ubicada en el corazón de Madrid, en la mejor zona de Almagro, que ofrece un estilo de vida de lujo en su máxima expresión. Con una superficie de más de 300 metros cuadrados, este inmueble, ubicado en un precioso edificio del prestigioso arquitecto Gutiérrez Soto, combina elegancia y confort en un entorno exclusivo. Reformado hace unos años pero en perfecto estado, lo que le ofrece la posibilidad de poder acceder tal y como está o realizar una reforma para adaptarlo a sus necesidades. Este exclusivo piso exterior, destaca por sus amplios espacios, techos de tres metros de altura, con una zona social dividida en varios ambientes, con salida a una agradable terraza de 15 metros donde podrá disfrutar de momentos agradables gracias a su orientación Sureste, ofreciendo un rincón privado al aire libre, ideal para disfrutar de las vistas abiertas de la ciudad. Al acceder uno es recibido por un ambiente cálido y acogedor donde el suelo de madera añade un toque de elegancia atemporal. La disposición de las habitaciones está diseñada para maximizar el espacio y la luz natural, creando un entorno que es tanto funcional como estéticamente atractivo.  Este apartamento se distingue por sus características de lujo, incluyendo una chimenea que aporta un toque de calidez y distinción, así como armarios empotrados, aire acondicionado y una cocina completamente equipada que satisfacen las necesidades de los residentes más exigentes. Además, cuenta con un servicio de portero, ascensor y montacargas que garantizan comodidad y seguridad. El baño de cortesía para invitados es un detalle que refleja la atención al detalle y el diseño bien pensado. Completan la propiedad una plaza de garaje con acceso directo y dos prácticos trasteros. Descubra la esencia de la vida de lujo en Madrid con este apartamento que combina la tradición con el modernismo. Es una oportunidad única para experimentar un estilo de vida sofisticado en una ubicación inigualable, destacando la seguridad de la zona. No pierda la oportunidad de hacer de este espacio su hogar, donde cada detalle ha sido cuidadosamente considerado para ofrecer lo mejor en confort y elegancia. Ubicada en el prestigioso barrio de Chamberí, en la mejor zona de Almagro, esta propiedad se encuentra en una de las áreas más codiciadas por compradores de lujo. Chamberí es conocido por su encanto arquitectónico, con elegantes edificios que evocan la opulencia del siglo XIX, y ofrece una atmósfera exclusiva y tranquila, ideal para aquellos que buscan un refugio en la ciudad sin sacrificar el acceso a las mejores comodidades. La infraestructura en esta zona es inmejorable. La propiedad está a solo 5 minutos a pie de la estación de metro Alonso Martínez, que conecta rápidamente con el resto de la ciudad. En automóvil, el aeropuerto Adolfo Suárez Madrid-Barajas se encuentra a tan solo 20 minutos, facilitando el acceso para los viajeros internacionales. Para los amantes de la cultura, el cercano Paseo de la Castellana ofrece acceso a una amplia gama de museos y galerías, mientras que el icónico Parque del Retiro está a solo 15 minutos en coche, proporcionando un oasis verde para actividades al aire libre. La zona también está salpicada de restaurantes gourmet y boutiques de alta costura, ideales para disfrutar de lo mejor que Madrid tiene para ofrecer. Chamberí, con su combinación de tradición y modernidad, se erige como un símbolo de sofisticación y exclusividad. Este enclave no solo ofrece una ubicación privilegiada, sino que también promete una experiencia de vida sin igual, donde cada día se disfruta con un toque de elegancia.",False,good,False,True,11899.0,True,False,False,False,[],False,False,4700000.0,€,flat,"Almagro, Madrid",Piso,,True,True,,,,
108512600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/36/44/1347113978.webp,JL-La Vaguada,18,5,350000.0,flat,sale,53.0,True,2,1,avenida de Monforte de Lemos,Madrid,Madrid,Fuencarral,es,Pilar,40.477805,-3.7112089,False,https://www.idealista.com/inmueble/108512600/,"Frente al parque de la Vaguada y el centro comercial, en la Avenida de Monforte de Lemos junto a la Avenida de Betanzos. Quinta planta exterior muy luminoso, con cocina independiente, dos dormitorios, un baño y salón con terraza cerrada en la actualidad. Orientación sur del salón y el dormitorio principal. Gastos de Comunidad: 52,22 euros/mes IBI: 284,56 euros/año La vivienda cuenta con calefacción individual por caldera de gas y aire acondicionado en el salón y un dormitorio. La zona cuenta con todos los servicios a pie y excelentes comunicaciones tanto en trasporte público como en transporte privado con el acceso directo a la M-30. La vivienda ha sufrido remodelaciones en sus instalaciones durante los últimos años, aunque se prevé que el comprador acometa algunas obras de mejora. Superficies: Registro de la propiedad 53,32 metros cuadrados Catastro: 53 metros cuadrados construidos de vivienda más 7 metros de zonas comunes: total 60 metros cuadrados. NO COBRAMOS HONORARIOS AL COMPRADOR. En el precio de venta señalado no se incluyen impuestos, gastos de Notaría, gastos de Registro ni de gestoría necesarios para la formalización de la compraventa. Llámanos ahora para concertar una visita.",False,good,False,True,6604.0,True,False,True,False,[],False,False,350000.0,€,flat,"Pilar, Madrid",Piso en avenida de Monforte de Lemos,,,,360000.0,10000.0,3.0,
108843487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/55/bb/1365355922.webp,01299,45,3,1050000.0,flat,sale,183.0,False,5,2,calle de Andrés Mellado,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4413471,-3.7144686,False,https://www.idealista.com/inmueble/108843487/,"Se vende piso en Chamberí, en la calle Andrés Mellado, tercera planta con ascensor, ubicado en una finca representativa. Una excelente oportunidad para vivir o invertir en una de las zonas más consolidadas y cotizadas de Madrid. � Características principales: 185 m² construidos según catastro. 5 dormitorios  2 baños completos Salón-comedor muy luminoso, con terraza integrada que amplía el espacio Gran Cocina independiente con zona de lavado, cuarto de baño y dormitorio de servicio Trastero incluido en el precio Garaje rotativo en la finca � Detalles y equipamiento: Vivienda a reformar con muchas posibilidades Suelos de tarima Calefacción central con contadores individuales Finca con ascensor y adaptado para PMR Excelente orientación a patio de manzana con muchísima luz natural � Ubicación inmejorable: Situado en el corazón de Chamberí, uno de los barrios más emblemáticos de Madrid. Muy bien comunicado por transporte público y rodeado de todos los servicios: supermercados, colegios, centros médicos, universidades, zonas verdes y comercios. Se trata de una vivienda con necesidad de reforma, ideal para quienes buscan diseñar un hogar a medida. Sus 185 m² ofrecen una distribución muy versátil y múltiples posibilidades de transformación, desde una vivienda familiar espaciosa hasta un moderno piso con estancias abiertas y funcionales. Su amplitud y luz natural convierten esta propiedad en una gran oportunidad para personalizar y revalorizar en una de las mejores zonas de Madrid.  � ¿Te interesa este piso en venta en Chamberí? Contáctanos para más información, condiciones y agendar tu visita. El precio publicado no incluye el mobiliario, la decoración, impuestos ni el coste del servicio de gestión, asesoramiento y acompañamiento durante la compra.",False,renew,False,True,5738.0,True,False,True,False,[],False,False,1050000.0,€,flat,"Vallehermoso, Madrid",Piso en calle de Andrés Mellado,,,,1187000.0,137000.0,12.0,
108081214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/20/00/1339899083.webp,P1-8A,3,8,284676.0,flat,sale,109.0,True,3,2,De los Cerros s/n,Madrid,Madrid,Vicálvaro,es,Los Cerros,40.4059743,-3.5365582,True,https://www.idealista.com/obra-nueva/108081214/,"Residencial Corvus es un magnífico proyecto de viviendas de protección pública de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible en el que se incluye una plaza de garaje y un trastero.  Ubicación y accesibilidad Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas  El residencial contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior y unas fantásticas zonas comunes donde se podrá disfrutar sin salir de casa tales como piscina, zonas verdes y salón comunitario. Viviendas de 2, 3 y 4 dormitorios cuidadosamente diseñadas para ofrecer diseño y confort unido a la sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética que permitirá reducir el consumo de energía. Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros. Si quieres formar parte de este ilusionante proyecto de vivienda protegida, ¡déjanos tus datos y te contactaremos!  Este proyecto se gestiona en régimen de Cooperativa. Residencial Corvus S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2612.0,True,False,False,False,[],False,False,284676.0,€,flat,"Los Cerros, Madrid",Piso en De los Cerros s/n,False,True,True,,,,
108684882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/29/4e/1352082816.webp,N10-CHM-00013,50,1,1190000.0,flat,sale,182.0,True,4,2,calle del Doctor Esquerdo,Madrid,Madrid,Retiro,es,Niño Jesús,40.4078155,-3.6693033,False,https://www.idealista.com/inmueble/108684882/,"Gran oportunidad de inversión en el distrito de Retiro – Madrid Presentamos esta amplia vivienda de 182 m² construidos situada en una de las zonas residenciales más codiciadas de Madrid, en el barrio de Niño Jesús, Retiro. Actualmente dividida en dos pisos independientes de tamaño similar, perfectos para alquilar y generar una altísima rentabilidad desde el primer día, lo que la convierte en una opción ideal para inversores que buscan un activo sólido y rentable. La propiedad se ubica en una primera planta exterior con ascensor y destaca por su luminosidad y excelente orientación este. Dispone de 4 habitaciones, 2 baños, un salón independiente, cocina equipada y una agradable terraza de 6 m² con vistas despejadas. Entre sus comodidades adicionales se incluyen: •Calefacción central •Armarios empotrados •2 plazas de garaje incluidas en el precio •Piscina comunitaria, ideal para los meses de verano El inmueble se encuentra en buen estado y ofrece múltiples posibilidades de redistribución o actualización, en función de las necesidades del inversor. Ubicación inmejorable, rodeado de zonas verdes, comercios, colegios de prestigio y perfectamente comunicado mediante metro (líneas 2 y 9), autobuses y cercanías (estación de Recoletos). A pocos minutos del Parque del Retiro y con fácil acceso a vías principales como Doctor Esquerdo. Una oportunidad única para invertir en una zona con alta demanda de alquiler, excelentes servicios y calidad de vida.",True,good,False,True,6538.0,True,False,False,False,[],False,False,1190000.0,€,flat,"Niño Jesús, Madrid",Piso en calle del Doctor Esquerdo,,True,True,,,,
108499454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/df/b6/1346727966.webp,DS-P77628B,24,2,1360000.0,flat,sale,102.0,True,2,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4277967,-3.6733564,False,https://www.idealista.com/inmueble/108499454/,"DIZA Consultores les presenta exclusivo piso en el corazón de Lista, junto a Ortega y Gasset. En la segunda planta de un edificio con mucho encanto de principios del siglo XX, encontramos este formidable piso de 102 metros cuadrados más una terraza. La zona noble goza de muchísima luz durante todo el día gracias a las grandes ventanas y altura del piso. La zona social es amplia de concepto abierto, con la zona de estar, el comedor y la cocina integrada.  La zona de descanso, se compone de dos dormitorios dobles, el principal con vestidor y ambos con baño en suite. Además, el piso tiene aseo de cortesía. Las calidades empleadas en la vivienda son de primera calidad.  Se trata de una vivienda muy exclusiva y poco habitual en el mercado. El barrio Salamanca se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,13333.0,False,False,False,False,[],False,False,1360000.0,€,flat,"Lista, Madrid",Piso,,,,,,,
109190016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/89/68/1367050302.webp,566413,40,3,850000.0,flat,sale,106.0,True,3,2,calle de Modesto Lafuente,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4424845,-3.6972298,False,https://www.idealista.com/inmueble/109190016/,"Don Chamberí presenta en exclusiva esta magnífica vivienda reformada a estrenar en el corazón de Ríos Rosas. Está ubicada en una tercera planta interior muy luminosa, con orientación este y vistas a un amplio patio de manzana en el salón y una habitación y orientación oeste en dos habitaciones y cocina. Cuenta con 3 dormitorios y 2 baños con plato de ducha. Dos de los dormitorios son amplios (14 m² y 11 m²) y disponen de armarios empotrados. El tercero, más pequeño, era la antigua habitación de servicio y dispone de baño en suite. Salón cuadrado y muy luminoso con aire acondicionado. Cocina independiente. Dispone de dos accesos: principal y de servicio.   Detalle importante: baños y cocina se entregan sin amueblar ni equipar, para que los personalices a tu gusto. Calefacción y agua centralizadas, incluidas en los gastos de comunidad. Edificio representativo con portero físico, dos ascensores por escalera y doble acceso de seguridad en el portal. Accesibilidad total gracias a elevador de plataforma vertical. Ubicación inmejorable: rodeado de comercios, restaurantes, colegios, mercado, farmacia y a pocos pasos del centro de salud. Excelentes conexiones: Metro Gregorio Marañón (3 min) y Ríos Rosas (5 min). Una oportunidad única para vivir o invertir en una de las mejores zonas de Chamberí. ¡Ven a visitarlo!",True,good,False,True,8019.0,True,True,False,False,[],False,False,850000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Modesto Lafuente,,,,,,,
109197998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/20/36/1367193333.webp,,47,1,850000.0,flat,sale,142.0,True,5,1,calle del Marqués de Santa Ana,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4227927,-3.7047659,False,https://www.idealista.com/inmueble/109197998/,"OPORTUNIDAD EN EL CORAZON DE MALASAÑA! Amplio piso exterior a reformar en finca clásica con fachada y escalera protegida! Vivienda para reformar con 3 balcones a la calle y con techos altos (3,20 m) Distribuido actualmente en un gran hall de entrada, un amplio salón comedor con mas de 30 m2 y chimenea, 5 dormitorios y una estupenda cocina y un completo baño con ducha. Grandes posibilidades de reforma debido a la estructura de la vivienda. Edificio con la ITE favorable. Ubicado en pleno corazón de Malasaña, a pocos pasos de calles emblemáticas, zonas culturales, bares con encanto y excelente comunicación en transporte público. Una oportunidad única para crear una vivienda a medida en una de las zonas con más personalidad de Madrid. Respecto a las dotaciones deportivas municipales próximas se encuentran el Centro Deportivo Municipal de Barceló con más de 4.000 m² y el centro Deportivo Municipal de las Escuelas Pías de San Antón con la única piscina cubierta de Madrid Centro. Colegios e institutos en las proximidades, a menos de 500 m. Centro de Salud correspondiente a menos de 500 m (calle de la Palma 59) El barrio de Malasaña forma un cuadrado irregular flanqueado por la Gran Vía por el sur, la calle Fuencarral por el este, la calle Carranza por el norte y, por último, la calle San Bernardo por el oeste. Le debe su nombre a Manuela Malasaña, heroína madrileña de los levantamientos del 2 de mayo de 1808 contra las tropas francesas. Este hecho histórico tiene gran importancia en el barrio ya que su punto neurálgico, la Plaza del Dos de Mayo, se ubica en el emplazamiento del antiguo Parque de Artillería de Monteleón donde se produjo un foco de alzamiento al mando de Luís Daoíz y Pedro Velarde. En la actual plaza se conserva un arco del antiguo cuartel y el monumento en honor a estos dos capitanes. Malasaña está muy ligado a también a la Movida, la revolución cultural y social que surgió en Madrid durante la la década de 1980 y que tuvo su epicentro en este barrio de Madrid. El barrio con los vecinos más bohemios y modernos de la ciudad. Referente madrileño de la moda retro y la cultura underground. ¡NO PIERDA LA OCASIÓN DE VISITARLO! . Conseguimos la financiación!",True,renew,False,True,5986.0,True,False,False,False,[],False,False,850000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Marqués de Santa Ana,,,,,,,
