propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,status,hasLift,parkingSpace.parkingSpacePrice
107259123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/8e/aa/1355980526.webp,2A,12,357000.0,flat,sale,122.0,2,2,"calle Talco, 82",Madrid,Madrid,es,40.344063,-3.7153127,True,https://www.idealista.com/obra-nueva/107259123/,"INICIO DE OBRA EN SEPTIEMBRE 2025 75% YA RESERVADO Esta vivienda ofrece la posibilidad de hacerla a tu medida por el mismo precio: Puedes elegir tener 1 dormitorio en suite de 20m2 o que la cocina y el salón sean independientes. O incluso, convertirla en una vivienda de 3 dormitorios. Sin coste adicional. Tú eliges. Además incluye balcón. Plaza de garaje a parte a 17.000 €. El edificio Talco cuenta con viviendas de 1, 2 y 3 dormitorios y 600 m2 de espacios comunes: terraza en azotea, huerto urbano, dos locales multiusos y lavandería, entre otros. Un edificio con certificado energético A para ahorrar en la factura de la luz, gracias a su diseño eficiente y producción de energía solar. Las zonas comunes incluyen más de 170 m2 en azotea con terraza, con un local y huerto urbano. Y en planta baja, cuenta con 400 m2 que incluyen un gran soportal con patio y jardín, un local para usos múltiples (coworking, cocina o sala de juegos), lavandería y parking de bicis. Contacta para conocer todos los detalles y hacer tu reserva.",False,True,False,2926.0,True,False,False,False,[],False,False,357000.0,€,True,False,flat,,"Villaverde Alto, Madrid","Piso en calle Talco, 82",2,True,Villaverde,Villaverde Alto,newdevelopment,True,17000.0
108951715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/5d/37/1359897451.webp,FV FINCA LOS PINAREJOS_010825-2,5,598000.0,chalet,sale,181.0,4,3,"calle Arroyo de Valdesalices, 4",Madrid,Miraflores de la Sierra,es,40.758777,-3.7442437,True,https://www.idealista.com/obra-nueva/108951715/,"Tras el éxito de la primera fase, llega la Fase 2 de esta exclusiva promoción en la sierra norte de Madrid: nuevas viviendas unifamiliares independientes diseñadas para quienes buscan calidad de vida, privacidad y conexión con la naturaleza sin renunciar a la cercanía de la ciudad. Esta nueva fase presenta una cuidada selección de viviendas independientes con un diseño contemporáneo, espacios amplios y una orientación pensada para aprovechar al máximo la luz natural. Cada vivienda cuenta con: •4 dormitorios •3 baños •Cocina completamente equipada •Sistema de aerotermia •Jardín privado •Opción de incorporar piscina Una oportunidad única para disfrutar de un hogar eficiente, cómodo y moderno, en un entorno natural privilegiado y con excelentes comunicaciones con Madrid.",False,True,False,3304.0,True,False,False,False,[],False,False,598000.0,€,True,True,chalet,independantHouse,Miraflores de la Sierra,"Casa independiente en calle Arroyo de Valdesalices, 4",,,,,newdevelopment,,
108814460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/1d/a5/1351546760.webp,2º D,11,309900.0,flat,sale,117.0,3,2,"calle Aluminio, 6",Madrid,Madrid,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108814460/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,True,False,2649.0,True,False,False,False,[],False,False,309900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",2,True,Villaverde,Butarque,newdevelopment,True,
108844925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/8a/e0/1356788484.webp,9,17,440000.0,chalet,sale,148.0,4,3,"Calle Sauces, 1",Madrid,Guadalix de la Sierra,es,40.7874873,-3.6938598,True,https://www.idealista.com/obra-nueva/108844925/,"Névola es una exclusiva promoción residencial formada por 16 chalets (14 pareados y 2 independientes) situados en Guadalix de la Sierra, un enclave natural único dentro de la Comunidad de Madrid, en plena Sierra de Guadarrama. Este proyecto ofrece un nuevo concepto de hogar: más espacio, más luz, más naturaleza y más calidad de vida, a tan solo 40 minutos de Madrid por la A-1. � Rodeadas de aire limpio y paisajes espectaculares, las viviendas han sido diseñadas para quienes valoran el bienestar, la tranquilidad y el contacto con la naturaleza, sin renunciar a las comodidades modernas. ✨ Distribución y equipamiento: •Superficies amplias y funcionales con distribución moderna •4 dormitorios, incluido uno en planta baja •Dormitorio principal en suite con vestidor y baño privado •2 baños completos + 1 aseo •Cocina abierta al salón con opción a cerrarla •Lavadero independiente •Grandes ventanales con vistas despejadas •Jardín privado y 2 plazas de garaje •Sistema de aerotermia con suelo radiante y refrescante •Alta eficiencia energética (certificación A+) � Interiores luminosos y confortables, diseñados para aprovechar la luz natural y crear ambientes acogedores y versátiles, con materiales de primera calidad. � Zonas comunes pensadas para disfrutar: •Piscinas comunitarias (una para adultos y otra para niños).  •Jardines, huerto compartido y áreas de juego •Parcelas espaciosas con buena privacidad � Ubicación: Guadalix de la Sierra cuenta con todos los servicios (educación, salud, comercio, ocio) y un entorno natural excepcional con microclima propio, ideal para disfrutar del aire libre todo el año. Névola no es solo una promoción de viviendas, es una propuesta de vida: más sana, más libre, más tuya.",False,True,False,2973.0,True,False,False,False,[],False,False,440000.0,€,True,True,chalet,semidetachedHouse,Guadalix de la Sierra,"Chalet pareado en Calle Sauces, 1",,,,,,,
108814248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/3a/db/1357713796.webp,3D02,8,318616.0,flat,sale,103.0,3,2,"avenida Provisional Ahijones Berrocales Dos, 207",Madrid,Madrid,es,40.3705976,-3.5871035,True,https://www.idealista.com/obra-nueva/108814248/,"Tu nueva vida empieza en Los Berrocales: Residencial de vivienda protegida VPPL en régimen de cooperativa   Descubre un nuevo concepto de hogar en uno de los desarrollos urbanísticos más prometedores de Madrid. En Los Berrocales, cada día comienza con más luz, más espacio, más tranquilidad y más futuro.   Residencial El Brezal de los Berrocales es un proyecto de viviendas de 2 y 3 dormitorios, todas con amplias terrazas, garajes y trastero incluidos, diseñadas para ofrecer el equilibrio perfecto entre funcionalidad, confort y diseño.    Podrás elegir entre bajos con jardín, pisos en altura o espectaculares áticos en una urbanización cerrada con piscina y zonas comunes para que disfrutes del máximo ocio y bienestar.   Un barrio nuevo que mira al futuro   Los Berrocales es más que un nuevo barrio, es una nueva forma de vivir Madrid. Situado en el corazón del Sureste, a solo minutos del centro y perfectamente conectado por carretera (A-3, M-45, M-50) y transporte público (líneas EMT, Cercanías y futura estación de Metro L9 e intercambiador), disfrutarás de movilidad total desde el primer día.   Zonas verdes, calles amplias, espacios peatonales, equipamientos escolares, deportivos y comerciales… Todo pensado para el día a día de quienes buscan calidad de vida sin renunciar a nada.   La parcela se ubica en el Sector 3, una zona consolidada y con alto nivel de avance urbanístico, donde ya se prevé la simultaneidad de obras y edificación.    **COMERCIALIZA SERPROCOL  ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,True,False,3093.0,True,False,False,False,[],False,False,318616.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 207",bj,True,Vicálvaro,Los Berrocales,newdevelopment,True,
108391665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/cf/da/1296242740.webp,1ºA,10,1590000.0,flat,sale,152.0,2,3,"calle Bretón de los Herreros, 23",Madrid,Madrid,es,40.4397248,-3.6988035,True,https://www.idealista.com/obra-nueva/108391665/,"Savills presenta Bretón de los Herreros 23. En el corazón de Madrid, se encuentra este exclusivo proyecto con un total de 10 viviendas y 2 áticos.  Una fachada clásica con un toque renovado y contemporáneo son el equilibrio perfecto entre tradición y modernidad. La descripción perfecta de la zona donde se encuentra: Chamberí, sinónimo de historia, vanguardia y comodidad.  La distribución de los espacios está cuidadosamente diseñada para optimizar cada rincón, prestando atención a cada detalle para crear viviendas únicas, manteniendo estándares de calidad. La zona social, integra el salón-comedor con la cocina en un espacio amplio y luminoso, ofreciendo un equilibrio entre funcionalidad y confort.  La zona de descanso destaca por ser un espacio íntimo, donde se entrelazan la elegancia con la sofisticación, completos además con vestidor y baño en suite.  Finalmente, BH23 ofrecerá excepcionales zonas comunes diseñadas para satisfacer las necesidades de los residentes. Destaca su encantador patio inglés, un rincón tranquilo y lleno de luz natural, rodeado de vegetación. Además, contará con una espectacular piscina en la azotea, acompañada de instalaciones diseñadas para el máximo bienestar: sauna, sala de masajes, jacuzzi, cava de vinos y gimnasio, ofreciendo un espacio único para cuidar el cuerpo y la mente en un entorno exclusivo y de confort.  Posibilidad de adquirir plaza de garaje adicional en el mismo edificio.  Obras iniciadas.  Fecha de entrega: último trimestre de 2026.",True,True,False,10461.0,True,False,False,False,[],False,False,1590000.0,€,True,False,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle Bretón de los Herreros, 23",1,True,Chamberí,Nuevos Ministerios-Ríos Rosas,newdevelopment,True,50000.0
108665848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/1d/a5/1351546760.webp,1º D,11,304900.0,flat,sale,117.0,3,2,"calle Aluminio, 6",Madrid,Madrid,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665848/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,True,False,2606.0,True,False,False,False,[],False,False,304900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",1,True,Villaverde,Butarque,newdevelopment,True,
108598538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/34/f9/1349571183.webp,31,13,439500.0,chalet,sale,140.0,4,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,es,40.6316599,-3.47198,True,https://www.idealista.com/obra-nueva/108598538/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Alalpardo, calle Calvo Sotelo, 5, 28130, Alalpardo, Madrid.",False,True,False,3139.0,True,False,False,False,[],False,False,439500.0,€,True,True,chalet,terracedHouse,Valdeolmos-Alalpardo,"Chalet adosado en calle Solana Alta, 3",,,,,newdevelopment,,
108765232,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/0b/17/1255884067.webp,3D,12,801000.0,flat,sale,98.0,3,2,"calle de Asturias, 47",Madrid,Tres Cantos,es,40.6170952,-3.7219683,True,https://www.idealista.com/obra-nueva/108765232/,"Le presentamos Jardines de Tres Cantos, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura será destacada en el entorno de Tres Cantos. Una promoción de 136 magníficas viviendas exteriores, de tres y cuatro dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila, en un entorno natural único bien conectado y con todos los servicios al alcance. Su gran urbanización de 8.700 m2 es una perfecta prolongación del paisaje natural en el que se ubica la promoción. Jardines de Tres Cantos cuenta con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: fabulosa piscina orgánica de 210 m2 con iluminación nocturna con solarium completamente equipado, chill out con lobby exterior para inolvidables veladas, sala fitness interior con espacio exterior para ponerse en forma siempre en contacto con la naturaleza y parque infantil para el máximo disfrute de los pequeños de la casa. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. La promoción contará con los mejores acabados: ventanas y puertaventanas de PVC, suelo radiante y refrescante, carpintería interior lacada en blanco, solado laminado en color roble, opción de equipamiento de cocina con mobiliario y electrodomésticos con coste adicional, armarios empotrados lacados en blanco con tirador, aerotermia para producción de calefacción y ACS y paneles fotovoltaicos para producción de energía eléctrica. La entrega de las viviendas está prevista para finales del 2026.",False,True,False,8173.0,True,False,False,False,[],False,False,801000.0,€,True,True,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos","Piso en calle de Asturias, 47",,True,Primera Fase - Nuevo Tres Cantos,,newdevelopment,True,
108765239,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/eb/c3/1255884030.webp,3D,12,709000.0,flat,sale,99.0,3,2,"calle de Asturias, 47",Madrid,Tres Cantos,es,40.6170952,-3.7219683,True,https://www.idealista.com/obra-nueva/108765239/,"Le presentamos Jardines de Tres Cantos, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura será destacada en el entorno de Tres Cantos. Una promoción de 136 magníficas viviendas exteriores, de tres y cuatro dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila, en un entorno natural único bien conectado y con todos los servicios al alcance. Su gran urbanización de 8.700 m2 es una perfecta prolongación del paisaje natural en el que se ubica la promoción. Jardines de Tres Cantos cuenta con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: fabulosa piscina orgánica de 210 m2 con iluminación nocturna con solarium completamente equipado, chill out con lobby exterior para inolvidables veladas, sala fitness interior con espacio exterior para ponerse en forma siempre en contacto con la naturaleza y parque infantil para el máximo disfrute de los pequeños de la casa. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. La promoción contará con los mejores acabados: ventanas y puertaventanas de PVC, suelo radiante y refrescante, carpintería interior lacada en blanco, solado laminado en color roble, opción de equipamiento de cocina con mobiliario y electrodomésticos con coste adicional, armarios empotrados lacados en blanco con tirador, aerotermia para producción de calefacción y ACS y paneles fotovoltaicos para producción de energía eléctrica. La entrega de las viviendas está prevista para finales del 2026.",False,True,False,7162.0,True,False,False,False,[],False,False,709000.0,€,True,True,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos","Piso en calle de Asturias, 47",,True,Primera Fase - Nuevo Tres Cantos,,newdevelopment,True,
108598371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/7a/3f/1349566190.webp,25,13,429500.0,chalet,sale,140.0,3,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,es,40.6316599,-3.47198,True,https://www.idealista.com/obra-nueva/108598371/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Alalpardo, calle Calvo Sotelo, 5, 28130, Alalpardo, Madrid.",False,True,False,3068.0,True,False,False,False,[],False,False,429500.0,€,True,True,chalet,terracedHouse,Valdeolmos-Alalpardo,"Chalet adosado en calle Solana Alta, 3",,,,,newdevelopment,,
108729987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/22/64/1353216493.webp,11,18,580250.0,chalet,sale,146.0,3,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,es,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729987/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,True,False,3974.0,True,False,False,False,[],False,False,580250.0,€,True,True,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",,,Sur,,newdevelopment,,
108375474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/98/68/1341909942.webp,,15,234221.0,flat,sale,86.0,2,2,"calle Poligono UZP0202 los Cerros, 392",Madrid,Madrid,es,40.40581,-3.54043,True,https://www.idealista.com/obra-nueva/108375474/,"Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero. Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo residencial moderno con grandes espacios naturales, con el objetivo de ofrecer un modo de vida saludable, cómodo y de calidad. El diseño de estas viviendas ha priorizado el espacio y la luminosidad en cada rincón, pensadas para ofrecer un alto grado de comodidad y funcionalidad en sus múltiples detalles.  Con grandes ventanas y espacios diáfanos, invita a la luz natural a inundar sus interiores creando una atmósfera de amplitud. Además, cuenta con plaza de garaje, trastero y zonas comunes: piscina y zona infantil.",False,True,False,2724.0,True,False,False,False,[],False,False,234221.0,€,True,True,flat,,"Los Cerros, Madrid","Piso en calle Poligono Uzp0202 los Cerros, 392",3,True,Vicálvaro,Los Cerros,newdevelopment,True,
108212541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/f8/a3/1337511255.webp,VIV_TIPO_2A-4D,20,520000.0,chalet,sale,143.0,4,3," del Quinto Regimiento D, 16",Madrid,Getafe,es,40.3075734,-3.7531251,True,https://www.idealista.com/obra-nueva/108212541/,"Inversiones Canto Redondo presenta SEÑORÍO DE BUENAVISTA, una promoción de 18 chalets adosados en régimen de cooperativa, están actualmente en proceso de captación de socios. Situada en la parte Norte del barrio de Buenavista, en Getafe, ofrece las mejores panorámicas de Madrid y las sierras que lo protegen, estando enclavado en un entorno de naturaleza. La tranquilidad y calidad de vida de la zona queda garantizada por la ausencia de grandes edificaciones al estar constituidas por áreas de viviendas unifamiliares y a lo sumo pequeños complejos residenciales con un máximo de 2 alturas sobre la planta baja muy distantes de esta promoción. Se trata de un conjunto residencial de 18 Chalets adosados, de 142,70 m2 construidos y de 165 m2 (aprox.) de parcela, dos plantas por vivienda, de tres o cuatro dormitorios, con distribuciones cómodas y amplias, la posibilidad de personalizarla, siendo sostenible, al estar dotadas con la calificación energética A, estando las viviendas equipadas con aerotérmia y suelo radiante/refrescante, además de disponer de un proyecto sostenible y eficientemente energético que reduce el impacto medioambiental y economiza energéticamente la vivienda. Estos modernos chalet adosados constan en su parcela privada de espacios libres donde se pueden implantar zonas de jardín y piscina individual para el disfrute de toda la familia y el aporte de luminosidad a la vivienda. Están ubicados en un entorno privilegiado que te permite vivir en contacto con la naturaleza a sólo 15 min. De el centro de Madrid, debido a la proximidad de la carretera Nacional A42, así como, la conectividad con el resto de los municipios de Madrid, también a través de A42, M45 y M50, igualmente goza de una buena red de trasporte público con líneas de autobús cercanas, metro sur (Conservatorio) a 5 minutos, que enlaza con distintas estaciones de cercanías Renfe y con varias líneas directas a Madrid. Tanto la información y características que se describen de esta promoción en este medio, son de carácter orientativo, no constituyendo documento contractual. Sin previo aviso, esta oferta podrá someterse a cambios de precio y/o retirada del inmueble. Salvo error u omisión los datos que se muestran son correctos. Toda la documentación legal relevante sobre la propiedad se haya a disposición del consumidor en nuestra oficina, de acuerdo con el Real Decreto 515/1989, de 21 de abril, sobre la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas.",False,True,False,3636.0,True,False,False,False,[],False,False,520000.0,€,True,True,chalet,terracedHouse,"Buenavista, Getafe","Chalet adosado en del Quinto Regimiento D, 16",,,Buenavista,,newdevelopment,,
