propertyCode,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,thumbnail,newDevelopmentFinished
107866077,,0,5,135000.0,flat,sale,58.0,True,2,1,"calle de López Grass, 52",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3976729,-3.6583972,True,https://www.idealista.com/inmueble/107866077/,"NO COBRAMOS COMISIÓN En Iceberg: Te asesoramos en todo el proceso de compra, con servicio de asesoramiento legal propio. Para que la compra de tu vivienda sea una experiencia única y maravillosa que recordar siempre. Vamos a ir de tu mano en todo momento y vamos a hacerte fácil toda la experiencia. Tu nuevo proyecto en el corazón de Madrid ¿Buscas una vivienda para reformar a tu gusto en una zona bien comunicada de Madrid? Esta es tu oportunidad. Ubicado en la calle López Grass, este piso en quinta planta exterior ofrece una excelente base para crear el hogar que siempre soñaste o una inversión con gran potencial. Con 58 m² construidos, la vivienda se distribuye en dos habitaciones, salón comedor, cocina independiente y un baño. Gracias a su altura y orientación exterior, la luz natural inunda todas las estancias durante todo el día, aportando una agradable sensación de amplitud y bienestar. El edificio cuenta con ascensor, lo que añade comodidad al día a día. Aunque la vivienda necesita reforma integral, esto se traduce en una gran ventaja: podrás diseñarla totalmente a tu medida. Ideal para quienes buscan personalizar cada rincón o para inversores que quieran revalorizar una propiedad con mucho margen de mejora. No dejes pasar esta oportunidad de vivir o invertir en una zona consolidada de Madrid, bien comunicada por transporte público y rodeada de todo tipo de servicios. Llámanos para concertar una visita. Estamos aquí para ayudarte a dar el siguiente paso.",False,renew,False,True,2328.0,False,False,False,False,[],False,False,135000.0,€,,,flat,"Numancia, Madrid","Piso en calle de López Grass, 52",Destacado,,,,,,
104004816,,0,,5000000.0,chalet,sale,600.0,,6,5,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5153008,-3.6173525,False,https://www.idealista.com/inmueble/104004816/,"Moraleja Consulting Inmobiliario Casa de diseño, OPORTUNIDAD En impecable estado de conservación. vivienda de linea moderna, con impresionantes vistas al campo de golf. Disponemos de 6 dormitorios 5 baños. Parcela de 3000m2 con espectaculares vistas en perfecta orientación. Espectacular diseño y calidad de construcción. Piscina exterior Espectacular acceso muy representativo.  Dispone de un gran salón repartido en dos ambientes. rodeado de amplios ventanales con salida al jardín. La cocina de linea moderna en concepto abierto con todas las comodidades. El salón se compone de varios ambientes, con un amplio comedor con vistas a la parte posterior del jardín. Aseo para invitados.  Amplías habitaciones con armarios de gran capacidad.  Maravillosas vistas al campo de golf de la Moraleja Garaje cubierto para 3 coches y plazas exteriores. Domótica avanzada y grandes calidades de construcción. Disponibilidad inmediata Posibilidades de ampliación y personalización. Solicite fotos por privado.",False,good,False,,8333.0,False,False,False,False,[],False,False,5000000.0,€,True,True,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente,Destacado,independantHouse,,,,,
98231905,,0,,1430000.0,chalet,sale,250.0,,3,4,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5211948,-3.6517702,False,https://www.idealista.com/inmueble/98231905/,"MORALEJA CONSULTING INMOBILIARIO OFRECE EN EXCLUSIVA en El Soto de la Moraleja, de 250m2, con 4 dormitorios, 4 baños y aseo de cortesía. Distribuidos en 3 plantas. Zona familiar y tranquila sin ruidos del entorno jardín privado. Planta Baja: . - Hall de entrada. -Aseo de cortesía. -Cocina -Salón comedor. -Jardín muy privado. Planta Primera: Dos amplios dormitorios juveniles comparten baño. Dormitorio principal de buen tamaño con baño en suite. Semi-Sótano: . - Zona de lavandería. -Zona de estar. - Garaje. El chalet se encuentra dentro de una urbanización con piscina, parque infantil y vigilancia. NO SE FACILITAN FOTOS DE LA VIVIENDA.",False,good,False,,5720.0,False,False,False,False,[],False,False,1430000.0,€,True,True,chalet,"El Soto de la Moraleja, La Moraleja",Chalet adosado,Destacado,terracedHouse,,,,,
108972675,RP752025140689,0,3,699000.0,flat,sale,99.0,True,3,1,Barrio Arapiles,Madrid,Madrid,Chamberí,es,Arapiles,40.4330757,-3.7091745,False,https://www.idealista.com/inmueble/108972675/,"Se vende maravilloso piso de 99 m², en una tercera planta exterior con ascensor de la tranquila y bien ubicada, ideal para quienes buscan un espacio amplio para personalizar a su gusto. La vivienda cuenta con 3 dormitorios, 1 baño completo, un amplio salón-comedor y cocina independiente. El piso está en buen estado general, aunque admite una actualización para adaptarlo a tus necesidades y estilo. Gracias a su excelente distribución y sus estancias exteriores, es una casa muy luminosa y acogedora, perfecta para convertirla en el hogar que siempre has soñado. Situado en una finca cuidada, ideal para quienes prefieren vivir en una zona relajada, la ubicación es tranquila, pero con acceso cercano a comercios, transporte público y otros servicios esenciales. Excelente comunicación de transporte público en autobús: 144, 7,3, 21 y C03 en Metro: San Bernardo (L2 y L4) y Bilbao (L1 y L4). Visite sin compromiso. Solicite más información y/o cita previa.",False,good,False,True,7061.0,False,False,False,False,[],False,False,699000.0,€,,,flat,"Arapiles, Madrid",Piso,Destacado,,745000.0,46000.0,6.0,,
106123798,MH1066,0,,2150000.0,chalet,sale,235.0,,5,3,calle de Pardo Bazán,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4540519,-3.6695199,False,https://www.idealista.com/inmueble/106123798/,"MOREHOUSE Real Estate les presenta este espectacular casa en Hispanoamérica. Con una parcela de 200 m², esta magnífica propiedad se distribuye en tres plantas más sótano, ofreciendo un total de 235 m² construidos para disfrutar al máximo. El sótano alberga un salón utilizado como sala de estar y garaje para tres coches En la primera planta se encuentran un gran salón, una cocina amplia y un aseo La segunda planta cuenta con tres grandes habitaciones luminosas y un baño. La última planta es una encantadora buhardilla. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, también tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión no dude en contactar con nosotros.",False,good,False,,9149.0,False,False,False,False,[],False,False,2150000.0,€,True,True,chalet,"Bernabéu-Hispanoamérica, Madrid",Casa independiente en calle de Pardo Bazán,Destacado,independantHouse,,,,,
108411048,,0,3,315000.0,studio,sale,24.0,False,0,1,calle Gonzalo Jiménez de Quesada,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4217213,-3.7022317,False,https://www.idealista.com/inmueble/108411048/,"¡Oportunidad en pleno corazón de Malasaña! Estudio de 24 m² construidos, ubicado en una finca con ascensor, ideal para inversión o como primera vivienda. Se trata de un piso interior, tranquilo y silencioso, con muchas posibilidades de reforma para dejarlo a tu gusto. El espacio cuenta con una distribución funcional y buena luz natural gracias a su orientación y altura. Edificio en buen estado y con una ubicación inmejorable, a pocos pasos de la plaza del Dos de Mayo, rodeado de todo tipo de servicios, comercios, zonas de ocio y perfectamente comunicado por transporte público. Detalles clave: 24 m² construidos Interior, muy tranquilo Con ascensor Necesita una pequeña reforma Por petición expresa del propietario no se publican fotos del inmueble para preservar su privacidad Perfecto para quienes buscan vivir en una de las zonas más vibrantes de Madrid o invertir en una propiedad con gran demanda en alquiler ¡No dejes pasar esta oportunidad y ven a verlo!",False,renew,False,True,13125.0,False,False,False,False,[],False,False,315000.0,€,,,flat,"Malasaña-Universidad, Madrid",Estudio en calle Gonzalo Jiménez de Quesada,Destacado,studio,,,,,
108527897,RP972025139063,0,8,1450000.0,flat,sale,270.0,True,5,3,paseo del Marqués de Monistrol,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4151931,-3.7230974,False,https://www.idealista.com/inmueble/108527897/,"Redpiso Puerta del Ángel tiene el placer de presentar una exclusiva vivienda de lujo en el prestigioso Paseo de Marqués de Monistrol. Reformada integralmente hace menos de tres años con materiales de alta calidad, esta propiedad destaca por su diseño moderno y elegante. Dispone de cinco amplios dormitorios, tres cuartos de baño completos, dos cocinas —una de ellas con isla—, y una terraza abierta con impresionantes vistas a la Casa de Campo y al Palacio Real. La vivienda cuenta con suelos de tarima, paredes lisas, calefacción central y aire acondicionado, además de haber sido completamente actualizada en fontanería y electricidad. Situada en una finca exclusiva, en una calle muy tranquila y a menos de un minuto de Madrid Río, esta propiedad ofrece una combinación inmejorable de confort, ubicación privilegiada y exclusividad. Ideal para quienes buscan un hogar de alto nivel en una de las zonas más selectas de la capital. Ubicado en una de las zonas más privilegiadas del suroeste de Madrid, el Paseo de Marqués de Monistrol ofrece un entorno residencial exclusivo, rodeado de naturaleza y tranquilidad, a escasos metros del pulmón verde de la ciudad: Madrid Río y la Casa de Campo. Esta ubicación combina la cercanía al centro histórico con la privacidad y el sosiego de un barrio consolidado, con vistas incomparables al Palacio Real y una excelente conexión con las principales arterias de la capital. La zona cuenta con una cuidada oferta de servicios, colegios de prestigio, espacios culturales y áreas verdes, lo que la convierte en una de las ubicaciones más codiciadas por quienes buscan calidad de vida sin renunciar al lujo y la comodidad. ¡VENGA A VISITARLA SIN COMPROMISO! REDPISO PUERTA DEL ANGEL: Su agencia inmobiliaria líder en compraventa y alquiler en Madrid.",False,good,False,True,5370.0,False,False,False,False,[],False,False,1450000.0,€,True,True,flat,"Puerta del Ángel, Madrid",Piso en paseo del Marqués de Monistrol,Destacado,,,,,,
108397352,da23,0,,799000.0,chalet,sale,161.0,,5,5,Centro,Madrid,Villaviciosa de Odón,Centro,es,,40.3572325,-3.9027062,False,https://www.idealista.com/inmueble/108397352/,"TECNOCASA VILLAVICIOSA DE ODON Vende en exclusiva para que usted compre con seguridad y tranquilidad, sin otros compradores y agencias por medio. Confíe en la inmobiliaria líder en España con más de 800 puntos de venta. Agencia Inmobiliaria inscrita en el RAIN de la Comunidad de Madrid. N° 000134/18. En el corazón del pueblo, se encuentra esta magnífica casa unifamiliar de dos plantas, recientemente reformada con materiales de alta calidad, que combina el encanto tradicional con el confort moderno.  La vivienda cuenta con un amplio jardín privado, perfecto para disfrutar del aire libre en un entorno tranquilo y bien conectado. En la planta baja, se distribuyen una cocina independiente totalmente equipada, un luminoso salón con salida directa al jardín, y dos espaciosas habitaciones dobles, cada una con su baño en suite, ideales para ofrecer privacidad y comodidad.  En la planta superior, se ubican tres habitaciones adicionales, todas también con baño en suite, lo que convierte esta casa en una opción excelente tanto para grandes familias como para quienes buscan una inversión con alta rentabilidad.  Actualmente la propiedad se encuentra alquilada, lo que permite obtener ingresos desde el primer momento. Su ubicación céntrica, junto a servicios, comercios y transporte, la convierte en una oportunidad única para quienes desean una vivienda lista para disfrutar o rentabilizar desde el primer día. Gestionamos cambios de vivienda, valoración inmobiliaria gratuita. Financiación 100%. Consúltenos condiciones. TECNOCASA inmobiliaria líder en España con más de 900 puntos de venta, más de 25 años de experiencia en territorio nacional.",False,good,False,,4963.0,False,False,False,False,[],False,False,799000.0,€,,,chalet,"Centro, Villaviciosa de Odón",Casa independiente,Destacado,independantHouse,,,,,
104583804,MH1006,0,3,3250000.0,flat,sale,190.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4282099,-3.6799233,False,https://www.idealista.com/inmueble/104583804/,"MORE HOUSE Real Estate les presenta esta espectacular vivienda reformada de 190 metros construidos en el Barrio de Salamanca.  Compuesta por tres dormitorios, tres baños y un aseo, la reforma y el interiorismo se han llevado a cabo por el estudio de arquitectura de Mónica Diago cuidando todos los detalles tanto constructivos como de decoración. La vivienda se entrega reformada y completamente amueblada. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, también tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión no dude en contactar con nosotros.",False,good,False,True,17105.0,False,False,False,False,[],False,False,3250000.0,€,,,flat,"Recoletos, Madrid",Piso,Destacado,,,,,,
107138720,NAV4716,0,,175000.0,chalet,sale,179.0,,4,3,Pelayos de la Presa,Madrid,Pelayos de la Presa,,es,,40.3535781,-4.324013,False,https://www.idealista.com/inmueble/107138720/,"Especial Inversores. Se vende OCUPADO. No podemos dar acceso a la vivienda para visitarla. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas. Este encantador chalet, construida en 2008, ofrece un espacio ideal para familias que buscan comodidad y estilo. Con una generosa superficie de 179 m², esta propiedad cuenta con 4 amplios dormitorios (2 de ellos en planta baja) y 3 baños, perfectos para acomodar a toda la familia. Ubicada en una zona tranquila y rodeada de naturaleza, esta casa es el refugio perfecto para quienes desean escapar del bullicio de la ciudad. Su luminoso diseño exterior permite que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. Entre las características destacadas, encontrará armarios empotrados que optimizan el espacio de almacenamiento, así como un sistema de calefacción a gasoil que garantiza su confort durante los meses más fríos. Además, la propiedad incluye una habitación alquilada, lo que representa una excelente oportunidad de inversión. El jardín independiente con 533 m2, es un verdadero oasis, ideal para disfrutar de momentos al aire libre, organizar reuniones familiares o simplemente relajarse en un entorno natural. Aunque la casa requiere algunas reformas, esto le brinda la oportunidad de personalizar cada detalle a su gusto y convertirla en la casa de sus sueños. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. Si desea más información puede llamar al teléfono o mandar un email a  Descubre nuestras ofertas!",False,renew,False,,978.0,False,False,False,False,[],False,False,175000.0,€,,,chalet,Pelayos de la Presa,Casa independiente,Destacado,independantHouse,,,,,
108902554,,0,3,1490000.0,flat,sale,150.0,True,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4164171,-3.7107635,False,https://www.idealista.com/inmueble/108902554/,"VIVE LA HISTORIA EN PRIMERA FILA. TU NUEVO HOGAR FRENTE AL PALACIO REAL Y LA CATEDRAL DE MADRID! En una extraordinaria y comodísima vivienda NUEVA con varias balconadas a la calle. Con tres dormitorios que una luz natural magnifica, totalmente independientes de la zona social, que se divide en un salón muy amplio con chimenea y un comedor muy acogedor. Cocina independiente marcando estilo y diferencia. Situada en una ubicación inmejorable, ofrece vistas directas al majestuoso palacio Real, la imponente Catedral de la Almudena y los emblemáticos Jardines de Oriente. Un lugar donde la historia y la belleza se asoman por cada ventana. Vive donde otros solo sueñan con visitar.",False,good,False,True,9933.0,False,False,False,False,[],False,False,1490000.0,€,,,flat,"Palacio, Madrid",Piso,Destacado,,,,,,
109063905,GERMOS,0,1,190000.0,flat,sale,87.0,True,3,1,calle Daoiz,Madrid,Móstoles,Centro,es,,40.3244045,-3.8671699,False,https://www.idealista.com/inmueble/109063905/,"Hogares Móstoles Centro, Vende en exclusiva amplio piso, con habitaciones al exterior, reformado hace 4 años el baño y la cocina. Salón independiente y amplio con aire acondicionado. Muy atractivo para inversores. Habitaciones amplias y con armarios empotrados, el piso necesita un lavado de cara. Muy bien comunicado con líneas de autobuses, Renfe y metro. Comercios cerca y todo a la mano. Se subirán las fotos PRONTO.",False,renew,False,False,2184.0,False,False,False,False,[],False,False,190000.0,€,,,flat,"Centro, Móstoles",Piso en calle Daoiz,Destacado,,,,,,
107312592,,0,2,1330000.0,flat,sale,120.0,True,3,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4270924,-3.6798395,False,https://www.idealista.com/inmueble/107312592/,"Piso a estrenar, Exterior a la calle el salón, cocina y dormitorio principal, y resto de la vivienda dan a patio de manzana ajardinado. Está distribuido en tres dormitorios con armarios empotrados y dos cuartos de baño completos. Segunda planta, en un edificio representativo con servicio de Conserje.",False,good,False,True,11083.0,False,False,False,False,[],False,False,1330000.0,€,,,flat,"Goya, Madrid",Piso,Destacado,,,,,,
108471307,HG210970,32,bj,495000.0,flat,sale,143.0,True,2,2,CL AMALIA,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4622467,-3.6930663,False,https://www.idealista.com/inmueble/108471307/,"Gilmar Consulting Inmobiliario Castellana-Orense, vende estupendo piso en zona de Castillejos, totalmente reformado, de dos dormitorios, el principal en suite, dos baños, terraza y garaje.  La vivienda es prácticamente diáfana y cuenta con 143m2. Se ha dividido en tres zonas perfectamente definidas y muy funcionales todo en la misma planta. Vivienda en planta baja con entrada a pie de calle, disponiendo de garaje de 20 m2, con puerta automática, con la comodidad de que el garaje este en la entrada a la vivienda, original y espacioso salón-comedor, cocina semiabierta, con un diseño moderno, totalmente equipada y con gran capacidad para almacenaje, desde el salón accedemos a baño con plato de ducha y a un dormitorio con espacio para almacenaje con gran capacidad, zona de dormitorio principal en suite, con baño completo con bañera, vestidor independiente y con acceso a agradable terraza - patio acondicionada. Destacamos su tipo de arquitectura (combinando estilo moderno con estilo industrial), su estructura abierta que hace que puedas distribuir el espacio a tu manera. Sus ventanales amplios y sus altos techos generan una sensación de amplitud en el inmueble.  Entre sus materiales destacamos, suelo porcelánico con suelo radiante, cristales blindados, persianas eléctricas, carpintería exterior de Climalit. Vivir en este tipo de inmueble, por su gran flexibilidad te brinda la posibilidad de compartir en el mismo espacio hogar y trabajo. Ideal para inversores, parejas o personas que trabajan en casa.  Se encuentra magníficamente situado junto a Sor Ángela de la Cruz, Paseo de la Castellana y Calle Bravo Murillo, en el barrio de Castillejos. Cerca de todo tipo de comercios, restaurantes, prestigiosos colegios… Muy bien comunicado, tanto a través de transporte público, por tener el metro Valdeacederas a tan solo 3 minutos andando (línea 1) o Bus con paradas casi en la puerta como en transporte privado, debido a su cercanía con la salida norte hacia la M-30, la M-11, la A-1 y la M-607 y el túnel de Sor Ángela de la Cruz. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir... Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 Clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontrarás 4.000 oportunidades más.",True,good,False,False,3462.0,True,True,False,False,[],False,False,495000.0,€,True,True,flat,"Cuzco-Castillejos, Madrid",Piso en CL Amalia,,,509000.0,14000.0,3.0,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/1c/24/1347286335.webp,
107247308,RAFEL ALBERTI ,20,3,259900.0,flat,sale,76.0,True,3,1,"calle Rafael Alberti, 5",Madrid,Villaviciosa de Odón,Centro,es,,40.3580998,-3.908054,True,https://www.idealista.com/inmueble/107247308/,"Agencia inmobiliaria en Villaviciosa de Odón. HOGARES VILLAVICIOSA DE ODÓN vende en EXCLUSIVA espectacular piso. ¡Descubre tu nuevo hogar en el corazón de Villaviciosa de Odón! Este encantador piso de 76 m² ofrece todo lo que necesitas para vivir cómodamente. Reformado y en excelente estado, cuenta con tres acogedoras habitaciones y un baño completo con ventana. El amplio y luminoso salón-comedor es perfecto para reuniones familiares, mientras que la cocina, equipada con una terraza cerrada, te brinda un espacio adicional para disfrutar. La comodidad está garantizada con aire acondicionado con bomba de frio y calor, calefacción de gas natural y ventanas de aluminio que aseguran un ambiente agradable durante todo el año. Además, los armarios empotrados ofrecen el almacenamiento que necesitas. La terraza exterior es ideal para relajarse al aire libre. Ubicado en una zona privilegiada, tendrás acceso inmejorable a la carretera M 506 y estarás cerca de colegios, paradas de autobús, zonas comerciales, de ocio y deportivas. ¡No pierdas la oportunidad de vivir en este magnífico piso! Ven a visitarlo y enamórate de tu futuro hogar.",True,good,False,False,3420.0,True,True,False,True,[],False,False,259900.0,€,,,flat,"Centro, Villaviciosa de Odón","Piso en calle Rafael Alberti, 5",,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/9e/76/1307316951.webp,
107460473,,26,bj,399900.0,flat,sale,114.0,True,2,1,"calle Pablo Ruiz Picasso, 9",Madrid,Villaviciosa de Odón,Centro,es,,40.3550222,-3.9117416,True,https://www.idealista.com/inmueble/107460473/,"Agencia inmobiliaria en Villaviciosa de Odón. HOGARES VILLAVICIOSA DE ODÓN vende en EXCLUSIVA espectacular BAJO en el centro del municipio. ¡Descubre tu nuevo hogar en el corazón de Villaviciosa de Odón! Este encantador piso de 114 m² es perfecto para quienes buscan comodidad y accesibilidad. Situado en una ubicación privilegiada, ofrece acceso inmejorable a la carretera M 506 y está rodeado de colegios, paradas de autobús, y zonas comerciales, de ocio y deportivas.  La vivienda cuenta con dos amplias y luminosas habitaciones, una de ellas con salida directa a un acogedor patio trasero, ideal para disfrutar del aire libre.  La habitación principal dispone de aire acondicionado para garantizar el máximo confort durante todo el año. El amplio salón comedor con techos altos se convierte en el espacio perfecto para reuniones familiares o momentos de relax.  La cocina, equipada con un práctico tendedero, y el espacioso cuarto de baño completan este piso que se encuentra en muy buen estado. Además, dispone de trastero, calefacción por suelo radiante hidrónico, y acceso adaptado para personas con movilidad reducida y plaza de garaje. No pierdas la oportunidad de vivir en un entorno que combina tranquilidad y todas las facilidades urbanas. ¡Ven a visitarlo y enamórate de tu futuro hogar!",True,good,False,True,3508.0,True,True,False,True,[],False,False,399900.0,€,True,True,flat,"Centro, Villaviciosa de Odón","Piso en calle Pablo Ruiz Picasso, 9",,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/17/e6/1313267426.webp,
107247248,,48,,619900.0,chalet,sale,290.0,,3,3,"calle de Comillas, 6",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2874066,-3.9163966,True,https://www.idealista.com/inmueble/107247248/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET PAREADO EN LA MEJOR ZONA DE ARROYOMOLINOS. Descubre este espectacular chalet pareado en la prestigiosa zona del Bulevar de Arroyomolinos, una de las más demandadas por su tranquilidad, excelentes servicios y comunicación con la A-5. Con cuatro plantas y una construcción de alta calidad, esta vivienda ofrece amplitud, luz y el máximo confort. Al acceder, encontramos un amplio recibidor con armario de cortesía y suelos de mármol en todas las zonas nobles. La cocina, enorme y super luminosa, está totalmente equipada y cuenta con espacio para una gran mesa de office. El salón, amplio y elegante, dispone de grandes ventanales, aire acondicionado de alta potencia y acceso directo al patio trasero. En el exterior, se ha renovado todo el suelo y los muros laterales con material porcelánico de alta gama, el mismo utilizado en la espectacular piscina salina de diseño, con cascada, escaleras romanas y zona chill out. La primera planta cuenta con dos amplios dormitorios con aire acondicionado, un baño completo y un dormitorio principal con vestidor, baño en suite y terraza privada. La buhardilla diáfana ofrece múltiples posibilidades, equipado con aire acondicionado y con opción de añadir un baño en esta planta para ofrecer un dormitorio en suite independiente. En la planta sótano, encontramos un garaje para dos coches en paralelo, una bodega con ventana y espacio adicional en la rampa. Ambas puertas de garaje son automáticas para mayor comodidad. Un hogar exclusivo, con las mejores calidades y un diseño excepcional.  ¡No pierdas la oportunidad de visitarlo!",True,good,False,,2138.0,True,True,False,True,[],False,False,619900.0,€,True,True,chalet,"Las Castañeras - Bulevar, Arroyomolinos","Chalet pareado en calle de Comillas, 6",,semidetachedHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/3f/d1/1307311626.webp,
107819801,,46,,549900.0,chalet,sale,260.0,,6,2,"avenida de las Flores, 80",Madrid,Arroyomolinos,Casco Antiguo - La Dehesa - Los Monteros,es,,40.2690661,-3.9145096,True,https://www.idealista.com/inmueble/107819801/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET INDEPENDIENTE CON PISCINA PRIVADA EN LA MEJOR ZONA DEL MUNICIPIO.  Este maravilloso chalet independiente, se encuentra en plena zona Centro; cerca de todos los servicios (supermercados, transporte, comercios). Esta espectacular vivienda, situada en una parcela de 530 m², ofrece un diseño espacioso y funcional, con estancias luminosas. - Exterior: Al acceder a la propiedad, nos recibe un amplio porche delantero, perfecto para disfrutar al aire libre, sin ningún tipo de barreras arquitectónicas y una cuidada zona ajardinada. A ambos lados de la casa, los pasillos laterales conducen al jardín trasero, donde encontramos una preciosa piscina privada, con zona de césped artificial y zona solada con cenador.  - Planta principal: Al entrar, un amplio y acogedor recibidor nos distribuye la vivienda, dando paso a un lado el salón independiente con chimenea, ideal para reuniones familiares, y por otro lado, nos encontraríamos un baño completo con ducha, y la cocina, que cuenta con salida directa a la parcela. Por otro lado del distribuidor, nos da acceso a la zona de descanso, donde encontramos tres dormitorios amplios con armarios empotrados y otro baño completo.  - Primera planta: Nos encontramos un amplio dormitorio con gran armario empotrado y un espacio diáfano multifuncional con salida a una terraza.  - Buhardilla: Un espacio diáfano con múltiples posibilidades, disfruta de una excelente iluminación y ventilación.  ¡No dejes pasar esta oportunidad única!",True,good,False,,2115.0,True,True,False,True,[],False,False,549900.0,€,True,True,chalet,"Casco Antiguo - La Dehesa - Los Monteros, Arroyomolinos","Casa independiente en avenida de las Flores, 80",,independantHouse,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/fb/48/1324770097.webp,
108633462,,41,3,2050000.0,flat,sale,159.0,True,3,3,calle de Rafael Calvo,Madrid,Madrid,Chamberí,es,Almagro,40.43569,-3.6944631,False,https://www.idealista.com/inmueble/108633462/,"Chamberí: En edificio clásico representativo con escalera protegida. 3º Planta con TERRAZA, A ESTRENAR, recién reformado y con TECHOS ALTOS. 3 Dormitorios con 3 baños y gran cocina abierta al salón. Todas las ventanas son exteriores a la calle, menos uno de los dormitorios. Climatización por Aerotermia con suelo radiante y refrescante. IBI(anual): 1.200€ En Jaime Valcarce Consulting Inmobiliario, comercializamos esta propiedad en EXCLUSIVA.",True,good,False,True,12893.0,True,True,False,False,[],False,False,2050000.0,€,,,flat,"Almagro, Madrid",Piso en calle de Rafael Calvo,,,2150000.0,100000.0,5.0,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/9f/55/1366964548.webp,
