propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107444856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/c2/72/1338531669.webp,28003,8,bj,180900.0,flat,sale,50.0,True,2,1,calle Achuri,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4296545,-3.6417716,False,https://www.idealista.com/inmueble/107444856/,"Piso REFORMADO compuesto por salón-comedor independiente, dormitorio principal, dormitorio individual, cocina amueblada y equipada con electrodomésticos, baño con plato de ducha y hall de entrada. La vivienda cuenta con suelos de tarima flotante, ventanas con sistema de cierre CLIMALIT, agua caliente y calefacción a Gas Natural. La finca cuenta con una excelénte ubicación, junto a calle de Ascao. Zona muy transitada, con gran variedad de comercios, supermercados, entidades bancarias, varios colegios e institutos. A 300 metros de L7 de Metro Ascao. LA VIVIENDA ESTÁ ALQUILADA Y SE VENDE ALQUILADA HASTA JULIO DE 2028.",False,good,False,False,3618.0,False,False,False,False,[],False,False,180900.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle Achuri,Top,,,,,
106509352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/1f/b8/579042062.webp,,62,1,4750000.0,flat,sale,396.0,True,4,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.42435,-3.6809849,False,https://www.idealista.com/inmueble/106509352/,"ATENDEMOS TAMBIEN SABADOS Y DOMINGOS BERNADO LUXURY HOUSES vende esta espectacular vivienda en de la mejor zona de Madrid, a pocos metros del Parque del Retiro. Situada en un espectacular edificio, el precioso diseño del estilismo, hacen de este hogar una joya única en el mercado.  Reformada de lujo por prestigiosa arquitecto de interiores, la vivienda cuenta con las mejores calidades. La distribución es espectacular, nada mas entrar en la vivienda tenemos el gran salón-comedor junto con una sala de TV, un espacio diáfano que recibe luz y ventilación de la fachada, el aseo de invitados. La zona de descanso dispone de tres espectaculares dormitorios en suite con impresionantes baños y vestidor. Desde dos de las habitaciones y la espectacular cocina tenemos acceso a una impresionante terraza de 65 m2.",True,good,False,True,11995.0,True,True,False,True,[],False,False,4750000.0,€,True,False,flat,,"Recoletos, Madrid",Piso,Top,100000.0,,,,
108163016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/a3/45/1344313601.webp,,46,5,1350000.0,flat,sale,174.0,True,4,3,Barrio Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4275669,-3.663082,False,https://www.idealista.com/inmueble/108163016/,"YÑARRA INMOBILIARIA, presenta esta magnífica vivienda de esquina, totalmente exterior. CON GARAJE Y TRASTERO directo. Ubicada en una urbanización cerrada con piscina zonas ajardinadas, zona infantil, zona social y sala de reuniones y vigilancia. La vivienda se encuentra en una quinta planta muy luminosa con vistas muy amplias y despejadas. Con dos terrazas cerradas, y con la posibilidad de abrir la que existía el salón de origen.   La cocina y el salón la decoración es virtual home Stagings, la vivienda esta para reformar. La ubicación es inmejorable, en el barrio de Fuente del Berro (Barrio de Salamanca). A escasos minutos de la Plaza de Manuel Becerra y del parque Quinta de la fuente del Berro. Se distribuye en hall de entrada que da acceso a un amplio salón comedor con chimenea, amplias ventanas frontales y laterales, antigua terraza que se incorporó al salón, con vistas a la piscina. Gran cocina con zona de lavado y área de servicio que dispone de habitación y baño completo con ducha.  Un pasillo que da acceso a la zona de descanso con un distribuidor de habitaciones con armario empotrado, desde el que se accede a un baño completo con ventana, un dormitorio con armario empotrado y terraza cerrada; el dormitorio principal con tres armarios empotrados, baño completo en suite y una terraza cerrada y un tercer dormitorio con armario empotrado cuya ventana se comunica con la terraza cerrada de la habitación principal.  Calefacción central con contadores individuales. La vivienda se encuentra en buen estado de conservación. Dispone de puerta principal y de servicio, dos vecinos por escalera, dos ascensores, portal representativo con portero físico. En la urbanización hay una guardería, un gimnasio y una consulta de fisioterapeuta. El barrio de Fuente del Berro es uno de los seis barrios administrativos del distrito de Salamanca, en el que se encuentra el parque de la Quinta de la Fuente del Berro, situado en la parte oriental espacio verde que data del siglo XVII y alberga jardines paisajísticos, cascadas y arte público. Se encuentra muy cerca de uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. También cerca de diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre. El barrio de Salamanca es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, tienen un carácter eminentemente comercial a la que se accede en pocos minutos andando. Muy bien comunicado tanto por metro (Ventas, Manuel Becerra y Odonell), así como por autobuses, líneas, 2, 12, 15,21. 28., 53. etc.",True,renew,False,True,7759.0,True,False,False,True,[],False,False,1350000.0,€,True,True,flat,,"Fuente del Berro, Madrid",Piso,Top,,1400000.0,50000.0,4.0,
104404869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/ba/06/1219586937.webp,4200,15,bj,105000.0,studio,sale,22.0,False,0,1,avenida de San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3870912,-3.6688445,False,https://www.idealista.com/inmueble/104404869/,"Si buscas una buena inversión, esta es tu oportunidad.  VIVALTA INMOBILARIA vende en EXCLUSIVA, este estudio REFORMADO exterior de 22 m2 construidos distribuidos en un ambiente principal amplio con 2 ventanas al exterior, que le otorga a toda la vivienda una gran luminosidad, cocina americana totalmente equipada con electrodomésticos y cuarto de baño reformado también con plato de ducha. El piso se vende completamente amueblado. Es importante resaltar el altillo de 5,5 m2 (2,81 x 1,98) en donde actualmente se encuentra una cama de matrimonio con acceso por escalera plegable instalada para mayor comodidad.  Debido a la alta demanda de inmuebles en alquiler por la zona se considera una inversión excelente para aquellas personas que quieren rentabilizar al máximo su dinero. Actualmente se encuentra alquilado con fecha de inicio de contrato el 1 de Enero de 2022. Gastos mínimos tanto de comunidad (26€) como de IBI (55€)  El inmueble es exterior y esta situado en la planta baja de un edificio con una rehabilitación completa del mismo en 2005. Los acabados de la vivienda son los siguientes: paredes y techos lisos-carpintería exterior de climalit-carpintería interior de madera maciza-suelos de gres. La calefacción del piso es mediante aire acondicionado con bomba de frío y calor.   Conexiones a través de los autobuses 24/102/144/103/111 y Estación Asamblea de Madrid-Entrevías.  EDIFICIO COMPLETAMENTE RENOVADO EN 2005. 213 m² de parcela-Construido en 1920-Calidad de construcción normal-Edificio de 3 plantas-2 vecinos por planta-Sin ascensor-12 Viviendas-6 Comercios.  Para visitar el inmueble o solicitar más información no dude en contactar con nosotros y estaremos encantados de acompañarles en este nuevo camino a su casa.  AVISO LEGAL: Según Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en nuestras oficinas sin compromiso ninguno.  Los honorarios a percibir por la agencia son del 4% (Cuatro por ciento) + 21% I. V. A. a cargo del COMPRADOR o 4.000 € + 21% I. V. A en inmuebles inferiores a 100.000 €.",True,good,False,True,4773.0,True,False,False,False,[],False,False,105000.0,€,,,flat,studio,"San Diego, Madrid",Estudio en avenida de San Diego,Top,,110000.0,5000.0,5.0,
108408137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/21/38/1344027233.webp,DM867-VX3,24,5,285000.0,duplex,sale,94.0,True,3,2,calle del Laboratorio,Madrid,Madrid,San Blas,es,Arcos,40.4255042,-3.6187062,False,https://www.idealista.com/inmueble/108408137/,"Magnifica oportunidad de compra. Inmobiliaria d. Maqueda ofrece una excelente vivienda de 3 dormitorios y dos baños, ubicada en una quinta planta exterior con dos orientaciones, en un edificio con ascensor y gas natural. Entre sus principales caracteristacas descatamos su magnifica luz y ventilacion natural gracias a sus dos orientaciones y a la altura en la que se encuentra la vivienda, tambien dispone de una excelente climatizacion provista de calefaccion individual por gas natural y aire acondicionado. Los suelos de la vivienda son de gres, su carpinteria exterior es de aluminio, su puerta principal de entrada es blindada, tanto su salon como su cocina son independientes y sus dormitorios disponen de armario empotrado. La distribucion de la vivienda se encuentra en dos alturas tipo duplex, dispòniendo de un servicio en cada una de sus plantas. En cuanto a su ubicacion, se encuentra muy bien comunicado con cualquier punto de la capital ya que la vivienda se encuentra entre las estaciones de metro de asacia (conectada con la linea 2 de metro) y simancas (conectada con la linea 7 de metro), asi como con trasporte privado gracias a su cercania con la radial r3 que conecta directamente con la m30 lateral. Aproveche esta excelente oportunidad y adquiera esta centrica y luminosa vivienda por el precio de 285.000€. Ref. - dm867-vx3   nuestra garantía, el tiempo. Desde 1957 creando hogares.",True,good,False,True,3032.0,True,True,False,False,[],False,False,285000.0,€,,,flat,duplex,"Arcos, Madrid",Dúplex en calle del Laboratorio,Top,,,,,
109111990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/ae/a6/1367700066.webp,8925BF-PB,15,2,1439000.0,flat,sale,120.0,True,3,2,calle del General Oráa,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4367067,-3.6776613,False,https://www.idealista.com/inmueble/109111990/,"MR HOUSE REAL ESTATE VENDE EN BARRIO SALAMANCA. Concretamente, hablamos de un vivienda reformada al 100% por el prestigioso estudio de arquitectos ARCTEMPUS, en la calle General Oraa.  Descubre este luminoso y espacioso piso de 120 metros cuadrados catastrales, perfecto para quienes buscan comodidad y estilo de vida. La propiedad cuenta con tres dormitorios amplios y dos baños completos, ideales para familias o quienes valoran el espacio adicional.  El piso está completamente amueblado y equipado, listo para entrar a vivir. Dispone de armarios empotrados que ofrecen un amplio almacenamiento, además de una cocina moderna y funcional, totalmente amueblada y equipada con electrodomésticos.  Gracias a su orientación exterior, disfruta de abundante luz natural en todas las estancias. La vivienda cuenta con aire acondicionado y calefacción central, garantizando confort durante todo el año. También dispone de un lavadero y una terraza perfecta para relajarse o compartir momentos al aire libre.  El edificio cuenta con ascensor, facilitando el acceso a la vivienda. Una oportunidad única para vivir en un espacio cómodo, luminoso y bien equipado. ¡MR HOUSE ES GARANTÍA DE ÉXITO!",False,good,False,True,11992.0,False,False,False,False,[],False,False,1439000.0,€,,,flat,,"Lista, Madrid",Piso en calle del General Oráa,Top,,,,,
108728801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/fc/e2/1353392618.webp,1428-1301,45,2,730000.0,flat,sale,102.0,False,3,2,calle de Cea Bermúdez,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4395489,-3.7118676,False,https://www.idealista.com/inmueble/108728801/,"ALFA CHAMBERI pone a su disposición esta maravillosa vivienda en el Barrio de Chamberí, en la calle Cea Bermúdez, una de las zonas más demandadas de la capital. Se ubica en una finca señorial recién actualizada y dispone de portero físico. Se trata de una segunda planta con ascensor (recientemente actualizado) y acceso para personas con movilidad reducida. Se distribuye de la siguiente forma: -Salón-comedor de buen tamaño, con terraza acristalada a un patio de manzana, lo que le aporta mucha luz natural y la tranquilidad de no dar a la calle. -Dos baños completos con ventana a este mismo patio de manzana. -Cocina independiente con ventana -Tres dormitorios, dos de ellos con armario empotrado y todos con ventana a un patio interior. -Cocina independiente totalmente equipada. La vivienda cuenta con varios altillos para completar el almacenaje, así como un armario empotrado en el pasillo. La ITE es favorable hasta 2031. La vivienda tiene excelentes comunicaciones tanto para el transporte privado con rápido acceso a la M-30 y A-6, como con el transporte público, con las paradas de Metro de Madrid Argüelles, Moncloa, Quevedo, San Bernardo, Islas Filipinas y Canal, y con varias líneas del servicio de autobuses EMT. El barrio cuenta con todos los servicios necesarios: farmacias, colegios, supermercados, Hospital Clínico y Fundación Jiménez Díaz, parques, gimnasios, muy cercano a la Universidad de ICADE, Mercado de Vallehermoso y muy cercano al centro de la ciudad pero en un entorno tranquilo. No dude en llamar para pedir más información y fijar una cita para visitarlo. Aviso legal: La información mostrada en este anuncio es meramente informativa, no vinculante jurídicamente pudiendo contener algún error.",False,renew,False,True,7157.0,True,False,False,False,[],False,False,730000.0,€,,,flat,,"Vallehermoso, Madrid",Piso en calle de Cea Bermúdez,Top,,,,,
108253278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/dc/38/1338558492.webp,8827PV-AM,6,3,4560000.0,flat,sale,260.0,True,5,5,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4309824,-3.6796418,False,https://www.idealista.com/inmueble/108253278/,"Bienvenido a tu nuevo hogar en el corazón del exclusivo Barrio de Salamanca. IMAGENES RENDERS (actualmente reformándose). Este elegante piso de 260 m², construido en 1948 y completamente reformado, fusiona con maestría el carácter de la arquitectura clásica con el confort y la funcionalidad del diseño contemporáneo. La vivienda dispone de cinco amplios dormitorios y cinco baños, todos ellos en suite, lo que garantiza privacidad y comodidad para cada miembro de la familia. La luminosidad es una de las grandes protagonistas del hogar, gracias a su orientación exterior y a los grandes ventanales que bañan cada estancia con luz natural. La cocina, moderna y completamente equipada, ha sido diseñada pensando en quienes disfrutan del arte de cocinar, mientras que el acogedor salón, con acceso a un encantador balcón, invita a compartir momentos especiales en buena compañía. Como valor añadido, la propiedad cuenta con una terraza privada ideal para relajarse al aire libre. Pensado para ofrecer el máximo confort durante todo el año, el piso incluye aire acondicionado y calefacción central de gas natural. Los armarios empotrados brindan soluciones prácticas de almacenamiento y el edificio, protegido por su valor arquitectónico, dispone de servicio de conserjería que aporta tranquilidad y seguridad. Situado en una de las esquinas más emblemáticas del barrio, este piso te permitirá disfrutar de la mejor oferta comercial, gastronómica y cultural de Madrid, además de una excelente comunicación con el resto de la ciudad. Una oportunidad única para vivir en una de las zonas más prestigiosas de la capital. Contáctanos y déjate sorprender. Barrio de Salamanca: historia y elegancia madrileña Concebido a mediados del siglo XIX por el marqués de Salamanca como parte de un ambicioso proyecto de expansión urbanística, el Barrio de Salamanca nació con el propósito de acoger a la alta sociedad madrileña en un entorno distinguido y ordenado. Sus amplias avenidas, su arquitectura señorial y la cuidada planificación urbana lo convirtieron desde sus inicios en símbolo de prestigio y sofisticación. Hoy en día, sigue siendo uno de los distritos más codiciados de Madrid, donde la historia, el arte y el estilo de vida contemporáneo conviven en perfecta armonía.",False,good,False,True,17538.0,True,False,False,False,[],False,False,4560000.0,€,,,flat,,"Lista, Madrid",Piso,Top,,,,,
108857404,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/e0/a6/1358396479.webp,Venta-OrtegayGassetA,29,4,369000.0,flat,sale,95.0,True,2,1,El Pilar - Bripac,Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5086814,-3.352738,False,https://www.idealista.com/inmueble/108857404/,"Descubre este encantador y luminoso piso en una de las zonas más agradables y bien conectadas de Alcalá de Henares, rodeado de tranquilidad, servicios y zonas verdes, ideal tanto para vivir como para invertir. La vivienda de 82 mt2 se encuentra en un edificio moderno, muy cuidado y con detalles que marcan la diferencia. Al entrar, te recibe un acogedor hall con ropero a medida, iluminación por sensor y mando interno para la luz del descansillo. La cocina independiente, completamente equipada, cuenta con caldera exterior, zona de lavadero y tendedero integrado en el techo, además de dos prácticos armarios a medida que multiplican el espacio de almacenaje. El salón-comedor es amplio y con carácter, con falso techo decorativo, luces LED regulables y zona de halógenos, creando una atmósfera cálida y moderna. Desde aquí se accede al balcón-terraza, que también conecta con la cocina y la habitación principal, ideal para relajarse al aire libre. Además, tanto el balcón como el lavadero cuentan con toldos que protegen toda la extensión. La vivienda dispone de dos habitaciones bien distribuidas y un baño completo, todo en perfecto estado y con paredes lisas. Las luces LED están instaladas estratégicamente en todos los espacios, lo que se traduce en un importante ahorro energético mensual. Incluye plaza de garaje y trastero, lo que aporta comodidad y funcionalidad. * Piscina olímpica con baja afluencia, perfecta para nadar o disfrutar en verano. * Pistas de pádel para mantenerte activo. * Zona infantil para los más pequeños. Una oportunidad excepcional en un entorno familiar, con todos los servicios cerca: colegios, supermercados, transporte, zonas verdes y fácil acceso a las principales vías.",True,good,False,True,3884.0,True,False,True,False,[],False,False,369000.0,€,True,True,flat,,"El Pilar - Bripac, Alcalá de Henares",Piso,Top,,395000.0,26000.0,7.0,
108828268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/6b/14/1356313923.webp,Casa Elinor,1,,7500000.0,chalet,sale,1707.0,,8,11,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,,40.4293117,-3.8893545,False,https://www.idealista.com/obra-nueva/108828268/,"THE AVENUE Select Real Estate, se enorgullece de poder presentar en exclusiva CASA ELINOR. Casa Elinor, es una de las exclusivas viviendas de la nueva Colección Alea, una colección numerada de viviendas exclusivas protagonizadas por el diseño de vanguardia, el cuidado en cada detalle y una elección de acabados de altísima calidad. Ubicada en Boadilla del Monte, un municipio que se ha convertido en los últimos años en uno de los más deseados para quienes quieren vivir en un entorno más natural y tranquilo, sin perder las comodidades y la cercanía a la capital. La zona está experimentando un gran dinamismo, convirtiéndose rápidamente en una de las localidades con mayor crecimiento y revalorización de la Comunidad de Madrid, situándose durante muchos años consecutivos en lo alto del ranking de localidades más seguras de toda España. Cada espacio, en Casa Elinor, invita a una experiencia única por su composición, acabados e iluminación. El estilo contemporáneo y vanguardista, comparte con el minimalismo las líneas puras y rectas y los espacios amplios, limpios y diáfanos, sumándoles un ambiente acogedor y cálido que lo aleja de la frialdad y el impersonalismo, dominando los espacios sofisticados y vivibles, llenos de luz, con una gran continuidad interior y un elegante sentido del lujo. La vivienda se organiza en una gran planta principal, con la excepción de un espacio a mayor altura desde donde contemplar la imponente riqueza natural del jardín y de una amplia y luminosa zona inferior diseñada para el ocio y bienestar, a la que se accede cómodamente a través de su propio ascensor. Los grandes ventanales permiten disfrutar del exterior desde cualquier estancia de la vivienda favoreciendo un estilo de vida en constante conexión con la naturaleza. La inteligente disposición de las estancias principales de la vivienda, en la misma planta, facilita una vida más funcional y cómoda, optimizando la superficie útil y aportando más ligereza a los espacios, lo que garantiza lo más importante en una casa: la calidad de vida. Casa Elinor cuenta con numerosas estancias para el ocio y el recreo, y dormitorios ensuite; todo ello con la excelencia en las calidades utilizadas para su construcción. En el exterior, podemos disfrutar de una cómoda parcela, con agradable piscina infinity. Además, cuenta con una zona de recreo y ocio compuesta de un área de barbacoa, donde podrá disfrutar en la mejor compañía. Porque la exclusividad no sólo se encuentra en la riqueza. Lo encontramos en lo extraordinario, en lo que no abunda, en lo que va más allá de la excelencia. Disfrute de una vivienda única por sus calidades y por su entorno. Todo esto es CASA ELINOR.",False,newdevelopment,True,,4394.0,False,False,False,False,[],False,False,7500000.0,€,,,chalet,independantHouse,"Las Lomas, Boadilla del Monte",Casa independiente,Top,,,,,False
107579818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/82/3b/1316758321.webp,24145,6,,4200000.0,chalet,sale,962.0,,6,7,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4678206,-3.7349917,False,https://www.idealista.com/inmueble/107579818/,"David Salcedo de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: Ubicada en una de las zonas más prestigiosas de la colonia de Puerta de Hierro, dentro de un calle privada con acceso cerrado, combina elegancia arquitectónica, amplios espacios y un diseño excepcional que optimiza la luz natural y el confort en cada rincón. Con 900 m² construidos, en una parcela de 1.000 m2 ( 828 m2 de suelo privativo, al que hay que sumar el espacio común de la calle privada ), distribuidos en cuatro plantas comunicadas por una amplia y cómoda escalera y ascensor, está diseñada para ofrecer el máximo lujo y privacidad. Se terminó de construir en el año 2008.  Planta Baja: El corazón social de la viviendaDesde un hall de entrada, se accede al salón-comedor a doble altura ( 6 metros ) con chimenea, un espacio que destaca por su grandiosidad y conexión visual con los porches que rodean la vivienda, el jardín y la biblioteca de la planta superior. En esta planta también se encuentra un estudio/despacho independiente, ideal para trabajo o zona de relax, así como una cocina con office. Toda la vivienda está rodeada de unos amplios porches cubiertos, con varias zonas de descanso y comedor.  Planta Primera: Espacio de inspiración y relajaciónLa planta social se extiende hacia una espectacular biblioteca- sala de estar con chimenea, generando un ambiente sofisticado y acogedor. Desde la cual, se accede a un despacho/estudio privado con chimenea, ideal para momentos de concentración o descanso. Además, esta planta alberga una piscina interior climatizada con salida a una gran terraza-solárium, ofreciendo un oasis de bienestar y exclusividad. Un elegante cuarto de baño con vestuario complementa esta zona de relax. Planta Segunda: Área de descanso con máxima privacidadEl acceso a la zona de dormitorios se realiza a través de un recibidor con zona de estudio y lectura, creando un ambiente sereno y armonioso. Esta planta alberga tres impresionantes suites: Dormitorio principal (72 m²) con chimenea, vestidor de gran tamaño, despacho privado, cuarto de baño y acceso a una terraza-solárium privada. Dos amplios dormitorios secundarios (40 m² y 30 m² aprox.), ambos con su propio baño en suite. Todos los dormitorios se abren a un precioso patio interior de 25 m², que aporta gran luminosidad a los dormitorios y crea un espacio exterior de recogimiento e intimidad  Planta Semisótano: Funcionalidad y comodidad El nivel inferior de la casa está diseñado para el máximo confort y practicidad, contando con: Garaje con capacidad para 4-5 coches, con dos trasteros cerrados. Cuarto de caldera, ascensor y depuradora. Zona de servicio: apartamento independiente con dormitorio, baño y salón ( con pre-instalación para pequeña cocina), con salida a un patio ingles luminoso.  Zona de invitados con dos dormitorios amplios que comparten un baño. Cuarto de lavado y plancha con armarios de gran capacidad. Bodega/despensa En la cubierta se han instalado placas fotovoltaicas para generación de energía eléctrica y se dispone de un proyecto de aereotermia. Toda la vivienda dispone de suelo radiante para calefacción y refrescamiento. La carpintería exterior ( ventanas y puertas correderas ) es de la marca Shücco, que ofrece una total hermeticidad acústica y térmica  Una residencia que redefine el concepto de lujo. Cada detalle de esta espectacular vivienda ha sido cuidadosamente diseñado para ofrecer un equilibrio perfecto entre sofisticación, privacidad y bienestar. Sus acabados de máxima calidad, amplias terrazas, zonas de descanso y espacios diáfanos la convierten en una propiedad exclusiva para quienes buscan una residencia única. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,4366.0,False,False,False,False,[],False,False,4200000.0,€,True,True,chalet,independantHouse,"Ciudad Universitaria, Madrid",Casa independiente,Top,,,,,
108833873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/7c/5e/1356483811.webp,LCM37720,50,2,537000.0,flat,sale,90.0,True,1,2,calle del Águila,Madrid,Madrid,Centro,es,Palacio,40.4077053,-3.7117191,False,https://www.idealista.com/inmueble/108833873/,"DÚPLEX CON ENCANTO Y DISEÑO REFORMADO EN EL CORAZÓN DE PALACIO. Descubre este precioso ático dúplex exterior de 90 m², ubicado en una finca clásica con gran personalidad, perfectamente conservada, en una de las zonas más emblemáticas de Madrid: el barrio de Palacio. Una vivienda con alma madrileña, completamente reformada con un diseño moderno y funcional que mantiene el carácter original del edificio. Distribuido en dos plantas, la planta principal ofrece un amplio y luminoso salón con balcón orientado al sur, lo que garantiza una excelente entrada de luz natural durante todo el día y agradables vistas al entorno. La cocina, independiente y equipada con electrodomésticos de última generación, también cuenta con su propio balcón. En esta planta se encuentra además un aseo de cortesía. En la planta superior se ubica la espaciosa suite principal, con techos abuhardillados que aportan calidez y mucho encanto. El dormitorio incluye un baño completo en suite, creando un espacio íntimo y acogedor. La vivienda está equipada con aire acondicionado y calefacción por conductos, lo que garantiza confort en cualquier época del año. Una opción ideal para quienes buscan tranquilidad, luminosidad y estilo en pleno centro histórico de Madrid, en un inmueble listo para entrar a vivir. No dejes pasar esta oportunidad única. ¡Llámanos y agenda tu visita hoy mismo!",True,good,False,True,5967.0,False,False,False,False,[],False,False,537000.0,€,,,flat,,"Palacio, Madrid",Piso en calle del Águila,Top,,567000.0,30000.0,5.0,
108895339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/c6/47/1358211659.webp,LCM38032,43,1,550000.0,flat,sale,82.0,True,3,2,calle Divino Vallés,Madrid,Madrid,Arganzuela,es,Chopera,40.3952045,-3.6996013,False,https://www.idealista.com/inmueble/108895339/,"Vivienda reformada con terraza y excelente distribución en Calle Divino Vallés Te presentamos esta espectacular vivienda en venta, situada en la calle Divino Vallés, en una de las zonas más cotizadas y bien comunicadas de Madrid. Ubicada en una primera planta, esta propiedad destaca por su reforma integral de diseño, pensada para ofrecer confort, funcionalidad y estilo en cada rincón. Cuenta con una superficie de 82 m² construidos distribuidos de forma óptima en tres dormitorios y dos baños completos, uno de ellos en suite. Todas las habitaciones disponen de armarios empotrados a medida, maximizando el almacenamiento sin sacrificar espacio. El corazón de la vivienda lo conforman una amplia zona de salón con cocina integrada en concepto abierto, creando un espacio moderno, acogedor y muy luminoso gracias a su doble orientación. La vivienda es exterior y, además, disfruta de una impresionante terraza de aproximadamente 20 m², con vistas al patio de manzana y acondicionada como zona chill out, perfecta para relajarse o disfrutar con invitados en un entorno privado y tranquilo. Entre sus calidades destacan las ventanas con doble acristalamiento Climalit, que garantizan un excelente aislamiento térmico y acústico, y un completo sistema de aislamiento en todas las paredes, pensado para maximizar la eficiencia energética y el confort interior. La vivienda dispone de calefacción por suelo radiante, que proporciona una temperatura homogénea y agradable durante todo el año, así como de aire acondicionado por conductos, que permite una climatización eficiente en todas las estancias. Además, cuenta con un cuarto de lavandería independiente, equipado con lavadora, secadora y un termo inteligente de última generación. Esta propiedad está lista para entrar a vivir, con una distribución funcional, acabados de alta calidad y una ubicación privilegiada que combina tranquilidad, servicios y excelente comunicación. Precio de salida: 550.000 € Una oportunidad ideal tanto para familias como para quienes buscan una vivienda con personalidad, lista para disfrutar desde el primer día y con todas las comodidades de una reforma cuidada al detalle.",True,good,False,True,6707.0,True,True,False,False,[],False,False,550000.0,€,,,flat,,"Chopera, Madrid",Piso en calle Divino Vallés,Top,,,,,
