propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108580432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/4c/26/1349041842.webp,,19,2,180000.0,duplex,sale,76.0,True,1,1,calle Antonio Suárez,Madrid,Alcalá de Henares,La Garena,es,,40.4742787,-3.3899132,False,https://www.idealista.com/inmueble/108580432/,"Agencia inmobiliaria TECNOCASA de ALCALÁ DE HENARES, VENDE LOFT con Ascensor, en calle ANTONIO SUAREZ. La finca dispone de seguridad con portero físico 24horas, pistas de pádel, zonas ajardinadas. El piso de una superficie construida de unos 76 m2 aprox. Se compone de una primera planta con un amplio salón exterior muy luminoso, un baño completo con plato de ducha y cocina americana equipada con muebles altos y bajos y una segunda planta donde se encuentra un amplio dormitorio. Dispone de calefacción por conducto de aerotermia. ¡PLAZA DE GARAJE INCLUIDA EN EL PRECIO! No dudes en venir a verla porque puede ser lo que estas buscando. Infórmese en nuestra oficina. MEJOR VERLO.",False,good,False,True,2368.0,False,False,False,False,[],False,False,180000.0,€,flat,"La Garena, Alcalá de Henares",Dúplex en calle Antonio Suárez,Destacado,duplex,,,,True,True,
109172928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/a9/58/1366420608.webp,42211,15,,199000.0,flat,sale,50.0,False,2,1,calle del Lago Iseo,Madrid,Madrid,Vicálvaro,es,Casco Histórico de Vicálvaro,40.4009011,-3.6015966,False,https://www.idealista.com/inmueble/109172928/,"BUVE VENDE PISO DE 2 HAB EN CALLE LAGO ISEO, MADRID CON REF. 42211 Vivienda de 50 m2 Distribuida en:  Salón comedor con ventana. Cocina independiente amueblada  2 dormitorios  1 baño completo Mejoras: Tarima AC5, ventanas CLIMALIT rotura puente, aire acondicionado, puerta blindada, cuadro electrico nuevo. TOTALMENTE REFORMADA! Observaciones: A 10 minutos de Universidad JUAN CARLOS I y a 5 minutos del centro historico de VICALVARO. SOBRE NOSOTROS:  En Buve te ayudamos con la gestión integral de la compra de tu inmueble, desde la búsqueda de financiación hasta el cambio de suministros, además contamos con empresas colaboradoras que te podrán ayudar con la mudanza, pequeñas o grandes reformas en tu inmueble e incluso te podemos proporcionar empresa de servicio de alarmas.   ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, podemos ayudarte a conseguir las mejores condiciones para tu perfil económico.  ¿Tienes alguna duda? Pregúntanos sin compromiso.",False,good,False,True,3980.0,False,False,False,False,[],False,False,199000.0,€,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle del Lago Iseo,Destacado,,,,,,,
109120600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/69/dc/1364991868.webp,873VP,29,1,180000.0,flat,sale,120.0,False,3,2,PZ MAESTRO ELOY,Madrid,El Álamo,,es,,40.2292333,-3.9928115,False,https://www.idealista.com/inmueble/109120600/,"¡Descubre tu nuevo hogar en El Álamo! Este espectacular piso dúplex en el centro de la localidad es la opción perfecta para quienes buscan comodidad y estilo. Con una distribución inteligente, cuenta con un acogedor salón comedor ideal para disfrutar de momentos inolvidables con familia y amigos. Amplia cocina, funcional, incluye un práctico tendedero, mientras que los tres dormitorios ofrecen el espacio necesario para el descanso y la privacidad. Este dúplex dispone de dos dormitorios en planta superior y dos baños completos, uno en cada planta, lo que garantiza comodidad para todos los miembros de la familia. Las ventanas de aluminio oscilobatientes en la planta inferior, permiten una excelente entrada de luz natural y una ventilación adecuada. Además, la finca cuenta con ascensor y la plaza de garaje está incluida en el precio, ¡un gran valor añadido! La ubicación es inmejorable: rodeado de servicios, tiendas y medios de transporte, tendrás todo lo que necesitas a pocos pasos de casa. La calefacción y el agua caliente mediante caldera de gas, asegurando un ambiente cálido y acogedor en invierno. Este piso de segunda mano se entrega en su estado actual, brindándote la oportunidad de personalizarlo a tu gusto. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,renew,False,True,1500.0,False,False,False,False,[],False,False,180000.0,€,flat,El Álamo,Piso en Pz Maestro Eloy,Destacado,,,,,True,True,
109077639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/64/90/1363729491.webp,,15,1,350000.0,flat,sale,63.0,True,1,1,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4131261,-3.6967063,False,https://www.idealista.com/inmueble/109077639/,"¡Descubre tu nuevo hogar en el corazón del Barrio de las Letras!  Este encantador y reformado inmueble con las mejores calidades en sus 63 m², es perfecto para quienes buscan un espacio moderno y acogedor.  Con un dormitorio doble se abre a un balcón exterior que inunda de luz natural cada rincón. La cocina independiente, ofrece un ambiente funcional y contemporáneo, ideal para disfrutar de momentos culinarios. El cuarto de baño completo cuenta con un práctico plato de ducha, y el piso ha sido actualizado con suelos de tarima en tono claro que aportan calidez y estilo.  Además, la instalación de aire acondicionado y los radiadores eléctricos garantizan un confort óptimo durante todo el año.  Ubicado en una primera planta sin ascensor, este inmueble se encuentra a un paso de todos los servicios necesarios, lo que facilita la vida diaria sin grandes desplazamientos. No pierdas la oportunidad de vivir en una de las zonas más emblemáticas de la ciudad. ¡Ven a visitarlo!",False,good,False,False,5556.0,False,False,False,False,[],False,False,350000.0,€,flat,"Huertas-Cortes, Madrid",Piso,Destacado,,,,,,,
109067986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/34/96/1365304451.webp,,24,,120000.0,countryHouse,sale,82.0,,2,1,Chinchón,Madrid,Chinchón,,es,,40.1051298,-3.5476131,False,https://www.idealista.com/inmueble/109067986/,"Finca rústica con invernaderos, piscina y mobil home entre Villaconejos y Titulcia (Madrid) Se vende finca rústica situada en un entorno natural privilegiado, entre Villaconejos y Titulcia, a tan solo 4 km de Titulcia y 5 km de Villaconejos, en plena Comunidad de Madrid. La finca está totalmente vallada y cuenta con todo lo necesario para uso agrícola y recreativo: Mobil home equipada con 2 habitaciones y un baño. Aljibe de hormigón tapado con capacidad de 25.000 litros. Caseta de aperos con baño y lavabo. 2 invernaderos con techo galvanizado. Caseta para tractor con segadora John Deere incluido en el precio de venta de la vivienda. Piscina redonda de 5 metros de diámetro para disfrutar en verano. Gran variedad de árboles: olivos, almendros y otros frutales. Suministro eléctrico disponible. Ideal para quienes buscan un lugar donde disfrutar de la naturaleza, cultivar sus propios productos o desarrollar una explotación agrícola en un entorno tranquilo, a pocos minutos de la ciudad. Ubicación inmejorable: rodeada de naturaleza, pero con buen acceso desde Madrid y localidades cercanas.",True,good,False,,1463.0,False,False,False,False,[],False,False,120000.0,€,countryHouse,Chinchón,Finca rústica,Destacado,countryHouse,,,,True,True,
108674392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/96/64/1351788756.webp,,18,3,1495000.0,flat,sale,145.0,True,3,2,calle de Zurbano,Madrid,Madrid,Chamberí,es,Almagro,40.436106,-3.6928362,False,https://www.idealista.com/inmueble/108674392/,"LuxHOME VENDE PISO EN ALMAGRO El inmueble goza de una excelente luminosidad, con grandes ventanales. Se incluye un trastero y un área de tendedero. Nada de ruidos, zona francamente tranquila y en el corazón de Almagro rodeado de todo tipo de servicios, comercios…  Muy bien comunicado  Portero físico Disponibilidad inmediata.",False,renew,False,True,10310.0,False,False,False,False,[],False,False,1495000.0,€,flat,"Almagro, Madrid",Piso en calle de Zurbano,Destacado,,,,,,,
108489858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/d6/d6/1359321925.webp,REF_34466,29,,370000.0,chalet,sale,182.0,,3,2,San Martín de Valdeiglesias,Madrid,San Martín de Valdeiglesias,,es,,40.3596452,-4.3982062,False,https://www.idealista.com/inmueble/108489858/,"CHALET PAREADO EN ESQUINA CON PISCINA Y AMPLIA PARCELA  Perfecto para los que buscan entorno natural con todas las comodidades y servicios.  NO SE COBRA HONORARIOS AL COMPRADOR  LUMINOSIDAD Y ESPACIO EN CADA RINCÓN Disfruta de una vivienda en excelente estado, con luz natural durante todo el día gracias a su privilegiada orientación.  Tiene 3 amplios dormitorios, 2 baños (uno en suite) y una cocina amueblada y equipada con una gran despensa.  Garaje privado  Aire acondicionado y mosquiteras en todas sus ventanas.  ZONA EXTERIOR IDEAL PARA DISFRUTAR TODO EL AÑO Relájate en su piscina privada, celebra con amigos y familia en el cenador con barbacoa, horno de leña, barra de bar, o simplemente disfruta en sus dos patios espaciosos y 2 terrazas, con vistas.  VIVIENDA PRINCIPAL EN UNA SOLA PLANTA + PLANTA INFERIOR CON POTENCIAL La distribución principal se encuentra en una sola planta, lo que facilita el día a día. Y en su planta baja: ¡espacio diáfano de 100 m² con muchísimas posibilidades! . Opción de convertirlo en una segunda vivienda, una oficina, negocio, zona de ocio privada o lo que tú necesites. ¡Una inversión dentro de tu propia casa! También tiene posibilidad de abrir buhardilla ¡No dejes pasar esta oportunidad! Llama y ven a descubrir tu nuevo hogar con posibilidades infinitas.",False,good,False,,2033.0,False,False,False,False,[],False,False,370000.0,€,chalet,San Martín de Valdeiglesias,Chalet pareado,Destacado,semidetachedHouse,380000.0,10000.0,3.0,True,True,
109084166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/d1/2d/1363909186.webp,,28,4,197100.0,flat,sale,79.0,True,3,1,Montserrat - Parque Empresarial,Madrid,San Fernando de Henares,Montserrat - Parque Empresarial,es,,40.4282457,-3.5278361,False,https://www.idealista.com/inmueble/109084166/,"""Agencia Inmobiliaria de San Fernando de Henares vende estupendo piso en zona de MONTSERRAT - SAN FERNANDO"" La vivienda se encuentra ubicada a escasos minutos del centro de la ciudad, Estación de Cercanías y del Centro Comercial Henares 2 y con todos los servicios a su alrededor. La vivienda consta de 79 metros construidos, siendo 75 metros útiles, distribuidos en un salón de paso con acceso a terraza, tres amplios dormitorios, dos de ellos exteriores, cocina y baño.  La vivienda es un CUARTO SIN ASCENSOR, la mayoría de las estancias son exteriores por lo que vivienda cuenta con mucha luz natural. También ofrece una excelente comunicación con las principales vías como M-50, M-21 y A-2, facilitando tus desplazamientos diarios. Y recuerde que le podemos conseguir hasta el 100% de financiación con nuestro departamento financiero KÍRON"".",False,good,False,False,2495.0,False,False,False,False,[],False,False,197100.0,€,flat,"Montserrat - Parque Empresarial, San Fernando de Henares",Piso,Destacado,,,,,,,
109055444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/bf/69/1362954255.webp,,19,12,595000.0,flat,sale,110.0,True,3,1,Barrio Chopera,Madrid,Madrid,Arganzuela,es,Chopera,40.3960226,-3.7025352,False,https://www.idealista.com/inmueble/109055444/,"Presentamos esta amplia vivienda de 110 metros construidos situada, una de las zonas mejor comunicadas y con mayor proyección de Madrid. Se encuentra en una duodécima planta exterior con ascensor, lo que le proporciona una luminosidad excepcional y unas vistas abiertas e inigualables de la ciudad, difíciles de encontrar en esta ubicación. La vivienda está distribuida en tres dormitorios de buen tamaño, un baño completo, un salón amplio y una cocina totalmente equipada, lista para su uso. La amplitud de la superficie permite disfrutar de estancias cómodas y versátiles, con espacio suficiente para crear distintos ambientes y adaptarla fácilmente a las necesidades de cualquier familia o de quienes buscan un hogar espacioso en el centro de Madrid. El salón, amplio y luminoso, se convierte en el corazón de la vivienda, un lugar ideal tanto para el descanso como para compartir momentos en compañía. Los dormitorios ofrecen confort y luz natural, lo que los hace especialmente acogedores. La cocina equipada aporta funcionalidad y comodidad desde el primer día, con todo lo necesario para disfrutar de un espacio práctico y moderno. La finca, bien conservada, dispone de ascensor y ofrece la seguridad y tranquilidad de una comunidad consolidada. La ubicación es otro de sus grandes atractivos: cuenta con todo tipo de servicios en los alrededores —supermercados, colegios, centros de salud, zonas verdes y una variada oferta de restauración y ocio—. Además, goza de una excelente comunicación gracias a la cercanía de varias líneas de metro y autobús, así como un rápido acceso a las principales vías de entrada y salida de la capital. En definitiva, se trata de una vivienda amplia, luminosa, con vistas únicas y lista para entrar a vivir gracias a su cocina equipada. Una oportunidad perfecta para quienes buscan un hogar con carácter y potencial en una de las mejores zonas de Madrid.",False,good,False,True,5409.0,False,False,False,False,[],False,False,595000.0,€,flat,"Chopera, Madrid",Piso,Destacado,,,,,,,
109180549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/89/0e/1366651326.webp,RP962025141337,5,bj,530000.0,flat,sale,89.0,False,3,1,calle del Doctor Castelo,Madrid,Madrid,Retiro,es,Ibiza,40.4198968,-3.6761615,False,https://www.idealista.com/inmueble/109180549/,"Redpiso Retiro ofrece piso en planta baja de 89 m², con una distribución práctica y confortable: 2 dormitorios, 1 baño completo, amplio salón y cocina independiente. La propiedad destaca por su ubicación privilegiada en Calle Doctor Castelo, a escasos metros del Parque del Retiro y rodeada de una amplia oferta de servicios, comercios, restaurantes y excelentes conexiones de transporte. Se trata de una opción ideal tanto para residencia habitual como para inversión, en una de las zonas con mayor proyección y demanda de Madrid.",True,renew,False,True,5955.0,False,False,False,False,[],False,False,530000.0,€,flat,"Ibiza, Madrid",Piso en calle del Doctor Castelo,Destacado,,,,,,,
109089093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/d7/6d/1364026162.webp,1521-MAD-90025,27,4,297000.0,flat,sale,72.0,True,3,1,Barrio Portazgo,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3886542,-3.6482723,False,https://www.idealista.com/inmueble/109089093/,"Piso en PUENTE VALLECAS-PORTAZGO, con 72 m² construidos, 65 m² útiles, 3 dormitorios, 1 baños, para reformar, exterior, planta 4, 2 terraza(s), cocina amueblada, trastero, ascensor, amueblado, orientación sur, 1965, calefacción individual, combustible gas natural, aire acondicionado frío/calor, acceso adaptado movilidad reducida. MADRID INMUEBLES comercializa esta vivienda ideal para inversores o para establecer tu vivienda.  Está formada por en la actualidad por 2 habitaciones 1 baño, terraza y tendedero cerrado. Además cuenta también de un trastero.  Calefacción de Gas Natural y aire acondicionado.  Es una 4ª planta con ascensor. Excelente orientación: Sur.  En el corazón de Puente Vallecas-Portazgo, se presenta una oportunidad única para adquirir un inmueble que combina confort y funcionalidad en una de las zonas más vibrantes de Madrid.  Este acogedor apartamento destaca por su excelente ubicación, que ofrece un acceso inmejorable a las principales arterias de la ciudad, facilitando la conexión con el centro y otras áreas importantes.  La proximidad a estaciones de metro y varias líneas de autobús garantiza una movilidad fluida, permitiendo disfrutar de la vida urbana sin renunciar a la tranquilidad que ofrece el barrio.  Con una superficie generosa que se distribuye de manera inteligente, el apartamento cuenta con amplias estancias que proporcionan una sensación de espacio y luminosidad.  Las grandes ventanas permiten la entrada de luz natural, creando un ambiente cálido y acogedor.  El inmueble no solo se caracteriza por su interior, sino también por las comodidades que lo rodean. La zona de Puente Vallecas-Portazgo es conocida por su vibrante vida comunitaria, con una oferta variada de servicios que incluye supermercados, cafeterías, restaurantes y tiendas locales. Además, se encuentra cerca de parques y áreas recreativas, ideales para disfrutar de momentos al aire libre y fomentar un estilo de vida saludable.  La diversidad cultural del barrio también enriquece la experiencia de vivir aquí, ofreciendo una amplia gama de actividades y eventos para todos los gustos. La propiedad destaca por su potencial de personalización, permitiendo a los nuevos propietarios adaptar los espacios a sus necesidades y gustos personales. Con un diseño que facilita la creación de un hogar cálido y acogedor, es el lugar perfecto para disfrutar de momentos en familia o recibir a amigos. Las posibilidades son infinitas, haciendo de este apartamento una inversión inteligente tanto para vivir como para alquilar.  En conclusión, este inmueble en Puente Vallecas-Portazgo es una opción excepcional que aúna ubicación, comodidad y estilo. Con su atractivo diseño, su entorno vibrante y su gran potencial, representa una oportunidad inmejorable para quienes buscan un nuevo hogar en Madrid. No se trata solo de un espacio, sino de un estilo de vida que invita a disfrutar de cada día en la capital española.",True,renew,False,True,4125.0,False,False,False,False,[],False,False,297000.0,€,flat,"Portazgo, Madrid",Piso,Destacado,,300000.0,3000.0,1.0,,,
109092266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/22/f9/1364129156.webp,casant00030686538,5,4,550000.0,flat,sale,145.0,True,4,2,"calle de Natalia de Silva, 5",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4454547,-3.6440366,True,https://www.idealista.com/inmueble/109092266/,"Activo adjudicado en subasta SIN POSESIÓN Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Descripción Amplio Piso en Madrid, idóneo para parejas. Este espacioso Piso cuenta con una superficie de 147m² construidos distribuidos en salón-comedor, cocina, cuatro dormitorios y dos baños. Cuenta con todos los servicios necesarios a su alrededor, como el Hospital Viamed Fuensanta, la Universidad ICI Global en España, supermercados, bancos, farmacias, oficinas de correos, centros deportivos y la estación de metro Ciudad Lineal. Cuenta con fácil acceso a Autovía del Nordeste.",False,renew,False,True,3793.0,False,False,False,False,[],False,False,550000.0,€,flat,"Concepción, Madrid","Piso en calle de Natalia de Silva, 5",Destacado,,,,,,,
108889218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/d1/c1/1358030424.webp,,15,4,420000.0,flat,sale,88.0,False,3,1,avenida del Manzanares,Madrid,Madrid,Carabanchel,es,Comillas,40.3941361,-3.7092471,False,https://www.idealista.com/inmueble/108889218/,"""NEGOHOME MADRID ofrece inmueble ubicado en una de las fincas señoriales de la zona, al lado del Parque Madrid Rio. Consta de recibidor, amplio salón-comedor, cocina independiente con tendedero cerrado, tres dormitorios grandes y un baño con bañera. La excelente distribución de este ofrece diversas posibilidades de adaptaciones para aquellos que prefieran un cambio. El inmueble cuenta con excelente ubicación. Tiene acceso directo a la M30 y fácil acceso a la A42. Tiene muy cerca el metro Marqués de Vadillo (línea 5). A pocos minutos de General Ricardos que tiene varias líneas EMT y de la Glorieta de Cádiz que tiene numerosas paradas de autobuses que comunican con todas las zonas de Madrid. Tiene cerca la parada de la línea 23 que hace trayecto por Antonio López y llega hasta la Plaza Mayor. Al lado del Puente Praga y Paseo Santa María de la Cabeza. El piso muy bien comunicado con el Centro de Madrid, Atocha, Retiro, al lado de Legazpi y otros lugares de gran importancia. El piso se encuentra al lado del Parque Madrid Rio donde se puede disfrutar de un magnífico ambiente natural y muy agradable para pasear y practicar deportes. Ubicado en una de las calles más comerciales de la zona, al lado de Antonio López, donde los comercios y servicios resaltan su atractivo, la zona está rodeada de colegios, centros de salud, zonas verdes, mercados, bancos, tiendas, bares y restaurantes para deleite de visitantes y residentes. A solo 10 minutos andando se encuentra el nuevo centro comercial Madrid Rio 2. Tiene muy próximo ofertas de restauración y cultura, lugares próximos como el Matadero y Naves del Español. Para más información o visitarlo no dude en contactar con nuestro departamento comercial NEGOHOME MADRID GESTIÓN INMOBILIARIA. '.",False,good,False,True,4773.0,False,False,False,False,[],False,False,420000.0,€,flat,"Comillas, Madrid",Piso en avenida del Manzanares,Destacado,,,,,,,
108631123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/c8/d2/1350475334.webp,LCM37361,45,1,375000.0,flat,sale,65.0,False,2,1,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4070782,-3.694331,False,https://www.idealista.com/inmueble/108631123/,"¡Gran oportunidad en el Paseo de las Delicias! Desde La Casa Agency te presentamos este encantador piso ubicado en una de las zonas con mayor demanda de Madrid, concretamente en el conocido Paseo de las Delicias. La vivienda se encuentra en una primera planta y el edificio dispone de ascensor para mayor comodidad. La propiedad cuenta con dos dormitorios bien distribuidos, un salón acogedor ideal para el día a día, una cocina práctica y un baño completo. El piso ofrece múltiples posibilidades de personalización para adaptarlo a tus necesidades y gustos. Entre sus ventajas destaca la calefacción individual mediante Gas Natural. Además, la vivienda incluye en el precio una valiosa plaza de garaje, ubicada en el mismo Paseo de las Delicias, a muy poca distancia del inmueble. Una excelente opción tanto para vivir como para invertir, en un entorno privilegiado que ofrece todo tipo de servicios, tiendas, transporte público y espacios verdes. Si lo deseas, podemos ayudarte con la financiación a través de nuestro departamento especializado FINANZATE, donde recibirás asesoramiento gratuito y personalizado para conseguir las mejores condiciones hipotecarias. Trabajamos con 16 entidades bancarias para que puedas elegir la opción que mejor se adapte a tus necesidades. No dejes pasar esta oportunidad. Llámanos y agenda tu visita. ¡Estaremos encantados de mostrarte todo lo que esta vivienda puede ofrecerte! IMPORTANTE: Este anuncio tiene carácter meramente informativo y no es vinculante. Puede estar sujeto a errores o modificaciones.",True,good,False,True,5769.0,False,False,False,False,[],False,False,375000.0,€,flat,"Palos de la Frontera, Madrid",Piso en paseo de las Delicias,Destacado,,,,,True,False,25000.0
108987055,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/bd/b2/1360955031.webp,J-2079,46,,415000.0,chalet,sale,217.0,,4,2,Manzanares el Real,Madrid,Manzanares el Real,,es,,40.7334178,-3.8650881,False,https://www.idealista.com/inmueble/108987055/,"J-2079 ¡Rayan Consulting Inmobiliario VENDE EN EXCLUSIVA! Atractivo chalet adosado a 10 minutos paseando del centro urbano. Del año 1991, 4 hab, 2 a/e, 2 baños. 217 m² construidos en parcela de 221 m², garaje para un coche. Orientación este, sur, oeste. ¡MUY LUMINOSO! Planta baja: Acceso espacioso a través de patio privado. Entrada principal que conduce a una amplia cocina completamente amueblada. Salón-comedor con chimenea y terraza acristalada de 15 m², con salida directa al jardín. Además, cuenta con un baño completo. Planta superior: 4 hab, 2 a/e, 1 baño. Una habitación con salida a terraza solárium de 20 m² y excelentes vistas, otra habitación con terraza acristalada de 10 m² con vistas a la parcela. Bodega: Gran bodega de 50 m², cuarto de caldera, salida a parcela. Calefacción de Gasoil, carpintería interior en roble. Ventanas aluminio bronce, suelos gres 1º y tarima flotante. Parcela con barbacoa con salida a calle principal. Zonas comunes: piscina, jardín, zona infantil, pista de tenis. I. B. I. 693€/año. Comunidad 100€/mes. Para más información contactar con su asesor inmobiliario José Manzanares.",False,good,False,,1912.0,False,False,False,False,[],False,False,415000.0,€,chalet,Manzanares el Real,Chalet adosado,Destacado,terracedHouse,,,,True,True,
109092691,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/c8/5f/1364144611.webp,VMB001,38,bj,356000.0,flat,sale,131.0,True,4,2,Norte - Universidad,Madrid,Móstoles,Norte - Universidad,es,,40.3354943,-3.8649589,False,https://www.idealista.com/inmueble/109092691/,"La vuelta al cole siempre trae ese aire de “empezar de nuevo”: mochilas listas, uniformes planchados y la agenda familiar que pide a gritos más espacio, más orden… y más comodidad. Imagina que después de una jornada de trabajo y tareas, llegas a tu hogar en Parque Estoril II, en Móstoles. Abres la puerta y lo primero que notas es esa sensación de amplitud que tanto necesitabais. Cuatro dormitorios listos para repartirse entre los peques, el despacho soñado o esa habitación de juegos que tantas veces habéis imaginado. El salón es de esos que invitan a compartir: un lugar amplio, con salida a una terraza cerrada donde caben desde tardes de deberes hasta cenas con amigos mientras ves cómo la rutina se transforma en momentos especiales. La cocina, con office y con doble comunicación, es de esas donde la vida sucede: desayunos a toda prisa, meriendas improvisadas, recetas familiares… aquí la mesa no solo es un mueble, es el punto de encuentro diario. Los dormitorios son generosos, con espacio para crecer y personalizar, y el principal tiene el lujo de un baño en suite, porque sí, también os merecéis un rincón privado solo para vosotros. La casa la puedes dejar 100% a vuestro gusto. Cada rincón contará vuestra historia. Este piso no es solo un lugar para dormir… es el espacio donde vuestra familia puede escribir los próximos capítulos, con más comodidad, más intimidad y más momentos juntos. Además estarás al lado del Parque Andalucía. � ¿Listos para dar el salto a la casa grande que os acompañe en esta nueva etapa? Contactad con nosotros y venid a descubrirlo en persona, ya que si necesitáis vender para comprar estaremos a vuestro lado en todo el proceso.",False,good,False,True,2718.0,False,False,False,False,[],False,False,356000.0,€,flat,"Norte - Universidad, Móstoles",Piso,Destacado,,,,,,,
97421971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/a2/c3/978947565.webp,,15,,215000.0,chalet,sale,163.0,,6,2,calle de Stuart,Madrid,Aranjuez,Centro,es,,40.0329389,-3.6050282,False,https://www.idealista.com/inmueble/97421971/,"""ARANKEY REAL ESTATE S. LU VENDE: Arankey Servicios Inmobiliarios vende casa baja ubicada en la zona centro de Aranjuez, calle Stuart, consta de 226 m2 distribuidos en 3 plantas, 1ª planta 2 dormitorios, salón, cocina y 1 baño, 2ª planta 4 dormitorios y 1 baño, plata bajo cubierta, cerca de los Jardines del príncipe, parques infantiles, centro de salud y comercios.  ¡ PARA REHABILITAR! En Arankey trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidado al máximo de los detalles. ¡ NO DUDE EN INFORMARSE SIN COMPROMISO!",True,renew,False,,1319.0,False,False,False,False,[],False,False,215000.0,€,chalet,"Centro, Aranjuez",Chalet adosado en calle de Stuart,Destacado,terracedHouse,,,,,,
101238471,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/ae/1d/1115405310.webp,M-DLF,18,4,300000.0,flat,sale,50.0,False,1,1,calle de la Fe,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4099336,-3.6986358,False,https://www.idealista.com/inmueble/101238471/,"VIVIENDA ALQUILADA HASTA EL 30/06/2025. Vivienda totalmente REFORMADA, en pleno centro de Madrid, junto a la plaza de Lavapiés, en uno de los barrios más de moda de Madrid, que dispone de una amplia oferta cultural y de ocio. Próxima a la Puerta de Toledo, la Universidad Carlos III de Madrid-Campus Puerta de Toledo, Glorieta de Embajadores, Museo de Arte Reina Sofía y Plaza de Atocha. Vivienda muy luminosa. Se distribuye en cocina abierta al Salón, dormitorio con armario empotrado y cuarto de baño. Calefacción individual por gas natural, aire acondicionado. Aprobada en junta la instalación del ASCENSOR en la finca. Bien comunicada: metro de Lavapiés (línea 3), Embajadores Cercanías Renfe (C5) y varias líneas de autobuses. Al estar en el centro de Madrid, tiene a su disposición todos los servicios; comercios, colegios, restaurantes, zona de ocio, zonas verdes, centro de salud, etc.",True,good,False,False,6000.0,False,False,False,False,[],False,False,300000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Fe,Destacado,,,,,,,
