propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108710099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/49/b2/1357115949.webp,32,4,260000.0,flat,sale,73.0,True,2,1,Barrio Canillejas,Madrid,Madrid,San Blas,es,Canillejas,40.4420565,-3.612042,False,https://www.idealista.com/inmueble/108710099/,"OPORTUNIDAD EN LA ZONA DE CANILLEJAS  Vivienda luminosa de 2 dormitorios dobles, ( antes tres) cuenta con con armarios empotrados, salón-comedor con 2 ambientes, cocina totalmente amueblada y equipada  Suelos de tarima y cerámicos, agua caliente por termo eléctrico. Trastero. Cuarta planta sin ascensor, son posibilidad de instalación de ascensor. Muy cerca del parque de Canillejas, comercios, colegios, transportes. No dude en visitarlo.",False,good,False,False,3562.0,False,False,False,False,[],False,False,260000.0,€,flat,,"Canillejas, Madrid",Piso,Destacado,0003691,,,,,
108326525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/73/88/1340773175.webp,11,5,1050000.0,flat,sale,160.0,True,4,3,calle de Julio Palacios,Madrid,Madrid,Fuencarral,es,La Paz,40.4819897,-3.6941712,False,https://www.idealista.com/inmueble/108326525/,"Se ofrece maravilloso piso, en quinta planta. Totalmente exterior, con orientación este y ubicado en una de las mejores urbanizaciones de la zona. Según su distribución actual, la vivienda consta de pequeña entrada que da acceso a un largo pasillo interior por el que se distribuyen el resto de estancias. El salón amplio y luminoso cuenta con una gran terraza.  La cocina cuenta con tendedero y puerta de servicio. La vivienda tiene 4 habitaciones, todas ellas con armario empotrado, dos baños, uno de ellos en suite en dormitorio principal y un pequeño aseo. Dispone de puerta acorazada, los suelos son de parque de espiga en toda la vivienda excepto en baños y cocina que son de gres. Paredes con gotelé, ventanas con doble climalit y puertas de madera sapelí. Así mismo cuenta con instalación de aire acondicionado por conductos y calefacción individual de Gas Natural. La finca cuenta con amplias zonas verdes, piscina comunitaria, dos ascensores y portero 24 horas.  Tiene salvadas las barreras arquitectónicas.  Dispone de plaza de garaje con rampa de entrada y salida y un amplio trastero detrás, no incluido en el precio. La zona cuenta con todos los servicios. ( bancos, supermercados, colegios. )  Se encuentra a escasos minutos andando del Hospital Universitario De La Paz, así como del centro comercial La Vaguada y el Parque norte. Se encuentra en una excelente ubicación, 1o minutos en coche a plaza de Castilla, la estación de tren de Chamartín y a 20 minutos de la estación de tren de Atocha.",False,good,False,True,6563.0,False,False,False,False,[],False,False,1050000.0,€,flat,,"La Paz, Madrid",Piso en calle de Julio Palacios,Destacado,,,,,,
108270672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/d4/0d/1339696727.webp,2,1,116000.0,flat,sale,77.0,,3,1,camino del Juncal,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4741752,-3.3845266,False,https://www.idealista.com/inmueble/108270672/,"? Gran Oportunidad de Inversión – Inmueble OcupadoPrecio Ajustado a la Situación El precio de esta propiedad ha sido fijado teniendo en cuenta que el inmueble se encuentra actualmente ocupado, lo que representa una atractiva ventaja económica para inversores. ? Nota: No es posible realizar visitas al interior del inmueble. Características Principales del Inmueble Se trata de una acogedora vivienda de 76 m², con una distribución funcional y excelente luminosidad natural en todas sus estancias. Distribución Interior (según información registral)Hall recibidor que conecta con: Salón exterior luminosoTerraza privada ideal para disfrutar del aire libre3 dormitorios espaciosos1 baño completoCocina en excelente estado de conservaciónUbicación InmejorableSituada en una calle tranquila con fácil acceso a la autopista A-2Bien comunicada mediante transporte público: Líneas de autobuses urbanos e interurbanosEstación de Renfe cercanaPróxima al Corte Inglés de La GarenaRodeada de una variada oferta gastronómica y culturalVentajas para InversoresAlta demanda de alquiler en la zonaConstante revalorización de los inmuebles en Alcalá de Henares, Ciudad Patrimonio de la HumanidadRentabilidad potencial atractiva en el corto y largo plazo? No dejes pasar esta oportunidad Contáctanos para ampliar información y asesorarte en esta excelente inversión.",False,good,False,False,1506.0,False,False,False,False,[],False,False,116000.0,€,flat,,"Reyes Católicos, Alcalá de Henares",Piso en camino del Juncal,Destacado,VPA0200313993,,,,,
95181102,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/e0/9e/908271337.webp,2,4,1980000.0,flat,sale,240.0,True,4,3,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4273919,-3.6951566,False,https://www.idealista.com/inmueble/95181102/,"Fabuloso piso a actualizar en ultima planta de edificio clásico en una de las calles mas prestigiosas del barrio de Justicia. La propiedad cuenta con excelentes acabados y una preciosa vista despejada sobre una tradicional calle arbolada del barrio de Justicia con 4 amplios ventanales. En la mejor zona de Justicia y a escasos metros de los restaurantes, tiendas y espacios mas emblemáticos de la zona.",False,good,False,True,8250.0,True,False,False,False,[],False,False,1980000.0,€,flat,,"Chueca-Justicia, Madrid",Piso,Destacado,MAD6593850,,,,,
108860710,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/13/ab/1357987309.webp,9,11,949000.0,flat,sale,97.0,True,3,2,calle de Francisco Silvela,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4333998,-3.6736034,False,https://www.idealista.com/inmueble/108860710/,"Extraordinaria y amplia casa con vistas espectaculares en 360; grados. Exterior, muy luminosa. Muy bien situada, frente a diego de león.",False,good,False,True,9784.0,False,False,False,False,[],False,False,949000.0,€,flat,,"Guindalera, Madrid",Piso en calle de Francisco Silvela,Destacado,Jh7.25,,,,,
106707624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/d6/79/1343886354.webp,21,,990000.0,chalet,sale,240.0,,3,4,Sevilla la Nueva,Madrid,Sevilla la Nueva,,es,,40.3486802,-4.0234046,False,https://www.idealista.com/inmueble/106707624/,"Inmofloor les ofrece en exclusiva este maravilloso complejo de viviendas situada en la Hórreo, CABE LA POSIBILIDAD DE CONSTRUIR 6 CHALETS PAREADOS EN PARCELAS DE 500 M2 Y 318 DE ZONAS COMUNES. La parcela actualmente consta de tres viviendas y un amplísimo almacén con zona de garaje: La vivienda principal de 240 m2, otra vivienda más pequeña de 81 m2, el estudio (totalmente diáfano) de 81 m2 y el almacén de 188 m2. Descubre esta espectacular vivienda independiente, ideal para quienes buscan tranquilidad y calidad de vida en un entorno exclusivo. Características principales: -Ubicación privilegiada: situada en el casco urbano de Sevilla la Nueva, está a un paso de todas comodidades necesarias para el día a día. -Amplitud y diseño: Con una parcela de generosas dimensiones y un interior funcional, esta vivienda es perfecta para las familias que busque un estilo de vida cómodo y sin ruidos. -Zonas exteriores: Amplio jardín privado, ideal para disfrutar del aire libre, con espacio para una gran piscina de 78 m2, así como zonas de recreo. Una oportunidad única tanto como para grandes familias que quieran vivir en un entorno exclusivo y bohemio, como para constructores que deseen edificar en la urbanización más exclusiva de Sevilla la Nueva. Solicite una visita sin compromiso.",False,good,False,,4125.0,False,False,False,False,[],False,False,990000.0,€,chalet,semidetachedHouse,Sevilla la Nueva,Chalet pareado,Destacado,252,True,True,,,
108716718,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/2b/a4/1353013222.webp,1,1,510000.0,flat,sale,77.0,True,2,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4143481,-3.7006024,False,https://www.idealista.com/inmueble/108716718/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este magnífico y luminoso piso de 77 m² es ideal para quienes buscan comodidad y estilo. Con 2 acogedoras habitaciones, cada una equipada con armarios empotrados, y 2 baños completos, este espacio está diseñado para maximizar tu confort. El amplio salón, bañado por la luz natural que entra a través de sus grandes ventanales, te llevará a dos espectaculares balcónes con vistas que te dejarán sin aliento. La cocina, totalmente equipada con electrodomésticos incluidos, es perfecta para los amantes de la gastronomía. Además, el hall de entrada añade un toque de elegancia a la propiedad. Con su suelo de tarima, ventanas Climalit y puerta blindada, este piso combina seguridad y modernidad en un entorno clásico.  Ubicado en una zona privilegiada, estarás a pocos pasos de la estación de metro Antón Martín, con fácil acceso a paradas de taxis y líneas de autobús. La cercanía a centros comerciales como la Galería Canalejas, museos emblemáticos como el Museo del Prado y el Reina Sofía, así como teatros y parques, hacen de esta ubicación un lugar inmejorable para disfrutar de la vida urbana.  No dejes pasar la oportunidad de vivir en un piso que lo tiene todo: estilo, confort y una ubicación inigualable. ¡Ven a verlo y enamórate!",False,good,False,False,6623.0,False,False,False,False,[],False,False,510000.0,€,flat,,"Huertas-Cortes, Madrid",Piso,Destacado,,,,,,
108764599,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/33/2b/1355299946.webp,23,,316000.0,flat,sale,118.0,True,3,2,Noreste,Madrid,Torrejón de Ardoz,Noreste,es,,40.4603034,-3.4650184,False,https://www.idealista.com/inmueble/108764599/,"Vigermo  Inmobiliaria presenta en  en una de las mejores zona de Torrejón de  Ardoz , Juncal, luminoso piso de tres habitaciones, 2 cuartos de baño, cocina amueblada, con todos los servicios a su disposición, ambulatorio, transportes, centros educativos  y supermercados.",False,good,False,True,2678.0,False,False,False,False,[],False,False,316000.0,€,flat,,"Noreste, Torrejón de Ardoz",Piso,Destacado,1504,,,,,
108733339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/4a/06/1353540618.webp,7,4,1430000.0,flat,sale,120.0,True,2,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4300005,-3.6947517,False,https://www.idealista.com/inmueble/108733339/,"Reforma de autor en cuarta planta con tres balcones en Almagro – 1.470. 000 € | 120 m² En una de las calles más elegantes del barrio de Almagro, se presenta esta vivienda exterior reformada con una sensibilidad estética impecable, ubicada en una quinta planta de una finca clásica. Reforma realizada por interiorismo de referencia, esta casa combina calidez, funcionalidad y estilo contemporáneo, destacando por su luz natural, techos altos y proporción equilibrada. Distribución: 2 dormitorios en suite, con armarios empotrados y baños, y Aseo de cortesía Salón-comedor con chimenea y tres balcones exteriores, orientación a calle tranquila Cocina abierta con diseño limpio y materiales nobles Trastero en la finca Cada detalle ha sido cuidado al milímetro, creando un ambiente elegante, sereno y sofisticado, ideal tanto para residencia habitual como para segunda vivienda de alto nivel. Ubicada en una de las zonas más representativas de Madrid, rodeada de arquitectura señorial, embajadas, cultura y buena gastronomía.",False,good,False,True,11917.0,False,False,False,False,[],False,False,1430000.0,€,flat,,"Almagro, Madrid",Piso,Destacado,,,,,,
108950431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/57/62/1359844823.webp,6,bj,129000.0,flat,sale,46.0,True,1,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4777457,-3.3760597,False,https://www.idealista.com/inmueble/108950431/,"¡Gran oportunidad! Bajo de 43 m² listo para entrar a vivir – Financiación hasta el 100% Se vende acogedora vivienda en planta baja de 43 m² construidos, distribuida en salón, cocina, un dormitorio independiente y baño completo con plato de ducha. Ideal para quienes buscan una opción cómoda, sin escaleras y con excelente ubicación. La vivienda se encuentra en buen estado, lista para entrar a vivir, sin necesidad de reformas. Ubicada en una zona tranquila y consolidada, con todos los servicios cercanos: transporte público, comercios, supermercados, zonas verdes y buena conexión con el centro de la ciudad. ¡Ideal tanto para vivir como para invertir! Y además… contamos con departamento financiero propio, con posibilidad de conseguir hasta el 100% de financiación del valor de compraventa (sujeto a estudio previo).",False,good,False,False,2804.0,False,False,False,False,[],False,False,129000.0,€,flat,,"Reyes Católicos, Alcalá de Henares",Piso,Destacado,RP1572025140620,,,,,
108537575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/8c/80/1347838121.webp,8,5,890000.0,flat,sale,99.0,True,5,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4263845,-3.6705272,False,https://www.idealista.com/inmueble/108537575/,"REDPISO SALAMANCA GOYA OFRECE EN EXCLUSIVA EXCELENTE PISO EXTERIOR MUY LUMINOSO 3 DORMITORIOS SALON CUARTO DE BAÑO Y COCINA INDEPENDIENTE Gracias a su magnífica ubicación, se encontrará con todo tipo de servicios, ocio y comercio. Llámenos e infórmese! .  El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni los gastos notariales y/o registrales e intermediación. ¡No espere más y venga a verlo!",False,renew,False,True,8990.0,False,False,False,False,[],False,False,890000.0,€,flat,,"Goya, Madrid",Piso,Destacado,RP922025138983,,,,,
108285538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/9a/97/1339545099.webp,5,1,1625000.0,flat,sale,130.0,False,2,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4288995,-3.6856849,False,https://www.idealista.com/inmueble/108285538/,"Este elegante piso reformado de 130 m² se sitúa en una de las zonas más exclusivas de Madrid, en la calle Claudio Coello. Ubicado en una primera planta, la vivienda combina el encanto clásico del barrio de Salamanca con un diseño interior moderno y funcional. Al acceder al piso, se percibe inmediatamente la amplitud y luminosidad del gran salón, un espacio diáfano ideal tanto para el descanso como para recibir visitas. Las calidades de la reforma se aprecian en cada detalle, con acabados contemporáneos, suelos de madera y una cuidada iluminación que realza la sensación de confort. La vivienda cuenta con dos dormitorios, ambos de buen tamaño, tranquilos y con armarios empotrados. El dormitorio principal disfruta de vistas al patio privativo, un rincón exterior exclusivo que aporta luz natural y ofrece un espacio perfecto para relajarse al aire libre con total privacidad. La cocina, integrada pero bien delimitada, se presenta completamente equipada con electrodomésticos de alta gama y un diseño sobrio y elegante. El conjunto se completa con cuartos de baño modernos, renovados con materiales de primera calidad. Gracias a su ubicación privilegiada y a la calidad de la reforma, esta propiedad representa una oportunidad única para vivir en una de las calles más representativas del barrio de Salamanca con todas las comodidades actuales.",False,good,False,True,12500.0,False,False,False,False,[],False,False,1625000.0,€,flat,,"Recoletos, Madrid",Piso,Destacado,,,,,,
