propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
108947951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/e3/30/1359764285.webp,,1,75000.0,flat,sale,91.0,1,1,calle de la Parra,Madrid,Bustarviejo,es,40.8596119,-3.7117348,False,https://www.idealista.com/inmueble/108947951/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 70 m², según Catastro, y 27 m² de elementos comunes a la venta en el municipio de Bustarviejo, Madrid. La vivienda está distribuida en salón-comedor, dormitorio, cocina, cuarto de baño y recibidor. Además la vivienda se comercializa con garaje y trastero anejos. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una planta baja en un bloque residencial con ascensor. Muy bien comunicado por carretera (M-610) y transporte público. A menos de cinco minutos andando de la parada de autobús de la calle de la Cañada. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Antiguas Escuelas Bustarviejo), comercios, supermercados, farmacias, zonas verdes (Pinar de Bustarviejo).. . SIN COMISIÓN La localización del activo es aproximada-TA.",False,good,False,824.0,False,False,False,False,[],False,False,75000.0,€,,,flat,,Bustarviejo,Piso en calle de la Parra,bj,True,,,True,,100000.0,25000.0,25.0,
108217313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/83/b2/1337417189.webp,CIUDALCAMPO,49,1900000.0,chalet,sale,538.0,7,5,"calle del Naranjo de Bulnes, 85",Madrid,Ciudalcampo,es,40.6250868,-3.6129174,True,https://www.idealista.com/inmueble/108217313/,"ESPECTACULAR CHALET INDEPENDIENTE EN VENTA EN CIUDALCAMPO – LUZ, DISEÑO Y PRIVACIDAD EN UN ENTORNO NATURAL ÚNICO. En la parte alta de la prestigiosa urbanización Ciudalcampo, sobre una parcela llana de 2.505 m², se encuentra esta impresionante vivienda de diseño contemporáneo, con vistas abiertas a la Sierra de Madrid y ubicada en una de las principales calles de la urbanización (Naranjo de Bulnes). Una casa de líneas limpias, sin sótanos ni pasillos, pensada para vivir con amplitud, máxima luminosidad y conexión con el entorno. Su arquitectura moderna, la doble altura en el salón y hall, y la luz que entra por todas las fachadas hacen de esta propiedad un hogar realmente único. Distribución y superficies: •Parcela llana de 2.505 m² •478 m² construidos + 60 m² de garaje independiente •7 habitaciones | 5 baños completos | 1 aseo de invitados Planta baja: •Hall de entrada y espectacular salón a doble altura, con amplios ventanales de suelo a techo y salida directa al jardín •Despacho o biblioteca •Cocina amplia y luminosa, conectada con zona de office mediante puertas correderas •Aseo de cortesía •Zona de lavandería y almacén •Área de servicio independiente, compuesta por dormitorio con baño en suite y acceso privado Planta superior: •6 dormitorios, 4 vestidores y 4 baños •Dormitorio principal en voladizo con vistas espectaculares a la sierra y a la piscina, gran amplitud y privacidad Exteriores y extras: •Dos grandes terrazas conectadas en la parte delantera, con un total de 95 m²: perfectas como solárium, comedor de verano, porche de invierno o salón exterior •Piscina privada de 12,50m integrada en el jardín, rodeada de vegetación •Vivienda totalmente rodeada de naturaleza, con jardín consolidado y privacidad total •Garaje independiente para 2 coches grandes, espacio para motos y 2 puertas automáticas independientes Instalaciones y calidades destacadas: •Aire acondicionado y suelo radiante en toda la vivienda •Termostato independiente en cada habitación, para regular la temperatura de forma personalizada •Sistema de persianas eléctricas en toda la casa •Sistema de aspiración centralizado integrado en paredes, con puntos de conexión en distintas estancias •Placas fotovoltaicas •Suelos de tarima de roble, cerámicos en tonos grises y piedra caliza •22 puertas interiores completamente nuevas •Recién pintada tanto en el interior como en toda la fachada exterior •Excelente calidad constructiva y estado de conservación impecable Ubicación: Urbanización Ciudalcampo Una de las zonas residenciales más exclusivas de Madrid, situada dentro del Parque Regional de la Cuenca Alta del Manzanares, en los municipios de San Sebastián de los Reyes y Colmenar Viejo. Un entorno privilegiado que combina seguridad, naturaleza y calidad de vida, con: •Acceso directo desde la N-1 (km 28) •Cercanía al aeropuerto de Madrid Barajas, IFEMA y grandes empresas •A tan solo 10 minutos del Hospital Infanta Sofía •Propiedades independientes con amplias parcelas y seguridad 24h Información adicional: IBI: 1.777€. Tasa de basuras: 108€. Comunidad de propietarios: trimestral 457,50€ Una propiedad exclusiva por su diseño, ubicación y calidades ¡No dejes perder esta oportunidad!. Para más información o para concertar una visita, no dudes en contactarme. Trabajo de lunes a domingo. Estoy disponible todos los días para ti.",True,good,False,3532.0,True,False,False,False,[],False,False,1900000.0,€,True,True,chalet,independantHouse,Ciudalcampo,"Casa independiente en calle del Naranjo de Bulnes, 85",,,,,,,,,,
106469996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/e3/68/1283840998.webp,,58,925000.0,chalet,sale,408.0,7,4,calle urbanizacion mojadillas,Madrid,Valdemorillo,es,40.5380412,-4.1039761,False,https://www.idealista.com/inmueble/106469996/,"Descubre tu hogar ideal en un entorno natural privilegiado! Te presentamos esta espectacular propiedad de 400 m² construidos en una amplia parcela de 2800 m², perfecta para quienes buscan comodidad y conexión con la naturaleza. Características destacadas: - Salón-comedor: Amplio y luminoso con chimenea, ideal para disfrutar con familia y amigos en un ambiente acogedor. - Habitaciones: 7 habitaciones con armarios empotrados, incluyendo una zona con habitación principal que cuenta con vestidor y baño completo. - Baños: 4 baños para garantizar la comodidad de todos los miembros de la familia. - Cocina: Funcional y acogedora, con acceso al comedor. - Garaje: Incluye un cargador para coches eléctricos, asegurando que tu hogar esté preparado para el futuro, además de un cuarto para Aerotermia y una habitación bodega, con posibilidad de uso deportivo. - Suelo: Suelos de tarima flotante de roble, excepto en baños y cocina. - Exterior: Pérgola y solárium con piedra de antracita para disfrutar del exterior. Exteriores encantadores: - Piscina: Relájate en tu propia piscina cubierta tipo iglú, diseñada para disfrutar de momentos inolvidables ampliando la temporada de baño.  - Jardín: Cultivado con plantas autóctonas y sistema de riego mediante aljibe y pozo, facilitando su mantenimiento y promoviendo un estilo de vida sostenible. - Zona de mascotas: Área habilitada para perros grandes, donde tus mascotas podrán jugar y disfrutar de su libertad, incluyendo una caseta de obra grande. - Terraza: Galería-terraza cubierta con láminas de cristal Lumon, perfecta para disfrutar del aire libre durante todo el año. Ubicación ideal: Situada a solo 15 minutos de la Universidad Alfonso X el Sabio, Colegio Internacional Kolbe y Lycée Français Internacional en Villanueva de la Cañada, y a 10 minutos del RCU Reina Cristina del Escorial. Acceso directo a un encantador bosque de encinas y fresnos, ideal para paseos en plena naturaleza. Además, estarás a escasos minutos del pantano de Valmayor, en una zona natural protegida. Sostenibilidad y eficiencia: Esta casa es un modelo de sostenibilidad con certificado energético en proceso, paneles solares, Aerotermia, doble acristalamiento y ventanas PVC. Las persianas principales son motorizadas, añadiendo un toque de comodidad y modernidad. Descripción por plantas: Planta baja: - Hall amplio con armario empotrado. - Salón y comedor con chimenea y acceso a galería-terraza acristalada Lumon. - Cocina con acceso al comedor. - Aseo de cortesía. - Garaje con cuarto de Aerotermia y habitación bodega, con posibilidad de uso deportivo. - Habitación office con armario empotrado. Planta primera: ( separados por solo tres peldaños) - Habitación suite principal con vestidor, baño con cabina de hidromasaje y sauna. - 3 habitaciones amplias. - 1 baño completo amplio. - Hall con acceso a galería-terraza. Planta segunda: - Amplio despacho con estantería librería y vistas al Monte Abantos, Monte de la Cruz Verde y Machotas. - Amplio salón-sala de lectura con vistas al Monte de Abantos. - Baño con cabina ducha.",False,good,False,2267.0,True,False,False,False,[],False,False,925000.0,€,True,True,chalet,independantHouse,"Mojadillas - Parque de las Infantas - El Paraiso, Valdemorillo",Casa independiente en calle urbanizacion mojadillas,,,Mojadillas - Parque de las Infantas - El Paraiso,,,,,,,
108648418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/83/5f/1350991070.webp,,23,260000.0,flat,sale,80.0,3,1,"calle Santa Marta, 2",Madrid,San Lorenzo de El Escorial,es,40.5958962,-4.1392849,True,https://www.idealista.com/inmueble/108648418/,"EXCELENTE OPORTUNIDAD INVERSORES: Se vende piso para reforma integral con muchas posibilidades. Al piso se accede por planta baja, pero en gran parte del mismo es una primera planta. La vivienda tiene la posibilidad de hacer un trastero con acceso directo desde la calle. Asimismo tiene un patio de uso privativo de 50 m2 aproximadamente. Situado en LA CASA DEL RELOJ, próximo al casco histórico y a zonas comerciales NOTA INFORMATIVA: No cobramos comisión al comprador.",False,renew,False,3250.0,True,False,False,False,[],False,False,260000.0,€,,,flat,,"Abantos - Carmelitas, San Lorenzo de El Escorial","Piso en calle Santa Marta, 2",1,True,Abantos - Carmelitas,,False,,,,,
108728527,,SG210213,0,15000000.0,duplex,sale,1200.0,6,7,Barrio Cuatro Caminos,Madrid,Madrid,es,40.4472363,-3.6941235,False,https://www.idealista.com/inmueble/108728527/,"Ático-Dúplex de Superlujo en Castellana-Orense: Exclusividad y Elegancia a Estrenar Presentamos una propiedad única y superexclusiva en el corazón de Madrid, en la prestigiosa zona de Castellana-Orense, distrito de Tetuán. Este ático-dúplex de 500 m² construidos redefine el concepto de lujo en vivienda urbana. Con una distribución impecable, cuenta con 6 dormitorios (5 principales y 1 secundario), 7 baños (5 principales, 1 secundario y 1 aseo) y acabados de altísima calidad que incluyen suelos de mármol y una luminosidad excepcional en cada rincón. Además, la vivienda dispone de aire acondicionado, armarios empotrados y acceso a través de ascensor.  Este inmueble, diseñado para quienes buscan lo mejor, incluye 2 plazas de garaje, piscina privada y servicio de seguridad 24 horas, garantizando comodidad y tranquilidad. Su orientación exterior maximiza la entrada de luz natural, creando un ambiente cálido y acogedor. Todo ello en un edificio construido en 1960, completamente renovado para ofrecer las comodidades más modernas. El entorno: Castellana-Orense, un barrio vibrante y cosmopolita Ubicado en una de las zonas más exclusivas de Madrid, este ático-dúplex se encuentra en Castellana-Orense, un barrio que combina la sofisticación del distrito financiero con una oferta cultural, gastronómica y comercial de primer nivel. A pocos pasos, encontrarás el emblemático Paseo de la Castellana, así como restaurantes de alta cocina, boutiques de lujo y centros de negocios. En cuanto a servicios educativos, el Colegio Patrocinio San Jose está a menos de 100 metros, ofreciendo una educación de prestigio en la zona. Para tus compras, el Centro Comercial El Corte Ingles se encuentra a pocos metros, con una amplia variedad de tiendas y servicios.  La conexión con el transporte público es excelente: las estaciones de metro más cercanas son Nuevos Ministerios (Línea 6) y Cuatro Caminos (Líneas 6, 8 y 10), esta última también con conexión a Cercanías Renfe (C1, C2, C3, C4, C7 y C10). Además, múltiples líneas de autobuses urbanos conectan la zona con el resto de la ciudad, incluyendo las líneas 14, 27 y 40. **GILMAR: Más de 40 años haciendo realidad tus sueños** Desde 1983, en GILMAR nos dedicamos a encontrar la casa perfecta para nuestros clientes. Con una trayectoria consolidada y un equipo de expertos en el sector inmobiliario, ofrecemos un servicio integral que abarca desde la búsqueda de propiedades exclusivas hasta la gestión de la compra-venta, siempre con un trato personalizado y profesional. Si deseas más información sobre esta propiedad exclusiva, no dudes en ponerte en contacto con nuestro equipo de Castellana-Orense. Llámanos al ** ** o envíanos un correo a **** indicando la referencia **210213**. Estamos aquí para ayudarte a encontrar la casa de tus sueños.",True,good,False,12500.0,False,False,False,False,[],False,False,15000000.0,€,True,True,flat,duplex,"Cuatro Caminos, Madrid",Dúplex,10,True,Tetuán,Cuatro Caminos,True,,,,,
106347152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/54/e9/1313894865.webp,14260,24,1500000.0,flat,sale,290.0,3,3,calle del Poeta Joan Maragall,Madrid,Madrid,es,40.459166,-3.6907918,False,https://www.idealista.com/inmueble/106347152/,"¡HOMLI presenta en exclusiva la casa de tus sueños en el corazón de Madrid! Este impresionante apartamento de 290 m², ubicado en el tranquilo tercer piso de un edificio construido en 1967, ofrece la vida moderna en su máxima expresión.  Renovada a la perfección, la propiedad cuenta con calefacción de gas autónoma, unidades de aire acondicionado individuales y un ascensor para mayor comodidad. Disfruta del tranquilo entorno del vecindario y de una vista impresionante desde tus ventanas. Ideal para profesionales, familias, parejas o inversores, esta ubicación privilegiada está cerca de servicios locales como hospitales, escuelas e instalaciones deportivas. Experimente el epítome de la vida de lujo en este apartamento bellamente organizado y meticulosamente mantenido. HOMLI, código de propiedad 14260.",False,good,False,5172.0,True,False,False,False,[],False,False,1500000.0,€,,,flat,,"Cuzco-Castillejos, Madrid",Piso en calle del Poeta Joan Maragall,3,True,Tetuán,Cuzco-Castillejos,True,,,,,
108724668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/b3/a1/1353251811.webp,033/2025,93,733000.0,flat,sale,138.0,3,2,"calle Población de Campos, 17",Madrid,Madrid,es,40.5037544,-3.671204,True,https://www.idealista.com/inmueble/108724668/,"Home Consulting inmobiliaria, NOSOTROS NO COBRAMOS COMISION AL COMPRADOR!, presenta, este precioso, amplio y luminoso piso en tercera planta con excelentes vistas. La vivienda cuenta con una distribución espaciosa y cómoda. Distribución: 3 dormitorios, uno en suite, salón con gran luminosidad, cocina independiente con amplio office y equipada con electrodomésticos y 2 baños completos. El precio incluye un trastero y dos plazas de garaje. Puerta blindada y aire acondicionado de instalación. Tiene una enorme piscina con jardín para descansar en las mejores tarde de verano, cuenta con un parque infantil y zonas verdes. ¡A esta urbanización no le falta de nada! Teniendo en cuenta que inclusive puede reservarse un espacio para eventos, cumpleaños y reuniones. La urbanización cuenta con conserjería 24 horas y hay un sistema de vigilancia 24 horas distribuido por todo el recinto. Se encuentra muy cerca de la sede de BBVA, Telefónica, Caser, y a pocos minutos del metro, en una zona muy bien comunicada y tranquila. Está rodeado de parques empresariales, lo que hace que sea un sitio tranquilo, donde poder dormir plácidamente por la noche y pasear por el día, gracias a todos los parques y jardines con los que se rodea la urbanización. Los desplazamientos por carretera también son un punto a tener en cuenta para este apartamento. Plaza Castilla se encuentra a tan solo 5 minutos por carretera, con acceso a M-40, N-1 y M-11. El transporte público es rápido por sus líneas de autobuses y metro. Al aeropuerto se llega en pocos minutos. PONGA LA VENTA DE SU VIVIENDA EN LAS MEJORES MANOS. Home Consulting es una consultora inmobiliaria, con más de 25 años de experiencia que nos avalan, pues contamos con profesionales altamente cualificados, expertos en el mercado, ofreciendo servicios ininterrumpidamente, gracias a nuestro saber hacer, duro trabajo, profesionalidad y adaptación a las nuevas tecnologías, en el sector inmobiliario, en los que nos hemos convertido en la inmobiliaria de referencia en la sierra noroeste de Madrid, los resultados nos avalan con crecimiento continuo los últimos 5 años. Este volumen de ventas se debe en gran medida a que acumulamos una cartera de potenciales compradores, lo que permite que muchos de nuestros clientes vendan su casa en tiempo récord. Esto, sumado a nuestro profundo conocimiento del mercado inmobiliario de la sierra y al plan de marketing más ambicioso para que nuestros clientes propietarios puedan destacarse del resto de la oferta disponible, es la base de nuestro éxito.",False,good,False,5312.0,True,False,False,False,[],False,False,733000.0,€,True,True,flat,,"Las Tablas, Madrid","Piso en calle Población de Campos, 17",3,True,Fuencarral,Las Tablas,True,,,,,
109012693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/a2/6f/1361685328.webp,VMF9 - ESCORIAZA (5),47,259900.0,flat,sale,75.0,3,1,calle Escoriaza,Madrid,Madrid,es,40.3533,-3.6944625,False,https://www.idealista.com/inmueble/109012693/,"VIVIENDA MADRID oficina Ciudad de los Ángeles, agente inmobiliario inscrito en RAIN con número 597/20, vende inmueble en la Ciudad de los Ángeles, distrito de Villaverde 28041, Madrid. El piso se encuentra ubicado en una 10ª planta con ASCENSOR, y está completamente REFORMADO. y para entrar a vivir. A su vez, está habilitada para personas con movilidad reducida, ya que no cuenta con barreras arquitectónicas de ningún tipo. Cuenta con 75 m2 distribuidos en recibidor,  salón con acceso a una amplia terraza cerrada, cocina con acceso a la misma terraza y espacio separado para tendedero, pasillo distribuidor, 3 dormitorios y baño completo con plato de ducha. La vivienda cuenta con calefacción individual de gas natural y aire acondicionado frío/calor en el salón, pasillo y dormitorio principal. El piso cuenta con suelo de tarima y paredes en liso. Se encuentra a 5 minutos caminando de la estación de metro Villaverde bajo-cruce (300 metros). A su vez, dispone de diversas líneas de autobús en las inmediaciones como las número 18,22, 116,130, 59 2 y comunicación vial por carretera, teniendo muy cerca los accesos a M30, M40, M45 A4 y A42. Respecto a comercios y servicios de la zona, contamos con los supermercados como Carrefour, Lidl, Mercadona,  en las inmediaciones, asi como colegios, guarderias, banco y pequeños comercios. Si estás buscando vivienda con ASCENSOR, REFORMADA, y bien ubicada, no lo dudes y solicítanos una visita sin compromiso en nuestros teléfonos / o acercándote a nuestra oficina de la calle la del manojo de rosas, 79.  .",False,good,False,3465.0,True,False,False,False,[],False,False,259900.0,€,,,flat,,"Los Ángeles, Madrid",Piso en calle Escoriaza,10,True,Villaverde,Los Ángeles,True,,,,,
108067172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/d3/f7/1332840627.webp,,68,366000.0,countryHouse,sale,188.0,3,3,"calle de las Huertas, 4",Madrid,Colmenar Viejo,es,40.6583153,-3.7653069,True,https://www.idealista.com/inmueble/108067172/,"Se vende conjunto de vivienda y local comercial en una ubicación inmejorable, en pleno centro de Colmenar Viejo, en la calle Huertas. Una propiedad con mucho potencial, ideal para quienes buscan una casa amplia para reformar y adaptarla a su gusto. Actualmente, la primera planta está destinada a vivienda y cuenta con tres dormitorios exteriores, con tres balcones a la calle, lo que proporciona gran luminosidad y ventilación natural. En la planta baja se encuentra un amplio local comercial, con dos accesos independientes desde la calle, entrada también desde el portal, seis ventanales y una ventana adicional. Por sus características, el local es perfectamente convertible en vivienda, lo que permite ampliar la superficie habitable y transformar el conjunto en una única vivienda unifamiliar de gran tamaño. Además, la propiedad dispone de un patio en la segunda planta, de acceso desde el portal independiente de la vivienda y del local, ideal como espacio exterior privado para ocio, jardín o zona de descanso. El edificio no cuenta con ascensor. Una oportunidad única para quienes desean vivir en el centro de Colmenar Viejo, en una vivienda personalizada, amplia y bien comunicada, con todos los servicios, comercios y transportes a pocos pasos.",False,renew,False,1947.0,True,False,False,False,[],False,False,366000.0,€,,,countryHouse,casaDePueblo,"Centro, Colmenar Viejo","Casa de pueblo en calle de las Huertas, 4",,,Centro,,,,,,,
109148733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/4f/31/1365724935.webp,H-TIZIANO,30,287000.0,flat,sale,83.0,3,2,calle Tiziano,Madrid,Valdemoro,es,40.1957233,-3.6844177,False,https://www.idealista.com/inmueble/109148733/,"Agencia inmobiliaria de VALDEMORO - zona HOSPITAL - BREZO - Oficina Tecnocasa VENDE espectacular Piso en zona HOSPITAL. ¡No pierdas esta oportunidad en Valdemoro! Te presentamos un piso de 3 dormitorios y 2 cuartos de baño. Se ofrece a la venta una vivienda en excelente estado de conservación, ubicada en una de las zonas residenciales más consolidadas y demandadas de Valdemoro, cercano al Hospital Universitario Infanta Elena.  La vivienda dispone de tres dormitorios, todos ellos con armarios empotrados, y dos baños completos, uno de ellos en suite dentro del dormitorio principal. El salón es independiente, amplio y muy luminoso, lo que permite crear una zona de estar cómoda y acogedora. La cocina está completamente equipada y ofrece espacio suficiente para ubicar una mesa de diario. Una de las principales características del inmueble es que cuenta con sistema de aire acondicionado por conductos en toda la vivienda y calefacción es individual por gas natural, y tanto la carpintería interior como la exterior se encuentran en perfecto estado, con cerramientos de calidad que favorecen el aislamiento térmico y acústico. La propiedad incluye en el precio una plaza de garaje y trastero, ambos situados en el mismo edificio y con acceso directo desde el ascensor, lo que aporta un valor añadido en comodidad y seguridad. La vivienda se encuentra dentro de una urbanización privada y cuenta con piscina comunitaria, pista deportiva multiusos y zonas ajardinadas ideales para el disfrute de toda la familia. Se trata de una oportunidad ideal tanto para quienes buscan una vivienda familiar lista para entrar a vivir, como para inversores interesados en una propiedad con alta demanda de alquiler en una zona con gran proyección. La propiedad se encuentra en un entorno tranquilo, con todos los servicios necesarios a escasa distancia, como centros educativos, supermercados, zonas verdes, instalaciones deportivas, transporte público y accesos directos a vías principales.",False,good,False,3458.0,False,False,False,False,[],False,False,287000.0,€,True,True,flat,,"Hospital, Valdemoro",Piso en calle Tiziano,1,True,Hospital,,True,,295000.0,8000.0,3.0,
108951618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/a7/63/1359881134.webp,10661,18,432000.0,flat,sale,83.0,2,1,paseo de la Dirección,Madrid,Madrid,es,40.4713161,-3.7042095,False,https://www.idealista.com/inmueble/108951618/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Chamartín? ¡Testa Homes lo hace posible! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial.*No se admiten visitas a la vivienda Vivienda sin amueblar de 75 m² construidos ubicada en una zona privilegiada de Chamartín, ideal para quienes buscan confort, diseño y excelente ubicación. Se distribuye en un luminoso salón-comedor con amplios ventanales al exterior y acceso directo a una cocina de concepto semi-abierto, totalmente amueblada y equipada con electrodomésticos de excelente calidad. Dispone de 2 dormitorios con armarios empotrados, todos con balda maletero, y un baño completo con bañera, mampara, cerámica actual y lavabo flotante. La calefacción individual por conducto garantiza climatización eficiente en todas las estancias. Suelos laminados y carpintería de aluminio en gris oscuro con doble acristalamiento Climalit completan los acabados interiores. Parking y Trastero incluidos en el precio. El inmueble está situado frente al Parque Rodríguez Sahagún, en una urbanización consolidada que combina entorno natural y vida urbana. A escasos minutos del Paseo de la Castellana y con excelentes conexiones por transporte privado, gracias a su proximidad al acceso directo a la M-30. Su ubicación en Chamartín ofrece una amplia gama de servicios a pie de calle. Restauración, colegios, institutos, centros comerciales, instalaciones deportivas y zonas verdes rodean esta vivienda. Además, cuenta con magníficas comunicaciones mediante transporte público, con la estación de metro Ventilla y varias líneas de autobuses en las inmediaciones. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad y viviendas no amueblada. Te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,5205.0,False,False,False,False,[],False,False,432000.0,€,True,True,flat,,"Valdeacederas, Madrid",Piso en paseo de la Dirección,4,True,Tetuán,Valdeacederas,True,,,,,
108910452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/81/10/1358663853.webp,,49,150000.0,flat,sale,51.0,2,1,CL CARLOS MARTIN ALVAREZ,Madrid,Madrid,es,40.387207,-3.664183,False,https://www.idealista.com/inmueble/108910452/,"¡Oportunidad para reformar a tu gusto en una de las calles más comerciales y demandadas de Vallecas! Ponemos a la venta este piso exterior de 51 m² situado en la calle Carlos Martín Álvarez, una zona muy solicitada del barrio de San Diego, rodeada de comercios, servicios y perfectamente comunicada. La vivienda se encuentra actualmente para reformar íntegramente, lo que la convierte en una excelente opción tanto para inversión como para crear un hogar totalmente personalizado. Dispone de dos habitaciones, un baño, y una gran terraza que aporta amplitud y muchas posibilidades. Además, destaca por su excelente iluminación natural, especialmente en una de las estancias principales, gracias a una gran ventana que permite la entrada de luz durante todo el día. Ideal para quienes buscan una propiedad con potencial en una de las mejores zonas de Vallecas.",True,renew,False,2941.0,False,False,False,False,[],False,False,150000.0,€,,,flat,,"San Diego, Madrid",Piso en CL Carlos Martin Alvarez,4,True,Puente de Vallecas,San Diego,False,,157000.0,7000.0,4.0,
107727641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/e7/ae/1321029316.webp,solnu,32,800000.0,chalet,sale,187.0,4,2,calle Nueva,Madrid,Villaviciosa de Odón,es,40.3559473,-3.9007936,False,https://www.idealista.com/inmueble/107727641/,"INMODON VENDE ¡Oportunidad única en el corazón de Villaviciosa de Odón! Descubre esta casa/chalet independiente de esquina, con acceso a dos calles, que ofrece un sinfín de posibilidades. Con 187 m² construidos y 165 m² útiles, esta vivienda cuenta con una distribución ideal para familias: en la planta baja encontrarás un acogedor hall, un salón luminoso, un dormitorio, un baño completo y una cocina espaciosa. Además, dispone de garaje y un encantador patio jardín para disfrutar al aire libre. La planta alta alberga tres dormitorios adicionales, un baño, un cuarto trastero y una terraza perfecta para relajarse. Aunque necesita reforma, su ubicación privilegiada y la posibilidad de construir bajo la normativa de Manzana Cerrada hacen de esta propiedad una inversión inmejorable. Con calefacción de gas natural y orientación sur-este, esta casa es cálida y luminosa durante todo el año. No pierdas la oportunidad de crear el hogar de tus sueños o desarrollar un nuevo proyecto. Para más información, contacta con INMODON.",True,renew,False,4278.0,False,False,False,False,[],False,False,800000.0,€,True,True,chalet,independantHouse,"Centro, Villaviciosa de Odón",Casa independiente en calle Nueva,,,Centro,,,,900000.0,100000.0,11.0,
108889355,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/6f/27/e6/1358035939.webp,,23,1950000.0,flat,sale,264.0,4,2,"calle de Hortaleza, 9",Madrid,Madrid,es,40.4207946,-3.7008571,True,https://www.idealista.com/inmueble/108889355/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Se venden dos viviendas de 264 m² en total, situado en pleno centro, ofrece un luminoso salón exterior que invita a disfrutar de momentos inolvidables. Con cuatro acogedores dormitorios en la zona interior, este espacio se adapta perfectamente a tus necesidades. La cocina y el baño son funcionales, listos para que les des tu toque personal. La finca cuenta con ascensor y la comunidad tiene un coste de 153,17 € por vivienda, lo que garantiza un entorno cómodo y bien mantenido. Además, la ubicación es inmejorable: rodeado de servicios y con excelentes conexiones de transporte. Incluye una plaza de garaje en la Plaza de Pedro Zerolo, un verdadero lujo en el centro de la ciudad. Este piso, construido en 1900, conserva el encanto de la época y ofrece la oportunidad de reformarlo a tu gusto. Con calefacción de gas natural y armarios empotrados, cada rincón está pensado para tu comodidad. No dejes pasar esta oportunidad única de vivir en una de las zonas más vibrantes de Madrid. ¡Ven a verlo y empieza a imaginar tu nueva vida aquí!",False,renew,False,7386.0,True,False,True,False,[],False,False,1950000.0,€,True,True,flat,,"Chueca-Justicia, Madrid","Piso en calle de Hortaleza, 9",3,True,Centro,Chueca-Justicia,True,,,,,
