propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
101540033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/51/9d/1125456832.webp,02452,30,4,789000.0,flat,sale,84.0,True,2,2,Carrera de San Jerónimo,Madrid,Madrid,Centro,es,Sol,40.4159504,-3.7001223,False,https://www.idealista.com/inmueble/101540033/,"Infocasa Consulting ponea la venta: Acogedora vivienda exterior, luminosa, con reforma integral y balcón al exterior, totalmente amueblado en una de las zonas más demandadas de Madrid. Inmueble totalmente reformado y equipado situado en la cuarta planta de 6 alturas, una vivienda por planta. Consta de 2 habitaciones y 2 baños, uno de ellos en suite. Se entrega totalmente amueblado con muebles de diseño hechos a medida, acabados en madera y una excelente iluminación mediante luces LED. Ahora mismo no tiene ascensor pero está aprobado en junta, próximamente se instalará. Listo para entrar a vivir o rentabilizar su inversión ( vivienda con mucha demanda de alquiler)  No dude en llamarnos para concertar visita, estaremos encantados de atenderles. Les esperamos.",False,good,False,True,9393.0,True,False,False,False,[],False,False,789000.0,€,,,flat,"Sol, Madrid",Piso en Carrera de San Jerónimo,Destacado,,,,,,
106854865,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/99/b7/42/1295959423.webp,,24,7,1450000.0,penthouse,sale,172.0,True,3,4,"paseo de La Habana, 27",Madrid,Madrid,Chamartín,es,El Viso,40.4513336,-3.6866701,True,https://www.idealista.com/inmueble/106854865/,"***TRATO DIRECTO CON LA PROPIEDAD*** Fantástico ático exterior de 172 m² con gran terraza y vistas despejadas a estrenar. La vivienda ha sido reformada con los mejores materiales del mercado, proyectando una concepción de lujo y diseño. Han sido instaladas en la vivienda ventanas de doble acristalamiento con excelente aislamiento acústico y con rotura de puente térmico. Aire acondicionado por conducto en todo el inmueble y módulos de calefacción en todas las estancias, para proporcionar un calor homogéneo y duradero en toda la casa. La eficiencia energética ha sido una prioridad en la concepción de la reforma, conjugando así el mejor aislamiento térmico, con el gran poder calorífico de la calefacción central. El aire acondicionado y la calefacción permiten mantener una temperatura agradable durante todo el año. El inmueble se distribuye en un recibidor que da acceso a un amplio salón en dos ambientes (comedor y zona TV), con cocina americana totalmente amueblada, y equipada con electrodomésticos de gama premium. La moderna cocina se conecta de manera fluida con el amplio salón, creando un ambiente ideal para el día a día o para recibir invitados, gozando además de una gran luminosidad al contar con tres amplios ventanales en orientación este (sol de mañana, la mejor de las orientaciones). La zona social de la casa se completa con una estupenda terraza exterior al emblemático Paseo de la Habana, y con un aseo de cortesía que da servicio a la zona de recepción de la vivienda. La zona de descanso se compone de tres grandes dormitorios en suite y con armarios empotrados, lo que confiere una gran privacidad y confort a las habitaciones. El dormitorio principal cuenta con un vestidor y con unas agradables vistas a Azca. Por último una de las habitaciones cuenta con una terraza polivalente donde se puede instalar una lavadora y secadora si se precisa. Pocos inmuebles disponen de dos terrazas (una en el comedor y otra en una habitación) que ofrecen un lugar perfecto para disfrutar de las impresionantes vistas a la ciudad y de la luz natural que inunda cada rincón del activo. En resumen el diseño sofisticado y moderno de la propiedad refleja un estilo elegante que se adapta perfectamente a las necesidades actuales, proporcionando un ambiente cálido y funcional. Finca representativa y elegante con ascensor, portero físico y portal señorial. Construida en 1965 y con una ubicación inmejorable en el cotizado barrio de El Viso. El Viso es uno de los barrios mas caros de la capital y cuenta con conexiones a las principales arterias de Madrid, al aeropuerto internacional de Madrid Barajas-Adolfo Suárez, a la carretera de Barcelona, al acceso a la Calle 30, principal carretera de circunvalación de Madrid Centro y con la red ferroviaria próxima de la estación de Renfe de Nuevos Ministerios. A escasos minutos andando de El Viso podemos disfrutar del área comercial denominada La Milla de Oro, donde se han establecido las principales firmas de lujo de la capital y una gran oferta gastronómica que rodea el eje Serrano – Castellana – Ortega y Gasset. La cercanía con el Estadio Santiago Bernabéu donde juega sus partidos el Real Madrid y junto al corazón financiero de Azca y Nuevos Ministerios son otro importante reclamo para quienes se plantean la idoneidad de invertir en una zona como es El Viso. Este ático es el hogar ideal para quienes buscan lo mejor de Madrid: un entorno tranquilo, elegante y con una ubicación inmejorable. No dejes pasar la oportunidad de vivir en un lugar único en la capital.",True,good,False,True,8430.0,True,False,False,False,[],False,False,1450000.0,€,,,flat,"El Viso, Madrid","Ático en paseo de La Habana, 27",Destacado,,,,penthouse,,
108917060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/75/fb/1358870218.webp,,17,5,1100000.0,flat,sale,96.0,True,2,2,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4192493,-3.6781831,False,https://www.idealista.com/inmueble/108917060/,"REDPISO RETIRO OFRECE PISO A ESTRENAR EN CALLE LOPE DE RUEDA RETIRO - MADRID Actualmente en reforma, se trata de un piso exterior en la 5ta planta 96m², distribuidos en 2 habitaciones y 2 baños, salón, comedor y cocina. Cuenta con servicio de portería física y está estratégicamente ubicado a pocos metros del parque Retiro. Con aire acondicionado que proporciona confort térmico y una mejor calidad del aire, permitiendo mantener una temperatura estable. Excelente conexión a transporte público y rodeado de todos los servicios, estratégicamente ubicado a pocos metros del Parque del Retiro, así como de hospitales como el Gregorio Marañón y el Niño Jesús. Oportunidad ideal para disfrutar de uno de los mejores barrios de Madrid. Contáctanos para más información o para programar una visita.",True,good,False,True,11458.0,True,False,False,False,[],False,False,1100000.0,€,,,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,Destacado,,,,,,
109053417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/45/af/1362873923.webp,15482,24,1,359000.0,flat,sale,115.0,True,3,2,Los Villares,Madrid,Arganda,Los Villares,es,,40.3083576,-3.4532471,False,https://www.idealista.com/inmueble/109053417/,"Se vende este fantástico piso de gran amplitud en la zona de Villares distribuido en 75,5 m² útiles y 115 m² construidos, la vivienda está distribuida de forma práctica y acogedora con un salón comedor de 24 m² amplio y muy luminoso ideal para disfrutar de momentos en familia o con amigos con salida a un balcón, cocina independiente de 10 m² renovada con diseño moderno encimeras porcelánicas gran capacidad de almacenaje y equipada con algunos electrodomésticos de primeras marcas. La vivienda dispone de tres habitaciones amplias perfectas para descanso, teletrabajo o vestidor y dos baños completos elegantes y funcionales. La vivienda ha sido reformada recientemente con materiales de alta calidad ofreciendo, pulsadores táctiles en toda la casa, persianas motorizadas con interruptor sonorizado, suelos de gres porcelánico en cocina y baños, en el resto de la vivienda cuenta con tarima AC6 hidrofuga e ignífuga, aire acondicionado con bomba frio calor en salón y dormitorio principal, carpintería interior lacada en blanco, carpintería exterior en aluminio con climalit, que garantiza aislamiento térmico y acústico, además de puerta blindada y un estado general impecable. Dispone de plaza de garaje y trastero ideal para almacenamiento adicional. La finca cuenta con ascensor. Se ubica en una maravillosa urbanización cerrada con piscina. La ubicación es excelente ya que esta vivienda se encuentra rodeada de todos los servicios necesarios para el día a día, con metro, varias líneas de autobuses, supermercados, colegios, zonas comerciales, parques, espacios verdes.. . Todo lo que necesitas sin renunciar a la tranquilidad. *Certificación Energética: ""E"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,True,3122.0,False,False,False,False,[],False,False,359000.0,€,True,True,flat,"Los Villares, Arganda",Piso,Destacado,372000.0,13000.0,3.0,,,
108667441,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/1b/9a/1351602379.webp,,18,4,245000.0,flat,sale,77.0,True,3,1,calle Mariano Benlliure,Madrid,Collado Villalba,Villalba Pueblo,es,,40.634106,-3.9978776,False,https://www.idealista.com/inmueble/108667441/,"Precioso piso completamente reformado de 3 habitaciones y 1 baño completo. Ubicada en una zona moderna con muy buena comunicación con la A6. Las tres habitaciones son amplias y luminosas, perfectas para crear tu espacio personal o familiar. Cuenta con un salón luminoso con chimenea de leña y cocina espaciosa completamente reformada.  Urbanización con piscina, zonas verdes, parques infantiles, club social con restaurante y pista de tenis. ¡No dejes escapar la oportunidad de vivir en un entorno tranquilo y bien comunicado! POSIBILIDAD DE FINANCIACIÓN HASTA EL 100% Y ASESORAMIENTO FINANCIERO GRATUITO.",False,good,False,False,3182.0,False,False,False,False,[],False,False,245000.0,€,,,flat,"Villalba Pueblo, Collado Villalba",Piso en calle Mariano Benlliure,Destacado,,,,,,
107055157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/dc/50/1301637940.webp,,17,3,330000.0,flat,sale,108.0,True,3,1,"calle de Oudrid, 1",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4539198,-3.70612,True,https://www.idealista.com/inmueble/107055157/,"Piso en Bellas Vistas – a un paso de Bravo Murillo y Metro Tetuán Se vende piso actualmente alquilado, ideal para inversores que buscan una oportunidad con renta estable y privacidad garantizada, sin posibilidad de visitas por el momento. Ubicación inmejorable: Situado en el corazón del barrio Bellas Vistas, a solo una calle de la emblemática Calle Bravo Murillo y a pocos minutos del metro Tetuán (L1). Conexión directa al centro, Cuatro Caminos y zona comercial vibrante. Distribución y estado de la vivienda: Tres dormitorios bien dimensionados y salón independiente Cocina equipada y baño completo Amplia luminosidad en espacialidad interior o exterior Suelos en buen estado y carpintería cuidada Ventajas clave: Contrato de alquiler vigente, con ingresos asegurados y sin incertidumbre de vacancia Ubicación tranquila y residencial, con comercios, parques y servicios locales muy próximos Perfecta para inversor que quiere una operación sin visitas, gestionando solo sobre plano o con dossier informativo Estudio de la zona — Bellas Vistas / Tetuán Precios medios y evolución En julio de 2025, el precio medio registrado de venta en el distrito Tetuán fue de 5 471 €/m², con un notable crecimiento del +18,9 % anual. En la subzona de Bellas Vistas, ese dato se situó en aproximadamente 5 149 €/m², también en su máximo histórico según los últimos registros, con crecimiento anual del 17,7 %. Comparativa local de anuncios Se registran pisos de 2 habitaciones de aproximadamente 60–67 m² en venta en Bellas Vistas entre 185 000 € y 385 000 €, dependiendo del estado, altura y fachada. Algunos anuncios destacados en la zona, incluso junto a Bravo Murillo, rondan los 350 000 € por 42 m², o 385 000 € por 60 m² en condiciones óptimas. Conclusión sobre el mercado local Bellas Vistas está consolidado como una zona de tarificación intermedia en Tetuán, con fuerte demanda por su cercanía a Cuatro Caminos y Bravo Murillo. El rango de precios observados hace viable ofrecer un rendimiento competitivo a inversores, especialmente cuando el piso está ocupado y ofrece ingresos inmediatos.  Resumen El piso está en una ubicación muy demandada de Bellas Vistas, cerca de Bravo Murillo y estación Tetuán. El precio por m² en la zona se encuentra en máximos históricos y se mueve alrededor de 5 150 €/m². El texto de venta se enfoca claramente en un perfil inversor: alquiler vigente, sin visitas, privacidad, y excelente conectividad.",True,good,False,False,3056.0,True,False,False,False,[],False,False,330000.0,€,,,flat,"Bellas Vistas, Madrid","Piso en calle de Oudrid, 1",Destacado,,,,,,
108435026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/44/02/1349640138.webp,,35,4,650000.0,flat,sale,50.0,False,1,1,"calle de Núñez de Balboa, 22",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4239998,-3.6827759,True,https://www.idealista.com/inmueble/108435026/,"ÉXITO HOMES BY ESRIV te presenta en EXCLUSIVA este moderno piso reformado en Recoletos – ¡Ubicación y estilo en el corazón de Madrid! Este espectacular piso de 52 m² ha sido completamente reformado con un diseño moderno y elegante, listo para entrar a vivir o como inversión con alta rentabilidad demostrada. Disfruta de un amplio salón integrado con cocina abierta, equipada y tiene ventanas que permiten ventilación cruzada para evitar olores, creando un espacio luminoso, funcional y acogedor. La vivienda cuenta con una habitación amplia y luminosa, perfecta para el descanso y un baño moderno con acabados de calidad. Situado en un edificio tranquilo y seguro, es ideal tanto para una persona o pareja que busca su nuevo hogar como para inversores. A solo unos pasos del Parque de El Retiro y de la prestigiosa zona de Salamanca, rodeado de restaurantes, boutiques y cultura. Conexiones excelentes: Metro Núñez de Balboa (líneas 5 y 9) muy cerca. Varias líneas de autobús y fácil acceso en coche. ¡NO DEJES PASAR ESTA OPORTUNIDAD! Ven a conocer esta maravillosa vivienda.",True,good,False,True,13000.0,True,False,False,False,[],False,False,650000.0,€,,,flat,"Recoletos, Madrid","Piso en calle de Núñez de Balboa, 22",Destacado,,,,,,
109176311,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/c3/dc/1366526000.webp,Piso210k,18,en,210000.0,flat,sale,90.0,False,3,1,calle de la Coruña,Madrid,Alcalá de Henares,Juan de Austria,es,,40.4878362,-3.3557542,False,https://www.idealista.com/inmueble/109176311/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES BARRIO JUAN DE AUSTRIA - EL VAL: EN VENTA EXCELENTE PISO EN EL BARRIO JUAN DE AUSTRIA: ¡Descubre tu nuevo hogar en Alcalá de Henares! Este excelente piso de 90 m² construido es ideal para entrar a vivir. Con una ubicación privilegiada a escasos metros de la Av. Juan de Austria, disfrutarás de la comodidad de tener todos los servicios a pie, incluyendo farmacias, comercios, colegios y un Centro de Salud. Además, la Galería Comercial 'Juan de Austria' y el Centro Comercial El Val están muy cerca, lo que te permitirá acceder a todo lo que necesitas sin complicaciones. El piso destaca por su buena distribución y luminosidad. Al entrar, te recibe un acogedor hall que da paso a un amplio salón-comedor con suelo porcelánico, perfecto para compartir momentos inolvidables. La cocina es muy espaciosa y cuenta con acceso a una terraza-tendedero, ideal. Las tres habitaciones son amplias, una de ellas con armario empotrado, y el cuarto de baño completo incluye un relajante jacuzzi para tus momentos de descanso. El inmueble también ofrece un gran patio comunitario y zonas comunes en muy buen estado. Con ventanas climalit en toda la vivienda, disfrutarás de un ambiente ventilado y confortable. La finca cuenta con ascensor y un portal accesible, facilitando el acceso a todos los residentes. ¡No dejes pasar esta oportunidad! Ven a visitar este magnífico piso y empieza una nueva etapa en un entorno lleno de vida y comodidades. VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON Y CONDICIONES ESPECIALES DE FINANCIACIÓN A TIPO VARIABLE, FIJO Y MIXTO.",False,good,False,True,2333.0,False,False,False,False,[],False,False,210000.0,€,,,flat,"Juan de Austria, Alcalá de Henares",Piso en calle de la Coruña,Destacado,,,,,,
109113444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/22/7c/1364735483.webp,MostcentJ,15,4,160000.0,flat,sale,60.0,True,2,1,camino de Leganes s/n,Madrid,Móstoles,Este,es,,40.3238906,-3.8531018,True,https://www.idealista.com/inmueble/109113444/,"¡Descubre tu nuevo hogar en el corazón de Móstoles! Este encantador piso de 60 m² en la 4ª planta, sin ascensor, ofrece un espacio ideal para disfrutar de la vida urbana. Con dos amplios dormitorios, este inmueble es perfecto para parejas o pequeños núcleos familiares que buscan comodidad y funcionalidad. El baño exterior, equipado con ventana, aporta luminosidad y ventilación, mientras que la cocina equipada te permitirá dar rienda suelta a tu creatividad culinaria. Ubicado en una zona estratégica, estarás a pocos pasos de las paradas de autobús de Móstoles Central, así como del metro y Renfe, facilitando tus desplazamientos diarios. Además, el tendedero amplio es un gran plus para quienes valoran la practicidad. Aunque el piso necesita algunas reformas, su potencial es innegable y te permitirá personalizarlo a tu gusto. ¡No dejes pasar esta oportunidad única y ven a visitarlo!",False,renew,False,False,2667.0,False,False,False,False,[],False,False,160000.0,€,,,flat,"Este, Móstoles",Piso en camino de Leganes s/n,Destacado,165000.0,5000.0,3.0,,,
106916878,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/9c/95/1001980688.webp,V-1325,31,3,320000.0,flat,sale,160.0,True,2,2,Cantalarrana,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4552532,-3.4774861,False,https://www.idealista.com/inmueble/106916878/,"ZONA CENTRO. AV CONSTITUCIÓN / MUSEO DE LA CIUDAD. Residencial La Martinica Preciosa Vivienda SEMI-NUEVA. ÚLTIMA PLANTA. Muy Espaciosa 160m distribuidos en: Vivienda de 100m con Estancias muy Grandes, con 2 Dormitorios de Gran Tamaño Plaza de Aparcamiento y Trastero 2 Dormitorios con Armarios Empotrados 2 Baños Salón muy Ampio Cocina Amueblada con Electrodomésticos y Terraza Tendedero Garaje y Trastero Agua Caliente con Placas Solares Suelo de Tarima Excelentes Calidades Aire Acondicionado La vivienda se encuentra alquilada, con contrato de arrendamiento en vigor (periodo restante del contrato 2,5 años), pagando 969€/mes, con pagos puntuales todos los meses, demostrados, y con Póliza de Seguro de Impago contratado Torrejón 2000 Inmobiliaria. Raúl. Tlf. 638_003_739 para Whatsapp.",False,good,False,True,2000.0,True,False,False,False,[],False,False,320000.0,€,True,True,flat,"Noroeste, Torrejón de Ardoz",Piso en Cantalarrana,Destacado,,,,,,
108107479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/a4/05/1334049503.webp,GPT443,20,1,195000.0,flat,sale,87.0,True,3,2,calle Valladolid,Madrid,Parla,Villayuventus-Renfe,es,,40.2437953,-3.7644648,False,https://www.idealista.com/inmueble/108107479/,"SI! CASA INMOBILIARIA - 买房、卖房、找欧乘房产！ DESCRIPCIÓN DE LA PROPIEDAD: Piso en venta en Parla, zona Villayuventus. La vivienda cuenta con 3 dormitorios, salón-comedor, cocina independiente con acceso a un patio privativo, 2 baños completos y hall recibidor. La finca en la que se encuentra dispone de ascensor. La vivienda incluye trastero.  Posibilidad de adquirir plaza de garaje por 15.000 euros. CARACTERÍSTICAS DESTACADAS: La vivienda se encuentra en buen estado de conservación, lista para entrar a vivir. Dispone de suelo de plaqueta, ventanas tipo Climalit y aire acondicionado. UBICACIÓN: Situada en uno de los barrios más consolidados de Parla. La zona ofrece una amplia gama de servicios como supermercados, pequeños comercios, centros educativos y zonas verdes. Además, cuenta con una excelente comunicación mediante líneas de autobuses y fácil acceso a la autovía de Toledo (A-42). SERVICIOS EXCLUSIVOS DE SI! CASA: En SI! CASA estamos comprometidos en ofrecer a nuestros clientes un servicio completo y personalizado. Al adquirir esta propiedad, te ofrecemos lo siguiente: • Buscamos las mejores opciones que se adapten a tus necesidades individuales. • Evaluamos tu situación financiera y te asesoramos en las mejores soluciones. • Te ofrecemos la opción de encargarnos de todos los trámites relacionados con la financiación. • Te guiaremos y asistiremos en cada paso del proceso de adquisición de tu futura casa. Para más información, visítanos en nuestra oficina en Parla, Calle Real 2, o llama al  Comercial encargada: Feiyan, TEL:.",False,good,False,True,2241.0,True,False,False,False,[],False,False,195000.0,€,True,True,flat,"Villayuventus-Renfe, Parla",Piso en calle Valladolid,Destacado,,,,,,
108994454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/96/d9/1361134446.webp,LCM38250,52,2,310000.0,flat,sale,77.0,True,2,2,calle José Garrido,Madrid,Madrid,Carabanchel,es,San Isidro,40.390656,-3.7348358,False,https://www.idealista.com/inmueble/108994454/,"¡VIVIENDA DE OPORTUNIDAD! La Casa Agency pone a tu disposición esta vivienda que cuenta con salón-comedor, dos amplias y cómodas habitaciones, y dos baños, con una cocina completamente equipada y dos terrazas. Incluye ventanas aluminio, suelos de tarima y calefacción de gas natural Además, cuenta con la conexión de autobús que facilitan los desplazamientos por toda Madrid. En cuanto a la financiación, nos enfocamos en ofrecer préstamos personales e hipotecarios a nuestros clientes. Adaptamos el porcentaje de financiación (100%, 90% o 80%) según el perfil de cada cliente y contamos con asesores disponibles para brindar más información sobre el asesoramiento financiero. Si estás buscando una casa y aún no la has encontrado, a través de La Casa Agency podemos ayudarte de la mejor manera posible. No dudes en obtener más información y contáctanos para cualquier consulta. Estamos aquí para ayudarte en todo el proceso de gestión. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,False,4026.0,False,False,False,False,[],False,False,310000.0,€,,,flat,"San Isidro, Madrid",Piso en calle José Garrido,Destacado,320000.0,10000.0,3.0,,,
107964764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/d2/9a/1332351763.webp,,17,1,210000.0,flat,sale,88.0,True,2,1,calle San Sebastián,Madrid,Griñón,,es,,40.2167606,-3.8559418,False,https://www.idealista.com/inmueble/107964764/,"* * * TU NUEVO HOGAR EN GRIÑÓN-MADRID * * * _____ RESERVA AHORA Y OBTEN HASTA UN 10% DTO ____ Exclusivas OYC inmobiliaria ofrece en venta este estupendo piso en Griñón, uno de los mejores pueblos de la zona Sur de Madrid. La vivienda esta ubicada a pocos pasos de todos los servicios que ofrece la localidad para hacer tu día a día mas cómodo.  - Entrada, salón-comedor. - Diseñado para instalar una cocina americana. - Baño completo con ducha. - Dormitorio doble. - Dormitorio individual. CARACTERÍSTICAS: - Puertas de madera. - Suelos de Tarima. - Pintura estancias en liso. - Ventanas climalit. - Plaza de garaje exterior incluida en el precio. - Aire acondicionado con bomba de frio / calor. - Trastero de gran capacidad. PUNTOS DE INTERES - Supermercado - Ayuntamiento - Farmacia - Parque infantil - Comercios - Bancos - Colegios - Trasporte público Exclusivas OYC Inmobiliaria confianza-seriedad-transparencia. (Es posible que las imágenes no se correspondan con la realidad).",False,good,False,False,2386.0,True,False,False,False,[],False,False,210000.0,€,True,True,flat,Griñón,Piso en calle San Sebastián,Destacado,,,,,,
108466595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/ef/1e/1345770563.webp,1049,44,,259900.0,chalet,sale,285.0,,6,3,avenida Valdeolivas,Madrid,Villa del Prado,,es,,40.2333222,-4.3227172,False,https://www.idealista.com/inmueble/108466595/,"HF&HOUSE vende en exclusiva, casa independiente de 6 dormitorios con piscina y una parcela de 2.972 m², ubicado en la ""Urbanización Las Hoyas"", municipio Villa del Prado. Es ideal para quienes buscan espacio, privacidad y una conexión directa con la naturaleza sin renunciar a la cercanía con Madrid. La vivienda cuenta con 285 m² de superficie distribuida en dos plantas de la siguiente manera: -Planta baja: patio delantero con porche que da entrada al inmueble. En el interior de la vivienda nos encontramos con hall recibidor, amplio y luminoso salón-comedor independiente con chimenea, cocina totalmente amueblada, 4 luminosos dormitorios con armarios empotrados, 2 baños completos con bañera y ventana de ventilación. Tiro de la escalera que da acceso al sótano. Planta sótano: amplio y luminoso salón comedor con chimenea, 2 luminosos dormitorios con armarios empotrados, cocina amueblada, un baño completo con plato de ducha y ventana de ventilación cuenta con un trastero y garaje cerrado con capacidad para 2 vehículos. La parcela de 2.972 m² es uno de los grandes atractivos de la propiedad con su piscina privada y zona ajardinada es el lugar perfecto para disfrutar de la vida al aire libre, organizar eventos familiares o simplemente relajarse. Entre las calidades de la vivienda podemos destacar: suelos de gres, puerta blindada de acceso a la vivienda, ventanas de aluminio blanco, pintura gotelé, calefacción (2 chimeneas y tiene pre instalación de gas) y agua caliente por calentador de gas. Villa del Prado es una localidad tranquila y encantadora que pertenece a la cuenca del Alberche, limita con la provincia de Toledo, y se encuentra situado a unos 60 km de Madrid. Ésta población está bien conectada tanto por carretera como por transporte público lo que facilita el acceso a la capital en aproximadamente una hora. Llámanos para concertar una visita, sin compromiso. Gastos comunitarios: 60€ EXPERTOS EN FINANCIACIÓN, POSIBLE 100%. ESTUDIO PREVIO GRATUITO CON HOME & CREDIT. Las mejores condiciones de manera eficaz, segura, profesional y personalizada. Te ayudamos a comprar el mejor hogar para tú familia al mejor precio. Certificado energético en trámite. Las medidas han sido contrastadas con el Catastro general de la Vivienda.",True,good,False,,912.0,False,False,False,False,[],False,False,259900.0,€,True,True,chalet,Villa del Prado,Casa independiente en avenida Valdeolivas,Destacado,275000.0,15100.0,5.0,independantHouse,,
106748024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/28/7b/1343649209.webp,IDE106748024,25,,1100000.0,chalet,sale,172.0,,3,1,de Costa Rica,Madrid,Majadahonda,Casco Antiguo,es,,40.4731865,-3.8674994,False,https://www.idealista.com/inmueble/106748024/,"NO COBRAMOS COMISION AL COMPRADOR. ¡Descubre el hogar de tus sueños en la exclusiva zona de Majadahonda! chalet independiente, situado en una amplia parcela de 1166 m², te ofrece la combinación perfecta de privacidad y comodidad en el corazón de la ciudad. Con 172 m² construidos, la vivienda cuenta con tres dormitorios y baño, lo que hace posible una ampliación de la misma introduciendo la eficiencia energética necesaria para poder disfrutar de una vivienda cómoda y acogedora A pocos minutos a pie de la Gran Vía y la Avenida de España, tendrás acceso inmediato a transporte público, colegios, institutos y un centro de salud. Además, estarás rodeado de parques y una variada oferta gastronómica. La casa dispone de una piscina privada para disfrutar del buen tiempo, así como un trastero y garaje.  Aunque es una propiedad de segunda mano que necesita reforma, ofrece un sinfín de posibilidades para personalizarla a tu gusto. Con orientación norte, sur, este y oeste, disfrutarás de luz natural durante todo el día. ¡No pierdas la oportunidad de vivir en un entorno tranquilo y exclusivo con todas las comodidades del centro! [IW].",False,renew,False,,6395.0,False,False,False,False,[],False,False,1100000.0,€,,,chalet,"Casco Antiguo, Majadahonda",Casa independiente en de Costa Rica,Destacado,1200000.0,100000.0,8.0,independantHouse,,
