propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106012458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/c2/3f/1272678442.webp,2-3,21,2,362705.0,flat,sale,112.0,True,3,2,"Andrés Almaguer, 6",Madrid,El Escorial,Centro,es,,40.5859231,-4.1284813,True,https://www.idealista.com/obra-nueva/106012458/,"¡Descubre esta nueva promoción de obra nueva en el centro de El Escorial!  Este moderno edificio cuenta con 8 exclusivos pisos diseñados con altísimas calidades, pensados para ofrecer el máximo confort y elegancia. Cada vivienda dispone de plaza de garaje y trastero, brindando comodidad y espacio adicional. El edificio está totalmente adaptado para personas con movilidad reducida y cuenta con ascensor, asegurando accesibilidad en todas sus plantas. Situado en una ubicación privilegiada, en pleno corazón de El Escorial, disfrutarás de todos los servicios y comodidades a tu alcance. ¡No dejes pasar esta oportunidad única de estrenar tu hogar en una de las mejores zonas de la ciudad!  IVA no incluido en el precio.",False,newdevelopment,True,True,False,3238.0,True,False,False,False,[],False,False,362705.0,€,flat,,"Centro, El Escorial","Piso en Andrés Almaguer, 6",True,True,,,,
108941468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,Bajo E,19,bj,173000.0,flat,sale,48.0,True,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941468/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,True,False,3604.0,True,False,False,False,[],False,False,173000.0,€,flat,,"Centro, Aranjuez","Piso en calle Postas, 21",,,,,,
108941475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/ef/7d/1359571889.webp,Bajo B,19,bj,196824.0,flat,sale,62.0,True,1,1,"calle POSTAS, 21",Madrid,Aranjuez,Centro,es,,40.0327592,-3.6043686,True,https://www.idealista.com/obra-nueva/108941475/,"Obra nueva en el centro de Aranjuez.  Viviendas exclusivas de 1, 2 y 3 dormitorios.  Certificación energética clase A.  Edificio 100% rehabilitado con ascensor.  Calidades:  Pavimento laminado, gres porcelánico de primera calidad en baños y gres antideslizante en zonas comunes Pintura lisa en todas las viviendas Armarios empotrados revestidos interiormente Control de acceso con videoportero Aire acondicionado y calefacción por conductos Desde 173.000 €.",False,newdevelopment,True,True,False,3175.0,True,False,False,False,[],False,False,196824.0,€,flat,,"Centro, Aranjuez","Piso en calle Postas, 21",,,,,,
109215084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/ae/51/1367682825.webp,1790,8,6,316000.0,flat,sale,95.0,,3,2,avenida de la Virgen de Loreto,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4556093,-3.4760164,False,https://www.idealista.com/inmueble/109215084/,"Contamos con departamento financiero posibilidad de financiacion 100 x 100 depende del perfil   3 dormitorios   2 baños  cocina amplia con tendedero.  salón independiente  calefaccion central   sistema de cámaras de seguridad  acceso para personas con movilidad reducida  videoportero GASTOS DE AGUA Y CALEFACION INCLUIDOS serian 145 € IBI 350  Inmueble reformado lo unico que no cuenta con reforma es el suelo aunque esta en buen estado de conservacion. Este piso es exterior y luminoso, con ventanas climalit que aseguran un excelente aislamiento. Es un hogar que ofrece características que garantizan tu confort. La seguridad está garantizada con una puerta blindada, el aire acondicionado y la calefacción de gas natural central te permitirán mantener la temperatura ideal durante todo el año Además, cuenta con armarios empotrados que ofrecen un amplio espacio de almacenamiento  La zona donde se encuentra ubicado el piso tiene colegios (CEIP Buen Gobernador, Jaby, ALBA), escuela de educación infantil Loreto, parque Paseo de la Chopera, cerca del centro de información de la seguridad social y al centro de salud Las Veredillas. Cercano además el teatro José María Rodero, Centro Cultural, Gimnasio Go Fit, supermercados y todos los comercios de primera necesidad. A escasos pasos de la Plaza Mayor, Ayuntamiento, Cercanías RENFE, Terminal de Autobuses Urbanos e Interurbanos y Paradas de Taxi. Muy próximo al parque comercial ON PLAZA. Fácil y rápido acceso a la avenida Madrid, calle Madrid y Avenida de Las Fronteras Las líneas principales donde se encuentra el piso son L1B, 5B y más adelante se encuentra el 226 hacia Madrid Torrejón de Ardoz es un municipio que supera ya los 135 mil habitantes, se encuentra a tan solo 25 km de su capital (Madrid) y a 14 km del aeropuerto. cuenta con una parada central de autobuses interurbanos que nos acercan al aeropuerto con la línea 824, hacia San Fernando la línea 220 y 226, hacia Madrid? €? Av. America la línea 224 y 224 A, hacia Alcalá de Henares la línea 251 y 252 y la línea de autobús 340 hacia Mejorada del Campo. Cuenta también con los buses urbanos L1 A y B, L2, L3 y L5 que nos acercan a todas las zonas de la ciudad y sus dos estaciones de tren cercanías parada Torrejón de Ardoz (C-1, C-2, C-7) y parada Soto del Henares? €? Hospital (C-2, C-7). "".",False,good,False,True,,3326.0,False,False,False,False,[],False,False,316000.0,€,flat,,"Noroeste, Torrejón de Ardoz",Piso en avenida de la Virgen de Loreto,,,,,,
107326560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/6a/be/1309640804.webp,MAD56682,29,1,980000.0,flat,sale,130.0,True,2,2,calle del Divino Pastor,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4288796,-3.7024192,False,https://www.idealista.com/inmueble/107326560/,"Ubicado en el primera planta de un edificio clásico en la calle Divino Pastor, este luminoso y espacioso piso de 2 dormitorio y 2 baños combina la comodidad moderna con el encanto tradicional. Con techos altos y dos impresionantes ventanas de suelo a techo con vista a la calle Divino Pastor, el piso ofrece una gran cantidad de luz natural y está ubicado cerca de todos los servicios.  El diseño está muy bien pensado y cuenta con una acogedora sala de estar, una cocina totalmente equipada y dos amplios dormitorios, uno de ellos con baño privado. El piso cuenta con una elegante combinación de características originales, incluidos los techos altos y los grandes ventanales, que ofrecen una experiencia de vida única en uno de los barrios más cotizados de Madrid.  El edificio está equipado con ascensor para mayor comodidad, y la vivienda ofrece la posibilidad de adquirir una plaza de garaje en el edificio vecino, lo que hace que aparcamiento en la zona sea fácil y sin estrés.  Esta vivienda es perfecta para aquellos que buscan disfrutar de la energía dinámica de Malasaña, con sus modernos cafés, tiendas y atracciones culturales, todo a solo unos pasos de distancia.  ¡No dudes en contactarnos para más detalles!",True,good,False,True,,7538.0,True,False,False,True,[],False,False,980000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Divino Pastor,True,True,,,,
107767417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/1c/ae/1323214494.webp,EST229,28,2,229000.0,penthouse,sale,90.0,True,3,2,"ronda de San Juan, 12",Madrid,Navalcarnero,Centro,es,,40.2928855,-4.0102721,True,https://www.idealista.com/inmueble/107767417/,"Descubre este exclusivo ático en el corazón de Navalcarnero Hogares Navalcarnero te ofrece en exclusiva esta maravillosa vivienda, perfecta para quienes buscan un hogar con encanto, amplitud y una ubicación privilegiada. Este magnífico ático de 90 m² destaca por su excelente distribución y luminosidad. Al entrar, te recibe un amplio y acogedor salón-comedor, un espacio ideal para compartir momentos especiales en familia o con amigos. Desde aquí, podrás disfrutar de unas impresionantes vistas despejadas a zonas verdes, aportando una sensación de tranquilidad y bienestar inigualable. La cocina, espaciosa y bañada por la luz natural, es el lugar perfecto para los amantes de la gastronomía, ofreciendo comodidad y funcionalidad en cada detalle. La vivienda cuenta con tres dormitorios, diseñados para el máximo confort. Todos ellos disponen de armarios empotrados, proporcionando una excelente capacidad de almacenamiento. Además, el ático dispone de dos baños completos, garantizando comodidad para todos los miembros del hogar. Un punto a destacar es su iluminación LED en toda la vivienda, ofreciendo eficiencia energética y un ambiente moderno y acogedor. La vivienda cuenta con una ubicación inmejorable: Situado en una zona estratégica de Navalcarnero, este ático se encuentra a pocos pasos de un instituto y un pabellón polideportivo, además de estar rodeado de parques con amplias zonas verdes, ideales para pasear y disfrutar del aire libre. Asimismo, la zona cuenta con una gran oferta de comercios, colegios, polideportivo y paradas de autobús, facilitando la vida diaria. ¡Financiación 100% disponible! Si estás buscando un hogar con todas las comodidades y una ubicación excepcional, esta es tu oportunidad. ¡Contacta con nosotros y ven a visitarlo! No dejes escapar este exclusivo ático, ¡puede ser el hogar de tus sueños!",False,good,False,True,,2544.0,True,False,False,True,[],False,False,229000.0,€,flat,penthouse,"Centro, Navalcarnero","Ático en ronda de San Juan, 12",,,,,,
108590591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/19/a8/1330796371.webp,3.4,23,3,740000.0,flat,sale,59.0,False,1,2,"Calle General Pardiñas, 83",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.435153,-3.678093,True,https://www.idealista.com/obra-nueva/108590591/,"GENERAL PARDIÑAS 83 es un nuevo proyecto que prioriza el lujo y la exclusividad, y que ha sido creado para quienes buscan la máxima calidad, confort y distinción en cada detalle.  Situado en el corazón del Barrio de Salamanca, la zona más exclusiva de Madrid, redefine el concepto de vivienda de lujo con su diseño sofisticado.  Con una arquitectura vanguardista y materiales de la más alta gama, GENERAL PARDIÑAS 83 ofrece un entorno único donde la privacidad y el diseño se fusionan para crear un espacio incomparable.  El edificio original ha sido rehabilitado para albergar 16 viviendas de uno y dos dormitorios, y lofts, además de un completo gimnasio y zona de coworking, el espacio ideal donde trabajar con todas las comodidades, sin necesidad de desplazarte. GENERAL PARDIÑAS 83 se encuentra en el triángulo que forman las calles Francisco Silvela, Diego de León y Príncipe de Vergara. Una zona inmejorable donde contarás con excelentes conexiones en transporte público y fácil acceso a las principales arterias de la capital. La vida en GENERAL PARDIÑAS 83 te permitirá estar junto a todo lo que quieres sin renunciar a la tranquilidad y exclusividad de una zona extraordinaria. Disfruta de un hogar diseñado a tu medida, que destaca por su extraordinaria ubicación y que ha sido construido con materiales de la mejor calidad. Deja que tu hogar hable de ti.  GENERAL PARDIÑAS 83 alberga exclusivos lofts y viviendas de uno y dos dormitorios, diferentes distribuciones que se amoldan a distintas formas de vivir. Sorpréndete con su cuidado interiorismo y la exquisita atención que se ha puesto en cada detalle. Piezas seleccionadas con mimo, pensadas para hacer tu vida más cómoda y agradable.  No dejes pasar esta oportunidad única y descubre unas viviendas excepcionales.",False,newdevelopment,True,True,False,12542.0,True,False,False,False,[],False,False,740000.0,€,flat,,"Lista, Madrid","Piso en Calle General Pardiñas, 83",,,,,,
109051477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/11/a1/1362795046.webp,1º C,12,1,490000.0,flat,sale,81.0,True,2,2,"calle Oudird, 9",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4542326,-3.7066505,True,https://www.idealista.com/obra-nueva/109051477/,"Exclusiva promoción de 9 viviendas en Tetuán – Bellas Vistas En este contexto nace una promoción exclusiva en Bellas Vistas, Tetuán, una de las zonas con mayor proyección de la ciudad. Un enclave urbano que combina tradición y modernidad, perfectamente conectado con el centro y rodeado de servicios.  Una promoción única de 9 exclusivas viviendas de 2 dormitorios, todas con plaza de garaje y espacio para bicicletas, y la comodidad añadida de dos baños completos. Las viviendas cuentan con acabados de lujo y la más avanzada tecnología en climatización: aerotermia con suelo radiante, que ofrece calor en invierno y frescor en verano, con la máxima eficiencia energética.  Tu cocina, completamente amueblada y equipada con electrodomésticos de primeras marcas (frigorífico, lavadora, lavavajillas, horno y placa de inducción), lista para estrenar desde el primer día.  Disfruta de un entorno diseñado para tu bienestar, con zonas ajardinadas y piscina donde relajarte sin salir de casa. Si todavía buscas más privacidad y exclusividad, te invitamos a descubrir nuestros áticos dúplex con piscina privada y garaje incluido. Estás en un espacio moderno, confortable y sostenible, en el corazón de un barrio vibrante y en plena transformación. Bien sea para vivir, o como inversión; Residencial Oudrid, 9, significa apostar por un inmueble de calidad en una ciudad en pleno crecimiento, donde la demanda residencial se mantiene sólida y el valor patrimonial sigue en ascenso. Vive el futuro de Madrid, hoy.",False,newdevelopment,True,True,False,6049.0,True,False,False,False,[],False,False,490000.0,€,flat,,"Bellas Vistas, Madrid","Piso en calle Oudird, 9",True,False,20000.0,,,
109217234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/55/00/1367751293.webp,1543,17,3,175000.0,flat,sale,69.0,True,2,1,Cerceda,Madrid,Cerceda,,es,,40.6975911,-3.9375817,False,https://www.idealista.com/inmueble/109217234/,"SIGLO XXI no cobra honorarios a lo compradores. ¡Descubre tu nuevo hogar en Cerceda! Este encantador piso amueblado de 69 m² es una oportunidad única para quienes buscan un espacio para personalizar a su gusto. Ubicado en una de las mejores urbanizaciones de la zona, este inmueble ofrece una distribución práctica que incluye un acogedor recibidor, un amplio salón comedor con chimenea y acceso a una terraza ideal para disfrutar del aire libre.  La cocina abierta está completamente amueblada. Cuenta con dos dormitorios dobles equipados con armarios empotrados, perfectos para maximizar el espacio de almacenamiento. El baño, aunque necesita una actualización, ofrece todas las comodidades necesarias.  Situado en la tercera planta, este piso exterior te brinda luminosidad y vistas agradables. ¡No pierdas la oportunidad de hacer de este piso tu nuevo refugio! En Siglo XXI Moralzarzal si tienes cualquier te atendemos en la calle la Huerta, 28 (misma acera que CaixaBank, floristería) Moralzarzal. Con más de 29 años de experiencia ininterrumpidamente y agente de la propiedad inmobiliaria titulado (A. P. I. ) le ofrecemos la ayuda con todos sus trámites inmobiliarios: Compra-venta de inmuebles. Alquileres con la máxima garantía y seguros de impago. Gestión de hipotecas. Certificados de eficiencia energética.",False,renew,False,False,,2536.0,False,False,False,False,[],False,False,175000.0,€,flat,,Cerceda,Piso,,,,,,
108855931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/1e/7d/1357120632.webp,a01Jy00000unYy1IAE,10,3,275000.0,flat,sale,73.0,True,2,2,"calle de Amadeo I, 1",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4038332,-3.6576815,True,https://www.idealista.com/obra-nueva/108855931/,"NO DEJES PASAR ESTA OPORTUNIDAD DE INVERSIÓN  BIENVENIDO A AMADEO I BIENVENIDO A MADRID Nuestro residencial Amadeo I representa una oportunidad única reservada para aquellos clientes que buscan realizar una gran inversión. Se trata de la única promoción de vivienda de obra nueva que se desarrolla en el Ámbito.  Vivir en Amadeo I, es vivir en Madrid, frente al barrio de Moratalaz, en un lugar consolidado del distrito Puente de Vallecas con todo lo que necesitas para el día a día. Su ubicación estratégica, te ofrece la oportunidad de tener todos los servicios esenciales a tu alcance y estar situado a escasos 5 minutos en coche tanto de la Glorieta del Conde Casal o del parque El Retiro como del Centro Comercial de La Gavia.  A la vez, dispones de inmejorables comunicaciones en transporte público, con conexiones con Madrid centro, barrio de Moratalaz y con el resto de Vallecas, y en coche, conectada directamente con la A3, M-30 y M-40.  Amadeo I te ofrece un singular conjunto residencial de 65 viviendas, todas con terraza privada, con viviendas de 1, 2 y 3 dormitorios, en una urbanización con tipología de manzana cerrada y patio comunitario interior, que dispone de piscina comunitaria, solárium y espacios ajardinados y de esparcimiento, sala multiusos, aparcamiento para bicicletas, 1 o 2 plazas de garaje y trastero incluidos. Gran parte de las viviendas disponen de inmejorables vistas a Madrid o hacia las zonas comunes, Nuestra nueva promoción de viviendas libres asequibles en Madrid ha sido concebida, no solo como un gran proyecto residencial excelentemente situado pensado para ti. si no también como una apuesta segura en un mercado inmobiliario en continuo crecimiento donde la demanda es altísima y la oferta muy escasa.  Amadeo I se va a gestionar en régimen de cooperativa. La compra del suelo, con importes muy favorables para la cooperativa, ofrece a sus socios una verdadera oportunidad para obtener costes de adjudicación por debajo del mercado, debido a los condicionantes de la adjudicación que realizará el Ayuntamiento de Madrid en esta parcela. CONCIERTA UNA VISITA EN NUESTRAS OFICINAS CENTRALES EN MADRID, calle Alcalá 96, 5º-Dcha, frente a El Corte Inglés de Goya.",False,newdevelopment,True,True,False,3767.0,True,False,False,False,[],False,False,275000.0,€,flat,,"Numancia, Madrid","Piso en calle de Amadeo I, 1",True,True,,,,
107170447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/48/23/1305537323.webp,P4 1º B,29,1,377736.0,flat,sale,139.0,True,3,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.6237685,-4.0073562,True,https://www.idealista.com/obra-nueva/107170447/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,2718.0,True,False,False,False,[],False,False,377736.0,€,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",True,True,,,,
108494289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/7a/cc/1346584801.webp,p4-Ático B,31,3,340655.0,penthouse,sale,112.0,True,3,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.6237203,-4.0073316,True,https://www.idealista.com/obra-nueva/108494289/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,3042.0,True,False,False,False,[],False,False,340655.0,€,flat,penthouse,"Parque de la Coruña - Las Suertes, Collado Villalba","Ático en Galapagar, 30",True,True,,,,
109051472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/fe/37/1362795064.webp,2º C,12,2,500000.0,flat,sale,81.0,True,2,2,"calle Oudird, 9",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4542326,-3.7066505,True,https://www.idealista.com/obra-nueva/109051472/,"Exclusiva promoción de 9 viviendas en Tetuán – Bellas Vistas En este contexto nace una promoción exclusiva en Bellas Vistas, Tetuán, una de las zonas con mayor proyección de la ciudad. Un enclave urbano que combina tradición y modernidad, perfectamente conectado con el centro y rodeado de servicios.  Una promoción única de 9 exclusivas viviendas de 2 dormitorios, todas con plaza de garaje y espacio para bicicletas, y la comodidad añadida de dos baños completos. Las viviendas cuentan con acabados de lujo y la más avanzada tecnología en climatización: aerotermia con suelo radiante, que ofrece calor en invierno y frescor en verano, con la máxima eficiencia energética.  Tu cocina, completamente amueblada y equipada con electrodomésticos de primeras marcas (frigorífico, lavadora, lavavajillas, horno y placa de inducción), lista para estrenar desde el primer día.  Disfruta de un entorno diseñado para tu bienestar, con zonas ajardinadas y piscina donde relajarte sin salir de casa. Si todavía buscas más privacidad y exclusividad, te invitamos a descubrir nuestros áticos dúplex con piscina privada y garaje incluido. Estás en un espacio moderno, confortable y sostenible, en el corazón de un barrio vibrante y en plena transformación. Bien sea para vivir, o como inversión; Residencial Oudrid, 9, significa apostar por un inmueble de calidad en una ciudad en pleno crecimiento, donde la demanda residencial se mantiene sólida y el valor patrimonial sigue en ascenso. Vive el futuro de Madrid, hoy.",False,newdevelopment,True,True,False,6173.0,True,False,False,False,[],False,False,500000.0,€,flat,,"Bellas Vistas, Madrid","Piso en calle Oudird, 9",True,False,20000.0,,,
109051491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/b5/f2/1362795025.webp,ÁTICO A,12,3,750000.0,penthouse,sale,142.0,True,2,2,"calle Oudird, 9",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4542326,-3.7066505,True,https://www.idealista.com/obra-nueva/109051491/,"Exclusiva promoción de 9 viviendas en Tetuán – Bellas Vistas En este contexto nace una promoción exclusiva en Bellas Vistas, Tetuán, una de las zonas con mayor proyección de la ciudad. Un enclave urbano que combina tradición y modernidad, perfectamente conectado con el centro y rodeado de servicios.  Una promoción única de 9 exclusivas viviendas de 2 dormitorios, todas con plaza de garaje y espacio para bicicletas, y la comodidad añadida de dos baños completos. Las viviendas cuentan con acabados de lujo y la más avanzada tecnología en climatización: aerotermia con suelo radiante, que ofrece calor en invierno y frescor en verano, con la máxima eficiencia energética.  Tu cocina, completamente amueblada y equipada con electrodomésticos de primeras marcas (frigorífico, lavadora, lavavajillas, horno y placa de inducción), lista para estrenar desde el primer día.  Disfruta de un entorno diseñado para tu bienestar, con zonas ajardinadas y piscina donde relajarte sin salir de casa. Si todavía buscas más privacidad y exclusividad, te invitamos a descubrir nuestros áticos dúplex con piscina privada y garaje incluido. Estás en un espacio moderno, confortable y sostenible, en el corazón de un barrio vibrante y en plena transformación. Bien sea para vivir, o como inversión; Residencial Oudrid, 9, significa apostar por un inmueble de calidad en una ciudad en pleno crecimiento, donde la demanda residencial se mantiene sólida y el valor patrimonial sigue en ascenso. Vive el futuro de Madrid, hoy.",False,newdevelopment,True,True,False,5282.0,True,False,False,False,[],False,False,750000.0,€,flat,penthouse,"Bellas Vistas, Madrid","Ático en calle Oudird, 9",True,True,,,,
107170405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/60/99/1305079095.webp,P3 1º C,29,1,204082.0,flat,sale,74.0,True,1,1,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.6237685,-4.0073562,True,https://www.idealista.com/obra-nueva/107170405/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,2758.0,True,False,False,False,[],False,False,204082.0,€,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",True,True,,,,
108493844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/02/2f/1346562385.webp,p3-Bajo C,28,bj,205530.0,flat,sale,81.0,True,1,1,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.6237203,-4.0073316,True,https://www.idealista.com/obra-nueva/108493844/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,True,False,2537.0,True,False,False,False,[],False,False,205530.0,€,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",True,True,,,,
