propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
104622764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/c9/16/1280299978.webp,tra219VG,24,7,1350000.0,flat,sale,138.0,True,2,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.433618,-3.6985189,False,https://www.idealista.com/inmueble/104622764/,"Olisson Club pone a su disposición esta vivienda segregada con una reforma de lujo; perfecta para generar rentabilidad La vivienda de 138m2 ha sido dividida en dos propiedades exteriores con un dormitorio doble y un baño completo en ambos casos. La reforma ha sido elaborada por el estudio de arquitectura e interiorismo Hanghar.  Asimismo, ambas cocinas se encuentran totalmente equipadas y abiertas a las zonas sociales; la cuales disponen de muchisima luz natural gracias a sus grandes ventanales. Las vistas son magnificas. Ambas propiedades disponen de calefacción central y aire acondicionado por conductos en todas las estancias. La finca cuenta con portero físico, que vive en la finca, y dos ascensor. Trafalgar cuenta con una inmejorable ubicación dentro de Chamberí, un barrio castizo en el corazón de Madrid con la herencia arquitectónica de la aristocracia de los siglos XIX y XX, distrito con extraordinaria abundancia de edificios modernistas y neo-góticos, poblado por embajadas y galerías de arte. Muchos de los palacetes y los edificios más representativos aún mantienen su aspecto señorial y aristocrático. También destaca el espacio conocido como Triángulo de Oro, delimitado por las calles Almagro, Miguel Ángel, Génova y el Paseo de la Castellana, uno de los más exclusivos de la capital. [IW].",False,good,False,True,9783.0,True,False,False,False,[],False,False,1350000.0,€,flat,"Trafalgar, Madrid",Piso,Destacado,,,,,,,
108736105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/79/fa/1353634290.webp,2131/187,29,1,173250.0,duplex,sale,138.0,True,2,2,"calle General Yagüe, 5",Madrid,Villamantilla,,es,,40.3377882,-4.130169,True,https://www.idealista.com/inmueble/108736105/,"REF. 2131/187. DEJA de PAGAR ALQUILER¡ ALFA KEYWEST vende SIN HONORARIOS al COMPRADOR amplio DUPLEX de esquina, seminuevo (Año 2008), recientemente reformado, con garaje, trastero y piscina comunitaria, 2 amplios dormitorios, baño y aseo, y terraza con vistas a la piscina, en el centro de Villamantilla. Es un DUPLEX recientemente renovado, listo para entrar a vivir, con buenas calidades constructivas, pintura en gota, suelos de tarima y gres, ventanas de doble cristal en color burdeos, calefacción y ACS eléctrica, carpintería de madera de roble en puertas y armarios, gran capacidad de armario, muy luminoso, con ventilación cruzada con vistas a la piscina comunitaria y al campo. Comunidad €/mes, IBI €/año. Somos especialistas en GESTION de PATRIMONIOS. SI buscas invertir, gestionamos tu ALQUILER 100% SEGURO, nos ocupamos de todo   El duplex está ubicado en una comunidad en pleno centro, cerca de parques, servicios, colegios y comunicaciones, a solo 45 km de Madrid, cerca de la A-5, la Autovia M-501 y la M-600.  Consulta nuestra FINANCIACION hasta 100%. Llámanos te informamos sin compromiso, y si quieres visitamos el inmueble.",True,good,False,False,1255.0,True,False,False,False,[],False,False,173250.0,€,flat,Villamantilla,"Dúplex en calle General Yagüe, 5",Destacado,True,True,duplex,,,,
108242104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/eb/69/1338212617.webp,,25,en,230000.0,flat,sale,90.0,True,2,1,calle Encina,Madrid,Torrejón de Ardoz,Sureste,es,,40.4564439,-3.4532727,False,https://www.idealista.com/inmueble/108242104/,"¡HOGARES TORREJÓN DE ARDOZ VENDE EN EXCLUSIVA ESPECTACULAR VIVIENDA EN ZONA RESIDENCIAL INMEJORABLE Descubre este encantador piso de TRES DORIMITORIOS, reconvertido en DOS, ideal para quienes valoran la comodidad, la funcionalidad y una excelente ubicación.  Este inmueble de 90 m² se encuentra en el centro de Torrejón de Ardoz, permitiéndote disfrutar de todos los servicios y el entorno natural que ofrece esta ciudad. Rodeado de zonas verdes, comercios, Renfe, etc. Cuenta con un amplio salón conectado por la terraza y la cocina independiente totalmente equipada. Dos amplios dormitorios y la posibilidad de sacar un tercer dormitorio. El piso cuenta con un baño completo y armarios empotrados, pensados para maximizar el espacio de almacenamiento y mantener tu hogar siempre ordenado y funcional. Este inmueble combina diseño moderno, practicidad y una ubicación privilegiada. Ideal como primera vivienda o inversión. ¡FINANCIACIÓN DE HASTA EL 100%! Consulta condiciones sin compromiso. ¡Te ayudamos a hacer realidad tu nuevo hogar! Contáctanos para más información o para concertar una visita. ¡No dejes pasar esta oportunidad!",True,good,False,True,2556.0,True,False,False,False,[],False,False,230000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Encina,Destacado,,,,,,,
107596815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/d1/aa/1317146283.webp,,26,bj,328000.0,flat,sale,157.0,True,3,2,avenida del Cantábrico,Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2780963,-3.9150641,False,https://www.idealista.com/inmueble/107596815/,"Agencia Inmobiliaria de Arroyomolinos INMOBILIARIA CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA MAGNÍFICO PISO BAJO CON PATIO EN EL BULEVAR DE ARROYOMOLINOS. Magnífico PISO BAJO en una de las mejores zonas de Arroyomolinos, EL BULEVAR, cerca de colegios, comercios, parques, polideportivos, transporte público.. . Situada a tan solo 5 minutos del centro comercial Xanadú, con fáciles accesos tanto a la N-V como a la R-5. Vivienda construida en el año 2008 con una superficie total de 157m² construidos. El inmueble se distribuye de la siguiente manera: Amplio hall de entrada, cocina amueblada con muy buena capacidad de almacenamiento, con salida a tendedero con toma de agua. Salón-comedor con mucha luz, con un gran ventanal el cual tiene acceso directo a su fabulosa terraza de 37 m².  La vivienda cuenta con 3 dormitorios, 2 de ellos secundarios de buen tamaño y el dormitorio principal con baño en suite con bañera. Además contamos con un baño secundario con bañera para dar servicio a los dormitorios secundarios. EN EL PRECIO SE INCLUYEN DOS PLAZAS DE GARAJE Y UN TRASTERO. ¡No pierda la oportunidad de venir a visitar este magnífico chalet!  ¡ 100% FINANCIACIÓN!",True,good,False,True,2089.0,True,True,False,False,[],False,False,328000.0,€,flat,"Las Castañeras - Bulevar, Arroyomolinos",Piso en avenida del Cantábrico,Destacado,True,True,,,,,
108889586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/54/c9/1358040695.webp,N02-AO-14427,88,4,384000.0,duplex,sale,158.0,True,3,2,"avenida de Berlin, 10",Madrid,Arganda,Centro,es,,40.2976325,-3.4511657,True,https://www.idealista.com/inmueble/108889586/,"Ático dúplex situado en una de las zonas con mayor proyección de Arganda del Rey, en el exclusivo Residencial París II, un entorno moderno y cuidado donde tú y tu familia podréis vivir con calidad, seguridad y tranquilidad. Año de construcción 2021 - VIVIENDA CON POCO USO, ESTADO IMPECABLE, trastero, 2 plazas de garaje UBICACIÓN PRIVILEGIADA Situado en la Avenida de Berlín, una zona con futuro, cerca del Hospital del Sureste, colegios, zonas verdes, grandes superficies y a solo 10 minutos andando del Metro. Con salida directa a la A-3, vivir aquí significa disfrutar de la tranquilidad sin perder conexión con Madrid. UN HOGAR PARA SENTIRLO, VIVIRLO Y DISFRUTARLO Con 158 m² construidos y una distribución pensada para aprovechar cada rincón, esta vivienda destaca por su amplitud, luminosidad y acabados de primera calidad. 68,9 m² útiles de vivienda interior Terraza privada en salón de 7,7 m² Azotea privada de 34,4 m²: tu espacio para desconectar o celebrar Salón comedor amplio y lleno de luz 3 dormitorios, el principal en suite 2 baños completos, modernos y funcionales Cocina equipada con office y tendedero Trastero de gran capacidad. 7,01 m² 2 plazas de garaje amplias, independientes, incluidas en el precio DISEÑADO PARA TU CONFORT DIARIO -Climatización por **AEROTERMIA**: calor y frío por suelo radiante/refrescante -Producción de ACS (agua caliente) mediante bomba de calor con acumulador de 200 litros. -Suelos porcelánicos efecto madera -Ventanas climalit con rotura de puente térmico, camera de aire, doble cristal que asegura el adecuado aislamiento, confort térmico y acústico -Persianas (en salón motorizada), armarios forrados, puerta de seguridad, videoportero -Orientación oeste: luz natural todo el día -Puerta blindada de seguridad, videoportero, instalación de telecomunicaciones en todas las estancias -Carpintería interior lacada en blanco, armarios a medida con cajonera y puertas correderas -Ventanas con rotura de puente térmico y doble acristalamiento -Toldos en balcón y azotea Certificación energética: B UNA URBANIZACIÓN DONDE TODO ESTÁ PENSADO -Piscina comunitaria -Zona infantil -Ascensor -Conserje y seguridad -Ambiente familiar, cuidado y tranquilo. GASTOS & CONDICIONES IBI - 531,17€ / anual BASURAS- se empezara a cobrar este año por el Ayuntamiento COMUNIDAD -127,08€/mes Gastos de transmisión: a cargo del comprador (ITP, notaría, registro, etc., excepto Plusvalía Municipal, abonada por el vendedor). ARGANDA DEL REY Arganda es una ciudad en plena evolución, con nuevos desarrollos, espacios naturales, centros educativos y todos los servicios para una vida cómoda y familiar. Aquí se combinan calidad de vida, cercanía a la capital y una excelente proyección a futuro. Y SI NECESITAS VENDER PARA COMPRAR, ESTÁS EN LAS MEJORES MANOS En NOOW te ofrecemos las mejores condiciones financieras del mercado, con asesoramiento personalizado desde el primer momento. Además, somos especialistas en cambios de vivienda: si necesitas vender tu propiedad actual para dar el salto a esta nueva etapa, yo puedo ayudarte a coordinar todo el proceso sin complicaciones. Soy Adelina Oancéa, tu asesora inmobiliaria en Madrid y estaré encantada de ayudarte a vender con éxito y comprar con seguridad.",True,good,False,True,2430.0,True,True,False,False,[],False,False,384000.0,€,flat,"Centro, Arganda","Dúplex en avenida de Berlin, 10",Destacado,True,True,duplex,,,,
108525641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/48/4e/1347494090.webp,,64,,560000.0,chalet,sale,329.0,,3,4,calle Dos Hermanas,Madrid,Guadarrama,,es,,40.6890772,-4.064476,False,https://www.idealista.com/inmueble/108525641/,"¡PRÓXIMAMENTE FOTOS DEL JARDÍN! CAPITAL HOME ALPEDRETE VENDE ESTUPENDO CHALET INDEPENDIENTE CON DORMITORIOS EN PLANTA. Nos encontramos ante una vivienda independiente con parcela de 1054 metros en la urbanización Vallefresnos con vigilancia 24horas. Se distribuye de la siguiente manera; En primer lugar accedemos a un hall recibidor que da acceso a mano derecha a una cocina con encimera de piedra y una mesa comedor, con dos accesos al jardín, uno de ellos a un cenador, ideal para disfrutar de cenas en verano con la familia. Desde la cocina accedemos a un dormitorio con cuarto de baño en suite. Seguidamente un salón con un tamaño ideal para diferenciar dos ambientes, comedor y salón. Una de las mejores cualidades de esta vivienda es un amplio dormitorio principal en planta con un cuarto de baño en suite, exterior, con bañera de hidromasaje y ducha, No te quedarás sin espacio para guardar ropa pues contamos con un vestidor.  En la planta superior localizamos una sala multiusos que conecta un dormitorio con varios cuerpos de armarios empotrados, un cuarto de baño en suite exterior y una terraza individual. Además desde la sala multiusos salimos a una terraza.  En el sótano es donde encontramos el cuarto de calderas, una caldera de gasoil con deposito soterrado en el exterior de 1.000 litros, ideal para la calefacción por suelo radiante. Estancia diáfana con un cuarto ideal como despacho. En todas las estancias encontramos split de bomba fío/calor, ventanas climalit con rotura de puente térmico. El jardín está acondicionado con hormigón impreso. La urbanización cuenta con piscina, áreas verdes, parques infantiles, pistas de tenis, club social de la urbanización con un ambiente excelente y un fácil acceso desde el centro del pueblo. NO PIERDAS ESTA GRAN OPORTUNIDAD DE ADQUIRIR ESTA ESTUPENDA VIVIENDA. Consulta condiciones de financiación sin compromiso. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,,1702.0,True,True,False,False,[],False,False,560000.0,€,chalet,Guadarrama,Casa independiente en calle Dos Hermanas,Destacado,,,independantHouse,,,,
109186719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/51/6f/1366840484.webp,ABRANTES,24,1,255000.0,flat,sale,70.0,True,3,1,plaza Rendición de Breda,Madrid,Madrid,Carabanchel,es,Abrantes,40.376099,-3.7299286,False,https://www.idealista.com/inmueble/109186719/,"La empresa DG Real Estate, VENDE este MAGNIFICO y espectacular piso en la zona de ABRANTES. La vivienda dispone de 70 m2 distribuidos en: Hall de entrada que da acceso a las diferentes zonas de la vivienda: El SALON de generosas dimensiones, destaca por su gran luminosidad con ventilación cruzada, todas las ventanas son de CLIMALIT abatible con aislamiento térmico y acústico. La COCINA totalmente equipada con electrodomésticos, lavavajillas, frigorífico, lavadora y vitrocerámica, en perfectas condiciones. TRES HABITACIONES, una de ellas con armario empotrado, dos de ellas dispone de buen tamaño para ubicar una cama doble y en la otra con posibilidad de ubicar una cama individual. BAÑO con plato de ducha y mampara con ventana para una mejor ventilación. Excelentemente comunicado con paradas de autobuses: 118, 47 y 484 a tan solo 2min.  Metro Abrantes(Línea 11) a tan solo 5min y Pan Bendito a 3min. Ubicado en una zona muy tranquila con espacios ajardinados, colegios, zonas verdes, centros de salud, polideportivos, centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. Si estás interesado en obtener más información sobre esta propiedad, no dudes en contactarnos. Nuestro equipo de expertos, estarán encantado de ayudarte. La compra de una casa siempre marca un momento especial en la vida de las personas.",True,good,False,True,3643.0,True,False,False,False,[],False,False,255000.0,€,flat,"Abrantes, Madrid",Piso en plaza Rendición de Breda,Destacado,,,,,,,
108999169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/cc/32/1361286267.webp,AVAN26,22,5,235000.0,flat,sale,80.0,True,3,1,avenida de los Andes,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,,40.2937163,-3.7876987,False,https://www.idealista.com/inmueble/108999169/,"ESPECTACULAR PISO REFORMADO CON ASCENSOR Y CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE en EXCLUSIVA piso exterior de 80m compuesto por 3 amplios dormitorios, salón de paso muy luminoso con terraza acristalada, 1 baño completo, cocina independiente totalmente equipada! La vivienda dispone de suelos de tarima, puertas de roble, cocina amueblada, aire acondicionado en salón y calefacción individual de gas natural! Ubicado en edificio que dispone de ascensor; próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas, centro de salud y a escasos minutos de Renfe La Serna! VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS LA MEJOR HIPOTECA DEL MERCADO!",True,good,False,True,2938.0,True,False,False,False,[],False,False,235000.0,€,flat,"La Avanzada - La Cueva, Fuenlabrada",Piso en avenida de los Andes,Destacado,,,,,,,
107658703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/9f/59/1319047160.webp,,32,bj,334900.0,flat,sale,133.0,True,2,2,Italia,Madrid,Arroyomolinos,Urbanización Mediterráneo,es,,40.2749694,-3.9101385,False,https://www.idealista.com/inmueble/107658703/,"Agencia Inmobiliaria de Arroyomolinos INMOBILIARIA CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA MAGNÍFICO PISO BAJO CON PATIO EN EL BULEVAR DE ARROYOMOLINOS. Magnífico PISO BAJO en una de las mejores zonas de Arroyomolinos, EL BULEVAR, cerca de colegios, comercios, parques, polideportivos, transporte público.. . Situada a tan solo 5 minutos del centro comercial Xanadú, con fáciles accesos tanto a la N-V como a la R-5. Vivienda construida en el año 2009 con una superficie total de 133m² construidos. El inmueble se distribuye de la siguiente manera: Entrada directa a salón comedor, cocina amueblada con muy buena capacidad de almacenamiento, con salida a tendedero acristalado. Salón-comedor con mucha luz, con un gran ventanal el cual tiene acceso directo a su fabulosa terraza de 45 m². La vivienda cuenta con 2 dormitorios, 1 de ellos secundarios de buen tamaño y el dormitorio principal con baño en suite con bañera. Además contamos con un baño secundario con plato de ducha para dar servicio al dormitorio secundario. EN EL PRECIO SE INCLUYEN DOS PLAZAS DE GARAJE Y UN TRASTERO. VIVIENDA EN TRAMITE DE DESCALIFICACION. ¡No pierda la oportunidad de venir a visitar este magnífico chalet! ¡ 100% FINANCIACIÓN!",True,good,False,True,2518.0,True,True,False,False,[],False,False,334900.0,€,flat,"Urbanización Mediterráneo, Arroyomolinos",Piso en Italia,Destacado,True,True,,,,,
109192405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/9c/a8/1367014479.webp,,35,,425000.0,chalet,sale,160.0,,5,3,calle de la Morera,Madrid,Moralzarzal,Zona Centro,es,,40.6809632,-3.9754329,False,https://www.idealista.com/inmueble/109192405/,"¡INMOBILIARIA HOGARES TIENE EL PLACER DE PRESENTAR EN EXCLUSIVA ESTUPENDO CHALET ADOSADO EN MORALZARZAL!  � Exclusivo chalet adosado con buhardilla reformada, piscina comunitaria y zonas comunes Presentamos en exclusiva este fantástico chalet adosado de tres plantas, ideal para familias que buscan amplitud, comodidad y un entorno tranquilo con todas las prestaciones. En la planta baja encontramos una práctica habitación en planta con armarios empotrados, un salón comedor luminoso, una cocina funcional y un baño completo, ofreciendo así la comodidad de contar con todos los espacios principales sin necesidad de subir escaleras. La segunda planta alberga cuatro dormitorios, uno de ellos acondicionado actualmente como sala de estar. La habitación principal destaca por su amplitud, su baño en suite y salida directa a un balcón que aporta luz y desahogo. En el pasillo, un segundo baño completo da servicio al resto de las habitaciones. La vivienda se completa con una buhardilla reformada, equipada con aire acondicionado y cajoneras laterales, convirtiéndose en un espacio acogedor y versátil: ideal como despacho, zona de juegos, estudio o dormitorio adicional. El chalet forma parte de una urbanización con piscina comunitaria y zonas comunes, perfectas para disfrutar del buen tiempo y del ambiente familiar de la comunidad. Un hogar pensado para quienes buscan espacio, comodidad y calidad de vida, en una ubicación que combina la tranquilidad residencial con la cercanía a todos los servicios, como supermercados, estación de autobuses y ambulatorio. No pierdas la oportunidad de visitarlo, ¡te encantará! ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO SIN COMPROMISO!",True,good,False,,2656.0,False,False,False,False,[],False,False,425000.0,€,chalet,"Zona Centro, Moralzarzal",Chalet adosado en calle de la Morera,Destacado,,,terracedHouse,,,,
