propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108891182,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/4a/63/1358090838.webp,NRE-P44,27,4,182000.0,flat,sale,83.0,True,3,1,calle Alfonso XIII,Madrid,Parla,Reyes,es,,40.2353796,-3.767999,False,https://www.idealista.com/inmueble/108891182/,"NAVARRO REAL ESTATE vende piso en Parla - Reyes Católicos. Desde NAVARRO REAL ESTATE tenemos el placer de anunciarles en exclusiva este fantástico piso en perfecto estado, listo para entrar a vivir. Lujosa vivienda totalmente reformada, que cuenta con tres amplios dormitorios, con armario empotrado y aire acondicionado el dormitorio principal. Cuenta con gran salón con acceso a terraza y aire acondicionado, cocina totalmente equipada y reformada con tendedero cerrado y baño completo reformado con plato de ducha. La vivienda cuenta con una terraza de 5 m2 aproximadamente con toldo. Tiene tres amplios dormitorios dobles. Hogar ideal para familias. La vivienda está totalmente reformada, lista para entrar a vivir. Calidades de la vivienda: paredes y techos alisados, suelo cerámico de imitación de madera, aire acondicionado en dormitorio principal y salón, cocina totalmente equipada, puerta exterior de seguridad, carpintería interior lacada en blanco y ventanas cambiadas de pvc tipo Climalit. La vivienda se vende con cuarto trastero incluido en el precio. Este inmueble tiene una ubicación excelente ya que se encuentra al lado de Centros de Salud, Colegios e Institutos, Supermercados y otros diversos comercios y servicios a su alrededor. La estación de Renfe Cercanías se encuentra a pocos minutos a pie al igual que otras paradas de Tranvía y autobús. No dude en llamarnos para concertar una cita para poder visitar el piso. Disponemos de departamento financiero para asesorarle y si lo necesita, conseguir las mejores condiciones para su hipoteca.",False,good,False,False,2193.0,True,False,False,False,[],False,False,182000.0,€,flat,"Reyes, Parla",Piso en calle Alfonso XIII,,,,,,,
108915598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/44/aa/1358824935.webp,,19,2,225000.0,flat,sale,44.0,True,2,1,"calle de Castilla, 1",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4528308,-3.7034209,True,https://www.idealista.com/inmueble/108915598/,"ANCOVE ofrece estupenda vivienda exterior y muy luminosa junto a la calle Bravo Murillo con una superficie de 44 m² construidos (41 m² útiles, según catastro), esta acogedora propiedad cuenta con: 2 dormitorios, salón confortable, cocina independiente, cuarto de baño completo, amplio recibidor ideal también como zona de comedor y balcón con vistas a la calle que aporta luz natural durante todo el día. La vivienda dispone de suelos de gres y se encuentra en una finca sin ascensor. Ubicación excelente, rodeada de todos los servicios y muy bien comunicada. ¡Ideal como primera vivienda o inversión! Importante: El precio de compra de la vivienda no incluye el gasto del Impuesto de Transmisiones Patrimoniales (6%), honorarios de agencia (3% + IVA), ni gastos de notario y registro.",False,good,False,False,5114.0,False,False,False,False,[],False,False,225000.0,€,flat,"Bellas Vistas, Madrid","Piso en calle de Castilla, 1",,,,,,,
108223467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/c8/b7/1337604442.webp,UNI3654,21,2,1400000.0,flat,sale,269.0,True,11,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4214812,-3.7081619,False,https://www.idealista.com/inmueble/108223467/,"GLOBALPISO MALASAÑA VENDE - Espectacular piso en calle Luna. Descubre esta joya en pleno corazón de Madrid. Ubicado en una segunda planta exterior, su luminosidad es incomparable gracias a sus tres balcones a la calle. Con 269 m² construidos, esta vivienda es perfecta para quienes buscan amplitud y posibilidades de reforma. Características destacadas:  11 habitaciones: Espacio ideal para familias grandes, inversión o proyectos personalizados.  3 baños completos, con opción de añadir más gracias a la conveniente distribución de las bajantes.  Cocina con comedor amplio, perfecto para reuniones y momentos especiales.  Ventanas Climalit, que garantizan aislamiento y confort.  Armarios de madera empotrados, maximizando el almacenamiento.  Calefacción individual por gas natural, para un hogar cálido y eficiente.  Suelos de tarima, elegancia y durabilidad en cada rincón.  Comunidad: solo 60€/mes. Ubicación inmejorable: Situado en el vibrante barrio de Malasaña, tendrás a tu disposición una amplia oferta de comercios, bares, restaurantes, tiendas exclusivas, centros culturales, bibliotecas y museos. Además, cuenta con excelentes conexiones de transporte: Metro Noviciado (L2) y Callao (L3 y L5) a pocos pasos. ¡Una vivienda con grandes posibilidades de reforma y una ubicación privilegiada! No dejes pasar esta oportunidad. Contáctanos para más información o visita sin compromiso. Para poder ver todos nuestros inmuebles puede visitar nuestra página web o si lo desea puede descargarse nuestra APP Globalpiso totalmente gratuita. *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,False,5204.0,True,False,False,False,[],False,False,1400000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,,,,,,
108358535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/04/01/1341733062.webp,AYAL,35,bj,1780000.0,flat,sale,136.0,True,3,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4269323,-3.6844518,False,https://www.idealista.com/inmueble/108358535/,"¡EXCLUSIVA EN CALLE AYALA! Fantástico piso en una de las zonas más cotizadas de Madrid, en pleno barrio de Salamanca. SIN COMISION PARA EL COMPRADOR!  Se trata de una primera planta con ascensor, completamente reformada. La vivienda cuenta con 136 m² construidos y 120 m² útiles, distribuidos en 3 dormitorios (2 dobles y 1 individual), todos ellos con armarios empotrados, 2 baños completos de diseño actual, una amplia cocina independiente totalmente equipada con electrodomésticos modernos y un gran salón-comedor muy luminoso con acceso a un balcón.  Reforma integral reciente con materiales de alta calidad: suelos laminados, carpintería interior lacada en blanco, ventanas de aluminio con rotura de puente térmico y cristales Climalit para un excelente aislamiento térmico y acústico. La vivienda se entrega sin amueblar, con opción de negociar el mobiliario.  Orientación norte, ideal para mantener una temperatura confortable durante todo el año. Calefacción individual por gas natural, aire acondicionado instalado, agua caliente mediante calentador de gas. Además, incluye trastero.  Edificio con pocos vecinos, bien conservado y con excelente comunicación: metro, autobuses y cercanías a pocos pasos. Zona rodeada de servicios: comercios, restaurantes, colegios, centros de salud y zonas verdes. Situado en el corazon del Barrio de Salamanca, Recoletos es sinónimo de elegancia, exclusividad y calidad de vida. Es una de las zonas mas prestigiosas y cotizadas de Madrid. Combina a la perfección elegancia residencial y vida urbana de alto nivel. Aquí se concentran las mejores firmas de mod, restaurantes de autor, galerías de arte y clubes privados. Además, el Paseo de Recoletos y el parque del Retiro ofrecen un entorno único para disfrutar del aire libre, la cultura y la tranquilidad en pleno centro. Una ubicación privilegiada con excelente conexión y todos los servicios, ideal para vivir con estilo o invertir con visión.  Perfecta para quien busca una vivienda amplia, elegante, cómoda y con ubicación inmejorable. ¡No pierdas esta oportunidad! Solicita más información y concierta tu visita. ¡Tu nuevo hogar te está esperando en la calle Ayala!",True,good,False,True,13088.0,False,False,False,False,[],False,False,1780000.0,€,flat,"Recoletos, Madrid",Piso en calle de Ayala,,,,,,,
108953200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/95/a6/1359930882.webp,,21,3,350000.0,flat,sale,76.0,True,3,1,"calle del Alcalde Martín de Alzaga, 17",Madrid,Madrid,Moncloa,es,Valdezarza,40.4631683,-3.7167725,True,https://www.idealista.com/inmueble/108953200/,"Agencia Negociadora del Alquiler pone a la venta una estupenda vivienda exterior y muy luminosa, de 76 m2 (69m2 útiles) según catastro con tres dormitorios, cuarto de baño completo, salón y cocina independiente con los electrodomésticos. Dispone de suelos de gres, armarios, 2 terrazas y calefacción eléctrica. Amueblada. Finca con ascensor. Importante: El precio de compra de la vivienda no incluye el gasto del Impuesto de Transmisiones Patrimoniales (6%), honorarios de agencia (3% + IVA), ni gastos de notario y registro.",False,good,False,True,4605.0,False,False,False,False,[],False,False,350000.0,€,flat,"Valdezarza, Madrid","Piso en calle del Alcalde Martín de Alzaga, 17",,,,,,,
109188640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/88/e8/1366905542.webp,,23,2,1800000.0,flat,sale,155.0,True,4,4,calle de Serrano,Madrid,Madrid,Chamartín,es,El Viso,40.4467057,-3.6829899,False,https://www.idealista.com/inmueble/109188640/,"¡Oportunidad única en una de las zonas más exclusivas de Madrid! Ponemos a la venta una vivienda exterior con un inmenso potencial de revalorización, situada en una de las ubicaciones más codiciadas de la capital. Se trata de una propiedad única y versátil, ideal tanto como inversión de alta rentabilidad como para convertirla en la vivienda habitual de tus sueños. Con una distribución que permite múltiples posibilidades de reforma o actualización, esta propiedad destaca por contar con: Amplios espacios exteriores llenos de luz natural Plaza de garaje de gran tamaño, una auténtica ventaja en la zona Zona de servicio independiente, perfecta para ganar funcionalidad o rediseñar el espacio según tus necesidades Ubicación en un edificio señorial, con el carácter y la elegancia que definen la zona Todo ello rodeado de restaurantes de renombre, comercios exclusivos, servicios de primer nivel y una excelente conexión de transporte público, que garantiza comodidad y accesibilidad en el día a día. Una oportunidad excepcional para quienes buscan personalizar hasta el último detalle de su hogar sin renunciar a vivir en la mejor dirección de Madrid. No dejes pasar esta ocasión de adquirir una propiedad con alma, potencial y una ubicación simplemente inmejorable.",False,renew,False,True,11613.0,False,False,False,False,[],False,False,1800000.0,€,flat,"El Viso, Madrid",Piso en calle de Serrano,,,,True,True,,
107780889,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/c7/46/1323585028.webp,,21,1,500000.0,flat,sale,110.0,False,3,1,calle de Lérida,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4554436,-3.7016473,False,https://www.idealista.com/inmueble/107780889/,"TECNOCASA OFICINA ESTRECHO 2021 OFRECE EN VENTA: Te ofrecemos este luminoso y espacioso piso de 95 m² útiles, ideal para disfrutar de un ambiente confortable y acogedor. Situado en una zona tranquila, cuenta con tres amplios dormitorios, un baño completo, un salón amplio y una cocina funcional. Uno de los grandes atractivos de esta propiedad es su terraza privada de 23 m², ideal para disfrutar del aire libre. La terraza tiene una excelente orientación oeste, lo que garantiza sol por la tarde, y se asoma a un patio abierto con vistas hasta Bravo Murillo, lo que proporciona una sensación de amplitud y luz natural durante todo el día. Se encuentra para reformar. Finca de 1960 con portero físico, tranquila y bien ubicada cercana a Bravo Murillo. Parada Metro Estrecho (Línea 1) a menos de 5 minutos. Y Santiago Bernabéu (Línea 10) a menos de 15 minutos. Cerca tiene todos los servicios como restaurantes, farmacias, colegios y centros de salud.   La vivienda se localiza en el barrio de Tetuán, cerca de Bravo Murillo, Infanta Mercedes y General Perón. Con muy buenas comunicaciones, parada de Autobús líneas 3, 5, 43, 49, 6, 128 y N23, metro LINEA 1, Estrecho, a menos de 5 minutos andando. Financiación de hasta el 100% con nuestro departamento financiero, Kíron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. 30 años en el barrio, ¡Gracias por la confianza!",False,renew,False,True,4545.0,True,False,False,False,[],False,False,500000.0,€,flat,"Cuatro Caminos, Madrid",Piso en calle de Lérida,,,,,,,
109189933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/5f/f4/1366942786.webp,,35,bj,509000.0,flat,sale,112.0,True,2,2,calle del Olmo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4100456,-3.7006367,False,https://www.idealista.com/inmueble/109189933/,"Estudio Valsain pone a la venta EN EXCLUSIVA fabuloso inmueble en una de las zonas más exclusivas y vibrantes de Lavapiés; la zona de Antón Martín. Esta espectacular vivienda EXTERIOR y con techos altos de más de 4 metros, está reformada hasta el más mínimo detalle y consta de 111 metros que se distribuyen en un amplisimo salón orientado al exterior con cocina americana totalmente amueblada y equipada con electrodomésticos de primeras marcas, dos dormitorios y dos cuartos de baño completos, uno de ellos en suite con espacioso plato de ducha y el otro con bañera, ideales ambos para cubrir las necesidades de cada momento. La reforma, de exquisito gusto, se hizo respetando los elementos originales de la casa recuperando vigas vistas de madera maciza, paredes de ladrillo visto o la base de granito de las propias vigas. En cuanto a la carpintería interior es de doble acristalamiento de climalit lo que hace que esté perfectamente aislada tanto térmica como acústicamente. Es una casa fresca en verano y cálida en el invierno a pesar de lo cual cuenta con radiadores de gas en cada estancia así como de splits de aire acondicionado frío/calor y ventiladores de techo. Los suelos son de tarima en gres y las paredes lisas. En cuanto a la ubicación es inmejorable ya que está situada literalmente a escasos metros de supermercados, farmacias, clínica veterinaria así como de lugares de ocio e interés cultural tales como el archiconocido Mercado de Antón Martín, la filmoteca del mítico cine Doré, el Museo de arte contemporáneo Reina Sofía o el emblemático parque de El Retiro. SIN HONORARIOS AL COMPRADOR. No pierdas la oportunidad de visitar esta maravillosa vivienda, el piso que llevas tanto tiempo buscando te espera! Estudio Valsain exclusively offers for sale a fabulous property in one of the most exclusive and vibrant areas of Lavapiés: the Antón Martín neighborhood. This spectacular exterior-facing home with ceilings over 4 meters high has been renovated down to the smallest detail. It boasts 111 square meters distributed across an extremely spacious living room facing the street, an open-plan kitchen fully furnished and equipped with top-brand appliances, two bedrooms, and two full bathrooms—one of them en-suite with a spacious walk-in shower, and the other with a bathtub, both ideal for meeting all your daily needs.",False,good,False,True,4545.0,False,False,False,False,[],False,False,509000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Olmo,,,,,,,
108926260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/ba/f6/1359154208.webp,,18,2,275000.0,flat,sale,73.0,True,3,1,calle de Ocaña,Madrid,Madrid,Latina,es,Aluche,40.3862834,-3.7534588,False,https://www.idealista.com/inmueble/108926260/,"Agencia inmobiliaria de MADRID zona ALUCHE - OCAÑA Oficina Tecnocasa vende piso en Aluche, calle Ocaña reformado para entrar a vivir. Piso muy luminoso de 73m con doble orientación y ventilación cruzada, distribuido en hall, tres dormitorios, salón con terraza abierta orientada al sur, baño con ventana y amplia cocina con tendedero y despensa. Calefacción individual de gas natural y aire acondicionado. La zona cuenta con todo tipo de servicios y comercios. Futura construcción del ascensor. Para más información contacta con nosotros, sin ningún tipo de compromiso, para poder visitar el inmueble, donde podrá informarte uno de nuestros asesores financieros de Kiron.",False,good,False,False,3767.0,False,False,False,False,[],False,False,275000.0,€,flat,"Aluche, Madrid",Piso en calle de Ocaña,279000.0,4000.0,1.0,,,,
109161545,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/e1/6d/1366097283.webp,,29,4,219000.0,flat,sale,79.0,True,3,1,CL SANTIAGO RAMON Y CAJAL,Madrid,Humanes de Madrid,,es,,40.258942,-3.8237011,False,https://www.idealista.com/inmueble/109161545/,"LE' CORBUSIER vende fantástico cuarto con terraza en la mejor zona de Humanes de Madrid! Cuenta con una distribución ideal y unas estupendas vistas, lo que hace que tenga mucha luminosidad. La vivienda consta de: Hall distribuidor, cocina con office con muebles lacados en color roble y encimera de piedra natural, con tendedero incorporado. Amplio salón- comedor con acceso directo a una agradable terraza que harán las delicias de familiares y amigos. Tres amplios dormitorios y 1 baño completo. Está reformada de hace escasos 8 años, como se aprecia en las fotos. Dispone de suelos porcelánicos imitación madera, split de bomba de aire acondicionado/calor, calefacción individual de gas natural con caldera de gas de condensación Basic, puerta blindada, puertas de madera maciza, ventanas dobles de aluminio con mosquiteras, y pintura en liso. Respecto a la ubicación no puede ser mejor ya que está en la zona más tranquila de Humanes, en la misma puerta disponemos de todas las paradas de autobús con enlaces a Madrid, enlaces a cercanías (línea C-5), comisarias, parques, supermercados (Mercadona), con todo tipo de establecimientos, colegios, institutos etc. Si buscas un hogar para entrar a vivir en una zona tranquila, este es el tuyo. Financiación de hasta el 100% con nuestro departamento financiero.",False,good,False,True,2772.0,False,False,False,False,[],False,False,219000.0,€,flat,Humanes de Madrid,Piso en CL Santiago Ramon y Cajal,,,,,,,
107512952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/e5/d2/1345810292.webp,,34,7,229900.0,flat,sale,70.0,True,2,1,Ciudad 70,Madrid,Coslada,Ciudad 70,es,,40.4170866,-3.5441714,False,https://www.idealista.com/inmueble/107512952/,"Habicasa gestiona la venta de esta fantástica vivienda en la zona de Ciudad 70. Está situado en una 7ª planta CON ascensor. Piso exterior, con orientación sur, muy soleado. Está totalmente reformado, para entrar a vivir. Con trastero incluido en el precio. DISTRIBUCIÓN Y DETALLES: Vivienda con una superficie de 60m² útiles distribuidos en salón, cocina americana amueblada, 2 habitaciones con armarios empotrados (antes 3) y un baño completo con bañera. Tiene suelos de tarima, ventanas de aluminio climalit, puertas lacadas blanco, pintura lisa, calefacción de gas natural y puerta de entrada blindada. UBICACIÓN Y SERVICIOS: Ubicado en zona residencial con grandes paseos y zonas ajardinadas. Con todo tipo de servicios para compras y ocio, parques, colegios, institutos, centro de salud y hospital, farmacias, bancos, y comunicaciones de transporte público con autobuses y buen acceso a M-40, M-45, M-21, A-2 quedando muy cerca del aeropuerto internacional Adolfo Suarez. HABICASA COSLADA con más de 30 años de experiencia en el sector inmobiliario y financiero. Nos destacamos por la profesionalidad, transparencia y eficacia. Nuestro equipo de asesores profesionales te acompaña durante todo el proceso para asesorarte y solucionar tus dudas para que el proceso de compra venta de su vivienda sea de la manera más rápida, sencilla y eficaz.",True,good,False,True,3284.0,True,False,False,False,[],False,False,229900.0,€,flat,"Ciudad 70, Coslada",Piso,,,,,,,
108773906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/da/6f/1354714082.webp,108773906,26,2,105000.0,flat,sale,73.0,True,3,1,CL MESTANZA,Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3802825,-3.6737298,False,https://www.idealista.com/inmueble/108773906/,"OPORTUNIDAD INMUEBLE SIN POSESIÓN, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. Vivienda de 72,99 m² construidos (información del Registro de la Propiedad) en MADRID. Con 56.05 m² útiles, esta vivienda ofrece un espacio luminoso para personalizar a tu gusto con 3 dormitorios, salón, cocina, baño, tendedero y terraza. Edificio de 7 plantas construido en el año 1970 con ascensor. Ubicado en el barrio de Entrevías (pertenece al distrito de Puente de Vallecas). La zona cuenta con servicios, incluyendo tiendas, (Centro Comercial Entrevías a 600m), restaurantes y está junto al Colegio Público de Educación Infantil y Primaria José María Pereda y el Colegio privado Santa Rafaela María. Tiene comunicación mediante autobuses como el 102 o el 111 y a la Estación de tren de Cercanías Entrevías-Asamblea se tarda 12 minutos andando (850m).",False,good,False,True,1438.0,False,False,False,False,[],False,False,105000.0,€,flat,"Entrevías, Madrid",Piso en CL Mestanza,,,,,,,
109200498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/d0/2b/1367286071.webp,VM6 - Bureba,38,7,235000.0,flat,sale,59.0,True,3,1,calle de la Bureba,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3333696,-3.7533804,False,https://www.idealista.com/inmueble/109200498/,"Vivienda Madrid vende en exclusiva magnifico piso de unos 59m2, completamente exterior ubicado en una 7ª planta con ascensor. La vivienda esta situada en excelente ubicación, a 5 minutos andando del metro Julian Besteiro (línea 12) y a 10 minutos de la estación de renfe Zarzaquemada (línea C-5). La vivienda se encuentra cercana a todo tipo de comercios, colegios, bancos,  centro de salud y a 5 minutos en coche del Centro Comercial Parque Sur. Se distribuye de esta manera; 3 amplios dormitorios, salón-comedor independiente muy luminoso,  1 baño con plato de ducha y ventilación natural, cuenta con cocina independiente con puerta corredera y con salida a la zona de lavandería,  ofreciendo funcionalidad para el día a día.   La vivienda cuenta con calefacción individual en todas sus estancias por caldera de gas natural, tiene 2 aires acondicionados, ventanas climalit oscilobatientes, suelo de tarima y paredes lisas. El portal se ubica en una zona rodeado de áreas verdes. Contamos con nuestra Financiera la cual realiza asesoramientos financieros GRATUITOS y sin compromiso en dado caso como comprador si cuentas con ciertos requisitos y la documentación necesaria para la hipoteca, nuestros financieros te ayudan con la operación hipotecaria al 100%. Somos una inmobiliaria especializada en el sector, que le acompañará durante todo el proceso de compra-venta de su inmueble y su asesoramiento legal.",False,good,False,True,3983.0,False,False,False,False,[],False,False,235000.0,€,flat,"Zarzaquemada, Leganés",Piso en calle de la Bureba,,,,,,,
108595590,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/3b/69/c4/1349479912.webp,GML07,40,1,290000.0,flat,sale,90.0,True,3,2,calle Playa Samil,Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.620553,-4.0105877,False,https://www.idealista.com/inmueble/108595590/,"GRUPO MANOR VENDE EN EXCLUSIVA: Piso de 3 habitaciones con garaje, trasteros y zonas comunes de ensueño en Parque de la Coruña, Villalba Grupo Manor presenta en exclusiva esta extraordinaria propiedad situada en una de las urbanizaciones más demandadas y residenciales de Collado Villalba: el prestigioso Parque de la Coruña. Se trata de un piso de tres dormitorios y dos baños, con una ubicación privilegiada en planta baja con altura de primero, que combina amplitud, luminosidad y una calidad de vida excepcional. El edificio cuenta con ascensor y está rodeado de zonas verdes cuidadas al detalle, aportando un entorno tranquilo y seguro. La vivienda incluye una cómoda plaza de garaje y dos trasteros, una ventaja muy valorada que añade funcionalidad y espacio adicional. La urbanización es uno de los principales atractivos de esta propiedad. Dispone de piscina comunitaria, pista de tenis, parque infantil y jardines impresionantes que crean un ambiente único para el descanso y el ocio familiar. Todo ello dentro de un recinto privado que garantiza tranquilidad y privacidad. En el interior, la distribución está pensada para ofrecer el máximo confort. El amplio salón-comedor, bañado por luz natural, ofrece vistas despejadas y una atmósfera acogedora. La cocina, independiente y funcional, está perfectamente equipada. Los tres dormitorios son amplios, luminosos y cuentan con armarios empotrados. Los dos baños, uno de ellos en suite, están diseñados con materiales de calidad y un estilo atemporal. Ubicado en una zona con excelente conexión a Madrid y rodeado de todos los servicios —colegios, comercios, centros deportivos y transporte público—, este piso es ideal para quienes valoran la tranquilidad sin renunciar a la cercanía urbana. FINANCIACIÓN HASTA 100%. CONTÁCTANOS PARA CONCERTAR UNA VISITA.",False,good,False,True,3222.0,True,False,False,False,[],False,False,290000.0,€,flat,"Parque de la Coruña - Las Suertes, Collado Villalba",Piso en calle Playa Samil,,,,True,True,,
108304517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/da/62/1340119709.webp,FU217,25,6,212000.0,flat,sale,75.0,True,3,1,sevilla,Madrid,Fuenlabrada,La Serna,es,,40.2884421,-3.8041443,False,https://www.idealista.com/inmueble/108304517/,"¡Vivienda luminosa y exterior en una de las mejores zonas de Fuenlabrada! Si estás buscando un piso para vivir con todas las comodidades o una oportunidad para invertir en una zona consolidada, ¡esta es tu oportunidad! Ubicada en un edificio rehabilitado, con dos ascensores y rodeado de jardines, esta vivienda destaca por su luminosidad, gracias a su excelente orientación sur y su diseño totalmente exterior. Características principales: 3 habitaciones: una amplia habitación principal y dos individuales muy funcionales. Salón con terraza abierta, ideal para disfrutar del sol y las vistas. Cocina independiente. Baño completo. Suelo de parquet y terrazo, que aporta calidez y durabilidad. Edificio rehabilitado, con zonas comunes en excelente estado. Dos ascensores para mayor comodidad. Entorno y servicios: Zonas verdes y jardines alrededor del edificio. Excelentes vistas despejadas. Muy buena comunicación en transporte público. Próxima a comercios, colegios, centro de salud y todos los servicios esenciales. Tanto si buscas tu primera vivienda como si quieres invertir en una zona con alta demanda de alquiler, esta propiedad es una opción inteligente. � ¡Llámanos o déjanos tus datos y te contactaremos para organizar una visita sin compromiso!",False,renew,False,True,2827.0,False,False,False,False,[],False,False,212000.0,€,flat,"La Serna, Fuenlabrada",Piso en sevilla,217000.0,5000.0,2.0,,,,
108481769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/df/73/1349156052.webp,VKGK-52,18,2,718000.0,flat,sale,103.0,True,3,2,CL TOLEDO,Madrid,Madrid,Centro,es,Palacio,40.4094476,-3.7111076,False,https://www.idealista.com/inmueble/108481769/,"✨ Vive donde late el corazón de Madrid ✨ Imagina despertar cada mañana con la luz natural acariciando tu hogar y unas vistas únicas que te conectan con la esencia viva de la ciudad. Esta extraordinaria vivienda no es solo un piso, es una experiencia de vida en el centro de Madrid, ideal para quienes valoran la autenticidad, el confort y el buen gusto. � Tu nuevo hogar te espera con: Tres habitaciones versátiles, perfectas para descansar, teletrabajar o soñar a lo grande. Dos baños completos, uno de ellos con bañera, para tu comodidad y la de tu familia o invitados. Amplio salón con cocina integrada, totalmente reformada, práctica y luminosa, ideal para compartir momentos inolvidables. Dos balcones exteriores que inundan el hogar de luz natural y te permiten disfrutar de la vida urbana desde tu espacio privado. �️ Equipado con aire acondicionado y calefacción individual por gas natural, para que disfrutes de una temperatura ideal durante todo el año. � Esta vivienda destaca por su luz, su distribución funcional y su encanto urbano, pensada para vivir con estilo sin renunciar al confort. � Ubicación privilegiada: Situada en pleno centro de Madrid, en una zona vibrante y con historia, rodeada de edificios emblemáticos, plazas con encanto y calles llenas de vida. A pocos minutos andando encontrarás lugares como La Latina, Madrid Río, el famoso Rastro y la Plaza Mayor. � Conexiones excelentes con transporte público (metro, autobuses y fácil acceso a la M-30) para moverte cómodamente por toda la ciudad. �️ Disfruta de una oferta inigualable de servicios: supermercados, mercados tradicionales, centros de salud, colegios, zonas verdes, espacios culturales y una increíble variedad gastronómica. � Un lugar donde todo sucede, donde la historia se mezcla con la modernidad y donde cada día puede convertirse en una experiencia única. � ¿Te imaginas vivir aquí? Hazlo realidad. La vivienda que estabas buscando te está esperando.",True,good,False,True,6971.0,True,False,False,False,[],False,False,718000.0,€,flat,"Palacio, Madrid",Piso en CL Toledo,,,,,,,
109120060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/e2/e4/1364911079.webp,,1,7,277000.0,flat,sale,110.0,True,4,3,"CL PARAGUAY, 10",Madrid,Coslada,Valleaguado - La Cañada,es,,40.423312,-3.5451,True,https://www.idealista.com/inmueble/109120060/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR INMUEBLE ALQUILADO IMPOSIBILIDAD DE VISITA INTERIOR. ALQUILADA HASTA 15/03/2028 RENTA 626,78. ¡Esta es tu oportunidad! Les ofrecemos en exclusiva este piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Coslada, provincia de Madrid. Este piso es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor.",False,good,False,True,2518.0,False,False,False,False,[],False,False,277000.0,€,flat,"Valleaguado - La Cañada, Coslada","Piso en CL Paraguay, 10",,,,,,,
