propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished
108828580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/1a/95/1356326605.webp,XBMAD0079,20,8,360000.0,flat,sale,77.0,True,3,1,calle del Poeta Blas de Otero,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4202145,-3.654549,False,https://www.idealista.com/inmueble/108828580/,"¡Descubre tu nuevo hogar en el corazón de Ciudad Lineal - La Elipa! Este espectacular piso reformado y moderno, situado en una planta alta, ofrece impresionantes vistas despejadas que te dejarán sin aliento. Con una excelente orientación, disfrutarás de luz natural durante todo el día, creando un ambiente cálido y acogedor. La vivienda cuenta con 3 dormitorios, siendo el principal amplio y con armario empotrado, además de acceso a una encantadora terraza perfecta para tus momentos de relax. El salón independiente, equipado con aire acondicionado, también tiene salida a una segunda terraza, ideal para disfrutar de las noches al aire libre. La cocina, completamente equipada, es un sueño para cualquier amante de la gastronomía. El baño de buen tamaño incluye una moderna ducha de obra y hay posibilidades de personalización para adaptar el espacio a tus necesidades: ¡puedes incorporar terrazas al interior o añadir un segundo baño o vestidor! El edificio, de calidad constructiva superior, cuenta con dos ascensores y servicio de conserjería, así como una plataforma elevadora para personas con movilidad reducida. Con 77 m² construidos y 72 m² útiles, este piso es perfecto para quienes buscan comodidad y estilo. Además, la mejora de eficiencia energética con aislamiento térmico en la fachada asegura un hogar cálido en invierno y fresco en verano. La ubicación es inmejorable, rodeada de todos los servicios necesarios y con excelente comunicación. ¡No dejes pasar esta oportunidad única!",False,good,False,True,4675.0,True,False,True,False,[],False,False,360000.0,€,,,flat,"Ventas, Madrid",Piso en calle del Poeta Blas de Otero,,
108949721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/88/23/1359823124.webp,LHV3305,12,1,199000.0,flat,sale,51.0,True,1,1,calle Ferrocarril,Madrid,Getafe,San Isidro,es,,40.3029731,-3.7338506,False,https://www.idealista.com/inmueble/108949721/,"Piso completamente reformado de un dormitorio y un baño, ubicado en pleno centro de Getafe, muy cerca de la Plaza de la Constitución y del Ayuntamiento. La vivienda cuenta con un amplio salón-comedor, cocina independiente, dormitorio espacioso y baño completo con plato de ducha y mampara. El acceso a la vivienda se realiza desde un patio común entre dos edificios, y dispone de acabados a estrenar: suelos de tarima, ventanas tipo Climalit, aire acondicionado por splits y agua caliente mediante termo eléctrico. Gastos de comunidad: 25€/mes apróx. IBI: 170 €/año Está situado en una zona muy céntrica y tranquila, a solo 5 minutos a pie de la estación de metro Alonso de Mendoza (Línea 12) y a 10 minutos de Getafe Central (Renfe y Metro), lo que permite llegar a la Puerta del Sol de Madrid en apenas 20 minutos.  La zona ofrece todo tipo de servicios: colegios, restaurantes, supermercados, parques, etc. Además, cuenta con buenas conexiones de autobús (líneas N801, N807 y 441 y 444 que van hacia Plaza Elíptica). Fácil acceso a la A-42 (autovía de Toledo).",False,good,False,False,3902.0,False,False,True,False,[],False,False,199000.0,€,,,flat,"San Isidro, Getafe",Piso en calle Ferrocarril,,
109166120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/45/43/1366223579.webp,W-02ZM2G,28,4,2490000.0,flat,sale,185.0,True,4,3,calle de la Santísima Trinidad,Madrid,Madrid,Chamberí,es,Trafalgar,40.4377071,-3.6990936,False,https://www.idealista.com/inmueble/109166120/,"Piso con reforma de alta calidad, con garaje y trastero, en Trafalgar Engel & Völkers les presenta este espectacular piso de 185 metros cuadrados ubicado en Trafalgar, Chamberí. Reformado con materiales de alta calidad, piso exterior y luminoso de orientación este y oeste, cuenta con un salón con cocina abierta, comedor, cuatro dormitorios y tres baños. La habitación principal cuenta con baño en suite. Cada espacio ha sido diseñado con una distribución que maximiza la funcionalidad y la comodidad.  La propiedad, destaca por su gran luminosidad gracias a su terraza exterior suficientemente grande para disfrutar de cenas, lo que aporta aire fresco y una vista agradable. Completa la propiedad un cómodo trastero y una amplia plaza de garaje. El barrio de Trafalgar, ubicado en el corazón de Chamberí, es una zona vibrante y tranquila, ideal para quienes buscan vivir cerca de todo, pero con un ambiente más relajado. Con sus calles arboladas y plazas pescas, ofrece una gran variedad de comercios, cafeterías y restaurantes, además de excelentes conexiones de transporte público. Su arquitectura, que mezcla lo clásico con toques modernos, y su ambiente local, hacen de Trafalgar un lugar único y muy demandado para vivir en Madrid.",False,good,False,True,13459.0,True,False,False,False,[],False,False,2490000.0,€,True,True,flat,"Trafalgar, Madrid",Piso en calle de la Santísima Trinidad,,
105503320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/36/fd/1334612731.webp,1001,45,1,1260000.0,flat,sale,149.0,True,3,2,Calle del Desengaño,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4218816,-3.704661,False,https://www.idealista.com/inmueble/105503320/,"20punto20 Realty Boutique presenta esta exclusiva propiedad en el corazón de Chueca! Descubre esta impresionante vivienda de 150m2 ubicada en un encantador edificio histórico de 1900 en el vibrante barrio de Chueca. Recientemente reformada con acabados de alta gama, esta propiedad destaca por su elegancia y modernidad, sin perder el encanto del pasado. Características destacadas: Espacios Luminosos: Disfruta de una increíble luminosidad gracias a sus cinco balcones que dan a la calle, proporcionando una atmósfera única y llena de personalidad. Amplia Distribución: La vivienda cuenta con 3 habitaciones, incluyendo una suite principal con baño privado. Las otras dos habitaciones comparten un baño completos, asegurando comodidad y privacidad para todos los residentes. Reforma de Alta Calidad: La reciente reforma ha dotado a la propiedad de materiales y acabados de primera calidad, creando un hogar sofisticado y funcional. Exención de IBI: Al encontrarse en un edificio histórico, esta propiedad está exenta de pagar el Impuesto sobre Bienes Inmuebles (IBI), ofreciendo un ahorro significativo. Existe la posibilidad de comprarla amueblada tal y como se muestra en las fotos.  Ubicada en una de las zonas más deseadas de Madrid, esta propiedad es perfecta para aquellos que buscan vivir en el centro de la ciudad con todas las comodidades modernas. La vida urbana se combina con la tranquilidad de un hogar lleno de luz y estilo. ¡No pierdas la oportunidad de visitar esta joya única en Chueca!",False,good,False,True,8456.0,True,False,True,False,[],False,False,1260000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en Calle del Desengaño,,
108658380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/bc/18/1353138013.webp,,47,,395000.0,chalet,sale,200.0,,3,3,calle Alfonso X el Sabio,Madrid,Parla,Reyes,es,,40.2327892,-3.7672069,False,https://www.idealista.com/inmueble/108658380/,"STAR´S HOUSE VENDE EN EXCLUSIVA CHALET ADOSADO ZONA LAS AMÉRICAS. CHALET EN 3 PLANTAS CON 20 METRSO CUADRADOS DE CASA + 50 METROS DE PARCELA LIBRE. Planta principal: Salón independiente con chimenea, cocina independiente totalmente reformada con encimera de granito, 1 aseo, porche acristalado de 40 metros, 2 habitaciones acristaladas 1 como cuarto de lavado y parcela solada de 50 metros, garaje para 1 coche. Planta 1º: 3 dormitorios amplios antes 4 el principal con vestidor doble y baño completo reformado en suite, 1 baño completo en distribuidor reformado. Planta 2º: buhardilla de 60 metros con tomas de agua y desagüe para hacer un baño. Memoria de calidades: Puerta blindada, puertas lacadas blancas nuevas, suelos de gres rústico y tarima, ventanas de climalit con cuadro inglés, mallorquinas, mosquiteras, pintura lisa, aire acondicionado frío y calor en buhardilla y salón, calefacción individual de gasoil. Preciosa parcela solada donde quedaría perfecta una piscina. con porche acristalado para verano e invierno. Zona inmejorable. , al lado del hospital, colegios, bus. , supermercados, zona deportiva, salida a la carretera a la carretera a A4 2 minutos! VENGA A VISITARLO LE ENCANTARÁ!",False,good,False,,1975.0,True,False,True,False,[],False,False,395000.0,€,True,True,chalet,"Reyes, Parla",Chalet adosado en calle Alfonso X el Sabio,terracedHouse,
108622276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/08/3c/1352798894.webp,,79,,1950000.0,chalet,sale,387.0,,7,3,CL ANGEL CAVERO,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4547209,-3.6498485,False,https://www.idealista.com/inmueble/108622276/,"Tailor & White Real Estate presenta en exclusiva esta Vivienda única de estilo atemporal en la mejor zona del Arturo Soria-Piovera-Conde Orgaz. La propiedad cuenta con 387m2 distribuidos en cuatro plantas, 7 dormitorios dobles, asentada en una espectacular parcela de 350m2 con un precioso jardín y gran piscina privada. El jardín tiene maravillosos árboles, diferentes porches y zonas de ocio con  mucho encanto.  La casa tiene una distribución magníficamente pensada para disfrutar de una vivienda de grandes dimensiones pero con todo lujo de detalles prácticos que hacen que sea acogedora e idónea para múltiples tipos de familia así como para poder combinar vivienda y despacho profesional. Distribución: Se accede a la vivienda a través de unHall distribuidor con armario gabanero, un baño completo, habitación doble con 4 preciosos ventanales ideal como dormitorio, sala de juegos ó despacho profesional. También en esta planta accedemos a un gran salón con chimenea en uso y dos ambientes diferenciados, a continuación tenemos el comedor principal junto al oficce y gran cocina completamente equipada con salida directa al jardín de la propiedad. Accedemos a la planta superior a través de una impresionante escalera que desemboca en un distribuidor que da acceso a las 5 habitaciones dobles con las que cuenta la vivienda, todas las habitaciones gozan de gran tamaño, armarios con grandes espacios de almacenaje y Aire Acondicionado en todas las estancias, además de grandes ventanales con preciosas contraventanas venecianas que dotan a las mismas de belleza, confort y una seguridad que las hace únicas, las habitaciones tiene acceso a balcones exteriores con inmejorables vistas al jardín. Dispone además de una cuarta planta completamente reformada y acondicionada como Buhardilla, con mas de 40 m2, gran altura y acceso a una terraza privada, este espacio es polivalente y puede usarse como habitaciones extra, salón. de invierno, despacho profesional, apartamento independiente, sala de cine y ocio. En la planta sótano encontramos un garaje cubierto para tres utilitarios, amplias habitaciones de servicio, una practica Kitchenette ideal para la época de verano, con acceso directo a la piscina y el jardín, además cuenta con trastero y amplia zona de lavandería. La comunicación es inmejorable, en sus proximidades encontramos, metro Arturo Soria centros comerciales (Corte Inglés, Hipercor, C. C. Palacio de Hielo, C. C. Gran Vía de Hortaleza, Arturo Soria Plaza, Plenilunio, etc. ), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marques Suanzes, El Capricho, etc. ), clubs deportivos (Centro Deportivo los Prunos, Club de Golf Olivar de la Hinojosa, etc. ), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc. ), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc. ), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Alley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra, etc. ), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAIS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc. ), hoteles (Melia, Hilton, Barceló, Confortel, IBIS, etc. ), recintos feriales-IFEMA, etc. Con salida directa a M-30 y M-40, y a 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas,.Kitc.",False,renew,False,,5039.0,True,False,True,False,[],False,False,1950000.0,€,True,True,chalet,"Conde Orgaz-Piovera, Madrid",Chalet pareado en CL Angel Cavero,semidetachedHouse,
105133897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/60/7b/1242819758.webp,105133897,127,,2600000.0,chalet,sale,474.0,,5,3,calle de Pérez Cidón,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4449018,-3.6407151,False,https://www.idealista.com/inmueble/105133897/,"¡Descubre el lujo y la comodidad en pleno corazón de Arturo Soria! Este exclusivo chalet de 474 m² construidos, distribuido en tres alturas, es una oportunidad única. Compuesto por cuatro plantas sobre rasante de 95 m² cada una y sótano, destaca por sus altas calidades, suelos de parquet y carpintería interior en blanco. Las zonas comunes te sorprenderán con sus zonas ajardinadas y una refrescante piscina, ideales para disfrutar del aire libre sin salir de casa. El edificio se distribuye en: - Alturas 1, 2 y 3, cada una de ellas compuesta por un espacioso hall-recibidor con 2 armarios empotrados, amplio y luminoso salón- comedor, con 2 miradores, cocina, amplio dormitorio con 2 armarios empotrados y cuarto de baño con zona de aseo semi-independiente y tendedero/cuarto de la vado y planchado. Con gas natural y suministros individualizados, cada planta está diseñado para ofrecer la máxima eficiencia y confort. La planta primera, dispone de plato de ducha en el cuarto de baño. Posibilidad de instalar chimenea en el el espacio destinado actualmente como salón, pero que podría ser un maravilloso y amplio dormitorio. La planta segunda dispone de jacuzzi en el cuarto de baño y posibilidad de instalar chimenea en el salón, que perfectamente podría destinarse a dormitorio. La planta tercera tiene jacuzzi en el cuarto de baño, chimenea en el salón y altos techos. - Planta sótano con 2 amplias salas multifuncionales, 2 cuartos trasteros y cuarto de máquinas. - Planta baja con un office que da servicio a la zona de piscina y jardín, aseo y pequeño trastero. La finca cuenta con una planta sótano multifuncional que incluye trasteros y un cuarto de máquinas, mientras que la planta baja alberga un office, aseo y trastero adicional. Además, dispone de un ascensor con parada en todas las plantas y cuatro plazas de parking en superficie, asegurando la máxima comodidad para todos los residentes.  La puerta de acceso para carruajes con mando a distancia y la puerta de seguridad en el portal garantizan tu tranquilidad y seguridad. Ubicado en un entorno privilegiado con todos los servicios a tu alcance y excelente conexión con transporte público, este edificio ofrece fácil acceso a la M30, A2 y M40. No pierdas la oportunidad de adquirir esta joya inmobiliaria con posibilidad de financiación hasta el 100%. Confía en nuestra experiencia desde 1995 y haz realidad tu sueño de vivir en una de las mejores zonas de Madrid. **NO COBRAMOS HONORARIOS AL COMPRADOR**  POSIBILIDAD DE FINANCIACIÓN HASTA EL 100%* Si deseas más información o concertar una visita, llámanos sin compromiso. Estaremos encantados de atenderte. FERPRA, tu inmobiliaria de confianza desde 1995 *La información, fotos o cualquiera de los datos detallados en este anuncio pueden sufrir modificaciones/actualizaciones por mandato expreso de la propiedad o por exigencias comerciales*.",False,good,False,,5485.0,True,False,True,False,[],False,False,2600000.0,€,True,True,chalet,"Concepción, Madrid",Casa independiente en calle de Pérez Cidón,independantHouse,
108663323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/db/97/1351476288.webp,,22,st,849000.0,flat,sale,129.0,True,3,1,calle de Mallorca,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4080249,-3.6971408,False,https://www.idealista.com/inmueble/108663323/,"OPORTUNIDAD UNICA! ¡ATENCIÓN INVERSORES Y AMANTES DE LAS OPORTUNIDADES! LOCALIA presenta una auténtica joya en el corazón de la ciudad: Espectacular local con uso residencial. Ubicado en un edificio con historia de 1918, este inmueble combina a la perfección el encanto clásico con todas las comodidades modernas. Cuenta con 129 m² construidos, distribuidos en 4 amplias estancias, una cocina equipada, un baño completo y da a 3 patios interiores, donde solo el acceso lo tienes tu, aportando ese plus de tranquilidad que todos buscamos. Tiene 2 accesos independientes, puerta calle y por dentro del portal! Gracias a sus grandes ventanales exteriores, el espacio es muy luminoso y acogedor. Además, se encuentra en excelente estado de conservación: aire acondicionado y calefacción por bomba frío/calor, armarios empotrados, suelos modernos, pintura lisa y ventanas de aluminio con buen aislamiento. Situado a pie de calle, con acceso directo y por el portal! En una zona con alta demanda, es perfecto tanto para quienes buscan un hogar diferente, como para quienes desean una inversión rentable y segura. Oferta cultural y comercial vibrante: teatros, museos, mercados y espacios verdes muy próximos, junto con un ambiente multicultural. Teatro Circo Price: emblemático espacio cultural a solo 120m, ideal para teatro y conciertos. Mercado Municipal de Antón Martín y Santa María de la Cabeza: a menos de 500m, perfectos para comprar productos frescos. Museo Reina Sofía y CaixaForum: a solo unos minutos a pie, dentro del eje del Paseo del Arte. Comunicación excelente: Metro: Estación Embajadores (línea 3) a 1min caminando. Estación del Arte (línea 1) a unos 4min a pie, ideal para conexión con el centro cultural. Cercanías: Tren C5 en Embajadores, conecta con grandes nodos como Atocha y Méndez Álvaro. Autobuses: múltiples líneas pasan muy cerca (27, 34, 36, 41, 119, C2, NC2... ), con paradas próximas como Teatro Circo Price y Embajadores – Ronda Valencia idealista. com � No dejes escapar esta oportunidad única. ¡Ven a visitarlo y comprueba por qué es el chollo que estabas buscando!",True,renew,False,True,6581.0,True,False,True,False,[],False,False,849000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Mallorca,,
109218205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/3c/4a/1367783003.webp,6830,24,4,1690000.0,flat,sale,152.0,True,3,3,calle del Poeta Esteban de Villegas,Madrid,Madrid,Retiro,es,Jerónimos,40.4099256,-3.6780296,False,https://www.idealista.com/inmueble/109218205/,"HousinGo presenta espectacular vivienda a estrenar de 152 m² en el exclusivo barrio de Jerónimos, junto al Parque del Retiro. La combinación perfecta de diseño, confort y exclusividad, en una de las mejores zonas de Madrid. Situada en una elegante finca clásica de 1973, con servicio de conserjería y tres ascensores. Ubicado en la 4ª planta, este piso destaca su cuidada reforma integral con materiales de alta calidad y acabados de lujo. Distribuido en amplio salón-comedor con grandes ventanales que aportan luz y calidez a la estancia social y vistas maravillosas al Parque del Retiro; La cocina es independiente, gracias a su puerta de cristal corredera, está equipada con armarios de gran capacidad de almacenaje, y electrodomésticos panelados de marcas premium. La zona de noche, está formada por 3 dormitorios, el principal cuenta con un rincón de lectura con gran ventanal y vistas al Parque del Retiro,  todos cuentan con armarios empotrados hechos a medida de suelo a techo, 2 baños completos, 1 de ellos en suite, 1 aseo de cortesía, y para finalizar el recorrido, una zona de lavanderia independiente. La vivienda incluye mobiliario. Climatizado con calefacción central, equipado con sistema de climatización Airzone, garantizando una temperatura óptima durante todo el año de cada estancia. Su orientación exterior y sus grandes ventanales, ofrecen vistas despejadas del espectacular Parque del Retiro. El barrio de Retiro gira en torno al Parque del Buen Retiro, que incluye arbolados senderos, fuentes y un lago con barcas. A poca distancia de sus puertas, las calles están repletas de refinados hoteles y cafeterías con terraza. El prestigioso Museo del Prado expone pinturas clásicas de Goya, Velázquez y el Bosco. El ayuntamiento se ubica en el Palacio de Cibeles, un edificio de estilo neogótico que ofrece exposiciones regulares de arte y vistas panorámicas de la ciudad desde la azotea. HousinGo, by David de Gea. Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca. Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market. Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida.",False,good,False,True,11118.0,False,False,False,False,[],False,False,1690000.0,€,,,flat,"Jerónimos, Madrid",Piso en calle del Poeta Esteban de Villegas,,
104085538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/81/0e/1213074427.webp,,33,,2950000.0,chalet,sale,1168.0,,10,9,"Los Arroyos Calle Diecinueve, 3",Madrid,El Escorial,Navalquejigo - Los Arroyos,es,,40.5959934,-4.0543463,True,https://www.idealista.com/inmueble/104085538/,"Espectacular propiedad en la zona suroeste de la Urbanización Los Arroyos, considerada la mejor de la sierra madrileña. Dispone de toda clase de equipamientos y servicios, situada al pie del gran embalse navegable de Valmayor. La superficie del terreno es de 12.290 m2. Vallado perimetralmente con muro de ladrillo macizo y un seto de arizónicas. Hay dos construcciones independientes: - La casa principal, de 1.168 m2, en tres plantas.  - La casa de servicio, de 368 m2, en dos plantas. El equipamiento incluye: - Una gran piscina con capacidad de 300 m3 de agua. - Pista de tenis con vestuario. - Pista de patinaje de 14 x 9 metros. - Una zona ajardinada con césped, vestuarios y cuartos de baño. - Un huerto cubierto/invernadero, iluminado, de 14 x 17 metros con doble circuito de riego, del pozo y de la general. - Zona de arboles frutales con dos cascadas de agua. La distribución por plantas de la vivienda principal es la siguiente: - Planta baja: Sala de calderas de la calefacción y el agua caliente, con dos depósitos de fuel. Un local-taller con herramientas y materiales. Zona de aparcamiento para 12 vehículos. Vestíbulo con ascensor con cabida para silla de ruedas y un acompañante, que comunica el garaje con las otras dos plantas de la vivienda. Sala de recreo. Salón de baile con barra de bar, suelo de granito y paredes de ladrillo vitrificado y madera noble de nogal, con una chimenea. Aseo con WC, lavabo y ducha. Un vestuario. - Planta primera o principal: El acceso puede hacerse por el ascensor desde el garaje, y por la escalinata que lleva a un portón doble adornado con módulos de bronce fundido. Hay tres salones con ventanales y paredes revestidas de madera de nogal: el primero de 170 m2, el segundo de 45 m2 y el tercero de 90 m2 el tercero. Un amplísimo comedor revestido de madera noble con muebles empotrados, con una estancia previa. Un aseo. Cocina. Dos dormitorios de servicio. con un baño completo. Una lavandería. Toda la planta tiene suelo de granito y techos de estuco veneciano. - Planta alta: Distribuidor de 130 m2 que rodea toda la planta. Dos dormitorios principales con vestidor y cuarto de baño con ducha y bañera con jacuzzi. Dos dormitorios independientes con cuartos de baño completos. Una biblioteca/estudio/despacho con paredes y mobiliario de maderas nobles. La última estancia es un gran salón. Dos pequeños cuartos de servicio. El acabado y la calidad de las construcciones es de calidad superior, así como el listado del equipamiento y los detalles de esta auténtica mansión. Para ampliar la información y concertar visitas previa cita, pueden ponerse en contacto con nosotros por cualquiera de los medios indicados en el anuncio.",True,good,False,,2526.0,True,False,True,False,[],False,False,2950000.0,€,True,True,chalet,"Navalquejigo - Los Arroyos, El Escorial","Casa independiente en Los Arroyos Calle Diecinueve, 3",independantHouse,
109215212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/ab/3f/1367687061.webp,,29,3,725000.0,flat,sale,105.0,True,3,2,"calle de Coslada, 14",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4372868,-3.6750599,True,https://www.idealista.com/inmueble/109215212/,"JORSA INM OBILIAREIA Y ABOGADOS vende en exclusiva, amplia vivienda en tercera planta exterior muy soleada, en edificio con ascensor, Gas Natural y calefacción central. La vivienda se distribuye en amplio salón comedor, gran cocina independiente con mesa de comedor y armario despensero, tres dormitorios (dos de ellos dobles matrimoniales), dos cuartos de baño, hall de acceso y distribuidor central. La vivienda se ha actualizado en los últimos años, con el cambio de todas las ventanas por unas modernas con sistema oscilobatiente en PVC blanco, se reformaron la cocina y el baño, pudiéndose disfrutar como está en la actualidad o también es perfecto parea nueva distribución, con la idea de unir salón y cocina y hacer un gran espacio de día de unos 50m2 y mantener tres dormitorios y dos baños completos. Además goza de mucha luz y sol durante todo el día gracias a sus grandes ventanales y a su orientación Este - Oeste, además de tratarse de una vivienda alta, en tercera planta exterior. Excelente ubicación a escasos metros de María de Molina, Avenida de América, Francisco Silvela y Diego de León por lo que goza de excelentes comunicaciones y todos los servicios. Ideal como vivienda habitual o como inversión en alquiler gracias a su proximidad a cinco minutos andando del I. E. Instituto de Empresa.",False,good,False,True,6905.0,False,False,False,False,[],False,False,725000.0,€,,,flat,"Guindalera, Madrid","Piso en calle de Coslada, 14",,
108251074,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/da/58/1338491914.webp,,32,3,400000.0,flat,sale,98.0,True,3,2,avenida de Juan Pablo II,Madrid,Colmenar Viejo,San Crispín - La Estación Consorcio,es,,40.6462783,-3.7781351,False,https://www.idealista.com/inmueble/108251074/,"**Piso en Venta con Vistas Espectaculares en Zona Tranquila** Descubre este impresionante piso de 98 m², ideal para quienes buscan comodidad y estilo. Con una distribución muy bien pensada, cuenta con 3 amplios dormitorios y 2 baños, perfectos para el descanso y la privacidad. El salón independiente invita a disfrutar de momentos agradables, mientras que la cocina amueblada ofrece un espacio funcional para tus recetas favoritas. Además, la salida al tendedero acristalado y la terraza abierta brindan un toque especial a tu día a día. Este hogar destaca por sus excelentes calidades, con suelo de tarima flotante y calefacción de gas natural que aseguran un ambiente cálido y acogedor. Los 4 armarios empotrados están vestidos, proporcionando un gran espacio de almacenamiento. La luminosidad es otro de sus puntos fuertes, gracias a la ventilación cruzada que inunda cada rincón de luz natural. Ubicado en una zona muy tranquila, este piso también ofrece acceso a zonas verdes, piscina y está cerca de instalaciones deportivas y un campo de golf. La comodidad se completa con 2 plazas de garaje y un trastero incluidos en el precio. No dejes pasar la oportunidad de vivir en un lugar donde cada detalle está pensado para tu bienestar. ¡Ven a verlo y enamórate de tu nuevo hogar!",True,good,False,True,4082.0,True,False,True,False,[],False,False,400000.0,€,True,True,flat,"San Crispín - La Estación Consorcio, Colmenar Viejo",Piso en avenida de Juan Pablo II,,
109189263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/9b/b8/1366922557.webp,Solana1,19,1,335000.0,flat,sale,75.0,True,3,3,calle de Ezequiel Solana,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.429699,-3.6424719,False,https://www.idealista.com/inmueble/109189263/,"Junto metro. Magnífica oportunidad. Ideal como Inversión (se pueden alquilar desde el primer minuto ya que se entrega como en las fotografias, todo nuevo y amueblado a estrenar, 3 suites con saloncito cada una). Distribuido en 3 habitaciones con baño, cocina abierta a zona de estar con salida a gran Terraza corrida. 1º sin ascensor. Comunidad familiar. Zona llena de comercios y restaurantes. En el plano no se contemplan las terrazas.",False,good,False,False,4467.0,True,False,True,False,[],False,False,335000.0,€,,,flat,"Pueblo Nuevo, Madrid",Piso en calle de Ezequiel Solana,,
