propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription,newDevelopmentFinished
108994431,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/a9/7f/be/1361134814.webp,43,384000.0,flat,sale,64.0,2,1,CL FRANCISCO SANTOS,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4337104,-3.6676359,False,https://www.idealista.com/inmueble/108994431/,"**Piso en Venta en el Corazón de Madrid - ¡Tu Nuevo Hogar Te Espera! ** Descubre este encantador piso de 64 m², ubicado en una de las zonas más vibrantes de Madrid. Situado en un primer piso con altura de entreplanta, este inmueble destaca por su excelente estado y su luminosidad gracias a su doble orientación. Con dos habitaciones bien ventiladas, un baño completo con bañera y una cocina amplia que ofrece múltiples posibilidades, es el lugar perfecto para crear el hogar de tus sueños.  La tranquilidad de la zona contrasta con la cercanía a todos los servicios que puedas necesitar: colegios, centros comerciales, restaurantes y centros de salud están a un paso. Además, la comunicación es excepcional, con fácil acceso a la M30 y varias líneas de metro y autobuses a menos de 10 minutos andando.  El piso cuenta con calefacción eléctrica de luz azul y armarios. No dejes pasar la oportunidad de vivir en un entorno ideal, donde la comodidad y la calidad de vida se unen. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,good,False,6000.0,False,False,False,False,[],False,False,384000.0,€,,,flat,,"Guindalera, Madrid",Piso en CL Francisco Santos,BAS_VENTAS2,en,True,False,,394000.0,10000.0,3.0,,
108786163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/a8/fc/1361255137.webp,30,495000.0,chalet,sale,265.0,3,2,calle Castilla la Nueva,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6300698,-4.0258424,False,https://www.idealista.com/inmueble/108786163/,"Imagina despertar cada mañana rodeado de naturaleza y a pocos minutos de todos los servicios. El Parque Romacalderas es un amplio refugio natural junto al río Guadarrama, perfecto para relajantes paseos, picnics y salidas familiares. Rodeado de hermosos paisajes con río, senderos para andar en bicicleta y rutas de senderismo. Pues aquí, en el corazón de Romacalderas, te espera una finca maravillosa de más de 1.700 m² con una vivienda donde construir lo que siempre has soñado. En la parcela encontrarás una acogedora casa de una sola planta, con terraza de acceso, salón-comedor con chimenea, cocina con salida directa a la zona exterior desde la parte trasera de la vivienda, tres dormitorios con armarios empotrados, un cuarto de baño con plato de ducha, un aseo y vestíbulo. La fachada es de piedra de granito, un material noble, duradero y de bajo mantenimiento que ofrece un excelente aislamiento térmico y acústico, además de aportar un carácter elegante y atemporal. La finca presume de abundante arbolado, especialmente fresnos, que no solo aportan frescura y sombra natural en verano, sino que también mejoran la calidad del aire y crean un entorno verde y saludable durante todo el año. Una piscina privada perfecta para disfrutar en familia, refrescarse en los días más cálidos o convertir cada verano en unas vacaciones sin salir de casa. Esta zona se complementa con una casita anexa, ofreciendo comodidad y practicidad para eventos, días de piscina y reuniones al aire libre. Y para completar este oasis dispone de dos pozos de agua, un recurso muy valioso para el riego del jardín, el cuidado de los árboles y cualquier proyecto paisajístico que quieras desarrollar, garantizando autonomía y ahorro en el consumo de agua. En total, más de 1.700 m² de terreno urbano donde podrás diseñar un espacio a tu medida: desde una gran casa familiar con amplias zonas exteriores hasta dos viviendas independientes para convivir con la familia cerca pero con intimidad. Es una zona tranquila y residencial, con acceso rápido a servicios, colegios, transporte y naturaleza.  Ideal para familias que sueñan con espacio, aire libre y un hogar hecho a su medida. Si estás listo para soñar y crear la casa que siempre has querido ven a ver esta propiedad, te vas a enamorar de todas sus posibilidades.",False,renew,False,1868.0,True,False,False,False,[],False,False,495000.0,€,,,chalet,independantHouse,"Carlos Ruiz, Collado Villalba",Casa independiente en calle Castilla la Nueva,REAL-0149,,,,,,,,,
83636898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/03/2f/1243335558.webp,19,2500000.0,chalet,sale,761.0,9,9,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,Valdemarín,40.4682305,-3.7938138,False,https://www.idealista.com/inmueble/83636898/,"Beatriz Mateo-Sagasta de GV | ARAVACA - VALDEMARÍN comercializa este inmueble: En Aravaca, en una de las mejores zonas de Madrid, se encuentra esta fantástica parcela totalmente llana de 2.517 m2 en la mejor zona de Valdemarín, muy próxima al pardo. Posee un total de 761 m2 construidos distribuídos en tres edificaciones:   La casa principal tiene 350 m2 con 6 dormitorios, 5 cuartos de baño, salón, comedor y cocina con office. Segunda casa con 240 m2 con 3 dormitorios, 3 cuartos de baño, salón, comedor y cocina Una tercera construcción con 2 dormitorios, 2 cuartos de baño, salón y cocina.   El jardín tiene una agradable piscina con su zona de vestuario y cuarto de baño y la parcela tiene capacidad de aparcamiento para 8 coches.   Valdemarín es un barrio de Aravaca y actualmente es el barrio residencial mas solicitado de Madrid, ubicado Entre el Monte del Pardo y la Casa de Campo, Valdemarin pertenece al distrito de Moncloa, a tan solo 9 kilómetros del centro de Madrid y comunicada con el centro de Madrid mediante La carretera de la Coruña A-6 y la carretera de castilla M-500. Este distrito se ha convertido en uno de los más demandados en cuanto a viviendas de lujo. Es un área con mucho encanto donde sus habitantes pueden disfrutar de alta calidad de vida, con una gran cantidad de prestigiosos colegios, hospitales, restaurantes y rodeados de parques y zonas verdes. Distribución: Casa Principal: Planta baja: Hall de entrada, aseo de cortesía. Salón, comedor, cuarto de estar. Cocina con office. Cuarto cuartos de dormir con baños incluidos. Un cuarto de dormir. Garaje para ocho vehículos. Segunda planta: buhardilla. Segunda casa: Hall de entrada. Salon. Comedor. Dos cuartos de dormir en suite que comparten dos baños. Un cuarto de dormir que comparte baño. Tercera casa: Salón. Cuarto de dormir. Cuarto de baño. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,renew,False,3285.0,False,False,False,False,[],False,False,2500000.0,€,True,True,chalet,independantHouse,"Valdemarín, Madrid",Casa independiente,1456,,,,,,,,,
108603828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/1a/dd/1349723680.webp,104,372999.0,chalet,sale,248.0,5,3,Valdeavero,Madrid,Valdeavero,,es,,40.6369469,-3.3363462,False,https://www.idealista.com/inmueble/108603828/,"Alcalá Inmobiliaria presenta esta magnífica oportunidad de adquirir una elegante casa en venta, ubicada en el encantador municipio de Valdeavero. Esta propiedad sobresaliente ofrece un ambiente acogedor y amplio, ideal para familias que buscan confort y tranquilidad en un ambiente único. Con sus 248 metros cuadrados de construcción y 193 metros útiles, esta casa se destaca por su distribución espaciosa y funcional. Desde su construcción en 1993, esta vivienda ha sido cuidada con esmero, conservando su esencia original y ofreciendo a su próximo propietario la posibilidad de adaptarla a sus propios gustos. Dotada de cinco amplias habitaciones, cada una brinda el espacio perfecto para la relajación y el descanso, asegurando el bienestar de cada miembro de la familia. Las habitaciones están diseñadas para aportar luminosidad, creando espacios confortables y acogedores. Los amplios garajes son un valor añadido en esta propiedad, proporcionando espacio suficiente para el estacionamiento y almacenamiento adicional. Esta característica es especialmente ventajosa para aquellos que valoran la comodidad de tener su vehículo resguardado en su propio hogar, sin preocuparse por el espacio o la seguridad. La propiedad también cuenta con una encantadora zona ajardinada, donde se pueden disfrutar momentos al aire libre rodeados de vegetación, ideal para reuniones familiares, tardes de barbacoa o simplemente relajarse y disfrutar de un entorno natural. Este rincón verde es perfecto para los amantes de la naturaleza que desean tener su propio espacio de tranquilidad y belleza en el hogar. Situada estratégicamente, la zona residencial donde se encuentra la casa es conocida por su serenidad y su acceso a los servicios esenciales. Un punto a destacar es la proximidad a una parada de autobús, lo que facilita el transporte hacia otras áreas de la región y hace que esta ubicación sea aún más conveniente para las familias activas y ocupadas. Valdeavero es un municipio que ofrece una calidad de vida inigualable, con todos los servicios necesarios cerca, desde tiendas locales hasta instalaciones educativas y deportivas. La combinación de un ambiente residencial sereno con la proximidad a servicios y vías de comunicación hace de esta propiedad una opción inmejorable para quienes buscan un hogar con todas las comodidades. Para quienes valoran el espacio, el confort y la practicidad, esta magnífica casa ofrece todo lo necesario para una vida plena y en armonía. Cada rincón de esta vivienda está diseñado para maximizar el espacio y la luz, creando un entorno acogedor y atractivo que invita a hacer de esta casa un verdadero hogar. Les invitamos a descubrir esta encantadora propiedad en Valdeavero. No pierdan la oportunidad de visitarla y experimentar por sí mismos todas las ventajas y encantos que ofrece. Estamos seguros de que al recorrer esta magnífica casa, quedarán tan cautivados como nosotros por su atmósfera acogedora y sus múltiples posibilidades. Para más información o para concertar una visita, no duden en ponerse en contacto con nosotros. Esta es la casa que han estado buscando. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,1504.0,False,False,False,False,[],False,False,372999.0,€,True,True,chalet,,Valdeavero,Chalet,EG6416,,,,,,,,,
108562241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/d6/2f/1365963439.webp,9,225000.0,flat,sale,68.0,3,1,calle Loto,Madrid,Getafe,Universidad,es,,40.3161614,-3.722854,False,https://www.idealista.com/inmueble/108562241/,"¡ Oportunidad! Vivienda de 68 m² a la venta en el municipio de Getafe, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño y recibidor. Cuenta con suelos de parquet y gres, ventanas de aluminio.. . Precisa reforma para entrar a vivir, pero ofrece muchas posibilidades. Es una 3ª Planta en un bloque residencial sin ascensor. Muy bien comunicado por carretera (A-42) y transporte público. A menos de cinco minutos andando de la parada de autobús de la Avenida de las Ciudades. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Laguna de Joatzel), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,renew,False,3309.0,False,False,False,False,[],False,False,225000.0,€,,,flat,,"Universidad, Getafe",Piso en calle Loto,16741-2025,3,True,False,,,,,,
109045343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/01/87/1362564094.webp,55,530000.0,chalet,sale,241.0,4,3,calle del Olivo,Madrid,Colmenar Viejo,Centro,es,,40.6601495,-3.7708188,False,https://www.idealista.com/inmueble/109045343/,"ESTUDIO HOME MADRID OFRECE chalét adosado de 241 m² construidos, según catastro, muy cuidado, con excelente distribución en tres plantas más sótano, en Colmenar Viejo, municipio situado en la Comunidad de Madrid, con buena calidad de vida y entorno agradable para residir, rodeado de naturaleza, servicios y comodidades. Según su distribución actual, la vivienda dispone de: Primera planta: Acceso hall de entrada, un cuarto de baño, amplio salón-comedor, con salida a un agradable patio ajardinado, muy luminoso; cocina independiente amueblada, con despensa. Desde esta planta, a través de la escalera interior, se accede a la planta sótano: con una amplia zona de garaje, con entrada de acceso independiente, mediante puerta automática, con VADO permanente y espacio disponible para cuatro coches, un trastero, de unos veinte metros y otro patio interior. Planta segunda: Un pequeño hall que da acceso a cuatro dormitorios, dos cuartos de baño, uno en suite con el dormitorio principal. Tercera planta: Gran buhardilla que puede ser utilizada como un acogedor espacio de trabajo, sala de estar o habitación adicional, y cuenta con zona de almacenamiento. Todas las estancias de la vivienda son amplias y luminosas. En cuanto sus las calidades, consta de ventanas de climalit blancas, suelos de parqué y porcelánicos, cocina amueblada, grandes armarios empotrados, puertas de roble, pintura gotelé, calefacción individual de gas natural. Ubicado en una zona céntrica, cercana a todo tipo de comercios y servicios (supermercados, bancos, farmacias, centros de salud, centros educativos …), pero tranquila donde poder disfrutar del jardín y la vivienda con todas las comodidades.  Centros educativos cerca, como son: CEIP Tirso de Molina, CEIP San Andrés, IES Colmenar II, entre otros. La ubicación es inmejorable, con acceso rápido a M-607 y M-40 y excelentes conexiones por transporte público, autobuses interurbanos desde Plaza de Castilla ( 725,726, N-702 ) lo que facilita los desplazamientos tanto a Madrid como a los alrededores; estación de Cercanías Renfe (C-4). ESTUDIO HOME MADRID, agencia inmobiliaria con más de 20 años de experiencia, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa. Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",False,good,False,2199.0,False,False,False,False,[],False,False,530000.0,€,True,True,chalet,terracedHouse,"Centro, Colmenar Viejo",Chalet adosado en calle del Olivo,OLIVO,,,,,,,,,
108830988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/e8/80/1356404850.webp,14,398000.0,studio,sale,95.0,0,1,calle del Muro,Madrid,Madrid,Barajas,es,Timón,40.4715523,-3.5833086,False,https://www.idealista.com/inmueble/108830988/,"OFICINA TECNOCASA - BARAJAS - MADRID vende bajo exterior tipo LOFT en la Calle Muro.   Vivienda de 95 m² con cocina americana, un cuarto de baño completo y el resto de la superficie completamente diáfana, ideal para distribuir según las necesidades del comprador. La vivienda ha sido reformada íntegramente y cuenta con acceso directo desde la calle. La altura del techo permite hacer una segunda planta. La cocina dispone de placa de inducción, campana extractora con filtro de carbón, fregadero, termo eléctrico y preinstalación para lavadora, lavavajillas y nevera americana. Equipada con cuatro splits de aire acondicionado/bomba de calor programables con WiFi. Ventanas climalit en PVC oscilobatientes marca Kömmerling. Ubicada en zona tranquila con espacios ajardinados, muy próxima al aeropuerto. Todos los servicios cercanos: transporte público, farmacias, supermercados, colegios, centro de salud, etc. Excelente oportunidad para entrar a vivir o invertir. Financiación de hasta el 100% con nuestro departamento financiero, Kiron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. 30 años en Madrid, ¡Gracias por la confianza!",True,good,False,4189.0,True,False,False,False,[],False,False,398000.0,€,,,flat,studio,"Timón, Madrid",Estudio en calle del Muro,,bj,True,False,,414900.0,16900.0,4.0,,
108585255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/d4/d9/1349178714.webp,85,349900.0,chalet,sale,213.0,3,1,Valdeavero,Madrid,Valdeavero,,es,,40.61979,-3.3368956,False,https://www.idealista.com/inmueble/108585255/,"ALCALA INMOBILIARIA presenta este chalet independiente  con 3830 metros de parcela  y 213 metros construidos según datos del cataqstro en la Urbanización La Cardosa (Valdeavero) y a 15 kilómetros de Alcalá de Henares. La  Vivienda de 124m2 en una planta y otra vivienda de 35 m2  unido a un almacén de 54 m2 (actualmente destinado a taller de coches) con la posibilidad de convertirla en vivienda ya que tiene cocina y un aseo. La vivienda principal  tiene una entrada que se hizo para mantener y proteger del frío en los días de invierno. Al entrar nos encontramos con  un gran salón comedor con estufa de pellet que calienta todas las estancias por estar canalizado en todas las habitaciones. Desde el salón se accede a la cocina actualizada recientemente y a las 3 habitaciones dobles con armarios empotrados. El baño completo tiene un plato de ducha y ventana. Toda la vivienda es exterior y el grosor de la pared de piedra de musgo de 20 cm perfecto como aislamiento en toda la casa. El tejado también perfectamente tratado forrado de poliéster que aísla para las lluvias.  La casa cuenta con rejas y con rejas macizas en el taller, puerta de entrada acorazada, placas solares, cuadro de luz a estrenar, puertas macizas de madera en blanco, pérgola corredera en el porche y aire acondicionado en toda la casa. La parcela, que es prácticamente llana, cuenta con 200 metros de hormigón impreso. Destacar el muro de entrada con 2 puertas motorizadas.   La vivienda se vende en conjunto con la parcela contigua. Este terreno cuenta con piscina de obra y un almacén de 20m2 en un entorno natural con vistas despejadas en Valdeavero (Urbanización La Cardosa). No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,1643.0,False,False,False,False,[],False,False,349900.0,€,True,True,chalet,,Valdeavero,Chalet,EG6412,,,,,,,,,
107191314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/6c/d2/1354773326.webp,30,98000.0,flat,sale,65.0,3,1,Robledo de Chavela,Madrid,Robledo de Chavela,,es,,40.5020254,-4.2395716,False,https://www.idealista.com/inmueble/107191314/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %!  ¡CONSEGUIMOS HASTA EL 100 % DE FINANCIACIÓN! LOCATIVO tiene el placer de presentar esta vivienda en Robledo de Chavela, un hogar lleno de luz y encanto, donde la tranquilidad de la sierra se une a la comodidad de un entorno bien comunicado.  La vivienda cuenta con un amplio salón-comedor, perfecto para disfrutar en familia o con amigos, con acceso directo a un espectacular balcón que ofrece unas vistas despejadas y privilegiadas de la naturaleza que rodea la zona. Desde aquí, cada amanecer y atardecer se convierten en un espectáculo único.  Dispone de tres habitaciones que ofrecen amplitud y comodidad, ideales tanto como dormitorios como para adaptarlos a otras necesidades, como despacho o zona de ocio.  Ubicada en una de las zonas más atractivas de Robledo de Chavela, esta vivienda permite disfrutar de la paz y el entorno natural, sin renunciar a la cercanía de los servicios esenciales del municipio. Una oportunidad ideal tanto para primera residencia como para segunda vivienda, perfecta para desconectar del ritmo de la ciudad.  CONSULTE NUESTRA PÁGINA WEB  TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES.  SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA:  Instagram: @Locativoinmobiliariamadrid  TikTok: @Locativoinmobiliaria  AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1  QUIJORNA 28693  TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA”  PASEO CLUB DEPORTIVO 1, EDIFICIO 4  POZUELO 28223  TELÉFONO: [IW].",False,good,False,1508.0,False,False,False,False,[],False,False,98000.0,€,,,flat,,Robledo de Chavela,Piso,VIVEXROB012,2,True,False,,,,,,
105559993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/df/85/1256091321.webp,13,919000.0,flat,sale,90.0,3,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4285651,-3.7055514,False,https://www.idealista.com/inmueble/105559993/,"Ana Gómez de la Serna de GV | JUSTICIA comercializa el siguiente inmueble: Piso de 90 metros cuadrados totalmente reformado, cuenta con tres cuartos de dormir, dos de ellos con cuarto de baño en suite y una cocina equipada con electrodomésticos de alta gama.  Distribución: Salon-cocina. Comedor. Tres cuartos de dormir, dos de ellas con baño en suite. Cocina equipada.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,10211.0,False,False,False,False,[],False,False,919000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,592012,1,True,True,,,,,,
108316645,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/fa/af/1354274209.webp,29,119999.0,flat,sale,25.0,1,1,avenida del Doctor Federico Rubio y Galí,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4559996,-3.7146495,False,https://www.idealista.com/inmueble/108316645/,"SOMOS PROPIETARIOS, HABLA CON NOSOTROS DIRECTAMENTE, Loft Exclusivo Reformado a Estrenar – Excelente Inversión (LOCAL COMERCIAL, SIN CAMBIO DE USO) Completamente reformado y listo para estrenar. Diseño moderno y funcional, ideal tanto para vivir como para invertir. Superficie: 24 m² construidos Distribución: 13 m² en planta superior + 11 m² en planta inferior Características destacadas: Reforma integral con acabados de alta calidad Suelos estilo mármol, elegantes y duraderos Espacios bien aprovechados, con doble altura Excelente iluminación y diseño moderno Rentabilidad asegurada: Posibilidad de obtener hasta 800 €/mes de alquiler. Nos encargamos de gestionar inquilinos solventes y asegurados para una inversión sin preocupaciones. Ubicación privilegiada: A tan solo 2 minutos a pie de centros de salud, de la estación de metro Francos Rodríguez. Zona consolidada, con todos los servicios a tu alcance.",True,good,False,4800.0,True,False,False,False,[],False,False,119999.0,€,,,flat,,"Ciudad Universitaria, Madrid",Piso en avenida del Doctor Federico Rubio y Galí,,bj,True,True,,123500.0,3501.0,3.0,,
108512583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/9f/80/1347116113.webp,85,299900.0,chalet,sale,302.0,5,2,Valdeavero,Madrid,Valdeavero,,es,,40.6115174,-3.3378771,False,https://www.idealista.com/inmueble/108512583/,"Alcalá inmobiliaria presenta pone a tu disposición este amplio chalet independiente en gran parcela de 2779,96 m2 (Según escrituras), en la urbanización la Cardosa de Valdeavero.   A 15 kilómetros de Alcalá de Henares. Vivienda de 302,65 m2 (según escrituras), en dos plantas, planta baja con 142,15 m2 y planta principal con 160,50 m2 (según escrituras). Con 5 dormitorios, dos baños, cocina, gran salón y terraza a la entrada de la vivienda.  Acompáñame por el recorrido como si estuvieras allí. Entrando a la parcela encontramos un porche que da acceso a la planta baja donde poder hacerte tu garaje, un salón de verano, un taller o lo que mas necesites, en esta planta baja tenemos una habitación para cuarto de calderas donde podrás instalar caldera de gasoil, de pellets o la que mas te guste.  Subiendo tenemos una terraza mirador con unas vistas impresionantes al campo y la naturaleza, entrando a la primera planta tenemos a la izquierda la cocina de gran tamaño esta sin amueblar vacía y tiene dos ventanas que le aportan luz y vistas, a la derecha un dormitorio este es el de menor tamaño ideal para que te hagas un despacho para tu tiempo de trabajo u ocio, seguimos por el pasillo y tenemos el gran salón independiente con dos ventanales que aportan mucha luz, un baño amplio en el que solo hay bañera y un gran dormitorio con hueco para hacer un gran armario empotrado, seguimos por el pasillo y tenemos otro dormitorio con hueco para hacer armario empotrado, un cuarto dormitorio también con hueco para hacer armario empotrado, un pequeño baño con bañera, lavabo y taza de wc, y por ultimo el dormitorio principal muy amplio y con un gran hueco para armario empotrado. Los suelos son de gres, las ventanas de aluminio y tienen rejas, la casa no dispone de calefacción y agua caliente es por termo eléctrico. Tenemos también un pequeño espacio a un lado de la casa para trastero o si quieres tener algún animal. La gran parcela esta llena de arboles frutales y vegetación y en ella podrías hacer realidades tus sueños. Si quieres vivir en un entorno privilegiado rodeado de naturaleza y tranquilidad esta es tu casa no dudes en venir a visitarla.  No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? ¿Necesitas vender para poder comprarte esta casa? Llámanos sin compromiso y programaremos una visita y te informaremos y aclararemos todas tus dudas. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.  .",False,good,False,993.0,False,False,False,False,[],False,False,299900.0,€,True,True,chalet,independantHouse,Valdeavero,Casa independiente,EG6398,,,,,,,,,
109047580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/ff/47/1362624531.webp,26,1990000.0,flat,sale,231.0,3,2,"calle de Fuencarral, 15",Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4211149,-3.7014141,True,https://www.idealista.com/inmueble/109047580/,"Chocron & Partners presenta este espectacular piso en una de las calles más demandadas de Madrid. Se trata de un piso con una esencia única. Cuenta con tres balcones a la calle Fuencarral, uno de ellos con mirador. La vivienda se encuentra en pleno Broadway madrileño, a un paso de la Gran Vía, contando con una excelente oferta de ocio, característico de la ciudad. Se trata de una vivienda situada en un edificio clásico en el centro de Madrid. Por ello, se ha realizado una reforma excepcional que combina la esencia de la vida moderna de Madrid con detalles clásicos que impulsan el lujo de la capital. La vivienda tiene una superficie de 231m2 distribuidos de la siguiente manera: Gran salón con dos ambientes y comedor Despacho Cocina independiente con isla Dormitorio principal con vestidor y gran baño en suite Dos dormitorios dobles secundarios de buen tamaño Segundo baño Destacan las siguientes calidades: Climatización mediante conductos con bomba de frío y calor con Airzone Amplios armarios a medida. Mecanismos Bticino Electrodomésticos Bosch. Mobiliario a medida en todas las estancias La vivienda ha sido exhaustivamente estudiada en cuanto a su interiorismo y decoración y se entrega TOTALMENTE AMUEBLADA. Se han seleccionado materiales de primera calidad y de cuidada estética, lo que hace del apartamento un espacio cómodo, funcional y de gran diseño.",True,good,False,8615.0,True,False,False,False,[],False,False,1990000.0,€,,,flat,,"Malasaña-Universidad, Madrid","Piso en calle de Fuencarral, 15",,2,True,True,,,,,,
103916651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/fc/b0/1327756655.webp,62,1150000.0,chalet,sale,550.0,5,5,"calle Jardines, 3",Madrid,Torrelodones,Los Peñascales,es,El Peñalar - Arroyo de Trofas - Montealegre,40.5807545,-3.9049323,True,https://www.idealista.com/inmueble/103916651/,"Chalet independiente en Torrelodones, urbanización Arroyo de Trofas, proyectado por el arquitecto José Luis Sanz Magallón. Construido en piedra de granito con gruesos muros. Superficie edificada de vivienda 578 m², sobre parcela de 2900 m².  La vivienda se compuesta de: Planta semisótano, con garaje y bodega Planta baja o principal, Consta de hall de entrada, con acceso a un gran salón comedor de 60m² aproximadamente con salida a un porche en forma de L de 45 m². Amplio pasillo de distribución. Cocina con office y cuarto trastero. 4 dormitorios y 4 cuartos de baños, dos de los dormitorios tienen el cuarto de baño incorporado. Sala de estar de 25 m² con acceso directo al jardín. Planta superior, dormitorio principal con vestidor, cuarto de bañó y despacho, de 65 m². El jardín cuenta con una gran piscina, en forma de riñón, de 12m x 4m aproximadamente y diferentes ambientes en terrazas. Gran algibe de almacenamiento de agua para riego. Zona de césped de 600m² con sistema automatizado de riego.",True,good,False,2091.0,True,False,False,False,[],False,False,1150000.0,€,True,True,chalet,independantHouse,"El Peñalar - Arroyo de Trofas - Montealegre, Torrelodones","Casa independiente en calle Jardines, 3",,,,,,,,,,
