propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108669560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/f6/ca/1351672019.webp,LCM37416,32,3,215000.0,flat,sale,31.0,True,1,1,plaza del General Vara de Rey,Madrid,Madrid,es,40.4085301,-3.7095645,False,https://www.idealista.com/inmueble/108669560/,"¡OPORTUNIDAD A REFORMAR EN PLENO RASTRO DE MADRID! Esta vivienda de 31 m² ubicada en una tercera planta exterior muy luminosa está ubicada en frente de la histórica Plaza del General Vara del Rey, en la emblemática zona del Rastro de Madrid. Con balcones en todas las estancias, lo que le aporta una increíble luminosidad y ventilación, y añade unas vistas altas y despejadas gracias a estar en una tercera planta en frente de la amplia plaza. Su posibilidad y potencial de reforma integral es gracias a su estructura tabicada. Se distribuye en un salón, una habitación, una cocina y también una antigua alcoba y acceso a baño comunitario, con posibilidad real de incorporar baño propio.  A 6 minutos a pie de Metro La Latina (L5), Puerta Toledo (L5) y Tirso de Molina (L1). ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,renew,False,False,6935.0,False,False,False,False,[],False,False,215000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en plaza del General Vara de Rey,Destacado,Centro,Lavapiés-Embajadores,227000.0,12000.0,5.0
108593846,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/16/ac/1350426350.webp,6023,89,,1950000.0,chalet,sale,446.0,,5,5,calle de Julián Hernández,Madrid,Madrid,es,40.4534793,-3.6514237,False,https://www.idealista.com/inmueble/108593846/,"� Chalet exclusivo con ascensor y piscina en Conde de Orgaz, cerca de Arturo Soria  Presentamos esta exclusiva vivienda unifamiliar adosada de esquina, ubicada en una tranquila zona residencial de Arturo Soria, ideal para familias que buscan espacio, luminosidad y comodidad con todos los servicios al alcance. � Distribución perfecta en 4 plantas con ascensor: Planta calle: Porche de entrada, amplio salón-comedor con salida directa al jardín, cocina independiente, aseo de cortesía y zona ajardinada con piscina privada. Primera planta: 2 dormitorios con armarios empotrados que comparten un baño, y dormitorio principal en suite con baño incorporado. Segunda planta: Espacio polivalente tipo apartamento con salón, cocina integrada, dormitorio, baño completo y terraza privada. Planta sótano: Dormitorio de servicio con baño, dos habitaciones de uso múltiple (despacho, gimnasio, sala de juegos... ), office, garaje y trastero. ✨ La vivienda cuenta con: Ascensor privado Montacargas de platos en las cuatro plantas Gran luminosidad natural Espacios amplios y versátiles Muchas posibilidades de reforma y personalización � Ubicación inmejorable: Situada en una de las mejores zonas residenciales de Madrid, con supermercados, colegios, hospital, y el centro comercial Arturo Soria Plaza a pocos minutos. A tan solo 5 minutos andando del metro y con varias líneas de autobús. Fácil y rápido acceso en coche a M-30, M-40, M-11, A1 y A2. � Una propiedad única en la zona, perfecta para familias grandes o como inversión de alta demanda. ¡Ven a visitarla y descubre todo su potencial!",True,renew,False,,4372.0,True,False,True,False,[],False,False,1950000.0,€,True,True,chalet,semidetachedHouse,"Conde Orgaz-Piovera, Madrid",Chalet pareado en calle de Julián Hernández,Destacado,Hortaleza,Conde Orgaz-Piovera,,,
109175880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/7a/b4/1366513473.webp,,18,3,184990.0,flat,sale,92.0,True,3,1,calle de Jerónimo del Moral,Madrid,Ciempozuelos,es,40.1616665,-3.6209843,False,https://www.idealista.com/inmueble/109175880/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTIN DE LA VEGA zona CIEMPOZUELOS Oficina HOGARES CIEMPOZUELOS – SAN MARTIN DE LA VEGA: EN VENTA: ESPECTACULAR PISO EN LA MEJOR ZONA DE CIEMPOZUELOS, cercano a zonas verdes, colegios, parada de autobús, etc… Si estás buscando un hogar que combine confort, amplitud y una ubicación envidiable, este magnífico piso es lo que necesitas. Situado en una de las mejores zonas de Ciempozuelos, cerca de todos los servicios esenciales, como zonas verdes, colegios, parques, y con fácil acceso a una parada de autobús, esta propiedad se presenta como una excelente oportunidad para aquellos que buscan calidad de vida en un entorno tranquilo pero bien comunicado. Distribución Perfecta para Disfrutar en Familia El piso se distribuye de manera ideal, aprovechando al máximo el espacio y ofreciendo un ambiente cómodo y funcional para sus ocupantes. Al entrar, te recibirá una amplia cocina independiente, completamente equipada, perfecta para quienes disfrutan de cocinar en familia o recibir a amigos. Su tamaño generoso permite que puedas instalar todo lo que necesites, y sus acabados de alta calidad hacen de este espacio un lugar agradable y práctico. El salón-comedor es otro de los puntos fuertes de la vivienda. Con un tamaño considerable, este espacio es perfecto para el día a día, con suficiente espacio para colocar muebles cómodos y crear un ambiente acogedor. Además, dispone de acceso directo a una terraza privada. En cuanto a la zona de noche, la propiedad ofrece tres dormitorios, todos ellos espaciosos. Estos dormitorios están diseñados para proporcionar el máximo confort, lo que convierte a cada habitación en un refugio personal. La vivienda cuenta también con un baño completo. Además cuenta con una amplia terraza para disfrutar en familia durante todas las épocas del año. ¡Posibilidad de Financiación al 100%: Una Oportunidad A Tu Alcance! Si estás buscando un hogar para ti y tu familia, esta es tu oportunidad. Además, ofrecemos la posibilidad de financiación al 100%, lo que hace de esta propiedad una opción aún más atractiva para quienes desean dar el siguiente paso en la compra de su vivienda sin preocuparse por la financiación. No dejes pasar esta oportunidad única. Contacta con nosotros para más información y para programar una visita. Estaremos encantados de mostrarte esta maravillosa propiedad y ayudarte a conocer todos los detalles sobre las condiciones de financiación. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,False,2011.0,False,False,False,False,[],False,False,184990.0,€,,,flat,,"San Benito - Soledad - Hispanidad, Ciempozuelos",Piso en calle de Jerónimo del Moral,Destacado,San Benito - Soledad - Hispanidad,,,,
109114224,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/d3/76/1364755531.webp,RP2062025141057,14,6,277500.0,flat,sale,54.0,False,1,2,calle Adolfo Bioy Casares,Madrid,Madrid,es,40.3688222,-3.5952172,False,https://www.idealista.com/inmueble/109114224/,"REDPISO ENSANCHE DE VALLECAS - LA GAVIA vende:  Vivienda de 49 m² útiles, ubicada en una de las zonas más demandadas del Ensanche de Vallecas - La Gavia. Construcción del año 2008.  El piso dispone de salón, dormitorio con armario y baño completo con plato de ducha, además de un aseo en la zona del salón, perfecto para visitas.  La cocina es independiente, moderna y funcional. El inmueble cuenta con aire acondicionado por conductos (frío/calor) y calefacción individual por gas, para tu confort durante todo el año.  En el precio se incluye plaza de garaje y trastero.  La urbanización dispone de excelentes zonas comunes:    Piscina  Gimnasio  Zonas verdes  Servicio de conserjería    Excelente ubicación, muy próximo al Centro Comercial La Gavia, con fácil acceso a M-45 y A-3, y conexión directa con el metro Las Suertes (Línea 1) a pocos minutos andando.  Una opción perfecta tanto para vivir como para invertir.  ¡Ven a conocerlo!",False,good,False,True,5139.0,False,False,False,False,[],False,False,277500.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle Adolfo Bioy Casares,Destacado,Villa de Vallecas,Ensanche de Vallecas - La Gavia,282500.0,5000.0,2.0
108910742,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/fe/b5/1358671711.webp,RLGS0178,18,1,235000.0,duplex,sale,91.0,True,2,2,"calle Taberna, 1",Madrid,Los Molinos,es,40.7152902,-4.0743269,True,https://www.idealista.com/inmueble/108910742/,"Piso de 82,1 m2 a la venta situado en Los Molinos, en la provincia de Madrid. Situado en una buena zona de la población, junto a la Plaza de España y todos sus servicios (restaurantes, comercios, supermercados, parques, farmacias, etc. ). Además, cuenta con excelentes comunicaciones, tanto por transporte público (autobuses de las líneas 680, 684 y 688) como privado. Tiene fácil acceso a la M-614. La vivienda fue construida en 2005 y se distribuye en dos habitaciones con armarios empotrados, dos cuartos de baño, uno de ellos en suite, amplio salón-comedor, cocina independiente y zona diáfana bajo cubierta. Dispone de trastero y una plaza de aparcamiento anejas e incluidas en el precio de venta. Dispone de calefacción individual de gas natural, suelos de gres y armarios empotrados equipados. Por todo ello, esta residencia le ofrece muchas posibilidades como inversión.",False,good,False,False,2582.0,False,False,False,False,[],False,False,235000.0,€,True,True,flat,duplex,Los Molinos,"Dúplex en calle Taberna, 1",Destacado,,,,,
106700910,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/73/90/1291406635.webp,10074,56,1,750000.0,flat,sale,110.0,True,1,2,plaza de la Cruz Verde,Madrid,Madrid,es,40.4135476,-3.7103777,False,https://www.idealista.com/inmueble/106700910/,"Única y excepcional, diferente y distinguida, moderna y acogedora, exclusiva, te enamorarás de ella nada más verla. Un capricho de vivienda en uno de los barrios más emblemáticos de Madrid, Palacio, al lado del Palacio de Oriente y de la Plaza Mayor. Sólo tú podrás disfrutar de un entorno tan privilegiado. Si estás buscando diferenciarte, si buscas algo que se salga de las distribuciones clásicas, ésta es la vivienda que conjugará mejor con tu estilo.  El juego de alturas y sus techos con vigas de madera es lo primero que te llama la atención. Hay espacios que tienen hasta 6 metros de altura, creando una atmósfera que te embarga y te anima a quedarte. La vivienda se encuentra en un edificio de 1850, confiriéndole por ello historia y carácter; la vivienda se ubica en la primera planta del edificio que tiene 3 alturas en total.  Nos recibe un pequeño hall y enseguida un gran arco nos adentra en el salón, luminoso y alegre con dos grandes balcones a la calle Segovia, protegidos por árboles siendo ésto, ya sólo, un regalo en Madrid; a continuación, encontramos el comedor, con techo más bajo como contraste y con un armario empotrado.  En esta misma planta tenemos una coqueta cocina, un baño completo y un pequeño trastero/despensa donde se encuentra también la caldera.  Unas escaleras de estructura metálica y peldaños de cristal, nos lleva a la entreplanta donde un pequeño pasillo con una librería de obra hace de división de las dos áreas que acoge esta planta: a mano izquierda se encuentra el dormitorio principal con su baño en suite, amplio con dos senos y a mano derecha tenemos una pequeña salita de lectura con armarios empotrados; esta ampliación no se refleja en la escritura. Se ha jugado con la altura para crear otro espacio adicional y darle a la vivienda mayor personalidad y amplitud.  La vivienda se encuentra en perfectas condiciones para entrar a vivir; suelo de tarima.  La propiedad tiene 110 m2 construidos y 90 m2 útiles  IBI: 400 euros  Gastos de Comunidad: 90 euros/mes  Calefacción con gas individual  Aire acondicionado   NO COBRAMOS AL COMPRADOR NINGÚN SERVICIO NI HONORARIOS.  La vivienda consta de:  1 hall  1 salón  1 comedor  2 baños completos  1 cocina  1 dormitorio en suite  1 salita de estar  1ª planta con ascensor  aire acondicionado  Portero automático  Orientación Sur Oeste  Edificio de 1850.",True,good,False,True,6818.0,True,False,False,False,[],False,False,750000.0,€,,,flat,,"Palacio, Madrid",Piso en plaza de la Cruz Verde,Destacado,Centro,Palacio,,,
107640011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/f8/16/1347243222.webp,,34,3,413000.0,penthouse,sale,107.0,True,1,2,calle Esperanza Sánchez Carrascosa,Madrid,Madrid,es,40.4703911,-3.7020744,False,https://www.idealista.com/inmueble/107640011/,"Inmobiliaria Maqueda vende este maravilloso ático dúplex en el barrio de Tetuán ( Zona Valdeacederas). En la primera planta que consta de 66m2 construidos se encuentra un espacioso y luminoso salón con acceso directo a una amplia terraza con una magnifica orientación, una cocina independiente y un baño completo que aporta practicidad a la vivienda. En la segunda planta que contas de 30m2 construidos podemos encontrar gran dormitorio muy luminoso abuhardillado en el espacio bajo cubierta así como un baño completo que cuenta con bañera de hidromasaje y lavabo doble. Esta propiedad incluye una plaza de garaje de gran tamaño, ideal para coches grandes, con acceso directo mediante ascensor o escaleras a la vivienda, lo que brinda seguridad y comodidad a la hora del estacionamiento además dispone de un trastero de 7m2 perfecto para almacenamiento adicional ofreciendo un espacio extra para organizar pertenencias sin restar amplitud a la vivienda. El edificio cuenta con amplias zonas comunes, dispone de piscina en proyecto de remodelación. Ubicado en la zona con más proyección de Madrid, cerca de la Skyline y muy próximo al maravilloso parque de Rodríguez Sahagún. Muy próximo a zonas de comercio y buena comunicación mediante transporte publico con líneas de autobús cercanas como la 177, 64,.. . y las estaciones de metro Ventilla (L9) y Valdeacederas (L1) que conecta con Puerta del Sol en 15 minutos. Cerca de colegios, supermercados y próximo a la Plaza Castilla y al Barrio del Pilar Grupo Inmobiliario Maqueda es una empresa con más de 50 años de experiencia en el sector y un gran equipo de profesionales. Trabajamos arduamente para corresponder la confianza que nuestros clientes han depositado en nosotros a lo largo de los años y para ganarnos la confianza de nuestros nuevos clientes. Nuestro objetivo es ofrecer el mayor grado de satisfacción posible, prestando especial atención a las necesidades de cada persona que contacta con nosotros. Operamos en el centro de Madrid y sus alrededores, así como en otras ciudades del territorio nacional. No dejes pasar esta oportunidad y contacta para más información o para concertar una visita.",True,good,False,True,3860.0,True,False,False,False,[],False,False,413000.0,€,True,True,flat,penthouse,"Valdeacederas, Madrid",Ático en calle Esperanza Sánchez Carrascosa,Destacado,Tetuán,Valdeacederas,,,
101408523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/5b/61/1121002654.webp,,40,2,390000.0,flat,sale,35.0,True,1,1,calle de las Huertas,Madrid,Madrid,es,40.4146934,-3.6972464,False,https://www.idealista.com/inmueble/101408523/,"**Piso en Venta en Huertas-Cortes, Madrid** Descubre este magnífico piso en venta, situado en una de las calles más emblemáticas de Huertas-Cortes. Con una superficie construida de 35 m², este apartamento exterior se llena de luz natural, creando un ambiente acogedor y cálido. El salón cuenta con una moderna cocina integrada, completamente amueblada.  El dormitorio doble, equipado con un armario empotrado, ofrece el espacio perfecto para el descanso. El cuarto de baño completo, con plato de ducha, añade un toque de funcionalidad. Además, la propiedad dispone de suelos de tarima, calefacción eléctrica y ventanas de PVC que garantizan un excelente aislamiento térmico y acústico. Ubicado en una de las zonas más turísticas de Madrid, estarás a un paso del Paseo del Prado y del Jardín Botánico. La cercanía a la boca de metro de Antón Martín y la estación de trenes de Puerta de Atocha facilita el acceso a cualquier parte de la ciudad. También podrás disfrutar de la proximidad al Retiro y al Museo del Prado, así como a diversos comercios y zonas verdes. Este piso es ideal para inversores que busquen una propiedad en una ubicación privilegiada. ¡No pierdas la oportunidad de vivir o invertir en el corazón de Madrid!",True,good,False,True,11143.0,False,False,False,False,[],False,False,390000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso en calle de las Huertas,Destacado,Centro,Huertas-Cortes,,,
107597800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/9f/3e/1317174138.webp,THH3267,18,3,450000.0,studio,sale,47.0,True,0,1,calle del Ventorrillo,Madrid,Madrid,es,40.4060399,-3.7043668,False,https://www.idealista.com/inmueble/107597800/,"Este estudio en el vibrante barrio de Lavapiés, es un espacio pequeño pero matón. Porque está muy bien aprovechado, con todo lo necesario para disfrutar de él y también de su ciudad. Este estudio tiene salón-comedor, cocina abierta y equipada, un baño, armarios empotrados, aire acondicionado frío/calor y suelos de tarima flotante y ventanas de doble acristalamiento. La finca, de 1900, está orientada al este y tiene ascensor. el estudio está completamente amueblado. ¡Os encantará! Nuestros servicios no suponen ningún coste para el cliente comprador Ref: THH3267.",False,good,False,True,9574.0,True,False,False,False,[],False,False,450000.0,€,,,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle del Ventorrillo,Destacado,Centro,Lavapiés-Embajadores,,,
104869314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/7e/83/1234117933.webp,MAD84617875,25,7,4200000.0,penthouse,sale,280.0,True,3,2,calle de Velázquez,Madrid,Madrid,es,40.4319837,-3.6820427,False,https://www.idealista.com/inmueble/104869314/,"Ático único, anteriormente utilizado como estudio de arquitectura, situado en una ubicación privilegiada. Con aproximadamente 180 m² de espacio habitable y una impresionante terraza de 100 m², este ático ofrece una base ideal para crear su hogar soñado. Este inmueble se presenta como una excepcional oportunidad de reforma, permitiendo al nuevo propietario transformarlo en un espacio lujoso y adaptado a sus gustos personales. La terraza espaciosa promete ser el escenario perfecto para entretenimiento al aire libre y relajación, ofreciendo un espacio abierto para diseño paisajístico o incluso un jardín elevado. Una característica distintiva de este ático es su acceso directo a través del ascensor, que abre directamente dentro de la vivienda, proporcionando una entrada privada y exclusiva. Además, el beneficio de tener una plaza de garaje dentro del edificio añade una comodidad inigualable y seguridad para los vehículos. La combinación de amplios espacios interiores, acceso privado y posibilidades de personalización hacen de este ático una propiedad altamente deseable para aquellos que buscan crear un hogar a su medida en un entorno urbano exclusivo.",False,renew,False,True,15000.0,True,False,False,False,[],False,False,4200000.0,€,,,flat,penthouse,"Castellana, Madrid",Ático en calle de Velázquez,Destacado,Barrio de Salamanca,Castellana,,,
108738980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/34/a7/1356485758.webp,A515,62,,459900.0,chalet,sale,202.0,,4,3,calle Grecia,Madrid,Meco,es,40.5463937,-3.3341696,False,https://www.idealista.com/inmueble/108738980/,"¡GESPAIN GRUPO INMOBILIARIO! Gestiona venta de un fantástico chalet adosado en el Conjunto Residencial Grecia en la localidad de Meco. El chalet está compuesto de 2 plantas y está situado en una urbanización cerrada con zonas comunes, 2 plazas de garajes en superficie y una piscina para adultos. La primera planta tiene un recibidor, pasillo de acceso, 1 dormitorio, cocina independiente, cuarto de caldera, un baño y salón independiente con acceso al patio. La segunda planta tiene pasillo distribuidor, 3 dormitorios (uno de ellos con vestidor) y 2 baños (uno de ellos en suite). La carpintería exterior tiene carpintería de aluminio de 1ª calidad con rotura de puente térmico y sistema de micro-ventilación. Los vidrios son tipo climalit plus con cámara deshidratada. La carpintería interior tiene materiales de 1ª calidad dotando a las viviendas de puertas de paso en MDF con Aireadores superiores para la mejora de la circulación del aire interior y por tanto, de la calidad del mismo. Para el recibidor de entrada y la escalera se ha elegido un solado a base de mármol crema de marfil de calidad extra. Para el salón, distribuidores y habitaciones se ha elegido un laminado flotante de antiestático e hidrófugo. Paredes en liso. EN LA ZONA. - Autobuses interurbanos con destino Av. de América y Alcalá de Henares con parada a menos de 1 minuto de casa - Estación de Renfe con conexión a las estaciones de Atocha y Chamartín a 10 minutos en coche o autobús (parada de autobús a menos de 1 minuto de casa). Parking disuasorio en la estación - Centro de salud a menos de 10 minutos andando - Hospital de Alcalá de Henares a 5 minutos en coche - Autopista A-2 (Madrid - Zaragoza - Barcelona) a 7 minutos en coche - Supermercados a menos de 10 minutos andando. El más lejano es Mercadona a 10 minutos. Hay un DIA y un Ahorra-más más cerca. - Polideportivo con pistas al aire libre de acceso gratuito, pistas cubiertas y piscinas de verano a 5 minutos andando - Parque municipal con zonas verdes, lago, actividades infantiles organizadas por el ayuntamiento a 1 minuto andando - Guarderías, colegios e institutos. ¡NO DEJE DE ESCAPAR ESTA OPORTUNIDAD!",True,good,False,,2277.0,True,False,True,False,[],False,False,459900.0,€,True,True,chalet,terracedHouse,Meco,Chalet adosado en calle Grecia,Destacado,,,,,
109097741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/60/2f/1364284845.webp,1347,74,,1060000.0,chalet,sale,456.0,,7,4,calle Miravalles,Madrid,Villaviciosa de Odón,es,40.3575685,-3.8841416,False,https://www.idealista.com/inmueble/109097741/,"Inmobiliaria Astudillo presenta en exclusiva una propiedad única en Villaviciosa de Odón: espacio, innovación y proyección de futuro. Descubre esta vivienda única que combina sostenibilidad, elegancia y un sinfín de posibilidades. Ubicada en una de las zonas más tranquilas y exclusivas de Villaviciosa de Odón, a pocos minutos del centro, esta propiedad se alza sobre una generosa parcela de 1.592 m². Ofrece un total de 456 m² construidos, más 50 m² correspondientes a la piscina y 152m² de zona deportiva. El equilibrio perfecto entre confort familiar, eficiencia energética, privacidad y alto potencial de revalorización. Resumen de estancias destacadas: - 7 habitaciones (2 en planta baja) - 4 baños completos, uno de ellos en suite con bañera de hidromasaje - Salón principal a doble altura con comedor integrado - Cocina independiente - Garaje espacioso y funcional - Espacios polivalentes: gimnasio, despacho, vestidor y despensa. Eficiencia energética y ahorro real: La casa cuenta con 25 paneles solares que generan un ahorro estimado de 5.000 euros anuales. La nueva instalación está preparada para carga de vehículo eléctrico con una mínima adaptación. Incluye bonificación del 30 % en el IBI durante 5 años (aproximadamente 2.400 euros). Además, dispone de suelo radiante en toda la vivienda y aire acondicionado independiente en cada estancia (11 splits). Exteriores diseñados para disfrutar todo el año: El jardín maduro cuenta con árboles frutales (ciruelos, manzanos, limoneros, perales y melocotoneros), dos olivos centenarios y un porche acristalado, ideal para cualquier estación. Dispone de barbacoa completamente equipada, piscina con asientos y valla de seguridad infantil, muebles de exterior resistentes y cómodos, y una pista polivalente apta para fútbol, baloncesto, tenis, pádel o squash. El sistema de riego es automático y la iluminación exterior está domotizada y gestionada desde el móvil. La parcela ofrece privacidad total gracias a las vallas de ocultación instaladas recientemente. Extras y confort: - Persianas de seguridad eléctricas en todas las ventanas - Sistema de alarma y cámaras de videovigilancia interior y exterior - Toldos nuevos en ventanas y terraza que protegen del sol directo Potencial de ampliación y alta revalorización La amplitud del terreno permite ampliaciones, subdivisiones o la creación de espacios independientes, lo que ofrece un gran potencial tanto para uso residencial como para inversión. Ideal para familias o inversores exigentes Una propiedad pensada para familias que valoran el espacio, la calidad de vida y la proximidad a Madrid, o para inversores que buscan una vivienda con alta eficiencia energética, baja carga fiscal y excelente calidad constructiva. Contáctanos para concertar una visita privada.",False,good,False,,2325.0,True,True,False,False,[],False,False,1060000.0,€,True,True,chalet,independantHouse,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente en calle Miravalles,Destacado,Castillo - Campodón,,,,
109167137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/cd/a7/1366252301.webp,RP232025141236,15,1,365000.0,flat,sale,78.0,False,2,2,calle de Bolívar,Madrid,Madrid,es,40.3939174,-3.691881,False,https://www.idealista.com/inmueble/109167137/,"¡NUDA PROPIEDAD! Redpiso Legazpi vende en exclusiva la nuda propiedad de esta vivienda valorada en 590.000€, situada en una de las urbanizaciones más completas del barrio de los Metales.  La actual usufructuaria mantiene el derecho de uso y disfrute vitalicio de la vivienda. Esto permite al comprador adquirir el inmueble con una rebaja del 38% sobre su valor de mercado. La vivienda está ubicada en una 1ª planta y cuenta con  -2 dormitorios - 2 baños (uno de ellos en suite),  -Salón independiente  - Cocina con salida a tendedero cubierto  Se encuentra en una urbanización privada con todas las comodidades: piscina, gimnasio, sauna, zonas verdes ajardinadas y portero físico. Una oportunidad única de inversión para quienes buscan seguridad, rentabilidad y una excelente revalorización futura. No deje pasar la ocasión de conocer esta gran oportunidad Solicite más información.",False,good,False,True,4679.0,True,False,False,False,[],False,False,365000.0,€,,,flat,,"Delicias, Madrid",Piso en calle de Bolívar,Destacado,Arganzuela,Delicias,,,
108372337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/75/b4/1356084251.webp,E-0136,26,4,292500.0,flat,sale,38.0,True,1,1,calle de Atocha,Madrid,Madrid,es,40.4132798,-3.6998706,False,https://www.idealista.com/inmueble/108372337/,"LINKCASA EMBAJADORES vende vivienda con una amplia habitación doble-comedor exterior con balcón, 1 baño completo y cocina. Se encuentra situada en la privilegiada zona centro de Madrid, a pocos minutos andando del metro, centro comercial, comercios, colegios, farmacias y zonas infantiles. La vivienda se distribuye en: •1 habitación doble - comedor •1 baño completo  •Cocina independiente  DESTACAMOS la propiedad por su excelente conexión con el centro de Madrid y su tranquilidad, lo que la convierte en un lugar ideal para invertir o vivir, disfrutando de lo mejor de la ciudad sin renunciar al confort y la paz. TRANSPORTE: La vivienda goza de excelentes conexiones. El metro a escasos minutos andando, las paradas de autobús más cercanas permiten un acceso rápido a toda la ciudad.  ENTORNO NATURAL: Uno de los grandes atractivos de esta vivienda es su proximidad a amplias zonas verdes como el Parque Retiro para los amantes del deporte al aire libre o para quienes buscan un espacio para relajarse en la naturaleza. Además, ofrece un entorno vibrante con zonas arboladas, paseos amplios y áreas recreativas, perfectas para disfrutar sin salir de la ciudad. Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注 更多房源.",False,good,False,True,7697.0,True,False,True,False,[],False,False,292500.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Atocha,Destacado,Centro,Lavapiés-Embajadores,,,
108834350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/2f/65/1366998853.webp,LCM37822,22,,225000.0,flat,sale,68.0,True,2,1,calle de Gumersindo Azcárate,Madrid,Madrid,es,40.386718,-3.7121374,False,https://www.idealista.com/inmueble/108834350/,"Piso de 68 m2 a reformar en planta baja exterior con terraza situado en la zona de Usera. Se distribuye en hall de entrada, 2 dormitorios, salón, cocina independiente con acceso a lavadero y patio de uso y disfrute de la vivienda. La vivienda se encuentra para reformar con diferentes opciones de reubicación de estancias, según tus gustos y necesidades. El suministro de agua caliente y calefacción es individual a través de caldera de Gas Natural. La finca dispone de ITE favorable del año 2023 Estupenda ubicación, próximo a la calle Marcelo Usera y Rafaela Ybarra, en una zona rodeada de todos lo servicios y comercios, zonas ajardinadas y parques infantiles, al alcance de tu mano. Muy bien comunicado con las estación de Metro Usera, estación de Metro e Intercambiador de Elíptica y múltiples líneas de autobús. Fácil acceso a A42, A4, M30 y M40, por lo que el acceso al centro y extrarradio de la ciudad se convierte en cómodo y accesible. Por tanto, si buscas una vivienda para reformar a tu gusto, en un lugar bien comunicado, con todo lo que necesitas en tu vida cotidiana, ésta es una opción segura. Así pues y ahora más que nunca, ¡llámanos! Estamos trabajando para que sigas contando con nosotros en asesorarte, informarte y acompañarte en todo lo que necesites.",False,renew,False,False,3309.0,False,False,False,False,[],False,False,225000.0,€,,,flat,,"Moscardó, Madrid",Piso en calle de Gumersindo Azcárate,Destacado,Usera,Moscardó,240000.0,15000.0,6.0
109175307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/dd/a5/1366493712.webp,1520,40,,198000.0,flat,sale,59.0,True,1,1,calle Jabonería,Madrid,Torrejón de Ardoz,es,40.4600293,-3.4785709,False,https://www.idealista.com/inmueble/109175307/,"Pulsa para editar la información  Piso en venta zona centro con 59 m2 construidos, distribuidos en 1 dormitorio, 1 baño, salón con cocina integrada y balcón.  La vivienda se vende con plaza de garaje a la que se accede en montacargas. La comunidad cuenta con ascensor. Memoria de calidades; calefacción individual de gas natural, suelo de tarima, 1 baño con bañera  y mampara de baño.  La vivienda se encuentra situada a tan sólo 1 minuto de la plaza Mayor de la localidad, pero calle peatonal tranquila, orientación noreste. En general la Zona Centro de Torrejon de Ardoz es ideal para quienes buscan una ubicación céntrica y bien comunicada .",False,good,False,True,3356.0,False,False,False,False,[],False,False,198000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz",Piso en calle Jabonería,Destacado,Noroeste,,,,
