propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108855897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/fd/b0/1357117587.webp,70879,46,239900.0,flat,sale,50.0,2,1,"calle de Yecla, 4",Madrid,Madrid,San Blas,es,40.4298277,-3.623921,True,https://www.idealista.com/inmueble/108855897/,"TengoTuCasa presenta este acogedor piso, situado en una finca con ascensor, te ofrece todo lo que buscas. se trata de una oprtunidad de inversión ya que tiene un alquiler estimado de 1.200€. Su interior es luminoso y funcional, cuenta con un salón-comedor independiente con excelente entrada de luz natural, ideal para relajarte o recibir visitas. Dispone de dos dormitorios, uno de ellos doble y el otro individual.  El baño es completo, con plato de ducha y ventana, lo que garantiza una ventilación natural y mayor confort. La cocina es independiente, amplia y está totalmente equipada con electrodomésticos y buena capacidad de almacenaje. Incluye aire acondicionado en el salón y en la habitación principal, ambos nuevos, además de armarios empotrados también nuevos. Los suelos son de tarima flotante y las ventanas de PVC. La calefacción es eléctrica. Para mayor seguridad, cuenta con puerta blindada. La finca dispone de ascensor. La ubicación es excelente, entre las calles García Noblejas y Avenida de Arcentales, muy cerca del Polígono Empresarial Julián Camarillo, una zona en auge y de fuerte desarrollo tecnológico en Madrid. A pocos minutos en coche se encuentra el Centro Comercial Las Rosas, con tiendas, restauración y Carrefour. La oferta educativa cercana incluye el IES Barrio Simancas y el Colegio Nazaret San Blas. En cuanto a servicios sanitarios, destacan el Centro de Especialidades Pedro González Bueno y el Centro de Salud García Noblejas. Además, los domingos la Avenida Arcentales se convierte en zona peatonal, ideal para pasear, correr o disfrutar del aire libre. Las conexiones son inmejorables: acceso directo a la M-40, estación de metro Simancas (línea 7) a escasa distancia y líneas de autobús como la109, 165, 167, 28 y 48. No dejes pasar esta oportunidad única de vivir o invertir en una de las zonas con mayor proyección de Madrid. Contáctanos hoy mismo para más información o para concertar tu visita. TengoTuCasa, la inmobiliaria de las 3.000 reseñas.",False,good,False,4798.0,True,False,True,False,[],False,False,239900.0,€,,,flat,,"Simancas, Madrid","Piso en calle de Yecla, 4",Top,4,True,Simancas,True,,,,,
109216694,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/33/eb/1367733167.webp,2D - LYRA I,13,327900.0,flat,sale,91.0,2,2,"avenida Mayorazgo, 34",Madrid,Madrid,Villa de Vallecas,es,40.3607392,-3.6167446,True,https://www.idealista.com/obra-nueva/109216694/,"¡Empieza la venta de Residencial Lyra en Valdecarros!  Descubre Residencial Lyra, la primera promoción de renta libre en Valdecarros, el nuevo eje de crecimiento del sureste de Madrid. Ubicada en la Etapa 1 y próximo al Metro La Gavia (L1) en el Ensanche de Vallecas, Centro Comercial La Gavia y las principales vías M-45/M-50. Viviendas de renta libre sin requisitos ni cupos  Residencial Lyra en Valdecarros es una promoción 100% libre, convirtiéndose en una alternativa libre frente a las cooperativas, pensada para quienes buscan calidad, diseño y libertad de elección. Elige tu nuevo hogar en una de las nuevas zonas con más alta demanda de Madrid. 2 edificios diseñados para cada etapa de tu vida  Residencial Lyra está compuesto por dos edificios modernos: Lyra I y Lyra II con viviendas de 2 a 4 dormitorios, todas con plaza de garaje y trastero incluido. ¿Ático, bajo, piso o ático dúplex?  Sé uno de los primeros en elegir la vivienda que más se adapta a tu estilo de vida. Elige entre un bajo con jardín, un amplio ático o ático dúplex con amplias terrazas.  ¡Tu hogar va más allá de tu vivienda!  Disfruta de zonas comunes diseñadas para adaptarse a tu estilo de vida: piscina con depuración salina, gimnasio, biciparking y juegos infantiles. Eficiencia energética y tecnología para tu confort  Residencial Lyra es Calificación energética A en emisiones. Además este proyecto cuenta con aerotermia y paneles fotovoltaicos. Disfruta del confort de contar con suelo radiante-refrescante en tu vivienda, ideal para todas las estaciones del año. Y ¡a tu gusto!  Personaliza tu hogar con el exclusivo Programa de Libre Elección de acabados. Tú decides cómo será tu vivienda. Pide cita y conoce el proyecto  Reserva tu cita para más información. Nuestra oficina de ventas está en Av. del Ensanche de Vallecas, 63, Local 1, Madrid.",False,newdevelopment,True,3603.0,True,False,False,False,[],False,False,327900.0,€,True,True,flat,,"Valdecarros, Madrid","Piso en avenida Mayorazgo, 34",Top,2,True,Valdecarros,True,False,,,,
108506168,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/aa/ab/1346923124.webp,BFU-V1910,29,280000.0,flat,sale,107.0,3,2,plaza Movimiento Ciudadano,Madrid,Madrid,Usera,es,40.3691999,-3.7081154,False,https://www.idealista.com/inmueble/108506168/,"CONTACTAR CON EXTENSIÓN Nº1 Se vende piso de grandes dimensiones en el Poblado de Orcasitas. A diez minutos a pie del polideportivo de Orcasitas. A siete minutos a pie del Mercadona y las paradas de autobuses. Muy próximo a farmacias, gasolineras y al centro de salud. La vivienda se localiza en la segunda planta sin ascensor, bastante luminosa, gracias a su ubicación en una zona despejada por los dos lados. Vivienda totalmente reformada y lista para entrar a vivir Esta espaciosa vivienda destaca por la amplitud de sus estancias, incluyendo un luminoso salón-comedor y tres cómodas habitaciones, todas ellas con armarios empotrados. Con una superficie de 99 m², la distribución es funcional y acogedora: Recibidor con armario empotrado Amplia cocina independiente Salón-comedor muy luminoso Dos baños completos: uno con plato de ducha y otro con bañera Tres habitaciones con armarios empotrados La vivienda ha sido completamente reformada, con acabados de alta calidad: paredes lisas, suelos de porcelánico y un diseño moderno y actual que combina comodidad y estilo. Sobre zona y transporte: Orcasitas es uno de los barrios que componen el distrito de Usera, en el sur de Madrid. Sus límites son, por el norte, la avenida de los Poblados; por el este, las vías de ferrocarril; por el sur, la autopista M-40; y, por el oeste, la avenida de la Princesa Juana de Austria. El barrio alterna edificios residenciales de antigua y nueva construcción. Dada su ubicación al lado de la autopista M-40, el barrio es fácilmente accesible en coche. También es posible tomar el autobús o cercanías (Orcasitas).  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,2617.0,True,True,True,False,[],False,False,280000.0,€,,,flat,,"Orcasitas, Madrid",Piso en plaza Movimiento Ciudadano,Top,2,True,Orcasitas,False,,,285000.0,5000.0,2.0
109071467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/11/0a/1363644009.webp,426836,31,820000.0,flat,sale,163.0,4,2,Barrio Estrella,Madrid,Madrid,Retiro,es,40.4125244,-3.6642937,False,https://www.idealista.com/inmueble/109071467/,"Tu Nuevo Hogar con Vistas Infinitas y Espacio para Vivir. Imagina despertar cada mañana en tu piso en la planta 13, con la luz del sol inundando tu salón y unas vistas que abarcan toda la ciudad. Única Inmobiliaria te presenta este hogar donde cada día es una experiencia. Con 163 m², este piso te ofrece el espacio que necesitas para tu familia: Un salón-comedor amplio y lleno de luz con la terraza perimetral integrada. 4 amplios dormitorios (el principal en suite) que te dan la privacidad y el confort que buscas. Una cocina independiente para crear tus mejores momentos. 2 baños completos. La vida en la ciudad puede ser un desafío, pero aquí tendrás la tranquilidad que anhelas. Un valor añadido es un garaje privado de acceso directo y para un mayor desahogo un trastero para liberar la vivienda de todo lo que no necesitas. La seguridad es total gracias al portero físico y la vigilancia por cámaras. Este no es solo un piso, es un refugio de paz en el corazón de la ciudad, ideal para quienes desean un equilibrio perfecto entre la energía urbana y la calma de un hogar espacioso. No dejes pasar la oportunidad de adquirir este maravillosa propiedad en una de las zonas más deseadas de Madrid. Si buscas un hogar lleno de vida, en un entorno privilegiado y con todas las facilidades, esta es tu oportunidad. ¡Ven a descubrirlo y enamórate de tu próximo hogar! ¡Contáctanos hoy mismo para más información y agenda tu visita! Tu nuevo hogar te está esperando. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,5031.0,True,False,False,False,[],False,False,820000.0,€,True,True,flat,,"Estrella, Madrid",Piso,Top,13,True,Estrella,True,,,,,
108642874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/96/87/1350817897.webp,BFP-V1427,27,335000.0,flat,sale,59.0,2,1,calle del Alcalde Martín de Alzaga,Madrid,Madrid,Moncloa,es,40.4626417,-3.7152073,False,https://www.idealista.com/inmueble/108642874/,"CONTACTAR CON EXTENSIÓN Nº 3 Piso reformado a estrenar junto a Ciudad Universitaria y Valdezarza Descubre esta excelente oportunidad de vivienda o inversión: piso totalmente reformado a estrenar, con una ubicación inmejorable a solo 5 minutos de la estación de Valdezarza y muy próximo a Ciudad Universitaria. Características principales: - 2 habitaciones, ideales para parejas, estudiantes o como inversión para alquiler. - 1 baño completo, moderno y funcional. - Reforma integral a estrenar, con acabados actuales y listos para entrar a vivir. - Excelente ubicación en zona tranquila, con todos los servicios y transporte a pocos pasos. Perfecto tanto para vivir como para rentabilizar, gracias a su cercanía con zonas universitarias y excelente conexión con el resto de Madrid. Este anuncio no es vinculante. Puede contener errores. Se muestra a título informativo y no contractual. > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,5678.0,True,True,True,False,[],False,False,335000.0,€,,,flat,,"Valdezarza, Madrid",Piso en calle del Alcalde Martín de Alzaga,Top,4,True,Valdezarza,True,,,350000.0,15000.0,4.0
108379280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/ba/fb/1342355604.webp,BFU-V1887,24,250000.0,flat,sale,132.0,3,2,calle Fernando Ortiz,Madrid,Madrid,Usera,es,40.3679365,-3.7024999,False,https://www.idealista.com/inmueble/108379280/,"CONTACTAR CON EXTENSIÓN Nº1 Se vende piso de grandes dimensiones en el Poblado de Orcasitas. A diez minutos a pie del polideportivo de Orcasitas. A siete minutos a pie del Mercadona y las paradas de autobuses. Muy próximo a farmacias, gasolineras y al centro de salud. La vivienda se localiza en la entreplanta sin ascensor, bastante luminosa, gracias a su ubicación en una zona despejada por los dos lados. Las estancias son amplias; tanto el salón comedor como las tres habitaciones, que dispone de armarios empotrados. Sus 98m2 se distribuyen en: -Recibidor - Cocina, con despensa - Salón comedor - Un baño con bañera y otro con plato de ducha -Tres habitaciones - Plaza de garaje y trastero. Sobre zona y transporte: Orcasitas es uno de los barrios que componen el distrito de Usera, en el sur de Madrid. Sus límites son, por el norte, la avenida de los Poblados; por el este, las vías de ferrocarril; por el sur, la autopista M-40; y, por el oeste, la avenida de la Princesa Juana de Austria. El barrio alterna edificios residenciales de antigua y nueva construcción. Dada su ubicación al lado de la autopista M-40, el barrio es fácilmente accesible en coche. También es posible tomar el autobús o cercanías (Orcasitas).  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,1894.0,True,True,True,False,[],False,False,250000.0,€,True,True,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle Fernando Ortiz,Top,en,,12 de Octubre-Orcasur,False,,,275000.0,25000.0,9.0
108580646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/1a/e4/1349046210.webp,BFCA-V269,48,1575000.0,chalet,sale,220.0,5,3,Barrio Mirasierra,Madrid,Madrid,Fuencarral,es,40.4935282,-3.706478,False,https://www.idealista.com/inmueble/108580646/,"CONTACTAR CON EXTENSIÓN Nº4 BAFRE CASTELLANA presenta este fantástico chalet adosado ubicado en el exclusivo barrio residencial de Mirasierra, una de las zonas más tranquilas y demandadas del norte de Madrid. Con 220 m² construidos sobre una parcela de 311 m² consolidada, esta vivienda destaca por su distribución funcional, su luminosidad en todas las estancias y su agradable zona exterior, ideal para disfrutar en familia. Distribución: Planta de acceso: Desde un elegante hall de entrada se accede directamente al garaje privado con capacidad para un vehículo, y a la escalera que organiza el resto de la vivienda. Planta baja (zona jardín): Bajando desde el hall encontramos un acogedor salón de verano con gran entrada de luz natural y salida directa al jardín. En esta misma planta se sitúa la zona de servicio independiente, compuesta por un dormitorio con baño en suite, ideal como cuarto de invitados o para personal interno. Además, cuenta con una práctica zona de lavandería y plancha (zona blanca), también con salida directa al jardín trasero. Planta principal: Subiendo desde el hall accedemos a un amplio salón principal, perfecto como espacio de reunión y descanso. En esta planta se encuentra también una cocina independiente y una sala de comedor, separada pero conectada visualmente, ideal para celebraciones y comidas familiares. Planta superior: La zona más privada de la vivienda está compuesta por cuatro dormitorios, incluyendo un dormitorio principal en suite con baño privado, y otro baño completo que da servicio al resto de habitaciones. Todas las estancias cuentan con buena luz natural y armarios empotrados. Exterior: El jardín privado es perfecto como zona de relax, comedor de verano o área de juegos, con acceso directo desde varias estancias de la vivienda. Ubicación: Situado en Mirasierra, un entorno residencial privilegiado por su tranquilidad, zonas verdes y excelente conexión con el centro de Madrid. A pocos minutos de colegios internacionales, hospitales, centros deportivos y zonas comerciales, y con buena comunicación mediante transporte público y acceso a principales vías como M-30 y M-40.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,7159.0,True,False,True,True,[],False,False,1575000.0,€,True,True,chalet,terracedHouse,"Mirasierra, Madrid",Chalet adosado,Top,,,Mirasierra,,,,1600000.0,25000.0,2.0
109136074,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/43/05/1365416965.webp,RM-2211,40,810000.0,penthouse,sale,97.0,2,2,calle del Aviador Zorita,Madrid,Madrid,Tetuán,es,40.4495723,-3.6993976,False,https://www.idealista.com/inmueble/109136074/,"Ático exclusivo en Cuatro Caminos – Calle Aviador Zorita EXTRA INMOBILIARIA presenta en exclusiva este magnífico ático de 97 m² con terraza, ubicado en la calle Aviador Zorita, a escasos metros del Bulevar General Perón y muy cerca del Paseo de la Castellana y del Estadio Santiago Bernabéu. Distribución: Dormitorio principal con baño en suite. Segundo dormitorio exterior. Luminoso salón-comedor con salida directa a la terraza. Baño completo o aseo adicional. Cocina independiente. Trastero en la finca. La joya de la vivienda: Cuenta con una terraza de 9 m² orientada al oeste, perfecta para disfrutar de las tardes soleadas y con la posibilidad de ampliación, lo que la convierte en un espacio aún más atractivo para quienes valoran las zonas al aire libre. Ventajas de la ubicación: Localización privilegiada en una zona residencial tranquila, junto al Bulevar General Perón. Entorno rodeado de zonas verdes, colegios de prestigio y todos los servicios necesarios: supermercados, centros médicos, restaurantes y centros comerciales como El Corte Inglés y Moda Shopping. Excelentes comunicaciones: Metro: Santiago Bernabéu (L10), Estrecho (L1), Nuevos Ministerios (L6, L8, L10 y Cercanías RENFE con conexión directa al aeropuerto). Autobuses: Líneas 3, 5, 27, 37, 49, entre otras, todas a menos de 5 minutos a pie. ✨ Una oportunidad única para vivir con calidad, confort y una ubicación inmejorable en el corazón de Madrid.",True,good,False,8351.0,True,False,True,False,[],False,False,810000.0,€,,,flat,penthouse,"Cuatro Caminos, Madrid",Ático en calle del Aviador Zorita,Top,8,True,Cuatro Caminos,True,,,,,
107410763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/d7/70/1311918064.webp,lgc7.v.003,33,3300000.0,flat,sale,540.0,5,6,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107410763/,"Realizza La Finca, vende este piso en segunda planta, (EN PRIMERA LINEA DEL CAMPO DE GOLF), con vistas a los lagos y al golf, la ubicación de la vivienda es única. Esta vivienda en segunda planta. La vivienda esta para estrenar y disponible para entrar ya a vivir, esta recién entregada a la propiedad y con unas calidades en cuanto a materiales y acabados de más alto nivel, la vivienda goza de domótica, vigilancia 24 horas, y una gran terraza terraza con un jacuzzi. A la vivienda esta dividida en dos zonas, una de día y otra de noche totalmente independiente una zona de la otra, la de día con salón de 60m2 - comedor y cocina con salida independiente a la terraza, de 170 m2, en la parte posterior al salón nos encontramos una zona de armarios, lavandería y dormitorio de servicio con su baño, además de un tendedero. Desde el hall de entrada muy amplio con techos de 3 metros de altura en toda la vivienda, se accede a los 4 dormitorios, todos ellos con baño en suite. El dormitorio principal tiene una gran cantidad de armarios. La orientación de la vivienda es sur. La vivienda tiene 6 plazas de garaje y trastero. La urbanización tiene amplias zonas verdes, piscina comunitaria y zona infantil y unos grandes lagos que recorren toda la urbanización y con vistas al campo de golf de 18 hoyos de La Finca  La zona de La Finca tiene unas excelentes comunicaciones mediante transporte público, gracias al metro ligero y a los autobuses de línea que paran en los diferentes tramos de la urbanización La Finca. La zona también goza de un gran número de colegios privados como, Kesington Shool American School, British Council, Colegio Internacional, Los Rosales, y Retamar; centros comerciales como El Corte Inglés de Pozuelo, el centro comercial Zielo, El Zoco, y los multiciness de Kinepolis (con los cines más grandes de España); Centros deportivos como Rebook sport La Finca, y campos de golf como el Club de Golf Somosaguas.  Realizza La Finca, es una inmobiliaria de lujo ubicada en La Finca, ofrece una amplia selección de viviendas de lujo (adosados, bajos con jardín, áticos y chalets independientes) en compra y en alquiler, ubicadas en La Finca de Pozuelo, y se caracteriza por ofrecer exclusivamente viviendas ubicadas en esta privilegiada zona residencial de Madrid. Con experiencia de más de 10 años en La Finca y con conocimiento profundo de todas las urbanizaciones que la componen. Contamos para ello se con un equipo de gran experiencia en el mercado inmobiliario de lujo, y con una relación muy directa con La Finca desde sus inicios hasta hoy. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de lograr su satisfacción y confianza.",True,good,False,6111.0,True,False,False,False,[],False,False,3300000.0,€,True,True,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",Top,2,True,La Finca,True,,,,,
108645078,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/d0/f1/1340957237.webp,85969319,60,790000.0,flat,sale,105.0,3,2,del Mediterráneo,Madrid,Madrid,Retiro,es,40.4045888,-3.6683273,False,https://www.idealista.com/inmueble/108645078/,"BARNES Madrid vende este elegante apartamento de 105m² y 85m² útiles, completamente reformado con un diseño contemporáneo y materiales de alta gama. Ubicado en una de las zonas más cotizadas de Madrid, a 10 minutos andando del parque de El Retiro. Este apartamento representa una propuesta de vida sofisticada en un entorno urbano exclusivo en Madrid. Se caracteriza por su luminosidad, su distribución equilibrada y la atención al detalle. Un amplio hall de entrada con armario empotrado da paso a una cocina moderna con península, equipada con electrodomésticos de alta gama (Siemens y Bosch) y grifería Grohe con sistema de filtrado de agua. El salón-comedor, bañado de luz natural, se abre a una agradable terraza, ideal para disfrutar del exterior. Dispone de tres dormitorios con armarios empotrados y dos baños con acabados de diseño. El baño principal cuenta con doble lavabo, espejos antivaho, extractor de humedad, ducha efecto lluvia y WC japonés con control de temperatura. Destaca por la iluminación domótica, persianas motorizadas, estores a medida en todas las estancias, ventanas con doble acristalamiento y excelente aislamiento térmico-acústico, aire acondicionado por splits y puerta de seguridad blindada con cerradura de doble embrague. El edificio se encuentra a un proyecto de regeneración urbana en desarrollo: un nuevo espacio ajardinado con zonas verdes, acceso directo al metro y una galería comercial integrada, que transformarán aún más esta zona en una de las más atractivas de Madrid. Una oportunidad única de vivir con estilo, comodidad y visión de futuro. El piso se entrega sin muebles. Para más información, puede consultar nuestra página web donde encontrará una cuidada selección de pisos exclusivos en Retiro, así como consultar otras viviendas premium en Madrid similares.",True,good,False,7524.0,True,False,False,False,[],False,False,790000.0,€,True,False,flat,,"Adelfas, Madrid",Piso en del Mediterráneo,Top,7,True,Adelfas,True,,100.0,,,
105682413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/38/2b/1260461402.webp,83274948,39,1960000.0,flat,sale,152.0,3,3,calle del Conde de Aranda,Madrid,Madrid,Barrio de Salamanca,es,40.4219572,-3.6862229,False,https://www.idealista.com/inmueble/105682413/,"Con la comodidad de estar en la mejor zona del Barrio Salamanca, encontramos esta primera planta que mira hacía el patio interior del edificio, obteniendo la mejor luz de cada día. Con una decoración sobria y completa, este piso de 3 dormitorios se convierte en la mejor oportunidad para disfrutar la ciudad a solo metros de distancia caminando. Al entrar encontramos a la derecha la cocina, completamente equipada y con electrodomesticos de alta calidad, comedor auxiliar y como en toda la casa, entrada de luz natural. Siguiendo por recibidor esta el baño de visitas y luego la entrada a el cuarto principal ensuite y el amplio salón comedor. Pasando esta zona aparecen las otras dos habitaciones que comparten su baño ensuite, con entrada independiente a cada una de ellas.",True,good,False,12895.0,True,False,False,False,[],False,False,1960000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle del Conde de Aranda,Top,1,False,Recoletos,True,,,,,
107031278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/22/a9/1335162723.webp,MIV02058,36,649000.0,flat,sale,109.0,2,2,calle de la Costa Brava,Madrid,Madrid,Fuencarral,es,40.4994638,-3.7117132,False,https://www.idealista.com/inmueble/107031278/,"Ref. MIV02058. De Salas Luxury Homes le invita a descubrir este acogedor piso de 109 m² situado en una de las zonas más relevantes de Mirasierra. La vivienda dispone de un amplio salón comedor que se convierte en el corazón del hogar. Cuenta con dos dormitorios, siendo el principal en suite con su baño completo, y un segundo baño que complementa perfectamente la distribución. La cocina, equipada con un práctico lavadero, está diseñada para ofrecer funcionalidad y comodidad en el día a día. El piso dispone de aire acondicionado tanto en el salón como en el dormitorio principal, garantizando un ambiente agradable en cualquier época del año. Plaza de garaje opcional. Ubicado en una urbanización privada, los residentes pueden disfrutar de amplias zonas comunes que incluyen una piscina, pistas de pádel, zonas verdes, área infantil y un club social, ideales para relajarse o socializar. Su excelente ubicación dentro de Mirasierra proporciona fácil acceso a transporte público, colegios, centros sanitarios y una variada oferta de ocio, convirtiéndolo en el lugar perfecto para vivir. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Si usted está interesado en visitar esta propiedad no dude en ponerse en contacto con nosotros en el teléfono o bien acudiendo a nuestra oficina de Mirasierra, ubicada en la C/Nuria 34. Si está valorando la posibilidad de poner en venta su propiedad o si ya la tiene en venta, De salas Consultores Inmobiliarios pone a su disposición una larga experiencia de más de 35 años y más de 3.600 inmuebles vendidos en las zonas más exclusivas de la zona norte de Madrid. Optimizaremos su tiempo y le daremos la mejor valoración de mercado posible, realizando un estudio preciso y trazando la mejor estrategia comercial para su hogar. Dotaremos este servicio con un completo asesoramiento jurídico para mayor tranquilidad del propietario.  ¡Estaremos encantados de atenderle!",False,good,False,5954.0,True,False,True,True,[],False,False,649000.0,€,,,flat,,"Mirasierra, Madrid",Piso en calle de la Costa Brava,Top,4,True,Mirasierra,True,,,,,
108133849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/85/a5/1334874960.webp,8831PV-F,34,199900.0,flat,sale,91.0,3,2,calle Salamanca,Madrid,Parla,Villayuventus-Renfe,es,40.2421316,-3.7632005,False,https://www.idealista.com/inmueble/108133849/,"Mr. House Real Estate vende FANTÁSTICO PISO en ZONA VILLAYUVENTUS. . Se trata de una vivienda de unos 91m2 construidos, CON ASCENSOR, BIEN DISTRIBUIDOS en 3 dormitorios, 2 baños, entrada, salón y cocina.  Esta vivienda está con aire acondicionado en el salón y dormitorio principal, con pre instalación para gas natural (pre instalación de caldera), doble ventana de aluminio climalit, edificio de 1992. Este inmueble se encuentra en la Zona de Villayuventus. Tiene una ubicación privilegiada junto a todo tipo de servicios (paradas de autobús, centros educativos, Ambulatorio de Pintores, Escuela Oficial de Idiomas, RENFE, Tranvía, comercios, etc. ) SOLICITA MÁS INFORMACIÓN SIN COMPROMISO! En Mr. House Real Estate, ASESORAMIENTO FINANCIERO GRATUITO, HONORARIOS INCLUIDOS EN EL PRECIO.",False,good,False,2197.0,True,False,True,True,[],False,False,199900.0,€,,,flat,,"Villayuventus-Renfe, Parla",Piso en calle Salamanca,Top,3,True,,True,,,,,
108682616,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/2a/74/1352010623.webp,CM-426790,32,1350000.0,flat,sale,176.0,4,3,Barrio Arapiles,Madrid,Madrid,Chamberí,es,40.4294281,-3.7067397,False,https://www.idealista.com/inmueble/108682616/,"UNICA ofrece este luminoso inmueble con amplias vistas en la sexta planta de un edificio residencial con ascensor, En una de las zonas mas tranquilas y privilegiadas del barrio, con una superficie total de 176 m² y una magnifica orientación Sur Oeste que garantiza la entrada de luz natural durante gran parte del día. Esta vivienda se distribuye a través de un amplio hall de entrada que conduce a un espacioso salón con acceso a una terraza, así como a un comedor independiente La zona de descanso esta compuesta por 3 dormitorios dobles, y otro de servicio, este inmueble destaca por su excelente distribución y estado de conservación, además cuenta con 3 baños completos, cocina con office, y suelos de parquet. todas las estancias cuentan con armarios empotrados, incluidos el pasillo y el distribuidor. Además, está adaptado para personas con discapacidad y cuenta con sistema de seguridad. con portero físico, es el lugar perfecto para quienes buscan un estilo de vida cómodo, en un barrio tranquilo pero lleno de vida, y con todo lo necesario para disfrutar del máximo confort, con una ubicación inmejorable en el corazón de Madrid. Ubicado en una zona residencial tranquila y bien comunicada, este piso ofrece la posibilidad de vivir en un entorno cómodo y seguro. Arapiles ofrece comodidad y tranquilidad, con fácil acceso a comercios, parques y transporte público, ¡No pierdas la oportunidad de vivir en este maravilloso piso en Madrid! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",True,good,False,7670.0,True,False,False,False,[],False,False,1350000.0,€,,,flat,,"Arapiles, Madrid",Piso,Top,6,True,Arapiles,True,,,,,
