propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108220923,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/95/78/1361387307.webp,PV9075I,59,3500000.0,chalet,sale,901.0,6,7,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,40.473546,-3.733089,False,https://www.idealista.com/inmueble/108220923/,"Exclusiva vivienda independiente en Puerta de Hierro de 901 m², distribuidos en tres amplias plantas todas conectadas por ascensor, construida sobre en una parcela de 1.093 m² con piscina privada y jardin. La vivienda cuenta con materiales de alta calidad, cuidando cada detalle para ofrecer el máximo confort. Situada en la prestigiosa colonia de Puerta de Hierro, una de las zonas residenciales más exclusivas de Madrid, esta magnífica casa se encuentra en un entorno tranquilo y seguro, con vigilancia privada y amplias zonas verdes. A tan solo minutos del centro de la ciudad, goza de excelentes conexiones y proximidad a una variada oferta de servicios. Además, la zona alberga algunos de los colegios y universidades más reconocidos de Madrid, lo que la convierte en una opción ideal para familias que buscan una residencia de alto nivel en una ubicación privilegiada.  Distribución: PLANTA PRINCIPAL: · Hall distribuidor. · Amplio salón con 3 ambientes. · Comedor. · Acceso al jardín. · Amplia cocina con office y con acceso directo al jardín.  · Aseo de cortesía. · Dormitorio de invitados con baño en suite. PLANTA ALTA: · Dormitorio principal de más de 30 m² en suite con vestidor y baño. · 4 dormitorios dobles muy amplios todos ellos con baños. PLANTA BAJA: · Amplia sala Multiusos. · Zona de lavado.  · Dormitorio de servicio con baño. · Sala de máquinas. · Garaje para 6 coches. Puedes ver más inmuebles en nuestra página web. Entre el Monte del Pardo y la Casa de Campo, y a tan solo 9 kilómetros del centro de Madrid, Aravaca es un lugar privilegiado: ofrece todo lo que un ciudadano necesita en una gran urbe, y además está perfectamente comunicada con la capital gracias a la autopista A-6, la M-500, la M-503 (carretera de Castilla), M-30 y M-40. Cuenta con múltiples instalaciones deportivas, tiendas, restaurantes, academias, institutos, así como con los colegios más prestigiosos de Madrid. Es un área con mucho encanto donde sus 23.000 habitantes disfrutan de las ventajas de vivir en una gran ciudad, y a su vez de la tranquilidad de estar en un pueblo donde pasear, ir de compras caminando, e incluso ir en bici hasta el centro de Madrid o Ciudad Universitaria a través de la Casa de Campo.",True,good,False,3885.0,True,True,False,False,[],False,False,3500000.0,€,True,True,chalet,independantHouse,"Ciudad Universitaria, Madrid",Casa independiente,Top,Ciudad Universitaria,,,,,,,
108597243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/32/f9/1349531639.webp,14262,35,1700000.0,penthouse,sale,215.0,3,3,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,40.4693525,-3.78331,False,https://www.idealista.com/inmueble/108597243/,"Alejandra López de GV | ARAVACA comercializa la siguiente propiedad: Estupendo ático en la exclusiva zona de Valdemarín a 5 minutos de Madrid. El ático cuenta con 215 metros cuadrados y una inigualable terraza de 80 metros cuadrados con maravillosas vistas. La vivienda se caracteriza por su gran luminosidad y amplitud de estancias. Suelo radiante y aire acondicionado frio/calor con termostato independiente en habitaciones de planta inferior, en la planta superior, que da a la terraza, splits frio/calor. Gas natural. Magnífica urbanización con 6 bloques de 3 alturas con una estupenda zona verde y piscina. Trastero amplio. Dos plazas de garaje con capacidad hasta para tres coches con cargador eléctrico. Vigilancia 24 horas. Distribución:  Planta principal: Hall con gran altura, hasta el piso superior, escalera. Armario y cuarto de baño de invitados. Salón comedor. Cocina con mobiliario y electrodomésticos de primera calidad. Cuarto de lavado y tendedero. Cuarto de dormir principal con vestidor y cuarto de baño en suite. Dos cuartos de dormir que comparten un cuarto de baño. Planta superior: Estupendo salón acristalado que da a la exclusiva terraza con maravillosas vistas. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,7907.0,True,True,False,False,[],False,False,1700000.0,€,True,True,flat,penthouse,"Valdemarín, Madrid",Ático,Top,Valdemarín,2,True,True,,,,
108463161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/c3/b0/1345668142.webp,520112,28,3900000.0,chalet,sale,380.0,6,5,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4648131,-3.6783436,False,https://www.idealista.com/inmueble/108463161/,Lucía Suárez-Zuloaga de GV | NUEVA ESPAÑA comercializa el siguiente inmueble: Fantástica propiedad de 380 metros cuadrados sobre una parcela de 215 metros cuadrados en una de las zonas más agradables y exclusivas de Nueva España. Vivienda muy agradable y llena de encanto. Ideal para vivir en pleno centro de Madrid sin perder las ventajas de las zonas residenciales de la periferia. Distribución: Planta Baja: Hall de entrada. Aseo de visitas. Salón con acceso al jardín. Comedor independiente. Despacho. Cocina. Office. Despensa. Cuarto de lavado. Planta Primera: Tres cuartos de dormir adicionales. Cuarto de baño. Terraza Planta Segunda: Cuarto de dormir principal en suite con vestidor y cuarto de baño. Cuarto de dormir con cuarto de baño. Planta Alta: Cuarto de estar. Habitación de servicio con cuarto de baño. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,True,good,False,10263.0,True,True,False,False,[],False,False,3900000.0,€,True,True,chalet,semidetachedHouse,"Nueva España, Madrid",Chalet pareado,Top,Nueva España,,,,,,,
108453791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/bc/66/1345362300.webp,17327,22,1800000.0,flat,sale,200.0,4,3,Barrio El Viso,Madrid,Madrid,Chamartín,es,40.4514278,-3.6795795,False,https://www.idealista.com/inmueble/108453791/,"Inés Coca de GV | El VISO comercializa el siguiente inmueble: Gran oportunidad, ideal para inversores que busquen un piso en rentabilidad en pleno centro de Madrid. Cabe destacar su inmejorable localización en un enclave perfecto y magníficamente bien comunicado. Alquilado hasta 2027. Ático con las vistas más espectaculares de Madrid. Vivienda de lujo en el corazón del El Viso. Planta 13. 200 metros cuadrados construidos, vistas únicas y una explosión de luz. Totalmente reformado, con excelentes acabados y calidades. Cuenta con una excelente distribución del espacio y de la luz, creando ambientes muy acogedores y muy alegres, lo que aporta una energía brutal a cada estancia de la casa.  Cuenta con aire acondicionado y calefacción central.  Servicio de portería. Ideal para los que busquen entrar a vivir con el máximo confort en una zona tranquila en pleno centro de Madrid. Cabe destacar su inmejorable localización en un enclave perfecto y magníficamente bien comunicado. **Se adjunta PLANO Distribución:  Hall de entrada, Salón, Comedor, Cuarto de dormir principal con cuarto de baño en suite. Dos cuartos de dormir, cuarto de baño compartido. Cocina, office, cuarto de lavado, cuarto de dormir de servicio, cuarto de baño de servicio.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,9000.0,True,True,False,False,[],False,False,1800000.0,€,,,flat,,"El Viso, Madrid",Piso,Top,El Viso,13,True,True,,,,
108538417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/03/05/1349011473.webp,PV9137I,48,2050000.0,chalet,sale,443.0,4,5,Valdecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,40.440817,-3.8793898,False,https://www.idealista.com/inmueble/108538417/,"Impecable vivienda unifamiliar de 443 m² en parcela de 489 m² ganadora del premio Aprisma 2017 de arquitectura. Vivienda independiente con piscina privada en impecable estado para entrar a vivir. Sin duda lo que más nos llama la atención de esta casa es que se trata de una casa especialmente luminosa gracias a sus amplios ventanales de suelo a techo en toda la vivienda y con una cómoda distribución en dos plantas más una planta destinada al ocio, con calidades excepcionales y sofisticados acabados. Impresiona su cuidada fachada con juego de volúmenes, terraza solárium con vistas y sofisticada combinación de materiales en blanco y cuidada piedra negra que dan un aspecto elegante y sofisticado a la vivienda. Planta principal de gran dimensión con espacios abiertos y comunicados para disfrutar de distintos ambientes en función del momento del día, una planta superior destinada al descanso y una planta baja pensada para el ocio donde destacamos una sala de estar de gran tamaño equipada con Home Cinema y y un completo bar de diseño con zona de juegos que se convertirá en el centro de ocio de la casa. Excelentes calidades, con carpinterías de la más alta calidad, cocina completamente equipada, baños de diseño, climatización por suelo radiante con control de temperatura individualizado por estancias, aire acondicionado y piscina de cloración salina. Ubicada en un entorno natural, rodeada de zonas verdes, con un parque infantil a 150 metros y a 200 metros de uno de los montes de encinas de Boadilla, ideal para los amantes de la naturaleza y el deporte al aire libre. La urbanización cuenta además con seguridad 24 horas. La Dehesa es una exclusiva urbanización localizada en Valdecabañas, Boadilla que se ha convertido en los últimos años en una de las zonas más exclusivas del noroeste gracias a su ubicación privilegiada en contacto con la naturaleza, su amplia oferta de colegios internacionales y su rápida conexión con Madrid. A escasos minutos de Majadahonda y Pozuelo gracias a su rápido acceso a la M503 y M40 y a escasos 20 minutos de Madrid.  Distribución: PLANTA PRINCIPAL: - Hall de entrada amplio y abierto que nos introduce de lleno en la planta principal. - Salón- comedor abierto con la cocina en un único espacio amplio y muy luminoso, con salida directa al jardín. El salón cuenta además con una chimenea de diseño con cuidados revestimientos que transmiten calidez y confort. - Cocina abierta al salón, completamente equipada con electrodomésticos de alta gama y preciosa isla central. Desde la cocina salimos a porche acristalado equipado con chimenea y horno de obra que harán las delicias de los amantes de la parrilla. - Aseo de invitados. - Dormitorio de gran tamaño con baño en suite y zona de vestidor que puede funcionar como dormitorio principal en planta o dormitorio doble. PRIMERA PLANTA: - Amplio y luminoso dormitorio principal, con vestidor y baño en suite y salida a una terraza-solarium de 40m2. - Segundo dormitorio doble de gran tamaño (originalmente eran dos dormitorios y se han unido haciendo una gran habitación aunque se puede recuperar su disposición original de dos dormitorios). PLANTA BAJA (con luz de patio inglés): - Gran family room con zona de cine, bar acondicionado de diseño, y zona de recreo con un patio vegetal que cobra gran protagonismo y llena de luz la estancia. - Baño completo. - Lavandería. - Dormitorio de servicio. EXTERIOR: - Garaje exterior cerrado con capacidad para dos vehículos. Jardín con paisajismo extremadamente cuidado con preciosos muros vegetales, piscina de cloración salina, zona de porche con barbacoa de obra. Puedes ver más inmuebles en nuestra página web. Monte de Las Encinas, Las Lomas, Bonanza, Valdecabañas, Valdepastores, Pino Centinela… Las urbanizaciones de Boadilla del Monte están muy valoradas y en ellas se ha construido chalets independientes. En su gran mayoría, disponen de vigilancia 24 horas.",True,good,False,4628.0,True,True,False,False,[],False,False,2050000.0,€,True,True,chalet,independantHouse,"Valdecabañas, Boadilla del Monte",Casa independiente,Top,,,,,,,,
108394271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/68/c4/1342855876.webp,2750,38,1225000.0,flat,sale,254.0,5,5,Barrio Fuentelarreina,Madrid,Madrid,Fuencarral,es,40.4760961,-3.7378922,False,https://www.idealista.com/inmueble/108394271/,"Laura Pérez-Hernandez de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: Magnífico dúplex de 254 metros cuadrados construidos, situado dentro de una señorial urbanización privada con zonas verdes ajardinadas y piscina, en un entorno tranquilo y residencial en Fuentelarreyna.  Para reformar, cuenta con una magnífica luz natural, gracias a grandes ventanales que rodean toda la vivienda, proporcionando una sensación de mucha calidez.  Destacar su calidad de construcción y la altura de techos. Asimismo, tiene 2 plazas de garaje incluidas en el precio.  Sin duda, una vivienda con muchas posibilidades al ser una excelente opción de vivir en un entorno exclusivo y tranquilo. Distribución:  Hall recibidor con gabanero, cuarto de baño de invitados, salón comedor con acceso terraza. Cocina. Amplio dormitorio de servicio con baño en suite. En la planta superior se encuentran 4 cuartos de dormir y 3 cuartos de baños. El cuarto de dormir principal es muy luminoso, cuenta con terraza, cuarto de baño en suite y amplios armarios. Los otros 3 dormitorios comparten 2 baños completos.  La calefacción y agua son comunitarios Incluidas 2 plazas de garaje. Edificio con portero Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,renew,False,4823.0,True,True,False,False,[],False,False,1225000.0,€,True,True,flat,,"Fuentelarreina, Madrid",Piso,Top,Fuentelarreina,2,True,True,,,,
107218383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/84/e9/1330373354.webp,14243,42,2100000.0,chalet,sale,519.0,6,8,Barrio Aravaca,Madrid,Madrid,Moncloa,es,40.4632269,-3.7774546,False,https://www.idealista.com/inmueble/107218383/,"Alejandra López de GV | ARAVACA comercializa el siguiente inmueble: Parcela de 315 metros cuadrados con jardín y piscina salina independientes. Vivienda cómoda y agradable en una de las zonas residenciales más demandadas muy cerca de colegios, zonas comerciales y de ocio. Reforma integral en 2.018. Distribución: Planta principal: Hall de entrada con armario gabanero, cuarto de baño de invitados. Salón con chimenea y comedor con acceso directo a porche y jardín. Cocina con office y despensa. Planta primera: Cuarto de dormir principal con vestidor y cuarto de baño en suite. Tres cuartos de dormir que comparten dos baños. Planta segunda: Cuarto de estar con chimenea y zona de despacho con acceso a terraza de 30 metros cuadrados. Cuarto de baño. Cuarto de dormir en suite con cuarto de baño. Planta sótano: Salón con acceso a porche y piscina. Cuarto de baño. Habitación de servicio con cuarto de baño. Cuarto de lavado. Trastero. Armero. Bodega. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,4046.0,True,True,False,False,[],False,False,2100000.0,€,True,True,chalet,terracedHouse,"Aravaca, Madrid",Chalet adosado,Top,Aravaca,,,,,,,
108310210,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/65/63/1340306346.webp,13144,45,4200000.0,chalet,sale,1758.0,6,8,Barrio El Plantío,Madrid,Madrid,Moncloa,es,40.4696267,-3.8121504,False,https://www.idealista.com/inmueble/108310210/,"Beatriz Mateo-Sagasta de GV | ARAVACA comercializa la siguiente propiedad: Majestuosa vivienda unifamiliar de 1.758 metros cuadrados en la urbanización de la Florida, una de las mejores zonas de Madrid, sobre una parcela de 2.500 metros cuadrados con amplio jardín privado con piscina, dentro de las inmediaciones del monte de El Pardo. Las calidades de lujo y la disposición del propio inmueble dentro de la parcela, hacen que la vivienda se convierta en un oasis de calidades y espacios majestuosos. Cabe destacar su gran luminosidad, cómoda distribución y amplitud de estancias. Suelo radiante y Aire Acondicionado. Ascensor. Cuarto blindado. Trastero. Armero. Choco. Discoteca. Gimnasio. Bodega. Sauna. Garaje con capacidad para 12 vehículos. Distribución: Planta principal: Hall. Cuarto de baño de invitados. Salón. Comedor. Biblioteca. Despacho. Cocina. Office. Despensa. Choco.  Planta Primera: Cuarto de dormir pricipal con enorme salón, vestidor y cuarto de baño en suite. Tres cuartos de dormir con cuarto de baño en suite. Dos de ellos con salón.  Planta sótano: Cuarto de armarios. Cuarto blindado. Dos cuartos de baño. Armero. Discoteca. Dos dormitorios de servicio uno de ellos con cuarto de baño incorporado y otro cuarto de baño compartido. Trastero. Gimnasio. Bodega. Sauna con cuarto de baño. Garaje con capacidad para 12 vehículos. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,2389.0,True,True,False,False,[],False,False,4200000.0,€,True,True,chalet,independantHouse,"El Plantío, Madrid",Casa independiente,Top,El Plantío,,,,,,,
105191525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/b5/ba/1244631655.webp,BHHS-MAD-0243,31,410000.0,flat,sale,68.0,1,2,Barrio Ventas,Madrid,Madrid,Ciudad Lineal,es,40.4326327,-3.6541896,False,https://www.idealista.com/inmueble/105191525/,"Fantástico dúplex tipo LOFT con uso residencial de obra nueva, junto a calle Alcalá y metro El Carmen. Exterior y muy luminoso, diseñado con espacios abiertos, salón a doble altura, amplia cocina integrada al salón, lo que brinda una gran libertad a la hora de vivir el día a día.",True,good,False,6029.0,True,True,True,False,[],False,False,410000.0,€,,,flat,,"Ventas, Madrid",Piso,Top,Ventas,bj,True,False,,415000.0,5000.0,1.0
108627716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/52/b6/1350748971.webp,VM2507001,34,1650000.0,flat,sale,196.0,4,4,calle de Juan Ramón Jiménez,Madrid,Madrid,Chamartín,es,40.4634798,-3.6857927,False,https://www.idealista.com/inmueble/108627716/,"PISO EXTERIOR CON TERRAZA A REFORMAR EN NUEVA ESPAÑA Fantástico piso para reformar totalmente exterior con terraza orientación sur.   Se trata de 196 m2 con comunes de los que 169 m2 son de vivienda según catastro, situados en una 7ª planta totalmente exterior en chaflan. Actualmente, se accede por un hall distribuidor que separa por un lado la zona de día compuesta por sala de estar, comedor y salón con salida a la terraza con orientación sur y este con vistas despejadas buenísimas. Por otro lado, encontramos la zona de noche distribuida en 3 habitaciones dobles también exteriores y de gran tamaño, dos cuartos de baño siendo el principal en suite. A la zona de servicio se puede acceder desde el hall distribuidor o directamente desde la zona de noche, cuenta con un office amplio, cocina y habitación de servicio también con cuarto de baño en suite.   Los planos que se incluyen pertenecen al estado actual y a una posible reforma. La zona de Nueva España es una de las áreas más exclusivas y demandadas de la ciudad, combinando tranquilidad, servicios de alta calidad y excelentes conexiones de transporte. Ubicada al norte de Madrid, cerca de la zona financiera de las 5 torres, del Paseo de la Castellana y la calle de Alberto Alcocer, ofrece fácil acceso a cualquier punto de la ciudad. Cuenta con una amplia oferta de servicios, incluyendo colegios de prestigio, centros de salud, supermercados, restaurantes y zonas de ocio, además de excelentes conexiones de transporte público con varias líneas de autobús y estaciones de metro cercanas (Pío XII y Duque de Pastrana) y fácil acceso a la M-30 y la A-1. Nueva España es una opción magnífica para quienes buscan una vivienda en una zona tranquila, bien comunicada y con todos los servicios necesarios. El piso además cuenta con un trastero. El edificio dispone de conserje. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,renew,False,8418.0,True,True,False,False,[],False,False,1650000.0,€,,,flat,,"Nueva España, Madrid",Piso en calle de Juan Ramón Jiménez,Top,Nueva España,7,True,True,,,,
108706213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/a3/98/1352733996.webp,W-030QDJ,28,679000.0,flat,sale,126.0,3,2,Barrio Sanchinarro,Madrid,Madrid,Hortaleza,es,40.5004538,-3.6596009,False,https://www.idealista.com/inmueble/108706213/,"Moderno y acogedor piso en Sanchinarro Engel & Völkers vende este fantástico piso de 3 dormitorios en el encantador barrio de Sanchinarro. El piso de 97 m2 útiles se encuentra en una 1ª planta con orientación suroeste y noreste. Destaca por sus calidades como el suelo radiante refrescante con termostatos independientes en cada una de las estancias, ventanas climalit oscilobatientes, baños modernos y paredes lisas. Está distribuido en una amplia cocina blanca totalmente equipada con tendero separado, salón comedor, una acogedor dormitorio principal con baño en suite moderno y dos dormitorios individuales del mismo tamaño que se comparten el 2º baño del piso con plato de ducha.  La urbanización con portero los 7 días de la semana y 24 horas cuanta con una piscina, jardines alrededor de la misma, gimnasio con vestuario y una zona de juegos infantiles. El piso consta de una plaza de garaje y trastero. No deje escapar este acogedor piso en una de las mejores zona de Madrid y pide nos una visita! Su ubicación dentro del barrio de Sanchinarro es inmejorable: Rodeado de varios colegios - públicos, como concertados y privados - y zonas verdes y parque infantiles se encuentra a 5 minutos a pie del Corte Inglés y el metro ligero y unos 10 minutos del centro médico y de la calle principal del barrio con sus comercios, restaurantes y bares. Sanchinarro es un barrio joven del Norte de Madrid que colinda con la emblemática urbanización de la Moraleja, el Pau de Valdebebas y el área residencial de Las Tablas. A tan solo 15 minutos del centro de Madrid y a 10 minutos del aeropuerto, Sanchinarro se ha consolidado como una de las zonas de preferencia tanto para familias como para personas que buscan estar conectadas con el centro de la ciudad y la zona empresarial más prestigiosa de la capital, sin renunciar a la tranquilidad y comodidad que proporciona la vida de las urbanizaciones de Sanchinarro.",True,good,False,5389.0,True,True,False,True,[],False,False,679000.0,€,True,True,flat,,"Sanchinarro, Madrid",Piso,Top,Sanchinarro,1,True,True,,,,
108263358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/77/c1/1340926903.webp,W-0307FN,27,430000.0,flat,sale,127.0,2,1,Norte,Madrid,Alcobendas,Norte,es,40.5542575,-3.6474458,False,https://www.idealista.com/inmueble/108263358/,"Maravilloso piso de 2 dormitorios en Valdelasfuentes Engel & Völkers te ofrece este estupendo piso exterior en Valdelasfuentes. Ubicada en una urbanización de varios portales con zonas comunes y piscina. La vivienda de 67m2 construidos consta de 2 dormitorios y 1 cuartos de baño. Al entrar en la vivienda encontramos un recibidor que da acceso a la cocina, salón y a la zona de descanso. La cocina es de un tamaño adecuado, reformada con muebles de color blanco y encimera de piedra color gris y cuenta con tendedero con orientación este, lo que da una luminosidad espectacular a la vivienda desde primera hora del día. Al otro lado del hall de entrada encontramos el salón independiente y de frente tenemos al pasillo, con armario de dos cuerpos de buen tamaño, que nos lleva a los 2 dormitorios y 1 cuarto de baño completo, con bañera y una ventana de buen tamaño.  Lo que hace a esta vivienda especial es la luminosidad que aporta desde la primera hora del día la orientación este de la cocina y el cuarto de baño. y las vistas a una zona verde del salón y las dos habitaciones.  El piso se complementa con un cuarto trastero, una plaza de garaje y todo es una urbanización con piscina. En el municipio de Alcobendas, en una zona residencial muy bien comunicada con tren, autobuses y metro. Colegios, guarderías y con amplias zonas verdes. Alcobendas también acoge varias sedes empresariales y está posicionada como uno de los destinos más atractivos para la ubicación de empresas en la Comunidad de Madrid.",True,good,False,3386.0,True,True,False,True,[],False,False,430000.0,€,True,True,flat,,"Norte, Alcobendas",Piso,Top,,2,True,True,,,,
107688463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/d3/a9/1319835743.webp,W-02YLQS,44,1175000.0,chalet,sale,280.0,5,4,Zona Carretera del Plantío,Madrid,Majadahonda,Zona Carretera del Plantío,es,40.480357,-3.8569514,False,https://www.idealista.com/inmueble/107688463/,"Impresionante chalet independiente en Majadahonda Engel & Völkers presenta un chalet independiente con mucho encanto, ubicado en la estratégica y tranquila zona residencial de Majadahonda. La propiedad se extiende a lo largo de 3 plantas, cuenta con 5 habitaciones y 4 baños, y está rodeada de una maravillosa parcela de 1.000 metros cuadrados. Con una orientación, disfrutarás de luminosos espacios y comodidad en cada rincón. El salón independiente de 32 m 2 cuenta con una acogedora chimenea, ideal para momentos de relax. La cocina, también independiente, tiene 18 m², está equipada con despensa y ofrece acceso directo al jardín, perfecta para disfrutar de comidas al aire libre. La calefacción es por gasoil, con opción de gas natural, y cuenta con aire acondicionado para un confort óptimo durante todo el año. Además, la vivienda dispone de armarios empotrados, suelos de parquet y gres, ventanas climalit oscilobatientes y puertas de madera que aportan calidad y estilo. En la planta principal se encuentra el salón, una habitación con baño en suite, un baño adicional y un despacho. En la planta superior hay dos habitaciones y un baño. El sótano incluye un garaje de 30 m², una habitación, un baño y un trastero de 37 m². Esta propiedad es ideal para quienes buscan un hogar espacioso y funcional en una ubicación envidiable. ¡No dejes pasar la oportunidad de visitarla! Es una de las zonas más privilegiadas de Majadahonda, ya que cuenta con todos los servicios necesarios para sus residentes. Una amplia oferta educativa, infraestructuras modernas y una variada gama de servicios proporcionan a esta vivienda todas las comodidades imaginables. Esta área se encuentra cerca del centro del pueblo, pero conserva la tranquilidad propia de una zona residencial, convirtiéndola sin duda en un lugar mágico para vivir. Majadahonda es un municipio de la Comunidad de Madrid, situado a 16 km al noroeste de la Puerta del Sol de Madrid y limitando con el término municipal de la capital. En la actualidad, la población ronda los 70,000 habitantes. Su crecimiento ha sido notable, al igual que en todos los municipios y ciudades que forman parte del área metropolitana de Madrid. El municipio cuenta con una amplia variedad de servicios, incluyendo el moderno Hospital Puerta de Hierro Majadahonda y la presencia de empresas del sector terciario. Majadahonda se destaca por ser una ciudad conectada, sostenible, transparente, innovadora, familiar-residencial y excelente, ofreciendo un entorno ideal para sus residentes y visitantes.",True,good,False,4196.0,True,True,False,True,[],False,False,1175000.0,€,True,True,chalet,independantHouse,"Zona Carretera del Plantío, Majadahonda",Casa independiente,Top,,,,,,,,
108703820,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/39/4e/1352631336.webp,W-02ZSML,38,2690000.0,penthouse,sale,394.0,9,4,Barrio Cuzco-Castillejos,Madrid,Madrid,Tetuán,es,40.4635823,-3.6896569,False,https://www.idealista.com/inmueble/108703820/,"Espectacular ático dúplex con gran terraza Engel & Völkers Inmobiliaria de Lujo presenta esta impresionante propiedad ubicada en pleno Paseo de la Castellana. Se trata de un ático dúplex para reforma integral, con todas las orientaciones y una amplia terraza de más de 30 m² con orientación oeste. La propiedad representa un lienzo en blanco, ideal para diseñar su nuevo hogar, ofreciendo múltiples posibilidades de reforma gracias a su estructura con pilares que permiten una distribución flexible. En la primera planta, de más de 150m2, se accede a un amplio hall de entrada que conecta con diversas estancias. El salón, de gran amplitud permite la organización en varios espacios y tiene acceso a una espectacular terraza. La terraza merece una mención aparte pues es un oasis donde disfrutar de la tranquilidad y el silencio, su gran amplitud permite muchas combinaciones para obtener el máximo provecho del espacio. En esta misma planta se encuentran dos dormitorios, una cocina espaciosa con office, área de lavado y zona de servicio con baño independiente. Además, cuenta con una entrada de servicio para mayor comodidad. La planta superior, de más de 150m2, se accede mediante una elegante escalera ubicada en el salón. Actualmente, dispone de más de seis habitaciones y tres baños, ofreciendo un gran potencial para redistribuir y adaptar según sus necesidades. Las distintas orientaciones permiten que la vivienda reciba luz natural en todas sus estancias en cualquier momento del día. Cabe destacar que el inmueble cuenta con ascensor que accede a ambas plantas, facilitando la movilidad. La propiedad incluye dos plazas de garaje y un trastero. El edificio dispone de portero físico, garantizando seguridad y tranquilidad, además de un trastero comunitario.  En definitiva, esta vivienda en pleno Paseo de la Castellana ofrece infinitas posibilidades de reforma, permitiendo independizar cada planta y adaptarla a diferentes estilos de vida. Es una oportunidad única para adquirir una propiedad con una gran terraza, inundada por la luz y con un potencial excepcional. No deje de visitarla. El barrio está conformado principalmente por lo residencial, sin embargo, allí se encuentra unas de las zonas más importantes de negocio conocida como Zona Azca, conformado por importantes torres de oficinas como la famosa Torre Picasso y el edificio de gran altura BBVA en el sur y a poca distancia por el Norte de Plaza de Castilla y las Cuatro Torres. Comercialmente ofrece una gran variedad de opciones incluyendo la sede más grande del Corte Inglés y tiendas de las marcas más conocidas y restaurantes en sus principales calles. También aloja el muy conocido Estadio Santiago Bernabéu, sede del Real Madrid, colegios, iglesias, gimnasios y hoteles. La zona cuenta, además, con excelentes conexiones de transporte público. Metro y Cercanías Renfe en Nuevos Ministerios y al centro de transporte Plaza de Castilla. El acceso al centro de la ciudad y a las carreteras principales que salen de la ciudad (la carretera de circunvalación M-30, A-1) es muy rápido, a través del Paseo de la Castellana o la Plaza de Castilla.",True,good,False,6827.0,True,True,False,True,[],False,False,2690000.0,€,True,True,flat,penthouse,"Cuzco-Castillejos, Madrid",Ático,Top,Cuzco-Castillejos,9,True,True,,,,
