propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108960618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/9a/5c/1360150478.webp,72,1300000.0,chalet,sale,324.0,6,5,calle Valle del Moro,Madrid,Boadilla del Monte,es,40.4318883,-3.9077518,False,https://www.idealista.com/inmueble/108960618/,"PRIVACIDAD Y NATURALEZA EN PERFECTA ARMONÍA... Singular CHALET INDEPENDIENTE distribuido en 3 plantas, con 6 DORMITORIOS y 5 BAÑOS, TERRAZAS, y GARAJE interior y exterior, sobre una imponente PARCELA AJARDINADA de casi 3.000 m², con un frondoso JARDIN consolidado, PISCINA privada, BARBACOA y amplísima zona destinada a juegos. Todo ello en la prestigiosa urbanización LAS LOMAS, en Boadilla del Monte, con VIGILANCIA 24 hrs, y perfectamente comunicada con Madrid por la M-50, M-40 y M-503. La vivienda, construida a finales de los años 70 con materiales de alta calidad, conserva la solidez y el encanto de una arquitectura bien ejecutada, ofreciendo al mismo tiempo un GRAN POTENCIAL para una REFORMA que la adapte a las necesidades y estilo de vida actuales.  Rodeada de vegetación madura, la casa ofrece una experiencia residencial que combina confort y privacidad. Está situada en una calle muy tranquila del sector central de Las Lomas, lo que garantiza la privacidad y serenidad frente a otras vías de la urbanización. Su ubicación privilegiada, le permite el acceso en pocos minutos a innumerables equipamientos y servicios como farmacias, supermercados (Hipercor, Ahorramás, Mercadona…) colegios como Virgen de Europa, Mirabal, José Bergamín, gimnasios y centros deportivos como el prestigioso David Lloyd Club Las Lomas. DISTRIBUCIÓN: PLANTA PRINCIPAL (calle): Esta planta está pensada para disfrutar del día a día con comodidad y fluidez entre estancias. •Acceso peatonal desde la calle principal (Valle del Moro). •Gran salón-comedor con chimenea y con salida directa al porche cubierto y al jardín, ideal para disfrutar del exterior durante gran parte del año. •Vestíbulo con armario guardarropa y aseo de cortesía. •Cocina independiente con despensa, zona de office y acceso directo desde la parcela. •Zona de servicio compuesta por dormitorio (actualmente con uso de despacho) y baño, ubicada en la parte posterior para mayor privacidad. PLANTA ALTA (primera): Destinada al descanso y a la vida privada. Cuenta con espacios amplios, muy luminosos y una amplísima terraza con agradables vistas despejadas al entorno natural. •Dormitorio principal tipo suite, con baño privado, vestidor y acceso a la terraza de 24 m² que recorre toda la fachada principal. •Dos dormitorios adicionales también con acceso a la terraza, lo que les aporta una magnífica luz natural. •Un cuarto dormitorio orientado a la fachada posterior. •Baño completo de uso común para los dormitorios secundarios. PLANTA SEMISOTANO: Esta planta combina funcionalidad y versatilidad. •Acceso desde la calle Valle del Moro a través del portón de garaje. •Garaje interior, además de una zona de aparcamiento exterior adicional (20 m²). •Espacios auxiliares: bodega, trastero y cuarto de instalaciones. •Dependencia de servicio con acceso independiente. •Porche cubierto de 34 m², ideal como zona de sombra o espacio de juegos.   EXTERIOR QUE INSPIRA: La parcela ajardinada, de dimensiones extraordinarias y con vegetación madura, está diseñada para ofrecer distintos espacios de uso. •Piscina privada de 49 m² con excelente orientación y privacidad. •Zonas de descanso y ocio al aire libre con barbacoa, zona de juegos, etc, ideales para disfrutar en familia o en reuniones sociales. No dejes pasar la oportunidad de conocer en persona esta vivienda tan especial, llámanos y ven a visitarla.",False,renew,False,4012.0,True,True,False,False,[],False,False,1300000.0,€,True,True,chalet,independantHouse,"Las Lomas, Boadilla del Monte",Casa independiente en calle Valle del Moro,,,Las Lomas,,,,,,,,
108686038,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/3a/1e/1352116358.webp,50,1250000.0,flat,sale,185.0,4,3,avenida de Valdemarín,Madrid,Madrid,es,40.4682255,-3.786416,False,https://www.idealista.com/inmueble/108686038/,"Fantástico piso, con muchísima luz. En urbanización muy tranquila, con conserje 24h, piscina, padel, zonas verdes.. . Amplio hall de entrada, gran salón en dos ambientes con terraza, comedor independiente (que podría ser un dormitorio adicional). Dormitorio principal con baño en suite, otros dos dormitorios que comparten un cuarto de baño con bañera. Cocina - office, tendedero, dormitorio y baño de servicio. Calefacción y agua caliente por caldera de gas. Instalación de aire acondicionado por conductos. Toldos motorizados con sensor de viento. 2 plazas de garaje. Zona residencial muy próxima a Madrid con todos los servicios y con excelentes comunicaciones tanto por carretera como por transporte público.",False,good,False,6757.0,True,False,False,False,[],False,False,1250000.0,€,True,True,flat,,"Valdemarín, Madrid",Piso en avenida de Valdemarín,1,True,Moncloa,True,,Valdemarín,,,,,
108951349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/24/d8/1360055084.webp,46,998000.0,chalet,sale,301.0,5,5,Centro Comercial - Hospital,Madrid,Torrelodones,es,40.5639275,-3.9187393,False,https://www.idealista.com/inmueble/108951349/,"La inmobiliaria internacional CPM gestiona este espectacular chalet pareado, sin amueblar, de 301 m2, 4 habitaciones, jardín y terraza, con amplios espacios, estancias diáfanas y luminosas, situado en urbanización cerrada, con estupendas zonas comunes, que se distribuye de la siguiente manera: Planta entrada: Hall de entrada con un ropero. Una cocina con office, completamente equipada, con todos los electrodomésticos incluidos. Un amplio salón comedor, muy luminoso, con grandes ventanales, que dan salida a un estupendo porche y al jardín. Un aseo de cortesía.  Primera planta: Un pasillo distribuidor. 4 habitaciones muy luminosas, con grandes armarios empotrados; dos de ellas en suite, con su baño completo incorporado; la principal con salida a una terraza y con vestidor. 1 baño completo. Planta sótano: Una amplia bodega. Garaje para dos vehículos. Cuarto de instalaciones. Un baño completo.  La vivienda pareada y sin amueblar, dispone de suelo de parquet de madera natural, puerta blindada, ventanas con climalit, aire acondicionado, calefacción y agua caliente por caldera individual de gas natural. La urbanización cerrada, ofrece una zona comunitaria, con un espléndido jardín arbolado, zona infantil y piscina. Estas maravillosas zonas comunes permitirán que sobre todo los pequeños, puedan jugar durante todo el año en la urbanización y los padres puedan quedar tranquilos. Para mayor seguridad la urbanización dispone de conserje y seguridad las 24 horas. Sobre la ubicación del piso, es inmejorable, ya que se encuentra en Torrelodones. Paradas de taxis y diferentes líneas de autobús paran cerca de la vivienda. El Acceso a la A-6 Y M-50 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (Centro Comercial Espacio Torrelodones ), colegios (Colegio Los Peñascales, Colegio San Ignacio de Loyola), guarderías, parques (Qnatur, Tropical Park, Embalse de Los Peñascales), farmacias, hospitales (Hospital Universitario HM Torrelodones) y variedad de restaurantes.",True,good,False,3316.0,False,False,False,False,[],False,False,998000.0,€,True,True,chalet,semidetachedHouse,"Centro Comercial - Hospital, Torrelodones",Chalet pareado,,,Centro Comercial - Hospital,,08842,,,,,,
108695536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/4d/6e/1364142199.webp,14,157500.0,penthouse,sale,71.0,2,1,"CL MALACUERA, 3",Madrid,Torrelaguna,es,40.8259023,-3.5384656,True,https://www.idealista.com/inmueble/108695536/,"¡Exclusiva propiedad a la venta en el centro de Torrelaguna! Se vende magnifico inmueble en edificio recién rehabilitado en la Calle Malacuera 3. La zona es inmejorable en pleno corazón de la Localidad Madrileña.  La vivienda tiene 71 m², distribuidos en 2 cómodas habitaciones, 1 baño completo y un amplio salón-comedor con cocina americana que cuenta con abundante luz natural. El inmueble se encuentra recién rehabilitado y está listo para entrar a vivir. Se trata de una tercera planta sin ascensor, que cuenta con calefacción centralizada de gasoil con contadores individuales. En el precio se incluye un cuarto de trastero. Situado a pocos minutos andando de la Plaza Mayor y de todo tipo de servicios como supermercados, colegios, zonas verdes y transporte público. ¡Ideal tanto para familias como para inversión! ¡No pierdas las oportunidad de hacerte con este maravilloso inmueble y llámanos YA para venir a visitar! Venta directa de la Propiedad, sin comisión de agencias.",False,good,False,2218.0,True,False,False,False,[],False,False,157500.0,€,,,flat,penthouse,Torrelaguna,"Ático en CL Malacuera, 3",3,True,,False,Malacuera3,,177500.0,20000.0,11.0,,
108576714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/f0/90/1348933185.webp,25,920000.0,flat,sale,54.0,1,1,Barrio Recoletos,Madrid,Madrid,es,40.4220415,-3.6914778,False,https://www.idealista.com/inmueble/108576714/,"BRAND MADRID comercializa esta exclusiva vivienda de diseño, a estrenar, en una de las mejores calles del Barrio de Recoletos. Se encuentra ubicada en una finca señorial en calle peatonal, renovada completamente en el año 2000, encontrándose en un excelente estado de conservación. La vivienda tiene mucha luz natural, al tratarse de una cuarta planta y dar a un patio muy luminoso. Tiene un tamaño de 54m² catastrales de los cuales 49m² son de vivienda. Acabados de estilo moderno y elegante, con una zona social que consta de un salón acogedor con ventanas al patio y cocina abierta. Está equipada con electrodomésticos panelados Bosch de alta gama, y muebles panelados hechos a medida, con una isla de mármol negro de Marquina Gold, caracterizado por sus vetas doradas que crean un exclusivo juego de contrastes, a la vez que incorporan la cooking surface de manera muy elegante y sofisticada. Junto a la cocina, hay un práctico espacio multiusos habilitado como zona de lavandería, que puede ser un espacio de almacenamiento extra para maletas, bicis o incluso un pequeño despacho independiente, ya que dispone de luz natural.  En la zona de descanso encontramos el dormitorio, luminoso, con armarios hechos a medida y un baño completo con ducha de obra y lavabo sobre encimera, donde destacan las líneas limpias y la calidad de sus materiales. Todas las estancias tienen aire acondicionado por conductos y la calefacción por radiadores, es individual.  El edificio dispone de servicio de conserjería.",True,good,False,17037.0,True,False,False,False,[],False,False,920000.0,€,,,flat,,"Recoletos, Madrid",Piso,4,False,Barrio de Salamanca,True,85356787,Recoletos,,,,,
98781624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/f2/a0/1336147489.webp,29,550000.0,flat,sale,63.0,2,1,calle de Catalina Suárez,Madrid,Madrid,es,40.399022,-3.6732404,False,https://www.idealista.com/inmueble/98781624/,"SIN COMISIÓN DE AGENCIA AL COMPRADOR Grupo CEOS. Consultores Inmobiliarios de MADRID -VENDE EN - ZONA RETIRO - BARRIO ADELFAS - AVENIDA DE LA CIUDAD DE BARCELONA- CALLE DOCTOR ESQUERDO- AVENIDA DE LA PAZ - AVENIDA DEL MEDITERRÁNEO. La vivienda es EXTERIOR a patio de manzana donde solo hay arboles y mucha luz y en el fondo se ve varios cerros de Moratalaz y cuenta con 63 m2 construidos distribuidos en: • Un salón-comedor con techos espectaculares de madera que parecerá que estás en una casa de la montaña, cuenta con iluminación indirecta en todas las vigas de 6 metros de altura, vigas de hierro. Todo original del año 1928 pero reformado y hecho una restauración de ensueño en el año de la reforma en 2019. • 2 habitaciones con armario empotrado uno de ellos de 260 cm de ancho por 300 cm de alto y el otro de 150 cm de ancho por 300 cm de alto. 1 Baño • Aire acondicionado por conductos vistos en toda la casa. • Cocina equipada con todos los extras y electrodomésticos de primeras calidades. • Ventanas exteriores en aluminio lacado con puente térmico y mosquiteras. PLAZA DE GARAJE MUY GRANDE DE 2,55 de ancho X 5,40 de largo. ENTRA COMO SE VE EN LA FOTO COCHE LARGO DE 5 METROS y MOTO GRANDE. Gastos de comunidad 87 euros. . IBI 204 euros. Vivienda situada en el distrito de Retiro. Está junto a uno de los nudos de comunicaciones importantes en cuanto al transporte público de la ciudad, la estación de metro y autobuses más cercana es Pacífico, Conde de Casal y Puente de Vallecas. Dentro de autopista M-30, A3. Calles principales como Avenida Ciudad de Barcelona, Avenida de la Paz, Calle Doctor Esquerdo y Avenida del Mediterráneo. Además cuenta con diversidad de comercios como supermercados, farmacias, centros médicos, hoteles, restaurantes, centros deportivos, gimnasios, etc. Las líneas de metro (L1, L6) y paradas de autobuses. Cerca de los parques parques del RETIRO, TIERNO GALVÁN y Martin Luther King. ¡GRAN OPORTUNIDAD!",False,good,False,8730.0,True,False,False,False,[],False,False,550000.0,€,True,False,flat,,"Adelfas, Madrid",Piso en calle de Catalina Suárez,4,True,Retiro,True,catalina suarez,Adelfas,,,,25000.0,
109009349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/ef/57/1361580466.webp,9,195000.0,flat,sale,55.0,2,1,calle de Alcalá de Guadaíra s/n,Madrid,Madrid,es,40.3892654,-3.6572204,True,https://www.idealista.com/inmueble/109009349/,"Agencia inmobiliaria de MADRID - zona VALLECAS - PORTAZGO - BUENOS AIRES - Oficina Tecnocasa vende piso en Calle Alcalá de Guadaira 55m2 distribuidos en: salón independiente, cocina, dos dormitorios, baño con plato de ducha y ventana. El inmueble se encuentra PARA ENTRAR A VIVIR. Se trata de una entreplanta con orientación, norte y este. Ubicada a escasos metros del Parque Azorín y de la Avenida Buenos Aires Zona rodeada de todo tipo de comercios y dotada de todos los servicios públicos. Para más información contacte con nosotros sin ningún tipo de compromiso, en el teléfono o bien enviando un email a MDBW8 @ TECNOCASA. ES; y concierte una visita para conocer el inmueble en la que además podrá informarle de las condiciones de financiación actuales uno de nuestros asesores financieros KIRON.",False,good,False,3545.0,False,False,False,False,[],False,False,195000.0,€,,,flat,,"Palomeras Bajas, Madrid",Piso en calle de Alcalá de Guadaíra s/n,en,True,Puente de Vallecas,False,,Palomeras Bajas,220000.0,25000.0,11.0,,
109196175,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/45/47/40/1367129990.webp,57,850000.0,flat,sale,132.0,3,2,calle de Antonio Sancha,Madrid,Madrid,es,40.460159,-3.5899771,False,https://www.idealista.com/inmueble/109196175/,"A.M.S. HOMES, VENDE FANTÁSTICO PISO EN LA ALAMEDA DE OSUNA! Con unas fantásticas y privilegiadas vistas desde el salón y la terraza al parque del Castillo de la Alameda de Osuna, nos encontramos este acogedor piso de 134 m, que inicialmente contaba con cuatro habitaciones y ahora dispone de tres para hacer de la cocina un espacio más amplio.  Se distribuye de la siguiente manera: Al entrar nos encontramos con un amplio Hall que da acceso al salón y terraza (un lugar sin duda con mucho encanto a destacar dentro de la vivienda) por un lado, a un baño completo por otro y la tercera puerta nos lleva al epicentro de la casa que es la cocina, un espacio amplio y luminoso donde reunirte con familiares y amigos cómodamente (dispone también de despensa/tendedero). Los dos baños son completos y tienen plato de ducha. Desde la cocina accedemos a la zona de descanso, nos encontramos con 3 amplias habitaciones y un baño completo. Tiene armarios empotrados en las habitaciones, toldos en toda la casa prácticamente nuevos, calefacción central con contadores individuales. La vivienda destaca por sus espacios amplios, su luminosidad y tranquilidad.  Tiene sistema de alarma actualmente operativo. La urbanización cuenta con conserje y unas zonas comunes para hacer las delicias de los mayores y de los más pequeños de la casa con una piscina para adultos, otra infantil y su zona de cesped con sol y sombra. Tiene socorrista y amplios espacios dentro de la urbanización. La vivienda incluye una cómoda plaza de garaje desde la que se accede por el ascensor. Club deportivo Brezo a 250 metros con escuelas deportivas, Tenis. Pádel. Patinaje Artístico. Fitness y Salud. Fútbol. Club deportivo Alameda de Osuna, destaca como actividad el tenis, con varias pistas de tierra batida y piscina. También tiene Padel, Gimnasio, Fisioterapia, Barbacoa, etc... Club de futbol en la Alameda, en frente del Parque El Capricho. También se desarrollan en la zona múltiples actividades sociales, creando un ambiente familiar y acogedor en la zona. A menos de 500 metros de la vivienda encontrarás, colegios, institutos y guarderías públicos, concertados y privados. Extensión de la Escuela oficial de idiomas. Escuela Municipal de Música El Capricho donde se han formado grandes músicos, algunos vecinos de la zona. Centros de salud, farmacias, galerías de alimentación (Día, Mercadona, Ahorramás, Plaza,...). Centro comercial Plenilunio a 10 minutos en coche. Polideportivo municipal con piscina, biblioteca, centros culturales, restaurantes, etc. Cacha de baloncesto municipal en la misma calle. Buen transporte público, tanto por autobús como por la línea 5 del metro, siendo la estación más próxima la de Alameda de Osuna a unos 300m. En un radio de 500 metros tendrás rápidos accesos a: N-II, M-12, M-14, M-40, M-11. A 5 minutos del aeropuerto de Barajas. AUTOBUSES EMT (151, 112 (comunica directamente con uno de los centros de especialidades de referencia), 115, 105) AUTOBUSES directos al Aeropuerto Adolfo Suárez Madrid - Barajas: el 101 a T1, T2, T3 Y el 827 a T4. AUTOBUS 166 que comunica directamente con el Hospital Ramón y Cajal. El precio no incluye impuestos ni gastos de compraventa. SIN HONORARIOS PARA LA PARTE COMPRADORA. Contacta conmigo y te amplio información. No lo dudes y ven a visitarlo!",False,good,False,6439.0,False,False,False,False,[],False,False,850000.0,€,True,True,flat,,"Alameda de Osuna, Madrid",Piso en calle de Antonio Sancha,2,True,Barajas,True,,Alameda de Osuna,,,,,
108200664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/be/5d/1336935485.webp,62,424200.0,chalet,sale,416.0,7,3,Pezuela de las Torres,Madrid,Pezuela de las Torres,es,40.4199501,-3.1797395,False,https://www.idealista.com/inmueble/108200664/,"Exclusivas Alcalá presenta Casa de Pueblo en Pezuela de las Torres. Esta propiedad ofrece una excelente oportunidad para quienes buscan un hogar amplio, con carácter y múltiples posibilidades de personalización.  Ideal para adaptarla a tu gusto y convertirla en la casa de tus sueños. Distribuida en tres plantas bien aprovechadas: Planta Baja: Espacioso salón-comedor, dos habitaciones, cocina funcional, una acogedora sala de estar ideal para las comidas diarias y un baño completo.  Planta Intermedia: Cuatro habitaciones, una cálida sala de estar con chimenea para disfrutar en invierno, otro baño completo y dos trasteros que añaden espacio de almacenamiento.  Planta Alta: Acogedora buhardilla con múltiples posibilidades: zona de juegos, estudio, dormitorio adicional o espacio de ocio.. . ¡tú decides cómo aprovecharla! Dispone además de una Bodega Natural, con una superficie entre los 30 o 40 metros. Exterior con mucho potencial: La vivienda se encuentra en una amplia parcela perfecta para crear un espacio exterior a medida: zona chill out con sofás, barbacoa, cenador o jardín. Un espacio ideal para disfrutar al aire libre con familia y amigos. Necesita reforma, pero eso significa que puedes diseñarla completamente a tu estilo. Ya sea como hostal, restaurante, vivienda habitual, casa de vacaciones o proyecto de inversión, esta casa es una oportunidad que no puedes dejar pasar. ¡Contáctanos y descubre todo lo que puedes hacer con esta propiedad! Pezuela de las Torres, se ubica a 25 minutos de Alcalá de Henares a 45 minutos de Madrid y a 30 minutos de Guadalajara, además esta a tan solo 15 minutos de El Viso (Villalbilla), donde se encuentran supermercados como Mercadona, Ahorra Más, lo cual proporciona una excelente ubicación. No deje pasar la OPORTUNIDAD de explorarla y visualizar las infinitas posibilidades que ofrece.  Sí estas interesado en conocer mas detalles de esta vivienda o concertar una visita, no dudes en contactar. Estaremos encantados de enseñarle el inmueble y/o resolver cualquier duda.  EXCLUSIVAS ALCALA, con una dilatada experiencia de más de 30 años, le acompañara en todo el proceso de la Compraventa. disponemos de departamento Jurídico y Financiero. Somos API (Agentes de la Propiedad Inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,1020.0,True,False,True,False,[],False,False,424200.0,€,,,chalet,terracedHouse,Pezuela de las Torres,Chalet adosado,,,,,EX04149,,,,,,
108126816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/6b/4c/1337641747.webp,25,599900.0,chalet,sale,249.0,4,3,Sector 3,Madrid,Getafe,es,40.2818282,-3.75097,False,https://www.idealista.com/inmueble/108126816/,"MAYA Consulting vende este magnífico chalet de 4 plantas ubicado en ARROYO CULEBRO, una de las zonas más demandadas de Getafe. Un espacio ideal para tú familia donde encontraras comodidad, amplitud y una excelente calidad de vida. La vivienda cuenta con 4 habitaciones muy espaciosas, 2 baños completos, un aseo, y una espectacular buhardilla diáfana, perfecta como sala de juegos, despacho o zona de relax. El salón es amplio y luminoso, ideal para disfrutar en familia, y la cocina independiente es grande y funcional, con espacio suficiente para una mesa de comedor donde disfrutar de tiempo con la familia y amigos. En el exterior, te sorprenderá su patio recién reformado, que incluye una acogedora zona de porche para comidas al aire libre y una piscina con clorador salino, perfecta para refrescarse en verano sin salir de casa. Además, la vivienda dispone de un garaje privado con capacidad para tres coches, una orientación este-oeste que garantiza luz natural durante todo el día, y una caldera de gas natural nueva, lo que garantiza eficiencia y confort en calefacción y agua caliente. Su ubicación es inmejorable, con rápido acceso a la M-50 y A-42, lo que facilita la conexión con Madrid y alrededores a pocos metros de la parada de METRO SUR de ARROYO CULEBRO No dejes pasar la oportunidad de vivir en un entorno tranquilo, moderno y bien comunicado. ¡Este chalet lo tiene todo! MAYA Consulting, creando hogares desde el año 2000!",False,good,False,2409.0,True,False,False,False,[],False,False,599900.0,€,True,True,chalet,terracedHouse,"Sector 3, Getafe",Chalet adosado,,,Sector 3,,29227M,,,,,,
107219141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/70/8f/1306516729.webp,41,310000.0,flat,sale,123.0,4,2,Chorrillo,Madrid,Alcalá de Henares,es,40.4910032,-3.378979,False,https://www.idealista.com/inmueble/107219141/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA VENDE EXCELENTE PISO REFORMADO EN IVIASA - CHORRILLO. La zona destaca por su cómoda accesibilidad desde la Nacional A-2, además cuenta con numerosas paradas de autobús urbano e interurbano, y la estación de Alcalá de henares a sólo 15 minutos andando. La vivienda cuenta con una superficie de 123 m2 aproximadamente, y está distribuida en: Hall de entrada con armarios empotrados, cocina amueblada y equipada con la terraza tendedero acristalada e incluida a la cocina, gran salón comedor independiente con acceso a una amplia y agradable terraza, cuatro dormitorios amplios, todos ellos con armarios empotrados y dos baños completos, con plato de ducha y uno en suite con el dormitorio principal con bañera. La vivienda está recientemente reformada, contando con numerosas mejoras, como la carpintería exterior de aluminio climalit, suelos de tarima, cocina y baños reformados completamente, contando también con varias zonas de iluminación personalizada. La vivienda cuenta con toldos en la terraza exterior. La finca cuenta con ascensor y calefacción central. Además tiene posibilidad de acceso a zonas deportivas y PISCINA DE IVIASA. NO LO DUDE Y LLÁMENOS PARA VISITARLO! Y RECUERDE QUE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON.",True,good,False,2520.0,True,True,False,False,[],False,False,310000.0,€,,,flat,,"Chorrillo, Alcalá de Henares",Piso,3,True,Chorrillo,True,,,,,,,
109135723,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/c2/d9/1365404258.webp,27,670000.0,flat,sale,110.0,3,1,Barrio Ciudad Jardín,Madrid,Madrid,es,40.4480674,-3.6722443,False,https://www.idealista.com/inmueble/109135723/,"Estupenda vivienda de 3 dormitorios, salón con una agradable terraza orientación este, cocina independiente, 1 baño, la vivienda se encuentra dentro de una finca muy bien cuidada del año 1970 contando con todos los servicios necesarios como son calefacción central (individualizada), ascensor, etc.. . La vivienda cuenta con 110 m2 construidos. Dispone de todo tipo de servicios a menos de 5 minutos andando del centro de salud, Polideportivo Municipal de Pradillo, zonas de recreo, parques, comercios y mercado, supermercados, colegios, guarderías y transporte público. Muy bien comunicado con el centro de la ciudad y el aeropuerto, a 5 minutos andando de las paradas de metro Alfonso XIII, Concha Espina, Prosperidad o Cruz del Rayo y varias líneas de autobuses disponibles en López de Hoyos y Príncipe de Vergara. Cerca de salida M-30 y al Parque de Berlín. La propiedad se ubica en el barrio residencial de Ciudad Jardín, dentro del Distrito de Chamartín, al norte de la capital con acceso directo a la M-30 y a pocos metros de la calle Serrano, Príncipe de Vergara y Paseo de la Castellana.",False,good,False,6091.0,True,False,True,False,[],False,False,670000.0,€,,,flat,,"Ciudad Jardín, Madrid",Piso,4,True,Chamartín,True,,Ciudad Jardín,,,,,
108771399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/54/46/1367628940.webp,40,1610000.0,flat,sale,135.0,3,4,Barrio Goya,Madrid,Madrid,es,40.4257387,-3.6792657,False,https://www.idealista.com/inmueble/108771399/,"Magnífico piso exterior en venta en Calle Hermosilla – Goya, Barrio de Salamanca Se vende excelente vivienda de 135 m² construidos, ubicada en una de las mejores zonas de Madrid. El piso es exterior y muy luminoso, con una agradable terraza con vistas a la calle. Cuenta con un amplio salón-comedor, tres dormitorios, todos con baño en suite, además de un aseo de cortesía. La distribución es cómoda y funcional, ideal para familias o quienes deseen disfrutar de confort y privacidad. Dispone de aire acondicionado central frío/calor y calefacción individual por radiadores de gas, garantizando bienestar durante todo el año. El piso se encuentra en muy buen estado, listo para entrar a vivir sin necesidad de reformas. La finca está situada en la prestigiosa Calle Hermosilla, en pleno corazón de Goya, rodeada de comercios, restaurantes, colegios, centros médicos y excelentes conexiones de transporte. Una oportunidad única para vivir en una de las zonas más demandadas de Madrid.",True,good,False,11926.0,True,False,True,False,[],False,False,1610000.0,€,,,flat,,"Goya, Madrid",Piso,3,True,Barrio de Salamanca,True,EXP10572,Goya,,,,,
109091802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/76/ba/1364113977.webp,20,1729000.0,flat,sale,166.0,3,1,Barrio Goya,Madrid,Madrid,es,40.4295951,-3.671632,False,https://www.idealista.com/inmueble/109091802/,"Polo Properties, nos presenta esta bonita propiedad en el barrio de Salamanca en la calle Montesa de 166 metros. Completamente reformada y con calidades de lujo. El barrio de Salamanca, en Madrid, es una de las zonas más exclusivas y elegantes de la ciudad. Fue creado en el siglo XIX por el Marqués de Salamanca para albergar a la alta burguesía. Destaca por su urbanismo ordenado, edificios señoriales y calles como Serrano y Velázquez. Es famoso por la ""Milla de Oro"", donde se concentran tiendas de lujo, restaurantes gourmet y galerías. Está cerca del Parque del Retiro, lo que mejora su calidad de vida. Cuenta con una excelente conexión en transporte público. Es un barrio seguro, limpio y muy demandado para vivir. Alberga instituciones culturales como el Museo Arqueológico Nacional. Sus residentes suelen ser familias de alto poder adquisitivo y expatriados. En resumen, es símbolo de clase, historia y exclusividad madrileña. Al entrar en esta bonita propiedad nos encontramos con un dormitorio amplio y luminoso en suite, a continuación tenemos la entrada a un segundo dormitorio con el baño fuera, que da servicio también a las visitas. Y por último tenemos un tercer dormitorio en suite, amplio y coqueto. En la zona social con dos amplios ventanales, tenemos el salón comedor y una bonita cocina completamente equipada, donde recibir a nuestros invitados será un lujo. Todo ello hace que esta propiedad sea un lugar ideal para vivir. La visitamos?",False,good,False,10416.0,True,False,False,False,[],False,False,1729000.0,€,,,flat,,"Goya, Madrid",Piso,2,True,Barrio de Salamanca,True,86178529,Goya,,,,,
