propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108163502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/8b/4f/1335751290.webp,008522,28,4,334900.0,flat,sale,98.0,True,3,1,Barrio Aluche,Madrid,Madrid,Latina,es,Aluche,40.3892138,-3.7611105,False,https://www.idealista.com/inmueble/108163502/,"Gestion 3 vende magnifica vivienda con PLAZA DE GARAJE Y TRASTERO, ubicada a escasos metros de la estación de metro y Cercanías de Aluche, este piso ofrece una conexión inmejorable con el centro de Madrid y otras zonas de la ciudad. Además, cuenta con múltiples salidas a importantes vías de comunicación, como la A-5 (autovía de Extremadura), la M-40 y la M-30, facilitando el acceso tanto en transporte público como en vehículo privado. Entorno natural y zonas verdes: a tan solo 5 minutos a pie se encuentra el Parque de Aluche, un extenso espacio verde que cuenta con un lago, zonas de juegos infantiles y áreas deportivas, ideal para disfrutar del aire libre y la naturaleza sin salir del barrio. Además, la Casa de Campo, el mayor parque público de Madrid, se encuentra a poca distancia, ofreciendo una amplia variedad de actividades al aire libre. Servicios y comercios cercanos: la zona dispone de una amplia oferta de supermercados y tiendas de alimentación. Entre ellos se encuentran varios establecimientos de Carrefour, como el Carrefour Aluche en Avenida de los Poblados, 58, el Carrefour Market en Avenida Padre Piquer, s/n, y el Carrefour Express en Avenida de los Poblados, 60. También hay presencia de supermercados Ahorramas y otros comercios locales que cubren todas las necesidades diarias. La vivienda cuenta con 98 m², con tres amplios dormitorios con armarios empotrados, salón independiente, amplia cocina con office, baño completo y una magnifica terraza de 9 m² que se accede desde uno de los dormitorios y el salón.  Los suelos son de parquet, calefacción de gas natural, aire acondicionado con bomba de frio y calor en salón y uno de los dormitorios, ventanas de aluminio y puertas de roble.  La finca cuenta con elevador que da acceso al ascensor, para personas con movilidad reducida. Gracias a su orientación este-oeste, la vivienda disfruta de una excelente entrada de luz natural durante todo el día, creando un ambiente cálido y acogedor en todas las estancias. No pierdas la oportunidad de vivir en esta acogedora propiedad en Aluche, que combina comodidad, excelentes conexiones y un entorno natural privilegiado.",False,good,False,True,3417.0,False,False,False,False,[],False,False,334900.0,€,True,True,flat,"Aluche, Madrid",Piso,Destacado,,,,
109202759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/01/53/1367359301.webp,RP302025141438,12,bj,200000.0,flat,sale,53.0,True,2,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3879882,-3.7414398,False,https://www.idealista.com/inmueble/109202759/,"Piso reformado hace 3 años, situado en una primera planta exterior, muy próximo a la calle de la Oca y al metro de Vistalegre. La vivienda dispone de 2 habitaciones, salón luminoso, cocina independiente y baño con plato de ducha. Se encuentra en buen estado, con una distribución práctica y cómoda. Edificio tranquilo (sin ascensor). Una opción ideal para quienes buscan un piso cuidado, bien ubicado y habitable desde el primer día.  Este anuncio es meramente informativo y no contractual. El precio no incluye el Impuesto de Transmisiones Patrimoniales (hasta un 6% en la Comunidad de Madrid), ni los gastos notariales, registrales y servicios inmobiliarios. ().",False,good,False,False,3774.0,False,False,False,False,[],False,False,200000.0,€,,,flat,"Vista Alegre, Madrid",Piso,Destacado,,,,
109027650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/9a/63/1362095830.webp,RP1142025140875,25,2,225000.0,flat,sale,107.0,True,2,2,Sur,Madrid,Móstoles,Sur,es,,40.3113981,-3.8611321,False,https://www.idealista.com/inmueble/109027650/,"Redpiso Móstoles Sur vende en exclusiva fantástico piso seminuevo en la zona del Pau de Móstoles. Cuenta con 107 m2 construidos de los cuales 72 m2 cuadrados corresponden a la vivienda y el resto a una plaza de garaje y trastero de 8 m2 incluidos en el precio de venta. Esta acogedora vivienda cuenta con salón comedor luminoso, con regulador de termostato, cocina con muebles altos y bajos lacados en tonos amarillo mostaza y blanco, vitroceramica, campana extractora, horno y fregadero en acero inoxidable y además dispone de acceso a tendedero cubierto, 2 dormitorios luminosos con armarios empotrados y revestidos, 2 baños en pasillo, uno de ellos con bañera y el otro con plato de ducha, pasillo distribuidor y hall de entrada. La vivienda cuenta con excelentes calidades ya que dispone de suelos porcelánicos, paredes lisas, ventanas de aluminio climalit, techos altos lo que le proporciona a la vivienda una mayor sensación de amplitud, puertas de roble, calefacción individual de gas natural, puerta principal blindada para una mayor seguridad y ascensor. Además dispone de una plaza de garaje y cuarto trastero incluidos en el precio de venta. Ubicada en tranquilo entorno residencial, la vivienda se encuentra en urbanización cerrada que dispone de placas solares, portero físico y cuenta con zonas comunes y acceso a personas con movilidad reducida. Excelente comunicación con líneas de autobuses, diversidad de servicios comerciales, sanitarios, centros educativos, y a tan solo pocos minutos de la parada de Metro Manuela Malasaña. No dude en visitarla. Disfrute de las posibilidades que le ofrece nuestro departamento financiero DCredit a la hora de tramitar su hipoteca. Puede realizar visita virtual del inmueble en nuestra página oficial.",True,good,False,True,2103.0,False,False,True,False,[],False,False,225000.0,€,True,True,flat,"Sur, Móstoles",Piso,Destacado,,,,
108397203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/c1/c7/1353356022.webp,REF_34347,50,1,390000.0,flat,sale,130.0,True,4,2,Casa Amarilla,Madrid,Galapagar,Casa Amarilla,es,,40.569434,-3.9865666,False,https://www.idealista.com/inmueble/108397203/,"Piso de 4 habitaciones con ascensor, garaje, trastero y piscinas en urbanización privada. SIN COMISIÓN DE COMPRA.  SIN COMISIÓN INMOBILIARIA PARA LA PARTE COMPRADORA.  En exclusiva para nuestros clientes, presentamos esta magnífica vivienda ubicada en una urbanización privada en Galapagar, ideal para quienes buscan amplitud, luminosidad y un entorno natural con todas las comodidades. El piso cuenta con 130 m² construidos, completamente exterior y con excelente distribución. El salón-comedor, amplio y acogedor, dispone de una chimenea funcional y un gran ventanal que aporta abundante luz natural. Desde el salón se accede a un balcón cerrado de 9 m², un espacio versátil que conecta directamente con el jardín de la urbanización. La vivienda dispone de cuatro habitaciones, todas exteriores, y dos baños completos con ventana, uno de ellos en suite. La cocina es independiente, con zona de lavadero. La calefacción individual y la orientación del piso garantizan un ambiente confortable durante todo el año. Las vistas desde la vivienda se abren a las zonas comunes de la urbanización privada de 3 hectáreas (30.000 m²), con amplios espacios ajardinados, árboles consolidados y zonas comunes para disfrutar al aire libre. El complejo incluye dos piscinas de agua salada, parque infantil y zonas deportivas. El precio incluye plaza de garaje y trastero, ambos ubicados en el mismo bloque. El acceso al garaje se realiza cómodamente desde el portal mediante ascensor. Una oportunidad única para vivir rodeado de naturaleza y tranquilidad, con buena conexión a servicios y transporte. Solo disponible a través de nuestra inmobiliaria. Ven a conocerlo, te encantará. Nuestra inmobiliaria no cobra comisión a la parte compradora, facilitando tu camino hacia la adquisición de esta maravillosa propiedad. Es esencial tener en cuenta que el precio mostrado no incluye impuestos, gastos de notaría, gastos de gestoría ni gastos de registro, queremos ser transparentes desde el principio.",False,good,False,True,3000.0,False,False,False,False,[],False,False,390000.0,€,True,True,flat,"Casa Amarilla, Galapagar",Piso,Destacado,,,,
108584127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/9c/40/1349141661.webp,MAD-698,1,1,134000.0,flat,sale,99.0,True,3,1,calle Juan de Vergara,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4799855,-3.3794838,False,https://www.idealista.com/inmueble/108584127/,"REF. MAD-698 ¡VIVIENDA OCUPADA, NO SE PUEDE VISITAR!  Le informamos que esta propiedad se encuentra actualmente *OCUPADA*.   El precio indicado refleja la *UBICACIÓN Y LAS CARACTERÍSTICAS DE LA PROPIEDAD*, no su estado actual, el cual desconocemos. *CONDICIONES DE VENTA IMPORTANTES* •El propietario vende la propiedad tal cual está. •Debido a la imposibilidad de realizar una visita o tasación, ninguna entidad bancaria ofrecerá financiación para este inmueble. En Akris os ayudamos a cumplir vuestros Sueños Inmobiliarios. Encuentre mas inmuebles en.",False,good,False,False,1354.0,False,False,False,False,[],False,False,134000.0,€,,,flat,"Reyes Católicos, Alcalá de Henares",Piso en calle Juan de Vergara,Destacado,,,,
105522263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/d1/35/1286884476.webp,010724-6,51,,368000.0,chalet,sale,196.0,,4,2,Centro,Madrid,Arganda,Centro,es,,40.2991566,-3.4339011,False,https://www.idealista.com/inmueble/105522263/,"¡Tu OASIS URBANO: casa en venta con todas las comodidades a tu alcance! SE VENDE casa en una zona muy tranquila de nuestra localidad, donde te despreocuparás de los problemas de espacio debido a su AMPLITUD. Al entrar, nos da la bienvenida un amplio hall-distribuidor, el cual nos da acceso al luminoso salón comedor, aseo y espaciosa cocina independiente donde podrás comer plácidamente con toda tu familia. Y si quieres tomar un poco de aire, podrás hacerlo con un buen café en el acogedor patio privado que cuenta la vivienda; en la planta superior disponemos de 4 dormitorios, ( tres de ellos son dobles), y el cuarto de baño completo con ducha hidromasaje. Si todo ésto te parece poco, tenemos un segundo salón en la planta semisótano donde podremos celebrar cualquier festejo! Imagina despertar cada día en una casa que combina comodidad, estilo y un toque rústico en el corazón de Arganda del Rey. La vivienda dispone de garaje para dos vehículos. Ésta es tu oportunidad de hacer tu sueño realidad! ***NO COBRAMOS HONORARIOS AL COMPRADOR**** ¿Necesitas ayuda con la gestión del préstamo hipotecario? ¡ Pregúntanos porque podemos ayudarte! *La información que se detalla en este anuncio se muestra a título informativo, NO es contractual ni vinculante*.",True,good,False,,1878.0,False,False,False,False,[],False,False,368000.0,€,True,True,chalet,"Centro, Arganda",Casa independiente,Destacado,independantHouse,,,
108410991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/98/73/1344124596.webp,,21,1,249000.0,flat,sale,83.0,True,3,1,Sur,Madrid,Móstoles,Sur,es,,40.3143264,-3.8582987,False,https://www.idealista.com/inmueble/108410991/,"HOGARES VENDE ESTUPENDO PISO DE 3 HABITACIONES CERCA DEL PAU DE MOSTOLES. Este estupendo piso de 83 m² ubicado cerca del PAU de Móstoles, te ofrece todo lo que necesitas para vivir cómodamente en una de las mejores zonas esta ciudad.  Está distribuido en cocina reformada muy amplia con office, salón con terraza acristalada y Aire Acondicionado, 3 dormitorios y 1 baño completamente reformado. Además, la casa dispone de ventanas nuevas con aislamiento acústico. Dispone también de calefacción central en cuya cuota va incluida también el consumo de agua. La ubicación es inmejorable rodeado de todo tipo de comercios, farmacia, supermercado, gimnasios, restauración, guarderías, colegios…. ¡ Contáctanos ahora y solicita tu visita para que no pierdas la oportunidad! Disponemos de departamento financiero propio, que estarán a vuestra disposición para cualquier duda o consulta en la obtención del trámite hipotecario. Nuestros asesores financieros consiguen las mejores condiciones. Pregúntanos por nuestro asesoramiento financiero GRATUITO Y SIN COMPROMISO.",False,good,False,True,3000.0,False,False,False,False,[],False,False,249000.0,€,,,flat,"Sur, Móstoles",Piso,Destacado,,,,
107582127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/81/c7/1320331015.webp,,5,1,1450000.0,flat,sale,125.0,True,4,2,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4257368,-3.6712936,False,https://www.idealista.com/inmueble/107582127/,"¡Descubre tu nuevo hogar en el prestigioso barrio de Salamanca! Este magnífico piso, ubicado a solo unos minutos del emblemático Parque del Retiro, te ofrece la combinación perfecta de comodidad y elegancia en el corazón de Madrid. Con 125 m² construidos y 115 m² útiles, este espacioso inmueble cuenta con cuatro luminosas habitaciones y dos baños, ideales para familias o para quienes buscan espacio adicional. La propiedad, construida en 1930, se encuentra en excelente estado y ofrece la posibilidad de reforma para adaptarla completamente a tu gusto, el piso está equipado con calefacción de gas natural y aire acondicionado para garantizar tu confort durante todo el año. Situado en la primera planta de un edificio con ascensor, este piso exterior te brinda fácil acceso a las mejores zonas comerciales y de ocio de la capital. No pierdas la oportunidad de vivir en uno de los barrios más cotizados de Madrid. ¡Ven a visitarlo y enamórate de tu futuro hogar!",False,good,False,True,11600.0,False,False,False,False,[],False,False,1450000.0,€,,,flat,"Goya, Madrid",Piso en calle de Goya,Destacado,,,,
109191963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/10/0c/1367000420.webp,RP752025141309,15,1,1100000.0,flat,sale,164.0,True,4,3,Barrio Arapiles,Madrid,Madrid,Chamberí,es,Arapiles,40.437287,-3.7038797,False,https://www.idealista.com/inmueble/109191963/,"Se vende amplio y luminoso piso exterior de 164 m² construidos, ubicado en una de las zonas más exclusivas de Madrid, entre Bravo Murillo, Donoso Cortés y Magallanes. La vivienda se sitúa en una de las mejores fincas de la zona, representativa, con portero físico y dos ascensores, lo que aporta comodidad y exclusividad. Ofrece grandes posibilidades de reforma para diseñar un hogar a medida en pleno corazón de Chamberí. Distribución actual: Salón independiente con acceso a terraza de 4 m² (orientación oeste), 4 dormitorios, todos con armarios empotrados, 3 baños completos, cocina independiente, patio de uso privado de 15 m² – un espacio único en el centro de la ciudad – y doble acceso: entrada principal y acceso de servicio, que proporciona mayor comodidad y funcionalidad. Detalles adicionales: Superficie construida: 164 m² (138 m² vivienda, 136 m² útiles + 26 m² elementos comunes), Calefacción y agua caliente central, Gastos de comunidad: 250 €/mes, IBI: 1.000 €/año. Ubicación privilegiada: Excelente comunicación: Metro (Canal, Quevedo, Islas Filipinas, Moncloa), múltiples líneas de autobús y acceso rápido a M-30 y A-6. Rodeado de comercios, universidades, colegios, centros de salud y zonas de ocio. Una propiedad ideal para familias o inversores que buscan un inmueble con alto potencial de revalorización en uno de los barrios más demandados de Madrid. Importante: A petición expresa de los propietarios, no se publicarán fotos del interior del inmueble en ningún momento. Únicamente se dispondrá a la brevedad de plano y renders.",False,renew,False,True,6707.0,False,False,False,False,[],False,False,1100000.0,€,,,flat,"Arapiles, Madrid",Piso,Destacado,,,,
105511535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/e1/e8/1254544197.webp,,30,,1600000.0,chalet,sale,692.0,,5,5,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,Molino de la Hoz,40.542373,-3.9270135,False,https://www.idealista.com/inmueble/105511535/,"¡Descubre el hogar de tus sueños en la exclusiva urbanización Molino de la Hoz! Te presentamos esta impresionante Casa / Chalet independiente, una joya arquitectónica que se alza sobre una parcela de 2.425 m² con un jardín de diseño único y árboles frutales consolidados. Con una superficie construida de 692 m², esta vivienda de diseño contemporáneo destaca por sus grandes ventanales que inundan cada rincón con luz natural y ofrecen magníficas vistas. La propiedad se distribuye en dos plantas más un sótano y un garaje, brindando un total de 5 amplios dormitorios y 5 baños, ideales para el confort de toda la familia. Disfruta de momentos inolvidables en su espectacular piscina infinity o en los diversos espacios pensados para el disfrute familiar y con amistades. Además, cuenta con una terraza y un balcón que te permitirán relajarte mientras contemplas el entorno natural. Esta casa, en perfecto estado de conservación, incluye armarios empotrados, trastero y una plaza de garaje. Su orientación Norte, Sur, Este y Oeste asegura una excelente ventilación y luminosidad durante todo el día. No pierdas la oportunidad de vivir en este entorno privilegiado, presentado en exclusiva por Las Lomas Real Estate. ¡Ven a conocer tu futuro hogar!",False,good,False,,2312.0,False,False,False,False,[],False,False,1600000.0,€,True,True,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,Destacado,independantHouse,,,
