propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
106235439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/af/40/1306674340.webp,VM2412005,49,2,1975000.0,flat,sale,265.0,True,5,5,calle de Hilarión Eslava,Madrid,Madrid,Chamberí,es,Gaztambide,40.4357757,-3.7166574,False,https://www.idealista.com/inmueble/106235439/,"PISO EXTERIOR REFORMADO EN CHAMBERÍ En la segunda planta de un cuidado edificio de mitad del siglo XX, encontramos este excepcional inmueble de 265 m² totalmente reformado con las mejores calidades y una gran atención a los detalles. La zona social cuenta con un enorme salón-comedor con cocina semintegrada y un aseo de cortesía. El salón-comedor, de grandes dimensiones, recibe una fantástica luz natural de un mirador, una amplia ventana y una puerta-ventana que da acceso a una pequeña terraza. Su suelo de madera, sus techos altos con molduras y una elegante y esmerada decoración, que combina piezas antiguas y modernas, crean un ambiente lujoso, señorial y a la vez acogedor. La cocina, parcialmente separada por un bonito mueble a medida, se asoma al salón por un lateral aportando un toque de color que enriquece toda la zona de día. La pared-espejo con marquetería de la entrada esconde dos armarios gabaneros y la puerta que da acceso al aseo de invitados. Un pasillo de techos altos nos conduce a la zona de noche que dispone de cuatro dormitorios, más uno de servicio, y cuatro baños completos. La habitación principal es muy amplia y cuenta con un precioso cuarto de baño en suite y un vestidor. Las restantes tres habitaciones son dobles y una de ella con baño en suite. Todas ofrecen un gran espacio de almacenamiento gracias a sus armarios empotrados de suelo a techo. En el pasillo, un baño más da servicio a las otras dos habitaciones. El cuarto de servicio dispone de su propio baño en suite. Además, en esta parte del piso, encontramos una práctica zona de lavandería. El inmueble destaca por la calidad de su impecable reforma y su cuidado interiorismo, y desprende personalidad y gusto. Cuenta con las mejores calidades: suelos de madera, iluminación led en toda la vivienda, cerramientos de máximo aislamiento, puertas acorazadas de entrada y servicio, molduras de yeso, puertas de paso de 235 cm con molduras de madera y pernios ocultos, armarios vestidos en toda la vivienda y magníficos trabajos de carpintería a medida. La vivienda disfruta de una óptima ventilación cruzada y aire acondicionado en todas las estancias. Dispone de calefacción central y tiene un trastero de unos 4 m² en la última planta del edificio. La finca cuenta con conserje y dispone de una entrada principal, con un bonito ascensor clásico, y de un acceso de servicio, también con ascensor.  El barrio de Gaztambide pertenece al distrito de Chamberí y se encuentra a tan solo unos pasos del Parque del Oeste y de Moncloa, muy cerca de plaza de España y próximo a la Ciudad Universitaria. Es un barrio residencial y tranquilo que mezcla una preciosa arquitectura tradicional con edificios más modernos de la segunda mitad del siglo XX. Está rodeado de comercios, servicios y ocio, cuenta con una amplia oferta educativa de todos los niveles y está muy bien comunicado. Se trata de un barrio que combina un aire elegante con un alegre estilo de vida moderna. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,,7453.0,True,False,False,False,[],False,True,1975000.0,€,,,flat,"Gaztambide, Madrid",Piso en calle de Hilarión Eslava,Top+,,,,
108100121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/e0/0b/1333812394.webp,DS-P66026,30,bj,2400000.0,flat,sale,313.0,False,4,4,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4295249,-3.6812634,False,https://www.idealista.com/inmueble/108100121/,"DIZA Consultores les presenta vivienda para reformar en el corazón del Barrio de Salamanca. En la planta de un edificio representativo de mediados del siglo XX, se encuentra un piso de 313 metros cuadrados que brilla con muchísimas posibilidades de transformación. Se le podría dar tanto uso de vivienda familiar, con los mejores colegios de la zona a un paso, con un amplio salón, varias salas grandes, la opción de cinco dormitorios, un aseo de cortesía y una cocina independiente con área de lavandería, este espacio es un lienzo en blanco para su visión. Otra opción sería hacer una magnifica oficina en pleno cogollo del Barrio de Salamanca, donde tendrás todo al alcance de tu mano y podrás atender a tus clientes con la máxima elegancia La ubicación de este piso es excepcional. Es conocida por su ambiente señorial, su amplia oferta cultural, gastronómica y de entretenimiento. Este piso espera su toque personal, estaremos encantados de atenderle. DIZA Consultores Inmobiliarios. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",True,renew,False,True,,7668.0,False,False,False,True,[],False,True,2400000.0,€,,,flat,"Castellana, Madrid",Piso en calle de Núñez de Balboa,Top+,,,,
109188659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/e9/51/1366905941.webp,VM2509013,36,6,1690000.0,penthouse,sale,145.0,True,2,2,calle Mayor,Madrid,Madrid,Centro,es,Sol,40.4164484,-3.7044939,False,https://www.idealista.com/inmueble/109188659/,"ATICO REFORMADO CON AMPLIA TERRAZA EN SOL Ático exclusivo junto a la Puerta del Sol con impresionante terraza y calidades de lujo Ubicado en pleno corazón de Madrid, presentamos este espectacular ático a escasos metros de la Puerta del Sol, una de las zonas más emblemáticas y con mayor proyección de la capital. La vivienda cuenta con 115 metros utiles, según catastro, mas 30 de terraza y ha sido recientemente reformada con materiales de máxima calidad por el interiorista Tristán Domecq. Combina diseño contemporáneo y elegancia, ofreciendo un ambiente sofisticado y acogedor. Dispone de dos dormitorios amplios, uno de ellos con baño en suite, además de un segundo baño completo. Su gran protagonista es la terraza privada, con vistas abiertas sobre los tejados de Madrid, ideal para disfrutar de momentos de relax o de reuniones al aire libre en un entorno único. Cada detalle de la reforma ha sido cuidado al milímetro: carpintería de alta gama, acabados de diseño, climatización eficiente y una distribución pensada para aprovechar al máximo la luz y el espacio. Una oportunidad irrepetible de vivir en un ático de ensueño, con una ubicación inmejorable y todas las ventajas del centro histórico de Madrid. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,,11655.0,False,False,False,False,[],False,True,1690000.0,€,,,flat,"Sol, Madrid",Ático en calle Mayor,Top+,,,,penthouse
106086071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/5f/a9/1272081218.webp,DS-P22676,65,6,3400000.0,flat,sale,303.0,True,3,4,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4222494,-3.6752886,False,https://www.idealista.com/inmueble/106086071/,"DIZA consultores les presenta piso de lujo en la emblemática calle O'Donnell,  La propiedad es completamente exterior y reformado desde cero por un renombrado arquitecto y decorador, que ha creado un proyecto único con las más altas calidades. Con una superficie de 300 metros cuadrados, este impresionante inmueble, ubicado en una luminosa sexta planta, destaca por su elegante diseño y una distribución perfecta para garantizar el máximo confort. La vivienda cuenta con 3 amplias habitaciones, todas con acabados de lujo, 3 baños completos y un aseo de cortesía. El dormitorio principal dispone de su propia terraza privada, ideal para disfrutar de momentos de tranquilidad al aire libre. Asimismo, el salón, espacioso y luminoso, también tiene acceso a una segunda terraza, perfecta para relajarse y aprovechar al máximo la luz natural gracias a su orientación este y sur. La cocina, independiente y diseñada con un estilo moderno y funcional, ofrece gran capacidad de almacenamiento y detalles de alta gama. Además, el inmueble incluye una cómoda plaza de garaje. Este exclusivo piso, con abundante luz natural y situado en una de las zonas más demandadas de Madrid, es la elección ideal para quienes buscan un hogar sofisticado, funcional y perfectamente ubicado. Convertimos Sueños en Hogares.",False,good,False,True,,11221.0,False,False,False,True,[],False,True,3400000.0,€,True,True,flat,"Goya, Madrid",Piso en calle de O'Donnell,Top+,,,,
107652541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/a9/eb/1335506188.webp,AS201897,31,3,3150000.0,flat,sale,244.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4241018,-3.6808126,False,https://www.idealista.com/inmueble/107652541/,"Barrio de Salamanca, calle Alcalá a 100 metros del parque del Retiro, magnífica vivienda exterior en planta alta luminosa de 244 metros, distribuida en la actualidad en salón-comedor en 3 ambientes de 90 metros, 3 dormitorios, 4 baños completos y cocina independiente de 15 metros, techos altos, servicio central de calefacción con contadores individuales. Muy buena finca clásica de bonita fachada y portal muy representativo. Ideal localización en el Barrio de Recoletos, zona muy demandada, con todo tipo de servicios y comercios en zona, muy bien comunicada y junto al Parque del Retiro y Puerta de Alcalá. GILMAR SALAMANCA  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo. Aloja uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre. El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",True,good,False,True,,12910.0,True,False,False,False,[],False,True,3150000.0,€,,,flat,"Recoletos, Madrid",Piso,Top+,,,,
108839871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/06/b4/1360129873.webp,V7234I,29,,3700000.0,chalet,sale,360.0,,5,5,paseo de Alcobendas,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5256833,-3.612861,False,https://www.idealista.com/inmueble/108839871/,"Venta. Chalet independiente. La Moraleja. Promora presenta en exclusiva este magnífico chalet independiente Levitt, situado en una de las ubicaciones más prestigiosas de La Moraleja, destacando por su proximidad a los mejores colegios de la zona, reconocidos centros comerciales y excelentes conexiones de transporte público. La vivienda se encuentra dentro de una urbanización cerrada con vigilancia 24 horas, y goza de una posición privilegiada en fondo de saco, lo que garantiza máxima tranquilidad, privacidad y seguridad. Su orientación sur proporciona una luminosidad excepcional durante toda la jornada. La parcela, completamente plana, permite múltiples posibilidades: desde extensos jardines hasta espacios ideales para juegos infantiles. Distribución interior: en planta baja, hall de entrada, aseo de cortesía, salón principal, comedor independiente y sala de estar, todos con acceso directo al porche y al amplio jardín con piscina. La planta superior alberga cuatro dormitorios, tres cuartos de baño y una acogedora sala de estar que puede funcionar como sala de cine. Además, cuenta con una completa zona de servicio. Sistema de calefacción por suelo radiante alimentado por gasoil, junto con splits de aire acondicionado para refrigeración. Probablemente La Moraleja sea la urbanización residencial de lujo más conocida de España. Los muchos personajes famosos que la han elegido como residencia habitual son responsables de su importante presencia mediática. Situada al norte de Madrid, en el término municipal de Alcobendas, tiene una extensión de 950 hectáreas. Cuenta con 1050 viviendas independientes sobre parcelas de 1.500, 2.500 y 10.000 m2 y con 400 adosados en 9 urbanizaciones diferentes. Tanto su estratégica ubicación -a un paso del centro de la capital (12km) y a escasos kilómetros del aeropuerto de Barajas (5km)- como sus férreas medidas de seguridad y sus muchas opciones de escolarización privada, ocio, deporte y salud, han convertido La Moraleja en un referente residencial en nuestro país.  Junto a las urbanizaciones de El Soto y El Encinar, conforman un núcleo geográfico de similares características demográficas. Su código postal es el 28109. Es aquí, en la plaza de La Moraleja (junto a la farmacia), donde Promora atiende a los clientes que quieren acceder a las viviendas de la zona norte de Madrid. Puedes ver más inmuebles en nuestra página web.",False,renew,False,,,10278.0,False,False,False,False,[],False,True,3700000.0,€,,,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente en paseo de Alcobendas,Top+,,,,independantHouse
108219254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/09/71/1337477983.webp,BFP-V1402,39,bj,680000.0,flat,sale,95.0,True,3,2,paseo del Rey,Madrid,Madrid,Moncloa,es,Argüelles,40.4216749,-3.7178379,False,https://www.idealista.com/inmueble/108219254/,"CONTACTAR CON EXTENSIÓN Nº3 VENTA DE 1 PISO Y 1 APARTAMENTO INDEPENDIENTES CON INSCRIPCIÓN EN EL REGISTRO DE LA PROPIEDAD PARA ALQUILERES DE CORTA DURACIÓN. Se encuentran en el mismísimo PASEO DEL REY, siendo una sola finca registral. 95 metros cuadrados completamente reformados GRAN RENTABILIDAD PISO: 2 dormitorios con armarios empotrados, salón con cocina americana, baño. APARTAMENTO: Dormitorio con armario empotrado, salón con cocina americana. Los inmuebles tienen un acceso común desde el portal Por la zona en que se encuentran la rentabilidad de alquileres está garantizada, en el barrio de Argüelles, al lado de la estación de Príncipe Pio y el Centro Comercial (METRO LÍNEA 6, 10, RAMAL. CERCANÍAS RENFE, INTERCAMBIADOR DE AUTOBUSES) y a 5 minutos a pie de Plaza DE España y el eje comercial, cultural y de ocio de GRAN VÍA - PRINCESA Para los amantes del aire libre, el deporte y el contacto con la naturaleza es ideal, pues está a 3 minutos de MADRID RIO y la CASA DE CAMPO, los JARDINES DEL MORO, PARQUE DEL OESTE 西亚房产为您服务‼️ 想买房 想贷款 想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源  ¿VENDE SU INMUEBLE?  Con oficinas en Madrid y Pekín, BAFRE cuenta con una importante cartera de clientes e inversores internacionales, sobre todo asiáticos. Coordinamos viajes constantes de clientes chinos a Madrid. Más de veinte años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,,7158.0,True,True,False,False,[],False,True,680000.0,€,,,flat,"Argüelles, Madrid",Piso en paseo del Rey,Top+,,,,
108800910,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/16/8d/1355531077.webp,BFP-V1436,46,1,730000.0,flat,sale,144.0,True,3,2,calle Eros,Madrid,Madrid,Arganzuela,es,Legazpi,40.3937742,-3.6802491,False,https://www.idealista.com/inmueble/108800910/,"CONTACTAR CON EXTENSIÓN Nº3 Piso en venta en la zona de Legazpi, distrito de Arganzuela, Madrid. Excelente ubicación junto a Méndez Álvaro. La vivienda se sitúa en una primera planta con ascensor, dentro de una urbanización privada que ofrece excelentes zonas comunes: piscina, pista de pádel, gimnasio, zona infantil y seguridad 24 horas. El inmueble cuenta con un total de 144 m2 construidos, incluidos las zonas comunes y los anejos; trastero y garaje. Los metros útiles de la vivienda son de 81 m2,  Se distribuye en:  - Recibidor - Amplio salón-comedor - 3 dormitorios con armarios empotrados - 2 baños completos, uno de ellos en suite - Cocina independiente totalmente amueblada Además, dispone de plaza de garaje y trastero incluidos en el precio. Vivienda para actualizar Otras características: La vivienda cuenta con suelos de tarima, pintura lista, puertas de madera lacadas en blanco, aire acondicionado por conducto, armarios empotrados, calefacción con caldera de gas comunitaria (consumo individual), cerramiento exterior con doble ventanas climalit con rotura puente térmico, persianas automáticas. Sobre la zona y transporte: Situado en el distrito de Arganzuela, en el sur de Madrid, el barrio de Legazpi linda al norte con la calle del Vado de Santa Catalina, la calle de Bolívar, la calle de Bronce, el Parque de Enrique Tierno Galván, la avenida del Planetario y la calle de Méndez Álvaro; al sureste con la avenida de la Paz; y al suroeste con la avenida del Manzanares. Buena parte del barrio lo ocupa el Parque de Enrique Tierno Galván, que alberga el Planetario y el Cine IMAX, especializado en la proyección de películas en tres dimensiones. En el extremo oeste del barrio se ubica un antiguo mercado de frutas y verduras. Legazpi es un barrio bien comunicado, dada su cercanía a la estación Sur de autobuses y su buena conexión de metro (Legazpi, Méndez Álvaro y Arganzuela-Planetario) y de cercanías (Méndez Álvaro). La zona también ofrece un buen acceso en coche desde la autopista M-30. (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,,5069.0,True,True,False,False,[],False,True,730000.0,€,True,True,flat,"Legazpi, Madrid",Piso en calle Eros,Top+,,,,
108128380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/b9/9c/1335178890.webp,BFO-V1386,29,2,1490000.0,flat,sale,211.0,True,3,2,paseo del Rey,Madrid,Madrid,Moncloa,es,Argüelles,40.4233425,-3.7175821,False,https://www.idealista.com/inmueble/108128380/,"CONTACTAR CON EXTENSIÓN Nº2 Exclusiva propiedad de 211 m² reformada con terrazas privadas y vistas privilegiadas en Paseo del Rey Situada en una de las avenidas más emblemáticas y cotizadas de Madrid, presentamos esta impresionante vivienda de lujo de 211 metros cuadrados construidos, completamente reformada con los más altos estándares de calidad y diseño. Ubicada en una segunda planta, con ascensor y portero físico, la propiedad se distingue por sus generosos espacios, acabados de lujo y un estilo contemporáneo que la convierte en una joya inmobiliaria en el corazón de la ciudad. Diseño de vanguardia en dos zonas diferenciadas e independientes La propiedad se distribuye en dos zonas completamente independientes: una principal y otra secundaria, cada una con su propio salón, cocina amueblada y baño, y con puerta de entrada individual, lo que permite un uso versátil tanto para vivienda familiar como para alojar invitados o destinar una parte a alquiler independiente. Zona principal: — Un salón amplísimo de concepto abierto, que conecta con la zona de comedor y la cocina tipo office. Bañado en luz natural gracias a sus amplias ventanas, ofrece acceso directo a una de las terrazas privadas con vistas al Paseo del Rey, ideal para relajarse o disfrutar del aire libre. — Cocina de diseño moderno, equipada con electrodomésticos integrados de última generación. — Suelo de microcemento en color claro en toda la vivienda, aportando un toque contemporáneo y luminoso. — Dormitorio en concepto abierto, separado sutilmente del salón, con acabados de lujo que refuerzan la sensación de amplitud y elegancia. — Aseo de cortesía y baño completo con materiales premium. — Aire acondicionado y persianas automáticas para máximo confort y eficiencia energética. Zona secundaria: — Segundo salón, también muy luminoso, con cocina abierta integrada en el espacio. — Dos dormitorios distribuidos con funcionalidad, que comparten un baño completo de excelente terminación. — Acceso a una segunda terraza privada con toldo, perfecta como zona de descanso o para pequeños encuentros al aire libre. Detalles que marcan la diferencia — Reforma integral con materiales exclusivos y acabados de alta gama. — Suelo de microcemento color claro, elegante y de fácil mantenimiento. — Persianas automáticas en todas las ventanas. — Dos terrazas privadas con toldos, ideales para disfrutar del clima madrileño en cualquier época del año. — Trastero en el sótano, que sirve como espacio extra de almacenamiento. — Aire acondicionado centralizado y calefacción individual. — Edificio con portero físico y ascensor. Ubicación privilegiada en el corazón de Madrid La propiedad está situada en una zona inmejorable, a escasos minutos del Templo de Debod y de la estación de Príncipe Pío. Perfectamente conectada con toda la ciudad y rodeada de zonas verdes, comercios, oferta cultural y todos los servicios necesarios.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.)  Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,,7062.0,True,True,False,False,[],False,True,1490000.0,€,,,flat,"Argüelles, Madrid",Piso en paseo del Rey,Top+,,,,
109187669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/aa/dc/1366887560.webp,207452,23,bj,450000.0,flat,sale,68.0,True,1,1,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4652984,-3.6800591,False,https://www.idealista.com/inmueble/109187669/,"LUMINOSO APARTAMENTO CON PISCINA EN NUEVA ESPAÑA – INVERSIÓN CON POTENCIAL EN UNA UBICACIÓN EXCLUSIVA En pleno corazón del prestigioso barrio de Nueva España, dentro del distrito de Chamartín, se encuentra esta magnífica oportunidad inmobiliaria. Se trata de una vivienda exterior de 68 m² que destaca por su excelente luminosidad. La distribución es funcional y cómoda, diáfano y con muchas posibilidades de reforma.  El edificio, construido en 1975, ofrece todas las comodidades propias de una finca representativa: ascensor, calefacción central, portero físico y automático, zonas ajardinadas y una agradable piscina comunitaria perfecta para relajarse en los meses de verano. Todo ello en una ubicación inmejorable, rodeada de tranquilidad, servicios y excelentes conexiones de transporte. Nueva España es uno de los barrios más cotizados y consolidados de Madrid. Su entorno residencial combina calles arboladas, prestigiosos centros educativos como el Colegio San Agustín, y una amplia oferta comercial y de ocio, con centros como Castellana 200 a menos de 10 minutos en coche. La comunicación es excelente, con estaciones de metro como Duque de Pastrana y Pío XII a pocos minutos a pie, la estación de Chamartín muy próxima, y varias líneas de autobús que facilitan el acceso rápido a cualquier punto de la ciudad. Esta propiedad representa una ocasión única para quienes buscan una inversión segura con alta rentabilidad, o para quienes desean vivir en una zona que garantiza calidad de vida y gran proyección. Con una reforma, este piso puede transformarse en un espacio moderno y personalizado, en uno de los entornos residenciales más demandados de la capital. Desde 1983, GILMAR ha acompañado a miles de clientes en la búsqueda de su hogar ideal, con un equipo experto y comprometido. Para más información o para concertar una visita, te esperamos en nuestra oficina de Viso-Chamartín, en Paseo de la Castellana, 164. También puedes llamarnos al o escribirnos a indicando la referencia 207452. Estaremos encantados de ayudarte a convertir esta oportunidad en tu próxima vivienda o inversión.",False,good,False,True,,6618.0,False,False,False,False,[],False,True,450000.0,€,,,flat,"Nueva España, Madrid",Piso,Top+,,,,
107800957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/13/ba/1324155305.webp,BFO-V1370,28,bj,575000.0,flat,sale,134.0,True,3,3,calle de San Cayetano,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4113656,-3.7065418,False,https://www.idealista.com/inmueble/107800957/,"CONTACTAR CON EXTENSIÓN Nº2 EXCLUSIVA VIVIENDA REFORMADA EN LAVAPIES – Pleno Rastro de Madrid Ubicada en el corazón de Lavapiés, en plena zona del Rastro de Madrid, presentamos esta fantástica vivienda completamente reformada de 134 m², una oportunidad única tanto para residencia como para inversión. Su diseño versátil la convierte en una propiedad exclusiva, ya que está dividida en dos viviendas independientes, lo que permite múltiples opciones de uso. Distribución y características Primera vivienda: Amplio salón con cocina americana, con un diseño moderno y funcional. 2 habitaciones grandes, ideales para máximo confort. 2 baños completos, con acabados de alta calidad. Segunda vivienda: Salón con cocina americana, optimizando el espacio. 1 habitación amplia. 1 baño completo. Acceso independiente desde el portal, ofreciendo mayor privacidad. Detalles y calidades Reforma integral, lista para entrar a vivir. Inspección Técnica del Edificio (ITE) favorable en 2020. Ubicada en planta baja, ideal para comodidad y accesibilidad. Materiales y acabados modernos, garantizando calidad y estilo. Ubicación privilegiada Situada en Lavapiés, una de las zonas más dinámicas y con mayor demanda de Madrid: Pleno Rastro de Madrid, un enclave único con gran atractivo cultural y comercial. Rodeada de bares, restaurantes, teatros y galerías de arte. Excelentes conexiones con metro, autobuses y cercanías. Ideal para inversión o vivienda propia Con dos viviendas independientes, esta propiedad es perfecta para quienes buscan un hogar con posibilidad de rentabilidad en una de las zonas más vibrantes de Madrid. ¡No dejes escapar esta oportunidad única! Contáctanos para más información o concertar una visita.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,,4291.0,True,True,False,False,[],False,True,575000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de San Cayetano,Top+,,,,
109162328,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/e1/aa/1366102028.webp,MAD62730,22,3,1520000.0,flat,sale,83.0,True,2,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4272502,-3.6816932,False,https://www.idealista.com/inmueble/109162328/,"Lucas Fox presenta este fantástico piso reformado a estrenar en el prestigioso barrio de Recoletos, ubicado en una finca clásica con todo el encanto de la arquitectura tradicional y las comodidades de una vivienda actualizada. Esta luminosa propiedad exterior y con orientación oeste destaca por sus dos balcones a la calle, que aportan amplitud y luminosidad a los espacios.  El amplio y acogedor salón cuenta con una moderna cocina integrada de diseño. La distribución se completa con un dormitorio doble, un baño completo y un elegante dormitorio principal con su baño privado.  Una oportunidad única para disfrutar de una vivienda exclusiva en una de las mejores zonas de Madrid. Póngase en contacto para más información.  Un alto porcentaje de los inmuebles que tenemos en esta zona solo están publicados en nuestra web. Para ver toda nuestra cartera, visite nuestra web.",True,good,False,True,,18313.0,True,False,False,False,[],False,True,1520000.0,€,,,flat,"Recoletos, Madrid",Piso,Top+,,,,
106597321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/54/88/1315476469.webp,W-02XHSF,41,bj,2600000.0,flat,sale,373.0,True,5,4,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4524954,-3.6808225,False,https://www.idealista.com/inmueble/106597321/,"Espectacular dúplex con jardín Engel & Völkers les presenta una extraordinaria y preciosa vivienda en Hispanoamérica entre Serrano y Príncipe de Vergara. Situada en un edificio con portero y pocos vecinos, se trata de un dúplex único con acceso a un jardín de uso privativo de unos 200m. Accedemos a la vivienda por la planta superior: el hall da paso a un espacioso salón con varios ambientes incluyendo una agradable zona de estar acristalada con vegetación a su alrededor desde la que podemos bajar a un cuidado y bonito jardín con árboles y plantas maduras. A la derecha del hall está la habitación principal con cuarto de baño y vestidor y a la izquierda cuenta con dos habitaciones con armarios empotrados y un cuarto de baño.  En la planta inferior encontramos un amplio cuarto de estar, un comedor y un aseo. A la izquierda están la cocina y el cuarto y baño de servicio. Todas las habitaciones son exteriores y luminosas. Cuenta con aparcamiento para dos vehículos en superficie. El prestigioso barrio de Hispanoamérica se ubica dentro del Distrito de Chamartín, al norte de la capital. Es un barrio ideal para familias, por su excelente oferta de colegios. Chamartín alberga numerosas zonas verdes, así como una amplia gama de servicios desde grandes almacenes, comercios, mercados, farmacias, iglesias, instalaciones deportivas, hospitales, hoteles, embajadas, administraciones públicas, museos, el Auditorio Nacional y el Estadio Santiago Bernabéu.  Cuenta además con una selección de los mejores bares, restaurantes y tiendas de moda de Madrid. Chamartín está muy bien comunicado con la red de carreteras. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente dispone de aproximadamente 50 líneas de autobuses, 7 líneas de metro y una estación de tren de cercanías: Chamartín a su vez terminal para la mayoría de los trenes de media y larga distancia hacia el norte de España.",False,good,False,True,,6971.0,True,False,False,False,[],False,True,2600000.0,€,True,True,flat,"Bernabéu-Hispanoamérica, Madrid",Piso,Top+,,,,
