propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,highlight.groupDescription,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109219736,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/88/58/1367828621.webp,,38,4,184000.0,flat,sale,69.0,True,3,1,calle Francisco García s/n,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3871087,-3.7356087,True,https://www.idealista.com/inmueble/109219736/,"Alquilado: oportunidad de inversión NO SE PUEDE VISITAR **No cobramos comisión ** Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 07/2029 Descripción Piso en Madrid, perfecto para familias. El inmueble dispone de una superficie de 69 m² construidos distribuidos en 3 habitaciones, salón-comedor, cocina y 1 aseo y 1 balcón. La vivienda es muy luminosa y tiene suelos de parquet que dotan al piso de mayor calidez y confort. Situado en la 4a planta del edificio, sin ascensor. Cuenta con todos los servicios necesarios a su alrededor, como el Central Hospital Gómez Ulla Defense, el Colegio La Milagrosa, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Vista Alegre.",False,good,False,False,2667.0,True,False,False,False,[],False,False,184000.0,€,flat,"Vista Alegre, Madrid",Piso en calle Francisco García s/n,,,,,,,,
95466516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/1b/6f/1249647582.webp,110063,53,,600000.0,chalet,sale,850.0,,6,5,calle Husillo,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6277328,-4.0178665,False,https://www.idealista.com/inmueble/95466516/,"¡ VENTA DE VIVIENDA Y NAVE EN EL POLÍGONO INDUSTRIAL P-29 DE COLLADO VILLALBA! Están adosadas la una a la otra, disponen de acceso interior entre ellas y tanto vivienda como nave tienen su propio acceso particular. Vivienda de 425m2 y nave de 250m2 en planta y 425m2 total, entre las dos construcciones tenemos construidos 850m2. La vivienda consta de planta baja con jardín de 60m2, cocina, salón con chimenea, espaciosa habitación con armarios empotrados y aseo. Primera planta de 4 habitaciones con armarios, la principal en suite, con bañera de hidromasaje y otro baño completo, también con hidromasaje, tiene aire acondicionado con bomba de calor. Planta superior, con habitación, baño completo con cabina de hidromasaje y terraza de 60m2 cubierta con toldos exteriores automatizados, todo el techo es cristal y toldos interiores manuales, con sauna y jacuzzi y con vistas a la sierra, ahora mismo está montado como gimnasio y aire acondicionado con bomba de calor. La calefacción y el agua caliente son de gasoil con depósito de 1000 litros. Las ventanas de doble cristal, suelos de gres y puertas de madera blanca maciza. La nave, en planta baja dispone de espacio de aparcamiento para unos 6 coches, aseo y dos espacios independientes para almacenaje. En planta primera dispone de amplia oficina y unos 80m2 de almacenaje o como espacio para ampliar la oficina. Es una construcción singular, que te permite tener el negocio y la vivienda en el mismo sitio o una gran vivienda con un gran aparcamiento y todo el espacio que necesites. Perfectamente comunicado por autobuses y cerca de la estación de cercanías y con un rápido acceso a la A 6, Autovía de la Coruña. Collado Villalba dispone de todos los servicios de una ciudad, pero no ha perdido el encanto de un pueblo de la sierra, con un entorno inigualable en las puertas del Parque Nacional de la Sierra de Guadarrama. Grupo Casa10 inmobiliaria. Collado Villalba, referencia 110063.",True,good,False,,706.0,True,False,False,False,[],False,False,600000.0,€,chalet,"Carlos Ruiz, Collado Villalba",Casa independiente en calle Husillo,,,independantHouse,,,,,
109172690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/ed/6c/1366414594.webp,,30,,239900.0,chalet,sale,254.0,,6,2,CL MAYOR,Madrid,Talamanca de Jarama,,es,,40.7447897,-3.5124976,False,https://www.idealista.com/inmueble/109172690/,"¡CHALET EN TALAMANCA DE JARAMA! Jarama Real Estate ofrece en exclusiva este magnifico chalet de 254m² de gran distribución, ubicado en pleno cetro de Talamanca de Jarama.  La propiedad cuenta con las siguientes características destacadas: · 6 Dormitorios. Prácticos, amplios y funcionales.  · 2 Baños completos.  · Cocina independiente.  · Jardín privado.  · Plaza de garaje.  La propiedad ofrece un sin fin de posibilidades, y es ideal tanto como primera residencia, como para inversión.  Esta situada en una ubicación privilegiada, en un lugar céntrico dentro del municipio de Talamanca de Jarama, rodeado de zonas verdes y acompañado de multitud de servicios y comercios.  Aprovecha la oportunidad de vivir en un entorno natural inigualable.  ¡Contacta con nosotros y programa tu visita!",False,good,False,,944.0,True,False,True,False,[],False,False,239900.0,€,chalet,Talamanca de Jarama,Chalet adosado en CL Mayor,True,True,terracedHouse,,,,,
108559434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/f1/98/1352237429.webp,3454-07162,64,,750000.0,chalet,sale,320.0,,6,4,PS SAN ANTONIO DE PADUA,Madrid,Robledo de Chavela,,es,,40.4997222,-4.2326348,False,https://www.idealista.com/inmueble/108559434/,"**Chalet Independiente en el núcleo urbano de Robledo de Chavela - ¡Tu refugio soñado! ** Descubre este impresionante chalet individual en Robledo de Chavela, situado en una amplia parcela de más de 6.000 m². Con casi 300 m² construidos. Este hogar ofrece un espacio ideal para disfrutar de la tranquilidad y la naturaleza.  La propiedad cuenta con una espectacular piscina de 93 m², vestuarios y una pista de tenis, perfecta para los amantes del deporte y la diversión al aire libre. El interior del chalet se distribuye en tres plantas, ofreciendo un total de seis dormitorios, 2 en la buhardilla y 4 en la planta principal, uno con baño en suite, y otros 2 baños completos.  La cocina forma una L junto con el office y desde aquí pasamos al gran salón, que, dividido en tres ambientes y con una impresionante chimenea, es el lugar perfecto para relajarse en familia o con amigos. Los ventanales que lo rodean y que dan al jardín, permiten que la luz natural inunde cada rincón, mientras que el comedor ofrece acceso directo a una terraza que, junto a la piscina, crea un ambiente perfecto para tus reuniones.  La parcela llana y la piscina adornada con césped y árboles consolidados, proporciona un espacio seguro para que los niños jueguen y los adultos disfruten de la paz que brinda el entorno. Además, la propiedad cuenta con pozo y un manantial, garantizando agua para el riego de jardines. Con vistas espectaculares a las montañas y al pueblo, este chalet es una oportunidad única que no puedes dejar pasar. ¡Ven a visitarlo y enamórate!",True,renew,False,,2344.0,True,False,True,False,[],False,False,750000.0,€,chalet,Robledo de Chavela,Casa independiente en Ps San Antonio De Padua,True,True,independantHouse,,,,,
109215666,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/ec/c2/1367698749.webp,G-4038,43,9,249000.0,flat,sale,110.0,True,4,2,calle de Ancíu,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3754879,-3.7351395,False,https://www.idealista.com/inmueble/109215666/,"� LINKCASA SERVICIOS INMOBILIARIOS VENDE MAGNÍFICO PISO EXTERIOR CON ASCENSOR EN PAN BENDITO ¡Oportunidad única! Piso de 110 m² (según Catastro), completamente exterior, muy luminoso y ubicado a solo 1 minuto andando del metro Pan Bendito (Línea 11) y muy próximo a Avenida de los Poblados. �️ DISTRIBUCIÓN: Hall de entrada. 3 amplios dormitorios dobles, todos exteriores y con armarios empotrados. 1 dormitorio individual, también con armario empotrado. Salón muy luminoso con salida directa a una terraza abierta con vistas despejadas. Cocina independiente completamente equipada, con salida a una segunda terraza exterior. 1 baño completo con bañera. 1 aseo adicional. � EXTRAS: Calefacción individual de Gas Natural. Ascensor en la finca. Gastos de comunidad: 45 €/mes. � EXCELENTE UBICACIÓN Y COMUNICACIONES: Metro Pan Bendito (L11) a 1 minuto caminando. Líneas de autobús: 108, 47 y 118. Accesos rápidos en coche: M-30, M-40, Leganés y Getafe. �️ SERVICIOS Y ENTORNO: Zona consolidada con todos los servicios: Supermercados, colegios, farmacias, y parques infantiles. A pocos minutos del Parque María Emperatriz, ideal para pasear, practicar deporte y disfrutar en familia. Próximo al Centro Comercial Islazul, con una amplia oferta de tiendas, restaurantes y ocio. � ¡NO DEJE PASAR ESTA OPORTUNIDAD! Posibilidad de financiación. Consúltenos sin compromiso. ¡Estaremos encantados de atenderle! 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: linkcasaespana 关注更多房源.",False,good,False,True,2264.0,True,False,True,False,[],False,False,249000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Ancíu,,,,,,,,
109149024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/48/92/1366775392.webp,IL-05237,27,,285000.0,chalet,sale,108.0,,3,2,CL FELIX RGUEZ DE LA FUENTE,Madrid,Fuente el Saz de Jarama,,es,,40.636907,-3.5115957,False,https://www.idealista.com/inmueble/109149024/,"**Casa Adosada en Venta en el Corazón de Fuente el Saz de Jarama, a 30kms de Madrid** Descubre esta encantadora casa adosada de dos plantas, ubicada en el centro de Fuente el Saz de Jarama. Con 108 m² construidos y 95 m² útiles, esta propiedad ofrece un espacio ideal para disfrutar de la vida en familia. La excelente luz natural que entra por sus ventanas, orientadas al norte y oeste, crea un ambiente cálido y acogedor en cada rincón.  En la planta baja, un recibidor da la bienvenida a un amplísimo salón, perfecto para relajarse o recibir visitas. La cocina independiente es funcional y práctica, ideal para los amantes de la gastronomía. Además, cuenta con un aseo y un trastero que ofrecen comodidad adicional. En la planta superior, encontrarás tres habitaciones, dos de ellas equipadas con grandes armarios empotrados, y un baño completo que ha sido rehabilitado recientemente. El patio privado es un espacio versátil que puede transformarse en un área de ocio o incluso servir como aparcamiento. La casa ha sido renovada con un suelo del salón en tarima que simula madera, ventanas y puertas interiores a estrenar, y un cambio de suelo en la terraza. También se han instalado nuevos sanitarios y fontanería, garantizando un hogar listo para entrar a vivir. Con calefacción de gas natural individual y radiadores en todas las estancias, esta casa combina confort y eficiencia. La puerta de entrada blindada asegura la tranquilidad que buscas. Además, existe la posibilidad de dar de alta un Vado Permanente para el garaje, lo que añade un valor extra a esta oportunidad única de compra.  El municipio de Fuente el Saz de Jarama se encuentra a 30kms de Madrid en un entorno tranquilo, natural y, a pesar de ello, perfectamente rodeado de todo tipo de servicios: comercios, bares y restaurantes, parques, polideportivos y supermercados (Mercadona a menos de 5 mins en coche). Además, el pueblo cuenta con comunicación con San Sebastián de los Reyes y Alcobendas (15 minutos) y el norte de Madrid (30-40 minutos) con un servicio de línea de autobuses (incluyendo algunos autobuses directos a Madrid).  ¡No dejes pasar la ocasión de hacer de este lugar tu nuevo hogar! IBI: 303.30€ Honorarios al comprador: 5.000€ + IVA.",False,good,False,,2639.0,True,False,True,False,[],False,False,285000.0,€,chalet,Fuente el Saz de Jarama,Chalet adosado en CL Felix Rguez De La Fuente,True,True,terracedHouse,,,,,
108801134,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/c7/09/1355602619.webp,LHV3302-D,41,6,1125000.0,flat,sale,116.0,True,3,3,calle del Doce de Octubre,Madrid,Madrid,Retiro,es,Niño Jesús,40.4144586,-3.6728785,False,https://www.idealista.com/inmueble/108801134/,"Luminosa vivienda de 3 dormitorios (originalmente 4), 3 baños completos y una plaza de garaje (con acceso directo desde la vivienda), situada en el distrito de Retiro, Madrid. La vivienda destaca por sus agradables vistas a la Plaza del Doctor Laguna y cuenta con dos puertas de acceso (principal y de servicio). Se distribuye en un hall recibidor, un salón de paso con zona de comedor, una cocina independiente amueblada (a la que se ha incorporado el dormitorio de servicio), una zona de tendedero, tres dormitorios y tres baños completos (uno de ellos con bañera). La vivienda tiene orientación oeste. Dispone de buenas calidades, suelos de parqué, carpintería interior lacada en blanco, armarios empotrados, ventanas oscilobatientes, grandes ventanales y toldos eléctricos en el salón, aire acondicionado por splits en el salón y calefacción central con consumo individual. 1 plaza de garaje incluida en el precio. Gastos de comunidad: 150 €/mes. Gastos de IBI: 890 €/año. El edificio cuenta con ascensor, portero físico y ofrece un acceso a una zona con piscina para adultos, piscina infantil, zona con mesas para comer y otra zona con mesas de ping pong, así como otro segundo acceso a otra área verde con piscina olímpica. La ubicación es excepcional: en pleno corazón del barrio de Ibiza, una de las zonas más valoradas de Madrid. A escasos pasos del Parque del Retiro y rodeada de todos los servicios necesarios: comercios, supermercados, colegios, farmacias, restaurantes y centros sanitarios tan reconocidos como el Hospital Niño Jesús y el Hospital Gregorio Marañón. Excelente comunicación mediante transporte público, con las estaciones de metro Ibiza (L9) y Sainz de Baranda (L6 y L9) a pocos minutos caminando, y varias líneas de autobús muy próximas (2, 15, 26, 61, 63, 215), que conectan fácilmente con el centro y otras zonas de la ciudad.",False,good,False,True,9698.0,True,False,True,False,[],False,False,1125000.0,€,flat,"Niño Jesús, Madrid",Piso en calle del Doce de Octubre,True,True,,,,,,
104211360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/62/0e/1225685204.webp,,67,,540000.0,chalet,sale,225.0,,4,3,calle Zurbarán,Madrid,Villaviciosa de Odón,Centro,es,,40.3555229,-3.9119769,False,https://www.idealista.com/inmueble/104211360/,"SE VENDE CHALET ADOSADO EN URBANIZACION PRIVADA DEL CASCO URBANO, CON ZONAS AJARDINADAS Y PISCINA COMUN. REFORMADO HACE SEIS AÑOS. Entrada principal a vivienda con cerramiento acristalado. En planta baja, cocina totalmente equipada, (caldera instalada hace un año), aseo de cortesía, salón comedor con aire acondicionado, patio solado en gres porcelánico imitando a madera, pérgola y toldos. Desde el patio se accede a las zonas ajardinadas y piscina común de la urbanización. Planta primera con dos dormitorios amplios y con armarios, baño con bañera. Planta segunda con dos dormitorios amplios abuhardillados y armarios modulares, baño con ducha. Planta semisótano con garaje para un coche y cuarto de lavado-multiusos. Puerta automática de acceso a parking comunitario. Barandilla de cristal y acero, suelos en tarima en toda la vivienda, pintura lisa, mosquiteras, ventanas oscilobatientes, reja en el salón. Vivienda muy luminosa. Fantástico emplazamiento en casco urbano, próximo a todo tipo de servicios (supermercados, farmacia, restauración, transporte público, etc. ).",False,good,False,,2400.0,True,False,True,True,[],False,False,540000.0,€,chalet,"Centro, Villaviciosa de Odón",Chalet adosado en calle Zurbarán,True,True,terracedHouse,,,,,
106283575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/9d/f9/1279590801.webp,,44,,840000.0,chalet,sale,394.0,,4,3,avenida Castilla,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3548796,-3.8842578,False,https://www.idealista.com/inmueble/106283575/,"CONSULTING INMOBILIARIO VENDE EN EXCLUSIVA CHALET INDEPENDIENTE EN URBANIZACION EL CASTILLO, muy próximo al casco urbano de Villaviciosa de Odón, en un entorno privilegiado y de fácil acceso a la carretera M-506 y M-50. ¡ATENCION INVERSORES Y FAMILIAS EN BUSCA DE LA CASA DE SUS SUEÑOS! Les presentamos una magnífica propiedad con muchísimo potencial en una ubicación envidiable.  Esta vivienda cuenta con una planta habitable de 240 m2, con garaje del mismo tamaño, situada en una espectacular parcela de 1.338 m2. La planta principal ofrece un hall recibidor que da paso a un salón comedor dividido en dos ambientes. Este espacio es ideal para disfrutar en cualquier época del año, ya que dispone de un split de aire acondicionado y una chimenea tipo cassette. La planta principal cuenta además con un distribuidor independiente con armario empotrado. La cocina, amplia y luminosa, está equipada con una despensa, y tiene acceso directo a la terraza trasera, ideal para disfrutar de comidas al aire libre. En esta misma planta se encuentran cuatro dormitorios con armarios empotrados y dos baños completos, exteriores, así como un pequeño despacho, perfecto para trabajar desde casa. La planta semisótano, también de 240 m2, ofrece un sinfín de posibilidades: incluye una bodega, una habitación, baño con ducha y un gran espacio diáfano que puede ser utilizado como garaje para varios coches o espacio multiusos. La propiedad está construida sobre un sólida estructura, ofreciendo la posibilidad de ampliar con una planta adicional, ya que la casa está preparada para ello. La parcela, con una maravillosa piscina, pista de tenis y una amplia variedad de árboles frutales y plantas (higuera, nísperos, peral, granado, olivo, rosales, palmeras, entre otros), es el complemento perfecto para disfrutar del aire libre y en un entorno privado y tranquilo. Aunque la vivienda está totalmente para reformar, su sólida construcción y distribución ofrecen una base excepcional para crear un hogar a medida, teniendo múltiples posibilidades, como hacer una cocina abierta al salón. Cuenta con una carpintería exterior de madera, los suelos de plaqueta y parquet en los dormitorios, y detalles como los toldos, rejas y alarma. ¡ Una oportunidad irrepetible para reformar a tu gusto una vivienda con un potencial enorme! NO PIERDAS LA OCASION DE VISITARLA Y VISUALIZAR TODAS LAS POSIBILIDADES QUE OFRECE. ¡ Contacta con nosotros para más información o concertar una visita! INMEJORABLE UBICACION.",False,renew,False,,2132.0,True,False,True,True,[],False,False,840000.0,€,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente en avenida Castilla,True,True,independantHouse,,,,,
108778198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/6b/23/1354849088.webp,MD101V093 (i),44,6,447000.0,studio,sale,62.0,True,0,1,calle del Marqués de Lema,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4467518,-3.7062299,False,https://www.idealista.com/inmueble/108778198/,"Extraordinario estudio CON EXCELENTES VISTAS AL PARQUE SANTANDER y con PLAZA DE GARAJE INCLUIDA, en la calle Marqués de Lema, junto a la Avenida Reina Victoria y la Avenida de Pablo Iglesias, 6ª planta, en finca representativa con varios ascensores y calefacción central, conserje 24 horas / 365 días del año, exterior y muy luminosa (vistas despejadas y orientación SurOeste). 62 m2 construidos distribuidos en: hall-distribuidor, amplio salón con terraza incorporada (convertida en mirador) y con vistas despejadas al Parque Santander, posibilidad de hacer dormitorio independiente abierto al salón (actualmente cuenta con ventanas de escayola al pasillo), cuarto de baño completo y cocina independiente. La vivienda además cuenta con plaza de garaje de fácil aparcamiento en la misma finca y con acceso directo por los ascensores INCLUIDA EN EL PRECIO. La vivienda necesita reforma. Suelos de parquet, armario empotrado, ventanas de aluminio lacado con cristal climalit, agua caliente y calefacción central. Excelente ubicación en zona con todo tipo de comercios y servicios, y próximo a zonas verdes como el Parque Santander, muy bien comunicado por transporte público, a menos de cinco minutos de estación de Metro de Cuatro Caminos (L1, L2 y L6), de estación de Metro de Guzmán el Bueno (L6, L7), de estación de Metro de Ríos Rosas (L1) y de estación de Canal (L2, L7) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es una agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.  Síguenos en las redes y entérate el primero de los pisos que salen a la venta: fb: Veneta Inmobiliaria ig: veneta_grupo_inmobiliario.",True,renew,False,True,7210.0,True,False,True,False,[],False,False,447000.0,€,flat,"Vallehermoso, Madrid",Estudio en calle del Marqués de Lema,True,True,studio,,,,,
109217802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/58/6e/1367772654.webp,,22,4,3100000.0,flat,sale,231.0,False,3,4,calle de Casado del Alisal,Madrid,Madrid,Retiro,es,Jerónimos,40.4124195,-3.6897634,False,https://www.idealista.com/inmueble/109217802/,"Consulting Inmobiliario Esquivel presenta este exclusivo piso reformado a estrenar en una de las zonas más demandadas de Madrid. La vivienda se sitúa en una elegante finca representativa y cuenta con plaza de garaje en la misma finca en régimen de proindiviso (cada 10 años corresponde un año sin plaza) además de trastero. La distribución ha sido cuidadosamente diseñada para combinar funcionalidad y estilo: un elegante salón principal con vistas al tranquilo y bucólico jardín de la calle Academia, una estancia adicional perfecta como despacho o sala de televisión, un comedor independiente y una cocina integrada que puede cerrarse con puertas correderas, equipada con mobiliario de primera calidad. En la zona de descanso, el piso ofrece tres dormitorios en suite. El principal se concibe como un espacio único con vestidor y una sala anexa que puede utilizarse como despacho privado o salita. Además, la vivienda dispone de un aseo de cortesía para invitados y una práctica zona de lavandería independiente. Una propiedad exclusiva y luminosa, con vistas a un entorno ajardinado privilegiado, que asegura privacidad y calidad de vida en pleno centro de Madrid. No dude en contactarnos para más información. Disponemos de una cuidada selección de inmuebles exclusivos, muchos de ellos no publicados.",False,good,False,True,13420.0,True,False,False,False,[],False,False,3100000.0,€,flat,"Jerónimos, Madrid",Piso en calle de Casado del Alisal,True,True,,,,,,
106452160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/59/56/1360084948.webp,4068,35,3,345000.0,flat,sale,100.0,True,3,2,calle de Albox,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3735771,-3.7460013,False,https://www.idealista.com/inmueble/106452160/,"ALTOR ASESORES ofrece piso se encuentra en una de las zonas más exclusivas de Carabanchel, en plena avenida de Los Poblados, ofreciendo una ubicación privilegiada y un entorno residencial de gran calidad. La propiedad, que destaca por su amplitud y excelente distribución, cuenta con tres habitaciones luminosas. Dispone de dos baños completos y un amplio salón donde disfrutar de momentos únicos. Este piso es una opción ideal para quienes buscan confort y estilo, además de ofrecer prácticos servicios como ascensor y plaza de garaje incluida en el precio. Las zonas comunes y verdes en el complejo, así como la piscina comunitaria, son perfectas para disfrutar del aire libre y relajarse en un ambiente seguro y agradable. Además, la propiedad incluye un trastero, aportando aún más espacio para almacenamiento. Una oportunidad excepcional para vivir en un entorno tranquilo y bien comunicado, rodeado de servicios y con todas las comodidades a la mano.",False,renew,False,True,3450.0,True,False,True,False,[],False,False,345000.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Albox,True,True,,,,,,
108824093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/8e/75/1367637386.webp,3396-13025,35,6,687700.0,flat,sale,112.0,True,4,2,"calle de Eugenio Sellés, 3",Madrid,Madrid,Arganzuela,es,Chopera,40.3958468,-3.6990083,True,https://www.idealista.com/inmueble/108824093/,"¡Descubre este magnífico inmueble en el corazón del Barrio de Chopera/Delicias, dentro del Distrito de Arganzuela!  Es una vivienda exterior con ascensor, terraza, muy luminosa, de 112 metros cuadrados construidos. La distribución incluye 4 dormitorios, un amplio salón, una cocina totalmente equipada y dos baños completos. Además, cuenta con una terraza perfecta para disfrutar del aire libre. Existe la posibilidad de una quinta habitación si lo necesitas. La vivienda dispone de aire acondicionado y calefacción individual para tu confort. Las divisiones internas no son de carga, lo que te permite rediseñar los espacios según tus preferencias. La puerta de entrada es acorazada para mayor seguridad y los suelos son de parque, aportando calidez y estilo. El edificio cuenta con urbanización interior con portero físico y zonas ajardinadas, creando un ambiente agradable y seguro. El IBI anual es de 593,64 €, y en la zona también tienes la opción de alquilar un garaje desde 65€/mes. La ubicación es inmejorable: rodeada de todo tipo de servicios como supermercados, farmacias, centros de salud y bancos. Además, está muy bien comunicada, a pocos minutos andando del Parque Madrid Río y del Matadero, ideales para pasear, hacer deporte o disfrutar de eventos culturales. Las paradas de metro cercanas, como Delicias y Palos de la Frontera (Línea 3), junto con varias líneas de autobús (148, 62, 18, 6), facilitan el acceso a cualquier parte de la ciudad. También tienes fácil acceso a la M-30. El barrio de Arganzuela es una zona vibrante y en constante crecimiento, perfecta para quienes disfrutan de actividades al aire libre y cultura. Aquí estarás cerca de la famosa calle Santa María de la Cabeza, llena de comercios, restaurantes y servicios. Para las familias, hay colegios cercanos como San Javier, San Saturio y Los Salesianos, además del Mercado de Santa María de la Cabeza, donde podrás comprar productos frescos y locales. También hay varios parques y espacios verdes para relajarte y disfrutar del tiempo libre. ¡No dudes en contactarnos para más información o para agendar una visita! Esta puede ser tu próxima vivienda en una de las zonas más dinámicas de Madrid.",False,good,False,True,6140.0,True,False,False,False,[],False,False,687700.0,€,flat,"Chopera, Madrid","Piso en calle de Eugenio Sellés, 3",,,,,,,,
108522769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/ec/35/1347422970.webp,93171,59,,1275000.0,chalet,sale,420.0,,5,5,calle Comunidad de Canarias,Madrid,Las Rozas de Madrid,El Burgo,es,El Burgo,40.4841505,-3.8702653,False,https://www.idealista.com/inmueble/108522769/,"Chalet exclusivo en Las Rozas – Urbanización Las Cabañas II Ubicado en una de las urbanizaciones más exclusivas de Las Rozas, este impresionante chalet ofrece privacidad, amplitud y un entorno natural inmejorable. Situado en la consolidada zona de Las, dentro de la prestigiosa urbanización Las Cabañas II, la vivienda destaca por sus generosas dimensiones y excelente distribución en cuatro plantas. La planta principal se compone de un elegante hall de entrada, aseo de cortesía, amplio salón-comedor con salida directa a un cuidado porche ajardinado y acceso a las zonas comunes, además de una gran cocina con zona de office y entrada de servicio independiente. En la primera planta encontramos cuatro dormitorios, tres cuartos de baño completos (dos de ellos en suite) y varias terrazas privadas con vistas despejadas, una por cada habitación excepto en el dormitorio principal. La segunda planta alberga una luminosa buhardilla acondicionada como un gran salón polivalente con espacios de almacenaje. En la planta sótano se encuentra un amplio garaje con capacidad para dos vehículos grandes, un apartamento de servicio con dormitorio, baño completo y zona de lavandería, además de una sala de juegos, cuarto de máquinas y trastero. La vivienda cuenta con excelentes calidades: suelos de madera natural, ventanas de PVC con rotura de puente térmico y doble acristalamiento, puertas de madera maciza, calefacción individual centralizada por gasóleo, aire acondicionado con bomba de frío/calor, y jardín privado junto al porche. La urbanización privada, compuesta por solo 40 vecinos, se extiende sobre una gran superficie de más de 20.000 m². Entre sus zonas comunes destacan un bosque de pinos, praderas de césped natural, áreas infantiles, pista de tenis y una piscina de adultos e infantil recientemente reformada por completo. La ubicación cuenta con excelente comunicación en transporte público y privado. A pocos minutos se encuentra la estación de Cercanías Las Matas (línea C-10) y varias líneas de autobús que conectan con el centro de Madrid y otros municipios. En coche, el acceso es rápido a través de la A-6, facilitando el desplazamiento a la capital y zonas limítrofes. Un entorno residencial ideal para familias que buscan tranquilidad, calidad de vida y cercanía a la naturaleza sin renunciar a las comodidades urbanas. Grupo Mejocasa, somos un equipo dedicado a ofrecer el mejor servicio inmobiliario en toda la Comunidad de Madrid. Contamos con cuatro oficinas estratégicamente ubicadas en los barrios de Chamberí-centro, Ciudad Lineal-Salamanca, Hortaleza-Las Tablas y Canillejas-Vicálvaro, lo que nos permite tener un amplio alcance y conocimiento del mercado en todas las zonas de la ciudad. Nos enorgullece ofrecer un servicio integral, gracias a nuestro Método de trabajo que abarca todos los aspectos necesarios para una experiencia inmobiliaria satisfactoria. No solo nos especializamos en la compra y venta de propiedades, sino que también brindamos asesoramiento completo para que nuestros clientes tomen decisiones informadas y seguras.",True,good,False,,3036.0,True,False,True,False,[],False,False,1275000.0,€,chalet,"El Burgo, Las Rozas de Madrid",Chalet adosado en calle Comunidad de Canarias,True,True,terracedHouse,,,,,
