propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109191713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/62/bc/1366992947.webp,corbera,19,1,349999.0,flat,sale,65.0,True,2,1,"avenida del Marqués de Corbera, 29",Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4246214,-3.6537788,True,https://www.idealista.com/inmueble/109191713/,"ESTUDIO EFE INMOBILIARIA VENDE en Avenida de Marqués de Corbera Luminosa vivienda de 65 m², reformada con un estilo moderno y funcional. Situada en una primera planta, el edificio cuenta con la instalación de ascensor aprobada, cuya puesta en marcha está prevista para finales de 2025. La casa se abre a través de un salón amplio y acogedor, comunicado con una cocina de concepto abierto que integra la terraza, creando un espacio ideal para compartir momentos en familia o con amigos. La orientación sur garantiza una luz natural constante, envolviendo las estancias principales en un ambiente cálido y agradable. El piso dispone de dos dormitorios exteriores, un baño completo con plato de ducha y ventana, así como detalles de confort como calefacción individual de gas natural, suelos de tarima y puerta blindada. El entorno ofrece lo mejor de la vida urbana: comercio de proximidad, supermercados, colegios, zonas verdes como el Parque de la Elipa o la histórica Quinta de Fuente del Berro, y espacios deportivos de referencia como el Polideportivo La Elipa. Las conexiones son inmejorables gracias a la estación de Metro La Elipa (L2), diversas líneas de autobús y accesos directos a la M-30 y A-3. Un hogar que combina confort, luz y una ubicación privilegiada en uno de los barrios más vitales y bien conectados de Madrid. Contáctenos hoy mismo para más información y para concertar una visita. Con mas de 19 años de experiencia, nuestra actividad comprende todas las fases de la intermediación inmobiliaria en Salamanca y Madrid, desde la comercialización de los inmuebles hasta la gestión integral de los mismos, todo ello completado con otra serie de servicios complementarios, especialmente las reformas integrales, donde disponemos de toda nuestra experiencia y los mejores profesionales. * Este anuncio no es vinculante y puede contener errores; se muestra a título informativo y no contractual.",True,good,False,False,5385.0,False,False,False,False,[],False,False,349999.0,€,flat,"Ventas, Madrid","Piso en avenida del Marqués de Corbera, 29",,,,,,,
107652032,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/47/7c/05/1322254857.webp,AA00340,50,,614000.0,chalet,sale,320.0,,4,4,calle Canarias,Madrid,San Agustin de Guadalix,,es,,40.6830958,-3.6227278,False,https://www.idealista.com/inmueble/107652032/,"AA00340 AALTO MADRID PROPIEDADES EXCLUSIVAS, vende en San Agustín de Guadalix, este espectacular chalet adosado de 320 metros, jardín privado y con piscina comunitaria. La distribución es muy práctica: PLANTA de ENTRADA: Esta planta es la zona social de la casa, nos recibe un hall de entrada, con aseo de visitas, subimos un pequeño tramo de escalera y nos encontramos con la cocina con office, salón comedor con chimenea, ambas estancias con salida directa al jardín con acceso a la zona comunitaria. PRIMERA PLANTA: 3 dormitorios. El dormitorio principal con el baño en suite y vestidor con armarios empotrados. Los otros dos dormitorios comparten un baño completo. BUHARDILLA: Gran espacio diáfano que se utiliza de sala de juegos y TV. Se puede dividir en dos amplias habitaciones con ventanas en velux. Terraza con unas vistas impresionantes. PLANTA BAJA: Despacho o cuarto de servicio con baño, garaje para 4 coches. La zona común con piscina. La Vivienda está ubicada en un sitio privilegiado con acceso directo al campo y unas vistas espectaculares. Calefacción de gas.  San Agustín de Guadalix está junto a la A1. El municipio que dispone de todos los servicios: Comercios, supermercados, farmacias, Iglesia, centros de salud, colegios públicos, restaurantes, bancos, gimnasios, oficina de correos, veterinarios, peluquerías, etc. Tiene en la salida anterior, el CLUB RACE y en la misma urbanización con campo de Golf, hípica, piscinas, escuela de Tenis y Pádel, restaurante, zona de ocio para niños y adultos. Está a 5 minutos del Colegio privado bilingüe SEK y a 10 minutos en coche el Trinity College colegio concertado bilingüe, ambos colegios con oferta hasta el bachillerato. San Agustín de Guadalix dispone de transporte urbano con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes en la parada de metro. A 15 minutos, encontramos el Hospital público de la Seguridad Social Infanta Sofía, con todas las especialidades. A 20 minutos en coche del Aeropuerto Internacional Adolfo Suarez.",True,good,False,,1919.0,True,False,False,False,[],False,False,614000.0,€,chalet,San Agustin de Guadalix,Chalet adosado en calle Canarias,True,True,terracedHouse,,,,
107675972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/17/48/1332312933.webp,DG2507,45,,679000.0,chalet,sale,363.0,,4,3,CORREDERAS DE LAS s/n,Madrid,Galapagar,Casco Antiguo,es,,40.5765326,-4.0057563,True,https://www.idealista.com/inmueble/107675972/,"Esta maravillosa propiedad es presentada por Clikasa, la inmobiliaria que te acompaña en cada paso hacia tu nuevo hogar. ¡Ven a explorar todo lo que este lugar tiene para ofrecerte! ¡COMPRA SIN HONORARIOS DE AGENCIA!  ¡Bienvenido a tu nuevo refugio en Galapagar! Imagina vivir en una espectacular casa/chalet independiente, donde el encanto rústico se encuentra con la modernidad. Construida en 1975 y con una sólida base de piedra que refleja su durabilidad, esta joya de 336 m² se alza majestuosamente sobre una generosa parcela de 1.327 m², garantizando la privacidad y la tranquilidad que mereces en un entorno sereno. Al cruzar el umbral de la planta principal, serás saludado por un amplio hall que invita a explorar. El luminoso salón, adornado con una acogedora chimenea, se convierte en el lugar perfecto para reuniones inolvidables y momentos familiares entrañables. La cocina, generosa en espacio y luz, ofrece vistas deslumbrantes al jardín, donde podrás disfrutar de una barbacoa exquisita y refrescarte en la piscina en los días soleados. Con cuatro acogedores dormitorios, dos baños y un aseo, esta casa está diseñada para el confort y la funcionalidad que tu familia requiere. Descubre el encantador salón-comedor en la planta inferior, una sala de ocio a dos alturas que se adapta perfectamente a tus actividades, ya sean relajantes o festivas. La calefacción por gasóleo asegura un ambiente cálido y acogedor en cada rincón durante todo el año, mientras que los armarios empotrados te ofrecen soluciones de almacenamiento ingeniosas para mantener el orden. No dejes pasar la oportunidad de convertir esta maravillosa propiedad en tu hogar ideal. ¡Ven a explorar todo lo que este lugar tiene para ofrecerte! Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",True,good,False,,1871.0,True,False,False,False,[],False,False,679000.0,€,chalet,"Casco Antiguo, Galapagar",Casa independiente en Correderas De Las s/n,True,True,independantHouse,,,,
107250265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/e1/6c/1307403707.webp,2200/22000810/00000111,24,1,234000.0,flat,sale,39.0,True,1,1,"calle Corral de Almaguer, 12",Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3730359,-3.6076694,True,https://www.idealista.com/inmueble/107250265/,"Vive en el Ensanche de Vallecas a un precio único.   Vivienda de 1 dormitorio y 1 baño, en edificio con urbanización privada, con piscina, zona infantil, servicio de conserjería, videovigilancia y ascensor. Además incluye 1 plazas de garaje y trastero.   La vivienda tiene una distribución con todas las estancias independientes, destacando la zona social, con comunicación directa entre salón y cocina americana, aumentando el espacio a compartir y facilitando las reuniones familiares y con amigos. Suelos de tarima, puertas de roble, amplias ventanas climalit y cocina amueblada. Además cuenta con calefacción y a/a por conductos en toda la vivienda.   Edificio situado en zona consolidada, en un entorno de espaciosas avenidas y zonas verdes, cuenta con todos los servicios tanto de ocio como deportivos y culturales, cercano a CC La Gavia, gimnasios, restaurantes, colegios Stella Maris y Nueva Castilla. Excelente comunicación mediante transporte público, con varias líneas de autobuses cercanas, Metro La Gavia L-1 y directo accesos a M-45.   Vivienda actual en zona moderna con todos los servicios, donde podrás compaginar tu vida diaria y familiar en urbanización pensada para la tranquilidad y vida en comunidad.   Urbanización privada  piscina Zona infantil  plaza de garaje  Trastero  Servicio de conserjería   Sin comisiones de agencia, venta directa de la propiedad.",False,good,False,True,6000.0,False,False,False,False,[],False,False,234000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid","Piso en calle Corral de Almaguer, 12",True,True,,,,,
107966595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/c4/e0/1329719169.webp,,72,,1725000.0,chalet,sale,388.0,,4,3,calle de San Enrique de Ossó,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5063219,-3.6414411,False,https://www.idealista.com/inmueble/107966595/,"SOTOMORA REAL ESTATE VENDE - Excelente casa a reformar en El Encinar de los Reyes Sotomora Real Estate tiene el placer de presentar esta estupenda vivienda de 388 m², situada dentro de una de las urbanizaciones más cotizadas de El Encinar de los Reyes con seguridad 24 horas, piscina, pista de pádel, zona infantil, club social y maravillosas zonas ajardinas. La distribución de la vivienda es la siguiente: Primera planta: Hall recibidor que nos d acceso a un amplio salón-comedor con salida directa al jardín privado. La cocina, de generosas dimensiones y con excelente luz natural, se presenta como un espacio muy versátil. Esta planta se completa con un aseo de cortesía. Segunda planta: Alberga tres dormitorios de buen tamaño. El dormitorio principal dispone de baño en suite y acceso a una terraza privada. Los otros dos dormitorios comparten un cuarto de baño completo. Buhardilla: Espacio diáfano muy luminoso, ideal como zona de trabajo, juegos o estar. Planta sótano: Encontramos el cuarto de lavandería, un dormitorio de servicio con cuarto de baño, y un garaje con capacidad para tres coches. La vivienda se encuentra para reformar, ofreciendo un sinfín de posibilidades para personalizarla a tu medida y crear el hogar de tus sueños.",True,renew,False,,4446.0,True,False,False,False,[],False,False,1725000.0,€,chalet,"Encinar de los Reyes, La Moraleja",Chalet adosado en calle de San Enrique de Ossó,True,True,terracedHouse,,,,
93897996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/28/b8/1271565572.webp,e75-terrvta,76,4,1025000.0,flat,sale,150.0,True,4,4,calle Esteban Terradas,Madrid,Madrid,Chamartín,es,Castilla,40.4682954,-3.6842836,False,https://www.idealista.com/inmueble/93897996/,"IDEAL INVERSION. Excelente piso, dividido en dos apartamentos, reformado en 2020, cuarta planta exterior, muy luminoso, ascensor, calefacción central, los apartamentos tienen 2 dormitorios y dos baños, salón-comedor y cocina americana, terraza exterior como interior.  Aire acondicionado, a 2 minutos de plaza de castilla y estación chamartín. Si su deseo es una única vivienda, está preparado para que el cambio se haga de la manera más fácil posible. Estudio Argensola, especialistas inmobiliarios desde el año 2001, oficina de ventas y atención al público Calle Argensola 10, Alonso Martínez. Madrid Centro.",True,good,False,True,6833.0,True,False,False,False,[],False,False,1025000.0,€,flat,"Castilla, Madrid",Piso en calle Esteban Terradas,,,,,,,
107555243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/ea/81/1320137566.webp,DPS-S-11544,10,6,1364900.0,flat,sale,130.0,False,2,2,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.429598,-3.675813,False,https://www.idealista.com/inmueble/107555243/,"Driven Properties les presenta este encantador piso interior situado en la sexta planta de un elegante edificio con ascensor en el codiciado barrio de Salamanca-Lista. La propiedad ofrece una excelente oportunidad para personalizarla según tus necesidades y gustos. La vivienda cuenta con dos amplias habitaciones y dos baños completos, además de un aseo adicional para mayor comodidad. La cocina está completamente equipada y amueblada, lista para su uso desde el primer día. Además, se incluye un práctico cuarto de lavado. El piso está dotado de aire acondicionado, asegurando una temperatura agradable durante todo el año. Aunque no dispone de calefacción, su eficiente diseño interior garantiza un ambiente confortable. Ubicado en una de las zonas más exclusivas de Madrid, estarás rodeado de una amplia variedad de tiendas, restaurantes de alta cocina y todos los servicios necesarios para una vida cómoda y sofisticada. Esta es tu oportunidad de vivir en una de las áreas más prestigiosas de la capital. ¡No dudes en contactarnos para más información y para concertar una visita!",False,good,False,True,10499.0,True,False,False,False,[],False,False,1364900.0,€,flat,"Lista, Madrid",Piso en calle del General Díaz Porlier,,,,,,,
108472834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/6e/ef/1357008295.webp,VIVEXVDQ001,44,,177000.0,chalet,sale,186.0,,3,1,Valdemaqueda,Madrid,Valdemaqueda,,es,,40.5111672,-4.3002128,False,https://www.idealista.com/inmueble/108472834/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9%! ¡CONSEGUIMOS HASTA EL 100 % DE FINANCIACIÓN! ¿Estás buscando un chalet independiente en plena naturaleza, a solo unos pasos del centro del Estás pueblo, con vistas que te dejen sin aliento y espacio para crear el hogar de tus sueños? ¡Esta es tu oportunidad! Inmobiliaria LOCATIVO presenta esta exclusiva vivienda en el encantador municipio de Valdemaqueda, una joya por descubrir en la Sierra Oeste de Madrid. A tan solo 5 minutos andando de la plaza principal, disfrutarás de todos los servicios (centro de salud, colegio, supermercado, restaurantes, transporte público, etc.) sin renunciar a la tranquilidad de vivir rodeado de monte y aire puro. ________________________________________ � CARACTERÍSTICAS PRINCIPALES: •� Chalet independiente de 100 m² construidos, todo en una sola planta para mayor comodidad. •� Espectacular terraza panorámica, con unas vistas inmejorables para disfrutar de amaneceres y atardeceres únicos cada día. •�️ 3 dormitorios con múltiples posibilidades de distribución. •� 1 baño completo. •� Cocina independiente. •�️ Salón comedor amplio, perfecto para reuniones familiares. •� Calefacción de gasoil ya instalada. •� Zona exterior con espacio de barbacoa, ideal para disfrutar con amigos y familia. •� Parcela de 192 m², con espacio suficiente para ajardinar, instalar pérgola o incluso pequeña piscina. •� Vivienda para reformar, con una sólida base y gran potencial para adaptarla a tu estilo. ________________________________________ ✨ POTENCIAL Y ACOMPAÑAMIENTO PERSONALIZADO: Esta propiedad es perfecta para quienes sueñan con diseñar su propio espacio en un entorno natural. Además, en LOCATIVO INMOBILIARIA te acompañamos durante todo el proceso de reforma: desde el proyecto hasta la ejecución, si así lo deseas. ¡Te ayudamos a transformar esta casa en tu nuevo hogar! ________________________________________ � UBICACIÓN PRIVILEGIADA: Valdemaqueda es un municipio tranquilo, rodeado de montañas, rutas de senderismo, río y zonas verdes protegidas, ideal para vivir todo el año o como segunda residencia. Con estación de tren y buena conexión con Madrid, combina naturaleza, calidad de vida y comodidad. ________________________________________ � Solicita tu visita ya y ven a descubrir las posibilidades que ofrece esta vivienda con alma, vistas de ensueño y mucho futuro. En LOCATIVO, te ayudamos a hacerlo realidad. CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria Facebook: @Locativo Inmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELEFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELEFONO: [IW].",True,good,False,,952.0,False,False,False,False,[],False,False,177000.0,€,chalet,Valdemaqueda,Casa independiente,True,True,independantHouse,,,,
101955389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/3f/dc/1341640895.webp,200520234,36,,215000.0,chalet,sale,102.0,,3,1,Lugar el Calvero,Madrid,El Vellón,,es,,40.7688714,-3.5470266,False,https://www.idealista.com/inmueble/101955389/,"Chalet independiente en El vellón. VOhome propiedades Barajas vende chalet independiente, en un precioso entorno natural, la vivienda dispone de 102 m² construidos y 2500 m² de parcela suelo rústico, cuenta con garaje de 30m², jardín privado y piscina. La vivienda se distribuye en una sola planta, por lo que resulta muy cómoda. Consta de tres habitaciones, un amplio salón comedor con chimenea, una cocina totalmente equipada con una pequeña despensa y un baño completo. Suelos cerámicos, calefacción individual eléctrica, ventanas de aluminio con doble ventana y puertas de madera. El jardín cuenta con piscina, depósito de agua, riego automático, barbacoa de obra, huerto y un cercado para animales. El Vellón se sitúa al norte de la región de Madrid, a 45 kilómetros, cerca de El Espartal, Pedrezuela y del Molar, con fácil acceso a la A1. Cuenta con todos los servicios e infraestructuras en los pueblos colindantes, colegios, centros de salud, supermercados, ocio, múltiples actividades al aire libre, como senderos por la Sierra. En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales/ Notaría - Gestoría / Registro / Intermediación inmobiliaria y/o Financiera). Puede contactar con nosotros en nuestra oficina de: Avda. de Logroño 146 Local Teléfono:  horario de L – V de 10:00h a 14:00h / 16:30h a 20:00h y sábados de 10:00h a 14:00h. Para ver más viviendas, visita nuestra página web.",True,good,False,,2108.0,True,False,True,False,[],False,False,215000.0,€,chalet,El Vellón,Casa independiente en Lugar el Calvero,True,True,independantHouse,,,,
107821049,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/f8/fd/1335990676.webp,e7a7e140-81bf-4854-bd7b-e21ce597ee89,5,1,380000.0,flat,sale,68.0,False,3,1,avenida de la Ciudad de Barcelona,Madrid,Madrid,Retiro,es,Pacífico,40.4040577,-3.681533,False,https://www.idealista.com/inmueble/107821049/,"Oportunidad de inversión en El Retiro – Nuda Propiedad con inquilino Se vende nuda propiedad de este piso de 68 m², ubicado en Avenida de Barcelona, en el distrito de Retiro. La vivienda dispone de tres dormitorios y un baño, y ofrece grandes posibilidades de reforma para aumentar su valor en el futuro. Actualmente, la propiedad está ocupada por un inquilino de 100 años, lo que representa una excelente oportunidad de inversión a medio o largo plazo en una de las zonas más cotizadas de Madrid. El distrito de Retiro es una de las áreas más demandadas de la ciudad, gracias a su proximidad al emblemático Parque del Retiro, su variada oferta de comercios, servicios y transporte público, y su excelente conexión con el centro de Madrid. � IMPORTANTE: Por motivos de privacidad, las imágenes del anuncio no corresponden a la vivienda real, sino a un piso de características similares. Si buscas una inversión segura en una de las mejores ubicaciones de Madrid, contáctanos para más información. � Solicita más detalles sin compromiso. Ubicado en el distrito de Retiro, Pacífico está delimitado por el Paseo de la Reina Cristina, la avenida Ciudad de Barcelona y la calle Doctor Esquerdo, lo que lo coloca en una posición estratégica cerca del centro de Madrid. El barrio es residencial, con una mezcla de edificios de viviendas de diversas épocas, proporcionando un ambiente tranquilo y familiar. La proximidad al Parque del Retiro, uno de los mayores y más emblemáticos parques de Madrid, ofrece a los residentes un amplio espacio para el esparcimiento y actividades al aire libre. Pacífico cuenta con una variedad de servicios locales, incluyendo supermercados, tiendas, colegios, y centros de salud, además de una buena oferta de bares y restaurantes. El barrio está muy bien comunicado por transporte público, con varias estaciones de metro como Pacífico (Líneas 1 y 6) y Menéndez Pelayo (Línea 1), así como numerosas líneas de autobús que conectan con el resto de la ciudad.",False,good,False,True,5588.0,False,False,False,False,[],False,False,380000.0,€,flat,"Pacífico, Madrid",Piso en avenida de la Ciudad de Barcelona,,,,,,,
