propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
99743569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/a7/22/1053103027.webp,69,3500000.0,countryHouse,sale,2478.0,14,13,calle de los Escoriales,Madrid,Guadarrama,es,40.6666327,-4.0884875,False,https://www.idealista.com/inmueble/99743569/,"^***^LA MEJOR FINCA DE LA SIERRA DE MADRID. UNA AUTÉNTICA OPORTUNIDAD A TAN SOLO 30 MINUTOS DE MADRID^***^ Como bien ya anunciamos, en Team Javier Villalba es posible hacerse con la mejor finca de Guadarrama, Madrid. Más de 90.000 metros de terreno con vistas 360 grados y perfectamente conservada. La finca cuenta con más de 2.000 metros construidos ( 2.478 metros en catastro), y cuenta con la posibilidad de construir hasta 3.500 mts. Sus edificaciones son un Palacete principal, gran casa secundaria, casa de guardeses, todo perfectamente para entrar a disfrutar de esta fantástica finca. El palacete, cuenta con 6 dormitorios, 4 baños, amplio salón comedor de estilo señorial con chimenea, gran porche acristalado con calefacción y cerramientos aislantes, cocina doble, y buhardilla con zona de trastero y lavandería… La casa secundaria, un oasis alpino, cuenta con 5 dormitorios, 4 baños, salón principal a doble altura con chimenea, cocina junto al cuarto de servicio en suite, cuarto de lavado y sótano practicable. Casa de guardeses, totalmente rehabilitada, cuenta con 2 dormitorios, salón, cocina y baño completo. También tiene una zona de invernadero y sótano. La finca cuenta con una edificación en la que tenemos varios garajes cerrados, zona de oficinas, vestuarios y cuarto para almacenar maquinaria. Predominan grandes extensiones planas de praderas verdes, zonas de bosque, piscina climatizada de cloración salina con cerramiento de cristal, pista de frontón, zonas de juegos para los más peques, pozos de riego con sistema automático, estanques, etc… Desde el punto más alto, podemos disfrutar de las vistas 360º. Una finca exclusiva y única, mejor ver para creer…  Les esperamos!    ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^.",True,good,False,1412.0,True,False,False,False,[],False,False,3500000.0,€,True,True,countryHouse,countryHouse,Guadarrama,Finca rústica en calle de los Escoriales,Destacado,,,,,,,,,,
109191453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/c8/78/1366988873.webp,33,225000.0,flat,sale,55.0,1,1,calle de Antonio López,Madrid,Madrid,es,40.3949495,-3.7129931,False,https://www.idealista.com/inmueble/109191453/,"Oportunidad única en Comillas: Planta baja lista para entrar a vivir. Esta propiedad ofrece una superficie construida de 55 m² perfectamente distribuidos en hall, un dormitorio, salón con cocina americana y un baño completo. El estado general es excelente y está lista para entrar a vivir sin necesidad de reformas ni trabajos adicionales.  El suministro de agua caliente es a través de termo y la calefacción individual eléctrica. La finca tiene ITE favorable del año 2023 sin derramas pendientes. Su ubicación es excelente junto al parque Madrid Río y próximo al C. C. Plaza Río 2, en una zona rodeada de todos los comercios, servicios, zonas verdes y de ocio, necesarios para tu vida diaria. Muy buena comunicación a tan sólo unos minutos caminando de la estación de Metro Marqués de Vadillo y junto a la línea 23 de autobús. Fácil acceso a la M30, M40, A42 y A4 por lo que, el desplazamiento al centro y extrarradio de la ciudad se convierte en cómodo y accesible. Sin duda alguna, este inmueble representa una magnífica oportunidad tanto para invertir en un producto con excelente rentabilidad, como para aquellos que buscan establecerse en uno de los barrios más demandados del centro madrileño. Así pues y ahora más que nunca, ¡llámanos! Estamos trabajando para que sigas contando con nosotros en asesorarte, informarte y acompañarte en todo lo que necesites.",True,good,False,4091.0,True,False,True,False,[],False,False,225000.0,€,,,flat,,"Comillas, Madrid",Piso en calle de Antonio López,Destacado,CGI00006,bj,True,Carabanchel,Comillas,False,,,,
108821620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/ed/43/1356126424.webp,31,280000.0,chalet,sale,106.0,2,3,calle del Pilar,Madrid,Valdemoro,es,40.1915419,-3.6696272,False,https://www.idealista.com/inmueble/108821620/,"¡Oportunidad única en la zona de la estación de Valdemoro! Se vende vivienda situada en una de las mejores zonas del municipio, a tan solo unos minutos de la estación de tren (Cercanías Renfe). Actualmente se encuentra en proceso de reforma integral, con finalización prevista para octubre / noviembre de este año. La vivienda cuenta con 2 amplios dormitorios, cada uno con su baño en suite, un aseo de cortesía, cocina independiente y un gran patio privado de aproximadamente 50 m². Este espacio exterior ofrece múltiples posibilidades: se puede utilizar como cochera o garaje privado, o bien destinar una parte para aparcar y otra como zona de estar o chill-out. Todo ello reformado con materiales de alta calidad y con garantías de construcción incluidas. Una oportunidad única de estrenar vivienda como si fuera de obra nueva, pero tributando por ITP en lugar de IVA, lo que supone un importante ahorro fiscal. Además, ofrecemos la posibilidad de financiación de hasta el 100%. Vive en una casa completamente renovada, con la posibilidad de personalizar acabados a tu gusto, en una ubicación céntrica, tranquila y con todos los servicios a mano: transporte, colegios, comercios, zonas verdes y mucho más. Este anuncio no es vinculante, puede contener errores y se muestra a título informativo y no contractual. *.",True,good,False,2642.0,True,True,False,False,[],False,False,280000.0,€,True,True,chalet,independantHouse,"Zona Estación, Valdemoro",Casa independiente en calle del Pilar,Destacado,PL,,,Zona Estación,,,,,,
108974827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/29/f2/1360575721.webp,42,1199000.0,chalet,sale,375.0,6,5,calle de Academos,Madrid,Madrid,es,40.4510808,-3.6061255,False,https://www.idealista.com/inmueble/108974827/,"JJS HOMES vende este amplio chalet pareado en LA PIOVERA, una de las mejores zonas residenciales de Madrid. La vivienda se encuentra en buen estado y cuenta con un gran potencial gracias a ciertas peculiaridades que la hacen única. El inmueble cuenta con 375 m2 construidos y distribuidos de la siguiente manera: - PLANTA BAJA: Hall de entrada, aseo, cocina, salón con comedor y jardín de 30 m2 - PLANTA PRIMERA: Distribuidor, tres dormitorios y dos baños (uno en suite junto con el dormitorio principal) - PLANTA SEGUNDA: Salón con despacho y acceso a terraza de 27 m2, baño y dormitorio con acceso a otra terraza de 25 m2. - PLANTA SOTANO: Salón o dormitorio, baño, cuarto lavadora, trastero y plazas de garaje (con capacidad para dos coches y dos motos) El suelo de la vivienda es de tarima y parquet, cuenta con ventanas climalit con persianas motorizadas y puertas de madera maciza. Tiene calefacción de gas natural, aire acondicionado con bomba de calor en todas las habitaciones y placas solares. La vivienda cuenta con varias actualizaciones realizadas en estos últimos años. La cocina se reformó al completo hace unos ocho años, se actualizó el baño del dormitorio principal, cambiado alicatado, bañera por plato de ducha y mobiliario. Se realizó un acondicionamiento de la ultima planta, cambiando la distribución de la misma y añadiendo la zona de salón, baño y dormitorio. La vivienda cuenta con una zona con piscinas, vestuarios, jardines y sala de reuniones. Zona tranquila rodeada de espacios verdes, servicios (colegios, farmacias, centros de salud, supermercados, centros deportivos, etc) y con inmejorable comunicación con las arterias principales de Madrid. Posibilidad de financiación hasta el 100%.",False,good,False,3197.0,True,False,False,False,[],False,False,1199000.0,€,True,True,chalet,semidetachedHouse,"Palomas, Madrid",Chalet pareado en calle de Academos,Destacado,PIOVERA,,,Hortaleza,Palomas,,1235000.0,36000.0,3.0,
108563426,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/e4/a4/1348554344.webp,53,490000.0,chalet,sale,507.0,5,4,calle Mayor,Madrid,Aldea del Fresno,es,40.3246181,-4.2025889,False,https://www.idealista.com/inmueble/108563426/,"¡CAPITAL HOME VENDE magnífico CHALET INDEPENDIENTE CON PISCINA EN ALDEA DEL FRESNO! CAPITAL HOME NAVALCARNERO vende magnífico chalet independiente situado en zona residencial. Debido a su orientación la vivienda tiene una excelente luminosidad durante todo el día, y se encuentra en buen estado de conservación. Las calidades de vivienda son inmejorables.  La vivienda se distribuye de la siguiente manera: EN PLANTA BAJA: -Amplio y bonito hall distribuidor.  -Salón amplio con acceso directo a la cocina -Amplia cocina completa con el mobiliario y electrodomésticos y muy buenas calidades.  También contamos con una zona comedor en la propia cocina -Amplio y luminoso comedor, ideal para reuniones y visitas -Baño completo con bañera -Dormitorio destinado a despacho EN PRIMERA PLANTA: - Contamos con 4 amplios dormitorios con armario empotrado, dos de ellos con baño completo en suite -Contamos con una terraza muy amplia con unas espectaculares vistas. EN PLANTA SÓTANO:  - Garaje destinado para 3 vehículos - Cocina industrial con todo tipo de material necesario -Despacho y sara de reuniones. -Baño completo con plato de ducha No dude en preguntarnos por el 100% de FINANCIACIÓN, ofrecemos asesoramiento gratuito junto con la visita.",False,good,False,966.0,True,False,False,False,[],False,False,490000.0,€,True,True,chalet,independantHouse,Aldea del Fresno,Casa independiente en calle Mayor,Destacado,,,,,,,,,,
109204915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/ee/61/1367419860.webp,24,360500.0,flat,sale,75.0,3,1,CL VENUS,Madrid,Alcorcón,es,40.3502282,-3.8094837,False,https://www.idealista.com/inmueble/109204915/,"¡CAPITAL HOME NAVALCARNERO VENDE ESPECTACULAR PISO EN UNA DE LAS MEJORES ZONAS DE ALCORCON!  Este encantador piso de 75 m², ubicado en la octava planta, te ofrece la comodidad y cercanía que siempre has deseado. A solo 3 minutos a pie del emblemático Parque de los Castillos, tendrás todo lo que necesitas a tu alcance: colegios, paradas de autobús, supermercados, parques infantiles, farmacias, campos de fútbol y gasolineras. Al entrar, serás recibido por un acogedor hall que te llevará a una cocina amplia y completamente amueblada, ideal para los amantes de la gastronomía. El salón-comedor es muy luminoso gracias a su gran ventanal, perfecto para disfrutar de momentos en familia o con amigos. Además, cuenta con una fabulosa terraza con cerramiento, con vistas panorámicas a la zona ajardinada, donde podrás relajarte y desconectar del ajetreo diario. Este piso dispone de tres dormitorios, dos habitaciones secundarias y un dormitorio principal, todos ellos espaciosos y bien iluminados. El baño completo con plato ofrece todo el confort necesario para tu día a día.  El edificio cuenta con ascensor y rampa de minusválidos, este detalle se compensa con la excelente ubicación y las características del inmueble. La vivienda, construida en 1970, se encuentra en buen estado y es apta para personas con movilidad reducida. Además, la comunidad cuenta con placas solares y calefacción central, garantizando tu confort en cualquier época del año. No pierdas esta oportunidad de vivir en una zona privilegiada de Alcorcón. Financiación 100% disponible. ¡Contacta con nosotros y ven a conocer tu futuro hogar!",False,good,False,4807.0,False,False,False,False,[],False,False,360500.0,€,,,flat,,"Valderas - Los Castillos, Alcorcón",Piso en CL Venus,Destacado,,8,True,Valderas - Los Castillos,Valderas - Los Castillos,True,,,,
106211207,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/80/bf/1275966007.webp,27,220000.0,flat,sale,45.0,1,1,calle de Fray Ceferino González,Madrid,Madrid,es,40.4075244,-3.7065803,False,https://www.idealista.com/inmueble/106211207/,"^**^CÓMODO APARTAMENTO EN EL CORAZÓN DE LAVAPIÉS, A DOS CALLES DEL RASTRO – ¡LISTO PARA ENTRAR A VIVIR O RENTABILIZAR! ^**^ Este encantador apartamento de 45 m² ofrece todo lo necesario para disfrutar de la comodidad de vivir en pleno centro de Madrid o seguir obteniendo una excelente rentabilidad. Con una distribución funcional, el piso cuenta con un acogedor salón-comedor, una cocina cerrada, un dormitorio con armario empotrado y un baño completo con ducha, perfecto para el día a día. Las paredes son lisas y están pintadas en blanco, aportando luminosidad y amplitud al espacio. Los suelos de tarima en las áreas principales ofrecen calidez, mientras que los de la cocina y el baño, de porcelánico, destacan por su resistencia y estado impecable. Ubicación privilegiada: Situado en el vibrante barrio de Lavapiés, a tan solo dos calles del icónico Rastro, una de las zonas más bohemias y multiculturales de la ciudad. A pocos pasos del Mercado de San Fernando, una referencia gastronómica, y rodeado de teatros, galerías de arte y una gran oferta comercial y de ocio, este piso se convierte en una opción ideal para quienes buscan el estilo de vida madrileño más auténtico. Una inversión segura: Gracias a su excelente ubicación y al creciente interés por esta zona, este apartamento es ideal tanto para vivir como para quienes buscan una inversión rentable en alquiler turístico o residencial. ¡No pierdas la oportunidad de conocer este apartamento único! Contáctanos para más información. ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^.",True,good,False,4889.0,True,False,False,False,[],False,False,220000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Fray Ceferino González,Destacado,,bj,False,Centro,Lavapiés-Embajadores,True,,,,
101651630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/4d/ba/1178193710.webp,19,140000.0,flat,sale,65.0,3,1,calle Cataluña,Madrid,Getafe,es,40.3137793,-3.7233252,False,https://www.idealista.com/inmueble/101651630/,"******* LEER ANUNCIO******* ******PISO OCUPADO ILEGALMENTE****** Descubre esta encantadora propiedad ubicada en la calle Cataluña de Getafe. Este luminoso piso exterior se encuentra en la cuarta planta del edificio, brindando tranquilidad y vistas despejadas. Con una distribución funcional, la vivienda cuenta con tres dormitorios, perfectos para adaptarse a tus necesidades, un baño completo y una cocina completamente equipada. El amplio salón comedor se convierte en el lugar ideal para compartir momentos inolvidables con familia y amigos. El confort está garantizado con la calefacción individual por gas natural. Además, cabe destacar que la propiedad cuenta con la Inspección Técnica de Edificios (ITE) pasada. Los gastos de comunidad son 60 € mensuales. La ubicación es otro de los atractivos de esta vivienda. Situada en una zona estratégica de Getafe, estarás a pocos pasos del metro, lo que facilitará tus desplazamientos y conexiones con el resto de la ciudad y Madrid. Además, tendrás cerca una amplia variedad de servicios, como colegios, universidades, supermercados, parques y zonas de ocio, que harán tu día a día más cómodo y práctico. NO COBRAMOS HONORARIOS A COMPRADORES.",False,good,False,2154.0,True,False,True,False,[],False,False,140000.0,€,,,flat,,"Universidad, Getafe",Piso en calle Cataluña,Destacado,3373-07119,4,True,Universidad,,False,,,,
108633741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/30/7d/1350554679.webp,41,720000.0,chalet,sale,307.0,4,3,calle Jalón,Madrid,Torrelodones,es,40.5723911,-3.9078749,False,https://www.idealista.com/inmueble/108633741/,"CAPITAL HOME TORRELODONES VENDE EN EXCLUSIVA CHALET PAREADO DE 4 PLANTAS CON VISTAS ESPECTACULARES EN LOS PEÑASCALES, TORRELODONES. Presentamos esta vivienda ubicada en la exclusiva urbanización Los Peñascales, en Torrelodones, una zona residencial consolidada, tranquila y rodeada de naturaleza, ideal para familias que buscan calidad de vida a tan solo unos minutos de Madrid. Este chalet pareado de 4 plantas se encuentra sobre una parcela de 521 m², con un amplio jardín privado y piscina. Destaca por su excelente distribución, amplitud y luminosidad. Distribución: Planta principal: Espacioso salón reformado, con doble ambiente, chimenea, gran entrada de luz natural y salida directa al jardín. Cocina office independiente de buen tamaño, cómoda y funcional. Aseo de cortesía. Planta noble (zona de descanso): 4 habitaciones, tres de ellas dobles y una principal tipo suite con baño privado y acceso a una terraza compartida con otra habitación. Baño completo adicional que da servicio a las habitaciones secundarias. Planta bajo cubierta (buhardilla): Buhardilla diáfana con dos ventanas tipo Velux, perfecta como despacho, sala de juegos o dormitorio adicional. Planta sótano: Garaje con acceso mediante rampa desde el exterior. Estancia polivalente ideal como sala de cine, de juegos o zona de ocio. Cuarto trastero o de almacenaje. Exterior: Amplio Jardín que necesita una reforma estética o personalización, lo que ofrece la oportunidad de adaptarlo a tu gusto. Patio frontal y acceso independiente al garaje. Características adicionales: Calefacción individual por gas natural. Instalación de splits de aire acondicionado. Salón recientemente reformado con acabados actuales. Vivienda muy luminosa, con orientación ideal para aprovechar la luz solar. � Ubicación inmejorable en Los Peñascales (Torrelodones), una urbanización tranquila y bien comunicada, con servicios cercanos, colegios, zonas verdes y fácil acceso a la A-6. � Una vivienda con gran potencial, perfecta para entrar a vivir o reformar a tu gusto, con espacios amplios, cómodos y mucha luz natural. � ¡Ven a conocerla y haz realidad el hogar que estás buscando!",True,good,False,2345.0,True,False,False,False,[],False,False,720000.0,€,True,True,chalet,semidetachedHouse,"Salud y Alegría - El Lago, Torrelodones",Chalet pareado en calle Jalón,Destacado,PEÑASCALES,,,Los Peñascales,Salud y Alegría - El Lago,,,,,
101107589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/ce/ef/1125749305.webp,18,635000.0,flat,sale,117.0,3,2,calle Adolfo Pérez Esquivel,Madrid,Las Rozas de Madrid,es,40.5268612,-3.8916109,False,https://www.idealista.com/obra-nueva/101107589/,"EN CONSTRUCCIÓN.  Las Rozas Homes es un nuevo proyecto de 81 viviendas de 2 y 3 dormitorios, en un entorno natural privilegiado con vistas a la Sierra. Todas ellas con dos plazas de garaje y trastero incluido en el precio.  Con una arquitectura elegante e innovadora, este proyecto firmado por el prestigioso estudio Touza Arquitectos, ofrece viviendas amplias y luminosas y materiales de alta calidad, lo que la convierten en una promoción de obra nueva de referencia en el municipio y su entorno.  El conjunto residencial de Las Rozas Homes se organiza en 2 edificios que cuentan con zona comunitaria con jardines, piscina infantil y de adultos, espacio exterior para aparcamiento de bicicletas, además de pista de pádel y área de juegos infantiles.  Las viviendas disponen de amplias terrazas con la mejor orientación. El proyecto incorpora también con viviendas en planta baja con terraza y jardín y en planta ático con magníficas terrazas.  Todas las viviendas disponen de una distribución práctica y moderna que se beneficia de su doble orientación y de una gran luminosidad y conexión con el exterior.  Las Rozas Homes es un proyecto único dirigido a clientes exigentes que buscan los máximos estándares de confort, seguridad y calidad de vida.  Este proyecto residencial se localiza la calle Adolfo Pérez Esquivel, esquina con calle Camilo José Cela, que se ha convertido en el bulevar de Las Rozas por antonomasia, una zona que dispone de una oferta comercial y de ocio muy amplia y variada. Además, Las Rozas Homes disfruta de un entorno natural único colindante con la zona natural del Lazarejo, de gran valor medioambiental y catalogada como Monte Preservado de la Comunidad de Madrid.  Las Rozas cuenta con una completa dotación de servicios, destacando su oferta sanitaria de calidad con varios Centros de Salud por todo el municipio, así como el Hospital Universitario de referencia Puerta de Hierro.  La variedad de servicios educativos es también notable, la localidad cuenta con numerosos centros de formación primaria y secundaria, tanto privados como públicos.  La oferta comercial y de ocio es también llamativa, adaptándose a todos los gustos, Las Rozas combina el comercio de proximidad con grandes centros comerciales como Las Rozas Village, Herón City y el C.C. Carrefour de Las Rozas, entre otros.  En cuanto a comunicaciones la localización del municipio en el conjunto de la Comunidad de Madrid se ve reforzada por una completa red de transporte público y privado.  Para más información contacte con nosotros. Próxima apertura de oficina de ventas en c/Severo Ochoa, 7, esquina con c/ Camilo José Cela, 5, Las Rozas.",False,newdevelopment,True,5427.0,True,False,False,False,[],False,False,635000.0,€,,,flat,,"Parque Empresarial, Las Rozas de Madrid",Piso en calle Adolfo Pérez Esquivel,Destacado,298048,,True,Parque Empresarial,Parque Empresarial,True,,,,False
