propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108585819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/c6/de/1359777679.webp,W-030I4G,36,795000.0,duplex,sale,120.0,2,2,calle de Juan de la Hoz,Madrid,Madrid,es,40.4374332,-3.673814,False,https://www.idealista.com/inmueble/108585819/,"Singular dúplex estilo loft en Guindalera Engel & Volkers le presenta este único dúplex de dos dormitorios, dos baños, gimnasio, garaje y un gran patio interno, en el barrio de Guindalera, Salamanca. En un particular edificio de estilo industrial con una bonita fachada, este piso de diseño de autor y toques neoyorquinos, ofrece la posibilidad de vivir en el corazón de la capital Española. Suelo de hormigón pulido, ventanas de vidrio U-glass que permiten una iluminación constante, unido a la máxima privacidad. Vigas y estructura de hormigón armado visto, cocina de acero inoxidable, techos de más de tres metros abovedados y suelo de madera en la habitación principal.  La iluminación es magnífica durante todo el día, debido a sus cristaleras. Cuenta con cámara de aire para mayor aislamiento, así como pequeñas rendijas entre cristales para una buena ventilación.  Luces en el perímetro del techo así como diferentes puntos de luz para una perfecta y agradable iluminación en cada rincón.  Gimnasio, amplia plaza de garaje en finca y gran patio exterior donde se han rodado escenas cinematográficas y realizado catas de vino. Un lugar pintoresco y magnífico para disfrutar de días soleados, tardes de verano y naturaleza en casa.  Aire acondicionado, calefacción individual y placas solares para un mayor ahorro energético.  La habitación principal tiene una altura de dos metros, aunque apenas se aprecia en las fotografías. Excelente ubicación en el distrito Salamanca, junto a Parque de las Avenidas, Cartagena y avenida de América, rodeado de calles anchas, zonas ajardinadas y de esparcimiento con abundante arbolado y unas modernas instalaciones deportivas. La zona posee varios parques, para su disfrute en familia o práctica de diferentes deportes. El grado de comunicación con el resto de la ciudad es muy completo con red de metro a un paso (línea 7) y autobuses línea 74. La avenida principal es avenida de Camilo José Cela. En la avenida de Bruselas con Camilo José Cela, nos encontramos con las líneas 43, 48 y N3. Supermercado debajo del mismo edificio, se encuentra Alcampo. El aeropuerto, el AVE y el Ifema se alcanzan en apenas 15 minutos, y se tiene acceso directo a la M-30, NII (A-2) y las diferentes arterias de la ciudad.",True,good,False,6625.0,True,False,True,False,[],False,False,795000.0,€,True,False,flat,duplex,"Guindalera, Madrid",Dúplex en calle de Juan de la Hoz,bj,True,Barrio de Salamanca,Guindalera,True,,35000.0
109176207,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/33/ca/1366522477.webp,,8,550000.0,penthouse,sale,103.0,1,1,"de Almendrales, 33",Madrid,Madrid,es,40.3858532,-3.7002055,True,https://www.idealista.com/obra-nueva/109176207/,"¡Diferénciate con tu nuevo hogar en Madrid Río! Lasabia Living te presenta nuestra exclusiva promoción de Obra Nueva, compuesta por 71 modernas viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y estilo de vida. Descubre Almendrales 33, viviendas diferentes que te presentan tu nueva forma de vida en una ubicación privilegiada a escasos metros de Madrid Río. Un concepto de diseño muy potente que se diferencia de las viviendas tradicionales aportando valor añadido a través del alto diseño de fachada, zonas comunes cuidadas hasta el último detalle, incorporación de la vegetación creando oasis urbanos, espacios amplios y funcionales en cada viviendas y terrazas privativas para disfrutar del exterior en un clima tan agradable como el de Madrid. Características principales: -Viviendas con terraza privada para disfrutar del exterior. -Bajos con jardín privado y áticos con espectaculares terrazas. -Impresionante piscina y solárium en la cubierta con vistas sobre el skyline madrileño. -Completo gimnasio equipado para mantener un estilo de vida activo y saludable. -Gastroteca, el lugar perfecto para compartir momentos culinarios con amigos y familiares. -Amplio lobby de acceso y jardín interior común con zonas de descanso. -Trastero y garaje privado para tu comodidad y seguridad. Ubicación privilegiada: Pegada a Madrid Río, Almendrales se ha convertido en el barrio de moda de la zona sur. La influencia clara de Matadero, a tan sólo 10 min a pie, ha hecho que la zona se transforme ofreciendo una oferta cultural muy interesante. Esta promoción te ofrece la combinación perfecta entre la tranquilidad de vivir junto a Madrid Río y la comodidad de tener todos los servicios a tu alcance. Disfruta de paseos por parques cercanos y una amplia oferta de ocio y servicios a tu alcance. Además, está perfectamente comunicada tanto en transporte público gracias al metro de Almendrales a sólo 5 min. , como en transporte privado con salida directa a la M30. ¡No pierdas la oportunidad de vivir en este exclusivo enclave junto al río! Contáctanos hoy mismo para ampliar información.",False,newdevelopment,True,5340.0,True,False,False,False,[],False,False,550000.0,€,True,True,flat,penthouse,"Almendrales, Madrid","Ático en de Almendrales, 33",3,True,Usera,Almendrales,True,False,
107718723,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/f2/71/1329760560.webp,82e5c15a-a2be-43aa-b228-55eaebea350f,36,525000.0,flat,sale,119.0,2,2,calle del Prado,Madrid,Madrid,es,40.4137592,-3.6991097,False,https://www.idealista.com/inmueble/107718723/,"Magnífica inversión en calle Prado, barrio de las Letras. Huspy te presenta una auténtica oportunidad en una de las zonas con mayor demanda y rentabilidad de la ciudad. Este fantástico piso, completamente reformado y listo para estrenar, combina confort, diseño y una ubicación inmejorable. Ubicado en una de las calles principales del Barrio de las Letras, esta vivienda exterior destaca por su encanto, gracias a sus dos balconcillos que ofrecen vistas a una de las áreas más emblemáticas de Madrid. Su distribución es ideal tanto para vivir como para invertir: salón independiente, cocina totalmente equipada, dos dormitorios y dos baños. Un espacio perfectamente diseñado para aprovechar cada metro cuadrado con estilo y funcionalidad. Si buscas un hogar con carácter o una propiedad con alta rentabilidad asegurada, esta es tu oportunidad.  Esta acogedora propiedad en el Barrio de Cortes, o popularmente llamado el Barrio de las Letras, uno de los enclaves más codiciados de Madrid gracias a su encanto histórico, su céntrica ubicación y su vibrante oferta cultural y gastronómica. Situada a escasos metros del Paseo del Prado y la Plaza de Santa Ana, esta propiedad goza de un entorno inmejorable, rodeada de algunas de las direcciones más exclusivas de la capital: El Corte Inglés de Sol, la prestigiosa Calle Preciados, el lujoso complejo de Canalejas, el icónico Hotel Four Seasons, el Hotel Palace y la animada Plaza de Santa Ana. Este barrio en auge ha sido elegido por las principales cadenas hoteleras internacionales como destino clave para la apertura de sus establecimientos más sofisticados. Además del Hotel Four Seasons, el grupo JW Marriott ha inaugurado su primer hotel en Madrid, mientras que el grupo Pescaderías Coruñesas transformará tres emblemáticos edificios en un exclusivo complejo hotelero de lujo, conservando el legado cultural y arquitectónico de la zona. Pero no solo es lujo y exclusividad. Aquí también se encuentran tiendas artesanas de diseño único, una oferta gastronómica incomparable con restaurantes para todos los gustos y una vibrante vida cultural. Nos encontramos en pleno Triángulo del Arte, con museos de renombre como el Prado, el Thyssen y la Filmoteca Nacional, así como los teatros y cines más importantes de la ciudad. Además, la ubicación ofrece excelentes comunicaciones, con la estación de Sol a pocos minutos, conectando con las líneas 1, 2 y 3 de metro y el tren de cercanías, lo que permite un acceso rápido a Atocha, Chamartín y el aeropuerto Adolfo Suárez Madrid-Barajas.",False,good,False,4412.0,True,False,False,False,[],False,False,525000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso en calle del Prado,1,True,Centro,Huertas-Cortes,False,,
106561542,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/68/04/1286838093.webp,,43,354900.0,chalet,sale,220.0,3,2," Batres, 20",Madrid,Cubas de la Sagra,es,40.1922712,-3.8404876,True,https://www.idealista.com/obra-nueva/106561542/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑON pone a su disposición un nuevo proyecto residencial de viviendas pareadas. 16 chalets distribuidos en planta con semisótano terminado que ofrece 208m2 útiles en parcela de 300 m2. Ubicadas en Cubas de la Sagra, cercano a todos los servicios básicos. Un diseño único, creado a petición de números clientes, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *Abierto a personalización y ampliaciones en la vivienda. Vivienda eficiente; equipada con placas solares y aerotermia mediante suelo radiante/refrescante. Compuesta por 3 dormitorios y 2 baños, se distribuye en; - Hall de entrada, cocina, salón-comedor, patio de luz interior, 2 baños completos y 3 dormitorios. -Semi sótano diáfano terminado con 108m2 construidos.  -Aparcamiento exterior para varios vehículos con adaptador carga eléctrica, sistema de recogida y reciclaje de aguas pluviales. Entrega en un plazo máximo de 15 meses. INICIO DE OBRA INMEDIATO. *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestras condiciones, conseguimos la mejor financiación para su vivienda. Visite nuestra oficina en c/ Juan Carlos I nº2, Griñón (Madrid) para más información. Realizamos todas las gestiones a su medida, para la COMPRA-VENTA-ALQUILER de su actual o futuro Hogar.",True,newdevelopment,True,1613.0,True,False,False,False,[],False,False,354900.0,€,True,True,chalet,semidetachedHouse,Cubas de la Sagra,"Chalet pareado en Batres, 20",,,,,,False,
106542487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/93/c8/1286255887.webp,M30587V,66,420000.0,flat,sale,81.0,2,2,de la Dirección,Madrid,Madrid,es,40.4596409,-3.7094308,False,https://www.idealista.com/inmueble/106542487/,"Descubre un exclusivo loft completamente renovado en el corazón de Madrid Capital, donde el diseño contemporáneo y la funcionalidad se combinan en cada rincón. Con una superficie construida de 81 m², un amplio dormitorio, un baño y una terraza exterior, este loft destaca por su espacio abierto, es ideal para quienes buscan libertad y versatilidad en su hogar. Los techos altos, grandes ventanales y elementos de estilo urbano definen un concepto de vivienda único y moderno. Este loft ha sido rehabilitado y diseñado para satisfacer los más altos estándares de comodidad y seguridad. Las zonas comunes están completamente cerradas, proporcionando un ambiente privado y seguro, y están equipadas con cámaras de videovigilancia. Además, dispone de un avanzado sistema de aerotermia, pensado para optimizar el confort y la eficiencia energética. Ubicado en una de las zonas más codiciadas de Madrid, este loft ofrece una experiencia urbana incomparable. Vivir aquí significa disfrutar del dinamismo y la exclusividad de la capital, en un espacio que reinterpreta el estilo de vida de los barrios más emblemáticos de Nueva York, como SoHo y Tribeca, adaptado a la modernidad madrileña. Invertir en una propiedad de Walter Haus es sinónimo de calidad, estilo y revalorización a largo plazo. Permítenos guiarte en este proceso de encontrar el loft perfecto que se ajuste a tu estilo de vida. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",False,good,False,5185.0,True,False,False,False,[],False,False,420000.0,€,,,flat,,"Berruguete, Madrid",Piso en de la Dirección,bj,False,Tetuán,Berruguete,False,,
106102844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/ca/5f/1343764704.webp,104,29,515000.0,flat,sale,104.0,3,2,plaza de Ensidesa,Madrid,Madrid,es,40.444631,-3.6227071,False,https://www.idealista.com/inmueble/106102844/,"Si estás buscando piso en una zona tranquila y muy bien comunicada, no puedes dejar escapar esta oportunidad. Características Principales: Superficie: 100 m²  Salón con cocina integrada completa 1 habitación doble con vestidor  2 habitaciones individuales muy amplias con mucha luz  2 baños completos  Extras y Comodidades: Armarios empotrados: Amplios y funcionales Calefacción de Gas Natural individual con radiadores en todas las estancias Aire Acondicionado con bomba frío - calor Estado de la Propiedad: Buen estado Orientación: Este Oeste Trastero Inmejorable ubicación: Centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc. ),  Parques (Juan Carlos I, Quinta Molinos, El Capricho, etc. ) Club deportivos, colegios Parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc. ) Hospitales (Clínica Universitaria de Navarra, etc. ) Autobuses (146) y metro a 7 minutos (Suanzes). Con salida directa a M-30 y M-40, y a 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas. Este piso es ideal para personas como tú, que buscan un hogar confortable y bien ubicado, con todas las comodidades necesarias para una vida práctica y agradable. En PIS-PAS INMOBILIARIA trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles. ¡PIDE UNA CITA Y COMPRUEBA NUESTRA PROFESIONALIDAD! Pis-Pas-Inmobiliaria está inscrita con el N. º 000941/24 en el Registro de Agentes Inmobiliarios (RAIN) de la Comunidad de Madrid.",False,good,False,4952.0,False,False,True,False,[],False,False,515000.0,€,True,True,flat,,"Salvador, Madrid",Piso en plaza de Ensidesa,1,True,San Blas,Salvador,True,,
109215224,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/8c/d3/1367691455.webp,AD08009,9,1650000.0,flat,sale,260.0,4,4,Barrio Argüelles,Madrid,Madrid,es,40.4255202,-3.7198744,False,https://www.idealista.com/inmueble/109215224/,"ADELANTE ofrece magnífico piso en venta, un verdadero oasis urbano que combina amplitud y confort. Este hogar cuenta con un espacioso salón comedor bañado en luz natural gracias a sus grandes ventanales. La cocina, amplia y completamente equipada, es perfecta para los amantes de la gastronomía, con fogones, electrodomésticos y un pequeño espacio ideal para preparar bebidas y almacenar vinos. El inmueble ofrece cinco dormitorios, todos con armarios empotrados, destacando el dormitorio principal que cuenta con baño en suite. Además, el baño principal incluye una relajante bañera de hidromasaje, ideal para desconectar después de un largo día. Las estancias son extremadamente silenciosas y luminosas, ya que dan a un amplio patio de manzana, garantizando privacidad y tranquilidad. La propiedad se encuentra en un edificio en perfecto estado de conservación, con conserje disponible y ascensor. Incluye una plaza de garaje en el precio, lo que añade un valor significativo a esta oferta. Disfruta de la comodidad de tener calefacción central y aire acondicionado por split en todo el piso. También podrás relajarte en la pequeña terraza cerrada, perfecta para tus plantas. No dejes pasar la oportunidad de vivir en este espectacular piso que lo tiene todo: amplitud, confort y una ubicación inmejorable. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,renew,False,6346.0,True,False,False,False,[],False,False,1650000.0,€,True,True,flat,,"Argüelles, Madrid",Piso,1,True,Moncloa,Argüelles,True,,
109176128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/41/fd/1366520163.webp,,8,358000.0,flat,sale,62.0,1,1,"de Almendrales, 33",Madrid,Madrid,es,40.3858532,-3.7002055,True,https://www.idealista.com/obra-nueva/109176128/,"¡Diferénciate con tu nuevo hogar en Madrid Río! Lasabia Living te presenta nuestra exclusiva promoción de Obra Nueva, compuesta por 71 modernas viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y estilo de vida. Descubre Almendrales 33, viviendas diferentes que te presentan tu nueva forma de vida en una ubicación privilegiada a escasos metros de Madrid Río. Un concepto de diseño muy potente que se diferencia de las viviendas tradicionales aportando valor añadido a través del alto diseño de fachada, zonas comunes cuidadas hasta el último detalle, incorporación de la vegetación creando oasis urbanos, espacios amplios y funcionales en cada viviendas y terrazas privativas para disfrutar del exterior en un clima tan agradable como el de Madrid. Características principales: -Viviendas con terraza privada para disfrutar del exterior. -Bajos con jardín privado y áticos con espectaculares terrazas. -Impresionante piscina y solárium en la cubierta con vistas sobre el skyline madrileño. -Completo gimnasio equipado para mantener un estilo de vida activo y saludable. -Gastroteca, el lugar perfecto para compartir momentos culinarios con amigos y familiares. -Amplio lobby de acceso y jardín interior común con zonas de descanso. -Trastero y garaje privado para tu comodidad y seguridad. Ubicación privilegiada: Pegada a Madrid Río, Almendrales se ha convertido en el barrio de moda de la zona sur. La influencia clara de Matadero, a tan sólo 10 min a pie, ha hecho que la zona se transforme ofreciendo una oferta cultural muy interesante. Esta promoción te ofrece la combinación perfecta entre la tranquilidad de vivir junto a Madrid Río y la comodidad de tener todos los servicios a tu alcance. Disfruta de paseos por parques cercanos y una amplia oferta de ocio y servicios a tu alcance. Además, está perfectamente comunicada tanto en transporte público gracias al metro de Almendrales a sólo 5 min. , como en transporte privado con salida directa a la M30. ¡No pierdas la oportunidad de vivir en este exclusivo enclave junto al río! Contáctanos hoy mismo para ampliar información.",False,,True,5774.0,True,False,False,False,[],False,False,358000.0,€,True,True,flat,,"Almendrales, Madrid","Piso en de Almendrales, 33",2,True,Usera,Almendrales,True,False,
106080088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/7e/ae/1311810472.webp,Bloque 1 - 2D,22,302474.0,flat,sale,42.0,1,1,"Eras de Móstoles, 11",Madrid,Villanueva de la Cañada,es,40.4452713,-4.0026138,True,https://www.idealista.com/obra-nueva/106080088/,"M&M Inmobiliaria comercializa este moderno proyecto de 39 viviendas. Diseño y comodidad en uno de los ayuntamientos con mayor calidad de vida y renta per cápita de España. El proyecto inmobiliario del Edificio Eras 33, en Villanueva de la Cañada, representa una opción inmejorable para aquellas personas que buscan una vivienda de calidad o para los inversores que buscan alternativas rentables y de futuro en el mercado inmobiliario. Porque si algo caracteriza al Edificio Eras 33 es su privilegiada localización en combinación con un proyecto constructivo moderno y funcional. Villanueva de la Cañada es hoy uno de los municipios de la Comunidad de Madrid más atractivos por su calidad de vida y la amplia oferta de servicios con la que cuenta. La estética contemporánea del conjunto se apoya en el diseño sobrio y elegante de las fachadas. Los amplios ventanales de los pisos permiten además el paso de la luz natural a las distintas estancias, lo que refuerza la identidad de cada vivienda. En el interior, el proyecto ha cuidado al extremo el aprovechamiento de los espacios para ofrecer a los futuros propietarios todo lo que esperan: 1 o 2 habitaciones, salón, cocina, baños, espacios de almacenamiento… En esta misma línea, en la construcción de las viviendas se aplican altos estándares de calidad, con soluciones sostenibles y ecoeficientes, lo que dotará a cada piso de una calificación energética CLASE A. Por último, el edificio cuenta con una planta para garajes, así como con 400 metros cuadrados de zonas ajardinadas comunitarias al servicio de los vecinos. En definitiva, un proyecto inmobiliario de alto nivel en un ayuntamiento emergente. PRODUCCION DE AGUA CALIENTE Y CALEFACCION La producción de agua caliente sanitaria es mediante sistema de aerotermia de alta eficacia y bajo consumo energético. Distribución de calor por sistema e suelo radiante, con termostatos programables por zonas. Este sistema invisible y limpio facilita el aprovechamiento al máximo de los espacios, proporcionando mayor confort, eficiencia y ahorro energético. También lleva instalado sistema de refrescamiento, de manera que en épocas de más calor, el suelo ayuda a refrescar y regular la temperatura de las estancias. Se incluye la preinstalación para equipos de aire acondicionado para cada vivienda, con la previsión de la maquinaria bajo cubierta. CALIFICACION ENERGETICA La edificación tiene calificación energética CLASE A lo que supone una disminución de las emisiones de CO2 y una reducción significativa de la demanda energética de la edificación (calefacción y agua caliente sanitaria). PERSONALIZA TU VIVIENDA Eras 33 te ofrece la posibilidad de adaptar la vivienda a tus necesidades, mediante paquetes opcionales, totalmente personalizado para mejorar tu confort • Equipamiento de electrodomésticos (placa de inducción, microondas con grill, combi y lavavajillas) • Mampara de ducha • Cerradura electrónica y con acceso remoto • Motorización de persianas • Armario con distribución versátil y personalizada en salón (espacio para ropa, bicicletas, cama supletoria, librería.) • Iluminación • Kit de lavandería en baño (mueble y lavadora-secadora) • Mueble lavabo/espejo.",True,newdevelopment,True,7202.0,True,False,False,False,[],False,False,302474.0,€,True,True,flat,,"Villanueva de la Cañada, Villanueva de la Cañada","Piso en Eras de Móstoles, 11",2,True,Villanueva de la Cañada,,True,False,
106734787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/cf/d6/1295909820.webp,078e35b2-113f-4949-bbb1-edecd0f561aa,52,2440000.0,chalet,sale,567.0,8,8,calle del Cerro Minguete,Madrid,Madrid,es,40.4858538,-3.7223065,False,https://www.idealista.com/inmueble/106734787/,"Presentamos en exclusiva DOS fantásticos chalets adosados con JARDÍN y PISCINA, que se venden de forma conjunta en Mirasierra, Fuencarral-El Pardo, Madrid.  Cada chalet cuenta con 280 m² construidos distribuidos en 4 plantas. El sótano con cuarto de plancha, despensa, cuentan con dos garajes con capacidad para un total de 4 coches. La planta principal con aseo, amplia y luminosa cocina y un fantástico salón comedor con chimenea con unas puertas correderas de cristal que dan acceso al jardín. La primera planta la componen 4 amplios dormitorios con armarios empotrados y dos cuartos de baño completos. La última planta, la buhardilla, dispone de un cuarto de baño completo con bañera y un espacio con una infinidad de posibles usos, desde despacho, salón, habitación extra.. . Ambas propiedades ofrecen un ambiente acogedor y funcional, perfecto para familias que buscan comodidad. La falta de espacio no será nunca un problema gracias a los armarios empotrados distribuidos por la vivienda. Suelos de parquet, cómodas escaleras de mármol, ventanas de climalit.. . Relájate en el fantástico jardín privado con la piscina o disfruta de una barbacoa con amigos y familiares.  Una oportunidad única en una ubicación privilegiada.  Mirasierra, en el distrito de Fuencarral-El Pardo de Madrid, es un barrio residencial exclusivo conocido por su tranquilidad, amplias zonas verdes y viviendas de alta calidad, como chalets y urbanizaciones privadas. Ofrece servicios como colegios, hospitales (Clínica CEMTRO, Ruber Internacional), y comercios, además de excelentes conexiones mediante transporte público (Cercanías y Metro) y acceso rápido a la M-30 y M-40. Es ideal para familias y quienes buscan vivir en un entorno apacible y seguro, sin renunciar a la cercanía al centro de Madrid. ¡No dejes pasar esta oportunidad en Mirasierra!",False,good,False,4303.0,True,True,False,False,[],False,False,2440000.0,€,True,True,chalet,terracedHouse,"Arroyo del Fresno, Madrid",Chalet adosado en calle del Cerro Minguete,,,Fuencarral,Arroyo del Fresno,,,
107786775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/fd/63/1323714085.webp,467-C,53,950000.0,chalet,sale,320.0,4,4,calle Villagolf,Madrid,Ciudalcampo,es,40.6212803,-3.5908471,False,https://www.idealista.com/inmueble/107786775/,"ABETO COCHES Y CASAS - Estupendo adosado en la urbanización privada MADRESELVA con muchas posibilidades e inmejorable ubicación, junto al colegio internacional SEK y con estupendas zonas comunes, piscina, gran pradera de césped, zona infantil y pista de tenis. Ideal para familia con niños. Vivienda de amplios espacios y muy luminosa. En planta principal dispone del hall de entrada que da paso a un gran salón comedor con chimenea y salida directa al jardín privado, desde el jardín privado tenemos acceso a las zonas comunes, completan esta planta el aseo de cortesía y una amplia cocina office con acceso directo a la terraza delantera. En planta superior el dormitorio principal de gran tamaño con su baño en suite, y otros dos dormitorios que comparten un baño. En planta baja tenemos una habitación de servicio o de invitados, cuarto de baño completo, cuarto de lavandería con salida directa al jardín y garaje privado con trastero. La urbanizaciónMadreselva se encuentra a escasos metros andando del colegio SEK y dispone de estupendas zonas comunes con piscina comunitaria, pista de tenis, zona infantil y amplia pradera de césped. Ideal para familia con niños. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 467-C.",False,good,False,2969.0,True,False,False,False,[],False,False,950000.0,€,True,True,chalet,terracedHouse,Ciudalcampo,Chalet adosado en calle Villagolf,,,,,,,
108559267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/75/82/1345659906.webp,Tipo 002,20,932000.0,flat,sale,167.0,4,3,"bulevar Picos de Europa, 34",Madrid,San Sebastián de los Reyes,es,40.5565853,-3.6522393,True,https://www.idealista.com/obra-nueva/108559267/,"Dos plazas de garaje incluidas en el precio. Olea de Tempranales, un complejo residencial único en una de las zonas más exclusivas de San Sebastián de Los Reyes.  Le presentamos Olea de Tempranales, una promoción de vivienda libre estratégicamente ubicada en San Sebastián de Los Reyes: una apuesta decidida por la calidad de vida. En Tempranales podrá encontrar numerosas y amplias zonas verdes, dotaciones deportivas, equipamientos educativos, sanitarios y comerciales. En entorno tranquilo y perfectamente conectado con Madrid. La promoción dispone de 52 viviendas en torno a un gran espacio central con numerosas zonas verdes y un cuidado paisajismo. Olea de Tempranales contará con numerosos equipamientos comunes que permitirán disfrutar de todo tipo de actividades para toda la familia:        _Piscina exterior desbordante de 200m2 de superficie, cloración salina e iluminación nocturna, permite disfrutar de un refrescante chapuzón a cualquier hora del día.       _Jardín florar, la arquitectura y el paisajismo te envuelven guiándote en un recorrido único donde las pérgolas y la vegetación generan distintas áreas de descanso.       _Club social, completamente equipado. Un espacio destinado al ocio y la convivencia de los residentes.       _Gimnasio, totalmente equipado, permite entrenamientos intensivos. Con una zona exterior para el bienestar al aire libre.       _Zona exterior de juegos infantiles. Los más pequeños contarán con un parque infantil y mesas de Ping Pong para su diversión y desarrollar su aprendizaje. Se trata de un edificio de viviendas diseñado con una visión singular y una delicada atención a los detalles, buscando una mayor eficiencia para un bajo consumo energético. Contará con calificación A, la máxima calificación energética, reduciendo la huella de carbono y las emisiones y repercutiendo favorablemente en el consumo y ahorro energético. Existen distintas tipologías de vivienda de 3, 4 y 5 dormitorios, todas ellas con doble o triple orientación y con una cuidada distribución interior con dos plazas de garaje y trastero.  Naiz Homes ofrece un servicio adicional de personalización con variadas alternativas en cuanto a distribuciones, acabados interiores, instalaciones o mobiliario con la que poder adecuar cada vivienda a sus preferencias y necesidades. Le invitamos a visitar la página web de la promoción donde podrá encontrar los planos de las viviendas disponibles e imágenes de la promoción. Así mismo, si desea ampliar la información puede reservar una cita, tanto de manera presencial como por videollamada a través de la plataforma Zoom, en el apartado ""Reservar cita"" en la web o contactándonos en el teléfono. No olvide visitar nuestras redes sociales donde podrá conocer las últimas novedades y actualización de las obras.",True,,True,5581.0,True,False,False,False,[],False,False,932000.0,€,True,True,flat,,"Tempranales, San Sebastián de los Reyes","Piso en bulevar Picos de Europa, 34",3,True,Tempranales,,True,False,
109061566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/ed/c7/1363263061.webp,,9,2995000.0,flat,sale,240.0,3,3,"calle de Ayala, 83",Madrid,Madrid,es,40.4274658,-3.6743963,True,https://www.idealista.com/inmueble/109061566/,"¡Descubre el lujo y la comodidad en este espectacular piso reformado en el corazón de la ciudad! Con 240 m² construidos y 200 m² útiles, esta vivienda cuenta con 3 amplias habitaciones dobles, cada una con su propio vestidor y baño en suite, ofreciendo la máxima privacidad y confort. El suelo de madera de roble natural aporta calidez y elegancia a cada rincón, mientras que la cocina integrada en el salón, equipada con electrodomésticos MIELE, es perfecta para los amantes de la gastronomía. La propiedad se destaca por su completa domotización, que permite controlar la iluminación y el sonido a través de un hilo musical en todas las estancias. Con techos altos de 3 metros, la sensación de amplitud es inigualable. Además, disfruta de una terraza de aproximadamente 13 m² que conecta directamente con el salón, ideal para relajarse al aire libre o recibir a tus invitados. Ubicado en una tercera planta exterior con ascensor y orientación sur-este, este piso ofrece abundante luz natural durante todo el día. El edificio cuenta con portero físico y acceso adaptado para personas con movilidad reducida, garantizando comodidad y seguridad. La calefacción es eléctrica con gas natural, y el aire acondicionado asegura un ambiente fresco en los días calurosos. Con una clase energética B, este hogar es eficiente y respetuoso con el medio ambiente. ¡No dejes pasar la oportunidad de vivir en un espacio tan exclusivo!",False,good,False,12479.0,False,False,False,False,[],False,False,2995000.0,€,,,flat,,"Goya, Madrid","Piso en calle de Ayala, 83",3,True,Barrio de Salamanca,Goya,True,,
