propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift
108494761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/dc/1346591645.webp,1 1º A,9,427700.0,flat,sale,99.0,3,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108494761/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,False,4320.0,True,False,False,False,[],False,False,427700.0,€,True,True,flat,,"Norte, Alcobendas","Piso en calle Francisco Largo Caballero, 26",1,True,True
105409366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/2e/16/1253104797.webp,3.2,48,1590000.0,chalet,sale,752.0,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5301485,-3.9117459,True,https://www.idealista.com/obra-nueva/105409366/,"¡NO PIERDA LA OPORTUNIDAD! Disfrute de maravillosos atardeceres en su CASA GEOSOLAR DESENCHUFADA, la casa que usted mismo, de la mano de nuestros técnicos, podrá distribuir y elegir calidades según sus necesidades y gustos. Incluye: - Garaje cubierto - 5 dormitorios - Cocina amueblada y electrodomésticos* - Sótano acabado - Suelo porcelánico - Geotermia - Placas solares - Suelo radiante No tarde en llamar si quiere reservar ya una CASA GEOSOLAR DESENCHUFADA en VILLA LICABETO, Las Rozas.",False,newdevelopment,True,False,2114.0,False,False,False,False,[],False,False,1590000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,,,
108428981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/eb/b6/1344596449.webp,2ªE,14,890000.0,flat,sale,102.0,2,2,"calle del Marqués de Ahumada, 5",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4364522,-3.6691461,True,https://www.idealista.com/obra-nueva/108428981/,"Marques de Ahumada 5, un proyecto especial situado en el distrito de Salamanca, barrio de Guindalera 28 viviendas exclusivas que te regalan la posibilidad de vivir en Madrid en su versión mas autentica y sofisticada, sin renunciar al confort y a la intimidad de un hogar diseñado solo para ti. Viviendas de 1 y 2 dormitorios en planta y 2 y 3 dormitorios en planta atico con espectaculares terrazas. El proyecto combina la elegancia de la arquitectura clásica con la vitalidad de la escena cultural contemporánea. Cada inmuebles está pensado y dotado de las mejores calidades para que el cliente sienta el confort y calidad de los mejores proyectos: armarios empotrados vestidos, suelo radiante refrescante, cocinas amuebladas y equipadas con electrodomésticos, ademas de garaje y trastero Disfruta de un residencial con excelentes zonas comunes: terraza chill out, area de coworking, gimnasio, piscina, solárium, sauna y baño turco Vivir en Marques de Ahumada 5, significa disfrutar de una ubicación privilegiada en el corazón de Madrid, con acceso a todos los servicios, transportes, tiendas, restaurantes,.. . Ademas, la ubicación y riqueza histórica del barrio añaden un encanto único a la experiencia de vivir en esta zona.",False,newdevelopment,True,False,8725.0,True,False,False,False,[],False,False,890000.0,€,True,True,flat,,"Guindalera, Madrid","Piso en calle del Marqués de Ahumada, 5",2,True,True
108980598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/94/7b/1360761979.webp,a01Jy00000unYy1IAE,10,291000.0,flat,sale,85.0,3,2,"calle de Amadeo I, 1",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4038332,-3.6576815,True,https://www.idealista.com/obra-nueva/108980598/,"NO DEJES PASAR ESTA OPORTUNIDAD DE INVERSIÓN  BIENVENIDO A AMADEO I BIENVENIDO A MADRID Nuestro residencial Amadeo I representa una oportunidad única reservada para aquellos clientes que buscan realizar una gran inversión. Se trata de la única promoción de vivienda de obra nueva que se desarrolla en el Ámbito.  Vivir en Amadeo I, es vivir en Madrid, frente al barrio de Moratalaz, en un lugar consolidado del distrito Puente de Vallecas con todo lo que necesitas para el día a día. Su ubicación estratégica, te ofrece la oportunidad de tener todos los servicios esenciales a tu alcance y estar situado a escasos 5 minutos en coche tanto de la Glorieta del Conde Casal o del parque El Retiro como del Centro Comercial de La Gavia.  A la vez, dispones de inmejorables comunicaciones en transporte público, con conexiones con Madrid centro, barrio de Moratalaz y con el resto de Vallecas, y en coche, conectada directamente con la A3, M-30 y M-40.  Amadeo I te ofrece un singular conjunto residencial de 65 viviendas, todas con terraza privada, con viviendas de 1, 2 y 3 dormitorios, en una urbanización con tipología de manzana cerrada y patio comunitario interior, que dispone de piscina comunitaria, solárium y espacios ajardinados y de esparcimiento, sala multiusos, aparcamiento para bicicletas, 1 o 2 plazas de garaje y trastero incluidos. Gran parte de las viviendas disponen de inmejorables vistas a Madrid o hacia las zonas comunes, Nuestra nueva promoción de viviendas libres asequibles en Madrid ha sido concebida, no solo como un gran proyecto residencial excelentemente situado pensado para ti. sino también como una apuesta segura en un mercado inmobiliario en continuo crecimiento donde la demanda es altísima y la oferta muy escasa.  Amadeo I se va a gestionar en régimen de cooperativa. La compra del suelo, con importes muy favorables para la cooperativa, ofrece a sus socios una verdadera oportunidad para obtener costes de adjudicación por debajo del mercado, debido a los condicionantes de la adjudicación que realizará el Ayuntamiento de Madrid en esta parcela. CONCIERTA UNA VISITA EN NUESTRAS OFICINAS CENTRALES EN MADRID, calle Alcalá 96, 5º-Dcha, frente a El Corte Inglés de Goya.",False,newdevelopment,True,False,3424.0,True,False,False,False,[],False,False,291000.0,€,True,True,flat,,"Numancia, Madrid","Piso en calle de Amadeo I, 1",2,True,True
107284156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/b0/01/1308449373.webp,MZC812,52,638350.0,chalet,sale,186.0,4,3,"calle Arroyo Grande, 93",Madrid,Moralzarzal,Zona Iglesia - Estación,es,,40.6917641,-3.9707054,True,https://www.idealista.com/obra-nueva/107284156/,"Moralzarzal; promoción ARROYO DEL MORAL II, Chalet pareado a A ESTRENAR, máxima eficiencia, CERTIFICADO ENERGETICO A, 155 m2 construidos + 45 m2 solados en grés klinker en entrada y porche exterior + 45 m2 en entrada de vehículos en hormigón impreso en parcela de 405 m2, práctica distribución en 2 plantas; en la planta inferior tiene el hall de entrada, que da paso a un dormitorio, un baño completo, salon 35 m2 con salida a jardín y amplia cocina completamente amueblada de 12 m2, y en la planta superior cuenta con 3 dormitorios (el principal de 21 m2 tipo suite con terraza ) y 2 baños, altas calidades ( solado porcelánico rectificado en gran formato, puerta de entrada acorazada …), calefacción por aerotermia, suelo radiante – refrescante, estancias amplias y extremadamente luminosas, muy bien situados en zona tranquila y residencial, rodeados de zonas verdes, escolares (guarderias, colegio leonardo da vinci.. . ), así como medios de transporte, y a un paso del centro urbano.",False,,True,False,3432.0,True,False,False,False,[],False,False,638350.0,€,,,chalet,semidetachedHouse,"Zona Iglesia - Estación, Moralzarzal","Chalet pareado en calle Arroyo Grande, 93",,,
107754300,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/b5/93/1322351436.webp,,42,1599900.0,chalet,sale,840.0,6,5,travesía del Espino s/n,Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,,40.3983438,-3.8449822,True,https://www.idealista.com/inmueble/107754300/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE vende ESPECTACULAR Chalet independiente en la exclusiva urbanización MONTEPRINCIPE. La vivienda cuenta con 840m2 y una fabulosa parcela de 4000m2 con piscina y un amplio aparcamiento exterior para seis vehículos.  La vivienda se distribuye en tres plantas, en la primera planta contamos con un amplio recibidor desde donde accedemos a un luminoso patio interior estilo andaluz, contamos con dos dormitorios en planta, un cuarto de baño completo y un despacho. A continuación, contamos con una gran cocina-comedor con salida al jardín y un amplio salón de 100m2 con una terraza acristalada ideal para los meses de frio. En la segunda planta disponemos de un amplio dormitorio secundario (anteriormente dos dormitorios) con baño completo en suite y una gran terraza con maravillosas vistas. También contamos con un luminoso dormitorio principal, un gran vestidor y baño completo con ducha y jacuzzi. Por último, en la planta baja de la vivienda disponemos de un gran espacio diáfano lleno de posibilidades con chimenea y acceso directo al jardín. También disponemos de un baño con sauna, trastero, sala de máquinas y un amplio garaje con capacidad para tres vehículos. En el exterior, contamos con un maravilloso jardín en el que encontramos una gran variedad de árboles frutales, zonas verdes y una pérgola. Montepríncipe cuenta con una inmejorable situación, buenos accesos y un centro comercial con supermercado. Junto con el hospital Montepríncipe y la universidad CEU- San Pablo. Además de un club social con piscina, tenis y pádel de uso exclusivo de los propietarios.  ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,,1905.0,False,True,False,False,[],False,False,1599900.0,€,,,chalet,independantHouse,"Urb. este - Montepríncipe, Boadilla del Monte",Casa independiente en travesía del Espino s/n,,,
107759203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/fa/ff/1227802849.webp,19,25,520000.0,chalet,sale,240.0,4,3,"calle La Coruña, 16",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2841982,-3.9134383,True,https://www.idealista.com/obra-nueva/107759203/,"Tras el éxito de la Fase 1, desde NEXUS Inmobiliaria y Financiación lanzamos la FASE 2 de este espectacular conjunto de chalets adosados. Viviendas únicas, amplias, muy luminosas y con excelente orientación este/oeste, situadas junto a una de las principales arterias de la zona, con todos los servicios a pocos minutos. Nueva fórmula de financiación segura. Te ofrecemos una innovadora forma de reserva con todas las garantías para tu dinero, además de la posibilidad de financiar más del 80% del precio. También realizamos un estudio financiero gratuito y sin compromiso, donde podrás conocer todos los gastos asociados, tipos de interés actuales y opciones de compra. Características principales de las viviendas •Desde 250 m² construidos distribuidos en tres plantas. •Diseño moderno, materiales de alta calidad y una distribución pensada para el confort diario. Planta Sótano •Dos espacios diáfanos de 50 m² y 12,6 m², con luz natural y totalmente acabados. Ideales como sala de juegos, gimnasio, oficina o trastero. Planta Baja •Amplio salón con cocina americana de más de 40 m². •Dormitorio de 13 m² ideal como habitación de invitados, despacho o cuarto de juegos. •Baño completo. •Acceso directo al jardín trasero y delantero. Planta Primera •Tres dormitorios dobles, uno con baño en suite y un magnífico vestidor de 4,5 m². •Dos baños completos en total. Espacios exteriores para disfrutar •Jardín delantero solado desde 55,6 m², con espacio para 2 vehículos y acceso peatonal. •Jardín trasero desde 118 m², entregado en bruto para que lo personalices a tu gusto. Calidades Premium y eficiencia energética •Aerotermia con suelo radiante y refrescante. •Carpintería interior lacada en blanco con puertas macizas. •Ventanas oscilobatientes con doble acristalamiento. •Puerta de entrada blindada, pintura lisa. •Certificación energética A: máxima eficiencia y ahorro en tus facturas. Ubicación y conexiones inmejorables •Accesos directos a A5 y R5. •A menos de 5 minutos de múltiples líneas de autobuses. •Cercano a zonas de ocio, restauración, centros deportivos, colegios, centros de salud y mucho más. Contacta con NEXUS Inmobiliaria y Financiación y te ayudamos a dar el siguiente paso con total tranquilidad.",False,newdevelopment,True,False,2167.0,True,False,False,False,[],False,False,520000.0,€,True,True,chalet,terracedHouse,"Las Castañeras - Bulevar, Arroyomolinos","Chalet adosado en calle La Coruña, 16",,,
106808210,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/19/fa/1325875359.webp,,1,1050000.0,flat,sale,146.0,5,2,"calle de Tomás Bretón, 1",Madrid,Madrid,Arganzuela,es,Delicias,40.3976827,-3.6961857,True,https://www.idealista.com/inmueble/106808210/,,False,good,False,,7192.0,True,False,False,False,[],False,False,1050000.0,€,,,flat,,"Delicias, Madrid","Piso en calle de Tomás Bretón, 1",1,True,True
109128949,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/15/a1/1365181048.webp,Portal 1 5ºA,4,335000.0,flat,sale,94.0,2,2,"avenida de la Constitución, 33",Madrid,Torrejón de Ardoz,Noroeste,es,,40.456246,-3.4782505,True,https://www.idealista.com/obra-nueva/109128949/,"Descubre una nueva forma de vivir en el centro de Torrejón de Ardoz, cerca de todo lo que necesitas.  Residencial Los Arcos, es una promoción de obra nueva que cuenta con 39 viviendas exclusivas de uno, dos y tres dormitorios, con terraza, plaza de garaje y trastero, con las últimas novedades y calidades en construcción de vivienda residencial. Todas las viviendas cuentan con aerotermia, suelo radiante, cocina amueblada, y calificación energética A. Situada a pocos metros de la Estación de Renfe y Terminal de autobuses, se encuentra rodeada de todo tipo de servicios, colegios, supermercados, parques, centros sanitarios y zonas de ocio y a tan solo veinte minutos de Madrid. Viviendas que promueve y construye Comillas Inmobiliaria, una empresa dedicada a crear hogares desde 1985. Plazo previsto de entrega en otoño de 2027.",False,,True,False,3564.0,True,False,False,False,[],False,False,335000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en avenida de la Constitución, 33",5,True,True
109128945,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/e3/2e/1365181108.webp,Portal 1 3ºA,4,275000.0,flat,sale,69.0,1,1,"avenida de la Constitución, 33",Madrid,Torrejón de Ardoz,Noroeste,es,,40.456246,-3.4782505,True,https://www.idealista.com/obra-nueva/109128945/,"Descubre una nueva forma de vivir en el centro de Torrejón de Ardoz, cerca de todo lo que necesitas.  Residencial Los Arcos, es una promoción de obra nueva que cuenta con 39 viviendas exclusivas de uno, dos y tres dormitorios, con terraza, plaza de garaje y trastero, con las últimas novedades y calidades en construcción de vivienda residencial. Todas las viviendas cuentan con aerotermia, suelo radiante, cocina amueblada, y calificación energética A. Situada a pocos metros de la Estación de Renfe y Terminal de autobuses, se encuentra rodeada de todo tipo de servicios, colegios, supermercados, parques, centros sanitarios y zonas de ocio y a tan solo veinte minutos de Madrid. Viviendas que promueve y construye Comillas Inmobiliaria, una empresa dedicada a crear hogares desde 1985. Plazo previsto de entrega en otoño de 2027.",False,,True,False,3986.0,True,False,False,False,[],False,False,275000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en avenida de la Constitución, 33",3,True,True
107305535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/9d/62/1309019411.webp,MZC813,56,558710.0,chalet,sale,173.0,4,3,"calle Arroyo Grande, 93",Madrid,Moralzarzal,Zona Iglesia - Estación,es,,40.6917641,-3.9707054,True,https://www.idealista.com/obra-nueva/107305535/,"Moralzarzal; promoción ARROYO DEL MORAL II, Chalet pareado a A ESTRENAR, máxima eficiencia, CERTIFICADO ENERGETICO A, 173 m2 construidos + 45 m2 solados en grés klinker en entrada y porche exterior + 45 m2 en entrada de vehículos en hormigón impreso en parcela de 301 m2, práctica distribución en 2 plantas; en la planta inferior tiene el hall de entrada, que da paso a un dormitorio, un baño completo, salon 35 m2 con salida a jardín y amplia cocina completamente amueblada de 12 m2, y en la planta superior cuenta con 3 dormitorios (el principal de 21 m2 tipo suite con terraza ) y 2 baños, altas calidades ( solado porcelánico rectificado en gran formato, puerta de entrada acorazada …), calefacción por aerotermia, suelo radiante – refrescante, estancias amplias y extremadamente luminosas, muy bien situados en zona tranquila y residencial, rodeados de zonas verdes, escolares (guarderias, colegio leonardo da vinci.. . ), así como medios de transporte, y a un paso del centro urbano.",False,,True,False,3230.0,True,False,False,False,[],False,False,558710.0,€,,,chalet,semidetachedHouse,"Zona Iglesia - Estación, Moralzarzal","Chalet pareado en calle Arroyo Grande, 93",,,
108994845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/01/d5/1361147736.webp,2ºD,13,315900.0,flat,sale,87.0,3,2,"calle Asturias, 14",Madrid,Collado Villalba,Villalba Estación,es,,40.6290662,-4.0089542,True,https://www.idealista.com/obra-nueva/108994845/,"Nueva promoción de viviendas. Conjunto Residencial en Collado Villalba, en una localización excepcional, con buena comunicación, a tan sólo 30 minutos de Madrid capital, junto a la estación de Renfe.  Viviendas diseñadas para ofrecer espacios amplios y confortables a la vez que una máxima eficiencia energética.    Edificio de 13 Viviendas en altura, de 2 y 3 dormitorios, plaza de garaje y trastero. Con suelo radiante, para invierno, y refrescante, para el verano. Climatización por aerotermia y ventilación con recuperador de calor, para aportar un mayor confort y calidad del aire en el interior de las viviendas, reduciendo el consumo energético.  A precio de coste, al tratarse de una cooperativa de viviendas.",False,newdevelopment,True,False,3631.0,True,False,False,False,[],False,False,315900.0,€,True,True,flat,,"Villalba Estación, Collado Villalba","Piso en calle Asturias, 14",2,True,True
109128933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/15/a1/1365181048.webp,Portal 2 4ºB,4,260000.0,flat,sale,71.0,1,1,"avenida de la Constitución, 33",Madrid,Torrejón de Ardoz,Noroeste,es,,40.456246,-3.4782505,True,https://www.idealista.com/obra-nueva/109128933/,"Descubre una nueva forma de vivir en el centro de Torrejón de Ardoz, cerca de todo lo que necesitas.  Residencial Los Arcos, es una promoción de obra nueva que cuenta con 39 viviendas exclusivas de uno, dos y tres dormitorios, con terraza, plaza de garaje y trastero, con las últimas novedades y calidades en construcción de vivienda residencial. Todas las viviendas cuentan con aerotermia, suelo radiante, cocina amueblada, y calificación energética A. Situada a pocos metros de la Estación de Renfe y Terminal de autobuses, se encuentra rodeada de todo tipo de servicios, colegios, supermercados, parques, centros sanitarios y zonas de ocio y a tan solo veinte minutos de Madrid. Viviendas que promueve y construye Comillas Inmobiliaria, una empresa dedicada a crear hogares desde 1985. Plazo previsto de entrega en otoño de 2027.",False,,True,False,3662.0,True,False,False,False,[],False,False,260000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en avenida de la Constitución, 33",4,True,True
108994763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/99/f0/1361147694.webp,1ºC,13,264600.0,flat,sale,61.0,2,2,"calle Asturias, 14",Madrid,Collado Villalba,Villalba Estación,es,,40.6290662,-4.0089542,True,https://www.idealista.com/obra-nueva/108994763/,"Nueva promoción de viviendas. Conjunto Residencial en Collado Villalba, en una localización excepcional, con buena comunicación, a tan sólo 30 minutos de Madrid capital, junto a la estación de Renfe.  Viviendas diseñadas para ofrecer espacios amplios y confortables a la vez que una máxima eficiencia energética.    Edificio de 13 Viviendas en altura, de 2 y 3 dormitorios, plaza de garaje y trastero. Con suelo radiante, para invierno, y refrescante, para el verano. Climatización por aerotermia y ventilación con recuperador de calor, para aportar un mayor confort y calidad del aire en el interior de las viviendas, reduciendo el consumo energético.  A precio de coste, al tratarse de una cooperativa de viviendas.",False,newdevelopment,True,False,4338.0,True,False,False,False,[],False,False,264600.0,€,True,True,flat,,"Villalba Estación, Collado Villalba","Piso en calle Asturias, 14",1,True,True
109151753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/15/a4/1365817776.webp,W-02NZ1D,33,2295000.0,chalet,sale,620.0,5,4,Zona Monte el Pilar,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4694031,-3.8626495,False,https://www.idealista.com/inmueble/109151753/,"Impresionante unifamiliar de diseño en Monte del Pilar Engel & Völkers les presenta esta magnífica casa unifamiliar, ubicada en la exclusiva urbanización Interland del Monte del Pilar. En esta personalísima vivienda primó en su diseño la abertura de grandes ventanales y la elección de materiales de muy alta calidad tanto en suelos, revestimientos, como en carpinterías interiores y exteriores. Las estancias comunes de la casa se caracterizan por la gran luminosidad que aportan los grandes huecos acristalados. En la planta baja se encuentra un amplio hall que conecta con una distribución muy abierta tanto con las zonas privativas como con las zonas comunes de la casa: salón de estar, comedor y cocina con isla central. La cocina tiene incorporado el office, considerado una de las joyas de esta vivienda, con unos enormes ventanales a través de los cuales se puede acceder directamente al jardín japonés que tiene la parcela y que enmarca la piscina al fondo.  La zona privativa de la planta baja está compuesta por tres dormitorios, de los cuales uno es en suite y los otros dos comparten un baño completo. En el hall se ubica una impresionante escalera revestid en piedra que que conecta con la planta superior e inferior. En la planta superior se encuentra el gran refugio de esta vivienda constituido por el enorme dormitorio principal con dos balcones, dos vestidores y un amplio baño, todo el conjunto con unas espectaculares vistas a la sierra madrileña. La planta inferior de la casa, que también disfruta de mucha luz natural, pivota alrededor de un gran salón-despacho multiuso. Desde esta dependencia se accede al garaje para tres coches y a una habitación de estudio/ servicio y un baño. Completan esta planta varias dependencias accesibles desde el exterior como sala de gimnasio, bodega, cuarto técnico y zona de la depuradora de la piscina. Al exterior la parcela presenta un cuidado jardín en varios ambientes, con gran arbolado y zona de jardín japonés. Al fondo se puede disfrutar de una luminosa piscina con zona de solarium y un coqueto cenador para agradables veladas bajo los árboles. La colonia Ciudad Jardín Interland es una de las urbanizaciones más consolidadas y prestigiosas de Majadahonda, enmarcada entre el Monte del Pilar y el casco antiguo a escasos metros. Se caracteriza por amplias parcelas con casas señoriales de altas calidades rodeadas de jardines cuidados y abundante arbolado y vegetación.  Es un espacio tranquilo y de localización privilegiada a 5 minutos andando del núcleo urbano donde se encuentran zonas comerciales, servicios, centros de salud, colegios, guarderías, zonas verdes y otras dotaciones que confieren al municipio de un alto grado de calidad de vida. Se completa con unas excelentes comunicaciones, tanto por vehículo propio con acceso casi directo a la A-6 y a la M-503, así como por transporte público, con la estación del tren de cercanías Renfe y la red de autobuses tanto urbana como interurbana que conecta con Madrid y con otros municipios cercanos. Cuenta además con un servicio de seguridad propio de la urbanización y un suministro de agua independiente por pozos para el riego de jardines.  En definitiva, un entorno exclusivo, tranquilo y de calidad, en pleno corazón de Majadahonda, que le permitirá disfrutar de una residencia familiar del más alto confort.",False,good,False,,3702.0,True,False,False,False,[],False,False,2295000.0,€,True,True,chalet,independantHouse,"Zona Monte el Pilar, Majadahonda",Casa independiente,,,
109128930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/30/8e/1365181098.webp,Portal 1 1ºA,4,255000.0,flat,sale,69.0,1,1,"avenida de la Constitución, 33",Madrid,Torrejón de Ardoz,Noroeste,es,,40.456246,-3.4782505,True,https://www.idealista.com/obra-nueva/109128930/,"Descubre una nueva forma de vivir en el centro de Torrejón de Ardoz, cerca de todo lo que necesitas.  Residencial Los Arcos, es una promoción de obra nueva que cuenta con 39 viviendas exclusivas de uno, dos y tres dormitorios, con terraza, plaza de garaje y trastero, con las últimas novedades y calidades en construcción de vivienda residencial. Todas las viviendas cuentan con aerotermia, suelo radiante, cocina amueblada, y calificación energética A. Situada a pocos metros de la Estación de Renfe y Terminal de autobuses, se encuentra rodeada de todo tipo de servicios, colegios, supermercados, parques, centros sanitarios y zonas de ocio y a tan solo veinte minutos de Madrid. Viviendas que promueve y construye Comillas Inmobiliaria, una empresa dedicada a crear hogares desde 1985. Plazo previsto de entrega en otoño de 2027.",False,newdevelopment,True,False,3696.0,True,False,False,False,[],False,False,255000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en avenida de la Constitución, 33",1,True,True
108775089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/c2/30/1360678724.webp,W-030G8I,29,870000.0,flat,sale,113.0,3,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4178474,-3.6775799,False,https://www.idealista.com/inmueble/108775089/,"Piso para actualizar a menos de 1 min del Retiro Desde nuestra agencia inmobiliaria le presentamos esta excelente oportunidad de inversión o reforma, ubicada en una de las zonas más cotizadas y tranquilas del centro de Madrid: la calle Menorca, a escasos pasos del Parque del Retiro. Se trata de una entreplanta de 113m² construidos de tres dormitorios y dos baños, situada en una finca clásica bien conservada. La propiedad destaca por su distribución versátil y su orientación norte, que aporta una luz suave y constante durante todo el día. Actualmente, el inmueble se encuentra a reformar, ofreciendo múltiples posibilidades de redistribución y personalización. Le presentamos una propiedad única en una de las zonas más distinguidas de Madrid: el codiciado entorno de la calle Menorca. Esta residencia ofrece una propuesta de vida inigualable para quienes valoran la sofisticación, el confort y el equilibrio perfecto entre la energía urbana y la serenidad residencial. Ubicada en un enclave privilegiado, esta zona se distingue por su arquitectura señorial, sus agradables calles arboladas y un ambiente elegante y familiar. Es el lugar ideal para profesionales, familias que buscan cercanía a colegios de prestigio, y apasionados del arte y la cultura que desean vivir rodeados de historia y belleza. La conectividad es uno de sus mayores atractivos. La excelente red de transporte público –con estaciones de metro y múltiples líneas de autobús– garantiza desplazamientos rápidos y cómodos tanto al centro de Madrid como a los principales barrios de la ciudad. A pocos pasos, encontrará una oferta selecta de restaurantes gourmet, boutiques exclusivas, galerías de arte y centros comerciales de primer nivel. Todo ello, en una zona conocida por su seguridad, tranquilidad y calidad de vida. En cuanto a ocio y cultura, las posibilidades son infinitas. El emblemático Parque del Retiro se encuentra muy próximo, ofreciendo un oasis natural en plena ciudad. Museos de renombre internacional como el Prado, el Reina Sofía y el Thyssen-Bornemisza están a tan solo unos minutos, tanto en taxi como en transporte público. El centro histórico de Madrid, con su vibrante vida cultural y sus plazas llenas de historia, también se encuentra a escasa distancia. Esta propiedad no es solo una vivienda: es una inversión en estilo de vida. Su excepcional ubicación, el entorno de alto nivel y la cercanía a los puntos más emblemáticos de la ciudad la convierten en una oportunidad irrepetible para quienes buscan lo mejor de Madrid. Descubra un nuevo estándar de vida en una de las direcciones más exclusivas de la capital.",True,renew,False,,7699.0,True,False,True,False,[],False,False,870000.0,€,,,flat,,"Ibiza, Madrid",Piso,,True,True
