propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108795047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/87/e4/1364595811.webp,PR99559330AP,33,5,2350000.0,flat,sale,213.0,True,4,4,calle de O'Donnell,Madrid,Madrid,Retiro,es,Ibiza,40.42254,-3.6778557,False,https://www.idealista.com/inmueble/108795047/,"Residencia de Alta Distinción en el Barrio del Retiro (Calle O Donnell) Un Icono de Lujo y Estilo. Para quienes buscan algo más que una propiedad, esta residencia representa una experiencia de vida única. Ubicada en el corazón del elegante Barrio del Retiro, a escasos pasos del parque más emblemático de Madrid, esta joya de 213 m² construidos con elementos comunes según Catastro, redefine el concepto de exclusividad. Un hogar pensado para quienes aprecian la excelencia en cada detalle y desean habitar un entorno donde el diseño, el confort y la ubicación se unen en perfecta armonía. Pura elegancia. Espacios que inspiran. Desde el acceso, la vivienda transmite una sensación de amplitud y sofisticación. La zona social —de concepto abierto— conecta de forma fluida el salón, el comedor y el área de estar, todos iluminados por grandes ventanales que dan paso a una terraza privada con vistas despejadas. Suelos de madera natural, techos altos, líneas puras y una paleta cromática cuidadosamente elegida crean una atmósfera envolvente, cálida y refinada. Listo para entrar. Preparado para impresionar. La propiedad se entrega completamente amueblada y decorada con un gusto majestuoso. Cada pieza ha sido seleccionada para encajar en un concepto de lujo atemporal: diseño sin excesos, materiales nobles y una atención artesanal al detalle. Solo tendrás que llegar… y dejarte llevar. Cocina de autor, equipada para el día a día o para cenas memorables. Mobiliario a medida, electrodomésticos de gama profesional y zona de lavado independiente. Entrada de servicio para una gestión discreta y funcional. Descanso al nivel de los mejores hoteles del mundo. Tres suites privadas con baños revestidos en mármol y armarios empotrados de diseño italiano. La suite principal: un verdadero santuario con vestidor y baño tipo spa. Cuarto dormitorio en suite adicional, perfecto para invitados o staff. Calidades que elevan el estándar. Suelos de madera en zonas sociales y porcelánico premium en zonas húmedas. Ventanas con doble acristalamiento de alta eficiencia. Climatización central con control zonificado, domótica integral, Smart TVs y red de datos avanzada. Servicios que acompañan el estilo de vida. Trastero privado. Área comunitaria para bicicletas. Edificio representativo con dos ascensores, portero físico y seguridad. ITE favorable hasta 2031. Barrio del Retiro: exclusividad con alma madrileña. Situado en una de las zonas más deseadas de Madrid, junto a su pulmón verde y rodeado de arte, gastronomía de autor y boutiques selectas. Conexiones inmediatas a las principales arterias de la ciudad, a un paso de la Milla de Oro y de los mejores servicios de la capital. Una propiedad única, para quienes no se conforman con lo bueno y solo consideran lo extraordinario. Vive donde siempre has querido estar. REALICE SU OFERTA Y SERA EVALUADA POR LA PROPIEDAD   Llámenos para concertar una visita. NO COBRAMOS HONORARIOS AL COMPRADOR.",True,good,False,True,11033.0,True,False,True,False,[],False,False,2350000.0,€,flat,"Ibiza, Madrid",Piso en calle de O'Donnell,Destacado,,,,,,,
108980431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/43/1b/1367717799.webp,PZADESPNA1,25,bj,649999.0,flat,sale,96.0,False,2,1,plaza de España,Madrid,Madrid,Moncloa,es,Argüelles,40.422215,-3.7144645,False,https://www.idealista.com/inmueble/108980431/,"¡NO DUDÉIS EN HACER UNA VISITA Y VUESTRA MEJOR OFERTA! Remax Jumbo presenta este exclusivo piso de 78 m² construidos más 18 m² de patio de uso privativo. Este apartamento ofrece una combinación perfecta de diseño moderno y ubicación inmejorable. A tan solo unos pasos de Plaza de España, el Templo de Debod y el Parque del Oeste, esta vivienda se sitúa en una de las zonas más codiciadas de Madrid, con excelente comunicación y todos los servicios a su alcance. Características principales:  Distribución: 2 habitaciones con armarios empotrados y puertas lacadas en blanco, 1 baño y un amplio salón-comedor.  Cocina de diseño con isla totalmente amueblada y equipada con electrodomésticos de primeras marcas, incluyendo frigorífico americano (todos con eficiencia energética A o superior).  Baño de Porcelanosa con plato de ducha extraplano y ducha de cascada.  Confort térmico y acústico: Ventanas de aluminio con doble acristalamiento y persianas motorizadas, aislamiento térmico-acústico en techos y paredes.  Calefacción por suelo radiante y sistema de iluminación LED para un consumo energético reducido.  Conectividad: Instalación de fibra óptica en toda la vivienda.  Patio privado de 18 m² con caseta de almacenaje, ideal como zona de relax o comedor exterior. � Ubicación inmejorable: A 3 minutos a pie de Plaza de España y su recién renovado entorno. Metro Plaza de España (Líneas 3 y 10) y Ventura Rodríguez (Línea 3) a escasos metros. Varias líneas de autobuses y fácil acceso a la M-30. Rodeado de comercios, restaurantes, supermercados y centros culturales. � Precio: 650.000€ Si buscas un piso de altas calidades, con patio privado y en una ubicación privilegiada, ¡no dejes pasar esta oportunidad! Este inmueble tiene un alto nivel de EFICIENCIA ENERGÉTICA lo que asegura su posible reventa o alquiler hasta 2040 sin ningún tipo de problema. � Contáctanos para más información o para concertar una visita.",False,good,False,True,6771.0,True,False,True,False,[],False,False,649999.0,€,flat,"Argüelles, Madrid",Piso en plaza de España,Destacado,,,,,,,
108461433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/b9/14/1359491620.webp,EP2264,30,,399000.0,chalet,sale,212.0,,5,3,calle Castilla,Madrid,Algete,,es,,40.607231,-3.5011166,False,https://www.idealista.com/inmueble/108461433/,"Se vende estupendo chalet independiente en urbanización Valderrey, Algete.  La vivienda cuenta con 212m² construidos en dos plantas, sobre una parcela de 456m² de orientación norte y sur, con unas fantásticas vistas abierta a la sierra de Madrid.  La planta baja cuenta con 108m² distribuidos en; hall de entrada con armario empotrado, gran salón comedor de 44m² con chimenea y doble orientación. Cocina amplia de 11m² más un office de 12.50m² con salida directa al jardín trasero, la cocina además cuenta con una despensa y un cuarto tipo trastero. Esta planta también cuenta con un aseo de cortesía.  La planta primera dispone de 104m², distribuidos en 5 dormitorios, y dos baños completos. Dormitorio principal de 13m² con todo un frontal de armarios empotrados y un baño completo en suit de 8m² con doble seno de lavabo y ducha. Dormitorio segundo de 13,85m², dormitorio tercero de 9m², dormitorio cuarto de 8m² y un despacho de 5.5m² ideal para teletrabajo. En esta planta también se encuentra un segundo baño completo de 5,50m² con bañera y ventana.  La vivienda esta en buen estado de habitabilidad. Calefacción gasoil con deposito de 1000L, acometida de gas natural ya hecha por si en un futuro se quiere dar de alta gas natural. Doble ventana en toda la vivienda, rejas en planta baja. césped con riego automático.  La urbanización tiene zonas comunes con una fantástica piscina, y muchas zonas verdes que la rodean. Merendero y un pequeño parque infantil para los más pequeños de casa.  En la misma la urbanización esta ubicado el colegio Valderrrey, para aquellas familias que buscan la comodidad de tener todo cerca.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,,1882.0,True,False,True,True,[],False,False,399000.0,€,chalet,Algete,Casa independiente en calle Castilla,Destacado,independantHouse,,,,,,
107836171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/ee/11/1367760909.webp, 3501-06820,68,5,489000.0,penthouse,sale,114.0,True,3,2,ronda de Oviedo,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3712815,-3.5489275,False,https://www.idealista.com/inmueble/107836171/,"Pueden haber muchos ÁTICOS en Rivas pero ninguno como éste. “Para entrar a vivir. Reforma integral realizada” “Totalmente independiente con una excelente privacidad”. La propiedad tiene dos grandes joyas a destacar únicas en Rivas: 1. La tres fabulosas terrazas que rodean toda la vivienda: una ideal para veladas familiares, otra totalmente cerrada excelentemente aislada estupenda para zona de estudio o gimnasio y la tercera única para almacenaje o huerto en su propio ático. 2. La ubicación: a solo 300 metros del METRO, con parking 24 horas gratuito, zona tranquila y segura accesible a todo tipo de servicios (restauración, supermercados, centros médicos, colegios, institutos, zonas de ocio…), al lado del parque lineal para disfrutar de una gran calidad de vida.  Descubra este espectacular piso totalmente reformado en la codiciada zona de Rivas Vaciamadrid, donde la luz y las vistas panorámicas serán tus compañeras diarias. Imagine despertar cada mañana con la calidez del sol entrando por sus ventanales, ofreciéndote una triple orientación (sur, este y oeste) que baña de luz natural cada rincón de la vivienda durante todo el día. Este hogar le invita a disfrutar del aire libre gracias a sus dos terrazas de ensueño, ambas de más de 40 m². Una de ellas, acristalada, se convierte en un espacio versátil para disfrutar en cualquier época del año, mientras que la otra, abierta al cielo, te permitirá crear tu propio oasis personal para relajarte, cenar al aire libre o simplemente contemplar las vistas. Encontrará una coqueta terraza adicional, inteligentemente aprovechada como zona de almacenaje con una práctica caseta y espacio para un pequeño huerto urbano, perfecto para los amantes de la naturaleza y el bricolaje. El corazón de este hogar late en su cocina de estilo americano, un espacio moderno y funcional, bañado por una luz excepcional, ideal para disfrutar cocinando y compartiendo momentos inolvidables. El confort está garantizado gracias a su sistema de calefacción central e individual, complementado con aire acondicionado para asegurar una temperatura perfecta en cualquier estación. La zona de descanso se compone de tres amplias habitaciones. (de origen eran 4 habitaciones). La suite principal es un verdadero refugio, con su baño privado con ducha. Las otras dos habitaciones comparten un segundo baño completo, ofreciendo comodidad para toda la familia o invitados. El elegante suelo de tarima aporta calidez y sofisticación a cada estancia. Y lo mejor de todo es su precio, ¡una oportunidad que no puede dejar escapar. Rivas-Vaciamadrid es un municipio de la Comunidad de Madrid, situado en la zona este del área metropolitana de Madrid. Se ubica a 15 km de la Puerta del Sol de Madrid y a 21 km de Alcalá de Henares, junto a la A-3. Limita al norte con Madrid (distrito de Vicálvaro) y con San Fernando de Henares, al sur con Arganda del Rey y San Martín de la Vega, al este con Mejorada del Campo y Velilla de San Antonio, y al oeste con Getafe y Madrid (distrito de Villa de Vallecas). Su alta calidad de vida y servicios públicos atraen a vecinos de la capital y el resto del área metropolitana. “Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. “Aviso sobre imágenes: Algunas de las imágenes mostradas en este anuncio han sido generadas mediante inteligencia artificial con fines ilustrativos. Estas imágenes no representan necesariamente la apariencia actual de la propiedad y se proporcionan únicamente como referencia visual.” ""Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc… Reserve su cita para venir a verlo dentro de nuestro amplio horario y si lo precisa le asesoramos con la financiación.",True,good,False,True,4289.0,True,False,True,True,[],False,False,489000.0,€,flat,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Ático en ronda de Oviedo,Destacado,penthouse,,,,,,
107628378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/b1/e8/1357083847.webp, 3501-06808,46,3,440000.0,flat,sale,65.0,True,3,1,avenida de la Ciudad de Barcelona,Madrid,Madrid,Retiro,es,Adelfas,40.4007108,-3.6702067,False,https://www.idealista.com/inmueble/107628378/,"¡Fenomenal hogar en el corazón de la ciudad!  Este encantador piso en la tercera planta te ofrece una ubicación privilegiada con vistas a la vibrante Avenida Ciudad de Barcelona.  Con 65 m² construidos, este espacioso inmueble cuenta con tres dormitorios amplios, una cocina funcional, un baño y una acogedora sala de estar.  Destacan sus tres balcones, perfectos para disfrutar del aire libre y las vistas urbanas. Aunque necesita algunas actualizaciones, el piso se encuentra en buen estado, con suelos de sintasol en dormitorios, baño y pasillo, techos altos de alrededor de 3 metros que aportan amplitud y paredes de gotelé que añaden un toque clásico.  La carpintería exterior ha sido renovada, garantizando un buen aislamiento acústico y térmico, salvo en la cocina.  Las ventanas de aluminio con climalit y persianas aseguran confort durante todo el año, complementadas por una calefacción eléctrica de bomba de frío/calor. Construido en 1930, este edificio mantiene su encanto original y cuenta con ascensor para tu comodidad. Con orientación a los cuatro puntos cardinales, la luz natural inunda cada rincón del hogar.  El edificio cuenta con la ITE favorable Comunidad de Propietarios: 75,00€ / mes IBI: 390,00€ / año  Retiro es un distrito perteneciente a la ciudad de Madrid (España), organizado administrativamente en los barrios de Pacífico, Adelfas, Estrella, Ibiza, Jerónimos y Niño Jesús. Este distrito, al margen de ser céntrico en Madrid, es conocido nacionalmente por su parque público, el Parque del Retiro, del cual recibe su nombre. Su alta calidad de vida y servicios públicos atraen a vecinos de la capital y el resto del área metropolitana. Esta ciudad es la población que más rápido ha crecido de España en los últimos veinte años. “Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. ""Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc…. Reserve su cita para venir a verlo dentro de nuestro amplio horario y si lo precisa le asesoramos con la financiación. “Aviso sobre imágenes: Algunas de las imágenes mostradas en este anuncio han sido generadas mediante inteligencia artificial con fines ilustrativos. Estas imágenes no representan necesariamente la apariencia actual de la propiedad y se proporcionan únicamente como referencia visual. ”.",True,good,False,True,6769.0,True,False,True,True,[],False,False,440000.0,€,flat,"Adelfas, Madrid",Piso en avenida de la Ciudad de Barcelona,Destacado,,,,,,,
109131200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/ef/8c/1365255504.webp,11527,84,1,198000.0,duplex,sale,115.0,True,3,2,calle de los Baños,Madrid,Torres de la Alameda,,es,,40.4102537,-3.3637537,False,https://www.idealista.com/inmueble/109131200/,"¡ TU PROPIEDAD por MENOS de un ALQUILER! ¡ FINANCIACIÓN 100 %! . ¡ SIN COMISIÓN de AGENCIA y SIN Aportar AVALES! ¡ SIN entrada, SÓLO con tu nomina y APORTANDO los gastos de ESCRITURACIÓN! Torres de la Alameda. Amplio dúplex de 115 m2, con PlAzA dE gArAjE y TraSteRo incluidos en el precio. (130 m2 construidos en total). Planta baja: dispone de hall de entrada con armario empotrado, aseo, salón independiente, cocina amueblada con acceso a terraza - tendedero. Planta primera: 3 dormitorios con armarios empotrados, baño completo.  En periodo de pujas hasta el 03/10/2025 ¡ NO te COBRAMOS COMISIÓN, NI por la VENTA de la VIVIENDA NI por la TRAMITACIÓN del PRÉSTAMO!",True,good,False,False,1722.0,True,False,True,False,[],False,False,198000.0,€,flat,Torres de la Alameda,Dúplex en calle de los Baños,Destacado,duplex,True,True,,,,
108525902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/7a/99/1353495135.webp,66220,37,5,1750000.0,flat,sale,154.0,True,4,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4262859,-3.67982,False,https://www.idealista.com/inmueble/108525902/,"Inmejorable piso de 4 habitaciones (3 dormitorios y 1 despacho) y 2 baños, en Goya (Barrio de Salamanca). Completamente exterior a C/ General Pardiñas.    154 m2 construidos. 126 m2 útiles. Orientación Este.    Salón independiente.    2 balcones.    Cocina independiente.    Calefacción central con contador individual y aire acondicionado.    Armarios empotrados, suelo de tarima C5, ventanas climalit oscilobatientes y puertas lacadas.    Amueblado negociable.    Dispone de 2 plazas de garaje (en el portal de enfrente) y trastero.    Portero físico en horario comercial.    Ascensor.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,True,11364.0,True,False,True,False,[],False,False,1750000.0,€,flat,"Goya, Madrid",Piso en calle del General Pardiñas,Destacado,,True,True,1790000.0,40000.0,2.0,
108446762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/02/af/1351144962.webp,,31,3,419900.0,duplex,sale,133.0,True,2,2,calle Antonio de Nebrija,Madrid,Alcobendas,Norte,es,,40.5550778,-3.6494191,False,https://www.idealista.com/inmueble/108446762/,"HOGARES ALCOBENDAS VENDE EN EXCLUSIVA fantástico tercer piso en una de las mejores zonas del municipio, próximo a todo tipo de servicios, colegios, zonas verdes, parques infantiles, paradas de autobús, estación de Renfe, parada de metro, supermercados, etc. La VIVIENDA se distribuye de la siguiente manera: EN EL PRIMER PISO: - Encontramos nada más entrar un pasillo distribuidor que reparte las estancias de la cocina, aseo y salón.  - En la cocina contamos con una salida a una zona de lavandería con un amplio tendedero y ventanas para favorecer una mayor eficiencia energética y aislamiento. - Aseo para dar servicio a las visitas. - Salón-comedor con un amplio ventanal con orientación sur, aire acondicionado con bomba de calor, toldo y persiana. EN EL SEGUNDO PISO: - Un baño completo para dar apoyo a las dos habitaciones de la planta. -Espacio distribuidor fácilmente pivotable como oficina, sofá o cama de apoyo. -Dormitorio individual con orientación norte. - Dormitorio principal con aire acondicionado con bomba de calor y orientación sur. La URBANIZACIÓN contiene: - Conducto de basuras via neumatica. - La vivienda dispone de 1 PLAZA DE GARAJE Y TRASTERO, incluidas en el precio. NO PIERDAS LA OPORTUNIDAD, Y VEN A VER LA VIVIENDA SIN COMPROMISO. ¡FINANCIACIÓN 100%!",False,good,False,True,3157.0,True,False,True,False,[],False,False,419900.0,€,flat,"Norte, Alcobendas",Dúplex en calle Antonio de Nebrija,Destacado,duplex,True,True,,,,
108762748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/33/8c/1357909108.webp,,18,1,300000.0,flat,sale,81.0,True,3,1,CL PEDRO LOPEZ,Madrid,Colmenar Viejo,Centro,es,,40.6574701,-3.7704155,False,https://www.idealista.com/inmueble/108762748/,"EXCLUSIVAS ARAGON, su Agencia Inmobiliaria desde 1978, le ofrece la venta de un agradable piso, con local independiente para garaje y trastero de unos 20m2. , situado en el centro de la localidad, próximos a la calle de la Feria y a la Plaza del Pueblo. El piso, en planta primera sin ascensor, tiene una superficie construida de unos 81m2. Está distribuido en un recibidor que da acceso por la izquierda entrando a un espacioso salón con balcón orientado a poniente sobre la calle de su situación. Por la izquierda se accede a la cocina, también espaciosa, y con un amplio patio de uso privativo de unos 30m2. Desde el hall y por medio del pasillo se accede a tres dormitorios, y al baño que completan la distribución de esta vivienda. Los suelos son de gres; las paredes están pintadas en gotelé en todas las habitaciones, y alicatadas hasta el techo en cocina y cuarto de baño. La carpintería exterior es de aluminio sencillo en su color, con persianas. La carpintería interior es de madera acabada en roble. Carece de instalación de calefacción y el agua caliente sanitaria ser resuelve por calentador de butano.  Zona muy céntrica, bien comunicada, y situada cerca de la Basílica y de la Plaza del Pueblo. Próxima al Centro Comercial La Feria, y a las paradas de autobús urbano e interurbano. Próxima también al Centro de Salud Sur, colegios, guarderías, institutos, zonas deportivas. Colmenar Viejo dispone de estación de RENFE Cercanías. En el precio de venta indicado no se incluye impuestos, ni gastos de escrituración. Consúltenos a este respecto.  EXCLUSIVAS ARAGÓN NO COBRA COMISIÓN A LOS COMPRADORES.",True,renew,False,False,3704.0,True,False,False,False,[],False,False,300000.0,€,flat,"Centro, Colmenar Viejo",Piso en CL Pedro Lopez,Destacado,,True,True,,,,
109176008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/c3/1e/1366517135.webp,PV185,44,1,850000.0,flat,sale,161.0,True,4,3,calle Enrique Granados,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4568797,-3.8093872,False,https://www.idealista.com/inmueble/109176008/,"PISO (161 m² construidos según catastro) DE 4 DORMITORIOS EN CALLE ENRIQUE GRANADOS Nº4 CON PLAZA DE GARAJE Y TRASTERO La vivienda (110m² útiles) consta de: hall-recibidor, salón-comedor (27 m²) con salida a terraza, cocina (12m²) independiente con tendedero abierto, dormitorio principal en suite (14 m²), tres dormitorios secundarios dobles (9,5 m²), dos de ellos con salida a segunda terraza, tres baños completos, dos con bañera y uno con plato de ducha, trastero y plaza de garaje. Características: -Aire acondicionado mediante conductos -Ventanas climalit -Suelo de tarima -Pintura lisa -Armarios vestidos -Orientación oeste -Puerta de entrada blindada Urbanización con: piscina, pista de pádel, zona infantil y conserjería 24 horas. Próximo a: transporte público, colegio Príncipe de Asturias y zonas comerciales. Gastos: - Comunidad: 233,90€ mensuales. - IBI vivienda + garaje + trastero: 713,80€ anuales. NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,True,5280.0,True,False,True,False,[],False,False,850000.0,€,flat,"Zona norte, Pozuelo de Alarcón",Piso en calle Enrique Granados,Destacado,,True,True,,,,
