propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108747026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/ea/6c/1353922094.webp,2286,44,5,1195000.0,flat,sale,110.0,True,2,3,calle de Manuel Cortina,Madrid,Madrid,Chamberí,es,Trafalgar,40.4307122,-3.6991129,False,https://www.idealista.com/inmueble/108747026/,"**A Estrenar - 2 Habitaciones - 2 Baños - Terraza** S C A L A | Properties presenta esta vivienda exterior, con terraza y amueblada, de 2 habitaciones en el barrio de Trafalgar Vivienda de 2 habitaciones y 110 m² construidos ubicado en la quinta planta de una finca en muy buen estado de 1940 Entrando a la vivienda encontramos un pasillo luminoso, bañado de luz a través de un vidriera, a la izquierda la primera habitación doble, con vestidor y baño en suite, avanzando por el pasillo encontramos el área de cocina abierta con isla y comedor con orientación sur, y un amplio y luminoso salón con acceso directo a la terraza con vistas a la tranquila calle y a la izquierda la habitación principal, también con vestidor y baño en suite con doble lavabo. La cocina cuenta con todos los electrodomésticos incluidos así como gran capacidad de almacenaje y diseño de vanguardia con campana circular metálica  El piso cuenta con un aseo de cortesía al lado del salón y un área de lavandería frente a la cocina con puerta correderas para optimizar el espacio  Calefacción central con consumo individual, aire acondicionado por conductos, suelo de tarima, armarios empotrados, portero físico. Comunidad: 130€/ mes IBI: 737€/ anual.",True,good,False,True,,10864.0,True,False,True,False,[],False,False,1195000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle de Manuel Cortina,Top,,,,
104245743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/af/26/1304668868.webp,151,26,,13000000.0,chalet,sale,1761.0,,5,7,"paseo de Los Lagos, 1",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4122262,-3.8199634,True,https://www.idealista.com/obra-nueva/104245743/,"Descubre las primeras viviendas con certificación BREEAM “Very Good” en LAFINCA, ofreciendo una construcción sostenible que promueve el ahorro y la salud de sus residentes. Ubicadas en la prestigiosa urbanización Los Lagos, reconocida por su diseño, exclusividad, seguridad y privacidad, estas viviendas se encuentran en parcelas de más de 3000 m², diseñadas por el prestigioso equipo de arquitectura de LAFINCA. La iluminación y el paisajismo son elementos destacados en todas las áreas de la vivienda, complementados por el uso de materiales tecnológicos como el Krión, que permiten la creación de formas únicas, terrazas en todas las estancias y pérgolas que brindan un confort excepcional. La fachada ventilada con acabados porcelánicos en gran formato añade un toque de elegancia. Al ingresar, un patio central da la bienvenida, organizando los espacios comunes y privados. La vivienda se desarrolla en tres plantas conectadas por escaleras y ascensor, ofreciendo espacios versátiles y flexibles para adaptarse a diversas necesidades. El salón comedor, con orientación sur, se extiende a través de varias estancias, fusionando perfectamente el interior con el exterior gracias a las grandes aperturas de vidrio. La piscina exterior desbordante, con el mismo acabado que el porche y atemperamiento del agua, completa el oasis de tranquilidad. En la planta superior, el patio divide la suite principal de los dormitorios secundarios, todos ellos en suite, con vestidor, baño y terraza. La suite principal cuenta con una terraza de uso exclusivo, un dormitorio orientado al sur, baño doble y dos vestidores independientes. El garaje ofrece seis plazas de aparcamiento, junto con una zona diáfana en el sótano que permite múltiples configuraciones. Los materiales porcelánicos de gran formato, la grifería termostática en los baños y la carpintería de aluminio Schuco con vidrios bajo emisivos cool lite xtream garantizan calidad y confort en cada detalle. La climatización eficiente mediante geotermia, con aportes de techo radiante refrescante en varias estancias, asegura un ambiente agradable durante todo el año. Además, la instalación de cargadores de vehículo eléctrico en el garaje y la domótica para controlar la iluminación, persianas, estores, climatización y portero eléctrico desde cualquier lugar de la vivienda ofrecen una experiencia de vida confortable. Red wifi en toda la vivienda para mayor conectividad.",False,,True,,False,7382.0,True,False,False,False,[],False,False,13000000.0,€,True,True,chalet,independantHouse,"La Finca, Pozuelo de Alarcón","Casa independiente en paseo de Los Lagos, 1",Top,,,,
104245763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/f2/0e/1304666765.webp,150,27,,13000000.0,chalet,sale,1761.0,,5,7,"paseo de Los Lagos, 1",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4122262,-3.8199634,True,https://www.idealista.com/obra-nueva/104245763/,"Descubre las primeras viviendas con certificación BREEAM “Very Good” en LAFINCA, ofreciendo una construcción sostenible que promueve el ahorro y la salud de sus residentes. Ubicadas en la prestigiosa urbanización Los Lagos, reconocida por su diseño, exclusividad, seguridad y privacidad, estas viviendas se encuentran en parcelas de más de 3000 m², diseñadas por el prestigioso equipo de arquitectura de LAFINCA. La iluminación y el paisajismo son elementos destacados en todas las áreas de la vivienda, complementados por el uso de materiales tecnológicos como el Krión, que permiten la creación de formas únicas, terrazas en todas las estancias y pérgolas que brindan un confort excepcional. La fachada ventilada con acabados porcelánicos en gran formato añade un toque de elegancia. Al ingresar, un patio central da la bienvenida, organizando los espacios comunes y privados. La vivienda se desarrolla en tres plantas conectadas por escaleras y ascensor, ofreciendo espacios versátiles y flexibles para adaptarse a diversas necesidades. El salón comedor, con orientación sur, se extiende a través de varias estancias, fusionando perfectamente el interior con el exterior gracias a las grandes aperturas de vidrio. La piscina exterior desbordante, con el mismo acabado que el porche y atemperamiento del agua, completa el oasis de tranquilidad. En la planta superior, el patio divide la suite principal de los dormitorios secundarios, todos ellos en suite, con vestidor, baño y terraza. La suite principal cuenta con una terraza de uso exclusivo, un dormitorio orientado al sur, baño doble y dos vestidores independientes. El garaje ofrece seis plazas de aparcamiento, junto con una zona diáfana en el sótano que permite múltiples configuraciones. Los materiales porcelánicos de gran formato, la grifería termostática en los baños y la carpintería de aluminio Schuco con vidrios bajo emisivos cool lite xtream garantizan calidad y confort en cada detalle. La climatización eficiente mediante geotermia, con aportes de techo radiante refrescante en varias estancias, asegura un ambiente agradable durante todo el año. Además, la instalación de cargadores de vehículo eléctrico en el garaje y la domótica para controlar la iluminación, persianas, estores, climatización y portero eléctrico desde cualquier lugar de la vivienda ofrecen una experiencia de vida confortable. Red wifi en toda la vivienda para mayor conectividad.",False,,True,,False,7382.0,True,False,False,False,[],False,False,13000000.0,€,True,True,chalet,independantHouse,"La Finca, Pozuelo de Alarcón","Casa independiente en paseo de Los Lagos, 1",Top,,,,
108304652,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/12/c1/1340123004.webp,THH3359,33,bj,555000.0,duplex,sale,127.0,True,1,2,calle del Doctor Espina,Madrid,Madrid,Carabanchel,es,Opañel,40.3889919,-3.7283147,False,https://www.idealista.com/inmueble/108304652/,"Este piso tiene mucha historia, ya que eran las antiguas cristalerías Oporto. El propietario actual, cuando era niño, se pasaba horas jugando aquí con sus amigos. Es increíble los pasados que pueden tener los pisos, todo lo que esconden. En este caso, una historia llena de cariño, tradición y familiaridad.   Este piso duplex tipo loft tiene 127m² construidos (54m² en planta superior y 64m² en planta inferior). Cuenta con un dormitorio doble con vestidor, dos baños completos, amplio salón-comedor, cocina abierta con isla equipada (y encimeras Dekton), despensa y una sala de lectura y/o despacho. El piso tiene preinstalación para aire acondicionado, persianas eléctricas y domotizadas, calefacción por gas natural y grandes ventanales oscilobatiente con vidrio triple. Está orientado al este/oeste, cuenta con suelo de microcemento y carpintería de hierro y escalera hecha a mano y tiene puerta de seguridad, así como dos entradas independientes. Se reformó en 2020. La finca es de 1965.   Ref: THH3359.",True,good,False,True,,4370.0,True,False,True,False,[],False,False,555000.0,€,,,flat,duplex,"Opañel, Madrid",Dúplex en calle del Doctor Espina,Top,,,,
108560671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/89/8f/1339313337.webp,P1 1A,19,1,417900.0,flat,sale,124.0,True,3,2,"avenida Provisional Ahijones Berrocales Cuatro, 85",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3681514,-3.5753827,True,https://www.idealista.com/obra-nueva/108560671/,"Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido. Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas  Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad perfecta. Ubicado en Los Berrocales, uno de los desarrollos urbanísticos más prometedores de la capital, este exclusivo proyecto ofrece 58 pisos de obra nueva de 2, 3 y 4 dormitorios, pensados para ofrecer calidad de vida, eficiencia y bienestar en cada detalle. Sé de los primeros en elegir tu nuevo hogar en una de las zonas con mayor proyección de Madrid y disfruta de un entorno diseñado para el presente y preparado para el futuro.  Viviendas con calificación energética A  Todas las viviendas cuentan con Calificación Energética A, una garantía de eficiencia, ahorro energético y compromiso con el medio ambiente. Incorporan un sistema de aerotermia con apoyo de paneles fotovoltaicos, así como suelo radiante y refrescante, lo que proporciona una temperatura confortable durante todo el año, sin necesidad de sistemas de calefacción o refrigeración tradicionales.  Este tipo de climatización, además de ser respetuosa con el entorno, permite un mayor control del consumo energético y una reducción notable en los gastos mensuales, mejorando el confort de forma eficiente.  Personaliza tu hogar: elige tu hogar a tu gusto  Uno de los grandes valores añadidos de Residencial Ipanema es que puedes adaptar tu casa a tu estilo. Gracias al programa de libre elección de calidades, podrás seleccionar entre diferentes acabados en suelos, pintura y cocina. Así, tu hogar no solo será funcional y moderno, sino también reflejo de tu personalidad y gustos.  Además, las viviendas incluyen cocinas completamente amuebladas y equipadas con electrodomésticos, preparadas para que puedas empezar a vivir desde el primer día sin preocuparte por reformas o instalaciones.  Zonas comunes para disfrutar al máximo  Disfruta de zonas comunes con piscina con sistema de depuración salina, gimnasio, zona de coworking, zona de juegos infantiles, taquillas electrónicas y biciparking.  Los Berrocales: una ubicación con futuro y grandes conexiones  Los Berrocales es un desarrollo urbanístico, cercano al Ensanche de Vallecas y bien comunicado con accesos a la M-45, M-50, Autovía A.-3 y prolongación de la Gran Avenida del Sureste, permitiendo así aprovechar los servicios de un barrio consolidado, como centro de salud, residencia de mayores, escuelas infantiles, colegios, institutos, etc.  Tu futuro hogar está en Residencial Ipanema  Residencial Ipanema se ubica en la Etapa III del sector Berrocales. Esta zona ha sido planificada para ofrecer una combinación equilibrada de viviendas modernas, espacios verdes, servicios, centros educativos y zonas comerciales.  Visítanos y da el primer paso hacia tu nuevo hogar  Nuestro equipo comercial está disponible para asesorarte y ayudarte a elegir la vivienda que mejor se adapta a tus necesidades.  Te esperamos en nuestra oficina de ventas al lado de la Junta de Compensación de Los Berrocales, Madrid, donde podrás descubrir todo lo que ofrece Residencial Ipanema, una promoción pensada para mejorar tu vida.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",False,newdevelopment,True,True,False,3370.0,True,False,False,False,[],False,False,417900.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Cuatro, 85",Top,,,,
108354024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/99/c7/1339514965.webp,P1 bajo C,19,bj,516900.0,flat,sale,127.0,True,4,2,"avenida Provisional Ahijones Berrocales Cuatro, 85",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3681514,-3.5753827,True,https://www.idealista.com/obra-nueva/108354024/,"Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido. Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas  Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad perfecta. Ubicado en Los Berrocales, uno de los desarrollos urbanísticos más prometedores de la capital, este exclusivo proyecto ofrece 58 pisos de obra nueva de 2, 3 y 4 dormitorios, pensados para ofrecer calidad de vida, eficiencia y bienestar en cada detalle. Sé de los primeros en elegir tu nuevo hogar en una de las zonas con mayor proyección de Madrid y disfruta de un entorno diseñado para el presente y preparado para el futuro.  Viviendas con calificación energética A  Todas las viviendas cuentan con Calificación Energética A, una garantía de eficiencia, ahorro energético y compromiso con el medio ambiente. Incorporan un sistema de aerotermia con apoyo de paneles fotovoltaicos, así como suelo radiante y refrescante, lo que proporciona una temperatura confortable durante todo el año, sin necesidad de sistemas de calefacción o refrigeración tradicionales.  Este tipo de climatización, además de ser respetuosa con el entorno, permite un mayor control del consumo energético y una reducción notable en los gastos mensuales, mejorando el confort de forma eficiente.  Personaliza tu hogar: elige tu hogar a tu gusto  Uno de los grandes valores añadidos de Residencial Ipanema es que puedes adaptar tu casa a tu estilo. Gracias al programa de libre elección de calidades, podrás seleccionar entre diferentes acabados en suelos, pintura y cocina. Así, tu hogar no solo será funcional y moderno, sino también reflejo de tu personalidad y gustos.  Además, las viviendas incluyen cocinas completamente amuebladas y equipadas con electrodomésticos, preparadas para que puedas empezar a vivir desde el primer día sin preocuparte por reformas o instalaciones.  Zonas comunes para disfrutar al máximo  Disfruta de zonas comunes con piscina con sistema de depuración salina, gimnasio, zona de coworking, zona de juegos infantiles, taquillas electrónicas y biciparking.  Los Berrocales: una ubicación con futuro y grandes conexiones  Los Berrocales es un desarrollo urbanístico, cercano al Ensanche de Vallecas y bien comunicado con accesos a la M-45, M-50, Autovía A.-3 y prolongación de la Gran Avenida del Sureste, permitiendo así aprovechar los servicios de un barrio consolidado, como centro de salud, residencia de mayores, escuelas infantiles, colegios, institutos, etc.  Tu futuro hogar está en Residencial Ipanema  Residencial Ipanema se ubica en la Etapa III del sector Berrocales. Esta zona ha sido planificada para ofrecer una combinación equilibrada de viviendas modernas, espacios verdes, servicios, centros educativos y zonas comerciales.  Visítanos y da el primer paso hacia tu nuevo hogar  Nuestro equipo comercial está disponible para asesorarte y ayudarte a elegir la vivienda que mejor se adapta a tus necesidades.  Te esperamos en nuestra oficina de ventas al lado de la Junta de Compensación de Los Berrocales, Madrid, donde podrás descubrir todo lo que ofrece Residencial Ipanema, una promoción pensada para mejorar tu vida.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",False,newdevelopment,True,True,False,4070.0,True,False,False,False,[],False,False,516900.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Cuatro, 85",Top,,,,
108349294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/0a/7b/1341452545.webp,9908/VI-3 -B,24,3,813000.0,duplex,sale,168.0,True,4,3," Oro, 3",Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4296639,-3.7858338,True,https://www.idealista.com/obra-nueva/108349294/,"¡Última vivienda!  OBRAS INICIADAS iKasaClass Alcea te abre las puertas de tu nuevo hogar. Sus flores, como pequeñas sonrisas, te invitan a hacer de tu nuevo hogar un lugar acogedor, donde los pequeños detalles cobran vida.  Ubicado en Somosaguas, dentro del municipio de Pozuelo de Alarcón, a tan solo 10 minutos de la ciudad de Madrid.  Somosaguas es el destino ideal para aquellos que buscan un hogar donde puedan disfrutar de la paz y la comodidad sin renunciar al acceso a todo lo que tiene la ciudad para ofrecer.  Gracias a su proximidad a Húmera cuenta con los principales servicios básicos a pocos metros, además la principal zona comercial y de ocio de Pozuelo de Alarcón, la Avenida de Europa, y servicios hospitalarios, deportivos y educativos se encuentran a pocos minutos de la promoción.  Este singular proyecto está formado por 29 viviendas únicas de 1 a 4 dormitorios, con plaza de garaje y trastero. Se desarrollará en régimen de cooperativa.  Las viviendas más pequeñas, las de 1 y 2 dormitorios, han sido diseñadas con la premisa de crear hogares acogedores y amplios, con una distribución cuidada que aprovecha todos los espacios y saca el mejor partido de ellos.  Mientras que, en las viviendas más amplias, con 3 dormitorios y dúplex 3 y 4 dormitorios, se prioriza la amplitud de los espacios y la separación entre las zonas de día y de noche para garantizar una mayor privacidad. Cada una de viviendas ha sido diseñada con atención a cada detalle, ofreciendo un equilibrio perfecto entre funcionalidad y lujo, adaptándose a tus necesidades y estilo de vida.  La sostenibilidad es una pieza clave de este proyecto. Las viviendas incluyen un sistema de climatización por aerotermia con suelo radiante y refrescante, para que disfrutes del máximo confort en la climatización de tu vivienda, reduciendo el consumo energético. iKasaClass Alcea, dispone de zonas comunes en las que crear recuerdos: piscina en la cubierta, en la que podrás disfrutar de maravillosas vistas de la naturaleza que te rodea, zona chill out en la que relajarte mientras respiras el aire más puro y gimnasio para despejarte después de un duro día de trabajo. Vive plenamente, disfruta del momento y encuentra paz en la naturaleza en iKasaClass Alcea, ¿quieres conocerlo?  ¿Quieres conocer más detalles? Ponte en contacto con nosotros y te informaremos encantados. Para acudir a la oficina comercial será necesario concertar una cita previa a través del teléfono de contacto o el formulario que encontrará en nuestra web.",False,newdevelopment,True,True,False,4839.0,True,False,False,False,[],False,False,813000.0,€,True,True,flat,duplex,"Somosaguas, Pozuelo de Alarcón","Dúplex en Oro, 3",Top,,,,
107329741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/a5/7a/1358465938.webp,THH3158,29,2,510000.0,flat,sale,72.0,True,1,1,calle de los Cabestreros,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4082137,-3.7043597,False,https://www.idealista.com/inmueble/107329741/,"Un piso nuevo a estrenar. Con elegancia, personalidad y alma propia. Así es este piso en la capital, un lugar seguro, acogedor y completamente listo para que lo veas y empieces a disfrutarlo.   Esta segunda planta exterior tiene 72m² construidos y está a estrenar. Tiene un salón-comedor, cocina independiente totalmente equipada, un dormitorio doble, un baño, balcón a la calle y armarios empotrados. Cuenta con aire acondicionado por conductos frío/calor y está orientado al noreste. La finca de 1900, fue rehabilitada por completo en 2025 y dispone de ascensor.   ¡Os encantará!   Ref; THH3158.",True,good,False,True,,7083.0,True,False,True,False,[],False,False,510000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de los Cabestreros,Top,,,,
108365190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/9d/75/1346889976.webp,1-1604,51,3,5925000.0,flat,sale,385.0,True,3,4,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4310526,-3.6794056,False,https://www.idealista.com/inmueble/108365190/,"Agencia inmobiliaria DS Realtors ofrece SIN HONORARIOS AL COMPRADOR, esta exclusiva vivienda, única en la zona y REFORMADA A ESTRENAR CON CALIDADES Y DISEÑO DE ULTRALUJO situada en la Calle JOSÉ ORTEGA Y GASSET con vistas despejadas a la Plaza del Marqués de Salamanca. Presentamos esta impresionante propiedad de alto standing en una de las calles más codiciadas de Madrid. Situado en una tercera planta exterior, este piso combina diseño vanguardista, calidades de ultralujo y una ubicación inmejorable en el corazón del barrio de Salamanca. Detalles de la vivienda: - Superficie total: 386 m² - 316 m² construidos de vivienda (con elementos comunes) + 70 m² de espectaculares terrazas - 3 dormitorios con baño en suite - 1 Aseo de cortesía - Imponente Salón-comedor exterior con acceso directo a terraza y vistas despejadas a la Plaza del Marqués de Salamanca. - Espectacular Cocina semi-integrada con isla de la marca italiana ARCLINEA de acero inoxidable y con acabado en madera de roble ahumado. Electrodomésticos MIELE y WOLF. - Family Room con acceso a terraza independiente de 70 m² aproximadamente con orientación sur. - Techos Altos y Acabados Premium - Vistas despejadas, luz natural todo el día y corriente cruzada. Disfruta de una gran luminosidad gracias a su doble orientación y a sus amplios ventanales. La propiedad ha sido completamente reformada a estrenar con los más altos estándares de calidad. Se ha prestado especial atención en el diseño del proyecto realizado por el prestigioso Estudio de Arquitectura TAKK GROUP resultando una vivienda muy confortable y agradable pese a su imponente tamaño. Extras que marcan la diferencia: - 2 plazas de garaje y Trastero en la misma finca - Portero físico - Sistema de Climatización por Aerotermia de alta eficiencia - Una joya arquitectónica ideal para quienes buscan exclusividad, confort y ubicación en una de las zonas más prestigiosas de Madrid. Te invitamos a conocerlo sin compromiso con uno de nuestros expertos, para que te ayude a encontrar tu casa ideal, con un asesoramiento personalizado adaptado a tus gustos y necesidades. DS Realtors no cobra honorarios a la parte compradora. En caso de estar interesado, desde DS Realtors ponemos también a tu disposición a nuestro equipo técnico de expertos en reformas e interiorismo -formado por arquitectos, arquitectos técnicos e interioristas-. Puedes consultarnos sin compromiso.",True,good,False,True,,15390.0,True,False,True,False,[],False,False,5925000.0,€,True,True,flat,,"Castellana, Madrid",Piso en calle de José Ortega y Gasset,Top,,,,
108783830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/62/b8/1347853185.webp,P1 4B,19,4,369900.0,flat,sale,95.0,True,2,2,"avenida Provisional Ahijones Berrocales Cuatro, 85",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3681514,-3.5753827,True,https://www.idealista.com/obra-nueva/108783830/,"Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido. Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas  Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad perfecta. Ubicado en Los Berrocales, uno de los desarrollos urbanísticos más prometedores de la capital, este exclusivo proyecto ofrece 58 pisos de obra nueva de 2, 3 y 4 dormitorios, pensados para ofrecer calidad de vida, eficiencia y bienestar en cada detalle. Sé de los primeros en elegir tu nuevo hogar en una de las zonas con mayor proyección de Madrid y disfruta de un entorno diseñado para el presente y preparado para el futuro.  Viviendas con calificación energética A  Todas las viviendas cuentan con Calificación Energética A, una garantía de eficiencia, ahorro energético y compromiso con el medio ambiente. Incorporan un sistema de aerotermia con apoyo de paneles fotovoltaicos, así como suelo radiante y refrescante, lo que proporciona una temperatura confortable durante todo el año, sin necesidad de sistemas de calefacción o refrigeración tradicionales.  Este tipo de climatización, además de ser respetuosa con el entorno, permite un mayor control del consumo energético y una reducción notable en los gastos mensuales, mejorando el confort de forma eficiente.  Personaliza tu hogar: elige tu hogar a tu gusto  Uno de los grandes valores añadidos de Residencial Ipanema es que puedes adaptar tu casa a tu estilo. Gracias al programa de libre elección de calidades, podrás seleccionar entre diferentes acabados en suelos, pintura y cocina. Así, tu hogar no solo será funcional y moderno, sino también reflejo de tu personalidad y gustos.  Además, las viviendas incluyen cocinas completamente amuebladas y equipadas con electrodomésticos, preparadas para que puedas empezar a vivir desde el primer día sin preocuparte por reformas o instalaciones.  Zonas comunes para disfrutar al máximo  Disfruta de zonas comunes con piscina con sistema de depuración salina, gimnasio, zona de coworking, zona de juegos infantiles, taquillas electrónicas y biciparking.  Los Berrocales: una ubicación con futuro y grandes conexiones  Los Berrocales es un desarrollo urbanístico, cercano al Ensanche de Vallecas y bien comunicado con accesos a la M-45, M-50, Autovía A.-3 y prolongación de la Gran Avenida del Sureste, permitiendo así aprovechar los servicios de un barrio consolidado, como centro de salud, residencia de mayores, escuelas infantiles, colegios, institutos, etc.  Tu futuro hogar está en Residencial Ipanema  Residencial Ipanema se ubica en la Etapa III del sector Berrocales. Esta zona ha sido planificada para ofrecer una combinación equilibrada de viviendas modernas, espacios verdes, servicios, centros educativos y zonas comerciales.  Visítanos y da el primer paso hacia tu nuevo hogar  Nuestro equipo comercial está disponible para asesorarte y ayudarte a elegir la vivienda que mejor se adapta a tus necesidades.  Te esperamos en nuestra oficina de ventas al lado de la Junta de Compensación de Los Berrocales, Madrid, donde podrás descubrir todo lo que ofrece Residencial Ipanema, una promoción pensada para mejorar tu vida.  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",False,newdevelopment,True,True,False,3894.0,True,False,False,False,[],False,False,369900.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Cuatro, 85",Top,,,,
107557120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/6b/56/1316080060.webp,,24,6,3600000.0,flat,sale,292.0,True,4,5,calle de Miguel Ángel,Madrid,Madrid,Chamberí,es,Almagro,40.4343686,-3.6911323,False,https://www.idealista.com/inmueble/107557120/,"ABSTENERSE AGENCIAS. En el corazón vibrante de Almagro, en la emblemática calle Miguel Ángel, se alza una residencia que destaca entre la multitud ofreciendo un refugio sereno y luminoso en medio del bullicio de la ciudad. Madrid, una ciudad para aquellos que buscan un hogar lleno de cultura, diversidad y vitalidad. Madrid cautiva con su mezcla única de historia, arte, gastronomía, vida social y calidad de vida. Vivir en Almagro es sumergirse en la esencia de Madrid, un lugar donde la historia y la modernidad se mezclan para crear un ambiente auténtico. Sus calles y edificios guardan historias antiguas que nos transportan a tiempos pasados llenos de encuentros y de relatos. Pero Almagro no solo es pasado, también es presente vibrante y futuro prometedor. Sus cafés bulliciosos y sus restaurantes de sabores exquisitos nos recuerdan que aquí la vida late con intensidad. Su ubicación privilegiada te permite estar conectado a la vida más actual de la ciudad. La vivienda cuenta con 292 m² y una terraza de 15 m², distribuidos en un amplio salón, comedor y cocina, 3 dormitorios en suite, un cuarto de baño de invitados y dormitorio de servicio completo con zona de lavandería. Una vivienda versátil que te permite personalizar cada una de las estancias, para construir el espacio que siempre has deseado. Zonas amplias, rodeadas de ventanas que inundan cada rincón de luz natural, con unas vistas preciosas hacia la calle Miguel Ángel. Miguel Ángel 1 destaca por sus excepcionales y lujosas calidades, ofreciendo un estándar superior en cada detalle.",False,good,False,True,,12329.0,True,False,True,False,[],False,False,3600000.0,€,,,flat,,"Almagro, Madrid",Piso en calle de Miguel Ángel,Top,,,,
