propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108628013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/36/2d/1355939386.webp,VM2507002,17,2,655000.0,flat,sale,81.0,True,2,1,calle del Molino de Viento,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4242378,-3.7024772,False,https://www.idealista.com/inmueble/108628013/,"PISO A REFORMAR EN CALLE MOLINO DE VIENTO  Oportunidad de inversión a reformar en Malasaña. Se trata de 81 m2 construidos con comunes de los que 71 son de vivienda, situados en una 2ª planta exterior con 3 balcones a la calle a reformar o a actualizar, en una de las mejores calles de Malasaña. Actualmente, está distribuido en salón con balcón a la calle, dos habitaciones cada una con su balcón exterior, baño completo y cocina independiente Malasaña, uno de los barrios más emblemáticos de Madrid, es conocido por su vibrante vida cultural y su espíritu alternativo. Situado en el distrito Centro, cerca de la Gran Vía y el barrio de Chueca, Malasaña es un crisol de creatividad y diversidad que refleja el carácter único de la ciudad. Este barrio se destaca por su ambiente bohemio y su rica herencia histórica. Sus calles estrechas y adoquinadas están llenas de encanto, con una arquitectura que mezcla edificios antiguos con intervenciones modernas y coloridas. El espíritu artístico de Malasaña se manifiesta en sus numerosas galerías de arte, murales y tiendas vintage, que contribuyen a su atmósfera distintiva. ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",True,renew,False,True,8086.0,True,True,False,False,[],False,False,655000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Molino de Viento,Top,,,,,,,
108923327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/f2/69/1359059943.webp,VMO2508001,39,2,795000.0,flat,sale,118.0,True,2,2,Los Satélites - Roza Martín,Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4448604,-3.8814036,False,https://www.idealista.com/inmueble/108923327/,"PISO DE LUJO CON TECNOLOGIA DE ULTIMA GENERACIÓN Innovación y elegancia en este piso en venta en Majadahonda. Se vende espectacular piso a estrenar en una de las más prestigiosas urbanizaciones privadas de Majadahonda con tecnología de última generación, altas calidades y excelente ubicación, bien comunicado y entorno tranquilo. 118 m2 construidos. Salón luminoso. 2 dormitorios (uno en suite). 2 baños completos. Cocina de diseño. Completamente domotizada. Trastero incluido. Aerotermia. Seguridad 24h. Piscina exterior y piscina cubierta. Pista de pádel y de tenis. Gimnasio. Salón eventos y 2 accesos independientes para mayor comodidad y fluidez. ¿Te imaginas vivir aqui?    Contacte con nosotros para ver más inmuebles similares.",True,good,False,False,6737.0,True,True,False,True,[],False,False,795000.0,€,flat,"Los Satélites - Roza Martín, Majadahonda",Piso,Top,True,True,,,,,
108855855,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c7/da/1357117115.webp,W-030WJS,35,4,950000.0,penthouse,sale,100.0,True,2,1,calle de Espoz y Mina,Madrid,Madrid,Centro,es,Sol,40.4172168,-3.7030544,False,https://www.idealista.com/inmueble/108855855/,"Atico histórico con 2 terrazas en el Corazón de Madrid Engel & Volkers tiene el placer de comercializar este exclusivo atico en el corazón de la Capital, a un minuto andando de la famosísima Puerta del Sol Con una excelente ubicación,es una joya arquitectónica construida en 1900 que ofrece una experiencia de vida única. Con una superficie total de 100 metros cuadrados incluidas sus dos maravillosas terrazas, desde las que podemos ver las vistas de esta inquietante ciudad, la vivienda ha sido totalmente reformada combinando el encanto del pasado con las comodidades de la vida moderna.  Al entrar en el apartamento nos encontramos con un cálido, luminoso y elegante salón, que ha sabido conservar la esencia histórica y el espíritu de Madrid gracias a la conservación de sus vigas de madera que junto con sus altos techos nos transmiten una maravillosa sensación de amplitud y luminosidad de esta última planta  Un salón elegante, separado en dos ambientes que junto con la chimenea nos invita en los meses de invierno a disfrutar de esa deseada calidez  La zona de descanso la componen dos dormitorios cada una con salida a una terraza inundada de plantas y únicas en el corazón de Madrid  La cocina independiente con salida también a una de esas dos terrazas y el cuarto de baño con ducha y bañera completan este maravilloso apartamento. Cada rincón de esta propiedad ha sido diseñado para maximizar el confort y el lujo.  Atmósfera tranquila y privacidad en una de las zonas más vibrantes de la ciudad. Fantástica ubicación en zona centro, Sol es el corazón de Madrid y la Puerta del Sol la más famosa de toda la capital, este lujoso inmueble se encuentra en un área ideal para aquellos que buscan una vida sofisticada en una de las ciudades más vibrantes de Europa. El barrio es perfecto para profesionales, amantes del arte y la cultura, y entusiastas de la gastronomía que desean estar en el centro de la acción. La infraestructura en la zona es inmejorable, con acceso inmediato a una red de transporte público que incluye varias líneas de metro y autobús, garantizando un desplazamiento eficiente por toda la ciudad. Además, se encuentra a solo 15 minutos a pie del famoso Parque del Retiro, ofreciendo un escape verde en medio del bullicio urbano. Para los que buscan actividades de ocio, la ubicación es inmejorable. A pocos pasos se encuentran el Palacio Real, el Palacio De la ópera,el Museo del Prado, ofreciendo una rica agenda cultural. La zona está repleta de restaurantes de alta cocina y bares de tapas que satisfacen los paladares más exigentes. Además, el icónico Mercado de San Miguel está a solo 10 minutos caminando, perfecto para explorar los sabores locales. La oferta hotelera inmejorable rodeada de hoteles de alto nivel como el lujoso Four Season junto con la elegante Galería Canalejas  Una característica especial de esta ubicación es su proximidad a la Puerta del Sol, a solo 1 minuto a pie, uno de los puntos más emblemáticos de Madrid, donde se respira la historia y el dinamismo de la ciudad. Esta cercanía convierte al inmueble en un epicentro de la vida madrileña. Este enclave excepcional en Madrid ofrece una experiencia de vida inigualable, donde la historia y la modernidad se fusionan para crear un ambiente único. La propiedad en Calle de Espoz y Mina es la puerta de entrada a una vida de lujo en el corazón de una de las capitales culturales.",False,good,False,False,9500.0,False,True,False,True,[],False,False,950000.0,€,flat,"Sol, Madrid",Ático en calle de Espoz y Mina,Top,,,penthouse,,,,
104577165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/c4/22/1330245596.webp,W-02SL5M,32,1,1495000.0,flat,sale,198.0,True,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4180302,-3.7074009,False,https://www.idealista.com/inmueble/104577165/,"Señorial propiedad con tres balcones en el corazón de Austrias Engel & Völkers presenta esta elegante propiedad en el corazón del Madrid de los Austrias. Ubicada en un edificio clásico de 1890 magníficamente conservado, ha sido reformada cuidadosamente para preservar algunos de sus elementos destacados, cómo los techos altos de tres metros y medio decorados con molduras y rosetones, o algunos de los muebles a medida de maderas nobles con los que contaba en origen.  Tras cruzar el umbral, nos encontramos con un amplio y acogedor recibidor, anticipo de las estancias generosas en tamaño y altura que nos esperan más adelante. Desde él se accede al salón, que dispone de tres grandes balcones que lo dotan de una gran calidez. Un espacio elegantemente decorado cuyo tamaño permite la creación de dos ambientes diferenciados, uno de ellos en torno a una acogedora chimenea. Conectado a este, el espacioso comedor, sigue la misma línea estética de techos altos enmarcados con elegantes molduras y rosetones. Su proximidad a la cocina, completamente amueblada y equipada con electrodomésticos de gama alta, lo hace extremadamente cómodo, pero con la ventaja de ocupar un área propia.  A partir de este punto arranca la zona de descanso, en la que encontramos en primer término uno de los baños con los que cuenta la propiedad. Dotado de doble puerta para convertirlo en baño de invitados o permanecer como baño en suite, ya está comunicado igualmente con el dormitorio principal. Este última es una gran estancia en la que destacan dos antiguas alacenas de madera noble realizadas a medida a finales del siglo XIX y ahora convertidas en unos prácticos y elegantes armarios roperos de gran capacidad. Nuestro recorrido nos lleva a la zona que ocupa un espacioso vestidor, para encontrar a continuación el segundo de los baños, cuya amplitud le permite contar con una espaciosa ducha además de bañera. Una estancia con dos grandes ventanas de orientación oeste que da servicio a los otros dos dormitorios con los que cuenta el inmueble, con orientación igualmente oeste, a gran patio de manzana. La propiedad cuenta con aire acondicionado por conductos y calefacción individual a través de radiadores de hierro fundido. Además dispone de un trastero de cincuenta metros aproximadamente, situado en cubierta. Por traslado, los propietarios ofrecen la posibilidad de adquirir algunos de los objetos de arte y mobiliario con los que cuenta la propiedad. La propiedad se encuentra situada apenas a unos metros del Teatro Real y de la Plaza de Oriente, en cuyo perímetro se encuentran la Catedral de la Almudena, la Galería de las Colecciones Reales o el Palacio Real de Madrid, además de los Jardines de Sabatini. Una área rodeada de numerosos espacios verdes y zonas de vistas despejadas, que la dotan de gran calidad. Su excelente ubicación dispone de varias líneas de autobuses, además de numerosas paradas de taxi. El barrio cuenta con una variada dotación comercial, en la que predominan los establecimientos tradicionales, en la que no falta también la dotación hotelera, con establecimientos entre los que cohabitan los hoteles de lujo junto a otros más económicos. La oferta gastronómica y de ocio es igualmente amplia, con locales tradicionales y otros de perfil más internacional. Trás un agradable paseo, nos encontramos con algunas de las principales opciones culturales de la ciudad, cómo los mencionados, la Catedral de la Almudena, la Galería de las Colecciones Reales o el Palacio Real, a los que se unen la Plaza de la Villa o la propia Plaza Mayor. En definitiva, una ubicación imbatible para disfrutar del Madrid histórico.",False,good,False,True,7551.0,True,True,False,False,[],False,False,1495000.0,€,flat,"Palacio, Madrid",Piso,Top,,,,,,,
107283585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/7a/ac/1308473692.webp,3640,74,4,2290000.0,flat,sale,154.0,True,3,3,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4280504,-3.6859437,False,https://www.idealista.com/inmueble/107283585/,"Fortuny Real Estate ofrece este espectacular inmueble ubicado en el corazón de Recoletos, junto al Parque del Retiro, este espectacular inmueble de 154 m² destaca por su excelente ubicación, reforma y diseño. Combina a la perfección el encanto de la arquitectura clásica con un estilo sofisticado y calidades de alta gama. La vivienda, completamente reformada a estrenar, ha conservado sus elementos originales, como las elegantes molduras y una hermosa chimenea, aportando carácter y distinción a un espacio único.  En la planta principal, encontramos un amplio y luminoso salón-comedor, dividido en varios ambientes, con dos balcones que dan a la calle, ofreciendo vistas encantadoras y una gran entrada de luz natural. La cocina, diseñada a medida, está equipada con electrodomésticos de alta gama y acabados de lujo. Además, en esta planta se sitúan dos dormitorios, uno de ellos con vestidor y baño en suite, un segundo cuarto de baño completo y una habitación destinada a lavandería, proporcionando una gran comodidad y funcionalidad al hogar. Desde la planta principal, una elegante escalera de caracol nos lleva a una suite, un espectacular espacio de 32 m², que cuenta con vestidor y un baño privado, ofreciendo un ambiente exclusivo e íntimo.  La reforma integral de esta vivienda ha sido realizada con materiales y acabados de primer nivel, creando un hogar amplio, luminoso y funcional. Destaca además por su gran diseño, que aporta un toque de distinción y sofisticación al conjunto. Situado en un edificio clásico con encanto, en una de las zonas más exclusivas de Madrid, este piso es una oportunidad única para quienes buscan una vivienda elegante en una ubicación inmejorable. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,14870.0,True,True,False,False,[],False,False,2290000.0,€,flat,"Recoletos, Madrid",Piso en calle de Lagasca,Top,True,False,,40000.0,,,
105179556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/be/4e/1244250377.webp,84943177,49,3,1650000.0,flat,sale,183.0,True,3,2,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4397705,-3.7010133,False,https://www.idealista.com/inmueble/105179556/,"Esta espectacular residencia en Chamberí es un hogar luminoso y único inspirado en una residencia californiana de los años 80. Inundada de luz gracias a su magnífica orientación, la propiedad en esquina cuenta con áreas sociales que dan a hermosas y abiertas vistas exteriores. El diseño aprovecha los espacios arquitectónicos y los elementos decorativos urbanos para crear un diseño funcional y cómodo, mejorado con tecnología domótica avanzada. Con una superficie de 183 m², la residencia ofrece tres dormitorios y tres baños. La distribución cuidadosamente planificada coloca las áreas sociales a lo largo del exterior y las áreas privadas, incluidas las habitaciones, hacia el interior. Los espacios comunes integrados incluyen un estudio, sala de estar, cocina, comedor y sala audiovisual, manteniendo separaciones distintivas. El área privada cuenta con dos zonas distintas. El dormitorio principal cuenta con un cómodo baño en suite y amplios armarios. Además, hay dos dormitorios individuales, cada uno con un escritorio y amplio espacio de almacenamiento, que comparten un baño. Situada en el tercer piso con vista exterior y servida por un ascensor, la propiedad fue objeto de una renovación integral en el verano de 2018, preservando solo las paredes maestras. El suelo incluye microcemento gris claro en el área de día, microcemento blanco en los baños y madera maciza de Iroko en el área de noche. Una estructura de madera de Iroko a medida oculta paredes maestras paralelas, con almacenamiento interior que incluye armarios altos y bajos lacados en naranja y una estantería blanca con iluminación LED RGB. Un panel de control domótico y un termostato están integrados en el cubo. Un espacio de trabajo abierto pero reservado con estanterías y almacenamiento a medida integra un radiador oculto e infraestructura de fibra óptica. Dos escritorios motorizados de altura ajustable con superficies de madera de Iroko proporcionan espacios de trabajo independientes. El área de comedor, central en la zona de día, cuenta con una conexión directa a la cocina y la sala de estar. La cocina incluye una isla y armarios en forma de ""L"", incorporando electrodomésticos de alta gama de Siemens, Bosch y Liebherr. El diseño abierto permite una continuidad visual y una separación funcional. Al final del espacio abierto, la sala de entretenimiento cuenta con un televisor y un equipo de audio frente a un sofá, utilizando el panel trasero lacado en negro de la cocina. El dormitorio principal da a un patio interior, asegurando tranquilidad. Cuenta con grandes armarios, un cabecero de madera de Iroko, mesillas a juego y un ventilador programable. El baño en suite tiene azulejos marrón óxido de Diesel, una encimera de porcelana Calacata Gold de Matimex y accesorios de alta gama de Tres y Roca. Dos dormitorios individuales de tamaño generoso para adolescentes comparten un baño con luz natural, una encimera de Calacata Gold y muebles a medida. El sistema domótico controla la iluminación y el clima. Un área de lavandería y servicio cerca de los dormitorios auxiliares incluye una lavadora, caldera de agua caliente y almacenamiento adicional. La extracción de aire automatizada y los sensores de inundación garantizan la seguridad. Construido en 1940, el edificio refleja el prestigio del barrio de Chamberí, albergando a 12 vecinos, un centro médico y un bufete de abogados. Cuenta con portero, ascensor, caldera central de gas y cuarto de basuras. Las cuotas comunitarias son de aproximadamente 320€/mes. Esta residencia meticulosamente diseñada y tecnológicamente avanzada ofrece una experiencia de vida inigualable en uno de los lugares más emblemáticos de Madrid. Te invitamos a visitar y explorar nuestro portal de BARNES Madrid, donde encontrarás una selección única de viviendas exclusivas en las ubicaciones más privilegiadas de la ciudad.",True,good,False,True,9016.0,True,True,False,False,[],False,False,1650000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Santa Engracia,Top,,,,,,,
108567891,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/fc/2a/1348682833.webp,86049924,30,bj,849000.0,flat,sale,73.0,False,1,1,calle del Monte Esquinza,Madrid,Madrid,Chamberí,es,Almagro,40.425589,-3.6922365,False,https://www.idealista.com/inmueble/108567891/,"En pleno corazón del codiciado barrio de Almagro, este encantador apartamento de 73 m², ubicado en la planta baja-sótano de un edificio clásico, representa una oportunidad única de vivir con estilo y comodidad en una de las zonas más prestigiosas de Madrid. Reformado con gusto y en excelente estado, el piso combina elegancia y funcionalidad en cada uno de sus espacios. La vivienda se abre a un salón amplio y acogedor, bañado por la luz natural que entra desde dos patios interiores privados, que aportan una agradable sensación de amplitud y serenidad. Tanto la cocina, de diseño moderno y sofisticado, como el dormitorio principal, también se orientan hacia el segundo patio, lo que garantiza una iluminación y ventilación óptimas en todas las estancias principales. La cocina se encuentra completamente equipada y se integra con fluidez en el comedor, ofreciendo un entorno práctico y armonioso para el día a día. El dormitorio principal invita al descanso gracias a su atmósfera tranquila, armarios empotrados y una decoración en tonos suaves y neutros. El baño, de estilo contemporáneo y funcional, cuenta con una amplia ducha y acabados de calidad. El inmueble dispone de comodidades poco comunes en este tipo de propiedades: ascensor en la finca, servicio de conserjería, videoportero y una ubicación excepcional. Monte Esquinza es una de las calles más emblemáticas del barrio de Almagro, rodeada de embajadas, galerías de arte, universidades, comercios, y perfectamente conectada con el resto de la ciudad mediante metro, autobuses, taxis y aparcamientos públicos a escasos metros. Una propiedad ideal para quienes buscan un estilo de vida sofisticado, tranquilo y céntrico, ya sea como residencia habitual, pied-à-terre o inversión de valor. Se vende completamente amueblada y lista para entrar a vivir, con calefacción por radiadores, agua caliente mediante caldera y excelente aislamiento térmico y acústico, por lo que el apartamento se mantiene fresco en verano sin necesidad de aire acondicionado. Por supuesto, también se contempla su venta sin amueblar.",True,good,False,True,11630.0,True,True,False,False,[],False,False,849000.0,€,flat,"Almagro, Madrid",Piso en calle del Monte Esquinza,Top,,,,,,,
107097514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/a1/da/1309065097.webp,NY205408,65,,3700000.0,chalet,sale,562.0,,7,8,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,Valdemarín,40.4652645,-3.7721985,False,https://www.idealista.com/inmueble/107097514/,"Exclusiva vivienda de lujo en Valdemarín Esta sofisticada propiedad combina diseño, funcionalidad y confort, ubicada en una de las zonas más prestigiosas de Madrid. Construida recientemente y entregada hace menos de un año, la vivienda está en un estado impecable, con acabados de altísima calidad que destacan en cada estancia. Además, se entrega completamente equipada con mobiliario de diseño, cuidadosamente seleccionado para aportar un estilo moderno y acogedor. La propiedad, distribuida en tres amplias plantas más una planta semisótano, está diseñada para maximizar los espacios y aprovechar al máximo la luz natural. Planta principal Un elegante hall de entrada nos da la bienvenida a esta espectacular residencia, reflejando el carácter exclusivo de la vivienda desde el primer momento. En esta planta encontramos también un aseo de cortesía. A continuación, se encuentra un impresionante salón-comedor completamente acristalado, que ofrece vistas al jardín privado y se integra a la perfección con una cocina de diseño. Este espacio cuenta con una amplia isla central y está completamente equipada con electrodomésticos de alta gama. Desde esta estancia se accede al jardín privado, que incluye una zona ajardinada, un espacio solado bajo pérgola bioclimática y una piscina. Primera planta En esta planta encontramos dos amplios dormitorios dobles que comparten un espacioso baño en suite con vestidor, diseñado para garantizar el máximo confort. También incluye una sala de cine, que ofrece múltiples opciones de uso, pudiendo transformarse en un dormitorio adicional si se desea, dispone de aseo. Segunda planta La planta superior está dedicada a la impresionante Master Suite, un espacio que combina confort y sofisticación. La zona de descanso se abre a una terraza privada y cuenta con un amplio vestidor. El baño, integrado dentro de la suite, es una pieza única: dispone de una bañera exenta, ducha doble y griferías de diseño en tonos negros mate que contrastan elegantemente con los acabados en mármol y detalles dorados. Características adicionales Ascensor que conecta todas las plantas, asegurando la máxima comodidad. Climatización mediante suelo radiante, que garantiza un ambiente agradable durante todo el año. Esta vivienda representa una oportunidad única para quienes buscan un hogar exclusivo, en perfecto estado, y con todas las comodidades en una de las mejores zonas de Madrid.",True,good,False,,6584.0,True,True,False,False,[],False,False,3700000.0,€,chalet,"Valdemarín, Madrid",Chalet pareado,Top,True,True,semidetachedHouse,,,,
108292126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/ca/3e/1339727835.webp,EG6383,92,,700000.0,chalet,sale,222.0,,3,3,La Garena,Madrid,Alcalá de Henares,La Garena,es,,40.4833785,-3.3925423,False,https://www.idealista.com/inmueble/108292126/,"Alcalá Inmobiliaria presenta un precioso chalet reformado con piscina comunitaria en la zona de la Garena. La vivienda tiene 222 metros construidos y consta de 3 habitaciones, 3 baños completos, cocina independiente, amplio salón con salida al jardín, salon tipo bodega con chimenea, buhardilla y 2 garajes. Déjame guiarte como si estuviéramos en ella: Al entrar, tenemos gran hall con armario empotrado, a la izquierda baño completo, a la derecha la cocina independiente, con gran ventanal a calle principal de la urbanización, con muebles altos y bajos, equipada con electrodomésticos básicos como placa vitro, campana y horno. De frente un amplio y luminoso salón con salida al jardín de 60 metros. En la primera planta a la derecha tenemos dos grandes habitaciones con ventana a la avenida Juan Carlos I y armarios a medida que se quedarían, baño completo par dar servicio a estos dos dormitorios con bañera y techo preparado para montar el equipo de aire acondicionado ya que la casa tiene preinstalación de aire acondicionado, a la izquierda tendríamos el dormitorio principal con gran ventana a calle principal de urbanización, armario a medida y baño en suite con bañera y ventana, este dormitorio se quedaría totalmente amueblado. La buhardilla completamente acondicionada e independiente, con dos trastero uno a cada lado (el trastero de la izquierda esta preparado como zona de lavado con lavadora y zona de secado), el lado derecho de la buhardia se esta usando como gimnasio, el izquierdo como vestidor con armarios empotrados de aluminio y la parte central como zona de oficina el mueble a medida se quedaría y con dos terrazas una a cada lado. En la planta sótano tenemos gran salón bodega con ventana a jardín, barra de bar y chimenea (este salón se quedaría totalmente amueblado) y acceso a las dos plazas de garaje. Carpintería interior plafonadas chapadas en roble, ventanas dobles de aluminio lacado y climalit con mosquiteras, suelos parquet-laminado flotante de aspecto roble de buena resistencia al desgaste y gres en cocina y baños, escalera de granito. calefacción y agua caliente por gas natural. El chalet está muy cuidado ¡Solo hay que entrar para querer quedarse a vivir en el! Alrededor de la vivienda nos encontramos todos los servicios públicos, centro médico, colegios, guarderias, parada de transporte público, Renfe, comercios, gimnasio... y a tan solo un minuto de la N-II ¡No dejes pasar esta oportunidad y contacta con nosotros para más información! NO COBRAMOS COMISIÓN A COMPRADORES Nos encargamos de toda la gestión de la compra Y además, ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuanto se te quedaría de letra al mes? ¿Quieres saber que impuestos conlleva una compra-venta? LLÁMANOS SIN COMPROMISO Y PROGRAMAREMOS UNA VISITA Los metros de la vivienda están contrastados según catastro y registro.  El mobiliario y artículos que aparecen en el inmueble NO son vinculantes y pueden NO estar incluidos  Este anuncio puede cometer errores En los precios de venta NO están incluidos impuestos legales ni gastos de escrituración.  .",False,good,False,,3153.0,True,True,False,False,[],False,False,700000.0,€,chalet,"La Garena, Alcalá de Henares",Chalet,Top,True,True,,,,,
108733619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/94/48/1353550656.webp,CDP3MYE,26,3,349900.0,duplex,sale,120.0,True,3,1,calle del Pastoreo,Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.3027885,-4.0020843,False,https://www.idealista.com/inmueble/108733619/,"CAPITAL HOME NAVALCARNERO VENDE EN EXCLUSIVA EXPECTACULAR ÁTICO CON GRAN TERRAZA EN LA DEHESA DE NAVALCARNERO. La vivienda se encuentra en la dehesa una de las mejores zonas de navalcarnero bien situada y comunicada donde encontrarás gran variedad de comercios, bares, restaurantes, zonas de ocio y paradas de autobus etc. A escasos metros de la ubicación de la casa. El piso esta situado en la mejor urbanización de la zona, la cual poseé una gran piscina, con amplia zona de césped, pista de padel, mesa de ping pong exterior y baños comunitarios, además de incluir en el precio dos amplias plazas de garaje y gran trastero. Una vez entramos al inmueble y pasamos el recibidor con su armario empotrado, podemos encontrar un gran salón-comedor bien iluminado en perfectas condiciones, una cocina con un espacio agradable para disfrutar cocinando en la que se encuentra la zona de lavandería y la caldera de gas natural, el salón da paso a la zona de descanso donde encontramos 2 amplias habitaciones con armarios empotrados en ambas y una tercera habitacion convertida en un amplio vestidor y despacho, también dispone de un baño completo con ventana para dar servicio a toda la vivienda. Por último subiendo las escaleras que se encuentran en el recibidor ya mencionado se halla un maravilloso patio (60m2) con parte al aire libre y parte con un cerramiento con puertas moviles entero en vidrio. La vivienda se encuetra en un estado impecable dispuesto para entrar a vivir de inmediato y con calidades excepcionales, tales como ventanas climalit abatibles en todas la casa, paredes en liso, suelo tarima en el interior y porcelanico en el interior, aire acondicionado con bomba de frío y calor etc. No dude en contactar con nosotros para poder visitar ESTA FANTASTICA OPORTUNIDAD.",True,good,False,True,2916.0,True,True,False,False,[],False,False,349900.0,€,flat,"La Dehesa - El Pinar, Navalcarnero",Dúplex en calle del Pastoreo,Top,True,True,duplex,,,,
