propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,highlight.groupDescription,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108096937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/41/c5/1359958115.webp,15,5,219800.0,flat,sale,54.0,True,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4278288,-3.7047415,False,https://www.idealista.com/inmueble/108096937/,"La mejor ubicación, a 20mts de la animada Plaza Dos de mayo, corazón indiscutible del barrio de Malasaña Plagada de bares y cafés con terrazas al aire libre, a la hora del aperitivo, la comida o la cena, la abarrotan jóvenes y familias -cuenta con columpios para los más pequeños sobre todo los fines de semana, cuando además suele albergar mercadillos de artesanía y diseño joven. En ella confluyen numerosas calles marcadas por un ambiente alternativo, con tiendas de moda diferente, desde el trabajo de jóvenes diseñadores hasta ropa vintage, así como locales de copas de tradición pop-rock y restaurantes variados. Tiene 54mts según catastro, 40 según Nota simple y escrituras, aunque con posibilidades de avanzar sobre bajo cubierta con espacios de almacenaje. Necesita reforma Integral. Sin Ascensor.",False,renew,False,False,4070.0,True,False,False,False,[],False,False,219800.0,€,,,,,,flat,,"Malasaña-Universidad, Madrid",Piso,07383,,,
108683825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/01/90/1352047455.webp,79,bj,380000.0,countryHouse,sale,482.0,,6,3,San Martín de Valdeiglesias,Madrid,San Martín de Valdeiglesias,,es,,40.3608974,-4.3969493,False,https://www.idealista.com/inmueble/108683825/,"Bonita casa en esquina con patio, perfecto para los que buscan entorno natural con todas las comodidades y servicios. Ubicación privilegiada con múltiples posibilidades, vivienda habitual, segunda residencia o gran potencial como proyecto turístico. Una oportunidad única con infinitas posibilidades un auténtico lujo muy cerca de Madrid, con la cercanía a 7km del pantano en el que se permite el baño, con una playa interior con bandera azul y navegable, permitiendo actividades acuáticas a motor. Buenas conexiones a través de carretera en coche o en bus desde el intercambiador de príncipe pio. La propiedad cuenta con 5 dormitorios, 3 baños, distintas zonas de estar en función de las necesidades, cocina abierta con zona de office separado y un gran salón con chimenea. La planta inferior dispones de entrada individual a pie de calle, con un posible proyecto para su explotación como hospedaje rural, negocio de hostelería, o proyecto enfocado en brindar experiencias agradables y servicios de calidad a los clientes. Esta opción también permite establecer la residencia en la planta superior, permaneciendo el posible negocio en la planta inferior. Esta exclusiva oportunidad no puedes dejarla pasar, si quieres más información puedes llamarnos y concertar una visita….",False,good,False,,788.0,True,False,False,False,[],False,False,380000.0,€,,,,True,True,countryHouse,casale,San Martín de Valdeiglesias,Casa rural,07714,,,
90143860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/c0/84/787230295.webp,20,2,162000.0,flat,sale,61.0,True,3,1,calle del Campo de la Paloma,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3829355,-3.6450755,False,https://www.idealista.com/inmueble/90143860/,"INMUBLE ALQUILADO: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 02/2028 Piso en Madrid, idóneo para familias. El inmueble cuenta con una superficie de 61 m² distribuidos en 3 habitaciones, salón-comedor, cocina equipada con horno además de 1 baño completo. La vivienda tiene suelos de parquet. Ubicado en la 2a planta del edificio, sin ascensor. Cuenta con todos los servicios necesarios a su alrededor, como el Concerted Colegio Sagrada Familia de Urgel, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y la estación de metro Miguel Hernández. Con fácil acceso a Autopista de Circunvalación.",False,good,False,False,2656.0,True,False,False,False,[],False,False,162000.0,€,169500.0,7500.0,4.0,,,flat,,"Palomeras sureste, Madrid",Piso en calle del Campo de la Paloma,Fhog-1050,,,
107726835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/cf/20/1321003258.webp,24,,1570000.0,chalet,sale,425.0,,5,6,Santo Domingo,Madrid,Santo Domingo,,es,,40.6214081,-3.5780313,False,https://www.idealista.com/inmueble/107726835/,"ABETO COCHES Y CASAS -Magnífica vivienda con inmejorable ubicación, muy cercana al control de seguridad y a pocos minutos andando del centro comercial Santo Domingo. Bonita parcela completamente ajardinada, amplio porche con zona barbacoa, cenador y piscina privada de orientación sur. Magnífica vivienda de altas calidades, con fachada exterior en mármol travertino, suelos de madera y cristales emplomados. En planta principal dispone de un amplio salón comedor a dos alturas con salida directa al jardín, gran cocina con zona office y salida al porche del jardín, aseo de cortesía y sala de estar. En planta superior tenemos el dormitorio principal con chimenea, su vestidor privado y baño en suite, un dormitorio más con su baño en suite, y otros dos dormitorios que comparten un baño.  En planta baja cuenta con la zona de servicio o de invitados con salón, dormitorio y baño, cuarto de lavandería, gran sala de juegos, bodega, baño, y garaje privado con acceso directo a la vivienda. en el exterior dispone de otro garaje cubierto. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 456-C.",True,good,False,,3694.0,False,False,False,False,[],False,False,1570000.0,€,,,,True,True,chalet,independantHouse,Santo Domingo,Casa independiente,456-C,,,
106906051,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/38/ff/1349029054.webp,80,,1290000.0,chalet,sale,504.0,,6,7,avenida los Almendros,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3620796,-3.538345,False,https://www.idealista.com/inmueble/106906051/,"Descubre la Elegancia y el Confort en el Corazón de Rivas-Vaciamadrid Bienvenidos a una joya arquitectónica en la zona más exclusiva y consolidada de Rivas-Vaciamadrid. Esta villa de lujo, situada en una parcela de 926 metros cuadrados, rodeada de majestuosos árboles y una piscina que invita al relax, esta propiedad es un oasis de tranquilidad y sofisticación. Al llegar, serás recibido por una elegante zona de aparcamiento techado con puerta automática y un garaje cerrado con acceso directo a la vivienda. La villa se despliega en tres amplias plantas, ofreciendo un espacio ideal para una gran familia. En la planta principal, un gran salón comedor te da la bienvenida, acompañado de una cocina con distintos ambientes y una zona de desayuno con ventanales que inundan el espacio de luz natural. La terraza acristalada y soleada, con vistas directas a la piscina, es el lugar perfecto para disfrutar de momentos inolvidables. La primera planta alberga tres grandes habitaciones. La suite principal cuenta con un vestidor y baño incorporado, mientras que las otras dos habitaciones dobles ofrecen vistas al jardín a través de sus grandes ventanales. Las contraventanas estilo mallorquín regulables de seguridad aseguran tranquilidad y privacidad en toda la casa. Además, encontrarás dos habitaciones adicionales y un baño que las asiste, junto con un acogedor salón abuhardillado. La planta sótano es un verdadero santuario de bienestar, con salida directa a la piscina. Un amplio salón con zona acristalada actualmente utilizada como gimnasio, una zona de sauna, ducha y jacuzzi, y dos dormitorios con baños privados. La cocina adicional en esta planta facilita la organización de fiestas en la piscina o reuniones familiares. La peculiaridad de esta villa radica en su revestimiento de madera noble de alta calidad, que proporciona un excelente aislamiento y una sensación de calidez incomparable. Ubicada en la mejor zona de Rivas, esta villa está rodeada de todos los servicios necesarios: colegios público y privado LUYFE, guarderías, centros de salud, carril bici, parques infantiles, centros comerciales y el hospital HM Rivas. Con una conexión de autobús directa a Conde de Casal en solo 15 minutos y fácil acceso a la A3, la comodidad y la accesibilidad están garantizadas.  No pierdas la oportunidad de vivir en esta magnífica villa, donde cada detalle ha sido cuidadosamente diseñado para ofrecerte una experiencia de vida inigualable. ¿Quieres saber más? No dudes en contactarnos. Además, te ofrecemos un **estudio financiero gratuito** para que tu sueño de tener casa propia esté más cerca que nunca. ¡Llámanos hoy mismo! *Certificación Energética: D *Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc…. *Rivas Vaciamadrid ha sido reconocida como una de las principales ‘Smart City’ europeas por sus aplicaciones tecnológicas en el ámbito municipal y hacia la ciudadanía. Además, se encuentra entre las cincuenta ciudades con mayor renta neta anual por habitante. Su alta calidad de vida y servicios públicos atraen a los vecinos de la capital y el resto del área metropolitana. ¿Necesitas más información?",True,good,False,,2560.0,True,False,True,False,[],False,False,1290000.0,€,,,,True,True,chalet,independantHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Casa independiente en avenida los Almendros,11725,,,
107012871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/a2/d1/1313829729.webp,67,,1400000.0,chalet,sale,590.0,,6,5,El Bosque,Madrid,Villaviciosa de Odón,El Bosque,es,,40.3745853,-3.9290394,False,https://www.idealista.com/inmueble/107012871/,"NO COBRAMOS HONORARIOS AL COMPRADOR EN ESTA OPERACIÓN Precioso chalet de arquitectura moderna y espectacular diseño reformado en 2011 cuenta con 584m2 útiles y 2047m2 de parcela en Urbanización El Bosque. Distribuido en dos casas, la principal de 513m2 con cinco dormitorios, dos de ellos con baño en suite con plato de ducha y bañera de hidromasaje y grandes ventanales orientación Sur. Amplio salón comedor con chimenea de 67m2, tres baños completos y aseo, cocina equipada, porche y gran terraza en dormitorio principal, buhardilla con terraza exterior muy soleada. Garaje de 95m2 para 4-5 vehículos, trastero, jardín, piscina con barbacoa y cocina cerrada. Calefacción por gasoil y aire acondicionado. Grandes ventanas de doble aislamiento Climalit oscilobatientes. La segunda casa de 71m2 consta de salón, cocina, dormitorio y baño. ESTA PROPIEDAD ES ESPECIAL PORQUE Tiene una luz única en una excelente ubicación en orientación Sur, disfruta de una gran luminosidad todo el día y amplios ventanales en todas sus estancias. Con una parcela de más de 2000m2 con césped natural y grandes árboles, y árboles frutales. Cuenta con una segunda casa totalmente autosuficiente ideal como casa de invitados, servicio, oficina, almacén, negocio, gimnasio, etc, también con grandes ventanas y muy luminosa. La calle termina en la propiedad por lo que es muy tranquilo y sin tráfico. Suelos de parquet y cerámicos. Ventanas de aluminio climalit con persianas. La terraza solarium de 38m2 tiene acceso desde la buhardilla y puede ser cerrada y acondicionada como otra estancia, también tiene acceso independiente desde el exterior de la casa. En el jardín encontramos una sala-cocina completa de 12m2 con barbacoa para dar servicio a la piscina. El garaje incorpora dos puertas que permiten separar el mismo en dos estancias independientes. Puertas automáticas de acceso a la finca y al garaje. ENTORNO Rodeado de parques, dehesas, zonas verdes, campo de golf.  DISTRIBUCIÓN En la entrada de la planta baja encontramos recibidor de 11m2, salón comedor con chimenea de 67m2 con grandes ventanales y muy luminoso, con acceso al jardín, baño completo y aseo, cocina equipada de 14m2 con despensa de 6m2. Dormitorio de 40m2 con acceso directo al jardín. Escalera con acceso a la primera planta, donde encontramos recibidor y 4 dormitorios, muy luminosos con amplios ventanales, el principal de 32m2 con baño completo de 9,5m2 en suite y gran terraza de 25m2 orientación Sur. Gran dormitorio de invitados de 22m2 con baño en suite completo de 12m2 y terraza. Un tercer dormitorio de 14m2, y un cuatro dormitorio-sala de 9,5m2, en este encontramos una escalera de acceso a la buhardilla. Ventanas de aluminio de doble aislamiento climalit en todas las habitaciones. En la planta superior se encuentra la buhardilla de 31m2 dividida en dos estancias con ventanas velux con revestimiento de madera en el techo y acceso a terraza exterior solarium de 38m2. En la planta sótano se encuentra el trastero y almacén de 26m2. Garaje de 95m2. Carpintería interior de madera. EXTERIOR Orientación Sur de fachada principal, salón y dormitorios. Tejado de pizarra. ES IMPORTANTE SABER Muy bien ubicado en calle sin tráfico pero cerca de la salida de la urbanización. Aire acondicionado. Urbanización con vigilancia 24h COMERCIO Y SERVICIOS: Supermercados, Veterinarios, Centros de salud, Farmacia, Guarderías, Salones de belleza. Espacios para el deporte, Real Club de Golf Lomas-Bosque. Centro Deportivo TENPLE, restaurantes, cafeterías, gimnasios, polideportivos, transportes. Hospital de Majadahonda a 12 minutos. Rápida salida a Autovía M-501 en 4 minutos. COLEGIOS Y UNIVERSIDADES: Universidad Europea de Madrid, Agora Madrid International School, IES Calatalifa, Yugo Madrid Coliseo Europea - Residencia de Estudiantes. HOSPITALES: Centro de especialidades Villaviciosa de Odón Hospital Clínico Veterinario TRANSPORTE Líneas de autobuses.",False,good,False,,2373.0,True,False,False,False,[],False,False,1400000.0,€,,,,True,True,chalet,independantHouse,"El Bosque, Villaviciosa de Odón",Casa independiente,06879,,,
108947454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/f5/14/1359754813.webp,30,2,835000.0,duplex,sale,129.0,True,2,2,calle de Serrano Galvache,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4716996,-3.6706068,False,https://www.idealista.com/inmueble/108947454/,"La Inmobiliaria Internacional CPM gestiona este estupendo y luminoso dúplex reformado, de 129 m2 y 2 dormitorios, situado en urbanización cerrada, con estupendas zonas comunes, próximo al metro Manoteras, que consta de los siguientes elementos: Planta de entrada: Hall de entrada. Una cocina americana, totalmente equipada, con todos los electrodomésticos incluidos. Un amplio salón comedor, con grandes ventanales que lo convierten en muy luminoso. Un aseo de cortesía.  Planta primera: Un pasillo distribuidor con armarios empotrados. 2 dormitorios amplios y luminosos, con armarios empotrados; el principal con vestidor y en suite, con su baño completo incorporado. El dúplex reformado, dispone de suelo tarima de madera natural, video portero, puerta blindada, aire acondicionado por conducto, techos de 3,10 metros, persianas eléctricas, ventanas Climalit y calefacción por suelo radiante. La vivienda incluye un amplio TRASTERO y UNA plaza de garaje, incluidas en el precio. La urbanización cerrada, ofrece una zona comunitaria, con un espléndido jardín arbolado, piscina en la azotea, gimnasio, y una gastroteca, con la cocina completamente equipada. Estas maravillosas zonas comunes permitirán que sobre todo los pequeños, puedan jugar durante todo el año en la urbanización y los padres puedan quedar tranquilos. Para mayor seguridad la urbanización dispone de conserje y seguridad las 24 horas. Sobre la ubicación del dúplex, es inmejorable, ya que se encuentra próximo de la entrada del metro de Manoteras. Paradas de taxis y diferentes líneas de autobús paran enfrente de la urbanización. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor de la vivienda se encuentran varios centros comerciales (Palacio de Hielo, CC Arturo Soria Plaza), colegios, (Colegio Neerlandés Madrid, Colegio Huérfanos de la Armada), guarderías, farmacias, restaurantes, zonas de ocio e instalaciones deportivas.",True,good,False,True,6473.0,False,False,False,False,[],False,False,835000.0,€,850000.0,15000.0,2.0,True,True,flat,duplex,"Costillares, Madrid",Dúplex en calle de Serrano Galvache,08839,Destacado,,
107970760,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/78/8c/1332144722.webp,37,3,215000.0,flat,sale,65.0,True,3,1,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,,40.5914882,-4.1457601,False,https://www.idealista.com/inmueble/107970760/,"ESPECIAL INVERSORES O COMPRADORES QUE NO NECESITEN UTILIZAR LA VIVIENDA A CORTO PLAZO. El piso se encuentra actualmente arrendado, con contrato anual renovable según la LAU desde julio de 2023. La rentabilidad bruta a obtener desde el primer día de compra es del 4,6% La vivienda dispone de tres habitaciones, salón comedor, cocina y baño completo. La distribución del espacio nos ofrece estancias amplias para una vivienda de 65m2 construidos (52 m2 útiles).  •ES IMPORTANTE SABER QUE: Totalmente renovada en el año 2023, la vivienda se entregó a estrenar a la firma del contrato de arrendamiento, habiendo realizado una reforma integral con materiales de primera calidad. Fontanería, electricidad, ventanas oscilobatientes de PVC con climalit, carpintería interior madera lacada, suelo de tarima, calefacción y aire acondicionado mediante Split en cada habitación, tecnología inverter, calificación energética A+++, máximo confort en cualquier época del año con un mínimo consumo. Agua caliente mediante termo eléctrico de gran capacidad y bajo consumo… •ESTE INMUEBLE ES ESPECIAL PORQUE: Su excelente ubicación que permite disfrutar de vivir en el centro de la localidad, en una calle peatonal, tranquila y a pocos minutos andando de colegios, institutos, centro de salud, estación de autobuses, zona comercial de restauración y ocio… Además, es muy destacable su estupenda orientación que nos aporta gran luminosidad y magníficas vistas. •DISTRIBUCIÓN: Al acceder a la vivienda nos encontramos con el hall de entrada, que da paso hacia la izquierda a la cocina y hacia la derecha a la habitación principal. Continuando al frente encontramos el baño en primer lugar y a continuación el salón-comedor que da acceso a las otras 2 habitaciones. •COMUNICACIONES, TRANSPORTE Y MOVILIDAD: Autobuses frecuentes a Madrid, intercambiador de Moncloa y líneas interurbanas (El Escorial, Collado Villalba, Guadarrama, Galapagar, Hospital Puerta de Hierro…) Autobús circular de San Lorenzo que conecta todos los barrios de la localidad y el Hospital de El Escorial. En coche a 35 minutos de Madrid por A6. Carreteras M600 y M505. Estación de RENFE: a 5 minutos en coche, con amplia zona de aparcamiento gratuito o 15 minutos a pie. •SERVICIOS:  -Amplia oferta educativa, tanto en colegios e institutos públicos y concertados tales como La Inmaculada Concepción, Real Colegio Alfonso XII, C.E.I.P Antoniorrobles, I.E.S Antonio Herrera, Centro Integrado de Música Padre Antonio Soler, Real Centro Universitario Escorial María Cristina (UCM). -Parques, restaurantes, supermercados, centro de salud, centro de mayores y una gran variedad de otros servicios comerciales y empresariales. -Gran oferta cultural, deportiva y de naturaleza: Teatro Auditorio San Lorenzo de El Escorial, Teatro Real Coliseo de Carlos III, Real Monasterio de San Lorenzo de El Escorial, Campo de Golf, rutas en la naturaleza… Llámame, estaré encantada de ampliar información y/o concertar una visita.",False,good,False,False,3308.0,True,False,False,False,[],False,False,215000.0,€,,,,,,flat,,"Centro - Casco Histórico, San Lorenzo de El Escorial",Piso,07294,,,
105792230,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/f1/e4/1263145573.webp,64,,3500000.0,chalet,sale,872.0,,9,3,Zona Iglesia - Estación,Madrid,Moralzarzal,Zona Iglesia - Estación,es,,40.6945706,-3.9651936,False,https://www.idealista.com/inmueble/105792230/,"Huspy vende 3 magníficas fincas colindantes en Moralzarzal. Una de ellas URBANA y las otras dos rústicas, con un total de 27.970m2 de superficie y una superficie máxima edificable de 872m2. A tan solo 40 minutos de Madrid.  Entre Becerril de la Sierra, Moralzarzal y Cerceda. Becerril de la Sierra, Moralzarzal y Cerceda son localidades situadas en la Sierra de Guadarrama, al noroeste de la Comunidad de Madrid. Estas zonas son conocidas por su entorno natural, con paisajes montañosos, aire limpio y un estilo de vida tranquilo. Becerril de la Sierra destaca por su ambiente rural y su cercanía a rutas de senderismo. Moralzarzal es un municipio más desarrollado, con una buena oferta de servicios, comercios y actividades culturales, manteniendo su encanto de pueblo serrano. Cerceda, perteneciente al municipio de El Boalo, ofrece un ambiente tranquilo y es ideal para quienes buscan disfrutar de la naturaleza y la vida en comunidad. Todas estas áreas son populares como destinos de segunda residencia y para quienes buscan un estilo de vida más relajado cerca de Madrid. Ideal para inversores o empresarios que quieran desarrollar un negocio de Gastronomía, finca para eventos (Bodas, retiros empresariales o congresos…) Hotel Rural, …. Su historia, ubicación y encanto dan a este lugar un atractivo especial para este tipo de negocios.  Repleto de naturaleza, con árboles centenarios, también perfecto para huir del ruido y aglomeración de la capital y darte el capricho de vivir en un sitio único y bien comunicado.  Con este precioso entorno, casi 3 hectáreas de parcela y 875m2 urbanizables en 2 plantas, puedes dar rienda suelta a tu imaginación.  No pierdas la oportunidad de dar a tu vida el giro q necesitabas… CARACTERÍSTICAS BÁSICAS  * Superficie total de terreno 27.970m2 * Superficie mínima en venta 27.970m2 * Superficie edificable 872m2 * Acceso vía urbana * Distancia al núcleo urbano más cercano. Ayuntamiento Moralzarzal. 3,3Km. 6 minutos  CARACTERÍSTICAS URBANÍSTICAS  * Terreno Urbano 872m2 * Calificado para vivienda Unifamiliar  EQUIPAMIENTO Electricidad Agua Alcantarillado Aceras Alumbrado público.",False,renew,False,,4014.0,False,False,False,False,[],False,False,3500000.0,€,,,,True,True,chalet,independantHouse,"Zona Iglesia - Estación, Moralzarzal",Casa independiente,725cd3e0-f08a-4db6-848f-4a44ed3fa6b8,,,
108828750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/0f/93/1360519794.webp,64,,449000.0,chalet,sale,187.0,,5,3,calle Jacinto Benavente,Madrid,Meco,,es,,40.5590049,-3.3280842,False,https://www.idealista.com/inmueble/108828750/,"Te presentamos esta fantástica vivienda unifamiliar de 3 plantas sobre una parcela de 210 m², con 187 m² construidos. Un hogar amplio, cómodo y versátil, ¡perfecto para toda la familia! Distribuido en tres plantas encontramos un zaguán acristalado en aluminio blanco, perfecto para aislar la vivienda del frío, calor o incluso la lluvia, continuamos con un amplio salón con chimenea, ideal para disfrutar de los días más fríos en un ambiente acogedor. Cocina independiente, amplia y funcional, perfecta para el día a día, acondicionada con muebles altos/ bajos y electrodomésticos (campana y vitrocerámica). En esta planta también encontrarás un aseo de cortesía y una habitación adicional, ideal como pequeña sala de estar, despacho o zona de estudio, según tus necesidades. Al subir a la planta primera, accedemos a la zona de descanso, compuesta por tres dormitorios; El dormitorio principal destaca por su baño en suite reformado con plato de ducha. Las otras dos habitaciones comparten un baño completo con bañera, situado en el pasillo. Desde los dormitorios que dan al exterior de la vivienda disfrutarás de vistas a Meco, un detalle único que aporta encanto y tranquilidad. La planta sótano se ha acondicionado como un apartamento independiente, ideal para adaptarse a tus necesidades. Dispone de dos dormitorios adicionales, una posible sala de estar, zona de juegos o despacho, despensa ideal para mantener organizados alimentos, utensilios o enseres del hogar. Además, ofrece la posibilidad de instalar un aseo, ya que su distribución lo permite. Cuenta con salida directa al patio delantero, lo que lo convierte en un espacio ideal para reuniones, celebraciones o momentos de relax al aire libre. Los acabados de esta vivienda son: suelos en gres, pintura lisa, puertas de paso en madera de sapelly plafonadas, dobles ventanas de aluminio con vidrio doble tipo climalit, rejas en planta baja, radiadores de chapa de aluminio y caldera de gasoil. En el exterior encontrarás una caseta de obra dividida en dos trasteros independientes, perfectos como almacén, taller, zona de bricolaje o incluso como estudio o sala de manualidades. ¡Un espacio extra con mucho potencial! Vivienda situada en Meco, un municipio tranquilo y familiar con todos los servicios: Supermercados, colegios, zonas verdes, restaurantes, centro de salud. Cuenta con excelente comunicación: · A solo 10 km de Alcalá de Henares y de la A-2 · Autobuses directos a Alcalá y a Madrid · Con acceso directo a la R-2 (Radial 2) · A 35 km de Madrid (25-30 min) · A 18 km de Guadalajara (15 min) Una opción ideal para quienes buscan la tranquilidad de una zona residencial sin renunciar a la cercanía de las grandes ciudades. Este y más inmuebles en IBEL Inmobiliaria ¿Necesitas HIPOTECA? Consúltanos y sin compromiso, nuestros asesores financieros te conseguirán la mejor hipoteca posible del mercado. Síguenos en Facebook: IBEL Inmobiliaria Síguenos en Instagram: @ibel_inmobiliaria.",True,good,False,,2401.0,True,False,False,True,[],False,False,449000.0,€,,,,True,True,chalet,independantHouse,Meco,Casa independiente en calle Jacinto Benavente,IIM-25032,,,
103794911,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/fb/01/1200343281.webp,66,4,1299000.0,flat,sale,193.0,True,4,4,calle de la Montera,Madrid,Madrid,Centro,es,Sol,40.4159374,-3.7048482,False,https://www.idealista.com/inmueble/103794911/,"Situado en una ubicación privilegiada en la calle de Montera, en pleno corazón de Madrid, se encuentra este espectacular piso en venta que representa la esencia del lujo y la comodidad en la capital española. Con una extensión generosa de 193 metros cuadrados distribuidos en la cuarta planta de un icónico edificio construido en 1928, este inmueble ofrece un espacio amplio y luminoso que combina a la perfección el encanto histórico con comodidades modernas. El apartamento cuenta con cuatro dormitorios espaciosos, cuatro baños elegantes y funcionales, de los cuales tres son en suite, añadiendo un toque de privacidad y conveniencia para sus residentes. Su diseño exterior asegura una vista encantadora de la bulliciosa vida madrileña, inundando los espacios con luz natural y una sensación de amplitud. La propiedad ha sido sometida a una reforma de lujo reciente que la convierte en un verdadero deleite para los sentidos. El estilo contemporáneo se encuentra con la sofisticación clásica en cada rincón, resaltando un diseño exquisito y acabados de alta gama. Los muebles a medida, cuidadosamente seleccionados, aportan elegancia y funcionalidad a cada espacio, mientras que el equipamiento completo garantiza una experiencia de vida confortable desde el primer momento. El piso se entrega completamente amueblado y equipado con todas las comodidades modernas, incluyendo aire acondicionado para adaptarse a cualquier estación del año. La iluminación de LED agrega un toque de modernidad y eficiencia energética al ambiente, creando una atmósfera acogedora y resaltando la belleza de cada detalle arquitectónico y decorativo. Además de ser un hogar excepcional, esta propiedad representa una oportunidad única para inversores interesados en el mercado de alquiler. Su ubicación estratégica en el centro de Madrid, cerca de puntos turísticos clave, garantiza un atractivo constante para aquellos que buscan una experiencia vibrante en la ciudad. La vida alegre y cosmopolita de esta zona se convierte en un atractivo para quienes desean sumergirse en la cultura, la gastronomía y el entretenimiento que ofrece Madrid. En resumen, este piso en la calle de Montera es una joya inmobiliaria que combina a la perfección el lujo, la comodidad y la ubicación ideal. Ya sea como un hogar familiar excepcional o como una inversión para el mercado de alquiler, esta propiedad representa una oportunidad única para disfrutar y aprovechar al máximo todo lo que Madrid tiene para ofrecer.",True,good,False,True,6731.0,True,False,False,True,[],False,False,1299000.0,€,,,,,,flat,,"Sol, Madrid",Piso en calle de la Montera,KELM533,,,
104166831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/a3/d7/1211826320.webp,85,5,2600000.0,flat,sale,215.0,True,4,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4345192,-3.6996018,False,https://www.idealista.com/inmueble/104166831/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, promociona esta extraordinaria vivienda, muy exterior con elegante reforma en una finca clásica del Barrio de Chamberí. Se ubica en la quinta planta exterior, con una excelente distribución en esquina, con vistas panorámicas desde sus seis balcones, sino que también le sumerge en la historia y la tradición arquitectónica de Madrid. En su interior, encontrará un diseño exclusivo y meticulosamente planificado para obtener una verdadera joya arquitectónica. Cuatro dormitorios exquisitamente decorados proporcionan un espacio sereno para el descanso. Un imponente salón comedor con cuatro balcones orientados a la calle, con bonitas vistas. Aseo de cortesía. La cocina se entrega totalmente equipada y cuenta con un área de lavado independiente. Dos dormitorios están en suite y los otros dos dormitorios, comparten un baño. Cada rincón está diseñado con atención al detalle, desde los acabados de alta gama hasta los espacios amplios y luminosos, que permiten que la luz natural bañe cada habitación. El barrio de Almagro es considerado uno de los más elegantes de Madrid. Pertenece al distrito de Chamberí, es actualmente junto con otros barrios como Justicia o Recoletos, una de las zonas residenciales más demandadas. En este barrio destaca el denominado Triángulo de Oro, comprendido por las calles Génova, Almagro y Castellana. En el barrio de Almagro, destacan los numerosos palacetes, embajadas, galerías de arte y centros culturales conforman este elegante eje de la capital. Zona muy acogedora y tranquila donde se encuentran algunos de los establecimientos hosteleros más conocidos de Madrid. La zona dispone de una gran oferta educativa, con colegios concertados y privados. Además, es un área con mucho encanto para ir de compras destacando la proximidad al eje de Fuencarral y a la calle Serrano.  Hablar del Triángulo de Oro de Almagro (Castellana-Génova-Almagro) es hablar de exclusividad, prestigio y seguridad.  Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,12093.0,True,False,False,False,[],False,False,2600000.0,€,,,,,,flat,,"Almagro, Madrid",Piso,66347,,,
