propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107291376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/b0/d9/1312746179.webp,22,bj,173500.0,flat,sale,77.0,True,3,1,via Carpetana,Madrid,Madrid,Latina,es,Aluche,40.3926427,-3.7440126,False,https://www.idealista.com/inmueble/107291376/,"INMUEBLE OCUPADO. - ¡Oportunidad única PARA INVERSORES, estupendo piso en Aluche! . No cobramos comisión al comprador. Distribución ideal: 3 dormitorios, salón, cocina independiente, 1 baño y patio. El Inmueble se transmite ocupado por tercero no pudiendo hacer visitas físicas al inmueble. El precio ha sido determinado teniendo en cuenta que el activo se transmite con ocupante/ocupantes. Ubicación inmejorable: - A escasos metros Vía Carpetana. - Rodeado de todos los servicios: centro de salud, polideportivos, colegios, supermercados y una gran variedad de comercios de proximidad. - Zonas verdes a tu alrededor: Parque del Cerro Almodivar o el Parque de la Cuña Verde de Latina. Excelentes conexiones: - Fácil y rápido acceso a la Avenida de los Poblados y a la calle General Ricardos. - Varias paradas de autobús a menos de 250 metros, con varias líneas directas al centro. - A 3 minutos andando de la estación de Metro Carpetana. - Próximo a la estación de Cercanías Laguna. ¡No dejes pasar esta oportunidad! Contáctanos ahora y agenda tu visita. Recuerda: no cobramos comisión al comprador. ¡Llama hoy mismo! - LA PROPIEDAD NO GARANTIZA LA DISPONIBILIDAD DE ACCESO A LA FINCA, PUDIENDO ESTAR OCUPADA POR TERCERO.",True,good,False,False,2253.0,False,False,False,False,[],False,False,173500.0,€,flat,,"Aluche, Madrid",Piso en via Carpetana,,,FHOG-2500,,,
108960142,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/bf/44/1360135553.webp,24,1,229900.0,flat,sale,84.0,True,3,1,avenida de los Príncipes de España,Madrid,Coslada,La Espinilla - Parque Blanco,es,,40.424982,-3.5459509,False,https://www.idealista.com/inmueble/108960142/,"GLOBALPISO COSLADA VENDE! ¡Oportunidad en una de las zonas más demandadas de Coslada! Se vende amplio piso exterior de 84 m2, ubicado en primera planta sin ascensor, en Avenida de los Príncipes de España, junto al Parque del Olivo. La vivienda destaca por su luminosidad natural y su excelente distribución. Cuenta con: -Salón independiente, amplio y con luz natural. -Dormitorios espaciosos, ideales para familias o para adaptar a despacho, vestidor.. . -2 armarios empotrados. -Cocina y baño con posibilidades de actualización. -Calefacción central. -Trastero (fuera de escrituras) incluido. Perfecto para reformar a tu gusto y convertirlo en el hogar que siempre has querido. En cuanto a la ubicación, la zona ofrece todas las comodidades: -A solo 2 minutos andando del Metro La Rambla (línea 7) -Paradas de autobús cercanas. -Renfe (Coslada Central) a 10 minutos a pie. -Fácil aparcamiento en la zona. -Rodeado de comercios, bancos, restaurantes, supermercados y servicios. - A escasos metros del Parque del Olivo, ideal para pasear o hacer deporte. Se trata de una vivienda con mucho potencial, ideal tanto para vivir como para invertir. ES IMPORTANTE TENER EN CUENTA, DE ACUERDO CON EL DECRETO RD515/1989 DEL 21 DE ABRIL, LOS GASTOS NOTARIALES, REGISTRALES, ITP, GASTOS FINANCIEROS Y OTROS GASTOS INHERENTES A LA COMPRAVENTA NO ESTÁN INCLUIDOS EN EL PRECIO DE LA VENTA DE LA VIVIENDA. OFRECEMOS FINANCIACIÓN DEL 100% A TRAVÉS DE NUESTRO DEPARTAMENTO FINANCIERO ( H2B HIPOTECAS), SUJETA A LAS CONDICIONES DE LA ENTIDAD FINANCIERA AL PERFIL Y SOLVENCIA DEL CLIENTE. A tenor del Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",False,good,False,False,2737.0,False,False,False,False,[],False,False,229900.0,€,flat,,"La Espinilla - Parque Blanco, Coslada",Piso en avenida de los Príncipes de España,,,ENC2844,,,
108773906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/da/6f/1354714082.webp,26,2,105000.0,flat,sale,73.0,True,3,1,CL MESTANZA,Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3802825,-3.6737298,False,https://www.idealista.com/inmueble/108773906/,"OPORTUNIDAD INMUEBLE SIN POSESIÓN, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. Vivienda de 72,99 m² construidos (información del Registro de la Propiedad) en MADRID. Con 56.05 m² útiles, esta vivienda ofrece un espacio luminoso para personalizar a tu gusto con 3 dormitorios, salón, cocina, baño, tendedero y terraza. Edificio de 7 plantas construido en el año 1970 con ascensor. Ubicado en el barrio de Entrevías (pertenece al distrito de Puente de Vallecas). La zona cuenta con servicios, incluyendo tiendas, (Centro Comercial Entrevías a 600m), restaurantes y está junto al Colegio Público de Educación Infantil y Primaria José María Pereda y el Colegio privado Santa Rafaela María. Tiene comunicación mediante autobuses como el 102 o el 111 y a la Estación de tren de Cercanías Entrevías-Asamblea se tarda 12 minutos andando (850m).",False,good,False,True,1438.0,False,False,False,False,[],False,False,105000.0,€,flat,,"Entrevías, Madrid",Piso en CL Mestanza,,,108773906,,,
109026454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/6b/c2/1362063583.webp,16,1,210000.0,flat,sale,57.0,True,3,1,calle de López Grass,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3986673,-3.6605291,False,https://www.idealista.com/inmueble/109026454/,"MUNDHOGAR CONSULTING! ofrece esta única y exclusiva vivienda ubicada en una de las mejores zonas comunicadas de todo Vallecas. Oportunidad única en una de las zonas más transitadas de Nueva Numancia, a escasos minutos de servicios básicos como metro y autobús. Muy buena comunicación con m-30 y Atocha.  La vivienda está distribuida en salón-comedor, tres dormitorios, cocina independiente, cuarto de baño y vestíbulo. Cuenta con suelos de gres y ventanas de aluminio. Precisa reforma para entrar a vivir, pero ofrece muchas posibilidades. Por su distribución es perfecto para hacer del salón una habitación mas y sacarle buena rentabilidad de alquiler por habitaciones. Buenas comunicaciones por carretera (M-30 y A-3) y transporte público. Junto a la estación de metro de Nueva Numancia y varias paradas de autobús en 'calle Sierra Toledana'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Numancia de Madrid), instalaciones deportivas (Campo Futbol CD Tajamar), comercios, supermercados, restaurantes, zonas verdes (Cerro del Tío Pío).. . ¡TE AYUDAMOS CON LA FINANCIACIÓN¡ Escuchamos ofertas ¡MEJOR VER¡ Mundhogar Consulting Tu lugar en el mundo.",False,renew,False,True,3684.0,True,False,False,False,[],False,False,210000.0,€,flat,,"Numancia, Madrid",Piso en calle de López Grass,,,Lopezdegrass,,,
108852251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/10/60/1357008919.webp,43,4,719000.0,flat,sale,107.0,False,3,1,CR SAN FRANCISCO,Madrid,Madrid,Centro,es,Palacio,40.409485,-3.7139132,False,https://www.idealista.com/inmueble/108852251/,"Piso de 107 m² en el Madrid de los Austrias, junto a San Francisco el Grande. Inmueble ubicado en pleno corazón del Madrid de los Austrias, en la Carrera de San Francisco, a escasos cien metros de la Basílica de San Francisco el Grande, dentro de una finca señorial de los años sesenta en muy buen estado de conservación.  La vivienda, situada en una cuarta planta, cuenta con una superficie construida de 107 m² y excelentes posibilidades de reforma, ya que dispone de pocas paredes estructurales y numerosas ventanas. Es una opción válida tanto para quienes buscan una vivienda final en una zona histórica y bien comunicada, como para inversores interesados en obtener una buena rentabilidad. Se distribuye actualmente en un amplio hall de entrada, salón comedor, tres dormitorios (uno de ellos con armarios empotrados), cocina independiente, cuarto de lavandería y un baño completo.  Todas las estancias tienen ventanas que dan a amplios patios interiores y a un gran patio de manzana, lo que permite una buena entrada de luz natural y una sensación de aislamiento del bullicio exterior. Destacan sus techos altos (casi 3 metros), la amplitud y regularidad de sus estancias, y la ventilación cruzada, que aportan gran confort y posibilidades de personalización en la reforma. La finca, en excelente estado de conservación y con amplias zonas comunes, cuenta con ascensor moderno y portero físico.  Contar con portero físico aporta numerosas ventajas: refuerza la seguridad del edificio, facilita la recepción de paquetería y correspondencia, asegura el buen estado diario de las zonas comunes y ofrece una atención inmediata ante cualquier incidencia. También añade valor al inmueble y comodidad a la vida diaria de los residentes. Ha superado satisfactoriamente la Inspección Técnica de Edificios (ITE) en 2023, lo que garantiza su solidez estructural y un mantenimiento óptimo. Entorno La Carrera de San Francisco es una calle emblemática del barrio de La Latina, una de las zonas con más valor histórico de Madrid. En los alrededores se encuentran espacios verdes como el Parque de las Vistillas, plazas tradicionales como Plaza de los Carros y Puerta de Moros, y una amplia oferta de servicios: mercados (como el de la Cebada), supermercados, farmacias, centros sanitarios y educativos. El inmueble se sitúa a pocos minutos a pie de zonas culturales y de ocio como el Teatro La Latina, el Mercado de San Miguel, el Palacio Real y varios museos, además de numerosos restaurantes, bares y centros deportivos. Tiene una excelente conexión con transporte público: varias líneas de autobús (3, 17, 18, 23, 35, 60, 148, entre otras) y estaciones de metro cercanas como La Latina (L5) y Puerta de Toledo (L5). Fácil acceso también a pie al centro histórico de Madrid y zonas limítrofes como Lavapiés o la zona de Ópera.",True,good,False,True,6720.0,True,False,False,False,[],False,False,719000.0,€,flat,,"Palacio, Madrid",Piso en Cr San Francisco,,,,,,
108926260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/ba/f6/1359154208.webp,18,2,275000.0,flat,sale,73.0,True,3,1,calle de Ocaña,Madrid,Madrid,Latina,es,Aluche,40.3862834,-3.7534588,False,https://www.idealista.com/inmueble/108926260/,"Agencia inmobiliaria de MADRID zona ALUCHE - OCAÑA Oficina Tecnocasa vende piso en Aluche, calle Ocaña reformado para entrar a vivir. Piso muy luminoso de 73m con doble orientación y ventilación cruzada, distribuido en hall, tres dormitorios, salón con terraza abierta orientada al sur, baño con ventana y amplia cocina con tendedero y despensa. Calefacción individual de gas natural y aire acondicionado. La zona cuenta con todo tipo de servicios y comercios. Futura construcción del ascensor. Para más información contacta con nosotros, sin ningún tipo de compromiso, para poder visitar el inmueble, donde podrá informarte uno de nuestros asesores financieros de Kiron.",False,good,False,False,3767.0,False,False,False,False,[],False,False,275000.0,€,flat,,"Aluche, Madrid",Piso en calle de Ocaña,,,,279000.0,4000.0,1.0
108966329,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/fd/e7/1360307396.webp,31,7,249000.0,flat,sale,90.0,True,3,1,calle de Castilla la Vieja,Madrid,Fuenlabrada,La Serna,es,,40.2957265,-3.8028297,False,https://www.idealista.com/inmueble/108966329/,"NAVARRO REAL ESTATE vende piso en Fuenlabrada - La Serna. Desde NAVARRO REAL ESTATE tenemos el placer de anunciarles en exclusiva este fantástico piso en perfecto estado, listo para entrar a vivir. Vivienda muy amplia, que cuenta con tres amplios dormitorios dobles, con armario empotrado y aire acondicionado el dormitorio principal. Cuenta con gran salón - comedor con acceso a terraza cerrada y aire acondicionado, cocina totalmente equipada con tendedero cerrado y baño completo reformado con plato de ducha y ventana. La vivienda cuenta con una terraza cerrada de 7 m2 aproximadamente. Tiene tres amplios dormitorios dobles. Hogar ideal para familias. La vivienda está lista para entrar a vivir. Calidades de la vivienda: paredes y techos de gotelé, suelo de gres, aire acondicionado en dormitorio principal y salón, cocina totalmente equipada, electricidad cambiada, puerta exterior blindada de seguridad, carpintería interior cambiada y ventanas dobles con mosquiteras. La vivienda se vende con cuarto trastero incluido en el precio. Este inmueble tiene una ubicación excelente ya que se encuentra al lado de Centros de Salud, Colegios e Institutos, Supermercados y otros diversos comercios y servicios a su alrededor. La estación de Renfe Cercanías de La Serna se encuentra a pocos minutos al igual que otras paradas de autobús. No dude en llamarnos para concertar una cita para poder visitar el piso. Disponemos de departamento financiero para asesorarle y si lo necesita, conseguir las mejores condiciones para su hipoteca.",False,good,False,True,2767.0,True,False,False,False,[],False,False,249000.0,€,flat,,"La Serna, Fuenlabrada",Piso en calle de Castilla la Vieja,,,NRE-F6,,,
108351641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/69/6d/1341856298.webp,68,,1495000.0,chalet,sale,260.0,,6,5,Barrio El Pinar- Punta Galea,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5328652,-3.9069349,False,https://www.idealista.com/inmueble/108351641/,"Exclusivo chalet independiente en Las Rozas – Amplia parcela y gran potencial Ubicado en Las Rozas de Madrid, este chalet independiente de una sola planta es una joya inmobiliaria que combina amplitud, privacidad y un sinfín de posibilidades para adaptarlo a las necesidades de su futuro propietario. Con 250 m² construidos sobre una impresionante parcela de 3.176 m², esta propiedad ofrece un entorno exclusivo donde la tranquilidad y el confort se fusionan con la naturaleza. La vivienda cuenta con seis habitaciones y cinco baños, proporcionando espacios generosos y versátiles, ideales para familias numerosas o para quienes buscan diseñar ambientes personalizados. Su orientación sur garantiza una luminosidad excepcional durante todo el día, creando un hogar cálido y acogedor. Además, dispone de una terraza amplia, perfecta para disfrutar de momentos al aire libre, y un jardín privado que ofrece un oasis de serenidad en plena ciudad. La propiedad también cuenta con plaza de garaje y trastero, aportando comodidad y espacio adicional para almacenamiento. Aunque la vivienda necesita una reforma, su estructura y distribución permiten múltiples opciones de renovación, incluyendo la posibilidad de construir una segunda planta, lo que incrementaría aún más su valor y funcionalidad. La presencia de una piscina privada añade un toque de exclusividad, ideal para disfrutar de los meses más cálidos en un entorno privilegiado. Situado en una de las mejores zonas de Las Rozas, este chalet goza de una ubicación estratégica con acceso rápido a servicios esenciales y opciones de ocio. A pocos minutos se encuentran algunos de los colegios más prestigiosos, como el Logos International School, un centro privado bilingüe que ofrece educación desde infantil hasta bachillerato. También hay una amplia oferta de centros educativos públicos y privados en la zona, garantizando una excelente formación para los más pequeños. En cuanto a ocio y servicios, la propiedad se encuentra cerca de Las Rozas Village y el Centro Comercial Gran Plaza 2, donde se pueden disfrutar de tiendas exclusivas, restaurantes y espacios de entretenimiento. Para los amantes del deporte, el Club de Golf Las Rozas y el Complejo Deportivo de Navalcarbón ofrecen instalaciones de primer nivel para diversas actividades. Además, la zona cuenta con parques y áreas verdes, ideales para paseos y actividades al aire libre. Este chalet representa una oportunidad única para quienes buscan una propiedad con gran potencial de personalización, en una ubicación privilegiada y con acceso a los mejores servicios. Un hogar donde la exclusividad, la comodidad y la posibilidad de diseñar un espacio a medida se convierten en una realidad. � No pierdas la oportunidad de visitarlo y descubrir todo su potencial. Contacta para más información.",False,renew,False,,5750.0,True,False,False,False,[],False,False,1495000.0,€,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente,True,True,REAL-0138,,,
105243487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/33/a3/1290511673.webp,49,,550000.0,chalet,sale,615.0,,6,3,avenida de la Reina Sofia,Madrid,Villa del Prado,,es,,40.2784504,-4.3053747,False,https://www.idealista.com/inmueble/105243487/,"¡Descubre la joya del siglo XIX en el corazón de Villa del Prado!  Esta magnífica casa independiente, ubicada en la emblemática Plaza Mayor, te ofrece una experiencia única con vistas inigualables a la Iglesia gótica del siglo XV. Con 615 m² construidos y 513 m² útiles, esta propiedad es perfecta tanto para vivir como para uso hotelero. La casa cuenta con seis dormitorios, tres baños completos y tres salones que ofrecen vistas espectaculares a la plaza. La amplia cocina y el despacho proporcionan un espacio cómodo y funcional. Además, dispone de garaje, bodega con barra, dos terrazas y un encantador patio con pozo y barbacoa, ideal para reuniones familiares o eventos. Reformada cuidadosamente para mantener su esencia del siglo XIX, la propiedad conserva las escaleras, suelos de madera, puertas y ventanas originales. Cada rincón de esta casa refleja el encanto y la historia de una época pasada, combinada con las comodidades modernas como calefacción por gasoil, aire acondicionado con bomba de frío/calor y armarios empotrados. Ubicada a solo 60 km de Madrid, conocida como ""La huerta de Madrid"", Villa del Prado ofrece todos los servicios necesarios: colegios, instituto, polideportivo, mercados y farmacias. La zona es famosa por su actividad agrícola predominante, especialmente en el cultivo de vid, olivar y huertas, así como por su industria vinícola desarrollada. No pierdas la oportunidad de adquirir esta propiedad única.  ¡Ven a conocer la casa de tus sueños en Villa del Prado y déjate enamorar por su historia y encanto!",True,good,False,,894.0,False,False,False,False,[],False,False,550000.0,€,chalet,independantHouse,Villa del Prado,Casa independiente en avenida de la Reina Sofia,,,3486-05479,,,
103340261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/3a/7e/1186405394.webp,25,3,1590000.0,flat,sale,146.0,True,3,4,paseo del Prado,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4091327,-3.6909767,False,https://www.idealista.com/inmueble/103340261/,"Maravilloso piso reformado y amueblado en la zona de Cortes. Cuenta con una ubicación extraordinaria, se sitúa en una de las arterias principales de Madrid, en el emblemático Paseo del Prado, frente al Jardín Botánico y el Museo del Prado.  Se encuentra en la tercera planta de un edificio clásico-señorial muy representativo y cuenta con servicio de portería.  Tiene una superficie de 146m2 distribuidos en un amplio salón con chimenea y dos balcones al exterior que dan mucha luminosidad, comedor con cocina abierta totalmente equipada y aseo de cortesía. La zona de noche consta de tres dormitorios con baño en suite y grandes armarios.  Además, dispone de un trastero de 5m2, aire acondicionado y cuenta con posibilidad de garaje en finca.",False,good,False,True,10890.0,False,False,False,False,[],False,False,1590000.0,€,flat,,"Huertas-Cortes, Madrid",Piso en paseo del Prado,,,2690,,,
108791094,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/2a/52/1355222805.webp,27,bj,355000.0,flat,sale,62.0,True,1,1,calle del Corregidor Juan Francisco de Luján,Madrid,Madrid,Moratalaz,es,Fontarrón,40.4018445,-3.6495857,False,https://www.idealista.com/inmueble/108791094/,"**Piso en Venta en Moratalaz - Oportunidad Única** Casa XXI te presenta este encantador piso en el corazón de Moratalaz, con 62 m² construidos y 58 m² útiles, este inmueble cuenta con 1 habitación grande (ya que juntaron las 2 habitaciones que tenia el piso) y ofrece la opción de reconvertirse en 2 habitaciones, perfecta para adaptarse a tus necesidades. Los suelos de parquet y las ventanas de aluminio. Mucha luz natural. Terraza ganada al salón, además dispone de un patio privado de 70 m², ideal para relajarse o celebrar reuniones con amigos y familiares. La ubicación es inmejorable, rodeada de todos los servicios necesarios: comercios, colegios, centros de salud, culturales y más.  La comunicación es excelente gracias a la cercanía del transporte público, incluyendo metro y autobuses, lo que facilita el acceso a cualquier punto de la ciudad. Asimismo, tendrás fácil acceso a la M-30 y A-3, haciendo de este lugar un punto estratégico para moverte por Madrid.  El piso necesita reformas, lo que te brinda la oportunidad de personalizarlo a tu gusto. Con calefacción eléctrica y aire acondicionado.  No pierdas la oportunidad de visitar este inmueble. ¡Tu nuevo hogar te espera!",False,renew,False,True,5726.0,False,False,False,False,[],False,False,355000.0,€,flat,,"Fontarrón, Madrid",Piso en calle del Corregidor Juan Francisco de Luján,,,21036,360000.0,5000.0,1.0
108885564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/18/bc/1360572790.webp,32,6,440000.0,flat,sale,80.0,True,3,1,calle de Villamanín,Madrid,Madrid,Latina,es,Lucero,40.4057434,-3.7544572,False,https://www.idealista.com/inmueble/108885564/,"CASA IDEAL presenta esta vivienda con gran potencial, ubicada en una de las emblemáticas torres de la calle Villamanín, en el barrio de Batán, junto a la Casa de Campo. El piso cuenta con 80 m² construidos, distribuidos en tres habitaciones, salón con acceso a terraza, cocina independiente y baño completo. Se trata de una vivienda exterior muy luminosa, con amplias estancias y muchas posibilidades de reforma para adaptarla a tu gusto. La finca dispone de ascensor y portero físico, lo que añade comodidad y seguridad al día a día. Ubicación inmejorable: a solo unos pasos de la estación de metro Batán (Línea 10), a pocos minutos andando de la Casa de Campo y el Parque de Atracciones. Además, cuenta con excelente conexión mediante autobuses que te llevan directamente a Plaza de España, Atocha y Jacinto Benavente. Rodeado de colegios, supermercados y todos los servicios, y junto al proyecto de soterramiento de la A-5, una obra de gran envergadura que revalorizará toda la zona. En CASA IDEAL también te ayudamos a conseguir hasta el 100% de financiación, con los mejores tipos de interés del mercado. Esta descripción es informativa y puede contener errores involuntarios.",True,renew,False,True,5500.0,True,False,True,False,[],False,False,440000.0,€,flat,,"Lucero, Madrid",Piso en calle de Villamanín,,,,,,
108776120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/fa/d2/1354796030.webp,20,1,206000.0,flat,sale,74.0,True,2,2,"RC SILOS, 2",Madrid,Arganda,Centro,es,,40.3000533,-3.4384503,True,https://www.idealista.com/inmueble/108776120/,"¡Descubre este encantador piso en el corazón de Arganda! Con una ubicación inmejorable, estarás rodeado de todos los servicios que necesitas: farmacias, colegios y el ayuntamiento a solo unos pasos. Este acogedor hogar cuenta con dos dormitorios, ambos equipados con armarios empotrados, ideal para maximizar el espacio. Uno de los dormitorios tiene acceso a una terraza privada, perfecta para disfrutar del aire fresco. La cocina, también con terraza, es el lugar ideal para preparar tus platos favoritos mientras disfrutas de vistas al exterior. El salón es amplio y luminoso, creando un ambiente acogedor para relajarte o recibir visitas. Además, el piso dispone de un cuarto de baño y un aseo, lo que proporciona comodidad para todos los miembros de la familia. Recientemente se ha cambiado la puerta blindada, garantizando seguridad y tranquilidad. Se entrega amueblado, tal como se muestra en las fotografías, lo que facilita la mudanza. Con 74 m² construidos y 68 m² útiles, este piso es perfecto para quienes buscan un hogar en una zona vibrante y bien comunicada. La calefacción por bomba de frío/calor y el aire acondicionado aseguran un ambiente agradable durante todo el año. No dejes pasar esta oportunidad única de vivir en un lugar donde todo está al alcance de tu mano. ¡Ven a visitarlo!",False,good,False,False,2784.0,False,False,False,False,[],False,False,206000.0,€,flat,,"Centro, Arganda","Piso en Rc Silos, 2",,,,,,
109132813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/8f/20/1365315285.webp,16,bj,280000.0,flat,sale,59.0,True,2,1,calle de Mercedes Arteaga,Madrid,Madrid,Carabanchel,es,Opañel,40.3943419,-3.7201574,False,https://www.idealista.com/inmueble/109132813/,"Inmobiliarias Encuentro vende en Exclusiva magnífico piso a estrenar en el consolidado barrio de Opañel, una de las zonas más demandadas de Carabanchel por su excelente comunicación y ambiente familiar. Se trata de una planta baja de 59 m² construidos, recién reformada íntegramente con un diseño moderno y funcional, lista para entrar a vivir. La vivienda se distribuye en dos dormitorios, uno de ellos doble con gran capacidad, y un segundo dormitorio ideal como habitación individual, despacho o vestidor. El cuarto de baño cuenta con un elegante plato de ducha y acabados actuales. El salón es amplio y luminoso, integrado con una práctica cocina americana, que aporta amplitud al espacio y permite un estilo de vida moderno y cómodo. Entre sus calidades destacan el suelo de gres porcelánico, ventanas de climalit con excelente aislamiento, agua caliente y calefacción eléctrica, además de aire acondicionado por splits en las estancias principales, garantizando confort en cualquier época del año. La ubicación es inmejorable: en pleno corazón de Opañel, a tan solo dos minutos andando de la estación de metro Urgel (Línea 5) y con múltiples líneas de autobús cercanas. Se trata de un barrio tranquilo y seguro, con todo tipo de servicios al alcance: comercios tradicionales, supermercados, colegios, zonas verdes y una gran oferta de restauración y ocio. Una oportunidad única para estrenar vivienda en una de las zonas más consolidadas de Madrid, con una excelente relación entre calidad, ubicación y precio. Ideal tanto para vivir como para invertir. Si necesita vender su inmueble para adquirir este u otro inmueble publicado contacte con nosotros disponemos del servicio //""CAMBIA DESCANSA""// la solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. Financiación a tu medida con FINMOO tendrás los mejores tipos de interés y hasta el cien por cien de financiación. Consulta nuestras condiciones  Entra en nuestra web y reserva este piso en tan solo 2 minutos con nuestro servicio ireserva.",True,good,False,True,4746.0,False,False,False,False,[],False,False,280000.0,€,flat,,"Opañel, Madrid",Piso en calle de Mercedes Arteaga,,,IE07-HERMANOSMERCE,,,
108915598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/44/aa/1358824935.webp,19,2,225000.0,flat,sale,44.0,True,2,1,"calle de Castilla, 1",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4528308,-3.7034209,True,https://www.idealista.com/inmueble/108915598/,"ANCOVE ofrece estupenda vivienda exterior y muy luminosa junto a la calle Bravo Murillo con una superficie de 44 m² construidos (41 m² útiles, según catastro), esta acogedora propiedad cuenta con: 2 dormitorios, salón confortable, cocina independiente, cuarto de baño completo, amplio recibidor ideal también como zona de comedor y balcón con vistas a la calle que aporta luz natural durante todo el día. La vivienda dispone de suelos de gres y se encuentra en una finca sin ascensor. Ubicación excelente, rodeada de todos los servicios y muy bien comunicada. ¡Ideal como primera vivienda o inversión! Importante: El precio de compra de la vivienda no incluye el gasto del Impuesto de Transmisiones Patrimoniales (6%), honorarios de agencia (3% + IVA), ni gastos de notario y registro.",False,good,False,False,5114.0,False,False,False,False,[],False,False,225000.0,€,flat,,"Bellas Vistas, Madrid","Piso en calle de Castilla, 1",,,,,,
108709218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/3e/80/1352796453.webp,22,bj,110000.0,flat,sale,43.0,True,1,1,calle Félix Rodríguez de la Fuente,Madrid,Algete,,es,,40.5950516,-3.4951486,False,https://www.idealista.com/inmueble/108709218/,"Aura Hogar vende en exclusiva LOCAL habilitado como vivienda sin cambio de uso, en la urbanización Montesoro de Algete. Muy luminoso con orientación sur y este, consta de habitación con armario forrado y vestido, salón comedor con cocina amueblada y cuarto de baño con plato de ducha. Ventanas de climalit oscilobatientes y calefacción por bomba de calor y aire acondicionado. Ideal como inversión, alta rentabilidad. SIN COMISIONES en el precio de venta. No deje pasar esta oportunidad, solicite más información sin compromiso.",True,good,False,False,2558.0,True,False,False,False,[],False,False,110000.0,€,flat,,Algete,Piso en calle Félix Rodríguez de la Fuente,,,FÉLIX RODRÍGUEZ,,,
