propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
106773719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/76/53/1293569299.webp,ch 170,16,5,265000.0,flat,sale,33.0,False,2,1,calle de la Madera,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4242573,-3.7053557,False,https://www.idealista.com/inmueble/106773719/,"No cobramos honorarios al comprador! Acogedor piso en el corazón de Madrid ¡Oportunidad única de adquirir este maravilloso piso en la calle Madera, en pleno centro de la capital!  Cuenta con 2 habitaciones y 1 cómodo baño, brindando el espacio perfecto para disfrutar de un hogar acogedor.  Si bien el edificio aún no dispone de ascensor, ¡esta importante mejora ya ha sido aprobada en junta y se instalará en los próximos meses!  La excelente ubicación de este piso es uno de sus principales atractivos. Situado en el barrio de Centro, goza de una inmejorable conectividad, con fácil acceso a las principales vías de transporte y a los principales puntos de interés de la ciudad. A pocos minutos a pie, encontrarás una amplia variedad de comercios, restaurantes, bares y servicios que harán que tu día a día sea más cómodo y placentero. Además, disfrutarás de la vibrante vida cultural y social que caracteriza esta zona. ¡No dejes pasar esta oportunidad y ven a conocer en persona este acogedor piso en pleno corazón de Madrid!",False,good,False,True,8030.0,False,False,False,False,[],False,False,265000.0,€,270000.0,5000.0,2.0,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Madera,Top,,,,
108591779,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/27/cd/1349369008.webp,INM41010,5,2,179000.0,flat,sale,22.0,False,1,1,calle Topete,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4486728,-3.7032167,False,https://www.idealista.com/inmueble/108591779/,"Grupo Inmobilia pone a la venta  Inversión con Encanto en Bellas Vistas: ¡Tu Oportunidad en el Corazón de Madrid? ¿Buscas una inversión segura y con carácter en Madrid? Te presentamos este acogedor apartamento de 22 m² según Catastro, ubicado en una finca de 1920 en el emblemático barrio de Bellas Vistas, a tan solo 2 minutos de la Glorieta de Cuatro Caminos y a 1 minuto de la vibrante calle Bravo Murillo.  Distribución Funcional: 1 Dormitorio: Espacio íntimo y acogedor. 1 Baño: Equipado con todo lo necesario. Salón-Comedor: Ambiente cómodo para relajarse y disfrutar. Características de la Finca: Tipo Corrala: Encanto tradicional madrileño. Segunda Planta: Con instalación futura de ascensor ya aprobada. ITE Favorable: Tranquilidad asegurada. ? ️ Detalles Adicionales: Suelos Cerámicos tipo Madera: Estética y fácil mantenimiento. Amueblado y Equipado: Listo para entrar a vivir o alquilar. Rentabilidad del 6%: Ideal para inversores, con alquiler actual de 890 €/mes.  Ubicación Inmejorable: Situado en Bellas Vistas, un barrio que combina tradición y modernidad. A solo 2 minutos del metro de Cuatro Caminos, con acceso a las líneas 1, 2 y 6, y múltiples líneas de autobús. Disfruta de la cercanía a zonas comerciales, restaurantes y todos los servicios que ofrece el distrito de Tetuán. ¡No dejes pasar esta oportunidad de inversión con encanto en una de las zonas más dinámicas de Madrid! Contáctanos para más información y concertar una visita.",False,good,False,True,8136.0,True,False,False,False,[],False,False,179000.0,€,,,,flat,"Bellas Vistas, Madrid",Piso en calle Topete,Top,,,,
108174078,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/89/83/1337378155.webp,AM-565-VX,26,3,375000.0,flat,sale,103.0,True,3,2,Barrio Ventilla-Almenara,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4702377,-3.6961748,False,https://www.idealista.com/inmueble/108174078/,"Oportunidad piso íntegramente a reformar, tercera planta con ascensor exterior y luminoso  esta propiedad se comercializa en forma excepcional bajo ciertas condiciones que se le explicaran al momento de llamar y que realmente se encuentre interesado.  su distribución consta de un salón-comedor, tres dormitorios,   dos baños, cocina independiente  esta vivienda se encuentra muy central, con todo tipo de comercio medios de transporte, metro y autobuses, cercano a la propiedad, plaza de castilla.  supermercados, colegios, lugares ocio,   el precio de esta oportunidad de compra es de 375.000 euros.  ref. Am-565-vx.",True,renew,False,True,3641.0,True,True,False,False,[],False,False,375000.0,€,,,,flat,"Ventilla-Almenara, Madrid",Piso,Top,,,,
108715930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/a6/a0/1360512396.webp,COR.V.003,45,,1660000.0,chalet,sale,450.0,,5,5,avenida de las Encinas,Madrid,Ciudalcampo,,es,,40.6209555,-3.5922267,False,https://www.idealista.com/inmueble/108715930/,"CORSINI INMOBILIARIA VENDE - Un capricho de casa muy cerquita de la entrada a la urbanización de Ciudalcampo.  La casa cuenta con un amplio y precioso jardín sobre una parcela plana con piscina.  Está muy bien orientada lo que proporciona luz exterior durante todo el día. Ha sido reformada en el 2017, por lo que, se encuentra en perfecto estado. En la planta principal, nos encontramos un amplio hall de entrada y un dormitorio en suite para invitados. Tiene un gran salón comedor con salida directa al porche y al jardín. Este salón a la vez está comunicado directamente con una amplia cocina y lavandería junto a cocina. En esta planta nos encontramos un segundo salón, sala de juegos, cuarto de estar o posibilidad de otra suite, con un aseo de cortesía.  En la primera planta, nos encontramos cuatro amplios dormitorios y tres baños. El dormitorio principal con baño en suite y con vestidor. Los otros tres dormitorios, uno de ellos con su baño en suite y los otros dos comparten un baño.  El precioso jardín tiene una distribución ideal con piscina, amplia zonas de porche con barbacoa y consta de un garaje en pérgola para cuatro coches Urbanización: La urbanización de Ciudalcampo cuenta con seguridad 24/7. Además, de un colegio privado y un Club de Golf del Race, donde poder practicar deporte y desconectar. Entorno: A 5 minutos en coche tiene la Urbanización de Santo Domingo que le brinda todo tipo de servicios desde colegio público bilingüe, zona de supermercado, cafeterías y restauración, centro médico con todas las sociedades, banco, correos, peluquería y zonas amplias y ajardinadas. No dude en llamarnos para concertar una visita y poder ver usted mismo las facilidades y comodidades que brinda este piso. Este texto es meramente informativo, careciendo de carácter contractual.",True,good,False,,3689.0,False,False,False,False,[],False,False,1660000.0,€,,,,chalet,Ciudalcampo,Casa independiente en avenida de las Encinas,Top,True,True,independantHouse,
107881665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/30/f7/1350417749.webp,S1045,22,1,700000.0,flat,sale,124.0,True,3,3,calle de la Cabeza,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4118852,-3.7039586,False,https://www.idealista.com/inmueble/107881665/,"JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS¡Inversión perfecta en el corazón de Madrid! – Alta rentabilidad desde el primer día Se vende espectacular propiedad reformada integralmente en planta baja en pleno centro de Madrid. Una oportunidad única para inversores que buscan ingresos inmediatos y sostenidos. - Superficie total: 124 m² construidos (según Catastro) -Distribuida en 3 modernos apartamentos independientes, diseñados con estilo contemporáneo, funcionalidad y acabados de alta gama. * Renta mensual actual: 3.900 € (1.300 €/mes por apartamento). Rentabilidad demostrada mediante alquileres de corta estancia. *Valor 700.00€ mas Honorarios de Agencia - Distribución de cada apartamento: Salón-comedor con cocina americana totalmente equipada 1 dormitorio independiente 1 baño completo Equipamiento moderno: aire acondicionado, TV, muebles incluidos Características generales: -Zona: Centro de Madrid -Año de construcción: 1890 -Tipo de suelo: Gres -Calefacción y agua caliente: Gas natural -Cocina americana equipada Ubicación inmejorable: Gastos de comunidad: 270€  Situada a pocos pasos de: La Latina, Plaza Mayor, Atocha-Renfe Con acceso inmediato a: Metro y autobuses, Supermercados, centros de salud, ocio y cultura Zona altamente demandada tanto por turistas como por residentes. ¡No dejes pasar esta oportunidad! Contáctanos para más información o agenda tu visita directamente JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS, cuenta con su Departamento Financiero, quien tiene acuerdos de colaboración con entidades bancarias, con los mejores tipos de interés del mercado, en algunas ocasiones sin vinculaciones como aperturas de cuenta o seguros y pudiendo conseguir la financiación para los clientes hasta el 100% del valor de la vivienda, (según el perfil del cliente). Trabajamos para conseguir tu vivienda y hacer realidad tus sueños.",False,good,False,False,5645.0,False,False,False,False,[],False,False,700000.0,€,785000.0,85000.0,11.0,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Cabeza,Top,,,,
108338322,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/e7/e2/1341149977.webp,NAV4759,35,bj,310000.0,flat,sale,127.0,True,3,2,La Dehesa - El Pinar,Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.2979818,-4.0065797,False,https://www.idealista.com/inmueble/108338322/,"Expectacular piso en planta baja de 127 m² construidos más patio, se trata de una vivienda construida en 2009, es la opción perfecta para quienes buscan comodidad y estilo. Con 3 amplios dormitorios dobles y 2 baños completos, este espacio está diseñado para adaptarse a tus necesidades. Ubicado en una urbanización privada, el piso cuenta con acceso para personas con movilidad reducida y ascensot, lo que garantiza la comodidad de todos sus habitantes. Disfruta de la frescura del aire acondicionado y la calidez de la calefacción de gas natural individual, ideal para cualquier época del año. La cocina, completamente amueblada, es un sueño para los amantes de la gastronomía y se abre a una encantador patio de 35 m2 aproximadamente, perfecto para disfrutar de momentos al aire libre mientras que el luminoso amplio salón independiente es ideal para cualquier tipo de reunión familiar. Además, el piso incluye armarios empotrados en todas las habitaciones, un lavadero y un trastero, ofreciendo un amplio espacio de almacenamiento. Los acabados son de calidad, con suelos de gres y ventanas de aluminio con doble acristalamiento climalit, que aseguran un excelente aislamiento térmico y acústico. La propiedad también cuenta con un ascensor y dos plazas de garaje incluidas, facilitando el acceso y el aparcamiento. No pierdas la oportunidad de vivir en este magnífico piso en un entorno tranquilo y seguro. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,2441.0,False,False,False,False,[],False,False,310000.0,€,325000.0,15000.0,5.0,flat,"La Dehesa - El Pinar, Navalcarnero",Piso,Top,True,True,,
108914256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/03/a1/1358787482.webp,VO160469,32,bj,417000.0,flat,sale,80.0,True,2,2,calle de Mota del Cuervo,Madrid,Madrid,Hortaleza,es,Canillas,40.4653385,-3.6310983,False,https://www.idealista.com/inmueble/108914256/,"VOhome propiedades vende en exclusiva piso con reforma a estrenar en Calle Mota del Cuervo ""Villarrosa"".  Informamos que algunas de las imágenes del reportaje fotográfico se han realizado mediante un medio digital, pudiendo diferir del estado actual de la vivienda Vivienda recién reformada con materiales y acabados de las mejores calidades. Se encuentra en una planta baja muy luminosa gracias a su excelente orientación sur y a sus grandes ventanales, que además cuentan con vidrio espejado para garantizar total privacidad desde el exterior sin perder luz natural en el interior. La distribución es moderna y funcional. Cuenta con una cocina americana integrada en un amplio salón-comedor. Dispone de dos dormitorios, uno de ellos con vestidor y baño en suite equipado con plato de ducha. Además, hay un segundo baño completo, también con plato de ducha. La vivienda dispone de calefacción central y cuenta con la preinstalación de aire acondicionado por conducto. El acceso está adaptado para personas con movilidad reducida, lo que aporta comodidad y accesibilidad para todos los perfiles de usuario. Esta es una oportunidad ideal para quienes buscan un hogar moderno, luminoso y listo para entrar a vivir. Muy buena ubicación frente al complejo deportivo Luis Aragonés. Situado a 300 m del metro Canillas y a 15 min del metro Mar de Cristal. Con buena salida a las carreteras M40, M30 Y M11. La zona cuenta con todo tipo de comercios, recalcando el centro comercial Carrefour y el centro comercial Palacio del Hielo, a menos de diez minutos del local. Próximo tanto a colegios como el Ramón Pérez de Ayala o el colegio Público Garcilaso de la Vega como a escuelas infantiles, también podemos encontrar supermercados como el Ahorramás. Además podemos señalar otros lugares de interés como el IFEMA, el Aeropuerto Adolfo Suarez, el Parque Rey Juan Carlos I y el parque Capricho. Informarle, que disponemos de un departamento financiero que asesora completamente gratis. ""Te financiamos tu vivienda hasta el 100% del valor de compraventa"" Tipo de interés fijo: desde 1,85 % Tipo de interés variable: desde Er+0.50 % Infórmese sin compromiso comunicándose con la oficina VOhome–  *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales/ Notaría-Gestoría / Registro / intermediación inmobiliaria y/o financiera)*.",False,good,False,True,5213.0,False,False,True,False,[],False,False,417000.0,€,,,,flat,"Canillas, Madrid",Piso en calle de Mota del Cuervo,Top,,,,
108555029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/50/49/1348328289.webp,5042,22,2,4200000.0,flat,sale,210.0,True,3,3,calle de Columela,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4195327,-3.6889802,False,https://www.idealista.com/inmueble/108555029/,"Exclusiva propiedad ubicada en la mejor zona de Recoletos, a unos pasos de la Puerta de Alcalá y la calle Serrano. Ubicada en la segunda planta de un edificio clásico con portería, esta elegante vivienda de 210 m² ha sido recientemente reformada con acabados de alta calidad. Su diseño combina el encanto de las molduras clásicas, radiadores de fundición y techos altos con un interiorismo y mobiliario de diseño. La zona social, muy amplia y luminosa gracias a sus tres balcones, cuenta con una cómoda zona de salón y comedor. La cocina semi integrada, equipada con electrodomésticos de alta gama e inducción invisible, incluye una gran isla y puertas escamoteables para crear un ambiente de bar ideal. Además, tiene un aseo de cortesía para invitados.   La zona de noche consta de tres dormitorios en suite; el principal destaca por su gran tamaño y amplio vestidor.   El precio incluye un trastero en finca. La vivienda se encuentra lista para entrar a vivir y disfrutar de su ubicación inmejorable, en uno de los barrios más exclusivos de Madrid.  .",False,good,False,True,20000.0,False,False,False,False,[],False,False,4200000.0,€,,,,flat,"Recoletos, Madrid",Piso en calle de Columela,Top,True,True,,
108276459,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/9c/72/1361370253.webp,HERMOSILLA ,50,1,1240000.0,flat,sale,92.0,True,2,2,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4254851,-3.6758891,False,https://www.idealista.com/inmueble/108276459/,"¡Fantástico piso totalmente reformado y amoblado en venta en el barrio de Salamanca! Te presentamos este espectacular inmueble de 92 m² con techos altos de 3 metros y cuatro balcones exteriores, que llenan el espacio de luz natural y crean una gran sensación de amplitud. La vivienda dispone de un amplio salón-comedor con cocina abierta de diseño, ideal para disfrutar en familia o con amigos. Cuenta con dos habitaciones, una de ellas principal con vistas a la calle, balcón, closets y baño en suite, y una segunda habitación con closets, baño contiguo, que también funciona como baño de cortesía para invitados. El piso está equipado con aire acondicionado por conductos, calefacción y acabados de primera calidad como suelos de madera, electrodomesticos marca Bosch, cuidando hasta el más mínimo detalle para ofrecerte el máximo confort. El piso se entregara totalmente amoblado con muebles de lujo de la Tienda de mueble e interiorismo Kave. La ubicación es inmejorable, en pleno corazón del codiciado barrio de Salamanca, a tan solo dos calles de Goya y de la calle Alcalá. Rodeado de tiendas exclusivas, restaurantes de prestigio y todo tipo de servicios, tendrás todo lo que necesitas a tu alcance. ¡Vive en una de las zonas más exclusivas de Madrid en un piso que lo tiene todo!",True,good,False,True,13478.0,True,False,False,False,[],False,False,1240000.0,€,,,,flat,"Goya, Madrid",Piso en calle de Hermosilla,Top,,,,
106435416,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/41/a1/1308940188.webp,1348,40,,5500000.0,chalet,sale,1500.0,,8,8,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4581775,-3.6314582,False,https://www.idealista.com/inmueble/106435416/,"Impresionante vivienda de diseño moderno. Construida con excelentes calidades. 1.150m2 construidos, distribuidos en 4 plantas con ascensor, sobre una parcela de 1285m2. En la zona más alta del Parque de Conde Orgaz, lo que le otorga inmejorables vistas.  Accedemos a la vivienda y nos encontramos con un hall de entrada con doble altura en el que destaca una columna circular de madera del mismo tono que las carpinterías y rodapiés. En esta planta tambien hay un aseo de cortesía, un despacho (18M2). El amplio salón comedor (90m2) con vistas y salida al jardín. La amplia cocina (31m2) cuenta con office, esta comunicada con el comedor. Da acceso a la zona de servicio formada por dos cuartos (10m2 - 8m2), un baño y acceso de servicio.  Cuando subimos a la primera planta, por la escalera o por el ascensor, llegamos a un ancho corredor que balconea al hall de entrada y que nos distribuye a los cuatro grandes dormitorios. Dos de los dormitorios (30m2 – 15m2), con baño en suite y vestidor (12m2), ambos con acceso cada uno a una terraza privada (30m2 – 27m2) para disfrutar del exterior y de las vistas. Los otros dos dormitorios (18m2) comparten baño. El dormitorio principal, a su vez, cuenta con jacuzzi.  En la segunda planta se encuentran dos dormitorios (17m2), dos baños (4m2 – 15m2) y una sala de estar intimo (15m2) que puede albergar diferentes usos como sala de TV, de juegos, etc. Todas estas estancias cuentan con salida a una terraza (137m2).  La planta semisótano está formada por: bodega, garaje (166m2) para 6 coches con tres grandes lucernarios que le aportan luz natural, una habitación de servicio con su baño, cuarto de planchado y lavandería (15m2), bodega, despensa (5m2), cuarto para cámara frigorífica, sala de caldera y sala de máquinas del ascensor, cuarto de estar, gimnasio (25m2) desde el que se puede acceder a la piscina exterior, sauna (10m2), baño turco, ducha sueca, trastero y zona diáfana (142m2).  Desde el salón comedor accedemos al jardín a través de un porche y encontramos una hermosa piscina con calentamiento automático y spa, barbacoa y juegos infantiles.  Cabe destacar la amplitud, luminosidad de sus estancias y su buena distribución, esto hace que sea una vivienda muy acogedora, ideal para disfrutar de sus espacios, interiores y exteriores, con absoluta privacidad.  La vivienda tiene: alarma, garita de seguridad, aspiración centralizada, placas solares, suelo radiante, aire acondicionado, carpinterías eléctricas.  El Parque Conde Orgaz es una de las zonas más exclusivas de Madrid, con sistema de seguridad permanente. Dentro del parque se encuentran algunos de los mejores colegios tanto nacionales como internacionales (Colegio San José del Parque, Liceo Francés, etc.) Está cerca de centros comerciales como Arturo Soria Plaza, de las prestigiosas clínicas MD Anderson Center, Hospital Nuestra Señora de América y Clínica Universitaria de Navarra, supermercados, gimnasios, farmacias, etc. También tiene muy buen acceso directo a la carretera de Barcelona, M-30 y M-40, y está a pocos minutos del Aeropuerto Adolfo Suarez.  ¡Llámanos y visita!",True,good,False,,3667.0,True,True,False,False,[],False,False,5500000.0,€,,,,chalet,"Conde Orgaz-Piovera, Madrid",Casa independiente,Top,True,True,independantHouse,
