propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108463343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/01/fe/1345885004.webp,,27,950000.0,flat,sale,203.0,5,3,avenida de América,Madrid,Madrid,es,40.442301,-3.6637108,False,https://www.idealista.com/inmueble/108463343/,"""ÁTICO A INMOBILIARIA"" les ofrece en exclusiva la venta de esta fantástica vivienda de 203 m2 construidos (según catastro), situada en la Avenida de América. Se distribuye de la siguiente manera: Hall de entrada, amplio y luminoso salón de 27 m2 con acceso a una magnifica terraza de 11 m2 y zona de comedor independiente. La zona de descanso dispone de tres dormitorios, uno de ellos en suite con bañera y con acceso a la terraza y baño completo con plato de ducha y ventilación natural. Cuenta también con un dormitorio independiente, actualmente se utiliza como despacho.  Amplia cocina totalmente amueblada con acceso a la zona de servicio que dispone de un dormitorio y baño completo con bañera y ventilación natural. Vivienda exterior, suelo de parquet, armarios empotrados, carpintería exterior de aluminio y calefacción central. El edificio cuenta con servicio de portería e incluye trastero. ¡MAGNIFICA UBICACIÓN! Dispone de todos los servicios de transportes, comercios, centros educativos y de salud. Adjunto plano. No dude ponerse en contacto para ampliar información o concertar una cita. Agente Inmobiliario inscrito en Registro de Agentes de la Comunidad de Madrid 0074/18.",False,renew,False,4680.0,True,False,False,False,[],False,False,950000.0,€,,,flat,,"Guindalera, Madrid",Piso en avenida de América,8,True,Barrio de Salamanca,True,Guindalera,995000.0,45000.0,5.0,,
108239085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/24/fe/1338110771.webp,LEG-91104286,57,3650000.0,chalet,sale,714.0,6,7,Monte Alina s/n,Madrid,Pozuelo de Alarcón,es,40.4212848,-3.8414209,True,https://www.idealista.com/inmueble/108239085/,"Presentamos este exclusivo chalet independiente ubicado en la prestigiosa urbanización Monte Alina, Pozuelo de Alarcón.  Este espectacular chalet de 714 m² sobre una impresionante parcela de 2.098 m² es sinónimo de elegancia, confort y privacidad. Cada detalle ha sido pensado para garantizar un hogar sofisticado y funcional. La vivienda ha sido construida con materiales de gran calidad, asegurando durabilidad, confort y una estética elegante en cada rincón. Con una distribución impecable en tres plantas, cada rincón de esta residencia ha sido diseñado para ofrecer la máxima calidad de vida en un entorno privilegiado.  La vivienda nos recibe con un imponente gran hall distribuidor, que marca el carácter señorial de la casa y conduce a las principales estancias. El amplio salón, dividido en dos ambientes, destaca por su luminosidad y amplitud, proporcionando acceso directo a un refinado despacho y a un porche cubierto, perfecto para disfrutar del aire libre con vistas al exuberante jardín. Desde el salón también se accede al comedor independiente, creando una armoniosa conexión entre los espacios sociales de la vivienda.  La cocina, con un diseño moderno y funcional, cuenta con zona de office, salida independiente al jardín y una práctica despensa, ideal para el almacenamiento. Un baño de cortesía completa esta planta, asegurando comodidad para los residentes y sus invitados.  La segunda planta alberga la zona de descanso, con cinco dormitorios y 4 cuartos de baño, donde cada uno ha sido concebido para garantizar privacidad y bienestar. Tres de los dormitorios cuentan con baño en suite, proporcionando un ambiente exclusivo y cómodo. Los otros dos dormitorios comparten un baño, manteniendo un diseño funcional para toda la familia. El dormitorio principal destaca por su amplitud, e incorpora un elegante vestidor, un baño en suite, además de una terraza privada, ideal para disfrutar de momentos de tranquilidad con vistas privilegiadas.  El sótano ofrece diversas áreas diseñadas para el ocio y el día a día en el que encontramos una bodega privada, perfecta para los amantes del buen vino. Sala de juegos, proporcionando entretenimiento en casa. Lavandería y aseo, aportando practicidad y comodidad. Cuarto de instalaciones optimizando el funcionamiento de la vivienda. Garaje con capacidad para varios vehículos, asegurando espacio y seguridad y un dormitorio de servicio con baño en suite, ideal para personal de apoyo o invitados.  El exterior de esta magnífica residencia cuenta con una cuidada zona ajardinada consolidada, con una diversidad de árboles y plantas que aportan frescura y privacidad. La finca incluye una gran piscina, perfecta para los meses de verano, una exclusiva zona de cenador para barbacoas, ideal para reuniones familiares y sociales, además de una pista de pádel, ofreciendo un plus de entretenimiento y actividad deportiva sin salir de casa.  Monte Alina es una de las urbanizaciones más consolidadas y valoradas del noroeste de Madrid. Destaca por su seguridad 24 horas, con control de acceso, asegurando máxima tranquilidad para sus residentes. Además, ofrece extensas zonas verdes, parques infantiles y pistas comunitarias de tenis y pádel, creando un entorno residencial privilegiado, rodeado de naturaleza y perfectamente conectado con la capital.  Este chalet representa una oportunidad única para quienes buscan un hogar distinguido, rodeado de naturaleza, tranquilidad no dudes en contactar con nosotros para organizar una visita. Gracias a las empresas del GRUPO LEGEND, aportamos Asesoramiento Fiscal, Financiero y un Arquitecto a su disposición para cualquier consulta. Todo incluido sin coste adicional a nuestros clientes. NO COBRAMOS HONORARIOS AL COMPRADOR. ** La información que se detalla en este anuncio se muestra a título informativo y no es contractual ni vinculante **.",True,good,False,5112.0,True,False,False,False,[],False,False,3650000.0,€,True,True,chalet,independantHouse,"Montealina, Pozuelo de Alarcón",Casa independiente en Monte Alina s/n,,,Urbanizaciones,,Montealina,,,,,
108967365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/3c/65/1367576906.webp,,20,264990.0,flat,sale,97.0,3,2,plaza de Gabriel Celaya,Madrid,Rivas-Vaciamadrid,es,40.3604747,-3.5544863,False,https://www.idealista.com/inmueble/108967365/,"AyP Servicios Inmobiliarios Madrid vende Fantástico piso Reformado en Covibar Rivas-Vaciamadrid. Vivienda con reforma actual, consta de 3 Amplios Dormitorios, un amplio Salón independiente, gran cocina de 13 m2 con Tendedero, y dos Baños exteriores, uno de ellos integrado en la habitación de matrimonio(Tipo suitte). Está vivienda destaca por su gran luminosidad, todo Exterior, garantizando luz natural durante todo el dia. Además goza de una reforma con altas calidades: Ventanas son de Climalit con rotura de puente térmico oscilovatientes, Split de Aire Acondicionado( con bomba de calor en el Salón)  Suelos con Tarima flotante C-5 en toda la vivienda excepto en baños y cocina con gres porcelánico. Puertas lacadas en blanco, Fontanería de baños renovada, Caldera individual de Gas Natural con radiadores de aluminio, cuenta con armarios empotrados en recibidor y habitaciones. Dispone además de un práctico cuarto trastero para un almacenaje adicional. El Barrio de Covibar es un barrio que cuenta con todos los servicios necesarios para cubrir las necesidades de una familia, Dispone de comercios, supermercados farmacias, colegios e institutos a menos de 100m, Parada de metro y de autobús muy cercana, con conexión cercana a Madrid centro. Rivas-Vaciamadrid es la ciudad de Madrid con más crecimiento en los últimos 20 años.  97m2. Construidos Año de construcción: 1.986 Sin ascensor  Exterior Ventanas Climalit  Puertas macizas blancas Suelos tarima flotante Y porcelanico Calefacción individual gas natural  Radiadores de aluminio Puerta blindada Parques y zonas verdes ¿Te gustó este inmueble? Solicita tu visita sin compromiso! AyP servicios inmobiliarios Madrid Tu éxito, nuestra prioridad. *Contamos con Más de 20 años de experiencia en el sector inmobiliario. *Servicio personalizado y seguimiento a cada uno de nuestros clientes. * Valoración gratuita y servicio post-venta para vendedores y compradores.   * Servicio financiero. * Gestión de Herencias. * Gestión de permisos de venta, informes de ventas y descalificaciones VPO, VPP, VPL. ¿No encuentras tu casa perfecta? Dinos qué buscas y te lo encontramos.",True,good,False,2732.0,True,False,False,False,[],False,False,264990.0,€,,,flat,,"Covibar - Pablo Iglesias, Rivas-Vaciamadrid",Piso en plaza de Gabriel Celaya,3,True,Covibar - Pablo Iglesias,False,,283690.0,18700.0,7.0,,
109044486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/f5/42/1365260284.webp,NARVAEZ2,36,1150000.0,flat,sale,125.0,4,2,calle de Narváez,Madrid,Madrid,es,40.4173661,-3.676074,False,https://www.idealista.com/inmueble/109044486/,"RE/MAX Fidelity presenta este magnífico piso en venta en Retiro zona Ibiza, a solo dos manzanas del Parque del Retiro.  Perfecto para quienes buscan luz, altura y silencio en el corazón de la ciudad. �️Características destacadas 116 m² registrales, techos altos y luminosidad excepcional, gracias a sus grandes ventanales oscilobatientes, que aportan vistas despejadas al patio de manzana. Muy silencioso, libre de ruidos exteriores. Edificio de 1964 con ITE favorable, conserje y videoportero. Equipado con dos ascensores y montacargas. Gran entrada aportando calidad a la vivienda. Comodidad garantizada con aire acondicionado en salón y dormitorio principal además de calefacción central por gas natural. Distribución y estado: 3 dormitorios dobles más otro sencillo, muy luminosos, todos con ventanas. Salón‑comedor amplio con doble orientación (mañana), ideal para disfrutar de luz natural. 2 baños reformados recientemente, ambos con plato de ducha. Cocina amueblada y completamente equipada. Incluye tendero cerrado, actualmente convertido en Office. �Ubicación inmejorable Situado en una de las zonas más exclusivas y tranquilas de Madrid, en el distrito de Retiro. Destaca por su calidad de vida. Se encuentra apenas a un paso del Parque del Retiro y muy cerca de restaurantes de primer nivel, colegios y servicios de alto nivel. Excelente comunicación mediante autobús, metro, cercanía a la M‑30 y acceso al aeropuerto. ✨ Por qué te encantará vivir aquí Espacios amplios y bien distribuidos, ideales para familia o teletrabajo. Ambientes luminosos y cuidado estético, que transmiten serenidad y confort. Vivienda lista para entrar a vivir, con buenos acabados y funcionales. Una inversión excelente en un área con demanda creciente y gran revalorización.  Información adicional que orienta: Año de construcción: 1964. Certificación energética disponible. Detalles opcionales completados: calefacción central por gas natural, aire acondicionado, portero, videoportero, montacargas. Agenda tu visita Si estás buscando un piso de excelente calidad, en una zona premium y con todas las comodidades, no dejes pasar esta oportunidad. Contacta ya con Francisco Ibáñez, agente asociado de RE/MAX Fidelity para agendar tu visita.",False,good,False,9200.0,True,False,False,False,[],False,False,1150000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Narváez,6,False,Retiro,True,Ibiza,,,,,
108559802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/ce/df/1348466239.webp,1134,26,615000.0,flat,sale,119.0,4,2,calle de Finisterre,Madrid,Madrid,es,40.477298,-3.6993536,False,https://www.idealista.com/inmueble/108559802/,"MillAC Consulting Inmobiliario vende en exclusiva:  Amplio piso en planta 13 con espectaculares vistas – Calle Finisterre, barrio de La Paz (Madrid) Descubre esta estupenda vivienda ubicada en la 13ª planta de un edificio en la calle Finisterre, dentro del consolidado y bien comunicado barrio de La Paz, junto al Centro Comercial La Vaguada y Las Cuatro Torres. Con 119 m² construidos y 109 m² útiles, esta vivienda destaca por su amplitud, luminosidad y enormes posibilidades de reforma. Cuenta con cuatro dormitorios grandes, todos con armarios empotrados, y dos baños completos, uno de ellos semi reformado. La cocina y el salón tienen acceso directo a una terraza dividida en dos zonas: una parte ideal para disfrutar de las vistas y otra utilizada como tendedero. Su orientación noroeste ofrece luz natural por la tarde y unas vistas despejadas espectaculares desde una altura privilegiada. El edificio dispone además de zona común, ideal como espacio de encuentro o juego para los más pequeños. La zona está perfectamente conectada con las principales arterias de Madrid: acceso rápido a la M-30, M-40, A-6 y A-1, facilitando la movilidad tanto dentro como fuera de la ciudad. Además, cuenta con excelentes opciones de transporte público (metro, autobuses y cercanías a pocos minutos). A solo unos pasos del Centro Comercial La Vaguada, que ofrece una amplia oferta de ocio, restauración y comercios. La zona también cuenta con numerosos colegios, tanto públicos como concertados y privados, ideales para familias con niños.  Una vivienda perfecta para reformar a tu gusto y convertirla en el hogar que siempre soñaste, en una ubicación privilegiada de Madrid, con todos los servicios y comunicaciones a tu alcance. ! MillAC, tu confianza, nuestro éxito!",True,renew,False,5168.0,True,False,False,True,[],False,False,615000.0,€,,,flat,,"La Paz, Madrid",Piso en calle de Finisterre,13,True,Fuencarral,True,La Paz,,,,,
108958550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/89/8c/1360490308.webp,HD-133,21,215000.0,flat,sale,80.0,3,1,avenida Reyes Católicos,Madrid,Alcalá de Henares,es,40.4757223,-3.3739154,False,https://www.idealista.com/inmueble/108958550/,"¡POSIBILIDAD DE FINANCIACION 100%! HIPODREAMS SERVICIOS FINANCIEROS VENDE EN EXCLUSIVA Estupendo piso cerca de todos los servicios, zona muy tranquila. Se vende estupenda vivienda situada en la demandada zona de Reyes Católicos, Alcalá de Henares, con todos los comercios y servicios a tu alcance: supermercados, colegios, transporte público, farmacias y mucho más. A 5 minutos andando del maravilloso casco histórico de Alcalá de Henares. La propiedad ha sido reformada íntegramente, incluyendo tuberías y sistema eléctrico, lo que garantiza confort y tranquilidad durante muchos años. Cuenta con 3 amplias habitaciones y 1 baño completo con moderno plato de ducha. El dormitorio principal dispone de un amplio armario empotrado, ideal para el almacenamiento. Estupenda cocina totalmente reformada con gran espacio de almacenamiento y terraza-tendedero. Salón-comedor de grandes dimensiones. Entre sus calidades destacan: - Suelo de tarima 5C, que aporta calidez y elegancia a toda la vivienda. - Ventanas de climalit oscilobatientes con mosquiteras en todas las estancias, que aseguran aislamiento térmico y acústico. - Puertas interiores completamente nuevas. - Aire acondicionado con bomba de calor en el salón, para tu confort durante todo el año. *Los gastos de comunidad incluyen agua, calefacción central y mantenimiento. Una vivienda lista para entrar a vivir, con todas las comodidades y en una ubicación privilegiada. ¡No dejes pasar esta oportunidad y ven a visitarla! Te encontramos la FINANCIACIÓN PARA TU VIVIENDA CON LAS MEJORES CONDICIONES busques lo que busques Y EN TODO EL TERRITORIO NACIONAL. En HIPODREAMS te ayudaremos a conseguir las mejores condiciones para tu nueva hipoteca. ó.",False,good,False,2688.0,False,False,False,True,[],False,False,215000.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso en avenida Reyes Católicos,bj,True,Reyes Católicos,True,,223000.0,8000.0,4.0,,
109095403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/02/bf/1364225441.webp,bhaVDLC,39,280000.0,flat,sale,80.0,2,1,calle Virgen de la Cabeza,Madrid,Collado Villalba,es,40.625938,-4.0027719,False,https://www.idealista.com/inmueble/109095403/,"¡Oportunidad única para vivir en el corazón de Collado Villalba! Este encantador piso de 2 habitaciones y 1 baño se encuentra en una ubicación privilegiada, rodeado de todos los servicios y comodidades que puedas necesitar. Características principales: 2 dormitorios con buena iluminación natural 1 baño completo en excelente estado Cocina independiente equipada Salón comedor con acceso a balcón  Calefacción individual Finca tranquila y bien cuidada  Ubicación inmejorable: Situado en una calle tranquila en pleno centro de Villalba, a solo unos pasos de supermercados, farmacias, centros de salud, bancos, colegios, zonas verdes y una amplia oferta de comercios y restauración. Conectividad: Perfectamente comunicado mediante transporte público: A 5 minutos caminando de la estación de tren de Villalba Paradas de autobús cercanas con conexión directa a Madrid y otros municipios Fácil acceso a la A-6 Ideal tanto para quienes buscan su primera vivienda como para quienes quieren invertir en una zona con alta demanda.  ¡Listo para entrar a vivir! No dejes pasar esta oportunidad. Contacta para más información o para concertar una visita.",False,good,False,3500.0,False,False,False,False,[],False,False,280000.0,€,,,flat,,"Villalba Estación, Collado Villalba",Piso en calle Virgen de la Cabeza,2,True,Villalba Estación,False,,300000.0,20000.0,7.0,,
108004160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/39/fe/1330875020.webp,VIVEXVALDE001,50,130000.0,chalet,sale,101.0,3,1,Valdemaqueda,Madrid,Valdemaqueda,es,40.5107505,-4.2973516,False,https://www.idealista.com/inmueble/108004160/,"Inmobiliaria LOCATIVO te ofrece esta encantadora vivienda situada en una zona muy tranquila, rodeada de naturaleza y a escasos minutos del centro de Valdemaqueda.  Ideal tanto como residencia habitual, escapada de fin de semana o inversión para alquiler rural. Esta casa, distribuida en dos plantas, cuenta en la planta baja con dos acogedoras habitaciones, cocina independiente, baño completo y un amplio comedor con chimenea, creando un ambiente cálido y hogareño en cualquier época del año. Además, dispone de garaje y leñera, que aportan funcionalidad y espacio extra de almacenamiento. La planta superior es diáfana, con muchas posibilidades para diseñar nuevos espacios a tu medida: más dormitorios, zona de juegos, despacho o incluso una suite con vistas al entorno natural. En el exterior, encontrarás un acogedor jardín perfecto para disfrutar de atardeceres inolvidables, barbacoas en familia o simplemente relajarte rodeado de paz y naturaleza. � Ubicada en un entorno privilegiado, esta propiedad combina tranquilidad y buena conexión, además de ofrecer todos los servicios del municipio de Valdemaqueda, como centro médico, colegio, transporte público, comercios y zonas de ocio. � No dejes pasar esta oportunidad de tener tu refugio en plena Sierra Oeste de Madrid. Contáctanos para más información y visitas. CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",True,renew,False,1287.0,False,False,False,False,[],False,False,130000.0,€,True,True,chalet,independantHouse,Valdemaqueda,Casa independiente,,,,,,,,,,
107698725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/c9/68/1353210119.webp,Atico_Madrid_Prime,62,3400000.0,penthouse,sale,170.0,3,3,"calle de Núñez de Balboa, 8",Madrid,Madrid,es,40.4225894,-3.6827915,True,https://www.idealista.com/inmueble/107698725/,"¿Buscas un ático de lujo en Madrid que combine elegancia, amplitud y ubicación privilegiada? Esta propiedad ubicada en la emblemática calle Núñez de Balboa, en pleno barrio de Salamanca, es una oportunidad única para vivir en lo más alto de una de las zonas más exclusivas de la capital. Con 170 m² construidos y una espectacular terraza de 22 m² con vistas despejadas, este ático ofrece un estilo de vida sofisticado y cómodo, ideal tanto para residencia habitual como para inversión inmobiliaria. � Características destacadas del ático Terraza y mirador: Espacio exterior privado con vistas abiertas, perfecto para disfrutar de atardeceres y momentos al aire libre. Amplio salón-comedor: Distribuido en dos estancias, ideal para reuniones, cenas o momentos de relax con familia y amigos. 3 dormitorios: Dos de ellos en suite, ofreciendo máxima comodidad y privacidad. 3 baños completos: Con plato de ducha y acabados de lujo. Cocina integrada: Moderna y funcional, equipada con electrodomésticos de alta gama. Suelos de madera natural: Elegancia, confort y calidez en cada espacio. Climatización integral: Calefacción individual por gas y aire acondicionado por conductos. Edificio histórico: Construido en 1922, con ascensor clásico, conserje y acceso adaptado. Orientación oeste: Luz natural garantizada durante todo el día. � Ubicación inmejorable Situado en una de las calles más cotizadas del distrito de Salamanca, este ático te coloca a solo unos pasos de la Milla de Oro, rodeado de tiendas de lujo, galerías de arte, restaurantes gourmet y todos los servicios esenciales. Además, cuenta con excelente conexión mediante transporte público y rápida salida hacia el aeropuerto. La presente publicación tiene carácter meramente informativo, orientativo y no vinculante, por lo que no supone información contractual alguna, siendo su uso estrictamente comercial. Este anuncio puede contener errores, se muestra a título informativo de la información recibida, sin ser responsable la inmobiliaria de dichos errores.",True,good,False,20000.0,True,False,True,False,[],False,False,3400000.0,€,,,flat,penthouse,"Recoletos, Madrid","Ático en calle de Núñez de Balboa, 8",6,True,Barrio de Salamanca,True,Recoletos,,,,,
108308075,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/2a/8a/1366971855.webp,28-02211,24,189000.0,flat,sale,66.0,2,1,calle de Antonia Usera,Madrid,Madrid,es,40.3852077,-3.7080326,False,https://www.idealista.com/inmueble/108308075/,"**Alquiler Protegido - Oportunidad de Piso Luminoso en Usera** ¡Descubre tu nuevo hogar en este encantador y luminoso piso ubicado en la segunda planta! Este excelente apartamento exterior se destaca por su distribución y comodidad. **Características del inmueble: ** - **2 Dormitorios: **   - Dormitorio principal con armario empotrado.  - Segunda habitación ideal como despacho o dormitorio adicional. - **Salón de paso: ** Espacioso y acogedor, perfecto para disfrutar en familia. - **Cocina Office: ** Totalmente equipada con todos los electrodomésticos necesarios para tu comodidad. - **Baño completo: ** Con moderno plato de ducha. - **Climatización: ** Aire acondicionado con bomba de frío/calor tanto en el dormitorio principal como en el salón. - **Acabados de calidad: ** Suelos de tarima flotante y ventanas de aluminio que aportan luz natural y confort. **Ubicación inmejorable: ** A solo 5 minutos del metro Usera, este piso se encuentra en una zona bien comunicada y rodeada de todo tipo de servicios, incluyendo supermercados, farmacias y muchas más comodidades a tu alcance. Más de 15 años de experiencia, con más de 13,000 propietarios y 24,000 inquilinos satisfechos. ¡Te esperamos!",False,good,False,2864.0,False,False,False,False,[],False,False,189000.0,€,,,flat,,"Pradolongo, Madrid",Piso en calle de Antonia Usera,2,True,Usera,False,Pradolongo,,,,,
109194388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/dc/9c/1367065501.webp,a0Ncm000002sx5VEAQ,5,767000.0,flat,sale,95.0,3,2,avenida Nuestra Señora del Retamar s/n sn,Madrid,Las Rozas de Madrid,es,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/109194388/,,False,,True,8074.0,True,False,False,False,[],False,False,767000.0,€,True,True,flat,,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n sn,3,,Montecillo,True,Montecillo,,,,False,
106019127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/4c/58/1292436184.webp,0015-07193,39,488000.0,flat,sale,77.0,3,1,calle del General Pardiñas,Madrid,Madrid,es,40.4267495,-3.677701,False,https://www.idealista.com/inmueble/106019127/,"¡Descubre tu nuevo hogar en el prestigioso barrio de Salamanca!  Esta céntrica vivienda en semisótano exterior, ubicada en la emblemática calle General Pardiñas, en el tramo entre Goya y Hermosilla, te ofrece la oportunidad de vivir rodeado de la elegancia y comodidad que pocas zonas de Madrid pueden brindar.  Se encuentra en una finca clásica que cuenta con portero físico y está situada a un paso de las mejores tiendas, restaurantes, cafeterías y teatros, además del famoso centro comercial El Corte Inglés. Con 77 m² construidos y 56 m² útiles, esta vivienda se distribuye en un salón con dos ventanas altas que dan luz exterior a la estancia, una cocina independiente, un cuarto de baño y tres dormitorios. La cocina, el baño y una de las habitaciones disponen de ventana a un patio interior, garantizando tranquilidad y privacidad.  El edificio tiene toma de gas natural, por lo que se puede instalar en la vivienda. La finca tiene ascensor, que por el momento no baja a los semisótanos Aprovecha la proximidad al parque del Retiro para pasear o practicar deporte al aire libre. Todos los servicios esenciales están a tu alcance: supermercados, mercado, centro de salud, farmacias y colegios.  Además, disfrutarás de una excelente comunicación gracias a las líneas de metro 4 y 2, con las estaciones de Goya, Velázquez y Príncipe de Vergara, así como diversas líneas de autobús y la cercanía al intercambiador de Felipe II. No pierdas la oportunidad de vivir en una de las mejores zonas de Madrid. ¡Llámanos y agenda tu visita!",False,renew,False,6338.0,True,False,False,False,[],False,False,488000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,ss,True,Barrio de Salamanca,False,Goya,560000.0,72000.0,13.0,,
108721308,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/f1/ec/1353152297.webp,,11,248350.0,flat,sale,70.0,1,1,"calle Carlos Heredero, 12",Madrid,Madrid,es,40.3813705,-3.7326199,True,https://www.idealista.com/obra-nueva/108721308/,"Casa Condesa – Obra nueva con carácter en Carabanchel, Madrid Casa Condesa es un exclusivo conjunto residencial de obra nueva ubicado en el vibrante barrio de Carabanchel, al suroeste de Madrid. Con solo 5 viviendas modernas y luminosas, representa una propuesta única en una zona con historia, carácter y fuerte identidad vecinal. Una inversión con visión en un barrio en transformación Carabanchel es uno de los barrios con mayor proyección de Madrid. Su cercanía al centro, la llegada de nuevos residentes jóvenes, y el auge de propuestas culturales y gastronómicas lo posicionan como una zona en proceso de renovación urbana, ideal para invertir antes de que se consolide su gentrificación. Casa Condesa: diseño contemporáneo y funcionalidad A tan solo 15 minutos del centro, Casa Condesa ofrece viviendas amplias y funcionales, ideales para profesionales, parejas o familias pequeñas. El edificio, distribuido en tres plantas, combina una arquitectura moderna con materiales de alta calidad para ofrecer confort, eficiencia y estilo. Obra nueva: un bien escaso en Madrid En un mercado donde predominan los pisos reformados, Casa Condesa destaca como una rara oportunidad de acceder a obra nueva con calidades superiores. Es una opción ideal tanto para vivir como para quienes buscan una inversión sólida en una zona en plena evolución. Viviendas inteligentes con tecnología integrada •Domótica avanzada: controla la climatización, luces y persianas desde el móvil •Sistema Google Nest integrado para máxima eficiencia •Conectividad total: Wi-Fi mesh Google Nest instalado •Infraestructura lista para fibra óptica •Preparado para Google Home •Ahorro energético y confort desde el primer día Una vida urbana con alma de barrio Casa Condesa está rodeada de comercios, colegios, restaurantes y una escena artística emergente que revitaliza cada rincón del vecindario.",False,newdevelopment,True,3548.0,False,False,False,False,[],False,False,248350.0,€,True,False,flat,,"Puerta Bonita, Madrid","Piso en calle Carlos Heredero, 12",1,True,Carabanchel,True,Puerta Bonita,,,,False,30000.0
109179847,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/7c/c9/1366629000.webp,01304,19,330000.0,flat,sale,106.0,3,2,Centro,Madrid,El Escorial,es,40.589074,-4.1280375,False,https://www.idealista.com/inmueble/109179847/,"Descubre este espectacular piso de 106 m² catastrales, ubicado en una zona céntrica que combina la comodidad de la ciudad con la tranquilidad que necesitas. Este inmueble, en perfecto estado y listo para entrar a vivir, cuenta con un gran salón-comedor donde la luz natural inunda el espacio gracias a su amplio ventanal. Imagina disfrutar de momentos inolvidables con familia y amigos en este acogedor ambiente. La propiedad dispone de tres dormitorios, siendo el principal tipo suite con un cuarto de baño completo, ideal para tu privacidad. La cocina, completamente amueblada y equipada, te permitirá preparar tus platos favoritos con total comodidad. Además, cuenta con un tendedero cubierto y un segundo cuarto de baño completo, lo que añade funcionalidad al hogar. Situado en una planta 1 exterior con ascensor y orientación sur-este, este piso garantiza luminosidad durante todo el día. La calefacción de gas natural aseguran un ambiente cálido y acogedor en cualquier época del año.  A solo 2 minutos a pie de la parada de autobús y a 5 minutos de la estación de Renfe, tendrás acceso fácil y rápido a todo lo que necesites. La zona está rodeada de todos los servicios necesarios, desde supermercados hasta centros educativos. No pierdas la oportunidad de visitar este maravilloso piso que puede convertirse en tu nuevo hogar. ¡Contáctanos para más información!",False,good,False,3113.0,True,False,False,False,[],False,False,330000.0,€,,,flat,,"Centro, El Escorial",Piso,1,True,Centro,True,,,,,,
