propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109153497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/a6/45/1365868451.webp,INM43660,58,1,479000.0,flat,sale,63.0,False,2,1,calle de Atocha,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4109782,-3.6935187,False,https://www.idealista.com/inmueble/109153497/,"Imagina esto: entras por la calle Atocha, cruzas el umbral y, ¡bam! , estás prácticamente flotando sobre el Paseo del Prado. Esa mezcla de historia y vida que se respira al instante se cuela por las ventanas. Hablamos de ese Madrid más auténtico, más castizo, más “culebrón con botas”… pero con ascensor de 1890 —sí, lo leíste bien: finca clásica de 1890 con ascensor. Tan vintage que sería una locura no incluirla en tu anuncio (pero lo haremos con estilo, claro). Con sus escasos 63 m² según catastro, esta vivienda es como ese buen libro corto: reducida pero intensa. Dos habitaciones dobles que, aunque interiores, tienen tanta luz que hasta pensarías que están conectadas al Paseo del Prado por wifi. Techos de 3 metros, panelados a medida que derrochan encanto y una barra de pino e hierro que grita “¡momento afterwork sin salir de casa! ”. La cocina, totalmente equipada, te dice “ven, que cocines sin preocupaciones”; y la calefacción por gas y ventanas con rotura de puente térmico aseguran que el confort esté siempre ON. Ahora, hablemos de ubicación con todas sus letras (pero sin abusar). Estas calles te botan al Paseo del Prado como si tuvieras corazonadas: en dos pasos, el Museo del Prado, el Thyssen, el Reina Sofía… el Triángulo del Arte, vamos. Y el barrio en sí —sí, esa zona centro con un toque literario— tiene encanto con mayúsculas: calles con citas de Cervantes y Lope de Vega, terrazas en Huertas con gastronomía para todos los gustos, y el bullicio cultural que solo Madrid puede ofrecer. Pero volvamos a lo nuestro: ese piso que hace efecto “ostras” en cuanto pones un pie dentro. Ideal para inversores (entrada inmediata, amueblado con buen gusto y con ascensor del XIX que parece que ejecuta ballet con cada pisada), y para quien busca vivir el centro sin rendirse a espacios enormes. ¿Quieres vivir en un piso que te pida una copa de vino y una visita al Prado al salir del portal? Pues aquí lo tienes. Y si lo tuyo es ver destinos como Valencia o Barcelona en un plis—en menos de cinco minutos andando—estás en Atocha, esa gran estación que parece moverse sola y que te conecta con España entera sin salir de tu barrio. Eso es lujo real. En resumen: un piso de diseño, compacto pero potentísimo, con alma (los techos altos lo dicen), ubicación de ensueño (Paseo del Prado como vecino), y tan bien pensado que hasta el inversor más exigente se lo va a querer quedar.",False,good,False,True,7603.0,False,False,True,False,[],False,False,479000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Atocha,Top,,,,,,,
108834088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/7e/0c/1356489854.webp,LCM36865,22,4,279000.0,flat,sale,30.0,False,1,1,calle de la Ruda,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4102231,-3.7100496,False,https://www.idealista.com/inmueble/108834088/,"ESTUDIO REFORMADO CON LUZ NATURAL Y UBICACIÓN EXCEPCIONAL - LA LATINA. A la venta este encantador estudio tipo loft de 30 m² totalmente reformado, situado en una cuarta planta con ascensor en la emblemática Calle de la Ruda, en pleno barrio de La Latina. Con una distribución eficiente, el espacio cuenta con cocina americana integrada, baño completo, ventilación natural en todas las estancias y orientación oeste, lo que garantiza luz natural durante todo el día.  Además, dispone de aire acondicionado y armario empotrado: listo para entrar a vivir. Perfectamente ubicado, a pocos pasos del Mercado de la Cebada, la Plaza de la Paja y el metro La Latina, el entorno ofrece una vibrante vida cultural, gastronómica y de ocio. Ideal tanto como primera vivienda como inversión con alta rentabilidad en una de las zonas más codiciadas del centro de Madrid. ¡No dejes pasar esta oportunidad!  Contáctanos y agenda tu visita.",False,good,False,True,9300.0,False,False,False,False,[],False,False,279000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Ruda,Top,,,,,,,
109077875,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/4d/bc/1363736393.webp,1301870,27,2,370000.0,flat,sale,88.0,True,3,2,calle de Zazuar,Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3825158,-3.6073092,False,https://www.idealista.com/inmueble/109077875/,"Inmobiliaria Santa Eugenia VOhome VENDE Vivienda completamente reformada en el barrio de Santa Eugenia con orientación suroreste y calefacción individual a gas. Plaza de Garaje opcional no incluida en el precio. Se compone de 3 dormitorios, amplio salón con aire acondicionado y acceso a terraza cubierta. Cuenta con preinstalación de aire acondicionado en los dormitorios. Cocina reformada con tendedero. Baño con plato de ducha y aseo.  La vivienda se encuentra en estado reformado, con paredes lisas y persianas eléctricas. Electricidad y fontanería modificadas y ventanas de PVC. Radiadores cambiados y en todas las estancias. Esta vivienda se encuentra Situada en el barrio de Santa Eugenia, el cual fue concebido en sus orígenes como una urbanización privada llamada ciudad residencial Santa Eugenia, de ahí que esté rodeado de infinidad de zonas verdes tanto dentro como en sus alrededores, cuenta con un mínimo de 113 especies de árboles y más de 100 especies de arbustos catalogados, esto ha dado lugar a que se haya aprobado el proyecto JARDÍN BOTÁNICO URBANO. Dotado de guarderías y buenos centros educativos tanto de enseñanza primaria como secundaria y posterior, galerías de alimentación de las de toda la vida, comercios de barrio, centro de salud, etc.. . A escasos 10 minutos en coche encontramos El Centro Comercial ""La Gavia. Allí se pueden encontrar más de 60.000 m2 destinados a comercios y restauración, 10.000 para el supermercado Carrefour, 20.000 para Ikea y más de 5.000 plazas de garaje de aparcamiento gratuito. Por su ubicación tiene una excelente comunicación con paradas de autobuses urbanos: Línea 58 - Puente de Vallecas. Línea 145 - Conde Casal / Ensanche de Vallecas (C. C. La Gavia a 10 min). Línea 63 - Felipe II (Goya). La estación de Renfe Santa Eugenia está situada a 6 minutos caminando de la vivienda (líneas C2, C7 y C8), Atocha y Sol en 15 min y acceso inmediato a la A3. Financiación hasta 100% (según condiciones). Servicio de asesoramiento gratuito. Visítenos sin compromiso. Calle Castrillo de Aza, 14, LOCAL 7, 28031 Madrid Telf. : *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera).",False,good,False,True,4205.0,False,False,False,False,[],False,False,370000.0,€,flat,"Santa Eugenia, Madrid",Piso en calle de Zazuar,Top,,,,,,,
108599821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/d2/3e/1349607484.webp,H2802237-7,23,4,700000.0,flat,sale,80.0,True,3,1,calle de Orense,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4589447,-3.6948467,False,https://www.idealista.com/inmueble/108599821/,"Homes by Gestilar vende esta excelente vivienda de 78m2 en la Calle Orense, una de las zonas más demandadas de Madrid.  Con orientación oeste y una altura de una 4º planta, la luz natural inunda el interior de la vivienda durante la mayor parte del día. Luminosidad, amplitud y comodidad son las características que mejor definen a esta vivienda ubicada en el distrito de Chamartín, al lado de Cuzco. Si bien tiene 3 dormitorios, existe la posibilidad de sacar un estupendo dos dormitorios con dos baños. Para conocer al detalle ambas posibilidades, estas quedan plasmadas en los planos adjuntos.",False,good,False,True,8750.0,True,False,False,False,[],False,False,700000.0,€,flat,"Cuzco-Castillejos, Madrid",Piso en calle de Orense,Top,,,,,,,
108693041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/4f/11/1352322394.webp,MH210626,6,,3656000.0,chalet,sale,670.0,,7,7,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4724911,-3.7373298,False,https://www.idealista.com/inmueble/108693041/,"Presentamos un impresionante chalet independiente en Autopromoción Llave en Mano en la prestigiosa zona de Puerta de Hierro. Este chalet está diseñado con los más altos estándares de calidad y elegancia, cuenta con 670 m² construidos sobre una magnífica parcela de 1.010 m², que incluye un espectacular jardín con piscina privada. Este hogar, ideal para familias que buscan confort y lujo, se distribuye en tres plantas perfectamente organizadas.  La planta baja le recibe con un elegante hall distribuidor, un luminoso salón de casi 50 m² con ventanales orientados al sur y al oeste, y acceso a un porche con barbacoa junto a la piscina. La cocina semiabierta, con una gran isla central, está diseñada para convertirse en el corazón del hogar. Además, esta planta cuenta con un dormitorio con baño en suite y un aseo de cortesía.  En la primera planta se encuentran cinco dormitorios y cuatro baños. La suite principal destaca por su amplitud, con baño privado que incluye ducha, bañera exenta y una zona de lavabo doble, además de un vestidor con ventanas. Dos de los dormitorios cuentan con baño en suite, mientras que los otros dos comparten un baño completo. Con cubierta plana, cuenta con un despacho con vistas 360º. En el sótano, encontrará un espacioso salón de verano con ventanales que ofrecen acceso directo al jardín, además de una zona de servicio con dormitorio, baño en suite y salita. También dispone de un amplio almacén, lavandería y un garaje con capacidad para cuatro vehículos.  Este chalet está equipado con carpintería exterior de aluminio lacado con climalit, calefacción por aerotermia, mediante suelo radiante y refrescante, domótica y suelos porcelánicos de alta calidad. La certificación energética A garantiza eficiencia y sostenibilidad en su consumo energético.  Puerta de Hierro es una de las zonas residenciales más exclusivas de Madrid, conocida por su tranquilidad, seguridad y entorno natural. Está estratégicamente ubicada, ofreciendo fácil acceso al centro de la ciudad y a las principales vías de comunicación.    Desde 1983, GILMAR ha acompañado a miles de familias en la búsqueda de la casa de sus sueños. Con una sólida trayectoria en el sector inmobiliario, nos enorgullece ofrecer a nuestros clientes un servicio personalizado y profesional, avalado por décadas de experiencia y un profundo conocimiento del mercado.  Si desea más información sobre este exclusivo chalet en Puerta de Hierro, por favor, contacta con nuestro equipo de la oficina de Mirasierra.",False,good,False,,5457.0,False,False,False,False,[],False,False,3656000.0,€,chalet,"Ciudad Universitaria, Madrid",Casa independiente,Top,True,True,independantHouse,,,,
109107920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/f2/74/1364576526.webp,LASROSAS200270,24,1,585000.0,flat,sale,105.0,True,3,2,calle de María Sevilla Diago,Madrid,Madrid,San Blas,es,Rosas,40.4349514,-3.6066208,False,https://www.idealista.com/inmueble/109107920/,"VOhome Propiedades Zona San Blas / Las Rosas presenta en exclusiva este acogedor piso en venta a metros de la estación Las Musas en el barrio Las Rosas, Madrid. Una oportunidad única para disfrutar de una vivienda ubicada en una urbanización tranquila, excelentemente comunicada con el centro de la ciudad. La vivienda, recientemente reformada, destaca por su magnífica iluminación natural, gracias a su orientación suroeste, y una distribución funcional y confortable. Al acceder, encontramos un pequeño recibidor con armario empotrado, que da paso a un amplio y acogedor salón, equipado con aire acondicionado, y una cocina tipo office con acceso directo a un práctico lavadero/tendedero cubierto. Cuenta con tres dormitorios con armarios empotrados y dos baños completos: uno de ellos en suite, con moderno plato de ducha, y el segundo con bañera. Entre sus calidades, destacan los suelos de tarima, ventanas de doble acristalamiento y una reforma reciente que combina diseño contemporáneo con el máximo confort. Incluye plaza de garaje y trastero en el precio. La propiedad se encuentra en una urbanización privada, ideal para familias, que ofrece piscina comunitaria, zonas ajardinadas, área infantil y servicio de conserjería 12 horas. Un entorno seguro y tranquilo, pensado para disfrutar del día a día con total comodidad. Su excelente localización es otro de sus grandes atractivos: a solo 2 minutos caminando de la estación de metro Las Musas (Línea 7), con conexión directa al centro de Madrid, y varias líneas de autobús (38, 140, E2), que garantizan una movilidad inmejorable hacia cualquier punto de la ciudad. El barrio cuenta con todos los servicios necesarios: colegios, centros de salud, supermercados, restaurantes, pequeños comercios y grandes superficies comerciales. Además, dispone de extensas zonas verdes, perfectas para pasear, hacer deporte o disfrutar en familia. Este piso representa una excelente oportunidad para quienes buscan un hogar moderno, cómodo, bien ubicado y rodeado de servicios, en una de las zonas más demandadas del este de Madrid. Para más información o para concertar una visita, no dudes en contactarnos. En VOhome Propiedades nos comprometemos a ayudarte a encontrar la casa que siempre has soñado. Oficina San Blas- las Rosas / calle Julia Garcia Boutan 29, esquina Niza. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,True,5571.0,False,False,False,False,[],False,False,585000.0,€,flat,"Rosas, Madrid",Piso en calle de María Sevilla Diago,Top,True,True,,,,,
108015376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/f0/5c/1331266451.webp,LCM35976,21,bj,137000.0,flat,sale,44.0,True,1,1,calle de Arganzuela,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.410124,-3.7104185,False,https://www.idealista.com/inmueble/108015376/,"Te presentamos esta propiedad de 44 m² totalmente reformada, con un diseño actual, funcional y muy acogedor. Cuenta con un dormitorio, un baño completo y un salón recibidor cómodo y luminoso.  Todo ha sido renovado con materiales de calidad, pensando en el confort y la optimización del espacio. Aunque figura registralmente como local comercial, la reforma integral -a estrenar- le da un uso residencial ideal, ya sea como vivienda habitual, segunda residencia o inversión con gran proyección. La ubicación no podría ser mejor: en una de las zonas más solicitadas de Madrid, a pocos minutos andando de La Latina, la Puerta de Toledo y rodeada de comercios, mercados, bares, restaurantes y excelente conexión de transporte público. Una oportunidad única para vivir o invertir en una de las zonas con más vida y encanto de Madrid.",False,good,False,False,3114.0,False,False,False,False,[],False,False,137000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Arganzuela,Top,,,,,,,
108884871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/d7/86/1357911009.webp,LCM37771,33,2,490000.0,flat,sale,60.0,True,1,1,calle de Atocha,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4136269,-3.703125,False,https://www.idealista.com/inmueble/108884871/,"Descubre este encantador piso de 1 dormitorio, situado en una tranquila calle del emblemático barrio de Huertas-Cortes, una de las zonas con más carácter y encanto del centro de Madrid. Ubicado en una finca moderna con ascensor, este inmueble está listo para entrar a vivir y ofrece todas las comodidades necesarias tanto para residencia habitual como para inversión. La vivienda cuenta con un dormitorio amplio con armarios empotrados, un baño completo y un salón luminoso que da acceso a uno de los dos balcones exteriores. Esta doble orientación permite una excelente entrada de luz natural y una ventilación cruzada muy agradable. La cocina está totalmente equipada y el sistema de aire acondicionado por conducto en todas las estancias garantiza confort durante todo el año. La distribución es funcional, acogedora y pensada para aprovechar al máximo cada rincón del espacio. Uno de los grandes atractivos del piso son sus dos balcones -uno en el salón y otro en el dormitorio ideales para disfrutar del ambiente del barrio desde la tranquilidad del hogar. Situado en pleno corazón de Madrid, a escasos minutos a pie de Sol y Antón Martín, este piso está rodeado de arte, historia y vida cultural. Huertas-Cortes es conocido por su aire bohemio, sus plazas llenas de terrazas, librerías, teatros y una excelente oferta gastronómica. Un lugar vibrante, con rincones de auténtica calma, donde vivir es un auténtico privilegio. Una oportunidad única en una ubicación inmejorable. ¡No la dejes escapar!.",True,good,False,True,8167.0,False,False,False,False,[],False,False,490000.0,€,flat,"Huertas-Cortes, Madrid",Piso en calle de Atocha,Top,,,,,,,
108014180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/2e/76/1331222565.webp,4204,47,2,560000.0,flat,sale,130.0,True,4,1,avenida de Córdoba,Madrid,Madrid,Usera,es,Almendrales,40.3806872,-3.697966,False,https://www.idealista.com/inmueble/108014180/,"ALTOR ASESORES OFRECE: Magnífica oportunidad de inversión en una de las mejores zonas de Usera En plena Avenida de Córdoba, a escasos pasos de la Glorieta de Cádiz y con acceso al metro a tan solo dos minutos caminando, se encuentra esta amplia y luminosa vivienda de 129 m², ubicada en una de las calles más consolidadas y demandadas del distrito. La propiedad dispone de cuatro espaciosas habitaciones, un baño completo, cocina independiente y un salón acogedor, ideal para el confort y la convivencia. Además, cuenta con calefacción individual de gas natural, lo que garantiza eficiencia energética y bienestar durante todo el año. Actualmente se encuentra alquilado por habitaciones, generando una excelente rentabilidad mensual de 1.800 euros, lo que lo convierte en una opción perfecta tanto para inversores como para quienes buscan una vivienda versátil en una ubicación privilegiada, pero puede venderse para entrar a vivir, los contratos de arrendamiento son mensuales. Una propiedad que aúna amplitud y una ubicación inmejorable en el corazón de Usera.",True,good,False,False,4308.0,False,False,True,False,[],False,False,560000.0,€,flat,"Almendrales, Madrid",Piso en avenida de Córdoba,Top,,,,,,,
108319270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/82/28/1340564916.webp,LCM36152,25,4,183000.0,flat,sale,26.0,False,1,1,calle de Arganzuela,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4089543,-3.7094001,False,https://www.idealista.com/inmueble/108319270/,"Inmueble Práctico y Rentable en Zona de Alta Demanda. Te presentamos este funcional piso de 26 m², ubicado en una cuarta planta interior sin ascensor, ideal como primera vivienda o como inversión con alta rentabilidad.  La propiedad se encuentra en buen estado y cuenta con una distribución inteligente que aprovecha al máximo cada metro cuadrado: salón acogedor, dormitorio independiente, cocina separada y baño completo con plato de ducha. Una de sus principales ventajas es su excelente ubicación, en una de las zonas más solicitadas de la ciudad. Con acceso inmediato a transporte público, comercios, centros educativos y zonas de ocio, garantiza una vida cómoda, práctica y bien conectada. Gracias a su tamaño compacto y diseño eficiente, esta vivienda representa una oportunidad única para quienes buscan una opción asequible, versátil y con gran proyección de futuro. Ideal tanto para vivir como para alquilar, en un entorno con constante demanda. No dejes pasar esta excelente ocasión.  ¡Contáctanos para más información o para concertar una visita!",False,good,False,False,7038.0,False,False,False,False,[],False,False,183000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Arganzuela,Top,,,,,,,
