propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109162358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/47/1e/1366102595.webp,PAU2129,28,1,240000.0,flat,sale,73.0,True,3,1,calle Juan Salas,Madrid,Madrid,Usera,es,Pradolongo,40.3813203,-3.7080924,False,https://www.idealista.com/inmueble/109162358/,"GLOBALPISO PAU de Carabanchel vende en Usera - Pradolongo vivienda de 73m2 construidos distribuidos en 3 dormitorios amplios, 1 baño completo con plato de ducha, salón, cocina con tendedero y patio de unos 15m2 y terraza con acceso desde el dormitorio principal. Cuenta con calefacción de gas natural, suelos de parquet, puerta de sapelly. Puerta de climalit y persiana electrica en el dormitorios principal. El patio cuenta con una armario a medida para almacenaje. Su excelente ubicación ofrece muy buena comunicación en transporte público: con varias paradas de autobús cercanas (Nº6, 78), a 12 min de Cercanias Renfe 12 de Octubre (C5) y a 15 min del metro Almendrales (Línea 3). La zona cuenta con todos los servicios necesarios, como centros de salud, supermercados, guarderías y colegios. También está a 9 minutos en coche del centro comercial Plaza Rio 2 y a 10 minutos del Carrefour. Tiene fácil acceso a las principales vías: M-40, M-30, A-4 y A-42. ¡Una oportunidad que no puedes dejar pasar! Mejor verlo en persona. Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"" ¡No dudes en contactarnos para más información o para agendar una visita!",False,good,False,False,3288.0,False,False,True,False,[],False,False,240000.0,€,flat,"Pradolongo, Madrid",Piso en calle Juan Salas,Destacado,,,,,,
108305295,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/54/42/1340146211.webp,,29,bj,295000.0,flat,sale,87.0,True,3,1,calle del Amparo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4070734,-3.7014859,False,https://www.idealista.com/inmueble/108305295/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE piso exterior de 87 m2, piso distribuido en salón, cocina, con 3 DORMITORIOS, 1 BAÑO, ALMACEN y PLAZA DE GARAJE. POSIBILIDAD DE VIVIENDA DE USO TURISTICO. Planta baja cercana a estaciones de metro L5 La Latina, L3-Lavapies y Embajadores-L3-L5. L1-Tirso de Molina, a 10 minutos de la estación de Atocha. Buena comunicación con autobuses y a escasos 5 minutos de Renfe Embajadores. Para más información contacta con nosotros sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda te informará sobre las condiciones de financiación actuales, uno de nuestros asesores financieros de Kiron.",True,good,False,False,3391.0,True,False,False,False,[],False,False,295000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,Destacado,True,True,,,,
108580638,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/7b/0b/1349047639.webp,,18,3,170000.0,studio,sale,25.0,False,0,1,calle de Caravaca,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4100065,-3.7022594,False,https://www.idealista.com/inmueble/108580638/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE Piso en venta en Madrid, en la zona de Lavapiés - Embajadores - Tirso De Molina. Este acogedor inmueble de 25 m² construidos cuenta con una distribución ideal, compuesta por un salón con cocina americana y 1 baño. Se encuentra en la tercera planta. Además, este piso está ubicado en una zona privilegiada, cercano a las estaciones de metro L5 La Latina, L1- Tirso de Molina y Embajadores-L3-L5, lo que garantiza una excelente comunicación. También cuenta con buena conexión de autobuses y se encuentra a solo 5 minutos de la estación de Renfe Embajadores. Este inmueble ofrece condiciones de financiación disponibles y, si necesitas asesoramiento financiero, el equipo de Kiron estará encantado de ayudarte. No pierdas la oportunidad de adquirir este piso en una de las zonas más buscadas de Madrid. ¡Contacta con nosotros para más información!",True,good,False,False,6800.0,True,False,False,False,[],False,False,170000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de Caravaca,Destacado,,,studio,,,
108111575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/1d/e2/1334176943.webp,,28,4,414900.0,duplex,sale,70.0,True,1,2,"calle del Cactus, 1",Madrid,Madrid,Tetuán,es,Berruguete,40.4599033,-3.7011184,True,https://www.idealista.com/inmueble/108111575/,"**¡Grupo Hogares vende en Exclusiva! Dúplex en Venta en Tetuán, Madrid - ¡Tu nuevo hogar te espera! ** Descubre este espectacular ático dúplex de 70 m² construidos, ubicado en la vibrante zona de Tetuán. Este encantador inmueble cuenta con una distribución equilibrada y lógica, diseñada para maximizar el espacio y la luz natural. La amplia y luminosa habitación, equipada con un vestidor, ofrece un refugio perfecto para el descanso. El salón-comedor es ideal para compartir momentos inolvidables y cuenta con un cuarto de baño completo que añade comodidad. La cocina, totalmente equipada con muebles altos y bajos, es un sueño para los amantes de la gastronomía. La joya de la casa es su terraza exterior de aproximadamente 25 metros, orientada al oeste, donde podrás disfrutar de agradables atardeceres y un ambiente fresco y saludable. La propiedad se encuentra en perfecto estado de conservación, gracias a una reforma reciente que le otorga un toque moderno y acogedor. Además cuenta con plaza de garaje.  Ubicado estratégicamente cerca de la M-30, estaciones de metro y líneas de autobuses, tendrás acceso rápido a todo Madrid. Además, la cercanía a farmacias, colegios, centros deportivos, parques públicos y supermercados garantiza una vida cómoda y accesible. Con calefacción por gas natural y aire acondicionado inverter, este dúplex asegura el bienestar durante todo el año. No pierdas la oportunidad de vivir en este maravilloso hogar que incluye plaza de garaje con cargador eléctrico en el precio. No pierdas la oportunidad de hacerte con este magnífico ático dúplex que ofrece comodidad, accesibilidad y estilo. ¡Contacta con nosotros para más información con nuestro departamento financiero de FINANHOGAR y ven a visitarlo! Posibilidad de obtener hasta el 100% de financiación. ¡Tu hogar perfecto en Madrid te espera Contáctanos para más información y ven a visitarlo!",True,good,False,True,5927.0,True,False,False,False,[],False,False,414900.0,€,flat,"Berruguete, Madrid","Dúplex en calle del Cactus, 1",Destacado,True,True,duplex,,,
108304989,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/c3/a6/1340136041.webp,,18,1,160000.0,studio,sale,34.0,False,0,1,calle de los Abades,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4117015,-3.7044019,False,https://www.idealista.com/inmueble/108304989/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE piso de 34 m2, estudio distribuido en salón con cocina, y 1 baño. Primera planta cercana a estaciones de metro L5 La Latina, L1- Tirso de Molina y Embajadores-L3-L5. Buena comunicación con autobuses y a escasos 5 minutos de Renfe Embajadores. Para más información contacta con nosotros sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda te informará sobre las condiciones de financiación actuales, uno de nuestros asesores financieros de Kiron.",True,good,False,False,4706.0,True,False,False,False,[],False,False,160000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de los Abades,Destacado,,,studio,,,
109173280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/ed/9e/1366430396.webp,SU-5505,11,4,206999.0,flat,sale,85.0,True,3,1,calle Reina Victoria,Madrid,Parla,Reyes,es,,40.2345199,-3.7685236,False,https://www.idealista.com/inmueble/109173280/,"Empire Real Estate Properties presenta en exclusiva esta magnífica vivienda reformada en venta, situada en una de las zonas más consolidadas y demandadas de Parla, en el barrio de Reyes Católicos. La propiedad destaca por su amplitud, luminosidad y excelente distribución, ofreciendo un espacio ideal tanto para familias como para quienes buscan una residencia cómoda, moderna y bien ubicada. Al acceder a la vivienda, encontramos un recibidor o hall de entrada que actúa como distribuidor principal. Desde él, se accede a una cocina independiente de generosas dimensiones, completamente reformada y equipada con ventilación natural, lo que garantiza un espacio funcional y confortable para el día a día. El hall conduce también al salón-comedor, una estancia amplia y luminosa, perfecta para el descanso y la convivencia familiar. Este espacio cuenta con acceso directo a una terraza exterior, un lugar ideal para disfrutar de momentos al aire libre. Además, dispone de aire acondicionado, proporcionando comodidad durante todo el año. Un pasillo distribuidor conecta la zona de descanso, compuesta por tres dormitorios amplios. El dormitorio principal destaca por su armario empotrado y aire acondicionado, aportando practicidad y confort. Los otros dos dormitorios ofrecen igualmente excelente espacio, versatilidad y luminosidad. La vivienda dispone de un cuarto de baño completo con bañera, reformado, en perfecto estado de conservación. Entre sus extras y ventajas, cabe destacar que la finca cuenta con ascensor, lo que añade un plus de comodidad y accesibilidad. En cuanto a su ubicación, la propiedad se sitúa en un entorno tranquilo y bien comunicado, rodeado de todo tipo de servicios: comercios, colegios, centros de salud, zonas verdes y transporte público, lo que convierte a esta vivienda en una oportunidad única tanto para residencia habitual como para inversión. FINANCIACION A TU MEDIDA, FINANCIAMOS HASTA EL 100% DEL VALOR. ¡VEN A VISITAR TU VIVIENDA!",False,good,False,True,2435.0,False,False,False,False,[],False,False,206999.0,€,flat,"Reyes, Parla",Piso en calle Reina Victoria,Destacado,,,,215000.0,8001.0,4.0
108529531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/dc/99/1347612185.webp,W-030F3Y,27,,495000.0,chalet,sale,175.0,,5,2,Collado Mediano,Madrid,Collado Mediano,,es,,40.694058,-4.0208762,False,https://www.idealista.com/inmueble/108529531/,"Casa de Piedra con encanto en Sierra de Madrid Descubre esta acogedora y sólida casa de piedra de dos plantas. En la planta baja, la vivienda ofrece unazona de día compuesta por un luminoso salón, una cocina independiente y un baño completo. Perfecto para el día a día. La planta superior alberga cinco estancias bien distribuidas y versátiles, dos dormitorios, ideales para el descanso y la privacidad. Dos despachos o salas de trabajo, perfectos para teletrabajo o estudio. Un cómodo vestidor con espacio de almacenamiento generoso. En total 5 estancias multifuncionales para darles el uso que necesitemos. Además, cuenta con un segundo baño completo, que añade confort y practicidad. La casa mantiene todo el encanto de la arquitectura tradicional en piedra, combinando solidez,luz natural y posibilidades de personalización según tus gustos o necesidades. Ideal tanto como residencia habitual como segunda vivienda. Sin olvidarnos del espacio exterior de aparcamiento para dos coches y un garaje para otro coche mas. La propiedad se asienta sobre una espectacular parcela de 1.752 m², rodeada de árboles autóctonos que crean un entorno verde, fresco y lleno de vida, además de una gran cancha de tenis. El jardín ofrece total privacidad, convirtiéndose en un auténtico refugio donde disfrutar de la tranquilidad, montar una zona chill-out, huerto, piscina. Perfecto para quienes valoran el contacto con la naturaleza, el aire libre y la intimidad. Collado Mediano se encuentra dentro del Parque Nacional Sierra de Guadarrama. A 45 Km. de la capital y con dos vías de acceso a la misma, a través de la M-601 que se une con la Ap-6 y otra por la M-607 que comunica con la carretera de Colmenar y nos sitúa en la Plaza de Castilla. Collado Mediano tiene una red amplia de autobuses que la unen con Madrid, siendo su tren de cercanías lo más significativo de su oferta de transporte público. Dicha estación tiene un parking sin coste para dejar los vehículos privados. Localidad próxima a las estaciones de esquí del Puerto de Navacerrada, Cotos y Valdesquí. Rodeada de emblemáticos parajes naturales como el Valle de la Barranca, embalse de Santillana y Navacerrada, con lugares espectaculares para todo tipo de actividades en la naturaleza. Localidades colindantes, como son San Lorenzo del Escorial, Navacerrada, Moralzarzal, Cercedilla, etc... con amplia oferta cultural, gastronómica, deportiva, etc... Diversidad de colegios públicos, privados concertados, bilingües,... y amplia oferta de centros comerciales en la zona. A menos de 10 minutos se encuentra el Hospital General de Collado Villalba.",False,good,False,,2829.0,False,False,False,False,[],False,False,495000.0,€,chalet,Collado Mediano,Casa independiente,Destacado,True,True,independantHouse,,,
109123315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/7f/81/1365022633.webp,2402309,42,3,228600.0,flat,sale,95.0,True,3,1,calle Hospital,Madrid,Torrejón de Ardoz,Noroeste,es,,40.4606796,-3.4773912,False,https://www.idealista.com/inmueble/109123315/,"No cobramos ningún coste al comprador, ayudando a gestionar su hipoteca sin coste adicional.  -Somos Líderes en Ventas en Torrejón de Ardoz, Asesoramiento Altamente Cualificado- ZONA CENTRO - Piso luminoso de 95 m2 construidos aproximados de vivienda, distribuido en: 3 Habitaciones, baño completo, cocina independiente y salón con acceso a terraza. Suelo de gres, puertas de madera, ventanas de Aluminio y Calefacción por gas natural. La zona se encuentra Rodeada de numerosos servicios: autobuses, centros comerciales, centros médicos, colegios, hospitales, parques, supermercados, tren, zonas infantiles, etc. ¡No dude en visitarlo! . La zona se encuentra Rodeada de numerosos servicios: autobuses, centros comerciales, centros médicos, colegios, hospitales, parques, supermercados, tren, zonas infantiles, etc. ¡No dude en visitarlo! . 228.600 € Es importante informaros que gracias a las recomendaciones de clientes únicos, junto con importantes inversiones en publicidad y tecnología,  actualmente tenemos una elevada lista de espera de clientes interesados en comprar para la mayoría de las viviendas.  Para atenderos lo antes posible, podéis escribirnos al whatsApp:  Innovación Inmobiliaria. Www. CASSAS. es. -VENDE RÁPIDO AL MEJOR PRECIO- Evitando comisiones abusivas y costes adicionales al comprador.",True,good,False,True,2406.0,True,False,True,False,[],False,False,228600.0,€,flat,"Noroeste, Torrejón de Ardoz",Piso en calle Hospital,Destacado,,,,,,
108341704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/44/b5/1341281772.webp,P-3035,43,1,288000.0,flat,sale,79.0,True,3,1,calle de Juan Pascual de Mena,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4090057,-3.7414767,False,https://www.idealista.com/inmueble/108341704/,"LINKCASA PASEO EXTREMADURA VENDE un piso de 3 dormitorios en la calle Juan Pascual de Mena (barrio Puerta del Ángel), muy cerca de la arteria principal y comercial de la zona como es el Paseo de Extremadura. La vivienda consta de 3 habitaciones (una de ellas doble), salón, cocina, baño con plato de ducha, tendedero y terraza descubierta de 4 m². El inmueble es exterior, muy luminoso, se trata de una primera planta y aunque está para actualizar cuenta con un gran abanico de posibilidades de distribución. El piso se encuentra a 4 minutos del metro Alto de Extremadura (L-6) y de varias líneas de autobuses de la EMT (31, 33, 36, 39, 65 y N19). La finca tiene la ITE favorable (año 2018). La vivienda se encuentra ubicada en una zona muy tranquila y bien comunicada, con todo tipo de servicios y comodidades a su alrededor (supermercados, restaurantes, entidades bancarias, farmacias, colegios, instalaciones deportivas, zonas verdes.. . etc), lo que hace de la compra del inmueble una oportunidad de mercado. Para más información, visítanos en nuestra web: linkcasa. es. No dejes de visitarlo.",False,good,False,False,3646.0,True,False,True,True,[],False,False,288000.0,€,flat,"Puerta del Ángel, Madrid",Piso en calle de Juan Pascual de Mena,Destacado,,,,,,
107517834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/72/25/1315059774.webp,,62,,1790000.0,chalet,sale,332.0,,5,4,calle del Padre Arrupe,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5061999,-3.636557,False,https://www.idealista.com/inmueble/107517834/,"Ubicada en la prestigiosa urbanización El Vedado, en El Encinar de los Reyes, HOUX presenta esta exclusiva casa pareada que ofrece un entorno privilegiado con 332 m² construidos, de los cuales 220 m² corresponden a la vivienda principal. Con una distribución funcional y acabados de calidad, esta propiedad destaca por su amplitud, privacidad y luminosidad gracias a su orientación suroeste y sus grandes ventanales. En la planta principal, encontramos un espacioso salón-comedor con grandes ventanales que permiten la entrada de abundante luz natural y ofrecen vistas despejadas al jardín privado, un espacio verde y muy íntimo ideal para el descanso. La casa cuenta con una entrada muy bien aprovechada y un bonito porche que se amplió para poderle dar uso en todas las épocas del año. La cocina, independiente y recientemente reformada, cuenta con un acogedor comedor rodeado de ventanales, creando un ambiente cálido y familiar. Además, en esta planta se ubica un dormitorio con baño, perfecto para el servicio, así como una zona de tendedero. Y por último, tenemos un dormitorio mas en está planta con un aseo.  En la primera planta, la distribución ofrece un dormitorio principal con un espectacular vestidor y baño en suite, proporcionando un espacio exclusivo y elegante. Los otros dos dormitorios también disponen de vestidor, garantizando una excelente capacidad de almacenamiento. Adicionalmente, en esta planta encontramos otro baño compartido. El exterior de la vivienda cuenta con un jardín amplio y muy privado, con abundante vegetación que aporta frescura y tranquilidad al espacio. La propiedad dispone de aire acondicionado por conductos y calefacción por Gas Natural individual, asegurando el máximo confort durante todo el año. Además, cuenta con dos plazas de garaje cerradas, que han sido aprovechadas para incluir un trastero adicional, y están ubicadas junto a la casa para mayor comodidad. Dentro de la exclusiva urbanización El Vedado, los residentes disfrutan de zonas comunes excepcionales, entre las que destacan una gran piscina comunitaria, pista de tenis, pista de pádel, zona infantil y amplias áreas verdes, ideales para el ocio y el disfrute familiar. Además, la urbanización ofrece seguridad 24 horas con portero físico, brindando tranquilidad y privacidad a sus residentes. Una vivienda única en una ubicación privilegiada, ideal para quienes buscan exclusividad, comodidad y una alta calidad de vida en El Encinar de los Reyes. Para más información o para concertar una visita, no dudes en contactarnos.",False,good,False,,5392.0,True,False,True,True,[],False,False,1790000.0,€,chalet,"Encinar de los Reyes, La Moraleja",Chalet pareado en calle del Padre Arrupe,Destacado,True,True,semidetachedHouse,,,
