propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,hasLift,neighborhood
107993568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/fd/43/1330533391.webp,RP1692025136840,29,399000.0,flat,sale,106.0,4,2,Barrio Parque Lisboa - La Paz,Madrid,Alcorcón,es,40.3516217,-3.816438,False,https://www.idealista.com/inmueble/107993568/,"Redpiso San José de Valderas te presenta esta fantástica vivienda de 106 m², bajo con altura de primero, completamente equipada y lista para entrar a vivir. Dispone de 4 dormitorios, 2 baños completos, un salón de paso luminoso y una cocina con zona office, perfecta para compartir en familia. Además, cuenta con una terraza cerrada que te permitirá disfrutar en cualquier momento, con mayor privacidad y confort. La vivienda ha sido actualizada de fontanería y electricidad, garantizando mayor seguridad y tranquilidad. Incluye calefacción individual para mantenerte cómodo durante los meses más fríos. Ubicada en un edificio con portero físico y ascensor. Situada en una zona privilegiada, cerca de todos los servicios, parques y con excelente comunicación: a pocos metros de la estación de metro Parque Lisboa y de la estación de Renfe San José de Valderas. ¡No dejes pasar esta oportunidad de vivir en un lugar cómodo, bien ubicado y listo para ti! ¡Contáctanos para más información y para concertar una visita! Financiamos hasta el 100%. Redpiso ""tu hogar, nuestro compromiso"". *El precio no incluye el Impuesto de Transmisiones Patrimoniales (Max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Ubicación aproximada.",False,good,False,3764.0,False,False,False,False,[],False,False,399000.0,€,,,flat,,"Parque Lisboa - La Paz, Alcorcón",Piso,Destacado,bj,True,Parque Lisboa - La Paz,True,Parque Lisboa - La Paz
108046134,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/1a/fa/1332209278.webp,RP1512025137169,27,517000.0,penthouse,sale,203.0,4,2,Barrio Prado de Santo Domingo,Madrid,Alcorcón,es,40.3372704,-3.8363477,False,https://www.idealista.com/inmueble/108046134/,"¿Busca un ático con 4 dormitorios en planta baja más buhardilla? La vivienda cuenta con una superficie construida de gran amplitud y se distribuye de forma funcional en dos plantas:  -Planta Principal: Encontramos 4 dormitorios, cocina independiente con zona office y salida directa a un tendedero cubierto, muy útil para lavandería o almacenamiento adicional, salón-comedor muy amplio con acceso directo a una fabulosa terraza exterior de 30 m², ideal para disfrutar de comidas al aire libre, momentos de relax o reuniones con amigos. Su orientación favorece la entrada de sol durante todo el día.  -Planta Superior: Nos encontramos con una espectacular sala abuhardillada diáfana de 42 m² con armarios empotrados a medida, lo que ofrece múltiples posibilidades de uso: sala de juegos, dormitorio adicional…Un espacio versátil que se adapta a las necesidades de cada familia.  Características adicionales: Cuenta con tres orientaciones que garantizan una excelente iluminación y una inmejorable ventilación cruzada, favoreciendo la frescura y la calidad del aire en todas las estancias. Cerramiento exterior en Climalit, asegurando aislamiento térmico y acústico.  Urbanización privada y exclusiva, con servicio de conserjería. Plaza de garaje y trastero incluidos en el precio.  Situado en una zona residencial moderna y consolidada, rodeado de zonas verdes, centros educativos, supermercados, instalaciones deportivas y transporte público. La cercanía con la estación de Cercanías y múltiples líneas de autobús permite acceder al centro de Madrid, lo que lo convierte en una opción excelente para quienes trabajan en la capital pero desean vivir en un entorno más tranquilo y familiar. Una vivienda que combina espacio, luminosidad, diseño y ubicación, ideal para familias que buscan un hogar de calidad en una de las mejores zonas de Alcorcón. ¡Contáctanos hoy mismo para programar tu visita! Además, los compradores podrán beneficiarse del servicio de nuestro departamento financiero DCREDIT. Redpiso, tu hogar, nuestro compromiso. El precio no incluye el Impuesto de Transmisiones Patrimoniales (máximo 6% sobre el precio de venta o el valor que determine la Comunidad de Madrid), ni honorarios del comprador por intermediación inmobiliaria, ni los gastos notariales y/o registrales.",False,good,False,2547.0,False,False,False,False,[],False,False,517000.0,€,True,True,flat,penthouse,"Prado de Santo Domingo, Alcorcón",Ático,Destacado,2,True,Prado de Santo Domingo,False,Prado de Santo Domingo
108723138,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/94/35/1355757788.webp,,34,1920000.0,chalet,sale,345.0,6,5,Barrio El Cantizal,Madrid,Las Rozas de Madrid,es,40.5199671,-3.9291929,False,https://www.idealista.com/inmueble/108723138/,"Exclusiva vivienda unifamiliar en Monte Rozas construida en 2017 por uno de los estudios de arquitectura más prestigiosos de Madrid, soñada para ser un cálido hogar donde cada miembro de la familia tenga su espacio, diseñada para quienes buscan calidad de vida, privacidad y diseño en un entorno natural privilegiado y con todos los servicios al alcance. La vivienda ha sido construida con calidades de alto nivel y detalles que la hacen única. La cuidada combinación de materiales como microcemento, maderas nobles y naturales, vigas de madera, techos de gran altura y escalera de diseño en una pieza única confieren a esta propiedad un carácter arquitectónico singular, sin renunciar a la calidez y funcionalidad de un verdadero hogar, en el que cada espacio ha sido concebido con sentido y armonía. El sistema de aerotermia con calefacción y aire acondicionado en todas las plantas dota a esta casa de una alta certificación energética y bajos costes de mantenimiento. Destaca por su luminosidad, grandes ventanales, un aire nórdico y una cuidada integración con el entorno natural, lo que permite disfrutar del entorno desde cualquier estancia. La entrada principal da paso a un amplio hall que comunica con el salón, espacioso y confortable, el cual se divide en zona de comedor y área de estar con salida directa al jardín. El espectacular porche, con dos espacios ha sido diseñado para que entre la luz estratégicamente en la vivienda y se pueda ver el cielo desde el salón. Su chimenea a tres caras crea un ambiente cálido y hogareño perfecto para largas sobremesas con familia y amigos. Su cocina, equipada con una gran isla central, tiene grandes ventanales que permiten cocinar con vistas al jardín, generando un ambiente acogedor y luminoso. Esta planta se completa con un aseo de cortesía ubicado en el pasillo y un dormitorio principal con zona de vestidor y gran baño con zona de ducha.  Subiendo la escultórica escalera diseñada en una sola pieza de hierro nos encontramos con una gran estancia diáfana y techos en dos alturas, perfecta como segundo salón, despacho, sala de juegos... y tres dormitorios más, uno pensado como zona de servicio y otros dos de gran tamaño y ventanales, uno de ellos con zona de vestidor y baño en suite. Completa el espacio un baño completo de diseño en microcemento gris con plato de ducha. La planta sótano, exterior y luminosa, dispone de una zona de lavandería y plancha y un amplio espacio multifuncional perfecto como gimnasio, despacho o biblioteca con salida directa a otra zona del jardín. En ese espacio encontramos una barbacoa tipo argentina de diseño, trastero, bicicletero y baño de diseño exterior. En esa zona de jardín además hay un espacio de huerto.  La zona de garaje es muy amplia con espacio para tres coches. Contáctanos para agendar una visita, estamos seguros de que te va a encantar! CAMYHOME. Compartimos ilusiones. Creamos hogares.",False,good,False,5565.0,False,False,False,False,[],False,False,1920000.0,€,True,True,chalet,independantHouse,"El Cantizal, Las Rozas de Madrid",Casa independiente,Destacado,,,El Cantizal,,El Cantizal
108818951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/9d/32/1356052881.webp,,16,340000.0,chalet,sale,275.0,4,2,avenida de la Costa de Madrid,Madrid,San Martín de Valdeiglesias,es,40.3991045,-4.3864602,False,https://www.idealista.com/inmueble/108818951/,"Oportunidad de compra para reforma de espectacular casa con vistas al embalse de San juan. Casa individual de 275 m2 de superficie en tres plantas sobre amplia parcela en zona alta de la urbanización cercana al embalse de San Juan. Se compone de planta semisotano con zona de garaje; planta baja con salón - chimenea con salida a terraza, cocina y baño; primera planta con 3 dormitorios y 2 baños.",False,renew,False,1236.0,False,False,False,False,[],False,False,340000.0,€,True,True,chalet,independantHouse,San Martín de Valdeiglesias,Casa independiente en avenida de la Costa de Madrid,Destacado,,,,,
109168096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/48/73/1367685854.webp,A-186,5,346000.0,flat,sale,62.0,2,1,Barrio Berruguete,Madrid,Madrid,es,40.4583185,-3.7018965,False,https://www.idealista.com/inmueble/109168096/,"Se vende fantástico Piso totalmente reformado, muy soleado, distribuido en cocina amueblada independiente, salón-comedor muy luminoso, cuarto de baño completo y dos amplios dormitorios con armarios empotrados, calefacción de gas natural, buena finca, pasada la ite, excelente ubicación, próximo a la estación del metro.",False,good,False,5581.0,False,False,False,False,[],False,False,346000.0,€,,,flat,,"Berruguete, Madrid",Piso,Destacado,bj,True,Tetuán,False,Berruguete
104970174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/45/fb/1237717333.webp,RP2792024126461,44,385000.0,chalet,sale,276.0,6,3,El Álamo,Madrid,El Álamo,es,40.2311183,-3.9945757,False,https://www.idealista.com/inmueble/104970174/,"Si buscas grandes espacios y altas calidades, este será tu próximo hogar. Redpiso te ofrece en exclusiva esta magnífica casa de 275m² útiles. La planta baja se distribuye en un amplio salón de 30m² con grandes ventanas en dos de sus paredes, consiguiendo una buena ventilación y luminosidad. Comedor independiente de casi 22m² y con diferentes opciones de uso, ya sea mantenerlo, crear un dormitorio, o dar más espacio al resto de estancias. Cuarto de baño con cerámica de Zirconio (aportando alta densidad y alta dureza) bañera y ventana. La cocina también es independiente con salida al exterior y equipada con mobiliario italiano, el cual está diseñado para repeler la grasa. En la primera planta encontramos la zona de descanso con 5 dormitorios (dos de ellos con armarios de 2 y 6 cuerpos), el principal cuenta con baño en suite y salida a la terraza, dispone de un gran armario de 4 cuerpos. Cuarto de baño completo. Y estancia de 25m² con múltiples usos (dormitorio, despacho, salón, sala de juegos). Como características adicionales añadimos la pintura Osaka (usada en la Alta Decoración, la cual repele el polvo), hilo radiante en suelos y techos, ventanas con cristal Climalit, persianas con aislante térmico, su coqueto patio, el garaje y la cercanía a todos los servicios: tiendas, guardería, parada de bus. Recuerda que Redpiso te ofrece asesoramiento financiero gratis, ofreciéndote las mejores condiciones para tu hipoteca.",False,good,False,1395.0,False,False,False,False,[],False,False,385000.0,€,True,True,chalet,independantHouse,El Álamo,Casa independiente,Destacado,,,,,
108609611,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/ac/6b/1349871860.webp,4402,27,205000.0,flat,sale,52.0,1,1,CL EFIGENIA,Madrid,Madrid,es,40.4030968,-3.5989077,False,https://www.idealista.com/inmueble/108609611/,"Piso exterior muy luminoso soleado, distribuido en salón -comedor con terraza incorporada, cocina americana, un dormitorio, un cuarto de baño, armarios empotrados. Necesita actualizar Bien ubicado con todos los servicios básicos a su alcance y comunicado con transporte publico. A 400 metros Línea 9 San Cipriano  ITE FAVORABLE (NO COBRAMOS COMISION AL COMPRADOR ) HGL INMUEBLES Y ARQUITECTURA.",False,renew,False,3942.0,False,False,False,False,[],False,False,205000.0,€,,,flat,,"Ambroz, Madrid",Piso en CL Efigenia,Destacado,3,True,Vicálvaro,False,Ambroz
108229749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/b5/14/1337797572.webp,RP1032025137840,18,335000.0,flat,sale,150.0,4,2,Sureste,Madrid,Torrejón de Ardoz,es,40.447395,-3.4625388,False,https://www.idealista.com/inmueble/108229749/,"Piso de Esquina en Parque Cataluña Ponemos a tu disposición esta estupenda vivienda ubicada en una de las zonas más demandadas de Torrejón de Ardoz, junto al Parque Europa y rodeada de todos los servicios necesarios para el día a día. La vivienda, lista para entrar a vivir, se distribuye en: 4 dormitorios, amplios y confortables. 2 baños completos, que aportan comodidad a toda la familia. Salón con acceso a una gran terraza, ideal para disfrutar de las vistas y momentos de relax. Cocina con office, práctica y funcional. Además, la finca cuenta con ascensor y servicio de conserjería. Su ubicación es privilegiada, con excelentes vistas y rodeada de guarderías, colegios, institutos, ambulatorio y zonas de ocio. Dispone de una óptima conexión con transporte público y acceso rápido a las principales vías de comunicación: A-2, M-45 y M-50. Una vivienda que combina amplitud, comodidad y una localización estratégica. Para más información contactar con: Victoria –  Alex –  Lenny –.",False,good,False,2233.0,False,False,False,False,[],False,False,335000.0,€,,,flat,,"Sureste, Torrejón de Ardoz",Piso,Destacado,8,True,Sureste,True,
107880790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/9d/8b/1327109554.webp,RP1682025136608,60,1390000.0,chalet,sale,318.0,4,4,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,es,40.4388227,-3.8109528,False,https://www.idealista.com/inmueble/107880790/,"Redpiso vende magnifico chalet independiente en una de las mejores zonas de Pozuelo de Alarcón! Vivienda unifamiliar de dos plantas situada sobre una parcela de 501 m2 que se distribuye de la siguiente manera: Planta 0 (133m2): Hall de entrada con armario gabanero, amplio salón-comedor, aseo de cortesía, cocina-office con salida al porche y dormitorio en suite con plato de ducha. Planta 1 (130 m2): Un dormitorio con aire acondicionado, baño completo con bañera, dormitorio en suite con bañera y aire acondicionado y amplísimo dormitorio principal con sala de estar, dos terrazas y baño en suite con plato de ducha y bañera. Ambas estancias del dormitorio principal cuentan con aire acondicionado. La parcela cuenta con piscina redonda de 22 m2, zona solada y un parking exterior para 3 coches, teniendo un porche de madera que viene puede hacer el uso de techo del parking o como merendero. ¡NO DUDES EN VENIR A VERLO!",False,good,False,4371.0,False,False,False,False,[],False,False,1390000.0,€,True,True,chalet,independantHouse,"Zona Pueblo, Pozuelo de Alarcón",Casa independiente,Destacado,,,Zona Pueblo,,Zona Pueblo
108907888,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/10/cf/1358578078.webp,,9,329000.0,flat,sale,55.0,2,1,plaza de la Ciudad de Salta,Madrid,Madrid,es,40.4551932,-3.6633104,False,https://www.idealista.com/inmueble/108907888/,"Inmobiliaria en Arturo Soria - Colina - San Juan Bautista - Tecnocasa Estudio Inmobiliario Arturo Soria SL, OFRECE LOCAL EN VENTA Y EN EXCLUSIVA. Local comercial en la zona de Colina - Arturo Soria, local con adaptación a vivienda, en proceso de consulta para el cambio de uso.  Características principales: - Salida de Humo. - Cocina - Salón - 2 estancias.  - Baño con Ducha.  - Suelo de Tarima - Ventanas climalit.  - Ventilación Cruzada. - Ubicación: Situado en el cotizado barrio de Colina con Arturo Soria, este local se encuentra en una zona de alto poder adquisitivo, rodeado de comercios de calidad y una gran densidad de población. *LOCAL IDEAL PARA INVERSORES QUE SE DEDIQUEN AL CAMBIO DE USO CON REFORMA HECHA.  No pierdas la oportunidad de aprovechar este espacio excepcional para dar vida a tu negocio y destacar en una de las áreas más exclusivas de Madrid. Contáctanos hoy mismo para obtener más información o programar una visita. El Barrio de Arturo Soria es uno de los más prestigiosos y lujosos de Madrid con una estupenda localización próxima al centro urbano y a todos los servicios, por lo que es perfecto para disfrutar de la tranquilidad sin renunciar a la cercanía de una gran ciudad. Este entorno privilegiado es sede de múltiples embajadas y algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta como los son: (Colegio Arturo Soria, Liceo Francés [Lycee Francais], Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Colegio Parque Conde Orgaz, International School of Madrid, Colegio Mater Inmaculada, Colegio Brains, etc. ). La cobertura hospitalaria es un factor añadido de la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la Anderson). En sus inmediaciones encontramos el Centro Comercial Arturo Soria Plaza, Palacio de Hielo, Hipercor, Corte Inglés, y Centro Comercial Gran Vía de Hortaleza. Además, disponemos de centros deportivos como Club de natación, Club de tenis Chamartín, Clubs de golf como el 'Golf Olivar de la Hinojosa' y preciosos parques de los cuales destacamos Juan Carlos I y Juan Pablo II.",False,good,False,5982.0,False,False,False,False,[],False,False,329000.0,€,,,flat,,"Colina, Madrid",Piso en plaza de la Ciudad de Salta,Destacado,bj,True,Ciudad Lineal,True,Colina
108574774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/77/64/1348876115.webp,,20,190000.0,chalet,sale,132.0,4,1,CL CONCEPCION VALERA,Madrid,Aranjuez,es,40.0266185,-3.6122098,False,https://www.idealista.com/inmueble/108574774/,"! TECNOCASA VENDE EN EXCLUSIVA! ¡Descubre tu nuevo hogar en el corazón de Las Aves, Vergel Las Olivas, Aranjuez! Esta encantadora casa baja pareada de 145 m² construidos es perfecta para quienes buscan un espacio amplio y acogedor. Con 4 dormitorios en planta baja, esta propiedad ofrece comodidad y funcionalidad para toda la familia. La cocina amplia invita a crear deliciosas comidas y recuerdos inolvidables. El gran patio de aproximadamente 180 m² es ideal para disfrutar de momentos al aire libre con amigos y familiares. Imagina las barbacoas de verano o los juegos de los niños en este amplio espacio. Además, la ubicación es inmejorable: a pocos minutos de la estación de cercanías de Aranjuez, que conecta directamente con el centro de Madrid, y rodeada de servicios como bares, restaurantes, tiendas y un centro comercial E. Leclerc. Aunque la casa necesita reformas, su potencial es enorme. Con armarios empotrados y un trastero, hay espacio de sobra para almacenar todo lo que necesites. La orientación norte-oeste garantiza luz natural durante gran parte del día.  No pierdas la oportunidad de hacer de esta casa tu hogar.  ¡Ven a visitarla y déjate enamorar por sus posibilidades!",False,renew,False,1439.0,False,False,False,False,[],False,False,190000.0,€,,,chalet,semidetachedHouse,"Vergel-Las Olivas, Aranjuez",Chalet pareado en CL Concepcion Valera,Destacado,,,Vergel-Las Olivas,,
108910683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/d3/f5/1358670430.webp,RP1192025140473,34,390000.0,flat,sale,113.0,3,1,Centro,Madrid,Villaviciosa de Odón,es,40.3578077,-3.9064468,False,https://www.idealista.com/inmueble/108910683/,"REDPISO vende Excelente vivienda en el corazón de Villaviciosa de Odón. Ubicada en una de las mejores zonas del municipio, esta magnífica vivienda de 113 m² construidos ofrece una oportunidad única para quienes buscan comodidad y excelente ubicación. La propiedad cuenta con 3 amplios dormitorios, 1 baño completo, una cocina independiente, y un salón espacioso ideal para el descanso y la vida en familia. Situada a un paso de la biblioteca municipal, de la parada de autobús, y muy próxima a todos los servicios esenciales: supermercados, comercios, centros educativos y de salud. Además, se encuentra muy cerca de la Avenida Príncipe de Asturias, arteria principal de Villaviciosa de Odón, lo que garantiza una excelente conexión y acceso a todo el municipio. Una opción ideal tanto para familias como para inversores. ¡No dejes pasar esta oportunidad!",False,good,False,3451.0,False,False,False,False,[],False,False,390000.0,€,,,flat,,"Centro, Villaviciosa de Odón",Piso,Destacado,1,True,Centro,False,
108441890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/92/c7/1346672573.webp,,73,493000.0,chalet,sale,247.0,4,3,El Pilar - Bripac,Madrid,Alcalá de Henares,es,40.5154683,-3.3523571,False,https://www.idealista.com/inmueble/108441890/,"LCI Inmobiliaria vende chalet adosado en perfecto estado. Cuatro plantas distribuidas. - Planta 00. - Hall de entrada, cocina muy luminosa con office, baño completo, armario empotrado, salón comedor independiente con aire acondicionado da salida a terraza con acceso a parcela de 50m² aproximadamente. Planta 1ª. - Cuatro amplias habitaciones, dos de ellos con balcón y vistas al patio, 2 baños completos uno de ellos en suite, aire acondicionado en dos dormitorios, armarios empotrados en cada uno. Planta Buhardilla toda diáfano, con ventanas Velux.  Planta Sótano: cuarto almacenaje, 77m² de aparcamiento. Ventanas climalit, puerta blindada calefacción por gas natural.",False,good,False,1996.0,False,False,False,False,[],False,False,493000.0,€,True,True,chalet,terracedHouse,"El Pilar - Bripac, Alcalá de Henares",Chalet adosado,Destacado,,,El Pilar - Bripac,,
106968173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/5f/42/1321172747.webp,RP2302025133504,18,145000.0,studio,sale,74.0,0,2,El Mirador - Grillero,Madrid,Arganda,es,40.2970325,-3.4304122,False,https://www.idealista.com/inmueble/106968173/,"¡Oportunidad Única! Se Vende Estudio en Arganda del Rey ¿Buscas un espacio ideal para trabajar o invertir? ¡Este estudio es perfecto para ti! Características: Superficie: [74 m2] Luminoso y bien distribuido Ideal para oficina o espacio de trabajo Acceso a servicios y transporte público Importante:  Esta venta se realiza con sujeto pasivo de IVA, lo que significa que el comprador podrá deducir el IVA correspondiente. No dejes pasar esta oportunidad. ¡Contáctanos para más información y para agendar una visita!  Buena comunicación de líneas de autobuses urbanos (L-1 y L-2), autobuses interurbanos (312,312A) comunicación directa con Madrid (Conde de Casal) y metro Linea 9 (Arganda del Rey). Cercano a zona comercial, centros médicos, el Hospital del Sureste y colegios e institutos tanto concertados como públicos. Ponemos a su disposición nuestro departamento financiero Dcredit para conseguir las mejores condiciones en su hipoteca. El precio no incluye el Impuesto de Transmisiones Patrimoniales (máx. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% (mín. 4.000€) más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales en su caso.",False,good,False,1959.0,False,False,False,False,[],False,False,145000.0,€,,,flat,studio,"El Mirador - Grillero, Arganda",Estudio,Destacado,bj,True,El Mirador - Grillero,False,
107192213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/91/e4/1305747409.webp,RP622025134360,35,383000.0,chalet,sale,86.0,3,1,Barrio Tres Olivos - Valverde,Madrid,Madrid,es,40.4926525,-3.6968074,False,https://www.idealista.com/inmueble/107192213/,"REDPISO FUENCARRAL, VENDE EN EXCLUSIVA  ¡Bienvenido a la oportunidad de adquirir tu hogar ideal en una ubicación privilegiada en Fuencarral!  Te ofrecemos financiación de hasta el 100% (sujeta al perfil del comprador) para que puedas hacer realidad tu sueño de vivir en este codiciado vecindario.  Con una ubicación estratégica, disfrutarás de fácil acceso a través de la M-607 hacia Colmenar Viejo y el centro de Madrid. Además, estarás a solo unos minutos a pie de la estación de metro de Fuencarral (línea 10) y a un corto paseo del prestigioso Hospital Ramón y Cajal.  Esta encantadora casa se distingue por su amplio patio de entrada, ideal para disfrutar del aire libre, y un práctico cuarto trastero que proporciona espacio adicional de almacenamiento.  En la planta baja, se encuentra un espacioso y acogedor salón, un recibidor que aporta amplitud y comodidad a la entrada, y una cocina totalmente equipada, diseñada para brindar funcionalidad y confort.  En la segunda planta, la vivienda dispone de tres habitaciones luminosas, todas con generoso espacio de almacenamiento, lo que garantiza orden y comodidad, además de un baño completo con bañera y un trastero adicional, ideal para optimizar el espacio del hogar.  La calefacción de gas natural garantiza una eficiencia energética óptima.  ¡No dejes pasar esta oportunidad única de encontrar el hogar de tus sueños en Fuencarral! Visítanos sin compromiso y déjate cautivar por todas las posibilidades que este excepcional piso tiene para ofrecerte.",False,good,False,4453.0,False,False,True,False,[],False,False,383000.0,€,,,chalet,semidetachedHouse,"Tres Olivos - Valverde, Madrid",Chalet pareado,Destacado,,,Fuencarral,,Tres Olivos - Valverde
108527672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/f7/aa/1347552556.webp,RP602025139048,23,249900.0,flat,sale,40.0,1,1,Barrio Cuzco-Castillejos,Madrid,Madrid,es,40.4562651,-3.7014735,False,https://www.idealista.com/inmueble/108527672/,"Excelente a nivel de comunicaciones de transporte; autobuses líneas 1, N23, Metro Tatúan linea 1. La vivienda está reformada desde el año 2020, con cocina equipada: Horno TEKA HSB 615, placa de inducción TEKA IB PRO 6310, campana TEKA DBP 90 PRO, lavavajillas integrado TEKA DW8 40 FI, lavadora integrada BALAY 3T1773BC, micro TEKA MWE. Ubicación con todos los servicios y comodidades a su alrededor, ofrece una amplia gama de servicios, farmacias, colegios, Iglesias, gimnasios, hoteles y gran variedad de bares y restaurantes.  Para más información no dude en contactarnos al número de móvil 6 dos 4 siete 4 tres 3 siete 6 Enzo Bertolini.",False,good,False,6248.0,False,False,False,False,[],False,False,249900.0,€,,,flat,,"Cuzco-Castillejos, Madrid",Piso,Destacado,bj,False,Tetuán,False,Cuzco-Castillejos
108943152,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/a1/45/1359620066.webp,RP1952025140495,30,287000.0,flat,sale,112.0,3,2,Guardia Civil - Zona Industrial,Madrid,Valdemoro,es,40.1948348,-3.6798485,False,https://www.idealista.com/inmueble/108943152/,"Imagina llegar a casa y entrar en un piso de 112 m² diseñado para ofrecerte comodidad y bienestar en cada rincón. Al cruzar la puerta, te recibe Hall, luego un salón amplio y muy luminoso, con grandes con salida a la terraza, creando un ambiente cálido y acogedor ideal para relajarte, compartir en familia o recibir visitas. La cocina es independiente, moderna y equipada con una eficiente placa de inducción, que facilita la preparación de tus platos favoritos. Además, cuenta con un tendedero cerrado que aporta funcionalidad y orden, permitiéndote mantener la vivienda limpia y organizada sin esfuerzo. Este hogar dispone de tres dormitorios espaciosos y versátiles, todos exteriores y con buena iluminación natural. El dormitorio principal es un refugio perfecto para descansar, mientras que los otros dos ofrecen la flexibilidad para convertirse en habitaciones infantiles, despacho o espacio de invitados según tus necesidades. Los dos baños completos están pensados para adaptarse a tu ritmo de vida. Uno cuenta con un práctico plato de ducha, ideal para el día a día, y el otro incluye una relajante bañera de hidromasaje, donde podrás disfrutar de momentos de desconexión y cuidado personal sin salir de casa. Las ventanas eléctricas con mosquiteras son un gran plus, pues te permiten controlar la entrada de luz y aire fresco con comodidad, manteniendo a raya a los insectos y mejorando el aislamiento. Para completar esta vivienda, dispones de plaza de garaje incluida y ascensor en el edificio, garantizando comodidad y seguridad tanto en el acceso como en el aparcamiento. Además, tiene pisicna donde puedes pasar las tardes en familia.  Ubicado en una zona tranquila y bien comunicada, con colegios, supermercados, zonas verdes y transporte público a pocos pasos, este piso combina la tranquilidad con la cercanía a todos los servicios que necesitas.  En el Precio de Venta no se incluyen los gastos de Notaría, Registro, Gestoría, I. T. P. (Impuesto de Transmisiones Patrimoniales) y Honorarios de la Agencia por Intermediación Inmobiliaria. ¡Te esperamos¡No pierda esta oportunidad única! Contáctenos hoy mismo para más información y para concertar una visita. ¡Le encantará!",False,good,False,2563.0,False,False,False,False,[],False,False,287000.0,€,True,True,flat,,"Guardia Civil - Zona Industrial, Valdemoro",Piso,Destacado,2,False,Guardia Civil - Zona Industrial,True,
108421831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/5d/f6/1344399430.webp,RP2322025138647,18,167260.0,flat,sale,71.0,3,1,Chorrillo,Madrid,Alcalá de Henares,es,40.4904733,-3.3716063,False,https://www.idealista.com/inmueble/108421831/,"OPORTUNIDAD EN EL CHORRILLO: 3 DORMITORIOS + POTENCIAL PARA 4 Venta de piso sin ascensor en Barrio El Chorrillo (Alcalá de Henares): Superficie y distribución: Actualmente con 3 dormitorios, posibilidad de reconvertir a un 4º dormitorio, junto a un salón luminoso con acceso directo a terraza. Gran cocina que facilita el día a día y un baño completo equipado. Perfecto tanto para familias como para inversores que buscan adaptar espacios. Una ubicación excepcional A tan solo 2 minutos a pie de una parada de autobús con acceso a las líneas 227, 254 y 8, y a pocos minutos de la estación de RENFE, conectado a C-2 y C-7 para un acceso rápido a Madrid  En el corazón del histórico Barrio El Chorrillo, con parques, colegios infantiles, consultorio médico y entorno familiar  Rodeado de servicios esenciales: Biblioteca Pío Baroja, espacios culturales, movilidad eficiente y opciones de ocio sin salir del barrio  Tu asesoría financiera sin compromiso Además, con mi experiencia en el mercado local y el respaldo del departamento DCREDIT, te ofrezco asesoramiento gratuito y sin compromiso para que conozcas las condiciones más favorables en tu futura hipoteca.",False,good,False,2356.0,False,False,False,False,[],False,False,167260.0,€,,,flat,,"Chorrillo, Alcalá de Henares",Piso,Destacado,4,False,Chorrillo,False,
