propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108213060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/73/1e/1337292436.webp,10,4,2100000.0,penthouse,sale,185.0,True,3,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4258485,-3.6931073,False,https://www.idealista.com/inmueble/108213060/,"� ÁTICO DÚPLEX CON TERRAZA A REFORMAR EN PLENO CORAZÓN DE JUSTICIA Ubicado en una tranquila y emblemática calle del barrio de Justicia, este luminoso ático dúplex de 185 m² construidos ofrece una excelente oportunidad para renovar y diseñar una vivienda con carácter propio en una de las zonas más cotizadas de la ciudad. Distribuido en dos plantas, cuenta con un espacioso salón con salida directa al exterior, tres dormitorios, dos baños completos, y una cocina con múltiples posibilidades de redistribución. En la planta superior se encuentra una terraza privada de 20 m², perfecta para crear un pequeño oasis urbano o instalar una zona de relax con vegetación. La propiedad destaca por su doble orientación noreste-noroeste, que garantiza una excelente entrada de luz natural durante todo el día. El edificio, con estética clásica y en buen estado de conservación, dispone de ascensor y portero físico. Situado a escasos metros de galerías de arte, boutiques de autor, cafeterías de especialidad y restaurantes de renombre, este inmueble es ideal para quienes buscan personalizar su hogar en una ubicación prime con encanto madrileño. � 185 m² construidos | 20 m² de terraza � 3 habitaciones � 2 baños completos � Ático exterior con excelente luz natural � Edificio clásico con ascensor y portero � Ideal para reformar y convertir en una vivienda singular en el corazón de Justicia.",False,renew,False,True,11351.0,False,False,False,False,[],False,False,2100000.0,€,flat,penthouse,"Chueca-Justicia, Madrid",Ático,Top,,,,,,
96522682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/38/94/1095751999.webp,8,3,2300000.0,flat,sale,235.0,True,3,2,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4254764,-3.6902739,False,https://www.idealista.com/inmueble/96522682/,"Veraltia Madrid presenta esta fabulosa propiedad en un edificio emblemático de Madrid.  Destaca la excepcional arquitectura, sus fabulosos detalles clásicos y sus amplios balcones que lo hacen especialmente exterior. Se acompaña el estado actual y una propuesta de reforma. Por su distribución actual podrá ser reformado de infinitas maneras. La zona de Almagro es una de las más castizas y señoriales de Madrid al contar con pequeñas calles con mucha oferta gastronómica, comercios y cultura. Un entorno muy agradable de edificios residenciales de gran calidad que conviven con antiguos colegios como el Sagrado Corazón de Jesús, importantes hoteles como el Miguel Ángel o el Intercontinental, consulados y embajadas y oficinas centrales de grandes empresas. Se encuentra además limitando con el Barrio de Salamanca y el barrio de Justicia.",False,renew,False,True,9787.0,False,False,False,False,[],False,False,2300000.0,€,flat,,"Almagro, Madrid",Piso,Top,MAD8224556,,,,,
102552641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/a7/8e/1160426419.webp,7,3,3000000.0,flat,sale,205.0,True,2,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4135799,-3.7099705,False,https://www.idealista.com/inmueble/102552641/,"Espectacular loft localizado en el corazón del Madrid antiguo con excepcional luminosidad y terraza jardin. Techos muy altos y acabados de lujo. Ademas posee garaje y un entorno privilegiado.  Obra ejecutada por arquitectos de prestigio con máximas calidades.   Palacio es uno de los barrios que integran el distrito Centro de Madrid. Es una de las zonas más agradables de Madrid para pasear por sus históricas calles, especialmente el conjunto peatonal compuesto por el Palacio Real y sus jardines, la catedral de Santa María la Real Almudena, el Teatro Real y la plaza de Oriente, en la cual hay distinguidas cafeterías que ponen terrazas. La calle Mayor, la calle del Arenal y la calle Bailén son especialmente interesantes y cuentan con múltiples tiendas, bares y restaurantes. La zona está bien comunicada con el resto de la ciudad debido a su excepcional centralidad.",False,good,False,True,14634.0,False,False,False,False,[],False,False,3000000.0,€,flat,,"Palacio, Madrid",Piso,Top,,True,True,,,
107221767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/7f/01/1306593642.webp,3,2,3900000.0,flat,sale,254.0,True,3,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4327791,-3.6836647,False,https://www.idealista.com/inmueble/107221767/,"Estupendo piso exterior de diseño con agradables vistas. Comodidades: Desde un bonito hall con armario gabanero se accede a un inmenso salón exterior con dos ventanas a la calle y otra a un patio interior muy luminoso, en el que hay montados varios ambientes. Comedor de buen tamaño, encadenado con el salón, preciosa cocina independiente con gran isla central y ventana a patio, totalmente equipada con electrodomésticos de muy alta gama, y cuarto de lavandería. Dormitorio principal exterior muy amplio, con gran vestidor y baño en suite. Otros dos dormitorios en suite, con baño en suite. Aseo de cortesía. Aire acondicionado por conductos, con varias zonas independizadas. Calefacción y agua caliente central. Suelos de roble macizo. La finca cuenta con portero físico de lunes a sábado. Se incluye un trastero.",False,good,False,True,15354.0,False,False,False,False,[],False,False,3900000.0,€,flat,,"Castellana, Madrid",Piso,Top,CANR434444,,,,,
108626420,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/4c/f9/1350338879.webp,1,1,849000.0,flat,sale,183.0,True,5,2,Barrio Costillares,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4731735,-3.6690906,False,https://www.idealista.com/inmueble/108626420/,"¡Tu nuevo hogar te está esperando! Descubre este amplísimo y luminoso piso, perfecto para quienes buscan espacio, comodidad y una excelente ubicación. La vivienda cuenta con dos salones conectados, ideales para crear distintas zonas de descanso, trabajo o reuniones familiares, con aire acondicionado y acceso a un balcón que aporta luz natural durante todo el día. La cocina ha sido reformada y está lista para que disfrutes de tus comidas en familia, ya que tiene espacio para una mesa y salida a un balcón con tendedero exterior. Dispone de 5 dormitorios, perfectos para familias grandes, teletrabajo o disponer de zonas de ocio y estudio. Tiene 2 baños, uno de ellos con ducha, para mayor comodidad. Además, el piso cuenta con ventanas y persianas nuevas, lo que mejora el aislamiento y el confort. La calefacción central está incluida en la cuota de la comunidad, lo que supone un ahorro considerable mes a mes. En las zonas comunes encontrarás una plaza de garaje, un valor añadido difícil de encontrar. La comunicación con el transporte público es excelente, lo que facilita tu día a día. Aunque necesita algunas reformas, ofrece un enorme potencial para que lo personalices a tu gusto y lo conviertas en el hogar de tus sueños.",False,renew,False,False,4639.0,False,False,False,False,[],False,False,849000.0,€,flat,,"Costillares, Madrid",Piso,Top,Piso en Arturo Soria,True,True,,,
107384001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/40/24/1341525171.webp,4,4,1300000.0,flat,sale,85.0,False,2,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4280111,-3.6838164,False,https://www.idealista.com/inmueble/107384001/,"SALAMANCA - RECOLETOS, Se vende vivienda en finca con portero y plaza de garaje (P. V. P. 50.000). La vivienda se distribuye en salón-comedor, cocina, 2 dormitorios 2 cuartos de baño y terraza.  ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  1. ¿Necesitas vender para comprar? donpiso puede comprar tu casa entregándote el 10% en 48 horas y el resto ante Notario.  2. ¿Problemas económicos? Te ayudamos entregándote una cantidad pactada cada mes mientras vendemos tu casa. Sin gastos de ningún tipo.  3. ¿Vendes un piso con hipoteca? mientras gestionamos la venta, te adelantamos la cuota mensual.  4. ¿Reformas? al mejor precio y te las financiamos dentro de la hipoteca.  5. ¿La mejor hipoteca? en donpiso la encuentras y con condiciones preferentes.  6. ¿Herencias y divorcios? te ayudamos y coordinamos todo.  Infórmate.",False,good,False,True,15294.0,False,False,False,False,[],False,False,1300000.0,€,flat,,"Recoletos, Madrid",Piso,Top,290497,,,,,
107519721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/da/72/1314974306.webp,4,6,4350000.0,penthouse,sale,350.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4268757,-3.6832356,False,https://www.idealista.com/inmueble/107519721/,"Precioso ático en ubicación inmejorable. Espacio social muy luminoso y amplio con espectacular salón con fantástica orientación abierto a la magnífica terraza con preciosas vistas. Muy amplia cocina con office y cuarto de servicio con su cuarto de baño. Gran family room, gran dormitorio principal con vestidor y cuarto de baño en suite, otro dormitorio en suite y un tercer dormitorio con cuarto de baño fuera. Tiene portero, trastero y plaza de garaje.",False,good,False,True,12429.0,False,False,False,False,[],False,False,4350000.0,€,flat,penthouse,"Recoletos, Madrid",Ático,Top,,True,True,,,
108046833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/cb/2c/1335538190.webp,5,7,2100000.0,penthouse,sale,170.0,True,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.429408,-3.7043995,False,https://www.idealista.com/inmueble/108046833/,"Ático que combina elementos modernos con naturaleza, creando un ambiente armonioso.   Destacan terrazas con vegetación, espacios luminosos y un diseño que fusiona estética y funcionalidad. Ubicado en una zona vibrante, rodeada de historia y cultura, ofrece tranquilidad y luz durante todo el día.  Es un lugar único que refleja innovación y carácter, con detalles que invitan a la conexión con el entorno. Fotos de zona.",False,good,False,True,12353.0,False,False,False,False,[],False,False,2100000.0,€,flat,penthouse,"Malasaña-Universidad, Madrid",Ático,Top,THSSESMAD0804,True,True,,,
94224344,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/31/b3/883263716.webp,15,3,2190000.0,flat,sale,165.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4235102,-3.6825849,False,https://www.idealista.com/inmueble/94224344/,"Fabuloso piso en esquina con 7 huecos a la calle y excelente orientación solar, totalmente exterior. Cocina abierta o cerrada a un amplio salon inundado en luz. Se trata de una finca clásica con una reforma de lujo, 3 amplias habitaciones con sus tres baños en suite y un aseo de invitados. No dude en contactarnos para concertar una visita.",False,good,False,True,13273.0,False,False,False,False,[],False,False,2190000.0,€,flat,,"Recoletos, Madrid",Piso,Top,MAD5463839,,,,,
108753111,,0,,4295000.0,chalet,sale,611.0,,6,7,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5163352,-3.6166937,False,https://www.idealista.com/inmueble/108753111/,"Gilmar Moraleja Consulting te invita a descubrir esta impresionante casa pareada ubicada en una de las urbanizaciones más exclusivas de La Moraleja. Con más de 600 metros cuadrados construidos, este hogar ofrece un sinfín de posibilidades para disfrutar de la vida en familia. La planta principal cuenta con amplias zonas sociales, incluyendo un gran salón y una acogedora zona de estar, perfectos para compartir momentos inolvidables. El comedor, con acceso a una gran cocina con comedor de diario, se convierte en el corazón de la casa. Imagina salir a un gran porche exterior climatizado, donde podrás relajarte y disfrutar del clima gracias a su orientación sur. El jardín de 700 m² es un verdadero oasis, complementado por una piscina y una zona chill out ideal para disfrutar del verano. Además, tendrás acceso directo a las zonas comunes, que incluyen seguridad 24 horas, parque infantil y excelentes instalaciones de tenis, pádel y piscina. La propiedad cuenta con seis dormitorios y siete baños, garantizando comodidad y privacidad para todos. La habitación principal es un verdadero lujo, con dos dormitorios y dos baños en suite, además de grandes vestidores. La planta sótano ofrece un gran salón con acceso al jardín, perfecto para reuniones familiares o como espacio de entretenimiento.  No te pierdas la oportunidad de vivir en este magnífico chalet que combina elegancia y funcionalidad en un entorno exclusivo. ¡Contáctanos para más información y ven a visitarlo! La Moraleja es el área residencial de lujo por excelencia de Madrid y la más conocida de España. Se sitúa en la zona Norte de la capital y está compuesta por La Moraleja, El Soto de la Moraleja y El Encinar de los Reyes. Según algunas publicaciones de prestigio mundial, La Moraleja es la mejor urbanización del mundo, teniendo en cuenta sus cualidades: situada a 10 minutos del centro de Madrid y a 5 minutos de la Terminal Internacional 4 del Aeropuerto Adolfo Suárez Barajas, en el término municipal de Alcobendas. Tiene una extensión de 950 hectáreas, con 1.050 viviendas independientes sobre parcelas de 1.500, 2.500 y 10.000 m2 y con 400 chalets adosados en nueve urbanizaciones diferentes. La Moraleja cuenta con el mayor número de colegios privados nacionales e internacionales de toda España, entre otros, el International College, King’s College, San Patricio, Runymede, Los Sauces, Brains, Saint George, Highlands, Aldovea, Liceo Europeo…. Acoge además uno de los dos campus que la Universidad Europea de Madrid tiene en la Comunidad de Madrid. Cuenta asimismo con varios centros comerciales y médicos, dos campos de golf de 18 hoyos, club de tenis, club de paddle, y una de las ofertas gastronómicas más atractivas de Madrid. Hay que destacar La Plaza de la Moraleja, donde se encuentran los principales y más prestigiosos restaurantes de Madrid (A’Kangas, La Máquina, Aurea, La Penela, Sushi99), cafeterías como Pino, o farmacia y bancos. La Moraleja es un área que goza de gran seguridad gracias al sistema de alarmas que está conectado con la Entidad de Conservación de La Moraleja y las garitas de seguridad ubicadas en las diferentes entradas de acceso a la zona. Vivir en la Moraleja significa calidad, exclusividad y comodidad en un entorno inigualable y con los mejores servicios.",False,good,False,,7029.0,False,False,False,False,[],False,False,4295000.0,€,chalet,semidetachedHouse,"La Moraleja urbanización, La Moraleja",Chalet pareado,Top,LO,True,True,,,
108370491,,0,,1520000.0,chalet,sale,318.0,,5,5,calle de Francisco José Arroyo,Madrid,Madrid,Hortaleza,es,Palomas,40.4542666,-3.613137,False,https://www.idealista.com/inmueble/108370491/,"En el prestigioso barrio de Palomas, dentro del distrito de Hortaleza en Madrid, se encuentra este impresionante chalet pareado de 318 m² construidos sobre una parcela de 338 m² de superficie, distribuido en cuatro plantas. Esta exclusiva propiedad cuenta con cinco amplios dormitorios y cuatro baños y un aseo, ofreciendo el confort y la privacidad que buscan las familias más exigentes. Al acceder a la planta baja, será recibido por un elegante hall de entrada que da paso a una cocina de generosas dimensiones con una isla central, perfecta para disfrutar de desayunos y comidas en familia. El salón, extraordinariamente amplio, está dividido en dos ambientes: una zona de comedor y otra de estar, ambas con acceso directo al jardín, donde se encuentra una piscina privada y una zona de barbacoa, ideal para disfrutar de momentos al aire libre. En la primera planta, el dormitorio principal destaca por su amplitud, contando con un baño en suite y un vestidor. Además, una segunda habitación en suite y dos dormitorios adicionales que comparten un baño completan esta planta, ofreciendo espacio y comodidad para toda la familia. El sótano alberga un trastero de grandes dimensiones, proporcionando un espacio de almacenamiento adicional muy práctico. Las características de esta vivienda incluyen carpintería interior de madera lacada, carpintería exterior de climalit, calefacción por gas y aire acondicionado, garantizando el máximo confort durante todo el año. El suelo de parquet añade un toque de calidez y elegancia a los espacios interiores. El barrio de Palomas es conocido por su tranquilidad y calidad de vida. Se encuentra cerca del Parque Juan Carlos I, uno de los pulmones verdes de la ciudad, ideal para pasear y realizar actividades al aire libre.  Para sus compras y ocio, el centro comercial Plenilunio está a pocos minutos en coche, con una amplia oferta de tiendas, restaurantes y entretenimiento. En cuanto al transporte, la estación de metro más cercana es Canillejas (Línea 5), y la estación de Cercanías de Fuente de la Mora proporciona acceso rápido al centro de Madrid y otras áreas metropolitanas. Además, varias líneas de autobuses, como la 114 y la 112, facilitan la movilidad por la ciudad. Desde 1983, GILMAR ha estado comprometida en ayudar a sus clientes a encontrar la casa de sus sueños, proporcionando un servicio de alta calidad y asesoramiento experto en el mercado inmobiliario. Para obtener más información sobre este inmueble con referencia número MM2332, no dude en contactar con nuestro equipo de la oficina de Orgaz-Naciones. Puede visitarnos en Avda. Machupichu, 35, llamarnos o enviarnos un correo electrónico. Estaremos encantados en ayudarle a encontrar su nuevo hogar.",False,good,False,,4780.0,False,False,False,False,[],False,False,1520000.0,€,chalet,semidetachedHouse,"Palomas, Madrid",Chalet pareado en calle de Francisco José Arroyo,Top,MM2332,True,True,,,
105305644,,0,2,1400000.0,flat,sale,170.0,True,3,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.429384,-3.6714454,False,https://www.idealista.com/inmueble/105305644/,"¡Bienvenido/a a nuestro portal inmobiliario! Le informamos que la mayoría de las propiedades en nuestra cartera para esta zona no están anunciadas públicamente, ya sea por petición expresa de los propietarios o porque se encuentran en proceso de reforma. Para acceder a nuestras propiedades más selectas y exclusivas, le invitamos a visitar nuestra web en el siguiente enlace: Comprar viviendas en Madrid | GILMAR. Para más información, estaremos encantados de atenderle de manera personalizada. Puede contactarnos en el o vía email en. En Gilmar, llevamos 40 años trabajando para ofrecer a nuestros clientes los mejores inmuebles. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas y terrenos para construir. Disponemos de más de 33 equipos especializados en distintas zonas, al servicio de más de 90.000 clientes nacionales e internacionales. Ofrecemos el asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Gracias por confiar en nosotros.",False,good,False,True,8235.0,False,False,False,False,[],False,False,1400000.0,€,flat,,"Lista, Madrid",Piso,Top,GILMAR SALAMANCA,,,,,
105305185,,0,2,3500000.0,flat,sale,360.0,True,4,3,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4368872,-3.6841933,False,https://www.idealista.com/inmueble/105305185/,"¡Bienvenido/a a nuestro portal inmobiliario! Le informamos que la mayoría de las propiedades en nuestra cartera para esta zona no están anunciadas públicamente, ya sea por petición expresa de los propietarios o porque se encuentran en proceso de reforma. Para acceder a nuestras propiedades más selectas y exclusivas, le invitamos a visitar nuestra web en el siguiente enlace: Comprar viviendas en Madrid | GILMAR. Para más información, estaremos encantados de atenderle de manera personalizada. Puede contactarnos en el o vía email en. En Gilmar, llevamos 40 años trabajando para ofrecer a nuestros clientes los mejores inmuebles. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas y terrenos para construir. Disponemos de más de 33 equipos especializados en distintas zonas, al servicio de más de 90.000 clientes nacionales e internacionales. Ofrecemos el asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Gracias por confiar en nosotros.",False,good,False,True,9722.0,False,False,False,False,[],False,False,3500000.0,€,flat,,"Castellana, Madrid",Piso,Top,GILMAR SALAMANCA,,,,,
