propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108813746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/bd/ed/1309859544.webp,23,1,333569.0,flat,sale,125.0,True,3,2,"Provisional Berrocales Ochenta y Uno, 41",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3694488,-3.5767312,True,https://www.idealista.com/obra-nueva/108813746/,"ESTA VIVIENDA INCLUYE 2 PLAZAS DE GARAJE Único Homes presenta IRIS, un nuevo proyecto de 113 viviendas de protección pública (VPPL) en régimen de cooperativa.  Las viviendas, de 2 y 3 dormitorios, cuentan con amplias zonas comunes diseñadas para tu bienestar, incluyendo piscina de adultos y niños, zona de juegos infantil, áreas verdes y una sala comunitaria para disfrutar en compañía. Además, la zona de Los Berrocales ofrece excelentes conexiones con el centro de Madrid, con acceso rápido a la M-45, la A-3 y la M-50, así como diversas opciones de transporte público que garantizan comodidad en tus desplazamientos. Ubicada en una de las zonas de mayor desarrollo de Madrid, IRIS combina diseño, confort y sostenibilidad en un entorno privilegiado No dejes pasar esta oportunidad. Contacta con nosotros y descubre tu futuro hogar. Punto de Venta: Avda. de las Suertes nº 32, 28051 Madrid (CITA PREVIA).",False,newdevelopment,True,True,False,2669.0,True,False,False,False,[],False,False,333569.0,€,flat,,"Los Berrocales, Madrid","Piso en Provisional Berrocales Ochenta y Uno, 41",IRIS,True,True,
106004189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/47/9b/1269600915.webp,21,1,910000.0,flat,sale,135.0,True,3,2,"Mar Mediterráneo, 41",Madrid,Majadahonda,Zona Carretera del Plantío,es,,40.4710763,-3.8588731,True,https://www.idealista.com/obra-nueva/106004189/,"Residencial Monte del Pilar 64 es un proyecto ubicado en Majadahonda, en el Monte del Pilar. Descubre un entorno residencial único rodeado de zonas verdes y naturaleza con más de 800 hectáreas de bosque mediterráneo, con todos los servicios al alcance. Exclusividad y diseño en un enclave privilegiado. Pisos, áticos y bajos con jardín, con espectaculares terrazas en un complejo residencial privado con piscina, pádel, gimnasio, zona infantil, club privado gourmet con salón social y pista de running que complementan un estilo de vida excepcional. Excelentes comunicaciones con fácil acceso a la autovía A-6, a la M-503 y M-40. Amplia red de parada de autobuses, además de la estación de Renfe a 10 minutos a pie. Todas las viviendas han sido diseñadas con altas calidades y materiales seleccionados cuidadosamente. Elección de diferentes acabados y posibilidad de personalización. Monte del Pilar 64 en su compromiso con la sostenibilidad y bienestar apuesta por construcciones sostenibles además de contar con ahorro energético, paneles fotovoltaicos, consumo de agua sostenible, movilidad eficiente y sostenible con un área para aparcamiento de bicicletas y presinstalación de recarga para vehículos eléctricos. Monte del Pilar 64 auna diseño y exclusividad en un enclave privilegiado. LICENCIA DE OBRAS CONCEDIDA.",False,newdevelopment,True,True,False,6741.0,True,False,False,False,[],False,False,910000.0,€,flat,,"Zona Carretera del Plantío, Majadahonda","Piso en Mar Mediterráneo, 41",P3 1 B,True,True,
100917734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/73/da/1220018203.webp,34,,1295000.0,chalet,sale,449.0,,4,5,"calle Vicente Téllez, 9",Madrid,Torrelodones,Colonia,es,,40.5741552,-3.9515968,True,https://www.idealista.com/obra-nueva/100917734/,"Promoción de obra nueva de 5 chalets independientes en la colonia de Torrelodones Piscina incluida en el precio. Vivienda 1: 1.265. 000. Vivienda 2: reservada. Vivienda 3: 1.295. 000. Vivienda 4: reservada. Vivienda 5: 1.295. 000. 5 Viviendas unifamiliares independientes de 4 dormitorios desde 1.265. 000 € Superficie: De 449 m² construidos en parcelas de 800 m² Constructora: Rico Construcciones SA Obra financiada: Por Banco Caminos En la promoción de viviendas La Quinta de Torrelodones te ofrecemos: Viviendas de 4 dormitorios, 4 baños, aseo, jardín privado en parcela de 800 m² y piscina. Exclusivo diseño con excelentes calidades y primeras marcas: carpintería de aluminio Cortizo Cor-70, cocina Santos, electrodomésticos Siemens, grifería Hansgrohe, etc. Etiqueta energética A, mediante aerotermia de la marca Daikin con suelo radiante refrescante. Cocina totalmente equipada de la marca Santos con electrodomésticos Siemens Magnífica ubicación en La Colonia de Torrelodones a 5 minutos caminando de la estación de cercanías y de la zona comercial, con excelentes comunicaciones y rápido acceso a la A6, rodeada de árboles y naturaleza. Numerosas posibilidades de personalización, incluyendo diversos opcionales (según fase avance de obras). En La Quinta de Torrelodones encontrarás todo lo que buscas para vivir con independencia, en plena naturaleza y a pocos minutos del centro de Madrid.",True,newdevelopment,True,,True,2884.0,True,False,False,False,[],False,False,1295000.0,€,chalet,independantHouse,"Colonia, Torrelodones","Casa independiente en calle Vicente Téllez, 9",Finca 5,True,True,
108977497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/a4/0a/1360656095.webp,23,,678000.0,chalet,sale,181.0,,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108977497/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,,False,3746.0,True,False,False,False,[],False,False,678000.0,€,chalet,independantHouse,Miraflores de la Sierra,"Casa independiente en avenida Miraflores de la sierra, 2",VT1.1C,True,True,
106738225,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/7e/46/1292491076.webp,18,6,1309000.0,flat,sale,78.0,True,2,2,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4267589,-3.6709698,False,https://www.idealista.com/inmueble/106738225/,"PISO EXTERIOR REFORMADO A ESTRENAR CON TERRAZA EN GOYA Ubicada en el comercial barrio de Goya, en la calle Hermosilla, la vivienda, reformada y moderna, se encuentra en la 6ª planta de un edificio clásico. Sus 76 metros se distribuyen en 2 habitaciones dobles y 2 baños, uno de ellos en suite, ofreciendo un espacio cómodo y elegante para quienes buscan un estilo de vida sofisticado en el corazón de Madrid. Sus 16 m² de balcón y terraza privada, la hacen única, ideales para disfrutar de momentos al aire libre y vistas a la ciudad. Está completamente amueblada y equipada, lista para entrar a vivir. Cuenta con calefacción comunitaria y aire acondicionado central que garantizan el máximo confort todo el año. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,,16782.0,True,False,False,False,[],False,False,1309000.0,€,flat,,"Goya, Madrid",Piso en calle de Hermosilla,VM2412010,,,
108207572,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/cd/9d/1296530205.webp,38,19,903000.0,flat,sale,124.0,True,3,2,"calle Dulce Chacón, 25",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4856563,-3.668623,True,https://www.idealista.com/obra-nueva/108207572/,"Un edificio que formará parte del conjunto arquitectónico más importante del cielo de Madrid, un rascacielos de más de 20 plantas y un proyecto constructivo singular. Calidades de excelencia. Sky Pryconsa cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótica, aerotermia y suelo radiante-refrescante. Las viviendas de Sky Pryconsa, de 1 a 3 dormitorios, son amplias y luminosas y están dotadas de la última tecnología, pero sin duda lo mejor son las increíbles vistas panorámicas de la ciudad de Madrid y la zona norte de la provincia. La urbanización consta de amplios jardines y paseos, un acogedor espacio comunitario, instalaciones deportivas como la piscina, la sala fitness o la pista multideportiva. Los niños también podrán disfrutar de un espacio de juegos pensado para ellos. Enclavada en un lugar estratégico, cerca del aeropuerto y de la Estación de Chamartín y con rápidos accesos a la M-11 y M-30. Muy cercana también a grandes espacios verdes como el Parque Juan Carlos I y Parque Valdebebas y con todos los servicios sanitarios, comerciales y de ocio cubiertos.",True,newdevelopment,True,True,False,7282.0,True,False,False,False,[],False,False,903000.0,€,flat,,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle Dulce Chacón, 25",PR-C-616@TipoF,True,True,
105102901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/6e/eb/978950944.webp,42,4,956870.0,penthouse,sale,86.0,True,2,2,"calle Zamenhof, 22",Madrid,Madrid,San Blas,es,Salvador,40.4466203,-3.6274082,True,https://www.idealista.com/obra-nueva/105102901/,"Un entorno natural en Madrid capital Zamenhof 22 se sitúa en la zona noreste de Madrid, en un entorno privilegiado rodeado de naturaleza junto a numerosos grandes parques como el parque de la Quinta de los Molinos, el gran bosque Pinar de Barajas, el parque Quinta Torre Arias y el parque Juan Pablo II y, a su vez, dentro de la M-40 en Madrid, con todas las comodidades y accesibilidad que ello ofrece. Un pulmón verde en el centro de Madrid con más de 190 hectáreas de espacios verdes como el Parque Juan Pablo II, el segundo más grande de Madrid y el cuál esconde muchos lugares con encanto en su interior siendo el agua el protagonista principal, con el Jardín del Sol y el Agua, lugar que mezcla el olivo, la vid y los árboles frutales con la jardinería moderna; los Jardines Mediterráneos, una representación de la evolución histórica de la jardinería árabe; o el conocido parque de la Quinta de los Molinos, un agradable y extenso jardín con agradables paisajes e impresionantes zonas arboladas con multitud de especies como sus conocidos almendros que florecen en primavera. Además, todos estos parques cuentan con diferentes zonas para disfrutar con los pequeños de la casa y también para los más deportistas: pistas de pádel, zonas de columpios infantiles e incluso carriles bici para disfrutar de un bonito paseo por el interior de los jardines. Las mejores comunicaciones y todos los servicios Zamenhof 22 se sitúa estratégicamente dentro de la M-40 en Madrid, con todas las comodidades y accesibilidad que ello ofrece. En el entorno más cercano, podemos encontrar todos los servicios necesarios, tanto educativos, con una extensa oferta de colegios y guarderías de primer nivel como el colegio Montessori, Liceo Francés, colegio Bristol, colegio San José del Parque, CEIP e IES Marqués de Suanzes y la Universidad de Navarra, entre otros; como sanitarios, ya que es reconocido por albergar centros de salud de referencia como la Clínica Universitaria de Navarra y el centro médico Quinta de los Molinos. Además, Zamenhof 22 cuenta con numerosos pequeños comercios y con grandes Centros Comerciales a su alrededor, como son el CC Arturo Soria Plaza, el CC Alcalá Norte y El Corte Inglés de Campo de las Naciones. Asimismo, zonas deportivas como el Polideportivo Alcalá 525 y el polideportivo AQA Los Prunos, todo ello rodeado de diferentes parques naturales por donde poder hacer deporte al aire libre. La promoción se encuentra perfectamente comunicada por transporte público contando con la estación de Metro de Suanzes (línea 5) y con tres líneas de autobús en la misma puerta (114, 146 y N4). Su situación estratégica, dentro del área metropolitana de Madrid, da acceso inmediato a las circunvalaciones M-30 y M-40 y, a su vez, ofrece una excelente conexión con el centro de Madrid a tan sólo 10 min en coche. Además, se sitúa muy próximo al Aeropuerto de Adolfo Suárez Madrid-Barajas, a tan solo 5 min en coche. Edificio diseñado por Morph La elegante volumetría aterrazada y dinámica con la que ha sido diseñado el edificio es el resultado del trabajo entre el prestigioso estudio Morph y la firma Amenabar. La promoción de 76 viviendas busca al máximo el aprovechamiento de la iluminación natural, mediante amplios ventanales y barandillas de vidrio en las terrazas creando la máxima conexión con el exterior. “En Zamenhof 22 se ha medido cada actuación para lograr conferir, con pequeños gestos, movimiento y singularidad a un volumen compacto. Las amplias terrazas y el rooftop conectan al usuario con la naturaleza que, de forma tan excepcional, rodea al edificio, conformando unas viviendas únicas. 929.000 € + IVA con 2 plazas de garaje + 1 trastero.",False,newdevelopment,True,True,False,11126.0,True,False,False,False,[],False,False,956870.0,€,flat,penthouse,"Salvador, Madrid","Ático en calle Zamenhof, 22",,True,True,
109217586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/37/40/1367767874.webp,11,4,1450000.0,flat,sale,150.0,True,3,2,glorieta López de Hoyos s/n,Madrid,Madrid,Chamartín,es,El Viso,40.4401965,-3.6812974,True,https://www.idealista.com/inmueble/109217586/,"LIENZO EN BLANCO PARA REFORMAR EN BARRIO SALAMANCA ¡Descubre este espectacular piso en venta en la privilegiada calle López de Hoyos! Este amplio inmueble de 150 m² construidos y 129 m² útiles ofrece un sinfín de posibilidades para crear el hogar de tus sueños. Con 3 habitaciones de gran tamaño y 2 baños completos, este espacio es perfecto para familias o para quienes buscan comodidad y amplitud. La cocina independiente y el salón muy amplio, que cuenta con un encantador balcón, son ideales para disfrutar de momentos inolvidables. Ubicado en una planta alta, este piso se beneficia de una luminosidad excepcional gracias a sus techos altos y su orientación Sur-Este. La distribución actual permite modificar el espacio a tu gusto, ya que apenas hay muros de carga que limiten tu creatividad. Además, la tranquilidad de la calle garantiza un ambiente sereno, perfecto para relajarse después de un largo día. El edificio cuenta con ascensor y, si lo deseas, puedes adquirir una plaza de garaje por 45.000 € adicionales. La calefacción eléctrica y el aire acondicionado aseguran un confort óptimo durante todo el año. No dejes pasar la oportunidad de visitar este inmueble en buen estado, con armarios empotrados y una clase energética D que te permitirá disfrutar de un consumo eficiente. ¡Ven a verlo y comienza a imaginar tu nueva vida aquí!",False,good,False,True,,9667.0,False,False,False,False,[],False,False,1450000.0,€,flat,,"El Viso, Madrid",Piso en glorieta López de Hoyos s/n,,True,False,45000.0
109100204,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/6b/1e/1364345805.webp,9,1,565000.0,flat,sale,82.0,True,1,1,"Calle de Catalina Suárez, 7",Madrid,Madrid,Retiro,es,Adelfas,40.4008067,-3.6713953,True,https://www.idealista.com/obra-nueva/109100204/,"ICÓNICO RETIRO – BARRIO DE ADELFAS Junto a Doctor Esquerdo y Ciudad de Barcelona ICÓNICO es nuestro proyecto más novedoso de obra nueva en el distrito de RETIRO. Un proyecto único, dotado de gran diseño arquitectónico con una espectacular estética destaca tanto en sus fachadas interiores y exteriores como en el interior de las viviendas y de sus zonas comunes y amenities. Formado por 42 viviendas de 1, 2 y 3 dormitorios, plazas de garaje y trasteros dispone de unas zonas comunes extraordinariamente cuidadas hasta el máximo detalle, en las que se incluyen piscina, gimnasio equipado y salas coworking y gourmet, también equipadas, junto a dos solárium tapizados de vegetación en las cubiertas del edificio. Los edificios que forman ICÓNICO han sido diseñados por la firma Natureback Design liderado por el arquitecto Iván García Cardenal y su equipo de arquitectura multidisciplinar.  Para el proyecto de interiorismo contamos con el estudio de Alejandra Pombo que nos ha mostrado la sensibilidad que ofrece la promoción, proponiéndonos su enfoque emocional para generar un proyecto de gran calidad y extraordinario diseño, tanto en el desarrollo de las zonas comunes como en su aplicación en el interior de las viviendas. Alejandra nos sugiere una arquitectura orgánica con formas fluidas, paletas neutras y texturas naturales. Aunar los dos estudios, nos ha permitido ofrecer una promoción de vanguardia, mostrando ambientes modernos que generen sensación del espacio y que se muestren acogedores y luminosos El programa de vivienda de ICÓNICO es muy variado, ofreciendo tipologías diferentes de 1, 2 y 3 dormitorios, en plantas bajas y tipo, con o sin terrazas, y fantásticos áticos aterrazados, que se adaptan a la vida de hoy y a las necesidades de cada familia, Los edificios, se han diseñado con extraordinarias calidades en las que el ahorro y la sostenibilidad están muy presentes, buscando siempre la máxima eficiencia en el uso de la energía, utilizando sistemas que ofrezcan mejores rendimientos en calefacción y refrigeración mediante aerotermia de última generación, suelo radiante-refrescante y ventilación mecánica de doble flujo con intercambiador de calor, que permitirán reducir el coste energético de forma notable y obtener una calificación energética A. ICÓNICO te ofrece diseño y equipamiento con todos los servicios disponibles, en una de las mejores zonas de Madrid. Un residencial, enfocado a ofrecerte una alta calidad de vida para hacer tu día a día más cómodo y sencillo.  ICÓNICO está situada en la calle Catalina Suárez, 7, en el barrio de Adelfas a escasos metros de la calle Doctor Esquerdo, Avda. Ciudad de Barcelona y estación metro Pacífico. Un barrio totalmente consolidado a 10 minutos andando de El Retiro en el que no echarás de menos nada. En los próximos días iniciaremos la comercialización. Incorpórate a nuestra lista de interesados y en breve contactaremos contigo para que seas el primero en informarte.",False,,True,True,False,6890.0,True,False,False,False,[],False,False,565000.0,€,flat,,"Adelfas, Madrid","Piso en Calle de Catalina Suárez, 7",a01Jy00000y2ALmIAM,True,True,
106738223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/d5/95/1292490940.webp,23,3,2259000.0,flat,sale,197.0,False,3,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.434554,-3.6769798,False,https://www.idealista.com/inmueble/106738223/,"PISO REFORMADO A ESTRENAR CON TERRAZA EN CASTELLANA Espectacular vivienda en una tercera planta, amplia y muy luminosa, exterior a un gran patio de manzana. Sus casi 200 m² se han reformado íntegramente, empleando excelentes acabados y materiales nobles que la hacen muy acogedora. Una vivienda familiar distribuida en 3 dormitorios dobles, todos ellos con baño en suite, y una zona de día compuesta por cocina, salón, lavadero independiente, y aseo de cortesía. Lo que convierte a esta vivienda en única, es su terraza, tranquila y perfecta para disfrutar de un espacio exterior en pleno distrito Salamanca. La vivienda se entrega amueblada y equipada. Cuenta con calefacción, aire acondicionado por conductos y portero físico. Una inversión perfecta en la zona con más demanda de Madrid. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,,11467.0,True,False,False,False,[],False,False,2259000.0,€,flat,,"Lista, Madrid",Piso en calle de Diego de León,VM2412012,,,
108815509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/7f/d2/1252144731.webp,36,1,630000.0,flat,sale,113.0,True,2,2,"calle Adolfo Pérez Esquivel, 2",Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.5265329,-3.8938796,True,https://www.idealista.com/obra-nueva/108815509/,"Urbanización situada en la calle Adolfo Pérez Esquivel, junto a la calle Camilo José Cela en el Parque Empresarial de Las Rozas de Madrid. Perfectamente comunicado por su privilegiado acceso a la A6 y M-50. Zona residencial completamente consolidada rodeada de tan importantes espacios como Heron City, Las Rozas Village o la Ciudad del Fútbol de Las Rozas y cerca de centros sanitarios, deportivos y de ocio. Viviendas con vistas al magnífico enclave natural de El Encinar de Las Rozas, pero a minutos de la estación de Cercanías Pinar de Las Rozas. Las viviendas tienen acabados y soluciones constructivas de primera calidad, destacando las terrazas amplias, que son las auténticas protagonistas del Residencial Amaranta, convirtiéndose en el elemento de enlace entre el confort interior y el insuperable entorno natural de El Encinar de Las Rozas. Aprovecha el relax de una urbanización diseñada para disfrutar de un espacio privado y familiar que cubre todos los deseos de pequeños y mayores. Da un salto cualitativo en la eficiencia y confort que te proporcionará tu hogar, disfrutando de un sistema de producción de energía mediante bomba de aerotermia, para agua caliente sanitaria y calefacción y refrigeración mediante suelo radiante-refrescante. Además, la vivienda dispondrá de sistema domótico, haciéndote la vida más fácil y poniendo a tu alcance una tecnología inmejorable para tu hogar. Lo tendrás todo cerca: Ciudad del Fútbol de la RFEF, Encinar de Las Rozas, Real club de Golf Las Rozas, Las Rozas Village, Heron City, Style Outlet, Parque Empresarial.",False,newdevelopment,True,True,False,5575.0,True,False,False,False,[],False,False,630000.0,€,flat,,"Parque Empresarial, Las Rozas de Madrid","Piso en calle Adolfo Pérez Esquivel, 2",PR-C-644@TipoI ,,,
108476079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/b7/c4/1346069520.webp,26,,750000.0,chalet,sale,275.0,,3,3,"calle Palma, 1 D",Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4843,-3.96403,True,https://www.idealista.com/obra-nueva/108476079/,"""Una exclusiva promoción de 10 adosados de 3/4 dormitorios que destaca por su arquitectura moderna y elegante. Viviendas espaciosas, llenas de luz natural, convirtiéndose en la promoción de referencia en Villanueva del Pardillo. Máxima eficiencia energética Todos los hogares están equipados con sistemas que garantizan la más alta calificación energética. Disfruta del confort total con climatización por aerotermia, calefacción y refrigeración mediante suelo radiante-refrescante. Tecnología innovadora para un hogar eficiente, sostenible y confortable durante todo el año. Distribución pensada para tu bienestar PLANTA SÓTANO: Totalmente acondicionada, con suelo radiante-refrescante y revestimiento porcelánico efecto madera. Incluye un patio inglés que aporta luz natural a toda la estancia. PLANTA PRINCIPAL: Vestíbulo con aseo de cortesía y zona de despensa. Cocina amueblada, con muebles altos y bajos, isla central, fregadero, placa de inducción, campana y horno. Salón-comedor amplio y luminoso, con ventanales que conectan con el jardín y el espacio exterior. PLANTA PRIMERA: Dos opciones de distribución: 4 dormitorios y 2 baños (uno en suite), o 3 dormitorios con baño en suite en cada uno. Una ubicación privilegiada Situado en una de las zonas mejor comunicadas de Villanueva del Pardillo, a menos de 350 metros de colegios, farmacias, supermercados y otros servicios esenciales. Un entorno ideal para familias jóvenes, rodeado de naturaleza, con vistas espectaculares y una calidad de vida inmejorable. Excelentes conexiones con Madrid, tanto por carretera como en transporte público: Conexión directa con el intercambiador de Moncloa en solo 20 minutos. Visítanos en nuestras oficinas de Majadahonda bajo cita previa ¡Contáctanos hoy mismo para más información!",False,,True,,False,2727.0,True,False,False,False,[],False,False,750000.0,€,chalet,terracedHouse,"Ibiza - San Pedro, Villanueva del Pardillo","Chalet adosado en calle Palma, 1 D",Vivienda V02,,,
106632814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/13/f1/1306633701.webp,31,3,1270000.0,penthouse,sale,189.0,True,4,3,"Mar Mediterráneo, 41",Madrid,Majadahonda,Zona Carretera del Plantío,es,,40.4710763,-3.8588731,True,https://www.idealista.com/obra-nueva/106632814/,"Residencial Monte del Pilar 64 es un proyecto ubicado en Majadahonda, en el Monte del Pilar. Descubre un entorno residencial único rodeado de zonas verdes y naturaleza con más de 800 hectáreas de bosque mediterráneo, con todos los servicios al alcance. Exclusividad y diseño en un enclave privilegiado. Pisos, áticos y bajos con jardín, con espectaculares terrazas en un complejo residencial privado con piscina, pádel, gimnasio, zona infantil, club privado gourmet con salón social y pista de running que complementan un estilo de vida excepcional. Excelentes comunicaciones con fácil acceso a la autovía A-6, a la M-503 y M-40. Amplia red de parada de autobuses, además de la estación de Renfe a 10 minutos a pie. Todas las viviendas han sido diseñadas con altas calidades y materiales seleccionados cuidadosamente. Elección de diferentes acabados y posibilidad de personalización. Monte del Pilar 64 en su compromiso con la sostenibilidad y bienestar apuesta por construcciones sostenibles además de contar con ahorro energético, paneles fotovoltaicos, consumo de agua sostenible, movilidad eficiente y sostenible con un área para aparcamiento de bicicletas y presinstalación de recarga para vehículos eléctricos. Monte del Pilar 64 auna diseño y exclusividad en un enclave privilegiado. LICENCIA DE OBRAS CONCEDIDA.",False,newdevelopment,True,True,False,6720.0,True,False,False,False,[],False,False,1270000.0,€,flat,penthouse,"Zona Carretera del Plantío, Majadahonda","Ático en Mar Mediterráneo, 41",P3 - 3ºD,True,True,
108815508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/7d/55/1252144661.webp,36,1,621000.0,flat,sale,104.0,True,2,2,"calle Adolfo Pérez Esquivel, 2",Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.5265329,-3.8938796,True,https://www.idealista.com/obra-nueva/108815508/,"Urbanización situada en la calle Adolfo Pérez Esquivel, junto a la calle Camilo José Cela en el Parque Empresarial de Las Rozas de Madrid. Perfectamente comunicado por su privilegiado acceso a la A6 y M-50. Zona residencial completamente consolidada rodeada de tan importantes espacios como Heron City, Las Rozas Village o la Ciudad del Fútbol de Las Rozas y cerca de centros sanitarios, deportivos y de ocio. Viviendas con vistas al magnífico enclave natural de El Encinar de Las Rozas, pero a minutos de la estación de Cercanías Pinar de Las Rozas. Las viviendas tienen acabados y soluciones constructivas de primera calidad, destacando las terrazas amplias, que son las auténticas protagonistas del Residencial Amaranta, convirtiéndose en el elemento de enlace entre el confort interior y el insuperable entorno natural de El Encinar de Las Rozas. Aprovecha el relax de una urbanización diseñada para disfrutar de un espacio privado y familiar que cubre todos los deseos de pequeños y mayores. Da un salto cualitativo en la eficiencia y confort que te proporcionará tu hogar, disfrutando de un sistema de producción de energía mediante bomba de aerotermia, para agua caliente sanitaria y calefacción y refrigeración mediante suelo radiante-refrescante. Además, la vivienda dispondrá de sistema domótico, haciéndote la vida más fácil y poniendo a tu alcance una tecnología inmejorable para tu hogar. Lo tendrás todo cerca: Ciudad del Fútbol de la RFEF, Encinar de Las Rozas, Real club de Golf Las Rozas, Las Rozas Village, Heron City, Style Outlet, Parque Empresarial.",False,newdevelopment,True,True,False,5971.0,True,False,False,False,[],False,False,621000.0,€,flat,,"Parque Empresarial, Las Rozas de Madrid","Piso en calle Adolfo Pérez Esquivel, 2",PR-C-644@TipoM ,,,
