propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108618841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/96/13/1357957456.webp,43,4,650000.0,penthouse,sale,102.0,True,2,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4247202,-3.7051925,False,https://www.idealista.com/inmueble/108618841/,"ENCANTADOR, CONFORTABLE Y MUY AGRADABLE Ático Exterior. Muy Luminoso, ideal para los Amantes del Barrio, la Luz y del Silencio, en Pleno Corazón de Malasaña y CENTRO DE MADRID. DISTRIBUCIÓN: Original, Confortable y Espaciosa, Exterior (Cocina y 1 dormitorio dan a 1 patio interior muy luminoso donde también se ve el cielo abierto). El piso tiene amplio espacio, mucha luz, muy tranquilo y luminoso, 102 m2 construidos y 86m2 útiles, salón, cocina independiente equipada, 2 Dormitorios, 1 Baño. Espacio Amplio. Techos altos ¡MEJOR VER1 CARACTERISTICAS: Piso Reformado, Armarios Empotrados, Calefacción bomba de frio/calor, Ventanas de Doble Cristal, Suelo de Parquet, Aire Acondicionado, Baño a Estrenar, Amplio Trastero en Altillo. Ascensor. Edificio con Muros anchos de 1900, ESTRUCTURALMENTE REFORMADO 1.999. ITE pasada favorablemente, próxima fecha de IEE 31.12.2031. COMUNICACIONES Y TRANSPORTES: muy bien comunicado por metro (líneas 1, 2, 3, 4, 5 y 10); autobuses (líneas 002, 001, 1, 2, 3, 44, 46, 74, 147); y salida a m-30 todas direcciones. Bien comunicado con las estaciones de Renfe de (Sol y Recoletos) OTRAS OBSERVACIONES: En pleno centro del Madrid histórico, muy cerca de la Plaza del 2 de Mayo, Gran Vía, Puerta del Sol, Plaza Mayor, Teatro de la Opera, Palacio Real, Plaza de España, Jardines de Sabatini, Templo de Debod, todo tipo de infraestructuras, colegios, centros de salud, tiendas, restaurantes, cafeterías etc. Para más información y visitas, por favor envíe su solicitud desde este anuncio dejando su nombre y número de teléfono. Nos pondremos en contacto con usted a la mayor brevedad posible. Opportunity: Spacious exterior penthouse, ideal for lovers of the neighborhood, the light, and the silence in the heart of Malasaña and the center of Madrid. LAYOUT: Original, exterior (kitchen and one bedroom open onto a very bright interior patio where you can also see the open sky). The apartment has ample space, lots of light, and is very quiet and bright. 102 m2 built and 86 m2 usable area, including a living room, an independent equipped kitchen, two bedrooms, and one bathroom. Spacious. High ceilings. BEST TO SEE! FEATURES: Renovated apartment, built-in wardrobes, hot/cold heating, double-glazed windows, parquet floors, air conditioning, brand new bathroom, large storage room in the loft. Elevator. Building with wide walls from 1900, STRUCTURALLY RENOVATED in 1999. ITE passed successfully, next IEE date is 31.12.2031. COMMUNICATIONS AND TRANSPORTATION: Very well connected by metro (lines 1, 2, 3, 4, 5, and 10); buses (lines 002, 001, 1, 2, 3, 44, 46, 74, and 147); and exit to the M-30 in all directions. Well connected to the Renfe stations (Sol and Recoletos). OTHER NOTES: In the heart of historic Madrid, very close to Plaza del 2 de Mayo, Gran Vía, Puerta del Sol, Plaza Mayor, the Opera House, the Royal Palace, Plaza de España, Sabatini Gardens, the Temple of Debod, all types of infrastructure, schools, health centers, shops, restaurants, coffees, etc. For more information and visits, please submit your request from this announcement, leaving your name and phone number. We will contact you as soon as possible.",True,good,False,True,6373.0,True,False,True,False,[],False,True,650000.0,€,,,flat,"Malasaña-Universidad, Madrid",Ático,Top+,VJ31,penthouse,,,
108842154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/de/90/1356709396.webp,12,bj,230000.0,flat,sale,31.0,True,1,1,calle de Aníbal,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4648738,-3.6948328,False,https://www.idealista.com/inmueble/108842154/,"Disponible para 08 de Septiembre 2025 Distrito Tetuán, Barrio de Cuzco-Castillejos, 31m², estudio exterior muy luminoso, calefacción individual eléctrica y ACS termo eléctrico. Cocina amueblada con electrodomésticos, resto de la vivienda completamente amueblada. El estado de la vivienda recién reformada. Ventanas doble cristal oscilobatientes y persianas eléctricas de seguridad. Se distribuye en salón-comedor con cocina integrada, distribuidor, baño independiente con plato de ducha y mampara de cristal, Dormitorio separado del salón por biombo. Dispone de aire acondicionado por Split. La cocina, con diseño abierto al salón, está equipada con muebles en blanco, fregadero de acero inoxidable, placa de inducción, horno, horno microondas, campana de extracción de humos, lavavajillas, lavadora y frigorífico. La zona está muy bien comunicada, muy cerca del Metro de Valdeacederas Líneas de bus EMT: 46, 66, 124, N22, N23. La calefacción es central con consumo individualizados por repartidores. El agua caliente sanitaria por termo eléctrico. Los suministros a pagar son: electricidad y agua. PARA PROPIETARIOS: 1. ¿Necesitas vender para comprar? donpiso puede comprar tu casa entregándote el 10% en 48 horas y el resto ante Notario. 2. ¿Problemas económicos? Te ayudamos entregándote una cantidad pactada cada mes mientras vendemos tu casa. Sin gastos de ningún tipo. 3. ¿Vendes un piso con hipoteca? mientras gestionamos la venta, te adelantamos la cuota mensual. 4. ¿Reformas? al mejor precio y te las financiamos dentro de la hipoteca. 5. ¿La mejor hipoteca? en donpiso la encuentras y con condiciones preferentes. 6. ¿Herencias y divorcios? te ayudamos y coordinamos todo. Infórmate.",False,good,False,False,7419.0,True,False,False,False,[],False,True,230000.0,€,,,flat,"Cuzco-Castillejos, Madrid",Piso en calle de Aníbal,Top+,,,,,
108363354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/75/fa/1341875307.webp,10,6,1750000.0,penthouse,sale,100.0,True,2,2,de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4262833,-3.6828055,False,https://www.idealista.com/inmueble/108363354/,"Ático reformado en Recoletos, en el Barrio de Salamanca. Muy próximo a las calles del Príncipe de Vergara y Goya.   Se ubica en la sexta planta de un edificio de principios del siglo XX. Cuenta con ascensor.   Tiene una superficie de 100 m2, distribuidos en un amplio salón-comedor con cocina integrada, completamente equipada. Tiene salida a una bonita terraza trasera cubierta de 13m2.   La zona privada consta de dos dormitorios y un baño completo independiente. El dormitorio principal destaca por su gran amplitud. Cuenta con zona de vestidor, baño en suite y una terraza exterior privada.   .",False,good,False,True,17500.0,False,False,False,False,[],False,True,1750000.0,€,,,flat,"Recoletos, Madrid",Ático en de Hermosilla,Top+,5376,penthouse,,,
109025940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/af/a0/1362048845.webp,14,2,1299000.0,flat,sale,101.0,False,3,3,"calle de Hermosilla, 121",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4258159,-3.6712097,True,https://www.idealista.com/inmueble/109025940/,"JUVILMA CONSULTORES comercializa esta propiedad. Este piso recién reformado en Hermosilla 121 ofrece un diseño moderno y funcional, con una superficie de 101 m² construidos. Con tres dormitorios y tres baños en suite, cada rincón de esta vivienda está pensado para proporcionar comodidad y funcionalidad. Ubicado en la segunda planta de un edificio con ascensor, este hogar se presenta completamente amueblado y equipado, listo para disfrutar desde el primer día. La vivienda se encuentra ubicada en el barrio de Salamanca, en la zona de Goya, zona que destaca por su arquitectura señorial, su variada oferta gastronómica y comercial de lujo. Imagina pasear por sus calles repletas de boutiques exclusivas y mercados gourmet, todo a pocos pasos de tu puerta. Además, cuenta con excelentes conexiones de transporte que facilitan el acceso a cualquier punto de la ciudad. Este piso no solo es perfecto como hogar, sino que también representa una excelente oportunidad de inversión en una de las zonas más codiciadas de Madrid.",False,good,False,True,12861.0,False,False,False,False,[],False,True,1299000.0,€,,,flat,"Goya, Madrid","Piso en calle de Hermosilla, 121",Top+,,,,,
108704656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/4e/87/1352657669.webp,15,3,1520000.0,flat,sale,83.0,True,2,2,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4276791,-3.68051,False,https://www.idealista.com/inmueble/108704656/,"Piso reformado en Recoletos, en el Barrio de Salamanca. Muy próximo a la calle del Príncipe de Vergara.   Se ubica en la tercera planta exterior de un edificio de principios del siglo XX. Cuenta con ascensor y orientación oeste.   La vivienda tiene una superficie de 83 m2, distribuidos en un amplio y luminoso salón-comedor con salida a dos balcones y sus altos techos de más de tres metros de altura. La cocina, completamente equipada con electrodomésticos Bosch, se encuentra integrada en el espacio.   La zona privada consta de dos dormitorios, el principal en suite, y dos baños completos independientes que dan servicio al segundo dormitorio y a los invitados.   La vivienda se entrega recién reformada y amueblada con una gran calidad y estilo contemporáneo. Se encuentra lista para estrenar.  .",False,good,False,True,18313.0,False,False,False,False,[],False,True,1520000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Castelló,Top+,5368,,,,
108941249,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/43/a6/1359565388.webp,48,2,1099000.0,flat,sale,180.0,True,4,2,Barrio Prado de Somosaguas,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,Prado de Somosaguas,40.4026762,-3.7898037,False,https://www.idealista.com/inmueble/108941249/,"John Taylor presenta un excelente piso reformado con calidades excepcionales y vistas a Campo de Golf. En una de las urbanizaciones más recientes de la zona. Con una superficie construida de 180m2. En la entrada un vestíbulo con acceso al precioso salón con amplia terraza con bonitas vistas y zona de comedor en la terraza. Cocina moderna equipada con zona de lavandería. Originalmente cuatro dormitorios, tres en la actualidad, y dos baños y un aseo. El dormitorio principal con zona de vestidor y baño en suite. Los otros dos dormitorios con armarios empotrados, comparten un amplio baño. Puertas, armarios y librerías contemporáneas lacadas en color claro.  Dos enormes plazas de parking y trastero junto al ascensor. Aire acondicionado y bomba de calor por conductos en todas las estancias. Calefacción por suelo radiante mediante aerotermía. Urbanización muy cuidada, incluidos portales, con seguridad 24/7, pista de pádel, piscina y gimnasio. Situada en el municipio de Pozuelo de Alarcón junto al campo de Golf de La Finca y al lado de la Casa de Campo. Clubs deportivos Body Factory, Reebock Sports Club, Polideportivo Valle de las Cañas entre otros. Es una urbanización con grandes zonas verdes. A estas ventajas se une su cercanía con el centro de Madrid. Transporte por metro ligero, metro línea 10, parada de taxi y autobuses. Cafeterías a 2 minutos, hospital y centros comerciales. Muy cerca de guarderías, colegios privados y concertados como el British Council School, American School, Monte Tabor, Retamar o CEU entre otros que hacen de este lugar una zona ideal para familias con hijos en etapa escolar. Sus principales accesos son por la M-40, A6, A5 y la carretera M-502.",False,good,False,True,6106.0,False,False,False,False,[],False,True,1099000.0,€,,,flat,"Prado de Somosaguas, Pozuelo de Alarcón",Piso,Top+,V1674MPA,,,,
108697452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/41/e0/1354770282.webp,10,2,4850000.0,flat,sale,335.0,True,4,5,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4340015,-3.6835504,False,https://www.idealista.com/inmueble/108697452/,"Descubre una forma de vida refinada en esta excepcional residencia de lujo ubicada en el prestigioso Barrio de Salamanca. Completamente reformada con materiales de la más alta calidad, cada detalle de esta vivienda transmite sofisticación, elegancia y confort. La propiedad cuenta con 4 amplios dormitorios, impresionantes techos de 3 metros de altura y una distribución ideal tanto para la vida familiar como para recibir invitados. La reforma combina el encanto clásico con acabados contemporáneos, creando un espacio verdaderamente único. Plaza de garaje privada en la finca, servicio de portería para mayor comodidad y seguridad y trastero. Una oportunidad extraordinaria para adquirir una vivienda atemporal en pleno centro de la ciudad — perfecta como residencia habitual o como inversión segura a largo plazo. Las imágenes presentadas son de anteriores proyectos y son de referencia. LO MÁS VALIOSO NO ESTÁ A SIMPLE VISTA. DESCUBRE NUESTRAS PROPIEDADES SOLO AL ALCANCE DE ALGUNOS drivenproperties. es.",False,good,False,True,14478.0,False,False,False,False,[],False,True,4850000.0,€,True,True,flat,"Castellana, Madrid",Piso,Top+,NH_Salamanca,,,,
108720741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/a0/db/1367333833.webp,36,,649000.0,chalet,sale,207.0,,3,3,Casco Antiguo,Madrid,Boadilla del Monte,Casco Antiguo,es,,40.4053559,-3.8810541,False,https://www.idealista.com/inmueble/108720741/,"THE AVENUE SELECT REAL ESTATE, agencia de referencia en Boadilla del monte comercializa esta bonita, cómoda y acogedora vivienda adosada, situada en el encantador Casco Antiguo de Boadilla del Monte. Con una construcción que abarca 207 m² distribuidos en tres plantas, esta propiedad ofrece amplios espacios ideales para disfrutar con familia y amigos. Dispone de tres habitaciones dobles luminosas y bien conservadas, así como tres baños completos que garantizan comodidad para todos los residentes. El salón independiente es perfecto para momentos de relax o celebraciones familiares; además cuenta con una gran buhardilla que puede adaptarse a diferentes necesidades: desde oficina hasta sala recreativa. Él bonito jardín exterior ofrece un espacio verde ideal para disfrutar al aire libre. Por si fuera poco, también incluye un trastero espacioso y una amplia plaza de garaje. Todas las comodidades están a su alcance ya que se encuentra próxima a servicios esenciales como comercios locales y paradas de transporte público. Aproveche la oportunidad de adquirir este inmueble solo requiere una pequeña actualización y será el hogar soñado. Junto al polideportivo municipal garantiza opciones deportivas cercanas. No dude en contactarnos para ampliar la información o realizar una visita presencial, en THE AVENUE, estaremos encantados de poder atenderles Y DARLES A CONOCER SU NUEVO HOGAR.",True,good,False,,3135.0,False,False,False,False,[],False,True,649000.0,€,True,True,chalet,"Casco Antiguo, Boadilla del Monte",Chalet adosado,Top+,VCB175235,terracedHouse,,,
108650434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/12/64/1351051559.webp,5,5,680000.0,flat,sale,105.0,False,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4210921,-3.7075142,False,https://www.idealista.com/inmueble/108650434/,"Se Vende magnifica Vivienda a estrenar en planta alta con excelente luminosidad natural, distribuida en amplio salón-comedor, cocina totalmente equipada con electrodomésticos de alta gama, 3 dormitorios con armarios empotrados y dos cuartos de baño, la vivienda está recién reformada con materiales de primera calidad con un diseño moderno y acogedor, el piso está situado en una distinguida finca señorial que cuenta con servicio de portería, en una ubicación inmejorable en el corazón de Madrid. A pesar de su céntrica localización, se encuentra en una zona muy tranquila, a escasos pasos de los jardines del Templo de Debod y a tan solo cuatro minutos de la Plaza de España.",False,good,False,True,6476.0,False,False,False,False,[],False,True,680000.0,€,,,flat,"Palacio, Madrid",Piso,Top+,A-175,,,,
108980943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/ee/3e/1360772539.webp,23,,4650000.0,chalet,sale,1451.0,,8,7,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5141006,-3.6159219,False,https://www.idealista.com/inmueble/108980943/,"John Taylor presenta EN EXCLUSIVA esta extraordinaria residencia ubicada frente al prestigioso Golf de La Moraleja. Diseñada magistralmente por el reconocido arquitecto Juan de Haro Piñar, la propiedad se inspira en la arquitectura de las pagodas japonesas, destacando por el uso exquisito de materiales nobles como piedra natural, madera y pizarra. La vivienda, asentada sobre una amplia parcela de 3.400 m², ofrece absoluta privacidad gracias a su ubicación privilegiada al fondo de un tranquilo fondo de saco. Distribución de la propiedad: Planta Principal: - Luminoso salón principal con chimenea y elegante terraza de mármol. - Comedor formal con acceso directo a una magnífica terraza de pizarra y al jardín. - Despacho independiente. - Tres dormitorios en suite, cada uno con baño privado y terraza propia. - Comedor de diario con acceso adicional a terraza de pizarra y jardín. - Cocina completamente equipada. - Zona de lavandería y planchado. - Habitación de servicio con baño. - Entrada de servicio independiente. Planta Segunda (Master): - Suite principal con baño y terraza privada. - Amplio salón de estar. - cocina auxiliar de apoyo a dormitorio y terraza. - Gran terraza exterior con vistas 360   Planta Baja: - Espacioso salón con discoteca integrada y acceso directo e independiente al jardín. - Terraza revestida de pizarra. - Dormitorio para invitados con baño privado. - Habitación adicional de servicio con baño. - Bodega climatizada. - Cuarto acorazado para caja fuerte. - Garaje con capacidad para cuatro vehículos. - Sala técnica de instalaciones. - Dos habitaciones multiusos, ideales como gimnasio, sala de juegos o home cinema. Una propiedad única en La Moraleja, que combina diseño sofisticado, calidad y exclusividad en un entorno privilegiado.",False,renew,False,,3205.0,False,False,False,False,[],False,True,4650000.0,€,True,True,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente,Top+,V1516MAC,independantHouse,,,
108505557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/be/05/1346904379.webp,11,4,3490000.0,flat,sale,259.0,True,3,4,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4191508,-3.6876164,False,https://www.idealista.com/inmueble/108505557/,"Exclusiva vivienda de lujo en finca señorial con 3 dormitorios en suite, balcones con vistas y acabados premium Ubicada en la cuarta planta de una imponente finca señorial, esta magnífica propiedad representa la perfecta fusión entre elegancia clásica y diseño contemporáneo. Su orientación exterior y sus grandes balcones con vistas despejadas permiten la entrada de abundante luz natural durante todo el día, realzando aún más los altos techos y la amplitud de los espacios. La vivienda ha sido completamente reformada con materiales de primera calidad y un exquisito cuidado en cada detalle. Cuenta con una superficie inteligentemente distribuida, donde destaca la presencia de tres amplios dormitorios en suite, cada uno con su propio baño privado, lo que garantiza el máximo confort e independencia a sus ocupantes. Además, dispone de un aseo de cortesía, ideal para recibir visitas sin comprometer la privacidad de las zonas personales. La cocina, totalmente equipada y diseñada con mobiliario de alta gama, se presenta como un espacio funcional y sofisticado, perfecto tanto para el uso diario como para el entretenimiento. Complementa esta estancia una zona de lavandería independiente, que aporta una comodidad adicional poco habitual en propiedades del centro de la ciudad. El edificio conserva su esencia señorial, con una cuidada fachada y elementos arquitectónicos originales que aportan carácter y distinción. Un hogar pensado para quienes valoran el lujo, la calidad y el estilo de vida urbano sin renunciar al encanto de lo clásico. Una oportunidad única para adquirir una propiedad exclusiva, lista para entrar a vivir, en una de las mejores zonas residenciales de Madrid.",False,good,False,True,13475.0,False,False,False,False,[],False,True,3490000.0,€,,,flat,"Jerónimos, Madrid",Piso,Top+,1740,,,,
89344510,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/ff/eb/920618427.webp,26,1,1150000.0,flat,sale,176.0,True,3,3,camino Viejo del Cura,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5088892,-3.625211,False,https://www.idealista.com/inmueble/89344510/,"Venta. Piso. El Encinar. Promora vende estupendo piso en una urbanización cerrada con seguridad 24h, en pleno campo de Golf Moraleja II, con todo tipo de servicios, alarma, domótica, gimnasio, jacuzzi baño turco. Piscina y parque infantil.   Destaca su amplio salón comedor con terraza, desde la que se disfrutan unas vistas totalmente despejadas. Su distribución es la siguiente: hall de entrada, aseo de visitas, cocina totalmente equipada y tendedero. El Salón comedor con terraza y vistas totalmente despejadas. Tiene dormitorio principal en suite y dos dormitorios que comparten un baño.  Calefacción de gas natural por suelo radiante y aire acondicionado.  Dos plazas de garaje.  Trastero. El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy.  En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes.  Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas (código postal 28109) y otra al término municipal de Hortaleza (código postal 28055). Puedes ver más inmuebles en nuestra página web.",True,good,False,True,6534.0,True,True,False,True,[],False,False,1150000.0,€,True,True,flat,"Encinar de los Reyes, La Moraleja",Piso en camino Viejo del Cura,Top,V6427I,,,,
108619637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/0c/9d/1350344300.webp,33,1,725000.0,flat,sale,116.0,True,3,2,calle de Vicente Blasco Ibáñez,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4950536,-3.6541031,False,https://www.idealista.com/inmueble/108619637/,"Descubre este espectacular piso en la prestigiosa zona de Sanchinarro, Madrid, que combina diseño, comodidad y exclusividad. Con una superficie construida de 116 m², esta vivienda destaca por su óptima distribución: 3 dormitorios, 2 baños completos, y una orientación suroeste que asegura luminosidad natural durante todo el día. Incluye una plaza de garaje, una ventaja imprescindible en esta privilegiada ubicación. Características destacadas: Este piso se encuentra en un estado de conservación impecable, reflejo de su construcción en 2008. La calefacción por suelo radiante asegura una temperatura homogénea y confortable en todas las estancias. Además, la propiedad dispone de ascensor, un tendedero, un jardín comunitario y una magnífica piscina, ideal para disfrutar del buen tiempo. La seguridad está garantizada gracias al servicio de portería con vigilancia 24 horas.  Entorno y conexiones: Sanchinarro es uno de los barrios más modernos y exclusivos de Madrid, caracterizado por su tranquilidad, amplias avenidas y zonas verdes. Este enclave ofrece una excelente calidad de vida, con una amplia gama de servicios y conexiones de transporte. En cuanto a educación, a menos de 10 kilómetros se encuentran excelentes colegios. Para tus necesidades de compras y ocio, el Centro Comercial El Corte Inglés de Sanchinarro está a pocos minutos, ofreciendo una gran variedad de tiendas, restaurantes y supermercados. En transporte público, las líneas de metro más cercanas son Ligero ML1 (Sanchinarro), que conecta rápidamente con Pinar de Chamartín. Además, la línea de cercanías C1 y C10 (Fuente de la Mora) está a corta distancia, facilitando el acceso al centro de Madrid y otras localidades. Varias líneas de autobuses como la 172, 173 y 174 también operan en la zona, garantizando una movilidad inmejorable. Un barrio para disfrutar: Sanchinarro destaca no solo por sus servicios, sino también por su cercanía a importantes centros empresariales como Las Tablas y a hospitales de referencia como el Hospital Universitario HM Sanchinarro. Además, el barrio está rodeado de parques y zonas verdes, como el Parque de Valdebebas, perfecto para paseos en familia o actividades al aire libre. Sobre GILMAR: Desde 1983, GILMAR se ha posicionado como líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo de profesionales altamente cualificados, ofrecemos un servicio personalizado y de confianza para garantizar la máxima satisfacción. Para más información sobre esta propiedad, por favor, facilítanos la referencia 211432. Nuestro equipo de la oficina de Moraleja está a tu disposición en la Plaza de la Moraleja, s/n, o a través del teléfono y el correo electrónico. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar!",True,good,False,True,6250.0,True,True,False,True,[],False,False,725000.0,€,True,True,flat,"Sanchinarro, Madrid",Piso en calle de Vicente Blasco Ibáñez,Top,AE-211432,,750000.0,25000.0,3.0
109160167,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/cf/79/1366237380.webp,32,5,329000.0,flat,sale,46.0,True,2,1,calle de Gerona,Madrid,Madrid,Centro,es,Sol,40.4155051,-3.7053825,False,https://www.idealista.com/inmueble/109160167/,"GILMAR Consulting Inmobiliario pone a su disposición exclusiva vivienda ubicada en el emblemático y céntrico barrio de Sol, en pleno corazón de Madrid. Dispone de 46 m² construidos, combinando la tradición de un edificio histórico de 1890 con las comodidades de un espacio completamente renovado, listo para estrenar. Ideal tanto para quienes buscan un hogar en el centro de la ciudad como para aquellos interesados en una excelente inversión inmobiliaria. El piso cuenta con dos dormitorios, un cuarto de baño completo, una cocina funcional y un diseño exterior que garantiza una luminosidad excepcional gracias a su orientación sureste. Además, dispone de una habitación adicional en el altillo, lo que aporta un toque único y versátil al espacio. Los suelos de tarima flotante, el aire acondicionado frío-calor y el portero automático son solo algunos de los detalles que realzan su confort y calidad. Situado en el barrio de Sol, este inmueble te permitirá disfrutar de la vida madrileña en su máximo esplendor. A escasos metros de la icónica Plaza de España y a pocos minutos andando de la Puerta del Sol, estarás rodeado de una vibrante oferta cultural, gastronómica y de ocio. El barrio es conocido por su ambiente cosmopolita, calles históricas y una excelente conexión con el resto de la ciudad. A menos de 10 kilómetros se encuentra el prestigioso Colegio Internacional SEK Santa Isabel, una referencia en educación de calidad. Además, el centro comercial Príncipe Pío está a tan solo 15 minutos a pie, ofreciendo una amplia variedad de tiendas, restaurantes y cines. En cuanto al transporte público, la ubicación es inmejorable: las estaciones de metro más cercanas son Sol (Líneas 1, 2 y 3) y Callao (Líneas 3 y 5), mientras que la estación de cercanías de Sol (C3 y C4) facilita los desplazamientos fuera de la ciudad. También dispones de varias líneas de autobuses EMT en las inmediaciones, como las líneas 3, 50 y 146, que conectan con diferentes puntos de Madrid. Desde 1983, GILMAR se ha consolidado como una de las compañías líderes en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un enfoque basado en la excelencia y la atención personalizada, nuestro equipo de expertos está comprometido en ofrecer un servicio a la altura de tus expectativas. Si deseas más información sobre este exclusivo inmueble, no dudes en ponerte en contacto con nuestro equipo de la oficina de Centro. Llámanos al o escríbenos a. Por favor, facilita la referencia 212842 para que podamos atenderte de manera más eficiente.",True,good,False,False,7152.0,True,True,False,False,[],False,False,329000.0,€,,,flat,"Sol, Madrid",Piso en calle de Gerona,Top,AG212842 ,,359000.0,30000.0,8.0
