propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106676273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/89/db/1335204897.webp,5,ss,360000.0,flat,sale,66.0,True,2,1,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4257897,-3.6698082,False,https://www.idealista.com/inmueble/106676273/,"PLANTA EXTERIOR A REFORMAR EN PLENO BARRIO DE SALAMANCA USO EN REGISTRO PISO, USO EN CATASTRO COMERCIAL. Ideal para autónomos, nómadas digitales etc  aProperties Real Estate presenta un inmueble con un inmejorable potencial ubicado en la prestigiosa calle Goya, en el corazón del Barrio de Salamanca. Este inmueble se encuentra en una planta semisótano exterior, cuenta con un acceso doble tanto desde el portal como directamente desde la calle, lo que ofrece una gran versatilidad para su acondicionamiento y uso.   En su estado actual, ofrece una sala tipo salón con una futura cocina integrada, esta zona sugiere múltiples posibilidades para la distribución del espacio. Además, cuenta con dos habitaciones y un baño, lo que permite una cómoda gestión del espacio interior. Cabe destacar que aunque tiene un diseño funcional, requiere una reforma integral. Esto representa una excelente oportunidad para adaptar el inmueble a las necesidades específicas de su futuro propietario o negocio, creando un ambiente moderno y personalizado. Situado en una de las calles más emblemáticas y transitadas de Madrid, y con el dinamismo del barrio de Salamanca, ampliamente conocido por su oferta comercial y gastronómica de alta calidad. En resumen, es ideal para aquellos que buscan un espacio excelentemente ubicado y con posibilidad de personalización tras una reforma integral que maximice su funcionalidad. ¡No dejes pasar esta oportunidad! ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,renew,False,True,5455.0,False,False,False,False,[],False,False,360000.0,€,,,flat,"Goya, Madrid",Piso en calle de Goya,VM2501019,,,,,,
109194392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/72/77/1367065625.webp,5,1,658000.0,flat,sale,103.0,,3,2,avenida Nuestra Señora del Retamar s/n sn,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/109194392/,,False,,True,False,6388.0,True,False,False,False,[],False,False,658000.0,€,True,True,flat,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n sn,a0Ncm000002sx6REAQ,,False,,,,
109112855,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/e5/c1/1364719019.webp,19,bj,340000.0,flat,sale,60.0,True,3,1,calle de Juan de Vera,Madrid,Madrid,Arganzuela,es,Delicias,40.3947321,-3.6937087,False,https://www.idealista.com/inmueble/109112855/,"+PISO Ofrece muy buena oportunidad. Piso exterior reformado integralmente. Consta de 3 dormitorios, salón, cocina independiente, baño completo, patio de uso y disfrute. Todas las estancias con ventanas y ventilación natural. Dos estancias (salón y un dormitorio) exteriores muy luminosas y soleadas. El resto de estancias ( 2 dormitorios, cocina y baño) con ventanas al patio, que también le aportan luz y ventilación. Paredes lisas, suelos porcelánicos, puertas macizas, ventanas de doble acristalamiento con aislamiento térmico y acústico y oscilobatientes. Listo para entrar a vivir o excelente también como inversión para poder rentabilizar en alquiler. Edificio clásico, con muy buen portal y en excelente estado. Inmejorable ubicación, a metros del Paseo de las Delicias, zona con todo tipo de servicios, comercios y negocios. Solicite su cita.",False,good,False,True,5667.0,True,True,False,False,[],False,False,340000.0,€,,,flat,"Delicias, Madrid",Piso en calle de Juan de Vera,GA-V-3707,,,,,,
109075805,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/9f/47/1367833293.webp,17,en,279900.0,flat,sale,56.0,True,3,1,"calle Clara Campoamor, 21",Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3843721,-3.7332942,True,https://www.idealista.com/inmueble/109075805/,"NAVARRO REAL ESTATE vende piso en Madrid - Puerta Bonita. Desde NAVARRO REAL ESTATE, tenemos el placer de presentaros en EXCLUSIVA este maravilloso piso compuesto por tres dormitorios y un cuarto de baño, recientemente reformado.  Al entrar en el piso encontramos un recibidor con acceso a la cocina, totalmente equipada y reformada, con muebles a medida y electrodomésticos de alta gama, a continuación encontraríamos, el cuarto de baño con plato de ducha, que también cuenta con una reforma integral. Justo de frente encontraríamos un salón muy luminoso y que cuenta con un aire acondicionado y ventilador de techo. Subiendo por el pasillo, que cuenta con aire acondicionado, nos encontraríamos los tres dormitorios, todos equipados con ventilador de techo y todos son muy similares de tamaño, excepto el dormitorio principal, que es un poco más grande. Y justo al final del pasillo, nos encontraríamos con un despacho que cuenta con aire acondicionado, junto con un pequeño espacio destinado como trastero/despensa. Es una comunidad con acceso adaptado, con un portal reformado y cuenta con ascensor. También existe la posibilidad de alquilar plaza de garaje y trastero. Calidades de la vivienda: paredes alisadas, carpintería maciza de sapeli, suelos de tarima flotante, aire acondicionado en salón y despacho, ventiladores de techo en todos los dormitorios y salón, ventanas Climalit oscilobatientes y rejas en las ventanas. La ubicación del inmueble es inmejorable, se encuentra a escasos minutos de la estación de metro de Abrantes y Oporto, de diversas paradas de autobús (34, 35, 118 y N26), Renfe - Cercanías y rápida salida a carretera. Diversos comercios en la zona, centro comercial justo en frente, supermercados, bancos, restaurantes.. .  No dude en llamarnos para concertar una cita para poder visitar la vivienda. Disponemos de departamento financiero para asesorarle y si lo necesita, conseguir las mejores condiciones para su hipoteca.",True,good,False,True,4998.0,True,False,False,False,[],False,False,279900.0,€,,,flat,"Puerta Bonita, Madrid","Piso en calle Clara Campoamor, 21",NRE-M21,,,299900.0,20000.0,7.0,
108721358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/d3/86/1353152295.webp,11,1,253880.0,flat,sale,72.0,True,1,1,"calle Carlos Heredero, 12",Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3813705,-3.7326199,True,https://www.idealista.com/obra-nueva/108721358/,"Casa Condesa – Obra nueva con carácter en Carabanchel, Madrid Casa Condesa es un exclusivo conjunto residencial de obra nueva ubicado en el vibrante barrio de Carabanchel, al suroeste de Madrid. Con solo 5 viviendas modernas y luminosas, representa una propuesta única en una zona con historia, carácter y fuerte identidad vecinal. Una inversión con visión en un barrio en transformación Carabanchel es uno de los barrios con mayor proyección de Madrid. Su cercanía al centro, la llegada de nuevos residentes jóvenes, y el auge de propuestas culturales y gastronómicas lo posicionan como una zona en proceso de renovación urbana, ideal para invertir antes de que se consolide su gentrificación. Casa Condesa: diseño contemporáneo y funcionalidad A tan solo 15 minutos del centro, Casa Condesa ofrece viviendas amplias y funcionales, ideales para profesionales, parejas o familias pequeñas. El edificio, distribuido en tres plantas, combina una arquitectura moderna con materiales de alta calidad para ofrecer confort, eficiencia y estilo. Obra nueva: un bien escaso en Madrid En un mercado donde predominan los pisos reformados, Casa Condesa destaca como una rara oportunidad de acceder a obra nueva con calidades superiores. Es una opción ideal tanto para vivir como para quienes buscan una inversión sólida en una zona en plena evolución. Viviendas inteligentes con tecnología integrada •Domótica avanzada: controla la climatización, luces y persianas desde el móvil •Sistema Google Nest integrado para máxima eficiencia •Conectividad total: Wi-Fi mesh Google Nest instalado •Infraestructura lista para fibra óptica •Preparado para Google Home •Ahorro energético y confort desde el primer día Una vida urbana con alma de barrio Casa Condesa está rodeada de comercios, colegios, restaurantes y una escena artística emergente que revitaliza cada rincón del vecindario.",False,newdevelopment,True,True,3526.0,False,False,False,False,[],False,False,253880.0,€,True,False,flat,"Puerta Bonita, Madrid","Piso en calle Carlos Heredero, 12",,,False,,,,30000.0
107837417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/79/5a/1326126233.webp,30,11,695000.0,flat,sale,98.0,True,2,2,Barrio Valdezarza,Madrid,Madrid,Moncloa,es,Valdezarza,40.4710793,-3.7238663,False,https://www.idealista.com/inmueble/107837417/,"Luminoso piso con todas las comodidades Engel & Völkers Mirasierra y Puerta de Hierro ( ) les presenta EN EXCLUSIVA, este encantador piso de dos dormitorios en urbanización con todas las comodidades ✨ Descubra esta acogedora vivienda, diseñada con una distribución eficiente y una excelente entrada de luz natural. Su amplio salón-comedor se convierte en el corazón del hogar gracias a sus grandes ventanales, que no solo inundan el espacio de luz, sino que también ofrecen vistas despejadas y relajantes. La cocina, práctica y funcional, incluye una cómoda zona de lavadero y tendedero. La habitación principal cuenta con vestidor y baño en suite, mientras que el segundo dormitorio dispone de un espacioso armario empotrado. Además, la vivienda cuenta con un segundo baño completo. Ubicado en una urbanización privada con todas las comodidades: piscina, pistas de tenis, zonas verdes y parque infantil. El piso se vende con plaza de garaje y trastero incluidos.",False,good,False,True,7092.0,True,False,False,False,[],False,False,695000.0,€,True,True,flat,"Valdezarza, Madrid",Piso,W-02Z68W,,,725000.0,30000.0,4.0,
109152740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/c0/fe/1365844641.webp,19,1,549000.0,flat,sale,158.0,False,2,1,calle de Juan Martín El Empecinado,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4023914,-3.6888322,False,https://www.idealista.com/inmueble/109152740/,"Agencia inmobiliaria de MADRID | Oficina Tecnocasa ESTUDIO PASEO DELICIAS S. L. VENDE INMUEBLE A ESCASOS METROS DE LA ESTACIÓN DE ATOCHA. Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso se encuentra a escasos metros de la emblemática estación de Atocha, ofreciéndote una ubicación inmejorable. Situado en una finca de 4 plantas con ascensor, cuenta con 158 m² construidos, divididos en 88 m² de vivienda, 10 m² de aparcamiento, 5 m² de trastero y 55 m² de elementos comunes, te sorprenderá por el potencial que posee. Su amplia zona social brinda ese confort para compartir en familia y amigos momentos agradables, inundada de luz en todo momento gracias a sus grandes ventanales, con la posibilidad de hacer una tercera habitación. La calefacción es individual de gas natural y el aire acondicionado garantizan tu confort durante todo el año. Disfrutarás de una temperatura agradable en todas las estaciones. No dejes pasar esta oportunidad única de vivir en un piso con carácter y todas las comodidades en una de las zonas más vibrantes de Madrid. - Orientación Oeste y Este. - Dos habitaciones con armarios empotrados y posibilidad de hacer una tercera. - Baño con ventana. - Cocina con terraza cerrada y espacio de almacenaje. - Salón con ventanal que da al patio de manzana. - Comedor. - Puertas interiores de madera. - Suelo de tarima. - Calefacción individual de gas natural. - Aire acondicionado en salón y habitaciones. - Ventanas en todas las estancias. - Trastero - Finca con portero físico. - Luminoso El Barrio de Delicias del distrito de Arganzuela es la zona mejor comunicada de todo España, por lo que con los años se ha venido convirtiendo en un punto de referencia de inversión para familias e inversores, gracias a su entorno y a los distintos transportes que llevan a cualquier parte de Madrid y otras ciudades. Ubicado en una zona muy tranquila, comunicada y demandada en los últimos años, a escasos minutos del Museo Nacional Centro de Arte Reina Sofia, Real Jardín Botánico, Parque de Madrid Rio siendo uno de los pulmones verdes de la ciudad. Este parque fue cerrado al tráfico casi en su totalidad y ahora es uno de los mejores espacios de la Comunidad de Madrid para poder practicar nuestro deporte favorito al aire libre. Además de espacios ajardinados, parques, colegios, zonas verdes, centros de salud, polideportivos y centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. La vivienda se encuentra muy bien conectada con líneas de Metro, trenes, buses, Bancos, Bares, Parques. A escasos minutos andando de la parada de metro Palos de la frontera (Línea 3) y a escasos minutos andando de la estación de trenes de Atocha, además, con parada de autobús con líneas 8, 47, 55, 102, 247, 6, 19, 45, 47, 55, 59, 85, 86, N14, que le dirigen a diferentes zonas de Madrid. Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios de agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto de Actos Jurídicos Documentados), gastos de segundas copias. Estaremos encantados de atenderle.",False,good,False,True,3475.0,True,False,False,False,[],False,False,549000.0,€,True,False,flat,"Palos de la Frontera, Madrid",Piso en calle de Juan Martín El Empecinado,,,,,,,30000.0
108004160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/39/fe/1330875020.webp,50,,130000.0,chalet,sale,101.0,,3,1,Valdemaqueda,Madrid,Valdemaqueda,,es,,40.5107505,-4.2973516,False,https://www.idealista.com/inmueble/108004160/,"Inmobiliaria LOCATIVO te ofrece esta encantadora vivienda situada en una zona muy tranquila, rodeada de naturaleza y a escasos minutos del centro de Valdemaqueda.  Ideal tanto como residencia habitual, escapada de fin de semana o inversión para alquiler rural. Esta casa, distribuida en dos plantas, cuenta en la planta baja con dos acogedoras habitaciones, cocina independiente, baño completo y un amplio comedor con chimenea, creando un ambiente cálido y hogareño en cualquier época del año. Además, dispone de garaje y leñera, que aportan funcionalidad y espacio extra de almacenamiento. La planta superior es diáfana, con muchas posibilidades para diseñar nuevos espacios a tu medida: más dormitorios, zona de juegos, despacho o incluso una suite con vistas al entorno natural. En el exterior, encontrarás un acogedor jardín perfecto para disfrutar de atardeceres inolvidables, barbacoas en familia o simplemente relajarte rodeado de paz y naturaleza. � Ubicada en un entorno privilegiado, esta propiedad combina tranquilidad y buena conexión, además de ofrecer todos los servicios del municipio de Valdemaqueda, como centro médico, colegio, transporte público, comercios y zonas de ocio. � No dejes pasar esta oportunidad de tener tu refugio en plena Sierra Oeste de Madrid. Contáctanos para más información y visitas. CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",True,renew,False,,1287.0,False,False,False,False,[],False,False,130000.0,€,True,True,chalet,Valdemaqueda,Casa independiente,VIVEXVALDE001,independantHouse,,,,,
109146582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/86/88/1365662164.webp,18,1,588800.0,flat,sale,125.0,True,4,2,calle de Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4185217,-3.6691468,False,https://www.idealista.com/inmueble/109146582/,"¡IMPORTANTE, POR FAVOR LEER ATENTAMENTE! SOLO PARA INVERSORES, YA QUE NO SE PUEDE VIVIR NI OCUPAR LA VIVIENDA HASTA EL FALLECIMIENTO DE LA USUFRUCTUARIA. NO ES POSIBLE PEDIR HIPOTECA Por expreso deseo de la propiedad no se muestra la dirección exacta del inmueble. Se vende la NUDA PROPIEDAD de este, valorada aproximadamente en 1.100. 000 euros a cambio de un anticipo de 588.800 € y una renta vitalicia constante de 2.940 €/mes, es decir, hay que pagar una renta mensual por el mencionado importe, hasta que fallezca la persona que vive en ella (la usufructuaria). La esperanza media de vida estimada actualmente para las mujeres es de unos 84 años aproximadamente. La Usufructuaria (mujer de 85 años), continuará utilizando el inmueble hasta su fallecimiento, por lo que no es posible hacer uso de la misma mientras tanto. Vivienda exterior con una magnífica ubicación en el Barrio de Retiro, en plena calle Ibiza, frente al Hospital Gregorio Marañón, y muy cercana a El Corte Inglés de C/ Goya, la Plaza de Felipe II, y el Parque del Buen Retiro. Excelente comunicación con paradas de metro y autobuses. Finca señorial que dispone de portero físico y ascensor. Consta de recibidor, salón, cuatro habitaciones, dos baños y cocina con despensa.  Los gastos mensuales de comunidad son 110 €, y el IBI anual es de 830 €. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora.",False,good,False,True,4710.0,True,False,False,False,[],False,False,588800.0,€,,,flat,"Ibiza, Madrid",Piso en calle de Ibiza,TGG-2200265,,,,,,
109182566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/6d/48/1366714950.webp,55,,799900.0,chalet,sale,254.0,,5,4,calle Jerez s/n,Madrid,Las Rozas de Madrid,El Burgo,es,El Burgo,40.4882533,-3.8910458,True,https://www.idealista.com/inmueble/109182566/,"BONITO Y ACOGEDOR CHALET DE ESQUINA TOTALMENTE REFORMADO EN 2021.  Suelo laminado FSC en toda la casa incluida escalera, paredes lisas, puertas lacadas en blanco, ventanas Kommerling,  AEROTERMIA Thermor y PLACAS SOLARES, 4.5 Kw, instalación de radiadores nueva.  Jardín con acceso a la urbanización directamente, puerta de acceso nueva. Distribución: Planta de entrada: Salón con chimenea. Aseo. Garaje, con puerta automatizada, espacio para dos coches.  Primera planta: Salon con salida a terraza, cuenta con estufa de leña, tipo salamandra, amplio espacio para zona de estar y comedor. Cocina con oficce, amplios ventanales con vista al jardin y semi abierta al salon por lo que es muy luminosa. Jardin de 56 m2. Segunda planta: Dormitorio principal con baño en suite y bañera. Dos dormitorios secundarios con espacio para escritorio.  Cuarto de baño con ducha. Buhardilla: Salón-dormitorio es un espacio versátil, utilizable según necesidades. Dormitorio muy espacioso. Cuarto de baño con ducha. Despacho. Trastero de gran capacidad. Cuenta con una gran urbanización cerrada con conserje, con 4 piscinas, pista de tenis, pista polivalente baloncesto-futbol,  arenero con columpios, jardines. Situado en una de las mejores zonas de las Rozas, zona del Burgo-Parque Paris,  con todos los servicios a un paso. farmacia, centro comercial Burgo centro, Mercadona, centro comercial Gran Plaza 2, colegios, guarderías, iglesia, pista de patinaje, campo de futbol, parques, Guardia civil, restaurantes.  La urbanización tiene salida directa a un paraje natural que acaba en Majadahonda.  Ideal para pasear.",True,good,False,,3149.0,False,False,False,False,[],False,False,799900.0,€,True,True,chalet,"El Burgo, Las Rozas de Madrid",Chalet adosado en calle Jerez s/n,,terracedHouse,,,,,
108721308,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/f1/ec/1353152297.webp,11,1,248350.0,flat,sale,70.0,True,1,1,"calle Carlos Heredero, 12",Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3813705,-3.7326199,True,https://www.idealista.com/obra-nueva/108721308/,"Casa Condesa – Obra nueva con carácter en Carabanchel, Madrid Casa Condesa es un exclusivo conjunto residencial de obra nueva ubicado en el vibrante barrio de Carabanchel, al suroeste de Madrid. Con solo 5 viviendas modernas y luminosas, representa una propuesta única en una zona con historia, carácter y fuerte identidad vecinal. Una inversión con visión en un barrio en transformación Carabanchel es uno de los barrios con mayor proyección de Madrid. Su cercanía al centro, la llegada de nuevos residentes jóvenes, y el auge de propuestas culturales y gastronómicas lo posicionan como una zona en proceso de renovación urbana, ideal para invertir antes de que se consolide su gentrificación. Casa Condesa: diseño contemporáneo y funcionalidad A tan solo 15 minutos del centro, Casa Condesa ofrece viviendas amplias y funcionales, ideales para profesionales, parejas o familias pequeñas. El edificio, distribuido en tres plantas, combina una arquitectura moderna con materiales de alta calidad para ofrecer confort, eficiencia y estilo. Obra nueva: un bien escaso en Madrid En un mercado donde predominan los pisos reformados, Casa Condesa destaca como una rara oportunidad de acceder a obra nueva con calidades superiores. Es una opción ideal tanto para vivir como para quienes buscan una inversión sólida en una zona en plena evolución. Viviendas inteligentes con tecnología integrada •Domótica avanzada: controla la climatización, luces y persianas desde el móvil •Sistema Google Nest integrado para máxima eficiencia •Conectividad total: Wi-Fi mesh Google Nest instalado •Infraestructura lista para fibra óptica •Preparado para Google Home •Ahorro energético y confort desde el primer día Una vida urbana con alma de barrio Casa Condesa está rodeada de comercios, colegios, restaurantes y una escena artística emergente que revitaliza cada rincón del vecindario.",False,newdevelopment,True,True,3548.0,False,False,False,False,[],False,False,248350.0,€,True,False,flat,"Puerta Bonita, Madrid","Piso en calle Carlos Heredero, 12",,,False,,,,30000.0
108048583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/e7/a9/1332289228.webp,8,1,284475.0,flat,sale,100.0,True,3,2,Barrio Los Berrocales,Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3721413,-3.5731814,False,https://www.idealista.com/obra-nueva/108048583/,"Nuevos proyectos de vivienda protegida en los Berrocales. ¡Ha llegado tu momento! Grupo Ibosa presenta dos nuevos proyectos de viviendas de protección pública de precio limitado, VPPL. En uno de los nuevos desarrollos urbanísticos con mayor proyección ubicado en el sureste de Madrid, en los berrocales. (etapa iii). Calidad, diseño y confort residencial Pegasus ofrece viviendas de 2, 3 ys 4 dormitorios con plazas de garaje y trastero incluido en el precio. Viviendas con un precio asequible, funcionales y muy bien distribuidas, optimizando cada metro cuadrado para ofrecerte el máximo confort y comodidad. Para tus momentos de ocio, podrás disfrutar sin salir de casa de unas estupendas zonas comunes con piscina y zonas verdes para disfrutar con la familia y amigos. Sostenibilidad La sostenibilidad, calidad y diseño son los elementos principales en estas viviendas en la que se ha tenido muy en cuenta el cuidado por el medio ambiente y el ahorro energético. Los berrocales opta por un modelo de ciudad sostenible, ecológico, con zonas verdes, amplias avenidas y zonas peatonales que mejoran la calidad del medioambiental. Un nuevo desarrollo urbanístico que se adapta perfectamente a un estilo de vida tranquilo y que además se encuentra a un paso de Madrid central para los que no quieran perder el vínculo con la gran ciudad. Ubicación tiene una ubicación estratégica al este de Madrid, muy cerca de Ensanche de Vallecas y el c. C. La Gavia destacando la gran conectividad a las redes de transporte público dada su cercanía al metro y paradas de autobuses. Delimita al sur por la a3, al este por la m-50, al oeste por la m-45 y por el norte la línea 9 de metro. ¡Ha llegado tu momento, apúntate! Observaciones: estos proyectos. Se gestiona en régimen de cooperativa. Residencial Pegasus. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la dirección facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.   Las imágenes mostradas pertenecen al anteproyecto teniendo carácter orientativo y no contractual. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2845.0,True,False,False,False,[],False,False,284475.0,€,True,True,flat,"Los Berrocales, Madrid",Piso,1º,,False,,,,
98269892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/39/2c/1006166298.webp,36,,5800000.0,chalet,sale,848.0,,9,7,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4512998,-3.6845305,False,https://www.idealista.com/inmueble/98269892/,"Estupendo chalet independiente en El Viso de 848m² de vivienda y 420m² de parcela, muy bien situado, a pocos minutos de Paseo de la Habana. Está distribuido en cinco plantas con ascensor y todas las estancias son muy amplias y muy luminosas. Tiene un jardín muy agradable con piscina en la parte delantera de la vivienda y en la parte posterior terraza barbacoa y comedor de diario. La vivienda, comienza por un hall de entrada que da paso a un salón amplio en dos ambientes de 44m², otra zona de recibo en dos ambientes de 35m² con salida a jardín, aseo de invitados, despacho-biblioteca y comedor independiente. Por otro lado, una cocina con office y comedor de diario. La primera planta cuenta con dos amplias terrazas de 25m² y 21m² sobre la fachada principal, cinco dormitorios muy amplios y luminosos con dos baños a compartir. Además, dos de los dormitorios tienen salida a la terraza. Continuando por la segunda planta, nos encontramos con el dormitorio principal en suite con baño incorporado, cuarto de estar y vestidor, a parte dos dormitorios adicionales con baño a compartir. Siguiendo por la planta abuhardillada, un amplio salón en varios ambientes. En cuanto a la planta semisótano un salón con billar, salón de estar, cuarto de herramientas, cuarto de bodega, gimnasio con baño, trastero, dormitorio de servicio con baño y garaje con capacidad para tres coches. Por último, la vivienda tiene aire acondicionado y calefacción por gas, el agua caliente tiene doble sistema gas y electricidad.    Contacte con nosotros para ver más inmuebles similares.",False,good,False,,6840.0,False,False,False,False,[],False,False,5800000.0,€,True,True,chalet,"El Viso, Madrid",Casa independiente,VM1705018,independantHouse,,,,,
109194391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/e6/0e/1367065624.webp,5,1,743000.0,flat,sale,107.0,,3,2,avenida Nuestra Señora del Retamar s/n sn,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/109194391/,,False,,True,True,6944.0,True,False,False,False,[],False,False,743000.0,€,True,True,flat,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n sn,a0Ncm000002sx5uEAA,,False,,,,
107098690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/e9/f2/1302926542.webp,15,,345500.0,chalet,sale,150.0,,3,3,"Hoces de Riaza, 6",Madrid,Villalbilla,,es,,40.4310388,-3.2893093,True,https://www.idealista.com/obra-nueva/107098690/,"Chalets adosados de nueva construcción con las mejores calidades en aislamientos y diseño moderno, 12 exclusivos adosados en la zona residencial del mirador de villalbilla, tres plantas con zona de aparcamiento para un coche y jardín. Espacioso chalet adosado con gran jardín exterior. Planta baja con cocina, aseo y salón comedor de 26m2, planta primera con dos dormitorios dobles y baño con bañera, un dormitorio principal con armario doble y baño en suite, buhardilla espaciosa y luminosa totalmente terminada con ventana de velux. Ventanas climalit oscilobatientes, calefacción de gas por radiadores, suelos de tarima, acabados de los baños modernos, etc.",False,newdevelopment,True,,2303.0,False,False,False,False,[],False,False,345500.0,€,True,True,chalet,Villalbilla,"Chalet adosado en Hoces de Riaza, 6",8,terracedHouse,False,,,,
109220672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/ce/df/1367856753.webp,17,,295000.0,chalet,sale,161.0,,3,2,Talamanca de Jarama,Madrid,Talamanca de Jarama,,es,,40.745388,-3.5111197,False,https://www.idealista.com/inmueble/109220672/,"CAOLVES vende, estupendo adosado 161 metros, distribuidos en tres plantas. Planta principal: cocina amueblada, salón comedor con salida a jardín privado con barbacoa, aseo de cortesía. Primera planta 2 dormitorios, un baño completo. segunda planta: buhardilla con dormitorio ventanas velux que le aportan mucha luminosidad y un baño completo. incluidos en la vivienda una plaza de garaje y trastero.",False,good,False,,1832.0,False,False,False,False,[],False,False,295000.0,€,True,True,chalet,Talamanca de Jarama,Chalet adosado,1064-CHV017,terracedHouse,,,,,
