propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108532220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9e/c7/1347686509.webp,50,bj,178000.0,flat,sale,56.0,True,2,1,CL MARGARITAS,Madrid,Arganda,Centro,es,,40.3007215,-3.4324895,False,https://www.idealista.com/inmueble/108532220/,"Piso reformado con trastero y patio privativo en el corazón de Arganda del Rey � Exclusiva de Bastia Inmobiliaria Si estás buscando un hogar acogedor, luminoso y con un encanto especial, esta puede ser tu próxima vivienda. Te presentamos este bonito piso de 56 m², situado en una entreplanta, con una distribución cómoda y funcional. Ideal tanto para vivir como para invertir. ⸻ ✨ Características destacadas: •� 2 dormitorios bien distribuidos, con armarios empotrados, tranquilos y con buena entrada de luz natural. •� Salón de paso completamente reformado, moderno y acogedor, perfecto como centro del hogar. •� Baño actualizado, con un estilo actual y en perfecto estado y plato de ducha. •� Cocina con salida directa al patio, funcional y con muchas posibilidades. •� Patio privativo, un rincón exterior exclusivo para ti: perfecto para crear una zona chill out, tender o disfrutar de una comida al aire libre y con un trastero para almacenar sin necesidad de agobios. •☀️ Muy luminoso durante todo el día gracias a su doble orientación. •� Vivienda lista para entrar a vivir, sin necesidad de reformas. •� Situado en una zona tranquila, pero muy bien conectada. ⸻ � Ubicación y alrededores: Ubicado en una zona maravillosa en pleno nucleo de Arganda del Rey, con todos los servicios al alcance: •� A pocos minutos del Metro Arganda del Rey (Línea 9). •� Cercano a supermercados, centros médicos, colegios y comercios de proximidad. •� Rodeado de naturaleza: a un paso del Parque Regional del Sureste, la Vía Verde del Tajuña y zonas verdes ideales para pasear o hacer deporte. •� Ambiente local con encanto: mercado dominical, rutas gastronómicas y bodegas con Denominación de Origen. •� Ocio y cultura en espacios como el Centro Montserrat Caballé y la Ciudad del Rock. ⸻  Una oportunidad única Este piso combina lo mejor de un hogar funcional, reformado y con espacio exterior privado, en una zona en crecimiento y con calidad de vida. Ya sea como primera vivienda, pareja joven, o como inversión rentable, ¡es una excelente elección! � Contáctanos hoy mismo en Bastia Inmobiliaria y agenda tu visita. ¡Las oportunidades como esta no duran mucho!",False,good,False,False,3179.0,False,False,False,False,[],False,False,178000.0,€,flat,"Centro, Arganda",Piso en CL Margaritas,BAS_ARGANDA,,,,,185000.0,7000.0,4.0
99456857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/d7/68/907717589.webp,31,1,449000.0,flat,sale,90.0,True,1,1,calle Eros,Madrid,Madrid,Arganzuela,es,Legazpi,40.3926868,-3.6799083,False,https://www.idealista.com/inmueble/99456857/,"Nuevo Hogar vende en exclusiva este espectacular piso, actualmente con contrato de arrendamiento en vigor, en urbanización seminueva construida en 2007, que cuenta con piscina, gimnasio, pista de pádel, portero físico 24hs, ascensor, plaza de garaje. Está ubicado en la calle Eros, junto a Méndez Álvaro. El precio es negociable. La propiedad se encuentra actualmente alquilada con una renta de 950€/mes y el modelo de venta propuesto es heredando al inquilino y la rentabilidad del inmueble, con contrato que finaliza en septiembre de 2026. La vivienda se ubica en una primera altura con ascensor, con una superficie registral de 90m2, en los que está incluido un trastero más la plaza de garaje. Es un piso exterior, luminoso, provisto con aire acondicionado, calefacción por gas natural individual, baño completo con bañera, cocina amplia amueblada, salón y un dormitorio con armarios empotrados.  La finca goza de un amplio abanico de servicios y posibilidades de ocio. En cuanto a la zona, Méndez Álvaro pasa por ser uno de los principales focos financieros de la ciudad de Madrid, céntrico (a dos minutos en coche de Atocha, a 1 minuto de M-30), dotado de varios centros empresariales y edificios de oficinas. Cuenta, además, con polos comerciales y de ocio como Corte Inglés y Cines, y una excelente comunicación por transporte público (intercambiador de la Estación Madrid Sur, metro y cercanías).  No dudes en contactar con nosotros para más detalles o concretar una visita, el precio es negociable.",True,good,False,True,4989.0,True,False,False,False,[],False,False,449000.0,€,flat,"Legazpi, Madrid",Piso en calle Eros,EROS,True,True,,,,,
109155804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/80/25/1365936601.webp,42,,360000.0,chalet,sale,146.0,,4,3,calle Los Alcazares s/n,Madrid,Griñón,,es,,40.2109527,-3.8488444,True,https://www.idealista.com/inmueble/109155804/,"Descubre este chalet adosado, diseñado para combinar amplitud, comodidad y bienestar en cada rincón. A su entrada, nos recibe una terraza de generosas dimensiones, seguidamente nos encontramos el garaje, con espacio para un coche y la opción de aparcar otro en su entrada.  En la planta baja, con puerta blindada ofreciendo seguridad, encontramos el hall, con un práctico espacio de almacenaje, aprovechando al máximo el bajo de la escalera, un salón-comedor amplio, perfecto para compartir momentos en familia, un aseo de cortesía y una cocina, totalmente equipada con salida directa a la terraza trasera con toldo, el lugar perfecto para cenas al aire libre o momentos de tranquilidad. La planta superior, dispone de cuatro dormitorios dobles con ventiladores de techo, además, tres de ellos con armario empotrado. El dormitorio principal, destaca por su gran ventanal y baño en suite con plato de ducha. Esta planta, también dispone de un segundo baño completo con bañera, dando servicio al resto de habitaciones. Entre sus detalles, destaca la calefacción individual de gas natural y sus ventanas con doble cristal, garantizando una excelente climatización durante todas las épocas del año. Es sin lugar a duda, un hogar pensado para disfrutar del día a día. Contacta sin compromiso y programa tu visita. Este anuncio es de carácter meramente informativo, la información contenida en el mismo no constituye documento contractual, ni vinculante. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, ni otros tributos o gastos que pudieran existir al suscribir una hipoteca, así como, tampoco están incluidos los honorarios por intermediación al comprador.",True,good,False,,2466.0,True,False,False,False,[],False,False,360000.0,€,chalet,Griñón,Chalet adosado en calle Los Alcazares s/n,,True,True,terracedHouse,,,,
108799435,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/3d/c9/1355489512.webp,41,6,1690000.0,penthouse,sale,145.0,True,2,2,calle Mayor,Madrid,Madrid,Centro,es,Sol,40.4178423,-3.7072578,False,https://www.idealista.com/inmueble/108799435/,"HOMECOLLECTION presenta este espectacular ático de 145 m² en una sexta planta exterior, ubicado en una finca clásica de 1900 con elegante fachada y ascensor. El inmueble ha sido reformado por el reconocido estudio de arquitectura e interiorismo Tristán Domecq con materiales de alta calidad que destaca por su luminosidad y diseño moderno logrando una combinación perfecta de elegancia, funcionalidad y atención al detalle.  El amplio salón con magnifica luz, tiene acceso directo a una gran terraza con vistas espectaculares, ideal para disfrutar de momentos de relax al aire libre. La cocina de diseño, equipada con electrodomésticos de alta gama, destaca por su sofisticación y funcionalidad, e incorpora una elegante isla central, ideal para cocinar y compartir momentos únicos.  El dormitorio principal en suite dispone de un vestidor y un gran ventanal, proporcionando luz natural y amplitud. El segundo dormitorio cuenta con armario empotrado revestido y un segundo cuarto de baño. Ubicado en una de las zonas más exclusivas del centro de Madrid, rodeado de tiendas de lujo, cafeterías con encanto y restaurantes de primer nivel. Una oportunidad única para vivir con estilo y comodidad en una de las mejores ubicaciones de la ciudad. Para más información y concertar una visita, no dude en contactar con HOMECOLLECTION.",False,good,False,True,11655.0,True,False,False,False,[],False,False,1690000.0,€,flat,"Sol, Madrid",Ático en calle Mayor,1208,,,penthouse,,,,
109190896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/7d/45/1366965157.webp,33,3,480000.0,flat,sale,82.0,True,3,1,Barrio La Paz,Madrid,Madrid,Fuencarral,es,La Paz,40.4848382,-3.6977157,False,https://www.idealista.com/inmueble/109190896/,"VIDEO COMPLETO DEL INMUEBLE DISPONIBLE En Templo Consulting ponemos a la venta en exclusiva un piso de 82m2 en la zona residencial del barrio La Paz muy próximo al CC La Vaguada y de transporte público. Se trata de una 3era planta muy luminosa, que se distribuye de la siguiente forma: hall de entrada, una cocina independiente con doble acceso y salida a una cómoda terraza tendedero que actualmente está adaptada como despensa, salón comedor, amplia terraza cerrada con vistas despejadas, 3 dormitorios y 1 baño completo de buen tamaño. El inmueble es exterior y tiene orientación noreste. Todos los ambientes tienen ventilación y luz natural (incluyendo cocina y baño). Está en perfectas condiciones para entrar a vivir, aunque necesita una actualización. La calefacción es central con medidores y dispone de aire acondicionado en salón y dormitorio. La finca tiene 2 ascensores y los gastos de Comunidad son 82€/mes y el IBI anual es de 406€. Así mismo, la ITE del edificio es favorable. Este piso en el Barrio La Paz tiene una excelente comunicación en transporte público: a solo 10 minutos andando de la estación de metro Herrera Oria (L9) y con parada de autobús de las líneas 67 y 83, muy próximas a la vivienda. Asimismo, el acceso en vehículo privado es a través de la carretera M30. Respecto a los servicios del entorno, podemos destacar la cercanía del CC La Vaguada, Centro de Salud Ciudad de los Periodistas y del Hospital La Paz, al igual que la estupenda oferta educativa con colegios privados y públicos. También hay farmacias, entidades bancarias, cadenas de supermercados como Mercadona, Carrefour, Día, etc., Instalaciones deportivas públicas, gimnasios, parques y zonas verdes. ¡Hay una foto generada con IA! (Esta foto se señala en la parte inferior derecha de la misma). Con nuestro sistema de Virtual Home Staging, mejoramos la puesta en escena de la vivienda. Cambiamos muebles, cortinas y ciertos elementos de la decoración para ayudarte a tener una mejor idea de cómo quedaría el inmueble con un estilo diferente. Si necesitas financiación, y no sabes si tu banco te ofrece las mejores condiciones, en nuestra agencia inmobiliaria ofrecemos un servicio de intermediación gratuita, con respuesta en 48 horas. Consulta nuestra página web (temploconsulting.com), para agendar una visita al inmueble. Por otro lado, ¿Te interesa este piso y estás pensando en vender tu propiedad? ¡Estamos aquí para ayudarte! Nos encargamos de toda la gestión de venta por 2.950€ + IVA.",True,good,False,True,5854.0,True,False,False,False,[],False,False,480000.0,€,flat,"La Paz, Madrid",Piso,FC LA PAZ,,,,,,,
108515318,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/e1/f2/1347204514.webp,24,2,239000.0,studio,sale,60.0,True,0,1,"calle Thomas Edison, 4",Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3341552,-3.5255438,True,https://www.idealista.com/inmueble/108515318/,"LOFT CON LICENCIA TURÍSTICA Y REGISTRO UNICO EN PLENO FUNCIONAMIENTO CON EXCELENTE RENTABILIDAD SE VENDE CON SU LICENCIA Y CON BASE DE DATOS DE CLIENTES VIGENTE ALOJAMIENTO CON MUY BUENA PUNTUACIÓN DE HUÉSPEDES. LOFT + 2 PLAZAS DE GARAJE + TRASTERO Magnifico Loft totalmente equipado y amueblado con amplias vistas y muy buena luminosidad, en edificio representativo; impecable, frente al centro comercial H2ocio y metro Rivas Futura. Aire acondicionado frio / calor centralizado en la vivienda. Cuenta también con 2 plazas de garaje incluidas en el precio y 1 trastero, vigilancia las 24 hs, a 5 minutos del metro Rivas Futura, autobuses interurbanos y muy fácil acceso a carretera A3.",True,good,False,True,3983.0,False,False,False,False,[],False,False,239000.0,€,flat,"Rivas Futura, Rivas-Vaciamadrid","Estudio en calle Thomas Edison, 4",G10212,True,True,studio,,,,
109073414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/2a/8f/1363583279.webp,49,3,1775000.0,flat,sale,183.0,True,4,3,"calle de Ibiza, 41",Madrid,Madrid,Retiro,es,Ibiza,40.4183388,-3.6733162,True,https://www.idealista.com/inmueble/109073414/,"Le presentamos una oportunidad única de residir en una de las zonas más exclusivas y codiciadas de Madrid. La Calle Ibiza, con su elegante bulevar y a tan solo unos pasos del emblemático Parque del Buen Retiro, es sinónimo de estilo de vida inmejorable. En este enclave, donde la tradición se une con la modernidad, se alza este magnífico inmueble en una finca representativa, pensado para quienes buscan confort, distinción y calidad de vida. Su ubicación es excepcional: perfectamente comunicado por metro (Ibiza, Sainz de Baranda, O’Donnell) y múltiples líneas de autobús, rodeado de una amplia oferta de colegios de prestigio, hospitales de referencia (Gregorio Marañón, Niño Jesús, Beata María Ana)y una variada selección de restaurantes, cafés y terrazas que hacen de esta zona un lugar vibrante y sofisticado para vivir. La vivienda, de generosas dimensiones y gran versatilidad gracias a su estructura de pilares, permite redistribuir los espacios a su gusto, sin limitaciones de muros de carga. Actualmente cuenta con tres dormitorios principales y uno de servicio, tres baños, salón-comedor, despacho y cocina con office. Su altura y orientación sur la dotan de buena luminosidad. Como valor añadido, dispone de una codiciada plaza de garaje de acceso directo, una auténtica rareza en la zona. Una propiedad que combina ubicación, amplitud y posibilidades, ideal para crear un hogar a la altura de las expectativas más exigentes. No deje pasar esta oportunidad y concierte su visita.",False,renew,False,True,9699.0,True,False,False,False,[],False,False,1775000.0,€,flat,"Ibiza, Madrid","Piso en calle de Ibiza, 41",,True,True,,,,,
108701123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/eb/86/1352562092.webp,30,3,1395000.0,flat,sale,166.0,True,3,4,"avenida del General Perón, 24",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4520476,-3.6956529,True,https://www.idealista.com/inmueble/108701123/,"Luz, amplitud y equilibrio en el corazón de General Perón, al lado del Bernabeu En la vibrante Avenida de General Perón, donde la ciudad se transforma y crece, esta vivienda de 166 m², situada en una tercera planta, ofrece el equilibrio perfecto entre dinamismo urbano y serenidad residencial en Madrid. Su estructura invita a imaginar un hogar con espacios bien proporcionados y bañados por luz natural. Un lienzo ideal para proyectar una distribución de 3 dormitorios, 3 baños y un aseo de cortesía, acompañados de una terraza exterior que amplía la experiencia del espacio y aporta ritmo al día a día. Ubicada en una finca representativa con portero físico, esta propiedad combina elegancia clásica con la versatilidad de un proyecto a medida. La vivienda se encuentra próxima a centros educativos, áreas comerciales y al distrito financiero, lo cual la convierte en una opción muy atractiva tanto para familias como para perfiles inversores. A menos de cinco minutos andando de la calle Orense y el parque General Peron  Este piso no es solo una oportunidad inmobiliaria: es la base para construir un hogar con identidad, armonía y estilo, en una de las zonas con mayor proyección de Madrid. Las imágenes corresponden a una reforma ya finalizada, con calidades y acabados equivalentes a los del piso en venta.",False,good,False,True,8404.0,True,False,False,False,[],False,False,1395000.0,€,flat,"Cuatro Caminos, Madrid","Piso en avenida del General Perón, 24",,,,,,,,
107975225,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/3f/41/1329942860.webp,28,1,183000.0,flat,sale,43.0,True,2,1,Barrio Hellín,Madrid,Madrid,San Blas,es,Hellín,40.4303642,-3.6164272,False,https://www.idealista.com/inmueble/107975225/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 1ª planta de un edificio residencial. No dispone de ascensor. Situado en Hellín en el distrito de San Blas. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina, baño y en el resto de estancias. Se encuentra ubicado en Hellín, San Blas (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.    La parada de metro más cercana es San Blas y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Hellín-Alberique y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.    En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 540 metros, existen 3 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 4 bancos, una lavandería, una oficina de correos, una comisaría de policía, 2 estaciones de bomberos.    La zona cuenta con una amplia oferta de entretenimiento con un teatro, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Plaza de Eisenhower, Avenida de Arcentales y la Avenida de Arcentales. Estado de la vivienda: vacante"".",True,good,False,False,4256.0,True,False,True,False,[],False,False,183000.0,€,flat,"Hellín, Madrid",Piso,2001/20010001/43,,,,,185000.0,2000.0,1.0
108591554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/c0/3f/1349377607.webp,32,1,795000.0,flat,sale,75.0,False,2,1,"CL DUQUE DE SESTO, 10",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.422156,-3.6778617,True,https://www.idealista.com/inmueble/108591554/,"Vivienda señorial reformada junto al Retiro, con diseño y luz natural En una de las zonas más cotizadas de Madrid, a escasos metros del Parque del Retiro y de la calle O'Donnell, se encuentra esta elegante vivienda situada en una finca señorial con servicio de conserjería, que ha sido completamente reformada con calidades de diseño y detalles contemporáneos que respetan su carácter clásico. La propiedad destaca por su luz natural durante todo el día, gracias a su doble orientación este-oeste y su ubicación exterior en planta alta. Se distribuye en un amplio y luminoso salón-comedor, dos dormitorios, un baño completo y una cocina independienteequipada con electrodomésticos nuevos.  La reforma integral ha incluido: * Renovación total de instalaciones eléctricas y fontanería * Ventanas climalit de diseño * Iluminación regulable integrada * Internet por cable y red de datos en todas las estancias * Puerta de seguridad y acabados de alta calidad El dormitorio principal dispone de armario empotrado vestido, mientras que el segundo dormitorio, también exterior, puede funcionar como oficina, habitación infantil o cuarto de invitados. La finca, señorial y representativa, cuenta con portero físico, ascensor y zonas comunes cuidadas. Su ubicación es inmejorable: a un paso del Retiro, rodeada de comercios de barrio, restaurantes, centros médicos y colegios internacionales. Muy bien comunicada por metro (O'Donnell, Príncipe de Vergara, Ibiza) y varias líneas de autobús, con rápido acceso a la M-30 y al aeropuerto. Viva junto al Retiro con todo el encanto de una vivienda clásica y el confort de una reforma contemporánea.",True,good,False,True,10600.0,True,False,False,False,[],False,False,795000.0,€,flat,"Goya, Madrid","Piso en CL Duque De Sesto, 10",,,,,,,,
106507787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/3a/6c/1284956945.webp,56,3,6500000.0,flat,sale,357.0,True,4,5,calle de Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4313604,-3.6904861,False,https://www.idealista.com/inmueble/106507787/,"Velzia Homes presenta esta espectacular vivienda en proceso de reforma de 357 m² en la calle Almagro. La vivienda dispone de 4 amplios dormitorios, todos con baño en suite, 1 aseo, un despacho, una terraza privada en el dormitorio principal, un gran salón-comedor con tres balcones y una cocina abierta totalmente equipada. Además, cuenta con una gran plaza de garaje, 2 trasteros, ascensor y portero físico. La vivienda se encuentra actualmente en reforma; mostramos fotos de otro proyecto de similares características. Se entrega amueblada y decorada. Ubicada en la 3ª planta de un edificio clásico con una impresionante fachada, la vivienda combina el encanto de la arquitectura tradicional con todas las comodidades modernas. Se distribuye en 4 amplios dormitorios, todos con baño en suite, destacando el dormitorio principal con vestidor y terraza privada. Además, cuenta con un despacho independiente, un gran y luminoso salón-comedor con tres balcones exteriores y una cocina abierta totalmente equipada que se integra con el espacio. La propiedad dispone de una gran plaza de garaje, 2 trasteros privados, aire acondicionado y un sistema domótico avanzado, que permite controlar de manera eficiente la climatización, iluminación y otros elementos del hogar. Situada en el prestigioso barrio de Chamberí, esta vivienda ofrece la tranquilidad de una zona residencial de alto nivel, rodeada de edificios señoriales, embajadas y espacios culturales destacados, como el Museo del Romanticismo o el Frontón Beti Jai. Además, cuenta con una amplia oferta de restaurantes exclusivos, tiendas boutique, gimnasios y supermercados. Su ubicación excepcional, próxima al Paseo de la Castellana, permite llegar caminando al Museo Sorolla y al Parque del Retiro. A pocos minutos se encuentran las estaciones de metro Rubén Darío (L5) y Alonso Martínez (L4, L5, L10), además de múltiples líneas de autobús que garantizan una excelente conexión con el resto de la ciudad.",False,good,False,True,18207.0,True,False,False,False,[],False,False,6500000.0,€,flat,"Almagro, Madrid",Piso en calle de Almagro,,True,True,,,,,
109118038,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/6d/5e/1364959177.webp,47,2,1150000.0,flat,sale,95.0,True,2,2,"calle de Medellín, 10",Madrid,Madrid,Chamberí,es,Trafalgar,40.4363658,-3.6998974,True,https://www.idealista.com/inmueble/109118038/,"MAGNIFICO piso exterior en pleno CHAMBERÍ de 95 metros. Recién REFORMADO integralmente a ESTRENAR. Posee un amplio salón-comedor, muy versátil con balcón a la calle tranquilo y soleado. Goza de una cocina esta semi integrada a esta area, completamente equipada con muebles a medida de primera calidad con accesorios para un gran almacenaje. Todos los electrodomésticos(lavadora-secadora, lavavajillas, nevera)están completamente integrados. Las encimeras y las paredes de la cocina son de Silestone rodeando la ventana. Consta de DOS amplios DORMITORIOS y DOS BAÑOS completos, el principal en suite, también con ventana. Todos los espacios disponen de grandes ventanas con cerrajería en blanco, oscilobatientes, puente térmico y persianas. Toda la carpintería de la casa de armarios y puertas de paso son de madera lacada blanca. El suelo es de madera maciza de estilo Versalles, antiguo completamente restaurado con productos ecológicos. La altura de techos de 3,10mts a dado la posibilidad de poner un sistema de climatización por conductos de ultima tecnología con termostatos trizona (frio/calor) así como una iluminación led perimetral. La vivienda también posee una caldera de gas natural para los radiadores clásicos y el agua caliente. El edificio cuenta con diez vecinos a dos por planta. Los gastos de comunidad son de 87€ /mes en lo que se incluye limpieza, recogida de basuras y calefacción central. La comunidad de propietarios tiene muy avanzado el proyecto para la instalación de un ascensor eléctrico a nivel de las viviendas y estudiando su financiación a través de las ayudas de la Comunidad de Madrid y la venta de la casa del portero situada en el patio del edificio.  La inmejorable ubicación de la tranquila calle donde se encuentra el inmueble posibilita estar en la mejor zona del barrio de Chamberi Trafalgar teniendo muy proximo zonas de ocio y restauración como la calle Ponzano, a escasos metros de todos los transportes y garajes publicos y privados, asi como de varios parques como la plaza de Olavide, parque del Canal, colegios, zona universitaria, hospitales como La Milagrosa.. . ABSTENERSE AGENCIAS.",True,good,False,False,12105.0,True,False,False,False,[],False,False,1150000.0,€,flat,"Trafalgar, Madrid","Piso en calle de Medellín, 10",,,,,,,,
105691806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/34/c5/1263783961.webp,23,1,265000.0,flat,sale,68.0,True,3,1,calle la Ilíada,Madrid,Madrid,San Blas,es,Canillejas,40.4362116,-3.607372,False,https://www.idealista.com/inmueble/105691806/,"¡ATENCIÓN INVERSORES! **Posibilidad de rentabilizarlo con alquiler de temporada, si el comprador lo desea puede hacerlo a través de nuestra empresa con la renta asegurada todos los meses** YOUHOMEY presenta esta luminosa vivienda Exterior en una finca espectacular, ubicado en el maravilloso Barrio de San Blas - Canillejas a pocos metros del estadio Civitas, Metropolitano, Parque de los Cuatro Elementos y de la estación de metro Las Musas. Con excelente ubicación, eje comercial con abundantes tiendas de todo tipo, moda, alimentación, bares, restaurantes y supermercados, puede disfrutar de la extensa oferta existente en restauración y ocio en el entorno inmediato. El piso se encuentra en una zona realmente privilegiada de Madrid, la comunicación tanto en transporte público como particular.  Situado en una tranquila finca, el piso, EN EXCELENTES CONDICIONES, AMUEBLADO, está distribuido en: - COCINA: la cocina está completamente equipada, amplia y moderna, los electrodomésticos básicos ideales. - SALÓN - COMEDOR: acogedora estancia bastante cómodo y fantástica iluminación. -HABITACION 1: cuenta con cama doble, armario empotrado  -HABITACION 2: cama individual de 110, Bastante luminosa con armarios. -HABITACION 3: cama individual de 90, Bastante luminosa con armarios. - CUARTO DE BAÑO completo. ¿Por qué Youhomey? YOUHOMEY es una empresa que nace con el compromiso de darle transparencia al sector inmobiliario. Esta formado por un equipo de profesionales expertos en el ámbito de la inversión y máxima rentabilidad inmobiliaria. Cada inmueble es único y exclusivo por ello cada inmueble debe ser gestionado con un fin diseñado a medida.",True,good,False,False,3897.0,True,False,False,False,[],False,False,265000.0,€,flat,"Canillejas, Madrid",Piso en calle la Ilíada,M274,,,,,,,
107988603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/b5/e0/1361272105.webp,41,1,545000.0,flat,sale,60.0,False,1,1,calle del Caballero de Gracia,Madrid,Madrid,Centro,es,Sol,40.4195096,-3.7021687,False,https://www.idealista.com/inmueble/107988603/,"ALTOR ASESORES OFRECE:  Vive el Madrid más auténtico desde una ubicación privilegiada y con todas las comodidades. Calle Caballero de Gracia: elegancia, tranquilidad y pleno centro, todo en uno. Un piso con estilo, perfecto para quienes buscan calidad de vida y buena inversión. Las primeras imágenes son renders. Este encantador piso de 60 m² construidos, situado en una de las calles más emblemáticas de Madrid, se encuentra en buen estado y listo para entrar a vivir. Dispone de 1 amplia habitación, 1 baño completo y está ubicado en un edificio con ascensor, garantizando comodidad y accesibilidad. Caballero de Gracia es una calle tranquila y señorial que conecta directamente con la vibrante Gran Vía, ofreciendo lo mejor de ambos mundos: serenidad residencial y acceso inmediato a cultura, ocio, tiendas y transporte. Un lugar ideal tanto para vivir como para alquilar con alta rentabilidad. La vivienda cuenta con un historial de alquiler turístico, temporal y corporativo.",False,good,False,True,9083.0,False,False,False,False,[],False,False,545000.0,€,flat,"Sol, Madrid",Piso en calle del Caballero de Gracia,4201,,,,,560000.0,15000.0,3.0
109195739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/22/34/1367109220.webp,15,1,1120000.0,flat,sale,100.0,True,2,2,"calle de Gonzalo de Córdoba, 20",Madrid,Madrid,Chamberí,es,Trafalgar,40.4323864,-3.7019064,True,https://www.idealista.com/inmueble/109195739/,"Extraordinario Piso a Estrenar en el Corazón de Chamberí Calle Gonzalo de Córdoba, 20 | 1.120. 000€ Imagina vivir en un piso a estrenar, con acabados de lujo, en una de las zonas más codiciadas de Madrid. Este espectacular inmueble de 100m² en pleno corazón de Chamberí, a pasos de la vibrante Plaza de Olavide, te ofrece el equilibrio perfecto entre modernidad, confort y exclusividad. Características destacadas: 2 habitaciones: amplias, luminosas y con armarios empotrados. 2 baños: de diseño contemporáneo con acabados de primera calidad. Salón exterior: con 2 balcones que llenan la casa de luz natural y vistas abiertas. Cocina integral completamente equipada: con electrodomésticos de última generación y acabados en materiales nobles. Aire acondicionado centralizado por conductos y calefacción individual. Suelos de tarima de madera en punto Hungría que aportan calidez y elegancia a cada rincón. Cuarto de lavandería y trastero privado: pensando en la comodidad y funcionalidad para tu día a día. Este piso se encuentra en un edificio clásico recientemente reformado, lo que te garantiza una perfecta combinación entre carácter histórico y diseño contemporáneo. Un hogar exclusivo, ideal para quienes buscan calidad de vida en una de las zonas más dinámicas y cosmopolitas de Madrid. Ubicación privilegiada: Vivir en Chamberí, al lado de la Plaza de Olavide, te coloca en el centro de una de las zonas más buscadas de la capital. A solo unos pasos de restaurantes de moda, cafeterías, y una amplia oferta cultural y de ocio. Además, el transporte público es inmejorable: estación de metro Canal a 5 minutos a pie y múltiples líneas de bus que te conectan rápidamente con cualquier rincón de la ciudad. ¡Vivir aquí es disfrutar de lo mejor de Madrid a tu alcance! Este es un piso ideal para aquellos que buscan un lugar exclusivo, moderno, y bien comunicado para disfrutar de Madrid en su máxima expresión. ¡No dejes pasar esta oportunidad única! Precio: 1.120. 000€ ¡Contáctanos para más información y agendar una visita!",False,good,False,True,11200.0,True,False,False,False,[],False,False,1120000.0,€,flat,"Trafalgar, Madrid","Piso en calle de Gonzalo de Córdoba, 20",,,,,,,,
