propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109214959,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/a9/90/1367678821.webp,RLGS0192,3,188600.0,flat,sale,70.0,2,1,"calle Sierra del Cadí, 11",Madrid,Madrid,es,40.3923857,-3.6608099,True,https://www.idealista.com/inmueble/109214959/,"INMUEBLE EN PERIDO DE PUJAS A LA ALZA DESDE 8/09/2025 HASTE EL 20/09/2025 Piso de 72 m² ubicado en el barrio de Puente de Vallecas, Madrid. Se trata de un piso de 72 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 1 baño. La vivienda se sitúa en una zona residencial consolidada, concretamente en la calle Sierra del Cadí, en el corazón de Puente de Vallecas, un barrio que destaca por su ambiente familiar y su proximidad al centro de Madrid. El edificio presenta una estructura sólida y funcional, con buena conservación general y acceso cómodo desde la vía pública. La ubicación ofrece excelentes comunicaciones, con acceso directo a la M-30 y la A-3, lo que facilita la movilidad tanto hacia el centro de la ciudad como hacia otras zonas de Madrid y alrededores. Además, la estación de metro Nueva Numancia (Línea 1) se encuentra a pocos minutos a pie, así como varias líneas de autobús urbano (54, 57, 58, 136, 141, 143, 310, entre otras) que conectan con diferentes puntos de la ciudad. La zona cuenta con todos los servicios necesarios para el día a día: supermercados (Mercadona, Día, Carrefour Express), restaurantes, farmacias, instalaciones deportivas como el Polideportivo Puente de Vallecas, centros educativos (CEIP Javier de Miguel, IES Vallecas I), oficinas bancarias y otros negocios comerciales. En las inmediaciones destacan puntos de interés como el Parque de Entrevías y el Centro de Salud Puente de Vallecas, además del Hospital Universitario Infanta Leonor, situado a menos de 10 minutos en coche.",False,good,False,2694.0,False,False,False,False,[],False,False,188600.0,€,flat,,"Palomeras Bajas, Madrid","Piso en calle Sierra del Cadí, 11",Destacado,3,True,Puente de Vallecas,Palomeras Bajas,False,,,,,,
108271170,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/f6/79/1339129353.webp,COM1491,56,386000.0,flat,sale,103.0,3,2,calle del Pingüino,Madrid,Madrid,es,40.3806009,-3.7524602,False,https://www.idealista.com/inmueble/108271170/,"GLOBALPISO CARABANCHEL VISTA ALEGRE vende en exclusiva este estupendo piso de 3 dormitorios con ascensor situado en carabanchel. La vivienda cuenta con 103 m² construidos, 3 dormitorios ( con posibilidad de habilitar un 4to. dormitorio )  ·2 baños uno de ellos de aseo adicional. ·salón amplio con salida a una agradable terraza exterior. ·Cocina totalmente equipada, independiente con un amplio comedor, calefacción por gas natural, aire acondicionado. El edificio cuenta con ascensor y acceso adaptado para personas con movilidad reducida. ·Piscina comunitaria y zonas ajardinadas, perfectas para disfrutar al aire libre. UBICADO EN UNA ZONA TRANQUILA Y RESIDENCIAL DE CARABANCHEL, bien comunicada mediante transporte publico, Metro L5 (EUGENIA DE MONTIJO) EMT 17- 35- 34 INTERURBANOS 486- 481, cerca de colegios, SAN GABRIEL, ESCOLAPIAS CARABANCHEL, supermercados, ALCAMPO-DIA, a pocos minutos andando al parque (EUGENIA DE MONTIJO) y (PARQUE DE LAS CRUCES) Excelente opción para quienes busquen una vivienda bien situada, cómoda  ¡No dudes en visitarlo! *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,3748.0,False,False,True,False,[],False,False,386000.0,€,flat,,"Vista Alegre, Madrid",Piso en calle del Pingüino,Destacado,4,True,Carabanchel,Vista Alegre,True,,,,,,
108985702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/6a/b7/1366945977.webp,16955-2025,42,330000.0,flat,sale,57.0,2,1,plaza de Carballo,Madrid,Madrid,es,40.4775643,-3.7030779,False,https://www.idealista.com/inmueble/108985702/,"¡ Excelente ubicación! Piso de 57 m² para reformar a la venta en el barrio del Pilar, Madrid. La vivienda está distribuida en salón-comedor, dos dormitorios, cocina, cuarto de baño y vestíbulo. Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una 1ª Planta en un bloque con ascensor. Buenas comunicaciones por carretera (M-30) y transporte público. Junto a la estación de metro 'Barrio del Pilar'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Príncipe Felipe), comercios, supermercados, farmacias, zonas verdes (Parque de La Vaguada)... SIN COMISIÓN.",False,renew,False,5789.0,True,False,False,False,[],False,False,330000.0,€,flat,,"Pilar, Madrid",Piso en plaza de Carballo,Destacado,1,True,Fuencarral,Pilar,True,,,,,,
105907110,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/9d/15/1266607930.webp,,32,380000.0,flat,sale,90.0,2,1,"calle de Francos Rodríguez, 34",Madrid,Madrid,es,40.456286,-3.7045568,True,https://www.idealista.com/inmueble/105907110/,"NUEVO A ESTRENAR, TOTALMENTE REFORMADO, EDIFICIO RENOVADO, SOMOS PROPIETARIOS.  Hemos REMODELADO el edificio en su totalidad. Cuenta con 4 alturas y se divide en 18 viviendas distribuidas en 4 alturas, baja +3. Se han renovando los pisos, zonas comunes, así como las instalaciones; fontanería, electricidad, saneamientos, bajantes. El edificio data de 1924 y la estructura es de hierro fundido y hormigón, otorgándole una corpulencia excepcional, sin parangón con la obra nueva actual. CLASE, ROBUSTEZ Y POLIVALENCIA EN UN MISMO COMPROMISO. EL FUTURO EN EL PRESENTE. FILTROS ULTIMA GENERACIÓN A/A, SIN COMISIÓN DE AGENCIA, SOMOS PROPIETARIOS. TOTALMENTE EQUIPADO. Su cuidada distribución y su exquisito interiorismo te permitirán disfrutar por fin del hogar de tus sueños, solo aquí, en el próximo mañana de Madrid. MEMORIA DE CALIDADES PREMIUM. Si lo deseas te enviamos nuestra memoria para que compruebes que tu casa dispone de materiales de primerísima calidad, durabilidad y con los parámetros técnicos más exigentes y de actualidad. VISITANOS CUANDO TU QUIERAS, ENTREGA EN INMEDIATA. Lunes a Jueves______________________________ de 10 Am á 20 Pm Jornada continua. Viernes ______________________________________ de 10 Am á 19 Pm Jornada continua. Llamando con 2 horas de antelación cuadramos tu visita para que no te quedes sin verlos. ¡TE ESPERAMOS!  La mezcla del ESTILO VINTAGE fusionado con los MATERIALES MAS MODERNOS del mercado dan a esta obra un CARÁCTER ÚNICO. SIENTE QUE REALMENTE ACERTASTE AL COMPRAR.  Las viviendas tienen estancias amplias y luminosas con ambientes cálidos muy bien conseguidos, gracias a los materiales naturales de alta calidad, al dominio de las técnicas de iluminación, distribución de los espacios y del interiorismo del proyecto.  Estamos en una zona dinámica, que ha iniciado un potente proceso de desarrollo con el complejo de las 5 torres y que pronto vivirá una de las transformaciones urbanísticas más ambiciosas de España. Dos grandes proyectos vertebran el cambio: La prolongación de la Castellana y RENAZCA, que convertirán a Cuatro Caminos en uno de esos barrios de lujo donde se respira modernidad, pero a la vez se puede ir andando al Corte Inglés, regatear en el mercado Maravillas -está muy cerca y da servicio al barrio desde 1941 o andar bajo los árboles en el cercano parque de La Dehesa de La Villa.    La zona está en pleno proceso de reinvención y cambio al alza gracias a los dos grandes proyectos de mejora de la capital, “La prolongación de la castellana” y el vanguardista “RENAZCA”. Empresas como Google, HSBC, Generali o EY tienen sus oficinas y cuenta con importantes equipamientos comerciales como son El Corte Inglés, el centro Comercial Castellana 200 conservando también el sabor tradicional con el mercado Maravillas que da servicio a los madrileños desde 1941.   Modernos rascacielos del complejo financiero de AZCA, se mezclan con los edificios clásicos de la Castellana, las 5 Torres de Chamartín, la arquitectura castiza de Valdeacederas y la infinidad de tiendas, bares y locales comerciales de Bravo de Murillo y Orense.",False,good,False,4222.0,True,False,False,False,[],False,False,380000.0,€,flat,,"Berruguete, Madrid","Piso en calle de Francos Rodríguez, 34",Destacado,3,False,Tetuán,Berruguete,True,,,,,,
109074989,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/b5/a9/1366055369.webp,VI-1-03-C,6,894000.0,flat,sale,91.0,2,2,"avenida de Burgos, 18",Madrid,Madrid,es,40.4761197,-3.6751986,True,https://www.idealista.com/obra-nueva/109074989/,"UN HOGAR A LA ALTURA DE TUS SUEÑOS  Bienvenido a ARGIS North Tower, una exclusiva promoción de viviendas de 1, 2 y 3 dormitorios situada en Avenida de Burgos 18, a las puertas de Madrid Nuevo Norte. Un enclave privilegiado donde comienza el futuro de la ciudad y se eleva una nueva forma de vivir: única, contemporánea y profundamente conectada con el bienestar.  Con un diseño arquitectónico elegante y atemporal, ARGIS North Tower redefine el concepto de hogar urbano de alto nivel. Exclusivas viviendas con distribuciones impecables, materiales de alta calidad y espacios iluminados con luz natural, pensadas para quienes valoran la belleza en cada detalle y el confort como estilo de vida.  El residencial ofrece una cuidada selección de servicios y espacios comunes que convierten lo cotidiano en extraordinario:  • Viviendas de 1, 2 y 3 dormitorios, concebidas para combinar elegancia y funcionalidad.  • Plaza de garaje y trastero amplios incluidos.  • Piscina con solárium, un oasis privado para relajarte sin salir de casa.  • Zonas verdes y área infantil para el disfrute en familia.  • Gimnasio equipado con tecnología de última generación.  • Bodega privada, perfecta para los amantes del vino y momentos especiales.  • Pet spa, un espacio exclusivo para el cuidado de tu mascota.  • Zona gourmet exterior, ideal para compartir y celebrar con tus seres queridos.  Situado en una de las zonas más codiciadas de Madrid, este enclave ofrece la combinación perfecta entre la cercanía al centro y la tranquilidad de un entorno residencial consolidado. Un espacio bien conectado con las principales vías de la capital, que garantiza comodidad y accesibilidad sin renunciar a la privacidad.  ARGIS North Tower es un proyecto concebido para quienes buscan más que una vivienda: buscan formar parte de un nuevo modo de vivir Madrid, con visión, con identidad y con propósito.  Contacta con nuestro equipo comercial y descubre un proyecto que eleva el concepto de hogar a su máxima expresión.",False,newdevelopment,True,9824.0,True,False,False,False,[],False,False,894000.0,€,flat,,"Castilla, Madrid","Piso en avenida de Burgos, 18",Destacado,3,True,Chamartín,Castilla,True,True,True,False,,,
109074990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/ac/df/1363693071.webp,VI-1-06-B,6,1184000.0,flat,sale,141.0,3,2,"avenida de Burgos, 18",Madrid,Madrid,es,40.4761197,-3.6751986,True,https://www.idealista.com/obra-nueva/109074990/,"UN HOGAR A LA ALTURA DE TUS SUEÑOS  Bienvenido a ARGIS North Tower, una exclusiva promoción de viviendas de 1, 2 y 3 dormitorios situada en Avenida de Burgos 18, a las puertas de Madrid Nuevo Norte. Un enclave privilegiado donde comienza el futuro de la ciudad y se eleva una nueva forma de vivir: única, contemporánea y profundamente conectada con el bienestar.  Con un diseño arquitectónico elegante y atemporal, ARGIS North Tower redefine el concepto de hogar urbano de alto nivel. Exclusivas viviendas con distribuciones impecables, materiales de alta calidad y espacios iluminados con luz natural, pensadas para quienes valoran la belleza en cada detalle y el confort como estilo de vida.  El residencial ofrece una cuidada selección de servicios y espacios comunes que convierten lo cotidiano en extraordinario:  • Viviendas de 1, 2 y 3 dormitorios, concebidas para combinar elegancia y funcionalidad.  • Plaza de garaje y trastero amplios incluidos.  • Piscina con solárium, un oasis privado para relajarte sin salir de casa.  • Zonas verdes y área infantil para el disfrute en familia.  • Gimnasio equipado con tecnología de última generación.  • Bodega privada, perfecta para los amantes del vino y momentos especiales.  • Pet spa, un espacio exclusivo para el cuidado de tu mascota.  • Zona gourmet exterior, ideal para compartir y celebrar con tus seres queridos.  Situado en una de las zonas más codiciadas de Madrid, este enclave ofrece la combinación perfecta entre la cercanía al centro y la tranquilidad de un entorno residencial consolidado. Un espacio bien conectado con las principales vías de la capital, que garantiza comodidad y accesibilidad sin renunciar a la privacidad.  ARGIS North Tower es un proyecto concebido para quienes buscan más que una vivienda: buscan formar parte de un nuevo modo de vivir Madrid, con visión, con identidad y con propósito.  Contacta con nuestro equipo comercial y descubre un proyecto que eleva el concepto de hogar a su máxima expresión.",False,newdevelopment,True,8397.0,True,False,False,False,[],False,False,1184000.0,€,flat,,"Castilla, Madrid","Piso en avenida de Burgos, 18",Destacado,6,True,Chamartín,Castilla,True,True,True,False,,,
108956429,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/7c/70/1362414193.webp,16887-2025,45,210000.0,flat,sale,59.0,3,1,calle de López Grass,Madrid,Madrid,es,40.3983257,-3.6598055,False,https://www.idealista.com/inmueble/108956429/,"¡ Oportunidad! Piso de 59 m² para reformar a la venta en el barrio de Numancia, en el distrito de Puente de Vallecas. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño y vestíbulo. Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una 1ª Planta en un bloque con ascensor. Buenas comunicaciones por carretera (M-30) y transporte público. Junto a la estación de metro de 'Nueva Numancia'. Próximo a todo tipo de servicios e infraestructuras como centros educativos, comercios, supermercados, farmacias, zonas verdes (Cerro del Tío Pío)... SIN COMISIÓN.",False,renew,False,3559.0,True,False,False,False,[],False,False,210000.0,€,flat,,"Numancia, Madrid",Piso en calle de López Grass,Destacado,1,True,Puente de Vallecas,Numancia,True,,,,,,
109118809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/8a/18/1364879129.webp,,22,318500.0,flat,sale,113.0,3,2,PZ MEDITERRANEO,Madrid,Arganda,es,40.2951031,-3.4313026,False,https://www.idealista.com/inmueble/109118809/,"**Piso en Venta - Ideal para Familias en Crecimiento**  Descubre este espectacular piso exterior, ubicado en una zona privilegiada, ideal para quienes buscan comodidad y calidad de vida. Con un diseño moderno y funcional, el salón cuenta con dos ambientes, perfecto para disfrutar de momentos en familia. Un gran ventanal inunda el espacio de luz natural, creando un ambiente cálido y acogedor.  Este hogar cuenta con tres dormitorios, todos equipados con armarios empotrados vestidos, ofreciendo un amplio espacio de almacenamiento. El dormitorio principal es un verdadero refugio, con baño en suite que incluye un plato de ducha. Además, la vivienda dispone de dos baños, uno con bañera y otro con ducha, adaptándose a todas las necesidades.  La cocina está completamente amueblada y equipada con electrodomésticos modernos, además de contar con una zona de office ideal para disfrutar de comidas rápidas. La terraza tendedero cerrada añade un toque práctico y funcional al día a día. Con calefacción individual de gas natural y aire acondicionado en el salón y el dormitorio principal, el confort está garantizado durante todo el año.  El edificio dispone de ascensor y es apto para personas con movilidad reducida. Además, incluye dos plazas de garaje para coche grande y un trastero, lo que añade aún más valor a esta propiedad. En las zonas comunes, podrás disfrutar de una refrescante piscina, así como de una pista de baloncesto y fútbol, perfectas para mantenerte activo.  Rodeado de todos los servicios necesarios, como autobuses urbanos y conexiones a Conde de Casal, así como institutos y centros de salud cercanos, este piso es ideal para familias que buscan un entorno seguro y accesible. Con fácil acceso a las autovías A3 y R3, la ubicación es simplemente inmejorable. ¡No dejes pasar la oportunidad de vivir en este maravilloso hogar! No incluye los gastos de ITP, IVA, IAJD, Notaría, Registro, gestoría, tasación, honorarios de agencia, estudio de arquitectura para personalizar tu vivienda y servicios adicionales como mudanzas, limpieza y servicio integral y exclusivo con profesionales expertos. ¡No esperes más. Comercial asignado María No pierdas la oportunidad de vivir en esta maravillosa casa. No dejes pasar esta oportunidad y ven a visitarlo!",True,good,False,2819.0,False,False,True,False,[],False,False,318500.0,€,flat,,"El Mirador - Grillero, Arganda",Piso en Pz Mediterraneo,Destacado,4,True,El Mirador - Grillero,,True,True,True,,,,
109074991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/82/c4/1366057323.webp,VI-1-10-D,6,1219000.0,flat,sale,141.0,3,2,"avenida de Burgos, 18",Madrid,Madrid,es,40.4761197,-3.6751986,True,https://www.idealista.com/obra-nueva/109074991/,"UN HOGAR A LA ALTURA DE TUS SUEÑOS  Bienvenido a ARGIS North Tower, una exclusiva promoción de viviendas de 1, 2 y 3 dormitorios situada en Avenida de Burgos 18, a las puertas de Madrid Nuevo Norte. Un enclave privilegiado donde comienza el futuro de la ciudad y se eleva una nueva forma de vivir: única, contemporánea y profundamente conectada con el bienestar.  Con un diseño arquitectónico elegante y atemporal, ARGIS North Tower redefine el concepto de hogar urbano de alto nivel. Exclusivas viviendas con distribuciones impecables, materiales de alta calidad y espacios iluminados con luz natural, pensadas para quienes valoran la belleza en cada detalle y el confort como estilo de vida.  El residencial ofrece una cuidada selección de servicios y espacios comunes que convierten lo cotidiano en extraordinario:  • Viviendas de 1, 2 y 3 dormitorios, concebidas para combinar elegancia y funcionalidad.  • Plaza de garaje y trastero amplios incluidos.  • Piscina con solárium, un oasis privado para relajarte sin salir de casa.  • Zonas verdes y área infantil para el disfrute en familia.  • Gimnasio equipado con tecnología de última generación.  • Bodega privada, perfecta para los amantes del vino y momentos especiales.  • Pet spa, un espacio exclusivo para el cuidado de tu mascota.  • Zona gourmet exterior, ideal para compartir y celebrar con tus seres queridos.  Situado en una de las zonas más codiciadas de Madrid, este enclave ofrece la combinación perfecta entre la cercanía al centro y la tranquilidad de un entorno residencial consolidado. Un espacio bien conectado con las principales vías de la capital, que garantiza comodidad y accesibilidad sin renunciar a la privacidad.  ARGIS North Tower es un proyecto concebido para quienes buscan más que una vivienda: buscan formar parte de un nuevo modo de vivir Madrid, con visión, con identidad y con propósito.  Contacta con nuestro equipo comercial y descubre un proyecto que eleva el concepto de hogar a su máxima expresión.",False,newdevelopment,True,8645.0,True,False,False,False,[],False,False,1219000.0,€,flat,,"Castilla, Madrid","Piso en avenida de Burgos, 18",Destacado,10,True,Chamartín,Castilla,True,True,True,False,,,
108664569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/71/9a/1351514476.webp,,29,890000.0,flat,sale,147.0,4,2,"AV SANTUARIO DE VALVERDE, 86",Madrid,Madrid,es,40.5093994,-3.6939681,True,https://www.idealista.com/inmueble/108664569/,"En el codiciado barrio de Montecarmelo. Descubra su nuevo hogar! . Piso exterior y muy luminoso en urbanización cerrada con seguridad 24 horas. Piscina. Zona infantil. 2 plazas de garaje contiguas y trastero incluido en el precio. Recién pintando y con reforma a estrenar. La vivienda se distribuye en Cocina independiente con tendedero cubierto. La cocina se encuentra amueblada y equipada con algunos electrodomésticos.  Salón comedor orientación suroeste con vistas a las zonas comunes y piscina.  4 dormitorios con armarios empotrados. El dormitorio principal dispone de baño en suite. La carpintería de madera está lacada en blanco. Los suelos son de parquet. Las ventanas son de aluminio lacado en gris. Aire Acondicionado y Calefacción individual de gas natural.  El barrio de Montecarmelo está muy bien ubicado y comunicado con el centro de la ciudad. Dispone de varias líneas de autobuses y metro ( linea 10). El entorno está rodeado de zonas verdes y carríl bici.  El barrio dispone además de todo tipo de servicios ( colegios, tiendas, bancos, farmacias, guarderías, etc).",False,good,False,6054.0,False,False,True,False,[],False,False,890000.0,€,flat,,"Montecarmelo, Madrid","Piso en Av Santuario De Valverde, 86",Destacado,2,True,Fuencarral,Montecarmelo,True,True,True,,,,
109210206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/47/8a/1367553962.webp,PR01648,45,450000.0,flat,sale,77.0,2,1,"calle de Velarde, 3",Madrid,Madrid,es,40.4266436,-3.7022461,True,https://www.idealista.com/inmueble/109210206/,"La calle Velarde es una calle de Madrid que se encuentra en la zona popularmente conocida como Malasaña, tiene su comienzo en la calle de Fuencarral y finaliza su recorrido en la plaza del Dos de Mayo.  Pertenece al Distrito Centro, se trata del distrito más antiguo de la ciudad. El distrito linda por el sur, con los distritos de Arganzuela y Latina; al este por el Paseo del Prado y de Recoletos hasta la plaza de Colón, lindando con los distritos de Retiro y Salamanca; por el norte por las calles Génova, Sagasta, Carranza y Alberto Aguilera, con el distrito de Chamberí y por el oeste por las calles Princesa, Cuesta de San Vicente y Paseo de la Virgen del Puerto, con el distrito de Moncloa-Aravaca. El distrito está dividido en seis barrios, Palacio, Embajadores, Cortes, Justicia, Sol y Universidad, este último es al que pertenece justo la calle Velarde. La vivienda se encuentra en una segunda planta interior. Entrando por la puerta principal accedemos a un pasillo desde el que a la izquierda tenemos un amplio dormitorio con armario empotrado, a continuación un amplio baño completo con ventana y de frente por el pasillo llegamos al salón comedor con cocina abierta desde el que accedemos al dormitorio principal que cuenta con gran amplitud y es muy luminoso. Hay que poner en valor tanto el Barrio donde se encuentra la vivienda del que podemos destacar su vibrante vitalidad como el que la finca este totalmente rehabilitada. En esta zona muy cercana al mismo centro de la Capital tenemos todos los servicios que podamos necesitar en nuestro día a día, supermercados, centros comerciales, colegios, farmacias, centros de salud y por supuesto tiendas de proximidad que nos permiten ir andando a nuestros recados diarios. A muy poca distancia se encuentran las instalaciones deportivas del Canal de Isabel II con sus parques y zonas verdes que contribuyen a descargar en cierta medida el entramado de edificios propio de la ciudad, sin perder de vista un poco mas allá el Parque del Oeste uno de los grandes parques de Madrid. En cuanto a su conectividad al estar en una zona tan céntrica huelga decir que podemos trasladarnos a cualquier punto de la ciudad con gran facilidad ya sea en transporte público, particular o utilizando las diferentes opciones de movilidad que tenemos a nuestro alcance. Para salir hacía el exterior en vehículo particular tenemos una salida cercana y directa que nos comunica con el extarrradio. Si te interesa esta vivienda no dudes en contactar, estaré encantada de atenderte.",False,good,False,5844.0,False,False,False,False,[],False,False,450000.0,€,flat,,"Malasaña-Universidad, Madrid","Piso en calle de Velarde, 3",Destacado,2,False,Centro,Malasaña-Universidad,True,,,,,,
105416970,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/1e/fb/1251521324.webp,,37,299500.0,flat,sale,70.0,2,1,"calle de Francos Rodríguez, 34",Madrid,Madrid,es,40.456286,-3.7045568,True,https://www.idealista.com/inmueble/105416970/,"NUEVO A ESTRENAR, TOTALMENTE REFORMADO, EDIFICIO RENOVADO, SOMOS PROPIETARIOS.  Hemos REMODELADO el edificio en su totalidad. Cuenta con 4 alturas y se divide en 18 viviendas distribuidas en 4 alturas, baja +3. Se han renovando los pisos, zonas comunes, así como las instalaciones; fontanería, electricidad, saneamientos, bajantes. El edificio data de 1924 y la estructura es de hierro fundido y hormigón, otorgándole una corpulencia excepcional, sin parangón con la obra nueva actual. CLASE, ROBUSTEZ Y POLIVALENCIA EN UN MISMO COMPROMISO. EL FUTURO EN EL PRESENTE. FILTROS ULTIMA GENERACIÓN A/A, SIN COMISIÓN DE AGENCIA, SOMOS PROPIETARIOS. TOTALMENTE EQUIPADO. Su cuidada distribución y su exquisito interiorismo te permitirán disfrutar por fin del hogar de tus sueños, solo aquí, en el próximo mañana de Madrid. MEMORIA DE CALIDADES PREMIUM. Si lo deseas te enviamos nuestra memoria para que compruebes que tu casa dispone de materiales de primerísima calidad, durabilidad y con los parámetros técnicos más exigentes y de actualidad. VISITANOS CUANDO TU QUIERAS, ENTREGA EN INMEDIATA. Lunes a Jueves______________________________ de 10 Am á 20 Pm Jornada continua. Viernes ______________________________________ de 10 Am á 19 Pm Jornada continua. Llamando con 2 horas de antelación cuadramos tu visita para que no te quedes sin verlos. ¡TE ESPERAMOS!  La mezcla del ESTILO VINTAGE fusionado con los MATERIALES MAS MODERNOS del mercado dan a esta obra un CARÁCTER ÚNICO. SIENTE QUE REALMENTE ACERTASTE AL COMPRAR.  Las viviendas tienen estancias amplias y luminosas con ambientes cálidos muy bien conseguidos, gracias a los materiales naturales de alta calidad, al dominio de las técnicas de iluminación, distribución de los espacios y del interiorismo del proyecto.  Estamos en una zona dinámica, que ha iniciado un potente proceso de desarrollo con el complejo de las 5 torres y que pronto vivirá una de las transformaciones urbanísticas más ambiciosas de España. Dos grandes proyectos vertebran el cambio: La prolongación de la Castellana y RENAZCA, que convertirán a Cuatro Caminos en uno de esos barrios de lujo donde se respira modernidad, pero a la vez se puede ir andando al Corte Inglés, regatear en el mercado Maravillas -está muy cerca y da servicio al barrio desde 1941 o andar bajo los árboles en el cercano parque de La Dehesa de La Villa.    La zona está en pleno proceso de reinvención y cambio al alza gracias a los dos grandes proyectos de mejora de la capital, “La prolongación de la castellana” y el vanguardista “RENAZCA”. Empresas como Google, HSBC, Generali o EY tienen sus oficinas y cuenta con importantes equipamientos comerciales como son El Corte Inglés, el centro Comercial Castellana 200 conservando también el sabor tradicional con el mercado Maravillas que da servicio a los madrileños desde 1941.   Modernos rascacielos del complejo financiero de AZCA, se mezclan con los edificios clásicos de la Castellana, las 5 Torres de Chamartín, la arquitectura castiza de Valdeacederas y la infinidad de tiendas, bares y locales comerciales de Bravo de Murillo y Orense.",False,good,False,4279.0,True,False,False,False,[],False,False,299500.0,€,flat,,"Berruguete, Madrid","Piso en calle de Francos Rodríguez, 34",Destacado,bj,False,Tetuán,Berruguete,True,,,,,,
109215587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/32/0f/1367698943.webp,,28,560000.0,flat,sale,104.0,3,1,calle de la Isla de Arosa,Madrid,Madrid,es,40.4782386,-3.7161811,False,https://www.idealista.com/inmueble/109215587/,"Agencia inmobiliaria de MADRID - zona Avenida de la Ilustración - Barrio del Pilar - Peñagrande - Oficina Tecnocasa. En venta: Vivienda de 104m² en origen de 3 habitaciones, actualmente reformado a 2 habitaciones para ganar amplitud en el salón, incorporando la tercera habitación al mismo. La vivienda se distribuye en dos habitaciones, un baño completo con bañera, salón-comedor que cuenta con aire acondicionado y terraza principal que comunica con una de las habitaciones. La cocina totalmente equipada cuenta con una segunda terraza cubierta. Incluye plaza de garaje doble. Calefacción individual eléctrica con posibilidad de cambiar a gas natural. Financiación de hasta el 100% con nuestro departamento financiero, Kíron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. ¡Contáctanos ya! � Visítenos también en nuestras redes sociales para más información: Facebook: Tecnocasa Estudio Isla de Arosa Instagram: @tecnocasa_isla_arosa � TECNOCASA, 30 años a su servicio ¡Gracias por su confianza!.",False,good,False,5385.0,False,False,False,False,[],False,False,560000.0,€,flat,,"Peñagrande, Madrid",Piso en calle de la Isla de Arosa,Destacado,5,True,Fuencarral,Peñagrande,True,True,True,,,,
