propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
107236670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/07/60/1307033028.webp,64 Op 1 ,26,,419000.0,chalet,sale,182.0,,4,3,"calle Goya, 64",Madrid,El Boalo,,es,,40.7134702,-3.9188588,True,https://www.idealista.com/obra-nueva/107236670/,"¡ÚLTIMA VIVIENDA! Viviendas Eco-Eficientes con Calificación Energética A con Aerotermia y Placas Solares para el autoconsumo. Dos Chalets unifamiliares pareados de DISEÑO ÚNICO en la zona de 182 m2 construidos en parcelas de 370 m2, pensados para disfrutar de estancias inundadas de luz natural. Posibilidad de elegir entre 3 distribuciones interiores de planta baja diferentes dependiendo de tus gustos y necesidades. - Opción 1: 4 habitaciones 3 baños y 1 aseo. ¡Una de las habitaciones en planta principal tipo suite con baño propio! En planta primera, dormitorio principal tipo suite con terraza, 2 habitaciones y un baño. - Opción 2: 3 habitaciones, 2 baños y 1 aseo. ¡Toda la planta baja con espacios abiertos! - Opción 3: 3 habitaciones más 1 despacho en planta principal, 2 baños y 1 aseo. Las viviendas disponen de ¡Dormitorio principal tipo suite con terraza 180 grados con FABULOSAS VISTAS! Personaliza tu vivienda eligiendo los acabados interiores según memoria de calidades. Máximo confort con suelo radiante y refrescante con un consumo mínimo gracias a la Aerotermia y a la Energía Solar. Muebles de cocina incluidos con encimera de madera, modelo y diseño a elegir por el cliente en tienda concertada. Excelente ubicación en un entorno privilegiado. El Boalo (también conocido como El Boalo-Cerceda-Matalpino) es un municipio español, situado en la parte noroccidental de la comunidad autónoma de Madrid, a los pies de la vertiente meridional de la sierra de Guadarrama. Se encuentra comunicado con Madrid por la autovía del Noroeste (A-6, Madrid-La Coruña). En la salida de Collado Villalba, puede tomarse la M-608, que conduce directamente a Cerceda, a través de Moralzarzal. El municipio cuenta con diferentes líneas regulares de autobuses, que unen sus tres entidades de población con Madrid (intercambiadores de Moncloa y de Plaza de Castilla) y con algunos pueblos de la comarca. Con una frecuencia horaria de cada 5 minutos en hora punta. Las líneas son: Línea 672: Madrid (Moncloa)-Cerceda (Por Mataelpino). Línea 672A: Madrid (Moncloa)-Cerceda (directo). Línea 720: Colmenar Viejo-Collado Villalba. Línea 724: Madrid (Plaza de Castilla)-Manzanares-El Boalo.",False,newdevelopment,True,,2302.0,True,False,False,False,[],False,False,419000.0,€,chalet,El Boalo,"Chalet pareado en calle Goya, 64",,,,False,True,True,semidetachedHouse,
108798236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/86/e9/1362716885.webp,T7-1º Y 2º,14,,201412.0,flat,sale,64.0,True,2,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798236/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3147.0,True,False,False,False,[],False,False,201412.0,€,flat,El Álamo,"Piso en calle Eras Altas, 2",,,,False,True,True,,
106403808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/fb/49/1281841046.webp,Bloque T-03,33,2,385000.0,duplex,sale,101.0,True,3,2,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106403808/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",True,newdevelopment,True,True,3812.0,True,False,False,False,[],False,False,385000.0,€,flat,"Centro, El Escorial",Dúplex en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,,,False,True,True,duplex,
109185423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/d9/be/1366797218.webp,W-030L90,14,,577530.0,flat,sale,106.0,True,3,2,Barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4499361,-3.7023108,False,https://www.idealista.com/inmueble/109185423/,"Encantador Dúplex en Bellas Vistas Engel & Völkers comercializa este encantador dúplex en muy buenas condiciones, ubicado en la codiciada zona de Tetuán, Bellas Vistas.  Con una superficie de 86 m2, el dúplex cuenta con tres dormitorios uno en la planta baja, con baño y otros dos dormitorios en la planta superior que comparten un baño. Es una propiedad ideal para tu comodidad. También cuenta con una amplia área social, un salón comedor de buen tamaño y con acceso a un pequeño balcón. La cocina, ubicada en la planta baja es cómoda y está totalmente equipada.  ¡Este espacio es perfecto para una familia joven, No pierdas la oportunidad de visitarlo! La propiedad está situada en el popular barrio de Bellas Vistas dentro del distrito de Tetuán, . Es un barrio que se está rejuveneciendo día a día con nuevas promociones. Concentra un estupendo comercio para cubrir todas las necesidades de los residentes. También ofrece colegios, escuelas profesionales, iglesias, hospitales, zonas deportivas, gimnasios, talleres. El barrio está rodeado de servicios, escuelas, y con acceso al metro línea 7 de Francos Rodríguez. La zona está muy bien comunicada también por su cercanía a Franco Rodríguez (metro y autobuses).",False,good,False,True,5448.0,True,False,False,False,[],False,False,577530.0,€,flat,"Bellas Vistas, Madrid",Piso,,,,,,,,
109184252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/cf/7f/1366757044.webp,,53,,1450000.0,chalet,sale,439.0,,6,4,"CL ENEBRO, 12",Madrid,Torrelodones,Los Robles,es,,40.583403,-3.9216497,True,https://www.idealista.com/inmueble/109184252/,"**Chalet Independiente en Venta - Urbanización Exclusiva** Descubre este impresionante chalet independiente de 810 m² construidos, ubicado en una urbanización exclusiva que ofrece la combinación perfecta de confort y privacidad. Al entrar, te recibe un amplio y luminoso hall que da paso a un salón-comedor dividido en dos ambientes, ideal para disfrutar de momentos en familia o con amigos. Desde aquí, accedes a un hermoso jardín con piscina privada, donde podrás relajarte y disfrutar del sol. La cocina, equipada con una zona de comedor, es perfecta para los amantes de la gastronomía. Además, cuenta con un cuarto de lavandería y una amplia despensa que facilitarán tus tareas diarias. En la planta baja, también encontrarás un dormitorio con salida al jardín, una sala de juegos con barra de bar y billar, y un aseo. El acceso al garaje y la zona de calderas está diseñado para mayor comodidad. En la planta primera, se sitúan seis dormitorios dobles, todos ellos con armarios empotrados de alta calidad. Uno de los dormitorios cuenta con baño en suite y plato de ducha, mientras que dos baños adicionales ofrecen jacuzzi para esos momentos de relax. La gran terraza solarium es el lugar perfecto para disfrutar de vistas panorámicas y del aire libre. Este chalet también ofrece la posibilidad de construir una tercera planta ""buhardilla"", lo que brinda la oportunidad de personalizar aún más este hogar. Con calefacción de gas-oil y suelo radiante, estarás cómodo durante todo el año. La propiedad se asienta sobre una parcela de 2.276 m², rodeada de amplias zonas verdes y arbolado, además de contar con una enorme piscina particular y una pista de tenis privada. No pierdas la oportunidad de vivir en este espectacular chalet que combina lujo, comodidad y diversión. ¡Contáctanos para más información y ven a verlo!",False,good,False,,3303.0,False,False,False,False,[],False,False,1450000.0,€,chalet,"Los Robles, Torrelodones","Casa independiente en CL Enebro, 12",,,,,True,True,independantHouse,
109218341,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/64/52/1367790023.webp,,15,bj,169000.0,flat,sale,34.0,False,2,1,calle de Francos Rodríguez,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.45465,-3.7075307,False,https://www.idealista.com/inmueble/109218341/,"Piso en Venta en Madrid - ¡OPORTUNIDAD DE INVERSION! El Piso se encuentra actualmente alquilado. Se vende tal y como esta con el actual contrato. No se entrega la vivienda vacia. Se pueden realizar visitas con cita previa Pisos de estas características por la zona se alquilan entre 800 y 1000€ facilmente. El piso esta situado en la planta baja del edificio y es interior.  La zona es ideal tanto para vivir, como para alquilar y tener una gran rentabilidad. Todo tipo de servicios y comercios cercanos, ademas de tener muy cerca la calle Bravo Murillo. Comunicacion con: Metro estrecho 4 min andando. Metro Francos Rodriguez 7 min andando. Chamartin a 25 min en transporte publico. Moncloa 25 min en transporte publico.",False,good,False,False,4971.0,False,False,False,False,[],False,False,169000.0,€,flat,"Bellas Vistas, Madrid",Piso en calle de Francos Rodríguez,,,,,,,,
99414986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/f6/51/1042917963.webp,V07,25,4,360450.0,penthouse,sale,82.0,True,3,2,Agustina de Aragón s/n,Madrid,Valdemoro,Hospital,es,,40.205105,-3.6923611,True,https://www.idealista.com/obra-nueva/99414986/,"Piso desde 360.450€. Nos queda un exclusivo ático en la promoción de Agustina de Aragón. En el portal 2 letra B.  Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en Valdemoro, Residencial Agustina de Aragón con 98 viviendas disponibles en urbanización privada. Dotada de piscina infantil y piscina de adultos, gimnasio, zona infantil de juegos, pista multideportiva y local de comunidad con cocina y aire climatizado. Todas las viviendas contarán con el certificado de eficiencia energética A y estarán dotadas de suelo radiante en invierno y refrescante en verano a través de GEOTERMIA. Viviendas entre 81,96 m² y 137,07 m², terrazas entre los 10,12 m² y 239,38 m² con una o dos plazas de garaje y trastero. Residencial Agustina de Aragón se encuentra en un barrio de nueva construcción con multitud de servicios públicos, colegios, parques, zonas de ocio, línea C3 de Cercanías, 9 líneas de autobuses interurbanos y el Hospital Universitario Infanta Elena a menos de un kilómetro de distancia. Consulte la promoción en nuestra web del Grupo Inmobiliario Roca o contacte con nosotros por teléfono o email. *Precios, infografías y datos válidos salvo error tipográfico. Las superficies de las estancias y zonas exteriores son metros cuadrados útiles y son aproximadas. La promotora se reserva el derecho a modificar los planos por razones técnicas, jurídicas y/o comerciales.",False,newdevelopment,True,True,4396.0,True,False,False,False,[],False,False,360450.0,€,flat,"Hospital, Valdemoro",Ático en Agustina de Aragón s/n,,,,False,True,True,penthouse,
108798173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/c3/d3/1362718927.webp,T3 BC,14,,199070.0,flat,sale,57.0,True,2,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798173/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3492.0,True,False,False,False,[],False,False,199070.0,€,flat,El Álamo,"Piso en calle Eras Altas, 2",,,,False,True,True,,
108798296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/24/3a/1362747046.webp,T11-BC,14,,265817.0,flat,sale,81.0,True,3,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798296/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3282.0,True,False,False,False,[],False,False,265817.0,€,flat,El Álamo,"Piso en calle Eras Altas, 2",,,,False,True,True,,
109110962,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/d8/61/1183562124.webp,P1 6F ,20,6,339900.0,flat,sale,82.0,True,2,2,calle de la Plata s/n,Madrid,Torrejón de Ardoz,Sureste,es,,40.4552056,-3.4557032,True,https://www.idealista.com/obra-nueva/109110962/,"LICENCIA DEFINITIVA DE OBRAS CONCEDIDA PISOS DE 2, 3 Y 4 DORMITORIOS CON PISCINA, GIMNASIO Y PARQUE INFANTIL, CON CALIFICACIÓN ENERGÉTICA A Y PERSONALIZACIÓN DE ACABADOS.  Viviendas exclusivas de obra nueva, con amplias terrazas en*  *C/ de la Plata, esquina Calle La Zarza, Torrejón de Ardoz  Atención exclusiva con cita previa ¡Pide cita para más información!  ¡Visualiza tu hogar ideal en Torrejón de Ardoz!  Tu refugio de bienestar y tranquilidad  Imagina que después de un día ajetreado, llegas a tu nuevo hogar en C/ de la Plata y Calle La Zarza, en Torrejón de Ardoz. Abres la puerta de tu piso de 2, 3 o 4 dormitorios y, al instante, te invade una sensación de confort. La amplia terraza te invita a dar un paso hacia el exterior y respirar el aire fresco, mientras el sol se pone sobre la ciudad. Además, tu plaza de garaje y trastero están justo donde los necesitas, sin perder tiempo en búsquedas interminables de aparcamiento.  Vivir rodeado de todo lo que necesitas  Tu hogar no solo es cómodo por dentro, sino que también está ubicado en una zona perfecta, rodeada de zonas verdes y deportivas, ideales para disfrutar de una tarde con los niños o para hacer ejercicio al aire libre. Imagina una tarde de domingo, donde, después de un paseo por el parque cercano, tomas un café en tu terraza mientras los niños juegan en el parque infantil a solo unos pasos de tu puerta. Y si tienes adolescentes, los institutos Isaac Peral y Victoria Kent están a solo unos minutos, lo que facilita su día a día. Además, con varias líneas de autobuses cercanas y accesos directos a la A-2, M-50 y M-45, tu vida en la ciudad está perfectamente conectada.  Disfruta de tus zonas comunes como nunca antes  Al llegar a casa, decides pasar la tarde disfrutando de las zonas comunes. Los niños corren hacia la zona de juegos infantil, mientras tú te diriges al gimnasio para una sesión rápida antes de relajarte en el solarium. Más tarde, te acercas a la piscina para refrescarte, mientras te relajas bajo el sol, sabiendo que todo está a tu alcance sin salir de tu hogar. Imagina este estilo de vida, donde todo lo que necesitas está dentro de la comunidad.  Hogares eficientes, cómodos y personalizados  Cuando llegas a casa, el confort es inmediato. Gracias a su calificación energética A, tu piso se mantiene fresco en verano y cálido en invierno, sin preocuparte por las facturas de energía. Con el sistema de aerotermia y el suelo radiante, cada habitación tiene la temperatura perfecta. Pero lo mejor de todo es que puedes personalizar tu hogar a tu gusto. Imagina elegir los acabados de la cocina y el baño, seleccionando el color de las paredes y el tipo de suelo para crear el ambiente que más te guste.  Cocinas y baños que inspiran  Al entrar en la cocina, todo está pensado para facilitar tu vida. Los electrodomésticos de alta gama y los muebles modernos te permiten preparar tus recetas favoritas sin esfuerzo. Al final del día, te relajas en uno de los baños, disfrutando de un baño caliente rodeado de elegantes revestimientos de gran formato tipo KOBERT-IN, que le dan un toque sofisticado a tu hogar.  Todo al alcance de tu mano  Y si te preocupa la financiación, Kutxabank tiene especialistas listos para ofrecerte opciones adaptadas a tus necesidades. No solo comprarás un piso, sino que harás realidad el hogar que siempre has soñado. Contacta ahora con un gestor de Kutxabank especialista en esta promoción. Vivir en Torrejón de Ardoz es disfrutar de todas las comodidades que te ofrece Madrid, pero con la paz y el espacio que necesitas para tu familia. ¡No dejes pasar esta oportunidad!  Visita nuestra oficina de ventas en Av. De la Circunvalación, 59. 28850. Torrejón de Ardoz. Madrid.",False,,True,True,4145.0,True,False,False,False,[],False,False,339900.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle de la Plata s/n,,,,False,True,True,,
108598357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/73/2e/1348644020.webp,CH 21,13,,1370000.0,chalet,sale,271.0,,5,4,"paseo Pascual Saorin, 4",Madrid,Torrelodones,Las Marías,es,,40.5749687,-3.9369175,True,https://www.idealista.com/obra-nueva/108598357/,"OBRAS INICIADAS Kronos Homes presenta ONIX, un vanguardista proyecto diseñado por Clavel Arquitectos en la finca Las Marías, Torrelodones. 29 viviendas unifamiliares de 4 y 5 dormitorios se encuentran inmersas e integradas en la naturaleza. Gracias a sus jardines independientes de más de 400 m² con piscina privada y a su espectacular entorno, este exclusivo residencial permite disfrutar de la riqueza medioambiental de la Sierra de Madrid, con todos los servicios de la capital a menos de 30 minutos El diseño singular que caracteriza al conjunto se traslada también al interior de las viviendas, donde encontramos salones con una altura libre de 6 metros y grandes ventanales que difuminan las fronteras entre exterior e interior. Asimismo, a través de una cuidada distribución, los arquitectos han creado una disposición de espacios que favorece el uso de las zonas más sociales, al tiempo que preserva la intimidad de las zonas más privadas. Un compromiso entre estética y funcionalidad que también comprende el aprovechamiento de la luz natural, optimizado por una estudiada orientación que permite disfrutar de la naturaleza como telón de fondo de cada estancia. El interiorismo de Onix va de la mano de la reconocida diseñadora Teresa Sapey, que ha optado por una gama cromática, delicada y neutra, donde cada pieza complementa la arquitectura para crear un hogar cálido y confortable. Y, de puertas hacia afuera, nos encontramos con un paisajismo diseñado por Hipólito Bettencourt, basado en una cuidada selección de especies autóctonas para respetar el ecosistema original sin necesidad de alterar el equilibrio natural del entorno.  Las imágenes y representaciones gráficas de los proyectos mostradas son meramente ilustrativas y pueden no corresponder exactamente con la realidad. El mobiliario y los elementos decorativos mostrados son únicamente decorativos y tienen como propósito ayudar a visualizar el espacio. Para información detallada, por favor contacte con nuestro equipo de ventas.",True,,True,,5055.0,True,False,False,False,[],False,False,1370000.0,€,chalet,"Las Marías, Torrelodones","Chalet adosado en paseo Pascual Saorin, 4",,,,False,True,True,terracedHouse,
109057238,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/17/27/1363101998.webp,ALCORCON2,19,8,380000.0,flat,sale,110.0,True,3,2,"calle Venus, 11",Madrid,Alcorcón,Valderas - Los Castillos,es,Valderas - Los Castillos,40.3527854,-3.8096713,True,https://www.idealista.com/inmueble/109057238/,"Agencia inmobiliaria en Alcorcón INMOBILIARIA HOGARES ALCORCÓN VENDE exclusivo piso reformado en zona Los Castillos, una de las zonas más tranquilas y exclusivas de Alcorcón. La vivienda que cuenta con una reforma funcional y se distribuye de la siguiente forma: Al entrar nos encontramos un amplio recibidor que da paso a un gran salón comedor con acceso directo a una terraza con unas vistas inmejorables y orientación sur y cocina reformada y ampliada con office. Continuando por el pasillo encontramos 3 dormitorios y dos baños (uno de ellos en suite). La vivienda cuenta con una reforma integral realizada hace pocos años con todo tipo de actualizaciones las cuales hacen que sea un entorno acogedor y funcional para el día a día, como tener en la cocina espacio para office y gran capacidad de almacenaje. Construido en 1970 se encuentra en una de las mejores zonas de Los Castillos. Muy bien comunicado, con fácil acceso a la M-40 y A-5 y al centro de Madrid, cerca de paradas de autobús y la linea 10 de metro, este espectacular piso se convertirá en tu hogar perfecto. ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,True,3455.0,False,True,False,False,[],False,False,380000.0,€,flat,"Valderas - Los Castillos, Alcorcón","Piso en calle Venus, 11",,,,,,,,
105497179,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/2c/12/1311411356.webp,105497179,21,1,165000.0,flat,sale,66.0,True,2,1,calle Colonia de San Fermín,Madrid,Madrid,Usera,es,San Fermín,40.3730676,-3.6907273,False,https://www.idealista.com/inmueble/105497179/,"Inmueble alquilado, no se puede visitar. Propio paraq inversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en madrid y en toda españa. Propio, pequeño y gran inversor. Madrid es un municipio y una ciudad de españa. La localidad, con categoría histórica de villa, es la capital del estado y de la comunidad de madrid. En su término municipal, el más poblado de españa, su población es de 3 416 771 habitantes (ine 2024), constituyéndose como la segunda ciudad más poblada de la unión europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",True,good,False,False,2500.0,True,False,False,False,[],False,False,165000.0,€,flat,"San Fermín, Madrid",Piso en calle Colonia de San Fermín,,,,,,,,
106403816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/2e/48/1281841216.webp,Bloque T-04,33,2,455000.0,duplex,sale,123.0,True,4,2,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106403816/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",True,newdevelopment,True,True,3699.0,True,False,False,False,[],False,False,455000.0,€,flat,"Centro, El Escorial",Dúplex en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,,,False,True,True,duplex,
106470423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/9c/bc/1283849520.webp,9080,48,3,3000000.0,duplex,sale,467.0,True,7,6,calle de la Azalea,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5265018,-3.6411563,False,https://www.idealista.com/inmueble/106470423/,"REA inmobiliaria ofrece este exclusivo ático en la mejor zona del Soto de la Moraleja con maravillosas vistas, excelentes calidades, orientación sur y mejor ubicación. La vivienda tiene un total de 357 m2 más 110 m2 de terrazas.  La vivienda es una gran casa dotada de gran espacio y capacidad. Tiene excelentes calidades y destaca por sus vistas y orientacion. Cuenta con dos plantas aunque la planta de entrada es superior a la planta superior. Planta de entrada: 257 m2 + 60 m2 de terraza que da al sur.  - Gran hall con acceso al salón con chimeinea de hasta 80 m2. Salida a la terraza de 60 m2 con orientación sur. - Tres grandes dormitorios en esta planta con 2 cuartos de baño más un aseo. - Cocina con office y dormitorio de servicio con baño más terraza tendedero. Planta superior 100 m2 más 50 m2 de terrazas  -Tres grandes dormitorios con dos cuartos de baño. El principal con baño incorporado y con acceso a una terraza de 50 m2 con piscina privada.  - Zona de despacho volada sobre el salón Dos plazas de garaje, Trastero. Vigilancia 24 horas. Tenis, piscina de adultos y niños y zona de futbol infantil. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com El Soto de la Moraleja es un área residencial que integra chalets adosados, pisos, áticos, bajos con jardín, pareados y todo tipo de casas en altura y adosadas dentro de grandes urbanizaciones ajardinadas, algunas con más de 10.000m2 de jardines con piscina, tenis etc… cerradas a la calle y protegidas del exterior. En el Soto hay numerosos colegios nacionales o internacionales, además de una excelente red de transporte urbano que recorre toda la urbanización y va hasta Madrid capital (Plaza Castilla, Alcobendas y San Sebastián de los Reyes), además del metro cercanías que ya está también junto al Soto. Además, esta zona cuenta con zona comercial propia, con supermercado, cafetería y algunos bancos. Las casas están construidas dese 1960 en adelante, actualmente no existe prácticamente casas de nueva construcción, sino que la mayor parte son casas de los 70 en adelante que tienen muy buenas posibilidades de reforma y que son mucho más extensas en las dimensiones de sus estancias que las casas que hoy en día se construyen. Las urbanizaciones son bastante tranquilas en general y hay población de mediana edad con hijos que van a los colegios de la zona. Casi todas las casas cuentan con área de servicio separada de la zona familiar. Esta es una característica que diferencia mucho a la zona anexa del Encinar de los Reyes donde los pisos no suelen contar con zona de servicio separada.",False,good,False,True,6424.0,True,False,False,False,[],False,False,3000000.0,€,flat,"El Soto de la Moraleja, La Moraleja",Dúplex en calle de la Azalea,,,,,True,True,duplex,
