propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108088505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/4d/dd/1345127763.webp,VPIS_4221,31,6,1495000.0,flat,sale,147.0,True,3,3,calle de José Abascal,Madrid,Madrid,Chamberí,es,Almagro,40.4379047,-3.6987568,False,https://www.idealista.com/inmueble/108088505/,"Home Select vende un precioso piso reformado en una de las mejores zonas del barrio de Chamberí. La vivienda cuenta con 143 m² construidos y dispone de tres habitaciones, de las cuales dos de sus baños son en suite, mientras que el tercer baño da servicio a la tercera habitación y también como baño de invitados.  La vivienda tiene mucha luz natural y una terraza ideal para disfrutar del entorno. Además, cuenta con una cocina abierta equipada con materiales extraordinarios, que aportan un toque moderno y elegante al conjunto.  ref: VPIS_4221.",True,good,False,True,10170.0,True,False,True,False,[],False,False,1495000.0,€,flat,"Almagro, Madrid",Piso en calle de José Abascal,,,,,,,
108573822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/89/18/1348844760.webp,c652fbee-dd22-40b7-a05c-c9198e484773,19,1,1680000.0,flat,sale,127.0,True,3,2,paseo de la Castellana,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4538032,-3.68987,False,https://www.idealista.com/inmueble/108573822/,"Huspy ™ le invita a descubrir este magnífico piso completamente reformado. Destaca su cómoda y espaciosa distribución, su cocina con office totalmente equipada con electrodomésticos de alta gama, su salón comedor con vistas a la Castellana y la amplitud de sus dormitorios. El piso viene completamente amueblado con muebles de diseño y cuenta con aire acondicionado por conducto. Cuenta con numerosos armarios empotrados que facilitan el almacenamiento. Los acabados de la reforma hecha recientemente son de alta calidad, con ventanales amplios y cerramientos Cortizo que aseguran un excelente aislamiento térmico y sonoro. El portal cuenta con elevador lateral para sortear las escaleras de acceso. Cuenta con portero en horario comercial, incluyendo fines de semana y festivos. Ideal para quienes buscan comodidad y accesibilidad en una ubicación céntrica, este piso es una oportunidad única para vivir en una de las zonas más dinámicas de Madrid. Magnífica opción para inversores que buscan un activo en rentabilidad.  ¡No pierdas la oportunidad de convertir este espacio en tu nuevo hogar o de incluirlo en tu cartera de inversión!",False,good,False,True,13228.0,False,False,False,False,[],False,False,1680000.0,€,flat,"Cuatro Caminos, Madrid",Piso en paseo de la Castellana,,,,,,,
109215733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/80/b4/1367701206.webp,P2-1A,5,1,422664.0,flat,sale,139.0,True,3,2,"calle Cerro del Baile, 16",Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5676485,-3.6117507,True,https://www.idealista.com/obra-nueva/109215733/,"Cerro del Baile Levels es un residencial de 76 viviendas VPPL.  Tipologías de 2 dormitorios en planta baja con jardín y ático. 3 dormitorios en planta baja con jardín, en planta intermedia y ático. 4 dormitorios en planta primera. Moderno y de diseño ubicado en el nuevo desarrollo Cerro del Baile en San Sebastián de los Reyes. Se desarrolla en régimen de cooperativa. Viviendas espaciosas, bien distribuidas y con terraza. Luminosas y sostenibles cuentan con aerotermia para maximizar al máximo la eficiencia y el ahorro energético. En esta misma línea el edificio dispondrá de un sistema de ventilación interior. Carpintería exterior que permitirá aislar completamente la temperatura y el ruido. Todas estás características harán de tu hogar un lugar vanguardista y de un confort que te hará disfrutar de tu hogar como te mereces.  Las cocinas se entregarán amuebladas e incluso podrás plantear opciones de distribución. Coste incluye dos plazas de garaje y un trastero. Hemos diseñado una vivienda que esté a la altura de lo que estás buscando, acogedora, bien distribuida y con una urbanización cerrada que incluye acceso por conserjería, piscina comunitaria, zonas verdes, recreo infantil, local multisusos y parking para bicicletas. La ubicación inmejorable, muy cerca de la Dehesa Boyal, del Outlet y del Hospital Infanta Sofía. Entrega prevista primera mitad 2029.",False,newdevelopment,True,True,3041.0,True,False,False,False,[],False,False,422664.0,€,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes","Piso en calle Cerro del Baile, 16",False,True,True,,,,
108111199,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/e0/c6/1334162297.webp,07388,48,bj,699000.0,duplex,sale,167.0,True,3,2,Viñas Viejas,Madrid,Boadilla del Monte,Viñas Viejas,es,,40.4150047,-3.8957721,False,https://www.idealista.com/inmueble/108111199/,"ESTA PROPIEDAD ES ESPECIAL PORQUE: Es un bajo dúplex de esquina muy luminoso con un jardín espectacular de más de 100m2 con orientación suroeste, en una de las urbanizaciones más prestigiosas y demandadas de Boadilla del Monte. Grandes ventanales rodean la casa permitiendo que el exterior y el interior se integren perfectamente. Sus espacios te permitirán la posibilidad de conseguir la distribución que más se adapte a tu estilo de vida, convirtiéndolo en la casa ideal para tu familia.  Desde el amplio salón comedor accedemos directamente al protagonista de este bajo, el gran jardín. Un espacio versátil donde podrá recibir a familia y amigos. Gracias a las puertas francesas, los metros se amplían, y podrá disfrutar de su enorme jardín durante casi todo el año. La cocina en tonos neutros será el alma de la casa. Es muy amplia, luminosa y podrá integrar la zona exterior de lavadero para aumentar su espacio y ganar aún más luz. También existe la posibilidad de unificar la cocina al salón para aquellos que prefieran este formato. El dormitorio principal en suite con su luz y gran almacenaje, ofrece una armonía especial, será tu pequeño oasis. Tiene también acceso directo al jardín. Al lado, nos encontramos con otro dormitorio que es ideal para niños y su propio baño justo al lado. En la planta inferior hayamos este magnífico espacio, un verdadero tesoro. Podrá usarlo como salón, despacho, habitación de juegos o invitados e incluso dividirlo en dos dormitorios con baño, consiguiendo así cuatro en total, algo que hará que su propiedad se revalorice inmediatamente. Además esta sala tienen acceso directo a un patio inglés con apertura en la parte superior, de manera que le aportará no solo luz natural si no también ventilación natural. Por si esto fuera poco, justo debajo de la vivienda, se encuentran las dos amplísimas plazas de parking, que dan cabida hasta tres vehículos. Esto aporta mucha comodidad, ya que el acceso a su hogar es inmejorable. Esta prestigiosa urbanización destaca por sus amplitud y buen cuidado, sus vistas despejadas y fabulosas zonas comunes (piscina exterior, piscina interior, gimnasio, sauna, campito de fútbol, pádel y zona infantil). En este hogar usted y sus hijos se sentirán seguros, jugarán con sus amiguitos, se bañarán en la piscina y usted podrá jugar al pádel o tomarse algo en su jardín para desconectar de todo y relajarse después de un largo día de trabajo. Un hogar que le ofrece la calidad de vida que siempre ha querido. ¡El hogar con el que siempre ha soñado! Todos los servicios a un paso para facilitarte el día a día (supermercados, farmacia, cafeterías, restaurantes, bancos, metro ligero...). 130m2 útiles+135m2 útiles jardín UNIVERSIDADES, COLEGIOS Y GUARDERÍAS: CEU, Francisco Vitoria, Universidad Europea de Madrid, Casvi, Mirabal, St. Michael´s, Virgen de Europa, Trinity College, José Bergamín Gutiérrez, Quercus, Ägora, Hélade, Teresa Berganza, Don Felipe. HOSPITALES Y CENTROS DE SALUD: Puerta de Hierro, Montepríncipe, Centro Mapfre, Centro de Salud. PUNTOS DE INTERÉS: Supercor, Lidl, Alcampo, Ahorramás, BM, Carrefour y Carrefour Market, Mercadona, Sánchez Romero, Aldi, Día, Hipercor de Pozuelo, El Corte Inglés Outlet, gimnasios, parques infantiles, parques caninos, Club de Las Encinas, Polideportivo Rey Felipe VI. TRANVIA: diversas paradas de metro ligero Boadilla-Colonia Jardín, conexión con línea 10 del metro. SERVICIOS Y OCIO: Av. Don Luis Infante, Av. Siglo XXI, Equinoccio Majadahonda, Centro Oeste Carralero. RED DE CARRETERAS: M50, M501, M513, M40, fácil acceso a la A6 y A5. ***El precio de venta no incluye los gastos de Notaría, Registro e impuestos.***.",True,good,False,True,4186.0,True,False,True,False,[],False,False,699000.0,€,flat,"Viñas Viejas, Boadilla del Monte",Dúplex,,True,True,720000.0,21000.0,3.0,duplex
109215785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/f4/ba/1367703508.webp,P6-1B,5,1,403125.0,flat,sale,131.0,True,3,2,"calle Cerro del Baile, 16",Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,,40.5676485,-3.6117507,True,https://www.idealista.com/obra-nueva/109215785/,"Cerro del Baile Levels es un residencial de 76 viviendas VPPL.  Tipologías de 2 dormitorios en planta baja con jardín y ático. 3 dormitorios en planta baja con jardín, en planta intermedia y ático. 4 dormitorios en planta primera. Moderno y de diseño ubicado en el nuevo desarrollo Cerro del Baile en San Sebastián de los Reyes. Se desarrolla en régimen de cooperativa. Viviendas espaciosas, bien distribuidas y con terraza. Luminosas y sostenibles cuentan con aerotermia para maximizar al máximo la eficiencia y el ahorro energético. En esta misma línea el edificio dispondrá de un sistema de ventilación interior. Carpintería exterior que permitirá aislar completamente la temperatura y el ruido. Todas estás características harán de tu hogar un lugar vanguardista y de un confort que te hará disfrutar de tu hogar como te mereces.  Las cocinas se entregarán amuebladas e incluso podrás plantear opciones de distribución. Coste incluye dos plazas de garaje y un trastero. Hemos diseñado una vivienda que esté a la altura de lo que estás buscando, acogedora, bien distribuida y con una urbanización cerrada que incluye acceso por conserjería, piscina comunitaria, zonas verdes, recreo infantil, local multisusos y parking para bicicletas. La ubicación inmejorable, muy cerca de la Dehesa Boyal, del Outlet y del Hospital Infanta Sofía. Entrega prevista primera mitad 2029.",False,newdevelopment,True,True,3077.0,True,False,False,False,[],False,False,403125.0,€,flat,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes","Piso en calle Cerro del Baile, 16",False,True,True,,,,
109196659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/ba/52/1367141756.webp,07982,34,,1195000.0,chalet,sale,290.0,,4,2,Bonanza,Madrid,Boadilla del Monte,Bonanza,es,,40.4462192,-3.9030746,False,https://www.idealista.com/inmueble/109196659/,"Para los que siempre han soñado con vivir en un entorno verde, tranquilo y seguro, y con esa sensación de estar de vacaciones cada día. Si está buscando un HOGAR para actualizar a su gusto, que ofrezca el espacio necesario para usted y los suyos, con un jardín consolidado y pensado para el disfrute, lo acaba de encontrar. Se trata de un chalet independiente de unos 300m2 construidos en una parcela de 2030m2. Al entrar nos encontramos con el salón comedor en dos ambientes separados por una preciosa chimenea, desde donde se accede por una escalera a una sala multiusos en una planta inferior. También desde el salón accedemos a la magnífica terraza rodeada de naturaleza y con vistas parciales a la sierra de Madrid. En esta misma planta se encuentra la cocina con despensa-fresquera, dos habitaciones de grandes dimensiones y un baño con ducha. En la planta superior se hayan otros dos dormitorios de generosas dimensiones y un segundo baño en este caso con bañera. Todas las estancias poseen grandes ventanales aportando una preciosa luz y permitiendo que el exterior y el interior se fundan. Otro de los grandes atractivos de esta propiedad es la privacidad que aporten los árboles. Ubicado en Bonanza, una de las urbanizaciones más exclusivas y seguras del noroeste de Madrid (cuenta con vigilancia/coches patrulla 24horas). Una zona privilegiada, rodeada de todo tipo de servicios, hospitales, centros comerciales, y a escasos minutos caminando de algunos de los mejores colegios de Madrid. Comunicación: bus líneas 3 y 567, fácil acceso por M-40, M-50, M-511, M-513, M-516 y metro ligero. ***El precio de venta no incluye los gastos de Notaría, Registro e impuestos. ***.",True,renew,False,,4121.0,True,False,True,False,[],False,False,1195000.0,€,chalet,"Bonanza, Boadilla del Monte",Casa independiente,,True,True,,,,independantHouse
108246995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/72/85/1338352368.webp,4229,55,,620000.0,chalet,sale,500.0,,8,3,calle Alemania,Madrid,Villalbilla,,es,,40.4491625,-3.3707316,False,https://www.idealista.com/inmueble/108246995/,"ALTOR ASESORES OFRECE: Exclusivo Chalet en la Mejor Zona de Villalbilla – Espacio, Confort y Seguridad Presentamos este magnífico chalet independiente ideal para familias, ubicado en la zona más prestigiosa, tranquila y segura de Villalbilla. Perfecta para disfrutar de la vida en armonía, comodidad y calidad de vida. La vivienda cuenta con amplios espacios interiores luminosos y exteriores, con 500 m² construidos y 460 m² útiles, esta propiedad se alza sobre una sólida construcción del año 1994, mantenida en excelente estado. Dispone sistema de aire acondicionado, ventanas Climalit doble, que garantizan aislamiento térmico y acústico, placas solares, que aportan eficiencia energética y ahorro, trastero, piscina privada, garaje.  8 amplias habitaciones y 3 baños completos, lo que la convierte en una opción perfecta para familias grandes, teletrabajo o proyectos residenciales de alta capacidad. Dispone de terraza y balcón, ideales para disfrutar del aire libre y las vistas de una zona tranquila y bien comunicada. El inmueble cuenta con múltiples comodidades: Portero físico Servicio de seguridad 24H Jardines Piscina comunitaria Centro comercial interno Pista de Pádel Ofrece un entorno perfecto y privilegiado, para compartir en familia o relajarse al aire libre con detalles de calidad que lo convierten en el lugar ideal para crear recuerdos inolvidables en familia.",False,good,False,,1240.0,True,False,True,False,[],False,False,620000.0,€,chalet,Villalbilla,Chalet adosado en calle Alemania,,True,True,650000.0,30000.0,5.0,terracedHouse
108585321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/bd/ec/1349179379.webp,EG6410,72,bj,185000.0,flat,sale,88.0,True,2,1,Rinconada,Madrid,Alcalá de Henares,Rinconada,es,,40.475285,-3.3707784,False,https://www.idealista.com/inmueble/108585321/,"Alcalá Inmobiliaria presenta este encantador piso en La Rinconada, una ubicación privilegiada a escasos metros del Casco Histórico de Alcalá de Henares. Este piso ofrece 88 m² construidos y 65 m² útiles, con una distribución cómoda y funcional pensada para aprovechar al máximo cada rincón. Al entrar en la vivienda, accedemos directamente a un amplio salón-comedor de 24 m² que, además de ser el corazón de la casa, cuenta con un práctico armario empotrado. A la derecha encontramos el baño totalmente reformado en 2022, con un moderno plato de ducha; la cocina independiente, funcional y bien organizada; y el armario del recibidor. Frente al salón, un pequeño distribuidor nos conduce a la zona de descanso, con dos dormitorios: el principal, muy espacioso, con 15 m², y un segundo dormitorio de 7 m² ideal como habitación infantil, de invitados o despacho. La vivienda cuenta con carpintería exterior de aluminio lacado con doble acristalamiento Climalit, carpintería interior en sapely, suelos de gres porcelánico, calefacción eléctrica y agua caliente mediante termo eléctrico. Su orientación noroeste permite disfrutar de una luz suave y agradable durante las tardes. Una opción ideal tanto para vivir como para invertir, gracias a su cercanía al centro histórico, su buena conexión y cercanía con todos los servicios públicos y privados, y su excelente estado de conservación. ¡No dejes pasar esta oportunidad de hacer realidad tus sueños en una ubicación inmejorable! Contáctanos hoy mismo para obtener más información. NO COBRAMOS COMISIÓN A COMPRADORES Nos encargamos de toda la gestión de la compra Y además, ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuanto se te quedaría de letra al mes? ¿Quieres saber que impuestos conlleva una compra-venta? LLÁMANOS SIN COMPROMISO Y PROGRAMAREMOS UNA VISITA Los metros de la vivienda están contrastados según catastro y registro.   El mobiliario y artículos que aparecen en el inmueble NO son vinculantes y pueden NO estar incluidos  Este anuncio puede cometer errores En los precios de venta NO están incluidos impuestos legales ni gastos de escrituración.",False,good,False,False,2102.0,True,False,True,False,[],False,False,185000.0,€,flat,"Rinconada, Alcalá de Henares",Piso,,,,,,,
109216357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/00/e3/1334037387.webp,2-B,8,2,490000.0,flat,sale,68.0,True,2,1,"calle Navarra, 16",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4537389,-3.7040362,True,https://www.idealista.com/obra-nueva/109216357/,"Promoción de 20 viviendas en c/ Navarra, en pleno corazón del Barrio de Tetuán, una de las zonas más conectadas, vibrantes y en transformación de Madrid. Ideal tanto para jóvenes que buscan su primera vivienda como para inversores que apuestan por una ubicación estratégica y en auge. A escasos minutos de Cuatro Caminos, Nuevos Ministerios y del espectacular nuevo Estadio Santiago Bernabéu, este enclave ofrece una combinación perfecta entre tradición y modernidad, con toda clase de servicios disponibles, y todo ello en un entorno joven, dinámico y con una revalorización inmobiliaria asegurada. Conectividad total: Metro (L1, L2, L6 y L10) Cercanías en Nuevos Ministerios Múltiples líneas de autobús Fácil acceso a M-30 y A-6 Tanto si buscas tu primera vivienda en Madrid como si quieres invertir en una zona con gran proyección y alta demanda de alquiler, Abauco Tetuán es tu sitio. ¡Seguimos construyendo sueños!",False,,True,True,7206.0,True,False,False,False,[],False,False,490000.0,€,flat,"Bellas Vistas, Madrid","Piso en calle Navarra, 16",False,,,,,,
107765990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/7d/5c/1346009323.webp,D.CH.,49,19,690000.0,flat,sale,100.0,True,2,1,calle de Dulce Chacón,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4881311,-3.6705927,False,https://www.idealista.com/inmueble/107765990/,"ESTUDIO HOME MADRID OFRECE espectacular piso de 100 m2 según Catastro, en decimonovena planta, nueva construcción, situado en una de las mejores zonas residenciales de Madrid, en la zona nueva de Virgen del Cortijo, con orientación Este y Sur, con amplias y lujosas zonas comunes, en perfecto estado conservación. Según su distribución actual, la vivienda cuenta con recibidor que incluye armario de dos cuerpos; salón – comedor – cocina amueblada y totalmente equipada, con inmejorables vistas al oeste; dos dormitorios, con dos armarios empotrados en el principal y uno en el secundario; un cuarto de baño completo con ducha. Dispone de plaza de garaje y trastero incluidos en el precio con acceso directo al ascensor del edificio. Respecto a sus calidades, cuenta con puerta de entrada acorazada; ventanas de aluminio lacadas en grafito, con aislamiento térmico y acústico con cristal del tipo Climalit, además de persianas motorizadas y domotizadas; puertas de estructura maciza lacadas en blanco y rayado horizontal; suelo de tarima de gran formato y gres porcelánico en baños; paredes con pintura lisa; calefacción por suelo radiante; aire acondicionado por conductos en toda la casa y control por domótica. Urbanización de lujo muy cuidada, de aspecto minimalista, cuenta con conserje 24h, piscina con gran pradera de césped, zona infantil, dos pistas de pádel y zonas comunes de recreo interiores y azotea con gastrobar, piscina y una de las mejores vistas de Madrid. Cuenta también con gimnasio, sauna, jacuzzi. Está ubicada en la zona norte de la ciudad de Madrid, dentro del distrito municipal de Hortaleza en la zona nueva de Virgen del Cortijo.  Se trata de una zona residencial muy tranquila, rodeada de parques como el Parque Forestal de Valdebebas y cuenta con todos los servicios (centros médicos, colegios, supermercados, centro comercial Corte Ingles, bancos, etc.). Muy bien comunicada con el centro de la ciudad, a través de diferentes líneas de autobuses (150, 158, 173, 174) que conectan tanto con Pinar de Chamartín en Hortaleza y con el intercambiador de Plaza de Castilla y líneas de metro ligero ML1 a escasos 100 metros de la vivienda, cercano a paradas de Metro (estaciones María tudor, Blasco Ibáñez). Con fácil acceso en coche a la carretera A1, M11, M30 y M40. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa. Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",True,good,False,True,6900.0,True,False,False,False,[],False,False,690000.0,€,flat,"Virgen del Cortijo - Manoteras, Madrid",Piso en calle de Dulce Chacón,,True,True,,,,
