propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
107980515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/8a/e1/1342236726.webp,07302,30,2,245000.0,duplex,sale,100.0,True,3,2,Colmenarejo,Madrid,Colmenarejo,,es,,40.5625893,-4.0198151,False,https://www.idealista.com/inmueble/107980515/,"! NO COBRAMOS HONORARIOS A COMPRADOR! Amplio dúplex reformado de 100 m² en el centro de Colmenarejo con 2 plazas de garaje Te presentamos este acogedor dúplex de 100 m² construidos, recientemente reformado, ubicado en una de las mejores zonas de Colmenarejo: el centro del pueblo, con todos los servicios al alcance de la mano. La vivienda se distribuye en dos plantas y cuenta con 3 dormitorios amplios y luminosos, perfectos para una familia, para teletrabajar o incluso como opción de inversión para alquilar. Dispone además de 2 baños completos, reformados con un estilo actual y funcional. La reforma reciente ha mejorado notablemente el confort del inmueble, por lo que está listo para entrar a vivir. El inmueble se encuentra a escasos minutos andando de todo lo que necesitas en tu día a día: supermercados, colegios, farmacias, parques, paradas de autobús y otros comercios. Además, su cercanía al campus de la Universidad Carlos III lo convierte en una excelente opción también para inversores que busquen rentabilidad. Como valor añadido, incluye dos plazas de garaje, situadas a tan solo 2 minutos a pie de la vivienda, una gran ventaja en la zona. Si estás buscando un hogar cómodo, bien ubicado y con espacio para crecer, esta es una gran oportunidad. ¡No dudes en contactarnos para más información o concertar tu visita!",True,good,False,False,2450.0,True,True,False,True,[],False,False,245000.0,€,flat,Colmenarejo,Dúplex,True,True,duplex,,,,,
108455842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/08/a0/1354081611.webp,BARANDA4,28,4,815000.0,flat,sale,106.0,False,4,1,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,Ibiza,40.4175065,-3.6767916,False,https://www.idealista.com/inmueble/108455842/,"ESTUDIO HOME MADRID OFRECE magnífica vivienda de 106 m2, con plaza de garaje, en cuarta planta interior, con orientación sur-este, a escasos 100 metros del parque del Retiro, semi esquina a la calle Narváez. Según la distribución actual, la vivienda consta de salón comedor; cocina con office; cuatro dormitorios; cuarto de baño completo, hall de entrada y pasillo distribuidor. Todas las estancias disponen de ventanas. Dispone de plaza de garaje en ubicación cercana a la vivienda. En cuanto a sus calidades, la vivienda cuenta con puerta de entrada blindada; suelo de parque en toda la vivienda, menos en cocina y cuarto de baño que son de gres; cerramientos exteriores con ventanas de aluminio, carpintería interior en madera, con un amplísimo armario empotrado en uno de los dormitorios y otro de menor tamaño en el pasillo; cuenta con maletero, la altura de los techos es de 3,60 m. aire acondicionado con bomba de calor/frio por Split en salón y un dormitorio y calefacción central. Finca con magnifico portal con dos núcleos de escaleras y 2 ascensores, rampa con acceso para personas con movilidad reducida, servicio de conserjería de 8 horas de lunes a viernes y portero automático.  Está ubicada en la zona centro de la ciudad de Madrid, dentro del distrito municipal de Retiro, en el barrio Ibiza-Retiro. Zona con todos los servicios (centros médicos, centros deportivos, restaurantes, supermercado, bancos, …), a 3 minutos al Parque del Retiro, colegios CEIP Escuela Aguirre, colegio Santa María del Pilar, colegio de Fomento Los Olmos, IES La Estrella…hospitales como el hospital General Universitario Gregorio Marañón, hospital Universitario Infantil Niño Jesús, etc.  La ubicación es inmejorable, con acceso inmediato a transporte público, autobuses de la EMT líneas 2, 15, 20, 26, 5, N8 en la puerta, metro de Madrid Sainz de Baranda, Ibiza y Goya líneas (2, 6 y 9), equidistantes al domicilio conexión rápida con la M-30 y una amplia oferta de servicios. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa.  Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",True,renew,False,True,7689.0,True,True,False,False,[],False,False,815000.0,€,flat,"Ibiza, Madrid",Piso en calle del Alcalde Sainz de Baranda,True,False,,,,,30000.0,
107622532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/e6/ff/1317900903.webp,,70,bj,3950000.0,flat,sale,480.0,True,4,4,avenida de Luis García Cereceda,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4078701,-3.8010346,False,https://www.idealista.com/inmueble/107622532/,"Propiedades Pozuelo vende o Alquila en La Finca, vivienda de lujo a estrenar en primera línea de las Villas Sky dentro del complejo más exclusivo de Luis Garcia Cereceda. Bajo de 480m2 con gran jardín que bordea la vivienda con piscina privada y espectacular vistas al campo de golf. Un amplio hall de entrada que se abre a un family room para diversos usos, que organiza y divide la casa en dos zonas.  De un lado nos encontramos la zona de diario: Aseo de cortesía, salón con chimenea y comedor independiente comunicado con su espaciosa cocina con isla formando un open space, que logra gran luminosidad a su zona de recibo.  La cocina cuenta con electrodomésticos de alta gama y salida a una terraza.  Toda esta zona se encuentra abierta a su porche y jardín de orientación sur con piscina. También cuenta con la zona de servicio compuesta por dormitorio y baño incorporado, zona de lavadero con tendedero y despensa  Completa esta área de la casa un pasillo de armarios con gran capacidad de almacenaje. - La zona de noche: se compone de tres dormitorios en suite (antes cuatro).  Espectacular dormitorio principal, con un gran vestidor y baño en suite con plato de ducha y bañera.  Otros dos dormitorios más en suite, ambos con salida a terraza y uno de ellos es doble con fantástico vestidor. Además esta zona cuenta con gran guardarropa. Dispone de 5 plazas de garaje y trastero. La urbanización de lujo tiene una gran piscina desbordante, gimnasio, Kids Club. , amplios jardines.  La seguridad y la privacidad son su sello de identidad. -.",True,good,False,True,8229.0,True,True,False,False,[],False,False,3950000.0,€,flat,"La Finca, Pozuelo de Alarcón",Piso en avenida de Luis García Cereceda,True,True,,,,,,
107638742,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/b8/53/1339805956.webp,DA206827,37,3,810000.0,duplex,sale,182.0,True,3,3,Sector S,Madrid,Boadilla del Monte,Sector S,es,,40.4101604,-3.8819343,False,https://www.idealista.com/inmueble/107638742/,"Ático Dúplex en Centro Boadilla: Exclusividad y Elegancia Presentamos un Ático Dúplex en el Centro de Boadilla, una joya que combina la elegancia y el confort con extraordinarias vistas. Este espectacular inmueble de 182 metros cuadrados construidos se distribuye en dos plantas, ofreciendo una experiencia de vida incomparable. Al ingresar a este impresionante dúplex, serás recibido por una atmósfera de lujo y sofisticación. La vivienda cuenta con tres amplias terrazas, perfectas para disfrutar de momentos de relajación al aire libre con vistas panorámicas que te dejarán sin aliento. Además, dispone de tres plazas de garaje, asegurando que siempre tendrás espacio para tus vehículos y los de tus invitados. Con tres dormitorios principales y tres baños (dos completos y un aseo), este inmueble está diseñado para ofrecer el máximo confort y privacidad. Los dormitorios son espaciosos y luminosos, con armarios empotrados que brindan un amplio espacio de almacenamiento. La cocina, equipada con las mejores calidades, es el lugar ideal para preparar deliciosas comidas y compartir momentos especiales con la familia. El salón independiente es un espacio acogedor y elegante, perfecto para recibir a tus invitados o disfrutar de una tranquila noche en casa. La vivienda está equipada con aire acondicionado, calefacción, y cuenta con puerta blindada para garantizar la seguridad y tranquilidad de sus habitantes.  El Barrio: Boadilla del Monte Boadilla del Monte es una de las zonas más exclusivas del noroeste de Madrid, conocida por su ambiente tranquilo y seguro, ideal para familias. Este barrio ofrece una excelente calidad de vida, con numerosos servicios y comodidades a poca distancia.  Este municipio ofrece una educación de primera calidad, supermercados de compras y ocio. El Centro Comercial El Palacio es una excelente opción, ofreciendo una variedad de tiendas, restaurantes y entretenimiento. En cuanto a transporte, este dúplex cuenta con una ubicación privilegiada. Las líneas de metro más cercanas son ML3, que te conectan fácilmente con el resto de Madrid. Además, las líneas de autobuses 571 y 573 garantizan una movilidad cómoda y rápida por la zona.  GILMAR: Tu Compañía de Confianza Desde 1983, GILMAR ha estado ayudando a sus clientes a encontrar la casa de sus sueños. Con un equipo de profesionales dedicados y apasionados, ofrecemos un servicio excepcional y personalizado para cada cliente. Nuestra experiencia y conocimiento del mercado inmobiliario nos permite ofrecer las mejores opciones y asesoramiento en cada etapa del proceso de compra. Para más información sobre este espectacular inmueble, no dudes en contactarnos. Facilítanos la referencia 206827 para que nuestro equipo pueda asistirte de manera más eficiente. - Dirección de la oficina: Glorieta Virgen María, 7 - Teléfono:  - Email:  ¡Esperamos poder ayudarte a encontrar tu nuevo hogar!",True,good,False,True,4451.0,True,True,False,False,[],False,False,810000.0,€,flat,"Sector S, Boadilla del Monte",Dúplex,True,True,duplex,,,,,
108284225,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/9f/b9/a9/1340772149.webp,CH210091,18,7,6200000.0,flat,sale,548.0,True,5,5,paseo de Eduardo Dato,Madrid,Madrid,Chamberí,es,Almagro,40.4347475,-3.6928286,False,https://www.idealista.com/inmueble/108284225/,,True,good,False,True,11314.0,True,True,False,False,[],False,False,6200000.0,€,flat,"Almagro, Madrid",Piso en paseo de Eduardo Dato,True,True,,,,,,
109011826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/c4/80/1364989911.webp,07925,39,,490000.0,chalet,sale,213.0,,4,4,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,,40.5916932,-4.1514726,False,https://www.idealista.com/inmueble/109011826/,"Descubre esta preciosa casa tipo dúplex situada en pleno centro histórico de San Lorenzo de El Escorial, a pocos pasos del emblemático Real Monasterio y del Ayuntamiento. Con una superficie construida de 213 m² distribuidos en tres plantas, esta vivienda reformada combina encanto y modernidad. Calefacción de gasóleo, ventanas de aluminio climalit, armarios empotrados, la casa está en buen estado lista para entrar a vivir. Dispone de cuatro habitaciones dobles que ofrecen luminosidad y confort, además cuenta con tres baños completos más un aseo adicional para mayor comodidad. La propiedad es exterior lo que proporciona luz natural durante todo el día e incluye extras como vivir en le centro histórico de San Lorenzo con toda su magia y por otro lado el acceso a centros comerciales cercanos, colegios excelentes y hospitales, así como el transporte público en autobús o tren. Ideal tanto para residir permanentemente como para invertir en alquiler turístico debido a su ubicación privilegiada.",True,good,False,,2300.0,True,True,False,False,[],False,False,490000.0,€,chalet,"Centro - Casco Histórico, San Lorenzo de El Escorial",Casa independiente,,,independantHouse,,,,,
103148614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/fe/79/1179835638.webp,,53,,2500000.0,chalet,sale,500.0,,11,11,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,Valdemarín,40.4677296,-3.7933893,False,https://www.idealista.com/inmueble/103148614/,"Valdemarín: chalet independiente en 1 sola planta de 500m2 sobre parcela de 2.500m2 casa principal con 6 dormitorios y 6 baños casa de invitados con 3 dormitorios y 3 baños casita de madera de la piscina con 2 dormitorios y 2 baños. Con 2 entradas de coches y 2 entradas peatonales. Disponemos de una gran oferta de propiedades en exclusiva, que no están publicadas en portales inmobiliarios. Consulte nuestra página web ""jaime valcarce"".",True,renew,False,,5000.0,True,True,False,False,[],False,False,2500000.0,€,chalet,"Valdemarín, Madrid",Casa independiente,True,True,independantHouse,,,,,
108242440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/4f/9a/1364066141.webp,MV5789I,55,5,1850000.0,flat,sale,228.0,True,4,5,calle de Nicasio Gallego,Madrid,Madrid,Chamberí,es,Trafalgar,40.4281473,-3.6980247,False,https://www.idealista.com/inmueble/108242440/,"¡OPORTUNIDAD PLAZA DE GARAJE ACCESO DIRECTO! PROMORA MADRID presenta espectacular vivienda para reformar en el barrio de Chamberí, ubicada en una quinta planta exterior con altura de séptimo, en muy buen edificio, con dos plazas de garaje de acceso directo desde el ascensor (Una incluida en el precio y otra opcional), un verdadero lujo en el centro de Madrid. Esta magnífica propiedad de 222 m² construidos, con dos accesos a la vivienda bien diferenciados, uno principal y uno de servicio, destaca por su gran luminosidad natural y su gran potencial de reforma, ya que no tiene muros de carga, lo que permite múltiples opciones de distribución para adaptarla a tus necesidades.  La vivienda cuenta con 4 dormitorios y 5 baños, 3 de ellos en suite, aporta comodidad y privacidad para cada uno de los miembros de la familia. El espacio se distribuye en un elegante hall de entrada, un amplio salón comedor y una gran cocina con un espacioso office, perfecta para disfrutar de momentos en familia. Además, dispone de una zona de despensa y lavandería, ideal para maximizar el espacio de la vivienda. La finca ofrece dos ascensores y portero físico, lo que garantiza la seguridad y privacidad de los residentes, calefacción central ya individualizada y aire acondicionado por conductos. La vivienda dispone de Trastero. Una propiedad que, con la reforma adecuada, se convertirá en tu hogar ideal en una de las ubicaciones más cotizadas de Madrid, rodeada de todos los servicios y comodidades que ofrece la zona de Trafalgar. Ubicado en una de las mejores zonas de Chamberí, esta propiedad ofrece una combinación inmejorable de espacio, ubicación estratégica y posibilidades de personalización, que representa una excelente oportunidad de compra, con todas las comodidades de un edificio con un mantenimiento excepcional, en una de las zonas más prime de Madrid. La zona Prime de Trafalgar, en Chamberí, es uno de los barrios más exclusivos y cotizados de Madrid, conocido por su encanto tradicional, su ubicación céntrica y su ambiente tranquilo y residencial. Esta área se caracteriza por sus amplias avenidas arboladas, edificios clásicos con detalles arquitectónicos elegantes y una gran oferta de servicios premium, lo que la convierte en el lugar ideal para quienes buscan un equilibrio perfecto entre la vida urbana dinámica y la calidez de un entorno residencial de alto nivel.   Puedes ver más inmuebles en nuestra página web. Dicen sus vecinos que Chamberí es uno de los barrios más castizos de Madrid. Y nos les falta razón, aunque también es unos de los más elegantes. Un paseo por sus calles nos hace disfrutar de hermosísimos arbolados, de plazas acogedoras como la de Olavide y de edificios emblemáticos como el Hospital de Maudes, la Casa de las Flores o los palacetes del conocido “Triángulo de Oro”: un área donde se instaló a finales del siglo XIX y principios del XX gran parte de la aristocracia madrileña y que va desde el paseo de la Castellana hasta a las calles Génova, Almagro y Miguel Ángel. Hablamos de un barrio muy abierto donde se mezclan sin prejuicio restaurantes sofisticados (Sergi Arola Gastro, La Caña o Atelier Belge) con tabernas populares. Hablamos de un barrio poblado de galerías de arte (Astarté, Elvira González, Marlborough), de salas de exposiciones como la del Canal de Isabel II (construida dentro de una inmensa cisterna), o de museos como el de Sorolla o el de la antigua estación de Metro de Chamberí. Sin dejar de lado la diversión nocturna en clubes y locales. Por nombrar solo algunos: la mítica Sala Clamores, el Moma Fifty Six o el ya clásico Club Fortuny.",True,renew,False,True,8114.0,True,True,False,False,[],False,False,1850000.0,€,flat,"Trafalgar, Madrid",Piso en calle de Nicasio Gallego,True,True,,,,,,
108747926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/69/b6/1356296748.webp,DP211626,36,,740000.0,chalet,sale,289.0,,5,3,Colmenarejo,Madrid,Colmenarejo,,es,,40.5635094,-4.0146396,False,https://www.idealista.com/inmueble/108747926/,"Descubre esta magnífica propiedad, un chalet independiente en Colmenarejo que combina a la perfección comodidad, estilo y un entorno natural inigualable. Con 289 m² construidos en una parcela de 1.605 m², esta vivienda se distribuye en una sola planta, lo que la hace especialmente práctica y funcional. Su diseño rústico, cálido y elegante, se complementa con una espectacular orientación suroeste que garantiza luminosidad durante todo el día. El chalet dispone de cinco amplios dormitorios y tres baños, siendo el dormitorio principal una suite con acceso a una gran terraza privada. La cocina, de 15 m², está diseñada con un encantador toque rústico y cuenta con una zona office que invita a disfrutar de momentos en familia. Además, la vivienda incluye un salón espacioso de 50 m², un despacho o zona de estar, y áreas dedicadas a servicios como lavandería y cuarto de caldera. Pero lo que realmente destaca de esta propiedad es su zona de cuadras para caballos, ideal para los amantes de la equitación o quienes buscan un espacio único y exclusivo. El jardín, de 1.300 m², es un oasis de tranquilidad donde podrás disfrutar de la naturaleza en su máximo esplendor. Su suelo de gres catalán y las carpinterías de madera, tanto interior como exterior, aportan un carácter acogedor y atemporal a la vivienda.  Entorno y servicios Situada en el encantador municipio de Colmenarejo, esta propiedad se encuentra en una de las zonas más tranquilas y exclusivas de la sierra noroeste de Madrid. A menos de 10 kilómetros, encontrarás el prestigioso Colegio Gredos San Diego Las Suertes, reconocido por su excelencia académica. Para tus compras y ocio, el Centro Comercial Espacio Torrelodones se encuentra a un cómodo trayecto en coche. En cuanto a transporte, las líneas de autobuses 631 y 635 conectan Colmenarejo con Madrid y localidades cercanas, como Galapagar y Villalba. Si necesitas acceso a líneas de cercanías, la estación de Torrelodones está a pocos minutos en coche, ofreciendo una conexión directa con el centro de Madrid. El barrio de Colmenarejo combina lo mejor de la vida rural y urbana. Con un entorno natural privilegiado, cercano al Embalse de Valmayor, es perfecto para quienes disfrutan de actividades al aire libre. Además, cuenta con una amplia oferta de servicios, desde restaurantes hasta instalaciones deportivas, todo ello en un ambiente de paz y exclusividad.  Sobre GILMAR Desde 1983, en GILMAR nos hemos dedicado a ayudar a nuestros clientes a encontrar la casa de sus sueños. Con un equipo de expertos en el sector inmobiliario, ofrecemos un servicio personalizado y profesional que nos ha convertido en una referencia en el mercado.  Si deseas más información sobre este exclusivo chalet, no dudes en contactar con nuestro equipo de la oficina de Villalba, ubicada en C/ Rincón de las Heras 3 (Centro Comercial Los Valles). Llámanos al o envíanos un correo a, indicando la referencia **211626**. ¡Estaremos encantados de atenderte!",True,good,False,,2561.0,True,True,False,False,[],False,False,740000.0,€,chalet,Colmenarejo,Casa independiente,True,True,independantHouse,,,,,
108766583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/8f/50/1355937045.webp,DP212109,28,3,389000.0,flat,sale,146.0,True,3,3,Los Valles,Madrid,Collado Villalba,Los Valles,es,,40.6415422,-4.0082457,False,https://www.idealista.com/inmueble/108766583/,"En el corazón de la zona de Los Valles, en la prestigiosa zona del Noroeste de Madrid, se encuentra este espectacular piso de 133 m² que redefine el concepto de confort y calidad de vida. Diseñado para quienes buscan un hogar que combine elegancia y funcionalidad, esta vivienda ofrece tres espaciosos dormitorios y dos baños y aseo ideal para familias o quienes deseen disfrutar de un ambiente amplio y cómodo. La orientación sureste garantiza una luminosidad excepcional durante todo el día, realzada por una acogedora terraza de 8 m² que invita a disfrutar de momentos al aire libre. Además incluye una plaza de garaje y trastero. La propiedad forma parte de una exclusiva urbanización con zonas comunes, donde destacarás por la calidad de sus instalaciones. Aquí encontrarás una piscina que se convierte en el epicentro de relajación durante los meses más cálidos, un jardín perfectamente cuidado que aporta frescura y tranquilidad, y un tendedero para mayor comodidad en el día a día. Además, la vivienda incluye una plaza de garaje y un práctico trastero, características esenciales para quienes valoran la funcionalidad en su hogar. La ubicación es inmejorable: Collado Villalba es conocida por su excelente conectividad y por ser una de las zonas más demandadas en el Noroeste de Madrid. A menos de 10 kilómetros se encuentra el Colegio Peñalara, reconocido por su calidad educativa. Para los amantes de las compras y el ocio, el Centro Comercial Los Valles está a tan solo unos minutos, ofreciendo una amplia variedad de tiendas, restaurantes y servicios. En términos de transporte público, las líneas de autobuses cercanas incluyen la 1 y la 4, que conectan eficazmente con los puntos clave de la localidad. La estación de Cercanías Villalba, perteneciente a las líneas C3 y C8, garantiza un acceso rápido y cómodo a Madrid capital y otras áreas metropolitanas. Collado Villalba es un enclave que combina la tranquilidad de la sierra madrileña con la comodidad de contar con todos los servicios a mano. Rodeado de naturaleza, pero con un vibrante ambiente urbano, este barrio es perfecto para quienes buscan un equilibrio entre calidad de vida y accesibilidad. Su cercanía a la A-6 facilita el acceso en coche a Madrid y otras localidades importantes, convirtiéndolo en una opción muy atractiva para profesionales y familias. Desde 1983, GILMAR se ha consolidado como una referencia en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con una trayectoria marcada por la excelencia y el compromiso, ponemos a tu disposición un equipo de expertos que te acompañará en cada paso del proceso de compra. Si deseas más información sobre esta propiedad, no dudes en contactar con nuestro equipo en la oficina de Villalba, ubicada en C/ Rincón de las Heras 3 (Centro Comercial Los Valles). Llámanos al ** ** o envíanos un correo a ****, indicando la referencia **212109**. Estaremos encantados de ayudarte a descubrir tu próximo hogar.",True,good,False,True,2664.0,True,True,False,False,[],False,False,389000.0,€,flat,"Los Valles, Collado Villalba",Piso,True,True,,,,,,
102163819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/4b/ae/1147325753.webp,DP187880,38,,825000.0,chalet,sale,514.0,,5,5,Puerto de Galapagar-Las Cuestas,Madrid,Galapagar,Puerto de Galapagar-Las Cuestas,es,,40.5523715,-3.9894186,False,https://www.idealista.com/inmueble/102163819/,"Venta de precioso chalet independiente en una planta en la Urb. Los Ranchos.  Gilmar Villalba vende gran Chalet Independiente totalmente reformado en la urb. Los Ranchos de Galapagar de 514 m2 en parcela de 5.083 m2 totalmente vallada en piedra.La parcela esta en modo funcional teniendo vegetación autóctona totalmente consolidada. La vivienda se ha reformado íntegramente tanto la electricidad como las tuberías de agua, además de ponerle placas solares para la electricidad. La urbanización posee tanto barrera de seguridad, conserje y unas tranquilas zonas comunes con piscina y pista de tenis. Tiene un camino que une la urbanización con la carretera de El Escorial con las Rozas (carretera puerto de la Galapagar). Destaca sus amplios espacios y su gran luminosidad y al estar en una parcela tan amplia su gran privacidad. Es una vivienda ideal para gente que busquen tranquilidad y Naturaleza al estar rodeado de campo con impresionantes caminos para amantes del deporte.  Gran casa con sabor, cómoda y con muchísimas posibilidades.  DISTRIBUCIÓN: SÓTANO: bodega salón,gimnasio, garaje 3 coches, trastero y baño con ducha PLANTA BAJA: hall, salón con chimenea de 60m2 en dos ambientes y salida a la amplia terraza, cocina de 15 m2 con despensa y paso a zona de servicio dormitorio con baño y cuarto caldera, dormitorio, dormitorio unido, dormitorio, baño grande, dormitorio y principal en suite con jacuzzi y ducha. CARACTERÍSTICAS: Carpintería interior: madera Carpintería exterior: pvc Calefacción: individual gas propano y pellets Piscina y tenis en zonas comunes Placas solares Venta de chalet de diseño en La Navata. En GILMAR trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles. En más de 30 años de andadura, Gilmar ha logrado alcanzar un espacio de privilegio dentro del Sector Inmobiliario de alto standing. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir... Nuestros clientes cuentan con el asesoramiento necesario desde el inicio, para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Estupenda oportunidad, para conseguir su vivienda a la medida de sus sueños. casas en Torrelodones, casas en Villalba, casas en Alpedrete, casas en Moralzarzal, casas en Becerril, casas en Navacerrada, casas en Guadarrama, casas en Los Molinos, casas en El Escorial, casas en Cercedilla, casas en Galapagar, casas en la Sierra, comprar vivienda, comprar piso, comprar casa, comprar chalet, ATICO, VISTAS SIERRA.",True,good,False,,1605.0,True,True,False,False,[],False,False,825000.0,€,chalet,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa independiente,True,True,independantHouse,,,,,
108446677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/58/e0/1345509678.webp,07529,43,2,230000.0,flat,sale,86.0,True,3,1,Collado Mediano,Madrid,Collado Mediano,,es,,40.6951646,-4.0243606,False,https://www.idealista.com/inmueble/108446677/,"Vivir en este piso significa disfrutar de la luz y la amplitud en un entorno tranquilo y acogedor. Desde su terraza podrás contemplar las vistas despejadas de Collado Mediano, mientras que el solárium comunitario en la azotea te permitirá desconectar y aprovechar cada rayo de sol. Su reforma integral garantiza comodidad y estilo, convirtiéndolo en un hogar listo para ser disfrutado. ESTA PROPIEDAD ES ESPECIAL PORQUE: Ubicada en un bloque de solo cuatro vecinos, este piso garantiza privacidad y tranquilidad. Su orientación este-oeste permite disfrutar de luz natural durante todo el día, y cuenta con una terraza perfecta para relajarse. Además, el solárium comunitario en la azotea ofrece un espacio único con vistas abiertas de Collado Mediano. DISTRIBUCIÓN: El piso dispone de un hall recibidor que da paso a salón comedor independiente con terraza, creando un ambiente funcional y confortable. A la izquierda, está la cocina independiente. La zona de descanso tiene tres dormitorios que cuentan con armarios empotrados vestidos y forrados de madera, aportando un toque elegante y práctico. El baño con alicatado de mármol y plato de ducha a estrenar. La vivienda ha pasado por una reforma integral para ofrecer acabados modernos y funcionales, ¡lista para entrar a vivir! ES IMPORTANTE SABER QUE: NO COBRAMOS HONORARIOS AL COMPRADOR en esta operación. Este piso se encuentra en la segunda planta de un edificio sin ascensor, lo que proporciona tranquilidad y menor tránsito de personas y menor gasto para su mantenimiento. Además, dispone de un trastero en la azotea, en una zona común, pero para uso privado, al igual que el solárium. El piso no dispone de plaza de garaje pero en la localidad hay parking público y es muy accesible por su ubicación. COMUNICACIONES: Collado Mediano cuenta con estación de Cercanías (línea C-8) que conecta con Madrid en unos 50 minutos. Por carretera, se accede fácilmente a través de la M-601 y la M-623. También hay líneas de autobuses interurbanos con conexión directa a Moncloa. COMERCIO Y SERVICIOS: A pocos minutos del centro del pueblo, donde encontrarás supermercados, panaderías, farmacia, centro médico, bancos y pequeños comercios locales. También cuenta con mercado semanal y servicio de reparto a domicilio en algunos establecimientos. OCIO: La zona ofrece una gran variedad de actividades al aire libre como senderismo, rutas en bici y paseos por la naturaleza. Además, en el entorno hay restaurantes con encanto, terrazas con vistas y acceso a centros culturales y deportivos. COLEGIOS Y UNIVERSIDADES: Collado Mediano cuenta con colegio público y centros escolares en pueblos cercanos como Guadarrama o Alpedrete. Para educación superior, está bien conectado con universidades de Madrid como la Universidad Autónoma o la UFV mediante Cercanías y carretera. HOSPITALES: A menos de 15 minutos se encuentra el Hospital General de Villalba, uno de los centros de referencia de la zona. También está cerca el Hospital de El Escorial. En la localidad hay centro de salud.",True,good,False,False,2674.0,True,True,False,False,[],False,False,230000.0,€,flat,Collado Mediano,Piso,,,,,,,,
