propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108239412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/31/23/1338116828.webp,TLC 3ºB,4,3,246500.0,flat,sale,76.0,True,1,1,"travesía de Los Curas, 7",Madrid,Torrejón de Ardoz,Noroeste,es,,40.4605833,-3.4787638,True,https://www.idealista.com/obra-nueva/108239412/,Edificio de 21 viviendas con trasteros y plaza de garaje (según vivienda) en el centro de Torrejón de Ardoz. Excelentes calidades.,False,,True,True,3243.0,True,False,False,False,[],False,False,246500.0,€,,,,flat,"Noroeste, Torrejón de Ardoz","Piso en travesía de Los Curas, 7",,,,False,
100874821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/d3/60/1149754204.webp,W-02ROQ5,29,,549000.0,chalet,sale,497.0,,6,4,Los Santos de la Humosa,Madrid,Los Santos de la Humosa,,es,,40.4990866,-3.2556148,False,https://www.idealista.com/inmueble/100874821/,"Magnifica casa de diseño en Santos de Humosa Engel & Völkers les invita a conocer este chalet exclusivo de los Santos de la Humosa. Se trata de una magnifica vivienda de 497m² construidos con grandes espacios diáfanos y piscina. Distribuida en dos plantas principales y planta baja diáfana: la planta noble con gran hall y un salón diferenciado en 2 ambientes, con salida al porche y al jardín privado. Cuenta con una preciosa cocina de diseño con isla, grandes ventanales y porche además de 1 baño completo y 2 dormitorios. En la planta primera encontramos 3 espaciosos dormitorios con 2 baños completos y magnífico dormitorio principal con baño en suite, vestidor y terraza. La planta baja alberga un gran espacio diáfano para diferentes ambientes con ventanas y puerta de acceso a la piscina y un amplio garaje con capacidad para 2 coches. La vivienda cuenta además con una espectacular piscina y zona de jardín con un fantástico porche ideal para eventos. Se trata de una vivienda exclusiva con acabados actuales y un especial cuidado en los detalles y la seguridad. Ubicada en una zona con las mejores vistas de los Santos de los Santos de la Humosa, es una casa que reúne todos los requisitos para los amantes de la comodidad el diseño y los espacios abiertos. Los Santos de la Humosa es el municipio más alto del Corredor del Henares. Está situado al este de la Comunidad de Madrid y cuenta con 2.542 habitantes, una extensión de 34,9 km². A 10 minutos de Alcalá de Henares y a 15 minutos de Guadalajara. Situado a poco más de 30 minutos de Madrid y con muy fácil acceso, te sorprenderá y cautivará por su naturaleza, sus espectaculares vistas panorámicas y miradores, y por su valioso patrimonio. Los Santos es conocido como el Balcón del Valle del Henares. Desde este municipio parten numerosas rutas de senderismo y ciclismo, que recorren enclaves naturales de gran valor. Disfrutarás de unas vistas panorámicas únicas. A 10 minutos de Alcalá de Henares donde cuenta con varios centros comerciales y de ocio tales como El corte Inglés, Cuadernillos y Alcampo. En cuanto a centros de salud tanto el hospital príncipe de Asturias y el centro de especialidades Francisco Diaz están a pocos Km. En los alrededores la zona ofrece varios centros educativos tanto públicos como privados y guardería.",True,good,False,,1105.0,False,False,True,False,[],False,False,549000.0,€,,,,chalet,Los Santos de la Humosa,Casa independiente,True,True,independantHouse,,
107848753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/f9/48/1326140490.webp,W-02ZEWD,44,,950000.0,chalet,sale,726.0,,6,4,Cerro Alarcón,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4581143,-4.0912013,False,https://www.idealista.com/inmueble/107848753/,"Impresionante chalet con vistas Engel&Völkers presenta esta espectacular vivienda en urbanización privada, con seguridad 24 hrs, ubicada en un paraíso natural con ciervos, jabalíes, zorros y diversas aves. Una de las mejores propiedades de la urbanización por ubicación, construcción, diseño y vistas únicas. Dele a su familia la sensación de estar de vacaciones todo el año. Este chalet impresionante y exclusivo por su tamaño y sus impresionantes vistas es perfecto para una gran familia, dispone de 6 dormitorios muy amplios y varias zonas con gran amplitud para poder tener invitados en casa. La vivienda cuenta con un jardín impresionante, muy grande con una fantástica piscina y con un parque con vegetación milenaria, fuentes, esculturas y cascadas que le dan a la propiedad su estilo único. Dispone de todo tipo de arboles consolidados y de gran tamaño. Los espacios amplios son ideales para una familia numerosa. El piso principal, ubicado a nivel del suelo, es conveniente para personas mayores o, en general, para personas con dificultades de movilidad ya que no tienen desniveles ni escaleras. Esta propiedad dispone de una preciosa cocina de un color llamativo, pero que le da un toque moderno, además tiene un precioso comedor castellano muy amplio contiguo. Tiene cuatro amplios dormitorios, con sus armarios empotrados, unas vistas preciosa y dos baños completos.  Dispone de un impresionante salon tanto por su tamaño, como por su diseño, con una bonita chimenea donde poder descansar y disfrutar de la familia., todo conectado a una maravillosa terraza de 100 metros cuadrados que no te dejará indiferente, ya que las vistas son dificiles de describir, dada su magnitud y su belleza. En la parte superior dispone de otro dos grandes En dormitorios y un baño completo con jacuzzi. Este espacio es ideal para recreación o área de trabajo. Los huéspedes pueden disfrutar de la independencia con una salida autónoma. La planta subsuelo tiene cocina, comedor, sala, gimnasio y playroom. Garaje para hasta tres coches. A 40 minutos en autobús de la estación de Moncloa, esta espectacular villa se encuentra en el Cerro de Alarcón. Esta urbanización contiene el embalse de Cerro Alarcón y la presa abierta para el esquí acuático y otros deportes. Se accede por la carretera M600, pasando por Valdemorillo donde también hay todo tipo de locales comerciales, restaurantes, bares, colegios, gasolinera y centro de salud. La urbanización cuenta con seguridad, una pequeña tienda, restaurantes e increíbles vistas abiertas a las montañas.",False,good,False,,1309.0,False,False,False,False,[],False,False,950000.0,€,,,,chalet,"Cerro Alarcón, Valdemorillo",Casa independiente,True,True,independantHouse,,
108889455,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/77/5e/1358038936.webp,79708,17,1,2300000.0,flat,sale,132.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4259756,-3.6827936,False,https://www.idealista.com/inmueble/108889455/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta propiedad recién reformada, en pleno corazón del prestigioso barrio de Recoletos. Ubicada en una elegante finca clásica en una de las calles más emblemáticas de la zona, este piso destaca por sus altos techos y sus dos balcones a la calle. La propiedad destaca por sus techos altos y por los dos balcones que se abren a la calle, aportando carácter y luz a la zona de recibo. La vivienda ha sido completamente reformada y amueblada con materiales de calidad. Dispone de sistema de domótica y se organiza en torno a un amplio salón, comedor y cocina de concepto abierto. La zona privada alberga tres dormitorios y tres baños, dos de ellos en suite. El dormitorio principal incorpora vestidor. Situada en una finca clásica de gran presencia, en una de las vías más comerciales y dinámicas del Barrio de Salamanca, conocida por su combinación de elegancia residencial y oferta de boutiques, gastronomía y servicios. Contamos con propiedades similares en la misma zona, algunas de las cuales están disponibles exclusivamente en nuestra página web por solicitud de los propietarios, y otras se comercializan de forma confidencial en régimen off market. Si desea obtener más información o ver otros inmuebles, puede acceder a los enlaces adicionales al final del anuncio o contactar con nosotros a través de nuestros medios habituales o a través de nuestra página web.",False,good,False,True,17424.0,True,False,False,False,[],False,False,2300000.0,€,,,,flat,"Recoletos, Madrid",Piso,,,,,
109195879,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/e2/cd/1367121321.webp,PIS_3899,37,1,430000.0,flat,sale,90.0,True,3,2,El Puerto,Madrid,Coslada,El Puerto,es,,40.4208131,-3.5678155,False,https://www.idealista.com/inmueble/109195879/,"VIVIENDA EN COSLADA (MADRID) BARRIO DEL PUERTO, 3 HABITACIONES, 2 BAÑOS, CON GARAJE Y TRASTERO DE ACCESO DIRECTO Y PISCINA CLIMATIZADA. CARASTERISTICAS: 90M2, 3 habitaciones, 2 baños completos (1 de ellos suite), cocina independiente amueblada y tendedero cerrado, salón de paso, ascensor, trastero, garaje de acceso directo, piscina climatizada, soleado, orientación (Oeste). CALIDADES: suelos/tarima, ventanas/ aluminio lacado en blanco, puertas/roble, pintura/gotelet, calefacción/Individual (caldera gas), aire acondicionado en salón, armarios/empotrados, fachada/ladrillo visto. ZONA: Ubicado en una zona con todo tipo de comercios y servicios. Magnífica comunicación, a escasos metros de la parada de autobús y a la parada de metro (Línea 7). Próximo a grandes vías de comunicación (M-45, A2, M21, M-30,. ). COMERCIALIZA: ""Reylank Propiedades"" es una empresa que desde su fundación hace más de 25 años está dedicada a la prestación de servicios de consultaría y mediación dentro del sector inmobiliario y financiero.",False,good,False,True,4778.0,True,False,False,False,[],False,False,430000.0,€,,,,flat,"El Puerto, Coslada",Piso,True,True,,,
108950262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/03/d6/1359839515.webp,W-02UGFT,50,4,695000.0,duplex,sale,259.0,True,4,3,Centro,Madrid,Villanueva del Pardillo,Centro,es,,40.4925257,-3.958672,False,https://www.idealista.com/inmueble/108950262/,"Espectacular Dúplex para entrar a vivir ENGEL&VOLKERS ofrece en exclusiva, este espectacular dúplex con todo lujo de detalles y listo para entrar. Se trata de una vivienda llena de luz, muy acogedora y amplias estancias que ofrece todas las comodidades necesarias para disfrutar de un estilo de vida único. Entrando por una moderna puerta blindada con el interior en negro nos encontramos de frente con una bonita cocina, totalmente equipada con mucho detalle que incluye un frigorífico americano, una nevera para bebidas y otra para vinos y salida directa a la gran terraza de la vivienda. A la derecha según entramos, nos situamos en el salón-comedor, decorado con exquisito gusto, en tonos neutros con su espacio para estar y su zona de comedor con salida también directa a la gran terraza de aproximadamente 25m2. Al fondo de la planta, llegamos a un baño completo y a una habitación que puede ser tanto dormitorio como cuarto de estar, que incluye armarios empotrados. En la planta de arriba se sitúa toda la zona de descanso con dos amplios dormitorios secundarios dobles y un bonito y amplio cuarto de baño completo. El espléndido dormitorios principal, además de dos armarios al entrar y a cada lado, cuenta también con toda una pared de armarios de doble fondo a modo de vestidor con puertas de espejos que le añade un toque de mayor amplitud todavia. Además la vivienda cuenta también con otro armario más en el pasillo. Esta bonita vivienda, está dentro de una urbanización, muy cuidada con piscina y parque infantil. Se incluye en el precio de venta un trastero y una plaza de garaje de buen tamaño. Posibilidad de adquirir una segunda plaza de garaje también muy amplia no incluida en el precio. Toda la casa tiene muchísima luz y está situada muy estratégicamente casi a la entrada de Villanueva del Pardillo, muy cerca de zona de ocio y de comercio. Villanueva del Pardillo es una localidad de la Comunidad de Madrid en la zona Noroeste, Oeste de Madrid y a solo 26 km.  Situada en la cuenca del Guadarrama, y limítrofe con Las Rozas, Majadahonda y muy cerca de Villanueva de la Cañada, Galapagar o Valdemorillo. Cuenta con muy buena oferta de colegios públicos como de prestigiosos colegios privados. En cuanto a la comunicación con otras localidades cuenta con varias líneas de bus y además a través de la M503, M509 o M851, que lo comunican tanto con la capital, como con las localidades próximas. Situado muy cerca del prestigioso Hospital Puerta de Hierro en ámbito público, o de privados como El HM Torrelodones.",False,good,False,True,2683.0,False,False,False,False,[],False,False,695000.0,€,,,,flat,"Centro, Villanueva del Pardillo",Dúplex,True,True,duplex,,
109125168,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/49/0b/1365072355.webp,3790363a-7bbd-4cae-a822-bf96c5d451d9,5,1,340000.0,flat,sale,133.0,True,3,2,calle Somorrostro,Madrid,San Fernando de Henares,Parque Roma - Coronas,es,,40.4159796,-3.5234442,False,https://www.idealista.com/inmueble/109125168/,"Actualmente alquilado, disponible en un año. Descubre este espacioso piso de 133 m² construidos en San Fernando de Henares, ideal para familias que buscan comodidad y funcionalidad.  Las fotografías de la propiedad serán publicadas próximamente. Construido en el año 2000, el inmueble está en buenas condiciones y cuenta con 3 dormitorios, 2 baños y una cocina equipada. Disfruta de las vistas exteriores y la comodidad de tener aire acondicionado, bomba de calor y calefacción a gas.  Los armarios empotrados ofrecen amplio almacenamiento, complementado por un trastero. El edificio dispone de ascensor para tu conveniencia. Además, cuenta con una plaza de aparcamiento, una ventaja significativa en esta zona. Este piso es una oportunidad única para aquellos que valoran el espacio y la practicidad.  Para más información, contacta a Cristian. ¡No dejes pasar esta oportunidad de adquirir tu nuevo hogar!",False,good,False,True,2556.0,False,False,False,False,[],False,False,340000.0,€,,,,flat,"Parque Roma - Coronas, San Fernando de Henares",Piso en calle Somorrostro,True,True,,,
108925887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/c2/47/1359142001.webp,TPJF,23,1,640000.0,flat,sale,66.0,True,1,1,"calle de Javier Ferrero, 1",Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4482865,-3.6713984,True,https://www.idealista.com/inmueble/108925887/,"TuKsa Premium Real Estate ofrece en venta apartamento en Caledonian Javier Ferrero, un complejo residencial diseñado por Marcio Kogan y su Studio MK27 está compuesto por tres edificios que acercan a las zonas céntricas de la ciudad un estilo de vida relajado y cómodo. Ofrecemos un apartamento de un dormitorio con trastero y plaza de garaje incluido en el precio.  Los amenities que acompañan cada una de estas viviendas en venta en Madrid acercan la vida del centro de la ciudad a las comodidades propias de un resort, transformando el día a día en una experiencia de confort única. Desde el SPA de 350 m2 y el gimnasio hasta las zonas ajardinadas, la piscina exterior o cualquiera de las muchas comodidades que acompañan las zonas comunes, estas residencias en Madrid están diseñadas con todas las indulgencias para un estilo de vida de bienestar. Un oasis privado en pleno corazón urbano. Esta promoción de pisos en Madrid ofrece todos los conforts de un hotel de lujo en tu propio hogar. Desde las acogedoras áreas comunes del lobby, los jardines o el gran salón con chimenea, biblioteca y zona de estar, hasta un sistema cerrado de seguridad 24h con diferentes sistemas tecnológicos y biométricos y un servicio de lavandería a cargo de la comunidad. Caledonian Javier Ferrero se encuentra en el distrito de Chamartín, cerca del barrio de Prosperidad, una de las áreas con mayor proyección de la ciudad. Esta promoción inmobiliaria en Madrid se sitúa en un barrio joven y en pleno proceso de revalorización, a solo cinco minutos del Santiago Bernabéu. Una zona céntrica, pero con toda la privacidad, la tranquilidad y los servicios de las grandes urbanizaciones de la capital.",True,good,False,True,9697.0,True,False,False,False,[],False,False,640000.0,€,,,,flat,"Ciudad Jardín, Madrid","Piso en calle de Javier Ferrero, 1",True,True,,,
108129744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/20/ab/1351390558.webp,3090,38,3,5190000.0,flat,sale,305.0,True,4,5,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4310917,-3.6827539,False,https://www.idealista.com/inmueble/108129744/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta luminosa propiedad presenta esta exclusiva propiedad, ubicada en pleno Milla de Oro del Barrio de Salamanca. La zona social de la vivienda se compone de un espacioso salón-comedor con acceso directo a una terraza de 22m². La cocina, abierta al salón, ofrece la posibilidad de independizarse mediante elegantes puertas acristaladas, adaptándose a las necesidades de cada ocasión. La zona de descanso alberga cuatro dormitorios, todos ellos con baño en suite. El dormitorio principal destaca por su amplio espacio de armarios y acceso a una terraza privada de 10m². Dos de los dormitorios adicionales cuenta también con una terraza de 5m², compartiendo un espacio exterior adicional. Además, la vivienda dispone de un aseo de cortesía. Esta estupenda finca dispone de servicio de portería, plaza de garaje en la misma finca y un trastero. El portal dispone de acceso adaptado para personas con movilidad reducida. Contamos con propiedades similares en la misma zona, algunas de las cuales están disponibles exclusivamente en nuestra página web por solicitud de los propietarios, y otras se comercializan de forma confidencial en régimen off market. Si desea obtener más información o ver otros inmuebles, puede acceder a los enlaces adicionales al final del anuncio o contactar con nosotros a través de nuestros medios habituales o a través de nuestra página web, "".",False,good,False,True,17016.0,True,False,False,False,[],False,False,5190000.0,€,,,,flat,"Castellana, Madrid",Piso,True,True,,,
108153534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/81/71/1335459208.webp,W-0300C5,19,1,350000.0,flat,sale,53.0,True,1,1,Barrio Imperial,Madrid,Madrid,Arganzuela,es,Imperial,40.4058577,-3.7126031,False,https://www.idealista.com/inmueble/108153534/,"Apartamento en Calle Toledo, Madrid Rio Bienvenido a un exclusivo apartamento en el corazón de Madrid, una joya de 53 metros cuadrados que redefine el concepto de vida urbana.  Construido en 1982, este espacio ofrece un ambiente acogedor y sofisticado, ideal para quienes buscan un refugio en una de las ciudades más vibrantes de Europa. Se vende estudio luminoso para actualizar en una de las mejores zonas de [nombre del barrio o ciudad]. Ideal para quienes buscan personalizar su espacio o invertir en una propiedad con alto potencial de revalorización. Ubicado en una finca tranquila y bien comunicada, este estudio ofrece: Espacio diáfano con muchas posibilidades de redistribución Cocina independiente / Kitchenette (según sea el caso) Baño completo Grandes ventanales que aportan luz natural Excelente conectividad y todos los servicios a pocos pasos Perfecto para una primera vivienda, despacho profesional o como inversión para alquiler. ¡No dejes pasar esta oportunidad de vivir o invertir en una de las zonas más demandadas! Contáctanos para más información o para agendar una visita. Ubicada en el corazón del histórico barrio de Arganzuela, en Madrid, la propiedad ofrece una experiencia de vida inigualable en una de las zonas más vibrantes y codiciadas de la ciudad.  El piso está situado a unos minutos de Puerta de Toledo, es un piso céntrico sin los agobios propios de la almendra central de la ciudad. Estamos a escasos minutos de Madrid Rio y es una zona ya consolidada y cuenta con todos los servicios. El barrio dispone de una amplia red de autobuses que conectan tanto con el centro como con la periferia, así como metro en Puerta de Toledo. Si preferimos utilizar nuestro coche, hay una salida a la M-30 a pocos minutos. La zona cuenta con colegios, consultorios, supermercados, pequeñas tiendas, así como restaurantes y cafeterías.",False,good,False,True,6604.0,False,False,False,False,[],False,False,350000.0,€,,,,flat,"Imperial, Madrid",Piso,True,False,,,25000.0
107615001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/00/dc/1326482504.webp,L-MNAWJO8,31,3,970000.0,flat,sale,127.0,True,2,2,"calle de Hortaleza, 9",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4207946,-3.7008571,True,https://www.idealista.com/inmueble/107615001/,"VIVIENDA PARA REFORMAR Evernest presenta esta exclusiva propiedad exterior, situada en la tercera planta de un edificio clásico de 1900 en el prestigioso barrio de Justicia. Su privilegiada orientación este garantiza una excelente entrada de luz natural, aportando calidez y amplitud a cada estancia y realzando el encanto arquitectónico de la vivienda. El salón principal, uno de los espacios más destacados de la propiedad, cuenta con dos amplios balcones a la calle, que no solo proporcionan una gran luminosidad y ventilación, sino que también ofrecen vistas despejadas y una conexión única con la vibrante vida del barrio. Sus techos altos y su distribución abierta hacen de este espacio un lienzo perfecto para una reforma personalizada. La vivienda se encuentra para reformar, lo que brinda al futuro propietario la oportunidad de diseñar un espacio totalmente a medida, adaptado a sus necesidades y estilo de vida. Su versatilidad permite su uso tanto como vivienda de lujo como despacho profesional u oficina, convirtiéndola en una opción muy atractiva tanto para quienes buscan un hogar con personalidad como para inversores interesados en una de las zonas más demandadas de Madrid. Ubicada en el corazón de Justicia, esta vivienda se encuentra en un entorno excepcional, rodeada de una oferta inigualable de restaurantes, boutiques de diseño, galerías de arte y espacios culturales. A pocos minutos de la Gran Vía y del barrio de Salesas, su localización permite disfrutar de lo mejor de la ciudad con la tranquilidad y el encanto de un barrio con identidad propia. No pierda la oportunidad de crear un espacio único en un enclave privilegiado. Contáctenos para más información o para concertar una visita.",True,renew,False,True,7638.0,True,False,False,False,[],False,False,970000.0,€,,,,flat,"Chueca-Justicia, Madrid","Piso en calle de Hortaleza, 9",,,,,
108793948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/d1/03/1355315757.webp,BNJJ4,78,,1650000.0,chalet,sale,320.0,,8,5,Barrio Palomas,Madrid,Madrid,Hortaleza,es,Palomas,40.4515566,-3.619965,False,https://www.idealista.com/inmueble/108793948/,"Belton Real Estate presenta magnífico chalet exterior de 320 metros cuadrados, distribuido en tres plantas, que destaca por su gran luminosidad. La propiedad cuenta con un jardín de 114 metros cuadrados y fue totalmente reformado en 2019, ofreciendo un espacio moderno y funcional en la zona de La Piovera. La distribución en la planta -1, se compone de un garaje, una habitación dedicada a plancha y lavado, un baño completo, un salón de estar y cine 3D, y una práctica alacena. En la planta baja, un dormitorio versátil, un baño de cortesía, y una amplia cocina equipada con comedor e isla central. salón principal con chimenea y distintas zonas diferenciadas para comedor y tertulia. Y en la primera planta, el diseño, ofrece dos áreas aisladas: a la izquierda, dos dormitorios principales, cada uno con su propio vestidor y baño completo (uno de ellos con bañera de hidromasaje); y a la derecha, tres dormitorios adicionales, uno de los cuales se ha habilitado como un cómodo salón, compartiendo un baño completo. Este inmueble se encuentra en una urbanización exclusiva de pocos chalets, lo que garantiza un ambiente tranquilo y familiar. La comunidad ofrece una atractiva piscina. Además, la propiedad incluye garaje propio y un completo sistema de seguridad Situado en la La Piovera, este chalet goza de una ubicación inmejorable. Cuenta con excelentes conexiones de transporte, proximidad a una variada oferta de servicios, colegios de prestigio y abundantes zonas verdes, convirtiéndola en un lugar ideal para quienes buscan calidad de vida, tranquilidad y confort en Madrid.",False,good,False,,5156.0,True,False,False,False,[],False,False,1650000.0,€,,,,chalet,"Palomas, Madrid",Chalet adosado,True,True,terracedHouse,,
106039199,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/90/e2/1278267603.webp,3868,22,6,3500000.0,penthouse,sale,272.0,True,4,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4328134,-3.6832788,False,https://www.idealista.com/inmueble/106039199/,"Magnífico y espacioso ático de 272m² construidos con terraza de 15m² con magníficas vistas a los jardines de un palacete, situado en un estupendo edificio representativo de 6 alturas. Se encuentra en una zona muy privilegiada del Barrio de Salamanca, rodeada de palacetes, jardines y bulevares y  pegado al epicentro de las tiendas de máximo lujo y la zona más exclusiva de la capital. La casa, al ser el último piso, disfruta de una maravillosa luz durante todo el día. La distribución es excelente, cuenta con un espacioso hall de entrada dando acceso al coqueto salón distribuido en dos ambientes desde el cual, se accede a la terraza. Contiguamente, se encuentra el comedor independiente. Ambas estancias disfrutan de las maravillosas vistas que esta vivienda nos ofrece. A continuación, se encuentra la cocina con office y lavadero, pasillo distribuidor desde el cual se accede a la zona de descanso compuesta por dormitorio principal en suite con zona de armarios, dos dormitorios dobles de familia con baño en el pasillo y un cuarto dormitorio en suite. Este último dormitorio, se podría dar un acceso directo desde la cocina, pudiendo habilitarlo como dormitorio de servicio con baño incorporado. Destacar, la luminosidad de los tres dormitorios principales por su excelente orientación sur.  Posibilidad de alquilar plazas de garaje en el propio edificio o en edificios cercanos.",False,renew,False,True,12868.0,True,False,False,False,[],False,False,3500000.0,€,,,,flat,"Castellana, Madrid",Ático,True,False,penthouse,,
108602382,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/89/15/1349688170.webp,DS-P33093B,11,2,1499000.0,flat,sale,110.0,True,2,3,calle del General Arrando,Madrid,Madrid,Chamberí,es,Almagro,40.4325178,-3.6945194,False,https://www.idealista.com/inmueble/108602382/,"Clasicismo en Almagro a estrenar DIZA Consultores les presenta este fantástico piso de diseño en una de las mejores calles de Almagro. En la segunda planta, encontramos este señorial y elegante piso de 110 m2. La vivienda destaca por sus amplios espacios, ya que la zona social, con 2 balcones a la calle, está distribuida en un gran salón comedor con cocina integrada y totalmente equipada, y un baño que cumpliría la función de aseo de visitas. La zona de descanso también goza de espacios muy amplios, ya que tiene 2 habitaciones con 2 baños en suite. El edificio cuenta con calefacción central y portero. La ubicación del inmueble es inmejorable, a un paso del Paseo de la Castellana y de los mejores restaurantes y tiendas de la ciudad. La zona de Chamberí se trata de una de las zonas con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla… Convertimos Sueños en Hogares.",False,good,False,True,13627.0,False,False,False,False,[],False,False,1499000.0,€,,,,flat,"Almagro, Madrid",Piso en calle del General Arrando,,,,,
106030646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/23/15/1341583690.webp,06503,35,,702500.0,chalet,sale,205.0,,5,3,Villalba Pueblo,Madrid,Collado Villalba,Villalba Pueblo,es,,40.6432874,-3.9952076,False,https://www.idealista.com/inmueble/106030646/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,good,False,,3427.0,True,False,False,False,[],False,False,702500.0,€,,,,chalet,"Villalba Pueblo, Collado Villalba",Chalet pareado,True,True,semidetachedHouse,,
