propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108722885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/2e/70/1353201734.webp,RP922025139888,16,1,649900.0,flat,sale,71.0,False,2,2,calle de Alcántara,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4308815,-3.6743512,False,https://www.idealista.com/inmueble/108722885/,"REDPISO GOYA pone a la venta vivienda en Barrio de SALAMANCA. Oportunidad única en la Calle Alcantara, Salamanca, Madrid! Un inmueble muy luminoso espera ser el hogar de tus sueños. Vive en una ubicación privilegiada.  Equipada con cocina amueblada, baños modernos, habitaciones con aire acondicionado y armarios empotrados, ofrece comodidad y estilo. Este hogar es una opción ideal para quienes buscan la máxima comodidad en el corazón de la ciudad. No dejes pasar esta oportunidad única de vivir con todas las comodidades que deseas. Contacta a Redpiso para más información y concertar una visita. ¡Tu nuevo hogar en Salamanca te espera! La vivienda esta situada en la primera planta de la finca, se encuentra distribuida por un salón con cocina americana, 2 dormitorios, 2 cuarto de baños reformados. La finca esta en PERFECTO ESTADO y cuenta con portero. Se encuentra muy próximo a la plaza de Manuel Becerra, y a escasos metros paradas de metro y autobuses, rodeado de servicios, tiendas, cafeterías, hospitales y centros de salud, en pleno centro del barrio Salamanca pero muy silencioso. Desde Repiso Goya ofrecemos un servicio integral a nuestros clientes, desde la obtención de su inmueble, facilidades a la hora de buscar financiación para sus operaciones, asesoramientos personalizados para definir bien los parámetros de búsqueda, entrega de documentación ( Planos, presupuestos de reforma... ) ¡ No lo dude, venga a Visitarlo! No va a querer perderse esta GRAN OPORTUNIDAD.",True,good,False,True,9154.0,True,False,False,False,[],False,False,649900.0,€,flat,"Lista, Madrid",Piso en calle de Alcántara,Destacado,,,,,,
108541245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/84/b4/1348244411.webp,,14,3,257500.0,flat,sale,101.0,True,3,1,CL MAGDALENA,Madrid,Colmenar Viejo,El Olivar - La Magdalena,es,,40.6544746,-3.7707825,False,https://www.idealista.com/inmueble/108541245/,"Cruz&Asociados VENDE ¡Descubre tu nuevo hogar! Este espectacular piso, totalmente reformado, te sorprenderá por su luminosidad y amplitud. Con 101 m² construidos y 89 m² útiles, cada rincón está diseñado para ofrecerte comodidad y estilo. Al entrar, serás recibido por un acogedor hall que te llevará a un amplio salón comedor, ideal para disfrutar de momentos inolvidables con amigos y familiares. Desde aquí, accederás a una encantadora terraza donde podrás relajarte y disfrutar del aire fresco. La cocina, completamente amueblada con muebles altos y bajos, es perfecta para los amantes de la gastronomía. Cuenta con tres dormitorios, siendo el principal un refugio privado con armario empotrado. Los otros dos dormitorios también ofrecen espacio y funcionalidad, ideales para niños o como oficina. El baño completo, equipado con ducha, añade un toque de modernidad a este hogar. Situado en una tercera planta con orientación oeste, este piso goza de una excelente luz natural durante todo el día. Además, cuenta con doble ventana en las habitaciones, lo que garantiza tranquilidad y confort. La caldera de gas natural Saunier Duval proporciona agua caliente sanitaria y calefacción eficiente. Aire acondicionado frío/ calor en salón comedor y dormitorio principal. La ubicación es inmejorable a las afuera del barrio de la Magdalena: a poca distancia del centro comercial de El Portachuelo, con paradas de autobús y farmacia cercanas. También tendrás fácil acceso a la circunvalación y estarás a solo 10 minutos de un colegio. No dejes pasar la oportunidad de vivir en un lugar que combina modernidad, comodidad y una ubicación estratégica. ¡Ven a visitarlo y enamórate de tu nuevo hogar! Cruz&Asociados NO COBRA HONORARIOS AL CLIENTE COMPRADOR. Agente de la Propiedad Inmobiliaria 1.367. Miembro de del Registro de Agentes Inmobiliarios de la Comunidad de Madrid 353. Contamos con seguro de Caución y de Responsabilidad Civil para tu tranquilidad.",False,good,False,False,2550.0,True,False,False,False,[],False,False,257500.0,€,flat,"El Olivar - La Magdalena, Colmenar Viejo",Piso en CL Magdalena,Destacado,270000.0,12500.0,5.0,,,
109022169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/b3/30/1361926538.webp,121-00533,19,bj,439950.0,flat,sale,49.0,True,1,1,"calle de Luis Villa, 3",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4259941,-3.6692652,True,https://www.idealista.com/inmueble/109022169/,"Se vende piso en el corazón del Barrio de Salamanca – Madrid Se vende espectacular piso ubicado en la mejor zona de Madrid, en pleno Barrio de Salamanca. A pesar de su céntrica ubicación, se encuentra en una tranquila calle peatonal, con acceso inmediato a todos los servicios: metro, autobuses, zonas de ocio, tiendas y restaurantes. Situado en un edificio histórico de finales del siglo XIX, combina el encanto clásico con toques modernos. Dispone de un precioso patio interior tipo corrala, totalmente restaurado, con gran luminosidad, farolas y fuentes, que crean un ambiente único y relajante. Además, el edificio cuenta con un elegante ascensor acristalado exterior, que aporta carácter contemporáneo. El piso, con 49 m² construidos, se encuentra en planta baja con excelente acceso y se distribuye de la siguiente forma: •Acogedor salón con cocina americana, moderna y totalmente equipada, incluidos los electrodomésticos. •Baño completo reformado con plato de ducha. •Amplio dormitorio doble con gran armario empotrado y vestidor. Se entrega totalmente amueblado, listo para entrar a vivir o alquilar desde el primer día. Un auténtico remanso de paz en pleno centro, perfecto para quienes buscan comodidad, estilo y ubicación. 100% Accesible para personas con movilidad reducida Edificio con ascensor Muy luminoso Zona peatonal y tranquila Ideal para vivir o invertir Precio muy competitivo para la zona ________________________________________ Contacto: Ángel Díaz   ¡Ven a conocerlo sin compromiso! Una joya lista para entrar a vivir o rentabilizar desde el primer día.",False,good,False,True,8979.0,False,False,False,False,[],False,False,439950.0,€,flat,"Goya, Madrid","Piso en calle de Luis Villa, 3",Destacado,,,,,,
107072916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/74/b8/1308440922.webp,PR01456,74,8,1500000.0,flat,sale,122.0,True,2,2,via Gran,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4220156,-3.7078185,False,https://www.idealista.com/inmueble/107072916/,"La Gran vía de Madrid es una de las calles más conocida y transitada de la ciudad. Este gran bulevar une el famoso barrio de Salamanca con el de Arguelles utilizando como nexo La Plaza de España, otro icónico lugar de la capital que con sus espacios ajardinados ofrece una sensación de amplitud muy de agradecer en cualquier área urbana. La construcción de La Gran vía duró varias décadas de los inicios del siglo XX, fue una obra de gran importancia que se ideó en un principio para comunicar el centro de Madrid con la zona noroeste y permitió desde entonces hasta ahora un continuo desarrollo económico, de ocio y turístico de la ciudad.  Este piso de dos habitaciones en la octava planta de un edificio en las cercanías de Plaza España se distribuye: al entrar con un amplio hall alargado en el que tenemos un armario empotrado de gran capacidad, a la izquierda una puerta nos lleva al dormitorio secundario con baño incorporado en suite, a la derecha el dormitorio principal también con baño incluido y zona de vestidor, desde el hall de frente accedemos al salón-comedor con cocina totalmente equipada con electrodomésticos marca premium separada con una cristalera. El piso es exterior y esta a una buena altura lo que le confiere gran luminosidad. En la azotea del edificio hay gimnasio y una piscina al aire libre con zonas comunes y unas fantásticas vistas del centro de la ciudad. Además en el precio está incluida una plaza de garaje automatizada dentro de la misma finca cuyo funcionamiento consiste en dejar el coche en la entrada y un elevador se encarga del resto.  Estamos en el centro de la Capital de España por lo que tenemos garantizado el acceso a todos los servicios que podamos necesitar en el día a día, colegios, centros de salud, bibliotecas, centros deportivos, museos, toda la oferta de ocio y restauración imaginables y por supuesto una eficiente conectividad a la hora de desplazarnos por el resto de la ciudad. SI te interesa esta vivienda o tienes alguna pregunta no dudes en contactar esté encantada de atenderte.",False,good,False,True,12295.0,False,False,False,False,[],False,False,1500000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en via Gran,Destacado,,,,True,True,
108831598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/a5/c7/1356422642.webp,CUESTASANTODOMINGO,23,1,800000.0,flat,sale,103.0,True,3,1,cuesta de Santo Domingo,Madrid,Madrid,Centro,es,Palacio,40.420293,-3.7077941,False,https://www.idealista.com/inmueble/108831598/,"Oportunidad única en pleno Madrid de los Austrias – Edificio histórico con balcones a calle. Ponemos a la venta esta propiedad con encanto singular situada en la emblemática Cuesta de Santo Domingo, en pleno corazón de Madrid, entre el Palacio Real, la Plaza de Oriente y la Gran Vía. El edificio, catalogado como Patrimonio Histórico, refleja el esplendor arquitectónico del Madrid de los Austrias y cuenta con ascensor y ITE favorable hasta 2031. La vivienda se ubica en una primera planta exterior y dispone de nada menos que seis balcones a calle, lo que garantiza una luminosidad excepcional, ventilación cruzada y vistas abiertas a una de las zonas más monumentales de la ciudad. El espacio tiene una superficie construida de aproximadamente 103 m², techos altos y con muchas posibilidades. Cuenta con un baño completo, no tiene cocina, ya que anteriormente funcionó como negocio. Su estado actual requiere reforma integral, lo que representa una excelente oportunidad para diseñar una vivienda completamente personalizada. Vivir aquí es disfrutar del Madrid más auténtico, a pocos pasos del Teatro Real, la Puerta del Sol, la Plaza Mayor o la Catedral de la Almudena. Además, la zona está repleta de servicios, comercios, restaurantes, zonas verdes y vida cultural. Excelente comunicación. La propiedad está perfectamente comunicada por transporte público: Metro Ópera (L2, L5, Ramal Príncipe Pío). Metro Callao (L3, L5) y Santo Domingo (L2) a pocos minutos. Varias líneas de autobús EMT: 147, 3, 5, 148, entre otras. Cercanías Renfe en Sol o Príncipe Pío, ambos accesibles a pie. Ideal tanto para inversores como para quienes deseen vivir en un enclave privilegiado del centro histórico de Madrid con un proyecto a medida. ¿Te ha gustado tanto como a nosotros? Llámanos y ven a verlo. ¡Te esperamos en tu próximo hogar!",True,renew,False,True,7767.0,True,False,False,False,[],False,False,800000.0,€,flat,"Palacio, Madrid",Piso en cuesta de Santo Domingo,Destacado,,,,,,
108888951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/c9/df/1358022036.webp,RP1242025140362,28,5,695000.0,flat,sale,110.0,True,3,2,paseo del Marqués de Zafra,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4241301,-3.6624586,False,https://www.idealista.com/inmueble/108888951/,"Redpiso Fuente del Berro ofrece: Estupendo inmueble exterior con magníficas vistas panorámicas a Torrespaña (El Piruli). Piso con amplia terraza, orientación sureste, muy luminoso y portal señorial. A un paso del parque La Quinta de Fuente del Berro. El piso se encuentra distribuido en 110 metros cuadrados con tres dormitorios, un baño, un aseo, cocina independiente completamente equipada y salón. Ventanas climalit, suelos de parquet y calefacción central. La zona cuenta con todos los servicios necesarios, todo tipo de ocio, restaurantes y comercio especializado. Próximo a metro y autobús. En Redpiso ponemos a su disposición nuestro departamento financiero, Dcredit, con asesoramientos gratuitos y posibilidad de financiación de hasta el 100%. Consúltenos sin compromiso. El presente anuncio puede estar sujeto a variaciones en la información.",True,good,False,True,6318.0,False,False,False,False,[],False,False,695000.0,€,flat,"Fuente del Berro, Madrid",Piso en paseo del Marqués de Zafra,Destacado,725000.0,30000.0,4.0,,,
108516269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/0f/ef/1358817917.webp,,28,3,670000.0,flat,sale,131.0,True,2,2,calle del Espíritu Santo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4270003,-3.7040298,False,https://www.idealista.com/inmueble/108516269/,"M34 Inmobiliaria vende piso muy luminoso con dos balcones a la calle y reformado en el corazón de Malasaña. En una tercera planta sin ascensor, 131 metros cuadrados construidos según catastro. Consta de un amplio salón muy luminoso. Cocina independiente que tiene dos puertas, con ventana a patio interior, equipada completamente, dos habitaciones, vestidor, un baño en suite y un aseo.  La parte exterior es un salón muy amplio que comunica con la zona de comedor y con otra estancia que actualmente abierta pero que se puede convertir en una habitación fácilmente. La parte interior también cuenta con mucha luz ya que tiene entrada de luz de dos patios diferentes. Aire acondicionado por conductos y calefacción individual de Gas Natural por suelo radiante. Suelos de pizarra, ventanas de doble acristalamiento y armarios empotrados sacando máximo partido al almacenamiento. El inmueble dispone de trastero en la planta superior. Cocina equipada con horno, campana extractora, lavavajillas, nevera y placas de inducción. Lavadora en zona de vestidor comunicada al baño principal.  Todas las estancias cuentan con ventanas. El ayuntamiento de Madrid está remodelando la Plaza del Rastrillo con una inversión de dos millones de euros para reducir las temperaturas y mejorar la calidad ambiental, incluyendo arboles, una fuente ornamental y un sistema de pulverización de agua, con finalización prevista para mediados de 2026. Metro Tribunal (Líneas 1 y 10) y Noviciado (Líneas 2, 3 y 10) a 5 minutos andando. Con gran variedad de tiendas y supermercados cerca.",True,good,False,False,5115.0,True,False,False,False,[],False,False,670000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Espíritu Santo,Destacado,,,,,,
108965187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/58/d2/1360272592.webp,RP1482025140666,35,1,510000.0,flat,sale,105.0,True,2,2,calle de Tarragona,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4027411,-3.6984583,False,https://www.idealista.com/inmueble/108965187/,"Redpiso Servicios Inmobiliarios zona Atocha, ofrece en exclusiva esta vivienda, con una ubicación inmejorable. Perfectamente comunicada y con todos los servicios cercanos: farmacias, colegios públicos y privados, escuelas infantiles y todo tipo de comercios.  Se trata de una vivienda de 105 m², ubicada en una 1ª planta exterior, con 1 balcón a la calle Tarragona, con excelente luz natural gracias a su doble orientación norte-sur. En cuanto a su distribución actual: recibidor, amplio salón comedor de unos 14m² con 2 ventanas que dan al balcón, gran cocina independiente, 2 dormitorios, uno de ellos doble y 2 baños completos (uno de ellos en suite). Respecto a su estado, la vivienda ha sido actualizada y reformada, disponiendo de suelos porcelánicos, carpintería interior de madera lacada, carpintería exterior blindada, calefacción individual de gas natural y puerta exterior blindada.  Ubicada en una tranquila finca de 30 vecinos con seis alturas, construida en el año 1935, cuya comunidad la mantiene en perfecto estado de conservación, con los espacios comunes impecables. ITE pasada favorablemente en el año 2022. Económica comunidad de 75€/mes. Ubicado en el distrito de Arganzuela, este inmueble que está a pocos metros de la Estación Madrid- Puerta de Atocha. Destaca su proximidad al centro y a zonas culturales como El Museo Reina Sofía y Museo del Prado, que hacen de su ubicación un lugar perfecto para disfrutar de actividades culturales y de ocio, sin prescindir de áreas de recreo y esparcimiento como el Parque del Retiro y Madrid Rio. Su situación le confiere un atractivo único y especial. La zona cuenta con una completísima oferta de servicios; comercios, colegios, restaurantes, zonas verdes, centro de salud etc. Dispone de buena conexión por transporte público, cuenta con varias paradas de metro alrededor; Embajadores (L3 y L5) y Acacias (L5), paradas de autobús con conexión con las líneas 27, C1, C2 19 y 45, a escasos metros. La zona es de fácil acceso, a través de la A-3 y M-30.",False,good,False,True,4857.0,True,False,False,False,[],False,False,510000.0,€,flat,"Palos de la Frontera, Madrid",Piso en calle de Tarragona,Destacado,,,,,,
108817641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/cc/2e/1356006676.webp,3154,24,,1100000.0,flat,sale,111.0,True,2,2,calle del Conde de Peñalver,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4271983,-3.6742694,False,https://www.idealista.com/inmueble/108817641/,"Te presentamos esta elegante vivienda exterior ubicada en la primera planta de un distinguido edificio en la Calle Conde de Peñalver, una de las zonas más codiciadas del barrio de Salamanca, Madrid. Con una superficie construida de 111 m², esta propiedad ha sido recientemente adaptada a uso residencial y destaca por su excelente distribución:  Espacioso salón con cocina integrada ideal para crear un ambiente moderno y funcional, dos amplios dormitorios, uno de ellos tipo suite con vestidor y baño privado. Un segundo baño completo, perfecto para invitados o para el segundo dormitorio. Gran luminosidad gracias a su orientación exterior y a sus ventanales que dan a la calle.  Situada a tan solo unos pasos de la calle Goya y del Parque del Retiro, la vivienda disfruta de una ubicación privilegiada, rodeada de comercios, restaurantes, servicios y una excelente conexión con transporte público.  Ideal tanto para residencia habitual como para inversión de alta rentabilidad en una de las zonas con mayor demanda de Madrid.",False,good,False,True,9910.0,True,False,False,False,[],False,False,1100000.0,€,flat,"Goya, Madrid",Piso en calle del Conde de Peñalver,Destacado,,,,,,
109206209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/01/13/1367460276.webp,LCM38479,35,4,269000.0,flat,sale,34.0,False,1,1,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.403572,-3.6958494,False,https://www.idealista.com/inmueble/109206209/,"Este acogedor piso reformado destaca por su estilo moderno y funcional. Con una cuidada reforma reciente, ofrece un ambiente agradable, perfecto para quienes buscan comodidad en un espacio práctico y bien distribuido. La vivienda dispone de un dormitorio independiente, un baño completo y salón con cocina americana integrada, diseñada para aprovechar al máximo cada rincón y favorecer un estilo de vida actual y dinámico. Su excelente ubicación, a pocos minutos de la estación de Atocha, lo convierte en una opción inmejorable tanto para quienes desean vivir en el corazón de Madrid como para quienes buscan una inversión segura y rentable. Con supermercados, colegios, centro de salud cercanos a la vivienda. Ideal para parejas, profesionales o como inmueble destinado al alquiler, este piso combina confort, diseño y una situación privilegiada en la ciudad.  Si necesitas ayuda con la financiación, contamos con un servicio especializado a través de nuestro departamento FINANZATE, que te ofrece asesoramiento gratuito para conseguir las mejores condiciones hipotecarias. Trabajamos con 16 entidades bancarias para que encuentres la opción que mejor se ajuste a ti. Contacta con nosotros y agenda tu visita. ¡Te ayudaremos a descubrir todo el potencial de esta propiedad! NOTA: ESTE ANUNCIO NO ES VINCULANTE, SE MUESTRA A TÍTULO INFORMATIVO Y PUEDE CONTENER ERRORES.",False,good,False,True,7912.0,False,False,False,False,[],False,False,269000.0,€,flat,"Palos de la Frontera, Madrid",Piso en paseo de las Delicias,Destacado,,,,,,
