propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106500326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/33/d5/1284690556.webp,E1 2ºA,16,2,978000.0,flat,sale,142.0,True,3,2,"calle Doctor Guiu, 57",Madrid,Madrid,Fuencarral,es,40.4786736,-3.7366174,True,https://www.idealista.com/obra-nueva/106500326/,"Evergreen es un proyecto de 19 viviendas conectados con el exterior, con la naturaleza, con vistas panorámicas del entorno y a poca distancia del centro de Madrid.  Evergreen, ubicado en la calle Doctor Guiu 57 junto a la Avenida del cardenal Herrera Oria. Es un edificio moderno, que ocupa un emplazamiento excepcional en el noroeste de Madrid, próximo a Puerta de Hierro, un enclave privilegiado rodeado por zonas verdes Aquí es posible seguir en contacto con la naturaleza sin renunciar a vivir en la ciudad. Tranquilidad y dinamismo se dan cita en un entorno único. Vivir junto a Puerta de Hierro Un enclave privilegiado — Zonas verdes y naturaleza  Evergreen se encuentra en una zona exclusiva de Madrid, a escasos minutos del centro. Es considerada una de las mejores áreas de la ciudad y en ella abundan las zonas verdes. Destacan el Real Club Puerta de Hierro, El Pardo o el Hipódromo de la Zarzuela. Un lugar tranquilo con magníficos colegios y centros hospitalarios, muy bien comunicado con las principales Universidades. Estilo de vida con todos los servicios Evergreen se levanta en el noroeste de Madrid, en una de las áreas residenciales más codiciadas de la capital. Sus amplias zonas verdes suponen uno de los principales reclamos para las familias que buscan disfrutar de la naturaleza sin abandonar la ciudad. Un barrio apacible que cuenta con reconocidos centros hospitalarios, como el Ruber Internacional o la Clínica Cemtro; y diversos centros educativos para todas las edades. La zona también ofrece un sinfín de posibilidades para disfrutar del ocio. A poca distancia, se encuentra el Centro Comercial La Vaguada, y en el entorno, se extienden varios campos de Golf, el Hipódromo de la Zarzuela y El Pardo. Además, es posible recorrer los alrededores en bicicleta o caminando, siguiendo el Anillo Verde Ciclista. Evergreen.- El Edificio El edificio de EVERGREEN cumple todas las premisas para optimizar la funcionalidad mediante un diseño de líneas modernas, sencillas y con materiales de gran calidad. Espacios ideados desde la sensibilidad y concebidos para adaptarse a sus necesidades, a su ciudad y al planeta. Hogares conectados con la naturaleza Doctor Guiu 57 comprende 19 viviendas, todas ellas con terraza. Hogares llenos de luz que se integran en un entorno excepcional y establecen un estrecho vínculo con los espacios verdes que rodean el edificio. EVERGREEN engloba diversos tipos de viviendas, de entre uno y cuatro dormitorios. Todas garantizan una distribución equilibrada, que genera estancias amplias en las que se cuidan todos los detalles. Viviendas jardín, todas las viviendas con amplias terrazas y áticos con vistas panorámicas  Las viviendas del primer nivel de este inmueble constan de tres dormitorios y gozan de extensas terrazas, espacios abiertos donde encontrar la calma y romper con la rutina. Todos los hogares de Doctor Guiu 57 permiten abrazar el entorno a través de sus terrazas, disfrutar del aire libre y sentirse en plena naturaleza, a poca distancia del centro de Madrid Salón Amplios espacios rebosantes de luz, luz que llega a través de los grandes ventanales que los conectan con las terrazas y que los acercan a las zonas verdes que envuelven el edificio. Baño Baños amplios, con acabados de alta calidad. Destacan los tonos cálidos y el juego armónico que componen las diferentes texturas. Dormitorio Estancias con grandes ventanales, que aprovechan al máximo la luz natural. Espaciosos armarios, integrados en la pared, satisfacen todas las necesidades de almacenamiento Viviendas Ático  Poseen unas vistas privilegiadas del noroeste de Madrid y gozan de unas espectaculares terrazas.",False,newdevelopment,True,True,False,6887.0,True,False,False,False,[],False,False,978000.0,€,True,True,flat,,"Peñagrande, Madrid","Piso en calle Doctor Guiu, 57",Peñagrande,,,
107442656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/6d/4f/1326939579.webp,1285,17,1,250000.0,flat,sale,89.0,True,3,1,Centro,Madrid,El Escorial,Centro,es,40.5807775,-4.1306971,False,https://www.idealista.com/inmueble/107442656/,"¡Descubre tu nuevo hogar en el corazón de El Escorial! Este encantador piso de 89 m² catastrales, ubicado en una primera planta sin ascensor, te ofrece la combinación perfecta de comodidad y conveniencia. Con un salón comedor que se abre a un balcón, disfrutarás de momentos al aire libre sin salir de casa. Cuenta con tres dormitorios, uno de ellos con una sala de paso ideal para un despacho o zona de juegos. La cocina está completamente amueblada y dispone de una acogedora zona para comer. El baño, equipado con ducha, y la calefacción de gas natural garantizan tu confort durante todo el año. Este piso exterior es luminoso y está estratégicamente situado en una zona céntrica con todos los servicios a tu alcance. A tan solo 2 minutos andando de la parada de autobús y 4 minutos de la estación de Renfe, tendrás una excelente conexión con el resto de la ciudad. Construido en 1959, este inmueble de segunda mano se encuentra en buen estado y ofrece una orientación norte-sur que maximiza la luz natural. ¡No pierdas la oportunidad de vivir en un lugar con tanto encanto y accesibilidad!",False,good,False,False,,2809.0,True,False,True,False,[],False,False,250000.0,€,,,flat,,"Centro, El Escorial",Piso,,,,
109210496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ff/43/1367563695.webp,CHILE,18,,280000.0,chalet,sale,153.0,,4,2,chile,Madrid,La Cabrera,,es,40.8663315,-3.6146229,False,https://www.idealista.com/inmueble/109210496/,"GARSIERRA. Chalet adosado en venta situado en la localidad de La Cabrera, en la ciudad de Madrid. Cuenta con una superficie de 132 m² que se distribuye en 3 dormitorios y 2 baños. Se encuentra próximo del ayuntamiento de La Cabrera y del Polideportivo Municipal Julián Berrendero. Dispone en sus inmediaciones de todo tipo de servicios como centros educativos, restaurantes, centro de salud, supermercados, etc. Zona con buena comunicación tanto con el transporte público con paradas de autobús cerca como por carretera mediante la N-I y la A-1. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,,,1830.0,False,False,False,False,[],False,False,280000.0,€,True,True,chalet,terracedHouse,La Cabrera,Chalet adosado en chile,,,,
108723443,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/da/d1/1353216762.webp,1304,19,1,330000.0,flat,sale,106.0,True,3,2,Centro,Madrid,El Escorial,Centro,es,40.5884642,-4.1269779,False,https://www.idealista.com/inmueble/108723443/,"**Piso en Venta en el Corazón de la Ciudad - Ideal para Tu Nueva Vida** Representado en exclusiva por Escorial Casa Direct, a través de su Consultor Inmobiliario de confianza en El Escorial: Tomás Vitoria, le invitamos a descubrir este impresionante piso en una de las zonas más demandadas de El Escorial. Descubre este magnífico piso de 106 m² catastrales, situado en una zona céntrica pero al mismo tiempo apartada de ruidos, que te ofrece todas las comodidades a tu alcance. Con un gran salón-comedor que cuenta con un ventanal que inunda de luz natural el espacio, este hogar es perfecto para disfrutar de momentos inolvidables. La propiedad cuenta con tres dormitorios, siendo el principal tipo suite con un cuarto de baño completo incorporado, ideal para tu privacidad y confort. La cocina, completamente amueblada y equipada, incluye un tendedero cubierto, lo que añade funcionalidad a tu día a día. Además, el piso dispone de otro cuarto de baño completo, asegurando comodidad para toda la familia. Este inmueble se encuentra en perfecto estado, listo para entrar a vivir y disfrutar desde el primer momento. Ubicado en una planta 1 exterior, con ascensor y orientación sur-este, garantiza luminosidad durante todo el día. La calefacción por bomba de frío/calor y el suministro de gas natural aseguran un ambiente acogedor en cualquier época del año.  No te preocupes por la movilidad, ya que la parada de autobús está a solo 2 minutos a pie y la estación de Renfe a 5 minutos. La zona está rodeada de todos los servicios necesarios, haciendo de este piso una opción inmejorable para quienes buscan calidad de vida en el centro de la ciudad. ¡No dejes pasar esta oportunidad única!",False,good,False,True,,3113.0,True,False,True,False,[],False,False,330000.0,€,,,flat,,"Centro, El Escorial",Piso,,,,
109214439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/89/37/1367661900.webp,,32,4,679000.0,flat,sale,126.0,True,3,1,calle de Lavapiés,Madrid,Madrid,Centro,es,40.4092874,-3.7034126,False,https://www.idealista.com/inmueble/109214439/,"Vesta Properties vende este estupendo piso exterior totalmente reformado de 136m en pleno centro de la capital, a escasos metros de la Plaza de Lavapiés, una de las zonas con más diversidad del centro. Es un piso totalmente reformado con estupendas calidades, amplio, diafano y muy luminoso. Esta situado en una cuarta planta alta y tiene 3 dormitorios dobles de gran tamaño, un salón de gran tamaño, un estupendo cuarto de baño con gran ducha y dispone de una cocina independiente totalmente equipada. La vivienda tiene 3 balcones grandes exteriores que dan a la calle. La cocina es moderna y amplia y dispone de todos los electrodomésticos; el cuarto de baño tiene ducha de pared a pared. Estratégicamente ubicado en la zona de la Plaza de Lavapiés, el sistema de transporte público asegura la máxima comodidad para los residentes de este barrio, ya que cuenta con una amplia red de autobuses y metro que conectan con cualquier punto de la ciudad. La zona es estupenda, rodeado de cafeterías, restaurantes y tiendas. En Vesta Properties trabajamos para dar el mejor servicio tanto en alquiler como en venta. Para solicitar visitas o más información, no dude en ponerse en contacto con nosotros.",False,good,False,False,,5389.0,False,False,False,False,[],False,False,679000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Lavapiés,Lavapiés-Embajadores,,,
106500281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/bf/80/1284690557.webp,E2 2ºD,16,2,1015000.0,flat,sale,147.0,True,3,2,"calle Doctor Guiu, 57",Madrid,Madrid,Fuencarral,es,40.4786736,-3.7366174,True,https://www.idealista.com/obra-nueva/106500281/,"Evergreen es un proyecto de 19 viviendas conectados con el exterior, con la naturaleza, con vistas panorámicas del entorno y a poca distancia del centro de Madrid.  Evergreen, ubicado en la calle Doctor Guiu 57 junto a la Avenida del cardenal Herrera Oria. Es un edificio moderno, que ocupa un emplazamiento excepcional en el noroeste de Madrid, próximo a Puerta de Hierro, un enclave privilegiado rodeado por zonas verdes Aquí es posible seguir en contacto con la naturaleza sin renunciar a vivir en la ciudad. Tranquilidad y dinamismo se dan cita en un entorno único. Vivir junto a Puerta de Hierro Un enclave privilegiado — Zonas verdes y naturaleza  Evergreen se encuentra en una zona exclusiva de Madrid, a escasos minutos del centro. Es considerada una de las mejores áreas de la ciudad y en ella abundan las zonas verdes. Destacan el Real Club Puerta de Hierro, El Pardo o el Hipódromo de la Zarzuela. Un lugar tranquilo con magníficos colegios y centros hospitalarios, muy bien comunicado con las principales Universidades. Estilo de vida con todos los servicios Evergreen se levanta en el noroeste de Madrid, en una de las áreas residenciales más codiciadas de la capital. Sus amplias zonas verdes suponen uno de los principales reclamos para las familias que buscan disfrutar de la naturaleza sin abandonar la ciudad. Un barrio apacible que cuenta con reconocidos centros hospitalarios, como el Ruber Internacional o la Clínica Cemtro; y diversos centros educativos para todas las edades. La zona también ofrece un sinfín de posibilidades para disfrutar del ocio. A poca distancia, se encuentra el Centro Comercial La Vaguada, y en el entorno, se extienden varios campos de Golf, el Hipódromo de la Zarzuela y El Pardo. Además, es posible recorrer los alrededores en bicicleta o caminando, siguiendo el Anillo Verde Ciclista. Evergreen.- El Edificio El edificio de EVERGREEN cumple todas las premisas para optimizar la funcionalidad mediante un diseño de líneas modernas, sencillas y con materiales de gran calidad. Espacios ideados desde la sensibilidad y concebidos para adaptarse a sus necesidades, a su ciudad y al planeta. Hogares conectados con la naturaleza Doctor Guiu 57 comprende 19 viviendas, todas ellas con terraza. Hogares llenos de luz que se integran en un entorno excepcional y establecen un estrecho vínculo con los espacios verdes que rodean el edificio. EVERGREEN engloba diversos tipos de viviendas, de entre uno y cuatro dormitorios. Todas garantizan una distribución equilibrada, que genera estancias amplias en las que se cuidan todos los detalles. Viviendas jardín, todas las viviendas con amplias terrazas y áticos con vistas panorámicas  Las viviendas del primer nivel de este inmueble constan de tres dormitorios y gozan de extensas terrazas, espacios abiertos donde encontrar la calma y romper con la rutina. Todos los hogares de Doctor Guiu 57 permiten abrazar el entorno a través de sus terrazas, disfrutar del aire libre y sentirse en plena naturaleza, a poca distancia del centro de Madrid Salón Amplios espacios rebosantes de luz, luz que llega a través de los grandes ventanales que los conectan con las terrazas y que los acercan a las zonas verdes que envuelven el edificio. Baño Baños amplios, con acabados de alta calidad. Destacan los tonos cálidos y el juego armónico que componen las diferentes texturas. Dormitorio Estancias con grandes ventanales, que aprovechan al máximo la luz natural. Espaciosos armarios, integrados en la pared, satisfacen todas las necesidades de almacenamiento Viviendas Ático  Poseen unas vistas privilegiadas del noroeste de Madrid y gozan de unas espectaculares terrazas.",False,newdevelopment,True,True,False,6905.0,True,False,False,False,[],False,False,1015000.0,€,True,True,flat,,"Peñagrande, Madrid","Piso en calle Doctor Guiu, 57",Peñagrande,,,
108829818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/3d/0b/1356345826.webp,P5 Bajo A,15,bj,1198100.0,duplex,sale,207.0,True,3,3,"calle Cantalejo, 19",Madrid,Madrid,Fuencarral,es,40.4736193,-3.7352716,True,https://www.idealista.com/obra-nueva/108829818/,"NUEVO PROYECTO JUNTO A PUERTA DE HIERRO Residencial Zenith es un proyecto de 117 exclusivas viviendas de 1, 2 y 3 dormitorios con amplias y variadas zonas comunes. Precio desde 450.067€ con plaza de garaje y trastero incluido. ARQUITECTURA DE AUTOR El diseño arquitectónico de Zenith se caracteriza por un diseño escultórico y vanguardista, donde los volúmenes curvos aportan un dinamismo único. Sus líneas fluidas generan una sensación de movimiento constante, envolviendo el edificio con una elegancia orgánica que El diseño arquitectónico de Zenith se caracteriza por sus líneas rectas y depuradas, creando una estética moderna y sofisticada que se integra perfectamente con su entorno. ZENITH NO SOLO SON VIVIENDAS: EL ARTE DE VIVIR Disfrute de un oasis privado sin salir de casa. Zenith ha sido concebido para ofrecer una experiencia de vida inigualable. Las zonas comunes han sido cuidadosamente diseñadas para responder a los más altos estándares de confort, privacidad y estilo de vida. Podrá disfrutar de piscina desbordante y solárium que invitan al relax en los meses más calurosos. Además, Zenith ofrece un rooftop con terraza panorámica y gastroteca. En la planta baja la Sala Club ha sido diseñada como un espacio versátil para las celebraciones privadas. El Coworking está pensado para quienes combinan vida personal y profesional en el mismo entorno. Para los amantes del deporte, Zenith dispone de gimnasio tanto interior como exterior, sauna y aparcamiento para bicicletas. Los más pequeños disponen de un espacio exclusivo para el juego tanto exterior como interior. Podrá hacer uso de buzones de paquetería para la recepción de paquetes. Sostenibilidad y ahorro energético Las viviendas de ZENITH están preparadas para obtener una Calificación Energética A. Esto significa que tendrán un mínimo impacto sobre el medio ambiente, al igual que se reducirá el consumo de energía, afectando directamente al importe de las facturas de cada usuario. UBICACIÓN Zenith estará ubicado en una de las zonas más exclusivas de Madrid, Puerta de Hierro, concretamente en la calle Cantalejo. Caracterizada por su entorno privilegiado, esta ubicación ofrece tranquilidad, privacidad y naturaleza, sin renunciar a la proximidad con el centro de Madrid y sus principales servicios. Entorno verde y exclusivo: Situado en un enclave rodeado de naturaleza, cerca del Monte de El Pardo, garantizando aire puro y un ambiente relajado. Accesibilidad y conexiones: Excelentes conexiones con el centro de Madrid mediante la M-30, M-40 y A-6, así como transporte público cercano. Seguridad y privacidad: Urbanización de alto nivel con seguridad 24/7, perfecta para quienes buscan tranquilidad en un entorno privilegiado. Servicios de primer nivel: Cercanía a colegios internacionales, hospitales de prestigio, clubes deportivos como el Real Club de Puerta de Hierro y una amplia oferta gastronómica y comercial en zonas como Moncloa y La Vaguada. PERSONALIZACIÓN En Zenith se ofrece la posibilidad de personalizar cada rincón de su vivienda, desde la distribución hasta los acabados. Podrá elegir entre un amplio abanico de posibilidades en las calidades de su vivienda, cada vivienda será única. Nota: TODAS LAS VIVIENDAS LLEVAN INCLUIDAS 1 PLAZA DE GARAJE Y UN TRASTERO. EN EL CASO DE LAS DE 3 DORMITORIOS LLEVAN 2 PLAZAS DE GARAJE Y UN TRASTERO. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.",False,newdevelopment,True,True,False,5788.0,True,False,False,False,[],False,False,1198100.0,€,,,flat,duplex,"Peñagrande, Madrid","Dúplex en calle Cantalejo, 19",Peñagrande,,,
108895033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/f0/66/1356345756.webp,P4 3ºC,15,3,620124.0,flat,sale,77.0,True,2,2,"calle Cantalejo, 19",Madrid,Madrid,Fuencarral,es,40.4745094,-3.7368477,True,https://www.idealista.com/obra-nueva/108895033/,"NUEVO PROYECTO JUNTO A PUERTA DE HIERRO Residencial Zenith es un proyecto de 117 exclusivas viviendas de 1, 2 y 3 dormitorios con amplias y variadas zonas comunes. Precio desde 450.067€ con plaza de garaje y trastero incluido. ARQUITECTURA DE AUTOR El diseño arquitectónico de Zenith se caracteriza por un diseño escultórico y vanguardista, donde los volúmenes curvos aportan un dinamismo único. Sus líneas fluidas generan una sensación de movimiento constante, envolviendo el edificio con una elegancia orgánica que El diseño arquitectónico de Zenith se caracteriza por sus líneas rectas y depuradas, creando una estética moderna y sofisticada que se integra perfectamente con su entorno. ZENITH NO SOLO SON VIVIENDAS: EL ARTE DE VIVIR Disfrute de un oasis privado sin salir de casa. Zenith ha sido concebido para ofrecer una experiencia de vida inigualable. Las zonas comunes han sido cuidadosamente diseñadas para responder a los más altos estándares de confort, privacidad y estilo de vida. Podrá disfrutar de piscina desbordante y solárium que invitan al relax en los meses más calurosos. Además, Zenith ofrece un rooftop con terraza panorámica y gastroteca. En la planta baja la Sala Club ha sido diseñada como un espacio versátil para las celebraciones privadas. El Coworking está pensado para quienes combinan vida personal y profesional en el mismo entorno. Para los amantes del deporte, Zenith dispone de gimnasio tanto interior como exterior, sauna y aparcamiento para bicicletas. Los más pequeños disponen de un espacio exclusivo para el juego tanto exterior como interior. Podrá hacer uso de buzones de paquetería para la recepción de paquetes. Sostenibilidad y ahorro energético Las viviendas de ZENITH están preparadas para obtener una Calificación Energética A. Esto significa que tendrán un mínimo impacto sobre el medio ambiente, al igual que se reducirá el consumo de energía, afectando directamente al importe de las facturas de cada usuario. UBICACIÓN Zenith estará ubicado en una de las zonas más exclusivas de Madrid, Puerta de Hierro, concretamente en la calle Cantalejo. Caracterizada por su entorno privilegiado, esta ubicación ofrece tranquilidad, privacidad y naturaleza, sin renunciar a la proximidad con el centro de Madrid y sus principales servicios. Entorno verde y exclusivo: Situado en un enclave rodeado de naturaleza, cerca del Monte de El Pardo, garantizando aire puro y un ambiente relajado. Accesibilidad y conexiones: Excelentes conexiones con el centro de Madrid mediante la M-30, M-40 y A-6, así como transporte público cercano. Seguridad y privacidad: Urbanización de alto nivel con seguridad 24/7, perfecta para quienes buscan tranquilidad en un entorno privilegiado. Servicios de primer nivel: Cercanía a colegios internacionales, hospitales de prestigio, clubes deportivos como el Real Club de Puerta de Hierro y una amplia oferta gastronómica y comercial en zonas como Moncloa y La Vaguada. PERSONALIZACIÓN En Zenith se ofrece la posibilidad de personalizar cada rincón de su vivienda, desde la distribución hasta los acabados. Podrá elegir entre un amplio abanico de posibilidades en las calidades de su vivienda, cada vivienda será única. Nota: TODAS LAS VIVIENDAS LLEVAN INCLUIDAS 1 PLAZA DE GARAJE Y UN TRASTERO. EN EL CASO DE LAS DE 3 DORMITORIOS LLEVAN 2 PLAZAS DE GARAJE Y UN TRASTERO. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.",False,,True,True,False,8054.0,True,False,False,False,[],False,False,620124.0,€,,,flat,,"Peñagrande, Madrid","Piso en calle Cantalejo, 19",Peñagrande,,,
107610046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/c6/c0/1307483309.webp,TIPO 18 PISO DUPLEX,31,2,500500.0,duplex,sale,83.0,True,2,3,"calle Cuesta, 5",Madrid,Majadahonda,Casco Antiguo,es,40.4724797,-3.872327,True,https://www.idealista.com/obra-nueva/107610046/,"Últimas viviendas disponibles! VO Private Real Estate presenta en Majadahonda en exclusiva, este proyecto de lujo Residencial Cuesta Descubre tu nuevo hogar, en pleno corazón de Majadahonda rodeada de todo tipo de servicios. Promoción donde la elegancia, diseño y calidades la hacen única en todo el municipio. La armonía entre el diseño clásico y moderno cobra vida, consiguiendo el máximo confort en todos los detalles. Urbanización privada con amplias zonas verdes y piscina comunitaria. 19 viviendas de 1 y 2 dormitorios con terraza, una práctica distribución, creando amplios espacios de gran luminosidad y una cuidadosa selección de materiales de la más alta calidad. Cada vivienda ha sido pensada para ofrecer la máxima funcionalidad para tu comodidad. Con las últimas y más eficientes tecnologías de construcción, incluyendo aerotermia con suelo radiante-refrescante. Calificación Energética A + Plazas de garaje y trastero incluidas en el precio. Solicita tu cita previa y te esperamos en nuestra oficina para contarte todos los detalles y condiciones. Aprovecha y ven a reservar una de las últimas viviendas que nos quedan.",False,,True,True,False,6030.0,True,False,False,False,[],False,False,500500.0,€,True,True,flat,duplex,"Casco Antiguo, Majadahonda","Dúplex en calle Cuesta, 5",,,,
109216722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/53/a4/1367733593.webp,,58,,730000.0,chalet,sale,310.0,,4,3,calle Viñas s/n,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,40.4947359,-4.0406489,True,https://www.idealista.com/inmueble/109216722/,"CASA CON IMPRESIONANTES VISTAS Y EN PERFECTO ESTADO. PLANTA BAJA: 1 GRAN GARAJE PARA 3 COCHES, 1 amplio salon, 2 dormitorios y 2 baños PLANTA ALTA: 2 habitaciones con gran terraza de impresionantes vistas, 1 baño, 1 aseo 1 salon con una amplia terraza, 1 cocina con cuarto de lavado.",False,good,False,,,2355.0,True,False,False,False,[],False,False,730000.0,€,,,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente en calle Viñas s/n,,,,
109217247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/51/f1/1367750616.webp,07414,1,5,135000.0,flat,sale,66.0,True,3,1,calle de Benimamet,Madrid,Madrid,Villaverde,es,40.3417475,-3.6837759,False,https://www.idealista.com/inmueble/109217247/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario) ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 62 m², según Catastro, y 4 m² de elementos comunes a la venta en el barrio de San Cristóbal de los Ángeles, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño y recibidor. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 5ª Planta en un bloque residencial sin ascensor. Muy bien comunicado por carretera (A-42) y transporte público, a menos de cinco minutos andando de la parada de autobús de la Avenida de Andalucía. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES San Cristóbal de los Ángeles), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada-TA.",False,good,False,False,,2045.0,False,False,False,False,[],False,False,135000.0,€,,,flat,,"San Cristóbal, Madrid",Piso en calle de Benimamet,San Cristóbal,,,
106500337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/f3/b6/1284690561.webp,E1 2ºB,16,2,978000.0,flat,sale,140.0,True,3,2,"calle Doctor Guiu, 57",Madrid,Madrid,Fuencarral,es,40.4786736,-3.7366174,True,https://www.idealista.com/obra-nueva/106500337/,"Evergreen es un proyecto de 19 viviendas conectados con el exterior, con la naturaleza, con vistas panorámicas del entorno y a poca distancia del centro de Madrid.  Evergreen, ubicado en la calle Doctor Guiu 57 junto a la Avenida del cardenal Herrera Oria. Es un edificio moderno, que ocupa un emplazamiento excepcional en el noroeste de Madrid, próximo a Puerta de Hierro, un enclave privilegiado rodeado por zonas verdes Aquí es posible seguir en contacto con la naturaleza sin renunciar a vivir en la ciudad. Tranquilidad y dinamismo se dan cita en un entorno único. Vivir junto a Puerta de Hierro Un enclave privilegiado — Zonas verdes y naturaleza  Evergreen se encuentra en una zona exclusiva de Madrid, a escasos minutos del centro. Es considerada una de las mejores áreas de la ciudad y en ella abundan las zonas verdes. Destacan el Real Club Puerta de Hierro, El Pardo o el Hipódromo de la Zarzuela. Un lugar tranquilo con magníficos colegios y centros hospitalarios, muy bien comunicado con las principales Universidades. Estilo de vida con todos los servicios Evergreen se levanta en el noroeste de Madrid, en una de las áreas residenciales más codiciadas de la capital. Sus amplias zonas verdes suponen uno de los principales reclamos para las familias que buscan disfrutar de la naturaleza sin abandonar la ciudad. Un barrio apacible que cuenta con reconocidos centros hospitalarios, como el Ruber Internacional o la Clínica Cemtro; y diversos centros educativos para todas las edades. La zona también ofrece un sinfín de posibilidades para disfrutar del ocio. A poca distancia, se encuentra el Centro Comercial La Vaguada, y en el entorno, se extienden varios campos de Golf, el Hipódromo de la Zarzuela y El Pardo. Además, es posible recorrer los alrededores en bicicleta o caminando, siguiendo el Anillo Verde Ciclista. Evergreen.- El Edificio El edificio de EVERGREEN cumple todas las premisas para optimizar la funcionalidad mediante un diseño de líneas modernas, sencillas y con materiales de gran calidad. Espacios ideados desde la sensibilidad y concebidos para adaptarse a sus necesidades, a su ciudad y al planeta. Hogares conectados con la naturaleza Doctor Guiu 57 comprende 19 viviendas, todas ellas con terraza. Hogares llenos de luz que se integran en un entorno excepcional y establecen un estrecho vínculo con los espacios verdes que rodean el edificio. EVERGREEN engloba diversos tipos de viviendas, de entre uno y cuatro dormitorios. Todas garantizan una distribución equilibrada, que genera estancias amplias en las que se cuidan todos los detalles. Viviendas jardín, todas las viviendas con amplias terrazas y áticos con vistas panorámicas  Las viviendas del primer nivel de este inmueble constan de tres dormitorios y gozan de extensas terrazas, espacios abiertos donde encontrar la calma y romper con la rutina. Todos los hogares de Doctor Guiu 57 permiten abrazar el entorno a través de sus terrazas, disfrutar del aire libre y sentirse en plena naturaleza, a poca distancia del centro de Madrid Salón Amplios espacios rebosantes de luz, luz que llega a través de los grandes ventanales que los conectan con las terrazas y que los acercan a las zonas verdes que envuelven el edificio. Baño Baños amplios, con acabados de alta calidad. Destacan los tonos cálidos y el juego armónico que componen las diferentes texturas. Dormitorio Estancias con grandes ventanales, que aprovechan al máximo la luz natural. Espaciosos armarios, integrados en la pared, satisfacen todas las necesidades de almacenamiento Viviendas Ático  Poseen unas vistas privilegiadas del noroeste de Madrid y gozan de unas espectaculares terrazas.",False,newdevelopment,True,True,False,6986.0,True,False,False,False,[],False,False,978000.0,€,True,True,flat,,"Peñagrande, Madrid","Piso en calle Doctor Guiu, 57",Peñagrande,,,
