propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
101230276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/17/d2/1115176735.webp,23,bj,255000.0,flat,sale,83.0,False,3,1,calle de Urgel,Madrid,Madrid,Carabanchel,es,San Isidro,40.393443,-3.7273473,False,https://www.idealista.com/inmueble/101230276/,"TEMPOCASA MADRID SAN ISIDRO: propone en la mejor zona de San Isidro, espectacular vivienda, interior situado en una planta baja y con una superficie aproximada de 83 metros cuadrados, los cuales se distribuyen en hall, cocina, baño, trastero, salón y tres dormitorios! Su distribución invita a disfrutar de cada una de sus estancias; destacamos su cocina independiente; su salón espacioso; un cuarto de baño completo con plato de ducha y tres dormitorios, el principal bastante amplio cuenta con espacioso armario, en el distribuidor también dispone de otro armario con gran capacidad de almacenaje. Sin duda, una casa acogedora, confortable y alegre. Ideal para familias. La vivienda se encuentra en muy buen estado de conservación. Todas las instalaciones de la finca se encuentran en un estado de conservación excelente (portal). En los alrededores de la finca, existen varias plazas para hacer más fácil el aparcamiento. La vivienda se encuentra situada en una inmejorable zona en un barrio vibrante y dinámico, con una gran variedad de servicios y actividades. La zona ofrece una amplia oferta de ocio y gastronomía para residentes y visitantes. Este piso es una oportunidad única para aquellos que buscan una propiedad con potencial en una de las zonas más en desarrollo de Madrid. ¡No pierdas la oportunidad de convertir este espacio en un hogar perfecto, contáctanos para más información y para programar una visita! AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",True,good,False,False,3072.0,True,False,False,False,[],False,False,255000.0,€,flat,"San Isidro, Madrid",Piso en calle de Urgel,Destacado,,,,,,,
108999332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/75/1d/1361298848.webp,33,,239900.0,chalet,sale,100.0,,3,2,calle Moraleja,Madrid,Arroyomolinos,Casco Antiguo - La Dehesa - Los Monteros,es,,40.2677585,-3.9197202,False,https://www.idealista.com/inmueble/108999332/,"¡OPORTUNIDAD! Redpiso Arroyomolinos VENDE vivienda individual de 100m con PATIO Y TERRAZA en el casco antiguo. Si estas buscando una vivienda SIN CUOTAS DE COMUNIDAD, SIN RUIDOS Y SIN VECINOS ARRIBA O ABAJO, con todos los comercios y servicios a tu alrededor, ésta es tu casa. La vivienda cuenta con 3 alturas, y se distribuye de la siguiente manera: EN LA PLANTA CALLE contamos con salón con chimenea, aseo, cocina y patio de 12m2. En la PLANTA PRIMERA tenemos 2 dormitorios con armarios empotrados y un baño completo. Por último, en la planta superior contamos con una tercera habitación y otro baño, teniendo esta planta acceso a una TERRAZA con unas preciosas vistas. Si lo deseas, a la vivienda se le puede cambiar la distribución, y puede ser reformada íntegramente. ¡TE FACILITAMOS PLANOS Y PRESUPUESTO! Como propuesta, adjuntamos unos planos con un nuevo diseño, que consistiría en dejar la planta calle diáfana, modificando la puerta de entrada, con salón con cocina americana, reubicando la escalera y cambiando su posición. Desde el salón se accedería al PATIO. Posibilidad de aseo en esta planta. La planta primera y bajo cubierta estarían compuestas por un dormitorio de gran tamaño, ya que la escalera ha cambiado su disposición, y ambas tendrían baño en suite. En la planta bajo cubierta mantendríamos la TERRAZA. NO LO PIENSES MAS Y ¡VEN A VISITARNOS! , estaremos ENCANTADOS de atenderte. Según el Real Decreto de 218/2005 de 11 de octubre, los precios ofertados no comprenden los tributos (Impuestos de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compra-venta, ni la comisión de intermediación que satisface el comprador. Financiación ofrecida por nuestro departamento financiero DCREDIT.",False,renew,False,,2399.0,True,False,False,False,[],False,False,239900.0,€,chalet,"Casco Antiguo - La Dehesa - Los Monteros, Arroyomolinos",Chalet adosado en calle Moraleja,Destacado,RP1712025140774,terracedHouse,,,,,
106305534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/fd/8f/1278847153.webp,15,1,145000.0,studio,sale,23.0,False,0,1,"calle del Salitre, 38",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4089898,-3.6992064,True,https://www.idealista.com/inmueble/106305534/,"Estudio reformado y amueblado en finca con la ITE favorable hasta el año 2030 junto a la boca de Metro de Lavapiés. Ideal como inversión. El salón-dormitorio cuenta con cama armario y sofá, y la cocina está totalmente amueblada y equipada.  La zona está consolidada y cuenta con todo tipo de servicios disponibles. Somos una empresa joven y dinámica que entiende las necesidades de nuestros clientes y ofrece soluciones para cada caso. Llevamos años en el sector inmobiliario y tenemos la suerte de haber formado un gran equipo de personas y profesionales. Ponemos mucho empeño y utilizamos la transparencia para que las cosas salgan bien, lo primero para nosotros son las personas, por eso queremos conocerte. Porque en cada compra, venta o alquiler, PENSAMOS EN TI. VETUCA es tu consultora inmobiliaria para la venta y alquiler rápido y seguro. Especialistas en las mejores zonas de Madrid, cubriendo todas las necesidades inmobiliarias, tasaciones inmobiliarias gratuitas valor de mercado. VENDEMOS TU CASA.",False,good,False,False,6304.0,True,False,False,False,[],False,False,145000.0,€,flat,"Lavapiés-Embajadores, Madrid","Estudio en calle del Salitre, 38",Destacado,,studio,,,,,
108642079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/1b/58/1350799362.webp,27,,519900.0,chalet,sale,258.0,,4,3,calle de Grecia,Madrid,Valdemoro,Restón i - Restón Ii,es,,40.1748291,-3.6822424,False,https://www.idealista.com/inmueble/108642079/,"Se vende espectacular chalet adosado en la prestigiosa zona de El Restón, Valdemoro, ubicado en una urbanización privada con piscina comunitaria, cancha deportiva y parque infantil. Una vivienda ideal para quienes buscan espacio, comodidad y una excelente calidad de vida en un entorno familiar y tranquilo. La casa se distribuye en 4 plantas e incluye un amplio garaje con capacidad para tres coches y cargador para vehículo eléctrico. Dispone de 4 dormitorios, siendo el principal en suite con baño incorporado, además de un baño completo adicional y un aseo de cortesía. La buhardilla ha sido acondicionada como zona multifuncional, con un vestidor de gran tamaño que aporta amplitud y almacenamiento adicional. La vivienda cuenta con trastero, aire acondicionado en todas las estancias y ha sido actualizada recientemente por el propietario con acabados profesionales y materiales de primera calidad. Se encuentra en un estado impecable de conservación y está lista para entrar a vivir, sin necesidad de reformas. Situada en una zona privilegiada de Valdemoro, con todos los servicios a pocos minutos: colegios, institutos, centros médicos, supermercados, farmacias, zonas verdes y transporte público con conexión directa a Madrid. Además, tiene fácil acceso a las principales vías como la A-4 y R-4.",False,good,False,,2015.0,False,True,False,False,[],False,False,519900.0,€,chalet,"Restón i - Restón Ii, Valdemoro",Chalet adosado en calle de Grecia,Destacado,grecia62,terracedHouse,True,True,,,
108981441,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/fb/00/1360788895.webp,27,bj,360000.0,flat,sale,86.0,True,2,1,calle de Fernando Mora,Madrid,Madrid,Carabanchel,es,San Isidro,40.3957651,-3.7362357,False,https://www.idealista.com/inmueble/108981441/,"¡Oportunidad Única en Carabanchel! Piso de Obra Nueva a la Venta LINKCASA SERVICIO INMOBILIARIO SL presenta este impresionante piso de obra nueva en San Isidro, Carabanchel, una de las zonas con más proyección y crecimiento de Madrid. Ubicación inmejorable A tan solo unos pasos de la estación de metro Carpetana (línea 6), esta propiedad se encuentra en un edificio recién construido, de 4 plantas, que destaca por su elegante diseño y acabados de primeras calidades. A pocos minutos de lugares emblemáticos como el Parque de San Isidro, el Centro Deportivo Municipal Antiguo Canódromo y el Polideportivo Gallur, esta es una zona perfecta para disfrutar de una excelente calidad de vida. Innovación y eficiencia energética El piso cuenta con aerotermia (sistema de suelo radiante que proporciona calefacción y refrigeración, ahorrando energía de manera eficiente), garantizando un confort total durante todo el año. Un espacio único en la azotea La última planta del edificio alberga un exclusivo solárium al que se accede directamente desde el ascensor. Con conexiones de agua, es el lugar perfecto para relajarte, colocar tumbonas y desconectar de la rutina diaria. Comodidades adicionales Plaza de garaje (42,67 m² construidos con zonas comunes) Trastero (5.87 m² construidos con zonas comunes) La vivienda Este luminoso piso de 86 m² cuenta con 2 dormitorios, una moderna cocina americana totalmente amueblada y equipada con campana, vitrocerámica y horno, además de un baño de diseño. El inmueble se entrega en perfecto estado, listo para habitar. Excelente comunicación y entorno Con fácil acceso a la M30 en solo 5 minutos, tendrás todo a tu alcance. La zona ofrece una amplia oferta de comercios, negocios y servicios, garantizando comodidad y facilidad en el día a día. ¡No dejes pasar esta oportunidad! Contáctanos para más información y para agendar tu visita. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: linkcasa 关注更多房源.",False,good,False,True,4186.0,True,False,False,False,[],False,False,360000.0,€,flat,"San Isidro, Madrid",Piso en calle de Fernando Mora,Destacado,G-6140,,True,True,,,
108778735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/9f/4b/1354864952.webp,26,6,2919000.0,flat,sale,235.0,True,3,3,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4328271,-3.6796561,False,https://www.idealista.com/inmueble/108778735/,"Magnífica vivienda en el corazón de Salamanca - Castellana. Zona Noble del Barrio de Salamanca. 6ª Planta. Exterior. Terraza. Muy luminosa. Amplia zona de recibo. Reformada a estrenar con materiales de primeras marcas. Completamente Amueblada. Trastero. Portero Físico. Buena Finca y Portal Señorial. Plaza de garaje en finca de acceso directo incluida en el precio. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-3168. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,12421.0,True,False,False,False,[],False,False,2919000.0,€,flat,"Castellana, Madrid",Piso en calle de Castelló,Destacado,3168,,True,True,,,
108818974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/cd/74/1356052062.webp,24,1,175000.0,flat,sale,56.0,True,2,1,calle de Santa Teresa de Jesús,Madrid,Leganés,La Fortuna,es,La Fortuna,40.3562162,-3.7794341,False,https://www.idealista.com/inmueble/108818974/,"HOGARES LEGANÉS pone a la venta en exclusiva este espectacular piso exterior con terraza en La Fortuna – ¡Para reformar a tu gusto! Se vende piso exterior de 56 m² en La Fortuna (Leganés), ubicado en una primera planta sin ascensor. La vivienda cuenta con una distribución práctica y ofrece grandes posibilidades de reforma para adaptarla a tus necesidades. Dispone de 2 habitaciones, 1 baño con plato de ducha, salón con acceso a una terraza, y cocina independiente. Además, cuenta con calefacción individual y aire acondicionado. El piso es completamente exterior, lo que garantiza buena entrada de luz natural en todas las estancias. Situado en una zona tranquila del barrio de La Fortuna, con todos los servicios cercanos: supermercados, colegios, zonas verdes, centros médicos y muy buena conexión con transporte público y accesos a la M-40 y A-5. Ideal como primera vivienda o inversión. ¡Reforma a tu gusto y crea el hogar que siempre has querido! Benefíciese de nuestro método de trabajo. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública. Consúltenos sin compromiso. POSIBILIDAD DE HIPOTECAS 100% ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,renew,False,False,3125.0,True,True,False,False,[],False,False,175000.0,€,flat,"La Fortuna, Leganés",Piso en calle de Santa Teresa de Jesús,Destacado,RIOJA- LA FORTUNA ,,,,,,
107083991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/95/51/1302483865.webp,33,bj,230000.0,flat,sale,55.0,False,1,2,calle de la Colegiata,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4115567,-3.7049063,False,https://www.idealista.com/inmueble/107083991/,"¡Oportunidad única en el centro de Madrid! Piso en Calle Colegiata Se vende acogedora vivienda de 55 metros cuadrados en una ubicación inmejorable, a solo 6 minutos a pie de la Plaza Mayor y con excelentes conexiones de transporte. Muy cerca de las estaciones de metro Tirso de Molina (L1) y La Latina (L5), este inmueble es ideal tanto para inversion como para quienes buscan disfrutar del encanto del centro de Madrid con la comodidad de tener todos los servicios y lugares emblemáticos a la mano. El piso cuenta con una habitación independiente, una cocina completamente equipada, un baño y un aseo. Además, dispone de aire acondicionado y calefacción eléctrica para garantizar el confort en cualquier época del año. Ademas posee múltiples ventanas, proporcionando un ambiente cálido y agradable. Ubicada en una finca con encanto del año 1900, la edificación cuenta con la Inspección Técnica de Edificios (ITE) favorable de 2020, lo que garantiza la seguridad de la finca. Si buscas un hogar en pleno centro histórico de Madrid, con una excelente distribución y en un entorno lleno de vida, esta es tu oportunidad. ¡No dejes pasar esta ocasión!",True,good,False,True,4182.0,False,True,False,False,[],False,False,230000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Colegiata,Destacado,LCM34417,,,,,,
109172701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/07/4c/1366415377.webp,27,bj,130000.0,flat,sale,90.0,True,5,1,CL ABAPIES,Madrid,Chinchón,,es,,40.1363463,-3.4251536,False,https://www.idealista.com/inmueble/109172701/,"""GRUPO HOGARES"" presenta en exclusiva este magnífico piso en venta en Chinchón, situado a tan solo 45 km del centro de Madrid. La vivienda está ubicada a 5 minutos andando de la Plaza Mayor. Gracias a su orientación noroeste, tendrás tres aspectos muy importantes en una vivienda.  1. Luminosidad: Las viviendas con esta orientación reciben luz natural principalmente por la tarde lo que hace que los espacios sean más acogedores. 2. Ambiente cálido y confortable: La luz del noroeste genera una temperatura más agradable en la vivienda. En las estaciones más calurosas, este tipo de orientación, proporciona un equilibrio entre calor y frescura, lo que la hace muy demandada. 3. Iluminación ideal en las estancias principales: Los espacios exteriores, como el salón y las habitaciones, reciben luz natural en las horas clave del día, lo que mejora la sensación de amplitud y bienestar.  La vivienda se distribuye de la siguiente manera: - Hall. - Salón-comedor amplio y muy luminoso. - Terraza. - Cocina con tendedero. - 5 dormitorios (actualmente uno de ellos está acondicionado como sala de estar) - Baño completo con bañera. La vivienda cuenta con Calefacción individual de Gas Natural. Ubicación inmejorable:  La vivienda está ubicada a 5 minutos andando de la Plaza Mayor de Chinchón.  Rodeado de todos tipos de servicios: colegio, instituto, consultorio médico, farmacia, zonas verdes, parques infantiles, polideportivo y varios supermercados.  En Grupo Hogares, no solo te ayudamos a encontrar tu hogar, también contamos con departamento financiero. Te asesoramos en la búsqueda de las mejores opciones de financiación, adaptadas a tus necesidades y posibilidades, para que el proceso de compra sea más sencillo y accesible. Nos encargamos de gestionar todo, desde la preaprobación hasta la formalización del préstamo hipotecario, con el objetivo de que tengas una experiencia de compra sin complicaciones. También ofrecemos la posibilidad de obtener el 100% de financiación. Solicita un estudio financiero sin compromiso en la visita. ¡No pierda la oportunidad de visitar esta exclusiva vivienda y agenda ya una visita. El anuncio no es vinculante, puede contener errores.",True,renew,False,False,1444.0,False,False,False,False,[],False,False,130000.0,€,flat,Chinchón,Piso en CL Abapies,Destacado,,,,,,,
94625354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/9b/d6/1053788061.webp,28,1,470000.0,duplex,sale,122.0,True,3,3,Sector Descubridores,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6122423,-3.7164668,False,https://www.idealista.com/inmueble/94625354/,"WGI INMOBILIARIA VENDE este LUMINOSO y AMPLIO Ático - Dúplex en el corazón de Tres Cantos tras uno de los paseos más concurridas como es la Avenida Colmenar Viejo, a escasos minutos de la estación de Renfe y Centro Comercial Ciudad de Tres Cantos y muy próximo al parque central de este municipio residencial.    Se trata de un dúplex de 122 m2 de superficie construida, distribuido en 2 plantas. La primera planta con una estancia de salón, que tiene espacio para doble ambiente, uno de ellos zona de estar, otra zona de comedor con amplias ventanas lo que le da mucha luminosidad.    La cocina está equipada con los electrodomésticos integrados, cuenta además con mucho espacio de almacenaje. Acceso a terraza-tendedero perfecto para tender o almacenaje.    La vivienda completamente luminosa y con vista exterior, cuenta con 3 habitaciones dos de ellas con AIRE ACONDICIONADO y armarios empotrados en la segunda planta.    Atractivas Zonas verdes que rodean la comunidad.    El Dúplex está dotado de una plaza de garaje y un muy amplio trastero.    La finca se encuentra en el municipio de Tres Cantos, este municipio residencial es uno de los más asentados de la Capital de España, está dotado de gran cantidad de parques donde pasear con la familia, además de tener un parque central con lago propio donde podemos realizar todo tipo de actividades deportivas para liberar el estrés del trabajo. Está dotado de gran cantidad de Polideportivos municipales con todo tipo de instalaciones deportivas y es un entorno con gran cantidad de opciones recreativas para todas las edades.    El municipio tiene 9 colegios públicos repartidos por toda su extensión y 2 colegios concertados y privados gran cantidad de ellos bilingües, siendo uno de ellos de colaboración Norteamericana-española. Tiene, también, 3 institutos y estando a escasos 8 km de la Universidad Autónoma de Madrid nos ofrece una gran variedad de opciones para una completa educación de los más pequeños de la casa.    Acceso directo a las autopista M-607, carretera que une la zona norte de Madrid con el centro de la capital y acceso directo a las carreteras principales de circunvalación de la capital M-30 y M-40, que nos dan acceso a todas las autopistas nacionales principales A-1, A-2,., A-6. Tiene flota de autobuses interurbanos con acceso directo a Plaza Castilla, nudo principal de distribución por la capital y estación de Renfe C-7 (Tres Cantos) con acceso directo a la Puerta del Sol en el centro de Madrid.    WeGet Inmobiliaria pone a su servicio todas las herramientas necesarias para la gestión de compra de esta vivienda, tanto asesoramiento financiero para conseguir su hipoteca en las mejores condiciones posibles, asesoramiento jurídico, fiscal e inmobiliario en la operación.    No dude en ponerse en contacto con nosotros a través de nuestro teléfono a la derecha del anuncio o vía email y le daremos cuanta información necesite para concertar una visita a la vivienda.",False,good,False,True,3852.0,True,False,False,False,[],False,False,470000.0,€,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Dúplex en Sector Descubridores,Destacado,WGI00254,duplex,True,True,,,
