propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108491897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/9a/92/1346506837.webp,THH3403,19,bj,164000.0,studio,sale,25.0,False,0,1,calle de Zurita,Madrid,Madrid,Centro,es,40.4101498,-3.6997919,False,https://www.idealista.com/inmueble/108491897/,"Este nido está recién reformado y a estrenar. Son 28m² súper bien aprovechados, con encanto y con espacio suficiente para ser ese lugar de calma antes de salir al mundo real a darlo todo. Este estudio de 28m² construidos es una planta baja reformada y a estrenar. Tiene cocina integrada, armarios empotrados y un baño completo. Cuenta con ventanas de climalit doble, aire acondicionado, bomba de frio/calor y se entrega amueblado. La finca es de 1910. Ref: THH3403.",True,good,False,False,6560.0,False,False,False,False,[],False,False,164000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de Zurita,Destacado,Lavapiés-Embajadores,studio,,,,
108369519,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/10/db/1342059605.webp,PINTOR VELAZQUEZ 325K,25,2,325000.0,flat,sale,100.0,True,4,2,calle Pintor Velazquez,Madrid,Móstoles,Norte - Universidad,es,40.3286045,-3.8746698,False,https://www.idealista.com/inmueble/108369519/,"HOGARES MOSTOLES VENDE este espectacular piso completamente reformado, con una superficie útil de 95 m², te ofrece todo lo que necesitas para disfrutar de la vida en un entorno tranquilo y acogedor. Con cuatro amplios dormitorios, este espacio es ideal para familias o para quienes buscan tener un estudio o habitación extra.  El baño completo con plato de ducha y el aseo adicional garantizan comodidad para todos. Además, la habitación principal cuenta con armarios hechos a medida, perfectos para mantener todo en orden. Disfruta de la calidez del hogar con la calefacción de gas natural, asegurando un ambiente agradable durante todo el año. Ubicado en la segunda planta, este piso es accesible para personas con movilidad reducida y cuenta con dobles ventanas y doble pladur en todas las estancias, lo que proporciona un excelente aislamiento acústico y térmico. La terraza ofrece vistas panorámicas perfectas para relajarse al final del día. El entorno comunitario incluye acceso a pistas de fútbol, baloncesto, tenis y una refrescante piscina comunitaria, ideal para disfrutar en familia o con amigos. No pierdas la oportunidad de vivir en un lugar donde cada detalle ha sido pensado para tu confort. ¡Ven a verlo y enamórate! F I N A N C I A C I O N 100%! ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,3250.0,False,False,False,False,[],False,False,325000.0,€,,,flat,"Norte - Universidad, Móstoles",Piso en calle Pintor Velazquez,Destacado,,,,,,
109072535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/c6/da/1363561805.webp,LCM38322,25,bj,239000.0,flat,sale,31.0,True,1,1,pasaje de Áncora,Madrid,Madrid,Arganzuela,es,40.4044553,-3.6896643,False,https://www.idealista.com/inmueble/109072535/,"La Casa Agency presenta esta fantástica vivienda de 31 m² completamente reformada, situada en una de las zonas más demandadas de Madrid, a pocos minutos a pie de la estación de Atocha y del centro cultural de la ciudad. Ideal para quienes buscan comodidad, diseño y una ubicación estratégica, ya sea como vivienda habitual, segunda residencia o inversión con alta rentabilidad. El piso se encuentra en planta baja y dispone de entrada directa desde la calle, lo que le aporta un carácter único, independiente y muy funcional. Su orientación exterior le proporciona buena luz natural a lo largo del día. La distribución es práctica y bien aprovechada: Dormitorio independiente con espacio para cama doble y almacenaje. Salón-comedor luminoso, integrado con la cocina, ideal para crear un ambiente acogedor y moderno. Cocina abierta, completamente reformada, equipada con muebles funcionales y lista para su uso. Cuarto de baño completo con bañera de hidromasaje, perfecto para relajarse y disfrutar de un espacio de bienestar dentro del hogar. La reforma ha sido realizada con gusto y materiales de calidad, incluyendo suelos, carpintería, fontanería y electricidad, por lo que el piso está listo para entrar a vivir sin necesidad de reformas adicionales. La ubicación es uno de sus grandes atractivos: a un paso de la estación de tren y metro de Atocha, el parque del Retiro, museos como el Reina Sofía o el Prado, y una gran oferta de servicios, comercios, restaurantes, centros culturales y zonas verdes. Características destacadas: Reforma integral reciente Entrada independiente desde la calle Exterior y con buena luminosidad Baño con bañera de hidromasaje Excelente comunicación por transporte público Zona con alta demanda de alquiler Una oportunidad única para vivir o invertir en el corazón de Madrid, en una zona en constante revalorización. Si necesitas ayuda con la financiación, contamos con un servicio especializado a través de nuestro departamento FINANZATE, que te ofrece asesoramiento gratuito para conseguir las mejores condiciones hipotecarias. Trabajamos con 16 entidades bancarias para que encuentres la opción que mejor se ajuste a ti. Contacta con nosotros y agenda tu visita. ¡Te ayudaremos a descubrir todo el potencial de esta propiedad! NOTA: ESTE ANUNCIO NO ES VINCULANTE, SE MUESTRA A TÍTULO INFORMATIVO Y PUEDE CONTENER ERRORES.",False,good,False,False,7710.0,False,False,False,False,[],False,False,239000.0,€,,,flat,"Palos de la Frontera, Madrid",Piso en pasaje de Áncora,Destacado,Palos de la Frontera,,,,,
108487788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/b1/3a/1346380346.webp,CH-62347-0020,13,,155000.0,flat,sale,64.0,,1,1,calle de Abastos,Madrid,Aranjuez,Centro,es,40.0305855,-3.5990869,False,https://www.idealista.com/inmueble/108487788/,"Vivienda de 1 dormitorio ubicada en Aranjuez, Madrid. Piso de segunda mano localizados en edificio residencial construido en 2010, que disponen de cocina amueblada independiente, con suelo tarima, armarios empotrados, radiadores para la calefacción y pre-instalación de aire acondicionado. La vivienda cuenta con superficies des 64 m², distribuidos en 1 dormitorio y 1 baño. Además, incluye una plaza de garaje y un trastero, ambos en planta sótano. Bien ubicado, en zona residencial consolidada, en pleno centro de Aranjuez, con acceso a varios servicios en pocos minutos, como parques, centro de salud, centros educativos, supermercados, restaurantes, complejos deportivos, oficinas de banco, de correos, farmacia y plazas entre otros establecimientos comerciales. Cuenta con buen desplazamiento por carretera enlazando en pocos minutos con las carreteras M-305 y N-IV. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,True,2422.0,True,False,False,False,[],False,False,155000.0,€,True,True,flat,"Centro, Aranjuez",Piso en calle de Abastos,Destacado,,,,,,
108107845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/3e/3e/1334060999.webp,LCM36460,37,2,379000.0,flat,sale,65.0,False,2,1,calle de Pedro Unanue,Madrid,Madrid,Arganzuela,es,40.4021584,-3.6950452,False,https://www.idealista.com/inmueble/108107845/,"La Casa Agency, vende vivienda en la zona de Arganzuela, inmueble único, ideal para quienes valoran los espacios versátiles y una buena ubicación. Se distribuye en dos zonas diferenciadas. En la parte principal encontrarás un salón acogedor, una cocina funcional, un baño completo, una despensa muy práctica y un dormitorio cómodo y luminoso. Todo ello pensado para ofrecer confort y funcionalidad en el día a día. Además, cuenta con una estancia adicional de gran tamaño, perfecta para adaptarla a tus necesidades: puede ser una segunda habitación, una sala de ocio, un despacho o incluso un estudio independiente. Un espacio único en la zona que marca la diferencia. Como guinda, una amplia terraza de 18 m² te permitirá disfrutar del exterior sin salir de casa. Un rincón perfecto para relajarte, organizar reuniones con amigos o simplemente tomar el sol. No dejes pasar esta oportunidad de vivir en una vivienda diferente, con carácter y múltiples opciones de uso en una de las zonas más demandadas de Madrid. A demás su ubicación es inmejorable, rodeado de todo tipo de servicios, comercios, colegios, zonas verdes y una excelente red de transporte público que conecta con los principales puntos de la ciudad, ya que tiene Atocha a menos de 5 minutos caminando. Ya sea que estés buscando un hogar a tu medida o una inversión con proyección, esta vivienda es una oportunidad que no puedes dejar escapar.  ¡Contáctanos hoy mismo para programar una visita y descubre todo lo que tiene para ofrece! LA CASA.",True,good,False,False,5831.0,False,False,False,False,[],False,False,379000.0,€,,,flat,"Palos de la Frontera, Madrid",Piso en calle de Pedro Unanue,Destacado,Palos de la Frontera,,,,,
108923517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/ed/4e/1359067493.webp,,74,,684999.0,chalet,sale,357.0,,6,3,calle José Zorrilla,Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,40.2623062,-3.9139584,False,https://www.idealista.com/inmueble/108923517/,"Idealiza Tu Hogar Comercializa en Exclusiva: Magnífico Chalet Independiente en Ubicación Privilegiada Desde Idealiza Tu Hogar, agencia inmobiliaria de referencia, nos complace presentarles en exclusiva esta excepcional vivienda unifamiliar, ideal para quienes buscan confort, amplitud y calidad de vida en un entorno consolidado, rodeado de todos los servicios esenciales. Este chalet independiente reúne las mejores condiciones para convertirse en el hogar soñado de cualquier familia. Ubicación Estratégica Situado en una de las zonas más demandadas, este inmueble disfruta de una ubicación privilegiada, a escasos minutos de colegios, centros deportivos, parques, zonas comerciales y supermercados. Perfecto para quienes valoran una vida activa sin renunciar a la tranquilidad. Asimismo, cuenta con un excelente acceso a la N-V y a la R-5, lo que garantiza una rápida conexión con Madrid y municipios colindantes. Distribución y Comodidades El chalet se encuentra distribuido en cuatro plantas, ofreciendo espacios bien definidos y funcionales, diseñados para el confort diario de toda la familia: Planta Principal Accedemos a través de un amplio hall-recibidor con armario empotrado, que actúa como distribuidor de las estancias principales. Destaca el salón-comedor en forma de L, en doble altura, con una agradable chimenea, gran luminosidad y salida directa al patio. La cocina, totalmente equipada, incluye zona de office ideal para el día a día. Esta planta se completa con un aseo de cortesía, con posibilidad de instalar un plato de ducha. El exterior ha sido cuidadosamente diseñado con hormigón impreso, un porche de obra, ducha solar, y una espectacular piscina de 7x5 metros con cascada, que desciende hacia la zona de barbacoa, ubicada en una cota inferior, creando un entorno privado perfecto para el ocio y la relajación. Planta Primera En esta planta encontramos tres amplios dormitorios secundarios, todos con armarios empotrados. Uno de ellos dispone de terraza privada, mientras que un baño completo con plato de ducha da servicio a estos dormitorios. El dormitorio principal, de generosas dimensiones, dispone de un gran armario empotrado, baño en suite con plato de ducha, y una terraza privada con vistas directas a la piscina. Planta Segunda La buhardilla, completamente diáfana, se convierte en un espacio versátil ideal como despacho, zona de juegos o sala de estar. El gran tragaluz inunda la estancia de luz natural, aportando calidez y amplitud. Planta Sótano Este nivel alberga el garaje con puerta motorizada y capacidad para un vehículo, así como dos dormitorios adicionales, un baño completo, zona de lavandería, cuarto de calderas y una acogedora bodega-salón con salida directa a la zona de barbacoa, perfecta para celebraciones y encuentros familiares. Equipamiento Destacado Sistema de suelo radiante por aerotermia (frío/calor) Ventanas Climalit con rejas de seguridad Puertas motorizadas Piscina privada con cascada Patio exterior privado Buhardilla luminosa Zona de barbacoa independiente Instalaciones de alta eficiencia energética Este chalet representa una oportunidad única de adquirir una vivienda independiente con altas calidades, distribución inteligente y una ubicación inmejorable. Ideal tanto para residencia habitual como inversión patrimonial. ¡No deje pasar esta oportunidad! Contacte con nosotros para concertar una visita personalizada y descubrir en detalle todo lo que este magnífico chalet puede ofrecerle. ¡100% Financiación disponible para compradores cualificados! SMOS EXPERTOS EN GESTIONAR CAMBIOS DE VIVIENDA TE AYUDAMOS A SALIR DE TU ACTUAL VIVIENDA Y A ENTRAR A TU NUEVO HOGAR.",False,good,False,,1919.0,False,False,False,False,[],False,False,684999.0,€,True,True,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Casa independiente en calle José Zorrilla,Destacado,,independantHouse,709900.0,24901.0,4.0,
108693647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/e5/83/1352339208.webp,LCM37364,34,1,249900.0,flat,sale,85.0,True,2,1,calle Puerto Lápice,Madrid,Madrid,Villaverde,es,40.3470866,-3.7154578,False,https://www.idealista.com/inmueble/108693647/,"La Casa Agency pone a la venta este magnífico piso reformado con plaza de garaje en la zona de Villaverde Alto. La vivienda está situada en una 1º planta SIN ASCENSOR y consta de 85 m2 construidos, distribuidos en hall, salón-comedor, 2 dormitorios (antes 3), cocina independiente, baño con plato de ducha y terraza. Aparte cuenta con una plaza de garaje a escasos metros de la vivienda. Paredes de gotelé, ventanas de climalit y suelos de tarima y gres. Dispone de calefacción a través de acumuladores de calor y agua caliente por termo eléctrico. También dispone de aire acondicionado con bomba de calor en salón-comedor y habitación principal. ORIENTACIÓN DOBLE NORESTE-SUROESTE VENTANAS CLIMALIT. PUERTA BLINDADA Ubicado en pleno corazón de Villaverde Alto, este piso se encuentra a tan solo 10 minutos andando de la estación de Renfe Cercanías (línea C4) y de la estación de Metro Villaverde Alto (línea 3) y también de la estación de Renfe Alberto Alcocer (línea C5) a 2 minutos más. Acceso directo a M-40 y A-42, lo que te permite desplazarte rápidamente a cualquier punto de Madrid. Zona con todos los servicios, como supermercados, farmacias, colegios, institutos y centro de salud y mercado municipal. Aparte cuenta con zonas verdes y parques cercanos como el parque Planta y Castañar. Por tanto, si buscas una vivienda lista para entrar a vivir, con una excelente ubicación, con plaza de garaje y rodeada de todos los servicios, esta será la elegida. HORARIO DE ATENCIÓN: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h. *Además, si quieres conocer el valor de tu vivienda, contáctanos y te haremos una valoración SIN COMPROMISO y GRATUITO.",False,good,False,False,2940.0,False,False,False,False,[],False,False,249900.0,€,True,True,flat,"Villaverde Alto, Madrid",Piso en calle Puerto Lápice,Destacado,Villaverde Alto,,,,,
108434576,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/6f/27/1344761046.webp,RP3162025138692,29,9,690000.0,penthouse,sale,186.0,True,4,2,calle del Alcalde Andrés Madrid Dávila,Madrid,Madrid,Vicálvaro,es,40.4017101,-3.548932,False,https://www.idealista.com/inmueble/108434576/,"Exclusivo Ático Dúplex de cuatro Dormitorios con Espectacular Terraza en El Cañaveral. Descubre esta magnífica vivienda de 186 m² construidos, ubicada en una de las zonas con mayor proyección de Madrid: El Cañaveral. Se trata de un ático dúplex de cuatro dormitorios, diseñado para quienes buscan confort, amplitud y una excelente calidad de vida. La planta principal alberga un amplio y luminoso salón-comedor con cocina abierta de diseño moderno, equipada con un práctico tendedero independiente. Desde esta estancia se accede a una agradable terraza, ideal para comidas al aire libre o momentos de relax. Esta terraza conecta, a su vez, con la impresionante terraza superior de 50 m², un espacio único que ofrece múltiples posibilidades para crear una zona chill-out, comedor exterior o solárium: un auténtico lujo al aire libre. La vivienda cuenta con cuatro dormitorios muy bien distribuidos, todos con armarios empotrados y carpintería lacada en blanco, lo que aporta un estilo limpio y contemporáneo. Dispone de dos cuartos de baño: uno en suite con bañera y otro con plato de ducha. Incluye dos plazas de garaje y trastero, un valor añadido que aporta comodidad y almacenamiento extra. Ubicada en una urbanización privada con servicio de conserjería, piscina comunitaria y zonas ajardinadas, esta vivienda se convierte en una opción ideal para familias o quienes deseen vivir en un entorno tranquilo, seguro y bien comunicado. Una vivienda exclusiva, con una terraza que marca la diferencia. Espacios amplios, diseño cuidado y un entorno ideal para disfrutar del aire libre todo el año. ¡No dejes pasar esta oportunidad!",False,good,False,True,3710.0,False,False,False,False,[],False,False,690000.0,€,True,True,flat,"El Cañaveral, Madrid",Ático en calle del Alcalde Andrés Madrid Dávila,Destacado,El Cañaveral,penthouse,,,,
107629172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/b5/71/1318111613.webp,L12 CEN 331,12,3,199000.0,flat,sale,86.0,True,3,1,plaza Fuente Honda,Madrid,Leganés,Centro,es,40.3294017,-3.7656591,False,https://www.idealista.com/inmueble/107629172/,"LÍNEA 12 PROYECTOS INMOBILIARIOS VENDE: PLANTA TERCERA SIN ASCENSOR en pleno casco antiguo de Leganés en zona de tránsito rodado solo para residentes. La vivienda se distribuye en hall de entrada, cocina, salón, tres dormitorios, cuarto de baño con plato de ducha y terraza. Calefacción central. Se encuentra en pleno centro de la ciudad cerca del Hospital Universitario Severo Ochoa, cerca de diferentes comercios y cerca de todos los transportes públicos, Renfe de Leganés Central y metrosur correspondiente a la Línea 12. ¿Te interesa? ¡Llámanos para agendar una visita! Nuestro departamento financiero te puede ayudar a conseguirlo con muy buenas condiciones.",False,good,False,False,2314.0,False,False,False,False,[],False,False,199000.0,€,,,flat,"Casco Antiguo, Leganés",Piso en plaza Fuente Honda,Destacado,Casco Antiguo,,208000.0,9000.0,4.0,
83228409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/26/b3/1303187455.webp,Piso en Noviciado con techos altos,67,1,295000.0,flat,sale,42.0,False,1,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.426022,-3.7047615,False,https://www.idealista.com/inmueble/83228409/,"Vivienda en el barrio de Malasaña. Metro Noviciado y Plaza de España. Finca rehabilitada con ascensor. Esta vivienda tiene un gran potencial, sus techos altos de 3,30 metros ¡Un verdadero tesoro! Esta altura te permite crecer hacia arriba y ganar espacio. Imagina una gran librería de suelo a techo (con una escalera integrada), un altillo para almacenar cosas que no se usan a diario, un dormitorio con una cama extra sobre un armario. También puedes crear una zona de escritorio debajo de la cama y así rentabilizar el espacio. Su estructura permite conectar ambientes si deseas reformarla. Se distribuye en salón, una habitación, cocina independiente con office y baño.  Puerta blindada, suelos de parquet y plaqueta, . Mínimo gasto en calefacción. Fresco en verano y cálido en invierno. No pierdas la oportunidad de transformar esta vivienda en tu hogar. ¡Ven a visitarla y enamórate de su encanto único!",False,good,False,True,7024.0,True,False,False,False,[],False,False,295000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso,Destacado,Malasaña-Universidad,,,,,
107600398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/e7/cb/1317245521.webp,Rubens 439k,23,5,439000.0,penthouse,sale,220.0,True,4,2,calle Rubens,Madrid,Móstoles,Norte - Universidad,es,40.3291536,-3.8705705,False,https://www.idealista.com/inmueble/107600398/,"HOGARES MOSTOLES VENDE ático-dúplex de tus sueños en la exclusiva zona universitaria de Móstoles! Este espectacular inmueble te ofrece 150 m² útiles, donde cada rincón ha sido diseñado para tu confort. Con cuatro amplios dormitorios y dos baños completos con bañera, disfrutarás de un espacio ideal para toda la familia. La segunda planta cuenta con un cerramiento de 60 metros, perfecto para adaptarlo a tus necesidades. La joya de esta propiedad es su maravillosa terraza de aproximadamente 90 metros en la segunda planta, donde podrás disfrutar de momentos inolvidables al aire libre con bonitas vistas.  El salón espacioso tiene acceso directo a otra terraza en la planta principal, creando un ambiente perfecto para reuniones y eventos. La cocina está totalmente amueblada y dispone de una práctica zona de office, ideal para tus desayunos diarios. Este Ático-dúplex cuenta con calefacción de gas natural, aire acondicionado por conductos en toda la vivienda y un Split con bomba de frio y calor en el salón, garantizando tu comodidad durante todo el año. Además, la ubicación es inmejorable, con todos los servicios al alcance y una plaza de garaje incluida en el precio. No pierdas la oportunidad de vivir en este ático-dúplex único. F I N A N C I A C I O N 100%! ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,1995.0,False,False,False,False,[],False,False,439000.0,€,True,True,flat,"Norte - Universidad, Móstoles",Ático en calle Rubens,Destacado,,penthouse,,,,
107703352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/41/b7/1320321316.webp,,18,bj,355000.0,flat,sale,55.0,False,2,1,calle de la Galería de Robles,Madrid,Madrid,Centro,es,40.4286239,-3.7063446,False,https://www.idealista.com/inmueble/107703352/,"My Home ofrece exclusivo piso en planta baja ideal como vivienda o rentabilidad! Se vende encantador inmueble ubicado en el barrio de Malasaña, en planta baja, ideal para quienes buscan comodidad y funcionalidad en una de las zonas más vibrantes de Madrid. La propiedad cuenta con una superficie bien distribuida, dos acogedores dormitorios (uno doble y otro individual) salón, cocina independiente equipada y un baño con plato de ducha. El ambiente es cálido y cómodo, perfecto para disfrutar de la vida urbana. El inmueble se encuentra en una ubicación privilegiada, con fácil acceso a comercios, restaurantes, bares y transporte público. Ideal tanto para vivir como para inversión en una de las áreas más demandadas de la ciudad.",True,good,False,True,6455.0,False,False,False,False,[],False,False,355000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Galería de Robles,Destacado,Malasaña-Universidad,,,,,
108626106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/f5/f4/1350328855.webp,LCM37361,45,1,375000.0,flat,sale,65.0,False,2,1,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,40.4049841,-3.6914171,False,https://www.idealista.com/inmueble/108626106/,"La Casa Agency, vende acogedor piso en una de las zonas más demandadas de Madrid, ubicado en el emblemático Paseo de las Delicias. Se trata de una vivienda situada en una primera planta con ascensor. Consta de dos dormitorios bien distribuidos, un salón que ofrece un espacio cómodo para el descanso y la vida diaria, una cocina funcional y un cuarto de baño completo. Todo el conjunto está diseñado para ofrecer comodidad y practicidad, con posibilidad de actualizar al gusto del comprador. Entre sus características destacadas se incluye calefacción individual por Gas Natural. Además, la propiedad cuenta con una valiosa plaza de garaje, incluida en el precio, situada en el mismo Paseo de las Delicias, a escasos metros de la propia vivienda. No dejes pasar esta oportunidad de vivir o invertir en una ubicación estratégica, rodeada de todos los servicios, transporte público, comercios y zonas verdes. ¡Contáctanos para concertar una visita!",True,good,False,True,5769.0,False,False,False,False,[],False,False,375000.0,€,True,False,flat,"Palos de la Frontera, Madrid",Piso en paseo de las Delicias,Destacado,Palos de la Frontera,,,,,25000.0
108955411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/41/1e/1359994233.webp,,31,1,154000.0,flat,sale,110.0,True,3,1,avenida de Madrid,Madrid,Patones,,es,40.8570356,-3.4848086,False,https://www.idealista.com/inmueble/108955411/,"TECNOCASA VENDE: FANTÁSTICA VIVIENDA EN PATONES Magnifica vivienda situada en una de las mejoras zonas del pueblo de Patones, ideal por su espacio y luminosidad! En la planta principal encontramos la vivienda a la que accedemos por un fantástico hall recibidor, accedemos al gran salón que hace también la función de comedor gracias a su amplio espacio desde él se puede acceder a una fantástica terraza que da a la principal, encontramos la gran cocina totalmente equipada, con espacio de almacenaje y una zona para comer muy luminosa, también poseemos, 3 dormitorios y una sala de estar, dos de los dormitorios dobles, un cuarto de baño y la habitación principal que destaca por su espacio y luminosidad. Todos los dormitorios muy luminosos y de gran capacidad. La parcela, en la que destaca su privacidad, cuenta con un patio de muy buenas dimensiones totalmente funcional, ideal para disfrutar con la familia y amigos. OPORTUNIDAD Si buscas una vivienda de altas calidades con un sinfín de posibilidades, no dejes de pasar el momento, VEN A VERLO! ¡No dudes en venir a verla porque puede ser lo que estás buscando! Además te recordamos que te ayudamos con la financiación de la vivienda gracias a nuestro departamento financiero KIRON. Hasta el 100% de la hipoteca. INFÓRMATE SIN NINGÚN TIPO DE COMPROMISO EN NUESTRA OFICINA, LLÁMANOS AL TELÉFONO QUE APARECE EN EL ANUNCIO O AL 6 4 2 5 9 8 2 9 6.",False,good,False,False,1400.0,False,False,False,False,[],False,False,154000.0,€,,,flat,Patones,Piso en avenida de Madrid,Destacado,,,,,,
108751265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/d4/b9/1354052496.webp,06535,15,,250000.0,chalet,sale,109.0,,4,1,calle de Lorenzo Niño,Madrid,El Escorial,Centro,es,40.5858408,-4.1300328,False,https://www.idealista.com/inmueble/108751265/,"¡Oportunidad única en el corazón de El Escorial! Esta encantadora casa de 109 m², construida en 1940, con corral y gallinero, ofrece una excelente ubicación en pleno centro del pueblo. Ideal para aquellos que buscan un proyecto de reforma integral, esta propiedad cuenta con cuatro dormitorios, un baño y varias estancias adicionales. Además, incluye un local dentro de la vivienda, antiguo estanco, lo que brinda múltiples posibilidades de uso.  La casa, orientada al sur y al este, garantiza una excelente iluminación natural durante todo el día. Aunque necesita una renovación completa, su estructura robusta y su ubicación privilegiada la convierten en una inversión perfecta para quienes desean personalizar su hogar o establecer un negocio en una zona con gran afluencia. Dispone de armarios empotrados y, aunque no cuenta con calefacción, su potencial es innegable. No dejes pasar esta oportunidad de adquirir una propiedad con tanto carácter y posibilidades en uno de los pueblos más encantadores de la región. ¡Contáctanos para más información y para concertar una visita!",False,renew,False,,2294.0,False,False,False,False,[],False,False,250000.0,€,,,chalet,"Centro, El Escorial",Chalet adosado en calle de Lorenzo Niño,Destacado,,terracedHouse,,,,
108718339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/86/f1/1353106319.webp,06533,12,3,198000.0,duplex,sale,88.0,True,2,2,calle CL FAETONES,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,40.5916828,-4.1442969,False,https://www.idealista.com/inmueble/108718339/,"¡Descubre tu nuevo hogar en el corazón de San Lorenzo de El Escorial! Este espectacular dúplex de dos plantas te ofrece la combinación perfecta de comodidad y estilo. Con una ubicación privilegiada a solo 5 minutos del majestuoso Monasterio, tendrás todo lo que necesitas al alcance de la mano: centros de salud, farmacias, colegios, teatros, bares y restaurantes. El interior cuenta con dos amplias y luminosas habitaciones, equipadas con armarios empotrados, que garantizan un espacio ordenado y funcional. Disfruta de dos baños completos, uno de ellos en la habitación principal, donde la luz natural y la ventana Velux crean un ambiente acogedor. El salón es un lugar ideal para relajarse, mientras que la cocina americana se integra perfectamente en el espacio. Además, el hall de entrada cuenta con un armario empotrado muy amplio, perfecto para mantener todo en su lugar. Este dúplex también dispone de una encantador balcón donde podrás disfrutar del aire fresco. La calefacción es eléctrica asegura un ambiente agradable durante todo el año. Ubicado en la tercera planta con ascensor y orientado al sur y este, este inmueble es una oportunidad única en el mercado. No dejes pasar la ocasión de vivir en un lugar lleno de historia y encanto. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,2250.0,False,False,False,False,[],False,False,198000.0,€,,,flat,"Centro - Casco Histórico, San Lorenzo de El Escorial",Dúplex en calle CL Faetones,Destacado,,duplex,,,,
105789241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/e4/07/1263053843.webp,RLGS0063,1,,625000.0,chalet,sale,389.0,,3,4,"calle de las Encinas, 20",Madrid,Alpedrete,,es,40.6470238,-4.0342457,True,https://www.idealista.com/inmueble/105789241/,"Inmueble Alquilado - Alquiler Mercado. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Chalet aislado de segunda mano en venta en el municipio de Alpedrete, Madrid. Se trata de un chalet aislado de 390 m² desarrollados en planta sótano y 2 plantas sobre rasante y distribuidos en varias estancias. Construido sobre una parcela privada de 1000 m² donde podemos encontrar una piscina. La vivienda se sitúa en el núcleo de la población, teniendo buenos accesos por carretera. También ofrece conexión por transporte público al estar cerca de varias paradas de autobús y de la estación de tren. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc.",False,good,False,,1607.0,False,False,False,False,[],False,False,625000.0,€,True,True,chalet,Alpedrete,"Casa independiente en calle de las Encinas, 20",Destacado,,independantHouse,,,,
