propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108729949,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/57/1e/1353216448.webp,5,18,497835.0,chalet,sale,136.0,2,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729949/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,newdevelopment,True,False,3661.0,True,False,False,False,[],False,False,497835.0,€,True,True,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",,,,,,,,
108048749,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/4b/7d/1332294708.webp,1A,4,559000.0,flat,sale,120.0,2,2,"camino de Perales, 26",Madrid,Madrid,Usera,es,40.3812117,-3.6922337,True,https://www.idealista.com/obra-nueva/108048749/,"Residencial Manzanares Park View El Registro de Demandantes de Vivienda y Suelo de CONCOVI (Confederación de Cooperativas de Vivienda y Rehabilitación de España) presenta el futuro “Residencial Manzanares Park View”. Se trata de una oportunidad única en el distrito de Usera, situada en un entorno estratégico en el sur de Madrid, a orillas del río Manzanares, en un paisaje urbano en plena transformación y desarrollo, rodeado de importantes zonas verdes, destacando entre otros el Parque de Madrid Rio y Pradolongo, que ofrecen amplias zonas de recreo y deporte para sus residentes. Este Residencial, se ubicará en la calle Camino de Perales 26, Madrid y contará con 16 exclusivas viviendas de 1, 2 y 3 dormitorios, bajo con jardín y 2 áticos, en urbanización privada con zona común y piscina. El Residencial cuenta además con 27 plazas de garaje y 16 trasteros, en el sótano del edificio. Según palabras del arquitecto redactor, el “Residencial Manzanares Park View”, nace de la necesidad de crear un espacio que refleje armonía y funcionalidad en cada rincón. Inspirados en la belleza natural y la simplicidad de las formas orgánicas, hemos diseñado un entorno que no solo respeta su contexto, sino que también enriquece la experiencia de sus ocupantes. El concepto arquitectónico se basa en la integración de los elementos naturales y la arquitectura moderna. La estructura se compone de líneas limpias y abiertas, que permiten una conexión fluida entre los espacios interiores y exteriores. La iluminación natural juega un papel fundamental, creando ambientes cálidos y acogedores. Manzanares Park View está inspirado en la serenidad y la majestuosidad de los paisajes naturales, la idea es atraer la calma y la belleza del exterior hacia el interior, generando un refugio que promueva la tranquilidad y el bienestar. Los colores, materiales y texturas han sido cuidadosamente seleccionados para evocar la pureza y la simplicidad de la naturaleza. Además, hemos incorporado elementos que recuerdan la tradición artesanal, creando una fusión entre lo contemporáneo y lo tradicional. En conclusión, nuestro proyecto arquitectónico representa una convergencia única de naturaleza y modernidad, sostenibilidad y funcionalidad. Cada detalle ha sido diseñado para ofrecer una experiencia que sea a la vez estética y práctica, inspirada en la serenidad de la naturaleza y guiada por una profunda conciencia ambiental.",False,newdevelopment,True,False,4658.0,True,False,False,False,[],False,False,559000.0,€,True,True,flat,,"12 de Octubre-Orcasur, Madrid","Piso en camino de Perales, 26",1,True,12 de Octubre-Orcasur,True,,,,
108814289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/15/09/1357714458.webp,3D07,8,323051.0,flat,sale,122.0,3,2,"avenida Provisional Ahijones Berrocales Dos, 207",Madrid,Madrid,Vicálvaro,es,40.3705976,-3.5871035,True,https://www.idealista.com/obra-nueva/108814289/,"Tu nueva vida empieza en Los Berrocales: Residencial de vivienda protegida VPPL en régimen de cooperativa   Descubre un nuevo concepto de hogar en uno de los desarrollos urbanísticos más prometedores de Madrid. En Los Berrocales, cada día comienza con más luz, más espacio, más tranquilidad y más futuro.   Residencial El Brezal de los Berrocales es un proyecto de viviendas de 2 y 3 dormitorios, todas con amplias terrazas, garajes y trastero incluidos, diseñadas para ofrecer el equilibrio perfecto entre funcionalidad, confort y diseño.    Podrás elegir entre bajos con jardín, pisos en altura o espectaculares áticos en una urbanización cerrada con piscina y zonas comunes para que disfrutes del máximo ocio y bienestar.   Un barrio nuevo que mira al futuro   Los Berrocales es más que un nuevo barrio, es una nueva forma de vivir Madrid. Situado en el corazón del Sureste, a solo minutos del centro y perfectamente conectado por carretera (A-3, M-45, M-50) y transporte público (líneas EMT, Cercanías y futura estación de Metro L9 e intercambiador), disfrutarás de movilidad total desde el primer día.   Zonas verdes, calles amplias, espacios peatonales, equipamientos escolares, deportivos y comerciales… Todo pensado para el día a día de quienes buscan calidad de vida sin renunciar a nada.   La parcela se ubica en el Sector 3, una zona consolidada y con alto nivel de avance urbanístico, donde ya se prevé la simultaneidad de obras y edificación.    **COMERCIALIZA SERPROCOL  ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,newdevelopment,True,False,2648.0,True,False,False,False,[],False,False,323051.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 207",4,True,Los Berrocales,True,,,,
107637174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/aa/e1/1318376996.webp,FF1929,32,1320000.0,chalet,sale,388.0,4,4,Fuente del Fresno,Madrid,Fuente del Fresno,,es,40.5968162,-3.5840195,False,https://www.idealista.com/inmueble/107637174/,"HOUSE AND HOUSE VENDE. - EN EXCLUSIVA. Fantástica vivienda individual en la privada urbanización de Fresno Norte. Jardín muy amplio (donde se puede hacer muy fácilmente una piscina) con orientación sur. De construcción moderna con grandes ventanales y mucha luz. La casa se distribuye: PLANTA PRINCIPAL: Hall de entrada, aseo de invitados, gran salón comedor con grandes ventanales y salida directa al porche y jardín, cocina muy amplia con zona de office y salida directa también al porche y jardín, zona de lavandería y despensa. PLANTA PRIMERA: Cuatro amplios dormitorios con tres baños completos. El dormitorio principal con su baño en suite ( con duche y bañera), vestidor y su propia terraza. Los otros tres dormitorios comparten los dos baños restantes de esta planta. PLANTA BAJA: Tres plazas de garaje y un trastero muy amplio. Se encuentra en una zona muy tranquila y privada de la urbanización.  La vivienda está ubicada dentro de una urbanización Fresno Norte, situada en el kilometro 23 de la N-I, a 15 minutos de Madrid. Cuenta con diferentes autobuses que conectan directamente con Plaza Castilla, Alcobendas, San Sebastian de los Reyes. Y a meno de 5 minutos de todos los servicios ( Colegios, supermercados, centro medico etc. ).",False,good,False,,3402.0,False,False,False,False,[],False,False,1320000.0,€,True,True,chalet,independantHouse,Fuente del Fresno,Casa independiente,,,,,,,,
109198505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/81/d4/1367218892.webp,VIVEXNAVREY002,40,370000.0,chalet,sale,232.0,3,2,Navas del Rey,Madrid,Navas del Rey,,es,40.3616991,-4.2710063,False,https://www.idealista.com/inmueble/109198505/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9%! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! ✨ Chalet independiente con piscina en Navas del Rey – 232 m² en una sola planta y parcela de 493 m² ✨ Se vende este exclusivo chalet independiente de 232 m² construidos en una sola planta, ubicado en Navas del Rey, en un entorno natural privilegiado a tan solo 50 km de Madrid. Una vivienda cómoda, luminosa y con espacios diseñados para disfrutar en familia. � Distribución de la vivienda: •Amplio salón comedor con salida directa a la terraza, perfecto para reuniones y celebraciones. •Cocina equipada e independiente, funcional y lista para su uso diario. •Tres dormitorios dobles, siendo el principal una suite con baño privado. •Dos cuartos de baño completos, modernos y bien distribuidos. En planta baja, la vivienda cuenta con un garaje diáfano de 100 m², con capacidad para varios vehículos y espacio extra para trastero, taller o zona de ocio. � Exterior y parcela: La parcela de 493 m² está pensada para disfrutar al máximo del aire libre. Destaca su piscina privada, ideal para el verano, además de zonas ajardinadas y rincones de descanso que aportan intimidad y confort. � El entorno: Navas del Rey Este municipio de la Sierra Oeste madrileña es un enclave perfecto para quienes buscan calidad de vida sin renunciar a los servicios. Rodeado por el río Alberche y parajes naturales de gran belleza, ofrece un sinfín de actividades al aire libre como senderismo, rutas a caballo, ciclismo o deportes náuticos en los embalses cercanos. En cuanto a servicios, Navas del Rey dispone de: •Centros educativos (colegio e instituto). •Centro de salud y farmacias. •Supermercados, comercio local, restaurantes y bares. •Polideportivo municipal y zonas deportivas. •Conexión por autobús a Madrid y municipios cercanos, lo que lo hace ideal como residencia habitual o segunda vivienda. � Una casa espaciosa, cómoda y lista para entrar a vivir, que combina la tranquilidad de un entorno natural con todas las comodidades a su alcance. � ¡No pierda la oportunidad y venga a visitarla, le encantará! CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria �AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 MADRID � PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO DE ALARCÓN 28223 MADRID � AVDA. DE LA VERA 65 VILLANUEVA DE LA VERA 10470 CÁCERES � CALLE DE LOS OLIVOS 8 ROBLEDO DE CHAVELA 28294 MADRID [IW].",False,good,False,,1595.0,False,False,False,False,[],False,False,370000.0,€,True,True,chalet,independantHouse,Navas del Rey,Casa independiente,,,,,,,,
108629085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/68/72/1351542452.webp,VT 2.1,6,377000.0,flat,sale,80.0,2,2,"avenida Caballero de la Triste Figura, 9",Madrid,Getafe,Los Molinos,es,40.3177119,-3.7009469,True,https://www.idealista.com/obra-nueva/108629085/,"Descubre Suite Los Molinos, una exclusiva promoción de obra nueva en una de las zonas con mayor proyección de Getafe: el barrio de Los Molinos. Viviendas diseñadas para brindarte calidad de vida, confort y todos los servicios que tú y tu familia necesitáis, a solo unos minutos de casa. Elige entre modernas viviendas de 2 y 3 dormitorios, amplias, luminosas y con una distribución funcional. Todas cuentan con excelentes calidades, garaje y trastero incluidos. Muy pronto, podrás disfrutar de zonas comunes pensadas para tu bienestar, ideales para relajarte, compartir momentos y disfrutar sin salir de casa. Suite Los Molinos destaca por su ubicación privilegiada, en un entorno consolidado con todo lo que necesitas a tu alcance: •Centros educativos y guarderías •Áreas verdes, parques y zonas de paseo •Transporte público: Cercanías, autobuses y estación de Metro Los Espartales (Línea 3) a pocos minutos •Supermercados, comercios y servicios de proximidad •Centros de salud y equipamientos deportivos   Suite Los Molinos es tu oportunidad de vivir mejor, en una zona en pleno crecimiento y con excelentes comunicaciones.   Contáctanos y reserva ya tu vivienda.",False,,True,False,4713.0,True,False,False,False,[],False,False,377000.0,€,True,True,flat,,"Los Molinos, Getafe","Piso en avenida Caballero de la Triste Figura, 9",1,True,,True,,,,
108814248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/3a/db/1357713796.webp,3D02,8,318616.0,flat,sale,103.0,3,2,"avenida Provisional Ahijones Berrocales Dos, 207",Madrid,Madrid,Vicálvaro,es,40.3705976,-3.5871035,True,https://www.idealista.com/obra-nueva/108814248/,"Tu nueva vida empieza en Los Berrocales: Residencial de vivienda protegida VPPL en régimen de cooperativa   Descubre un nuevo concepto de hogar en uno de los desarrollos urbanísticos más prometedores de Madrid. En Los Berrocales, cada día comienza con más luz, más espacio, más tranquilidad y más futuro.   Residencial El Brezal de los Berrocales es un proyecto de viviendas de 2 y 3 dormitorios, todas con amplias terrazas, garajes y trastero incluidos, diseñadas para ofrecer el equilibrio perfecto entre funcionalidad, confort y diseño.    Podrás elegir entre bajos con jardín, pisos en altura o espectaculares áticos en una urbanización cerrada con piscina y zonas comunes para que disfrutes del máximo ocio y bienestar.   Un barrio nuevo que mira al futuro   Los Berrocales es más que un nuevo barrio, es una nueva forma de vivir Madrid. Situado en el corazón del Sureste, a solo minutos del centro y perfectamente conectado por carretera (A-3, M-45, M-50) y transporte público (líneas EMT, Cercanías y futura estación de Metro L9 e intercambiador), disfrutarás de movilidad total desde el primer día.   Zonas verdes, calles amplias, espacios peatonales, equipamientos escolares, deportivos y comerciales… Todo pensado para el día a día de quienes buscan calidad de vida sin renunciar a nada.   La parcela se ubica en el Sector 3, una zona consolidada y con alto nivel de avance urbanístico, donde ya se prevé la simultaneidad de obras y edificación.    **COMERCIALIZA SERPROCOL  ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,newdevelopment,True,False,3093.0,True,False,False,False,[],False,False,318616.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 207",bj,True,Los Berrocales,True,,,,
108010803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/9f/9d/1331101469.webp,Ático A,10,650000.0,duplex,sale,129.0,1,1,"calle RICARDO DAMAS, 9",Madrid,Madrid,Arganzuela,es,40.3863683,-3.6938002,True,https://www.idealista.com/obra-nueva/108010803/,"¡Último Ático en venta!   DOS OPCIONES DE VIVIENDA, 1 Y 2 DORMITORIOS  Descubre la exclusividad en el corazón de Madrid con los dos últimos áticos disponibles en la prestigiosa promoción Living Rio Madrid. Ubicados en el vibrante barrio de Legazpi, en el distrito de Arganzuela, estos áticos ofrecen una combinación perfecta de diseño contemporáneo, confort y vistas inigualables al río Manzanares  Comodidades de la Promoción: •Piscina comunitaria rodeada de zonas verdes. •Sistema de domótica integrado para un control total de tu hogar. •Eficiencia energética A gracias a sistemas de aerotermia. •Garaje privado y trastero  Ubicación Inmejorable: Situados en Calle Ricardo Damas 9, esta promoción te coloca a pasos del Parque Madrid Río, ofreciendo una vida urbana con acceso a espacios verdes, cultura y ocio. Excelentes conexiones de transporte y proximidad a las principales arterias de la ciudad.",False,newdevelopment,True,False,5039.0,True,False,False,False,[],False,False,650000.0,€,True,False,flat,duplex,"Legazpi, Madrid","Dúplex en calle Ricardo Damas, 9",6,True,Legazpi,True,25000.0,,,
108814460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/1d/a5/1351546760.webp,2º D,11,309900.0,flat,sale,117.0,3,2,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108814460/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,False,2649.0,True,False,False,False,[],False,False,309900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",2,True,Butarque,True,,,,
108159269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/c3/15/1345227538.webp,NE51,14,290062.0,flat,sale,99.0,3,2,"calle Provisional Ahijones Cuarenta y Cinco, 35",Madrid,Madrid,Vicálvaro,es,40.3892024,-3.5740277,True,https://www.idealista.com/obra-nueva/108159269/,"¡Tu nuevo hogar en Los Ahijones! Viviendas VPPB de 1, 2 y 3 dormitorios en régimen de cooperativa!  Un proyecto moderno, funcional y sostenible para viviendas de VPPB de 1, 2 y 3 dormitorios, diseñado para maximizar comodidad y calidad de vida, cada unidad incluye dos plazas de garaje y trastero, asegurando la practicidad esencial para tu vida cotidiana. La ubicación estratégica permite un fácil acceso a transporte público, colegios y comercios, lo que convierte a este proyecto en una opción ideal para familias que buscan un entorno seguro y accesible. Cada hogar ha sido diseñado con atención a las distribuciones interiores, asegurando que la luz natural inunde cada espacio. Además, se han incorporado modernas instalaciones y acabados de buena calidad, complementados por amplias y acogedoras terrazas, ideales para disfrutar del aire libre y la convivencia familiar. La sostenibilidad, la funcionalidad y el cuidado por los detalles son importantes para que puedas disfrutar de tu nuevo hogar. Además, el complejo cuenta con amplias áreas verdes, piscina, espacios comunitarios y conserjería que fomentan la convivencia entre los residentes. Ahijones contará con todos los servicios, tanto públicos como privados, necesarios para el día a día. Además, contará con más de 1.000.000 de m2 de zonas verdes y arbolado y se integrará dentro del proyecto municipal de Bosque Metropolitano. En el proyecto, también se incorporan más de 24 kms. de carril bici, que conectan entre sí las zonas verdes y las principales zonas del desarrollo. Un nuevo barrio perfectamente comunicado tanto en transporte público como privado. Acceso directo a la M-45 y la R-3 que enlaza con la A-3, con la A-2. Además, dispone de conexión directa con la Prolongación de O’Donnell que ofrece acceso directo al centro de Madrid. Los Ahijones será el único de los nuevos Sectores del Este que en su primera etapa disponga de una parada de metro de la línea 9 en el propio barrio. De este modo, el intercambiador de RENFE de Vicálvaro se encontrará a una sola parada de Metro y al centro de Madrid se podrá acceder en 15 minutos. También se han proyectado diferentes líneas de autobús y la incorporación de las líneas de Bus de Tránsito Rápido que recorrerán la Gran Vía del Sureste teniendo previstas varias paradas en Los Ahijones. *El coste de la vivienda es aproximado. Toda la documentación expuesta puede sufrir variaciones por razones técnicas, jurídicas, administrativas o por decisión de la cooperativa.",False,newdevelopment,True,False,2930.0,True,False,False,False,[],False,False,290062.0,€,True,True,flat,,"Los Ahijones, Madrid","Piso en calle Provisional Ahijones Cuarenta y Cinco, 35",2,True,Los Ahijones,True,,,,
108733823,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/2e/1a/1353560962.webp,35,12,335000.0,chalet,sale,180.0,4,3,"calle Soto del Henares, 31",Madrid,Villalbilla,,es,40.4300871,-3.2925291,True,https://www.idealista.com/obra-nueva/108733823/,"NUEVA FASE DE OBRA NUEVA EN VILLALBILLA de 180 m2 construidos con 120 m² en planta baja y primera y 60 m2 de sótano. 4 DORMITORIOS Y 3 CUARTOS DE BAÑO CON ENERGÍA SOLAR FOTOVOLTAICA INDIVIDUAL POR VIVIENDA ¡CON AEROTERMIA Y SUELO RADIANTE! PRECIO: DESDE 335.000 € ( + IVA) CON SÓTANO  Chalet unifamiliar adosado de nueva construcción, ubicado en la Calle Peña del Arcipreste en Villalbilla (Madrid), distribuidos en tres plantas en parcela de 150 m². La Planta Baja dispone de gran salón independiente con salida a parcela, cocina, despacho y baño completo con plato de ducha. La Planta Primera consta de dormitorio principal tipo suite con baño completo y zona vestidor, dos dormitorios individuales y baño completo en distribuidor. La planta sótano está compuesta por dos amplios espacios diáfanos con luz y ventilación natural y cuarto de instalaciones. La Parcela delantera está solada de hormigón impreso, preparada como aparcamiento para un vehículo, y la Parcela trasera tiene una parte solada en hormigón impreso y una parte en tierra para jardín. Aislamientos térmicos y acústicos en toda la vivienda. Máxima climatización de frío y calor con Aerotermia y suelo radiante para un bajo consumo energético y económico.  Zona rodeada de naturaleza y parques infantiles, cerca de colegios, a tan solo unos minutos andando del centro de Villalbilla donde se ubican todos los servicios como centro de salud, bancos, supermercados, polideportivo municipal, … y a unos 10 minutos en coche de Alcalá de Henares.  AVANCE URBANO es una compañía con más de 25 años de experiencia en el sector de la promoción inmobiliaria en la zona del Corredor del Henares, no dude en contactarnos para solicitar información sin compromiso.  ¡VISITE NUESTRO CHALET PILOTO CON CITA PREVIA PARA UNA ATENCIÓN PERSONALIZADA!",False,newdevelopment,True,False,1861.0,True,False,False,False,[],False,False,335000.0,€,True,True,chalet,terracedHouse,Villalbilla,"Chalet adosado en calle Soto del Henares, 31",,,,,,,,
108762436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/f1/60/1354395255.webp,19,7,535000.0,chalet,sale,178.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,,es,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762436/,"¡Fase 2 de Adosados y Pareados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,newdevelopment,True,False,3006.0,True,False,False,False,[],False,False,535000.0,€,True,True,chalet,semidetachedHouse,Miraflores de la Sierra,"Chalet pareado en calle Pico de la Miel, 2",,,,,,,,
108629285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/84/f2/1351542490.webp,VT 3.3,6,488000.0,flat,sale,112.0,3,2,"avenida Caballero de la Triste Figura, 9",Madrid,Getafe,Los Molinos,es,40.3177119,-3.7009469,True,https://www.idealista.com/obra-nueva/108629285/,"Descubre Suite Los Molinos, una exclusiva promoción de obra nueva en una de las zonas con mayor proyección de Getafe: el barrio de Los Molinos. Viviendas diseñadas para brindarte calidad de vida, confort y todos los servicios que tú y tu familia necesitáis, a solo unos minutos de casa. Elige entre modernas viviendas de 2 y 3 dormitorios, amplias, luminosas y con una distribución funcional. Todas cuentan con excelentes calidades, garaje y trastero incluidos. Muy pronto, podrás disfrutar de zonas comunes pensadas para tu bienestar, ideales para relajarte, compartir momentos y disfrutar sin salir de casa. Suite Los Molinos destaca por su ubicación privilegiada, en un entorno consolidado con todo lo que necesitas a tu alcance: •Centros educativos y guarderías •Áreas verdes, parques y zonas de paseo •Transporte público: Cercanías, autobuses y estación de Metro Los Espartales (Línea 3) a pocos minutos •Supermercados, comercios y servicios de proximidad •Centros de salud y equipamientos deportivos   Suite Los Molinos es tu oportunidad de vivir mejor, en una zona en pleno crecimiento y con excelentes comunicaciones.   Contáctanos y reserva ya tu vivienda.",False,,True,False,4357.0,True,False,False,False,[],False,False,488000.0,€,True,True,flat,,"Los Molinos, Getafe","Piso en avenida Caballero de la Triste Figura, 9",1,True,,True,,,,
105580539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/02/ba/1256678408.webp,594001,12,919000.0,flat,sale,96.0,3,3,Barrio Sol,Madrid,Madrid,Centro,es,40.4205507,-3.7018871,False,https://www.idealista.com/inmueble/105580539/,"Ana Gómez de la Serna de GV | JUSTICIA comercializa el siguiente inmueble: En este distrito histórico y culturalmente inigualable, con combinación única de encanto tradicional y modernidad cosmopolita, se encuentra este piso de 96 metros cuadrados construidos, que siendo interior es muy luminoso.  Cuenta con tres cuartos de dormir, uno de ellos con cuarto de baño en suite. La cocina está equipada con electrodomésticos de alta gama, se vende completamente amueblado con muebles de diseño hechos a medida, acabados en madera y una excelente iluminación mediante luces LED y decorado.  Asimismo cuenta con aire acondicionado y calefacción individual. Dispone de certificado energético. Se adjunta plano. Y.. . con una oferta cultural inigualable que incluye museos de renombre mundial, como el Museo del Prado el Museo Reina Sofía, así como una amplia variedad de tiendas, restaurantes y locales de entretenimiento. Distribución: Salón, cocina americana totalmente equipada, tres habitaciones, una de ellas con baño en suite y dos cuartos de baño.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,9573.0,True,False,False,False,[],False,False,919000.0,€,,,flat,,"Sol, Madrid",Piso,3,False,Sol,True,,,,
