propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription,parkingSpace.parkingSpacePrice
106192310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/ac/6c/1365371478.webp,IDE106192310,48,242000.0,countryHouse,sale,216.0,3,6,calle de Sergio Caballero,Madrid,Pezuela de las Torres,es,40.4172658,-3.1778664,False,https://www.idealista.com/inmueble/106192310/,"CERTIFICADO DE EFICIENCIA ENERGÉTICA *A* Esta auténtica casa de pueblo, completamente reformada, ofrece un hogar moderno y funcional sin perder su esencia tradicional. 214 m2 en catastro y en registro. Toda la documentación actualizada y certificado energético A. Perfecta para entrar a vivir Terraza en la última planta con bonitas vistas, y mirador acristalado, con patio hacia la parte trasera de la casa, a media hora escasa de Alcalá de Henares. La REFORMA INTEGRAL ha abarcado todas las instalaciones, garantizando un alto nivel de calidad y eficiencia. •Fontanería: completamente nueva, tuberías de alta calidad y sanitarios modernos. •Electricidad:con un cuadro eléctrico nuevo y puntos de luz y enchufes distribuidos de forma eficiente. •Calefacción: Caldera de pellet de última generación, que garantiza una calefacción eficiente y económica, avalada por la garantía del sello Windhager •Ventanas: primera marca austriaca de alta calidad, que proporcionan un excelente aislamiento térmico y acústico. •Aislamientos: La vivienda cuenta con un buen aislamiento térmico y acústico, incluso en fachada. •Revestimientos: Suelos, paredes y techos renovados con materiales de primera calidad, combinando estilos modernos y tradicionales DISTRIBUCIÓN: •Planta Baja:  - Cocina abierta a la sala de estar: Amplia cocina amueblada con una bonita y práctica encimera en forma de L, que crea un lazo en común con el salón. Destaca sin duda por su diseño moderno, que combina a la perfección con el estilo rústico de la vivienda. La cocina conecta por un lado con el patio, y por otro lado con la sala de estar con una ventana al exterior que aporta abundante luz natural.  - Patio Interior: Pasillo de patio que se abre a un gran patio al fondo, tras atravesar el gran cuarto de la excelente caldera de Pellets (Windhager).Esta funciona tanto para el agua sanitaria como para la calefacción consiguiendo un alto nivel de eficiencia energética. Ademas cuenta con un comodísimo silo, que una vez lleno, te desentiende del abastecimiento de la caldera. Gran patio hormigonado en dos alturas, perfecto para diversas actividades al aire libre. En todo su lateral se ha mantenido tierra para poder cultivar tus propias verduras y hortalizas o simplemente decorar con plantas ornamentales.  •Primera Planta:  - Dormitorio principal: Muy luminoso y espacioso con gran armario hecho a medida que quedaría en beneficio de la vivienda.   - Segundo dormitorio con dos espacios diferenciados, uno de cuarto de estudio o trabajo y al fondo el dormitorio, han hecho las delicias de su joven ocupante, encantada con su gran cuarto.   - Baño: También tienen esta planta un baño completo con bañera, todo reformado tambien.  - Habitación adicional: subiendo a la primera planta, llegamos a un espacio aprovechado como zona de trabajo. Esta alcoba, sin ventana a exterior, es perfecta para utilizar como despacho, sala de juegos o vestidor. •Bajo Cubierta:  - Amplio espacio diáfano con vigas de madera a la vista, ideal para múltiples usos: bien Artísticos, deportivos, o simplemente como gran habitación con un bonito ventanal con vistas espectaculares del pueblo. Tiene un aseo que le dota a esta planta de una comodísima autonomía e independencia, perfecta para aislarte en un tus composiciones, o estudio.   - Gran terraza, es la guinda que da a esta última planta el carácter de punto fuerte de la vivienda. [IW].",False,good,False,1120.0,True,False,False,False,[],False,False,242000.0,€,countryHouse,casaDePueblo,Pezuela de las Torres,Casa de pueblo en calle de Sergio Caballero,,,,,,,,,,,,,
98727967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/35/93/1088148603.webp,MIRADORDELSUR,39,1599000.0,countryHouse,sale,1038.0,3,2,M-530 s/n,Madrid,Villamanta,es,40.2984344,-4.1180642,True,https://www.idealista.com/inmueble/98727967/,"El precio podrá ser tratado o valorar la opción de restar de la totalidad una propiedad si se dan las condiciones.  Es una finca de 7,5HA que abarca la mayor parte de una colina. Cuenta con una vivienda principal lista para entrar a vivir de 260 m2 y una nave industrial de 700m2 que puede dedicarse a múltiples usos como pueden ser cuadras, corrales, almacén o cualquier actividad permitida. Además, de un refugio para caballos en la zona inferior de la finca.   La propiedad tiene agua de pozo propio y es autónoma energéticamente a través de una instalación de energía solar fotovoltaica con acumuladores, así como de un molino eólico que abastecen a la vivienda y caldera tanto de leña como de gasóleo.    La finca está situada en una zona completamente accesible y a sólo 2 minutos en coche del centro urbano de Villamanta, el acceso a ella se encuentra a pie de carretera con un camino perfectamente adaptado de pocos metros.    La vivienda principal cuenta con 256m2 construidos en una sola planta, distribuidos en un enorme hall de entrada que da acceso a las habitaciones, baños, cocina y salón.    La cocina es de diseño rústico, con espacios muy abiertos juntándose con un comedor al estilo americano. Contiguo a ésta, nos encontramos con un salón de enormes dimensiones con salida a la parcela, donde tenemos un cenador a modo chillout con las mejores vistas 360º de todo el municipio.     Al otro lado de la vivienda nos encontramos con las tres habitaciones. Dos de ellas son las secundarias, las cuales poseen unas dimensiones muy extensas asistidas por un baño completo con plato de ducha. La habitación restante es la de matrimonio, destacable por su tamaño y por su peculiar baño en suite.    La vivienda cuenta con una zona de recreo con porche o patio y con piscina de diseño.    Toda la vivienda está edificada con excelentes calidades y es de estilo rústico moderno.    En cuanto a la nave industrial, es de reciente construcción y actualmente se utiliza como un taller, y cuenta también con vivienda propia de 70m2 y además existe un apartamento de invitados de 45m2. Excelente opción de inversión, para después alquilar distintas naves, inmueble o terreno.    Villamanta es un encantador municipio de 2800 habitantes al suroeste de la Comunidad de Madrid ubicado en un entorno rural de vega y dehesa que hace de éste una de las mayores delicias naturales y medioambientales de la Comunidad de Madrid y sobre todo para los amantes de las actividades y deportes al aire libre.    El municipio cuenta con los servicios esenciales básicos como sucursales bancarias, consultorio médico, supermercados así como colegio público o zonas polideportivas.    Está muy bien comunicado por carretera, a tan solo 10 minutos del acceso a la A5 y R5, el centro comercial Intu Xanadú se encuentra a unos 20 minutos, el Hospital y la Universidad Rey Juan Carlos están a una distancia de 25 minutos. y a unos escasos 35 minutos de Madrid capital. Móstoles, Alcorcón y Fuenlabrada están a unos 20 minutos en coche.    Varias líneas de autobús interurbano tienen parada en varios puntos de la localidad y en el cercano municipio de Navalcarnero. La estación de tren más cercana se encuentra en Móstoles, con conexiones a Atocha-Renfe cada 10 minutos.    No dude en contactarnos.",True,good,False,1540.0,True,False,True,False,[],False,False,1599000.0,€,countryHouse,countryHouse,Villamanta,Finca rústica en M-530 s/n,bj,,,,,,,,,,,,
109109122,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/2e/00/1366537660.webp,,21,290000.0,flat,sale,121.0,4,2,plaza de la Villa,Madrid,Soto del Real,es,40.7524601,-3.7860369,False,https://www.idealista.com/inmueble/109109122/,"Vive la Sierra de Madrid con todas las comodidades – 4 Dormitorios en el corazón de Soto del Real ¡Descubre tu nuevo hogar en Soto del Real, de la mano de Arturo SBM! Este amplio y luminoso piso de 121 m² construidos te espera en la última planta de un edificio ubicado en pleno centro del municipio, a un paso de todos los servicios. Ubicado en una segunda planta sin vecinos arriba, la vivienda es completamente exterior, con doble orientación y ventilación cruzada, lo que garantiza luz natural durante todo el día y una temperatura agradable en todas las estaciones. Con 90 m² útiles, se distribuye en: •4 amplios dormitorios •Salón independiente •Cocina independiente •2 baños completos Un espacio pensado para quienes valoran la comodidad, la luz y la amplitud en su día a día. Calefacción individual eléctrica, con consumos ajustables según tus necesidades. Gastos de comunidad: 41€/mes. IBI: 347,90€/año. ⸻ ¿Por qué elegir Soto del Real? Vivir aquí es disfrutar de la calma, la naturaleza y el aire limpio, sin renunciar a los servicios de la ciudad. A solo 40 minutos de Madrid, este enclave privilegiado te ofrece calidad de vida, vistas a la sierra y un entorno ideal para familias, deportistas y quienes teletrabajan. Ventajas clave del entorno: •Rodeado de rutas de senderismo, montaña y naturaleza. •Cerca del Parque Nacional de la Sierra de Guadarrama. •Perfecto para quienes buscan un entorno seguro y tranquilo. •Ideal para familias: colegios, instituto, polideportivo y centro cultural. •Transporte a Madrid: autobuses frecuentes + Cercanías Renfe en Colmenar Viejo. ⸻ En resumen: Una vivienda grande, luminosa, bien ubicada y con muchísimas posibilidades, en uno de los pueblos más valorados del norte de Madrid. Perfecta tanto para vivir todo el año como para disfrutar de fines de semana o como inversión. Contacta con Arturo SBM y ven a conocerla. ¡Tu nuevo hogar te está esperando! WhatsApp .",True,good,False,2397.0,True,False,False,False,[],False,False,290000.0,€,flat,,Soto del Real,Piso en plaza de la Villa,2,True,False,,,,,,,,,,
104582725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/0c/d1/1347678565.webp,FHOG-2534,17,224250.0,flat,sale,91.0,3,1,calle de la Harina,Madrid,Fuenlabrada,es,40.2821436,-3.7911462,False,https://www.idealista.com/inmueble/104582725/,"***SIN COMISIONES DE AGENCIA INMOBILIARIA*** Alquilado: oportunidad de inversión Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Renta actual: 656,4 €/mes Fecha de fin de contrato: 05/2026 Descripción Piso en venta ubicado en CALLE HARINA, FUENLABRADA, Madrid. Dispone de una superficie de 91 m2 1 habitación Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Este piso se encuentra en Calle de la Harina, 28944, Fuenlabrada, Madrid, en la zona del CENTRO, en la planta 4 de una finca SIN ASCENSOR. Es un piso, construido en el año 1976, que tiene 91 m2 de los cuales 79 m2 son de vivienda y aproximadamente 65m2 serían útiles y dispone de 3 habitaciones y 1 baño. Distribuidos en 3 habitaciones, acceso a la terraza desde el amplio salón-comedor, cocina con lavadero y 1 baño. El piso tiene a su alrededor comercios, colegios, bancos, farmacias, otros servicios y paradas de autobús. Fácil acceso a la estación de metro y tren Fuenlabrada Central y por carretera a la M506. Soluciones a su medida.",True,good,False,2464.0,True,False,False,False,[],False,False,224250.0,€,flat,,"Centro, Fuenlabrada",Piso en calle de la Harina,4,True,False,Centro,,,,,,,,,
108627209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/87/ca/1350361482.webp,Venta-3hMaquini,58,368000.0,flat,sale,92.0,3,2,calle de la Maquinilla,Madrid,Madrid,es,40.3801769,-3.6385876,False,https://www.idealista.com/inmueble/108627209/,"Servicheck inmobiliaria vende bonito piso exterior de 3 dormitorios, dos baños, plaza de garaje y trastero ubicado en un edificio moderno y bien mantenido. Con una distribución perfectamente aprovechada, la vivienda cuenta con un amplio salón luminoso con mirador, ideal para disfrutar de la luz natural durante todo el día. La cocina, completamente equipada con electrodomésticos de calidad, ofrece acceso a una práctica terraza tendedero. El piso dispone de 3 dormitorios, todos ellos con armarios empotrados, garantizando un almacenamiento óptimo. La habitación principal incluye baño en suite con bañera, proporcionando mayor privacidad y comodidad. Además, dispone de un segundo baño completo con plato de ducha, ideal para el uso compartido. Con suelos de tarima, ventanas acristalamiento tipo Climalit que garantizan un excelente aislamiento térmico y acústico. Calefacción por gas natural para asegurar tu confort durante todo el año. También cuenta con preinstalación de aire acondicionado por conductos, permitiendo su instalación de forma sencilla. En el precio esta incluido un cuarto trastero amplio y una plaza de garaje. En cuanto a los servicios y las instalaciones de la urbanización, podrás disfrutar de una completa oferta: conserje 24 horas, piscina, zona infantil, gimnasio y pista de pádel, todo dentro de un entorno seguro y exclusivo. Ubicación y Comunicación: El inmueble goza de una ubicación excepcional en cuanto a comunicación. Está perfectamente conectado con el resto de la ciudad mediante múltiples opciones de transporte. A pocos minutos a pie, podrás acceder a la estación de metro Sierra de Guadalupe, Miguel Hernández y Renfe de Villa Vallecas, lo que te permitirá moverte con facilidad por Madrid y alrededores. Además, la oferta de autobuses también es muy amplia, facilitando aún más el acceso a otras zonas de la ciudad. Los accesos a las principales autopistas, como la A3, M40 y M30, son rápidos y directos, lo que facilita tu desplazamiento tanto hacia el centro de Madrid como hacia otros destinos de la Comunidad. De hecho, este piso se encuentra a tan solo 15 minutos del centro de Madrid, lo que te permite disfrutar de la comodidad y la tranquilidad de un barrio residencial sin renunciar a la proximidad con el corazón de la capital. Además, en las cercanías podrás encontrar una excelente oferta de servicios, incluyendo supermercados, hospitales, colegios y centros deportivos, lo que hace que esta vivienda sea ideal para quienes buscan calidad de vida y comodidad en su día a día. Sin duda, una oportunidad única para vivir en una zona excelente, con todas las comodidades y una conexión perfecta a la ciudad. Mejor ver, Preguntar por Lucas Margara 657_919_733 (también se atiende por WhatsApp).",True,good,False,4000.0,True,False,True,False,[],False,False,368000.0,€,flat,,"Palomeras sureste, Madrid",Piso en calle de la Maquinilla,1,True,True,Puente de Vallecas,Palomeras sureste,True,True,,,,,,
107528817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/79/f1/1289468221.webp,VT31-P3-4º-D,6,210416.0,flat,sale,88.0,2,2,Barrio Valdecarros,Madrid,Madrid,es,40.3495684,-3.6121561,False,https://www.idealista.com/obra-nueva/107528817/,"Sólo disponibles viviendas destinadas a personas con movilidad reducida NUEVO ÁMBITO DEL SURESTE MADRID Próximo proyecto de vivienda protegida en Valdecarros (VPPB), Residencial Bosón, viviendas en régimen de cooperativa de 2 y 3 dormitorios a un precio muy asequible. Ubicación y accesibilidad Destacamos la excelente ubicación de este nuevo desarrollo urbanístico gracias a la proximidad y rápidos accesos a las grandes autovías, como la M-45, la M-31 y la M-50. El barrio contará con un sistema de autobuses de tránsito rápido de alta capacidad que agilizará el transporte público y facilitará la movilidad. Valdecarros delimita al este por el Ensanche de Vallecas, al oeste por el Parque lineal del Manzanares, al norte por Mercamadrid y el polígono de Atalayuela y al sur por la autopista de circunvalación M-50. Sostenibilidad El nuevo ámbito contará desde el primer momento con 127 kilómetros de carriles ciclistas específicos, impulsando de esta manera una movilidad sostenible y ecológica. Además, Valdecarros dispone de grandes espacios destinados a zonas verdes para el uso y disfrute de los ciudadanos. Servicios y comodidades Valdecarros ofrecerá todos los servicios necesarios, colegios, guarderías, centros de salud, instalaciones deportivas, hospitales y parques. Un barrio nuevo, verde, sostenible donde se desarrollaron 51.656 viviendas de las cuales el 55% tendrán algún tipo de protección. Viviendas El residencial contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior y para los momentos de ocio, podrás disfrutar sin salir de casa con las fantásticas zonas comunes con piscina, zonas verdes y área infantil. Viviendas diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos. Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado!",False,newdevelopment,True,2391.0,True,False,False,False,[],False,False,210416.0,€,flat,,"Valdecarros, Madrid",Piso,4,True,True,Villa de Vallecas,Valdecarros,True,True,False,,,,,
107996990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/33/4c/1330630134.webp,,35,1050000.0,flat,sale,132.0,4,4,calle de San José,Madrid,Madrid,es,40.414068,-3.6985462,False,https://www.idealista.com/inmueble/107996990/,"**Piso en Venta en el Corazón del Barrio de Las Letras** Descubre este espectacular piso recientemente reformado en pleno Barrio de Las Letras, a solo 5 minutos del emblemático Hotel Palace. Con una inversión de aproximadamente 200.000 euros en su reforma, este inmueble de 132 m² construidos destaca por sus altas calidades y su estado impecable. La finca clásica de 1890, con sus bonitos balcones, ofrece un encanto único que combina lo antiguo con lo moderno. El gran salón comedor, completamente exterior y muy luminoso, se integra con una cocina de diseño, creando un espacio perfecto para disfrutar y compartir. Con cuatro amplios y luminosos dormitorios, cada uno cuenta con su propio cuarto de baño en suite, garantizando privacidad y comodidad. Además, todos los dormitorios están equipados con armarios empotrados que ofrecen un amplio espacio de almacenamiento. La propiedad también incluye una zona de lavandería equipada con lavadora y secadora, así como un trastero para mayor comodidad. La maquinaria de suelo radiante y aerotermia asegura un ambiente cálido y acogedor durante todo el año. Con techos muy altos que aportan una sensación de amplitud, este piso es ideal para quienes buscan un hogar lleno de luz y estilo. Ubicado en la tercera planta sin ascensor, este piso orientado al sur y este te permitirá disfrutar de la calidez del sol durante todo el día. No pierdas la oportunidad de vivir en una de las zonas más emblemáticas de Madrid, cerca del Congreso de los Diputados y rodeado de una oferta cultural inigualable. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,good,False,7955.0,True,False,False,False,[],False,False,1050000.0,€,flat,,"Huertas-Cortes, Madrid",Piso en calle de San José,3,True,False,Centro,Huertas-Cortes,,,,1130000.0,80000.0,7.0,,
105337314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/a3/0e/1249080099.webp,3251,15,1359000.0,flat,sale,137.0,2,2,Barrio Castellana,Madrid,Madrid,es,40.4327479,-3.6865844,False,https://www.idealista.com/inmueble/105337314/,"Con una extensión de 105 m2, ofrece una distribución inteligente y sofisticada, que incluye una cocina totalmente equipada, dos dormitorios, dos baños y amplio salón. Dispone de aire acondicionado y calefacción comunitaria, además de servicio de portería. Comunidad: 98 € IBI: 545 € El barrio de Salamanca es uno de los barrios residenciales más elegantes y prestigiosos de mayor nivel de vida de Europa. En él se encuentra la mayor zona de compras de lujo de Madrid, la conocida “Milla de Oro"" en torno a las calles Serrano, Claudio Coello y Ortega y Gasset que reúne las más elegantes firmas de moda como son Chanel, Dior, Louis Vuitton, Loewe y muchos más.. . Destaca también por sus señoriales fachadas, que lo convierten en una preciosa representación para el mundo de la arquitectura clásica y vanguardista.  La oferta gastronómica que podemos encontrar responde a los gustos de un cliente moderno, cosmopolita y sofisticado. Podemos resumir que en el barrio de Salamanca han sabido combinar, con gusto exquisito, el clasicismo de mediados del siglo XIX con las necesidades y estilo del siglo XXI, sin olvidar su cercanía al parque del Retiro, el gran pulmón verde del centro de la ciudad. Clásico y elegante, versátil y cosmopolita. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,9920.0,True,False,False,False,[],False,False,1359000.0,€,flat,,"Castellana, Madrid",Piso,1,False,True,Barrio de Salamanca,Castellana,,,,,,,,
91265240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/a2/53/1268686073.webp,1059,27,1500000.0,flat,sale,135.0,2,2,calle de la Libertad,Madrid,Madrid,es,40.4228017,-3.6983822,False,https://www.idealista.com/inmueble/91265240/,"Presentamos en exclusiva esta espectacular vivienda de autor reformada de lujo en el barrio de Chueca-Justicia. La vivienda pertenece a una finca de estilo clásico de principios de siglo XX muy bien conservada. La reforma ha sido realizada por un estudio de arquitectura que ha sabido aprovechar al máximo el espacio. La vivienda posee un hall, un salón-comedor de muy buen tamaño con 3 balcones a la calle, cocina americana muy cómoda con mueble bar y zona de plancha y lavado independiente. En la parte de descanso tenemos dos habitaciones, la suite principal de 35 m2 que incluye gran cantidad de armarios y baño de gran diseño y otra habitación exterior que puede hacer función de segundo dormitorio o de estudio con baño independiente completo. La vivienda tiene suelos de madera, aire acondicionado por conductos en toda la casa, calefacción individual y conserje. Se encuentra actualmente alquilado con contrato de larga duración. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",True,good,False,11111.0,True,False,False,False,[],False,False,1500000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de la Libertad,3,True,True,Centro,Chueca-Justicia,,,,,,,,
109045324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/26/45/1366740784.webp,,39,1350000.0,chalet,sale,407.0,5,3,"CL INOCENCIO FERNANDEZ, 67",Madrid,Madrid,es,40.4765514,-3.7315235,True,https://www.idealista.com/inmueble/109045324/,"PRECIOSO CHALET INDIVIDUAL CON AMPLIO JARDIN Y PISCINA, SITUADO EN LA MEJOR ZONA DE MADRID-PEÑAGRANDE, NO TE PARECE UN GRAN PRIVILEGIO VIVIR EN MADRID CON JARDIN Y PISCINA PROPIA?  Se encuentra a 30 metros de la Avenida del Cardenal Herrera Oria y a 800 metros de la Urbanización Puerta de Hierro. Con rápido acceso a través de Herrera Oria, M 30, M40, a minutos andando a la estación de metro de Lacoma o Avenida de la Ilustración. Próximo a las paradas de autobús, líneas 9-N20, 64, 82, 815 y Metro Línea 7.  EDIFICIO SINGULAR DE ARQUITECTURA TRADICIONAL CONSTRUIDO EN 1945 Y REMODELADO EN 1985 DE LOS QUE YA APENAS QUEDAN. UN AUTENTICO CAPRICHO SUSCEPTIBLE DE MEJORAS Y REFORMAS PARA ADECUARLO A SUS NECESIDADES Y DESEOS. Construcción con muros de 50 cm, barrio residencial, servicios cercanos, pero con la tranquilidad de estar en una ubicación donde el verde y las vistas te permiten disfrutar de la paz que solo proporciona este entorno. La vivienda cuenta con una parcela de aproximadamente 703 metros que alberga tras ella un amplio jardín arbolado y piscina con instalación de depuración.  Dos amplias terrazas, una de ellas de más de 80 metros.  La vivienda tiene ITE favorable de 2023. Distribución:  PLANTA PRINCIPAL: Jardín delantero. Rampa para facilitar el acceso a mayor cantidad de vehículos. Distribuidor. Cocina muy luminosa, con espacio para comer en ella, dispone de doble encimera y vistas al jardín. Baño con ventana y plato de ducha.  Dos dormitorios en planta, uno de ellos muy amplio. Salón de 37 metros (UTILES), cuenta con aire acondicionado. Además.. . … una bonita chimenea central, salida directa hacia una terraza muy acogedora que sin duda disfrutará cada día. PLANTA SUPERIOR:  Amplio dormitorio ligeramente abuhardillado, con salida directa a una terraza de mas de 43 metros (UTILES) con vistas despejadas. Baño completo. PLANTA BAJA: Distribuidor. Dos amplios dormitorios.  Baño con plato de ducha. Cuarto de calderas (la antigüedad de la caldera es de aproximadamente 2 años)  Garaje para dos vehículos. ¡NO DEJES DE PERDER ESTA OPORTUNIDAD!",False,good,False,3317.0,True,False,False,False,[],False,False,1350000.0,€,chalet,independantHouse,"Peñagrande, Madrid","Casa independiente en CL Inocencio Fernandez, 67",,,,Fuencarral,Peñagrande,True,True,,,,,,
