propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished
99353664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/18/1c/1041182930.webp,B3 CASA C,8,,1080000.0,chalet,sale,169.0,,4,4,"calle Pico De La Miel, 5",Madrid,Fuente del Fresno,,es,,40.5941199,-3.58657,True,https://www.idealista.com/obra-nueva/99353664/,"OBRAS INICIADAS, ENTREGA EN VERANO DE 2026.  1.080. 0000+iva ULTIMAS VIVIENDAS Se trata de un conjunto residencial cerrado formado por 16 únicas viviendas con piscina, zona verde y control de seguridad. La edificación está formada por viviendas en 2 plantas + terraza solárium, cuentan con amplios jardines privados de hasta 350 m² y 3 terrazas de superficie total 110 m2. Todas las unidades constan de 4 dormitorios, 2 baños y un aseo. Cada vivienda dispone de tres plazas de garaje y trastero. Las calidades de construcción son inmejorables, con aerotermia y suelo radiante refrescante que hace que las viviendas vayan a obtener la máxima calificación energética “A”. Placas solares fotovoltaicas. Además, cuentan con cocina completamente amueblada con electrodomésticos, armarios empotrados, puerta acorazada, acristalamiento de doble vidrio en todas las ventanas, control de climatización, persianas de seguridad, etc… Visite nuestro punto de venta en la propia promoción. Fuente El Fresno San Sebastián de los Reyes Una de las más prestigiosas y de mayor calidad de toda el área metropolitana de Madrid.  Desarrollada a lo largo de la autovía A I, se trata de una zona fundamentalmente residencial, dotada de todo tipo de equipamientos y servicios en sus alrededores escolar, deportivo, comercial, etc. La accesibilidad es inmejorable, encontrándose rodeada por varias Autovías y Autopistas: A-I Madrid Burgos, M-40, M-12 Eje aeropuerto, R2 radial Madrid Guadalajara. Tanto la estación de Chamartín como el aeropuerto Adolfo Suarez Madrid Barajas, se encuentran actualmente a unos 9 km. Dispone, además de varias líneas de autobuses urbanos e interurbanos.",False,newdevelopment,True,,6391.0,True,False,False,False,[],False,False,1080000.0,€,chalet,Fuente del Fresno,"Chalet adosado en calle Pico De La Miel, 5",,,,True,True,terracedHouse,False
109160961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/fa/b6/1366185592.webp,0015-07395,45,1,1850000.0,flat,sale,174.0,True,4,3,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4246861,-3.6719514,False,https://www.idealista.com/inmueble/109160961/,"✨ Elegancia y exclusividad en el corazón del Barrio de Salamanca – Calle Goya En el epicentro del Barrio de Salamanca, en la histórica y vibrante Calle Goya, se alza esta joya inmobiliaria de 174 m², una vivienda donde la arquitectura contemporánea y la elegancia atemporal conviven en perfecta armonía. Acceder a ella es descubrir un universo de espacios abiertos, luminosos y diseñados al detalle, donde cada estancia cumple su propósito con sutileza y personalidad. El eje central de la vivienda es su imponente salón de 55 m², abierto a la ciudad y concebido como un espacio de encuentro y sofisticación. La cocina integrada, de líneas puras y actuales, se fusiona con el comedor, creando un ambiente perfecto para recibir y disfrutar. La zona de descanso alberga cuatro dormitorios que combinan discreción, amplitud y confort. Uno de ellos sorprende con un patio privativo, un rincón íntimo y bohemio, pensado como refugio personal en pleno corazón de Madrid. Los tres baños de diseño completan una distribución funcional y equilibrada, siempre con materiales de primer nivel y un estilo refinado. Cada detalle ha sido cuidado: suelos de tarima, paredes lisas, ventanas Climalit oscilobatientes, aire acondicionado por conducto, videoportero y alarma. Todo en una reforma a estrenar, completamente amueblada y lista para ser disfrutada. El mobiliario de diseño, cuidadosamente seleccionado para esta vivienda, está incluido en el precio como un valor añadido. En caso de plantearse una oferta a la baja, este equipamiento exclusivo podría negociarse de manera independiente. � Y todo ello en una ubicación inigualable: junto a Plaza Felipe II, el WiZink Center, la estatua de Dalí y El Corte Inglés, rodeado de las mejores tiendas, restaurantes y servicios de Madrid. Un hogar exclusivo que combina la energía de la gran ciudad con la serenidad de un espacio privado, donde cada rincón respira lujo, confort y distinción. IBI: 1.311, 51 € Gastos de comunidad: 207,79 € Calefacción centralizada con contador individualizado. Este piso tiene todo lo que buscas: luminoso, amplio y con una ubicación inmejorable. Contáctame si quieres visitarlo.",True,good,False,True,10632.0,True,False,False,False,[],False,False,1850000.0,€,flat,"Goya, Madrid",Piso en calle de Goya,,,,,,,
108391164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/7e/84/1342718584.webp,,43,,2550000.0,countryHouse,sale,468.0,,5,5,camino San Martín de la Vega s/n,Madrid,Arganda,Zona Industrial,es,,40.2835484,-3.4928215,True,https://www.idealista.com/inmueble/108391164/,"Savills presenta está exclusiva propiedad en un entorno natural privilegiado, con casa de invitados y majestuoso olivar centenario.  Ubicada en Arganda del Rey, a tan solo 25 minutos del centro de Madrid, esta magnífica finca ofrece una combinación perfecta de confort, privacidad y naturaleza.   La propiedad se compone de dos viviendas independientes, enclavadas en una extensa parcela rodeada de más de 500 olivos, que otorgan un carácter único y un entorno incomparable.  La residencia principal dispone de un amplio y luminoso salón-comedor, una generosa cocina abierta con zona de lavandería, aseo de cortesía, sala de televisión y tres dormitorios. Dos de ellos comparten un baño completo, mientras que el dormitorio principal goza de baño en suite, garantizando comodidad y privacidad.  La casa de invitados totalmente a estrenar, ofrece una elegante distribución con cocina integrada al salón, un dormitorio con baño completo y una espaciosa suite con vestidor. Adicionalmente, cuenta con una zona independiente destinada al guardés o personal de servicio, equipada con cocina, salón, baño completo y un dormitorio ubicado en la planta superior.  Ambas viviendas están equipadas con placas solares, lo que refuerza el compromiso con la eficiencia energética y la sostenibilidad.    En el exterior, la propiedad dispone de dos plazas de garaje cubiertas, una fuente, una gran piscina ideal para disfrutar en temporada estival, y una zona de barbacoa perfecta para reuniones al aire libre. El activo dispone de 3 pozos.   El conjunto de la finca representa una oportunidad única para quienes buscan una residencia señorial, rodeada de naturaleza y a un paso de la ciudad. ¡Contáctenos para más información y concertar una visita!",False,good,False,,5449.0,False,False,False,False,[],False,False,2550000.0,€,countryHouse,"Zona Industrial, Arganda",Finca rústica en camino San Martín de la Vega s/n,,,,True,True,countryHouse,
109192520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/ed/79/1367021997.webp,MA06394,1,2,174000.0,flat,sale,42.0,True,1,1,calle Garcilaso,Madrid,Getafe,La Alhóndiga,es,,40.3026373,-3.737577,False,https://www.idealista.com/inmueble/109192520/,"GARANTY HOME presenta este magnífico y luminoso piso ubicado en el tranquilo barrio de La Alhóndiga, Getafe, a menos de 10 minutos andando de la estación de Metro y Renfe de Getafe Central.  Además, el barrio cuenta con excelentes comunicaciones, tanto en transporte público como en acceso rápido a la A-42. Una oportunidad perfecta para quienes buscan su primer hogar o una inversión para los estudiantes de la Universidad Carlos III. La vivienda cuenta con un amplio dormitorio, un cuarto de baño, cocina totalmente equipada que conecta con el salón comedor ideal para disfrutar de momentos de relax. La vivienda cuenta también con una plaza de garaje opcional en la misma calle.  En GARANTY HOME, no solo te ayudamos a encontrar tu hogar o tu mejor inversión, también podemos ayudarte con la gestión del trámite hipotecario, en el cual te asesoramos en la búsqueda de las mejores opciones de financiación, adaptadas a tus necesidades y posibilidades, para que el proceso de compra sea más sencillo y accesible. Nos encargamos de gestionar todo, desde la preaprobación hasta la formalización del préstamo hipotecario, con el objetivo de que tengas una experiencia de compra sin complicaciones.  También ofrecemos la posibilidad de obtener el 100% de financiación. No dude en solicitar un estudio financiero sin compromiso en la visita. Contáctanos para concertar una visita. El anuncio no es vinculante, puede contener errores.",False,good,False,False,4143.0,True,False,False,False,[],False,False,174000.0,€,flat,"La Alhóndiga, Getafe",Piso en calle Garcilaso,179900.0,5900.0,3.0,True,True,,
109220082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/cf/db/1367840142.webp,,11,5,475000.0,flat,sale,130.0,True,4,2,Zona Estación- Centro,Madrid,Tres Cantos,Zona Estación- Centro,es,,40.6018687,-3.7122707,False,https://www.idealista.com/inmueble/109220082/,"¡POSIBILIDAD DE FINANCIACIÓN 100% CON NUESTRO DEPARTAMENTO FINANCIERO KÌRON! Agencia inmobiliaria de Tres Cantos vende fantástico piso ubicado en Tres Cantos, zona estación. La vivienda se compone de luminoso salón con acceso a una TERRAZA exterior. La vivienda consta también de una cocina amplia. La vivienda está compuesta por 4 habitaciones, 3 de ellas con con armarios empotrados y vestidos por dentro. La vivienda dispone de 2 baños completos con bañera. El piso dispone de plaza de garaje y trastero Entre las calidades podemos observar: armarios empotrados, suelo de parquet, calefacción centralizada, entre otros.. . La ubicación del inmueble está en la zona estación de Tres Cantos, la cual consta de supermercados, farmacias, bar, tienda de alimentación y distintos comercios, tren cercanías. Cerca de gran variedad de colegios de la zona.. . VEN A VERLO, NO PIERDAS ESTA OPORTUNIDAD.",False,renew,False,True,3654.0,False,False,False,False,[],False,False,475000.0,€,flat,"Zona Estación- Centro, Tres Cantos",Piso,,,,True,True,,
109174078,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/b7/40/1366453813.webp,,30,5,450000.0,flat,sale,88.0,True,3,1,calle de San Cándido,Madrid,Madrid,Carabanchel,es,San Isidro,40.3982084,-3.7216715,False,https://www.idealista.com/inmueble/109174078/,"TECNOCASA ESTUDIO EL MANZANARES SL VENDE: ¡Descubre tu nuevo hogar en la Avenida del Manzanares! Este amplio piso de 88 m² en la 5ª planta ofrece un sinfín de posibilidades para crear el espacio de tus sueños. Con 3 dormitorios, un salón luminoso y una amplia cocina que espera tu toque personal, este inmueble es ideal para quienes buscan un proyecto a medida. Además, cuenta con 1 baño y armarios empotrados que optimizan el espacio. Ubicado a solo 7 minutos a pie del metro de Marqués de Vadillo y con líneas de autobús en la puerta (50 y 25), la comunicación es inmejorable. Aunque el piso está a reformar, su distribución sin muros de carga te permitirá diseñar un hogar a tu medida. Imagina las múltiples opciones que puedes crear en este espacio exterior orientado al norte y sur, con un jardín que añade un toque especial. No dejes pasar esta oportunidad única de personalizar tu hogar en una ubicación privilegiada. ¡Ven a visitarlo y comienza a planear tu nueva vida aquí!",False,good,False,True,5114.0,True,False,False,False,[],False,False,450000.0,€,flat,"San Isidro, Madrid",Piso en calle de San Cándido,,,,,,,
108563573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/97/49/1362842299.webp,PY-FRGBAR,21,3,219000.0,flat,sale,40.0,True,2,1,AV DR FEDERICO RUBIO Y GALI,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4513298,-3.7091591,False,https://www.idealista.com/inmueble/108563573/,"**** HONORARIOS DEL COMPRADOR INCLUIDOS EN EL PRECIO **** **** TRAMITAMOS HIPOTECAS HASTA EL 100% + GASTOS **** La inmobiliaria del barrio de TETUÁN "" PISO YA "" les presenta en exclusiva, esta magnífica TERCERA PLANTA EXTERIOR EN PLENA AVDA. DE FEDERICO RUBIO Y GALÍ. En un edificio emblemático de la zona de BELLAS VISTAS, ofrecemos este inmueble, ideal para INVERSIÓN, ya que la zona tiene mucha demanda, al estar a tan solo 20 minutos de la CIUDAD UNIVERSITARIA. La vivienda está para una actualización integral, teniendo la ventaja de que no existen muros de carga, y se puede tirar prácticamente todo, pudiéndose diseñar una casa a su gusto. Tiene una fantástica LUMINOSIDAD, ya que todo el salón y uno de los dormitorios da al exterior. La finca, emblemática de la zona, dispone de portero físico y ascensor, ubicada en plena Avenida, con todos los servicios al lado, como colegios, supermercados, tiendas del barrio, pescadería, frutería, carnicería, farmacias, restaurantes. A un paso de parques y zonas verdes, como el parque de la Dehesa de la Villa, la Jefatura superior de Policía, y calles comerciales como BRAVO MURILLO Y LA GLORIETA DE CUATRO CAMINOS. Con parada de autobuses prácticamente en la puerta, líneas 44 y 127, paradas de Metro, como FRANCOS RODRÍGUEZ, CUATRO CAMINOS, GUZMAN EL BUENO Y ESTRECHO, hacen de esta ubicación un lugar privilegiado y en pleno auge del barrio, con una revalorización en alza.  ¡ NO LO DUDES MÁS Y LLAMA PARA CONCERTAR UNA VISITA!",True,renew,False,True,5475.0,True,False,False,False,[],False,False,219000.0,€,flat,"Bellas Vistas, Madrid",Piso en Av Dr Federico Rubio y Gali,225000.0,6000.0,3.0,,,,
108527963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/4d/ba/1347566059.webp,3454-07159,19,bj,150000.0,flat,sale,54.0,True,1,1,"avenida de la Constitución, 14",Madrid,Robledo de Chavela,,es,,40.4997236,-4.2384731,True,https://www.idealista.com/inmueble/108527963/,"¡Descubre tu nuevo hogar en el encantador Pueblo de Robledo de Chavela! Este espectacular apartamento a estrenar, situado en la calle principal, ofrece la combinación perfecta de comodidad y modernidad. Con una reciente reforma integral, cada rincón de este espacio ha sido diseñado para maximizar tu bienestar.  Con 54 m² construidos y 51 m² útiles, el piso cuenta con un acogedor dormitorio, un baño completo con plato de ducha y una cocina integrada en el salón que invita a disfrutar de momentos inolvidables. La terraza es el lugar ideal para relajarte al aire libre, mientras que la calefacción por bomba de frío/calor y el aire acondicionado garantizan un ambiente agradable a la vez que económico durante todo el año. Ubicado a solo dos pasos de todos los servicios que necesitas, este bajo exterior es la oportunidad perfecta para quienes buscan un estilo de vida práctico y accesible. No dejes pasar la oportunidad de vivir en un entorno tranquilo y acogedor. ¡Ven a visitarlo y enamórate de tu próximo hogar!",False,good,False,False,2778.0,True,False,False,False,[],False,False,150000.0,€,flat,Robledo de Chavela,"Piso en avenida de la Constitución, 14",,,,,,,
106422985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/99/5a/1282470229.webp,06650,21,3,1119000.0,flat,sale,79.0,True,2,2,calle Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4284682,-3.682942,False,https://www.idealista.com/inmueble/106422985/,"Ubicada en el emblemático barrio de Salamanca-Lista, en Madrid, esta encantadora vivienda en Velázquez 45 combina la elegancia clásica de un edificio construido en 1900 con las comodidades modernas que necesitas. Situada en una tercera planta, la propiedad interior de 79 metros catastrales ofrece un refugio tranquilo y luminoso en el corazón de la ciudad. Este piso, completamente amueblado, cuenta con dos habitaciones y dos baños, ideales para quienes buscan comodidad y estilo en un entorno sofisticado. El interior del piso ha sido diseñado para maximizar el espacio y la funcionalidad. La cocina está completamente equipada, lista para que puedas disfrutar de tus comidas en un ambiente acogedor. Además, el edificio cuenta con ascensor, lo que facilita el acceso a la vivienda, y su orientación interior asegura un ambiente sereno, lejos del bullicio de la calle. La distribución y los acabados de alta calidad crean un ambiente hogareño perfecto para una vida cómoda y sin preocupaciones. Este piso en Velázquez 45 representa una oportunidad única para vivir en uno de los barrios más prestigiosos de Madrid. Con la cercanía a tiendas exclusivas, restaurantes y servicios de alta gama, es una opción ideal para quienes buscan disfrutar de la vibrante vida urbana de la capital.",False,good,False,True,14165.0,True,False,False,False,[],False,False,1119000.0,€,flat,"Recoletos, Madrid",Piso en calle Velázquez,,,,,,,
108565940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/eb/9b/1367384637.webp,STK51210849,20,bj,119900.0,flat,sale,100.0,True,3,2,calle Alamillo,Madrid,Perales de Tajuña,,es,,40.2365678,-3.3528936,False,https://www.idealista.com/inmueble/108565940/,"Te presentamos esta magnífica oportunidad de vivir en un espacioso piso ubicado en el corazón de Perales de Tajuña, Madrid. Con una distribución inteligente que incluye tres cómodas habitaciones, un acogedor salón-comedor ideal para compartir momentos inolvidables con familiares y amigos, así como una cocina funcional perfecta para dar rienda suelta a tu pasión por la gastronomía. La propiedad se encuentra ubicada en la segunda planta del edificio y ofrece dos baños bien equipados que garantizan comodidad para todos los miembros del hogar. La ubicación es simplemente inmejorable; rodeada de supermercados, bancos y farmacias que facilitarán tu día a día. Además cuenta con oficinas postales cercanas y centros deportivos donde podrás mantenerte activo sin salir lejos de casa. Las múltiples paradas de autobús disponibles te permitirán desplazarte fácilmente hacia cualquier punto clave dentro o fuera del municipio. En cuanto a accesibilidad vehicular, tendrás fácil acceso directo a la Autovía del Este lo cual hace aún más atractiva esta opción residencial si buscas conexión rápida con otras localidades cercanas. No pierdas la oportunidad única que Roan Inmobiliaria pone ante ti: descubre nuestra extensa oferta inmobiliaria al mejor precio garantizado e inicia hoy mismo el camino hacia encontrar ese lugar perfecto llamado 'hogar'.",False,good,False,False,1199.0,True,False,False,False,[],False,False,119900.0,€,flat,Perales de Tajuña,Piso en calle Alamillo,,,,,,,
106675495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/c9/c0/1367312784.webp,VIS-370,47,bj,379000.0,flat,sale,60.0,True,2,1,calle de la Alegría,Madrid,Alcobendas,Norte,es,,40.5581457,-3.658648,False,https://www.idealista.com/inmueble/106675495/,"¡OPORTUNIDAD! ¡IDEAL PARA PAREJAS!  VISTA HOMES ofrece en exclusiva un estupendo PISO de DOS HABITACIONES con PISCINA, GARAJE Y TRASTERO en FUENTELUCHA. La vivienda, que ha sido rehabilitada hace cuatro años, se distribuye en un luminoso salón-comedor gracias a su gran ventanal, una práctica cocina americana, amplio dormitorio principal y dormitorio individual con armarios empotrados. Cuarto de baño completo con bañera. Suelos de tarima. Carpintería interior barnizada y carpintería exterior de aluminio climalit. Calefacción individual por gas natural. Edificio provisto de ascensor y adaptado a personas con movilidad reducida. La vivienda incluye una cómoda plaza de garaje y cuarto trastero. La urbanización cuenta con zonas verdes, parque infantil, conserje, piscina comunitaria, pista de padel y recogida neumática de residuos. Fuentelucha es una zona nueva de la ciudad de Alcobendas con amplias vías, muchos espacios verdes y edificios de reciente construcción. La zona está bien comunicada con el resto de Alcobendas y con Madrid, y ya cuenta con dos colegios públicos y uno concertado, dos escuelas infantiles públicas, centro de formación para el empleo, centro de empresas, una residencia de ancianos y una ciudad deportiva. ¿HABLAMOS? Es la oportunidad de hacer de este piso tu nuevo hogar. ¡Contáctanos hoy mismo para más información y para programar una visita!",True,good,False,True,6317.0,True,False,False,False,[],False,False,379000.0,€,flat,"Norte, Alcobendas",Piso en calle de la Alegría,,,,True,True,,
109180283,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/e1/89/1366642628.webp,,23,1,380000.0,flat,sale,73.0,True,2,1,"avenida de Pedro Diez, 18",Madrid,Madrid,Carabanchel,es,San Isidro,40.3914083,-3.7308221,True,https://www.idealista.com/inmueble/109180283/,"Piso de dos dormitorios en San Isidro, muy bien situado, cerca de la calle General Ricardos y de las paradas de metro de Oporto y Urgel. El piso se encuentra en un edificio construido en el año 2012, en perfecto estado de conservación, con patio interior y solárium en cubierta. La vivienda tiene dos dormitorios, un baño completo, amplio salón y cocina con tendedero. Además, a la vivienda le pertenece un trastero en planta sótano de unos 3 m2 aprox. La vivienda es luminosa, toda exterior haciendo esquina, situada en la planta primera del edificio con vistas a un parque situado frente a ella, en una zona tranquila e ideal para vivir. Existe la posibilidad de adquirir plaza de garaje en el mismo edificio comunicada directamente con la vivienda (no incluida en el precio). La vivienda dispone de sistema de calefacción y aire acondicionado por sistema de conductos en el techo, la cocina dispone de muebles altos y bajos con electrodomésticos, suelo de tarima flotante y armarios empotrados en ambos dormitorios. Vende directamente la propiedad, abstenerse agencias.",False,good,False,True,5205.0,True,False,False,False,[],False,False,380000.0,€,flat,"San Isidro, Madrid","Piso en avenida de Pedro Diez, 18",,,,,,,
108681383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/41/17/1362850206.webp,PY-LEÑEROS,29,2,359000.0,flat,sale,75.0,True,2,1,CL LEÑEROS,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.453785,-3.7100582,False,https://www.idealista.com/inmueble/108681383/,"**** HONORARIOS DEL COMPRADOR INCLUIDOS EN EL PRECIO **** **** TRAMITAMOS HIPOTECAS HASTA EL 100 % + GASTOS **** "" PISO YA "" tiene el placer de presentarles en exclusiva, este maravilloso inmueble en la calle LEÑEROS, zona de BELLAS VISTAS. Una segunda planta con una subida muy cómoda, ya que es un tramo y medio de escaleras. EXTERIOR con 2 TERRAZAS, una de ellas desde el salón, de unos 4 metros cuadrados, con capacidad para poner una mesa con 2 sillas y disfrutar de un buen desayuno al aire libre. La otra terraza, tipo tendedero, da a un luminoso patio interior muy tranquilo, tiene unas dimensiones de unos 2 metros cuadrados, con un trastero incorporado. La vivienda está reformada, excepto el cuarto de baño, sería pintar, dispone de un salón comedor exterior, con aire acondicionado, cocina integrada, con electrodomésticos, dos dormitorios, uno de ellos, el principal, exterior a la calle también, el otro dormitorio, ideal para despacho, cuarto de estudio, o dormitorio suplementario para visitas, y un cuarto de baño con plato de ducha. Ubicado en una finca muy tranquila, a su vez en una calle muy tranquila, estando rodeada de todos los servicios y comercios de la zona, una zona en plena revalorización, gracias a su cercanía, con la CIUDAD UNIVERSITARIA, Zona norte de Madrid, como Paseo de la Castellana, Complejo AZCA, Santiago Bernabéu, Sor Ángela de la Cruz.. . A un paso de BRAVO MURILLO, calles comerciales como Jerónima Llorente, CUATRO CAMINOS, FRANCOS RODRÍGUEZ, rodeado de zonas verdes como el parque DEHESA DE LA VILLA, varias líneas de autobuses (44 y 127 ) y líneas de Metro.  ¡NO LO DUDES MÁS Y LLAMA PARA CONCERTAR UNA VISITA!",True,good,False,False,4787.0,True,False,True,False,[],False,False,359000.0,€,flat,"Bellas Vistas, Madrid",Piso en CL Leñeros,365000.0,6000.0,2.0,,,,
109161501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/c3/24/1366077032.webp,,17,2,290000.0,flat,sale,66.0,True,3,1,calle de Villajimena,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4076501,-3.6097794,False,https://www.idealista.com/inmueble/109161501/,"Agencia inmobiliaria de MADRID zona VICALVARO - VALDEBERNARDO - VALDERRIBAS TECNOCASA VENDE: Magnífica vivienda, ubicada en una SEGUNDA PLANTA con ascensor, ubicada en una de las mejores zonas de Vicálvaro, en la Calle Villajimena frente al parque la Vicalvarada y al parque Forestal, muy próximo a la Universidad Rey Juan Carlos y al centro comercial Vicálvaro. La vivienda se distribuye en salón, cocina, cuarto de baño, y tres habitaciones. El estado de la vivienda se encuentra para entrar a vivir, perteneciente a “las mil viviendas” Estas son algunas de las características del inmueble: - Es una segunda planta con ascensor de un edificio de cuatro alturas más la planta baja. - Orientación Oeste en su salón, cocina, terraza y habitación principal, por lo que es muy luminoso. - Amplio salón comedor con aire acondicionado frío/ calor. - Tres dormitorios, uno de ellos dormitorio de matrimonio. - Cocina totalmente equipada con electrodomésticos. - El cuarto de baño cuenta con plato de ducha. - Calefacción de gas natural individual. - Ventanas de aluminio en las habitaciones, y ventana de salón y cocina de climalit. - Terraza abierta orientación oeste con toldo. - Suelo de cerámica en toda la vivienda, puertas de madera altas. - Paredes de gotelé a excepción de baño y cocina. - El estado de la vivienda se encuentra para entrar a vivir, ha sido reformada íntegramente hace aproximadamente 10 años.  La vivienda se encuentra en una ubicación inmejorable, en la calle Villajimena, en pleno corazón de Vicálvaro. Esta zona ofrece una amplia variedad de servicios y comercios como centro comercial, universidad, comercios, bancos, centro de salud, zonas de restauración, y para los más pequeños, hay colegios y guarderías en las cercanías, así como parques y jardines donde disfrutar del aire libre. El distrito de Vicálvaro es un barrio residencial de los más seguro de todo Madrid. Destacado por sus amplias avenidas y los numerosos metros destinados a zonas verdes. Y con excelentes conexiones a autopistas como la M-40 o la A-3. La zona ofrece facilidad de aparcamiento, sin zona azul ni verde. Además, cuenta con plazas de aparcamiento para residentes (PLAZAS P. A. R. ), de uso exclusivo para personas empadronadas en el barrio, las cuales pueden ser adquiridas o cedidas por un número de años por un importe fijado por el Ayuntamiento. Para más información al respecto, diríjase a nuestra oficina.",False,good,False,True,4394.0,True,False,False,False,[],False,False,290000.0,€,flat,"Ambroz, Madrid",Piso en calle de Villajimena,,,,,,,
109159803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/bb/04/1366027128.webp,Cornisa,34,1,795000.0,flat,sale,180.0,True,3,2,calle de la Cornisa,Madrid,Las Rozas de Madrid,Yucatán- Las Cornisas,es,Yucatán- Las Cornisas,40.479055,-3.8551656,False,https://www.idealista.com/inmueble/109159803/,"GPHOME VENDE MAGNIFICO PISO DE 180M2 CONSTRUIDOS EN PERFECTO ESTADO Y TOTALMENTE REFORMADO ENTRE MAJADAHONDA Y LAS ROZAS. La vivienda cuenta con 180m2 construidos y dispone de amplia plaza de garaje y trastero de 24m2. La vivienda se encuentra TOTALMENTE REFORMADA. La reforma se realizó en el 2018. Los acabados son de alta calidad y cuidando todo lujo de detalles. La vivienda es muy luminosa y está muy bien ubicada. Cuenta con un enorme salón-comedor de 50m2; cocina amplia e independiente con zona de tendedero; actualmente 3 dormitorios completos aunque existe la posibilidad de habilitar otro dormitorio extra si se desea. La vivienda cuenta con 2 baños completos. El piso dispone de suelos de parquet de alta calidad y ventanas con un excelente aislamiento acústico y térmico. La vivienda cuenta con orientación norte-este por lo que dispone de luz natural y una temperatura agradable durante todo el año. La vivienda se encuentra ubicada y localizada en una de las mejores urbanizaciones de la zona. Cuenta con 16.000m2 de zonas verdes, piscina comunitaria, pista de tenis, gimnasio, jardines muy bien cuidados y la vivienda cuenta con calefacción central. La vivienda está rodeada de todo tipo de servicios, comercios y las mejores comunicaciones de la zona.",False,good,False,True,4417.0,True,False,False,False,[],False,False,795000.0,€,flat,"Yucatán- Las Cornisas, Las Rozas de Madrid",Piso en calle de la Cornisa,,,,True,True,,
109168466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/74/01/1366835907.webp,,12,2,495000.0,flat,sale,75.0,True,2,2,calle del Calvario,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4109525,-3.7031439,False,https://www.idealista.com/inmueble/109168466/,"Luminosa vivienda exterior en el distrito Centro de Madrid, ubicada junto a Tieso de Molina, en el madrileño Barrio de Lavapiés. El inmueble está orientado hacia el sur, destaca por su buena ubicación y tranquilidad. Dotada de altos techos y grandes ventanales que proporcionan luminosidad a lo largo del día, también disfruta de doble orientación ideal para una buena ventilación. El inmueble se compone de dos dormitorios, salón, cocina, dos balcones y un baño completo.  La vivienda se encuentra para actualizar, y en ella puede usted conjugar la tranquilidad de su orientación, con una situación estratégica en el Centro de Madrid, a un paso de la Puerta del Sol y cerca de la Estación del AVE Puerta de Atocha, situándose a mitad de camino entre lo más castizo de Madrid y Madrid Río. La finca cuenta con ascensor y la ITE FAVORABLE Zona muy consolidada con todos los servicios. Próximo a teatros, cines, museos, parques, plazas, comercios.",False,good,False,True,6600.0,False,False,False,False,[],False,False,495000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Calvario,505000.0,10000.0,2.0,,,,
