propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108280706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/f6/fb/1339389756.webp,BH-AL03,30,3,405000.0,penthouse,sale,183.0,True,3,2,calle Alejandro Gamella,Madrid,Collado Villalba,Los Valles,es,,40.6408586,-4.0085378,False,https://www.idealista.com/inmueble/108280706/,"B-HOME Collado Villalba presenta! Exclusiva última planta en Collado Villalba con todas las comodidades! Te presentamos esta espectacular vivienda ubicada en la última planta de un edificio con ascensor, ideal para quienes buscan luz natural, amplitud y calidad de vida. La propiedad cuenta con tres habitaciones grandes, destacando una suite principal impresionante, con un tamaño excepcional y baño privado para mayor privacidad y confort. Disfruta de una cocina amplia y funcional, perfecta para los amantes de la gastronomía, y un salón generoso donde podrás compartir momentos inolvidables en familia o con amigos. Ubicada en una urbanización privada que ofrece piscina, ideal para relajarse en verano, y con la comodidad añadida de plaza de garaje y trastero incluidos. Una vivienda que lo tiene todo: espacio, luz, servicios y una excelente ubicación en Collado Villalba. ¡No dejes pasar esta oportunidad y ven a conocer tu nuevo hogar!",False,good,False,True,2213.0,False,False,False,False,[],False,False,405000.0,€,flat,"Los Valles, Collado Villalba",Ático en calle Alejandro Gamella,,True,True,penthouse,,,,
108945177,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/34/ca/1359685896.webp,,17,1,449000.0,duplex,sale,120.0,True,2,3,carretera de Fuencarral,Madrid,Alcobendas,Valdelacasa,es,,40.5319993,-3.6466483,False,https://www.idealista.com/inmueble/108945177/,"ASESORA INMOBILIARIA: Miriam TELEFONO Y WHATSAPP 6 2 2 6 6 3 3 7 1 NEW HOUSE INMOBILIARIA presenta en exclusiva impresionante dúplex tipo loft de obra nueva en Alcobendas. Este dúplex de diseño Vanguardista y muy funcional, se distribuye de la siguiente manera:  - Aseo de invitados en la primera planta. - Cocina equipada de estilo minimalista integrada perfectamente en el salón, con una despensa de gran tamaño.  - En la segunda planta se encuentran dos dormitorios. Cada habitación cuenta con un vestidor de amplias dimensiones y gran capacidad y propio baño en suite.  La finca cuenta con plaza de garaje y seguridad 24 horas.  Esta vivienda se encuentra diseñada cuidando cada detalle para el máximo confort, luces led por todas las estancias, cuenta con gas natural con radiadores y aire acondicionado por conductos por toda la vivienda.",False,good,False,True,3742.0,False,False,False,False,[],False,False,449000.0,€,flat,"Valdelacasa, Alcobendas",Dúplex en carretera de Fuencarral,,True,True,duplex,470000.0,21000.0,4.0,
108924706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/50/8f/1359112826.webp,,31,9,460000.0,flat,sale,125.0,True,3,2,calle de Oña,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4872102,-3.6628023,False,https://www.idealista.com/inmueble/108924706/,"TECNOCASA ESTUDIO PINAR DE CHAMARTIN VENDE vivienda en la calle Oña - Virgen del Cortijo, piso luminoso de 3 dormitorios, 2 baños, hall, salón con terraza. Cuenta con armarios empotrados en todas las habitaciones y trastero. Trastero Cocina  3 Habitaciones 4 de origen 2 Baños Terraza Calefacción individual (gas) VIVIENDA A REFORMAR Instalaciones cercanas: todo a menos de 3 minutos andando Lavado de mascotas, gasolineras, farmacias, floristerías, gimnasio, campo de futbol, polideportivo, estanco, osteopatía, cines, centro comercial, alimentacion Dia, Carrefour Expres, en el mismo barrio disponemos de la mejor panaderia ganadora del premio al mejor pan: Marea Bread, no necesitaras salir del barrio para realizar la compra o cualquier otra labor. La construcción del edificio es sobre pilares con posibilidad de cualquier tipo de reforma. Calle Oña en su mejor tramo de comercios y servicios. El inmueble cuenta con inmejorable comunicación, tanto por transporte público con varias líneas de BUS al centro en la puerta y a tres minutos del Metro ligero: L1 - L4 y ML En transporte privado tiene acceso directo a la M11 - M30 y A1. Virgen del Cortijo, Caleruega, Arturo Soria, Avenida de San Luis, Jazmín, Arte, Condado de Treviño, Oña y Costillares. ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso. Reserva tu visita.",False,renew,False,True,3680.0,True,False,False,False,[],False,False,460000.0,€,flat,"Virgen del Cortijo - Manoteras, Madrid",Piso en calle de Oña,,,,,,,,
108733461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/da/5b/1364386445.webp,IE17-VPAPP,19,bj,255000.0,flat,sale,59.0,True,2,1,paseo de los Perales,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4056588,-3.7372641,False,https://www.idealista.com/inmueble/108733461/,"INMOBILIARIAS ENCUENTRO VENDE EN EXCLUSIVA! Un espectacular piso completamente REFORMADO de 59 m2, con una distribución moderna que destaca por su gran luminosidad. La vivienda dispone de un dormitorio doble, una habitación individual, un amplio salón-comedor y cocina independiente completamente equipada con placa de inducción, horno, frigorífico, microondas y lavadora, y un amplio baño con plato de ducha y calentador de toallas. Dispone de calefacción eléctrica de bajo consumo y termo eléctrico. Cuenta con aire acondicionado frio calor en el salón y en la habitación principal. Dispone de suelo de tarima y ventanas climalit. Esta listo para entrar a vivir y convertirlo en tu HOGAR. Situado en una zona tranquila y rodeada de comercios supermercados, colegios, cuenta con un gran patio comunitario para disfrutar en familia. Cuenta con acceso a movilidad reducida desde el portal principal. La comunicación es excelente, a solo dos minutos de la estación de metro Lucero y a 10 minutos del metro Alto de Extremadura, supermercado Mercadona y Día. a pocos metros de la lineal 6 del metro circular y líneas de autobuses 31 39 158 138. Además se encuentra cerca de Madrid Río y de centro de Madrid y Príncipe Pío. En Inmobiliarias Encuentro intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente. ¡No dejes pasar esta gran oportunidad! Si necesita vender su inmueble para adquirir este un otro inmueble publicado, contacte con nosotros, disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar! ¡Financiación a tu medida! Con Finmo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva. Si tienes alguna duda recuerda que puedes hablar con Inmobiliarias Encuentro.",True,good,False,False,4322.0,True,False,True,False,[],False,False,255000.0,€,flat,"Puerta del Ángel, Madrid",Piso en paseo de los Perales,,,,,265000.0,10000.0,4.0,
108613200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/18/1b/1353494701.webp,76234,24,,312000.0,chalet,sale,90.0,,3,1,calle Julio Antonio,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3847548,-3.7314454,False,https://www.idealista.com/inmueble/108613200/,"Fantástica vivienda unifamiliar de 2 plantas, 3 habitaciones y 1 baño, en Puerta Bonita.    90 m2 construidos. 85 m2 útiles. Orientación Oeste.    Salón de paso de 28 m2.    Cocina americana.    Calefacción con gas natural.    Armarios empotrados, suelo porcelánico y tarima, ventanas climalit y puertas lacadas.    PLANTA PRINCIPAL  Salón  Cocina   Baño    PLANTA SUPERIOR  3 habitaciones    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,,3467.0,True,False,False,False,[],False,False,312000.0,€,chalet,"Puerta Bonita, Madrid",Casa independiente en calle Julio Antonio,,,,independantHouse,,,,
107821104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/7f/32/1345682646.webp,TGG-2200224,33,,278800.0,chalet,sale,202.0,,6,4,calle del Río Jarama,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.367242,-3.5340863,False,https://www.idealista.com/inmueble/107821104/,"¡IMPORTANTE, POR FAVOR LEER ATENTAMENTE! SOLO PARA INVERSORES, YA QUE NO SE PUEDE VIVIR NI OCUPAR LA VIVIENDA HASTA EL FALLECIMIENTO DEL USUFRUCTUARIO. NO ES POSIBLE PEDIR HIPOTECA Por expreso deseo de la propiedad no se muestra la dirección exacta del inmueble. Se vende la NUDA PROPIEDAD de esta vivienda de 202 m2, valorada aproximadamente en 600.000 euros a cambio de un anticipo de 278.800 € y una renta vitalicia constante de 3.600 €/mes, es decir, hay que pagar una renta mensual por el mencionado importe, hasta que fallezca la persona que vive en ella (la usufructuaria). La esperanza media de vida estimada actualmente para las mujeres es de unos 84 años aproximadamente. La Usufructuaria (mujer de 89 años), continuará utilizando el inmueble hasta su fallecimiento, por lo que no es posible hacer uso de la misma mientras tanto. Se trata de una vivienda unifamiliar con una fantástica ubicación, muy bien comunicada, con piscina comunitaria, e instalaciones deportivas y de recreo para niños.  Consta de tres plantas (incluida buhardilla) distribuidas en salón-comedor, seis habitaciones, tres baños completos y un aseo. También posee garaje, amplia terraza y jardín privado. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora.",False,good,False,,1380.0,True,False,False,False,[],False,False,278800.0,€,chalet,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet adosado en calle del Río Jarama,,True,True,terracedHouse,,,,
106303763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/ef/3d/1278792133.webp,POTOSI VENTA,17,1,410000.0,flat,sale,60.0,True,1,1,"calle de Potosí, 4",Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4565629,-3.6801211,True,https://www.idealista.com/inmueble/106303763/,"¿Quieres comprar algún estudio o piso para vivir o para inversión? Te ofrecemos la posibilidad de adquirirlos individualmente o por lote. Algunos de ellos tienen contratos vigentes con inquilinos que rondan los 2000 euros al mes. Estudios en una primera planta con ascensor del edificio 4 de la calle Potosi pensados para sacar el máximo partido al espacio y que puedas sentirte en casa  Están reformados, y tributan por IVA.  No hay mejor manera de conocer algo que viniéndonos a conocer y viendo los pisos para que puedas tomar tu mejor elección.  ¡No dudes en llamarnos! Potosí 4 es un edificio residencial en la zona de Chamartín, Madrid, conocido por su arquitectura moderna y lujosa. Vivir en Potosí 4 ofrece varias ventajas, especialmente en términos de ubicación, servicios y calidad de vida. Aquí algunos aspectos destacados: 1. Ubicación privilegiada en Chamartín Conexiones de transporte: Chamartín es una de las zonas mejor conectadas de Madrid, con fácil acceso a varias líneas de metro, cercanías y autobuses. Además, la estación de tren de Chamartín te conecta con el norte de España y otras ciudades importantes. Proximidad a áreas de interés: Desde Potosí 4, es fácil llegar a zonas clave como el Paseo de la Castellana, el Santiago Bernabéu, y a oficinas empresariales importantes, por lo que es conveniente para quienes trabajan en el distrito financiero. 2. Entorno exclusivo y tranquilo Barrio residencial y seguro: Chamartín es un área muy segura, ideal para familias y profesionales. Además, la zona está repleta de embajadas, oficinas y servicios de alta calidad. Áreas verdes cercanas: Hay varias zonas verdes y parques, como el Parque de Berlín, donde se puede disfrutar de espacios al aire libre sin salir de la ciudad. 3. Servicios de lujo y comodidades del edificio Instalaciones de alto nivel: El edificio Potosí 4 ofrece una variedad de servicios para sus residentes, como gimnasio, conserjería 24 horas y seguridad. Estos extras proporcionan comodidad y un estilo de vida exclusivo. Diseño moderno y acabados premium: Los apartamentos suelen contar con diseños modernos y acabados de alta calidad, lo que se traduce en espacios cómodos y elegantes. 4. Cercanía a colegios y centros de salud Educación: En la zona hay una gran oferta de colegios internacionales y bilingües, ideales para familias con niños. La proximidad a buenas instituciones educativas es un punto a favor para quienes buscan establecerse a largo plazo. Servicios médicos: Potosí 4 está cerca de hospitales y centros de salud de prestigio como el Hospital Universitario de La Paz o el Hospital Sanitas La Moraleja. 5. Oferta gastronómica y comercial Restaurantes y comercios: Chamartín cuenta con una gran variedad de restaurantes de alta cocina, bares de tapas, y cafés de moda. Además, tienes cerca varias zonas comerciales y supermercados de calidad, lo que facilita la vida cotidiana. Centros comerciales: La proximidad a El Corte Inglés de Castellana y otros centros comerciales ofrece una excelente oferta de tiendas de lujo, ropa, y tecnología. 6. Ambiente multicultural y cosmopolita Vecinos internacionales: Debido a la ubicación del barrio, muchos residentes de Potosí 4 son expatriados o profesionales que trabajan en empresas multinacionales, lo que genera un ambiente cosmopolita y dinámico. Vivir en Potosí 4 representa una excelente opción para quienes buscan lujo, seguridad, y comodidad en una de las mejores zonas de Madrid.",True,good,False,True,6833.0,True,False,False,False,[],False,False,410000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid","Piso en calle de Potosí, 4",,True,False,,,,,35000.0
108404389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/26/7f/1343479621.webp,SEGUNDO,10,2,225560.0,flat,sale,103.0,True,3,2,Fuentebella-San Felix-El Leguario,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,,40.2244117,-3.774887,False,https://www.idealista.com/obra-nueva/108404389/,"""Las Terrazas del Leguario"" son 23 viviendas de VPPL en régimen de Cooperativa en una de las zonas de mayor desarrollo de Parla.  Se encuentra ubicada en la zona del Leguario, situado en el este de Parla, una zona bien comunicada con la autovía A-42 así como con las líneas de tranvía y cercanías. El proyecto se compone de viviendas de VPPL de 3 dormitorios, terraza, plaza de garaje y trastero opcional. Se trata de viviendas de diseño moderno, muy luminosas, con ventilación cruzada y doble orientación, una distribución que optimiza al máximo el espacio y solamente 0,80 m² de pasillos. Consta de salón-comedor-cocina de 31m², terraza de 10m², tres dormitorios, dos baños, lavadero, climatización por aerotermia y piscina comunitaria. La Cooperativa trabaja con costes reales sin que haya beneficio de promotor, lo que se traduce en ahorro económico para los socios: mejores viviendas a menor coste.",False,newdevelopment,True,True,2190.0,True,False,False,False,[],False,False,225560.0,€,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso,False,True,True,,,,,
107844977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/aa/39/1326038045.webp,LEG-832457,28,1,1165000.0,flat,sale,207.0,True,3,2,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4600226,-3.6584811,False,https://www.idealista.com/inmueble/107844977/,"Exclusiva vivienda en la zona de Arturo Soria, Madrid  En RE/MAX Legend presentamos esta magnífica vivienda ubicada en una de las zonas más prestigiosas y residenciales de Madrid, perfecta para quienes buscan espacio, confort y privacidad.  Con una superficie de 207 m², esta propiedad ofrece una distribución funcional y detalles cuidadosamente diseñados.  Al entrar, nos recibe un amplio y elegante hall que marca la bienvenida a esta excepcional vivienda.  La cocina, con zona de office, está perfectamente diseñada para disfrutar del día a día. Además, cuenta con una práctica zona de lavandería, despensa y un cuarto de almacenaje que también puede utilizarse como habitación de servicio con su propio baño. Desde la cocina, se accede a una terraza exterior de aproximadamente 20 m², un espacio ideal para relajarse o disfrutar de momentos al aire libre.  El salón-comedor, amplio y luminoso, tiene salida directa a una segunda terraza. Este espacio incluye una zona acristalada, integrada en la vivienda, de 20 m², actualmente utilizada como estudio o jardín de invierno, que aporta luz natural, versatilidad y funcionalidad al diseño del hogar.  La zona de descanso ofrece tres dormitorios (anteriormente, cuatro), todos diseñados para maximizar la comodidad. El dormitorio principal cuenta con un baño en suite, ofreciendo un oasis privado dentro de la vivienda. Además, hay otro baño completo para dar servicio a los otros dos cómodos dormitorios.  La vivienda está equipada con aire acondicionado, proporcionando confort térmico durante todo el año. La calefacción y agua caliente son centralizados. Los suelos de madera de roble añaden un toque de calidez y elegancia a cada espacio. Su orientación sureste y suroeste garantiza una excelente entrada de luz natural durante el día, haciendo de esta vivienda un lugar luminoso y acogedor. La propiedad incluye una plaza de garaje muy accesible, proporcionando comodidad y seguridad para los residentes.  Ubicada en el exclusivo entorno de Arturo Soria, esta vivienda combina la tranquilidad de una zona residencial con la cercanía a servicios, ambulatorio, clínicas y hospitales cercanos, colegios internacionales, sucursales bancarias, oficina de correos, restaurantes y supermercados. Resaltar la excelente comunicación con el resto de Madrid, M30 y acceso a líneas de autobús y al metro de Arturo Soria a pocos minutos andando. Gracias a las empresas del GRUPO LEGEND, aportamos Asesoramiento Fiscal, Financiero y un Arquitecto a su disposición para cualquier consulta, cambios de distribución, presupuestos de reforma, asesoramiento de obra o servicio que necesite. Todo incluido sin coste adicional a nuestros clientes. NO COBRAMOS HONORARIOS AL COMPRADOR.  ¡No pierdas la oportunidad de vivir en este maravilloso piso con una ubicación inmejorable! Contáctanos para más información y para concertar una visita. ¡Te esperamos! ** La información que se detalla en este anuncio se muestra a título informativo y no es contractual ni vinculante **.",True,good,False,True,5628.0,True,False,False,False,[],False,False,1165000.0,€,flat,"Colina, Madrid",Piso en calle de Arturo Soria,,True,True,,,,,
108325255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/8f/dd/1340744300.webp,SV GAVIA 40,17,8,450000.0,penthouse,sale,86.0,True,2,1,avenida de la Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3728161,-3.6138608,False,https://www.idealista.com/inmueble/108325255/,"OCASION, ATICO EN ENSANCHE DE VALLECA, NO COBRAMOS COMISION! 2 HABITACIONES, 2 GARAJES, TRASTERO Y CASI 30 METROS DE TERRAZA. Tiene 86 metros construidos con zonas comunes. Tiene una superficie aproximada de 71 m² distribuidos en salón-comedor, cocina amueblada, 2 dormitorios con armarios empotrados, 1 baño y amplia terraza.  Dispone de zona comunitaria con piscina y jardín. Incluye dos plazas de garaje 9 y 10 de sótano 1 y trastero numero 10 de sótano 1 (casi 6 metros) Se encuentra muy bien comunicado, disponiendo a pocos metros de parada autobús con servicio de las líneas N9-145. Su cercanía a colegios, supermercados, farmacias, centro comercial y parques infantiles, convierten a esta vivienda en una propuesta inteligente a un precio accesible. A 5 minutos caminando de la estación de metro La Gavia y con fácil acceso a la M-45. [IW].",False,good,False,True,5233.0,True,False,False,False,[],False,False,450000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Ático en avenida de la Gavia,,True,True,penthouse,,,,
108817051,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/96/af/1355991735.webp,SA-4,62,3,875000.0,flat,sale,71.0,True,2,2,calle de Juan Bravo,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4317642,-3.6758229,False,https://www.idealista.com/inmueble/108817051/,"DIRECTING International Properties presenta espectacular vivienda ubicada en una de las calles más emblemáticas y deseadas del prestigioso barrio de Salamanca, esta vivienda a estrenar en la calle Juan Bravo representa una oportunidad única para quienes buscan un hogar de diseño, funcional y con una ubicación inmejorable. Completamente reformada con una estética Japandi-Nórdica, esta propiedad destaca por su equilibrio perfecto entre la sobriedad del minimalismo japonés y la calidez de los materiales y texturas escandinavas. Cada rincón ha sido cuidadosamente diseñado para transmitir serenidad, orden y bienestar, con un enfoque muy actual que prioriza la funcionalidad sin renunciar al estilo. La vivienda cuenta con 75m² útiles distribuidos de manera inteligente para optimizar cada metro cuadrado y generar una experiencia espacial fluida y armoniosa. Al acceder, nos recibe un espacio abierto que integra el salón, el comedor y la cocina, concebido como un área social luminosa, amplia y acogedora. Tres grandes ventanales bañan de luz natural toda esta zona, potenciando la sensación de amplitud y conexión con el exterior. La cocina, de diseño contemporáneo, cuenta con mobiliario a medida y una sofisticada isla central que funciona tanto como superficie de trabajo como punto de encuentro, ideal para desayunos informales o reuniones con invitados. La zona de descanso se compone de dos dormitorios. La suite principal ha sido diseñada como un auténtico refugio privado, equipada con un elegante vestidor tipo walk-in closet y un baño en suite que combina líneas puras y materiales nobles para lograr un ambiente relajante y sofisticado. El segundo dormitorio es un espacio versátil que se adapta con facilidad a diferentes necesidades: puede funcionar como habitación infantil, despacho, cuarto de invitados o incluso como zona de lectura o estudio. Además, la vivienda dispone de un segundo baño completo, con acabados de calidad y un diseño moderno que prioriza la practicidad sin renunciar a la estética. Ubicada en una planta alta de una finca señorial y tranquila, la propiedad goza de una orientación excelente que garantiza luz natural durante todo el día. Esta cualidad, sumada a la calidad de los acabados, la cuidada selección de materiales y el carácter atemporal del diseño, hacen de esta vivienda una opción ideal tanto para quienes buscan su residencia habitual como para inversores que valoren la exclusividad y la revalorización segura de un inmueble en una de las zonas más cotizadas de Madrid. El distrito de Salamanca es uno de los 21 distritos que forman el municipio de Madrid. Mandado a construir por el malagueño José de Salamanca y Mayol, marqués de Salamanca, a finales del siglo XIX, se trata de un exclusivo barrio en el que conviven las firmas más lujosas del país con impresionantes palacetes, edificios de ensueño, embajadas y todo tipo de servicios destinados tradicionalmente a hacer las delicias de la aristocracia y personalidades más destacadas de todos los rincones del mundo. Sus calles albergan las últimas tendencias de moda de más alto nivel en impresionantes boutiques en las que se dan cita las firmas más exclusivas: Loewe, Prada, Valentino, Miu Miu y Cartier, entre otras, se encuentran ubicadas en las cuidadas avenidas de la denominada Milla de Oro. DIRECTING International Properties ofrece a sus clientes nacionales y extranjeros, una amplia cartera de inmuebles (casas, pisos apartamentos, áticos, dúplex, chalets, lofts... ) situadas en las mejores zonas residenciales y más exclusivas de Madrid (barrio Salamanca, Retiro, Chamartín, Chamberí, Moncloa, Centro, Arturo Soria etc…)  Si desea comprar, vender o alquilar una propiedad en Madrid, Inmobiliaria DIRECTING Real Estate ofrece una amplia gama de servicios de intermediación y alta profesionalidad. ¿Quiere VENDER su casa? Valoración GRATUITA Viviendas Exclusivas en Madrid Encuentra más en htt.",True,good,False,True,12324.0,True,False,False,False,[],False,False,875000.0,€,flat,"Lista, Madrid",Piso en calle de Juan Bravo,,,,,,,,
108605411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/2b/20/1349768591.webp,,33,,650000.0,chalet,sale,360.0,,5,2,calle del Pintor Julio Romero,Madrid,Mejorada del Campo,,es,,40.3925537,-3.4877125,False,https://www.idealista.com/inmueble/108605411/,"MAGNÍFICO CHALET INDEPENDIENTE, construido a capricho por los propietarios teniendo en cuenta hasta los mínimos detalles y empleando las mejores calidades posibles. Además de tener el máximo aprovechamiento de espacios.  Está situado en una parcela de 480 m2, el chalet cuenta con un total de 281,28 m2 construidos y útiles 254,13 distribuido en 3 plantas con mucho espacio de almacenaje, amplitud y múltiples opciones. Se distribuye de la siguiente manera: Planta sótano completamente diáfana de aproximadamente 110,40m2 construidos, 98,01 útiles, con techos muy altos preparados para darle el uso que uno necesite.  Garaje, donde tenemos espacio para hasta 3 coches, además de cuarto de herramientas y demás. Planta baja de 109.08 construidos útiles 99.53m2 En esta planta nos encontramos con un porche cubierto que nos da acceso al hall distribuidor presidida por una gran escalera de madera. Amplia Cocina- office de 13,80m2 y una terraza cerrada a modo de tendedero de 6,43m2. Espacioso Salón –comedor independiente de 30m2 con chimenea de marmol con cassete y acceso a un salón de invierno completamente acristalado.  Dos dormitorios amplios en la misma planta con sus armarios empotrados. Un armario más en la zona de distribuidor y un baño completo con ducha. Primera planta con 62,14m2 construidos, útiles 56,59m2.  En esta planta tenemos Tres dormitorios de gran espacio todos ellos, el principal cuenta con salida a una terraza- balcón abierta y otra terraza acristalada más amplia. Este dormitorio también cuenta con un vestidor. Un baño completo con bañera. En la vivienda, los acabados de los suelos son de mármol y maderas de primeras calidades. Las ventanas son de climalit, triple cristal de seguridad, sistema de aspiración integrado en la vivienda. La fachada del chalet es de ladrillo, totalmente aislada. Porche de entrada, piscina y zona de cenador con pérgola.  El jardín rodea toda la casa, con césped, flores, plantas y árboles frutales. de un depósito para aguas fluviales de hasta 30.000 litros de almacenaje, para poder utilizarlo de cara al riego de la parcela. Piscina de 9,5 X 4,5 con una profundidad de 1,20 a 2,40. Esta piscina está preparada si se quiere climatizar. Es una ocasión única para contar con una vivienda muy especial. Ven a verla, te sorprenderá!  Posibilidad de 100% de financiación. LLámanos sin compromiso.",False,good,False,,1806.0,True,False,True,False,[],False,False,650000.0,€,chalet,Mejorada del Campo,Casa independiente en calle del Pintor Julio Romero,,True,True,independantHouse,,,,
106961231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/2a/13/1298805439.webp,WGI00825,33,,313000.0,chalet,sale,119.0,,4,3,paseo de la Ermita,Madrid,Pedrezuela,,es,,40.7431367,-3.6005644,False,https://www.idealista.com/inmueble/106961231/,"WGI (WeGet Inmobiliaria) VENDE en EXCLUSIVA CASA en UBICACIÓN INMEJORABLE. VIVIENDA de 203 m² en una parcela de 267 m² la cual consta de una CASA de 3 PLANTAS distribuidas en PLANTA PRINCIPAL, BUHARDILLA, PLANTA BAJA Y PATIO TRASERO/JARDIN. DESTACAMOS que la propiedad cuenta con GRAN ESPACIO EXTERIOR con PATIOTRASERO de 183m2. En la PLANTA PRINCIPAL ofrece 3 HABITACIONES (una de ellas con armario empotrado), 1 BAÑO COMPLETO con plato de ducha instalado, SALÓN, COCINA INDEPENDIENTE con chimenea. En la BUHARDILLA, nos ofrece una amplia estancia donde nos encontramos un aseo y una gran zona diáfana que nos da muchas opciones para realizar reformas. En la PLANTA BAJA, nos encontramos con un SALON, una HABITACION, un ASEO y dos habitaciones usadas para almacenaje. También contamos con un acceso a la parte del patio trasero. En el PATIO TRASERO de la vivienda se encuentra UN JARDIN y UNA CASETA de almacenaje, y en el PATIO DELANTERO encontramos un espacio de 20m2 donde poder disfrutar de la naturaleza del entorno, además el inmueble se ubica en una calle principal de la localidad. La propiedad se encuentra a 50 metros de una PARADA DE AUTOBUS con destino MADRID, así como a escasos metros del casco urbano. VIVIENDA PARA DESCUBRIR EN UNA VISITA. Si estas interesado en ver esta vivienda contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca y te daremos asesoría legal y fiscal en la operación.",False,good,False,,2630.0,True,False,False,False,[],False,False,313000.0,€,chalet,Pedrezuela,Casa independiente en paseo de la Ermita,,,,independantHouse,,,,
