propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology
108006927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/f6/11/1331355150.webp,MB1-3,60,3,450000.0,flat,sale,112.0,True,5,2,calle Torero,Madrid,Madrid,Usera,es,Moscardó,40.3905501,-3.7065257,False,https://www.idealista.com/inmueble/108006927/,"Inmobiliaria Busco Tú Piso, pone a la venta magnifica vivienda en zona Moscardó, próximo al centro comercial Madrid Río, Matadero, Parque de Madrid Río. Zona comercial con todo tipo de servicios: supermercados, restaurantes, cafeterías, bancos.. . bien comunicado con línea 23 de autobús y con acceso a la M30 y A42, boca de metro Almendrales. Piso con muchísimas posibilidades, todas las estancias cuentan con ventana.  Características: - 112 m2 distribuidos en cocina, salón, cuarto de estar, 5 dormitorios y 2 baños. - Exterior. Muy luminoso. - Ventanas instaladas recientemente, sistema climalit y oscilobatientes. - Calefacción individual de gas natural. - Cuenta con amplio salón y también otra dependencia como salita o cuarto de estar, que cabe la opción de unirse con la cocina y hacerla más grande. - Cocina muy luminosa y totalmente equipada. - El dormitorio principal cuenta con un gran armario empotrado. - Dispone de 4 dormitorios más, uno de ellos con armario empotrado. - Cuenta con dos baños amplios, uno con ducha y otro con bañera, ambos con ventana al exterior. - Finca sin ascensor.",False,good,False,False,4018.0,True,False,False,False,[],False,False,450000.0,€,flat,"Moscardó, Madrid",Piso en calle Torero,Top,,,,
107812572,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/d5/51/1326637281.webp,,16,,7600000.0,chalet,sale,625.0,,6,7,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4326393,-3.848876,False,https://www.idealista.com/inmueble/107812572/,"MonteAlina: Urbanización con seguridad 24horas y control de acceso a visitantes. Chalet con las mejores calidades del mercado, construido en el 2021.  Techos de doble altura, grandes ventanales, geotermia, más de 40 placas solares, muy eficiente energéticamente, sin perder confort. Perfilería de las ventanas enrasada sin generar el escalón entre la vivienda y el exterior. La vivienda está distribuida de la siguiente manera: Planta de acceso: Hall de entrada con acceso al salón con techos de doble altura Salón en 2 grandes ambientes y grandes ventales automáticos. Cuarto de estar Despacho Aseo de cortesía Dormitorio de invitados con baño completo Comedor Cocina con salida al jardín, totalmente equipada con electrodomésticos MIELE, AEG y Pando, todos de alta gama. 1º Planta: Dormitorio principal con amplio vestidor, baño completo y acceso a una terraza privada. 3 dormitorios para cama de matrimonio + mesa de estudio, cada uno con su baño completo Semisótano: Se ha aprovechado la orografía de la parcela, para que en esta planta haya un cómodo acceso al jardín.  2º Salón, con zona de discoteca, gimnasio y Kitchenette. Dormitorio de servicio con baño Cuarto de juegos Trasteros Garaje para 4 coches Sala multiuosos destinada a un 2º salón con cómodo acceso al jardín, equipado con un vestuario, salón comedor y cocina con barbacoa, ideal para organizar eventos.",False,good,False,,12160.0,False,False,False,False,[],False,False,7600000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente,Top,True,True,,independantHouse
109153217,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/7a/1e/1365859721.webp,4342,39,1,700000.0,flat,sale,58.0,True,2,1,calle del Conde Duque,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4296363,-3.7110451,False,https://www.idealista.com/inmueble/109153217/,"ALTOR ASESORES OFRECE Acogedor piso recién reformado en Calle Conde Duque Se vende magnífico piso exterior de 58 m² muy bien distribuidos, ubicado en una de las zonas más emblemáticas y demandadas de Madrid. La vivienda, reformada con excelentes calidades, destaca por su luminosidad gracias a sus balcones a la calle, que aportan amplitud y calidez a los espacios. Dispone de un salón con cocina integrada, moderna y funcional, dos dormitorios con armarios empotrados, y un baño completo. La reforma ha cuidado cada detalle para aprovechar al máximo la superficie, ofreciendo un hogar cómodo y práctico. Entre sus equipamientos cuenta con calefacción, aire acondicionado y ascensor en el edificio. Todo lo necesario para disfrutar de una vida confortable en pleno centro de la capital. La zona: Calle Conde Duque Situado en el corazón de Madrid, el barrio de Conde Duque combina el encanto histórico con una vibrante vida cultural y social. La zona ofrece una amplia variedad de cafeterías, restaurantes, galerías de arte y comercios locales, además de contar con el Centro Cultural Conde Duque, uno de los espacios culturales más importantes de la ciudad. Su cercanía a Malasaña, Plaza de España y Gran Vía permite disfrutar de una excelente oferta de ocio y servicios. Perfectamente comunicado por transporte público, con varias líneas de metro y autobús a pocos minutos a pie, este piso es una opción ideal tanto para vivir como para invertir.",False,good,False,True,12069.0,False,False,False,False,[],False,False,700000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Conde Duque,Top,,,,
108565935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/a9/7d/1348631641.webp,CH-426758-BA,16,6,1250000.0,flat,sale,150.0,True,3,2,Barrio Prosperidad,Madrid,Madrid,Chamartín,es,Prosperidad,40.4490756,-3.6643328,False,https://www.idealista.com/inmueble/108565935/,"ÚNICA Inmobiliaria Descubre este exclusivo piso de lujo de tres dormitorios y dos baños, completamente reformado con calidades premium. Gracias a su reforma integral, ofrece estancias amplias, funcionales y llenas de luz natural. El impresionante salón de casi 40 m², junto con una cocina abierta y moderna (con posibilidad de cerrar), crean un espacio ideal para quienes valoran la amplitud, el diseño y el confort. Perfecto para familias que disfrutan de compartir momentos con amigos y seres queridos. Orientación este, lo que garantiza una excelente entrada de luz. Incluye amplia plaza de garaje en el precio. Ubicado en la mejor finca de la zona de Corazón de María, en uno de los barrios más emblemáticos y bien comunicados de Madrid. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,8333.0,False,False,False,False,[],False,False,1250000.0,€,flat,"Prosperidad, Madrid",Piso,Top,True,True,,
107722920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/fc/b9/1320879446.webp,,34,3,1375000.0,flat,sale,158.0,True,3,3,"avenida de Filipinas, 32",Madrid,Madrid,Chamberí,es,Vallehermoso,40.4405046,-3.7083509,True,https://www.idealista.com/inmueble/107722920/,"PISO DE LUJO A ESTRENAR CON DOS ORIENTACIONES, TERRAZA, VISTAS DESPEJADAS Y MUY LUMINOSO. Vivienda a estrenar totalmente reformada de diseño con las mejores calidades. El inmueble se distribuye en un recibidor que da acceso a la habitación principal; exterior, en suite y con un gran vestidor. Habitación exterior con un gran frente de armarios bajo rasante (de suelo a techo). Habitación exterior con armario empotrado. Baño completo con ducha, que da servicio a las habitaciones secundarias. Aseo de cortesía. Cocina americana totalmente equipada con electrodomésticos de primeras marcas y amueblada con mobiliario de diseño. El inmueble cuenta con un gran salón-comedor con dos orientaciones, ya que el piso hace esquina a dos calles. Por último la vivienda tiene una terraza totalmente practicable en la que se puede poner una mesa con sillas.  Las vistas del piso son fantásticas y totalmente despejadas al no haber ninguna construcción de viviendas enfrente. El Parque Santander y el prestigioso centro deportivo Go Fit en la orientación norte y la calle Vallehermoso en su vertiente sur, rodean al activo y completan su singularidad y exclusividad. La luminosidad en todas las estancias es extraordinaria por la altura y por las dimensiones de las calles adyacentes. Ubicación excepcional en la Avenida Filipinas, una de las arterias más destacadas de la capital, en el distrito de Chamberí y en el cotizado barrio de Vallehermoso. Las comunicaciones son excepcionales y las dotaciones tanto deportivas (Go Fit), sanitarias (Fundación Jiménez Díaz, uno de los 100 hospitales mejores del mundo y El Clínico), educacionales (CEU, Complutense, ICADE.. . ), comerciales (El Corte Inglés, Zara.. . ), son de las mejores de Madrid. El barrio de Vallehermoso es uno de los seis barrios del distrito de Chamberí. Es el centro del deporte y el bienestar, con multitud de campos y parques para practicar desde los más comunes como correr, el fútbol, el pádel o el tenis hasta los menos comunes, como la esgrima. Ya que aquí se encuentra la Sala de Armas más grande de Madrid con 20 pistas para practicar este deporte. En el barrio más deportivo no podía faltar un buen estadio, como es el de Vallehermoso. Además, aquí se encuentra el histórico y emblemático edificio del Tribunal Constitucional y en el Instituto Geográfico Naciona.",True,good,False,True,8703.0,True,False,False,False,[],False,False,1375000.0,€,flat,"Vallehermoso, Madrid","Piso en avenida de Filipinas, 32",Top,,,,
107412119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/16/84/1311958507.webp,POZ57094,51,,1950000.0,chalet,sale,640.0,,6,5,Bonanza,Madrid,Boadilla del Monte,Bonanza,es,,40.4484169,-3.9051176,False,https://www.idealista.com/inmueble/107412119/,"Lucas Fox se complace en presentar esta preciosa villa de gran calidad, en un estado de conservación impecable y situada en una parte alta del terreno, sobre una de las mejores parcelas de Bonanza. La vivienda goza de estancias amplias y luminosas. En la planta baja, un majestuoso vestíbulo de bienvenida nos conduce a un amplio salón-comedor en forma de L, dotado de una elegante chimenea de mármol y con acceso a un porche acristalado, desde donde se pueden contemplar las vistas al jardín y piscina natural. Seguidamente, esta planta también alberga una acogedora sala de estar o despacho, una cocina totalmente equipada con despensa, un baño completo y un dormitorio adicional en planta. En la primera planta, se disponen cuatro dormitorios. Tres de ellos cuentan con dos cuartos de baño completos, muy luminosos. El dormitorio principal, de grandes dimensiones cuenta con doble terraza y doble orientación, con vistas al jardín y a la sierra de Madrid. Incluye vestidor y cuarto de baño completo, muy espacioso con plato de ducha y bañera. Cada una de las habitaciones está equipada con generosos armarios empotrados y cuentan con instalación para aire acondicionado, aunque cabe destacar que la calidad de construcción y aislamiento, mantiene una temperatura confortable dentro de la casa. El sótano, por su parte, acoge un dormitorio de servicio, un baño completo, un trastero, un cuarto de calderas y un cuarto de herramientas. Además, cuenta con un amplio garaje con capacidad para cuatro vehículos, proporcionando un acceso directo y cómodo al resto de la propiedad. Adicionalmente, este garaje queda complementado con un gran aparcamiento exterior, con techo y doble rampa de acceso, lo que facilita el acceso a la planta de calle, por la zona de cocina. Entre las múltiples características que hacen de esta residencia una propiedad excepcional, destacan la carpintería interior de madera lacada y la carpintería exterior de Climalit. El jardín, de excepcional belleza, alberga una impresionante piscina natural con cascadas y sistema de nado a contracorriente, ideal para el disfrute y el relax. Además, dispone de un cenador y un aseo exterior, perfectos para disfrutar de momentos al aire libre en un entorno incomparable. Adicionalmente, contamos con un espacio bajo cubierta que ocupa toda la planta, que se puede abrir fácilmente con una escalera de caracol. La ubicación de esta propiedad, en el prestigioso barrio de Bonanza, en Boadilla del Monte, es insuperable. Un entorno de absoluta privacidad y tranquilidad, a la vez que perfectamente comunicado con los principales accesos a la ciudad, lo que le otorga una exclusividad y distinción únicas. Póngase en contacto con Lucas Fox por correo electrónico o por teléfono hoy para concertar una visita. Trabajamos los 7 días de la semana para adaptarnos a las necesidades de nuestros clientes.",False,good,False,,3047.0,False,False,False,False,[],False,False,1950000.0,€,chalet,"Bonanza, Boadilla del Monte",Chalet,Top,True,True,,
107892943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/40/f8/1327521607.webp,POZ58828,46,,2400000.0,chalet,sale,495.0,,5,5,Barrio El Cantizal,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5302738,-3.9272223,False,https://www.idealista.com/inmueble/107892943/,"Lucas Fox se complace en presentar esta fabulosa villa en una de las áreas más prestigiosas y modernas de Las Rozas una zona residencial rodeada de naturaleza y perfectamente conectada con Madrid. Se asienta sobre la parcela más espectacular y grande de la recién inaugurada urbanización Levitt Lazarejo de las Rozas, con un total de 1686 m² y en esquina. Esta imponente vivienda de tres plantas ha sido diseñada y proyectada con todo lujo de detalle. Ofrece un diseño contemporáneo, materiales de alta calidad y una arquitectura pensada para maximizar la luz natural y la conexión entre el interior y el exterior. Ofrece una combinación perfecta de elegancia, confort y privacidad. La planta principal nos recibe con un refinado vestíbulo de entrada, donde destaca una escalera con peldaños de piedra natural y barandilla de vidrio. A continuación, encontramos una luminosa zona de día con cocina abierta al salón-comedor. Esta planta también alberga un aseo de cortesía y un dormitorio con baño privado completo y espacio de armario o vestidor, ideal como habitación de invitados o dormitorio principal en la planta baja. Actualmente los propietarios lo han acondicionado como oficina. En el exterior, la vivienda dispone de generosos porches que conectan directamente con el salón y la cocina. En las fotos no se aprecia porque se está acondicionado el jardín con césped natural y se están haciendo grandes mejores en la parcela. Se incluirán fotos cuando esté terminado. Contará con riego automático, pérgola climática y se está ampliando el porche para destinarlo a zona chill-out. Finalmente, se dispone la piscina privada que viene revestida en cerámica de diseño. En la planta superior, se encuentra la zona de noche principal, compuesta por un distribuidor con armario empotrado, un amplio dormitorio principal con baño privado y vestidor y una amplia terraza con maravillosas vistas. Encontramos también tres dormitorios adicionales secundarios, con armarios empotrados y dos baños completos. Uno de los dormitorios secundarios tiene baño privado. La funcional planta sótano viene bien equipada y cuenta con garaje subterráneo con punto de recarga para vehículo eléctrico, un cuarto de lavado y zona de instalaciones, además de trasteros que aportan espacio adicional de almacenamiento. El propietario actual ha ampliado también la zona de sótano para aprovechar más el espacio. Esta propiedad representa una excelente oportunidad para quienes buscan una vivienda de diseño a estrenar en un entorno tranquilo, con todas las comodidades modernas y una distribución pensada para el confort diario. también se ofrece la posibilidad de adquirir el mobiliario.Los planos de la vivienda, parcela y memoria de calidades están disponibles bajo petición. Póngase en contacto con Lucas Fox por correo electrónico o por teléfono para concertar una visita y dé el paso hacia la realización de sus sueños de un hogar distintivo y excepcional. Disponemos de planos de proyecto de la vivienda. Estamos disponibles 7 días a la semana para adaptarnos a las necesidades de nuestros clientes. Le damos la bienvenida a un nuevo paradigma de sofisticación residencial. También puede visitar nuestro Lucas Fox Property Lounge en la avenida de Europa 38, Pozuelo, donde podremos conocer sus necesidades en más detalle y ayudarle a encontrar su casa o inversión perfecta.",False,good,False,,4848.0,False,False,False,False,[],False,False,2400000.0,€,chalet,"El Cantizal, Las Rozas de Madrid",Chalet,Top,,,,
93667428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/11/30/1361783459.webp,CONDE DE MIRANDA 1 ,38,1,450000.0,flat,sale,44.0,True,1,1,"calle del Conde de Miranda, 1",Madrid,Madrid,Centro,es,Palacio,40.4147489,-3.7094168,True,https://www.idealista.com/inmueble/93667428/,"Soñar Contigo presenta en exclusiva este precioso apartamento en una de las zonas más apreciadas del codiciado Barrio de Palacio, a escasos dos minutos andando de la Plaza Mayor. Situado en la trasera del mercado de San Miguel, punto gourmet de referencia en Madrid. En una de las zonas con más solera de Madrid, rodeado de callejas llenas de historia, que han sido escenario de momentos cruciales en la historia de la ciudad, así como ambiente de grandes personajes de nuestra literatura, este piso está a distancia de paseo de todos los grandes atractivos comerciales y culturales del centro de la urbe. A pesar de su céntrica ubicación, y de ser exterior, lo que confiere una gran luminosidad a sus estancias, el apartamento se encuentra en una localización y un edificio muy tranquilo y nada ruidoso. Completamente reformado, amueblado y pertrechado con todo lo necesario para entrar a vivir hasta el último detalle, le encantará su salón comedor exterior, que incluye un balcón con vistas al mercado y que completa una cocina americana completamente equipada. El dormitorio doble tiene también vistas al mercado y esta bañado por una preciosa luz. Además de amplio y cómodo, no le faltara espacio de almacenamiento con su armario de dos cuerpos y puede ser también una tranquila zona de trabajo independiente, gracias al escritorio ubicado en él. Para aprovechar mejor el espacio en otras áreas, su estupendo baño con plato de ducha y mampara es también la zona de lavandería, albergando una lavadora-secadora. Una de esas casas que, además de ser acogedoras y perfectas para jóvenes o parejas que quieran disfrutar de todo lo que puede ofrecer la vida en el centro, desde una ubicación privilegiada y pacífica, son también una oportunidad y vehículo de inversión excelente gracias a la alta demanda de la zona el inmueble tanto para el alquiler de corta como de larga estancia, así como a la rápida revalorización de una zona que siempre será uno de los puntos de mayor interés para quienes visitan o vienen a vivir a nuestra ciudad. Actualmente la vivienda se encuentra alquilada con una renta de 1.500€ y en nuestra experiencia es un inmueble que puede ofrecer una muy buena rentabilidad.",True,good,False,True,10227.0,False,False,False,False,[],False,False,450000.0,€,flat,"Palacio, Madrid","Piso en calle del Conde de Miranda, 1",Top,,,,
108228932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/8d/bd/1338613999.webp,POZ59917,69,,3600000.0,chalet,sale,860.0,,6,7,Valdecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,,40.4417494,-3.8826543,False,https://www.idealista.com/inmueble/108228932/,"Lucas Fox Pozuelo & Boadilla se enorgullece de presentar esta increíble villa independiente de seis dormitorios de excepcional diseño y calidad con espectaculares vistas en Valdecabañas, una de las zonas más prestigiosas y codiciadas de Boadilla del Monte.  La vivienda forma parte de una comunidad cerrada boutique de cuatro casas en una de las mejores y más altas parcelas de Valdecabañas, a poca distancia del futuro centro comercial Boadilla Hills.  La vivienda ofrece 850 m² de espacio habitable y de entretenimiento, prácticamente distribuidos en solo dos plantas.  Las características principales incluyen: Sistema de energía geotérmica y paneles solares: un certificado energético Sistema de vivienda Loxone con altavoces integrados Persianas y contraventanas automáticas Calefacción y refrigeración por suelo radiante y refrigeración adicional por aire con fan coil Sistema de purificación/filtración de aire 24H en todas las habitaciones Sistema central de purificación/filtración de agua UV La villa está orientada al sur y todas las zonas de estar y dormitorios de la casa tienen acceso directo al bonito/a porche cubierto con excelentes vistas al jardín con piscina infinita.  El arquitecto ha creado un maravilloso diseño mediterráneo y atemporal con líneas definidas y paredes blancas que contrastan con piedra natural y paneles de madera.  Una de las características más destacadas de esta magnífica villa es la posibilidad de vivir en una sola planta, ya que la planta principal dispone de 400 m² de espacio habitable; los dos salones, el comedor, el despacho, la cocina y los cuatro dormitorios familiares (todos con baño en suite) se presentan en perfecta continuidad entre sí.  Esta calidad y acabados son de muy alto nivel con suelos, equipamiento de cocina y sanitarios de Porcelanosa y la vivienda está equipada con las últimas tecnologías.  Un sistema vivienda LOXONE de última generación controlará todo en la casa, que está equipada con persianas y contraventanas automáticas y sistema de altavoces incorporado en salas de estar, porche y gimnasio.  Esta impresionante villa tendrá un certificado energético A debido a la instalación de un sistema de energía geotérmica de alta eficiencia energética combinado con paneles solares.  El planta semisótano de 400 m² recibe luz natural a través de dos amplios patios. En esta planta encontramos una gran sala de ocio multiusos con cocina adicional, dos dormitorios adicionales con baño en suite y un gimnasio. También hay una zona de servicio con lavadero y dos amplios trasteros.  El garaje privado tiene espacio para cuatro coches grandes y varias bicicletas y motos y en esta zona también encontramos la estancia de máquinas que está convenientemente ubicada para dar fácil acceso al personal de mantenimiento sin necesidad de acceder a la casa principal.  En conclusión, esta maravillosa villa con acabados de muy alta calidad satisface todas las necesidades de una familia moderna; un fantástico estilo de vida al aire libre muy cerca del centro de Madrid.  Contacte con Lucas Fox hoy mismo por correo electrónico o teléfono para concertar una visita. Trabajamos 7 días a la semana para adaptarnos a las necesidades de nuestros clientes.",False,good,False,,4186.0,False,False,False,False,[],False,False,3600000.0,€,chalet,"Valdecabañas, Boadilla del Monte",Chalet,Top,True,True,,
108845012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/d0/a4/1358599004.webp,VENTA-VILLAMANTA,69,7,330000.0,penthouse,sale,67.0,True,1,1,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3654539,-3.6229533,False,https://www.idealista.com/inmueble/108845012/,"Servicheck vende precioso ático de una habitación en Ensanche de Vallecas, Madrid  Para mas consultas ponerse en contacto con Pablo Centomo al 602_25_10_37 ( también se atiende por whatsapp). Se vende en rentabilidad, la vivienda se encuentra alquilada. Presentamos este exclusivo ático ubicado en una de las zonas con mayor proyección de Madrid: el Ensanche de Vallecas. Situado en una finca moderna del año 2008, este inmueble destaca por su luminosidad, excelentes calidades y una espectacular terraza privada de 15 m², ideal para disfrutar del aire libre durante todo el año. La vivienda cuenta con una amplia habitación doble, un baño completo con bañera, cocina funcional y un salón-comedor muy luminoso, gracias a sus grandes ventanales con acceso directo a la terraza. Un espacio acogedor y moderno que combina confort y estilo. La vivienda dispone de aire acondicionado de bomba frio/ calor y calefacción por gas natural. El precio incluye una plaza de garaje y trastero, lo que añade valor y funcionalidad a la vivienda. La urbanización ofrece excelentes zonas comunes: piscina, jardines, áreas de recreo infantil y servicio de conserjería, todo pensado para brindar una calidad de vida superior. El edificio cuenta con ascensor y está perfectamente cuidado. Excelente ubicación con acceso directo a la M-45, muy bien conectado por transporte público: Metro de La Gavia a 15 minutos andando, paradas de bus a 5 minutos, además de contar a su alrededor con supermercados, colegios, centro de salud y todo tipo de servicios.  Una oportunidad única para vivir en altura con vistas, comodidad y todos los servicios a tu alcance. ¡No dejes pasar esta oportunidad y ven a visitarlo! Para mas consultas ponerse en contacto con Pablo Centomo al 602_25_10_37 ( también se atiende por whatsapp).",True,good,False,True,4925.0,True,False,True,False,[],False,False,330000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Ático,Top,True,True,,penthouse
109136213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/cb/d5/1365419974.webp,VENTAS.SS,29,2,260000.0,flat,sale,52.0,True,2,1,Barrio Ventas,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4257849,-3.6543486,False,https://www.idealista.com/inmueble/109136213/,"AMÂBIT INMOBILIARIA vende esta exclusiva vivienda en Calle San Secundino (Zona Ventas) compuesta de: -Salón: Espacio cómodo y bien distribuido, ideal como zona de estar y comedor. -Cocina independiente: Funcional, con buena capacidad de almacenaje y superficie de trabajo. -Dos habitaciones: Dormitorios amplios que permiten buena capacidad de almacenaje. -Baño completo: Con buen tamaño y distribución práctica. Esta propiedad se encuentra para actualizar y tiene grandes posibilidades de reforma debido a su excelente distribución que permite un mayor aprovechamiento de los espacios. Se encuentra en una segunda planta exterior que permite la entrada de luz natural (Orientación Noroeste) y cuenta con ventanas climalit para un mejor aislamiento térmico y acústico. Está situada en una zona residencial tranquila, bien comunicada y con todos los servicios necesarios para el día a día. Es una vivienda perfecta para quienes buscan un hogar funcional en un entorno familiar, sin renunciar a la cercanía al centro de Madrid y a los puntos más representativos de la ciudad. Ideal tanto como residencia habitual como para inversión. LOCALIZACIÓN Y COMUNICACIÓN La vivienda se encuentra en la Calle San Secundino, a tan solo 2 minutos andando de la avenida principal Marqués de Corbera. -A 5 minutos a pie de la estación de metro La Elipa (Línea 2). -A 10 minutos andando de la estación de metro El Carmen (Línea 5). -Parada de autobús en la puerta con servicio de las líneas 15, 28, 110 y 210. -Salida directa a la M-30, lo que facilita la conexión con diferentes zonas de la ciudad. SERVICIOS Y ENTORNO -Centros educativos cercanos: Colegio Espíritu Santo y CEIP Leopoldo Alas. -Centro de Salud Daroca a pocos minutos. -Parques y zonas ajardinadas cercanas, ideales para actividades al aire libre. -Amplia oferta de supermercados, farmacias, comercios de proximidad y restauración. Una oportunidad inmejorable para vivir en una zona consolidada, funcional y bien conectada. Contáctenos para más información o para programar una visita.",True,good,False,True,5000.0,True,False,False,False,[],False,False,260000.0,€,flat,"Ventas, Madrid",Piso,Top,,,,
108679540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/c7/14/1351905421.webp,6659,35,4,2490000.0,flat,sale,204.0,True,3,3,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4270971,-3.6965118,False,https://www.idealista.com/inmueble/108679540/,"Piso en el exclusivo Barrio de Justicia. Ubicado en la cuarta planta de un edificio señorial de 1949, con solo dos vecinos por planta, portero físico y ascensor. A tan solo unos pasos de la plaza de Alonso Martínez, rodeado de una variada oferta de restaurantes, boutiques, galerías de arte y espacios culturales, lo que lo convierte en una opción ideal tanto para familias como para quienes buscan vivir en una de las zonas más emblemáticas de la ciudad. Con una superficie de 204 m², el piso destaca por su luminosidad natural, gracias a sus cuatro ventanales y una terraza a la calle. La distribución es funcional y acogedora: un amplio salón con comedor independiente configura la zona social, ideal para reuniones y momentos de descanso. La cocina, totalmente renovada, se encuentra en la parte interior de la vivienda. Dispone de tres dormitorios, dos exteriores, el principal en suite y el segundo con un baño completo justo enfrente, y un tercer dormitorio interior, también con su propio baño. Esta distribución ofrece privacidad y confort a cada uno de los miembros del hogar. El piso está en muy buen estado de conservación, listo para entrar a vivir. Cuenta con calefacción y con orientación sur, lo que garantiza luz natural durante gran parte del día, creando un ambiente cálido y acogedor.   HousinGo, by David de Gea.   Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca.   Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market.   Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida.",False,good,False,True,12206.0,True,False,False,False,[],False,False,2490000.0,€,flat,"Chueca-Justicia, Madrid",Piso,Top,,,,
