propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,newDevelopmentFinished,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107709979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/ff/54/1320485700.webp,COOP-832@V01-2ªpL.,16,224697.0,flat,sale,100.0,3,2," Estrella Polar, 601",Madrid,Parla,es,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/107709979/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,2247.0,True,False,False,False,[],False,False,224697.0,€,True,True,flat,,"Parla Este, Parla","Piso en Estrella Polar, 601",2,True,Parla Este,True,False,,,,
108715460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/1a/9e/1240054363.webp,RU-08-2,14,423000.0,chalet,sale,114.0,4,3,"Francisco Umbral, 10 U",Madrid,Alcalá de Henares,es,40.5121329,-3.3709367,True,https://www.idealista.com/obra-nueva/108715460/,"Con Licencia.  Dendra pone a tu disposición 56 exclusivos chalets de 4 dormitorios, en  Espartales Norte, barrio residencial junto al centro de Alcalá de Henares. Chalets adosados de 4 dormitorios con planta baja y planta primera. Todas las viviendas cuentan con jardín posterior donde cabe la posibilidad de poner una piscina ( opcional con coste)  y aparcamiento en superficie en la parte delantera de la vivienda.  Las viviendas destacan por su sostenibilidad al contar con aerotermia  y suelo radiante refrescante. El barrio cuenta con todo tipo de servicios y dotaciones. En Espartales, a un paso de Madrid. La excelente ubicación de Dendra, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Espartales una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,,True,3711.0,True,False,False,False,[],False,False,423000.0,€,True,True,chalet,terracedHouse,"Espartales, Alcalá de Henares","Chalet adosado en Francisco Umbral, 10 u",,,Espartales,,False,,,,
100479607,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/27/1f/1089232165.webp,425411,51,2500000.0,flat,sale,252.0,3,3,Barrio Recoletos,Madrid,Madrid,es,40.4279413,-3.680709,False,https://www.idealista.com/inmueble/100479607/,"ÚNICA Inmobiliaria presenta inmueble situado en finca señorial con servicio de portería.  Cuarta planta exterior con amplios ventanales, gran recibidor, salón en dos ambientes, comedor independiente, cocina con zona de servicio, dos dormitorios en suite con vestidor, el principal con terraza de 10 m² a patio de manzana.  Excelente oportunidad de inversión en exclusivo espacio del Barrio Salamanca, elegante y selecto, es uno es uno de los barrios de mayor nivel de vida de Europa, representativa y señorial zona de la capital, de calles anchas y elegantes edificios.  Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios, sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas.  En los últimos cincuenta años el carácter residencial del Barrio Salamanca, espacio tradicionalmente habitado por las élites políticas y económicas del país, convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial, ya que es una de las áreas de moda de lujo más importantes de la capital. Aquí se localiza la ""Milla de Oro"", exclusiva área comercial donde están concentradas las tiendas de las marcas de lujo más prestigiosas: Chanel, Dior, Prada, Tiffany. No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el Museo Lázaro Galdiano, sin olvidar la cercanía al Parque del Retiro, el gran pulmón verde del centro de Madrid. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,9921.0,True,False,False,False,[],False,False,2500000.0,€,,,flat,,"Recoletos, Madrid",Piso,4,True,Barrio de Salamanca,True,,Recoletos,,,
108105310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/a9/0a/1242139484.webp,T01,12,1500000.0,flat,sale,97.0,2,2,"Antonio Pérez, 24",Madrid,Madrid,es,40.4425886,-3.6815998,True,https://www.idealista.com/obra-nueva/108105310/,"Alrededor de un fantástico jardín central con piscina privada, las 50 residencias incluyen apartamentos y áticos con opciones de 1 a 4 dormitorios, todos con espacio exterior privado. Todas las viviendas están diseñadas con las mejores calidades y equipadas con un sistema de domótica y videoportero, para mayor seguridad y comodidad. Como zonas comunes adicionales ofrece un gimnasio totalmente equipado con vistas a los jardines para el disfrute de sus residentes, conserjería, trasteros y aparcamiento subterráneo con carga de vehículos eléctricos para cada plaza. El Viso Residences el primer proyecto en la capital diseñado según los estándares BREEAM EXCELLENT NEW CONSTRUCTION, con el fin de lograr la máxima eficiencia energética tanto para el medioambiente como para los residentes, elevando así los niveles de lujo y sostenibilidad de la ciudad. Todos los aspectos de la vida moderna sostenible han sido considerados: desde un sistema de energía geotérmica hasta un sistema de captación fotovoltaica, la gestión eficiente del agua, iluminación inteligente, un sistema depurador de doble ventilación y la carga de vehículos eléctricos, permitiendo un control continuo, eficiencia y ahorro tanto para el medioambiente como para los propietarios. Elegidos por su amplia experiencia y su conocimiento específico, Touza Arquitectos han creado una obra maestra del diseño en Madrid, tanto por dentro como por fuera. El elegante barrio de El Viso ofrece lo mejor en cultura, gastronomía, comercio y ocio; desde boutiques independientes hasta marcas internacionales. Madrid combina a la perfección el bullicio de una metrópolis moderna con el encanto de una capital histórica, hogar de hermosos bulevares y arquitectura clásica, vibrante cultura y encanto latino. El Viso Residences te invita a establecer tu hogar en esta ubicación privilegiada, entre lo mejor de Madrid y del mundo.",False,,True,15464.0,True,False,False,False,[],False,False,1500000.0,€,True,True,flat,,"El Viso, Madrid","Piso en Antonio Pérez, 24",1,True,Chamartín,True,False,El Viso,,,
108788364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/13/39/1355174474.webp,V14482.1	,13,1240000.0,chalet,sale,302.0,4,4,"calle San Juan Bautista, 9",Madrid,Las Rozas de Madrid,es,40.4927046,-3.8649298,True,https://www.idealista.com/obra-nueva/108788364/,"LAS ROZAS DE MADRID, MARAZUELA - EL TORREÓN- OBRA NUEVA ESPECTACULAR CHALET ADOSADO EXCLUSIVO DE DISEÑO DE ESQUINA con 302 m² construidos divididos en 3 plantas, sobre una parcela de 288 m2. Accedemos a la vivienda por la planta de acceso a través de un hall exterior con jardín delantero. Al entrar nos encontramos con un amplio recibidor, 1 dormitorio con armarios empotrados vestidos, 1 baño completo, cocina independiente, espectacular salón-comedor con acceso a impresionante terraza exterior que accede al jardín trasero y estupenda piscina privada. A la planta superior accedemos por las escaleras desde el recibidor, que dan a un distribuidor, por el cual se accede al dormitorio principal, en suite con zona de vestidor integrada y salida a una terraza exterior amplia y 2 dormitorios adicionales con armarios empotrados vestidos, todos en suite, con 1 baño completo incorporado y una segunda terraza, de la cual se accede desde uno de los dormitorios secundarios. La planta sótano consta de un garaje con capacidad para 3 vehículos, 1 lavadero independiente, 1 baño completo y 1 trastero grande. La vivienda cuenta con acabados de lujo de primeras calidades. La calefacción cuenta con lo más novedoso en energías renovables, ya que ésta va por aerotermia y paneles fotovoltaicos. Se trata de un chalet único disponible de este tipo en construcción en una de las mejores zonas de Las Rozas. Excelente ubicación, próximo a la estación de Renfe a 3 min. caminando. DISTRIBUCIÓN: Dormitorios 3 Baños 4 Cocinas 1 Salones 1 Cuartos de planchado 1 Despachos 1 Distribuidores 2 Garajes 1 Jardines privados 2 Piscinas privadas 1 Recibidores 1 Terrazas 3 Trasteros 1 Vestidores 1.",False,newdevelopment,True,4106.0,True,False,False,False,[],False,False,1240000.0,€,True,True,chalet,terracedHouse,"Marazuela- El Torreón, Las Rozas de Madrid","Chalet adosado en calle San Juan Bautista, 9",,,Marazuela- El Torreón,,False,Marazuela- El Torreón,,,
107811870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/cb/b7/1324528966.webp,W-02YOQO,24,360000.0,flat,sale,52.0,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,es,40.4059962,-3.7010193,False,https://www.idealista.com/inmueble/107811870/,"Exclusivo Apartamento Reformado en Lavapiés Bienvenido a un exclusivo apartamento en el corazón de Madrid, una joya de 52 metros cuadrados que combina historia y modernidad. Construido en 1945 y reformado integralmente en 2017, este elegante espacio ofrece dos habitaciones y un baño, ideal para quienes buscan un refugio sofisticado en la ciudad. Al entrar, se percibe una atmósfera de calidez y estilo. La distribución optimizada maximiza la luz natural y el confort, creando un ambiente acogedor y funcional. Cada rincón del apartamento refleja un diseño cuidado, pensado para ofrecer una experiencia de vida excepcional. Este apartamento se distingue por su sistema de calefacción y aire acondicionado, que garantiza un ambiente confortable durante todo el año. La reciente reforma ha incorporado acabados de alta calidad, asegurando que cada detalle cumpla con los estándares más exigentes de lujo y comodidad. Descubra la esencia de la vida urbana en Madrid con este apartamento que combina a la perfección el encanto histórico con las comodidades modernas. Una oportunidad única para disfrutar de la elegancia y el dinamismo de la capital española. Ubicada en el vibrante barrio de Lavapiés, en el corazón de Madrid, la propiedad ofrece una experiencia de vida inigualable para los compradores más exigentes. Lavapiés es conocido por su ambiente cosmopolita y su rica diversidad cultural, lo que lo convierte en un lugar altamente deseable para quienes buscan una vida urbana sofisticada. Este barrio combina a la perfección la tradición madrileña con un toque moderno, ofreciendo una amplia gama de restaurantes gourmet, galerías de arte contemporáneo y boutiques exclusivas. La infraestructura de la zona es excepcional, con múltiples opciones de transporte que facilitan el acceso a toda la ciudad. La estación de metro de Lavapiés está a solo 5 minutos a pie, conectando rápidamente con el resto de Madrid. Además, la estación de Atocha, el principal nudo ferroviario de la ciudad, se encuentra a menos de 15 minutos en transporte público, facilitando viajes nacionales e internacionales. Para los amantes del ocio y la cultura, el barrio ofrece una variedad de actividades. A pocos pasos se encuentra el Museo Reina Sofía, hogar de algunas de las obras maestras del arte moderno. El Parque del Retiro, un oasis verde en medio de la ciudad, está a solo 20 minutos caminando, ideal para disfrutar de un paseo relajante o un picnic al aire libre. Este enclave único no solo ofrece una ubicación privilegiada, sino también un estilo de vida exclusivo que combina lo mejor de la tradición y la modernidad. Vivir en esta zona es disfrutar de la esencia de Madrid en su máxima expresión, un lugar donde cada día se convierte en una experiencia extraordinaria.",True,good,False,6923.0,True,False,True,False,[],False,False,360000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,3,True,Centro,False,,Lavapiés-Embajadores,,,
109150985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/12/1e/1365795957.webp,2152,32,975000.0,flat,sale,110.0,3,2,Barrio El Viso,Madrid,Madrid,es,40.4398819,-3.6799183,False,https://www.idealista.com/inmueble/109150985/,"Piso en venta en Madrid, con 100 m², 3 habitaciones y 2 baños, ascensor y aire acondicionado.",False,good,False,8864.0,True,False,False,False,[],False,False,975000.0,€,,,flat,,"El Viso, Madrid",Piso,3,True,Chamartín,True,,El Viso,,,
109208231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/75/3b/1367501946.webp,,20,895000.0,flat,sale,260.0,5,5,calle Uranio,Madrid,Madrid,es,40.3535624,-3.6838169,False,https://www.idealista.com/inmueble/109208231/,"Ingresos brutos anuales estimados: 200.111 € •Gastos iniciales de compra (ITP, registros, notaría, gestoría, honorarios + IVA): 98.345 € •Beneficio neto anual (tras mantenimiento y gestión): 170.094 € •ROI neto anual estimado: ≈ 17,2 % sobre la inversión total. Esto convierte al inmueble en una máquina de rentabilidad, con un retorno muy por encima de la media de activos inmobiliarios en España. �️ INVERSIÓN ÚNICA EN MADRID – 5 HABITACIONES TURÍSTICAS CON LICENCIA LEGAL – 890.000 € Madrid está viviendo un momento histórico: la capital del turismo de negocios, congresos y ferias internacionales. A ello se suma un fenómeno que está marcando el futuro del mercado: la retirada masiva de licencias turísticas ilegales. En los últimos meses, más del 50 % de nuevas solicitudes han sido rechazadas, lo que convierte tener una licencia activa en un auténtico activo premium y escaso. Y lo que te presentamos aquí es, literalmente, un caramelo para cualquier inversor. � Ubicación estratégica: Villaverde, Madrid. � Inmueble reformado, con apenas 5 años de antigüedad. �️ Distribuido en 5 habitaciones tipo loft, totalmente equipados y listos para operar. � Con licencia turística vigente y en regla, algo hoy prácticamente imposible de conseguir. El inmueble está 100 % preparado para generar ingresos inmediatos. Madrid recibe millones de visitantes al año atraídos no solo por su cultura y gastronomía, sino por el calendario internacional de ferias, congresos y, próximamente, por el gran escaparate mundial de la Fórmula 1. La demanda de alojamiento turístico profesional y legal sigue creciendo, mientras la oferta regulada se reduce, lo que genera una oportunidad de oro en rentabilidades. � Datos de mercado: Según el Instituto Nacional de Estadística, el precio medio por habitación en Madrid es de 129 €/noche. Con una ocupación conservadora del 85 %, hablamos de un rendimiento estable y previsible. � Proyección de ingresos brutos anuales: 129 € x 5 habitaciones x 310 noches ≈ 199.950 € / año. Incluso descontando impuestos, registros, gestoría, notaría y los honorarios de compraventa (ITP 4 % + gastos aproximados + IVA de honorarios 5 %), el modelo ofrece un retorno de inversión sumamente atractivo en un plazo corto, respaldado por la fortaleza de un mercado con crecimiento sostenido y blindado frente a la competencia ilegal. � Visión de futuro: Invertir en este inmueble no es solo comprar metros cuadrados, es asegurarse un puesto privilegiado en el mercado turístico de Madrid. Mientras muchos inversores se quedarán fuera por falta de licencias, este activo asegura ingresos recurrentes y la posibilidad de aprovechar la ola de crecimiento turístico, deportivo y corporativo que se proyecta en los próximos años. � Si buscas una operación segura, rentable y con visión de futuro, esta es la oportunidad que no volverá a repetirse. � Precio: 890.000 € � Contáctanos para concertar una reunión privada y analizar números detallados de rentabilidad. Este inmueble no es para todos. Es para quien entiende que el verdadero lujo hoy no está en lo que se ve, sino en lo que ya nadie más puede conseguir: una licencia turística en Madrid.",False,good,False,3442.0,False,False,False,False,[],False,False,895000.0,€,,,flat,,"Butarque, Madrid",Piso en calle Uranio,bj,True,Villaverde,True,,Butarque,,,
107709248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/86/99/1320467847.webp,COOP-832@V11-4ºA,16,229394.0,flat,sale,103.0,3,2," Estrella Polar, 601",Madrid,Parla,es,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/107709248/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,2227.0,True,False,False,False,[],False,False,229394.0,€,True,True,flat,,"Parla Este, Parla","Piso en Estrella Polar, 601",4,True,Parla Este,True,False,,,,
107709890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/90/36/1320483996.webp,COOP-832@V07-2ªPl.,16,229394.0,flat,sale,103.0,3,2," Estrella Polar, 601",Madrid,Parla,es,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/107709890/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,2227.0,True,False,False,False,[],False,False,229394.0,€,True,True,flat,,"Parla Este, Parla","Piso en Estrella Polar, 601",2,True,Parla Este,True,False,,,,
109025598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/c8/2f/1347579125.webp,PR-C-762@TipoH,7,278000.0,flat,sale,56.0,1,1,"calle Virgen de Loreto, 12",Madrid,Alcalá de Henares,es,40.5019006,-3.3453506,True,https://www.idealista.com/obra-nueva/109025598/,"CIELO DE ALCALÁ II Un magnífico residencial con grandes zonas comunes El residencial Cielo de Alcalá II está formado por amplias viviendas de 1 a 4 dormitorios. Zonas comunes privadas tanto exteriores como interiores. La piscina dispone de iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes incluyen una sala comunitaria y espacios para bicicletas. En el garaje existe una zona con carritos para facilitar la carga y descarga de los vehículos. Vive en Ciudad del Aire, un enclave único en Alcalá de Henares Ciudad del Aire es una de las zonas más prometedoras y consolidadas de Alcalá de Henares, ciudad declarada Patrimonio de la Humanidad por la UNESCO. Situada al este del municipio, este área residencial se caracteriza por su tranquilidad, amplias zonas verdes y excelente conexión con el centro urbano y con Madrid. Conectividad inmejorable. - La zona dispone de rápidos accesos a la A-2, así como estaciones de Cercanías Renfe (líneas C-2 y C-7) que conectan en menos de 30 minutos con el centro de Madrid. También cuenta con varias líneas de autobús urbano e interurbano. Esta accesibilidad convierte a Ciudad del Aire en una ubicación ideal para quienes desean combinar la serenidad de una zona residencial con la cercanía a los principales ejes económicos. Servicios y equipamientos. - Ciudad del Aire está rodeada de centros educativos, sanitarios, deportivos y comerciales, lo que garantiza una vida cómoda y funcional para toda la familia. A pocos minutos se encuentran supermercados, colegios, centros médicos y todo tipo de comercios de proximidad. Además, la cercanía al aeródromo militar y a la Universidad de Alcalá aporta un dinamismo especial al entorno. Entorno natural y calidad de vida. - El urbanismo de la zona ha sido cuidadosamente planificado para potenciar la calidad de vida: calles amplias, zonas ajardinadas, áreas infantiles y senderos peatonales permiten disfrutar de un entorno saludable y seguro. Su cercanía al Parque Natural de los Cerros de Alcalá y al río Henares brinda oportunidades inmejorables para actividades al aire libre y en contacto con la naturaleza.   Entrega de llaves Entre septiembre y noviembre de 2028.",False,,True,4964.0,True,False,False,False,[],False,False,278000.0,€,True,True,flat,,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 12",3,True,El Pilar - Bripac,True,False,,,,
107709865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/ff/17/1320484921.webp,COOP-832@V14-1ºPl.,16,224598.0,flat,sale,100.0,3,2," Estrella Polar, 601",Madrid,Parla,es,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/107709865/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,2246.0,True,False,False,False,[],False,False,224598.0,€,True,True,flat,,"Parla Este, Parla","Piso en Estrella Polar, 601",1,True,Parla Este,True,False,,,,
107709803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/ab/e6/1320482982.webp,COOP-832@V07-3ºPl.,16,228770.0,flat,sale,103.0,3,2," Estrella Polar, 601",Madrid,Parla,es,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/107709803/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,2221.0,True,False,False,False,[],False,False,228770.0,€,True,True,flat,,"Parla Este, Parla","Piso en Estrella Polar, 601",3,True,Parla Este,True,False,,,,
108715432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/b9/a6/1240054365.webp,RU-11-2,14,418000.0,chalet,sale,114.0,4,3,"Francisco Umbral, 10 U",Madrid,Alcalá de Henares,es,40.5121329,-3.3709367,True,https://www.idealista.com/obra-nueva/108715432/,"Con Licencia.  Dendra pone a tu disposición 56 exclusivos chalets de 4 dormitorios, en  Espartales Norte, barrio residencial junto al centro de Alcalá de Henares. Chalets adosados de 4 dormitorios con planta baja y planta primera. Todas las viviendas cuentan con jardín posterior donde cabe la posibilidad de poner una piscina ( opcional con coste)  y aparcamiento en superficie en la parte delantera de la vivienda.  Las viviendas destacan por su sostenibilidad al contar con aerotermia  y suelo radiante refrescante. El barrio cuenta con todo tipo de servicios y dotaciones. En Espartales, a un paso de Madrid. La excelente ubicación de Dendra, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Espartales una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,,True,3667.0,True,False,False,False,[],False,False,418000.0,€,True,True,chalet,terracedHouse,"Espartales, Alcalá de Henares","Chalet adosado en Francisco Umbral, 10 u",,,Espartales,,False,,,,
106184822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/f5/a4/1275092647.webp,T02,12,990000.0,flat,sale,68.0,1,1,"Antonio Pérez, 24",Madrid,Madrid,es,40.4425886,-3.6815998,True,https://www.idealista.com/obra-nueva/106184822/,"Alrededor de un fantástico jardín central con piscina privada, las 50 residencias incluyen apartamentos y áticos con opciones de 1 a 4 dormitorios, todos con espacio exterior privado. Todas las viviendas están diseñadas con las mejores calidades y equipadas con un sistema de domótica y videoportero, para mayor seguridad y comodidad. Como zonas comunes adicionales ofrece un gimnasio totalmente equipado con vistas a los jardines para el disfrute de sus residentes, conserjería, trasteros y aparcamiento subterráneo con carga de vehículos eléctricos para cada plaza. El Viso Residences el primer proyecto en la capital diseñado según los estándares BREEAM EXCELLENT NEW CONSTRUCTION, con el fin de lograr la máxima eficiencia energética tanto para el medioambiente como para los residentes, elevando así los niveles de lujo y sostenibilidad de la ciudad. Todos los aspectos de la vida moderna sostenible han sido considerados: desde un sistema de energía geotérmica hasta un sistema de captación fotovoltaica, la gestión eficiente del agua, iluminación inteligente, un sistema depurador de doble ventilación y la carga de vehículos eléctricos, permitiendo un control continuo, eficiencia y ahorro tanto para el medioambiente como para los propietarios. Elegidos por su amplia experiencia y su conocimiento específico, Touza Arquitectos han creado una obra maestra del diseño en Madrid, tanto por dentro como por fuera. El elegante barrio de El Viso ofrece lo mejor en cultura, gastronomía, comercio y ocio; desde boutiques independientes hasta marcas internacionales. Madrid combina a la perfección el bullicio de una metrópolis moderna con el encanto de una capital histórica, hogar de hermosos bulevares y arquitectura clásica, vibrante cultura y encanto latino. El Viso Residences te invita a establecer tu hogar en esta ubicación privilegiada, entre lo mejor de Madrid y del mundo.",False,,True,14559.0,True,False,False,False,[],False,False,990000.0,€,True,True,flat,,"El Viso, Madrid","Piso en Antonio Pérez, 24",3,False,Chamartín,True,False,El Viso,,,
108102358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/be/15/1328250871.webp,V.20,13,350000.0,flat,sale,82.0,3,2,"calle Ferrocarril del Tajuña, 5",Madrid,Arganda,es,40.3053924,-3.4485625,True,https://www.idealista.com/obra-nueva/108102358/,"A114+ es una promoción de nueva construcción VIVIENDA LIBRE localizada en Arganda del Rey, uno de los municipios históricos y con mayor expansión de la Comunidad de Madrid, y está situada en el Area de Centralidad de Arganda del Rey.  Arganda es un municipio muy bien comunicado tanto por carretera como por Metro, estando la estación del metro a escasos 2 minutos de la promoción.  A114+ consta de 114 viviendas de 1, 2, 3 y 4 dormitorios, todas ellas con al menos 1 plaza de garaje y un trastero incluidos. La urbanización dispone de amplias zonas comunes ajardinadas, piscina y cuarto bicicletas. Las viviendas destacan por sus soluciones arquitectónicas y calidades, así como por sus terrazas y/o jardines, así como por la calidad contrastada del promotor delegado Constructora Los Álamos empresa con más de 50 años de experiencia en la construcción de viviendas.  La promoción está situada en la calle Ferrocarril del Tajuña 5 de Arganda del Rey. Dotado zonas verdes y amplia oferta de servicios: comercio, centros deportivos (Ciudad deportiva Principe Felipe), restaurantes, supermercados, centros educativos y sanitarios etc. NOTA: El IVA de aplicación actualmente es el 10% de IVA que es el tipo vigente actualmente en Enero del 2025 (o el que está vigente en su momento en caso de cambio), que habrá que añadir al precio de venta.",False,,True,4268.0,True,False,False,False,[],False,False,350000.0,€,True,True,flat,,"Centro, Arganda","Piso en calle Ferrocarril del Tajuña, 5",9,True,Centro,True,False,,,,
