propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108701924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/1e/2e/1352577838.webp,,17,3,195000.0,flat,sale,107.0,True,3,1,CL NUÑEZ DE GUZMAN,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4761001,-3.3787243,False,https://www.idealista.com/inmueble/108701924/,"PISO RECIÉN REFORMADO EN ALCALÁ DE HENARES  Calle Núñez de Guzmán | Alcalá de Henares ¿Buscas un piso moderno, amplio y con reforma a estrenar? Esta vivienda de tres dormitorios en una de las zonas más prácticas de Alcalá es justo lo que necesitas: comodidad, estilo y ubicación en un solo lugar. Características destacadas: - Vivienda recién reformada, lista para entrar a vivir - 3 dormitorios amplios y con buena luz natural - Cocina moderna y equipada - Baño actualizado con excelentes acabados - Espacios amplios, cómodos y bien distribuidos - Reforma integral: suelos, pintura, instalaciones… ¡todo nuevo! Ubicación ideal: Situado en una zona residencial tranquila pero con todos los servicios cerca: supermercados, colegios, transporte, zonas verdes y comercios. Perfecto tanto para familias como para inversión o alquiler. Disponible ya – oportunidad ideal para Inversores ya que la propiedad esta alquilada y genera un margen ideal de rentabilidad, todo realizado para que una vez adquirido genere ingresos desde el primer momento.  ¿Te interesa? Escríbenos para más info o agendar tu visita. Un piso con esta reforma y ubicación no dura mucho en el mercado. ¡No lo dejes escapar!",True,good,False,False,1822.0,True,False,False,False,[],False,False,195000.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso en CL Nuñez De Guzman,,,,,,,
106796942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/08/66/1352911435.webp,,30,2,1150000.0,flat,sale,105.0,True,2,3,paseo del Prado,Madrid,Madrid,Centro,es,Huertas-Cortes,40.414716,-3.6925031,False,https://www.idealista.com/inmueble/106796942/,"HOUSELY CONSULTING presenta esta espectacular propiedad de 105 m2 completamente reformada. ¡Descubre tu nueva vivienda duplex Reformado en el corazón del barrio del Barrio de las Letras! Esta vivienda de 105 m², esta joya lista para que vivas las mejores experiencias de la capital, y un proyecto de interiorismo personalizado. El piso cuenta con 2 dormitorios, 2 baños, ideal para una vida cómoda y funcional, un dormitorio doble en planta baja, un baño completo y un salón con techos de 5 metros con la cocina integrada, en la planta de arriba tiene el dormitorio principal, con vestidor y baño en suite. Situado en la segunda de un edificio con ascensor, esta vivienda exterior te ofrece la posibilidad de comprar una plaza de garaje en el mismo edificio.  No pierdas la oportunidad de vivir en una de las zonas más exclusivas y vibrantes de la ciudad. ¡Contáctanos y ven a conocer tu futuro hogar! Ponte en contacto con nosotros para encontrar las mejores viviendas de Madrid, disponemos de muchas viviendas off-market que no están publicadas. HOUSELY CONSULTING.",False,good,False,True,10952.0,True,False,False,False,[],False,False,1150000.0,€,flat,"Huertas-Cortes, Madrid",Piso en paseo del Prado,,True,False,80000.0,,,
108845750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/56/52/1357121489.webp,IE01-ACACIASTRECE,10,bj,120000.0,studio,sale,13.0,False,0,1,paseo de las Acacias,Madrid,Madrid,Arganzuela,es,Acacias,40.4035615,-3.7028434,False,https://www.idealista.com/inmueble/108845750/,"Inmobiliarias Encuentro vende en exclusiva magnífico piso en el castizo barrio de Acacias, Madrid. El inmueble, de 13 m2, está listo para comprar y reformar integralmente a tu gusto, con posibilidad de diseñar una cocina americana, un baño con plato de ducha y un acogedor espacio tipo salón-dormitorio. El estado de la vivienda está para reformar, siendo de esta manera, una oportunidad única y rentable de inversión.  La finca en la que se encuentra está en perfecto estado de conservación.  Su ubicación es inmejorable. El barrio de Acacias, situado en el distrito de Arganzuela, es una de las zonas más atractivas y consolidadas de Madrid.  Su excelente ubicación, a pocos minutos del centro y bien conectado mediante varias líneas de metro, autobuses y cercanías, lo convierte en un lugar ideal para vivir o invertir.  Acacias combina la tranquilidad de un entorno residencial con la comodidad de contar con todos los servicios necesarios: supermercados, colegios, centros de salud, parques como Madrid Río y una amplia oferta de ocio y restauración.  Su arquitectura tradicional, calles arboladas y ambiente familiar hacen de este barrio un enclave con gran calidad de vida y una demanda inmobiliaria en constante crecimiento. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones!",False,renew,False,True,9231.0,True,False,False,False,[],False,False,120000.0,€,flat,"Acacias, Madrid",Estudio en paseo de las Acacias,studio,,,,130000.0,10000.0,8.0
109040651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/81/65/1362424625.webp,,25,2,245000.0,flat,sale,80.0,True,2,1,calle Federico García Lorca s/n,Madrid,Collado Villalba,Villalba Estación,es,,40.6269483,-4.0058446,True,https://www.idealista.com/inmueble/109040651/,"POR FIN UNA GRAN OPORTUNIDAD! Este hogar tiene encanto, no solo por su ubicación, a pasos de Renfe, zona de comercios, colegios sino por su distribución. Sus vistas son increíbles, grandes ventanales que incorporan como una postal el exterior. ESTA REFORMADO! , salón unido a una preciosa y moderna cocina que unifica el lugar de encuentros y potencia su espacio. Cuenta con dos dormitorios dobles con armarios empotrados, el dormitorio principal tiene zona de vestidor con varios armarios empotrados adicionales.  Además.. . …. armario adicional en el pasillo. Su baño, dispone de calienta toalla, mueble en el lavabo y plato de ducha con mampara. Sus suelos son de parquet, su carpintería de madera, paredes lisas, climalit y GRANDES ventanales que potencian su luz y maravillosas vistas. Caldera nueva, cocina con todos los electrodomésticos Esta es una gran oportunidad para inversores, la vivienda es del 2002 con excelente distribución, calidades, a pasos de Renfe, sus inquilinos llevan 2 años (quedan 3 de contrato), excelentes pagadores (demostrable) alquiler actual (950€). Ven a verlo, no pierdas esta oportunidad!",False,good,False,True,3063.0,False,False,False,False,[],False,False,245000.0,€,flat,"Villalba Estación, Collado Villalba",Piso en calle Federico García Lorca s/n,,,,,,,
109081147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/fc/47/1363827407.webp,4249,29,2,258000.0,flat,sale,94.0,True,3,2,calle del Cristo de la Salud,Madrid,Valdemoro,Brezo,es,,40.1954874,-3.6813155,False,https://www.idealista.com/inmueble/109081147/,"Masmetros Inmobiliaria vende excelente piso exterior muy luminoso con grandes ventanales, situado a escasos metros del centro de Valdemoro y rodeado de múltiples servicios. Se trata de un piso de tres dormitorios, cocina independiente con salida a tendedero, dos baños uno de ellos recién reformado y salón independiente muy luminoso. Dispone de plaza de garaje en la propia finca, armarios empotrados en todas las habitaciones y en el distribuidor, persianas motorizadas en el salon. Suelos de parquet recién acuchillado y pulido excepto en cocina y baño, armarios empotrados en todas los dormitorios, ventanas de Aluminio blanco, calefacción individual por gas natural y esta recién pintado. Ubicado en una finca en buen excelente de conservación, dispone de rampa para mayor accesibilidad, ascensor y situado en la zona más comercial y de mayor interés del municipio. Al lado de todo tipo de servicios e instalaciones para una mayor comodidad en su día a día, supermercados, transporte, farmacias, colegios, parques, centro de salud y ayuntamiento. Solicita una visita sin compromiso. *Gastos de compraventa a cargo del comprador, no incluidos en el precio, (Notaria, Registro, Gestoría e Impuestos ITP 6%) excepto la Plusvalía municipal que es a cargo del vendedor. ** Gastos de intermediación inmobiliaria a cargo del comprador 2.000€ + 21% IVA.",True,good,False,True,2745.0,False,False,False,False,[],False,False,258000.0,€,flat,"Brezo, Valdemoro",Piso en calle del Cristo de la Salud,,True,True,,,,
108624738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/49/f2/1350290347.webp,VPA2803272749,36,,1200000.0,chalet,sale,512.0,,5,3,calle de Toscana,Madrid,Madrid,San Blas,es,Arcos,40.4166667,-3.6151195,False,https://www.idealista.com/inmueble/108624738/,"Ubicado en la prestigiosa Calle de Toscana, en la vibrante ciudad de Madrid, este majestuoso chalet residencial se presenta como una joya arquitectónica que combina elegancia y confort. Con una orientación sur que garantiza una excelente luminosidad durante todo el día, esta propiedad se extiende sobre 512 m² construidos, ofreciendo 280 m² de espacios útiles diseñados para disfrutar al máximo. Otra de los atractivos de este precioso y único chalet es su parcela de 306m2, espacio de privilegio en Madrid, metros a los que se les puede dar diversos usos y que le hacen diferente a las viviendas de la zona. El chalet cuenta con una impresionante piscina privada, ideal para relajarse y disfrutar del clima madrileño en la privacidad de su hogar. Los armarios empotrados proporcionan un almacenamiento eficiente y discreto, optimizando cada rincón de la vivienda. La ubicación es inmejorable, en una zona tranquila y exclusiva de Madrid, con fácil acceso a todas las comodidades que la ciudad ofrece. La cocina nueva con una diseño moderno, cálido y luminoso, creando el espacio culinario de sus sueños. Este chalet es el escenario ideal para quienes buscan un hogar que combine lujo, comodidad y una ubicación privilegiada. Un refugio perfecto para disfrutar de la vida en una de las ciudades más vibrantes de Europa.",False,good,False,,2344.0,True,True,False,False,[],False,False,1200000.0,€,chalet,"Arcos, Madrid",Chalet en calle de Toscana,,True,True,,,,
107716528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/bc/2e/1320686989.webp,MT00029,34,,1476000.0,chalet,sale,540.0,,7,7,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4805438,-3.7296144,False,https://www.idealista.com/inmueble/107716528/,"¡Bienvenidos a la joya de Fuentelarreina, Madrid! Presentamos este imponente chalet independiente en esquina, una obra maestra arquitectónica de 540 metros cuadrados distribuida en tres plantas más sótano donde conviven una amplia oficina y el garaje. Con una parcela de 350 metros con piscina, este oasis urbano cuenta con todas las comodidades que podrías desear. Al ingresar, recibirás una propiedad que fusiona elegancia y modernidad a la perfección. Este espléndido chalet destaca por sus 7 dormitorios y 6 baños, lo que garantiza espacio más que suficiente para toda la familia. La amplitud de las estancias, cuidadosamente diseñadas, brinda una sensación de comodidad y lujo en cada rincón. La propiedad cuenta con aire acondicionado, asegurando un clima perfecto en cualquier estación del año. El diseño moderno de la edificación se refleja en cada detalle, desde la fachada hasta los interiores. La distribución inteligente crea un flujo armonioso, mientras que las grandes ventanas permiten que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. Uno de los puntos destacados de esta propiedad es su ubicación en el prestigioso barrio residencial de Fuentelarreina, un entorno tranquilo y exclusivo que ofrece la combinación perfecta de serenidad y accesibilidad. A solo unos minutos de los principales servicios, colegios de prestigio y zonas verdes, este chalet se erige como el hogar perfecto para aquellos que buscan un estilo de vida de lujo y conveniencia. Además, la propiedad cuenta con 3 plazas de garaje y una espaciosa oficina, ideal para aquellos que trabajan desde casa o buscan un espacio adicional para sus proyectos profesionales. Otra de las ventajas de este refugio de lujo es, sin duda, su piscina. Un oasis privado donde podrás relajarte y disfrutar de momentos inolvidables con familiares y amigos. En resumen, este chalet independiente es mucho más que una propiedad; es un estilo de vida. No solo es una inversión en un hogar excepcional, sino también en la experiencia única de vivir en uno de los barrios más codiciados de Madrid. No pierdas la oportunidad de hacer tuya esta joya de Fuentelarreina. ¡Contáctanos ahora y descubre el hogar de tus sueños!",True,good,False,,2733.0,True,False,False,False,[],False,False,1476000.0,€,chalet,"Peñagrande, Madrid",Casa independiente,independantHouse,True,True,,,,
108714351,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/52/48/1352936055.webp,,66,3,1600000.0,penthouse,sale,368.0,True,5,5,AV RAFAEL NADAL,Madrid,La Moraleja,Arroyo de la Vega,es,,40.539765,-3.6218702,False,https://www.idealista.com/inmueble/108714351/,"Aura Hogar vende en exclusiva espectacular ÁTICO DÚPLEX en la zona de Arroyo de la Vega de Alcobendas. Vivienda con 5 habitaciones, 4 cuartos de baño y un aseo de cortesía distribuido de la siguiente manera:  Planta Baja: Un espacioso distribuidor te da la bienvenida a esta maravillosa propiedad, mostrando desde el primer momento su elegancia. Amplia cocina amueblada y equipada, con zona de lavadero.  En esta planta, encontrarás 3 dormitorios, incluyendo una impresionante suite principal con su propio baño privado, y dos habitaciones adicionales que comparten un elegante baño. Dispone además de aseo de cortesía. Planta Alta: La planta superior alberga dos grandes dormitorios y dos baños adicionales, uno de ellos incorporado en habitación principal con bañera y plato de ducha. Acceso a espectacular terraza, un refugio de serenidad con vistas panorámicas que te invita a relajarte, entretener y disfrutar al aire libre. Tecnología y Comodidades: Domótica de vanguardia para controlar tu hogar con un solo toque. Desde la iluminación hasta la climatización, todo está al alcance de tu mano. Suelo radiante para un confort inigualable. La urbanización cuenta con una espectacular piscina y vigilancia las 24 horas, proporcionando un entorno seguro y relajante para ti y tu familia. Este ático dúplex es la definición de la vida de lujo, donde el diseño inteligente se une a las comodidades modernas. Ubicado en una urbanización segura y bien cuidada, tendrás acceso a una vida relajada y sofisticada. Es una de las pocas viviendas con posibilidad de poner ascensor o elevador dentro de la propia casa.  SIN COMISIONES en el precio de venta, solicite más información sin compromiso.",True,good,False,True,4348.0,True,False,False,False,[],False,False,1600000.0,€,flat,"Arroyo de la Vega, La Moraleja",Ático en Av Rafael Nadal,penthouse,True,True,,,,
107247634,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/5e/ac/1307325149.webp,3061,14,5,5050000.0,flat,sale,298.0,True,4,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4271437,-3.6877153,False,https://www.idealista.com/inmueble/107247634/,"Espectacular propiedad ubicada en la quinta planta exterior de una finca clásica del año 1905, completamente reformado a estrenar. Este luminoso y espacioso apartamento cuenta con cuatro habitaciones amplias que ofrecen comodidad y privacidad para cada miembro de la familia o invitados. Además, dispone de cuatro baños completos y un aseo adicional, lo que garantiza la conveniencia y el confort en todo momento. La propiedad ofrece un trastero privado, ideal para almacenamiento adicional y organización del hogar. Con la seguridad y conveniencia en mente, cuenta con servicio de portero, asegurando un ambiente tranquilo y protegido para los residentes. Destacando la belleza de Madrid, este piso ofrece tres balcones, permitiendo disfrutar de vistas espectaculares y aire fresco desde múltiples espacios de la vivienda. Con una ubicación privilegiada en el Paseo de la Castellana, este apartamento representa una oportunidad única para experimentar el corazón de Madrid y sus alrededores, con acceso a una amplia gama de servicios, comercios y zonas de ocio. ¡No pierdas la oportunidad de vivir en este magnífico piso reformado en una de las ubicaciones más codiciadas de Madrid! La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,16946.0,False,False,False,False,[],False,False,5050000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,
108555608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/86/29/1349178454.webp,CH003,43,3,750000.0,flat,sale,82.0,False,2,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.422765,-3.6718766,False,https://www.idealista.com/inmueble/108555608/,"EA HOUSING le ofrece este piso de gran diseño, en una de las zonas más cotizadas y deseadas de la ciudad, en pleno corazón del Barrio Salamanca. Posee un amplio salón con cocina integrada, un dormitorio con grandes armarios y un baño completo, todo ello recién reformado. Con una distribución diáfana y abierta de estilo loft (en origen eran 2/3 dormitorios), es un espacio listo para entrar a vivir y disfrutar de sus características, ideal tanto para usuarios finales como para inversores que buscan rentabilidad y plusvalía. La zona está perfectamente conectada con transporte público, facilitando el acceso a cualquier punto de la ciudad. A solo unos minutos a pie de la estación de metro Goya (líneas 2 y 4), tendrás fácil acceso a la red de metro de Madrid, mientras que las paradas de autobús cercanas hacen que moverse por la ciudad sea aún más cómodo. También estarás a unos pasos de El Corte Inglés de Goya, una de las tiendas más emblemáticas de la ciudad. Aunque el piso mantiene una estructura de loft, cuenta con un dormitorio independiente que ofrece la privacidad y comodidad necesarias para un descanso reparador. Además, dispone de un baño completo recién renovado, con acabados de calidad creando un espacio de diseño moderno y funcional. Este magnifico piso cuenta con una cocina tipo office, una opción perfecta para quienes disfrutan de un espacio de cocina integrado pero independiente, que permite disfrutar de comidas rápidas o informales sin sacrificar comodidad. Este diseño permite mantener el flujo del espacio abierto mientras sigue ofreciendo funcionalidad en la cocina. Equipada con electrodomésticos modernos y de alta gama. El salón-comedor, amplio y acogedor, invita a relajarse y compartir momentos en un entorno tranquilo y elegante. La vivienda se encuentra lista para entrar a vivir, con acabados de calidad y una reforma cuidada al detalle que combina estilo contemporáneo y calidez. El edificio de sólida construcción, cuenta con un encargado que asegura el buen funcionamiento y mantenimiento del mismo, lo que añade un extra de seguridad y comodidad para los residentes. Dispone de ascensor estilo antiguo lo que otorga carácter y personalidad. Situado en la exclusiva Calle Jorge Juan, este loft está rodeado de tiendas de lujo, restaurantes de alta gama, galerías de arte y todos los servicios necesarios para disfrutar de una vida cómoda y sofisticada. Además, la zona está perfectamente conectada con transporte público, facilitando el acceso a cualquier punto de la ciudad. A solo unos minutos a pie de la estación de metro Goya (líneas 2 y 4), tendrás fácil acceso a la red de metro de Madrid, mientras que las paradas de autobús cercanas hacen que moverse por la ciudad sea aún más cómodo. También estarás a unos pasos de El Corte Inglés de Goya, una de las tiendas más emblemáticas de la ciudad. Este piso no solo es una excelente inversión en términos de ubicación y diseño, sino que también ofrece la oportunidad de vivir en una de las mejores zonas de Madrid, personalizando cada detalle a tu medida y disfrutando de un espacio único y exclusivo. ¡Contáctanos para más información y concertar una visita en tu nuevo hogar!",True,good,False,True,9146.0,True,False,False,False,[],False,False,750000.0,€,flat,"Goya, Madrid",Piso en calle de Jorge Juan,,,,,,,
108878429,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/55/d9/1357755470.webp,,19,3,199000.0,flat,sale,35.0,False,1,1,calle de la Esperanza,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4120591,-3.6991488,False,https://www.idealista.com/inmueble/108878429/,"Visualcasa inmobiliaria gestiona en exclusiva esta tercera planta con ascensor a reformar en el céntrico barrio de Lavapiés. El inmueble consta de: - Salón-cocina - Habitación - Cuarto de Baño Las primeras imágenes corresponden a un proyecto de realidad virtual y no al estado actual de la vivienda. El inmueble se encuentra íntegramente a reformar y las fotos son las que podéis ver tras las infografías.  Con nuestro estudio de arquitectura Arkidec hemos elaborado un proyecto de reforma que puedes consultar agendando una cita con uno de sus técnicos sin coste ni compromiso para ver el coste de esa reforma propuesta y plazos de ejecución de la misma. A nivel de servicios la zona cuenta con todas las comodidades para hacer tu día a día lo más confortable posible: colegios, comercios, farmacias, restaurantes de diferente gastronomía.. . En cuanto a transporte, dispone de las estaciones de Antón Martín (L. 1) y Lavapiés (L. 3) a unos 300 metros de la vivienda, mientras que las estaciones de cercanías de Sol, Atocha y Embajadores están a unos 10 minutos a pie. Además, de las diferentes opciones de la EMT de transportes. Si quiere agendar una visita sin compromiso, no dude en contactarnos.",True,renew,False,True,5686.0,True,False,False,False,[],False,False,199000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Esperanza,,,,,,,
108616032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/e1/a9/1350038681.webp,L6,59,bj,745000.0,flat,sale,150.0,True,3,2,"avenida Lazarejo, 6",Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5170153,-3.926286,True,https://www.idealista.com/inmueble/108616032/,"¡Descubre tu nuevo hogar en Lazarejo! Este espectacular piso en venta cuenta con 3 habitaciones, de las cuales 2 son dobles y 1 individual, perfectas para disfrutar de la comodidad y el espacio que mereces. Con 2 baños modernos, un salón luminoso y una cocina americana integrada, este inmueble combina elegancia y funcionalidad. La zona de día y de noche está bien diferenciada, lo que proporciona privacidad y confort. Imagina relajarte en tu jardín privado, que colinda con la calle, ofreciendo una mayor intimidad. Además, disfrutarás de altas calidades en acabados, suelo radiante y persianas eléctricas en la zona de día. La propiedad también incluye una terraza y un balcón, ideales para disfrutar del aire libre. La zona comunitaria es un verdadero lujo: cuenta con piscina, gimnasio y un lobby gastronómico donde podrás socializar. El servicio de portería está disponible 8 horas al día, brindando seguridad y tranquilidad. La ubicación es inmejorable, cerca de un centro comercial con todo tipo de servicios, así como de una amplia oferta de restauración y colegios.  La conexión con Madrid y otras poblaciones del Noroeste es directa gracias a diferentes líneas de autobús. Además, tendrás un centro deportivo al lado para mantenerte activo. Este piso de segunda mano, construido en 2021, está en excelente estado y cuenta con el suelo que es radiante de frío y calor, calefacción por bomba de frío/calor, armarios empotrados y un trastero. ¡No dejes pasar esta oportunidad única! La plaza de garaje está incluida en el precio. ¡Ven a verlo y enamórate!",False,good,False,True,4967.0,False,False,False,False,[],False,False,745000.0,€,flat,"El Cantizal, Las Rozas de Madrid","Piso en avenida Lazarejo, 6",,True,True,,,,
108459518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/3f/1a/1272967944.webp,,61,5,675000.0,flat,sale,72.0,True,2,3,calle del Arenal,Madrid,Madrid,Centro,es,Sol,40.4188574,-3.7058432,False,https://www.idealista.com/inmueble/108459518/,"EN EXCLUSIVA: Piso muy coqueto y con encanto, ubicado en la prestigiosa calle Arenal, en pleno corazón del centro de Madrid. Su excelente localización lo sitúa a escasos pasos de algunos de los lugares más emblemáticos de la ciudad, como la Puerta del Sol, la Ópera, la Plaza Mayor y el Palacio Real. Detalles del Inmueble: La vivienda cuenta con una superficie de 72 m², distribuida de forma funcional y elegante. Dispone de dos habitaciones, cada una con baño en suite y plato de ducha, lo que garantiza comodidad y privacidad. Además, ofrece un tercer baño completo de uso independiente. La cocina, totalmente equipada e independiente, se complementa con un acogedor salón, ideal para relajarse y disfrutar del estilo de vida madrileño. El baño adicional está conectado al salón, aportando un plus de practicidad. Características del Edificio: El edificio cuenta con ascensor y todas las instalaciones están individualizadas, lo que asegura confort y eficiencia energética. Asimismo, dispone de portero físico, ofreciendo mayor seguridad y tranquilidad a los residentes. Idiomas de atención al cliente: ENGLISH FRANÇAIS ESPAÑOL.",True,good,False,True,9375.0,True,False,False,False,[],False,False,675000.0,€,flat,"Sol, Madrid",Piso en calle del Arenal,,,,,,,
109148677,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/bf/d9/1365719429.webp,FHOG-3081,28,2,261000.0,flat,sale,106.0,True,4,2,avenida de Nuevo Versalles,Madrid,Fuenlabrada,Loranca,es,,40.2985774,-3.8293703,False,https://www.idealista.com/inmueble/109148677/,"Inmueble Alquilado: oportunidad de inversión - SIN POSIBILIDAD DE VISITAR Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 11/2029 Amplio piso en Fuenlabrada, Madrid, perfecto para familias. La vivienda consta de 105 m² construidos distribuidos en cuatro habitaciones, salón-comedor, cocina y dos aseos. Localizado en el centro de Fuenlabrada, en sus alrededores encontramos la Escuela Infantil Gallipatos, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y la estación de metro Loranca. Cuenta con fácil acceso a M-407.",True,good,False,True,2462.0,False,False,False,False,[],False,False,261000.0,€,flat,"Loranca, Fuenlabrada",Piso en avenida de Nuevo Versalles,,,,,,,
106405799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/5b/55/1282198837.webp,2927,11,4,1679000.0,flat,sale,133.0,True,2,2,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4221423,-3.6775962,False,https://www.idealista.com/inmueble/106405799/,"Vivienda de diseño en la zona de Retiro-Ibiza. A 100m del Parque del Retiro. 4ª Planta. Exterior. Terracita. Muy luminosa. Dormitorio Principal en Suite. Completamente reformada con materiales de primeras marcas. Amueblada. Zona de Lavandería. Finca Clásica y Buen Portal. Junto a los principales comercios de la zona. Muy bien comunicada. Ref. 2927 ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,12624.0,True,False,False,False,[],False,False,1679000.0,€,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,,,,,,,
107878717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/35/7f/1347404535.webp,1218,40,9,995000.0,flat,sale,204.0,True,5,3,avenida de América,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4413456,-3.6632536,False,https://www.idealista.com/inmueble/107878717/,"Inmoazabal presenta en Exclusiva. Magnífico piso en venta en la 9ª planta, última planta del edificio, lo que garantiza una excelente luminosidad y la tranquilidad de no tener vecinos encima. Ubicado en un edificio representativo en Avenida de América, 52, cuenta con 204 m² construidos y orientación Este. La vivienda se distribuye en un amplio salón con salida a terraza y zona de comedor independiente, con acceso directo a la cocina. Esta se divide en dos ambientes: zona de office y zona de trabajo, ambas con luz natural al tratarse de la planta superior. La cocina cuenta con doble acceso, desde el comedor y desde el recibidor, y conserva la puerta de servicio. En la zona de descanso encontramos tres dormitorios principales, uno de ellos en suite con salida a la terraza. Los otros dos comparten un baño completo con luz natural. Además, en el recibidor hay un cuarto dormitorio actualmente utilizado como despacho. La zona de office incluye el dormitorio de servicio con un aseo (anteriormente un baño completo). La vivienda incluye trastero con acceso directo desde el ascensor. El edificio dispone de portero físico, ascensor principal y ascensor de servicio. Calefacción y agua caliente comunitarias con contador individualizado, para mayor comodidad y control del consumo. Ofrece múltiples posibilidades de reforma y una ubicación privilegiada, rodeada de todo tipo de servicios, comercios, colegios, transporte público y con acceso directo a la M-30 y al aeropuerto. Una oportunidad única de vivir en una de las zonas mejor comunicadas de Madrid. Solo disponible en exclusiva con Inmoazabal.",True,good,False,True,4877.0,True,False,False,False,[],False,False,995000.0,€,flat,"Guindalera, Madrid",Piso en avenida de América,,,,,,,
