propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108256099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/ff/5b/1338645771.webp,Juan de Austria-Sin honorarios,23,bj,498000.0,flat,sale,70.0,False,2,1,calle de Juan de Austria,Madrid,Madrid,Chamberí,es,Trafalgar,40.4330634,-3.6982449,False,https://www.idealista.com/inmueble/108256099/,"SIN HONORARIOS- Precioso piso de 63 metros catastrales, con patio privado de 7 metros, entre la Plaza de Olavide y la Plaza de Chamberí, en finca clásica con ascensor. Reforma reciente de lujo. Se vende amueblado, con muebles de diseño y alta calidad. Consta de salón con cocina integrada ( nevera, inducción, horno, lavadora, microondas) y salida a un luminoso patio de uso y disfrute, dos dormitorios con armarios empotrados y un baño completo con plato de ducha. Paredes lisas, puertas lacadas en blanco, muchísimos armarios empotrados y espacio de almacenaje, calefacción y agua caliente individual por gas natural. Metro Iglesia, Quevedo o Bilbao. Buses: 3, 16, 37, 40, 61, 147, 149, N23. Alquilado temporalmente a estudiantes hasta agosto.",True,good,False,True,7114.0,True,False,False,False,[],False,False,498000.0,€,flat,"Trafalgar, Madrid",Piso en calle de Juan de Austria,Destacado,,,,,,
108665897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/a2/f4/1359178118.webp,A513,45,1,380000.0,flat,sale,103.0,True,4,2,calle de Soledad Cazorla,Madrid,Madrid,Latina,es,Águilas,40.376554,-3.7684444,False,https://www.idealista.com/inmueble/108665897/,"GESPAIN LAS ÁGUILAS CARABANCHEL Promociona la venta de vivienda en estado para entrar a vivir, el edificio esta en buen estado.   Vivienda completamente exterior con dos orientaciones sur, oeste, muy soleada y luminosa. Consta de entrada, 4 dormitorios dos con armarios empotrados, salón independiente, cocina independiente y dos cuartos de baño. Dispone de plaza de garaje en la misma finca. Jardín comunitario y portero físico en la finca.   Las ventanas son de aluminio con vidrios climalit, puertas de madera con tiradores de metal, puerta de acceso blindada, suelos de parque y de gres porcelánico en cocina y baño, paredes gotelé, techos altos. ¡Venga a ver la vivienda y no deje de escapar esta oportunidad! No olvide que le ayudamos a encontrar las mejores condiciones bancarias con nuestro servicio financiero. Si en su caso no dispone de la aportación necesaria para un préstamo hipotecario, si aporta sólo el 5% del precio de compra puede ALQUILAR CON OPCIÓN A COMPRA. Llámenos sin compromiso para informarse. De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",True,good,False,True,3689.0,True,False,True,False,[],False,False,380000.0,€,flat,"Águilas, Madrid",Piso en calle de Soledad Cazorla,Destacado,True,True,,,,
107652752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/bf/32/1355556169.webp,1487,31,,392000.0,chalet,sale,173.0,,5,3,calle Goya,Madrid,Casarrubuelos,,es,,40.1722773,-3.8288658,False,https://www.idealista.com/inmueble/107652752/,"¡INMOCASARRUBUELOS REAL ESTATE! Vende chalet en 2 plantas de 173 m2 construidos. Planta baja; Salón de 27 m2, cocina de 16 m2 amueblada (horno, vitro y campana) con salida a patio, 2 amplias habitaciones y baño con plato de ducha. Planta primera; Tres amplias habitaciones con armarios empotrados (la principal con baño en suite) y baño completo con bañera. Patio delantero de 40 m2 y trasero de 80 m2. Calidades; suelos de gres, puertas de roble, ventanas blancas sistema de climalit con mallorquinas en la 1º planta y aire acondicionado en habitaciones principales. Vivienda en zona tranquila y muy luminosa, cerca de todo tipo de comercios y servicios (centro medico, polideportivo, colegios, autobús.. . ) y acceso directo A-42. Te conseguimos la hipoteca para esta vivienda (sujeta a condiciones bancarias).",False,good,False,,2266.0,False,False,False,False,[],False,False,392000.0,€,chalet,Casarrubuelos,Chalet adosado en calle Goya,Destacado,,,terracedHouse,,,
108372337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/75/b4/1356084251.webp,E-0136,26,4,292500.0,flat,sale,38.0,True,1,1,calle de Atocha,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4132798,-3.6998706,False,https://www.idealista.com/inmueble/108372337/,"LINKCASA EMBAJADORES vende vivienda con una amplia habitación doble-comedor exterior con balcón, 1 baño completo y cocina. Se encuentra situada en la privilegiada zona centro de Madrid, a pocos minutos andando del metro, centro comercial, comercios, colegios, farmacias y zonas infantiles. La vivienda se distribuye en: •1 habitación doble - comedor •1 baño completo  •Cocina independiente  DESTACAMOS la propiedad por su excelente conexión con el centro de Madrid y su tranquilidad, lo que la convierte en un lugar ideal para invertir o vivir, disfrutando de lo mejor de la ciudad sin renunciar al confort y la paz. TRANSPORTE: La vivienda goza de excelentes conexiones. El metro a escasos minutos andando, las paradas de autobús más cercanas permiten un acceso rápido a toda la ciudad.  ENTORNO NATURAL: Uno de los grandes atractivos de esta vivienda es su proximidad a amplias zonas verdes como el Parque Retiro para los amantes del deporte al aire libre o para quienes buscan un espacio para relajarse en la naturaleza. Además, ofrece un entorno vibrante con zonas arboladas, paseos amplios y áreas recreativas, perfectas para disfrutar sin salir de la ciudad. Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注 更多房源.",False,good,False,True,7697.0,True,False,True,False,[],False,False,292500.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Atocha,Destacado,,,,,,
105968180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/ca/b8/1268483787.webp,811550,38,,384900.0,chalet,sale,285.0,,7,3,paseo de la Paz,Madrid,Pelayos de la Presa,,es,,40.3660892,-4.3442134,False,https://www.idealista.com/inmueble/105968180/,"Housfy presenta la oportunidad de adquirir una encantadora casa en Pelayos de la Presa. Casa con piscina en parcela de 1.029 m2 Características: - Espléndida casa de 317 m2 y parcela de 1.029 m2 en Pelayos de la Presa. (Los metros cuadrados están verificados con la Dirección General de Catastro) - 7 habitaciones muy amplias (4 en planta baja y 3 en planta primera. - 3 baños completos - Salón/comedor con espacio diáfano de luz natural y chimenea. - Cocina equipada con lavadero. - Armarios empotrados. - Amueblado. - Gran jardín con diferentes espacios - Zona trastero - Terraza. - 2 porches, - Además de un funcional jardín privado. - Piscina privada. - 2 pozos registrados en la Confederación Hidrográfica del Tajo para uso de riego, piscina y uso personal (potable). También existe conexión con el Canal de Isabel II. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. El precio de venta no incluye gastos de la compraventa como notaría, registro, impuestos, ni tampoco honorarios agencia. Esta publicación no es vinculante. Consulta siempre la nota simple con Housfy antes de formalizar la compraventa. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Para tu seguridad, nunca cobramos honorarios ni reservas de inmuebles en alquiler antes de la firma del contrato de reserva Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,,1351.0,True,False,False,False,[],False,False,384900.0,€,chalet,Pelayos de la Presa,Chalet en paseo de la Paz,Destacado,True,True,,,,
104618942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/70/88/1226248095.webp,7999,51,,625000.0,chalet,sale,250.0,,7,4,calle las Chaparras,Madrid,Guadarrama,,es,,40.6557934,-4.0604978,False,https://www.idealista.com/inmueble/104618942/,"Nuestro fantástico chalet independiente de 250 m2, en urb cabezuelas-Bi Guadarrama, está asentado sobre una parcela solada con hormigón impreso de 574m2, en el exterior a un lado se encuentra la zona de barbacoa, mesa y bancos de piedra, el vaso de piscina está totalmente cerrado, en su lugar se aprovecha como bodega, nos queda un amplio espacio como estacionamiento de 4 coches.  Entrando desde la principal el distribuidor nos enseña: derecha l salón-comedor independiente con grandes ventanales y salida al exterior, de frente la subida de escaleras (toda de madera) a dos plantas y a la izquierda y más de inmediato un aseo con ducha de cortesía, despacho, un amplio gimnasio y por último la cocina amueblada con paso a un amplio office para 12 comensales y lavadero.  En la primera planta tenemos la suite principal con baño y balcón, la segunda hab también tiene balcón y la tercera muy amplia, con armarios empotrados, comparte el baño central completo plato de ducha con la segunda.  Seguimos subiendo, en el ático, baño completo con plato de ducha, que comparten las tres habitaciones, armarios empotrados, con ventanas de techo tragaluz, todas abuhardilladas, techo revestido en madera muy amplias.  La vivienda dispone de ventanas climalit, A/C en muchas de las instancias, calefacción individual de gasoil, carpintería interior en roble, alarma perimetral e interior, puerta de entrada de seguridad.  Su ubicación junto a la N6, a 4km del pueblo de Guadarrama, rodeado de arboleda con senderos para largos paseos nos da la paz que necesitamos. bien comunicado a 5 minutos andando tenemos un autobús que nos lleva a Madrid.  ¿Quieres visitarlo?  ayudamos en todo lo necesario, no cobramos al comprador.",True,good,False,,2500.0,True,False,False,False,[],False,False,625000.0,€,chalet,Guadarrama,Casa independiente en calle las Chaparras,Destacado,,,independantHouse,,,
39082197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/1f/f1/1352864662.webp,,69,2,725000.0,flat,sale,105.0,True,3,2,calle de Mozart,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4238513,-3.7233967,False,https://www.idealista.com/inmueble/39082197/,"¡Descubre tu nuevo hogar en esta maravillosa urbanización privada! Este espectacular piso de 105 m² construidos cuenta con 3 dormitorios con armarios empotrados y 2 baños, ideal para familias que buscan comodidad y tranquilidad. El salón comedor independiente es perfecto para disfrutar de momentos en familia, mientras que la cocina equipada te permitirá preparar deliciosas comidas. Los amplios ventanales inundan el espacio de luz natural y ofrecen vistas despejadas, calefacción individual de gas natural, aire acondicionado frio calor por conductos. La urbanización dispone de zonas verdes, una refrescante piscina y un parque infantil, creando un ambiente ideal para los más pequeños. Además, la seguridad está garantizada con vigilancia 24 horas. Incluye una plaza de garaje para coche grande y un trastero, lo que añade un plus de comodidad a tu día a día. Situado a pocos minutos del centro comercial y del intercambiador de Príncipe Pío, tendrás todo lo que necesitas al alcance de la mano. Este piso, es la opción perfecta para quienes buscan un hogar acogedor en una ubicación privilegiada. No dejes pasar esta oportunidad de vivir en un entorno seguro y familiar. ¡Ven a visitarlo y enamórate de tu nuevo hogar! Nuestra empresa joven y dinámica, especializada en el sector inmobiliario madrileño, te ofrece una atención personalizada y cercana. Con un equipo comprometido, garantizamos transparencia y empeño en cada operación. Aprovecha nuestras tasaciones inmobiliarias gratuitas y descubre cómo hacemos que la venta y alquiler sean rápidos y seguros. ¡No pierdas la oportunidad de vivir en uno de los lugares más exclusivos de Madrid!",True,good,False,True,6905.0,True,False,False,False,[],False,False,725000.0,€,flat,"Casa de Campo, Madrid",Piso en calle de Mozart,Destacado,True,True,,,,
108995307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/1b/51/1361165635.webp,,28,2,250000.0,flat,sale,68.0,True,2,1,calle Alejandro Alonso Pena,Madrid,Collado Villalba,Villalba Estación,es,,40.6308079,-4.0039808,False,https://www.idealista.com/inmueble/108995307/,"CAPITAL HOME ALPEDRETE vende en exclusiva este espectacular piso completamente reformado en la codiciada Plaza de los Belgas. Con 68 m² construidos, cuenta con un diseño moderno y funcional que maximiza cada rincón. La luminosidad es una de sus grandes ventajas, ya que todas las estancias son exteriores y están equipadas con ventanas de CLIMALIT que garantizan un excelente aislamiento térmico. Ubicado cerca de restaurantes, supermercados, colegios y juzgados, tendrás todo lo que necesitas a tu alcance, Además cabe destacar que la finca cuenta con ascensor al que se accede sin ningún tipo de barrera arquitectónica. por lo que por la distribución y la cercanía es ideal para todos aquellos que busquen una vivienda cómoda. En lo referente al inmueble se trata de un piso completamente reformado con aerotermia y suelo radiante. Al acceder al mismo a mano derecha hay un cuarto de baño completo, exterior y con plato de ducha enrasado en el suelo. A continuación, un salón comedor con la cocina abierta y una isla, con armarios lacados y componentes de primera calidad como una encimera de granito. Es desde el salón donde podemos salir a una terraza con dos zonas, una techada y otra descubierta como se puede apreciar en las fotos. Seguidamente accedemos a la zona de descanso con dos habitaciones amplias, una individual con un cuerpo de armario empotrado, lacado en blanco y vestido en su interior. En cuanto al dormitorio principal reseñamos dos cuerpos de armario empotrados también de suelo a techo y lacados en blanco, por lo que no te quedarás sin espacio de almacenaje. Todas las estancias son exteriores con ventanas de CLIMALIT y rotura de puente térmico, paredes lisas, suelo porcelánico con suelo radiante y aerotermia. No dudes en llamarnos para consultar condiciones de financiación y agendar una visita. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,True,3676.0,False,False,False,False,[],False,False,250000.0,€,flat,"Villalba Estación, Collado Villalba",Piso en calle Alejandro Alonso Pena,Destacado,,,,,,
109147263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/b6/f8/1365684319.webp,06545,18,1,285000.0,flat,sale,113.0,True,2,2,camino Viejo,Madrid,El Escorial,Navalquejigo - Los Arroyos,es,,40.6057294,-4.0595448,False,https://www.idealista.com/inmueble/109147263/,"**Piso en Venta en El Escorial, Los Arroyos** Descubre este maravilloso piso en El Escorial, ubicado en la tranquila zona de Los Arroyos. Con 95 m² construidos y 90 m² útiles, este hogar ofrece un amplio y luminoso salón que se conecta a una estupenda terraza, ideal para disfrutar de momentos al aire libre. La cocina, completamente reformada y equipada, cuenta con salida a un práctico terraza-lavadero.  El piso dispone de dos acogedoras habitaciones, ambas con armarios empotrados, y una habitación matrimonial que incluye un baño en suite con plato de ducha. Además, hay otro baño completo con bañera, perfecto para relajarse después de un largo día.  Este inmueble es exterior y luminoso, lo que garantiza un ambiente cálido y acogedor. Incluye una plaza de garaje con puerta automatizada y un trastero para mayor comodidad. Si buscas un lugar donde relajarte, también tendrás acceso a jardines exteriores e interiores, así como a una piscina opcional. La ubicación es inmejorable, con acceso a supermercados y colegios cercanos, además de excelentes comunicaciones mediante Renfe y autobuses hacia Moncloa. La autopista está a solo 10 minutos, facilitando los desplazamientos.  Este piso es apto para personas con movilidad reducida y cuenta con calefacción por gas natural. Las ventanas de Climalit aseguran un buen aislamiento, mientras que la caldera es nueva y el sistema eléctrico ha sido revisado y actualizado. ¡No pierdas la oportunidad de visitar este increíble hogar!",False,good,False,False,2522.0,False,False,False,False,[],False,False,285000.0,€,flat,"Navalquejigo - Los Arroyos, El Escorial",Piso en camino Viejo,Destacado,True,True,,,,
108768133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/4c/d2/1354564541.webp,RP1292025140054,52,1,725000.0,flat,sale,104.0,True,2,2,calle del Espíritu Santo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4264179,-3.7039679,False,https://www.idealista.com/inmueble/108768133/,"Redpiso Malasaña vende elegante y luminoso piso exterior en pleno corazón de Madrid, en una ubicación privilegiada de uno de los barrios más exclusivos de la ciudad.  Con 104 m² construidos, esta propiedad se sitúa en la primera planta de una finca clásica, tranquila y muy bien conservada, con ascensor. Su carácter exterior y sus dos amplios balcones a la calle permiten una entrada de luz natural excepcional durante todo el día, creando una atmósfera luminosa y acogedora en cada estancia.  Totalmente reformado con materiales de alta gama, el piso destaca por sus cuidados detalles y acabados de lujo. La cocina, moderna y funcional, está equipada con electrodomésticos de calidad y ofrece un generoso espacio de almacenamiento.  Dispone de dos dormitorios con grandes armarios empotrados y dos baños completos, uno de ellos en suite. El elegante suelo de parquet en espiga de roble natural aporta calidez y sofisticación, en perfecta armonía con el estilo general del inmueble.  La vivienda incluye además trastero, ventanas de PVC oscilobatientes con gran aislamiento térmico y acústico, puerta de seguridad, calefacción eléctrica y aire acondicionado por conductos, para garantizar el máximo confort durante todo el año.  Ubicación inmejorable, a tan solo 2 minutos andando de la estación de metro Tribunal y a 5 minutos de Noviciado. Situado en pleno centro de Madrid, en una zona llena de vida, con una oferta excepcional de gastronomía, tiendas de autor, cultura y servicios. Un entorno con estilo propio, ideal para quienes buscan calidad de vida y una experiencia urbana sofisticada.  Ven a visitarlo, te enamorarás. ¡No dejes pasar esta oportunidad única de vivir con elegancia y distinción en una de las zonas más emblemáticas de Madrid!  Ponemos a tu disposición nuestro departamento financiero que obtendrá las mejores condiciones de financiación. ***GASTOS DE ITP 6% Y GESTIÓN NO INCLUIDOS*** Más inmuebles en nuestra página web.",False,good,False,True,6971.0,True,False,False,False,[],False,False,725000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Espíritu Santo,Destacado,,,,,,
