propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
106215480,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/bc/6e/1276123699.webp,003.6344,24,223000.0,countryHouse,sale,118.0,1,1,calle de la Cruz de Orozco,Madrid,Morata de Tajuña,es,40.2292579,-3.4360459,False,https://www.idealista.com/inmueble/106215480/,"FERRARI PONE A LA VENTA EXCLUSIVA CASA EN MORATA DE TAJUÑA CON PATIO. Accedemos a la vivienda a través de un amplio hall distribuidor. Desde allí tenemos el acceso a un patio de unos 9m2 aproximadamente. Subimos a la primera planta por una escalera metálica de diseño actual y encontramos un espacio de concepto abierto con la cocina y el salón. Todo el espacio está perfectamente ventilado e iluminado de manera natural a través de grandes ventanales y balcones; todos con contraventana de madera aportando calidez a la vivienda. En la segunda planta, tenemos la zona de descanso. Encontramos un espacio en el que se pueden diferenciar tres estancias; un dormitorio amplio y luminoso, un cuarto de baño con ventilación natural y un tercer espacio con multitud de opciones. Se ha realizado una reforma integral recientemente utilizando materiales de calidad. Los muros son de tapial con aislante hacia el interior de poliestireno extruido XPS de 10 cm y en aquellos paramentos donde ha sido necesario para el paso de instalaciones se ha realizado un trasdosado de pladur. Los revestimientos son de yeso. Se han utilizado morteros de cal y arena, materiales naturales. Cubiertas renovadas completamente, se han mantenido las vigas de madera que estaban en buen estado y se han sustituido las deterioradas por unas nuevas. Tratamientos con barnices ignífugos siguiendo la normativa del Código Técnico. Se ha dispuesto una capa de aislante proyectado de 15 cm y tejas nuevas ventiladas que además de cumplir con su función aislante disminuyen en un 15% la radicación solar con la consiguiente mejora en la eficiencia energética. Se han mantenido sobre las nuevas, las tejas originales para efectos estéticos. Los suelos son de cemento autonivelante de excelente calidad con alta resistencia mecánica, lo que permite la instalación de tarima encima si se desea. En cocinas y baños, se ha aplicado pintura plástica lavable de alta calidad. Las ventanas son abatibles y herméticas con climalit. En algunos casos se han conservado las originales. Instalación de gas natural independiente. Patios privado, sin servidumbres de ningún tipo hacia las demás. El zaguán de entrada puede convertirse en local para algún negocio pequeño u oficina. Si quieres tener más información puedes llamarnos a nuestro número de teléfono o visitar nuestra Web.",True,good,False,1890.0,True,False,False,True,[],False,False,223000.0,€,countryHouse,casaDePueblo,Morata de Tajuña,Casa de pueblo en calle de la Cruz de Orozco,Destacado,,,,,,,,,,
108094252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/3c/86/1333632749.webp,ART-V-1988V2,48,479000.0,flat,sale,55.0,1,1,"calle de Atocha, 44",Madrid,Madrid,es,40.412653,-3.6997892,True,https://www.idealista.com/inmueble/108094252/,"Excepcional inversión en el icónico Barrio de las Letras una zona de gran demanda de la capital y que resulta una opción inmejorable tanto para vivir como para invertir. Descubra esta oportunidad única, con gran potencial de revalorización y alta rentabilidad. Este apartamento, listo para entrar a vivir, ha sido sometido a una reforma integral de alta gama, convirtiéndolo en un activo excepcional para el mercado.  Su ubicación estratégica, distribución impecable y acabados de primera calidad garantizan una alta demanda para alquileres a largo plazo o de temporada, con una rentabilidad anual superior a la media de la zona.  Luminosidad y exclusividad en cada rincón: La vivienda destaca por ser 100% exterior, una característica muy exclusiva en el centro de Madrid que llena de luz natural todas las estancias. Además, cuenta con un encantador balcón que le permitirá disfrutar de la esencia de la capital. El exclusivo apartamento consta de un dormitorio con grandes ventanales, amplio balcón, baño en suite, un salón-comedor excepcionalmente iluminado y una cocina independiente, todos con ventanas al exterior.  Ubicación y estilo de vida: Ubicado en una de las calles más emblemáticas de Madrid, Calle Atocha 44, este apartamento se encuentra en la intersección de dos de las zonas más deseadas de la capital. Administrativamente en el barrio de Cortes, la propiedad disfruta de todos los beneficios de estar en el centro, mientras se adentra en la esencia del icónico Barrio de las Letras, una zona que respira historia y cultura por cada rincón. A un paso de la estación de Antón Martín, tendrás acceso a un estilo de vida bohemio y sofisticado, con una oferta cultural y gastronómica única, rodeado de la mezcla perfecta de historia y modernidad, con una vida cultural y gastronómica inigualable. Un barrio lleno de energía, con una gran variedad de servicios, tiendas y restaurantes a tu alcance. Este es un activo listo para ser disfrutado: No es una vivienda más, es una inversión con potencial de revalorización y un hogar completamente reformado muy acogedor en una de las zonas más rentables y exclusivas actualmente de Madrid.  ¡Solicite una visita y descubra por qué es la inversión que estaba buscando!",True,good,False,8709.0,True,False,False,True,[],False,False,479000.0,€,flat,,"Lavapiés-Embajadores, Madrid","Piso en calle de Atocha, 44",Destacado,4,True,Centro,Lavapiés-Embajadores,True,,,,,
108392361,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/a4/89/1342779636.webp,LCM36951,51,890000.0,flat,sale,155.0,4,3,calle de Toledo,Madrid,Madrid,es,40.409945,-3.7100942,False,https://www.idealista.com/inmueble/108392361/,"Amplio piso con Terraza en Calle Toledo.  Presentamos esta magnífica vivienda de 155 metros cuadrados que destaca por su amplitud, luminosidad y distribución funcional. Ubicada en una excelente zona residencial, esta propiedad es ideal para familias que buscan confort, espacio y calidad de vida en una ubicación privilegiada o para inversores que busquen maximizar la rentabilidad de su inversión. La vivienda cuenta con un gran salón comedor, muy luminoso gracias a sus múltiples ventanales que dan acceso directo a una terraza de unos 10 metros cuadrados. La orientación Este/Oeste permite aprovechar al máximo la luz natural durante todo el día, aportando calidez y claridad a toda la vivienda. Dispone de cuatro dormitorios, de los cuales dos cuentan con baño en suite y armarios empotrados, ofreciendo privacidad y comodidad. Además, hay un tercer baño completo de uso general, ideal para invitados o uso familiar. El recibidor da la bienvenida con una sensación de amplitud, y la galería ha sido habilitada como una práctica zona de lavandería, optimizando los espacios para la vida diaria. Cada estancia cuenta con grandes y luminosas ventanas, lo que garantiza una ventilación cruzada y una luminosidad excepcional. El inmueble dispone también de aire acondicionado y suelo de parquet de madera natural. La finca cuenta con doble ascensor y servicio de portería, lo que añade un valor adicional en términos de confort y seguridad. La ubicación es otro de los grandes atractivos de esta propiedad. Situada en una zona bien comunicada y con todos los servicios a mano, colegios, supermercados, transporte público, zonas verdes y comercios, este piso se convierte en una opción perfecta para quienes desean vivir en una de las mejores áreas de la ciudad, con acceso fácil a todo tipo de comodidades. En resumen, una vivienda espaciosa, luminosa y perfectamente distribuida, con terraza y en excelente estado. ¡No dejes pasar esta oportunidad y ven a conocer tu próximo hogar!",True,good,False,5742.0,False,True,False,True,[],False,False,890000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Toledo,Destacado,4,True,Centro,Lavapiés-Embajadores,True,925000.0,35000.0,4.0,,
108517336,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/7f/c5/1347265583.webp,8377,54,227000.0,flat,sale,94.0,3,1,calle Florencia,Madrid,Coslada,es,40.4168857,-3.5462354,False,https://www.idealista.com/inmueble/108517336/,"Hminmobiliaria tiene Tú CASA, Tú PISO,.. . Coslada, calle Florentina, 5ª planta con ASCENSOR! 3 dorm.,.. .  ¡TÚ PROPIEDAD por MENOS de un ALQUILER! COMPRA tú PISO y OLVÍDATE del ALQUILER! VER VIDEO! 100% FINANCIACIÓN! SIN ENTRADA! SIN COMISIONES! SIN AVALES! Buena opción como PRIMERA VIVIENDA o como INVERSIÓN! Solo con tus INGRESOS y los gastos de escrituras! NADA más! 8377 - 3 dormitorios, salón-comedor con salida a la terraza acristalada, cocina amueblada con tendedero incorporado, baño amplio con bañera y ventana La ubicación es magnífica con todos los servicios de comercios, colegios, institutos, farmacia, a muy poca distancia  ¡ NO te COBRAMOS COMISIÓN, NI por la VENTA de la VIVIENDA NI por la TRAMITACIÓN del PRÉSTAMO! Solo tienes que disponer de los gastos de escritura y el resto te lo financia el banco hasta el 100% del valor de la compra. Cada cliente es ÚNICO, cada Compra es ÚNICA, cada Vivienda es ÚNICA. 100%! FINANCIACIóN! SIN ENTRADA! Sin COMISIONES, NI por la VENTA, NI por la TRAMITACIÓN de la venta NI del préstamo! Solo con TUS INGRESOS y los gastos de escrituras! NADA más! HMInmobiliaria convirtiendo desde 1.989 los SueÑoS en HoGaReS!",True,good,False,2415.0,True,False,False,True,[],False,False,227000.0,€,flat,,"Ciudad 70, Coslada",Piso en calle Florencia,Destacado,5,True,Ciudad 70,,True,,,,,
108212863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/73/66/1337284628.webp,,35,630000.0,chalet,sale,217.0,4,2,calle Polaris,Madrid,Guadalix de la Sierra,es,40.7793384,-3.7086089,False,https://www.idealista.com/inmueble/108212863/,"En Sky Real Estate, sabemos que buscas más que una casa; buscas un hogar que resuene contigo. Hoy, te abrimos las puertas a una joya en Guadalix de la Sierra, un chalet independiente donde cada detalle ha sido pensado para tu bienestar y el del planeta. Prepárate para enamorarte. Características del Inmueble: Un Oasis de Confort y Estilo Diseño Vanguardista en una Sola Planta: Tu Vida Más Fácil Imagina despertar cada mañana en un espacio de aproximadamente 217 m², perfectamente distribuidos en una única planta para una comodidad insuperable. Olvídate de escaleras innecesarias y disfruta de la fluidez que este diseño inteligente te ofrece. Todo ello enclavado en una generosa parcela de 655 m² que invita a vivir el exterior. Espacios que Abrazan: Cuatro Habitaciones para Soñar Con cuatro amplios dormitorios, este chalet se adapta a todas tus necesidades: una familia que crece, un espacio para teletrabajar o una habitación para invitados. Los dos baños completos, con acabados de primera, complementan la funcionalidad y el diseño, creando santuarios privados para el relax diario. Tecnología y Sostenibilidad: El Futuro es Hoy Este no es un chalet cualquiera. Aquí, la innovación se pone al servicio de tu confort y del medio ambiente: Aerotermia y Placas Solares: Di adiós a las facturas desorbitadas y hola a una eficiencia energética que cuida de ti y del planeta. Un hogar cálido en invierno y fresco en verano, con un consumo mínimo. Suelo Radiante y Refrigerante: Siente el confort absoluto bajo tus pies. Una temperatura homogénea y agradable en cada rincón, sin corrientes de aire ni radiadores que condicionen tu decoración. Seguridad y Conectividad Avanzada: Tu tranquilidad es nuestra prioridad. Con sistema de alarma y videoportero de última generación, te sentirás siempre seguro. Experiencia Sensorial Única: El salón cobra vida con una iluminación de diseño cuidadosamente seleccionada y altavoces integrados en el techo. Crea la atmósfera perfecta para cada momento, desde una cena íntima hasta una tarde de cine. Interiorismo de Autor: Cada centímetro de este chalet respira exclusividad. La decoración y el mobiliario, realizados a medida por un reconocido estudio de interiorismo, convierten esta casa en una pieza única, lista para entrar a vivir y disfrutar desde el primer día. Servicios y Ubicación: Guadalix de la Sierra, Tu Paraíso Particular Guadalix: Calidad de Vida a un Paso de Madrid Vivir en Guadalix de la Sierra es elegir un enclave privilegiado, un pueblo con alma que ha sabido conservar su encanto tradicional sin renunciar a las comodidades modernas. Es un secreto a voces entre quienes buscan un equilibrio perfecto. Un Entorno que lo Tiene Todo Este municipio, muy valorado en la zona norte de Madrid, te ofrece un entorno natural envidiable, con extensas zonas verdes ideales para pasear, hacer deporte o simplemente desconectar del ajetreo diario. Familias, ¡estáis de enhorabuena! Contaréis con colegios de calidad y centros de salud cercanos que garantizan vuestra tranquilidad. El día a día en Guadalix es cómodo y completo. Encontrarás una excelente oferta de restaurantes para deleitar tu paladar, hoteles con encanto y todos los servicios necesarios para no tener que desplazarte. Es un barrio que vibra, que te acoge y donde rápidamente te sentirás parte de la comunidad. En Sky Real Estate, estamos convencidos de que este chalet no es solo una propiedad, es el comienzo de una nueva vida llena de confort, diseño y momentos inolvidables. ¿Te imaginas viviendo aquí? Contáctanos y hagamos realidad tu sueño. ¡Te esperamos!",True,good,False,2903.0,True,False,False,False,[],False,False,630000.0,€,chalet,independantHouse,Guadalix de la Sierra,Casa independiente en calle Polaris,Destacado,,,,,,,,,True,True
107766857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/09/54/1329486396.webp,,37,259900.0,flat,sale,65.0,2,1,"avenida de la Unión Europea, 71",Madrid,Arroyomolinos,es,40.28681,-3.9182,True,https://www.idealista.com/inmueble/107766857/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA TECNOCASA NUEVO ARROYOMOLINOS VENDE ESPECTACULAR PISO EN UNA DE LAS MEJORES ZONAS DE ARROYOMOLINOS. ¡Descubre tu nuevo hogar en el bulervar de Arroyomolinos! Este encantador piso de 65 m², ubicado en la mejor zona del pueblo, es perfecto para quienes buscan comodidad y calidad de vida. Con 2 dormitorios amplios y un baño moderno, este espacio está diseñado para aprovechar al máximo cada rincón. Los armarios empotrados ofrecen un almacenamiento eficiente, mientras que el trastero añade un extra de practicidad. Imagina disfrutar de días soleados en la piscina comunitaria o en el jardín con parque infantil, ideal para familias. Además, el acceso adaptado a personas con movilidad reducida y el ascensor hacen de este piso una opción accesible para todos. La cercanía a servicios y comercios te permitirá disfrutar de la vida en el centro del pueblo sin renunciar a la tranquilidad. Y como si fuera poco, ¡la plaza de garaje está incluida en el precio! No pierdas la oportunidad de vivir en un lugar donde cada día se siente como unas vacaciones. ¡Ven a visitarlo y déjate enamorar!",False,good,False,3998.0,True,False,False,False,[],False,False,259900.0,€,flat,,"Zona Europa, Arroyomolinos","Piso en avenida de la Unión Europea, 71",Destacado,en,True,Zona Europa,,True,,,,True,True
109067894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/e3/c2/1365076045.webp,,13,449000.0,flat,sale,117.0,4,2,calle de Ruperto Chapí,Madrid,Alcobendas,es,40.5451896,-3.6468479,False,https://www.idealista.com/inmueble/109067894/,"HOGARES ALCOBENDAS VENDE EN EXCLUSIVA fantástico tercero en una de las mejores zonas del municipio, próximo a todo tipo de servicios, colegios, zonas verdes, parques infantiles, paradas de autobús, estación de Renfe, parada de metro, supermercados, etc. La VIVIENDA se distribuye de la siguiente manera: - Encontramos nada más entrar un hall recibidor muy espacioso con acceso directo al amplio salón muy bien iluminado por la terraza. - Contamos con una cocina completamente reformada con office tendedero y ventana para poder facilitar el secado y la ventilación. - Salón-comedor de gran tamaño con vistas amplias al exterior para aportar mas iluminación. - Terraza de acceso desde el dormitorio principal - Baño completo con plato de ducha de buen tamaño. - Tres dormitorios secundarios espaciosos, muy luminosos y tranquilos. - Un baño completo complementario para dar servicio a las habitaciones suplementarias y a los invitados.  - Dormitorio principal de muy buen tamaño. NO DUDES EN CONTACTAR CON NOSOTROS PARA QUE TE ENVIEMOS EL REPORTAJE FOTOGRAFICO DEL INMUEBLE  - La vivienda dispone de TRASTERO incluido en el precio. *Todas las ventanas de la vivienda son doble-climalit y con rotura de puente térmico y acústico. * NO PIERDAS LA OPORTUNIDAD, Y VEN A VER LA VIVIENDA SIN COMPROMISO. ¡FINANCIACIÓN 100%!",False,good,False,3838.0,True,False,False,False,[],False,False,449000.0,€,flat,,"Ensanche, Alcobendas",Piso en calle de Ruperto Chapí,Destacado,3,True,Ensanche,,True,,,,,
108695967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/da/9d/1352410027.webp,LCM37416,34,215000.0,flat,sale,31.0,1,1,plaza del General Vara de Rey,Madrid,Madrid,es,40.4083504,-3.7073034,False,https://www.idealista.com/inmueble/108695967/,"Vivienda con encanto en el corazón del Rastro madrileño. Ubicada en la emblemática Plaza General Vara de Rey, en pleno centro del vibrante Rastro madrileño, esta luminosa vivienda exterior de 31 m² representa una oportunidad única tanto para inversión como para quienes buscan su primera residencia en una de las zonas con más personalidad de Madrid. Situada en una tercera planta sin ascensor, la vivienda disfruta de abundante luz natural durante todo el día gracias a su favorable orientación este. Se distribuye en un dormitorio, salón y cocina, todos con acceso a balcón, además de una antigua alcoba y baño comunitario, con la posibilidad real de incorporar un baño propio en la vivienda. La distribución actual, completamente tabicada, ofrece grandes posibilidades para una reforma integral que permita personalizar cada espacio y aprovechar al máximo los metros disponibles. Desde sus ventanas, se puede disfrutar de vistas despejadas y privilegiadas a la histórica plaza, en un entorno lleno de vida, tradición y autenticidad. Una auténtica joya por descubrir en una de las zonas con mayor proyección de la capital. Si estás buscando un proyecto para reformar y dar forma a un hogar con carácter propio, esta es tu oportunidad. ¡No la dejes escapar! Contáctanos y agenda tu visita hoy mismo.",True,renew,False,6935.0,False,True,False,False,[],False,False,215000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en plaza del General Vara de Rey,Destacado,3,True,Centro,Lavapiés-Embajadores,False,227000.0,12000.0,5.0,,
109068885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/35/95/1363453817.webp,,18,135000.0,flat,sale,38.0,1,1,Lavapies-Embajadores,Madrid,Madrid,es,40.4098691,-3.7085136,False,https://www.idealista.com/inmueble/109068885/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE piso de 38 m2, distribuido en salón, cocina independiente, 1 dormitorio y 1 baño. PARA ACTUALIZAR Planta baja cercana a estaciones de metro L5 La Latina, L1- Tirso de Molina y Embajadores-L3-L5. Buena comunicación con autobuses y a escasos 5 minutos de Renfe Embajadores. Para más información contacta con nosotros sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda te informará sobre las condiciones de financiación actuales, uno de nuestros asesores financieros de Kiron.",True,renew,False,3553.0,True,False,False,False,[],False,False,135000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en Lavapies-Embajadores,Destacado,bj,False,Centro,Lavapiés-Embajadores,False,,,,,
107881647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/79/6c/1327135681.webp,28-327-1405,23,230000.0,flat,sale,53.0,1,1,Alcobendas Centro,Madrid,Alcobendas,es,40.5415422,-3.6368498,False,https://www.idealista.com/inmueble/107881647/,"¡PISO EN VENTA EN ALCOBENDAS – LUMINOSO, CÓMODO Y MUY BIEN UBICADO! Si buscas un hogar con luz, y ubicación inmejorable, esta es tu oportunidad. Se vende apartamento en Alcobendas, con las siguientes características: •1 amplio dormitorio con gran armario empotrado •1 baño completo con ducha y mampara, moderno y funcional •Salón de 17 m², luminoso y con salida a una acogedora terracita •Cocina independiente equipada con vitrocerámica, horno y campana extractora •Calefacción individual de gas natural •Suelos de tarima, pintura lisa, ventanas climalit, para mayor confort. •Ascensor •Trastero  •Espacio comunitario en azotea con zona para tender y terraza con vistes •Orientación sur, garantizando luz natural durante todo el día Zona excepcionalmente conectada: •Metro y parada de autobuses al lado y Renfe a 10 minutos andando •Rodeado de todos los servicios: supermercados, bares, restaurantes, colegios, centros de salud y parques  Ideal como vivienda habitual o inversión, en una calle con acceso inmediato a todo lo necesario. El edificio está cuidado (2010) sin barreras arquitectónicas, ofreciendo una calidad de vida inmejorable. ¡No dejes pasar esta oportunidad! Llámanos sin compromiso y ven a visitarlo. Honorarios de agencia a cargo de la propiedad.",True,good,False,4340.0,True,False,False,False,[],False,False,230000.0,€,flat,,"Alcobendas Centro, Alcobendas",Piso,Destacado,en,True,Alcobendas Centro,,True,,,,,
