propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107763738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/f8/84/1326600859.webp,,39,,1725000.0,chalet,sale,308.0,,5,4,Enrique la fuente ferrari,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5086576,-3.6445646,False,https://www.idealista.com/inmueble/107763738/,"Moraleja Consulting inmobiliario ofrece excepcional chalet adosado de 307 m². Distribuido en tres plantas y Buhardilla. Contamos con 4 dormitorios, 3 baños y aseo de cortesía, La cocina con zona de office y salón comedor con chimenea, conectado a través de amplios ventanales con nuestro jardín privado y porche cubierto. Excelente orientación sur y localización muy próxima a el Centro Comercial del Encinar.  El jardín privado cuenta con porche cubierto y un espacio ajardinado donde podrás disfrutar de agradables tardes al aire libre. Además, dispones de 3 plazas de parking y un parking de libre disposición para visitas.  La urbanización brinda seguridad 24 horas y amplios espacios arbolados muy cuidados, también una amplia gama de instalaciones deportivas: dos piscinas, cancha de tenis, pistas de pádel y una sala polivalente para clases grupales de Yoga y Pilates. Los más pequeños disfrutarán del parque infantil y las zonas verdes en un entorno seguro y vigilado. La ubicación es inmejorable, cerca del Centro Comercial del Encinar y paradas de bus, así como de prestigiosos colegios como el Highlands, Reggio y el Liceo.  Distribución: La planta principal y de acceso a la vivienda: jardín delantero y zona de aparcamiento. Hall de entrada, aseo de cortesía cocina y salón comedor con chimenea y salida al jardín privado. En primera planta: Dormitorio principal en el baño en suite y dos dormitorios de buen tamaño que comparten baño. todos los dormitorios disponen de armarios empotrados de gran capacidad. la carpintería interior de la vivienda es lacada en balnco los suelos son de marmol y tarima en los dormitorios. Buhardilla diáfana que puede ser otro dormitorio y existe la posibilidad de hacer un abaño completo en esta planta. El semisótano alberga la zona de lavandería, baño completo, un dormitorio de servicio, garaje para varios coches y zona de almacenaje. Este chalet, construido en 2000 y en excelente estado de conservación, cuenta con aire acondicionado y calefacción por gas natural, con una orientación sur disfrutarás de luz natural durante todo el día. No pierdas la oportunidad de vivir en uno de los lugares más exclusivos y completos del Encinar de los Reyes.",False,good,False,,5601.0,True,False,False,False,[],False,False,1725000.0,€,chalet,"Encinar de los Reyes, La Moraleja",Chalet adosado en Enrique la fuente ferrari,Top,True,True,,terracedHouse,,,
109106610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/b0/cd/1364533424.webp,INM43516,29,4,239999.0,flat,sale,40.0,True,2,1,calle de Villaamil,Madrid,Madrid,Tetuán,es,Berruguete,40.4599645,-3.7068597,False,https://www.idealista.com/inmueble/109106610/,"¿Buscas un piso reformado, luminoso y bien ubicado en Madrid, que sea perfecto para vivir o invertir? Pues apunta: esta joyita en calle Villaamil puede ser tuya. Se trata de una vivienda de 36 m² catastrales (40 m² construidos) en una finca de 1925, cuidada, tranquila y con vecinos de toda la vida. Sí, no tiene ascensor, pero ojo: ¡está en última planta! Eso significa más luz natural, menos ruido y más intimidad. PRIMERAS FOTOS CON RENDERS  Distribución que conquista -2 dormitorios: el principal con cama de matrimonio y armario empotrado, y un segundo versátil para despacho, dormitorio individual o habitación de invitados. - Salón con cocina americana, moderno y práctico, pensado para aprovechar cada metro al máximo. -Baño completo con diseño actual y reforma integral reciente. Ventanas oscilobatientes en todas las estancias: adiós ruido, hola ventilación y confort. Todo eléctrico, todo eficiente, todo preparado para que controles tu consumo sin sorpresas.   Reforma integral lista para entrar Olvídate de obras. Este piso se entrega reformado y actualizado, con materiales modernos y un estilo que combina practicidad con calidez.  Ubicación con futuro y presente Estás en pleno Berruguete (Tetuán), un barrio con sabor castizo y proyección moderna. Conexiones de 10: Metro Francos Rodríguez (L7) y Estrecho (L1) a un paseo. Acceso rápido al centro de Madrid. Si eres inversor, la cercanía a la Universidad Complutense y a la Ciudad Universitaria es una mina de oro: estudiantes y jóvenes profesionales buscan alquiler en esta zona cada año. Si lo quieres para vivir, tendrás parques de lujo como la Dehesa de la Villa y el Parque Rodríguez Sahagún para oxigenarte, hacer deporte o pasear. Además, supermercados, comercios de barrio, colegios, centros de salud y una vida de barrio auténtica que engancha. ¿Por qué elegir este piso? -Reformado y luminoso. -Ubicación estratégica. -Última planta tranquila. Perfecto para entrar a vivir o alquilar desde el minuto uno  En resumen: una vivienda compacta, funcional y con un montón de ventajas, lista para conquistar tanto a quien busca hogar como a quien busca rentabilidad.",False,good,False,False,6000.0,True,False,True,False,[],False,False,239999.0,€,flat,"Berruguete, Madrid",Piso en calle de Villaamil,Top,,,,,,,
109071703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/57/43/1363537948.webp,Venta-TEsteban1h,26,3,140000.0,flat,sale,58.0,False,1,1,calle de Tomás Esteban,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3929041,-3.6676339,False,https://www.idealista.com/inmueble/109071703/,"Presentamos en exclusiva este inmueble con inquilino en vigor y alta rentabilidad garantizada. Actualmente se encuentra alquilado con una renta mensual de 830 €, lo que supone una rentabilidad bruta aproximada del 7,1% anual sobre el precio de venta (140.000 €). Una inversión segura, con ingresos desde el primer día. La vivienda se ubica en la calle Tomás Esteban (San Diego – Puente de Vallecas), en una tercera planta sin ascensor, interior pero muy luminosa gracias a su orientación y distribución. El inmueble ha sido reformado recientemente y se vende completamente amueblado y equipado. Cuenta con: Amplia habitación con armario Cocina de estilo americana, con todos los electrodomésticos incluidos. Baño moderno con plato de ducha. Suelos de gres y ventanas climalit, que aseguran confort y eficiencia energética. Aire acondicionado por split Ubicación y entorno Situado en el barrio de San Diego (Puente de Vallecas), una zona en pleno crecimiento y con gran demanda de alquiler. Dispone de excelentes comunicaciones, con varias líneas de autobús y la estación de metro Nueva Numancia (L1) a pocos minutos, lo que conecta directamente con Atocha y el centro de Madrid. También cuenta con fácil acceso a la M-30 y la A-3. La zona ofrece todos los servicios: supermercados, comercios de barrio, centros educativos, instalaciones deportivas y una gran oferta cultural y gastronómica. Mejor ver, Preguntar por Carlos Nastasia al 695_19_02_89 (También se atiende por WhatsApp).",True,good,False,False,2414.0,True,False,True,False,[],False,False,140000.0,€,flat,"San Diego, Madrid",Piso en calle de Tomás Esteban,Top,,,,,,,
108815495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/b2/17/1355944069.webp,763,45,6,950000.0,flat,sale,114.0,True,3,2,calle de Ulises,Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.455057,-3.6566857,False,https://www.idealista.com/inmueble/108815495/,"MADRID- CALLE ULISES -ARTURO SORIA, piso en venta en Urbanización con piscina y pistas de Padel. Distribuido en 3 dormitorios, 2 baños ( uno en suite principal), salón, terraza, cocina equipada con tendedero y despensa. Edificación de 1990 con ascensor, calefacción individual de gas natural, exterior, soleado, vistas despejadas.    Ubicada en zona residencial muy tranquila y con salida de metro a la puerta de casa ( metro Arturo Soria)    Con respecto a su conservación la vivienda se encuentra muy cuidada dispone de ventanas dobles, calefacción individual de gas natural y parque en buen estado.    Bonita distribución con amplio salón, cocina grande ideal para poder crear espacio abierto entre ambos, empotrados en los dormitorios y baño en suite principal.    Incluye parcela de garaje directa para coche de tamaño grande.    La urbanización dispone de conserjería con portero físico, dos pistas de pádel, piscina y zonas ajardinadas.     ¿Quieres enterarte el primero de nuestras ofertas? Date de alta en el sistema de alertas de nuestra web estableciendo tus preferencias o suscrÍbete a nuestro canal de YOU TUBE E INSTAGRAM, te llegará un aviso automáticamente. Si desea ampliar la información sobre este inmueble nos puede visitar en INMOBILIARIA TRAUKO con oficinas en PASEO CAMPO VOLANTÍN Nº 5 BILBAO y en CALLE TRAUKO nº 23 local Bilbao. REF it 763. Somos agencia especializada en el distrito 2 de Bilbao ( Campo Volantín, Uribarri, Begoña, Zurbaran, Zurbaranbarri), mas de 30 años en la compraventa y alquiler de inmuebles avalan nuestra gestión. Si quieres que te ayudemos en la venta o alquiler de cualquier inmueble o desea que le encontremos la vivienda que busca no dude en visitar nuestra oficina. Compre, alquile o venda con total garantía y transparencia. Formamos un equipo profesional muy competente en diferentes áreas relacionadas con nuestra profesión, área jurídica, económica y de marketing digital, además de ser agentes regulados e inscritos en el Colegio de Agentes de la Propiedad Inmobiliaria de Bizkaia ( API 594). Contamos con las herramientas más avanzadas en publicidad y valoración de inmuebles. Te ayudamos a encontrar la financiación que necesitas. Confíe en un equipo profesional, experimentado y formado.",True,good,False,True,8333.0,True,True,False,False,[],False,False,950000.0,€,flat,"San Juan Bautista, Madrid",Piso en calle de Ulises,Top,True,True,,,,,
109132403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/8a/5d/1365295220.webp,INM43580,37,bj,265000.0,duplex,sale,43.0,False,1,2,calle de Palencia,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.450936,-3.703286,False,https://www.idealista.com/inmueble/109132403/,"Grupo Inmobilia pone a tu disposición en el barrio de Cuatro Caminos, en la calle Palencia, este dúplex que redefine el concepto de vivienda urbana. Con una excelente reforma integral incluyendo fontanería y electricidad realizada en el 2024, esta propiedad combina diseño contemporáneo, tecnología avanzada y una ubicación estratégica para ofrecer un hogar excepcional. La vivienda, situada en una planta baja sorprende por su ingeniosa distribución en dos niveles, que amplía su superficie útil a aproximadamente 70 m². En la planta principal, con 38 m2 escriturados nos encontramos un espacio diáfano donde la cocina y el salón conviven en perfecta armonía. La cocina, equipada con electrodomésticos de alta gama, destaca por sus armarios de diseño y materiales de primera calidad, ofreciendo tanto funcionalidad como estética. Un aseo de cortesía completa esta planta, aportando comodidad y practicidad al conjunto. En la planta superior se encuentra la acogedora zona de descanso, que dispone de un baño completo proporcionando así privacidad y confort. El espacio ha sido diseñado con un enfoque funcional y estético, integrando una cama de 1,50 metros en un ambiente que, además, alberga un práctico vestidor y una zona de almacenaje que optimiza al máximo cada rincón. Uno de los aspectos más destacados de esta propiedad es su sistema de domótica integral, que permite controlar de forma remota distintos elementos del hogar, facilitando una experiencia moderna, cómoda y eficiente. La climatización está resuelta mediante dos equipos de aire acondicionado de la marca Daikin instalados en ambas plantas, que no solo garantizan una temperatura óptima durante todo el año, sino que además cuentan con función de deshumidificador, lo que contribuye a mejorar la calidad del ambiente interior. A esto se suma un tratamiento antihumedad de Murprotec, con garantía de 25 años, que refuerza la protección frente a humedades y garantiza un entorno saludable. Se vende completamente amueblado y equipado ¡lista para entrar a vivir! La ubicación en Cuatro Caminos es inmejorable. Este barrio, perteneciente al distrito de Tetuán, es conocido por su excelente conectividad y su amplia oferta de servicios. La estación de metro de Cuatro Caminos, que conecta con las líneas 1, 2 y 6, se encuentra a pocos minutos a pie, facilitando el acceso a cualquier punto de la ciudad. Además, la zona cuenta con numerosas líneas de autobús y la cercanía a la estación de Nuevos Ministerios, que ofrece conexiones de Cercanías y al aeropuerto. En cuanto a servicios, la calle de Palencia está rodeada de una variada oferta comercial. A escasos metros se encuentra el Mercado de Maravillas, uno de los más grandes y tradicionales de Madrid, donde se puede adquirir una amplia gama de productos frescos. También hay supermercados, tiendas de barrio, farmacias y centros de salud en las inmediaciones. La oferta gastronómica es igualmente destacable, con una gran variedad de bares y restaurantes que ofrecen desde cocina tradicional hasta propuestas más innovadoras. Para los amantes del deporte y la vida al aire libre, la zona ofrece varias instalaciones deportivas y parques cercanos, como el Parque de Santander y el Parque de la Dehesa de la Villa, ideales para practicar ejercicio o disfrutar de un paseo. Además, la proximidad al complejo financiero de AZCA y al Paseo de la Castellana convierte a esta ubicación en una opción atractiva tanto para profesionales como para familias. En resumen, este dúplex en la calle de Palencia representa una oportunidad única para quienes buscan una vivienda moderna, funcional y bien ubicada en Madrid. Su diseño cuidado, las altas calidades de la reforma, la tecnología integrada y la riqueza de servicios en su entorno lo convierten en una opción ideal para disfrutar de una vida urbana plena y confortable. Para más información no dudes en contactar con nuestro equipo de asesores.",False,good,False,False,6163.0,True,False,True,False,[],False,False,265000.0,€,flat,"Cuatro Caminos, Madrid",Dúplex en calle de Palencia,Top,,,,duplex,,,
107472260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/70/86/1313797661.webp,85672734,36,2,840000.0,flat,sale,140.0,True,4,2,calle de la Luna,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4226083,-3.7044801,False,https://www.idealista.com/inmueble/107472260/,"BARNES Madrid presenta este amplio y luminoso piso de 4 dormitorios y 2 baños en venta, es la opción perfecta para quienes buscan espacio, comodidad y una ubicación privilegiada en Madrid. Con una distribución funcional y un diseño elegante, esta vivienda destaca por su amplitud y excelente luminosidad, ofreciendo un ambiente acogedor y sofisticado. Los cuatro dormitorios, espaciosos y bien distribuidos, cuentan con armarios empotrados y mobiliario de alta calidad, garantizando el máximo confort. Los dos baños, modernos y completamente equipados, han sido diseñados con materiales de primera categoría para proporcionar funcionalidad y estilo. El salón-comedor es amplio y luminoso, ideal para el descanso y la vida social, con grandes ventanales que potencian la entrada de luz natural. La cocina, totalmente equipada con electrodomésticos de última generación, ofrece un espacio práctico y moderno, perfecto para el día a día. Ubicado en una de las mejores zonas de Madrid, este piso se encuentra rodeado de una variada oferta gastronómica, comercial y cultural, además de contar con excelentes conexiones de transporte público. Su cercanía a zonas verdes y su orientación exterior lo convierten en un hogar ideal para disfrutar de la ciudad con todas las comodidades. Desde BARNES Madrid le invitamos a visitar nuestra web para conocer los inmuebles mas exclusivos de la capital.",False,good,False,False,6000.0,False,False,False,False,[],False,False,840000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Luna,Top,,,,,,,
107472483,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/17/37/1313809432.webp,85672730,25,6,1475000.0,penthouse,sale,130.0,True,3,2,calle de Fernando el Católico,Madrid,Madrid,Chamberí,es,Arapiles,40.43516,-3.7083549,False,https://www.idealista.com/inmueble/107472483/,"BARNES Madrid presenta este espectacular piso de 130 m² en venta destaca por su amplitud, luminosidad y una magnífica terraza que convierte cada rincón en un espacio único. Con una distribución funcional y un diseño moderno, esta vivienda exterior es ideal para quienes buscan confort y calidad en una de las mejores zonas de Madrid. Cuenta con tres amplios dormitorios, todos ellos con armarios empotrados y mobiliario de alta calidad, proporcionando un ambiente acogedor y elegante. Dispone de dos baños completos, equipados con materiales y acabados de categoría. El amplio salón-comedor, bañado en luz natural gracias a su orientación y sus grandes ventanales, se abre a una fabulosa terraza privada, perfecta para disfrutar del aire libre. La cocina, totalmente equipada con electrodomésticos de última generación, ofrece un entorno práctico y sofisticado, ideal tanto para el día a día como para los amantes de la gastronomía. Ubicado en una de las zonas más exclusivas de Madrid, este piso ofrece acceso a una amplia variedad de servicios, comercios, restaurantes y espacios culturales. Además, cuenta con excelentes conexiones de transporte público, facilitando la movilidad por toda la ciudad. Su proximidad a zonas verdes y su inmejorable orientación lo convierten en una opción perfecta para quienes buscan calidad de vida en un entorno privilegiado. Desde BARNES Madrid le invitamos a visitar nuestra web para conocer los inmuebles mas exclusivos.",False,good,False,True,11346.0,False,False,False,False,[],False,False,1475000.0,€,flat,"Arapiles, Madrid",Ático en calle de Fernando el Católico,Top,,,,penthouse,,,
108027353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/b6/26/1331611721.webp,4206,53,bj,340000.0,duplex,sale,116.0,False,1,1,calle de Ramón Calabuig,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3944316,-3.6665752,False,https://www.idealista.com/inmueble/108027353/,"Loft de diseño con doble altura, jardín con jacuzzi y patio privado – Puente de Vallecas (junto a Avda. de la Albufera) Descubre este espectacular loft de 3,90 m de altura en una de las zonas más bien comunicadas de Puente de Vallecas, a solo unos pasos de la Avenida de la Albufera y con todos los servicios cerca. Una vivienda única, completamente reformada hace 7 años con materiales de primeras calidades, pensada para disfrutar de la amplitud, la luz natural y la privacidad en pleno entorno urbano. Características principales: Superficie interior muy bien aprovechada con doble acceso: desde el portal del edificio y también desde la calle, ideal para guardar moto, bicicletas o incluso como entrada independiente si se desea combinar vivienda y actividad profesional. Gran patio privado de 20 m², repleto de plantas, con tumbonas y zona de comedor exterior, perfecto para disfrutar todo el año con total intimidad. Dormitorio principal tipo suite con acceso directo a un jardín de 12 m², donde encontrarás un jacuzzi privado rodeado de vegetación. 4 dormitorios en total, con excelente distribución, más 1 mini despacho independiente, ideal para trabajar desde casa. Cocina abierta al salón, totalmente equipada con electrodomésticos de calidad y mobiliario de diseño industrial, creando un espacio moderno y acogedor. Se entrega amueblado o, si se prefiere, vacío y recién pintado en blanco, según las preferencias del comprador. Comodidades y eficiencia energética: Calefacción mediante estufa de pellets, que ofrece un consumo eficiente y ecológico. 3 bombas de calor con aire acondicionado, para climatización completa durante todo el año. 5 placas solares instaladas, lo que permite un importante ahorro en la factura eléctrica. Ventanas climalit triples para mayor aislamiento térmico y acústico. Puerta blindada y cierres exteriores con rejas de seguridad. Trastero amplio de aproximadamente 20 m², ideal como almacén, taller o zona adicional de guardado. Nota importante: Al tratarse de un local habilitado como vivienda, no es posible solicitar una hipoteca por el 100% del valor. Es necesario contar con una parte del importe como entrada. Una oportunidad única para quienes buscan algo diferente, funcional, con espacios exteriores privados y excelente conexión con el centro de Madrid.",True,good,False,False,2931.0,True,False,True,False,[],False,False,340000.0,€,flat,"San Diego, Madrid",Dúplex en calle de Ramón Calabuig,Top,,,,duplex,,,
108461612,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/d9/ac/1345622744.webp,4246,16,1,750000.0,flat,sale,75.0,True,1,1,calle del Clavel,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4200063,-3.7007425,False,https://www.idealista.com/inmueble/108461612/,"Una joya única en el corazón de Madrid: lujo, rentabilidad y carácter palaciego ALTOR ASESORES presenta este exclusivo pied-à-terre de autor, inspirado en una suite de lujo de uno de los emblemáticos hoteles Four Seasons, sito en el mejor cuadrante de la Gran Vía madrileña, donde se cruzan la historia, la elegancia y la inversión inteligente. Ubicado en una finca histórica completamente rehabilitada, esta propiedad combina la nobleza arquitectónica de principios del siglo XX con soluciones tecnológicas de vanguardia. Sus techos palaciegos de más de 3,5 metros de altura, sus balconeras de más de 3 metros en madera laminada de castaño con cremonas de latón artesanal, y su cuidada restauración, evocan la majestuosidad de las grandes residencias señoriales del pasado. Pero lo que hace verdaderamente único a este apartamento es su doble vocación: * Una super suite privada de diseño durante tus estancias en la capital. * Y una fuente de altísima rentabilidad gracias a su licencia turística en vigor, un privilegio que pocos inmuebles conservan en esta zona. La vivienda cuenta con un sistema domótico integral que controla desde la apertura remota (con huella o código QR) hasta la climatización inteligente. Disfruta de calor y frío por techo radiante, sin máquinas de aire ni corrientes (Decke Health), lo que elimina ácaros y mantiene una temperatura homogénea, cuidando tu salud. Todo el sistema está gestionado por aerotermia, uno de los más eficientes del mercado, muy poco utilizado por su alto coste de instalación. En su interior, el apartamento despliega un estilo impecable con materiales nobles:  • Suelos de roble francés en espiga punta Hungría y microbiselado.  • Cocina de alta gama totalmente equipada.  • Baño con acabados premium.  • Dormitorio amplio con armarios empotrados a medida. Un lugar diseñado no solo para vivir, sino para disfrutar con estilo, confort y conciencia. Ubicado a un paso del edificio de Loewe, en la emblemática intersección entre calle Clavel y Gran Vía, este inmueble ofrece lo mejor de Madrid a tus pies. Un apartamento irrepetible, que te permite disfrutar del lujo mientras consigues un alto porcentaje.",False,good,False,True,10000.0,True,False,False,False,[],False,False,750000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle del Clavel,Top,,,,,,,
108391328,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/0e/ea/1342721327.webp,50619a93-df8b-456c-be72-79f0cfe8b33c,32,3,830000.0,flat,sale,115.0,True,2,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4110538,-3.693561,False,https://www.idealista.com/inmueble/108391328/,"¿Te imaginas tener de vecinos a personajes tan relevantes como Pablo Picasso, Salvador Dalí o Joan Miró? Si vives en este luminoso y encantador piso con vistas al Museo Reina Sofía, ¡es posible! Este piso de 115 m² está situado en una de las zonas con más historia, arte y personalidad del centro de Madrid: el barrio de Las Huertas. La vivienda cuenta con dos balcones que se asoman directamente a la Plaza del Museo Reina Sofía, regalando una luz natural excepcional y una conexión privilegiada con la vida cultural y urbana de la ciudad. Dispone de dos amplios dormitorios, un baño completo y un aseo de cortesía, ofreciendo una distribución cómoda y funcional, ideal tanto para familias como para quienes teletrabajan o reciben visitas con frecuencia. La finca es clásica y representativa, con ascensor y acceso adaptado para personas con movilidad reducida, lo que garantiza confort y accesibilidad en el día a día. El piso se encuentra en buen estado, equipado con aire acondicionado para los meses más cálidos y calefacción de gas para el invierno. Cuenta con armarios empotrados y una cocina completamente equipada, lista para entrar a vivir o para adaptarla a tu estilo. Pero sin duda, lo que hace única a esta propiedad es su ubicación. Vivir aquí es estar en el corazón cultural de Madrid. El barrio de Las Huertas —también conocido como el Barrio de las Letras— combina el encanto castizo de sus calles adoquinadas con una vibrante oferta gastronómica, artística y multicultural. A pocos minutos a pie, podrás disfrutar del Paseo del Prado, el Parque del Retiro y el Real Jardín Botánico, así como del Museo Reina Sofía, el CaixaForum, el Museo del Prado y el Thyssen, formando parte del renombrado Triángulo del Arte. Un auténtico lujo para los amantes del arte y el privilegio de tener el pulmón de la ciudad tan cerca. Con excelentes conexiones de transporte (metro, cercanías y autobuses), y rodeado de mercados tradicionales, cafeterías con encanto y terrazas animadas, este piso ofrece una experiencia de vida madrileña auténtica, cómoda y estimulante. Ideal para quienes desean disfrutar de la ciudad con todos los sentidos, desde un hogar luminoso, bien ubicado y lleno de posibilidades. ¡No dejes pasar esta oportunidad única de vivir frente al Reina Sofía y en uno de los barrios más emblemáticos y carismáticos de la capital!",True,good,False,True,7217.0,False,True,False,False,[],False,False,830000.0,€,flat,"Huertas-Cortes, Madrid",Piso,Top,,,,,,,
107361446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/35/33/1310674097.webp,426502,25,4,1390000.0,flat,sale,150.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4261625,-3.6704025,False,https://www.idealista.com/inmueble/107361446/,"UNICA Inmobiliaria comercializa esta vivienda ubicada en el exclusivo entorno del Barrio Salamanca, ubicada en un edificio de 1943. La orientación sur y las terrazas, de las que podemos disfrutar tanto en el salón como la cocina, y en dos de los dormitorios, dan luminosidad y confort durante todo el año. La vivienda de 155 m² y de reforma completa reciente, está distribuida en salón con dos ambientes, cocina independiente, tres dormitorios y dos baños completos, uno de los dormitorios con baño en suite.  El hall de entrada da paso al salón, de planta rectangular, con grandes ventanales de techo a suelo y las terrazas a ambos lados. Separada por un muro encontramos la cocina, también muy luminosa, con amplia terraza que aboca a un tranquilo patio de manzana. A lo largo de la galería la zona de descanso.  En esta vivienda se han esmerado en los detalles, dando valor a las calidades y el resultado es una armoniosa vivienda llena de encanto.  La zona es inmejorable, tranquila, y muy próxima al reconocido centro comercial El Corte Inglés, y en los alrededores pequeños comercios de todo tipo.  Tanto las grandes redes de comunicación con las salidas principales a distintos puntos de la ciudad, como el prestigioso parque del Retiro, a escasos minutos a pie, dan valor a este inmueble. Un inmueble en el barrio de Goya, supone una gran inversión tanto para residir como para invertir en una zona en auge en la capital.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9267.0,False,False,False,False,[],False,False,1390000.0,€,flat,"Goya, Madrid",Piso,Top,,,,,,,
107856304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/0b/3c/1326377042.webp,CH-425545-JL,37,4,1625000.0,flat,sale,297.0,True,4,3,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4523619,-3.6879309,False,https://www.idealista.com/inmueble/107856304/,"ÚNICA INMOBILIARIA (Chamartín ) ofrece fantástico piso exterior situado en la exclusiva zona de El Viso. El inmueble se sitúa en una cuarta planta y cuenta una superficie de 297m2. La vivienda esta actualmente distribuida: gran salón con terraza, comedor, cocina con office, cuatro dormitorios y tres baños.  El Viso representa un exclusivo oasis residencial sobre el asfalto de la capital y cuya arteria principal es la calle Serrano. El prestigioso barrio nació de la mano del arquitecto Rafael Bergamín en los años 30 del siglo pasado con vocación social y de segundas residencias. Terrenos que se encontraban en las afueras de la ciudad y sobre los que se experimentó un estilo diferente de construcción. Varios urbanistas de la época que estudiaron en Alemania importaron de este país el nuevo concepto de arquitectura racionalista y de ahí que muchas casas de El Viso imiten a pequeños palacetes. El valor de esta propiedad no solo está en la edificación actual sino también en su excelente ubicación. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,renew,False,True,5471.0,False,False,False,False,[],False,False,1625000.0,€,flat,"El Viso, Madrid",Piso,Top,True,True,,,,,
