propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107891141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/8d/33/1327451058.webp,28,bj,249000.0,flat,sale,58.0,True,2,1,calle de San Magín,Madrid,Madrid,Usera,es,Zofío,40.3857313,-3.7145918,False,https://www.idealista.com/inmueble/107891141/,"Ari Home inmobiliaria, te presenta en exclusiva esta increíble vivienda al lado de la Plaza Eliptica, con reforma integral de calidad, para entrar a vivir, El edificio tiene ascensor y la ITE pasada.   El inmueble destaca por su ubicacion cercana al transporte publico, a 1 minuto de la Estación de Metro Plaza Eliptica de línea 6 y línea 11, a tan 2 minutos del Intercambiador de Autobuses de Plaza Eliptica. Muy bien comunicada con Autobuses EMT (47, 247, N17, N801, N805, N806).   El inmueble tiene la siguiente distribucion:  - Salón luminoso y amplio, con terraza acristalada, en el frente de la ventana, se ve una zona verde con césped natural y árboles.  - 2 Dormitorios(antes tenía 3 dormitorios), el dormitorio principal es muy cuadrado, con armario empotrado. - Cocina espaciosa amueblada y equipada, con espacio de almacenamiento y comoda para cocinar.  - Baño amplio completo con plato de ducha, con ventana. Debajo de la vivienda tiene una camara de aire, y el suelo de piso ha superado al nivel de la calle unos 30-40cm, es un bajo muy seco, sin humedad. Zofío o El Zofío es un barrio de Madrid (España) situado en distrito de Usera. Limita al norte con Marcelo Usera, al oeste con la A-42, al este con Rafaela Ybarra y al sur con la avenida de los Poblados. Si quieres una visita personalizada para que te ayudemos a encontrar la casa de tus sueños, no dudes en contactarnos.",False,good,False,True,4293.0,True,False,False,False,[],False,False,249000.0,€,flat,"Zofío, Madrid",Piso en calle de San Magín,1013,,,,,,,
108084998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/ae/d0/1353630813.webp,38,3,243000.0,flat,sale,67.0,True,2,1,calle Benjamín Palencia,Madrid,Torrejón de Ardoz,Sureste,es,,40.4549034,-3.4495387,False,https://www.idealista.com/inmueble/108084998/,"PISO CON INQUILINOS - SOLO INVERSORES - IDEALISTA Propiedad con inquilino construida en el 2009 en Torrejón de Ardoz, Madrid. Es un piso que cuenta con 52,68 m2 útiles, consta de 2 dormitorios, 1 baño, cocina, sala, trastero y garaje. La finca cuenta con ascensor, dispone de piscina como área común el contrato de alquiler se aportara cuando este la oferta aceptada las fotografías corresponden a un piso de la promoción Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,True,3627.0,True,False,False,False,[],False,False,243000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Benjamín Palencia,TES019,True,True,,,,,
108721352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/aa/48/1353156864.webp,32,4,580000.0,flat,sale,75.0,True,2,1,calle de Trujillos,Madrid,Madrid,Centro,es,Sol,40.4198193,-3.7075617,False,https://www.idealista.com/inmueble/108721352/,"A-House le ofrece este PISO EXTERIOR PARA ENTRAR A VIVIR situado en la zona de SOL. La propiedad está distribuida actualmente en un salón, comedor, cocina independiente totalmente equipada, dos habitaciones una de ellas doble, un baño completo. La vivienda cuenta con ENTRADA DE LUZ NATURAL. El inmueble dispone de carpintería exterior de PVC-Climalit, suelos de tarima y armarios empotrados. Finca del año 1900. Sol cuenta con tres estaciones de metro, por las que pasan varias líneas, de las más importantes de Madrid. Se trata de las paradas de Sol (líneas 1, 2 y 3), Sevilla (línea 2), Gran Vía (líneas 1 y 5) y Callao (líneas 3 y 5). Además, la estación de Sol también cuenta con parada de las líneas C-3 y C-4 de Cercanías. Algunas de las líneas de autobuses que pasan por este barrio son: 1, 2, 3, 5, 6, 9, 15, 17, 18, 20, 23, 26, 31, 32, 35, 36, 44, 46, 50, 51, 52, 53,  146, 147, 148, 150, 001, 002, SE712, N16, N18, N19, N20, N21, N25, N26 y M1. En sus orígenes, el barrio de Sol era una extensión de la antigua ciudad de Madrid, fundada en el siglo IX durante la dominación musulmana. Sin embargo, no fue hasta el siglo XVII que este lugar adquirió una mayor relevancia. En las últimas décadas, el barrio de Sol ha experimentado una intensa actividad comercial y turística. La calle Preciados, una de las principales arterias del barrio, se ha convertido en una zona de compras muy popular. Además, el barrio cuenta con una gran cantidad de bares, restaurantes y locales de ocio que atraen a turistas y madrileños por igual. Vivir en la zona centro de Madrid siempre es un privilegio, ya que tendrá a mano todo lo que necesite tanto para el día a día como para los momentos de ocio. El barrio de Sol es uno de los más frenéticos de la capital, con movimiento continuo de gente de todo el mundo que visita la ciudad, madrileños que pasean por este punto y vecinos que salen y entran del barrio en su día a día. Aproveche esta oportunidad.",True,good,False,False,7733.0,True,False,True,False,[],False,False,580000.0,€,flat,"Sol, Madrid",Piso en calle de Trujillos,00205MR01,,,,,,,
108266822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/a0/6f/1339006619.webp,5,5,295000.0,studio,sale,29.0,False,0,1,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4475445,-3.7001717,False,https://www.idealista.com/inmueble/108266822/,"Te presentamos una encantadora vivienda tipo estudio, ideal para quienes buscan funcionalidad sin renunciar al diseño. Con una superficie de 29 m², ha sido renovada recientemente, incorporando soluciones actuales que optimizan cada metro cuadrado. El espacio combina zona de descanso, cocina integrada y baño completo en un entorno luminoso y bien resuelto. Se entrega totalmente amueblada, lo que la convierte en una opción práctica para instalarse de inmediato sin preocuparse por detalles adicionales. El confort está garantizado gracias a un sistema de climatización eficiente y un termo eléctrico, que aseguran una temperatura adecuada en cualquier estación. El edificio dispone de ascensor, aportando comodidad diaria. Ubicada en una de las zonas más transitadas y vivas de Madrid, a un paso de todos los servicios y excelentemente comunicada mediante transporte público, esta propiedad ofrece el equilibrio perfecto entre ubicación, funcionalidad y estilo urbano.",False,good,False,True,10172.0,False,False,False,False,[],False,False,295000.0,€,flat,"Cuatro Caminos, Madrid",Estudio,f7e1b768-a9c9-47fa-8d91-3dd1def1214f-0,,,studio,,,,
108631731,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/84/05/1350496354.webp,35,2,770000.0,flat,sale,94.0,True,3,1,"calle del Alcalde Sainz de Baranda, 58",Madrid,Madrid,Retiro,es,Niño Jesús,40.416459,-3.6706493,True,https://www.idealista.com/inmueble/108631731/,"Ponemos a su disposición esta vivienda que hará realidad sus sueños de vivir en una de las zonas más solicitadas de la ciudad. Muchas son las ventajas de residir en el barrio de Ibiza pero cabe destacar sus bonitos bulevares con terrazas donde relajarse y disfrutar de la mejor gastronomía, su proximidad paseando al pulmón verde del Parque del Retiro y su completa oferta de servicios e infraestructuras. Hospitales de referencia (Gregorio Marañón, Niño Jesús y Beata Maria Ana), colegios de cualquier opción (públicos, privados y concertados), comercio de todos los sectores, mercado de abastos (Mercado de Ibiza) e infinidad de supermercados de todas las cadenas. Importante también es su comunicación por transporte público con el resto de la ciudad (Metro ibiza, Sainz de Baranda) y autobuses urbanos. La vivienda es exterior abierta a sur lo que le proporciona gran entrada de sol y luz natural. Se distribuye en tres dormitorios, salón, cocina independiente y cuarto de baño. También dispone de trastero. La finca presenta accesibilidad total con un portal totalmente reformado recientemente con las mejores calidades. Ascensor y portero físico. Además de una piscina comunitaria y una zona verde para disfrute de los vecinos de forma privada. Si desea realizar una visita, por favor llamar en horario de 10 a 14 y de 17 a 20h. de lunes a viernes. Gracias.",False,renew,False,True,8191.0,True,False,False,False,[],False,False,770000.0,€,flat,"Niño Jesús, Madrid","Piso en calle del Alcalde Sainz de Baranda, 58",,,,,,,,
109111902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/04/f2/1364690036.webp,25,3,234900.0,flat,sale,94.0,True,3,2,calle Juan de Herrera,Madrid,Aranjuez,Vergel-Las Olivas,es,,40.0257784,-3.6205257,False,https://www.idealista.com/inmueble/109111902/,"✨ Tu nuevo hogar en Aranjuez te espera ✨ Ponemos a la venta esta magnífica vivienda exterior de 94 m², situada en una tercera planta muy luminosa, con plaza de garaje incluida en el precio. La distribución es perfecta para familias que buscan amplitud y comodidad: Amplio recibidor que da la bienvenida al hogar. Cocina independiente con office y con tendedero, práctica y funcional. Tres dormitorios de buen tamaño, dos de ellos con armarios empotrados. Gran salón con espacio para crear tu zona de descanso y reuniones. Pequeña Terraza en el salón. Dos baños completos y espaciosos, uno con plato de ducha y otro con bañera. Detalles que marcan la diferencia: tarima flotante, carpintería Climalit, preinstalación de aire acondicionado y un edificio con ascensor con acceso directo al garaje. � Ubicación inmejorable: Frente a la Ciudad Deportiva Los Olivos. Junto al Centro Comercial El Deleite (con supermercado E. Leclerc, McDonald’s, Popeyes, y más opciones de ocio y restauración). Excelente comunicación: autobuses 2 y 5, con rápido acceso a la A-4. Un piso con todo lo que necesitas para entrar a vivir y disfrutar desde el primer día. � Además, no cobramos honorarios por pasar tu propuesta de compra.",False,good,False,True,2499.0,True,False,False,False,[],False,False,234900.0,€,flat,"Vergel-Las Olivas, Aranjuez",Piso en calle Juan de Herrera,Aranjuez,True,True,,,,,
108054298,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/2e/df/1333034846.webp,71,6,450000.0,duplex,sale,139.0,True,3,2,calle Derechos Humanos,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.439322,-3.6551138,False,https://www.idealista.com/inmueble/108054298/,"Contactar vía chat/ mail. Fantástica vivienda en urbanización privada con zonas ajardinadas y parking, con plaza de garaje (con espacio para dos coches pequeños, o coche y moto), incluida en el precio. La vivienda, muy luminosa, totalmente exterior, con orientaciones este / oeste, se distribuye en dos plantas: planta de entrada donde encontramos la cocina, totalmente amueblada y equipada con todos electrodomésticos, enfrente, un cuarto de lavado (con tomas preparadas para poder convertirlo a aseo) y amplio salón comedor.  Se accede a la segunda planta mediante cómoda escalera donde encontramos un hall distribuidor con trastero y tres habitaciones dobles con armarios empotrados y vestidos en todas ellas y dos baños completos, el de la habitación principal en suite.  Estupendas vistas a muchos de los edificios más emblemáticos de Madrid, las cuatro torres, torres blancas, la mezquita, torres Kio, etc. Inmejorable ubicación rodeada de todo tipo de servicios y comercios, colegio, centro de salud, supermercados, etc. Zona muy bien comunicada a través de transporte público y con rapida y cómoda salida en coche a la M30, a menos de 200m. Disponibilidad para visitas todos los días de la semana.",True,renew,False,True,3237.0,False,False,False,False,[],False,False,450000.0,€,flat,"San Pascual, Madrid",Dúplex en calle Derechos Humanos,,True,True,duplex,,,,
108930485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/e4/80/1359275408.webp,32,bj,319900.0,flat,sale,68.0,True,2,1,calle de Abel,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4490276,-3.7073924,False,https://www.idealista.com/inmueble/108930485/,"A-House le ofrece este EXCLUSIVO piso totalmente REFORMADO en el BARRIO DE TETUAN. La propiedad está distribuida en un amplio salón-comedor con cocina integrada, dos habitaciones DOBLES EXTERIORES y un baño completo. La vivienda fue recientemente REFORMADA con acabados de ALTA GAMA y esta lista para entrar a vivir. La Finca del año 1945 sin ASCENSOR. Tetuán es un distrito situado al norte del centro de Madrid. Con una fuerte identidad barrial y gran diversidad cultural, combina zonas residenciales tradicionales con áreas de reciente desarrollo urbano. Su paisaje urbano refleja una mezcla de arquitectura popular, edificios de mediados del siglo XX y modernas construcciones. Es conocido por su ambiente dinámico, su oferta comercial local y su proximidad al distrito financiero de AZCA. Los barrios que lo componen son: Bellas Vistas, Cuatro Caminos, Castillejos, Almenara, Valdeacederas y Berruguete. En cuanto a transporte, Tetuán cuenta con una excelente conexión mediante metro, destacando principalmente: Línea 1: conecta estaciones como Cuatro Caminos, Tetuán, Valdeacederas y Plaza de Castilla con el centro (Sol, Gran Vía, Atocha). Línea 2: tiene parada en Cuatro Caminos, con conexión directa a zonas como Ventas, Retiro y Ópera. Línea 6 (circular): pasa por Cuatro Caminos y Nuevos Ministerios, facilitando el acceso a universidades y otras zonas periféricas. Línea 10: atraviesa el distrito por estaciones como Santiago Bernabéu y Cuzco, conectando hacia el norte con Chamartín y hacia el sur con el centro. También cuenta con múltiples líneas de autobuses EMT, entre ellas: Línea 3 (Puerta de Toledo – San Amaro), Línea 64 (Cuatro Caminos – Pitis), Línea 66 (Plaza de Castilla – Fuencarral), Línea 124 (Cuatro Caminos – Barrio del Pilar) Otras líneas que comunican el distrito con puntos clave como Moncloa, Plaza de Castilla, Nuevos Ministerios y el intercambiador de Avenida de América. Además, está cerca de importantes estaciones de Cercanías como Nuevos Ministerios y Chamartín (líneas C1, C2, C3, C4, C7, C8 y C10), lo que facilita la conexión con otras ciudades del área metropolitana y el aeropuerto Adolfo Suárez Madrid-Barajas (vía C1 o metro Línea 8). Tetuán es un distrito con carácter propio, bien comunicado y en constante transformación, que combina tradición, multiculturalidad y modernidad en pleno corazón del Madrid norte. Aproveche esta oportunidad.",True,good,False,True,4704.0,True,False,True,False,[],False,False,319900.0,€,flat,"Bellas Vistas, Madrid",Piso en calle de Abel,00228MR01,,,,,,,
104954900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/97/e4/1353627153.webp,21,2,360000.0,flat,sale,73.0,True,3,3,calle del Quince de Agosto,Madrid,Madrid,Usera,es,Moscardó,40.3886196,-3.7109741,False,https://www.idealista.com/inmueble/104954900/,"SOLO INVERSORES - INMUEBLE ALQUILADO Propiedad con inquilinos construida en el 1960 en Madrid, Madrid. Es un piso en la segunda planta, dividida por apartamentos, que cuenta con 63,47m2 útiles, distribuidos en 3 apartamentos, cada uno con salón-comedor, cocina, habitación y baño. Dispone de calefacción y aire acondicionado. Alquiler por apartamentos APARTAMENTO A: 21/11/2022 21/11/2027 renta 725 APARTAMENTO B: 16/11/22 16/11/2027 renta 775 APARTAMENTO C: 25/11/2022 25/11/2027 renta 675 Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,False,4932.0,True,False,False,False,[],False,False,360000.0,€,flat,"Moscardó, Madrid",Piso en calle del Quince de Agosto,IH1948,,,,,,,
108085001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/54/4f/1353630886.webp,38,2,358000.0,flat,sale,142976.0,True,4,2,calle Benjamín Palencia,Madrid,Torrejón de Ardoz,Sureste,es,,40.4563202,-3.4488958,False,https://www.idealista.com/inmueble/108085001/,"PISO CON INQUILINOS - SOLO INVERSORES - IDEALISTA Propiedad con inquilino construida en el 2009 en Torrejón de Ardoz, Madrid. Es un piso que cuenta con 111,70 m2 útiles, consta de 4 dormitorios, 2 baños, cocina, sala, trastero y 2 garajes. La finca cuenta con ascensor, dispone de piscina como área común el contrato de alquiler se aportara cuando este la oferta aceptada las fotografías corresponden a un piso de la promoción Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,True,3.0,True,False,False,False,[],False,False,358000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Benjamín Palencia,TES022,True,True,,,,,
109155584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/04/a9/1365933518.webp,26,1,164500.0,flat,sale,75.0,True,3,2,"ronda del Sur, 155",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3755882,-3.6693005,True,https://www.idealista.com/inmueble/109155584/,"Inmueble en WOW ( periodo de pujas al alza desde el 26/08/2025 al 09/09/2025 a las 18:00) precio de salida: 164.500 € Ventas especiales"". El precio indicado es precio de salida. Descúbrelo e infórmate en\Inmueble en comercialización mediante el sistema de subasta al mejor postor. Estos inmuebles admiten pujas hasta la finalización del plazo indicado al efecto en cada una de las fichas de los inmuebles publicados en nuestra página web (hora peninsular española). Servihabitat escogerá la puja más alta para la venta del inmueble. Se deja expresa constancia que se deberá realizar un depósito previo de 1500 o 3000¿ en función del precio de salida. Dicho depósito será devuelto automáticamente sin coste alguno en caso de no ser el pujador elegido. Vivienda de 3 dormitorios, un aseo y un baño con plato de ducha, cocina independiente y salón. Primera planta sin ascensor en el barrio de Entrevías ( Madrid ) Solicite una visita y la información para participar en la puja.",False,renew,False,False,2193.0,False,False,False,False,[],False,False,164500.0,€,flat,"Entrevías, Madrid","Piso en ronda del Sur, 155",SV-60573174,,,,,,,
108832658,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/55/01/1356449728.webp,34,6,1400000.0,duplex,sale,134.0,True,3,2,CL SANTISIMA TRINIDAD,Madrid,Madrid,Chamberí,es,Trafalgar,40.4386164,-3.6998341,False,https://www.idealista.com/inmueble/108832658/,"Ubicado en una de las zonas más elegantes y residenciales de Madrid, este impresionante dúplex reformado y completamente amueblado ofrece una combinación perfecta entre diseño contemporáneo, funcionalidad y confort. Situado en la sexta planta de un edificio clásico con ascensor, se encuentra en el prestigioso barrio de Almagro, en el distrito de Chamberí. Distribución: El inmueble se organiza en dos plantas con una distribución inteligente y luminosa: Primera planta: - Espacioso salón-comedor con grandes ventanales y excelente luz natural. - Cocina independiente, totalmente equipada con electrodomésticos de alta gama. - Un dormitorio ideal como habitación principal, de invitados o despacho. - Baño completo. Segunda planta: - Dos dormitorios dobles, ambos con armarios empotrados. - Baño completo. Características destacadas: - 134 m² construidos totalmente reformados. - Sistema de domótica avanzada: controla climatización e iluminación. - Calefacción individual por gas natural y aire acondicionado. Se entrega totalmente amueblado. Ubicación inmejorable: En pleno barrio de Almagro, rodeado de embajadas, edificios señoriales y centros culturales como el Museo del Romanticismo. A escasos minutos del Paseo de la Castellana, Museo Sorolla y el Parque del Retiro. Todo ello acompañado de una amplia oferta de restaurantes de autor, tiendas boutique, gimnasios exclusivos y servicios premium. Excelente comunicación: Metro: Rubén Darío (L5) y Alonso Martínez (L4, L5, L10). Varias líneas de autobús conectan con el centro y otros barrios clave. Fácil acceso a las principales vías de Madrid. Ponte en contacto con nosotros para conocer esta espectacular vivienda y descubrir todo lo que puede ofrecerte. Una oportunidad única de vivir con estilo en una de las zonas más exclusivas de Madrid.",True,good,False,True,10448.0,True,False,False,False,[],False,False,1400000.0,€,flat,"Trafalgar, Madrid",Dúplex en CL Santisima Trinidad,,,,duplex,,,,
109157219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/3f/2c/1367419577.webp,13,2,165000.0,flat,sale,32.0,False,2,1,AV ALBUFERA,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3968805,-3.6654568,False,https://www.idealista.com/inmueble/109157219/,"¡Descubre tu próximo proyecto en el corazón de Puente Vallecas!  IDEAL PARA INVERSORES, Este encantador piso de 32 m², ubicado en una segunda planta con ascensor, hay que hacerle reforma integral. Con dos dormitorios y un baño, este espacio ofrece un sinfín de posibilidades para adaptarlo a tus necesidades o para rentabilizarlo en el mercado de alquiler. La propiedad, construida en 1905, combina el encanto de la arquitectura clásica con las comodidades modernas, como la calefacción por bomba de frío/calor y aire acondicionado. Suelo de vinilo que aporta calidez y fácil mantenimiento. Además, la ubicación es inmejorable: a pocos pasos del metro y rodeado de centros educativos, de salud y supermercados.  Imagina disfrutar de momentos al aire libre en los parques cercanos o aprovechar los equipamientos deportivos disponibles en la zona. La comunidad tiene un coste mensual de 125 euros, lo que la convierte en una opción asequible.  No pierdas la oportunidad de hacer de este piso tu nuevo hogar o una inversión rentable. ¡Ven a verlo y déjate enamorar por su potencial!",False,renew,False,True,5156.0,True,False,False,False,[],False,False,165000.0,€,flat,"Numancia, Madrid",Piso en Av Albufera,,,,,,,,
107775145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/7f/41/1323418138.webp,63,11,1825000.0,penthouse,sale,250.0,True,4,3,plaza de España,Madrid,Madrid,Centro,es,Palacio,40.4228557,-3.7111514,False,https://www.idealista.com/inmueble/107775145/,"Descubre el ático de tus sueños en el corazón de Madrid! Este exclusivo Penthouse en Plaza España te ofrece una experiencia de vida singular y privilegiada. Con una luz impresionante que inunda cada rincón, disfrutarás de vistas panorámicas a la Plaza de España, el majestuoso Palacio Real, el sereno Parque del Oeste y el histórico Templo de Debod. Además, su cercanía a los Jardines de Sabatini te permitirá disfrutar de paseos inolvidables. La propiedad cuenta con una amplia entrada que da paso a un salón comedor dividido en dos ambientes, ideal para recibir a tus invitados. Con 250 m² construidos y 190 m² útiles, este ático dispone de 4 dormitorios, incluyendo un dormitorio principal de 23 m² con baño en suite y vestidor, y un total de 3 baños. La cocina amueblada con zona de tendedero es perfecta para los amantes de la gastronomía. Las terrazas son el alma de este hogar: una de 24 m² para disfrutar del aire libre y otra espectacular de 80 m² en altura, donde podrás contemplar las vistas más impresionantes de la ciudad. Aunque la vivienda está para remodelar, su potencial es innegable. El edificio, elegante y representativo de los años 70, cuenta con portero físico, ascensor hasta la planta 10 y posibilidad de poner ascensor en la misma vivienda Incluye una plaza de garaje en el mismo edificio, aire acondicionado y calefacción comunitaria. Zona de reuniones en el edificio planta baja. No pierdas la oportunidad de vivir en una ubicación privilegiada, rodeada de todos los servicios y comodidades que ofrece Madrid. ¡ ACTUALMENTE ESTA VACIO SIN MUEBLES PARA LAS VISITAS! Ven a visitarlo y enamórate de tu nuevo hogar!",False,renew,False,True,7300.0,True,False,False,False,[],False,False,1825000.0,€,flat,"Palacio, Madrid",Ático en plaza de España,,True,True,penthouse,,,,
109198572,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/e8/39/1367213345.webp,5,4,2600000.0,flat,sale,230.0,True,3,2,calle de José Abascal,Madrid,Madrid,Chamberí,es,Trafalgar,40.4368731,-3.7047117,False,https://www.idealista.com/inmueble/109198572/,"Magnífica vivienda en excelente ubicación, actualmente en proceso de reforma integral con las máximas calidades. Se trata de un amplio piso de tres dormitorios, dos baños completos y un aseo de cortesía, diseñado para ofrecer comodidad y funcionalidad en cada rincón. La zona social, luminosa y espaciosa, cuenta con grandes ventanales exteriores que aportan calidez y una agradable sensación de amplitud. La cocina es independiente, con una práctica zona de lavandería anexa, y se entrega completamente equipada con electrodomésticos de última generación.  La finca se encuentra en perfecto estado de conservación, dispone de servicio de portería y acceso adaptado para personas con movilidad reducida, garantizando confort y seguridad. Una oportunidad única de estrenar un hogar moderno, funcional y elegante, en una ubicación privilegiada y con todas las comodidades. * Existe además la posibilidad de amueblar la vivienda según las necesidades del comprador.",False,good,False,True,11304.0,True,False,False,False,[],False,False,2600000.0,€,flat,"Trafalgar, Madrid",Piso en calle de José Abascal,JA-AH-002,,,,,,,
108983235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/6f/e5/1360843472.webp,47,bj,335000.0,flat,sale,55.0,True,1,1,calle de Santiago de Compostela,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4781817,-3.7201981,False,https://www.idealista.com/inmueble/108983235/,"ALTOR ASESORES OFRECE Moderno piso en el Barrio del Pilar – Calle Santiago Apóstol Amplio y luminoso piso situado en una urbanización cerrada con extensas zonas comunes, piscina y servicio de conserjería 24 horas. La vivienda destaca por su moderno diseño y excelente luz natural. Cuenta con una cocina americana totalmente equipada, un baño completo, y una habitación amplia y confortable. Dispone también de aire acondicionado, ideal para disfrutar del máximo confort durante todo el año. Ubicado en una zona tranquila y bien comunicada, con todo tipo de servicios a su alrededor: transporte público, comercios, zonas verdes y centros de ocio. HONORARIOS APARTE Ideal para quienes buscan comodidad, estilo y calidad de vida en una de las zonas más consolidadas de Madrid.",True,good,False,True,6091.0,False,False,False,False,[],False,False,335000.0,€,flat,"Peñagrande, Madrid",Piso en calle de Santiago de Compostela,4312,,,,,,,
108980942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/95/3d/1360772714.webp,46,bj,335000.0,flat,sale,55.0,True,1,1,calle de Santiago de Compostela,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4799349,-3.7196,False,https://www.idealista.com/inmueble/108980942/,"ALTOR PRESENTA MARAVILLOSA Vivienda reformada con encanto en urbanización privada – Barrio del Pilar Descubre esta preciosa vivienda recién reformada, situada en la calle Santiago de Compostela 90, en pleno corazón del Barrio del Pilar, una zona residencial consolidada, tranquila y muy bien comunicada. La propiedad, ubicada en una cuidada urbanización cerrada, destaca por su comodidad, funcionalidad y estilo contemporáneo. Cuenta con una habitación amplia, un baño completo y una cocina totalmente equipada, lista para entrar a vivir. Disfruta de una excelente luminosidad y sensación de amplitud gracias a sus techos altos, que aportan carácter y elegancia a cada estancia. Además, está equipada con aire acondicionado, lo que garantiza confort durante todo el año. La urbanización se encuentra en excelente estado de conservación y ofrece zonas comunes ajardinadas, piscina comunitaria y la seguridad de contar con conserje 24 horas, todos los días de la semana. Ubicada a solo 10 minutos a pie del metro y con fácil acceso a la M-30, la zona ofrece una amplia variedad de servicios, comercios, colegios, zonas verdes y centros comerciales como La Vaguada, todo a un paso. HONORARIOS APARTE Una oportunidad ideal tanto para vivir como para invertir, en una de las zonas con mayor proyección del norte de Madrid.",True,good,False,True,6091.0,False,False,True,False,[],False,False,335000.0,€,flat,"Peñagrande, Madrid",Piso en calle de Santiago de Compostela,4310,,,,,,,
